"Area / Date","Production Type","Code","Name","Intalled Capacity at the beginning of year [MW]","Current Installed Capacity [MW]","Location","Voltage Connection Level [kV]","Commissioning Date","Decommissioning Date"
"CTA|NO / 01.01.2016 00:00 - 01.01.2017 00:00","Hydro Water Reservoir","50WP00000000144B","Evanger","446","330","Evanger","2","17.12.2014",""
"CTA|NO / 01.01.2016 00:00 - 01.01.2017 00:00","Fossil Gas","50WP000000001475","EVM","382","328","EVM","15","17.12.2014",""
"CTA|NO / 01.01.2016 00:00 - 01.01.2017 00:00","Hydro Water Reservoir","50WP00000000822U","Vinje","375","309","Vinje","16","16.12.2014",""
"CTA|NO / 01.01.2016 00:00 - 01.01.2017 00:00","Hydro Water Reservoir","50WP00000000633X","Skjomen","360","300","Skjomen","14","17.12.2014",""
"CTA|NO / 01.01.2016 00:00 - 01.01.2017 00:00","Hydro Water Reservoir","50WP00000000366U","Kobbelv","352","300","Kobbelv","2","16.12.2014",""
"CTA|NO / 01.01.2016 00:00 - 01.01.2017 00:00","Hydro Water Reservoir","50WP000000003281","Jostedal","320","290","Jostedal","16","16.12.2014",""
"CTA|NO / 01.01.2016 00:00 - 01.01.2017 00:00","Hydro Pumped Storage","50WP00000000023N","Aurland3","290","290","Aurland3","16","16.12.2014",""
"CTA|NO / 01.01.2016 00:00 - 01.01.2017 00:00","Wind Onshore","50WP00000000883A","Kvenndalsfjellet vindpark","N/A","288","Kvenndalsfjellet","132","01.01.2020",""
"CTA|NO / 01.01.2016 00:00 - 01.01.2017 00:00","Wind Onshore","50WP00000000882C","Storheia Vindpark","N/A","288","Storheia","132","01.01.2019",""
"CTA|NO / 01.01.2016 00:00 - 01.01.2017 00:00","Hydro Water Reservoir","50WP00000000017I","Aura","352","283","Aura","12","16.12.2014",""
"CTA|NO / 01.01.2016 00:00 - 01.01.2017 00:00","Hydro Water Reservoir","50WP00000000718P","Sonna","310","275","Sonna","14","17.12.2014",""
"CTA|NO / 01.01.2016 00:00 - 01.01.2017 00:00","Hydro Water Reservoir","50WP000000001823","Fortun","273","270","Fortun","8","17.12.2014",""
"CTA|NO / 01.01.2016 00:00 - 01.01.2017 00:00","Hydro Water Reservoir","50WPI00000005085","Nes OEK","299","260","Nes OEK","10","16.12.2014",""
"CTA|NO / 01.01.2016 00:00 - 01.01.2017 00:00","Hydro Water Reservoir","50WP000000004512","Mauranger","307","256","Mauranger","2","16.12.2014",""
"CTA|NO / 01.01.2016 00:00 - 01.01.2017 00:00","Wind Onshore","50WP00000000881E","Roan Vindpark","N/A","256","Roan","132","30.11.2018",""
"CTA|NO / 01.01.2016 00:00 - 01.01.2017 00:00","Hydro Water Reservoir","50WP00000000063B","Blafal.V","275","240","Blafal.V","15","16.12.2014",""
"CTA|NO / 01.01.2016 00:00 - 01.01.2017 00:00","Hydro Run-of-river and poundage","50WP000000001491","F.K.F","264","230","F.K.F","10","17.12.2014",""
"CTA|NO / 01.01.2016 00:00 - 01.01.2017 00:00","Fossil Gas","50WP00000000456T","Melkoya","250","230","Melkoya","15","16.12.2014",""
"CTA|NO / 01.01.2016 00:00 - 01.01.2017 00:00","Hydro Water Reservoir","50WP00000000278R","Hol 1","245","230","Hol 1","10","16.12.2014",""
"CTA|NO / 01.01.2016 00:00 - 01.01.2017 00:00","Hydro Water Reservoir","50WP00000000437X","Lysebotn","264","228","Lysebotn","9","16.12.2014",""
"CTA|NO / 01.01.2016 00:00 - 01.01.2017 00:00","Hydro Water Reservoir","50WP00000000494L","Nea","260","222","Nea","10","16.12.2014",""
"CTA|NO / 01.01.2016 00:00 - 01.01.2017 00:00","Hydro Water Reservoir","50WP00000000775D","Tysso 2","258","220","Tysso 2","15","16.12.2014",""
"CTA|NO / 01.01.2016 00:00 - 01.01.2017 00:00","Hydro Water Reservoir","50WP000000005330","Oksla","240","220","Oksla","14","17.12.2014",""
"CTA|NO / 01.01.2016 00:00 - 01.01.2017 00:00","Fossil Gas","50WP00000000575L","RKA Nyhamna","253","215","RKA Nyhamna","12","17.12.2014",""
"CTA|NO / 01.01.2016 00:00 - 01.01.2017 00:00","Hydro Run-of-river and poundage","50WP000000007957","Vamma","252","213","Vamma","5","16.12.2014",""
"CTA|NO / 01.01.2016 00:00 - 01.01.2017 00:00","Hydro Water Reservoir","50WP000000000673","Borgund","240","212","Borgund","2","16.12.2014",""
"CTA|NO / 01.01.2016 00:00 - 01.01.2017 00:00","Wind Onshore","50WP00000001720X","Tonstad Vindpark","N/A","210","Tonstad","132","01.01.2020",""
"CTA|NO / 01.01.2016 00:00 - 01.01.2017 00:00","Hydro Water Reservoir","50WP00000000517Z","Nore 1","242","206","Nore 1","12","16.12.2014",""
"CTA|NO / 01.01.2016 00:00 - 01.01.2017 00:00","Hydro Water Reservoir","50WP00000000807Q","Vemork","224","204","Vemork","12","16.12.2014",""
"CTA|NO / 01.01.2016 00:00 - 01.01.2017 00:00","Hydro Water Reservoir","50WP00000000653R","Solhom","250","200","Solhom","15","17.12.2014",""
"CTA|NO / 01.01.2016 00:00 - 01.01.2017 00:00","Hydro Pumped Storage","50WP00000000119A","Duge","200","200","Duge","13","17.12.2014",""
"CTA|NO / 01.01.2016 00:00 - 01.01.2017 00:00","Hydro Water Reservoir","50WP000000016883","Usta Kraftstasjon","N/A","196","Usta","13","21.10.2020",""
"CTA|NO / 01.01.2016 00:00 - 01.01.2017 00:00","Hydro Water Reservoir","50WP00000000724U","Saheim","206","187","Saheim","10","17.12.2014",""
"CTA|NO / 01.01.2016 00:00 - 01.01.2017 00:00","Hydro Water Reservoir","50WP00000000785A","Usta","186","186","Usta","13","16.12.2014",""
"CTA|NO / 01.01.2016 00:00 - 01.01.2017 00:00","Hydro Water Reservoir","50WP00000000484O","Mar","203","185","Mar","6","16.12.2014",""
"CTA|NO / 01.01.2016 00:00 - 01.01.2017 00:00","Wind Onshore","50WP000000008856","Geitfjellet vindpark","N/A","181","Geitfjellet","132","01.01.2020",""
"CTA|NO / 01.01.2016 00:00 - 01.01.2017 00:00","Hydro Water Reservoir","50WP00000000617V","Siso","229","180","Siso","16","17.12.2014",""
"CTA|NO / 01.01.2016 00:00 - 01.01.2017 00:00","Hydro Water Reservoir","50WP00000000763K","Tunnsjodal","203","171","Tunnsjodal","8","16.12.2014",""
"CTA|NO / 01.01.2016 00:00 - 01.01.2017 00:00","Hydro Water Reservoir","50WP00000000684G","Suldal 1","190","170","Suldal 1","13","16.12.2014",""
"CTA|NO / 01.01.2016 00:00 - 01.01.2017 00:00","Hydro Water Reservoir","50WP00000000667G","Steinsland","198","170","Steinsland","13","16.12.2014",""
"CTA|NO / 01.01.2016 00:00 - 01.01.2017 00:00","Fossil Gas","50WP00000000733T","TBO RKA","196","167","TBO RKA","12","16.12.2014",""
"CTA|NO / 01.01.2016 00:00 - 01.01.2017 00:00","Hydro Water Reservoir","50WP00000000006N","Alta krv","180","165","Alta krv","9","16.12.2014",""
"CTA|NO / 01.01.2016 00:00 - 01.01.2017 00:00","Hydro Water Reservoir","50WP00000000749E","Torpa","170","164","Torpa","8","16.12.2014",""
"CTA|NO / 01.01.2016 00:00 - 01.01.2017 00:00","Hydro Water Reservoir","50WP00000000585I","Roldal","192","160","Roldal","13","17.12.2014",""
"CTA|NO / 01.01.2016 00:00 - 01.01.2017 00:00","Hydro Water Reservoir","50WP00000000299J","Hylen","190","160","Hylen","13","16.12.2014",""
"CTA|NO / 01.01.2016 00:00 - 01.01.2017 00:00","Wind Onshore","50WP000000018649","Tellenes Vindpark","N/A","160","Tellenes","33","01.01.2022",""
"CTA|NO / 01.01.2016 00:00 - 01.01.2017 00:00","Hydro Water Reservoir","50WP00000000848C","Ovre Rossaga","188","159","Ovre Rossaga","11","17.12.2014",""
"CTA|NO / 01.01.2016 00:00 - 01.01.2017 00:00","Hydro Water Reservoir","50WP00000000447U","Matre","275","150","Matre","8","16.12.2014",""
"CTA|NO / 01.01.2016 00:00 - 01.01.2017 00:00","Hydro Water Reservoir","50WP00000000863G","Ana-Sira","183","150","Ana-Sira","11","16.12.2014",""
"CTA|NO / 01.01.2016 00:00 - 01.01.2017 00:00","Hydro Water Reservoir","50WP00000000685E","Suldal 2","160","150","Suldal 2","10","16.12.2014",""
"CTA|NO / 01.01.2016 00:00 - 01.01.2017 00:00","Wind Onshore","50WP00000001719I","Midtfjellet","N/A","150","Midtfjellet","34","14.03.2019",""
"CTA|NO / 01.01.2016 00:00 - 01.01.2017 00:00","Hydro Water Reservoir","50WP00000000100V","Dale","171","144","Dale","12","17.12.2014",""
"CTA|NO / 01.01.2016 00:00 - 01.01.2017 00:00","Hydro Water Reservoir","50WP00000000118C","Driva","160","144","Driva","11","17.12.2014",""
"CTA|NO / 01.01.2016 00:00 - 01.01.2017 00:00","Hydro Water Reservoir","50WP000000002293","Grytten Kraftver","160","144","Grytten Kraftver","16","17.12.2014",""
"CTA|NO / 01.01.2016 00:00 - 01.01.2017 00:00","Hydro Water Reservoir","50WP00000000022P","Aurland2","150","143","Aurland2","10","16.12.2014",""
"CTA|NO / 01.01.2016 00:00 - 01.01.2017 00:00","Hydro Water Reservoir","50WP000000007007","Svelgen","140","140","Svelgen","22","16.12.2014",""
"CTA|NO / 01.01.2016 00:00 - 01.01.2017 00:00","Hydro Water Reservoir","50WP00000000852L","Ovre Vinstra","150","140","Ovre Vinstra","12","17.12.2014",""
"CTA|NO / 01.01.2016 00:00 - 01.01.2017 00:00","Hydro Water Reservoir","50WP00000000654P","Songa","140","136","Songa","17","17.12.2014",""
"CTA|NO / 01.01.2016 00:00 - 01.01.2017 00:00","Hydro Water Reservoir","50WP00000000872F","Askara","157","133","Askara","2","16.12.2014",""
"CTA|NO / 01.01.2016 00:00 - 01.01.2017 00:00","Hydro Water Reservoir","50WP000000000754","Bratsberg","140","132","Bratsberg","13","17.12.2014",""
"CTA|NO / 01.01.2016 00:00 - 01.01.2017 00:00","Hydro Water Reservoir","50WP00000000680O","Straumsmo","170","130","Straumsmo","13","16.12.2014",""
"CTA|NO / 01.01.2016 00:00 - 01.01.2017 00:00","Hydro Water Reservoir","50WP00000000755J","Trolheim","169","130","Trolheim","2","16.12.2014",""
"CTA|NO / 01.01.2016 00:00 - 01.01.2017 00:00","Hydro Water Reservoir","50WP00000000368Q","Kolsvik","163","128","Kolsvik","10","16.12.2014",""
"CTA|NO / 01.01.2016 00:00 - 01.01.2017 00:00","Wind Onshore","50WP000000008848","Harbaksfjellet vindpark","N/A","126","Harbaksfjellet","132","01.01.2020",""
"CTA|NO / 01.01.2016 00:00 - 01.01.2017 00:00","Hydro Water Reservoir","50WP000000002706","Hjartdola","150","120","Hjartdola","11","17.12.2014",""
"CTA|NO / 01.01.2016 00:00 - 01.01.2017 00:00","Hydro Water Reservoir","50WP00000000429W","Lomi","140","120","Lomi","11","16.12.2014",""
"CTA|NO / 01.01.2016 00:00 - 01.01.2017 00:00","Hydro Water Reservoir","50WP00000000743Q","Tjorhom","140","120","Tjorhom","13","16.12.2014",""
"CTA|NO / 01.01.2016 00:00 - 01.01.2017 00:00","Hydro Water Reservoir","50WP00000000411E","Leirdola","130","115","Leirdola","15","16.12.2014",""
"CTA|NO / 01.01.2016 00:00 - 01.01.2017 00:00","Hydro Water Reservoir","50WP00000000665K","Steinsfoss","125","115","Steinsfoss","11","16.12.2014",""
"CTA|NO / 01.01.2016 00:00 - 01.01.2017 00:00","Hydro Water Reservoir","50WP00000000565O","Rendal 2","114","114","Rendal 2","11","17.12.2014",""
"CTA|NO / 01.01.2016 00:00 - 01.01.2017 00:00","Hydro Water Reservoir","50WP00000000729K","Tafjord4","130","113","Tafjord4","11","16.12.2014",""
"CTA|NO / 01.01.2016 00:00 - 01.01.2017 00:00","Hydro Water Reservoir","50WP00000000741U","Tjodan","130","113","Tjodan","12","16.12.2014",""
"CTA|NO / 01.01.2016 00:00 - 01.01.2017 00:00","Hydro Water Reservoir","50WP000000000592","Blafal.3","129","113","Blafal.3","8","16.12.2014",""
"CTA|NO / 01.01.2016 00:00 - 01.01.2017 00:00","Hydro Water Reservoir","50WP00000000488G","Naddvik","118","112","Naddvik","14","16.12.2014",""
"CTA|NO / 01.01.2016 00:00 - 01.01.2017 00:00","Hydro Run-of-river and poundage","50WP00000000650X","Solberg1","130","111","Solberg1","10","17.12.2014",""
"CTA|NO / 01.01.2016 00:00 - 01.01.2017 00:00","Hydro Water Reservoir","50WP00000000480W","Myster","125","110","Myster","13","16.12.2014",""
"CTA|NO / 01.01.2016 00:00 - 01.01.2017 00:00","Hydro Water Reservoir","50WP00000000687A","Sundsbarm","118","110","Sundsbarm","15","16.12.2014",""
"CTA|NO / 01.01.2016 00:00 - 01.01.2017 00:00","Hydro Water Reservoir","50WP000000002633","Hemsil 2","110","110","Hemsil 2","9","05.05.2015",""
"CTA|NO / 01.01.2016 00:00 - 01.01.2017 00:00","Hydro Water Reservoir","50WP000000001653","Finndola","130","108","Finndola","8","17.12.2014",""
"CTA|NO / 01.01.2016 00:00 - 01.01.2017 00:00","Hydro Water Reservoir","50WP00000000632Z","Skjerka","120","104","Skjerka","10","17.12.2014",""
"CTA|NO / 01.01.2016 00:00 - 01.01.2017 00:00","Hydro Water Reservoir","50WP00000000854H","Oyberget","109","104","Oyberget","11","17.12.2014",""
"CTA|NO / 01.01.2016 00:00 - 01.01.2017 00:00","Hydro Water Reservoir","50WP00000000052G","Bjolvo","117","103","Bjolvo","14","16.12.2014",""
"CTA|NO / 01.01.2016 00:00 - 01.01.2017 00:00","Hydro Water Reservoir","50WP000000006888","Sundsfjord","128","102","Sundsfjord","2","16.12.2014",""
"CTA|NO / 01.01.2016 00:00 - 01.01.2017 00:00","Hydro Run-of-river and poundage","50WP00000000651V","Solberg2","110","100","Solberg2","16","17.12.2014",""
"CTA|NO / 01.01.2016 00:00 - 01.01.2017 00:00","Wind Onshore","50WP00000000647M","Smola","160","N/A","Smola","22","17.12.2014","05.12.2016"
"CTA|NO / 01.01.2016 00:00 - 01.01.2017 00:00","Hydro Water Reservoir","50WP00000000294T","Hunderfossen","124","N/A","Hunderfossen","66","16.12.2014","05.12.2016"
"CTA|NO / 01.01.2016 00:00 - 01.01.2017 00:00","Hydro Water Reservoir","50WP000000004059","Langvatn","115","N/A","Langvatn","2","16.12.2014","05.12.2016"
"CTA|NO / 01.01.2016 00:00 - 01.01.2017 00:00","Hydro Water Reservoir","50WP00000000566M","Rendalen","113","N/A","Rendalen","2","17.12.2014","05.12.2016"
"CTA|NO / 01.01.2016 00:00 - 01.01.2017 00:00","Hydro Water Reservoir","50WP000000003095","Hoya.kr5","111","N/A","Hoya.kr5","12","16.12.2014","05.12.2016"
"CTA|NO / 01.01.2016 00:00 - 01.01.2017 00:00","Hydro Run-of-river and poundage","50WPI00000007045","Svelgfoss","111","N/A","Svelgfoss","11","16.12.2014","05.12.2016"
"CTA|NO / 01.01.2016 00:00 - 01.01.2017 00:00","Hydro Water Reservoir","50WP00000000457R","Meraker","108","N/A","Meraker","9","16.12.2014","05.12.2016"
"CTA|NO / 01.01.2016 00:00 - 01.01.2017 00:00","Hydro Water Reservoir","50WP000000008678","Aroy","108","N/A","Aroy","66","16.12.2014","05.12.2016"
"CTA|NO / 01.01.2016 00:00 - 01.01.2017 00:00","Hydro Water Reservoir","50WP00000000660U","Stakaldefossen","107","N/A","Stakaldefossen","2","16.12.2014","05.12.2016"
"CTA|NO / 01.01.2016 00:00 - 01.01.2017 00:00","Hydro Water Reservoir","50WP00000000321F","Innset","105","N/A","Innset","9","16.12.2014","05.12.2016"
"CTA|NO / 01.01.2016 00:00 - 01.01.2017 00:00","Hydro Water Reservoir","50WP00000000855F","Abjora","103","N/A","Abjora","11","16.12.2014","05.12.2016"
"CTA|NO / 01.01.2016 00:00 - 01.01.2017 00:00","Hydro Water Reservoir","50WP00000000639L","Skollenborg","102","N/A","Skollenborg","11","17.12.2014","05.12.2016"
"CTA|NO / 01.01.2016 00:00 - 01.01.2017 00:00","Hydro Run-of-river and poundage","50WP000000000940","Boylefoss","102","N/A","Boylefoss","5","16.12.2014","05.12.2016"
"CTA|NO / 01.01.2016 00:00 - 01.01.2017 00:00","Hydro Run-of-river and poundage","50WP000000003370","Kaggefoss","101","N/A","Kaggefoss","50","16.12.2014","05.12.2016"
