index,PL -> SE,PL -> SK,PL -> CZ,PL -> LT,PL -> DE,PL -> PL
2023-02-19 00:00:00+0000,0.0,1057.0,366.0,0.0,394.0,0.0
2023-02-19 01:00:00+0000,0.0,894.0,286.0,0.0,430.0,0.0
2023-02-19 02:00:00+0000,0.0,720.0,192.0,0.0,351.0,0.0
2023-02-19 03:00:00+0000,0.0,761.0,205.0,0.0,309.0,0.0
2023-02-19 04:00:00+0000,0.0,733.0,188.0,0.0,246.0,0.0
2023-02-19 05:00:00+0000,0.0,790.0,224.0,0.0,217.0,0.0
2023-02-19 06:00:00+0000,0.0,890.0,332.0,0.0,298.0,0.0
2023-02-19 07:00:00+0000,0.0,887.0,336.0,0.0,371.0,0.0
2023-02-19 08:00:00+0000,0.0,901.0,377.0,0.0,589.0,0.0
2023-02-19 09:00:00+0000,0.0,848.0,384.0,0.0,872.0,0.0
2023-02-19 10:00:00+0000,0.0,747.0,369.0,0.0,976.0,0.0
2023-02-19 11:00:00+0000,0.0,423.0,220.0,0.0,919.0,0.0
2023-02-19 12:00:00+0000,0.0,534.0,271.0,0.0,1088.0,0.0
2023-02-19 13:00:00+0000,0.0,546.0,237.0,0.0,820.0,0.0
2023-02-19 14:00:00+0000,0.0,862.0,342.0,0.0,826.0,0.0
2023-02-19 15:00:00+0000,0.0,905.0,251.0,0.0,64.0,0.0
2023-02-19 16:00:00+0000,0.0,1186.0,363.0,0.0,315.0,0.0
2023-02-19 17:00:00+0000,0.0,945.0,342.0,0.0,731.0,0.0
2023-02-19 18:00:00+0000,0.0,980.0,357.0,0.0,593.0,0.0
2023-02-19 19:00:00+0000,0.0,1038.0,337.0,0.0,83.0,0.0
2023-02-19 20:00:00+0000,0.0,1051.0,324.0,0.0,9.0,0.0
2023-02-19 21:00:00+0000,0.0,1081.0,384.0,0.0,20.0,0.0
2023-02-19 22:00:00+0000,0.0,1085.0,391.0,0.0,5.0,0.0
2023-02-19 23:00:00+0000,0.0,982.0,365.0,0.0,99.0,0.0
2023-02-20 00:00:00+0000,0.0,910.0,326.0,0.0,10.0,0.0
2023-02-20 01:00:00+0000,0.0,971.0,351.0,0.0,0.0,0.0
2023-02-20 02:00:00+0000,0.0,977.0,372.0,0.0,0.0,0.0
2023-02-20 03:00:00+0000,0.0,1129.0,369.0,8.0,0.0,0.0
2023-02-20 04:00:00+0000,0.0,1284.0,359.0,226.0,0.0,0.0
2023-02-20 05:00:00+0000,0.0,1374.0,393.0,3.0,0.0,0.0
2023-02-20 06:00:00+0000,0.0,1101.0,331.0,50.0,0.0,0.0
2023-02-20 07:00:00+0000,0.0,988.0,313.0,106.0,0.0,0.0
2023-02-20 08:00:00+0000,0.0,832.0,275.0,51.0,0.0,0.0
2023-02-20 09:00:00+0000,0.0,601.0,181.0,0.0,0.0,0.0
2023-02-20 10:00:00+0000,0.0,525.0,147.0,0.0,0.0,0.0
2023-02-20 11:00:00+0000,0.0,509.0,155.0,0.0,0.0,0.0
2023-02-20 12:00:00+0000,0.0,441.0,120.0,0.0,0.0,0.0
2023-02-20 13:00:00+0000,0.0,338.0,0.0,0.0,0.0,0.0
2023-02-20 14:00:00+0000,0.0,517.0,0.0,0.0,0.0,0.0
2023-02-20 15:00:00+0000,0.0,796.0,88.0,0.0,0.0,0.0
2023-02-20 16:00:00+0000,0.0,789.0,122.0,0.0,0.0,0.0
2023-02-20 17:00:00+0000,0.0,959.0,182.0,0.0,0.0,0.0
2023-02-20 18:00:00+0000,0.0,941.0,186.0,0.0,0.0,0.0
2023-02-20 19:00:00+0000,0.0,1215.0,329.0,0.0,0.0,0.0
2023-02-20 20:00:00+0000,0.0,1076.0,298.0,0.0,0.0,0.0
2023-02-20 21:00:00+0000,0.0,1138.0,327.0,0.0,0.0,0.0
2023-02-20 22:00:00+0000,5.0,966.0,264.0,0.0,0.0,5.0
2023-02-20 23:00:00+0000,189.0,938.0,205.0,0.0,0.0,189.0
2023-02-21 00:00:00+0000,190.0,1042.0,274.0,0.0,0.0,190.0
2023-02-21 01:00:00+0000,6.0,1081.0,329.0,0.0,1.0,6.0
2023-02-21 02:00:00+0000,0.0,923.0,272.0,139.0,0.0,0.0
2023-02-21 03:00:00+0000,0.0,821.0,190.0,9.0,0.0,0.0
2023-02-21 04:00:00+0000,0.0,1153.0,327.0,475.0,0.0,0.0
2023-02-21 05:00:00+0000,0.0,1209.0,388.0,491.0,0.0,0.0
2023-02-21 06:00:00+0000,0.0,943.0,358.0,411.0,3.0,0.0
2023-02-21 07:00:00+0000,0.0,704.0,359.0,151.0,202.0,0.0
2023-02-21 08:00:00+0000,0.0,521.0,287.0,5.0,118.0,0.0
2023-02-21 09:00:00+0000,0.0,303.0,209.0,223.0,124.0,0.0
2023-02-21 10:00:00+0000,0.0,12.0,22.0,431.0,0.0,0.0
2023-02-21 11:00:00+0000,0.0,0.0,0.0,477.0,0.0,0.0
2023-02-21 12:00:00+0000,0.0,10.0,69.0,338.0,0.0,0.0
2023-02-21 13:00:00+0000,0.0,220.0,102.0,189.0,0.0,0.0
2023-02-21 14:00:00+0000,0.0,763.0,323.0,0.0,256.0,0.0
2023-02-21 15:00:00+0000,0.0,934.0,347.0,0.0,230.0,0.0
2023-02-21 16:00:00+0000,0.0,797.0,287.0,0.0,151.0,0.0
2023-02-21 17:00:00+0000,0.0,997.0,357.0,0.0,352.0,0.0
2023-02-21 18:00:00+0000,0.0,990.0,344.0,0.0,380.0,0.0
2023-02-21 19:00:00+0000,0.0,1098.0,366.0,0.0,357.0,0.0
2023-02-21 20:00:00+0000,0.0,991.0,333.0,0.0,215.0,0.0
2023-02-21 21:00:00+0000,0.0,814.0,214.0,0.0,0.0,0.0
2023-02-21 22:00:00+0000,0.0,957.0,259.0,0.0,0.0,0.0
2023-02-21 23:00:00+0000,0.0,902.0,204.0,0.0,0.0,0.0
2023-02-22 00:00:00+0000,0.0,761.0,159.0,0.0,0.0,0.0
2023-02-22 01:00:00+0000,0.0,854.0,210.0,0.0,0.0,0.0
2023-02-22 02:00:00+0000,0.0,735.0,135.0,0.0,0.0,0.0
2023-02-22 03:00:00+0000,0.0,661.0,41.0,0.0,0.0,0.0
2023-02-22 04:00:00+0000,0.0,818.0,112.0,264.0,0.0,0.0
2023-02-22 05:00:00+0000,0.0,613.0,64.0,344.0,0.0,0.0
2023-02-22 06:00:00+0000,0.0,659.0,134.0,4.0,0.0,0.0
2023-02-22 07:00:00+0000,0.0,380.0,146.0,0.0,0.0,0.0
2023-02-22 08:00:00+0000,0.0,62.0,52.0,0.0,0.0,0.0
2023-02-22 09:00:00+0000,0.0,2.0,0.0,0.0,0.0,0.0
2023-02-22 10:00:00+0000,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-22 11:00:00+0000,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-22 12:00:00+0000,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-22 13:00:00+0000,0.0,37.0,0.0,0.0,0.0,0.0
2023-02-22 14:00:00+0000,0.0,260.0,0.0,0.0,0.0,0.0
2023-02-22 15:00:00+0000,0.0,359.0,0.0,0.0,0.0,0.0
2023-02-22 16:00:00+0000,0.0,536.0,0.0,0.0,0.0,0.0
2023-02-22 17:00:00+0000,0.0,1056.0,210.0,0.0,0.0,0.0
2023-02-22 18:00:00+0000,0.0,822.0,161.0,0.0,0.0,0.0
2023-02-22 19:00:00+0000,0.0,802.0,123.0,0.0,0.0,0.0
2023-02-22 20:00:00+0000,0.0,1049.0,278.0,0.0,0.0,0.0
2023-02-22 21:00:00+0000,0.0,1118.0,322.0,0.0,0.0,0.0
2023-02-22 22:00:00+0000,0.0,1234.0,336.0,0.0,0.0,0.0
2023-02-22 23:00:00+0000,0.0,1128.0,360.0,0.0,0.0,0.0
2023-02-23 00:00:00+0000,0.0,1126.0,395.0,0.0,0.0,0.0
2023-02-23 01:00:00+0000,0.0,1180.0,423.0,0.0,136.0,0.0
2023-02-23 02:00:00+0000,0.0,1206.0,419.0,0.0,190.0,0.0
2023-02-23 03:00:00+0000,0.0,1181.0,396.0,0.0,60.0,0.0
2023-02-23 04:00:00+0000,0.0,1219.0,353.0,0.0,0.0,0.0
2023-02-23 05:00:00+0000,0.0,1141.0,340.0,0.0,0.0,0.0
2023-02-23 06:00:00+0000,0.0,850.0,264.0,0.0,0.0,0.0
2023-02-23 07:00:00+0000,0.0,980.0,333.0,0.0,111.0,0.0
2023-02-23 08:00:00+0000,0.0,918.0,360.0,0.0,269.0,0.0
2023-02-23 09:00:00+0000,0.0,732.0,351.0,0.0,457.0,0.0
2023-02-23 10:00:00+0000,0.0,692.0,334.0,0.0,318.0,0.0
2023-02-23 11:00:00+0000,0.0,618.0,252.0,0.0,1.0,0.0
2023-02-23 12:00:00+0000,0.0,435.0,155.0,0.0,0.0,0.0
2023-02-23 13:00:00+0000,0.0,588.0,174.0,0.0,0.0,0.0
2023-02-23 14:00:00+0000,0.0,688.0,183.0,0.0,0.0,0.0
2023-02-23 15:00:00+0000,0.0,722.0,164.0,0.0,0.0,0.0
2023-02-23 16:00:00+0000,0.0,643.0,131.0,0.0,0.0,0.0
2023-02-23 17:00:00+0000,0.0,673.0,127.0,0.0,0.0,0.0
2023-02-23 18:00:00+0000,0.0,539.0,46.0,0.0,0.0,0.0
2023-02-23 19:00:00+0000,0.0,669.0,139.0,0.0,0.0,0.0
2023-02-23 20:00:00+0000,0.0,775.0,215.0,0.0,0.0,0.0
2023-02-23 21:00:00+0000,0.0,835.0,252.0,0.0,0.0,0.0
2023-02-23 22:00:00+0000,0.0,1000.0,337.0,0.0,2.0,0.0
2023-02-23 23:00:00+0000,0.0,1031.0,399.0,0.0,412.0,0.0
2023-02-24 00:00:00+0000,0.0,977.0,346.0,0.0,194.0,0.0
2023-02-24 01:00:00+0000,0.0,988.0,348.0,0.0,156.0,0.0
2023-02-24 02:00:00+0000,0.0,1103.0,393.0,0.0,215.0,0.0
2023-02-24 03:00:00+0000,0.0,1136.0,384.0,0.0,5.0,0.0
2023-02-24 04:00:00+0000,0.0,1229.0,377.0,0.0,0.0,0.0
2023-02-24 05:00:00+0000,0.0,938.0,285.0,0.0,0.0,0.0
2023-02-24 06:00:00+0000,0.0,923.0,285.0,0.0,0.0,0.0
2023-02-24 07:00:00+0000,0.0,845.0,266.0,0.0,0.0,0.0
2023-02-24 08:00:00+0000,0.0,516.0,198.0,0.0,0.0,0.0
2023-02-24 09:00:00+0000,0.0,461.0,211.0,0.0,0.0,0.0
2023-02-24 10:00:00+0000,0.0,330.0,171.0,0.0,0.0,0.0
2023-02-24 11:00:00+0000,0.0,263.0,109.0,0.0,0.0,0.0
2023-02-24 12:00:00+0000,0.0,347.0,115.0,0.0,0.0,0.0
2023-02-24 13:00:00+0000,0.0,443.0,114.0,0.0,0.0,0.0
2023-02-24 14:00:00+0000,0.0,589.0,163.0,0.0,0.0,0.0
2023-02-24 15:00:00+0000,0.0,769.0,209.0,0.0,0.0,0.0
2023-02-24 16:00:00+0000,0.0,809.0,215.0,0.0,0.0,0.0
2023-02-24 17:00:00+0000,0.0,623.0,163.0,0.0,0.0,0.0
2023-02-24 18:00:00+0000,0.0,487.0,111.0,0.0,0.0,0.0
2023-02-24 19:00:00+0000,0.0,533.0,100.0,0.0,0.0,0.0
2023-02-24 20:00:00+0000,0.0,474.0,50.0,0.0,0.0,0.0
2023-02-24 21:00:00+0000,0.0,591.0,62.0,0.0,0.0,0.0
2023-02-24 22:00:00+0000,0.0,744.0,189.0,1.0,0.0,0.0
2023-02-24 23:00:00+0000,0.0,591.0,142.0,190.0,0.0,0.0
2023-02-25 00:00:00+0000,0.0,748.0,224.0,144.0,0.0,0.0
2023-02-25 01:00:00+0000,0.0,805.0,269.0,308.0,0.0,0.0
2023-02-25 02:00:00+0000,0.0,723.0,252.0,337.0,2.0,0.0
2023-02-25 03:00:00+0000,0.0,691.0,205.0,389.0,0.0,0.0
2023-02-25 04:00:00+0000,0.0,625.0,171.0,483.0,0.0,0.0
2023-02-25 05:00:00+0000,0.0,720.0,231.0,12.0,0.0,0.0
2023-02-25 06:00:00+0000,0.0,498.0,132.0,179.0,0.0,0.0
2023-02-25 07:00:00+0000,0.0,393.0,82.0,194.0,0.0,0.0
2023-02-25 08:00:00+0000,0.0,291.0,51.0,202.0,0.0,0.0
2023-02-25 09:00:00+0000,0.0,171.0,39.0,170.0,0.0,0.0
2023-02-25 10:00:00+0000,0.0,147.0,64.0,349.0,0.0,0.0
2023-02-25 11:00:00+0000,0.0,35.0,20.0,350.0,0.0,0.0
2023-02-25 12:00:00+0000,0.0,23.0,45.0,337.0,0.0,0.0
2023-02-25 13:00:00+0000,0.0,105.0,105.0,180.0,5.0,0.0
2023-02-25 14:00:00+0000,0.0,307.0,143.0,0.0,109.0,0.0
2023-02-25 15:00:00+0000,0.0,471.0,170.0,0.0,1.0,0.0
2023-02-25 16:00:00+0000,0.0,567.0,206.0,0.0,65.0,0.0
2023-02-25 17:00:00+0000,0.0,642.0,210.0,0.0,124.0,0.0
2023-02-25 18:00:00+0000,0.0,628.0,197.0,0.0,136.0,0.0
2023-02-25 19:00:00+0000,0.0,562.0,202.0,0.0,30.0,0.0
2023-02-25 20:00:00+0000,0.0,721.0,279.0,0.0,247.0,0.0
2023-02-25 21:00:00+0000,0.0,838.0,339.0,0.0,352.0,0.0
2023-02-25 22:00:00+0000,0.0,855.0,348.0,0.0,571.0,0.0
2023-02-25 23:00:00+0000,0.0,755.0,358.0,0.0,707.0,0.0
2023-02-26 00:00:00+0000,0.0,669.0,307.0,0.0,722.0,0.0
2023-02-26 01:00:00+0000,0.0,576.0,266.0,0.0,800.0,0.0
2023-02-26 02:00:00+0000,0.0,593.0,288.0,0.0,935.0,0.0
2023-02-26 03:00:00+0000,0.0,566.0,274.0,0.0,790.0,0.0
2023-02-26 04:00:00+0000,0.0,576.0,269.0,0.0,704.0,0.0
2023-02-26 05:00:00+0000,0.0,656.0,339.0,0.0,705.0,0.0
2023-02-26 06:00:00+0000,0.0,530.0,346.0,0.0,717.0,0.0
2023-02-26 07:00:00+0000,0.0,484.0,306.0,0.0,411.0,0.0
2023-02-26 08:00:00+0000,0.0,464.0,221.0,137.0,86.0,0.0
2023-02-26 09:00:00+0000,0.0,575.0,289.0,0.0,419.0,0.0
2023-02-26 10:00:00+0000,0.0,540.0,228.0,49.0,152.0,0.0
2023-02-26 11:00:00+0000,0.0,473.0,213.0,106.0,77.0,0.0
2023-02-26 12:00:00+0000,0.0,419.0,210.0,197.0,138.0,0.0
2023-02-26 13:00:00+0000,0.0,369.0,164.0,194.0,4.0,0.0
2023-02-26 14:00:00+0000,0.0,456.0,250.0,0.0,314.0,0.0
2023-02-26 15:00:00+0000,0.0,557.0,234.0,0.0,51.0,0.0
2023-02-26 16:00:00+0000,0.0,393.0,179.0,0.0,0.0,0.0
2023-02-26 17:00:00+0000,0.0,369.0,249.0,0.0,223.0,0.0
2023-02-26 18:00:00+0000,0.0,412.0,261.0,0.0,204.0,0.0
2023-02-26 19:00:00+0000,0.0,346.0,209.0,0.0,124.0,0.0
2023-02-26 20:00:00+0000,0.0,170.0,78.0,0.0,25.0,0.0
2023-02-26 21:00:00+0000,0.0,210.0,137.0,0.0,263.0,0.0
2023-02-26 22:00:00+0000,0.0,302.0,186.0,0.0,619.0,0.0
2023-02-26 23:00:00+0000,0.0,169.0,140.0,0.0,800.0,0.0
2023-02-27 00:00:00+0000,0.0,155.0,155.0,0.0,965.0,0.0
2023-02-27 01:00:00+0000,0.0,181.0,156.0,0.0,1026.0,0.0
2023-02-27 02:00:00+0000,0.0,121.0,122.0,0.0,888.0,0.0
2023-02-27 03:00:00+0000,0.0,238.0,151.0,0.0,730.0,0.0
2023-02-27 04:00:00+0000,0.0,394.0,139.0,0.0,235.0,0.0
2023-02-27 05:00:00+0000,0.0,452.0,158.0,0.0,5.0,0.0
2023-02-27 06:00:00+0000,0.0,391.0,48.0,0.0,0.0,0.0
2023-02-27 07:00:00+0000,0.0,230.0,0.0,52.0,0.0,0.0
2023-02-27 08:00:00+0000,0.0,336.0,36.0,0.0,0.0,0.0
2023-02-27 09:00:00+0000,0.0,296.0,55.0,0.0,0.0,0.0
2023-02-27 10:00:00+0000,0.0,198.0,38.0,0.0,0.0,0.0
2023-02-27 11:00:00+0000,0.0,38.0,7.0,0.0,0.0,0.0
2023-02-27 12:00:00+0000,0.0,7.0,0.0,0.0,0.0,0.0
2023-02-27 13:00:00+0000,0.0,41.0,0.0,0.0,0.0,0.0
2023-02-27 14:00:00+0000,0.0,297.0,8.0,0.0,0.0,0.0
2023-02-27 15:00:00+0000,0.0,448.0,49.0,0.0,0.0,0.0
2023-02-27 16:00:00+0000,0.0,691.0,128.0,0.0,0.0,0.0
2023-02-27 17:00:00+0000,0.0,831.0,199.0,0.0,0.0,0.0
2023-02-27 18:00:00+0000,0.0,942.0,266.0,0.0,2.0,0.0
2023-02-27 19:00:00+0000,0.0,669.0,175.0,0.0,0.0,0.0
2023-02-27 20:00:00+0000,0.0,574.0,159.0,0.0,0.0,0.0
2023-02-27 21:00:00+0000,0.0,632.0,163.0,0.0,0.0,0.0
2023-02-27 22:00:00+0000,0.0,750.0,225.0,0.0,4.0,0.0
2023-02-27 23:00:00+0000,0.0,426.0,95.0,0.0,0.0,0.0
2023-02-28 00:00:00+0000,0.0,583.0,149.0,0.0,5.0,0.0
2023-02-28 01:00:00+0000,0.0,689.0,182.0,0.0,274.0,0.0
2023-02-28 02:00:00+0000,0.0,628.0,159.0,0.0,241.0,0.0
2023-02-28 03:00:00+0000,0.0,477.0,94.0,0.0,0.0,0.0
2023-02-28 04:00:00+0000,0.0,515.0,73.0,0.0,0.0,0.0
2023-02-28 05:00:00+0000,0.0,441.0,88.0,0.0,0.0,0.0
2023-02-28 06:00:00+0000,0.0,626.0,172.0,0.0,0.0,0.0
2023-02-28 07:00:00+0000,0.0,1096.0,292.0,0.0,0.0,0.0
2023-02-28 08:00:00+0000,0.0,1045.0,233.0,0.0,0.0,0.0
2023-02-28 09:00:00+0000,0.0,1053.0,247.0,0.0,0.0,0.0
2023-02-28 10:00:00+0000,0.0,1263.0,358.0,0.0,0.0,0.0
2023-02-28 11:00:00+0000,0.0,1371.0,415.0,0.0,0.0,0.0
2023-02-28 12:00:00+0000,0.0,1333.0,399.0,0.0,0.0,0.0
2023-02-28 13:00:00+0000,0.0,1127.0,286.0,0.0,0.0,0.0
2023-02-28 14:00:00+0000,0.0,1026.0,214.0,0.0,0.0,0.0
2023-02-28 15:00:00+0000,0.0,878.0,145.0,0.0,0.0,0.0
2023-02-28 16:00:00+0000,0.0,744.0,116.0,0.0,0.0,0.0
2023-02-28 17:00:00+0000,0.0,909.0,192.0,0.0,0.0,0.0
2023-02-28 18:00:00+0000,0.0,813.0,161.0,0.0,0.0,0.0
2023-02-28 19:00:00+0000,0.0,645.0,89.0,0.0,0.0,0.0
2023-02-28 20:00:00+0000,0.0,620.0,106.0,0.0,0.0,0.0
2023-02-28 21:00:00+0000,0.0,658.0,115.0,0.0,0.0,0.0
2023-02-28 22:00:00+0000,0.0,704.0,144.0,0.0,0.0,0.0
2023-02-28 23:00:00+0000,0.0,888.0,203.0,0.0,0.0,0.0
2023-03-01 00:00:00+0000,0.0,944.0,241.0,0.0,91.0,0.0
2023-03-01 01:00:00+0000,0.0,894.0,237.0,0.0,148.0,0.0
2023-03-01 02:00:00+0000,0.0,808.0,206.0,0.0,143.0,0.0
2023-03-01 03:00:00+0000,0.0,752.0,180.0,0.0,34.0,0.0
2023-03-01 04:00:00+0000,0.0,777.0,169.0,0.0,0.0,0.0
2023-03-01 05:00:00+0000,0.0,1000.0,263.0,0.0,0.0,0.0
2023-03-01 06:00:00+0000,0.0,843.0,171.0,0.0,0.0,0.0
2023-03-01 07:00:00+0000,0.0,1185.0,260.0,0.0,0.0,0.0
2023-03-01 08:00:00+0000,0.0,1196.0,282.0,0.0,0.0,0.0
2023-03-01 09:00:00+0000,0.0,1130.0,262.0,0.0,0.0,0.0
2023-03-01 10:00:00+0000,0.0,1221.0,343.0,0.0,0.0,0.0
2023-03-01 11:00:00+0000,0.0,1070.0,293.0,0.0,0.0,0.0
2023-03-01 12:00:00+0000,0.0,867.0,233.0,0.0,0.0,0.0
2023-03-01 13:00:00+0000,0.0,755.0,169.0,0.0,0.0,0.0
2023-03-01 14:00:00+0000,0.0,719.0,131.0,0.0,0.0,0.0
2023-03-01 15:00:00+0000,0.0,864.0,139.0,0.0,0.0,0.0
2023-03-01 16:00:00+0000,0.0,767.0,113.0,0.0,0.0,0.0
2023-03-01 17:00:00+0000,0.0,576.0,32.0,0.0,0.0,0.0
2023-03-01 18:00:00+0000,0.0,729.0,92.0,0.0,0.0,0.0
2023-03-01 19:00:00+0000,0.0,662.0,72.0,0.0,0.0,0.0
2023-03-01 20:00:00+0000,0.0,777.0,122.0,0.0,0.0,0.0
2023-03-01 21:00:00+0000,0.0,879.0,186.0,0.0,0.0,0.0
2023-03-01 22:00:00+0000,0.0,659.0,133.0,0.0,0.0,0.0
2023-03-01 23:00:00+0000,0.0,465.0,86.0,0.0,0.0,0.0
2023-03-02 00:00:00+0000,0.0,565.0,123.0,0.0,0.0,0.0
2023-03-02 01:00:00+0000,0.0,568.0,137.0,0.0,0.0,0.0
2023-03-02 02:00:00+0000,0.0,492.0,107.0,0.0,0.0,0.0
2023-03-02 03:00:00+0000,0.0,356.0,47.0,0.0,0.0,0.0
2023-03-02 04:00:00+0000,0.0,672.0,138.0,0.0,0.0,0.0
2023-03-02 05:00:00+0000,0.0,385.0,65.0,0.0,0.0,0.0
2023-03-02 06:00:00+0000,0.0,529.0,119.0,0.0,0.0,0.0
2023-03-02 07:00:00+0000,0.0,748.0,231.0,0.0,0.0,0.0
2023-03-02 08:00:00+0000,0.0,721.0,229.0,0.0,0.0,0.0
2023-03-02 09:00:00+0000,0.0,820.0,275.0,0.0,14.0,0.0
2023-03-02 10:00:00+0000,0.0,780.0,253.0,0.0,1.0,0.0
2023-03-02 11:00:00+0000,0.0,864.0,291.0,0.0,41.0,0.0
2023-03-02 12:00:00+0000,0.0,684.0,229.0,0.0,6.0,0.0
2023-03-02 13:00:00+0000,0.0,514.0,105.0,0.0,0.0,0.0
2023-03-02 14:00:00+0000,0.0,664.0,123.0,0.0,0.0,0.0
2023-03-02 15:00:00+0000,0.0,373.0,21.0,0.0,0.0,0.0
2023-03-02 16:00:00+0000,0.0,338.0,26.0,0.0,0.0,0.0
2023-03-02 17:00:00+0000,0.0,479.0,68.0,0.0,0.0,0.0
2023-03-02 18:00:00+0000,0.0,443.0,61.0,0.0,0.0,0.0
2023-03-02 19:00:00+0000,0.0,399.0,24.0,0.0,0.0,0.0
2023-03-02 20:00:00+0000,0.0,311.0,0.0,0.0,0.0,0.0
2023-03-02 21:00:00+0000,0.0,447.0,51.0,0.0,0.0,0.0
2023-03-02 22:00:00+0000,0.0,424.0,40.0,0.0,0.0,0.0
2023-03-02 23:00:00+0000,0.0,747.0,200.0,0.0,61.0,0.0
2023-03-03 00:00:00+0000,0.0,849.0,250.0,0.0,302.0,0.0
2023-03-03 01:00:00+0000,0.0,871.0,249.0,0.0,489.0,0.0
2023-03-03 02:00:00+0000,0.0,951.0,289.0,0.0,593.0,0.0
2023-03-03 03:00:00+0000,0.0,936.0,269.0,0.0,379.0,0.0
2023-03-03 04:00:00+0000,0.0,878.0,213.0,0.0,2.0,0.0
2023-03-03 05:00:00+0000,0.0,828.0,229.0,0.0,0.0,0.0
2023-03-03 06:00:00+0000,0.0,877.0,252.0,0.0,18.0,0.0
2023-03-03 07:00:00+0000,0.0,695.0,213.0,0.0,134.0,0.0
2023-03-03 08:00:00+0000,0.0,422.0,120.0,0.0,1.0,0.0
2023-03-03 09:00:00+0000,0.0,282.0,70.0,0.0,26.0,0.0
2023-03-03 10:00:00+0000,0.0,463.0,113.0,0.0,63.0,0.0
2023-03-03 11:00:00+0000,0.0,462.0,89.0,0.0,120.0,0.0
2023-03-03 12:00:00+0000,0.0,468.0,103.0,0.0,0.0,0.0
2023-03-03 13:00:00+0000,0.0,383.0,63.0,0.0,0.0,0.0
2023-03-03 14:00:00+0000,0.0,308.0,8.0,0.0,0.0,0.0
2023-03-03 15:00:00+0000,0.0,547.0,75.0,0.0,0.0,0.0
2023-03-03 16:00:00+0000,0.0,564.0,122.0,0.0,0.0,0.0
2023-03-03 17:00:00+0000,0.0,914.0,263.0,0.0,0.0,0.0
2023-03-03 18:00:00+0000,0.0,813.0,242.0,0.0,0.0,0.0
2023-03-03 19:00:00+0000,0.0,820.0,231.0,0.0,0.0,0.0
2023-03-03 20:00:00+0000,0.0,839.0,235.0,0.0,0.0,0.0
2023-03-03 21:00:00+0000,0.0,856.0,240.0,0.0,0.0,0.0
2023-03-03 22:00:00+0000,0.0,938.0,255.0,0.0,4.0,0.0
2023-03-03 23:00:00+0000,0.0,1034.0,278.0,0.0,0.0,0.0
2023-03-04 00:00:00+0000,0.0,1071.0,310.0,0.0,0.0,0.0
2023-03-04 01:00:00+0000,0.0,1108.0,344.0,0.0,26.0,0.0
2023-03-04 02:00:00+0000,0.0,1147.0,342.0,0.0,8.0,0.0
2023-03-04 03:00:00+0000,0.0,1134.0,338.0,0.0,79.0,0.0
2023-03-04 04:00:00+0000,0.0,1153.0,341.0,0.0,0.0,0.0
2023-03-04 05:00:00+0000,0.0,1113.0,376.0,0.0,74.0,0.0
2023-03-04 06:00:00+0000,0.0,1033.0,342.0,0.0,16.0,0.0
2023-03-04 07:00:00+0000,0.0,853.0,268.0,0.0,94.0,0.0
2023-03-04 08:00:00+0000,0.0,724.0,238.0,0.0,240.0,0.0
2023-03-04 09:00:00+0000,0.0,680.0,242.0,0.0,260.0,0.0
2023-03-04 10:00:00+0000,0.0,578.0,246.0,0.0,397.0,0.0
2023-03-04 11:00:00+0000,0.0,540.0,261.0,0.0,256.0,0.0
2023-03-04 12:00:00+0000,0.0,720.0,356.0,0.0,24.0,0.0
2023-03-04 13:00:00+0000,0.0,778.0,363.0,0.0,130.0,0.0
2023-03-04 14:00:00+0000,0.0,782.0,327.0,0.0,161.0,0.0
2023-03-04 15:00:00+0000,0.0,884.0,300.0,0.0,17.0,0.0
2023-03-04 16:00:00+0000,0.0,1161.0,404.0,0.0,33.0,0.0
2023-03-04 17:00:00+0000,0.0,1344.0,454.0,0.0,267.0,0.0
2023-03-04 18:00:00+0000,0.0,1070.0,367.0,0.0,19.0,0.0
2023-03-04 19:00:00+0000,0.0,823.0,280.0,0.0,0.0,0.0
2023-03-04 20:00:00+0000,0.0,733.0,262.0,0.0,0.0,0.0
2023-03-04 21:00:00+0000,0.0,686.0,280.0,0.0,17.0,0.0
2023-03-04 22:00:00+0000,0.0,617.0,245.0,0.0,0.0,0.0
2023-03-04 23:00:00+0000,0.0,648.0,250.0,0.0,0.0,0.0
2023-03-05 00:00:00+0000,0.0,656.0,271.0,0.0,0.0,0.0
2023-03-05 01:00:00+0000,0.0,745.0,328.0,0.0,75.0,0.0
2023-03-05 02:00:00+0000,0.0,788.0,362.0,0.0,281.0,0.0
2023-03-05 03:00:00+0000,0.0,770.0,338.0,3.0,76.0,0.0
2023-03-05 04:00:00+0000,0.0,656.0,284.0,152.0,0.0,0.0
2023-03-05 05:00:00+0000,0.0,708.0,313.0,256.0,0.0,0.0
2023-03-05 06:00:00+0000,0.0,820.0,318.0,212.0,0.0,0.0
2023-03-05 07:00:00+0000,0.0,1004.0,368.0,0.0,301.0,0.0
2023-03-05 08:00:00+0000,0.0,901.0,284.0,160.0,116.0,0.0
2023-03-05 09:00:00+0000,0.0,722.0,239.0,457.0,159.0,0.0
2023-03-05 10:00:00+0000,0.0,905.0,289.0,4.0,472.0,0.0
