Unnamed: 0,Unit,PowerCapacity,Nunits,Zone,Zone_th,Zone_h2,Technology,Fuel,Efficiency,MinUpTime,MinDownTime,RampUpRate,RampDownRate,StartUpCost,NoLoadCost_pu,RampingCost,PartLoadMin,MinEfficiency,StartUpTime,CO2Intensity,CHPType,CHPPowerToHeat,CHPPowerLossFactor,CHPMaxHeat,COP,Tnominal,coef_COP_a,coef_COP_b,STOCapacity,STOSelfDischarge,STOMaxChargingPower,STOChargingEfficiency,WaterWithdrawal,WaterConsumption,Status,Source,Company,Lat,Lon
,Åmot,1.8,1.0,NO,,,HDAM,WAT,1.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.5,1.0,0.0,,,,,,,,,,,,,,,,https://www.nve.no/energiforsyning/kraftproduksjon/vannkraft/vannkraftdatabase/#,VOKKS KRAFT AS,,
,Åmot,2.2,1.0,NO,,,HDAM,WAT,1.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.5,1.0,0.0,,,,,,,,,,,,,,,,https://www.nve.no/energiforsyning/kraftproduksjon/vannkraft/vannkraftdatabase/#,LØVENSKIOLD-FOSSUM KRAFT AS,,
,Åna-Sira,150.0,1.0,NO,,,HDAM,WAT,1.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.5,1.0,0.0,,,,,,,,,,,,,,,,https://www.nve.no/energiforsyning/kraftproduksjon/vannkraft/vannkraftdatabase/#,SIRA KVINA KRAFTSELSKAP,,
,Årdal Nedre,2.8,1.0,NO,,,HDAM,WAT,1.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.5,1.0,0.0,,,,,,,,,,,,,,,,https://www.nve.no/energiforsyning/kraftproduksjon/vannkraft/vannkraftdatabase/#,ÅRDAL KRAFT AS,,
,Årdal Øvre,3.5,1.0,NO,,,HDAM,WAT,1.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.5,1.0,0.0,,,,,,,,,,,,,,,,https://www.nve.no/energiforsyning/kraftproduksjon/vannkraft/vannkraftdatabase/#,ÅRDAL KRAFT AS,,
,Årlifoss,22.2,1.0,NO,,,HDAM,WAT,0.8,0.0,0.0,0.0666666666666667,0.0666666666666667,,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,https://www.nve.no/energiforsyning/kraftproduksjon/vannkraft/vannkraftdatabase/#,SKAGERAK KRAFT AS,,
,Årteigelva,0.1303,1.0,NO,,,HDAM,WAT,1.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.5,1.0,0.0,,,,,,,,,,,,,,,,https://www.nve.no/energiforsyning/kraftproduksjon/vannkraft/vannkraftdatabase/#,HESTAD KARSTEN,,
,Årvik,5.25,1.0,NO,,,HDAM,WAT,1.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.5,1.0,0.0,,,,,,,,,,,,,,,,https://www.nve.no/energiforsyning/kraftproduksjon/vannkraft/vannkraftdatabase/#,SMÅKRAFT AS,,
,Årøy,90.0,1.0,NO,,,HDAM,WAT,0.85,0.0,0.0,0.9,0.9,0.0,,0.0,0.0,0.85,0.3,0.0,,,,,,,,,,,,,,,,https://www.nve.no/energiforsyning/kraftproduksjon/vannkraft/vannkraftdatabase/#,SOGNEKRAFT AS,,
,Årøy I,4.0,1.0,NO,,,HDAM,WAT,1.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.5,1.0,0.0,,,,,,,,,,,,,,,,https://www.nve.no/energiforsyning/kraftproduksjon/vannkraft/vannkraftdatabase/#,SOGNEKRAFT AS,,
,Åsa,1.44,1.0,NO,,,HDAM,WAT,1.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.5,1.0,0.0,,,,,,,,,,,,,,,,https://www.nve.no/energiforsyning/kraftproduksjon/vannkraft/vannkraftdatabase/#,RINGERIKSKRAFT PRODUKSJON AS,,
,Åsebotn,15.0,1.0,NO,,,HDAM,WAT,0.8,0.0,0.0,0.0666666666666667,0.0666666666666667,,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,https://www.nve.no/energiforsyning/kraftproduksjon/vannkraft/vannkraftdatabase/#,BKK PRODUKSJON AS,,
,Åsedøla,1.49,1.0,NO,,,HDAM,WAT,1.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.5,1.0,0.0,,,,,,,,,,,,,,,,https://www.nve.no/energiforsyning/kraftproduksjon/vannkraft/vannkraftdatabase/#,ÅSEDØLA KRAFT AS,,
,Åselva,3.5,1.0,NO,,,HDAM,WAT,1.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.5,1.0,0.0,,,,,,,,,,,,,,,,https://www.nve.no/energiforsyning/kraftproduksjon/vannkraft/vannkraftdatabase/#,ÅSELVA KRAFT AS,,
,Åsgårdselva,0.2269999999999999,1.0,NO,,,HDAM,WAT,1.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.5,1.0,0.0,,,,,,,,,,,,,,,,https://www.nve.no/energiforsyning/kraftproduksjon/vannkraft/vannkraftdatabase/#,NEAS AS,,
,Åskåra 1,85.0,1.0,NO,,,HDAM,WAT,0.85,0.0,0.0,0.9,0.9,0.0,,0.0,0.0,0.85,0.3,0.0,,,,,,,,,,,,,,,,https://www.nve.no/energiforsyning/kraftproduksjon/vannkraft/vannkraftdatabase/#,SFE PRODUKSJON AS,,
,Åskåra 2,42.0,1.0,NO,,,HDAM,WAT,0.85,0.0,0.0,2.3076923077,2.3076923077,0.0,,0.0,0.0,0.85,0.3,0.0,,,,,,,,,,,,,,,,https://www.nve.no/energiforsyning/kraftproduksjon/vannkraft/vannkraftdatabase/#,SFE PRODUKSJON AS,,
,Åsmulfoss,12.0,1.0,NO,,,HDAM,WAT,0.8,0.0,0.0,0.0666666666666667,0.0666666666666667,,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,https://www.nve.no/energiforsyning/kraftproduksjon/vannkraft/vannkraftdatabase/#,NTE ENERGI AS,,
,Åvedal,0.25,1.0,NO,,,HDAM,WAT,1.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.5,1.0,0.0,,,,,,,,,,,,,,,,https://www.nve.no/energiforsyning/kraftproduksjon/vannkraft/vannkraftdatabase/#,,,
,Åvella,4.1,1.0,NO,,,HDAM,WAT,1.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.5,1.0,0.0,,,,,,,,,,,,,,,,https://www.nve.no/energiforsyning/kraftproduksjon/vannkraft/vannkraftdatabase/#,VOKKS KRAFT AS,,
,Aros (Västerås) G3,243.0,1.0,SE,,,STUR,OIL,0.33,4.0,4.0,0.008230453,0.009053498,69489.6693,,0.0,0.143415638,0.23,0.0,0.770557597,,,,,,,,,,,,,,,,Nordpool,,59.587937,16.512506
,Bastusel G1,100.0,1.0,SE,,,HDAM,WAT,0.85,0.0,0.0,0.9,0.9,0.0,,0.0,0.0,0.85,0.3,0.0,,,,,,,,,,,,,,,,Nordpool,,65.40360600000001,18.673154
,Gallejaur G1,113.0,1.0,SE,,,HDAM,WAT,1.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.5,1.0,0.0,,,,,,,,,,,,,,,,Nordpool,,65.127297,19.467367000000003
,Gallejaur G2,101.0,1.0,SE,,,HDAM,WAT,0.85,0.0,0.0,0.9,0.9,0.0,,0.0,0.0,0.85,0.3,0.0,,,,,,,,,,,,,,,,Nordpool,,65.127297,19.467367000000003
,Harsprånget G1,120.0,1.0,SE,,,HDAM,WAT,0.85,0.0,0.0,0.75,0.75,0.0,,0.0,0.0,0.85,0.3,0.0,,,,,,,,,,,,,,,,Nordpool,,66.88530899999999,19.818399
,Harsprånget G3,120.0,1.0,SE,,,HDAM,WAT,0.85,0.0,0.0,0.75,0.75,0.0,,0.0,0.0,0.85,0.3,0.0,,,,,,,,,,,,,,,,Nordpool,,66.88530899999999,19.818399
,Harsprånget G4,175.0,1.0,SE,,,HDAM,WAT,0.85,0.0,0.0,0.4918032787,0.4918032787,0.0,,0.0,0.0,0.85,0.3,0.0,,,,,,,,,,,,,,,,Nordpool,,66.88530899999999,19.818399
,Harsprånget G5,440.0,1.0,SE,,,HDAM,WAT,1.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.5,1.0,0.0,,,,,,,,,,,,,,,,Nordpool,,66.88530899999999,19.818399
,Karlshamn G1,334.0,1.0,SE,,,STUR,OIL,0.33,4.0,4.0,0.02,0.02,,0.0,0.0,0.4,0.33,0.0,0.799636364,,,,,,,,,,,,,,,,Nordpool,,56.152251,14.833831
,Karlshamn G2,334.0,1.0,SE,,,STUR,OIL,0.33,4.0,4.0,0.02,0.02,,0.0,0.0,0.4,0.33,0.0,0.799636364,,,,,,,,,,,,,,,,Nordpool,,56.152251,14.833831
,Karlshamn G3,328.0,1.0,SE,,,STUR,OIL,0.33,4.0,4.0,0.02,0.02,,0.0,0.0,0.4,0.33,0.0,0.799636364,,,,,,,,,,,,,,,,Nordpool,,56.152251,14.833831
,Letsi G1,145.0,1.0,SE,,,HDAM,WAT,0.85,0.0,0.0,0.6382978723,0.6382978723,0.0,,0.0,0.0,0.85,0.3,0.0,,,,,,,,,,,,,,,,Nordpool,,66.503203,20.380167
,Letsi G2,145.0,1.0,SE,,,HDAM,WAT,0.85,0.0,0.0,0.6382978723,0.6382978723,0.0,,0.0,0.0,0.85,0.3,0.0,,,,,,,,,,,,,,,,Nordpool,,66.503203,20.380167
,Letsi G3,145.0,1.0,SE,,,HDAM,WAT,0.85,0.0,0.0,0.6382978723,0.6382978723,0.0,,0.0,0.0,0.85,0.3,0.0,,,,,,,,,,,,,,,,Nordpool,,66.503203,20.380167
,Ligga G3,175.0,1.0,SE,,,HDAM,WAT,0.85,0.0,0.0,0.4918032787,0.4918032787,0.0,,0.0,0.0,0.85,0.3,0.0,,,,,,,,,,,,,,,,Nordpool,,66.80939000000001,19.896293
,Messaure G1 ,150.0,1.0,SE,,,HDAM,WAT,1.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.5,1.0,0.0,,,,,,,,,,,,,,,,Nordpool,,66.691226,20.345341
,Messaure G2 ,150.0,1.0,SE,,,HDAM,WAT,1.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.5,1.0,0.0,,,,,,,,,,,,,,,,Nordpool,,66.691226,20.345341
,Messaure G3 ,150.0,1.0,SE,,,HDAM,WAT,1.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.5,1.0,0.0,,,,,,,,,,,,,,,,Nordpool,,66.691226,20.345341
,Öresundsverket (Malmö) G1+G2,448.0,1.0,SE,,,COMC,GAS,0.525,5.0,1.0,0.024767184,0.024767184,112542.12,,0.0,0.4,0.525,0.0,0.45,,,,,,,,,,,,,,,,Nordpool,,55.625626,13.040265
,Porjus G11 ,235.0,1.0,SE,,,HDAM,WAT,0.85,0.0,0.0,0.3829787234,0.3829787234,0.0,,0.0,0.0,0.85,0.3,0.0,,,,,,,,,,,,,,,,Nordpool,,66.95428100000001,19.796076
,Porjus G12 ,220.0,1.0,SE,,,HDAM,WAT,0.85,0.0,0.0,0.4205607477,0.4205607477,0.0,,0.0,0.0,0.85,0.3,0.0,,,,,,,,,,,,,,,,Nordpool,,66.95428100000001,19.796076
,Porsi G3 ,107.0,1.0,SE,,,HDAM,WAT,0.85,0.0,0.0,0.8411214953,0.8411214953,0.0,,0.0,0.0,0.85,0.3,0.0,,,,,,,,,,,,,,,,Nordpool,,66.428961,20.653796
,Ritsem G1 ,320.0,1.0,SE,,,HDAM,WAT,1.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.5,1.0,0.0,,,,,,,,,,,,,,,,Nordpool,,67.729796,17.484939999999998
,Rya kraftvärmeverk (Göteborg),260.0,1.0,SE,,,COMC,GAS,0.55,5.0,1.0,0.045222672,0.045222672,112542.12,,0.0,0.4,0.525,1.0,0.45,,,,,,,,,,,,,,,,Nordpool,,57.692831000000005,11.890257
,Seitevare G1 ,225.0,1.0,SE,,,HDAM,WAT,0.85,0.0,0.0,0.3982300885,0.3982300885,0.0,,0.0,0.0,0.85,0.3,0.0,,,,,,,,,,,,,,,,Nordpool,,66.976846,18.573706
,Stalon G1,130.0,1.0,SE,,,HDAM,WAT,1.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.5,1.0,0.0,,,,,,,,,,,,,,,,Nordpool,,64.945753,15.827496
,Stenungsund G3,260.0,1.0,SE,,,STUR,OIL,0.41,8.0,6.0,0.01953125,0.01953125,35280.965,,0.0,0.3,0.41,7.0,0.79,,,,,,,,,,,,,,,,Nordpool,,58.086598,11.844533
,Stenungsund G4,260.0,1.0,SE,,,STUR,OIL,0.41,8.0,6.0,0.01953125,0.01953125,35280.965,,0.0,0.3,0.41,7.0,0.79,,,,,,,,,,,,,,,,Nordpool,,58.086598,11.844533
,Stornorrfors G1,135.0,1.0,SE,,,HDAM,WAT,0.85,0.0,0.0,0.6818181818,0.6818181818,0.0,,0.0,0.0,0.85,0.3,0.0,,,,,,,,,,,,,,,,Nordpool,,63.851980000000005,20.051344
,Stornorrfors G2,135.0,1.0,SE,,,HDAM,WAT,0.85,0.0,0.0,0.6818181818,0.6818181818,0.0,,0.0,0.0,0.85,0.3,0.0,,,,,,,,,,,,,,,,Nordpool,,63.851980000000005,20.051344
,Stornorrfors G3,135.0,1.0,SE,,,HDAM,WAT,0.85,0.0,0.0,0.6818181818,0.6818181818,0.0,,0.0,0.0,0.85,0.3,0.0,,,,,,,,,,,,,,,,Nordpool,,63.851980000000005,20.051344
,Stornorrfors G4,170.0,1.0,SE,,,HDAM,WAT,0.85,0.0,0.0,0.5660377358,0.5660377358,0.0,,0.0,0.0,0.85,0.3,0.0,,,,,,,,,,,,,,,,Nordpool,,63.851980000000005,20.051344
,Trängslet G1,100.0,1.0,SE,,,HDAM,WAT,0.85,0.0,0.0,0.9,0.9,0.0,,0.0,0.0,0.85,0.3,0.0,,,,,,,,,,,,,,,,Nordpool,,61.38164499999999,13.731379
,Trängslet G2,100.0,1.0,SE,,,HDAM,WAT,0.85,0.0,0.0,0.9,0.9,0.0,,0.0,0.0,0.85,0.3,0.0,,,,,,,,,,,,,,,,Nordpool,,61.38164499999999,13.731379
,Trängslet G3,130.0,1.0,SE,,,HDAM,WAT,1.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.5,1.0,0.0,,,,,,,,,,,,,,,,Nordpool,,61.38164499999999,13.731379
,Värtan (Stockholm) G6,130.0,1.0,SE,,,STUR,HRD,0.395,8.0,6.0,0.0406504065,0.0406504065,117242.17,,0.0,0.3,0.395,7.0,0.95,,,,,,,,,,,,,,,,Nordpool,,59.352713,18.103412
,Vietas G1 ,165.0,1.0,SE,,,HDAM,WAT,0.85,0.0,0.0,0.5660377358,0.5660377358,0.0,,0.0,0.0,0.85,0.3,0.0,,,,,,,,,,,,,,,,Nordpool,,67.493432,18.353512
,Vietas G2 ,165.0,1.0,SE,,,HDAM,WAT,0.85,0.0,0.0,0.5660377358,0.5660377358,0.0,,0.0,0.0,0.85,0.3,0.0,,,,,,,,,,,,,,,,Nordpool,,67.493432,18.353512
,Čierny Váh G1,122.4,1.0,SK,,,HPHS,WAT,0.86,0.0,0.0,2.5,2.5,0.0,,0.0,0.0,0.86,0.3,0.0,,,,,,,,,,,,,,,,SEAS,,49.0091,19.91203
,Čierny Váh G2,122.4,1.0,SK,,,HPHS,WAT,0.86,0.0,0.0,2.5,2.5,0.0,,0.0,0.0,0.86,0.3,0.0,,,,,,,,,,,,,,,,SEAS,,49.0091,19.91203
,Čierny Váh G3,122.4,1.0,SK,,,HPHS,WAT,0.86,0.0,0.0,2.5,2.5,0.0,,0.0,0.0,0.86,0.3,0.0,,,,,,,,,,,,,,,,SEAS,,49.0091,19.91203
,Čierny Váh G4,122.4,1.0,SK,,,HPHS,WAT,0.86,0.0,0.0,2.5,2.5,0.0,,0.0,0.0,0.86,0.3,0.0,,,,,,,,,,,,,,,,SEAS,,49.0091,19.91203
,Čierny Váh G5,122.4,1.0,SK,,,HPHS,WAT,0.86,0.0,0.0,2.5,2.5,0.0,,0.0,0.0,0.86,0.3,0.0,,,,,,,,,,,,,,,,SEAS,,49.0091,19.91203
,Čierny Váh G6,122.4,1.0,SK,,,HPHS,WAT,0.86,0.0,0.0,2.5,2.5,0.0,,0.0,0.0,0.86,0.3,0.0,,,,,,,,,,,,,,,,SEAS,,49.0091,19.91203
,Dobšiná 2,2.0,1.0,SK,,,HROR,WAT,1.0,0.0,0.0,0.15,1.0,27.98,,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,SEAS,,48.80591,20.38578
,Dobšiná G1,12.0,1.0,SK,,,HPHS,WAT,0.85,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.85,0.0,0.0,,,,,,,,,,,,,,,,SEAS,,48.80591,20.38578
,Dobšiná G2,12.0,1.0,SK,,,HPHS,WAT,0.85,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.85,0.0,0.0,,,,,,,,,,,,,,,,SEAS,,48.80591,20.38578
,Dubnica G1,8.25,1.0,SK,,,HROR,WAT,1.0,0.0,0.0,0.1875,1.0,62.49,,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,SEAS,,48.96319,18.1451
,Dubnica G2,8.25,1.0,SK,,,HROR,WAT,1.0,0.0,0.0,0.1875,1.0,62.49,,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,SEAS,,48.96319,18.1451
,Gabčíkovo ,720.0,1.0,SK,,,HDAM,WAT,0.85,0.0,0.0,0.1645338208,0.1645338208,0.0,,0.0,0.0,0.85,0.3,0.0,,,,,,,,,,,,,,,,VVB,,47.88004,17.53841
,Horná Streda G1,12.75,1.0,SK,,,HROR,WAT,1.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.5,1.0,0.0,,,,,,,,,,,,,,,,SEAS,,48.66046,17.85503
,Horná Streda G2,12.75,1.0,SK,,,HROR,WAT,1.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.5,1.0,0.0,,,,,,,,,,,,,,,,SEAS,,48.66046,17.85503
,Hričov G1,10.5,1.0,SK,,,HROR,WAT,1.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.5,1.0,0.0,,,,,,,,,,,,,,,,SEAS,,49.25737,18.68102
,Hričov G2,10.5,1.0,SK,,,HROR,WAT,1.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.5,1.0,0.0,,,,,,,,,,,,,,,,SEAS,,49.25737,18.68102
,Hričov G3,10.5,1.0,SK,,,HROR,WAT,1.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.5,1.0,0.0,,,,,,,,,,,,,,,,SEAS,,49.25737,18.68102
,Ilava G1,7.5,1.0,SK,,,HROR,WAT,1.0,0.0,0.0,0.1875,1.0,62.49,,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,SEAS,,49.00567,18.23494
,Ilava G2,7.5,1.0,SK,,,HROR,WAT,1.0,0.0,0.0,0.1875,1.0,62.49,,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,SEAS,,49.00567,18.23494
,Kostolná G1,12.75,1.0,SK,,,HROR,WAT,1.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.5,1.0,0.0,,,,,,,,,,,,,,,,SEAS,,48.86096,17.96874
,Kostolná G2,12.75,1.0,SK,,,HROR,WAT,1.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.5,1.0,0.0,,,,,,,,,,,,,,,,SEAS,,48.86096,17.96874
,Kráľová G1,22.53,1.0,SK,,,HROR,WAT,1.0,0.0,0.0,0.444444444,1.0,143.85,,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,SEAS,,48.19048,17.8285
,Kráľová G2,22.53,1.0,SK,,,HROR,WAT,1.0,0.0,0.0,0.444444444,1.0,143.85,,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,SEAS,,48.19048,17.8285
,Krpeľany G1,8.25,1.0,SK,,,HROR,WAT,1.0,0.0,0.0,0.1875,1.0,62.49,,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,SEAS,,49.12796,19.0955
,Krpeľany G2,8.25,1.0,SK,,,HROR,WAT,1.0,0.0,0.0,0.1875,1.0,62.49,,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,SEAS,,49.12796,19.0955
,Krpeľany G3,8.25,1.0,SK,,,HROR,WAT,1.0,0.0,0.0,0.1875,1.0,62.49,,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,SEAS,,49.12796,19.0955
,Ladce G1,9.45,1.0,SK,,,HROR,WAT,1.0,0.0,0.0,0.5,1.0,67.27,,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,SEAS,,49.04976,18.29794
,Ladce G2,9.45,1.0,SK,,,HROR,WAT,1.0,0.0,0.0,0.5,1.0,67.27,,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,SEAS,,49.04976,18.29794
,Lipovec G1,12.8,1.0,SK,,,HROR,WAT,1.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.5,1.0,0.0,,,,,,,,,,,,,,,,SEAS,,49.13197,18.9114
,Lipovec G2,12.8,1.0,SK,,,HROR,WAT,1.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.5,1.0,0.0,,,,,,,,,,,,,,,,SEAS,,49.13197,18.9114
,Lipovec G3,12.8,1.0,SK,,,HROR,WAT,1.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.5,1.0,0.0,,,,,,,,,,,,,,,,SEAS,,49.13197,18.9114
,Liptovská Mara G1,49.0,1.0,SK,,,HPHS,WAT,0.85,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.85,0.0,0.0,,,,,,,,,,,,,,,,SEAS,,49.09823,19.48484
,Liptovská Mara G2,49.0,1.0,SK,,,HPHS,WAT,0.85,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.85,0.0,0.0,,,,,,,,,,,,,,,,SEAS,,49.09823,19.48484
,Liptovská Mara G3,50.0,1.0,SK,,,HPHS,WAT,0.85,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.85,0.0,0.0,,,,,,,,,,,,,,,,SEAS,,49.09823,19.48484
,Liptovská Mara G4,50.0,1.0,SK,,,HPHS,WAT,0.85,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.85,0.0,0.0,,,,,,,,,,,,,,,,SEAS,,49.09823,19.48484
,Madunice G1,14.4,1.0,SK,,,HROR,WAT,1.0,0.0,0.0,0.16,1.0,117.1,,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,SEAS,,48.48843,17.794079999999997
,Madunice G2,14.4,1.0,SK,,,HROR,WAT,1.0,0.0,0.0,0.16,1.0,117.1,,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,SEAS,,48.48843,17.794079999999997
,Madunice G3,14.4,1.0,SK,,,HROR,WAT,1.0,0.0,0.0,0.16,1.0,117.1,,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,SEAS,,48.48843,17.794079999999997
,Malé Gabčíkovo - S VII HPP,1.04,1.0,SK,,,HROR,WAT,1.0,0.0,0.0,0.15,1.0,27.98,,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,SEAS,,,
,Mikšová 1 G1,31.2,1.0,SK,,,HROR,WAT,1.0,0.0,0.0,0.02,0.02,,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,SEAS,,49.19271,18.50829
,Mikšová 1 G2,31.2,1.0,SK,,,HROR,WAT,1.0,0.0,0.0,0.02,0.02,,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,SEAS,,49.19271,18.50829
,Mikšová 1 G3,31.2,1.0,SK,,,HROR,WAT,1.0,0.0,0.0,0.02,0.02,,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,SEAS,,49.19271,18.50829
,Mošoň ,1.22,1.0,SK,,,HROR,WAT,1.0,0.0,0.0,0.15,1.0,27.98,,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,SEAS,,,
,Nosice G1,22.5,1.0,SK,,,HROR,WAT,1.0,0.0,0.0,0.444444444,1.0,143.85,,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,SEAS,,49.12745,18.36424
,Nosice G2,22.5,1.0,SK,,,HROR,WAT,1.0,0.0,0.0,0.444444444,1.0,143.85,,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,SEAS,,49.12745,18.36424
,Nosice G3,22.5,1.0,SK,,,HROR,WAT,1.0,0.0,0.0,0.444444444,1.0,143.85,,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,SEAS,,49.12745,18.36424
,Nováky A,46.0,1.0,SK,,,STUR,LIG,0.385,8.0,6.0,0.0442477876,0.0442477876,136849.915,,0.0,0.3,0.385,7.0,1.0,,,,,,,,,,,,,,,,SEAS,,,
,Nováky B,220.0,1.0,SK,,,STUR,LIG,0.3517,6.0,6.0,0.011764706,0.019607843,60000.0,,0.0,0.603921569,0.3232,6.0,1.49,,,,,,,,,,,,,,,,SEAS,,,
,Nové Mesto n/V G1,12.75,1.0,SK,,,HROR,WAT,1.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.5,1.0,0.0,,,,,,,,,,,,,,,,SEAS,,48.77245,17.85146
,Nové Mesto n/V G2,12.75,1.0,SK,,,HROR,WAT,1.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.5,1.0,0.0,,,,,,,,,,,,,,,,SEAS,,48.77245,17.85146
,Orava G1,10.87,1.0,SK,,,HROR,WAT,1.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.5,1.0,0.0,,,,,,,,,,,,,,,,SEAS,,49.37534,19.55849
,Orava G2,10.88,1.0,SK,,,HROR,WAT,1.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.5,1.0,0.0,,,,,,,,,,,,,,,,SEAS,,49.37534,19.55849
,Považská Bystrica G1,18.4,1.0,SK,,,HROR,WAT,1.0,0.0,0.0,0.017368421,0.017368421,146.23,,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,SEAS,,49.13312,18.45366
,Považská Bystrica G2,18.4,1.0,SK,,,HROR,WAT,1.0,0.0,0.0,0.017368421,0.017368421,146.23,,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,SEAS,,49.13312,18.45366
,Považská Bystrica G3,18.4,1.0,SK,,,HROR,WAT,1.0,0.0,0.0,0.017368421,0.017368421,146.23,,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,SEAS,,49.13312,18.45366
,Ružín 2,1.8,1.0,SK,,,HROR,WAT,1.0,0.0,0.0,0.15,1.0,27.98,,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,SEAS,,48.86048,21.09436
,Ružín G1,30.0,1.0,SK,,,HPHS,WAT,0.85,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.85,0.0,0.0,,,,,,,,,,,,,,,,SEAS,,48.86048,21.09436
,Ružín G2,30.0,1.0,SK,,,HPHS,WAT,0.85,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.85,0.0,0.0,,,,,,,,,,,,,,,,SEAS,,48.86048,21.09436
,Sučany G1,12.8,1.0,SK,,,HROR,WAT,1.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.5,1.0,0.0,,,,,,,,,,,,,,,,SEAS,,49.10656,18.99204
