"Area / Date","Production Type","Code","Name","Intalled Capacity at the beginning of year [MW]","Current Installed Capacity [MW]","Location","Voltage Connection Level [kV]","Commissioning Date","Decommissioning Date"
"CTA|DE(50Hertz) / 01.01.2019 00:00 - 01.01.2020 00:00","Fossil Oil","11WD8SCHW5X----D","Industriekraftwerk PCK","359","359","intra_zonal","110","02.01.2012",""
"CTA|DE(50Hertz) / 01.01.2019 00:00 - 01.01.2020 00:00","Wind Offshore","11W0-0000-0026-Y","Wikinger_Prod","350","350","Deutschland","220","04.07.2018",""
"CTA|DE(50Hertz) / 01.01.2019 00:00 - 01.01.2020 00:00","Wind Offshore","11WD8BALT3W---PS","Windpark Baltic 1 and 2","336","336","intra_zonal","380","04.08.2015",""
"CTA|DE(50Hertz) / 01.01.2019 00:00 - 01.01.2020 00:00","Hydro Pumped Storage","11WD8HOH22H----1","PSW Hohenwarte II","320","320","intra_zonal","220","01.01.2012",""
"CTA|DE(50Hertz) / 01.01.2019 00:00 - 01.01.2020 00:00","Fossil Hard coal","11WD8TIEF5X----V","HKW Tiefstack","316","316","intra_zonal","110","25.10.2009",""
"CTA|DE(50Hertz) / 01.01.2019 00:00 - 01.01.2020 00:00","Fossil Gas","11WD8LICH5G----1","HKW Lichterfelde","144","300","intra_zonal","110","26.10.2009",""
"CTA|DE(50Hertz) / 01.01.2019 00:00 - 01.01.2020 00:00","Fossil Gas","11W0-0000-0100-I","GuD Marzahn","N/A","264","intra_zonal","110","05.02.2020",""
"CTA|DE(50Hertz) / 01.01.2019 00:00 - 01.01.2020 00:00","Fossil Gas","11WD8DRES5X---PZ","GTHKW Nossener Bruecke","260","260","intra_zonal","110","17.05.2011",""
"CTA|DE(50Hertz) / 01.01.2019 00:00 - 01.01.2020 00:00","Wind Offshore","11W0-0000-0492-Z","Arcadis Ost 1","N/A","257","intra_zonal","220","20.02.2023",""
"CTA|DE(50Hertz) / 01.01.2019 00:00 - 01.01.2020 00:00","Fossil Hard coal","11WD8WED15C----Q","HKW Wedel","250","250","intra_zonal","110","26.10.2009",""
"CTA|DE(50Hertz) / 01.01.2019 00:00 - 01.01.2020 00:00","Solar","11W0-0000-0657-Q","PV Boitzenburger Land","N/A","180","intra_zonal","110","23.06.2023",""
"CTA|DE(50Hertz) / 01.01.2019 00:00 - 01.01.2020 00:00","Fossil Gas","11W0-0000-0340-T","HKW Nord","167","167","intra_zonal","110","11.01.2010",""
"CTA|DE(50Hertz) / 01.01.2019 00:00 - 01.01.2020 00:00","Fossil Gas","11WD8KLIN5X----0","HKW Klingenberg","164","164","intra_zonal","110","26.10.2009",""
"CTA|DE(50Hertz) / 01.01.2019 00:00 - 01.01.2020 00:00","Fossil Gas","11W0-0000-0038-O","HKW Halle Dieselstraße","N/A","162","intra_zonal","20","17.11.2020",""
"CTA|DE(50Hertz) / 01.01.2019 00:00 - 01.01.2020 00:00","Fossil Gas","11WD8CHAR5X----K","Charlottenburg","146","144","intra_zonal","110","13.12.2013",""
"CTA|DE(50Hertz) / 01.01.2019 00:00 - 01.01.2020 00:00","Solar","11W0-0000-0387-T","SP Gottesgabe","N/A","122","intra_zonal","110","24.03.2022",""
"CTA|DE(50Hertz) / 01.01.2019 00:00 - 01.01.2020 00:00","Solar","11W0-0000-0389-N","SP Alttrebbin","N/A","122","intra_zonal","110","24.03.2022",""
"CTA|DE(50Hertz) / 01.01.2019 00:00 - 01.01.2020 00:00","Hydro Pumped Storage","11WD8GEHA5H----R","PSW Geesthacht","120","120","intra_zonal","110","01.01.2012",""
"CTA|DE(50Hertz) / 01.01.2019 00:00 - 01.01.2020 00:00","Wind Onshore","14W-DRX-WP-KW--S","UW Druxberge","117","117","intra_zonal","110","14.05.2018",""
"CTA|DE(50Hertz) / 01.01.2019 00:00 - 01.01.2020 00:00","Fossil Hard coal","11WD8MOOR1C----G","HKW Moorburg","1600","N/A","intra_zonal","110","27.08.2014","08.07.2021"
"CTA|DE(50Hertz) / 01.01.2019 00:00 - 01.01.2020 00:00","Fossil Oil","11WD8WILM5O----7","Wilmersdorf","276","N/A","intra_zonal","110","12.12.2013","01.04.2021"
"CTA|DE(50Hertz) / 01.01.2019 00:00 - 01.01.2020 00:00","Fossil Hard coal","11WD8REUT5X----M","HKW Reuter","160","N/A","intra_zonal","110","26.10.2009","01.10.2019"
"CTA|DE(50Hertz) / 01.01.2019 00:00 - 01.01.2020 00:00","Wind Onshore","11WD8HAVLXW---PM","Windpark Havelland","147","N/A","intra_zonal","380","10.12.2015","01.03.2024"
"CTA|DE(50Hertz) / 01.01.2019 00:00 - 01.01.2020 00:00","Fossil Hard coal","11WD8MOAB5X----5","Moabit","140","N/A","intra_zonal","110","12.12.2013","01.05.2024"
