13:00 - 14:00,n/e,n/e,n/e,n/e,n/e,n/e,83,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1643,,1057,,20854,,n/e,n/e,n/e,n/e,0,,17,,n/e,n/e,11,,n/e,n/e,300,
14:00 - 15:00,n/e,n/e,n/e,n/e,n/e,n/e,80,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1654,,1062,,20716,,n/e,n/e,n/e,n/e,0,,19,,n/e,n/e,8,,n/e,n/e,353,
15:00 - 16:00,n/e,n/e,n/e,n/e,n/e,n/e,80,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1663,,1065,,21008,,n/e,n/e,n/e,n/e,0,,28,,n/e,n/e,9,,n/e,n/e,340,
16:00 - 17:00,n/e,n/e,n/e,n/e,n/e,n/e,100,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1797,,1062,,21229,,n/e,n/e,n/e,n/e,0,,33,,n/e,n/e,10,,n/e,n/e,308,
17:00 - 18:00,n/e,n/e,n/e,n/e,n/e,n/e,100,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1790,,1058,,21016,,n/e,n/e,n/e,n/e,0,,31,,n/e,n/e,12,,n/e,n/e,317,
18:00 - 19:00,n/e,n/e,n/e,n/e,n/e,n/e,92,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1788,,1054,,20499,,n/e,n/e,n/e,n/e,0,,26,,n/e,n/e,10,,n/e,n/e,312,
19:00 - 20:00,n/e,n/e,n/e,n/e,n/e,n/e,79,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1761,,1049,,20032,,n/e,n/e,n/e,n/e,0,,23,,n/e,n/e,10,,n/e,n/e,261,
20:00 - 21:00,n/e,n/e,n/e,n/e,n/e,n/e,79,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1747,,1044,,20015,,n/e,n/e,n/e,n/e,0,,23,,n/e,n/e,9,,n/e,n/e,264,
21:00 - 22:00,n/e,n/e,n/e,n/e,n/e,n/e,79,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1770,,1028,,20269,,n/e,n/e,n/e,n/e,0,,23,,n/e,n/e,11,,n/e,n/e,301,
22:00 - 23:00,n/e,n/e,n/e,n/e,n/e,n/e,79,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1788,,1023,,20139,,n/e,n/e,n/e,n/e,0,,23,,n/e,n/e,10,,n/e,n/e,277,
23:00 - 00:00,n/e,n/e,n/e,n/e,n/e,n/e,79,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1710,,1028,,19252,,n/e,n/e,n/e,n/e,0,,24,,n/e,n/e,10,,n/e,n/e,300,
00:00 - 01:00,n/e,n/e,n/e,n/e,n/e,n/e,79,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1703,,1028,,19327,,n/e,n/e,n/e,n/e,0,,22,,n/e,n/e,10,,n/e,n/e,290,
01:00 - 02:00,n/e,n/e,n/e,n/e,n/e,n/e,79,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1714,,1028,,19477,,n/e,n/e,n/e,n/e,0,,20,,n/e,n/e,9,,n/e,n/e,364,
02:00 - 03:00,n/e,n/e,n/e,n/e,n/e,n/e,79,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1687,,1028,,19521,,n/e,n/e,n/e,n/e,0,,24,,n/e,n/e,9,,n/e,n/e,382,
03:00 - 04:00,n/e,n/e,n/e,n/e,n/e,n/e,79,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1653,,1028,,19780,,n/e,n/e,n/e,n/e,0,,19,,n/e,n/e,8,,n/e,n/e,408,
04:00 - 05:00,n/e,n/e,n/e,n/e,n/e,n/e,79,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1663,,1024,,20023,,n/e,n/e,n/e,n/e,0,,21,,n/e,n/e,8,,n/e,n/e,454,
05:00 - 06:00,n/e,n/e,n/e,n/e,n/e,n/e,79,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1758,,1029,,20385,,n/e,n/e,n/e,n/e,0,,19,,n/e,n/e,10,,n/e,n/e,546,
06:00 - 07:00,n/e,n/e,n/e,n/e,n/e,n/e,79,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1764,,1027,,21261,,n/e,n/e,n/e,n/e,0,,18,,n/e,n/e,10,,n/e,n/e,640,
07:00 - 08:00,n/e,n/e,n/e,n/e,n/e,n/e,92,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1777,,1015,,21839,,n/e,n/e,n/e,n/e,0,,17,,n/e,n/e,10,,n/e,n/e,809,
08:00 - 09:00,n/e,n/e,n/e,n/e,n/e,n/e,109,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1780,,1015,,22296,,n/e,n/e,n/e,n/e,0,,18,,n/e,n/e,9,,n/e,n/e,960,
09:00 - 10:00,n/e,n/e,n/e,n/e,n/e,n/e,101,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1746,,1028,,22319,,n/e,n/e,n/e,n/e,0,,16,,n/e,n/e,13,,n/e,n/e,1192,
10:00 - 11:00,n/e,n/e,n/e,n/e,n/e,n/e,82,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1710,,1038,,22048,,n/e,n/e,n/e,n/e,0,,18,,n/e,n/e,13,,n/e,n/e,1405,
11:00 - 12:00,n/e,n/e,n/e,n/e,n/e,n/e,80,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1657,,1034,,21896,,n/e,n/e,n/e,n/e,0,,18,,n/e,n/e,11,,n/e,n/e,1570,
12:00 - 13:00,n/e,n/e,n/e,n/e,n/e,n/e,80,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1623,,1039,,21525,,n/e,n/e,n/e,n/e,0,,20,,n/e,n/e,13,,n/e,n/e,1651,
13:00 - 14:00,n/e,n/e,n/e,n/e,n/e,n/e,81,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1507,,1037,,21273,,n/e,n/e,n/e,n/e,0,,19,,n/e,n/e,11,,n/e,n/e,1742,
14:00 - 15:00,n/e,n/e,n/e,n/e,n/e,n/e,80,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1538,,1036,,21674,,n/e,n/e,n/e,n/e,0,,20,,n/e,n/e,9,,n/e,n/e,1886,
15:00 - 16:00,n/e,n/e,n/e,n/e,n/e,n/e,80,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1688,,1040,,22272,,n/e,n/e,n/e,n/e,0,,20,,n/e,n/e,11,,n/e,n/e,1922,
16:00 - 17:00,n/e,n/e,n/e,n/e,n/e,n/e,80,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1705,,1042,,22672,,n/e,n/e,n/e,n/e,0,,20,,n/e,n/e,13,,n/e,n/e,1815,
17:00 - 18:00,n/e,n/e,n/e,n/e,n/e,n/e,80,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1748,,1042,,22497,,n/e,n/e,n/e,n/e,0,,19,,n/e,n/e,13,,n/e,n/e,1847,
18:00 - 19:00,n/e,n/e,n/e,n/e,n/e,n/e,80,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1717,,1044,,22107,,n/e,n/e,n/e,n/e,0,,19,,n/e,n/e,12,,n/e,n/e,1925,
19:00 - 20:00,n/e,n/e,n/e,n/e,n/e,n/e,80,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1601,,1045,,21577,,n/e,n/e,n/e,n/e,0,,17,,n/e,n/e,13,,n/e,n/e,1904,
20:00 - 21:00,n/e,n/e,n/e,n/e,n/e,n/e,80,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1545,,1039,,21385,,n/e,n/e,n/e,n/e,0,,17,,n/e,n/e,12,,n/e,n/e,1923,
21:00 - 22:00,n/e,n/e,n/e,n/e,n/e,n/e,80,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1547,,1034,,20718,,n/e,n/e,n/e,n/e,0,,19,,n/e,n/e,13,,n/e,n/e,1913,
22:00 - 23:00,n/e,n/e,n/e,n/e,n/e,n/e,80,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1562,,1032,,20286,,n/e,n/e,n/e,n/e,0,,11,,n/e,n/e,12,,n/e,n/e,1837,
23:00 - 00:00,n/e,n/e,n/e,n/e,n/e,n/e,80,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1563,,1024,,19595,,n/e,n/e,n/e,n/e,0,,10,,n/e,n/e,11,,n/e,n/e,1769,
00:00 - 01:00,n/e,n/e,n/e,n/e,n/e,n/e,80,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1553,,1020,,19406,,n/e,n/e,n/e,n/e,0,,12,,n/e,n/e,10,,n/e,n/e,1715,
01:00 - 02:00,n/e,n/e,n/e,n/e,n/e,n/e,80,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1431,,1022,,19379,,n/e,n/e,n/e,n/e,0,,21,,n/e,n/e,8,,n/e,n/e,1649,
02:00 - 03:00,n/e,n/e,n/e,n/e,n/e,n/e,80,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1393,,1024,,19574,,n/e,n/e,n/e,n/e,0,,20,,n/e,n/e,8,,n/e,n/e,1576,
03:00 - 04:00,n/e,n/e,n/e,n/e,n/e,n/e,80,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1381,,1028,,19554,,n/e,n/e,n/e,n/e,0,,23,,n/e,n/e,12,,n/e,n/e,1593,
04:00 - 05:00,n/e,n/e,n/e,n/e,n/e,n/e,80,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1385,,1025,,19503,,n/e,n/e,n/e,n/e,0,,22,,n/e,n/e,10,,n/e,n/e,1571,
05:00 - 06:00,n/e,n/e,n/e,n/e,n/e,n/e,80,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1369,,1027,,19636,,n/e,n/e,n/e,n/e,0,,23,,n/e,n/e,10,,n/e,n/e,1545,
06:00 - 07:00,n/e,n/e,n/e,n/e,n/e,n/e,80,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1496,,1030,,19943,,n/e,n/e,n/e,n/e,0,,23,,n/e,n/e,9,,n/e,n/e,1485,
07:00 - 08:00,n/e,n/e,n/e,n/e,n/e,n/e,80,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1544,,1030,,20946,,n/e,n/e,n/e,n/e,0,,24,,n/e,n/e,10,,n/e,n/e,1400,
08:00 - 09:00,n/e,n/e,n/e,n/e,n/e,n/e,80,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1559,,1029,,21452,,n/e,n/e,n/e,n/e,0,,25,,n/e,n/e,8,,n/e,n/e,1336,
09:00 - 10:00,n/e,n/e,n/e,n/e,n/e,n/e,80,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1574,,1035,,21813,,n/e,n/e,n/e,n/e,0,,25,,n/e,n/e,8,,n/e,n/e,1322,
10:00 - 11:00,n/e,n/e,n/e,n/e,n/e,n/e,80,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1572,,1037,,21885,,n/e,n/e,n/e,n/e,0,,26,,n/e,n/e,9,,n/e,n/e,1316,
11:00 - 12:00,n/e,n/e,n/e,n/e,n/e,n/e,80,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1569,,1034,,21842,,n/e,n/e,n/e,n/e,0,,25,,n/e,n/e,7,,n/e,n/e,1265,
12:00 - 13:00,n/e,n/e,n/e,n/e,n/e,n/e,80,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1578,,1035,,21899,,n/e,n/e,n/e,n/e,0,,26,,n/e,n/e,6,,n/e,n/e,1140,
13:00 - 14:00,n/e,n/e,n/e,n/e,n/e,n/e,80,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1557,,1034,,21845,,n/e,n/e,n/e,n/e,0,,25,,n/e,n/e,9,,n/e,n/e,1011,
14:00 - 15:00,n/e,n/e,n/e,n/e,n/e,n/e,80,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1571,,1037,,22017,,n/e,n/e,n/e,n/e,0,,25,,n/e,n/e,10,,n/e,n/e,958,
15:00 - 16:00,n/e,n/e,n/e,n/e,n/e,n/e,80,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1558,,1039,,22068,,n/e,n/e,n/e,n/e,0,,26,,n/e,n/e,13,,n/e,n/e,957,
16:00 - 17:00,n/e,n/e,n/e,n/e,n/e,n/e,80,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1675,,1042,,21864,,n/e,n/e,n/e,n/e,0,,27,,n/e,n/e,13,,n/e,n/e,889,
17:00 - 18:00,n/e,n/e,n/e,n/e,n/e,n/e,80,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1695,,1040,,21905,,n/e,n/e,n/e,n/e,0,,27,,n/e,n/e,10,,n/e,n/e,881,
18:00 - 19:00,n/e,n/e,n/e,n/e,n/e,n/e,80,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1689,,1041,,21820,,n/e,n/e,n/e,n/e,0,,27,,n/e,n/e,8,,n/e,n/e,870,
19:00 - 20:00,n/e,n/e,n/e,n/e,n/e,n/e,80,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1655,,1035,,21307,,n/e,n/e,n/e,n/e,0,,27,,n/e,n/e,12,,n/e,n/e,801,
20:00 - 21:00,n/e,n/e,n/e,n/e,n/e,n/e,80,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1605,,1035,,21051,,n/e,n/e,n/e,n/e,0,,25,,n/e,n/e,8,,n/e,n/e,751,
21:00 - 22:00,n/e,n/e,n/e,n/e,n/e,n/e,80,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1642,,1037,,20992,,n/e,n/e,n/e,n/e,0,,30,,n/e,n/e,9,,n/e,n/e,682,
22:00 - 23:00,n/e,n/e,n/e,n/e,n/e,n/e,80,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1622,,1032,,20468,,n/e,n/e,n/e,n/e,0,,29,,n/e,n/e,11,,n/e,n/e,611,
23:00 - 00:00,n/e,n/e,n/e,n/e,n/e,n/e,80,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1507,,1027,,20010,,n/e,n/e,n/e,n/e,0,,28,,n/e,n/e,9,,n/e,n/e,572,
00:00 - 01:00,n/e,n/e,n/e,n/e,n/e,n/e,80,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1518,,1025,,20013,,n/e,n/e,n/e,n/e,0,,28,,n/e,n/e,8,,n/e,n/e,502,
01:00 - 02:00,n/e,n/e,n/e,n/e,n/e,n/e,80,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1509,,1030,,19889,,n/e,n/e,n/e,n/e,0,,28,,n/e,n/e,9,,n/e,n/e,523,
02:00 - 03:00,n/e,n/e,n/e,n/e,n/e,n/e,80,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1502,,1032,,19726,,n/e,n/e,n/e,n/e,0,,25,,n/e,n/e,8,,n/e,n/e,541,
03:00 - 04:00,n/e,n/e,n/e,n/e,n/e,n/e,80,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1525,,1031,,19870,,n/e,n/e,n/e,n/e,0,,26,,n/e,n/e,8,,n/e,n/e,591,
04:00 - 05:00,n/e,n/e,n/e,n/e,n/e,n/e,80,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1515,,1029,,20324,,n/e,n/e,n/e,n/e,0,,25,,n/e,n/e,8,,n/e,n/e,720,
05:00 - 06:00,n/e,n/e,n/e,n/e,n/e,n/e,80,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1689,,1031,,21494,,n/e,n/e,n/e,n/e,0,,27,,n/e,n/e,8,,n/e,n/e,863,
06:00 - 07:00,n/e,n/e,n/e,n/e,n/e,n/e,80,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1755,,1045,,22040,,n/e,n/e,n/e,n/e,0,,25,,n/e,n/e,7,,n/e,n/e,1013,
07:00 - 08:00,n/e,n/e,n/e,n/e,n/e,n/e,80,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1756,,1047,,22377,,n/e,n/e,n/e,n/e,0,,26,,n/e,n/e,10,,n/e,n/e,1061,
08:00 - 09:00,n/e,n/e,n/e,n/e,n/e,n/e,80,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1691,,1053,,22428,,n/e,n/e,n/e,n/e,0,,32,,n/e,n/e,11,,n/e,n/e,1059,
09:00 - 10:00,n/e,n/e,n/e,n/e,n/e,n/e,80,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1716,,1047,,22475,,n/e,n/e,n/e,n/e,0,,27,,n/e,n/e,8,,n/e,n/e,981,
10:00 - 11:00,n/e,n/e,n/e,n/e,n/e,n/e,80,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1743,,1045,,22535,,n/e,n/e,n/e,n/e,0,,29,,n/e,n/e,8,,n/e,n/e,798,
11:00 - 12:00,n/e,n/e,n/e,n/e,n/e,n/e,80,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1725,,1043,,22366,,n/e,n/e,n/e,n/e,0,,29,,n/e,n/e,9,,n/e,n/e,695,
12:00 - 13:00,n/e,n/e,n/e,n/e,n/e,n/e,80,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1702,,1047,,22297,,n/e,n/e,n/e,n/e,0,,32,,n/e,n/e,11,,n/e,n/e,667,
13:00 - 14:00,n/e,n/e,n/e,n/e,n/e,n/e,80,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1692,,1046,,22222,,n/e,n/e,n/e,n/e,0,,32,,n/e,n/e,13,,n/e,n/e,794,
14:00 - 15:00,n/e,n/e,n/e,n/e,n/e,n/e,80,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1687,,1043,,22038,,n/e,n/e,n/e,n/e,0,,27,,n/e,n/e,13,,n/e,n/e,823,
15:00 - 16:00,n/e,n/e,n/e,n/e,n/e,n/e,82,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1703,,1023,,22175,,n/e,n/e,n/e,n/e,0,,28,,n/e,n/e,9,,n/e,n/e,798,
16:00 - 17:00,n/e,n/e,n/e,n/e,n/e,n/e,84,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1700,,1022,,22165,,n/e,n/e,n/e,n/e,0,,29,,n/e,n/e,9,,n/e,n/e,851,
17:00 - 18:00,n/e,n/e,n/e,n/e,n/e,n/e,83,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1690,,1024,,21750,,n/e,n/e,n/e,n/e,0,,30,,n/e,n/e,13,,n/e,n/e,911,
18:00 - 19:00,n/e,n/e,n/e,n/e,n/e,n/e,85,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1660,,1021,,21539,,n/e,n/e,n/e,n/e,0,,27,,n/e,n/e,9,,n/e,n/e,916,
19:00 - 20:00,n/e,n/e,n/e,n/e,n/e,n/e,84,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1489,,1019,,21090,,n/e,n/e,n/e,n/e,0,,31,,n/e,n/e,11,,n/e,n/e,962,
20:00 - 21:00,n/e,n/e,n/e,n/e,n/e,n/e,82,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1370,,1036,,20621,,n/e,n/e,n/e,n/e,0,,34,,n/e,n/e,11,,n/e,n/e,951,
21:00 - 22:00,n/e,n/e,n/e,n/e,n/e,n/e,83,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1237,,1028,,19839,,n/e,n/e,n/e,n/e,0,,33,,n/e,n/e,11,,n/e,n/e,901,
22:00 - 23:00,n/e,n/e,n/e,n/e,n/e,n/e,84,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,986,,1024,,18061,,n/e,n/e,n/e,n/e,0,,35,,n/e,n/e,10,,n/e,n/e,869,
23:00 - 00:00,n/e,n/e,n/e,n/e,n/e,n/e,83,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,767,,999,,17815,,n/e,n/e,n/e,n/e,0,,26,,n/e,n/e,10,,n/e,n/e,860,
00:00 - 01:00,n/e,n/e,n/e,n/e,n/e,n/e,80,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,667,,997,,17390,,n/e,n/e,n/e,n/e,0,,25,,n/e,n/e,13,,n/e,n/e,941,
01:00 - 02:00,n/e,n/e,n/e,n/e,n/e,n/e,80,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,608,,995,,16985,,n/e,n/e,n/e,n/e,0,,27,,n/e,n/e,11,,n/e,n/e,971,
02:00 - 03:00,n/e,n/e,n/e,n/e,n/e,n/e,80,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,606,,995,,17312,,n/e,n/e,n/e,n/e,0,,19,,n/e,n/e,11,,n/e,n/e,1022,
03:00 - 04:00,n/e,n/e,n/e,n/e,n/e,n/e,80,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,850,,993,,17663,,n/e,n/e,n/e,n/e,0,,19,,n/e,n/e,10,,n/e,n/e,1017,
04:00 - 05:00,n/e,n/e,n/e,n/e,n/e,n/e,80,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1034,,1004,,18496,,n/e,n/e,n/e,n/e,0,,27,,n/e,n/e,10,,n/e,n/e,1095,
05:00 - 06:00,n/e,n/e,n/e,n/e,n/e,n/e,80,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1229,,1005,,19863,,n/e,n/e,n/e,n/e,0,,31,,n/e,n/e,9,,n/e,n/e,1133,
06:00 - 07:00,n/e,n/e,n/e,n/e,n/e,n/e,80,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1522,,1016,,21398,,n/e,n/e,n/e,n/e,0,,28,,n/e,n/e,10,,n/e,n/e,1214,
07:00 - 08:00,n/e,n/e,n/e,n/e,n/e,n/e,80,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1576,,1030,,21977,,n/e,n/e,n/e,n/e,0,,29,,n/e,n/e,11,,n/e,n/e,1191,
08:00 - 09:00,n/e,n/e,n/e,n/e,n/e,n/e,80,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1593,,1030,,21718,,n/e,n/e,n/e,n/e,0,,18,,n/e,n/e,10,,n/e,n/e,1117,
09:00 - 10:00,n/e,n/e,n/e,n/e,n/e,n/e,80,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1630,,1027,,22216,,n/e,n/e,n/e,n/e,0,,21,,n/e,n/e,10,,n/e,n/e,1028,
10:00 - 11:00,n/e,n/e,n/e,n/e,n/e,n/e,80,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1640,,1012,,22397,,n/e,n/e,n/e,n/e,0,,19,,n/e,n/e,9,,n/e,n/e,1020,
11:00 - 12:00,n/e,n/e,n/e,n/e,n/e,n/e,80,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1623,,1007,,22427,,n/e,n/e,n/e,n/e,0,,16,,n/e,n/e,10,,n/e,n/e,1036,
12:00 - 13:00,n/e,n/e,n/e,n/e,n/e,n/e,80,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1599,,1014,,22296,,n/e,n/e,n/e,n/e,0,,19,,n/e,n/e,10,,n/e,n/e,1066,
13:00 - 14:00,n/e,n/e,n/e,n/e,n/e,n/e,80,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1602,,1028,,22005,,n/e,n/e,n/e,n/e,0,,18,,n/e,n/e,12,,n/e,n/e,1126,
14:00 - 15:00,n/e,n/e,n/e,n/e,n/e,n/e,80,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1611,,1028,,21827,,n/e,n/e,n/e,n/e,0,,18,,n/e,n/e,10,,n/e,n/e,1083,
15:00 - 16:00,n/e,n/e,n/e,n/e,n/e,n/e,80,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1614,,1020,,21886,,n/e,n/e,n/e,n/e,0,,18,,n/e,n/e,11,,n/e,n/e,1105,
16:00 - 17:00,n/e,n/e,n/e,n/e,n/e,n/e,80,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1616,,1023,,22158,,n/e,n/e,n/e,n/e,0,,21,,n/e,n/e,11,,n/e,n/e,1159,
17:00 - 18:00,n/e,n/e,n/e,n/e,n/e,n/e,80,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1604,,1023,,22163,,n/e,n/e,n/e,n/e,0,,21,,n/e,n/e,12,,n/e,n/e,1250,
18:00 - 19:00,n/e,n/e,n/e,n/e,n/e,n/e,80,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1567,,1005,,21696,,n/e,n/e,n/e,n/e,0,,22,,n/e,n/e,11,,n/e,n/e,1378,
19:00 - 20:00,n/e,n/e,n/e,n/e,n/e,n/e,80,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1426,,1009,,20025,,n/e,n/e,n/e,n/e,0,,23,,n/e,n/e,10,,n/e,n/e,1464,
20:00 - 21:00,n/e,n/e,n/e,n/e,n/e,n/e,80,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1205,,1007,,19048,,n/e,n/e,n/e,n/e,0,,24,,n/e,n/e,10,,n/e,n/e,1515,
