01:00 - 02:00,0,,n/e,n/e,n/e,n/e,202,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,134,,2278,,8681,,n/e,n/e,n/e,n/e,0,,69,,n/e,n/e,28,,n/e,n/e,3121,
02:00 - 03:00,0,,n/e,n/e,n/e,n/e,203,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,124,,2272,,7885,,n/e,n/e,n/e,n/e,0,,72,,n/e,n/e,28,,n/e,n/e,3285,
03:00 - 04:00,0,,n/e,n/e,n/e,n/e,203,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,124,,2248,,7668,,n/e,n/e,n/e,n/e,0,,71,,n/e,n/e,28,,n/e,n/e,3396,
04:00 - 05:00,0,,n/e,n/e,n/e,n/e,203,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,125,,2254,,7673,,n/e,n/e,n/e,n/e,0,,70,,n/e,n/e,28,,n/e,n/e,3483,
05:00 - 06:00,0,,n/e,n/e,n/e,n/e,203,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,126,,2262,,7716,,n/e,n/e,n/e,n/e,0,,71,,n/e,n/e,28,,n/e,n/e,3546,
06:00 - 07:00,0,,n/e,n/e,n/e,n/e,204,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,139,,2282,,9055,,n/e,n/e,n/e,n/e,0,,70,,n/e,n/e,25,,n/e,n/e,3589,
07:00 - 08:00,0,,n/e,n/e,n/e,n/e,204,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,204,,2291,,11182,,n/e,n/e,n/e,n/e,0,,68,,n/e,n/e,27,,n/e,n/e,3746,
08:00 - 09:00,0,,n/e,n/e,n/e,n/e,204,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,205,,2307,,11678,,n/e,n/e,n/e,n/e,0,,60,,n/e,n/e,23,,n/e,n/e,3826,
09:00 - 10:00,0,,n/e,n/e,n/e,n/e,204,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,209,,2316,,12475,,n/e,n/e,n/e,n/e,0,,64,,n/e,n/e,27,,n/e,n/e,3893,
10:00 - 11:00,0,,n/e,n/e,n/e,n/e,203,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,199,,2410,,12748,,n/e,n/e,n/e,n/e,0,,61,,n/e,n/e,24,,n/e,n/e,3944,
11:00 - 12:00,0,,n/e,n/e,n/e,n/e,209,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,208,,2360,,12457,,n/e,n/e,n/e,n/e,0,,68,,n/e,n/e,23,,n/e,n/e,3943,
12:00 - 13:00,0,,n/e,n/e,n/e,n/e,204,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,210,,2374,,12482,,n/e,n/e,n/e,n/e,0,,68,,n/e,n/e,26,,n/e,n/e,3912,
13:00 - 14:00,0,,n/e,n/e,n/e,n/e,204,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,206,,2362,,12940,,n/e,n/e,n/e,n/e,0,,69,,n/e,n/e,26,,n/e,n/e,3902,
14:00 - 15:00,0,,n/e,n/e,n/e,n/e,204,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,206,,2375,,12559,,n/e,n/e,n/e,n/e,0,,68,,n/e,n/e,21,,n/e,n/e,3889,
15:00 - 16:00,0,,n/e,n/e,n/e,n/e,206,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,210,,2422,,12401,,n/e,n/e,n/e,n/e,0,,70,,n/e,n/e,23,,n/e,n/e,3786,
16:00 - 17:00,0,,n/e,n/e,n/e,n/e,204,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,211,,2419,,12454,,n/e,n/e,n/e,n/e,0,,68,,n/e,n/e,24,,n/e,n/e,3799,
17:00 - 18:00,0,,n/e,n/e,n/e,n/e,206,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,212,,2416,,12630,,n/e,n/e,n/e,n/e,0,,69,,n/e,n/e,25,,n/e,n/e,3753,
18:00 - 19:00,0,,n/e,n/e,n/e,n/e,203,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,211,,2403,,12430,,n/e,n/e,n/e,n/e,0,,69,,n/e,n/e,28,,n/e,n/e,3715,
19:00 - 20:00,0,,n/e,n/e,n/e,n/e,204,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,173,,2384,,12072,,n/e,n/e,n/e,n/e,0,,68,,n/e,n/e,28,,n/e,n/e,3638,
20:00 - 21:00,0,,n/e,n/e,n/e,n/e,206,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,156,,2361,,11693,,n/e,n/e,n/e,n/e,0,,68,,n/e,n/e,27,,n/e,n/e,3579,
21:00 - 22:00,0,,n/e,n/e,n/e,n/e,203,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,138,,2358,,11116,,n/e,n/e,n/e,n/e,0,,69,,n/e,n/e,30,,n/e,n/e,3499,
22:00 - 23:00,0,,n/e,n/e,n/e,n/e,203,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,131,,2305,,10475,,n/e,n/e,n/e,n/e,0,,69,,n/e,n/e,30,,n/e,n/e,3303,
23:00 - 00:00,0,,n/e,n/e,n/e,n/e,203,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,127,,2298,,9002,,n/e,n/e,n/e,n/e,0,,70,,n/e,n/e,29,,n/e,n/e,3138,
00:00 - 01:00,0,,n/e,n/e,n/e,n/e,202,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,127,,2252,,8429,,n/e,n/e,n/e,n/e,0,,70,,n/e,n/e,28,,n/e,n/e,2773,
01:00 - 02:00,0,,n/e,n/e,n/e,n/e,202,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,128,,2240,,8281,,n/e,n/e,n/e,n/e,0,,71,,n/e,n/e,28,,n/e,n/e,2706,
02:00 - 03:00,0,,n/e,n/e,n/e,n/e,202,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,126,,2204,,8143,,n/e,n/e,n/e,n/e,0,,70,,n/e,n/e,28,,n/e,n/e,2575,
03:00 - 04:00,0,,n/e,n/e,n/e,n/e,202,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,125,,2202,,7946,,n/e,n/e,n/e,n/e,0,,69,,n/e,n/e,28,,n/e,n/e,2514,
04:00 - 05:00,0,,n/e,n/e,n/e,n/e,203,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,124,,2203,,8115,,n/e,n/e,n/e,n/e,0,,71,,n/e,n/e,28,,n/e,n/e,2488,
05:00 - 06:00,0,,n/e,n/e,n/e,n/e,205,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,144,,2236,,9037,,n/e,n/e,n/e,n/e,0,,68,,n/e,n/e,28,,n/e,n/e,2476,
06:00 - 07:00,0,,n/e,n/e,n/e,n/e,208,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,152,,2294,,10956,,n/e,n/e,n/e,n/e,0,,68,,n/e,n/e,26,,n/e,n/e,2504,
07:00 - 08:00,0,,n/e,n/e,n/e,n/e,205,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,288,,2366,,13354,,n/e,n/e,n/e,n/e,0,,62,,n/e,n/e,24,,n/e,n/e,2624,
08:00 - 09:00,0,,n/e,n/e,n/e,n/e,204,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,311,,2387,,14488,,n/e,n/e,n/e,n/e,0,,62,,n/e,n/e,29,,n/e,n/e,2667,
09:00 - 10:00,0,,n/e,n/e,n/e,n/e,204,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,321,,2402,,15784,,n/e,n/e,n/e,n/e,0,,67,,n/e,n/e,28,,n/e,n/e,2747,
10:00 - 11:00,0,,n/e,n/e,n/e,n/e,206,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,342,,2413,,16403,,n/e,n/e,n/e,n/e,0,,63,,n/e,n/e,29,,n/e,n/e,2826,
11:00 - 12:00,0,,n/e,n/e,n/e,n/e,209,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,340,,2384,,16946,,n/e,n/e,n/e,n/e,0,,65,,n/e,n/e,24,,n/e,n/e,3022,
12:00 - 13:00,0,,n/e,n/e,n/e,n/e,209,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,363,,2391,,16800,,n/e,n/e,n/e,n/e,0,,60,,n/e,n/e,19,,n/e,n/e,3024,
