index,FR -> BE,FR -> IT,FR -> ES,FR -> DE,FR -> UK,FR -> CH
2016-02-20 17:00:00+0000,107.0,1880.0,2232.0,902.0,2015.0,1264.0
2016-02-20 18:00:00+0000,0.0,1620.0,2266.0,202.0,2014.0,946.0
2016-02-20 19:00:00+0000,0.0,1712.0,2242.0,481.0,2013.0,1174.0
2016-02-20 20:00:00+0000,0.0,1638.0,2269.0,697.0,2016.0,1135.0
2016-02-20 21:00:00+0000,0.0,1706.0,2269.0,620.0,2015.0,1202.0
2016-02-20 22:00:00+0000,0.0,1840.0,2244.0,391.0,2015.0,1133.0
2016-02-20 23:00:00+0000,0.0,1733.0,2358.0,0.0,1633.0,906.0
2016-02-21 00:00:00+0000,0.0,1721.0,2660.0,0.0,1614.0,1040.0
2016-02-21 01:00:00+0000,0.0,1707.0,2199.0,0.0,1614.0,1062.0
2016-02-21 02:00:00+0000,0.0,1626.0,2022.0,0.0,1614.0,1033.0
2016-02-21 03:00:00+0000,0.0,1665.0,1955.0,0.0,1614.0,992.0
2016-02-21 04:00:00+0000,0.0,1654.0,1790.0,0.0,1614.0,937.0
2016-02-21 05:00:00+0000,0.0,1474.0,1988.0,0.0,1614.0,711.0
2016-02-21 06:00:00+0000,0.0,1377.0,2171.0,0.0,1613.0,607.0
2016-02-21 07:00:00+0000,0.0,1523.0,2120.0,237.0,1607.0,890.0
2016-02-21 08:00:00+0000,0.0,1476.0,2436.0,212.0,2016.0,914.0
2016-02-21 09:00:00+0000,0.0,1313.0,2614.0,143.0,2015.0,838.0
2016-02-21 10:00:00+0000,385.0,1449.0,2557.0,548.0,2017.0,1061.0
2016-02-21 11:00:00+0000,444.0,1608.0,2698.0,262.0,2018.0,956.0
2016-02-21 12:00:00+0000,654.0,1454.0,2743.0,468.0,2015.0,845.0
2016-02-21 13:00:00+0000,809.0,1567.0,2714.0,902.0,2015.0,1035.0
2016-02-21 14:00:00+0000,825.0,1670.0,2700.0,1392.0,2017.0,1305.0
2016-02-21 15:00:00+0000,713.0,1684.0,2707.0,1401.0,2015.0,1438.0
2016-02-21 16:00:00+0000,511.0,2022.0,2776.0,912.0,2015.0,1295.0
2016-02-21 17:00:00+0000,0.0,1835.0,2245.0,0.0,2019.0,881.0
2016-02-21 18:00:00+0000,0.0,1950.0,2329.0,0.0,2016.0,662.0
2016-02-21 19:00:00+0000,0.0,1924.0,2265.0,0.0,2014.0,765.0
2016-02-21 20:00:00+0000,0.0,1808.0,2250.0,0.0,2013.0,786.0
2016-02-21 21:00:00+0000,0.0,1668.0,2273.0,0.0,2015.0,634.0
2016-02-21 22:00:00+0000,0.0,1415.0,2276.0,0.0,2018.0,542.0
2016-02-21 23:00:00+0000,0.0,805.0,2361.0,0.0,1711.0,542.0
2016-02-22 00:00:00+0000,0.0,732.0,2774.0,0.0,1706.0,467.0
2016-02-22 01:00:00+0000,0.0,723.0,2780.0,0.0,1706.0,401.0
2016-02-22 02:00:00+0000,0.0,665.0,2779.0,0.0,1706.0,345.0
2016-02-22 03:00:00+0000,0.0,633.0,2748.0,0.0,1706.0,312.0
2016-02-22 04:00:00+0000,0.0,848.0,2744.0,0.0,1706.0,562.0
2016-02-22 05:00:00+0000,0.0,1248.0,2729.0,201.0,1705.0,875.0
2016-02-22 06:00:00+0000,0.0,1426.0,2235.0,12.0,2016.0,691.0
2016-02-22 07:00:00+0000,0.0,1627.0,2183.0,0.0,2016.0,596.0
2016-02-22 08:00:00+0000,362.0,1934.0,2082.0,224.0,2015.0,678.0
2016-02-22 09:00:00+0000,772.0,1993.0,2095.0,475.0,2016.0,765.0
2016-02-22 10:00:00+0000,1260.0,1875.0,2038.0,83.0,2017.0,700.0
2016-02-22 11:00:00+0000,992.0,1689.0,2109.0,0.0,2018.0,604.0
2016-02-22 12:00:00+0000,1244.0,1817.0,2025.0,0.0,2016.0,771.0
2016-02-22 13:00:00+0000,1357.0,1911.0,2056.0,134.0,2018.0,703.0
2016-02-22 14:00:00+0000,1609.0,2159.0,2098.0,791.0,2017.0,1049.0
2016-02-22 15:00:00+0000,1863.0,2613.0,2127.0,1313.0,2016.0,1555.0
2016-02-22 16:00:00+0000,1727.0,2642.0,2034.0,1472.0,2017.0,1649.0
2016-02-22 17:00:00+0000,699.0,2183.0,1153.0,346.0,2017.0,1036.0
2016-02-22 18:00:00+0000,224.0,2397.0,2124.0,0.0,2015.0,904.0
2016-02-22 19:00:00+0000,558.0,2461.0,2092.0,299.0,2016.0,1214.0
2016-02-22 20:00:00+0000,829.0,2196.0,2120.0,699.0,2017.0,1317.0
2016-02-22 21:00:00+0000,859.0,1807.0,2060.0,152.0,2016.0,1115.0
2016-02-22 22:00:00+0000,539.0,1495.0,2018.0,0.0,2016.0,992.0
2016-02-22 23:00:00+0000,24.0,1488.0,1791.0,0.0,2017.0,610.0
2016-02-23 00:00:00+0000,83.0,1474.0,2540.0,0.0,2015.0,634.0
2016-02-23 01:00:00+0000,356.0,1497.0,2591.0,102.0,2016.0,678.0
2016-02-23 02:00:00+0000,900.0,1805.0,2215.0,1034.0,2016.0,1202.0
2016-02-23 03:00:00+0000,983.0,1927.0,1848.0,1371.0,2015.0,1346.0
2016-02-23 04:00:00+0000,385.0,1749.0,1950.0,612.0,2016.0,1087.0
2016-02-23 05:00:00+0000,723.0,2283.0,758.0,1243.0,2017.0,1414.0
2016-02-23 06:00:00+0000,93.0,2588.0,426.0,1425.0,2016.0,1829.0
2016-02-23 07:00:00+0000,0.0,2434.0,708.0,1129.0,2016.0,1771.0
2016-02-23 08:00:00+0000,0.0,2505.0,1121.0,1116.0,2015.0,1695.0
2016-02-23 09:00:00+0000,0.0,2606.0,1147.0,1127.0,2015.0,1813.0
2016-02-23 10:00:00+0000,0.0,2401.0,1357.0,1049.0,2016.0,1942.0
2016-02-23 11:00:00+0000,0.0,2400.0,505.0,1018.0,2015.0,2348.0
2016-02-23 12:00:00+0000,0.0,2372.0,595.0,976.0,2016.0,2467.0
2016-02-23 13:00:00+0000,0.0,2399.0,613.0,1098.0,2015.0,2324.0
2016-02-23 14:00:00+0000,0.0,2306.0,1463.0,1102.0,2016.0,2393.0
2016-02-23 15:00:00+0000,0.0,2323.0,1165.0,1148.0,2016.0,2378.0
2016-02-23 16:00:00+0000,0.0,2289.0,1649.0,1022.0,2016.0,2264.0
2016-02-23 17:00:00+0000,0.0,2091.0,1025.0,0.0,2016.0,1086.0
2016-02-23 18:00:00+0000,0.0,2271.0,1541.0,0.0,2016.0,997.0
2016-02-23 19:00:00+0000,0.0,2368.0,1865.0,151.0,2016.0,1443.0
2016-02-23 20:00:00+0000,0.0,1950.0,2086.0,0.0,2015.0,1114.0
2016-02-23 21:00:00+0000,0.0,2222.0,1964.0,0.0,2016.0,1186.0
2016-02-23 22:00:00+0000,0.0,1784.0,1748.0,0.0,2014.0,766.0
2016-02-23 23:00:00+0000,0.0,1867.0,1892.0,0.0,2015.0,873.0
2016-02-24 00:00:00+0000,0.0,1939.0,1397.0,0.0,2016.0,902.0
2016-02-24 01:00:00+0000,186.0,1917.0,700.0,0.0,2016.0,995.0
2016-02-24 02:00:00+0000,384.0,1822.0,864.0,0.0,2016.0,968.0
2016-02-24 03:00:00+0000,533.0,1886.0,945.0,0.0,2016.0,1001.0
2016-02-24 04:00:00+0000,279.0,1946.0,1001.0,0.0,2016.0,993.0
2016-02-24 05:00:00+0000,0.0,2149.0,313.0,0.0,2016.0,1064.0
2016-02-24 06:00:00+0000,0.0,2441.0,906.0,0.0,2014.0,940.0
2016-02-24 07:00:00+0000,0.0,2666.0,1257.0,0.0,2016.0,768.0
2016-02-24 08:00:00+0000,0.0,2603.0,2113.0,0.0,2017.0,833.0
2016-02-24 09:00:00+0000,0.0,2470.0,1956.0,0.0,2015.0,897.0
2016-02-24 10:00:00+0000,0.0,2409.0,1485.0,0.0,2015.0,1141.0
2016-02-24 11:00:00+0000,0.0,2268.0,1354.0,0.0,2016.0,1143.0
2016-02-24 12:00:00+0000,0.0,2455.0,1131.0,0.0,2015.0,1312.0
2016-02-24 13:00:00+0000,0.0,2335.0,803.0,0.0,2016.0,1196.0
2016-02-24 14:00:00+0000,0.0,2480.0,0.0,0.0,2015.0,1301.0
2016-02-24 15:00:00+0000,199.0,2757.0,0.0,118.0,2016.0,1447.0
2016-02-24 16:00:00+0000,888.0,2795.0,0.0,1097.0,2017.0,1978.0
2016-02-24 17:00:00+0000,339.0,2430.0,0.0,479.0,2016.0,886.0
2016-02-24 18:00:00+0000,0.0,2543.0,0.0,113.0,2016.0,889.0
2016-02-24 19:00:00+0000,0.0,2672.0,801.0,507.0,2015.0,1547.0
2016-02-24 20:00:00+0000,0.0,2370.0,984.0,648.0,2017.0,1664.0
2016-02-24 21:00:00+0000,382.0,2450.0,0.0,747.0,2017.0,1712.0
2016-02-24 22:00:00+0000,510.0,2152.0,0.0,636.0,2018.0,1670.0
2016-02-24 23:00:00+0000,297.0,1993.0,0.0,107.0,2017.0,1446.0
2016-02-25 00:00:00+0000,597.0,1868.0,0.0,148.0,2017.0,1433.0
2016-02-25 01:00:00+0000,793.0,1861.0,0.0,412.0,2016.0,1467.0
2016-02-25 02:00:00+0000,1262.0,2086.0,0.0,1327.0,2015.0,1790.0
2016-02-25 03:00:00+0000,1304.0,2089.0,0.0,1395.0,2016.0,1869.0
2016-02-25 04:00:00+0000,726.0,2080.0,0.0,857.0,2015.0,1707.0
2016-02-25 05:00:00+0000,491.0,2320.0,0.0,886.0,2015.0,1878.0
2016-02-25 06:00:00+0000,102.0,2499.0,0.0,349.0,2014.0,1733.0
2016-02-25 07:00:00+0000,14.0,2587.0,0.0,759.0,2015.0,1594.0
2016-02-25 08:00:00+0000,14.0,2547.0,0.0,460.0,2014.0,2064.0
2016-02-25 09:00:00+0000,0.0,2425.0,0.0,0.0,2014.0,1568.0
2016-02-25 10:00:00+0000,0.0,2356.0,0.0,0.0,2015.0,1529.0
2016-02-25 11:00:00+0000,0.0,2344.0,0.0,0.0,2014.0,1750.0
2016-02-25 12:00:00+0000,0.0,2261.0,101.0,0.0,2015.0,1722.0
2016-02-25 13:00:00+0000,0.0,2325.0,0.0,0.0,2014.0,1770.0
2016-02-25 14:00:00+0000,0.0,2511.0,0.0,535.0,2014.0,2021.0
2016-02-25 15:00:00+0000,0.0,2517.0,0.0,772.0,2015.0,2084.0
2016-02-25 16:00:00+0000,236.0,2754.0,0.0,1145.0,2015.0,2258.0
2016-02-25 17:00:00+0000,0.0,2460.0,0.0,112.0,2016.0,1028.0
2016-02-25 18:00:00+0000,0.0,2114.0,0.0,0.0,2016.0,335.0
2016-02-25 19:00:00+0000,0.0,2198.0,1027.0,0.0,2015.0,886.0
2016-02-25 20:00:00+0000,0.0,2299.0,2099.0,0.0,2016.0,1532.0
2016-02-25 21:00:00+0000,0.0,2224.0,1348.0,0.0,2016.0,1405.0
2016-02-25 22:00:00+0000,0.0,1873.0,22.0,0.0,2016.0,1046.0
2016-02-25 23:00:00+0000,0.0,1656.0,230.0,0.0,2015.0,1079.0
2016-02-26 00:00:00+0000,0.0,1664.0,0.0,0.0,2016.0,1192.0
2016-02-26 01:00:00+0000,0.0,1700.0,0.0,0.0,2015.0,905.0
2016-02-26 02:00:00+0000,313.0,1860.0,0.0,0.0,2014.0,1007.0
2016-02-26 03:00:00+0000,551.0,2119.0,0.0,177.0,2016.0,1266.0
2016-02-26 04:00:00+0000,3.0,2078.0,0.0,0.0,2015.0,1166.0
2016-02-26 05:00:00+0000,68.0,2396.0,0.0,0.0,2016.0,1359.0
2016-02-26 06:00:00+0000,91.0,2683.0,0.0,0.0,2015.0,1269.0
2016-02-26 07:00:00+0000,0.0,2488.0,0.0,0.0,2016.0,859.0
2016-02-26 08:00:00+0000,0.0,2142.0,540.0,0.0,2016.0,835.0
2016-02-26 09:00:00+0000,0.0,2201.0,1210.0,0.0,2016.0,1003.0
2016-02-26 10:00:00+0000,0.0,2316.0,875.0,0.0,2016.0,994.0
2016-02-26 11:00:00+0000,0.0,2218.0,847.0,0.0,2016.0,952.0
2016-02-26 12:00:00+0000,55.0,2180.0,640.0,0.0,2015.0,988.0
2016-02-26 13:00:00+0000,824.0,2573.0,0.0,166.0,2015.0,1464.0
2016-02-26 14:00:00+0000,1298.0,2771.0,0.0,1084.0,2015.0,1885.0
2016-02-26 15:00:00+0000,1594.0,2985.0,0.0,1710.0,2014.0,2293.0
2016-02-26 16:00:00+0000,1728.0,2998.0,0.0,1984.0,2015.0,2524.0
2016-02-26 17:00:00+0000,1134.0,2757.0,0.0,1346.0,2015.0,1313.0
2016-02-26 18:00:00+0000,801.0,2585.0,0.0,863.0,2018.0,1342.0
2016-02-26 19:00:00+0000,909.0,2850.0,0.0,1530.0,2016.0,2378.0
2016-02-26 20:00:00+0000,535.0,2601.0,0.0,1069.0,2016.0,1995.0
2016-02-26 21:00:00+0000,462.0,2474.0,0.0,525.0,2016.0,1614.0
2016-02-26 22:00:00+0000,740.0,2065.0,0.0,57.0,2015.0,1302.0
2016-02-26 23:00:00+0000,842.0,2178.0,0.0,272.0,2015.0,1372.0
2016-02-27 00:00:00+0000,775.0,2000.0,0.0,32.0,2015.0,1349.0
2016-02-27 01:00:00+0000,747.0,1831.0,0.0,224.0,2014.0,1334.0
2016-02-27 02:00:00+0000,1347.0,1842.0,0.0,930.0,2016.0,1577.0
2016-02-27 03:00:00+0000,1321.0,1949.0,0.0,1054.0,2016.0,1603.0
2016-02-27 04:00:00+0000,1346.0,2031.0,0.0,1120.0,2014.0,1670.0
2016-02-27 05:00:00+0000,917.0,1952.0,0.0,443.0,2015.0,1374.0
2016-02-27 06:00:00+0000,993.0,2736.0,0.0,912.0,2014.0,1573.0
2016-02-27 07:00:00+0000,905.0,2970.0,0.0,551.0,2013.0,1276.0
2016-02-27 08:00:00+0000,701.0,2962.0,0.0,0.0,2015.0,1020.0
2016-02-27 09:00:00+0000,284.0,2862.0,0.0,0.0,2015.0,1002.0
2016-02-27 10:00:00+0000,273.0,2860.0,0.0,0.0,2014.0,912.0
2016-02-27 11:00:00+0000,0.0,2583.0,0.0,0.0,2014.0,691.0
2016-02-27 12:00:00+0000,0.0,2429.0,0.0,0.0,2013.0,733.0
2016-02-27 13:00:00+0000,425.0,2408.0,0.0,0.0,2014.0,854.0
2016-02-27 14:00:00+0000,782.0,2672.0,0.0,868.0,2014.0,1283.0
2016-02-27 15:00:00+0000,1190.0,3043.0,0.0,1648.0,2014.0,1791.0
2016-02-27 16:00:00+0000,1537.0,3095.0,0.0,2073.0,2014.0,2069.0
2016-02-27 17:00:00+0000,1182.0,2848.0,0.0,1466.0,2014.0,1797.0
2016-02-27 18:00:00+0000,490.0,2499.0,0.0,627.0,2014.0,1624.0
2016-02-27 19:00:00+0000,391.0,2241.0,0.0,612.0,2014.0,1562.0
2016-02-27 20:00:00+0000,898.0,2319.0,0.0,681.0,2014.0,1412.0
2016-02-27 21:00:00+0000,718.0,2319.0,0.0,220.0,2014.0,1074.0
2016-02-27 22:00:00+0000,396.0,2142.0,0.0,0.0,2015.0,737.0
2016-02-27 23:00:00+0000,453.0,2103.0,0.0,0.0,2016.0,1021.0
2016-02-28 00:00:00+0000,416.0,2106.0,0.0,544.0,2015.0,1414.0
2016-02-28 01:00:00+0000,562.0,2119.0,0.0,1002.0,2015.0,1455.0
2016-02-28 02:00:00+0000,671.0,2081.0,0.0,1751.0,2016.0,1607.0
2016-02-28 03:00:00+0000,1019.0,2131.0,0.0,2236.0,2014.0,1742.0
2016-02-28 04:00:00+0000,1067.0,2152.0,0.0,2231.0,2014.0,1730.0
2016-02-28 05:00:00+0000,1108.0,2277.0,0.0,2028.0,2014.0,1763.0
2016-02-28 06:00:00+0000,960.0,2355.0,0.0,2067.0,2014.0,1818.0
2016-02-28 07:00:00+0000,341.0,2162.0,0.0,1417.0,2014.0,1555.0
2016-02-28 08:00:00+0000,199.0,1919.0,0.0,1264.0,2014.0,1482.0
2016-02-28 09:00:00+0000,0.0,1299.0,0.0,614.0,2014.0,1023.0
2016-02-28 10:00:00+0000,0.0,1244.0,0.0,386.0,2014.0,933.0
2016-02-28 11:00:00+0000,0.0,1242.0,0.0,360.0,2015.0,913.0
2016-02-28 12:00:00+0000,0.0,1264.0,0.0,894.0,2016.0,1050.0
2016-02-28 13:00:00+0000,685.0,1660.0,0.0,1793.0,2015.0,1409.0
2016-02-28 14:00:00+0000,1454.0,1868.0,0.0,2652.0,2015.0,1825.0
2016-02-28 15:00:00+0000,1642.0,1950.0,0.0,2970.0,2016.0,2030.0
2016-02-28 16:00:00+0000,1193.0,2094.0,0.0,2396.0,2015.0,2024.0
2016-02-28 17:00:00+0000,408.0,2296.0,0.0,1411.0,2015.0,1726.0
2016-02-28 18:00:00+0000,0.0,2104.0,0.0,428.0,2015.0,1488.0
2016-02-28 19:00:00+0000,0.0,2184.0,0.0,476.0,2015.0,1529.0
2016-02-28 20:00:00+0000,101.0,2057.0,0.0,789.0,2016.0,1547.0
2016-02-28 21:00:00+0000,0.0,1920.0,0.0,201.0,2015.0,1292.0
2016-02-28 22:00:00+0000,0.0,1762.0,0.0,0.0,2014.0,885.0
2016-02-28 23:00:00+0000,0.0,1321.0,0.0,0.0,2015.0,1024.0
2016-02-29 00:00:00+0000,0.0,1017.0,0.0,398.0,2016.0,1075.0
2016-02-29 01:00:00+0000,416.0,903.0,0.0,637.0,2016.0,1042.0
2016-02-29 02:00:00+0000,868.0,1169.0,0.0,1227.0,2016.0,1362.0
2016-02-29 03:00:00+0000,871.0,1211.0,0.0,1367.0,2015.0,1413.0
2016-02-29 04:00:00+0000,64.0,1428.0,0.0,702.0,2015.0,1362.0
2016-02-29 05:00:00+0000,0.0,1736.0,0.0,0.0,2015.0,750.0
2016-02-29 06:00:00+0000,10.0,2040.0,0.0,0.0,1540.0,390.0
2016-02-29 07:00:00+0000,207.0,2308.0,0.0,330.0,2015.0,566.0
2016-02-29 08:00:00+0000,270.0,2460.0,0.0,656.0,2016.0,622.0
2016-02-29 09:00:00+0000,45.0,2327.0,0.0,797.0,2016.0,791.0
2016-02-29 10:00:00+0000,0.0,2268.0,0.0,874.0,2017.0,826.0
2016-02-29 11:00:00+0000,0.0,2558.0,0.0,980.0,2016.0,1400.0
2016-02-29 12:00:00+0000,0.0,2581.0,0.0,1108.0,2017.0,1678.0
2016-02-29 13:00:00+0000,406.0,2328.0,0.0,1326.0,2016.0,1714.0
2016-02-29 14:00:00+0000,703.0,2198.0,0.0,1353.0,2017.0,1481.0
2016-02-29 15:00:00+0000,939.0,2182.0,0.0,1300.0,2016.0,1407.0
2016-02-29 16:00:00+0000,1186.0,2270.0,0.0,1442.0,2016.0,1133.0
2016-02-29 17:00:00+0000,326.0,1885.0,0.0,0.0,2015.0,396.0
2016-02-29 18:00:00+0000,0.0,1779.0,0.0,0.0,2016.0,0.0
2016-02-29 19:00:00+0000,0.0,1847.0,0.0,0.0,2016.0,71.0
2016-02-29 20:00:00+0000,77.0,2186.0,0.0,411.0,2017.0,1028.0
2016-02-29 21:00:00+0000,192.0,2116.0,0.0,476.0,2016.0,896.0
2016-02-29 22:00:00+0000,117.0,1953.0,0.0,373.0,1979.0,1118.0
2016-02-29 23:00:00+0000,112.0,1947.0,0.0,106.0,1911.0,1093.0
2016-03-01 00:00:00+0000,0.0,1692.0,0.0,46.0,1910.0,937.0
2016-03-01 01:00:00+0000,76.0,1684.0,0.0,487.0,1910.0,1094.0
2016-03-01 02:00:00+0000,765.0,1761.0,0.0,1065.0,1910.0,1367.0
2016-03-01 03:00:00+0000,834.0,1816.0,0.0,1076.0,1910.0,1436.0
2016-03-01 04:00:00+0000,583.0,2007.0,0.0,966.0,1910.0,1516.0
2016-03-01 05:00:00+0000,310.0,1528.0,0.0,482.0,1761.0,197.0
2016-03-01 06:00:00+0000,30.0,1643.0,0.0,295.0,1760.0,194.0
2016-03-01 07:00:00+0000,0.0,1886.0,0.0,415.0,1795.0,81.0
2016-03-01 08:00:00+0000,0.0,1838.0,0.0,458.0,1995.0,238.0
2016-03-01 09:00:00+0000,0.0,2076.0,0.0,613.0,2015.0,836.0
2016-03-01 10:00:00+0000,0.0,2338.0,0.0,812.0,2016.0,1252.0
2016-03-01 11:00:00+0000,0.0,2093.0,579.0,741.0,2017.0,1608.0
2016-03-01 12:00:00+0000,0.0,2054.0,358.0,915.0,2016.0,1661.0
2016-03-01 13:00:00+0000,0.0,2198.0,74.0,1106.0,2017.0,1682.0
2016-03-01 14:00:00+0000,0.0,2170.0,0.0,1182.0,2015.0,1513.0
2016-03-01 15:00:00+0000,46.0,2296.0,0.0,1349.0,2014.0,1691.0
2016-03-01 16:00:00+0000,180.0,2357.0,99.0,1475.0,2015.0,1669.0
2016-03-01 17:00:00+0000,46.0,2271.0,0.0,965.0,2015.0,791.0
2016-03-01 18:00:00+0000,0.0,2492.0,799.0,868.0,2016.0,973.0
2016-03-01 19:00:00+0000,0.0,2223.0,1978.0,1216.0,2015.0,1068.0
2016-03-01 20:00:00+0000,0.0,2096.0,2092.0,1251.0,2016.0,1350.0
2016-03-01 21:00:00+0000,56.0,1956.0,909.0,933.0,2015.0,1486.0
2016-03-01 22:00:00+0000,0.0,1407.0,0.0,59.0,2016.0,972.0
2016-03-01 23:00:00+0000,0.0,1506.0,0.0,1052.0,1912.0,1394.0
2016-03-02 00:00:00+0000,0.0,1100.0,0.0,29.0,1910.0,905.0
2016-03-02 01:00:00+0000,0.0,1129.0,0.0,11.0,1910.0,809.0
2016-03-02 02:00:00+0000,0.0,1311.0,0.0,578.0,1910.0,954.0
2016-03-02 03:00:00+0000,0.0,1472.0,0.0,920.0,1910.0,1156.0
2016-03-02 04:00:00+0000,0.0,1536.0,0.0,922.0,1910.0,1108.0
2016-03-02 05:00:00+0000,0.0,1985.0,0.0,744.0,1910.0,1218.0
2016-03-02 06:00:00+0000,0.0,2524.0,0.0,774.0,2015.0,1310.0
2016-03-02 07:00:00+0000,0.0,2433.0,0.0,521.0,2015.0,865.0
2016-03-02 08:00:00+0000,0.0,2592.0,0.0,897.0,2013.0,1217.0
2016-03-02 09:00:00+0000,0.0,2500.0,70.0,985.0,2015.0,1370.0
2016-03-02 10:00:00+0000,0.0,2421.0,0.0,1035.0,2014.0,1494.0
2016-03-02 11:00:00+0000,0.0,2132.0,0.0,845.0,2015.0,1806.0
2016-03-02 12:00:00+0000,0.0,2268.0,0.0,1368.0,2015.0,2054.0
2016-03-02 13:00:00+0000,0.0,2260.0,0.0,1588.0,2016.0,1887.0
2016-03-02 14:00:00+0000,425.0,2354.0,0.0,1778.0,2015.0,1684.0
2016-03-02 15:00:00+0000,677.0,2506.0,0.0,2202.0,2016.0,1579.0
2016-03-02 16:00:00+0000,1094.0,2516.0,0.0,2309.0,2015.0,1560.0
2016-03-02 17:00:00+0000,568.0,2648.0,0.0,1815.0,2016.0,1038.0
2016-03-02 18:00:00+0000,45.0,2818.0,0.0,1185.0,2015.0,983.0
2016-03-02 19:00:00+0000,0.0,2676.0,0.0,1251.0,2016.0,1356.0
2016-03-02 20:00:00+0000,447.0,2454.0,0.0,1247.0,2016.0,1605.0
2016-03-02 21:00:00+0000,635.0,2503.0,0.0,1168.0,2017.0,1705.0
2016-03-02 22:00:00+0000,489.0,1562.0,0.0,690.0,2014.0,1054.0
2016-03-02 23:00:00+0000,0.0,1410.0,0.0,326.0,1912.0,1120.0
2016-03-03 00:00:00+0000,195.0,1518.0,0.0,566.0,1910.0,1222.0
2016-03-03 01:00:00+0000,602.0,1720.0,0.0,1344.0,1910.0,1509.0
2016-03-03 02:00:00+0000,1408.0,1899.0,0.0,2356.0,1910.0,1893.0
2016-03-03 03:00:00+0000,1535.0,1927.0,0.0,2547.0,1910.0,1901.0
2016-03-03 04:00:00+0000,1077.0,1803.0,0.0,1965.0,1910.0,1702.0
2016-03-03 05:00:00+0000,838.0,2111.0,0.0,1739.0,1911.0,1471.0
2016-03-03 06:00:00+0000,676.0,2656.0,0.0,1455.0,2012.0,1593.0
2016-03-03 07:00:00+0000,406.0,2709.0,0.0,1307.0,2012.0,1266.0
2016-03-03 08:00:00+0000,279.0,2502.0,0.0,1302.0,2014.0,1225.0
2016-03-03 09:00:00+0000,267.0,2434.0,0.0,1143.0,2014.0,1596.0
2016-03-03 10:00:00+0000,276.0,2402.0,0.0,1247.0,2015.0,1644.0
2016-03-03 11:00:00+0000,0.0,2159.0,0.0,1189.0,2014.0,1814.0
2016-03-03 12:00:00+0000,138.0,2278.0,0.0,1616.0,2015.0,1967.0
2016-03-03 13:00:00+0000,287.0,2328.0,0.0,1975.0,2014.0,1934.0
2016-03-03 14:00:00+0000,529.0,2351.0,0.0,2085.0,2016.0,1634.0
2016-03-03 15:00:00+0000,940.0,2572.0,0.0,2314.0,2017.0,1703.0
2016-03-03 16:00:00+0000,801.0,2561.0,0.0,2262.0,2016.0,1136.0
2016-03-03 17:00:00+0000,101.0,2375.0,0.0,1271.0,2015.0,249.0
2016-03-03 18:00:00+0000,0.0,2572.0,0.0,632.0,2014.0,0.0
2016-03-03 19:00:00+0000,0.0,2495.0,813.0,775.0,2015.0,19.0
2016-03-03 20:00:00+0000,0.0,2469.0,1197.0,1178.0,2015.0,1299.0
2016-03-03 21:00:00+0000,477.0,2332.0,0.0,1448.0,2015.0,1520.0
2016-03-03 22:00:00+0000,675.0,1849.0,0.0,1382.0,2015.0,1263.0
2016-03-03 23:00:00+0000,783.0,1746.0,0.0,815.0,2015.0,1203.0
2016-03-04 00:00:00+0000,500.0,1705.0,0.0,761.0,2014.0,1212.0
2016-03-04 01:00:00+0000,513.0,1386.0,0.0,432.0,2014.0,1133.0
2016-03-04 02:00:00+0000,928.0,1483.0,0.0,1190.0,2016.0,1396.0
2016-03-04 03:00:00+0000,1204.0,1720.0,0.0,1819.0,2015.0,1673.0
2016-03-04 04:00:00+0000,505.0,1649.0,0.0,1108.0,2016.0,1337.0
2016-03-04 05:00:00+0000,668.0,2209.0,0.0,1703.0,2016.0,1474.0
2016-03-04 06:00:00+0000,853.0,2486.0,0.0,1805.0,2015.0,1509.0
2016-03-04 07:00:00+0000,788.0,2305.0,0.0,1012.0,2015.0,1133.0
2016-03-04 08:00:00+0000,773.0,2451.0,0.0,754.0,2015.0,1118.0
2016-03-04 09:00:00+0000,1047.0,2521.0,0.0,556.0,2016.0,1168.0
2016-03-04 10:00:00+0000,1315.0,2439.0,0.0,610.0,2015.0,1254.0
2016-03-04 11:00:00+0000,1329.0,1792.0,0.0,420.0,2014.0,966.0
2016-03-04 12:00:00+0000,1498.0,1754.0,0.0,576.0,2014.0,1086.0
2016-03-04 13:00:00+0000,1516.0,2080.0,0.0,708.0,2015.0,1069.0
2016-03-04 14:00:00+0000,1595.0,2232.0,0.0,931.0,2016.0,1249.0
2016-03-04 15:00:00+0000,1555.0,2449.0,0.0,1365.0,2015.0,1273.0
2016-03-04 16:00:00+0000,1615.0,2432.0,0.0,1273.0,2014.0,1083.0
2016-03-04 17:00:00+0000,1212.0,2271.0,0.0,732.0,2014.0,242.0
2016-03-04 18:00:00+0000,831.0,2321.0,0.0,366.0,2015.0,168.0
2016-03-04 19:00:00+0000,771.0,2372.0,0.0,860.0,2015.0,930.0
2016-03-04 20:00:00+0000,1161.0,2295.0,0.0,958.0,2015.0,1038.0
2016-03-04 21:00:00+0000,1429.0,2192.0,0.0,820.0,2014.0,928.0
2016-03-04 22:00:00+0000,1119.0,1695.0,0.0,187.0,2015.0,675.0
2016-03-04 23:00:00+0000,1098.0,1968.0,0.0,7.0,2014.0,756.0
2016-03-05 00:00:00+0000,645.0,1940.0,0.0,0.0,2015.0,449.0
2016-03-05 01:00:00+0000,745.0,1751.0,0.0,0.0,2015.0,514.0
