end,production_resource_name,start,avail_qty,nominal_power
2023-03-27 09:45:00+00:00,COO II T,2023-03-27 09:45:00+00:00,0.0,230.0
2023-04-17 14:00:00+00:00,COO II T,2023-04-17 10:00:00+00:00,0.0,230.0
2023-04-19 17:15:00+00:00,COO II T,2023-04-19 17:00:00+00:00,0.0,230.0
2023-04-27 10:00:00+00:00,COO II T,2023-04-27 06:00:00+00:00,0.0,230.0
2023-04-27 10:45:00+00:00,COO II T,2023-04-27 10:00:00+00:00,0.0,230.0
2023-04-27 11:00:00+00:00,COO II T,2023-04-27 10:45:00+00:00,0.0,230.0
2023-04-27 12:00:00+00:00,COO II T,2023-04-27 11:45:00+00:00,0.0,230.0
2023-04-27 12:30:00+00:00,COO II T,2023-04-27 12:00:00+00:00,0.0,230.0
2023-04-27 12:30:00+00:00,COO II T,2023-04-27 12:30:00+00:00,0.0,230.0
2023-04-28 09:00:00+00:00,COO II T,2023-04-28 08:30:00+00:00,0.0,230.0
2023-05-11 09:30:00+00:00,COO II T,2023-05-11 08:30:00+00:00,0.0,230.0
2023-05-11 09:30:00+00:00,COO II T,2023-05-11 09:30:00+00:00,0.0,230.0
2023-05-15 09:00:00+00:00,COO II T,2023-05-15 08:00:00+00:00,0.0,230.0
2023-05-23 08:30:00+00:00,COO II T,2023-05-23 08:00:00+00:00,0.0,230.0
2023-05-23 08:45:00+00:00,COO II T,2023-05-23 08:30:00+00:00,0.0,230.0
2023-06-12 07:30:00+00:00,COO II T,2023-06-12 06:30:00+00:00,0.0,230.0
2023-06-13 08:30:00+00:00,COO II T,2023-06-13 08:15:00+00:00,0.0,460.0
