name,bus,bus0,bus1,bus2,bus3,bus4,efficiency,efficiency2,efficiency3,efficiency4,carrier,start_up_cost,shut_down_cost,stand_by_cost,min_up_time,min_down_time,up_time_before,down_time_before,ramp_limit_up,ramp_limit_down,ramp_limit_start_up,ramp_limit_shut_down,p_nom_opt,urban central heat_fraction,services urban decentral heat_fraction,services rural heat_fraction,residential rural heat_fraction,residential urban decentral heat_fraction
GB0 0 ammonia cracker-2030,,EU NH3,GB0 0 H2,,,,0.684931506849315,1.0,1.0,1.0,ammonia cracker,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,0.0571526405227712,0.0,0.0,0.0,0.0,0.0
GB2 0 ammonia cracker-2030,,EU NH3,GB2 0 H2,,,,0.684931506849315,1.0,1.0,1.0,ammonia cracker,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,0.0572061971834939,0.0,0.0,0.0,0.0,0.0
GB0 0 solid biomass for industry,,GB0 0 solid biomass,GB0 0 solid biomass for industry,,,,1.0,1.0,1.0,1.0,solid biomass for industry,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,2474.87424788807,0.0,0.0,0.0,0.0,0.0
GB2 0 solid biomass for industry,,GB2 0 solid biomass,GB2 0 solid biomass for industry,,,,1.0,1.0,1.0,1.0,solid biomass for industry,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,62.75286609894746,0.0,0.0,0.0,0.0,0.0
GB0 0 solid biomass for industry CC-2030,,GB0 0 solid biomass,GB0 0 solid biomass for industry,co2 atmosphere,GB0 0 co2 stored,,0.9,-0.33003,0.33003,1.0,solid biomass for industry CC,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,0.0572912261003879,0.0,0.0,0.0,0.0,0.0
GB2 0 solid biomass for industry CC-2030,,GB2 0 solid biomass,GB2 0 solid biomass for industry,co2 atmosphere,GB2 0 co2 stored,,0.9,-0.33003,0.33003,1.0,solid biomass for industry CC,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,0.0812692678305481,0.0,0.0,0.0,0.0,0.0
GB0 0 gas for industry,,GB0 0 gas,GB0 0 gas for industry,co2 atmosphere,,,1.0,0.198,1.0,1.0,gas for industry,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,7922.358225295508,0.0,0.0,0.0,0.0,0.0
GB2 0 gas for industry,,GB2 0 gas,GB2 0 gas for industry,co2 atmosphere,,,1.0,0.198,1.0,1.0,gas for industry,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,167.76221020826932,0.0,0.0,0.0,0.0,0.0
GB0 0 gas for industry CC-2030,,GB0 0 gas,GB0 0 gas for industry,co2 atmosphere,GB0 0 co2 stored,,0.9,0.0197999999999999,0.1782,1.0,gas for industry CC,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,0.0996497122414248,0.0,0.0,0.0,0.0,0.0
GB2 0 gas for industry CC-2030,,GB2 0 gas,GB2 0 gas for industry,co2 atmosphere,GB2 0 co2 stored,,0.9,0.0197999999999999,0.1782,1.0,gas for industry CC,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,0.1337865249400509,0.0,0.0,0.0,0.0,0.0
GB0 0 methanolisation-2030,,GB0 0 H2,EU methanol,GB0 0,GB0 0 co2 stored,,0.8787,-0.2380849161405695,-0.217926142704794,1.0,methanolisation,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,0.1397876450791742,0.0,0.0,0.0,0.0,0.0
GB2 0 methanolisation-2030,,GB2 0 H2,EU methanol,GB2 0,GB2 0 co2 stored,,0.8787,-0.2380849161405695,-0.217926142704794,1.0,methanolisation,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,0.173135753748451,0.0,0.0,0.0,0.0,0.0
GB0 0 shipping methanol,,EU methanol,GB0 0 shipping methanol,co2 atmosphere,,,1.0,0.2480097219811016,1.0,1.0,shipping methanol,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,73.47751754625168,0.0,0.0,0.0,0.0,0.0
GB2 0 shipping methanol,,EU methanol,GB2 0 shipping methanol,co2 atmosphere,,,1.0,0.2480097219811016,1.0,1.0,shipping methanol,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,1.1087677046162527,0.0,0.0,0.0,0.0,0.0
GB0 0 shipping oil,,GB0 0 oil,GB0 0 shipping oil,co2 atmosphere,,,1.0,0.2571,1.0,1.0,shipping oil,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,1520.9883905531503,0.0,0.0,0.0,0.0,0.0
GB2 0 shipping oil,,GB2 0 oil,GB2 0 shipping oil,co2 atmosphere,,,1.0,0.2571,1.0,1.0,shipping oil,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,22.95495942403114,0.0,0.0,0.0,0.0,0.0
GB0 0 Fischer-Tropsch-2030,,GB0 0 H2,GB0 0 oil,GB0 0 co2 stored,GB0 0 urban central heat,,0.799,-0.2054229,0.1509999999999999,1.0,Fischer-Tropsch,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,0.0169958617872318,0.0,0.0,0.0,0.0,0.0
GB2 0 Fischer-Tropsch-2030,,GB2 0 H2,GB2 0 oil,GB2 0 co2 stored,GB2 0 urban central heat,,0.799,-0.2054229,0.1509999999999999,1.0,Fischer-Tropsch,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,0.069058009741146,0.0,0.0,0.0,0.0,0.0
GB0 0 naphtha for industry,,GB0 0 oil,GB0 0 naphtha for industry,co2 atmosphere,,,1.0,0.2571,1.0,1.0,naphtha for industry,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,8876.712273975738,0.0,0.0,0.0,0.0,0.0
GB2 0 naphtha for industry,,GB2 0 oil,GB2 0 naphtha for industry,co2 atmosphere,,,1.0,0.2571,1.0,1.0,naphtha for industry,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,224.88579311494397,0.0,0.0,0.0,0.0,0.0
GB0 0 kerosene for aviation,,GB0 0 oil,GB0 0 kerosene for aviation,co2 atmosphere,,,1.0,0.2571,1.0,1.0,kerosene for aviation,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,16838.440749249774,0.0,0.0,0.0,0.0,0.0
GB2 0 kerosene for aviation,,GB2 0 oil,GB2 0 kerosene for aviation,co2 atmosphere,,,1.0,0.2571,1.0,1.0,kerosene for aviation,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,477.3743215670559,0.0,0.0,0.0,0.0,0.0
GB0 0 process emissions,,GB0 0 process emissions,co2 atmosphere,,,,1.0,1.0,1.0,1.0,process emissions,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,1084.4648925651463,0.0,0.0,0.0,0.0,0.0
GB2 0 process emissions,,GB2 0 process emissions,co2 atmosphere,,,,1.0,1.0,1.0,1.0,process emissions,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,35.380524327902855,0.0,0.0,0.0,0.0,0.0
GB0 0 process emissions CC-2030,,GB0 0 process emissions,co2 atmosphere,GB0 0 co2 stored,,,0.0999999999999999,0.9,1.0,1.0,process emissions CC,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,0.0265578505537685,0.0,0.0,0.0,0.0,0.0
GB2 0 process emissions CC-2030,,GB2 0 process emissions,co2 atmosphere,GB2 0 co2 stored,,,0.0999999999999999,0.9,1.0,1.0,process emissions CC,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,0.0241482584975386,0.0,0.0,0.0,0.0,0.0
GB0 0 coal for industry,,EU coal,GB0 0 coal for industry,co2 atmosphere,,,1.0,0.3361,1.0,1.0,coal for industry,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,4864.0204922529865,0.0,0.0,0.0,0.0,0.0
GB2 0 coal for industry,,EU coal,GB2 0 coal for industry,co2 atmosphere,,,1.0,0.3361,1.0,1.0,coal for industry,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,56.13687979234375,0.0,0.0,0.0,0.0,0.0
GB0 0 agriculture machinery oil,,GB0 0 oil,GB0 0 agriculture machinery oil,co2 atmosphere,,,1.0,0.2571,1.0,1.0,agriculture machinery oil,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,537.6602533924282,0.0,0.0,0.0,0.0,0.0
GB2 0 agriculture machinery oil,,GB2 0 oil,GB2 0 agriculture machinery oil,co2 atmosphere,,,1.0,0.2571,1.0,1.0,agriculture machinery oil,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,15.242631665582632,0.0,0.0,0.0,0.0,0.0
GB0 0 urban central DAC-2030,,GB0 0,GB0 0 urban central heat,co2 atmosphere,GB0 0 co2 stored,,-2.5454545454545454,-1.818181818181818,1.818181818181818,1.0,DAC,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,0.0049981877454421,0.0,0.0,0.0,0.0,0.0
GB2 0 urban central DAC-2030,,GB2 0,GB2 0 urban central heat,co2 atmosphere,GB2 0 co2 stored,,-2.5454545454545454,-1.818181818181818,1.818181818181818,1.0,DAC,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,0.0050613501961009,0.0,0.0,0.0,0.0,0.0
GB0 0 electricity distribution grid-2030,,GB0 0,GB0 0 low voltage,,,,1.0,1.0,1.0,1.0,electricity distribution grid,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,53302.13732600539,0.0,0.0,0.0,0.0,0.0
GB2 0 electricity distribution grid-2030,,GB2 0,GB2 0 low voltage,,,,1.0,1.0,1.0,1.0,electricity distribution grid,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,1527.7771080350767,0.0,0.0,0.0,0.0,0.0
GB0 0 nuclear-1965,,EU uranium,GB0 0,co2 atmosphere,,,1.0,0.0,1.0,1.0,nuclear,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,5284.0,0.0,0.0,0.0,0.0,0.0
GB2 0 CCGT-1970,,GB2 0 gas,GB2 0,co2 atmosphere,,,0.58,0.198,1.0,1.0,CCGT,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,473.0,0.0,0.0,0.0,0.0,0.0
GB0 0 nuclear-1970,,EU uranium,GB0 0,co2 atmosphere,,,1.0,0.0,1.0,1.0,nuclear,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,1320.0,0.0,0.0,0.0,0.0,0.0
GB2 0 CCGT-1975,,GB2 0 gas,GB2 0,co2 atmosphere,,,0.58,0.198,1.0,1.0,CCGT,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,720.0,0.0,0.0,0.0,0.0,0.0
GB0 0 nuclear-1985,,EU uranium,GB0 0,co2 atmosphere,,,1.0,0.0,1.0,1.0,nuclear,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,2676.0,0.0,0.0,0.0,0.0,0.0
GB0 0 nuclear-1990,,EU uranium,GB0 0,co2 atmosphere,,,1.0,0.0,1.0,1.0,nuclear,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,1370.0,0.0,0.0,0.0,0.0,0.0
GB0 0 CCGT-1995,,GB0 0 gas,GB0 0,co2 atmosphere,,,0.58,0.198,1.0,1.0,CCGT,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,6064.453007396333,0.0,0.0,0.0,0.0,0.0
GB0 0 CCGT-2000,,GB0 0 gas,GB0 0,co2 atmosphere,,,0.58,0.198,1.0,1.0,CCGT,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,11128.122432146843,0.0,0.0,0.0,0.0,0.0
GB0 0 CCGT-2005,,GB0 0 gas,GB0 0,co2 atmosphere,,,0.58,0.198,1.0,1.0,CCGT,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,4295.1,0.0,0.0,0.0,0.0,0.0
GB0 0 CCGT-2010,,GB0 0 gas,GB0 0,co2 atmosphere,,,0.58,0.198,1.0,1.0,CCGT,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,5966.0,0.0,0.0,0.0,0.0,0.0
GB0 0 CCGT-2015,,GB0 0 gas,GB0 0,co2 atmosphere,,,0.58,0.198,1.0,1.0,CCGT,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,3800.0,0.0,0.0,0.0,0.0,0.0
GB0 0 CCGT-2020,,GB0 0 gas,GB0 0,co2 atmosphere,,,0.58,0.198,1.0,1.0,CCGT,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,1139.5,0.0,0.0,0.0,0.0,0.0
GB0 0 CCGT-2025,,GB0 0 gas,GB0 0,co2 atmosphere,,,0.58,0.198,1.0,1.0,CCGT,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,449.8,0.0,0.0,0.0,0.0,0.0
GB0 0 residential rural resistive heater-2015,,GB0 0 low voltage,GB0 0 residential rural heat,,,,0.9,1.0,1.0,1.0,residential rural resistive heater,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,405.0709724377497,0.0,0.0,0.0,0.2377148785117345,0.0
GB2 0 residential rural resistive heater-2015,,GB2 0 low voltage,GB2 0 residential rural heat,,,,0.9,1.0,1.0,1.0,residential rural resistive heater,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,45.257340210169566,0.0,0.0,0.0,0.02655915595501727,0.0
GB0 0 residential rural gas boiler-2015,,GB0 0 gas,GB0 0 residential rural heat,co2 atmosphere,,,0.98,0.198,1.0,1.0,residential rural gas boiler,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,4323.165432463979,0.0,0.0,0.0,0.0,0.0
GB2 0 residential rural gas boiler-2015,,GB2 0 gas,GB2 0 residential rural heat,co2 atmosphere,,,0.98,0.198,1.0,1.0,residential rural gas boiler,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,483.0140446361777,0.0,0.0,0.0,0.0,0.0
GB0 0 residential rural oil boiler-2015,,GB0 0 oil,GB0 0 residential rural heat,co2 atmosphere,,,0.9,0.2571,1.0,1.0,residential rural oil boiler,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,253.71932741394164,0.0,0.0,0.0,0.0,0.0
GB2 0 residential rural oil boiler-2015,,GB2 0 oil,GB2 0 residential rural heat,co2 atmosphere,,,0.9,0.2571,1.0,1.0,residential rural oil boiler,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,28.347284056333574,0.0,0.0,0.0,0.0,0.0
GB0 0 residential rural resistive heater-2019,,GB0 0 low voltage,GB0 0 residential rural heat,,,,0.9,1.0,1.0,1.0,residential rural resistive heater,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,324.0567779501998,0.0,0.0,0.0,0.19017190280938762,0.0
GB2 0 residential rural resistive heater-2019,,GB2 0 low voltage,GB2 0 residential rural heat,,,,0.9,1.0,1.0,1.0,residential rural resistive heater,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,36.20587216813565,0.0,0.0,0.0,0.021247324764013812,0.0
GB0 0 residential rural gas boiler-2019,,GB0 0 gas,GB0 0 residential rural heat,co2 atmosphere,,,0.98,0.198,1.0,1.0,residential rural gas boiler,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,3458.532345971184,0.0,0.0,0.0,0.0,0.0
GB2 0 residential rural gas boiler-2019,,GB2 0 gas,GB2 0 residential rural heat,co2 atmosphere,,,0.98,0.198,1.0,1.0,residential rural gas boiler,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,386.4112357089422,0.0,0.0,0.0,0.0,0.0
GB0 0 residential rural oil boiler-2019,,GB0 0 oil,GB0 0 residential rural heat,co2 atmosphere,,,0.9,0.2571,1.0,1.0,residential rural oil boiler,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,202.9754619311533,0.0,0.0,0.0,0.0,0.0
GB2 0 residential rural oil boiler-2019,,GB2 0 oil,GB2 0 residential rural heat,co2 atmosphere,,,0.9,0.2571,1.0,1.0,residential rural oil boiler,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,22.67782724506686,0.0,0.0,0.0,0.0,0.0
GB0 0 residential urban decentral air heat pump-2015,,GB0 0 low voltage,GB0 0 residential urban decentral heat,,,,1.0,1.0,1.0,1.0,residential urban decentral air heat pump,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,40.38891613578474,0.0,0.0,0.0,0.0,0.006058329983209978
GB0 0 residential urban decentral resistive heater-2015,,GB0 0 low voltage,GB0 0 residential urban decentral heat,,,,0.9,1.0,1.0,1.0,residential urban decentral resistive heater,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,2349.353382303916,0.0,0.0,0.0,0.0,0.35240257473898773
GB2 0 residential urban decentral resistive heater-2015,,GB2 0 low voltage,GB2 0 residential urban decentral heat,,,,0.9,1.0,1.0,1.0,residential urban decentral resistive heater,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,32.83133825159459,0.0,0.0,0.0,0.0,0.004924694692223128
GB0 0 residential urban decentral gas boiler-2015,,GB0 0 gas,GB0 0 residential urban decentral heat,co2 atmosphere,,,0.98,0.198,1.0,1.0,residential urban decentral gas boiler,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,25073.737745005837,0.0,0.0,0.0,0.0,0.0
GB2 0 residential urban decentral gas boiler-2015,,GB2 0 gas,GB2 0 residential urban decentral heat,co2 atmosphere,,,0.98,0.198,1.0,1.0,residential urban decentral gas boiler,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,350.3961436107061,0.0,0.0,0.0,0.0,0.0
GB0 0 residential urban decentral oil boiler-2015,,GB0 0 oil,GB0 0 residential urban decentral heat,co2 atmosphere,,,0.9,0.2571,1.0,1.0,residential urban decentral oil boiler,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,1471.5356087566165,0.0,0.0,0.0,0.0,0.0
GB2 0 residential urban decentral oil boiler-2015,,GB2 0 oil,GB2 0 residential urban decentral heat,co2 atmosphere,,,0.9,0.2571,1.0,1.0,residential urban decentral oil boiler,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,20.56416190270045,0.0,0.0,0.0,0.0,0.0
GB0 0 residential urban decentral air heat pump-2019,,GB0 0 low voltage,GB0 0 residential urban decentral heat,,,,1.0,1.0,1.0,1.0,residential urban decentral air heat pump,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,32.3111329086278,0.0,0.0,0.0,0.0,0.004846663986567984
GB0 0 residential urban decentral resistive heater-2019,,GB0 0 low voltage,GB0 0 residential urban decentral heat,,,,0.9,1.0,1.0,1.0,residential urban decentral resistive heater,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,1879.4827058431329,0.0,0.0,0.0,0.0,0.28192205979119017
GB2 0 residential urban decentral resistive heater-2019,,GB2 0 low voltage,GB2 0 residential urban decentral heat,,,,0.9,1.0,1.0,1.0,residential urban decentral resistive heater,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,26.26507060127567,0.0,0.0,0.0,0.0,0.003939755753778503
GB0 0 residential urban decentral gas boiler-2019,,GB0 0 gas,GB0 0 residential urban decentral heat,co2 atmosphere,,,0.98,0.198,1.0,1.0,residential urban decentral gas boiler,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,20058.990196004663,0.0,0.0,0.0,0.0,0.0
GB2 0 residential urban decentral gas boiler-2019,,GB2 0 gas,GB2 0 residential urban decentral heat,co2 atmosphere,,,0.98,0.198,1.0,1.0,residential urban decentral gas boiler,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,280.31691488856484,0.0,0.0,0.0,0.0,0.0
GB0 0 residential urban decentral oil boiler-2019,,GB0 0 oil,GB0 0 residential urban decentral heat,co2 atmosphere,,,0.9,0.2571,1.0,1.0,residential urban decentral oil boiler,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,1177.2284870052931,0.0,0.0,0.0,0.0,0.0
GB2 0 residential urban decentral oil boiler-2019,,GB2 0 oil,GB2 0 residential urban decentral heat,co2 atmosphere,,,0.9,0.2571,1.0,1.0,residential urban decentral oil boiler,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,16.45132952216036,0.0,0.0,0.0,0.0,0.0
GB0 0 services rural resistive heater-2015,,GB0 0 low voltage,GB0 0 services rural heat,,,,0.9,1.0,1.0,1.0,services rural resistive heater,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,143.52218139485757,0.0,0.0,0.14146257590893305,0.0,0.0
GB2 0 services rural resistive heater-2015,,GB2 0 low voltage,GB2 0 services rural heat,,,,0.9,1.0,1.0,1.0,services rural resistive heater,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,16.035294141179023,0.0,0.0,0.01580518072274704,0.0,0.0
GB0 0 services rural gas boiler-2015,,GB0 0 gas,GB0 0 services rural heat,co2 atmosphere,,,0.98,0.198,1.0,1.0,services rural gas boiler,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,1531.7565948111114,0.0,0.0,0.0,0.0,0.0
GB2 0 services rural gas boiler-2015,,GB2 0 gas,GB2 0 services rural heat,co2 atmosphere,,,0.98,0.198,1.0,1.0,services rural gas boiler,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,171.13847707562098,0.0,0.0,0.0,0.0,0.0
GB0 0 services rural oil boiler-2015,,GB0 0 oil,GB0 0 services rural heat,co2 atmosphere,,,0.9,0.2571,1.0,1.0,services rural oil boiler,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,89.896225131464,0.0,0.0,0.0,0.0,0.0
GB2 0 services rural oil boiler-2015,,GB2 0 oil,GB2 0 services rural heat,co2 atmosphere,,,0.9,0.2571,1.0,1.0,services rural oil boiler,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,10.043830146357609,0.0,0.0,0.0,0.0,0.0
GB0 0 services rural resistive heater-2019,,GB0 0 low voltage,GB0 0 services rural heat,,,,0.9,1.0,1.0,1.0,services rural resistive heater,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,114.81774511588604,0.0,0.0,0.11317006072714643,0.0,0.0
GB2 0 services rural resistive heater-2019,,GB2 0 low voltage,GB2 0 services rural heat,,,,0.9,1.0,1.0,1.0,services rural resistive heater,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,12.82823531294322,0.0,0.0,0.012644144578197633,0.0,0.0
GB0 0 services rural gas boiler-2019,,GB0 0 gas,GB0 0 services rural heat,co2 atmosphere,,,0.98,0.198,1.0,1.0,services rural gas boiler,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,1225.4052758488892,0.0,0.0,0.0,0.0,0.0
GB2 0 services rural gas boiler-2019,,GB2 0 gas,GB2 0 services rural heat,co2 atmosphere,,,0.98,0.198,1.0,1.0,services rural gas boiler,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,136.91078166049678,0.0,0.0,0.0,0.0,0.0
GB0 0 services rural oil boiler-2019,,GB0 0 oil,GB0 0 services rural heat,co2 atmosphere,,,0.9,0.2571,1.0,1.0,services rural oil boiler,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,71.9169801051712,0.0,0.0,0.0,0.0,0.0
GB0 0 services urban decentral air heat pump-2015,,GB0 0 low voltage,GB0 0 services urban decentral heat,,,,1.0,1.0,1.0,1.0,services urban decentral air heat pump,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,14.310344957815044,0.0,0.003179680624429102,0.0,0.0,0.0
GB0 0 services urban decentral resistive heater-2015,,GB0 0 low voltage,GB0 0 services urban decentral heat,,,,0.9,1.0,1.0,1.0,services urban decentral resistive heater,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,832.4080105430473,0.0,0.18495652135190913,0.0,0.0,0.0
GB2 0 services urban decentral resistive heater-2015,,GB2 0 low voltage,GB2 0 services urban decentral heat,,,,0.9,1.0,1.0,1.0,services urban decentral resistive heater,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,11.63259182859719,0.0,0.0025846984791993606,0.0,0.0,0.0
GB0 0 services urban decentral gas boiler-2015,,GB0 0 gas,GB0 0 services urban decentral heat,co2 atmosphere,,,0.98,0.198,1.0,1.0,services urban decentral gas boiler,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,8883.96795067522,0.0,0.0,0.0,0.0,0.0
GB2 0 services urban decentral gas boiler-2015,,GB2 0 gas,GB2 0 services urban decentral heat,co2 atmosphere,,,0.98,0.198,1.0,1.0,services urban decentral gas boiler,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,124.15014233359491,0.0,0.0,0.0,0.0,0.0
GB0 0 services urban decentral oil boiler-2015,,GB0 0 oil,GB0 0 services urban decentral heat,co2 atmosphere,,,0.9,0.2571,1.0,1.0,services urban decentral oil boiler,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,521.3851767702649,0.0,0.0,0.0,0.0,0.0
GB0 0 services urban decentral air heat pump-2019,,GB0 0 low voltage,GB0 0 services urban decentral heat,,,,1.0,1.0,1.0,1.0,services urban decentral air heat pump,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,11.448275966252035,0.0,0.0025437444995432814,0.0,0.0,0.0
GB0 0 services urban decentral resistive heater-2019,,GB0 0 low voltage,GB0 0 services urban decentral heat,,,,0.9,1.0,1.0,1.0,services urban decentral resistive heater,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,665.9264084344379,0.0,0.1479652170815273,0.0,0.0,0.0
GB0 0 services urban decentral gas boiler-2019,,GB0 0 gas,GB0 0 services urban decentral heat,co2 atmosphere,,,0.98,0.198,1.0,1.0,services urban decentral gas boiler,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,7107.174360540177,0.0,0.0,0.0,0.0,0.0
GB2 0 services urban decentral gas boiler-2019,,GB2 0 gas,GB2 0 services urban decentral heat,co2 atmosphere,,,0.98,0.198,1.0,1.0,services urban decentral gas boiler,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,99.32011386687594,0.0,0.0,0.0,0.0,0.0
GB0 0 services urban decentral oil boiler-2019,,GB0 0 oil,GB0 0 services urban decentral heat,co2 atmosphere,,,0.9,0.2571,1.0,1.0,services urban decentral oil boiler,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,417.108141416212,0.0,0.0,0.0,0.0,0.0
GB0 0 PHS,GB0 0,,,,,,,,,,PHS,,,,,,,,,,,,440.0,0.0,0.0,0.0,0.0,0.0
GB0 0 hydro,GB0 0,,,,,,,,,,hydro,,,,,,,,,,,,221.5,0.0,0.0,0.0,0.0,0.0
