name,bus,bus0,bus1,bus2,bus3,bus4,efficiency,efficiency2,efficiency3,efficiency4,carrier,start_up_cost,shut_down_cost,stand_by_cost,min_up_time,min_down_time,up_time_before,down_time_before,ramp_limit_up,ramp_limit_down,ramp_limit_start_up,ramp_limit_shut_down,p_nom_opt,urban central heat_fraction,services urban decentral heat_fraction,services rural heat_fraction,residential rural heat_fraction,residential urban decentral heat_fraction
DE1 0 Haber-Bosch-2030,,DE1 0,EU NH3,DE1 0 H2,,,4.043671653861707,-4.643752527294784,1.0,1.0,Haber-Bosch,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,0.0436259960345882,0.0,0.0,0.0,0.0,0.0
DE1 0 ammonia cracker-2030,,EU NH3,DE1 0 H2,,,,0.684931506849315,1.0,1.0,1.0,ammonia cracker,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,0.0571523604305093,0.0,0.0,0.0,0.0,0.0
DE1 0 solid biomass for industry,,DE1 0 solid biomass,DE1 0 solid biomass for industry,,,,1.0,1.0,1.0,1.0,solid biomass for industry,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,7809.346624630582,0.0,0.0,0.0,0.0,0.0
DE1 0 solid biomass for industry CC-2030,,DE1 0 solid biomass,DE1 0 solid biomass for industry,co2 atmosphere,DE1 0 co2 stored,,0.9,-0.33003,0.33003,1.0,solid biomass for industry CC,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,0.0604213121814164,0.0,0.0,0.0,0.0,0.0
DE1 0 gas for industry,,DE1 0 gas,DE1 0 gas for industry,co2 atmosphere,,,1.0,0.198,1.0,1.0,gas for industry,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,24487.430263625218,0.0,0.0,0.0,0.0,0.0
DE1 0 gas for industry CC-2030,,DE1 0 gas,DE1 0 gas for industry,co2 atmosphere,DE1 0 co2 stored,,0.9,0.0197999999999999,0.1782,1.0,gas for industry CC,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,0.0955259478678495,0.0,0.0,0.0,0.0,0.0
DE1 0 methanolisation-2030,,DE1 0 H2,EU methanol,DE1 0,DE1 0 co2 stored,,0.8787,-0.2380849161405695,-0.217926142704794,1.0,methanolisation,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,0.1212397040801512,0.0,0.0,0.0,0.0,0.0
DE1 0 shipping methanol,,EU methanol,DE1 0 shipping methanol,co2 atmosphere,,,1.0,0.2480097219811016,1.0,1.0,shipping methanol,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,31.24844164884407,0.0,0.0,0.0,0.0,0.0
DE1 0 shipping oil,,DE1 0 oil,DE1 0 shipping oil,co2 atmosphere,,,1.0,0.2571,1.0,1.0,shipping oil,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,646.8465283557142,0.0,0.0,0.0,0.0,0.0
DE1 0 Fischer-Tropsch-2030,,DE1 0 H2,DE1 0 oil,DE1 0 co2 stored,DE1 0 urban central heat,,0.799,-0.2054229,0.1509999999999999,1.0,Fischer-Tropsch,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,0.0232483836425883,0.0,0.0,0.0,0.0,0.0
DE1 0 naphtha for industry,,DE1 0 oil,DE1 0 naphtha for industry,co2 atmosphere,,,1.0,0.2571,1.0,1.0,naphtha for industry,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,25388.127777260223,0.0,0.0,0.0,0.0,0.0
DE1 0 kerosene for aviation,,DE1 0 oil,DE1 0 kerosene for aviation,co2 atmosphere,,,1.0,0.2571,1.0,1.0,kerosene for aviation,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,13857.752195911373,0.0,0.0,0.0,0.0,0.0
DE1 0 process emissions,,DE1 0 process emissions,co2 atmosphere,,,,1.0,1.0,1.0,1.0,process emissions,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,2985.1551550400613,0.0,0.0,0.0,0.0,0.0
DE1 0 process emissions CC-2030,,DE1 0 process emissions,co2 atmosphere,DE1 0 co2 stored,,,0.0999999999999999,0.9,1.0,1.0,process emissions CC,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,0.021053163685323,0.0,0.0,0.0,0.0,0.0
DE1 0 coal for industry,,EU coal,DE1 0 coal for industry,co2 atmosphere,,,1.0,0.3361,1.0,1.0,coal for industry,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,13559.566136609452,0.0,0.0,0.0,0.0,0.0
DE1 0 agriculture machinery oil,,DE1 0 oil,DE1 0 agriculture machinery oil,co2 atmosphere,,,1.0,0.2571,1.0,1.0,agriculture machinery oil,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,352.69148919040293,0.0,0.0,0.0,0.0,0.0
DE1 0 urban central DAC-2030,,DE1 0,DE1 0 urban central heat,co2 atmosphere,DE1 0 co2 stored,,-2.5454545454545454,-1.818181818181818,1.818181818181818,1.0,DAC,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,0.0049974411431883,0.0,0.0,0.0,0.0,0.0
DE1 0 electricity distribution grid-2030,,DE1 0,DE1 0 low voltage,,,,1.0,1.0,1.0,1.0,electricity distribution grid,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,78631.47949533154,0.0,0.0,0.0,0.0,0.0
DE1 0 CCGT-1960,,DE1 0 gas,DE1 0,co2 atmosphere,,,0.58,0.198,1.0,1.0,CCGT,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,1079.0,0.0,0.0,0.0,0.0,0.0
DE1 0 coal-1960,,EU coal,DE1 0,co2 atmosphere,,,0.33,0.3361,1.0,1.0,coal,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,752.3005565555502,0.0,0.0,0.0,0.0,0.0
DE1 0 lignite-1960,,EU lignite,DE1 0,co2 atmosphere,,,0.33,0.4069,1.0,1.0,lignite,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,52.56197297440789,0.0,0.0,0.0,0.0,0.0
DE1 0 CCGT-1965,,DE1 0 gas,DE1 0,co2 atmosphere,,,0.58,0.198,1.0,1.0,CCGT,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,575.5,0.0,0.0,0.0,0.0,0.0
DE1 0 coal-1965,,EU coal,DE1 0,co2 atmosphere,,,0.33,0.3361,1.0,1.0,coal,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,1014.1306522194916,0.0,0.0,0.0,0.0,0.0
DE1 0 lignite-1965,,EU lignite,DE1 0,co2 atmosphere,,,0.33,0.4069,1.0,1.0,lignite,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,3094.7014263528577,0.0,0.0,0.0,0.0,0.0
DE1 0 CCGT-1970,,DE1 0 gas,DE1 0,co2 atmosphere,,,0.58,0.198,1.0,1.0,CCGT,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,33.0,0.0,0.0,0.0,0.0,0.0
DE1 0 coal-1970,,EU coal,DE1 0,co2 atmosphere,,,0.33,0.3361,1.0,1.0,coal,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,2531.638882722477,0.0,0.0,0.0,0.0,0.0
DE1 0 lignite-1970,,EU lignite,DE1 0,co2 atmosphere,,,0.33,0.4069,1.0,1.0,lignite,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,1722.5572897577886,0.0,0.0,0.0,0.0,0.0
DE1 0 CCGT-1975,,DE1 0 gas,DE1 0,co2 atmosphere,,,0.58,0.198,1.0,1.0,CCGT,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,3608.0,0.0,0.0,0.0,0.0,0.0
DE1 0 coal-1975,,EU coal,DE1 0,co2 atmosphere,,,0.33,0.3361,1.0,1.0,coal,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,92.19369565631744,0.0,0.0,0.0,0.0,0.0
DE1 0 lignite-1975,,EU lignite,DE1 0,co2 atmosphere,,,0.33,0.4069,1.0,1.0,lignite,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,4079.546814715448,0.0,0.0,0.0,0.0,0.0
DE1 0 oil-1975,,DE1 0 oil,DE1 0,co2 atmosphere,,,0.35,0.2571,1.0,1.0,oil,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,359.0,0.0,0.0,0.0,0.0,0.0
DE1 0 CCGT-1980,,DE1 0 gas,DE1 0,co2 atmosphere,,,0.58,0.198,1.0,1.0,CCGT,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,1809.0,0.0,0.0,0.0,0.0,0.0
DE1 0 lignite-1980,,EU lignite,DE1 0,co2 atmosphere,,,0.33,0.4069,1.0,1.0,lignite,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,2380.965161753003,0.0,0.0,0.0,0.0,0.0
DE1 0 coal-1985,,EU coal,DE1 0,co2 atmosphere,,,0.33,0.3361,1.0,1.0,coal,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,864.256097861514,0.0,0.0,0.0,0.0,0.0
DE1 0 CCGT-1990,,DE1 0 gas,DE1 0,co2 atmosphere,,,0.58,0.198,1.0,1.0,CCGT,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,283.2,0.0,0.0,0.0,0.0,0.0
DE1 0 coal-1990,,EU coal,DE1 0,co2 atmosphere,,,0.33,0.3361,1.0,1.0,coal,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,281.64036522766725,0.0,0.0,0.0,0.0,0.0
DE1 0 CCGT-1995,,DE1 0 gas,DE1 0,co2 atmosphere,,,0.58,0.198,1.0,1.0,CCGT,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,3038.584,0.0,0.0,0.0,0.0,0.0
DE1 0 coal-1995,,EU coal,DE1 0,co2 atmosphere,,,0.33,0.3361,1.0,1.0,coal,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,698.8282130748861,0.0,0.0,0.0,0.0,0.0
DE1 0 lignite-1995,,EU lignite,DE1 0,co2 atmosphere,,,0.33,0.4069,1.0,1.0,lignite,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,1031.19888528119,0.0,0.0,0.0,0.0,0.0
DE1 0 oil-1995,,DE1 0 oil,DE1 0,co2 atmosphere,,,0.35,0.2571,1.0,1.0,oil,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,137.5,0.0,0.0,0.0,0.0,0.0
DE1 0 CCGT-2000,,DE1 0 gas,DE1 0,co2 atmosphere,,,0.58,0.198,1.0,1.0,CCGT,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,3551.31,0.0,0.0,0.0,0.0,0.0
DE1 0 OCGT-2000,,DE1 0 gas,DE1 0,co2 atmosphere,,,0.41,0.198,1.0,1.0,OCGT,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,14.0,0.0,0.0,0.0,0.0,0.0
DE1 0 lignite-2000,,EU lignite,DE1 0,co2 atmosphere,,,0.33,0.4069,1.0,1.0,lignite,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,1475.423802790397,0.0,0.0,0.0,0.0,0.0
DE1 0 oil-2000,,DE1 0 oil,DE1 0,co2 atmosphere,,,0.35,0.2571,1.0,1.0,oil,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,97.3,0.0,0.0,0.0,0.0,0.0
DE1 0 CCGT-2005,,DE1 0 gas,DE1 0,co2 atmosphere,,,0.58,0.198,1.0,1.0,CCGT,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,2157.11,0.0,0.0,0.0,0.0,0.0
DE1 0 lignite-2005,,EU lignite,DE1 0,co2 atmosphere,,,0.33,0.4069,1.0,1.0,lignite,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,23.22,0.0,0.0,0.0,0.0,0.0
DE1 0 oil-2005,,DE1 0 oil,DE1 0,co2 atmosphere,,,0.35,0.2571,1.0,1.0,oil,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,97.1,0.0,0.0,0.0,0.0,0.0
DE1 0 CCGT-2010,,DE1 0 gas,DE1 0,co2 atmosphere,,,0.58,0.198,1.0,1.0,CCGT,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,5445.5,0.0,0.0,0.0,0.0,0.0
DE1 0 lignite-2010,,EU lignite,DE1 0,co2 atmosphere,,,0.33,0.4069,1.0,1.0,lignite,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,97.88188952323983,0.0,0.0,0.0,0.0,0.0
DE1 0 oil-2010,,DE1 0 oil,DE1 0,co2 atmosphere,,,0.35,0.2571,1.0,1.0,oil,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,60.0,0.0,0.0,0.0,0.0,0.0
DE1 0 CCGT-2015,,DE1 0 gas,DE1 0,co2 atmosphere,,,0.58,0.198,1.0,1.0,CCGT,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,1714.99,0.0,0.0,0.0,0.0,0.0
DE1 0 OCGT-2015,,DE1 0 gas,DE1 0,co2 atmosphere,,,0.41,0.198,1.0,1.0,OCGT,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,33.15,0.0,0.0,0.0,0.0,0.0
DE1 0 coal-2015,,EU coal,DE1 0,co2 atmosphere,,,0.33,0.3361,1.0,1.0,coal,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,2318.9281848495266,0.0,0.0,0.0,0.0,0.0
DE1 0 lignite-2015,,EU lignite,DE1 0,co2 atmosphere,,,0.33,0.4069,1.0,1.0,lignite,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,2140.3,0.0,0.0,0.0,0.0,0.0
DE1 0 CCGT-2020,,DE1 0 gas,DE1 0,co2 atmosphere,,,0.58,0.198,1.0,1.0,CCGT,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,1055.5,0.0,0.0,0.0,0.0,0.0
DE1 0 CCGT-2025,,DE1 0 gas,DE1 0,co2 atmosphere,,,0.58,0.198,1.0,1.0,CCGT,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,2344.5,0.0,0.0,0.0,0.0,0.0
DE1 0 residential rural ground heat pump-2015,,DE1 0 low voltage,DE1 0 residential rural heat,,,,1.0,1.0,1.0,1.0,residential rural ground heat pump,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,151.20579706930116,0.0,0.0,0.0,0.13212843331883012,0.0
DE1 0 residential rural gas boiler-2015,,DE1 0 gas,DE1 0 residential rural heat,co2 atmosphere,,,0.98,0.198,1.0,1.0,residential rural gas boiler,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,5798.963295700536,0.0,0.0,0.0,0.0,0.0
DE1 0 residential rural oil boiler-2015,,DE1 0 oil,DE1 0 residential rural heat,co2 atmosphere,,,0.9,0.2571,1.0,1.0,residential rural oil boiler,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,6381.381105992649,0.0,0.0,0.0,0.0,0.0
DE1 0 residential rural ground heat pump-2019,,DE1 0 low voltage,DE1 0 residential rural heat,,,,1.0,1.0,1.0,1.0,residential rural ground heat pump,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,120.96463765544094,0.0,0.0,0.0,0.10570274665506411,0.0
DE1 0 residential rural gas boiler-2019,,DE1 0 gas,DE1 0 residential rural heat,co2 atmosphere,,,0.98,0.198,1.0,1.0,residential rural gas boiler,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,4639.170636560429,0.0,0.0,0.0,0.0,0.0
DE1 0 residential rural oil boiler-2019,,DE1 0 oil,DE1 0 residential rural heat,co2 atmosphere,,,0.9,0.2571,1.0,1.0,residential rural oil boiler,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,5105.104884794119,0.0,0.0,0.0,0.0,0.0
DE1 0 residential urban decentral air heat pump-2015,,DE1 0 low voltage,DE1 0 residential urban decentral heat,,,,1.0,1.0,1.0,1.0,residential urban decentral air heat pump,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,118.49816011459416,0.0,0.0,0.0,0.0,0.030782967887251968
DE1 0 residential urban decentral gas boiler-2015,,DE1 0 gas,DE1 0 residential urban decentral heat,co2 atmosphere,,,0.98,0.198,1.0,1.0,residential urban decentral gas boiler,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,18177.25249658198,0.0,0.0,0.0,0.0,0.0
DE1 0 residential urban decentral oil boiler-2015,,DE1 0 oil,DE1 0 residential urban decentral heat,co2 atmosphere,,,0.9,0.2571,1.0,1.0,residential urban decentral oil boiler,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,20002.881502379507,0.0,0.0,0.0,0.0,0.0
DE1 0 residential urban decentral air heat pump-2019,,DE1 0 low voltage,DE1 0 residential urban decentral heat,,,,1.0,1.0,1.0,1.0,residential urban decentral air heat pump,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,94.79852809167532,0.0,0.0,0.0,0.0,0.024626374309801573
DE1 0 residential urban decentral gas boiler-2019,,DE1 0 gas,DE1 0 residential urban decentral heat,co2 atmosphere,,,0.98,0.198,1.0,1.0,residential urban decentral gas boiler,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,14541.801997265586,0.0,0.0,0.0,0.0,0.0
DE1 0 residential urban decentral oil boiler-2019,,DE1 0 oil,DE1 0 residential urban decentral heat,co2 atmosphere,,,0.9,0.2571,1.0,1.0,residential urban decentral oil boiler,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,16002.305201903606,0.0,0.0,0.0,0.0,0.0
DE1 0 services rural ground heat pump-2015,,DE1 0 low voltage,DE1 0 services rural heat,,,,1.0,1.0,1.0,1.0,services rural ground heat pump,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,59.69163882813472,0.0,0.0,0.03728103562644138,0.0,0.0
DE1 0 services rural gas boiler-2015,,DE1 0 gas,DE1 0 services rural heat,co2 atmosphere,,,0.98,0.198,1.0,1.0,services rural gas boiler,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,2289.2615847652837,0.0,0.0,0.0,0.0,0.0
DE1 0 services rural oil boiler-2015,,DE1 0 oil,DE1 0 services rural heat,co2 atmosphere,,,0.9,0.2571,1.0,1.0,services rural oil boiler,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,2519.1831502929344,0.0,0.0,0.0,0.0,0.0
DE1 0 services rural ground heat pump-2019,,DE1 0 low voltage,DE1 0 services rural heat,,,,1.0,1.0,1.0,1.0,services rural ground heat pump,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,47.75331106250778,0.0,0.0,0.029824828501153106,0.0,0.0
DE1 0 services rural gas boiler-2019,,DE1 0 gas,DE1 0 services rural heat,co2 atmosphere,,,0.98,0.198,1.0,1.0,services rural gas boiler,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,1831.4092678122263,0.0,0.0,0.0,0.0,0.0
DE1 0 services rural oil boiler-2019,,DE1 0 oil,DE1 0 services rural heat,co2 atmosphere,,,0.9,0.2571,1.0,1.0,services rural oil boiler,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,2015.346520234348,0.0,0.0,0.0,0.0,0.0
DE1 0 services urban decentral air heat pump-2015,,DE1 0 low voltage,DE1 0 services urban decentral heat,,,,1.0,1.0,1.0,1.0,services urban decentral air heat pump,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,46.7796176631836,0.0,0.015347948970952164,0.0,0.0,0.0
DE1 0 services urban decentral gas boiler-2015,,DE1 0 gas,DE1 0 services urban decentral heat,co2 atmosphere,,,0.98,0.198,1.0,1.0,services urban decentral gas boiler,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,7175.849153564444,0.0,0.0,0.0,0.0,0.0
DE1 0 services urban decentral oil boiler-2015,,DE1 0 oil,DE1 0 services urban decentral heat,co2 atmosphere,,,0.9,0.2571,1.0,1.0,services urban decentral oil boiler,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,7896.554241334902,0.0,0.0,0.0,0.0,0.0
DE1 0 services urban decentral air heat pump-2019,,DE1 0 low voltage,DE1 0 services urban decentral heat,,,,1.0,1.0,1.0,1.0,services urban decentral air heat pump,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,37.423694130546885,0.0,0.012278359176761733,0.0,0.0,0.0
DE1 0 services urban decentral gas boiler-2019,,DE1 0 gas,DE1 0 services urban decentral heat,co2 atmosphere,,,0.98,0.198,1.0,1.0,services urban decentral gas boiler,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,5740.679322851555,0.0,0.0,0.0,0.0,0.0
DE1 0 services urban decentral oil boiler-2019,,DE1 0 oil,DE1 0 services urban decentral heat,co2 atmosphere,,,0.9,0.2571,1.0,1.0,services urban decentral oil boiler,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,6317.243393067923,0.0,0.0,0.0,0.0,0.0
DE1 0 PHS,DE1 0,,,,,,,,,,PHS,,,,,,,,,,,,7526.22,0.0,0.0,0.0,0.0,0.0
DE1 0 hydro,DE1 0,,,,,,,,,,hydro,,,,,,,,,,,,289.5,0.0,0.0,0.0,0.0,0.0
