07:00 - 08:00,30,,1490,,n/e,n/e,356,,65,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,148,,9,,n/e,n/e,2103,,n/e,n/e,n/e,n/e,46,,5,,n/e,n/e,197,
08:00 - 09:00,30,,1637,,n/e,n/e,355,,65,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,146,,146,,n/e,n/e,2101,,n/e,n/e,n/e,n/e,87,,4,,n/e,n/e,189,
09:00 - 10:00,30,,1689,,n/e,n/e,359,,62,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,115,,230,,n/e,n/e,2103,,n/e,n/e,n/e,n/e,122,,4,,n/e,n/e,168,
10:00 - 11:00,30,,1703,,n/e,n/e,364,,63,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,101,,253,,n/e,n/e,2104,,n/e,n/e,n/e,n/e,134,,4,,n/e,n/e,141,
11:00 - 12:00,30,,1708,,n/e,n/e,365,,63,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,94,,182,,n/e,n/e,2102,,n/e,n/e,n/e,n/e,143,,4,,n/e,n/e,97,
12:00 - 13:00,29,,1651,,n/e,n/e,366,,63,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,87,,113,,n/e,n/e,2102,,n/e,n/e,n/e,n/e,123,,4,,n/e,n/e,59,
13:00 - 14:00,31,,1667,,n/e,n/e,367,,64,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,88,,89,,n/e,n/e,2103,,n/e,n/e,n/e,n/e,66,,4,,n/e,n/e,45,
14:00 - 15:00,32,,1639,,n/e,n/e,365,,64,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,170,,96,,103,,n/e,n/e,2103,,n/e,n/e,n/e,n/e,11,,5,,n/e,n/e,59,
15:00 - 16:00,31,,1715,,n/e,n/e,369,,64,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,570,,130,,180,,n/e,n/e,2104,,n/e,n/e,n/e,n/e,0,,5,,n/e,n/e,62,
16:00 - 17:00,32,,1827,,n/e,n/e,370,,65,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,615,,150,,439,,n/e,n/e,2102,,n/e,n/e,n/e,n/e,0,,5,,n/e,n/e,76,
17:00 - 18:00,32,,1807,,n/e,n/e,372,,64,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,598,,160,,435,,n/e,n/e,2102,,n/e,n/e,n/e,n/e,0,,5,,n/e,n/e,83,
18:00 - 19:00,32,,1787,,n/e,n/e,372,,65,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,330,,165,,432,,n/e,n/e,2103,,n/e,n/e,n/e,n/e,0,,5,,n/e,n/e,71,
19:00 - 20:00,32,,1791,,n/e,n/e,373,,65,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,48,,129,,328,,n/e,n/e,2102,,n/e,n/e,n/e,n/e,0,,5,,n/e,n/e,68,
20:00 - 21:00,32,,1720,,n/e,n/e,372,,65,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,100,,241,,n/e,n/e,2103,,n/e,n/e,n/e,n/e,0,,5,,n/e,n/e,47,
