index,BG -> RO,BG -> EL,BG -> BG
2023-04-06 03:00:00+0000,0.0,241.0,0.0
2023-04-06 04:00:00+0000,4.0,80.0,4.0
2023-04-06 05:00:00+0000,25.0,186.0,25.0
2023-04-06 06:00:00+0000,15.0,101.0,15.0
2023-04-06 07:00:00+0000,1.0,156.0,1.0
2023-04-06 08:00:00+0000,7.0,231.0,7.0
2023-04-06 09:00:00+0000,50.0,138.0,50.0
2023-04-06 10:00:00+0000,74.0,32.0,74.0
2023-04-06 11:00:00+0000,94.0,0.0,94.0
2023-04-06 12:00:00+0000,65.0,10.0,65.0
2023-04-06 13:00:00+0000,7.0,84.0,7.0
2023-04-06 14:00:00+0000,0.0,59.0,0.0
2023-04-06 15:00:00+0000,4.0,88.0,4.0
2023-04-06 16:00:00+0000,2.0,58.0,2.0
2023-04-06 17:00:00+0000,25.0,182.0,25.0
2023-04-06 18:00:00+0000,30.0,188.0,30.0
2023-04-06 19:00:00+0000,0.0,146.0,0.0
2023-04-06 20:00:00+0000,0.0,203.0,0.0
2023-04-06 21:00:00+0000,0.0,289.0,0.0
2023-04-06 22:00:00+0000,0.0,283.0,0.0
2023-04-06 23:00:00+0000,0.0,283.0,0.0
2023-04-07 00:00:00+0000,0.0,283.0,0.0
2023-04-07 01:00:00+0000,0.0,288.0,0.0
2023-04-07 02:00:00+0000,0.0,316.0,0.0
2023-04-07 03:00:00+0000,0.0,290.0,0.0
2023-04-07 04:00:00+0000,0.0,224.0,0.0
2023-04-07 05:00:00+0000,0.0,215.0,0.0
2023-04-07 06:00:00+0000,0.0,202.0,0.0
2023-04-07 07:00:00+0000,13.0,96.0,13.0
2023-04-07 08:00:00+0000,4.0,36.0,4.0
2023-04-07 09:00:00+0000,59.0,46.0,59.0
2023-04-07 10:00:00+0000,43.0,79.0,43.0
2023-04-07 11:00:00+0000,14.0,23.0,14.0
2023-04-07 12:00:00+0000,2.0,14.0,2.0
2023-04-07 13:00:00+0000,0.0,8.0,0.0
2023-04-07 14:00:00+0000,2.0,81.0,2.0
2023-04-07 15:00:00+0000,0.0,210.0,0.0
2023-04-07 16:00:00+0000,0.0,177.0,0.0
2023-04-07 17:00:00+0000,0.0,249.0,0.0
2023-04-07 18:00:00+0000,0.0,264.0,0.0
2023-04-07 19:00:00+0000,0.0,268.0,0.0
2023-04-07 20:00:00+0000,0.0,272.0,0.0
2023-04-07 21:00:00+0000,0.0,295.0,0.0
2023-04-07 22:00:00+0000,0.0,310.0,0.0
2023-04-07 23:00:00+0000,0.0,326.0,0.0
2023-04-08 00:00:00+0000,0.0,335.0,0.0
2023-04-08 01:00:00+0000,0.0,336.0,0.0
2023-04-08 02:00:00+0000,0.0,333.0,0.0
2023-04-08 03:00:00+0000,0.0,333.0,0.0
2023-04-08 04:00:00+0000,0.0,291.0,0.0
2023-04-08 05:00:00+0000,0.0,183.0,0.0
2023-04-08 06:00:00+0000,2.0,31.0,2.0
2023-04-08 07:00:00+0000,20.0,106.0,20.0
2023-04-08 08:00:00+0000,9.0,213.0,9.0
2023-04-08 09:00:00+0000,5.0,320.0,5.0
2023-04-08 10:00:00+0000,7.0,320.0,7.0
2023-04-08 11:00:00+0000,11.0,291.0,11.0
2023-04-08 12:00:00+0000,0.0,239.0,0.0
2023-04-08 13:00:00+0000,0.0,226.0,0.0
2023-04-08 14:00:00+0000,0.0,238.0,0.0
2023-04-08 15:00:00+0000,0.0,277.0,0.0
2023-04-08 16:00:00+0000,0.0,229.0,0.0
2023-04-08 17:00:00+0000,0.0,318.0,0.0
2023-04-08 18:00:00+0000,1.0,274.0,1.0
2023-04-08 19:00:00+0000,0.0,284.0,0.0
2023-04-08 20:00:00+0000,0.0,304.0,0.0
2023-04-08 21:00:00+0000,0.0,284.0,0.0
2023-04-08 22:00:00+0000,0.0,312.0,0.0
2023-04-08 23:00:00+0000,0.0,361.0,0.0
2023-04-09 00:00:00+0000,0.0,366.0,0.0
2023-04-09 01:00:00+0000,0.0,365.0,0.0
2023-04-09 02:00:00+0000,0.0,364.0,0.0
2023-04-09 03:00:00+0000,0.0,352.0,0.0
2023-04-09 04:00:00+0000,0.0,312.0,0.0
2023-04-09 05:00:00+0000,0.0,295.0,0.0
2023-04-09 06:00:00+0000,0.0,306.0,0.0
2023-04-09 07:00:00+0000,0.0,365.0,0.0
2023-04-09 08:00:00+0000,0.0,367.0,0.0
2023-04-09 09:00:00+0000,0.0,381.0,0.0
2023-04-09 10:00:00+0000,0.0,375.0,0.0
2023-04-09 11:00:00+0000,0.0,394.0,0.0
2023-04-09 12:00:00+0000,0.0,389.0,0.0
2023-04-09 13:00:00+0000,0.0,347.0,0.0
2023-04-09 14:00:00+0000,0.0,327.0,0.0
2023-04-09 15:00:00+0000,0.0,285.0,0.0
2023-04-09 16:00:00+0000,0.0,207.0,0.0
2023-04-09 17:00:00+0000,0.0,153.0,0.0
2023-04-09 18:00:00+0000,0.0,191.0,0.0
2023-04-09 19:00:00+0000,0.0,213.0,0.0
2023-04-09 20:00:00+0000,0.0,93.0,0.0
2023-04-09 21:00:00+0000,0.0,284.0,0.0
2023-04-09 22:00:00+0000,0.0,364.0,0.0
2023-04-09 23:00:00+0000,0.0,376.0,0.0
2023-04-10 00:00:00+0000,0.0,386.0,0.0
2023-04-10 01:00:00+0000,0.0,392.0,0.0
2023-04-10 02:00:00+0000,0.0,388.0,0.0
2023-04-10 03:00:00+0000,0.0,339.0,0.0
2023-04-10 04:00:00+0000,0.0,270.0,0.0
2023-04-10 05:00:00+0000,0.0,210.0,0.0
2023-04-10 06:00:00+0000,0.0,254.0,0.0
2023-04-10 07:00:00+0000,0.0,290.0,0.0
2023-04-10 08:00:00+0000,0.0,309.0,0.0
2023-04-10 09:00:00+0000,0.0,322.0,0.0
2023-04-10 10:00:00+0000,0.0,328.0,0.0
2023-04-10 11:00:00+0000,0.0,325.0,0.0
2023-04-10 12:00:00+0000,0.0,327.0,0.0
2023-04-10 13:00:00+0000,0.0,310.0,0.0
2023-04-10 14:00:00+0000,0.0,292.0,0.0
2023-04-10 15:00:00+0000,0.0,278.0,0.0
2023-04-10 16:00:00+0000,0.0,247.0,0.0
2023-04-10 17:00:00+0000,0.0,181.0,0.0
2023-04-10 18:00:00+0000,0.0,154.0,0.0
2023-04-10 19:00:00+0000,0.0,112.0,0.0
2023-04-10 20:00:00+0000,0.0,236.0,0.0
2023-04-10 21:00:00+0000,0.0,375.0,0.0
2023-04-10 22:00:00+0000,0.0,399.0,0.0
2023-04-10 23:00:00+0000,0.0,439.0,0.0
2023-04-11 00:00:00+0000,0.0,441.0,0.0
2023-04-11 01:00:00+0000,0.0,444.0,0.0
2023-04-11 02:00:00+0000,0.0,434.0,0.0
2023-04-11 03:00:00+0000,0.0,390.0,0.0
2023-04-11 04:00:00+0000,0.0,288.0,0.0
2023-04-11 05:00:00+0000,0.0,247.0,0.0
2023-04-11 06:00:00+0000,0.0,202.0,0.0
2023-04-11 07:00:00+0000,0.0,133.0,0.0
2023-04-11 08:00:00+0000,0.0,219.0,0.0
2023-04-11 09:00:00+0000,0.0,211.0,0.0
2023-04-11 10:00:00+0000,0.0,208.0,0.0
2023-04-11 11:00:00+0000,0.0,195.0,0.0
2023-04-11 12:00:00+0000,0.0,207.0,0.0
2023-04-11 13:00:00+0000,0.0,233.0,0.0
2023-04-11 14:00:00+0000,0.0,247.0,0.0
2023-04-11 15:00:00+0000,0.0,300.0,0.0
2023-04-11 16:00:00+0000,0.0,284.0,0.0
2023-04-11 17:00:00+0000,0.0,343.0,0.0
2023-04-11 18:00:00+0000,1.0,350.0,1.0
2023-04-11 19:00:00+0000,0.0,298.0,0.0
2023-04-11 20:00:00+0000,0.0,316.0,0.0
2023-04-11 21:00:00+0000,0.0,354.0,0.0
2023-04-11 22:00:00+0000,0.0,371.0,0.0
2023-04-11 23:00:00+0000,0.0,383.0,0.0
2023-04-12 00:00:00+0000,0.0,384.0,0.0
2023-04-12 01:00:00+0000,0.0,369.0,0.0
2023-04-12 02:00:00+0000,0.0,356.0,0.0
2023-04-12 03:00:00+0000,0.0,309.0,0.0
2023-04-12 04:00:00+0000,0.0,228.0,0.0
2023-04-12 05:00:00+0000,0.0,206.0,0.0
2023-04-12 06:00:00+0000,0.0,211.0,0.0
2023-04-12 07:00:00+0000,0.0,202.0,0.0
2023-04-12 08:00:00+0000,0.0,223.0,0.0
2023-04-12 09:00:00+0000,0.0,213.0,0.0
2023-04-12 10:00:00+0000,0.0,204.0,0.0
2023-04-12 11:00:00+0000,0.0,204.0,0.0
2023-04-12 12:00:00+0000,0.0,181.0,0.0
2023-04-12 13:00:00+0000,0.0,202.0,0.0
2023-04-12 14:00:00+0000,0.0,222.0,0.0
2023-04-12 15:00:00+0000,0.0,272.0,0.0
2023-04-12 16:00:00+0000,0.0,175.0,0.0
2023-04-12 17:00:00+0000,25.0,227.0,25.0
2023-04-12 18:00:00+0000,2.0,186.0,2.0
2023-04-12 19:00:00+0000,0.0,234.0,0.0
2023-04-12 20:00:00+0000,0.0,285.0,0.0
2023-04-12 21:00:00+0000,0.0,350.0,0.0
2023-04-12 22:00:00+0000,0.0,374.0,0.0
2023-04-12 23:00:00+0000,0.0,401.0,0.0
2023-04-13 00:00:00+0000,0.0,395.0,0.0
2023-04-13 01:00:00+0000,0.0,399.0,0.0
2023-04-13 02:00:00+0000,0.0,376.0,0.0
2023-04-13 03:00:00+0000,0.0,323.0,0.0
2023-04-13 04:00:00+0000,0.0,145.0,0.0
2023-04-13 05:00:00+0000,0.0,224.0,0.0
2023-04-13 06:00:00+0000,18.0,130.0,18.0
2023-04-13 07:00:00+0000,120.0,133.0,120.0
2023-04-13 08:00:00+0000,63.0,231.0,63.0
2023-04-13 09:00:00+0000,118.0,212.0,118.0
2023-04-13 10:00:00+0000,169.0,177.0,169.0
2023-04-13 11:00:00+0000,264.0,116.0,264.0
2023-04-13 12:00:00+0000,189.0,135.0,189.0
2023-04-13 13:00:00+0000,138.0,156.0,138.0
2023-04-13 14:00:00+0000,186.0,158.0,186.0
2023-04-13 15:00:00+0000,310.0,60.0,310.0
2023-04-13 16:00:00+0000,258.0,48.0,258.0
2023-04-13 17:00:00+0000,238.0,121.0,238.0
2023-04-13 18:00:00+0000,223.0,112.0,223.0
2023-04-13 19:00:00+0000,72.0,103.0,72.0
2023-04-13 20:00:00+0000,0.0,134.0,0.0
2023-04-13 21:00:00+0000,0.0,211.0,0.0
2023-04-13 22:00:00+0000,0.0,268.0,0.0
2023-04-13 23:00:00+0000,0.0,324.0,0.0
2023-04-14 00:00:00+0000,0.0,323.0,0.0
2023-04-14 01:00:00+0000,0.0,322.0,0.0
2023-04-14 02:00:00+0000,0.0,306.0,0.0
2023-04-14 03:00:00+0000,0.0,267.0,0.0
2023-04-14 04:00:00+0000,6.0,162.0,6.0
2023-04-14 05:00:00+0000,254.0,88.0,254.0
2023-04-14 06:00:00+0000,388.0,41.0,388.0
2023-04-14 07:00:00+0000,263.0,0.0,263.0
2023-04-14 08:00:00+0000,101.0,27.0,101.0
2023-04-14 09:00:00+0000,177.0,0.0,177.0
2023-04-14 10:00:00+0000,203.0,0.0,203.0
2023-04-14 11:00:00+0000,209.0,0.0,209.0
2023-04-14 12:00:00+0000,174.0,0.0,174.0
2023-04-14 13:00:00+0000,56.0,3.0,56.0
2023-04-14 14:00:00+0000,3.0,79.0,3.0
2023-04-14 15:00:00+0000,0.0,142.0,0.0
2023-04-14 16:00:00+0000,0.0,101.0,0.0
2023-04-14 17:00:00+0000,0.0,66.0,0.0
2023-04-14 18:00:00+0000,0.0,51.0,0.0
2023-04-14 19:00:00+0000,0.0,104.0,0.0
2023-04-14 20:00:00+0000,0.0,188.0,0.0
2023-04-14 21:00:00+0000,0.0,224.0,0.0
2023-04-14 22:00:00+0000,0.0,197.0,0.0
2023-04-14 23:00:00+0000,0.0,234.0,0.0
2023-04-15 00:00:00+0000,0.0,257.0,0.0
2023-04-15 01:00:00+0000,0.0,288.0,0.0
2023-04-15 02:00:00+0000,0.0,310.0,0.0
2023-04-15 03:00:00+0000,0.0,303.0,0.0
2023-04-15 04:00:00+0000,0.0,298.0,0.0
2023-04-15 05:00:00+0000,0.0,315.0,0.0
2023-04-15 06:00:00+0000,0.0,301.0,0.0
2023-04-15 07:00:00+0000,0.0,200.0,0.0
2023-04-15 08:00:00+0000,2.0,111.0,2.0
2023-04-15 09:00:00+0000,66.0,49.0,66.0
2023-04-15 10:00:00+0000,60.0,65.0,60.0
2023-04-15 11:00:00+0000,31.0,49.0,31.0
2023-04-15 12:00:00+0000,1.0,64.0,1.0
2023-04-15 13:00:00+0000,0.0,18.0,0.0
2023-04-15 14:00:00+0000,0.0,113.0,0.0
2023-04-15 15:00:00+0000,0.0,232.0,0.0
2023-04-15 16:00:00+0000,0.0,248.0,0.0
2023-04-15 17:00:00+0000,0.0,199.0,0.0
2023-04-15 18:00:00+0000,0.0,182.0,0.0
2023-04-15 19:00:00+0000,0.0,188.0,0.0
2023-04-15 20:00:00+0000,0.0,239.0,0.0
2023-04-15 21:00:00+0000,0.0,231.0,0.0
2023-04-15 22:00:00+0000,0.0,282.0,0.0
2023-04-15 23:00:00+0000,0.0,318.0,0.0
2023-04-16 00:00:00+0000,0.0,328.0,0.0
2023-04-16 01:00:00+0000,0.0,334.0,0.0
2023-04-16 02:00:00+0000,0.0,312.0,0.0
2023-04-16 03:00:00+0000,0.0,315.0,0.0
2023-04-16 04:00:00+0000,0.0,314.0,0.0
2023-04-16 05:00:00+0000,0.0,332.0,0.0
2023-04-16 06:00:00+0000,0.0,305.0,0.0
2023-04-16 07:00:00+0000,0.0,242.0,0.0
2023-04-16 08:00:00+0000,0.0,182.0,0.0
2023-04-16 09:00:00+0000,0.0,141.0,0.0
2023-04-16 10:00:00+0000,0.0,161.0,0.0
2023-04-16 11:00:00+0000,0.0,135.0,0.0
2023-04-16 12:00:00+0000,0.0,142.0,0.0
2023-04-16 13:00:00+0000,0.0,130.0,0.0
2023-04-16 14:00:00+0000,0.0,218.0,0.0
2023-04-16 15:00:00+0000,0.0,367.0,0.0
2023-04-16 16:00:00+0000,0.0,349.0,0.0
2023-04-16 17:00:00+0000,0.0,265.0,0.0
2023-04-16 18:00:00+0000,0.0,255.0,0.0
2023-04-16 19:00:00+0000,0.0,279.0,0.0
2023-04-16 20:00:00+0000,0.0,320.0,0.0
2023-04-16 21:00:00+0000,0.0,328.0,0.0
2023-04-16 22:00:00+0000,0.0,350.0,0.0
2023-04-16 23:00:00+0000,0.0,381.0,0.0
2023-04-17 00:00:00+0000,0.0,365.0,0.0
2023-04-17 01:00:00+0000,0.0,359.0,0.0
2023-04-17 02:00:00+0000,0.0,357.0,0.0
2023-04-17 03:00:00+0000,0.0,351.0,0.0
2023-04-17 04:00:00+0000,0.0,320.0,0.0
2023-04-17 05:00:00+0000,0.0,283.0,0.0
2023-04-17 06:00:00+0000,0.0,233.0,0.0
2023-04-17 07:00:00+0000,0.0,196.0,0.0
2023-04-17 08:00:00+0000,0.0,135.0,0.0
2023-04-17 09:00:00+0000,0.0,69.0,0.0
2023-04-17 10:00:00+0000,0.0,39.0,0.0
2023-04-17 11:00:00+0000,0.0,39.0,0.0
2023-04-17 12:00:00+0000,0.0,73.0,0.0
2023-04-17 13:00:00+0000,0.0,78.0,0.0
2023-04-17 14:00:00+0000,0.0,173.0,0.0
2023-04-17 15:00:00+0000,0.0,301.0,0.0
2023-04-17 16:00:00+0000,0.0,254.0,0.0
2023-04-17 17:00:00+0000,0.0,215.0,0.0
2023-04-17 18:00:00+0000,0.0,227.0,0.0
2023-04-17 19:00:00+0000,0.0,224.0,0.0
2023-04-17 20:00:00+0000,0.0,238.0,0.0
2023-04-17 21:00:00+0000,0.0,272.0,0.0
2023-04-17 22:00:00+0000,0.0,282.0,0.0
2023-04-17 23:00:00+0000,0.0,306.0,0.0
2023-04-18 00:00:00+0000,0.0,307.0,0.0
2023-04-18 01:00:00+0000,0.0,301.0,0.0
2023-04-18 02:00:00+0000,0.0,276.0,0.0
2023-04-18 03:00:00+0000,0.0,256.0,0.0
2023-04-18 04:00:00+0000,0.0,225.0,0.0
2023-04-18 05:00:00+0000,0.0,198.0,0.0
2023-04-18 06:00:00+0000,0.0,210.0,0.0
2023-04-18 07:00:00+0000,0.0,171.0,0.0
2023-04-18 08:00:00+0000,0.0,217.0,0.0
2023-04-18 09:00:00+0000,0.0,224.0,0.0
2023-04-18 10:00:00+0000,0.0,214.0,0.0
2023-04-18 11:00:00+0000,0.0,215.0,0.0
2023-04-18 12:00:00+0000,0.0,217.0,0.0
2023-04-18 13:00:00+0000,0.0,203.0,0.0
2023-04-18 14:00:00+0000,0.0,209.0,0.0
2023-04-18 15:00:00+0000,0.0,227.0,0.0
2023-04-18 16:00:00+0000,0.0,181.0,0.0
2023-04-18 17:00:00+0000,0.0,163.0,0.0
2023-04-18 18:00:00+0000,0.0,175.0,0.0
2023-04-18 19:00:00+0000,0.0,167.0,0.0
2023-04-18 20:00:00+0000,0.0,234.0,0.0
2023-04-18 21:00:00+0000,0.0,279.0,0.0
2023-04-18 22:00:00+0000,0.0,285.0,0.0
2023-04-18 23:00:00+0000,0.0,309.0,0.0
2023-04-19 00:00:00+0000,0.0,300.0,0.0
2023-04-19 01:00:00+0000,0.0,306.0,0.0
2023-04-19 02:00:00+0000,0.0,295.0,0.0
2023-04-19 03:00:00+0000,0.0,260.0,0.0
2023-04-19 04:00:00+0000,0.0,166.0,0.0
2023-04-19 05:00:00+0000,0.0,158.0,0.0
2023-04-19 06:00:00+0000,0.0,66.0,0.0
2023-04-19 07:00:00+0000,0.0,24.0,0.0
2023-04-19 08:00:00+0000,0.0,63.0,0.0
2023-04-19 09:00:00+0000,0.0,105.0,0.0
2023-04-19 10:00:00+0000,0.0,24.0,0.0
2023-04-19 11:00:00+0000,0.0,33.0,0.0
2023-04-19 12:00:00+0000,0.0,32.0,0.0
2023-04-19 13:00:00+0000,0.0,75.0,0.0
2023-04-19 14:00:00+0000,0.0,131.0,0.0
2023-04-19 15:00:00+0000,0.0,160.0,0.0
2023-04-19 16:00:00+0000,0.0,143.0,0.0
2023-04-19 17:00:00+0000,0.0,199.0,0.0
2023-04-19 18:00:00+0000,0.0,211.0,0.0
2023-04-19 19:00:00+0000,0.0,176.0,0.0
2023-04-19 20:00:00+0000,0.0,156.0,0.0
2023-04-19 21:00:00+0000,0.0,256.0,0.0
2023-04-19 22:00:00+0000,0.0,327.0,0.0
2023-04-19 23:00:00+0000,0.0,355.0,0.0
2023-04-20 00:00:00+0000,0.0,348.0,0.0
2023-04-20 01:00:00+0000,0.0,334.0,0.0
2023-04-20 02:00:00+0000,0.0,331.0,0.0
2023-04-20 03:00:00+0000,0.0,289.0,0.0
2023-04-20 04:00:00+0000,0.0,197.0,0.0
2023-04-20 05:00:00+0000,0.0,123.0,0.0
2023-04-20 06:00:00+0000,0.0,48.0,0.0
2023-04-20 07:00:00+0000,0.0,8.0,0.0
2023-04-20 08:00:00+0000,0.0,32.0,0.0
2023-04-20 09:00:00+0000,0.0,129.0,0.0
2023-04-20 10:00:00+0000,0.0,147.0,0.0
2023-04-20 11:00:00+0000,0.0,128.0,0.0
2023-04-20 12:00:00+0000,0.0,99.0,0.0
2023-04-20 13:00:00+0000,0.0,151.0,0.0
2023-04-20 14:00:00+0000,0.0,223.0,0.0
2023-04-20 15:00:00+0000,0.0,193.0,0.0
2023-04-20 16:00:00+0000,0.0,154.0,0.0
2023-04-20 17:00:00+0000,0.0,209.0,0.0
2023-04-20 18:00:00+0000,0.0,192.0,0.0
2023-04-20 19:00:00+0000,0.0,239.0,0.0
2023-04-20 20:00:00+0000,0.0,227.0,0.0
2023-04-20 21:00:00+0000,0.0,272.0,0.0
2023-04-20 22:00:00+0000,0.0,303.0,0.0
2023-04-20 23:00:00+0000,0.0,311.0,0.0
2023-04-21 00:00:00+0000,0.0,360.0,0.0
2023-04-21 01:00:00+0000,0.0,358.0,0.0
2023-04-21 02:00:00+0000,0.0,353.0,0.0
2023-04-21 03:00:00+0000,0.0,312.0,0.0
2023-04-21 04:00:00+0000,0.0,198.0,0.0
2023-04-21 05:00:00+0000,0.0,194.0,0.0
2023-04-21 06:00:00+0000,0.0,122.0,0.0
2023-04-21 07:00:00+0000,0.0,118.0,0.0
2023-04-21 08:00:00+0000,0.0,164.0,0.0
2023-04-21 09:00:00+0000,0.0,165.0,0.0
2023-04-21 10:00:00+0000,0.0,167.0,0.0
2023-04-21 11:00:00+0000,0.0,151.0,0.0
2023-04-21 12:00:00+0000,0.0,193.0,0.0
2023-04-21 13:00:00+0000,0.0,200.0,0.0
2023-04-21 14:00:00+0000,0.0,207.0,0.0
2023-04-21 15:00:00+0000,0.0,208.0,0.0
2023-04-21 16:00:00+0000,0.0,182.0,0.0
2023-04-21 17:00:00+0000,0.0,201.0,0.0
2023-04-21 18:00:00+0000,0.0,225.0,0.0
2023-04-21 19:00:00+0000,0.0,233.0,0.0
2023-04-21 20:00:00+0000,0.0,241.0,0.0
2023-04-21 21:00:00+0000,0.0,274.0,0.0
2023-04-21 22:00:00+0000,0.0,290.0,0.0
2023-04-21 23:00:00+0000,0.0,308.0,0.0
2023-04-22 00:00:00+0000,0.0,317.0,0.0
2023-04-22 01:00:00+0000,0.0,318.0,0.0
2023-04-22 02:00:00+0000,0.0,305.0,0.0
2023-04-22 03:00:00+0000,0.0,324.0,0.0
2023-04-22 04:00:00+0000,0.0,311.0,0.0
2023-04-22 05:00:00+0000,0.0,266.0,0.0
2023-04-22 06:00:00+0000,0.0,237.0,0.0
2023-04-22 07:00:00+0000,0.0,284.0,0.0
2023-04-22 08:00:00+0000,0.0,315.0,0.0
2023-04-22 09:00:00+0000,0.0,319.0,0.0
2023-04-22 10:00:00+0000,0.0,328.0,0.0
2023-04-22 11:00:00+0000,0.0,292.0,0.0
2023-04-22 12:00:00+0000,0.0,283.0,0.0
2023-04-22 13:00:00+0000,0.0,273.0,0.0
2023-04-22 14:00:00+0000,0.0,279.0,0.0
2023-04-22 15:00:00+0000,0.0,272.0,0.0
2023-04-22 16:00:00+0000,0.0,262.0,0.0
2023-04-22 17:00:00+0000,0.0,261.0,0.0
2023-04-22 18:00:00+0000,0.0,285.0,0.0
2023-04-22 19:00:00+0000,0.0,283.0,0.0
2023-04-22 20:00:00+0000,0.0,237.0,0.0
2023-04-22 21:00:00+0000,0.0,285.0,0.0
2023-04-22 22:00:00+0000,0.0,339.0,0.0
2023-04-22 23:00:00+0000,0.0,365.0,0.0
2023-04-23 00:00:00+0000,0.0,380.0,0.0
2023-04-23 01:00:00+0000,0.0,379.0,0.0
2023-04-23 02:00:00+0000,0.0,362.0,0.0
2023-04-23 03:00:00+0000,0.0,375.0,0.0
2023-04-23 04:00:00+0000,0.0,327.0,0.0
2023-04-23 05:00:00+0000,0.0,284.0,0.0
2023-04-23 06:00:00+0000,0.0,270.0,0.0
2023-04-23 07:00:00+0000,1.0,295.0,1.0
2023-04-23 08:00:00+0000,0.0,327.0,0.0
2023-04-23 09:00:00+0000,0.0,348.0,0.0
2023-04-23 10:00:00+0000,0.0,350.0,0.0
2023-04-23 11:00:00+0000,0.0,339.0,0.0
2023-04-23 12:00:00+0000,0.0,326.0,0.0
2023-04-23 13:00:00+0000,0.0,327.0,0.0
2023-04-23 14:00:00+0000,0.0,325.0,0.0
2023-04-23 15:00:00+0000,0.0,314.0,0.0
2023-04-23 16:00:00+0000,0.0,294.0,0.0
2023-04-23 17:00:00+0000,0.0,281.0,0.0
2023-04-23 18:00:00+0000,0.0,301.0,0.0
2023-04-23 19:00:00+0000,0.0,311.0,0.0
2023-04-23 20:00:00+0000,0.0,316.0,0.0
2023-04-23 21:00:00+0000,0.0,341.0,0.0
2023-04-23 22:00:00+0000,0.0,304.0,0.0
2023-04-23 23:00:00+0000,0.0,318.0,0.0
2023-04-24 00:00:00+0000,0.0,328.0,0.0
2023-04-24 01:00:00+0000,0.0,329.0,0.0
2023-04-24 02:00:00+0000,0.0,316.0,0.0
2023-04-24 03:00:00+0000,0.0,295.0,0.0
2023-04-24 04:00:00+0000,0.0,239.0,0.0
2023-04-24 05:00:00+0000,0.0,213.0,0.0
2023-04-24 06:00:00+0000,2.0,245.0,2.0
2023-04-24 07:00:00+0000,41.0,252.0,41.0
2023-04-24 08:00:00+0000,9.0,304.0,9.0
2023-04-24 09:00:00+0000,19.0,304.0,19.0
2023-04-24 10:00:00+0000,28.0,286.0,28.0
2023-04-24 11:00:00+0000,1.0,259.0,1.0
2023-04-24 12:00:00+0000,0.0,263.0,0.0
2023-04-24 13:00:00+0000,0.0,264.0,0.0
2023-04-24 14:00:00+0000,0.0,333.0,0.0
2023-04-24 15:00:00+0000,0.0,249.0,0.0
2023-04-24 16:00:00+0000,0.0,189.0,0.0
2023-04-24 17:00:00+0000,25.0,254.0,25.0
2023-04-24 18:00:00+0000,50.0,259.0,50.0
2023-04-24 19:00:00+0000,60.0,268.0,60.0
2023-04-24 20:00:00+0000,0.0,288.0,0.0
2023-04-24 21:00:00+0000,0.0,354.0,0.0
2023-04-24 22:00:00+0000,0.0,386.0,0.0
2023-04-24 23:00:00+0000,0.0,387.0,0.0
2023-04-25 00:00:00+0000,0.0,380.0,0.0
2023-04-25 01:00:00+0000,0.0,374.0,0.0
2023-04-25 02:00:00+0000,0.0,369.0,0.0
2023-04-25 03:00:00+0000,0.0,327.0,0.0
2023-04-25 04:00:00+0000,2.0,279.0,2.0
2023-04-25 05:00:00+0000,60.0,273.0,60.0
2023-04-25 06:00:00+0000,182.0,241.0,182.0
2023-04-25 07:00:00+0000,0.0,200.0,0.0
2023-04-25 08:00:00+0000,0.0,252.0,0.0
2023-04-25 09:00:00+0000,2.0,250.0,2.0
2023-04-25 10:00:00+0000,15.0,145.0,15.0
2023-04-25 11:00:00+0000,10.0,61.0,10.0
2023-04-25 12:00:00+0000,14.0,21.0,14.0
2023-04-25 13:00:00+0000,0.0,40.0,0.0
2023-04-25 14:00:00+0000,0.0,137.0,0.0
2023-04-25 15:00:00+0000,0.0,166.0,0.0
2023-04-25 16:00:00+0000,0.0,244.0,0.0
2023-04-25 17:00:00+0000,9.0,241.0,9.0
2023-04-25 18:00:00+0000,4.0,258.0,4.0
2023-04-25 19:00:00+0000,0.0,270.0,0.0
2023-04-25 20:00:00+0000,0.0,261.0,0.0
2023-04-25 21:00:00+0000,0.0,290.0,0.0
2023-04-25 22:00:00+0000,0.0,346.0,0.0
2023-04-25 23:00:00+0000,0.0,349.0,0.0
2023-04-26 00:00:00+0000,0.0,336.0,0.0
2023-04-26 01:00:00+0000,0.0,332.0,0.0
2023-04-26 02:00:00+0000,0.0,329.0,0.0
2023-04-26 03:00:00+0000,0.0,307.0,0.0
2023-04-26 04:00:00+0000,0.0,282.0,0.0
2023-04-26 05:00:00+0000,0.0,290.0,0.0
2023-04-26 06:00:00+0000,0.0,233.0,0.0
2023-04-26 07:00:00+0000,0.0,285.0,0.0
2023-04-26 08:00:00+0000,46.0,138.0,46.0
2023-04-26 09:00:00+0000,164.0,53.0,164.0
2023-04-26 10:00:00+0000,186.0,2.0,186.0
2023-04-26 11:00:00+0000,15.0,0.0,15.0
2023-04-26 12:00:00+0000,0.0,0.0,0.0
2023-04-26 13:00:00+0000,0.0,28.0,0.0
2023-04-26 14:00:00+0000,0.0,159.0,0.0
2023-04-26 15:00:00+0000,0.0,251.0,0.0
2023-04-26 16:00:00+0000,4.0,283.0,4.0
2023-04-26 17:00:00+0000,106.0,295.0,106.0
2023-04-26 18:00:00+0000,187.0,297.0,187.0
2023-04-26 19:00:00+0000,96.0,301.0,96.0
2023-04-26 20:00:00+0000,1.0,321.0,1.0
2023-04-26 21:00:00+0000,0.0,352.0,0.0
