13:00 - 14:00,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9511,,n/e,n/e,5494,,1278,,n/e,n/e,626,,n/e,n/e,n/e,n/e,767,
14:00 - 15:00,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9798,,n/e,n/e,5495,,1307,,n/e,n/e,470,,n/e,n/e,n/e,n/e,822,
15:00 - 16:00,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,10228,,n/e,n/e,5493,,1333,,n/e,n/e,288,,n/e,n/e,n/e,n/e,904,
16:00 - 17:00,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,10228,,n/e,n/e,5492,,1291,,n/e,n/e,121,,n/e,n/e,n/e,n/e,1010,
17:00 - 18:00,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,10032,,n/e,n/e,5491,,1262,,n/e,n/e,30,,n/e,n/e,n/e,n/e,1304,
18:00 - 19:00,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9634,,n/e,n/e,5492,,1247,,n/e,n/e,2,,n/e,n/e,n/e,n/e,1613,
19:00 - 20:00,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9369,,n/e,n/e,5495,,1236,,n/e,n/e,1,,n/e,n/e,n/e,n/e,1830,
20:00 - 21:00,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9151,,n/e,n/e,5494,,1186,,n/e,n/e,0,,n/e,n/e,n/e,n/e,1939,
21:00 - 22:00,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9173,,n/e,n/e,5496,,1109,,n/e,n/e,0,,n/e,n/e,n/e,n/e,1981,
22:00 - 23:00,n/e,n/e,n/e,n/e,n/e,n/e,1,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9033,,n/e,n/e,5493,,1000,,n/e,n/e,0,,n/e,n/e,n/e,n/e,1755,
23:00 - 00:00,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9077,,n/e,n/e,5495,,964,,n/e,n/e,0,,n/e,n/e,n/e,n/e,1624,
00:00 - 01:00,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9041,,n/e,n/e,5495,,972,,n/e,n/e,0,,n/e,n/e,n/e,n/e,1496,
01:00 - 02:00,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8958,,n/e,n/e,5495,,968,,n/e,n/e,1,,n/e,n/e,n/e,n/e,1378,
02:00 - 03:00,n/e,n/e,n/e,n/e,n/e,n/e,1,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8911,,n/e,n/e,5495,,965,,n/e,n/e,1,,n/e,n/e,n/e,n/e,1370,
03:00 - 04:00,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9289,,n/e,n/e,5489,,1018,,n/e,n/e,1,,n/e,n/e,n/e,n/e,1397,
04:00 - 05:00,n/e,n/e,n/e,n/e,n/e,n/e,1,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,10034,,n/e,n/e,5489,,1106,,n/e,n/e,11,,n/e,n/e,n/e,n/e,1426,
05:00 - 06:00,n/e,n/e,n/e,n/e,n/e,n/e,1,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,10353,,n/e,n/e,5490,,1123,,n/e,n/e,65,,n/e,n/e,n/e,n/e,1453,
06:00 - 07:00,n/e,n/e,n/e,n/e,n/e,n/e,1,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,10404,,n/e,n/e,5489,,1165,,n/e,n/e,161,,n/e,n/e,n/e,n/e,1430,
07:00 - 08:00,n/e,n/e,n/e,n/e,n/e,n/e,1,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,10305,,n/e,n/e,5490,,1190,,n/e,n/e,303,,n/e,n/e,n/e,n/e,1541,
08:00 - 09:00,n/e,n/e,n/e,n/e,n/e,n/e,1,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,10074,,n/e,n/e,5489,,1185,,n/e,n/e,422,,n/e,n/e,n/e,n/e,1694,
09:00 - 10:00,n/e,n/e,n/e,n/e,n/e,n/e,1,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9867,,n/e,n/e,5489,,1170,,n/e,n/e,519,,n/e,n/e,n/e,n/e,1901,
10:00 - 11:00,n/e,n/e,n/e,n/e,n/e,n/e,1,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9223,,n/e,n/e,5492,,1158,,n/e,n/e,605,,n/e,n/e,n/e,n/e,2084,
11:00 - 12:00,n/e,n/e,n/e,n/e,n/e,n/e,1,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9030,,n/e,n/e,5491,,1154,,n/e,n/e,626,,n/e,n/e,n/e,n/e,2256,
12:00 - 13:00,n/e,n/e,n/e,n/e,n/e,n/e,1,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8846,,n/e,n/e,5493,,1156,,n/e,n/e,595,,n/e,n/e,n/e,n/e,2390,
13:00 - 14:00,n/e,n/e,n/e,n/e,n/e,n/e,1,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8889,,n/e,n/e,5491,,1136,,n/e,n/e,534,,n/e,n/e,n/e,n/e,2509,
14:00 - 15:00,n/e,n/e,n/e,n/e,n/e,n/e,1,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9151,,n/e,n/e,5491,,1109,,n/e,n/e,395,,n/e,n/e,n/e,n/e,2584,
15:00 - 16:00,n/e,n/e,n/e,n/e,n/e,n/e,1,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9443,,n/e,n/e,5491,,1092,,n/e,n/e,243,,n/e,n/e,n/e,n/e,2606,
16:00 - 17:00,n/e,n/e,n/e,n/e,n/e,n/e,1,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9732,,n/e,n/e,5489,,1067,,n/e,n/e,111,,n/e,n/e,n/e,n/e,2484,
17:00 - 18:00,n/e,n/e,n/e,n/e,n/e,n/e,1,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9835,,n/e,n/e,5487,,1042,,n/e,n/e,31,,n/e,n/e,n/e,n/e,2507,
18:00 - 19:00,n/e,n/e,n/e,n/e,n/e,n/e,1,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9560,,n/e,n/e,5486,,1061,,n/e,n/e,1,,n/e,n/e,n/e,n/e,2763,
19:00 - 20:00,n/e,n/e,n/e,n/e,n/e,n/e,1,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9253,,n/e,n/e,5487,,1136,,n/e,n/e,1,,n/e,n/e,n/e,n/e,3046,
20:00 - 21:00,n/e,n/e,n/e,n/e,n/e,n/e,1,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8622,,n/e,n/e,5488,,1120,,n/e,n/e,0,,n/e,n/e,n/e,n/e,3342,
21:00 - 22:00,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8277,,n/e,n/e,5489,,1068,,n/e,n/e,0,,n/e,n/e,n/e,n/e,3655,
22:00 - 23:00,n/e,n/e,n/e,n/e,n/e,n/e,1,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7441,,n/e,n/e,5491,,879,,n/e,n/e,0,,n/e,n/e,n/e,n/e,3931,
23:00 - 00:00,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,6880,,n/e,n/e,5491,,851,,n/e,n/e,0,,n/e,n/e,n/e,n/e,3993,
00:00 - 01:00,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,6633,,n/e,n/e,5494,,843,,n/e,n/e,0,,n/e,n/e,n/e,n/e,4242,
01:00 - 02:00,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,6330,,n/e,n/e,5494,,830,,n/e,n/e,0,,n/e,n/e,n/e,n/e,4674,
02:00 - 03:00,n/e,n/e,n/e,n/e,n/e,n/e,1,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,6198,,n/e,n/e,5495,,830,,n/e,n/e,0,,n/e,n/e,n/e,n/e,5189,
03:00 - 04:00,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,6106,,n/e,n/e,5495,,848,,n/e,n/e,2,,n/e,n/e,n/e,n/e,5722,
04:00 - 05:00,n/e,n/e,n/e,n/e,n/e,n/e,1,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,6087,,n/e,n/e,5493,,942,,n/e,n/e,27,,n/e,n/e,n/e,n/e,6034,
05:00 - 06:00,n/e,n/e,n/e,n/e,n/e,n/e,1,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,6294,,n/e,n/e,5494,,996,,n/e,n/e,149,,n/e,n/e,n/e,n/e,5727,
06:00 - 07:00,n/e,n/e,n/e,n/e,n/e,n/e,1,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,6863,,n/e,n/e,5494,,1043,,n/e,n/e,348,,n/e,n/e,n/e,n/e,5255,
07:00 - 08:00,n/e,n/e,n/e,n/e,n/e,n/e,1,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7217,,n/e,n/e,5494,,1084,,n/e,n/e,569,,n/e,n/e,n/e,n/e,4934,
08:00 - 09:00,n/e,n/e,n/e,n/e,n/e,n/e,1,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7173,,n/e,n/e,5492,,1066,,n/e,n/e,739,,n/e,n/e,n/e,n/e,4877,
09:00 - 10:00,n/e,n/e,n/e,n/e,n/e,n/e,1,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,6639,,n/e,n/e,5492,,1071,,n/e,n/e,810,,n/e,n/e,n/e,n/e,4822,
10:00 - 11:00,n/e,n/e,n/e,n/e,n/e,n/e,1,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,6084,,n/e,n/e,5490,,995,,n/e,n/e,868,,n/e,n/e,n/e,n/e,4864,
11:00 - 12:00,n/e,n/e,n/e,n/e,n/e,n/e,1,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,5686,,n/e,n/e,5488,,961,,n/e,n/e,888,,n/e,n/e,n/e,n/e,4930,
12:00 - 13:00,n/e,n/e,n/e,n/e,n/e,n/e,1,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,5627,,n/e,n/e,5493,,946,,n/e,n/e,844,,n/e,n/e,n/e,n/e,4998,
13:00 - 14:00,n/e,n/e,n/e,n/e,n/e,n/e,1,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,5893,,n/e,n/e,5494,,832,,n/e,n/e,747,,n/e,n/e,n/e,n/e,5080,
14:00 - 15:00,n/e,n/e,n/e,n/e,n/e,n/e,1,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,6479,,n/e,n/e,5494,,876,,n/e,n/e,570,,n/e,n/e,n/e,n/e,4947,
15:00 - 16:00,n/e,n/e,n/e,n/e,n/e,n/e,1,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7694,,n/e,n/e,5489,,947,,n/e,n/e,351,,n/e,n/e,n/e,n/e,4557,
16:00 - 17:00,n/e,n/e,n/e,n/e,n/e,n/e,1,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8366,,n/e,n/e,5484,,944,,n/e,n/e,151,,n/e,n/e,n/e,n/e,4131,
17:00 - 18:00,n/e,n/e,n/e,n/e,n/e,n/e,1,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8654,,n/e,n/e,5477,,958,,n/e,n/e,38,,n/e,n/e,n/e,n/e,3716,
18:00 - 19:00,n/e,n/e,n/e,n/e,n/e,n/e,1,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8748,,n/e,n/e,5476,,1059,,n/e,n/e,2,,n/e,n/e,n/e,n/e,3662,
19:00 - 20:00,n/e,n/e,n/e,n/e,n/e,n/e,1,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8740,,n/e,n/e,5483,,1063,,n/e,n/e,1,,n/e,n/e,n/e,n/e,3743,
20:00 - 21:00,n/e,n/e,n/e,n/e,n/e,n/e,1,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8730,,n/e,n/e,5490,,1060,,n/e,n/e,0,,n/e,n/e,n/e,n/e,3897,
21:00 - 22:00,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8747,,n/e,n/e,5491,,1039,,n/e,n/e,0,,n/e,n/e,n/e,n/e,3842,
22:00 - 23:00,n/e,n/e,n/e,n/e,n/e,n/e,1,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8761,,n/e,n/e,5490,,923,,n/e,n/e,0,,n/e,n/e,n/e,n/e,3715,
23:00 - 00:00,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8804,,n/e,n/e,5255,,903,,n/e,n/e,0,,n/e,n/e,n/e,n/e,3624,
00:00 - 01:00,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8912,,n/e,n/e,5089,,880,,n/e,n/e,0,,n/e,n/e,n/e,n/e,3597,
01:00 - 02:00,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9015,,n/e,n/e,5088,,872,,n/e,n/e,0,,n/e,n/e,n/e,n/e,3568,
02:00 - 03:00,n/e,n/e,n/e,n/e,n/e,n/e,1,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9054,,n/e,n/e,5086,,874,,n/e,n/e,0,,n/e,n/e,n/e,n/e,3619,
03:00 - 04:00,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9089,,n/e,n/e,5041,,895,,n/e,n/e,2,,n/e,n/e,n/e,n/e,3653,
04:00 - 05:00,n/e,n/e,n/e,n/e,n/e,n/e,1,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9083,,n/e,n/e,4785,,973,,n/e,n/e,23,,n/e,n/e,n/e,n/e,3460,
05:00 - 06:00,n/e,n/e,n/e,n/e,n/e,n/e,1,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9072,,n/e,n/e,4730,,1022,,n/e,n/e,131,,n/e,n/e,n/e,n/e,2970,
06:00 - 07:00,n/e,n/e,n/e,n/e,n/e,n/e,1,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9061,,n/e,n/e,4682,,1079,,n/e,n/e,328,,n/e,n/e,n/e,n/e,2384,
07:00 - 08:00,n/e,n/e,n/e,n/e,n/e,n/e,1,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8662,,n/e,n/e,4562,,1130,,n/e,n/e,569,,n/e,n/e,n/e,n/e,2170,
08:00 - 09:00,n/e,n/e,n/e,n/e,n/e,n/e,1,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7768,,n/e,n/e,4531,,1159,,n/e,n/e,758,,n/e,n/e,n/e,n/e,2163,
09:00 - 10:00,n/e,n/e,n/e,n/e,n/e,n/e,1,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7620,,n/e,n/e,4400,,1177,,n/e,n/e,885,,n/e,n/e,n/e,n/e,2303,
10:00 - 11:00,n/e,n/e,n/e,n/e,n/e,n/e,1,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7422,,n/e,n/e,4400,,1196,,n/e,n/e,892,,n/e,n/e,n/e,n/e,2396,
11:00 - 12:00,n/e,n/e,n/e,n/e,n/e,n/e,1,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7288,,n/e,n/e,4395,,1189,,n/e,n/e,870,,n/e,n/e,n/e,n/e,2389,
12:00 - 13:00,n/e,n/e,n/e,n/e,n/e,n/e,1,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7145,,n/e,n/e,4400,,1156,,n/e,n/e,790,,n/e,n/e,n/e,n/e,2498,
13:00 - 14:00,n/e,n/e,n/e,n/e,n/e,n/e,1,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7243,,n/e,n/e,4402,,1087,,n/e,n/e,642,,n/e,n/e,n/e,n/e,2558,
14:00 - 15:00,n/e,n/e,n/e,n/e,n/e,n/e,1,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7850,,n/e,n/e,4406,,1053,,n/e,n/e,482,,n/e,n/e,n/e,n/e,2559,
15:00 - 16:00,n/e,n/e,n/e,n/e,n/e,n/e,1,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9242,,n/e,n/e,4409,,1107,,n/e,n/e,294,,n/e,n/e,n/e,n/e,2558,
16:00 - 17:00,n/e,n/e,n/e,n/e,n/e,n/e,1,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,10267,,n/e,n/e,4407,,1192,,n/e,n/e,122,,n/e,n/e,n/e,n/e,2437,
17:00 - 18:00,n/e,n/e,n/e,n/e,n/e,n/e,1,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,10512,,n/e,n/e,4406,,1219,,n/e,n/e,33,,n/e,n/e,n/e,n/e,2389,
18:00 - 19:00,n/e,n/e,n/e,n/e,n/e,n/e,1,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,10512,,n/e,n/e,4409,,1223,,n/e,n/e,2,,n/e,n/e,n/e,n/e,2458,
19:00 - 20:00,n/e,n/e,n/e,n/e,n/e,n/e,1,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,10466,,n/e,n/e,4410,,1169,,n/e,n/e,1,,n/e,n/e,n/e,n/e,2545,
20:00 - 21:00,n/e,n/e,n/e,n/e,n/e,n/e,1,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,10472,,n/e,n/e,4413,,1138,,n/e,n/e,1,,n/e,n/e,n/e,n/e,2461,
21:00 - 22:00,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,10195,,n/e,n/e,4413,,1114,,n/e,n/e,0,,n/e,n/e,n/e,n/e,2273,
22:00 - 23:00,n/e,n/e,n/e,n/e,n/e,n/e,1,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9836,,n/e,n/e,4414,,996,,n/e,n/e,0,,n/e,n/e,n/e,n/e,2191,
23:00 - 00:00,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9686,,n/e,n/e,4414,,973,,n/e,n/e,0,,n/e,n/e,n/e,n/e,2128,
00:00 - 01:00,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9543,,n/e,n/e,4414,,984,,n/e,n/e,0,,n/e,n/e,n/e,n/e,2123,
01:00 - 02:00,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9629,,n/e,n/e,4413,,977,,n/e,n/e,0,,n/e,n/e,n/e,n/e,2156,
02:00 - 03:00,n/e,n/e,n/e,n/e,n/e,n/e,1,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9840,,n/e,n/e,4411,,987,,n/e,n/e,0,,n/e,n/e,n/e,n/e,2209,
03:00 - 04:00,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,10412,,n/e,n/e,4409,,1025,,n/e,n/e,1,,n/e,n/e,n/e,n/e,2259,
04:00 - 05:00,n/e,n/e,n/e,n/e,n/e,n/e,1,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,10616,,n/e,n/e,4411,,1147,,n/e,n/e,25,,n/e,n/e,n/e,n/e,2121,
05:00 - 06:00,n/e,n/e,n/e,n/e,n/e,n/e,1,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,10938,,n/e,n/e,4412,,1221,,n/e,n/e,123,,n/e,n/e,n/e,n/e,1877,
06:00 - 07:00,n/e,n/e,n/e,n/e,n/e,n/e,1,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,10823,,n/e,n/e,4414,,1283,,n/e,n/e,282,,n/e,n/e,n/e,n/e,1688,
07:00 - 08:00,n/e,n/e,n/e,n/e,n/e,n/e,1,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,10317,,n/e,n/e,4415,,1267,,n/e,n/e,483,,n/e,n/e,n/e,n/e,1612,
08:00 - 09:00,n/e,n/e,n/e,n/e,n/e,n/e,1,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,10163,,n/e,n/e,4417,,1190,,n/e,n/e,641,,n/e,n/e,n/e,n/e,1665,
09:00 - 10:00,n/e,n/e,n/e,n/e,n/e,n/e,1,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,10129,,n/e,n/e,4416,,1164,,n/e,n/e,774,,n/e,n/e,n/e,n/e,1626,
10:00 - 11:00,n/e,n/e,n/e,n/e,n/e,n/e,1,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9724,,n/e,n/e,4415,,1097,,n/e,n/e,841,,n/e,n/e,n/e,n/e,1571,
11:00 - 12:00,n/e,n/e,n/e,n/e,n/e,n/e,1,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9548,,n/e,n/e,4413,,1100,,n/e,n/e,855,,n/e,n/e,n/e,n/e,1496,
12:00 - 13:00,n/e,n/e,n/e,n/e,n/e,n/e,1,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9353,,n/e,n/e,4416,,1081,,n/e,n/e,800,,n/e,n/e,n/e,n/e,1451,
13:00 - 14:00,n/e,n/e,n/e,n/e,n/e,n/e,1,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9382,,n/e,n/e,4416,,1028,,n/e,n/e,682,,n/e,n/e,n/e,n/e,1363,
