snapshot,BE1 0  offwind-ac-2010,BE1 0  offwind-ac-2015,BE1 0  offwind-ac-2020,BE1 0  onwind-2005,BE1 0  onwind-2010,BE1 0  onwind-2015,BE1 0  onwind-2020,BE1 0  onwind-2025,BE1 0  solar-2010,BE1 0  solar-2015,BE1 0  solar-2020,BE1 0  solar-2025,BE1 0 offwind-ac-2030,BE1 0 offwind-dc-2030,BE1 0 onwind-2030,BE1 0 residential rural solar thermal collector-2030,BE1 0 residential urban decentral solar thermal collector-2030,BE1 0 ror,BE1 0 services rural solar thermal collector-2030,BE1 0 services urban decentral solar thermal collector-2030,BE1 0 solar rooftop-2030,BE1 0 solar-2030,BE1 0 urban central solar thermal collector-2030,DE1 0  offwind-ac-2010,DE1 0  offwind-ac-2015,DE1 0  offwind-ac-2020,DE1 0  offwind-ac-2025,DE1 0  onwind-2005,DE1 0  onwind-2010,DE1 0  onwind-2015,DE1 0  onwind-2020,DE1 0  onwind-2025,DE1 0  solar-2000,DE1 0  solar-2005,DE1 0  solar-2010,DE1 0  solar-2015,DE1 0  solar-2020,DE1 0  solar-2025,DE1 0 offwind-ac-2030,DE1 0 offwind-dc-2030,DE1 0 onwind-2030,DE1 0 residential rural solar thermal collector-2030,DE1 0 residential urban decentral solar thermal collector-2030,DE1 0 ror,DE1 0 services rural solar thermal collector-2030,DE1 0 services urban decentral solar thermal collector-2030,DE1 0 solar rooftop-2030,DE1 0 solar-2030,DE1 0 urban central solar thermal collector-2030,FR1 0  offwind-ac-2025,FR1 0  onwind-2005,FR1 0  onwind-2010,FR1 0  onwind-2015,FR1 0  onwind-2020,FR1 0  onwind-2025,FR1 0  solar-2010,FR1 0  solar-2015,FR1 0  solar-2020,FR1 0  solar-2025,FR1 0 offwind-ac-2030,FR1 0 offwind-dc-2030,FR1 0 onwind-2030,FR1 0 residential rural solar thermal collector-2030,FR1 0 residential urban decentral solar thermal collector-2030,FR1 0 ror,FR1 0 services rural solar thermal collector-2030,FR1 0 services urban decentral solar thermal collector-2030,FR1 0 solar rooftop-2030,FR1 0 solar-2030,FR1 0 urban central solar thermal collector-2030,GB0 0  offwind-ac-2005,GB0 0  offwind-ac-2010,GB0 0  offwind-ac-2015,GB0 0  offwind-ac-2020,GB0 0  offwind-ac-2025,GB0 0  onwind-2005,GB0 0  onwind-2010,GB0 0  onwind-2015,GB0 0  onwind-2020,GB0 0  onwind-2025,GB0 0  solar-2010,GB0 0  solar-2015,GB0 0  solar-2020,GB0 0  solar-2025,GB0 0 offwind-ac-2030,GB0 0 offwind-dc-2030,GB0 0 onwind-2030,GB0 0 residential rural solar thermal collector-2030,GB0 0 residential urban decentral solar thermal collector-2030,GB0 0 ror,GB0 0 services rural solar thermal collector-2030,GB0 0 services urban decentral solar thermal collector-2030,GB0 0 solar rooftop-2030,GB0 0 solar-2030,GB0 0 urban central solar thermal collector-2030,GB2 0  offwind-ac-2005,GB2 0  offwind-ac-2010,GB2 0  offwind-ac-2015,GB2 0  offwind-ac-2020,GB2 0  offwind-ac-2025,GB2 0  onwind-2005,GB2 0  onwind-2010,GB2 0  onwind-2015,GB2 0  onwind-2020,GB2 0  onwind-2025,GB2 0  solar-2010,GB2 0  solar-2015,GB2 0  solar-2020,GB2 0  solar-2025,GB2 0 offwind-ac-2030,GB2 0 offwind-dc-2030,GB2 0 onwind-2030,GB2 0 residential rural solar thermal collector-2030,GB2 0 residential urban decentral solar thermal collector-2030,GB2 0 services rural solar thermal collector-2030,GB2 0 services urban decentral solar thermal collector-2030,GB2 0 solar rooftop-2030,GB2 0 solar-2030,GB2 0 urban central solar thermal collector-2030,NL1 0  offwind-ac-2010,NL1 0  offwind-ac-2015,NL1 0  offwind-ac-2020,NL1 0  offwind-ac-2025,NL1 0  onwind-2005,NL1 0  onwind-2010,NL1 0  onwind-2015,NL1 0  onwind-2020,NL1 0  onwind-2025,NL1 0  solar-2000,NL1 0  solar-2005,NL1 0  solar-2010,NL1 0  solar-2015,NL1 0  solar-2020,NL1 0  solar-2025,NL1 0 offwind-ac-2030,NL1 0 offwind-dc-2030,NL1 0 onwind-2030,NL1 0 residential rural solar thermal collector-2030,NL1 0 residential urban decentral solar thermal collector-2030,NL1 0 services rural solar thermal collector-2030,NL1 0 services urban decentral solar thermal collector-2030,NL1 0 solar rooftop-2030,NL1 0 solar-2030,NL1 0 urban central solar thermal collector-2030
2013-08-09 09:00:00,0.328156918624554,0.328156918624554,0.328156918624554,0.0409554748395014,0.0409554748395014,0.0409554748395014,0.0409554748395014,0.0409554748395014,0.347070101216423,0.347070101216423,0.347070101216423,0.347070101216423,0.328156918624554,0.514547802262976,0.0409554748395014,0.120182364558311,0.120182364558311,0.251692595295963,0.120182364558311,0.120182364558311,0.347070101216423,0.347070101216423,0.120182364558311,0.196764303852974,0.196764303852974,0.196764303852974,0.196764303852974,0.0210861721700235,0.0210861721700235,0.0210861721700235,0.0210861721700235,0.0210861721700235,0.328824064426558,0.328824064426558,0.328824064426558,0.328824064426558,0.328824064426558,0.328824064426558,0.196764303852974,0.387646393284497,0.0210861721700235,0.0971757249319222,0.0971757249319222,0.565246199193224,0.0971757249319222,0.0971757249319222,0.328824064426558,0.328824064426558,0.0971757249319222,0.253475821494837,0.13817279724744,0.13817279724744,0.13817279724744,0.13817279724744,0.13817279724744,0.495814838598531,0.495814838598531,0.495814838598531,0.495814838598531,0.253475821494837,0.531362566416432,0.13817279724744,0.114809666129885,0.114809666129885,0.39521270389375,0.114809666129885,0.114809666129885,0.495814838598531,0.495814838598531,0.114809666129885,0.616275530044915,0.616275530044915,0.616275530044915,0.616275530044915,0.616275530044915,0.254523762555669,0.254523762555669,0.254523762555669,0.254523762555669,0.254523762555669,0.346052586736416,0.346052586736416,0.346052586736416,0.346052586736416,0.616275530044915,0.675201991363463,0.254523762555669,0.058949001580103,0.058949001580103,0.0598492112153894,0.058949001580103,0.058949001580103,0.346052586736416,0.346052586736416,0.058949001580103,0.829860197984952,0.829860197984952,0.829860197984952,0.829860197984952,0.829860197984952,0.408608896185503,0.408608896185503,0.408608896185503,0.408608896185503,0.408608896185503,0.326151422750354,0.326151422750354,0.326151422750354,0.326151422750354,0.829860197984952,0.885081434340924,0.408608896185503,0.0257475928489778,0.0257475928489778,0.0257475928489778,0.0257475928489778,0.326151422750354,0.326151422750354,0.0257475928489778,0.530313766082263,0.530313766082263,0.530313766082263,0.530313766082263,0.0998494871856531,0.0998494871856531,0.0998494871856531,0.0998494871856531,0.0998494871856531,0.465546310678057,0.465546310678057,0.465546310678057,0.465546310678057,0.465546310678057,0.465546310678057,0.530313766082263,0.828535672988781,0.0998494871856531,0.166987951586945,0.166987951586945,0.166987951586945,0.166987951586945,0.465546310678057,0.465546310678057,0.166987951586945
2013-08-09 10:00:00,0.204615632922435,0.204615632922435,0.204615632922435,0.0646379166111947,0.0646379166111947,0.0646379166111947,0.0646379166111947,0.0646379166111947,0.396352599001261,0.396352599001261,0.396352599001261,0.396352599001261,0.204615632922435,0.438686894948197,0.0646379166111947,0.171994349335794,0.171994349335794,0.25155862980204,0.171994349335794,0.171994349335794,0.396352599001261,0.396352599001261,0.171994349335794,0.1413389178633,0.1413389178633,0.1413389178633,0.1413389178633,0.0175498496506292,0.0175498496506292,0.0175498496506292,0.0175498496506292,0.0175498496506292,0.346227036608486,0.346227036608486,0.346227036608486,0.346227036608486,0.346227036608486,0.346227036608486,0.1413389178633,0.498630272493766,0.0175498496506292,0.131446945809823,0.131446945809823,0.57083655883963,0.131446945809823,0.131446945809823,0.346227036608486,0.346227036608486,0.131446945809823,0.252631261619877,0.130824836819251,0.130824836819251,0.130824836819251,0.130824836819251,0.130824836819251,0.547432657527025,0.547432657527025,0.547432657527025,0.547432657527025,0.252631261619877,0.596454804976501,0.130824836819251,0.194803460031431,0.194803460031431,0.395304400601406,0.194803460031431,0.194803460031431,0.547432657527025,0.547432657527025,0.194803460031431,0.558202789108556,0.558202789108556,0.558202789108556,0.558202789108556,0.558202789108556,0.244204447550216,0.244204447550216,0.244204447550216,0.244204447550216,0.244204447550216,0.377798287671576,0.377798287671576,0.377798287671576,0.377798287671576,0.558202789108556,0.657976218518012,0.244204447550216,0.113890966530446,0.113890966530446,0.0598378136679375,0.113890966530446,0.113890966530446,0.377798287671576,0.377798287671576,0.113890966530446,0.742775417725844,0.742775417725844,0.742775417725844,0.742775417725844,0.742775417725844,0.341525343679687,0.341525343679687,0.341525343679687,0.341525343679687,0.341525343679687,0.35492328152746,0.35492328152746,0.35492328152746,0.35492328152746,0.742775417725844,0.790511901879179,0.341525343679687,0.113420127367753,0.113420127367753,0.113420127367753,0.113420127367753,0.35492328152746,0.35492328152746,0.113420127367753,0.447213355541547,0.447213355541547,0.447213355541547,0.447213355541547,0.0797361081608861,0.0797361081608861,0.0797361081608861,0.0797361081608861,0.0797361081608861,0.493603196732693,0.493603196732693,0.493603196732693,0.493603196732693,0.493603196732693,0.493603196732693,0.447213355541547,0.825289430844775,0.0797361081608861,0.237656661395361,0.237656661395361,0.237656661395361,0.237656661395361,0.493603196732693,0.493603196732693,0.237656661395361
2013-08-09 11:00:00,0.323835788659178,0.323835788659178,0.323835788659178,0.0590351407921234,0.0590351407921234,0.0590351407921234,0.0590351407921234,0.0590351407921234,0.432256382051374,0.432256382051374,0.432256382051374,0.432256382051374,0.323835788659178,0.532405681551926,0.0590351407921234,0.265821372607433,0.265821372607433,0.251442404700361,0.265821372607433,0.265821372607433,0.432256382051374,0.432256382051374,0.265821372607433,0.124489247175494,0.124489247175494,0.124489247175494,0.124489247175494,0.0172852980744828,0.0172852980744828,0.0172852980744828,0.0172852980744828,0.0172852980744828,0.345870850952247,0.345870850952247,0.345870850952247,0.345870850952247,0.345870850952247,0.345870850952247,0.124489247175494,0.646872976021536,0.0172852980744828,0.1417856038723,0.1417856038723,0.576989059320613,0.1417856038723,0.1417856038723,0.345870850952247,0.345870850952247,0.1417856038723,0.319890007454655,0.15117442680759,0.15117442680759,0.15117442680759,0.15117442680759,0.15117442680759,0.573011504842909,0.573011504842909,0.573011504842909,0.573011504842909,0.319890007454655,0.647543500566286,0.15117442680759,0.251090558172319,0.251090558172319,0.39547696775388,0.251090558172319,0.251090558172319,0.573011504842909,0.573011504842909,0.251090558172319,0.521860174711063,0.521860174711063,0.521860174711063,0.521860174711063,0.521860174711063,0.267870547932187,0.267870547932187,0.267870547932187,0.267870547932187,0.267870547932187,0.432602819587902,0.432602819587902,0.432602819587902,0.432602819587902,0.521860174711063,0.597298161467851,0.267870547932187,0.173899113599617,0.173899113599617,0.059831683784206,0.173899113599617,0.173899113599617,0.432602819587902,0.432602819587902,0.173899113599617,0.703310012578528,0.703310012578528,0.703310012578528,0.703310012578528,0.703310012578528,0.320266966130687,0.320266966130687,0.320266966130687,0.320266966130687,0.320266966130687,0.364044617735788,0.364044617735788,0.364044617735788,0.364044617735788,0.703310012578528,0.716804469373576,0.320266966130687,0.132929452403873,0.132929452403873,0.132929452403873,0.132929452403873,0.364044617735788,0.364044617735788,0.132929452403873,0.521613159687947,0.521613159687947,0.521613159687947,0.521613159687947,0.0983794283039055,0.0983794283039055,0.0983794283039055,0.0983794283039055,0.0983794283039055,0.53653669326046,0.53653669326046,0.53653669326046,0.53653669326046,0.53653669326046,0.53653669326046,0.521613159687947,0.817833740910846,0.0983794283039055,0.277363482169581,0.277363482169581,0.277363482169581,0.277363482169581,0.53653669326046,0.53653669326046,0.277363482169581
2013-08-09 12:00:00,0.302919072760208,0.302919072760208,0.302919072760208,0.0518623895921032,0.0518623895921032,0.0518623895921032,0.0518623895921032,0.0518623895921032,0.400495721784462,0.400495721784462,0.400495721784462,0.400495721784462,0.302919072760208,0.460222931162823,0.0518623895921032,0.31025854309218,0.31025854309218,0.251327886551636,0.31025854309218,0.31025854309218,0.400495721784462,0.400495721784462,0.31025854309218,0.111706211809599,0.111706211809599,0.111706211809599,0.111706211809599,0.0173890808076036,0.0173890808076036,0.0173890808076036,0.0173890808076036,0.0173890808076036,0.33822992065582,0.33822992065582,0.33822992065582,0.33822992065582,0.33822992065582,0.33822992065582,0.111706211809599,0.659376406101436,0.0173890808076036,0.157131851339051,0.157131851339051,0.582489771725609,0.157131851339051,0.157131851339051,0.33822992065582,0.33822992065582,0.157131851339051,0.376427939152617,0.178875821399871,0.178875821399871,0.178875821399871,0.178875821399871,0.178875821399871,0.568999297444472,0.568999297444472,0.568999297444472,0.568999297444472,0.376427939152617,0.657677906231663,0.178875821399871,0.284621497367276,0.284621497367276,0.395566296766637,0.284621497367276,0.284621497367276,0.568999297444472,0.568999297444472,0.284621497367276,0.489433705239131,0.489433705239131,0.489433705239131,0.489433705239131,0.489433705239131,0.30379228055183,0.30379228055183,0.30379228055183,0.30379228055183,0.30379228055183,0.446925483641607,0.446925483641607,0.446925483641607,0.446925483641607,0.489433705239131,0.526791337174096,0.30379228055183,0.206519990386522,0.206519990386522,0.0598284897948452,0.206519990386522,0.206519990386522,0.446925483641607,0.446925483641607,0.206519990386522,0.668648940317849,0.668648940317849,0.668648940317849,0.668648940317849,0.668648940317849,0.34356821087987,0.34356821087987,0.34356821087987,0.34356821087987,0.34356821087987,0.364146696177035,0.364146696177035,0.364146696177035,0.364146696177035,0.668648940317849,0.667573307448591,0.34356821087987,0.114515849752163,0.114515849752163,0.114515849752163,0.114515849752163,0.364146696177035,0.364146696177035,0.114515849752163,0.417124042537292,0.417124042537292,0.417124042537292,0.417124042537292,0.094807989141129,0.094807989141129,0.094807989141129,0.094807989141129,0.094807989141129,0.540179152936824,0.540179152936824,0.540179152936824,0.540179152936824,0.540179152936824,0.540179152936824,0.417124042537292,0.736066492535585,0.094807989141129,0.317429871280957,0.317429871280957,0.317429871280957,0.317429871280957,0.540179152936824,0.540179152936824,0.317429871280957
2013-08-09 13:00:00,0.259175564273476,0.259175564273476,0.259175564273476,0.0760837896314058,0.0760837896314058,0.0760837896314058,0.0760837896314058,0.0760837896314058,0.387710501282963,0.387710501282963,0.387710501282963,0.387710501282963,0.259175564273476,0.376927485209396,0.0760837896314058,0.214461561977679,0.214461561977679,0.251234780158624,0.214461561977679,0.214461561977679,0.387710501282963,0.387710501282963,0.214461561977679,0.0898319639869868,0.0898319639869868,0.0898319639869868,0.0898319639869868,0.014540126845029,0.014540126845029,0.014540126845029,0.014540126845029,0.014540126845029,0.304537407970785,0.304537407970785,0.304537407970785,0.304537407970785,0.304537407970785,0.304537407970785,0.0898319639869868,0.622110569244506,0.014540126845029,0.143816563385286,0.143816563385286,0.588021353041743,0.143816563385286,0.143816563385286,0.304537407970785,0.304537407970785,0.143816563385286,0.416578908468188,0.207016162264045,0.207016162264045,0.207016162264045,0.207016162264045,0.207016162264045,0.541898773805578,0.541898773805578,0.541898773805578,0.541898773805578,0.416578908468188,0.674715633276083,0.207016162264045,0.259771120485537,0.259771120485537,0.395731345067566,0.259771120485537,0.259771120485537,0.541898773805578,0.541898773805578,0.259771120485537,0.470100735114073,0.470100735114073,0.470100735114073,0.470100735114073,0.470100735114073,0.370473542688083,0.370473542688083,0.370473542688083,0.370473542688083,0.370473542688083,0.436479407372655,0.436479407372655,0.436479407372655,0.436479407372655,0.470100735114073,0.479441140946605,0.370473542688083,0.181911343019042,0.181911343019042,0.0597938044742345,0.181911343019042,0.181911343019042,0.436479407372655,0.436479407372655,0.181911343019042,0.679753232040852,0.679753232040852,0.679753232040852,0.679753232040852,0.679753232040852,0.35075325392989,0.35075325392989,0.35075325392989,0.35075325392989,0.35075325392989,0.346204348587026,0.346204348587026,0.346204348587026,0.346204348587026,0.679753232040852,0.645323591547331,0.35075325392989,0.0802084629391981,0.0802084629391981,0.0802084629391981,0.0802084629391981,0.346204348587026,0.346204348587026,0.0802084629391981,0.364590696199179,0.364590696199179,0.364590696199179,0.364590696199179,0.083872444571347,0.083872444571347,0.083872444571347,0.083872444571347,0.083872444571347,0.450041021386961,0.450041021386961,0.450041021386961,0.450041021386961,0.450041021386961,0.450041021386961,0.364590696199179,0.590065881545841,0.083872444571347,0.248354605606689,0.248354605606689,0.248354605606689,0.248354605606689,0.450041021386961,0.450041021386961,0.248354605606689
2013-08-09 14:00:00,0.244622391520413,0.244622391520413,0.244622391520413,0.0832839852581904,0.0832839852581904,0.0832839852581904,0.0832839852581904,0.0832839852581904,0.389296677967205,0.389296677967205,0.389296677967205,0.389296677967205,0.244622391520413,0.330575912004372,0.0832839852581904,0.214063443258956,0.214063443258956,0.251124344363068,0.214063443258956,0.214063443258956,0.389296677967205,0.389296677967205,0.214063443258956,0.0651052430534561,0.0651052430534561,0.0651052430534561,0.0651052430534561,0.0117420929657053,0.0117420929657053,0.0117420929657053,0.0117420929657053,0.0117420929657053,0.252262639128044,0.252262639128044,0.252262639128044,0.252262639128044,0.252262639128044,0.252262639128044,0.0651052430534561,0.483858873944498,0.0117420929657053,0.102361468375828,0.102361468375828,0.594021484338689,0.102361468375828,0.102361468375828,0.252262639128044,0.252262639128044,0.102361468375828,0.459253687834309,0.224828164509644,0.224828164509644,0.224828164509644,0.224828164509644,0.224828164509644,0.481348529791151,0.481348529791151,0.481348529791151,0.481348529791151,0.459253687834309,0.677740259510096,0.224828164509644,0.232399800743003,0.232399800743003,0.395925755318657,0.232399800743003,0.232399800743003,0.481348529791151,0.481348529791151,0.232399800743003,0.474934959686959,0.474934959686959,0.474934959686959,0.474934959686959,0.474934959686959,0.432789447014869,0.432789447014869,0.432789447014869,0.432789447014869,0.432789447014869,0.410569886276796,0.410569886276796,0.410569886276796,0.410569886276796,0.474934959686959,0.460391353707519,0.432789447014869,0.173948127771839,0.173948127771839,0.0597790717326341,0.173948127771839,0.173948127771839,0.410569886276796,0.410569886276796,0.173948127771839,0.638184525079191,0.638184525079191,0.638184525079191,0.638184525079191,0.638184525079191,0.31593657767513,0.31593657767513,0.31593657767513,0.31593657767513,0.31593657767513,0.323937269936966,0.323937269936966,0.323937269936966,0.323937269936966,0.638184525079191,0.580473505243609,0.31593657767513,0.0907352532693858,0.0907352532693858,0.0907352532693858,0.0907352532693858,0.323937269936966,0.323937269936966,0.0907352532693858,0.338206548286928,0.338206548286928,0.338206548286928,0.338206548286928,0.0720293538572358,0.0720293538572358,0.0720293538572358,0.0720293538572358,0.0720293538572358,0.331369317483529,0.331369317483529,0.331369317483529,0.331369317483529,0.331369317483529,0.331369317483529,0.338206548286928,0.50965814043331,0.0720293538572358,0.205459867295392,0.205459867295392,0.205459867295392,0.205459867295392,0.331369317483529,0.331369317483529,0.205459867295392
2013-08-09 15:00:00,0.22477104720039,0.22477104720039,0.22477104720039,0.0662115185578112,0.0662115185578112,0.0662115185578112,0.0662115185578112,0.0662115185578112,0.350292493382534,0.350292493382534,0.350292493382534,0.350292493382534,0.22477104720039,0.306484818827381,0.0662115185578112,0.153751144060049,0.153751144060049,0.251032694325465,0.153751144060049,0.153751144060049,0.350292493382534,0.350292493382534,0.153751144060049,0.0503130503835462,0.0503130503835462,0.0503130503835462,0.0503130503835462,0.0101935171106515,0.0101935171106515,0.0101935171106515,0.0101935171106515,0.0101935171106515,0.198293736290862,0.198293736290862,0.198293736290862,0.198293736290862,0.198293736290862,0.198293736290862,0.0503130503835462,0.347104619573217,0.0101935171106515,0.0557125401427153,0.0557125401427153,0.599770354617322,0.0557125401427153,0.0557125401427153,0.198293736290862,0.198293736290862,0.0557125401427153,0.543792269914591,0.241724471581317,0.241724471581317,0.241724471581317,0.241724471581317,0.241724471581317,0.403225157595012,0.403225157595012,0.403225157595012,0.403225157595012,0.543792269914591,0.686405733686404,0.241724471581317,0.174084586456655,0.174084586456655,0.396123333370668,0.174084586456655,0.174084586456655,0.403225157595012,0.403225157595012,0.174084586456655,0.520332996071195,0.520332996071195,0.520332996071195,0.520332996071195,0.520332996071195,0.45129466911177,0.45129466911177,0.45129466911177,0.45129466911177,0.45129466911177,0.372970851709135,0.372970851709135,0.372970851709135,0.372970851709135,0.520332996071195,0.468940773116048,0.45129466911177,0.115161869538725,0.115161869538725,0.0597574345950095,0.115161869538725,0.115161869538725,0.372970851709135,0.372970851709135,0.115161869538725,0.571962048432076,0.571962048432076,0.571962048432076,0.571962048432076,0.571962048432076,0.301354001095233,0.301354001095233,0.301354001095233,0.301354001095233,0.301354001095233,0.307315890346873,0.307315890346873,0.307315890346873,0.307315890346873,0.571962048432076,0.5197952339607,0.301354001095233,0.0731826756691184,0.0731826756691184,0.0731826756691184,0.0731826756691184,0.307315890346873,0.307315890346873,0.0731826756691184,0.311126483037209,0.311126483037209,0.311126483037209,0.311126483037209,0.0587753144336007,0.0587753144336007,0.0587753144336007,0.0587753144336007,0.0587753144336007,0.27456203559796,0.27456203559796,0.27456203559796,0.27456203559796,0.27456203559796,0.27456203559796,0.311126483037209,0.522173601805545,0.0587753144336007,0.118729684738104,0.118729684738104,0.118729684738104,0.118729684738104,0.27456203559796,0.27456203559796,0.118729684738104
2013-08-09 16:00:00,0.258270683244378,0.258270683244378,0.258270683244378,0.0637965109978984,0.0637965109978984,0.0637965109978984,0.0637965109978984,0.0637965109978984,0.246416473846899,0.246416473846899,0.246416473846899,0.246416473846899,0.258270683244378,0.352085527848666,0.0637965109978984,0.0549302900090425,0.0549302900090425,0.25121893148128,0.0549302900090425,0.0549302900090425,0.246416473846899,0.246416473846899,0.0549302900090425,0.0355151024933541,0.0355151024933541,0.0355151024933541,0.0355151024933541,0,0,0,0,0,0.126430358756828,0.126430358756828,0.126430358756828,0.126430358756828,0.126430358756828,0.126430358756828,0.0355151024933541,0.280308791204724,0,0.0264482044560366,0.0264482044560366,0.605487372334817,0.0264482044560366,0.0264482044560366,0.126430358756828,0.126430358756828,0.0264482044560366,0.547047880198394,0.252215700120486,0.252215700120486,0.252215700120486,0.252215700120486,0.252215700120486,0.278473921307425,0.278473921307425,0.278473921307425,0.278473921307425,0.547047880198394,0.697375524611363,0.252215700120486,0.0990425843278799,0.0990425843278799,0.396261126918455,0.0990425843278799,0.0990425843278799,0.278473921307425,0.278473921307425,0.0990425843278799,0.546735501908456,0.546735501908456,0.546735501908456,0.546735501908456,0.546735501908456,0.434522235550709,0.434522235550709,0.434522235550709,0.434522235550709,0.434522235550709,0.279094226322499,0.279094226322499,0.279094226322499,0.279094226322499,0.546735501908456,0.464927789907683,0.434522235550709,0.0562527779397697,0.0562527779397697,0.059687728452734,0.0562527779397697,0.0562527779397697,0.279094226322499,0.279094226322499,0.0562527779397697,0.505172252034724,0.505172252034724,0.505172252034724,0.505172252034724,0.505172252034724,0.260210770899739,0.260210770899739,0.260210770899739,0.260210770899739,0.260210770899739,0.219937337330315,0.219937337330315,0.219937337330315,0.219937337330315,0.505172252034724,0.497212176639958,0.260210770899739,0.0357950391190152,0.0357950391190152,0.0357950391190152,0.0357950391190152,0.219937337330315,0.219937337330315,0.0357950391190152,0.232513831791622,0.232513831791622,0.232513831791622,0.232513831791622,0.0427204462869834,0.0427204462869834,0.0427204462869834,0.0427204462869834,0.0427204462869834,0.181612792665541,0.181612792665541,0.181612792665541,0.181612792665541,0.181612792665541,0.181612792665541,0.232513831791622,0.53746781980243,0.0427204462869834,0.0654890917147558,0.0654890917147558,0.0654890917147558,0.0654890917147558,0.181612792665541,0.181612792665541,0.0654890917147558
2013-08-09 17:00:00,0.388920359436894,0.388920359436894,0.388920359436894,0.0882730668041176,0.0882730668041176,0.0882730668041176,0.0882730668041176,0.0882730668041176,0.117523876363238,0.117523876363238,0.117523876363238,0.117523876363238,0.388920359436894,0.462428210829572,0.0882730668041176,0,0,0.251265618048152,0,0,0.117523876363238,0.117523876363238,0,0.0240991420854335,0.0240991420854335,0.0240991420854335,0.0240991420854335,0,0,0,0,0,0.055748776075806,0.055748776075806,0.055748776075806,0.055748776075806,0.055748776075806,0.055748776075806,0.0240991420854335,0.29311559651963,0,0,0,0.609499177310189,0,0,0.055748776075806,0.055748776075806,0,0.534942532363394,0.236147619307445,0.236147619307445,0.236147619307445,0.236147619307445,0.236147619307445,0.138544018524095,0.138544018524095,0.138544018524095,0.138544018524095,0.534942532363394,0.706441181342677,0.236147619307445,0.0255382670244314,0.0255382670244314,0.396122951439406,0.0255382670244314,0.0255382670244314,0.138544018524095,0.138544018524095,0.0255382670244314,0.577007098340148,0.577007098340148,0.577007098340148,0.577007098340148,0.577007098340148,0.398167565231236,0.398167565231236,0.398167565231236,0.398167565231236,0.398167565231236,0.162312834381671,0.162312834381671,0.162312834381671,0.162312834381671,0.577007098340148,0.476522883802549,0.398167565231236,0.0118062591963558,0.0118062591963558,0.0595866054172494,0.0118062591963558,0.0118062591963558,0.162312834381671,0.162312834381671,0.0118062591963558,0.47104135327128,0.47104135327128,0.47104135327128,0.47104135327128,0.47104135327128,0.229339134020054,0.229339134020054,0.229339134020054,0.229339134020054,0.229339134020054,0.124871683163954,0.124871683163954,0.124871683163954,0.124871683163954,0.47104135327128,0.498716009058086,0.229339134020054,0,0,0,0,0.124871683163954,0.124871683163954,0,0.124053725722551,0.124053725722551,0.124053725722551,0.124053725722551,0.0285703783004044,0.0285703783004044,0.0285703783004044,0.0285703783004044,0.0285703783004044,0.0913330975766332,0.0913330975766332,0.0913330975766332,0.0913330975766332,0.0913330975766332,0.0913330975766332,0.124053725722551,0.43663483080836,0.0285703783004044,0,0,0,0,0.0913330975766332,0.0913330975766332,0
2013-08-09 18:00:00,0.496017335976124,0.496017335976124,0.496017335976124,0.0844081793362457,0.0844081793362457,0.0844081793362457,0.0844081793362457,0.0844081793362457,0.0213373356468095,0.0213373356468095,0.0213373356468095,0.0213373356468095,0.496017335976124,0.449813931218869,0.0844081793362457,0,0,0.251339709323024,0,0,0.0213373356468095,0.0213373356468095,0,0.0165055347939966,0.0165055347939966,0.0165055347939966,0.0165055347939966,0,0,0,0,0,0,0,0,0,0,0,0.0165055347939966,0.331027488884108,0,0,0,0.61204110910824,0,0,0,0,0,0.515061114320026,0.209749189161794,0.209749189161794,0.209749189161794,0.209749189161794,0.209749189161794,0.0233030154192759,0.0233030154192759,0.0233030154192759,0.0233030154192759,0.515061114320026,0.698815481531882,0.209749189161794,0,0,0.396129241785,0,0,0.0233030154192759,0.0233030154192759,0,0.534044006142753,0.534044006142753,0.534044006142753,0.534044006142753,0.534044006142753,0.344122485079774,0.344122485079774,0.344122485079774,0.344122485079774,0.344122485079774,0.056696820098891,0.056696820098891,0.056696820098891,0.056696820098891,0.534044006142753,0.449404052936172,0.344122485079774,0,0,0.0595305428948235,0,0,0.056696820098891,0.056696820098891,0,0.451983283357603,0.451983283357603,0.451983283357603,0.451983283357603,0.451983283357603,0.192674909423833,0.192674909423833,0.192674909423833,0.192674909423833,0.192674909423833,0.0560378749796264,0.0560378749796264,0.0560378749796264,0.0560378749796264,0.451983283357603,0.461423711139544,0.192674909423833,0,0,0,0,0.0560378749796264,0.0560378749796264,0,0.102637737194635,0.102637737194635,0.102637737194635,0.102637737194635,0.0162530758460348,0.0162530758460348,0.0162530758460348,0.0162530758460348,0.0162530758460348,0.0175005926145327,0.0175005926145327,0.0175005926145327,0.0175005926145327,0.0175005926145327,0.0175005926145327,0.102637737194635,0.363923810014401,0.0162530758460348,0,0,0,0,0.0175005926145327,0.0175005926145327,0
