,CCGT,CHP,DAC,Imports_Exports,battery storage,distribution network,hydroelectricity,nuclear,offshore wind,onshore wind,power-to-gas,solar,solar curtailment,onshore curtailment,offshore curtailment
2013-02-04 08:00:00,1.4781449524271362e-06,0.19305581518877946,-0.09957799349256384,-22.001463429076267,-0.35168936576344606,-86.97139925883313,0.941352938863973,5.497763215498418e-06,89.03178917142621,146.82590267346635,-99.10098935426113,0.3009434017965535,-0.03237751096847913,-27.740409338699656,-0.8315545298809426
2013-02-04 09:00:00,1.480151698918477e-06,0.19305581121534077,-0.09957799174489082,-21.598628964465522,-0.2814755221734037,-84.98940382231258,0.9406571763793922,5.888503121571485e-06,88.43984556520469,146.19981715092936,-99.10105063872223,2.7786313759640335,-0.06274031585154827,-31.41364254193075,-0.8419044983909455
2013-02-04 10:00:00,1.4854391452016853e-06,0.193055808387745,-0.09957798289532073,-21.7605306833902,-0.2522768740525107,-72.40184003527612,0.8719960163467613,5.923294144455473e-06,88.44344109699722,133.31971501228435,-99.11173240297097,4.089956180696237,-0.2269834219010353,-31.966904895050014,-0.9347350735066248
2013-02-04 11:00:00,1.489072558265883e-06,0.19305580694630334,-0.0995779810878342,-22.16455866665259,-0.6387492917542057,-67.05353749971626,0.7852108723733212,5.965878667987995e-06,87.11977963418191,140.92037787136178,-99.11207324149427,4.888795461374788,-0.26582616932533837,-42.132661600874954,-2.276652487508496
2013-02-04 12:00:00,1.4890221271497634e-06,0.19305581016097878,-0.09957798232719633,-22.5464896079583,-1.7927343077629418,-67.7598268232396,0.8100267334705468,5.919292437519081e-06,87.2020099518287,145.39301623559567,-99.11199715041758,4.669844102078328,-0.24537520988841802,-43.74516490727356,-2.8032040819022654
2013-02-04 13:00:00,1.4900961976319772e-06,0.19305581513288825,-0.09957798523741648,-21.75260314283794,-0.5382768651302637,-72.87682547612725,0.8379292725738366,5.9500249733836785e-06,88.52660323742299,147.2192740012079,-99.11189228146273,3.932089393965365,-0.21704874742990893,-43.93540024191279,-2.0137442446478326
2013-02-04 14:00:00,1.488899392508237e-06,0.19305581585024342,-0.09957798933136858,-21.490335982206016,-0.2865008616923748,-77.66306797571815,0.9045527059036484,5.804019745051169e-06,87.8624320195982,147.20837043784675,-99.1110010502557,3.016495590167833,-0.1575950292149747,-39.241203809751404,-0.9720410000769892
2013-02-04 15:00:00,1.4882191181774819e-06,0.1930558140444838,-0.09957798731329348,-22.145151204510984,-0.2869014442630637,-86.61695593371884,0.8589754514744075,5.8756177629725285e-06,89.88611653872887,147.49269683081528,-99.11175828135049,1.8909699847652321,-0.13414477468336813,-30.79121918503603,-0.972523012453528
2013-02-04 16:00:00,1.4871778799113287e-06,0.19305581547254208,-0.09957798759358666,-23.211820840662554,-0.3150984418739931,-86.88785353237567,0.9334217032203062,5.864686919303294e-06,91.3290220018853,148.58441809744195,-99.10139835422612,0.3649866579622206,-0.04533247399601537,-30.690331221636402,-0.8899086515098312
2013-02-04 17:00:00,1.4918980929447383e-06,0.1930558337519647,-0.09957798831628525,-23.003997922381437,-0.3266412793170832,-86.97706032442872,0.9311629827767043,4.359925831193001e-05,93.23713700712247,147.71875734297382,-99.10388545961878,0.0,-0.0,-31.484558388121126,-0.9208467566012994
2013-02-04 18:00:00,1.4901670659550648e-06,0.19305583901871146,-0.09957798787602602,-22.371778810205917,-0.32296202522122786,-86.97919171317373,0.9298952884771051,4.068466547063996e-05,93.01169192011446,147.73527663814232,-99.10529599002577,0.0,-0.0,-31.907471062191625,-0.9200941166570826
2013-02-04 19:00:00,1.4894466670430855e-06,0.1930558291536443,-0.09957798739824127,-21.66917739631514,-0.3196699758550482,-86.97451220090906,0.9288127562094022,3.990373249063259e-05,93.40697378460202,147.95940842560265,-99.10248361699958,0.0,-0.0,-33.235952928586144,-0.923327916725129
2013-02-04 20:00:00,1.4888603403790707e-06,0.1930558204168914,-0.09957798752992834,-21.49266616100738,-0.3162080727403938,-86.82567271744743,0.9249294636034948,3.779558781080087e-05,93.33514433502958,147.94817415373245,-99.10430985574018,0.0,-0.0,-33.45711833548939,-0.9421997488692554
2013-02-04 21:00:00,1.4885479194951148e-06,0.19305581938676145,-0.09957798714509156,-21.467336884715817,-0.31235507124578044,-86.67693108374044,0.8623571271812124,3.663477944240676e-05,93.2268872978033,147.7629109280187,-99.11155495686303,0.0,-0.0,-33.217922232911214,-0.9959808854224058
2013-02-04 22:00:00,1.4888861818037201e-06,0.19305581970446214,-0.09957798661775484,-21.700824680277464,-0.31443109672745817,-81.47827477221173,0.7107931363086668,3.7788265702345954e-05,93.40696849470244,147.17149497299744,-99.11205914469767,0.0,-0.0,-37.388928469013976,-1.224665354999983
2013-02-04 23:00:00,1.4893374138059774e-06,0.193055820312932,-0.09957798633569509,-21.57711553201475,-0.35488779494666384,-76.84983536455492,0.6780399330893339,3.7576292686815804e-05,93.3268934168284,148.25593930523615,-99.1120973835578,0.0,-0.0,-42.67930656882179,-1.6175567127732968
2013-02-05 00:00:00,1.4902997308408564e-06,0.19305582107854619,-0.09957798612371553,-21.50547676330388,-0.3778327297510314,-75.79722881874797,0.6734333044871896,4.0088899759395014e-05,93.226887642557,147.957029133524,-99.11208585074992,0.0,-0.0,-43.20306052325254,-1.7915946104610194
2013-02-05 01:00:00,1.4908067831429812e-06,0.1930558220511382,-0.0995779860615426,-21.502152559561377,-0.4077450181560729,-74.80036805687011,0.6722605830344803,3.852541676035355e-05,93.12300432904688,147.41992353650446,-99.11206613930332,0.0,-0.0,-43.39612447974314,-1.9266598478866057
2013-02-05 02:00:00,1.4919906118288135e-06,0.19305582329999826,-0.0995779859266662,-21.46384170415627,-0.37067909197817367,-74.01112874113427,0.6714120269532644,3.919824835423828e-05,92.90339934631182,145.43351689435207,-99.11204440495153,0.0,-0.0,-42.23811658898282,-1.7424460655358471
2013-02-05 03:00:00,1.4933526548760662e-06,0.19305582458730458,-0.09957798577664484,-21.436024946872504,-0.34365338870542667,-74.95272978187911,0.6707245076998093,4.0313711796013907e-05,92.81987222506484,144.95423725099474,-99.11202197068907,0.0,-0.0,-40.937472838225645,-1.5928605062268548
2013-02-05 04:00:00,1.4948454282941823e-06,0.193055826109659,-0.09957798565177975,-21.409833125350946,-0.3183878388288112,-81.9040996323601,0.6976224725315606,4.1270475081076444e-05,92.99675465188925,144.73021098083927,-99.11195819282565,0.0,-0.0,-34.37935241751204,-1.230887309373043
2013-02-05 05:00:00,1.4963339345832313e-06,0.19305583329635698,-0.09957798487771098,-21.402067914770832,-0.32332831625149516,-86.76007799483548,0.9092677857000315,4.2137100890332384e-05,93.39068533297562,145.1994627716254,-99.10879755409395,0.0,-0.0,-30.891479564965344,-0.9435958417303243
2013-02-05 06:00:00,1.497885842715094e-06,0.1930558455246568,-0.09957798465843236,-21.400521670266627,-0.3301241075453312,-86.9746021925651,0.9215907833122458,4.31713356767947e-05,93.21189700169609,144.8061073603878,-99.10225091278909,0.0,-0.0,-30.165575747893936,-0.8964528673055309
2013-02-05 07:00:00,1.4994040193424227e-06,0.19305587195147866,-0.09957798437668694,-21.396636489926717,-0.33433691553727685,-86.98455938850368,0.9215147417300462,3.601281464300339e-05,92.68381857484331,144.199067617768,-99.10802366265813,0.0,-0.0,-29.028214365619974,-0.8825553434886018
2013-02-05 08:00:00,1.4991206066680214e-06,0.19305587091410878,-0.09957798424302397,-21.380036170024173,-0.3131240922624088,-86.98455967722474,0.921396274492941,5.819806493467485e-06,92.15008287752094,143.9648787617868,-99.10774729172536,0.39030793256813107,-0.032943152232080976,-28.676733949193626,-0.8614165448417556
2013-02-05 09:00:00,1.5060249282291074e-06,0.19305586750754683,-0.09957798099297922,-21.354425656918508,-0.24517471507731944,-86.98157387460448,0.9202365380244736,6.2974794784935345e-06,90.67517611889106,143.23382924847232,-99.10787867811011,3.2512729737657606,-0.04837847104990324,-29.416528325992317,-0.856450735221577
2013-02-05 10:00:00,1.5079141681858853e-06,0.19305583493284614,-0.09957797226033836,-21.318146103573593,-0.19633066846382266,-86.97533332829157,0.9177641744798001,6.2759652897545364e-06,90.32733000539032,119.63284386660021,-99.10374236577923,4.6335194460221905,-0.055224286387471865,-6.995759282653721,-0.7968170405915126
2013-02-05 11:00:00,1.5091309345085409e-06,0.19305582818107964,-0.09957797275486578,-21.25880118790732,-0.2456341460667559,-82.41751902281575,0.913471026568951,6.276467939679324e-06,90.98728472021259,133.42602458626075,-99.10570680367991,4.736852319308556,-0.06983248554996138,-26.029394896911136,-0.8666396848381933
2013-02-05 12:00:00,1.5077683573842096e-06,0.19305583012084235,-0.09957797489639003,-21.364583361778784,-0.28087678479421563,-85.84464357282084,0.9075444696991554,6.2912923046165894e-06,91.29020913765312,136.58234744710157,-99.10801100380536,4.280407318653027,-0.1258605590979516,-25.387152473958942,-0.879276187216903
2013-02-05 13:00:00,1.5061541724345038e-06,0.19305583079898844,-0.09957798042229328,-21.632221957336483,-0.30237936343792543,-86.82153140917131,0.8789965286390222,6.267513782762546e-06,91.09057993342378,138.37716951775184,-99.11059906018461,3.5094608888451413,-0.19169524945719363,-24.822949565696074,-0.9047257712775231
2013-02-05 14:00:00,1.5016113150826145e-06,0.19305583069883062,-0.09957798147892692,-23.081903833035295,-0.31697018584163394,-86.84501308344323,0.8857803264464439,5.956839100115463e-06,90.87984180834334,135.63124429873608,-99.11026952071944,2.5534541891888702,-0.18573781099067718,-19.44869230537903,-0.8916290407066081
2013-02-05 15:00:00,1.4964797637959195e-06,0.19305583346330973,-0.09957798079486231,-24.418911601677138,-0.3358638230982611,-86.93577480370566,0.9064419019653633,5.845996576755852e-06,91.42136927964738,134.9865869922096,-99.1068213213458,1.5739207377810955,-0.09965642656148137,-17.049293445997687,-0.8718924420973393
2013-02-05 16:00:00,1.4914849542424874e-06,0.193055862181412,-0.09957798073498413,-32.56887471108369,-0.362357183201363,-86.98164370316685,0.9119130768740169,6.704858786183616e-06,91.7973702766881,139.1210388120817,-99.10848636578181,0.3374508692446693,-0.0484332954635897,-12.189134669883275,-0.83873892379424
2013-02-05 17:00:00,1.4910551677480128e-06,0.1930558696928894,-0.09957798273992656,-32.56887672903066,-0.394536569036788,-86.98456206286566,0.9104303352420222,1.4379524242316259e-05,90.48308921076134,141.61111543314178,-99.1086780981709,0.0,-0.0,-13.034668930139992,-0.8432161811431776
2013-02-05 18:00:00,1.4876045589396585e-06,0.1930558687890982,-0.09957798226431074,-32.568878105959,-0.39377688574386216,-86.98456211488465,0.90597981379609,9.102673364177971e-06,88.63948407785972,142.35183104575782,-99.10861564713142,0.0,-0.0,-11.939769576490539,-0.8315909054958133
2013-02-05 19:00:00,1.485871675615035e-06,0.19305586914855608,-0.0995779815941672,-32.56887928162619,-0.38479507738658875,-86.98456001846394,0.9043989322919279,7.917524879037571e-06,86.09719240958472,142.78944181434196,-99.10856332672823,0.0,-0.0,-9.862178401026245,-0.8119541565364031
2013-02-05 20:00:00,1.4850355719104661e-06,0.19305586325267488,-0.0995779810847472,-32.568880974603005,-0.36968597861568503,-86.98122538884837,0.9033278395445508,7.459497288634479e-06,83.354141964691,143.05941666310122,-99.10704656393675,0.0,-0.0,-7.434373957859874,-0.7855702416129184
2013-02-05 21:00:00,1.4845815432175892e-06,0.19305583769715695,-0.0995779805552412,-32.569003657197726,-0.31835451166164863,-86.86188504486339,0.8926197168645458,7.204823226356495e-06,80.01685377694551,142.64231864795832,-99.107475593439,0.0,-0.0,-3.8974822469893744,-0.7274874483694279
2013-02-05 22:00:00,1.4846392906436023e-06,0.19305583449790925,-0.09957798016166883,-32.577950207584195,-0.025780008199887565,-85.56118939792603,0.8400918532612679,7.074151087392283e-06,76.19058503552287,141.72487185163124,-99.11069886532015,0.0,-0.0,-1.1574194287825768,-0.2524070879756009
2013-02-05 23:00:00,1.4845176714863375e-06,0.1930558347127168,-0.09957797993016834,-32.572592143274804,-0.30079993384078213,-79.18431634302392,0.6198154575995133,7.093234007595837e-06,76.53295721743622,140.61514586091266,-99.11143810131644,0.0,-0.0,-5.4150509047329916,-1.113617387203782
2013-02-06 00:00:00,1.484904031088652e-06,0.19305583479197772,-0.0995779798367324,-32.57291670429234,-0.31671726177059123,-75.23605360591517,0.6085612166906584,7.278663579753182e-06,77.92147718370796,139.88840502493392,-99.11141739008954,0.0,-0.0,-9.875751262613296,-1.2354836735419732
2013-02-06 01:00:00,1.4846878892995595e-06,0.1930558332800841,-0.09957798028431311,-32.5729211947786,-0.36596899046612147,-74.17945518931802,0.602660593339471,7.447629032697847e-06,82.49996298945945,138.87260969464955,-99.11138246655985,0.0,-0.0,-14.394230871583181,-1.2811712083545788
2013-02-06 02:00:00,1.4848507671817282e-06,0.19305583291110268,-0.09957798020873299,-32.572956107698054,-0.39644527292621407,-73.53822954927557,0.5963227771827347,7.756695122468917e-06,84.45649684213105,137.42181101388263,-99.11134571285444,0.0,-0.0,-15.470628801644052,-1.3149221483445372
2013-02-06 03:00:00,1.4858383821698667e-06,0.19305583350182662,-0.09957797973373837,-32.57291005115946,-0.42645604045494817,-74.51127289193015,0.5908219549864608,8.603644047602907e-06,86.1279911494703,136.16957730042574,-99.11130495457563,0.0,-0.0,-14.884764428144525,-1.3115798465258255
2013-02-06 04:00:00,1.4869403624547756e-06,0.19305583582605712,-0.09957797874147904,-32.57230749091162,-0.46825734197575064,-82.53633042817367,0.5945399720048089,1.0762491899464613e-05,88.94967850662363,134.54005191001716,-99.11123508471643,0.0,-0.0,-8.186985610378366,-1.1390543973838345
2013-02-06 05:00:00,1.4876064712514653e-06,0.19305972515220193,-0.011989162286395235,-32.56969348278408,-0.5316655734383713,-86.65646656129934,0.8149374522672809,1.2990349823043487e-05,91.25719694955683,134.3393749750139,-99.11073755955182,0.0,-0.0,-6.72086803395072,-0.8395730686252835
2013-02-06 06:00:00,1.4887727452515425e-06,0.19305977964711216,-0.011989034440148923,-32.568873873673304,-0.5798655312795074,-86.90628095028545,0.8981340540500673,1.6171457697877948e-05,91.14568109791925,134.4913598736033,-99.09988432553472,0.0,-0.0,-6.627099531187447,-0.7706690924720809
2013-02-06 07:00:00,1.490910327478962e-06,0.19305980599297604,-0.011988990375196368,-32.568865998483695,-0.6616528987993318,-86.97988497354686,0.8988640538456218,3.637491676036397e-05,91.07993194357759,135.15305291926296,-99.10291137582733,0.0,-0.0,-7.076819569753627,-0.7592326587247673
2013-02-06 08:00:00,1.493712265360561e-06,0.19305982053667484,-0.011989019260651284,-32.56886156000734,-0.644005207712834,-86.98138742797721,0.8990594144000476,5.607128559046736e-06,91.50979427838725,134.7241293314052,-99.10570099259436,0.3986582852692564,-0.033055621629354895,-7.491132627511994,-0.7249856293362826
2013-02-06 09:00:00,1.497311190999052e-06,0.1930597891362844,-0.01198892764400284,-32.56887200770045,-0.6401650994460638,-86.83438671977856,0.896307280831658,6.090257746569216e-06,91.38211230564366,133.1604379603004,-99.10046239149273,2.8357523564662666,-0.07375627686442379,-8.312297926002103,-0.7621577985065217
2013-02-06 10:00:00,1.6044035588158825e-06,0.1930602565212706,-0.01198639007376503,-30.743615360193157,4.453680658178167,-86.04347372372737,1.0791592619744257,0.00016142574827189871,90.22956028270188,115.62759233136225,-98.73259602330667,4.13505194962175,-0.012420071323521712,-0.01110261835843346,-0.009207007993763264
2013-02-06 11:00:00,1.5036018427751948e-06,0.19305978248819422,-0.011989055824214749,-32.57119611907004,-0.7408849443870151,-85.62885110726279,0.5646617413682894,6.290148844407938e-06,90.59964643967751,129.2663518513014,-99.1110606845743,4.547132568832716,-0.4822651874605612,-5.554195312052933,-0.9068275898000419
2013-02-06 12:00:00,1.5004001002939626e-06,0.1930597799798701,-0.011989075970313328,-32.57196510669596,-1.175936535256232,-84.15330823892089,0.5418915499744559,6.257364693186196e-06,91.57596592253172,137.66216606812904,-99.1110661086674,4.633217551801546,-0.5175375707759479,-15.798213599663802,-1.1027022295083693
2013-02-06 13:00:00,1.4954347800820098e-06,0.19305978131156046,-0.01198897711019825,-32.57120039053397,-1.477654818448295,-86.06834965760106,0.5433236082846403,6.166552254796598e-06,92.49139041988214,139.76275918056044,-99.11092364352591,4.174684988637404,-0.4517293702671732,-16.319218097520015,-0.9905705448768517
2013-02-06 14:00:00,1.4882568591488403e-06,0.1930597875194544,-0.011988844108728804,-32.5696608707794,-1.7844576560889474,-86.27817906404754,0.6599646017897068,6.022886647946169e-06,93.22919779064001,137.69104490494146,-99.11028229300906,3.3547457556021016,-0.37098262212023164,-14.002164959813399,-0.8367139148009592
2013-02-06 15:00:00,1.4783095596829196e-06,0.19305979578743893,-0.011988952168638956,-32.5689471720595,-2.00419066027737,-86.55316801629884,0.8688834695634242,5.8760298091390745e-06,93.21796367285522,133.08474469406173,-99.10644931037076,2.454535502249075,-0.22638335287112377,-8.4240792028688,-0.7603975759011371
2013-02-06 16:00:00,1.45990550785345e-06,0.19305981440123654,-0.011989009440566457,-32.57297923729268,-1.465161124465187,-86.98349457470388,0.8931516198554823,6.516046569028291e-06,92.8664752393903,128.2540030554908,-99.10716915460844,0.621770191068984,-0.042842071242744036,-2.0721000595079313,-0.40914238986942714
2013-02-06 17:00:00,1.6089936325387567e-06,0.19307054884527108,-0.011962632824349385,-32.578409182742604,0.00022715144143561788,-86.98456198132361,0.898790810332943,2.4037874248847912,92.28778693061511,122.61285945263043,-98.6676915174952,0.0,-0.0,-1.8090232697254292e-05,-2.083175759111472e-05
2013-02-06 18:00:00,1.6420137764717293e-06,0.19307067877367629,-0.011962172427616867,-32.58370937637802,-0.0002543099521629601,-86.98456160855432,0.8984791251010346,7.2384559681586405,91.52633261504377,118.54573353948939,-98.66769116601228,0.0,-0.0,-1.6291808826821353e-05,-1.8963694967884833e-05
2013-02-06 19:00:00,2.6570310031293784e-06,0.19307538786085515,-1.2690548177425959e-06,-31.06132458518077,0.00010151836209346289,-86.9845367944032,0.8981951184025306,8.195687083496804,91.29901204858857,115.55578139016978,-97.96687768286395,0.0,-0.0,-3.482258882669953e-06,-4.237940188033206e-06
2013-02-06 20:00:00,2.7257522807696e-06,0.19307570329890705,-1.2226208697395436e-06,-29.193710576177963,0.00041899361907516216,-86.91384348256236,0.897925465320741,8.195687165415812,91.38846819745858,112.98101172937766,-97.42223477943885,0.0,-0.0,-3.3728589391230914e-06,-4.101177331532676e-06
2013-02-06 21:00:00,2.7061389704547376e-06,0.19307559547991054,-1.3016152435048959e-06,-29.19350131964086,3.671373961083965e-05,-86.75153018648392,0.8976981102373804,8.195687200793476,90.99403695183946,107.86684249804702,-92.07688666879424,0.0,-0.0,-3.4320509360341588e-06,-4.167875419157618e-06
2013-02-06 22:00:00,2.701869041781876e-06,0.19307561110052157,-1.3274114653855761e-06,-29.193485274038927,1.1389621812416457e-05,-86.49537792314115,0.8975018157735709,8.195687225057721,90.10980953549847,102.14195678920852,-85.72557031561865,0.0,-0.0,-3.431134029291627e-06,-4.194298178043376e-06
2013-02-06 23:00:00,2.686420811265278e-06,0.19307559661748494,-1.3065952507241363e-06,-29.193617512743504,-2.7268943768460508e-05,-83.85701093402542,0.8973059000275824,8.195687228370016,89.39642273092883,101.01034753131522,-86.51986235877202,0.0,-0.0,-3.4853094477966806e-06,-4.236686019849222e-06
2013-02-07 00:00:00,2.6802454098340764e-06,0.19307560743813443,-1.272669270883436e-06,-29.193624677807602,-4.3298650008977244e-05,-80.95632802907859,0.8971277873164424,8.195687245386175,87.44721113257295,97.15687145915496,-83.6182409026535,0.0,-0.0,-3.5267133581200483e-06,-4.299336341253004e-06
2013-02-07 01:00:00,2.6725689363621113e-06,0.19307560982392558,-1.2725297918030953e-06,-29.193485661105107,-7.667281205302115e-05,-80.48524611345154,0.8968786018723056,8.195687257535553,85.2428287722947,90.82610077946615,-75.55418505157934,0.0,-0.0,-3.552647267419218e-06,-4.356935981484185e-06
2013-02-07 02:00:00,2.6569968465219768e-06,0.19307559998515186,-1.392819304091019e-06,-29.193478523198134,-0.0001436751901265949,-79.40494322004474,0.8966088854560184,8.195687262211498,82.77926781315657,83.8546148121523,-67.1988922174553,0.0,-0.0,-3.6209670830054107e-06,-4.456368602913853e-06
2013-02-07 03:00:00,2.6653506389577603e-06,0.19307573449664087,-1.3600750839766873e-06,-29.198776453607746,-7.994226427510054e-05,-80.14367181651093,0.896053584490083,8.195687269587767,79.4059316630787,77.32858162686031,-56.55393300273406,0.0,-0.0,-3.6440210220014535e-06,-4.513307184986525e-06
2013-02-07 04:00:00,2.665834562353873e-06,0.19307575426657406,-1.3393250005552893e-06,-29.213161415869052,-0.00022039362908190098,-83.89408025098801,0.8951281751861091,8.195687270168827,75.33455196298618,71.5767472347847,-42.99484267340923,0.0,-0.0,-3.624879619632537e-06,-4.593817823791163e-06
2013-02-07 05:00:00,2.9343242170122698e-06,0.1930765546406616,-1.022915093942753e-06,-18.672003008691156,3.0195602524510887e-05,-86.01447426299475,0.8942826402273492,8.195687419930442,72.08770945766788,64.68747379605182,-41.277312429699116,0.0,-0.0,-3.2710476039081727e-06,-4.2063504327346485e-06
2013-02-07 06:00:00,3.0103037405445874e-06,0.1930768436944473,-9.707865582732986e-07,-20.888188832239997,3.113602056297797e-05,-80.31495008865816,0.8938638466085425,8.19568745182679,69.75261853840955,59.319915988340526,-37.02323746504411,0.0,-0.0,-3.218710109919698e-06,-4.2591434366096274e-06
2013-02-07 07:00:00,3.0649482902565554e-06,0.1930770628576865,-9.800118678983918e-07,-5.6650479677704695,2.4788450893202475e-05,-82.79639537161957,0.9449942636356066,8.195687466166033,64.92582531612187,53.66653399669259,-39.334386554703755,0.0,-0.0,-3.1818888805794644e-06,-4.279505163929986e-06
2013-02-07 08:00:00,3.1312454433659157e-06,0.19307730382011323,-9.342700312561773e-07,-1.5017122967008618,0.0002053561563027038,-83.90607639511886,1.1140815449135149,8.195687343514548,61.142251503581285,48.34947695928994,-33.97136746262039,0.49257332335591647,-3.914767669280112e-06,-3.10761325826725e-06,-3.862416312082071e-06
2013-02-07 09:00:00,3.090659609419757e-06,0.1930771613203555,-9.498581223100382e-07,-1.8219995184369109,0.00011786640595862502,-68.14996355282186,1.1134449701972597,8.195687273832714,56.9512126770555,40.35213529208908,-39.33443154200648,2.6276506050431765,-7.173958169494539e-06,-3.167579748422966e-06,-4.015360377176072e-06
2013-02-07 10:00:00,3.128268467360805e-06,0.19307722084066878,-9.510774938010358e-07,-1.501337581119663,-2.150772585831566e-05,-57.908412191416566,1.0574682358278311,8.195687337055494,50.731360733848106,27.62172246854424,-31.838948582362065,3.5907746899560786,-7.391444554413561e-06,-3.1494999926682256e-06,-3.913506861362187e-06
2013-02-07 11:00:00,3.1322853236719456e-06,0.19307723285790968,-9.290417531344999e-07,-1.5005903244016972,-4.503043564436638e-05,-55.57537293156094,0.9604828407444597,8.195687336242372,50.02392565929704,29.000987237564065,-34.94617167258415,3.7919377764118036,-7.3293525778694945e-06,-3.1223706698000342e-06,-3.955806025587641e-06
2013-02-07 12:00:00,3.1287305073961523e-06,0.19307722980122902,-9.148250233296821e-07,-1.5007505198734243,-9.235682134088858e-05,-59.03740824495939,1.040440233659249,8.195687348149375,48.077963178137345,29.748532304814244,-29.997342844656774,3.4264293583780874,-7.10778240896516e-06,-3.195881401227396e-06,-4.501321206419391e-06
2013-02-07 13:00:00,3.142545388768702e-06,0.1930772774893352,-8.841255967478761e-07,-1.5009775054344692,-5.300176872161062e-05,-64.34801264275252,1.1117700356380267,8.195687354725665,45.729544552480064,27.280605441876546,-19.38152896981899,2.8735339241079463,-6.959402321588521e-06,-3.2096220189492543e-06,-4.621373084232038e-06
2013-02-07 14:00:00,3.156207781774935e-06,0.1930772845575669,-8.899038210555994e-07,-1.5013362984397662,-0.00024261309749775447,-72.12306599665068,1.100287636590104,8.195687379739637,45.0354291874474,23.787066901000074,-6.661857100158651,2.1287935447095045,-6.621144509691322e-06,-3.193332959686046e-06,-4.54491883911181e-06
2013-02-07 15:00:00,1.13104821770984e-05,0.1930988264154779,-5.830805253301322e-07,0.8507834438847076,4.453743284753581,-80.48167232195664,1.5511671055271288,8.195687930871589,45.31658597862385,18.872637581667156,-0.19462209958369345,1.3311716939120277,-3.924036427693234e-06,-1.8608475634946942e-06,-2.5970348001131207e-06
2013-02-07 16:00:00,8.930585720311685,0.19311289027578865,-4.406550721857231e-07,-1.3198833960575502,4.453982569473804,-84.31662850041306,1.550823743179019,8.195688077390729,46.74617518744793,15.578466417212137,-0.19462057683956188,0.27013118317744056,-3.882458762613043e-06,-1.5512645160296045e-06,-2.0060263177740136e-06
2013-02-07 17:00:00,10.270180427308501,0.19311312236581185,-5.117873537480308e-07,-1.4738279923785662,4.453983760993116,-86.7842431549482,1.5505504253368383,8.195688091124083,49.07217553493025,14.793499523319825,-0.1946205663740206,0.0,-0.0,-1.5083209763524507e-06,-1.9280020864714714e-06
2013-02-07 18:00:00,2.8849102817316417,0.19311244302091637,-6.271823216866704e-07,-1.461815171309947,4.453981415197033,-86.81713340419351,1.5502676900660912,8.195688079029424,54.3318922187461,16.94390146534303,-0.19462072710613126,0.0,-0.0,-1.4787940618674611e-06,-1.909808408217428e-06
2013-02-07 19:00:00,4.6962221707456005e-05,0.19311144356571602,-5.143555031746649e-07,-9.338750931106771,4.453889632160468,-84.60948777899719,1.5499248791581053,8.195688057795676,59.171821551366676,20.654774039894182,-0.19462097009842763,0.0,-0.0,-1.47010962638916e-06,-1.9356306759826634e-06
2013-02-07 20:00:00,3.784165240968734e-05,0.19311090038983372,-4.49273156409791e-07,-16.767155675390143,4.453968961145649,-80.88201843303966,1.549525102284571,8.195688049305126,59.979494892633575,23.545977323029305,-0.19462107939715875,0.0,-0.0,-1.3956964011967444e-06,-1.9070050880295006e-06
2013-02-07 21:00:00,2.9246596628059987e-05,0.19310384573187067,-7.630300254477063e-07,-23.842912812406457,4.453695838585659,-78.20867461300662,1.0060134195176011,8.19568804281027,60.659402585743976,27.810825980559596,-0.19463990325396055,0.0,-0.0,-2.048991065166206e-06,-2.845757107544286e-06
2013-02-07 22:00:00,3.10876054774075e-06,0.19307707821743827,-9.70772400283261e-07,-32.6134231939923,-3.682209403047609,-72.57050128234795,0.5372312598233379,8.195687500866315,64.47869763596587,36.50629918898938,-0.8917663378202405,0.0,-0.0,-2.853812256802257e-06,-4.044984391896189e-06
2013-02-07 23:00:00,3.0818465828703573e-06,0.19307700712015755,-9.85454205958996e-07,-32.61418904558981,-4.311287076496008,-72.78648849849507,0.4470181399509331,8.19568749378722,62.685554625607544,39.28512295643612,-0.9414385360284252,0.0,-0.0,-2.905685183975493e-06,-4.074362801040111e-06
2013-02-08 00:00:00,3.051314030945043e-06,0.19307687018858602,-1.0127534680001519e-06,-32.614191160935576,-4.317968694562761,-70.66564253118264,0.44663014597877365,8.195687492620332,60.75798823808675,39.04206346809378,-0.8846027447389108,0.0,-0.0,-2.956380373603906e-06,-4.128473212564606e-06
2013-02-08 01:00:00,3.0531206384071223e-06,0.1930768832504766,-1.0086665483130807e-06,-32.61419085647661,-4.430870316750757,-70.24179521852261,0.4463210809553996,8.195687490946696,59.17171834392029,40.39626118660161,-0.9631571617163428,0.0,-0.0,-2.9577299251144495e-06,-4.048652937560024e-06
2013-02-08 02:00:00,3.0689113607820737e-06,0.1930769642150261,-9.898887584105125e-07,-32.614189224601624,-4.436747468037176,-68.7714459757004,0.44601327659194057,8.195687491486762,58.62332309889488,45.10372808882876,-6.586384637460312,0.0,-0.0,-2.9427956666836506e-06,-4.015352229562547e-06
2013-02-08 03:00:00,3.0709823449309225e-06,0.19307697482628472,-9.826664137653074e-07,-32.61418873475677,-4.4355468393944095,-67.94651062929725,0.44564880635142157,8.195687492747362,60.203131699735195,49.43120741887254,-13.319418462065618,0.0,-0.0,-2.954619728200214e-06,-4.005038750311076e-06
