,CCGT,CHP,DAC,H2 turbine,OCGT,battery storage,coal,distribution network,hydroelectricity,nuclear,offshore wind,oil,onshore wind,power-to-gas,solar,solar curtailment,onshore curtailment,offshore curtailment
2013-02-26 14:00:00,15.91180306016803,39.27732878066928,-1.6321833513326134e-06,1.8606124822897124e-06,6.9104059800101145e-06,-16.248567021579316,3.9721919686636076e-07,-293.4762860067575,15.737921550330414,40.375528583771725,90.62428995771575,6.919010508556284e-07,58.63888893559396,-0.20338392819133663,49.50111045120683,-1.4038142632275338e-05,-4.886642183258856e-06,-7.52985612018426e-06
2013-02-26 15:00:00,16.87172047711799,50.22597544387062,-1.466185706963385e-06,2.1442624804764224e-06,8.811331839473688e-06,4.789977520937278,4.229718733338585e-07,-316.4294002843092,17.2332028200193,40.37552886513841,90.07708890850556,7.33520936684378e-07,57.18959388966385,-0.20338025480569683,39.98718417445747,-1.2110918668882496e-05,-4.254926712314887e-06,-6.588844451076697e-06
2013-02-26 16:00:00,37.581727754966586,51.708641355501314,-1.4677269960490064e-06,2.3276889392072283e-06,1.0075226132518082e-05,33.840060371343114,4.2177377284098325e-07,-352.57101765502017,17.861567451451833,40.37552901952647,91.82345752017801,7.333215356334728e-07,59.3701840177095,-0.20337913477548736,20.308919286018256,-9.731508428102376e-06,-3.995768817772048e-06,-6.2018217320540425e-06
2013-02-26 17:00:00,37.767024985234414,51.708642572199814,-1.480023709006491e-06,2.4493765722651157e-06,1.0718460116046155e-05,60.671030625339604,4.2171374147848505e-07,-367.0862053025166,17.463148602657924,40.37552904270814,94.32469468938518,7.339597770535659e-07,63.73301985600721,-0.20337864940113368,1.3357549863468448,-2.091846624689722e-06,-3.898370159264524e-06,-6.034419665173027e-06
2013-02-26 18:00:00,37.76701886011556,51.70864323843819,-1.4823454741513432e-06,2.434674225719469e-06,1.0621086278260739e-05,50.043806913849956,4.2137405587102776e-07,-365.09263557418234,17.133699527067446,40.37552903149346,97.57642131663927,7.339906194644573e-07,70.77783793222399,-0.20337873477833396,0.0,-0.0,-3.8680319144987275e-06,-6.047129228184659e-06
2013-02-26 19:00:00,37.76701817631568,51.708643466043824,-1.4853791984125342e-06,2.4294703415634265e-06,1.0578711975272632e-05,32.018403146227506,4.209471787272172e-07,-352.5657850638775,16.850138679089586,40.375529027977564,99.40408424462616,7.339726019495812e-07,74.72863013105294,-0.2033787677125241,0.0,-0.0,-3.8685609509398895e-06,-6.057763883464487e-06
2013-02-26 20:00:00,37.76696563851717,51.708603260415565,-1.510017506797343e-06,2.3695135949174683e-06,1.0202086100940191e-05,15.153770229350462,4.204940395302451e-07,-337.4331408799389,16.527195738937547,40.37552901085113,101.31997234629823,7.33828396258694e-07,74.8784200234652,-0.2033790774994461,0.0,-0.0,-3.943997779846983e-06,-6.164483291642594e-06
2013-02-26 21:00:00,36.96974835401522,49.46179238487578,-1.5772253151600993e-06,2.3394591739935318e-06,9.973511047455743e-06,12.607130315273158,4.20035329824115e-07,-329.2762335855139,16.47329093404935,40.375529000768694,102.51124045105509,7.33614847765559e-07,71.17361814293851,-0.20337916733097466,0.0,-0.0,-4.005423178954748e-06,-6.23823334428371e-06
2013-02-26 22:00:00,37.76696594593285,51.70859449649166,-1.5559421966050468e-06,2.3671778844000937e-06,1.0179643880123305e-05,25.30084440993478,4.193119428670609e-07,-314.58615551066947,16.47471030202852,40.375529004189325,88.55331007236008,7.33034591127783e-07,54.70051754445755,-0.20337899978423968,0.0,-0.0,-4.068700597326693e-06,-6.25650503191373e-06
2013-02-26 23:00:00,37.76681249624166,50.66379410649953,-1.5649774245560582e-06,2.347348816348024e-06,1.0043735789478694e-05,8.892702179650486,4.18910528729236e-07,-299.3486264561947,16.360719753811892,40.37552899873173,90.51921031594283,7.327337673026463e-07,55.06307639583705,-0.20337910365945416,0.0,-0.0,-4.087208037668551e-06,-6.27873736408126e-06
2013-02-27 00:00:00,35.176525989366844,49.461677051633835,-1.5756485228419345e-06,2.3309244476642765e-06,9.921522371016389e-06,5.738695082137262,4.182686204152986e-07,-292.67504736992356,16.172077640384327,40.37552899472349,92.27368434916194,7.321552414369464e-07,53.76959202172188,-0.20337918221256066,0.0,-0.0,-4.133962755913101e-06,-6.317924103399464e-06
2013-02-27 01:00:00,33.404093863119854,47.3881555379928,-1.6018288504025049e-06,2.288656233486331e-06,9.603447524312734e-06,1.5230057055654307,4.1774317715843356e-07,-287.2690206126896,16.219194243977103,40.3755289812486,95.32426987717595,7.318211162611358e-07,53.335198677479944,-0.20337944645565192,0.0,-0.0,-3.24131426151681e-06,-6.388944761088838e-06
2013-02-27 02:00:00,33.398633984806786,46.131760249720344,-1.6249975409617893e-06,2.255041179059103e-06,9.363567151289267e-06,1.4897611166834301,4.1735671859986427e-07,-283.71317290308906,16.268442098979538,40.37552896092042,95.33700365633344,7.316665936306373e-07,51.0127161485824,-0.20337958201056497,0.0,-0.0,-3.2722029409200034e-06,-6.460795186317162e-06
2013-02-27 03:00:00,33.648924353980036,46.03285406235248,-1.6114096539211984e-06,2.2646378011847617e-06,9.458018254650136e-06,3.2676737309127097,4.172176185147324e-07,-281.01114358434234,16.2970973605835,40.37552896237817,93.12635427707373,7.317478107167607e-07,48.56448710977588,-0.20337950833257284,0.0,-0.0,-3.2663535439812554e-06,-6.438349328247609e-06
2013-02-27 04:00:00,36.453338947235025,51.12126288130786,-1.5590450769630877e-06,2.3133615796138615e-06,9.96857552781369e-06,9.487898571790208,4.183193400326971e-07,-293.1437836820973,16.35327556940196,40.37552899207248,91.92317244311047,7.328790688282358e-07,47.723032142832736,-0.20337924094773605,0.0,-0.0,-3.209438806221758e-06,-6.392106395883608e-06
2013-02-27 05:00:00,36.86841747929465,51.70864317406742,-1.5466524814377196e-06,2.3171524973879584e-06,1.0074426434239156e-05,35.21917852657232,4.1832423829491884e-07,-315.6531454675683,16.455239198532617,40.37552899893019,90.29028376856056,7.328480829275634e-07,45.037111649095586,-0.20337919112642613,0.0,-0.0,-3.2333060953762573e-06,-6.466691608628868e-06
2013-02-27 06:00:00,37.76699617362551,51.708647303109345,-1.5324075797998985e-06,2.3512569403335386e-06,1.0268796632132027e-05,63.600103765962,4.181762734970198e-07,-340.1808720762429,16.499777333557248,40.37552901986752,87.53029968057184,7.327527424948876e-07,42.99796394156688,-0.20337892391843226,0.0,-0.0,-3.218952033844067e-06,-6.463400069347344e-06
2013-02-27 07:00:00,37.767047217642435,51.70865511766286,-1.4732932586014957e-06,2.4064371908931462e-06,1.0631894894221826e-05,48.946285415594275,4.183768840072941e-07,-344.73803493571387,16.4686092904643,40.37552905639573,83.17153558504359,7.323481586269429e-07,41.374340123378836,-0.20337863669363215,25.221961173198604,-7.160003638234882e-06,-3.1766874425803933e-06,-6.392503855936337e-06
2013-02-27 08:00:00,37.76676072445828,51.708582381653905,-1.5117082496852656e-06,2.3080382527516253e-06,1.0036591723403332e-05,12.728434113468923,4.184164110758884e-07,-330.59606565663836,16.326790072947897,40.37552902352425,81.45827555720193,7.321328864906141e-07,42.81448065820078,-0.20337907371329564,47.71190383694099,-1.0680335700853683e-05,-3.2211403629804695e-06,-6.576595666869713e-06
2013-02-27 09:00:00,37.6012990241032,43.58493702687672,-1.5133737577320543e-06,2.2901936745434045e-06,9.967141432901262e-06,-3.0612053877878536,4.1843022554543436e-07,-307.83848549012555,15.82428276307054,40.375529003039816,81.8057194814726,7.319215345026893e-07,39.14539934209295,-0.20337913346833372,52.85619563455763,-1.2088280722945527e-05,-3.2596331163980453e-06,-6.587540714996781e-06
2013-02-27 10:00:00,37.59123494483981,44.71241175005188,-1.527642258468716e-06,2.252974679623587e-06,9.341707882763546e-06,-13.373184693348014,4.02315835285637e-07,-291.16997725506025,15.691891535246013,40.375528978171744,75.49456927074328,7.075143015422539e-07,29.93928726895511,-0.20337930575007743,61.03199281843141,-1.3124646201512688e-05,-3.361174017780088e-06,-6.611792826256549e-06
2013-02-27 11:00:00,28.540465666832908,48.79533404639501,-1.534212207697206e-06,2.2214622128813966e-06,9.118692642861802e-06,-20.186639081709977,4.0197478509590196e-07,-279.22621622118413,15.690022157783089,40.375528939911604,73.58312650303027,7.072198456504817e-07,28.493815072312763,-0.20337952937240814,64.23753458324384,-1.36922495066322e-05,-3.40135589482575e-06,-6.642236559675895e-06
2013-02-27 12:00:00,27.933392918759154,50.399603104191385,-1.5065360374191636e-06,2.2470473115470397e-06,9.76566632255375e-06,-17.474375750578037,4.1869780505723766e-07,-276.17423860291206,15.797444956894033,40.37552894070033,73.27674884898421,7.323333228855591e-07,28.715725982735904,-0.20337941003106208,57.45426802565145,-1.3724923216892296e-05,-3.396597294231876e-06,-6.574409149549385e-06
2013-02-27 13:00:00,23.287033868659133,48.036455063256746,-1.5435616645247665e-06,2.182657886332664e-06,8.97757115138873e-06,-20.07635086762791,4.046297538250379e-07,-279.3948999660492,15.684598953604123,40.37552890115836,78.05331934043207,7.110062648958491e-07,29.565464508565352,-0.2033798420986153,64.78669153054012,-1.3736296173773768e-05,-3.4664310485818006e-06,-6.645997312958507e-06
2013-02-27 14:00:00,26.235403199525543,49.048948312642274,-1.5319776376458476e-06,2.214054903160699e-06,9.530300831552032e-06,-13.19642343152424,4.185436858412842e-07,-292.9760282141695,16.278507160023608,40.37552889964689,86.89190495045163,7.327767948143468e-07,32.53983888503745,-0.20337970913083353,55.123022422880176,-1.3346330217340775e-05,-3.390171320987394e-06,-6.547336947029144e-06
2013-02-27 15:00:00,27.527573872652233,51.37855236385558,-1.5220986629533693e-06,2.2486114177123883e-06,9.752797336626156e-06,5.246693567936407,4.182375010161315e-07,-313.19549430221343,16.435941170736925,40.375528944580054,94.18427897962752,7.327399230628538e-07,35.55000933171561,-0.2033794569761993,42.80588678092342,-1.1868027776244253e-05,-3.31736290635775e-06,-6.503031308630846e-06
2013-02-27 16:00:00,37.0966957463857,51.70865161231769,-1.505712495099338e-06,2.295254146564016e-06,9.97467940152819e-06,50.96627580041575,4.1764418035885186e-07,-355.5421448691944,16.46461605076319,40.375529014769775,102.28249251932948,7.323732714069376e-07,38.257867831137474,-0.2033792276476313,18.69829823251072,-9.946960196500609e-06,-4.249104441465645e-06,-6.446038650581917e-06
2013-02-27 17:00:00,37.76701707321357,51.708654879712896,-1.5185171322016826e-06,2.399608599026449e-06,1.0493433026795725e-05,74.71200442394775,4.179926952350595e-07,-372.1968120415316,16.475215462028412,40.375529034825504,110.89264749712318,7.329259988271327e-07,39.36562812509046,-0.20337867722114084,1.1962852136570756,-2.3003086612129477e-06,-4.177996183332883e-06,-6.333658902615775e-06
2013-02-27 18:00:00,37.767016424246734,51.70865403922356,-1.5184422590418727e-06,2.399604291212653e-06,1.0470638378321757e-05,61.02159878310846,4.1808787487683117e-07,-370.0288302147752,16.47245366384819,40.375529030648686,119.53882756841638,7.33022053308048e-07,43.43594230105685,-0.20337869499921085,0.0,-0.0,-4.0984567234283594e-06,-6.282378442637107e-06
2013-02-27 19:00:00,37.41553525668363,51.60796799307207,-1.5604252314205475e-06,2.3160130547047357e-06,9.916433032778099e-06,41.17793781662717,4.1820533071384007e-07,-356.6830044421589,16.391753153923798,40.37552900520215,123.31674018225598,7.331654924688792e-07,46.69772708732866,-0.2033791567707731,0.0,-0.0,-4.149479147707462e-06,-6.360039553034014e-06
2013-02-27 20:00:00,35.73018116317149,51.1431107862014,-1.562837002700235e-06,2.3178644539952425e-06,9.923374991738609e-06,30.184064823439513,4.182504599490314e-07,-345.1609740302911,16.391636795669886,40.37552900260316,123.46188861447588,7.331690811446628e-07,48.17248923051685,-0.2033791468167768,0.0,-0.0,-4.134705584409107e-06,-6.378968049841458e-06
2013-02-27 21:00:00,35.55170644125546,50.86708296101852,-1.5682238843411263e-06,2.301653812449462e-06,9.831116661492513e-06,22.298254545925786,4.183297754201644e-07,-331.70139355690264,16.396123624004847,40.375528990031036,118.98509522134098,7.33165118336784e-07,47.53260650917225,-0.20337926734783765,0.0,-0.0,-4.183278960641305e-06,-6.399214481931207e-06
2013-02-27 22:00:00,33.53343048316077,48.113794860452714,-1.57643244866934e-06,2.2867886538726787e-06,9.726464863726732e-06,11.167789059807676,4.1817614329028686e-07,-318.2991496651348,16.39515992460451,40.37552898552133,123.4125320738734,7.329221892874037e-07,45.6040708822558,-0.20337932364479117,0.0,-0.0,-4.3176885356335686e-06,-6.481892306976482e-06
2013-02-27 23:00:00,29.46613193186584,47.50814426666054,-1.5781837944178656e-06,2.2822583645495697e-06,9.685404711383509e-06,5.049156658552341,4.175842180399417e-07,-301.8614121988832,16.36519439731766,40.37552898086302,118.13523897294051,7.320615906491139e-07,45.26394841655354,-0.20337932473963588,0.0,-0.0,-4.362343576365484e-06,-6.477576760596853e-06
2013-02-28 00:00:00,29.623710378612245,50.22252281033288,-1.5716968078853242e-06,2.2964806993953894e-06,9.769908773850268e-06,3.8268488780304564,4.175898482818519e-07,-293.40983833633356,16.33698023149764,40.37552897721141,109.2990543365491,7.316401424521615e-07,44.02653231171339,-0.2033792419770129,0.0,-0.0,-4.435568460020217e-06,-6.47252702195643e-06
2013-02-28 01:00:00,28.606997703821133,51.70864736739583,-1.5565695492605459e-06,2.313574466689378e-06,9.932553228659065e-06,4.940284975820894,4.1785170989023306e-07,-286.3293507433199,16.39450072225481,40.37552897706142,100.37263543511173,7.31461983791387e-07,44.230348785800345,-0.2033791470339968,0.0,-0.0,-4.499842876676218e-06,-6.475964066498368e-06
2013-02-28 02:00:00,26.831043073639247,51.70864730474967,-1.560154910986037e-06,2.300663469300452e-06,9.880690842219175e-06,7.217554894484503,4.182727549774907e-07,-281.2730044917077,16.513721352061445,40.37552896461082,94.2382384617368,7.315253084128695e-07,44.67723745524009,-0.20337920978559557,0.0,-0.0,-4.593666503978803e-06,-6.520617338053224e-06
2013-02-28 03:00:00,26.409181701839554,51.47760229162213,-1.5731471586754618e-06,2.2629549257088607e-06,9.710159648378705e-06,6.320361679671319,4.188254036229235e-07,-278.6551022601221,16.56229812235142,40.375528940925086,92.60616285796765,7.317442770877107e-07,45.21737761308865,-0.20337943500224934,0.0,-0.0,-4.638801152401388e-06,-6.60119630537514e-06
2013-02-28 04:00:00,26.406768156329935,49.91917232491514,-1.570009319340531e-06,2.2644802393536037e-06,9.753670932470629e-06,7.468585044946609,4.2044373450639607e-07,-283.1606944322235,16.692840924961807,40.37552894450678,96.21536176663547,7.3322514236904e-07,46.40014773463204,-0.20337939394957213,0.0,-0.0,-4.6088627696058115e-06,-6.568853717285574e-06
2013-02-28 05:00:00,29.663691874419932,51.708656938026365,-1.5468798361449537e-06,2.3155046481215437e-06,1.0036340828120187e-05,26.224954468963627,4.213151227052343e-07,-312.5456733282792,17.038633014930298,40.375528981778245,100.1124080522761,7.337178951773643e-07,47.72332965069895,-0.2033790338781261,0.0,-0.0,-4.588352239172995e-06,-6.4727003909686455e-06
2013-02-28 06:00:00,35.89110178087328,51.70865745943512,-1.5399294488349728e-06,2.317098238403463e-06,1.00613160126542e-05,40.553983899469365,4.219738248098544e-07,-338.64427957925784,17.746933745721545,40.37552898864786,103.16549349627543,7.339008522148865e-07,49.50898275813933,-0.2033789925946001,0.0,-0.0,-4.656479433049622e-06,-6.507710484667235e-06
2013-02-28 07:00:00,36.206842877102204,51.70865308106505,-1.5413665413554534e-06,2.3035134721321717e-06,9.783814125534871e-06,16.112365112192116,4.145498158631463e-07,-350.5752493871715,15.702300702885436,40.37552901140157,104.38170516496706,7.207966024804149e-07,51.98494298923514,-0.20337909309851912,34.40801144146511,-5.045478926230237e-06,-4.604850870244925e-06,-6.501868235445247e-06
2013-02-28 08:00:00,25.016283004520897,43.57030364620896,-1.5274661885295264e-06,2.2201932637684594e-06,9.147282858801928e-06,-20.683512914330482,4.0589308304363745e-07,-314.7046162828779,15.696196611399646,40.37552896588255,100.28682405865005,7.077868057657392e-07,50.065699327262045,-0.20337958631782627,60.694093878798675,-1.140624674290204e-05,-3.559135262127781e-06,-6.573546912958968e-06
2013-02-28 09:00:00,25.75131250650153,43.57071925724106,-1.5325577236867874e-06,2.2194083239866114e-06,9.139550851356228e-06,-35.29038103558832,4.0643562289352424e-07,-291.5105880453136,15.650173844979594,40.375528930733154,92.93150863869313,7.078462720057138e-07,44.77783160792095,-0.20337956314008562,64.05996669777456,-1.2558960268766256e-05,-3.5856652531536525e-06,-6.537091517326677e-06
2013-02-28 10:00:00,26.23290162236058,42.41255746509678,-1.5374417030124567e-06,2.228901360260762e-06,9.14129646745163e-06,-35.813747863820076,4.069342339410125e-07,-271.409456304741,15.636229135189405,40.37552891035155,78.14894959369691,7.078290743254412e-07,34.71267839677245,-0.2033794868029463,70.03046845719994,-1.2684620731601547e-05,-3.622926303095464e-06,-6.604430542960042e-06
2013-02-28 11:00:00,26.22747495299654,41.73797783722742,-1.545025503242792e-06,2.199130274592398e-06,9.030028807647645e-06,-37.57747033376593,4.0735968009105405e-07,-267.4503437287551,15.637512514376358,40.37552889032868,76.40166939383212,7.079500140098306e-07,34.83061106599543,-0.20337968006240675,70.14380386992393,-1.3326151541514064e-05,-3.7269150129908105e-06,-6.642376064641467e-06
2013-02-28 12:00:00,26.23215938291072,43.539702195073176,-1.5488330977418823e-06,2.198108898885305e-06,9.038350491516299e-06,-19.774581557315248,4.083476380750608e-07,-271.95886972967304,15.639942368308285,40.375528888937545,72.0895341333487,7.087499711213622e-07,35.28975727331678,-0.2033796831987156,58.89464154150093,-1.374010655784469e-05,-3.799535474473061e-06,-6.6439180413940666e-06
2013-02-28 13:00:00,26.23294965830868,42.24153876272098,-1.5468020083723597e-06,2.192699396982317e-06,9.029677374277242e-06,-26.978040379763694,4.081611924791405e-07,-270.5177649374292,15.643166308918673,40.37552886763788,70.46745964350022,7.083898429295217e-07,36.80310765116875,-0.2033797118861347,66.06095647218498,-1.3835323382854485e-05,-4.946774744426879e-06,-6.630845865550225e-06
2013-02-28 14:00:00,26.2392064316533,43.58574739964862,-1.5351166338864945e-06,2.211086772812851e-06,9.38388426354271e-06,-13.08129282614728,4.1770210360735385e-07,-283.0094861300505,15.702427904516997,40.375528883055125,74.66645977695046,7.212924740583377e-07,39.73683686217344,-0.20337964157543176,56.11505792678317,-1.3322057005117393e-05,-4.884417601925884e-06,-6.569058725758999e-06
2013-02-28 15:00:00,26.25328116772385,44.99254323608533,-1.5230008664319146e-06,2.2250136048663242e-06,9.691875798566987e-06,9.227653789376674,4.2697734509102103e-07,-308.24128604796005,15.858720399957743,40.375528922932105,83.80461691822742,7.344467581811905e-07,42.55874716144911,-0.20337960163027663,45.50260228377315,-1.1828069248590693e-05,-4.703793143852962e-06,-6.4742304966130175e-06
2013-02-28 16:00:00,35.487485627450866,51.70865655153567,-1.4906258908003954e-06,2.3118537352266667e-06,1.0085618051012208e-05,51.01316295842414,4.262634455510705e-07,-356.8216807692514,15.883156885044249,40.37552900175056,95.76380882475165,7.343066292533327e-07,46.45567620987166,-0.20337903943573182,20.442452227129273,-9.520853710628571e-06,-4.387447611355355e-06,-6.260594186620962e-06
2013-02-28 17:00:00,36.17824694038291,51.708656426042666,-1.5299672504211627e-06,2.322328842497908e-06,1.0134337698198059e-05,55.08431202849481,4.2725779513503984e-07,-369.6883211962706,15.940208573340202,40.375528998093316,110.61971694404227,7.353000098596985e-07,59.11884506633825,-0.20337898474927377,0.9681908431710785,-2.3342479367636297e-06,-4.271169353334718e-06,-6.190532065551842e-06
2013-02-28 18:00:00,36.19393359683294,51.70865612573042,-1.5289792291643318e-06,2.3199818154651194e-06,1.012102906321378e-05,29.06222145584612,4.281286508925643e-07,-371.1941112495061,16.137744836482888,40.37552899389308,123.1387375212421,7.355386581700794e-07,74.87790335669338,-0.20337902471842056,0.0,-0.0,-4.112792951486602e-06,-6.130058022283678e-06
2013-02-28 19:00:00,32.34817033028598,51.70865442733341,-1.5365557423571762e-06,2.312364468523503e-06,1.0051959663990185e-05,3.91630972529998,4.278718632182536e-07,-360.60122264115074,15.886505725789364,40.37552899064521,131.4536606340137,7.348171797961808e-07,85.20921246983096,-0.20337907287666038,0.0,-0.0,-4.027787159132521e-06,-6.091803682825868e-06
2013-02-28 20:00:00,23.519127611081736,45.68158198791212,-1.623591884744605e-06,2.187163694643005e-06,8.489652865437357e-06,-0.24455877152900757,3.9860424017429483e-07,-347.77085640424633,15.634464253445818,40.37552895301042,134.98859431800656,6.917108561855552e-07,88.12312800984672,-0.20337978705427343,0.0,-0.0,-4.18448511228707e-06,-6.346035489459415e-06
2013-02-28 21:00:00,23.463775944665624,38.15771722098682,-1.6391849243357908e-06,2.1562557055105586e-06,8.256356258485581e-06,-6.231300798193088,3.9375249676904275e-07,-336.0510248618709,15.632077148331945,40.37552894139381,137.22705177832916,6.844325927047464e-07,87.73172246285193,-0.20337999848625854,0.0,-0.0,-4.2406298426224745e-06,-6.42293165999706e-06
2013-02-28 22:00:00,23.463652678300736,40.59732686481623,-1.6404709868692307e-06,2.156161418149131e-06,8.242056423027434e-06,-11.397407146908336,3.93534706088537e-07,-321.57015142109566,15.629750230375477,40.37552893854904,133.63990548434893,6.839086231763556e-07,79.56496645433906,-0.20338001469987288,0.0,-0.0,-4.321767960244409e-06,-6.501973075806887e-06
2013-02-28 23:00:00,23.463742997773053,40.93502314741727,-1.6423400621022178e-06,2.1575049179589027e-06,8.240368635641673e-06,-25.7100905385717,3.9351742016553216e-07,-306.22900775908084,15.627672689534487,40.37552893766689,133.49237696954302,6.835891391246432e-07,78.34694669472384,-0.2033800161467802,0.0,-0.0,-4.365193256776586e-06,-6.566564325206421e-06
2013-03-01 00:00:00,23.463548513354006,40.11697856552085,-1.6539043235238656e-06,2.1466501761323394e-06,8.174040774192926e-06,-32.67629131173007,3.938154861810175e-07,-297.8769889146236,15.625820398488038,40.37552893681294,134.89770699073145,6.835522574677761e-07,76.37524861696407,-0.2033801044092679,0.0,-0.0,-4.428684511039311e-06,-6.673631301908981e-06
2013-03-01 01:00:00,23.463271135753992,37.5799514758718,-1.6562477414936053e-06,2.146589291451984e-06,8.172409411276037e-06,-37.715749610729624,3.941956577122118e-07,-290.68312448287804,15.6244548493615,40.37552893553453,136.09087136852932,6.836215586231513e-07,75.56616355838939,-0.20338011355504562,0.0,-0.0,-4.446244993327662e-06,-6.695253271879269e-06
2013-03-01 02:00:00,23.461276365135262,35.102826966770174,-1.6578342797247984e-06,2.1465220488748424e-06,8.173641167475808e-06,-38.910407407609085,3.9445780455193945e-07,-284.61111861833496,15.62318148999692,40.3755289346069,135.9533122275695,6.836229799576001e-07,73.3069726363485,-0.20338012224470606,0.0,-0.0,-4.431377224499353e-06,-6.64627580542917e-06
2013-03-01 03:00:00,23.388333722072524,35.105162636051325,-1.6581574189285694e-06,2.146866005773012e-06,8.178918456821404e-06,-35.484762268683525,3.945439317062639e-07,-280.9616767742222,15.621941014172318,40.37552893448773,133.80981478912955,6.834559537865833e-07,68.44825739177362,-0.20338014004879398,0.0,-0.0,-4.429456285166604e-06,-6.6837285151515014e-06
2013-03-01 04:00:00,23.397377606331457,35.1096063034972,-1.6512543591545758e-06,2.149495718647913e-06,8.218824863521476e-06,-29.584083278533498,3.946789892492685e-07,-283.8891292898824,15.621020828433606,40.37552893784239,132.70367023110373,6.833664416605618e-07,66.57260468224204,-0.20338013955296289,0.0,-0.0,-4.425865564938507e-06,-6.72516204577896e-06
2013-03-01 05:00:00,23.46382870172819,43.23911437858291,-1.6226918864027258e-06,2.1635235170092727e-06,8.438824035093658e-06,-8.784531612400858,3.954369007717971e-07,-312.12843789045786,15.620106878892184,40.37552895257264,132.74555675631834,6.838254455446654e-07,65.7820352719285,-0.2033800562584859,0.0,-0.0,-4.414458551951907e-06,-6.772742519580395e-06
2013-03-01 06:00:00,33.65434295008372,47.19314958289705,-1.5819481702305972e-06,2.2459757313661524e-06,9.216695868644628e-06,4.107590839940063,4.118234576177222e-07,-339.0723618377345,15.650758723910762,40.37552899707358,133.6516702609378,7.066897174811055e-07,64.75691701878286,-0.20337957245594226,0.0,-0.0,-4.320841326257374e-06,-6.636225109743304e-06
2013-03-01 07:00:00,32.045267960888225,44.847438628149014,-1.5598905404880187e-06,2.2090418349317924e-06,8.723573786220642e-06,-4.100611591963777,3.968385449150716e-07,-348.24807312515003,15.617970009336538,40.37552901352904,134.21919824577486,6.849995687604147e-07,61.26267744834664,-0.20337984171682166,24.29680688689074,-7.332979451683188e-06,-4.374133268849001e-06,-6.46609050642559e-06
2013-03-01 08:00:00,25.175384721983022,43.23894266093708,-1.6031767203294632e-06,2.167796537076303e-06,8.31291644136745e-06,-28.823600550964017,3.96023269264904e-07,-328.3204186884005,15.616695570931606,40.37552897414286,133.79944692755026,6.831252854470146e-07,57.82975604611018,-0.20338016427525432,41.423457011705366,-1.068466546170317e-05,-4.468869499698425e-06,-6.5581013233304426e-06
2013-03-01 09:00:00,25.066779665491445,42.04186455657234,-1.5945795099485831e-06,2.16907881821478e-06,8.317403752637076e-06,-35.33832183346964,3.964145126901731e-07,-321.3479719214005,15.615903889579698,40.375528965274114,129.62082451037986,6.831659926313759e-07,58.88810616116837,-0.20338019307336086,45.39310716066292,-1.179886086404159e-05,-4.472960162452754e-06,-6.5470845000194196e-06
2013-03-01 10:00:00,23.385089497383312,40.874887886404395,-1.5991546099215067e-06,2.144762530785953e-06,8.208213192314622e-06,-46.37264199289423,3.967865700618653e-07,-310.62116141426407,15.616085664224691,40.37552894103725,127.73674463451414,6.83229536914597e-07,56.56589332459936,-0.20338042135152742,52.756771561460134,-1.2339567156936864e-05,-3.600180976571832e-06,-6.620113866326598e-06
2013-03-01 11:00:00,23.38502632106951,40.14211712033037,-1.5988281361247286e-06,2.1457445626294875e-06,8.210486165039966e-06,-51.76552775067339,3.970778494277396e-07,-309.45676462231353,15.618024355058399,40.37552891493229,126.94605916594841,6.833655526819343e-07,58.90383700351978,-0.20338043240890644,56.17112864090701,-1.311487946696571e-05,-3.524637344924111e-06,-6.837369900960666e-06
2013-03-01 12:00:00,23.385474093132597,39.52753442238993,-1.6029371431717235e-06,2.1476509539670288e-06,8.21381251100832e-06,-38.389533444498994,3.9706078869247335e-07,-319.489259852503,15.622496991504246,40.37552891379985,127.39209354022397,6.832952728115515e-07,60.14602416436913,-0.2033804350851822,51.75080468842454,-1.3546391710061375e-05,-3.4296400623641636e-06,-6.8909669034383e-06
2013-03-01 13:00:00,23.385694311785844,39.39818816572396,-1.6078268016364695e-06,2.1501560915163884e-06,8.219627866617193e-06,-48.18190008232735,3.9751475753984265e-07,-317.1863691943156,15.62673930831028,40.375528896805605,127.94947690615804,6.835118997535727e-07,59.27009855920164,-0.20338043746429943,59.68457038999307,-1.3686772383171845e-05,-3.371440405510417e-06,-6.918792482223067e-06
2013-03-01 14:00:00,23.386513559610545,39.610816843603416,-1.6072442098399382e-06,2.1517071016470954e-06,8.225107162665525e-06,-35.9907868357486,3.9740700418298113e-07,-332.248183352082,15.630696121141664,40.37552890405441,133.62372834749962,6.835060625825041e-07,63.4600729896922,-0.20338046006930283,52.47381095054803,-1.3236379433238055e-05,-3.3506133215991073e-06,-6.917563024048782e-06
2013-03-01 15:00:00,23.761002823981798,42.52720943701016,-1.6045725825629643e-06,2.167898321560497e-06,8.299850873654234e-06,-15.366773375669883,3.978946333483848e-07,-344.18749271137597,15.634592285212632,40.37552893955306,130.94740424609338,6.840904050001012e-07,64.13125765300029,-0.2033804032204057,42.49913261057793,-1.1932355965290722e-05,-3.3348575213695e-06,-6.831088037740231e-06
