,CCGT,CHP,Imports_Exports,OCGT,battery storage,coal,distribution network,hydroelectricity,offshore wind,oil,onshore wind,power-to-gas,solar,solar curtailment,onshore curtailment,offshore curtailment
2013-01-13 08:00:00,15.911790982203074,27.85491036655628,27.84828282270027,9.242897855004406e-06,-38.00004866904841,5.002301427946276e-07,-85.59787024217934,2.6734610681659596,9.882277090691689,8.379488958382472e-07,12.268730755251095,-3.486932117432887e-06,27.158463111326288,-1.5429823864055915e-06,-4.6162547653239016e-07,-8.71405066834825e-07
2013-01-13 09:00:00,15.91179097441585,27.854876424119325,26.345304091150368,9.232105951399068e-06,-60.630426188563696,5.006394106590075e-07,-71.74940292666969,2.6737295897435347,9.337714983264087,8.383338117239213e-07,10.796198947077933,-3.4835172311570913e-06,39.46021190484974,-2.073630320926354e-06,-4.574657021407802e-07,-8.619212776180255e-07
2013-01-13 10:00:00,15.911790961493145,27.852985068217205,26.345303663943103,9.22176043395398e-06,-60.82338820896066,5.005639179954858e-07,-73.08482383811277,2.673812501913906,9.86009465149765,8.383604509397987e-07,11.474804902282125,-3.4814227290945937e-06,39.78941836804769,-2.3380400894044764e-06,-4.5873386977746125e-07,-8.55597614490158e-07
2013-01-13 11:00:00,15.91179095292782,27.85329335079471,26.34530355018863,9.214649490168465e-06,-56.55139546109108,5.003716713294422e-07,-73.77251266935113,2.673667485944874,9.239072938114179,8.38315878658453e-07,11.010231342498246,-3.480486870198487e-06,37.290546663983854,-2.4017546458151334e-06,-4.583552183134998e-07,-8.629723576092133e-07
2013-01-13 12:00:00,15.911790944367368,27.853832387829883,26.3453042605626,9.19911812258945e-06,-46.236501419538136,4.998595176414113e-07,-79.09812206380073,2.6732436853018204,8.563833810704622,8.380599087925551e-07,10.876996535543247,-3.4830009255447788e-06,33.109619835674565,-2.1798652424066736e-06,-4.593663113041657e-07,-8.771385099786786e-07
2013-01-13 13:00:00,15.911790941300136,27.854138545002723,29.168113852541147,9.178208580344078e-06,-34.395316534424914,4.992154652866872e-07,-88.24605036036938,2.6726167549646225,8.102418819652485,8.379797967661286e-07,11.12185755922919,-3.4883830854660937e-06,27.81042811363413,-1.8416769919145643e-06,-4.609153886576678e-07,-8.868755555754185e-07
2013-01-13 14:00:00,15.911791028487443,27.854000496666217,27.307394870420275,9.466166728656623e-06,-6.3658836890782045,5.01233793587148e-07,-102.7352211529399,2.6718643720424815,8.066035264803238,8.407412992262162e-07,12.019043236937154,-3.4918246990610657e-06,15.270972630758012,-1.5235069052323651e-06,-4.630488953694112e-07,-8.838318377739937e-07
2013-01-13 15:00:00,15.911793651292784,30.81765210357616,20.360572070690793,17.520516456835416,6.40536815918103,6.167502890176298e-07,-116.80165284185894,2.6709441541743817,8.427918230710704,9.763521152098777e-07,13.379760577319777,-3.304081964193328e-06,1.3071315055286048,-3.834446975190531e-07,-4.059390702195742e-07,-7.670023293992046e-07
2013-01-13 16:00:00,15.9117936538444,30.817652131524024,19.14236284305496,17.52051662403271,10.358185464295634,6.181285672112449e-07,-121.88020906943846,2.669790056869757,9.130587096810023,9.777464686409187e-07,16.329324854540992,-3.3036052002012404e-06,0.0,-0.0,-4.0992016033669645e-07,-7.52909672220138e-07
2013-01-13 17:00:00,15.911793651467539,30.81765212635009,19.142362664193605,17.520516836712154,10.632940894857487,6.18292805343123e-07,-124.6624446004691,2.668810251198863,10.223516513101213,9.781990188662314e-07,17.74485530402608,-3.3047521270300377e-06,0.0,-0.0,-4.1129096177883183e-07,-7.388054677308937e-07
2013-01-13 18:00:00,15.91179364573101,30.817652117445782,19.142362511729747,17.520516595655454,7.843623818474516,6.178189504430403e-07,-123.92397842995123,2.6680480459738685,11.525885932062552,9.782420656600917e-07,18.494099404220936,-3.305881782437044e-06,0.0,-0.0,-4.12176908184847e-07,-7.278220944359278e-07
2013-01-13 19:00:00,15.91179363558475,30.81765208424996,19.142362262150925,17.520516533257414,0.9910393867202218,6.166792629007744e-07,-116.89652813238894,2.6670062252970546,11.966009829600354,9.777850392526062e-07,17.88015183190103,-3.307437272609843e-06,0.0,-0.0,-4.125093137190561e-07,-7.265673723522051e-07
2013-01-13 20:00:00,15.91179309404847,30.81764898789379,17.668304238825755,9.758952755969442,-1.6756358132735266e-05,5.800648288885046e-07,-105.64778033416162,2.6662052090035324,11.926431774056574,9.352222630835879e-07,16.89846510850114,-3.3561025062897347e-06,0.0,-0.0,-4.2835264957830075e-07,-7.513664778898829e-07
2013-01-13 21:00:00,15.911792937648723,30.817647193607375,16.218844514782006,0.00018699362064973616,-0.12132479285171845,5.692591428248453e-07,-93.5648738313007,2.6655685299693075,12.047395589180578,9.249425244460657e-07,16.02476710279088,-3.369982611215776e-06,0.0,-0.0,-4.322865536323661e-07,-7.584082932577687e-07
2013-01-13 22:00:00,15.9117929014187,30.817646760095524,14.445370002170748,0.000178399372973542,-3.8306757572228283,5.667644214429037e-07,-86.7795837086586,2.6647956904401306,12.019776564501223,9.225229673425211e-07,14.750703413690653,-3.373215702536717e-06,0.0,-0.0,-4.3197027400765364e-07,-7.663143987440358e-07
2013-01-13 23:00:00,15.911792894707279,30.817646820608953,16.02835028440433,0.00017832034791248226,-8.001466186625393,5.664469746897128e-07,-82.20517730278029,2.663990642912887,11.188583965155326,9.221569941341276e-07,13.596104831666779,-3.373973610084898e-06,0.0,-0.0,-4.3105174631818953e-07,-7.748308604915537e-07
2013-01-14 00:00:00,15.911792891220129,30.81764712739324,17.190258307361386,0.0001783587639193126,-9.688738357451419,5.663976827839264e-07,-78.84520637032769,2.663370069102638,9.128420959314823,9.221964809049844e-07,12.822281275610333,-3.374784551210309e-06,0.0,-0.0,-4.301161641251383e-07,-7.707549139390089e-07
2013-01-14 01:00:00,15.911792888851567,30.817647501731958,15.579926649973594,0.00017853611295596113,-8.077949285657612,5.664595246848478e-07,-77.12445815321723,2.6630112982258387,6.982195556941837,9.223865828855437e-07,13.247659241132405,-3.3757584517788037e-06,0.0,-0.0,-4.3125705735747033e-07,-7.58287228845656e-07
2013-01-14 02:00:00,15.911792886422747,30.81764781552061,15.271728552493995,0.00017875340107808424,-7.705866322265519,5.666106040138628e-07,-77.03186580272993,2.6628929613049364,5.898805410280435,9.22680087576837e-07,14.17468997232804,-3.3768483071951488e-06,0.0,-0.0,-4.332852909101348e-07,-7.477398403646079e-07
2013-01-14 03:00:00,15.911792919343192,30.817647999758965,15.524939699530055,0.00018946736241473306,-0.3146769126676317,5.699296067694302e-07,-84.31354845680116,2.662906767713725,5.286927071069773,9.251339895042917e-07,14.423825619744907,-3.3744418758017017e-06,0.0,-0.0,-4.3282247020215436e-07,-7.372722928880222e-07
2013-01-14 04:00:00,15.911793901618514,30.817652657111616,20.360549084560283,17.520523029814072,18.38022147635076,9.388293804398389e-07,-125.75310189340838,2.662959750492462,5.277354731749161,9.891272578565024e-07,14.822049569087481,-3.2811315786663547e-06,0.0,-0.0,-4.0234706352748615e-07,-6.861961207280411e-07
2013-01-14 05:00:00,15.911793920145453,30.817652682832037,20.36055166552784,17.52052383417544,24.806486552605858,9.718762334107329e-07,-132.87047752847175,2.663043004689994,5.425631431811353,9.916960314085008e-07,15.364796706726757,-3.2790240435278107e-06,0.0,-0.0,-4.0164699805700364e-07,-6.876023375778921e-07
2013-01-14 06:00:00,15.911793904376175,30.817652577996096,20.250136412611642,17.52052487379049,23.852583108732823,9.749999554875337e-07,-132.8704775879629,2.663273589187021,5.5337709654366956,9.9151793029997e-07,16.320744436675856,-3.2818201079314765e-06,0.0,-0.0,-4.0406656103186835e-07,-6.839496083614135e-07
2013-01-14 07:00:00,15.911793893710508,30.81765249370546,19.94116322092859,17.52052658019538,24.39863546008492,9.779679165262434e-07,-132.87047760528898,2.663304394004849,5.4319918388165265,9.914840301883675e-07,16.185412008270355,-3.28271675231322e-06,0.0,-0.0,-4.0416112233288006e-07,-6.799291175941185e-07
2013-01-14 08:00:00,15.911793903437124,30.817652682715533,20.360544129902287,17.520523321732476,1.2008548863010484,6.361948365303188e-07,-132.8385140084966,2.663561019500761,5.432106325850748,9.93592903372128e-07,15.986258125411766,-3.28188953787177e-06,22.945223889641785,-1.3284688479118797e-06,-4.031116121723244e-07,-6.815032258518039e-07
2013-01-14 09:00:00,15.911793258240708,30.817649200982377,22.205866019294927,15.893309034573612,-9.08425854795466,5.837630312943586e-07,-123.51272204194323,2.663799881180322,5.471078821398996,9.348125749095797e-07,14.334429677324572,-3.3409450595094058e-06,25.29905965780109,-1.4146452558671819e-06,-4.1996378536168776e-07,-7.158048156126358e-07
2013-01-14 10:00:00,15.911793250335519,30.81764926004005,28.96805878915531,16.811924057011975,-22.505970938973352,5.838447429025905e-07,-117.48733378300115,2.66386581735382,7.036409100188569,9.348948260219542e-07,13.593532006450507,-3.3398321784134463e-06,24.19007763607697,-1.6258726281718094e-06,-4.1874777332395753e-07,-7.376671973110888e-07
2013-01-14 11:00:00,15.911793240264522,30.817649322631087,29.751444022245636,15.081643901801144,-20.699711833155042,5.834976986555993e-07,-113.79468122980752,2.663859379193826,6.755606012403219,9.347905536063884e-07,10.023111307204907,-3.340340258191402e-06,23.48929108445273,-1.6396821646924029e-06,-4.1267968435931834e-07,-7.366581194586036e-07
2013-01-14 12:00:00,15.911793228053552,30.817649328703677,29.755516351950277,15.173085822518566,-15.491220949945674,5.832928717664978e-07,-114.55802485439104,2.663817378780022,7.2683295979167495,9.3469452319706e-07,8.0484847165535,-3.3421276902598096e-06,20.410574346392522,-1.4095134292742709e-06,-4.092510143323125e-07,-7.477215410117794e-07
2013-01-14 13:00:00,15.911793218916928,30.81764932037112,29.75738346786967,15.544886463938234,-7.855371963591168,5.869762938558214e-07,-116.67274797822876,2.663928678641195,7.199312155350661,9.351546438373181e-07,6.129096251772194,-3.345278019171591e-06,16.504075348173437,-1.3950853058712288e-06,-4.073305052259002e-07,-7.6354106366436e-07
2013-01-14 14:00:00,15.911793859258463,30.81765242680735,29.79030236248661,17.520527561454383,2.1610168700274577,9.903635572837079e-07,-120.58389900817484,2.6642742559387003,7.1079303333276425,9.908440044406004e-07,4.869681052303004,-3.2891793930063874e-06,9.740723907443972,-1.2798030451030288e-06,-3.8860369454596364e-07,-7.359526258058744e-07
2013-01-14 15:00:00,15.911793872680384,30.817652177378562,29.790303191333464,17.520524443216168,23.50225239959592,1.026375949919453e-06,-132.8303203745887,2.664913640641465,6.987898704731275,9.920712715510153e-07,4.3285146232668446,-3.28922025875114e-06,1.3064700147440662,-3.7415774264104584e-07,-3.882624422715253e-07,-7.297389705535572e-07
2013-01-14 16:00:00,15.911793880231693,30.81765205340422,29.790302903887824,17.520523862315947,26.22629657651051,1.0319437604195294e-06,-132.8359879830493,2.665745738168073,6.147093097029265,9.928785818278421e-07,3.756582190923275,-3.288582903266515e-06,0.0,-0.0,-3.8900884479176056e-07,-7.327983952085417e-07
2013-01-14 17:00:00,15.911793884969178,30.81765202201612,29.168160625381557,17.52052385838379,27.34504726887443,1.0349383661183446e-06,-132.83421695333286,2.6666031166712707,5.754029914443001,9.930449728433906e-07,3.6504085895186096,-3.28890351079469e-06,0.0,-0.0,-3.887921275236295e-07,-7.422862704003963e-07
2013-01-14 18:00:00,15.911793887039654,30.817652054295426,29.168160266549926,17.520523896187612,27.35733253396341,1.0361396470354492e-06,-132.83309203923812,2.6674657225187106,5.386896660258261,9.93123492574007e-07,4.003269344870847,-3.288532786760445e-06,0.0,-0.0,-3.8705583429532455e-07,-7.460874996318539e-07
2013-01-14 19:00:00,15.91179388805912,30.817652169040922,29.168160404280396,17.520524492276778,20.31267637167269,1.03261371132963e-06,-126.71581655744183,2.668258396110083,5.384579003224832,9.930159469713576e-07,4.93217416533718,-3.288226321522542e-06,0.0,-0.0,-3.849623957989934e-07,-7.544048810135761e-07
2013-01-14 20:00:00,15.911793885105576,30.81765235614709,29.168159956933444,17.52052673182651,2.36899828117948,9.949472589856614e-07,-109.59923394729192,2.669056221407233,5.030221177269961,9.923023645159533e-07,6.112827734034303,-3.28833165593941e-06,0.0,-0.0,-3.8530231600475416e-07,-7.747932646037568e-07
2013-01-14 21:00:00,15.911793234455514,30.81764920840229,29.168156886957835,16.092722064229118,-6.473667027843948,5.900973789883667e-07,-99.52006851560135,2.669811266736074,3.9044292897784443,9.363267082957246e-07,7.429177254474825,-3.349872777579359e-06,0.0,-0.0,-4.066703218654766e-07,-8.371128329282086e-07
2013-01-14 22:00:00,15.911793233904506,30.81764933702838,29.16815711147805,15.696845531608927,-15.691435049722482,5.863305690722452e-07,-93.54972171384424,2.6705640055681426,3.7376078494282443,9.357417060528394e-07,11.238543332145134,-3.348960484681599e-06,0.0,-0.0,-4.143363246953413e-07,-8.304825152740575e-07
2013-01-14 23:00:00,15.911793237029851,30.81764937568423,29.1681570526789,15.651485221991633,-19.852379458086297,5.860830877915963e-07,-89.74285872114747,2.6713508335353184,3.387698100202415,9.35604541427056e-07,11.987107991299021,-3.3479730606041273e-06,0.0,-0.0,-4.158697892080454e-07,-8.298684768772646e-07
2013-01-15 00:00:00,15.911793239823925,30.81764941431282,29.168157071520778,15.632236510684322,-23.207952882073066,5.86130001559624e-07,-86.79574667603933,2.6721365273191484,3.396078189851628,9.356196827014119e-07,12.405652231211556,-3.347200120319035e-06,0.0,-0.0,-4.1664837885946327e-07,-8.256793538555418e-07
2013-01-15 01:00:00,15.911793240664993,30.817649447158658,29.168157199478625,15.631879593362846,-25.563063002548873,5.862358703247989e-07,-85.73902713344756,2.672903985064467,3.040986168771584,9.356168434723582e-07,14.058724113783644,-3.34628878145485e-06,0.0,-0.0,-4.1962517821048095e-07,-8.102102094822586e-07
2013-01-15 02:00:00,15.9117932383604,30.817649449090446,29.168157320116784,15.663470697716111,-25.251047280118385,5.862159931093203e-07,-86.15168650655086,2.673578107667987,2.175735690915274,9.355874505955303e-07,14.992352856762095,-3.3461111611036596e-06,0.0,-0.0,-4.2157227642292125e-07,-7.681538401690688e-07
2013-01-15 03:00:00,15.911793235174029,30.817649387546986,29.168157393938554,15.787276728203352,-17.04113461343368,5.865972271541864e-07,-96.07292630597247,2.674081145865773,1.8087320119546766,9.357142770955178e-07,16.946374554427504,-3.3463678504839013e-06,0.0,-0.0,-4.2452362845324386e-07,-7.190959547439856e-07
2013-01-15 04:00:00,15.911793893923262,30.817652582283618,29.168160759183607,17.520527401620104,17.74894841469335,1.0411430077843878e-06,-132.13898210990538,2.674465617277359,1.4714003546308925,9.927867849744343e-07,16.82603531471556,-3.2837254129984874e-06,0.0,-0.0,-4.039504926822701e-07,-6.619070368178578e-07
2013-01-15 05:00:00,15.911793898088957,30.817652540884758,24.96257346173207,17.520523728657704,22.69735096835892,1.0500845704243104e-06,-132.87047692745887,2.674704598906905,1.4030749174808401,9.93455900974423e-07,16.882805032406417,-3.2829025141813874e-06,0.0,-0.0,-4.0411497445802526e-07,-6.535977062586989e-07
2013-01-15 06:00:00,15.911793889220219,30.817652324176183,21.375060530702832,17.520524084826476,26.37480497988551,1.050938863063036e-06,-132.87047777234403,2.6749079197514085,1.475249177512034,9.933400111314765e-07,16.720487144224133,-3.284130006281901e-06,0.0,-0.0,-4.0493085896287085e-07,-6.534302644014974e-07
2013-01-15 07:00:00,15.911793879975892,30.81765220903148,19.18617106162428,17.520524216235092,28.94682569312243,1.0515588592198552e-06,-132.87047782898748,2.6745729086890218,1.5653068926788745,9.931830852359495e-07,16.247633271439433,-3.2850369400447763e-06,0.0,-0.0,-4.0546294667365147e-07,-6.565073626690582e-07
2013-01-15 08:00:00,15.911793173225503,30.817649334168983,19.155922611714804,17.187129558419457,-0.42040808330293905,5.89380744530068e-07,-132.8704678908173,2.674283152610263,1.5354460899402542,9.313496278574413e-07,15.908740360910095,-3.3507492867318795e-06,30.099916683534953,-1.4014245103706451e-06,-4.2626062588624337e-07,-6.965761882212278e-07
2013-01-15 09:00:00,15.91179323085718,30.817649496285384,23.604301075116904,15.855364138616228,-21.645078080978127,5.891540739652369e-07,-121.30659429604644,2.673874995760455,1.539905727920258,9.358491783975615e-07,13.243798661468007,-3.342906942959409e-06,39.30499035376119,-1.7379067517823302e-06,-4.195484432329977e-07,-7.272805877466505e-07
2013-01-15 10:00:00,15.911793223559766,30.817649491540934,24.347197510440893,15.829765581910232,-32.999369313904204,5.887279875628165e-07,-107.21791114628573,2.673966040426188,1.6393321197737902,9.357397658193672e-07,7.833097811430994,-3.342161703743416e-06,41.164484267740725,-1.9761324472357827e-06,-4.102910368146695e-07,-7.841007180774832e-07
2013-01-15 11:00:00,15.911793217855076,30.817649544137904,23.05622933800876,15.85893876055968,-32.51858249231303,5.88802907389155e-07,-101.23845389167286,2.673905541829638,1.2927403453627693,9.355699081953266e-07,6.218275183174935,-3.3422739726846607e-06,37.92751023084564,-2.1447521847167936e-06,-4.0930087857304897e-07,-8.052905878734847e-07
2013-01-15 12:00:00,15.911793214728707,30.817649620120964,21.681280713075193,15.935383049765479,-24.634588736698753,5.898359566134958e-07,-104.29121790026109,2.6735552997099497,1.261761447828739,9.355550776160249e-07,5.626350132116197,-3.343536704811286e-06,35.01803871860616,-1.9248125577907945e-06,-4.09658570248439e-07,-8.038489475113762e-07
2013-01-15 13:00:00,15.91179321874688,30.81764955134826,18.384798021406567,16.243171359034132,-9.981854611258571,6.013186442546318e-07,-109.31219680312135,2.6728519955661025,1.517757178377252,9.368894405673894e-07,5.288209074659057,-3.345665044481414e-06,28.45782610602346,-1.4328502124857678e-06,-4.0998188876528727e-07,-8.770900156612844e-07
2013-01-15 14:00:00,15.911796726355682,30.81765838622949,23.915836075185283,17.520549703923397,-2.5951991808197564e-07,1.7352354593460186,-116.87783926496651,2.672287593561773,1.971370467715213,0.7412486205980715,5.413927243857262,-2.7606628864794435e-06,16.177869019170902,-6.859292801434183e-07,-1.9458734092836493e-07,-5.219781017258036e-07
2013-01-15 15:00:00,15.911797109400059,30.81765889022087,9.517669904957092,17.520550078999552,36.45290081278025,5.824458306523869,-132.83175470785199,5.812279161059829,2.4622232315548582,0.7412665483301151,6.121709252144039,-2.6141054378249574e-06,1.649181267610853,-1.2471626132537493e-07,-1.30335354356248e-07,-1.837403495043566e-07
2013-01-15 16:00:00,15.91179710978782,30.81765889229121,7.740588105061047,17.520550085917936,38.07841633747913,5.8244583251278,-132.83245378812464,4.994952822592737,2.8387904965840187,0.7412665488974818,8.363914970131278,-2.61413590222726e-06,0.0,-0.0,-1.3149018286640056e-07,-3.4825170158681266e-07
2013-01-15 17:00:00,15.91179711056763,30.817658892710792,7.7360587937831164,17.520550084119353,35.793579690072484,5.824458338475633,-132.83528770630699,4.591342414962333,3.0847699300386147,0.7412665493773715,10.81374572543048,-2.6140655556329176e-06,0.0,-0.0,-1.3272141757170176e-07,-3.232397261010901e-07
2013-01-15 18:00:00,15.911797111013323,30.81765889216734,7.743447642566442,17.520550077709654,35.14704166188303,5.824458344739085,-132.83540649921767,4.370009103800121,3.0665737226641,0.7412665493906868,11.692541192579796,-2.6139851289905366e-06,0.0,-0.0,-1.3309746447021097e-07,-3.186110404265186e-07
2013-01-15 19:00:00,15.911797111706699,30.81765889184727,7.74011506835748,17.520550055124914,33.86791642580076,5.82445833430306,-131.52190515806248,4.220790641045166,2.9875530735943223,0.741266549224095,11.889736811296316,-2.613792484781421e-06,0.0,-0.0,-1.3306728919815213e-07,-3.230541806822306e-07
2013-01-15 20:00:00,15.911797111325283,30.81765889281802,7.776814019843159,17.520550025390648,14.022485911131858,5.824458300403661,-110.76195827354766,3.9056593749029194,3.1016494443341327,0.741266549100264,11.139556452929849,-2.613995689574446e-06,0.0,-0.0,-1.3274081879899314e-07,-3.2252961483731747e-07
2013-01-15 21:00:00,15.911797092381308,30.81765887891448,7.473443413980731,17.5205500335524,-1.6735401741731367e-06,5.824457905924964,-95.07499269241492,2.664089083104552,3.3745655549019444,0.7412664151049325,10.74710385118839,-2.6221825351335194e-06,0.0,-0.0,-1.3623765244119568e-07,-3.258603206529847e-07
2013-01-15 22:00:00,15.911797075842387,30.81765885568283,13.940518508640412,17.520549993119005,-6.305269119796221,5.824457923330091,-90.23400508548353,2.6624471465339417,2.1897156824151986,0.741266156710199,6.930800803933238,-2.6295159518775265e-06,0.0,-0.0,-1.3756233454387257e-07,-3.5814050589750926e-07
2013-01-15 23:00:00,15.911797075558223,30.817658864315852,17.11709788850746,17.520549971958562,-12.932726158121014,5.824457915475264,-87.3041230173642,2.661078936415998,2.0977651732476916,0.7412661531737736,7.545115142856696,-2.6296598146261358e-06,0.0,-0.0,-1.37752440366512e-07,-3.659829310562207e-07
2013-01-16 00:00:00,15.91179707528384,30.8176588670302,16.914775652946062,17.520549968800694,-14.720342529241199,5.824457913527392,-84.59277877150886,2.660076901876339,1.9136329053903838,0.7412661526659795,7.008843746073671,-2.6297987574903163e-06,0.0,-0.0,-1.3754748147221108e-07,-3.640641013319973e-07
2013-01-16 01:00:00,15.911797075393741,30.817658867569758,16.60122492940795,17.52054996858381,-14.706286754865095,5.824457912534715,-83.25986038981084,2.659293311446387,1.6598099397684054,0.7412661528174991,6.230026859857942,-2.6297590839864767e-06,0.0,-0.0,-1.3730732871408692e-07,-3.6921768108617446e-07
2013-01-16 02:00:00,15.911797075708009,30.81765886643244,16.30237641074558,17.520549970060806,-13.095062438360443,5.824457917785515,-84.39860730335181,2.6586833388663997,1.6664582832487715,0.7412661540519377,6.050359590955219,-2.6296799216653472e-06,0.0,-0.0,-1.3719675646939323e-07,-3.630920737488394e-07
2013-01-16 03:00:00,15.911797076726797,30.817658853676047,15.778805913382158,17.520550005532915,-4.6368507696791825,5.8244579315410645,-92.20150584677829,2.658201939578566,1.8690502942731306,0.7412661642007478,5.716506297035127,-2.6294784163335527e-06,0.0,-0.0,-1.3706018603443226e-07,-3.4720682268838686e-07
2013-01-16 04:00:00,15.911797113691017,30.81765889718715,10.335109668931214,17.520550021757863,32.53266928345078,5.824458396972765,-125.54981298598838,3.7916550123815553,2.049783808092865,0.7412665505212446,6.024801967602663,-2.613759450208376e-06,0.0,-0.0,-1.3007657273078621e-07,-3.190663909977001e-07
2013-01-16 05:00:00,15.911797112778993,30.817658893943992,12.82723378004767,17.52055009086982,37.13481496955774,5.82445841350306,-132.87046385828114,3.7797202358268613,2.357385521849519,0.7412665506816019,5.95551665448272,-2.6142013903173914e-06,0.0,-0.0,-1.301683748238247e-07,-3.0956029122331745e-07
2013-01-16 06:00:00,15.91179711243227,30.8176588977817,9.623501842531226,17.520550092932105,40.20971751052811,5.824458414613051,-132.87047749367738,3.7781879229631294,2.7039105625978754,0.7412665505121951,5.7393669997341235,-2.614354236184577e-06,0.0,-0.0,-1.3019691689919456e-07,-3.0556798977524485e-07
2013-01-16 07:00:00,15.911797111630728,30.817658898671393,9.611606556844675,17.520550092697235,39.972440122746356,5.824458413949879,-132.870477569466,3.773262887344369,3.1511467866963825,0.7412665503486221,5.546228559517622,-2.614315012100571e-06,0.0,-0.0,-1.3027583372604567e-07,-3.041503534937372e-07
2013-01-16 08:00:00,15.911797110011012,30.817658902766865,11.075854021061394,17.520550016523597,20.12804396876718,5.824458357129166,-132.8704743761913,3.7142629557535916,3.691879765968384,0.7412665489361591,5.222517602916069,-2.6137768344774105e-06,18.222123933000354,-4.5683673470793846e-07,-1.298307523427411e-07,-3.077843097370055e-07
2013-01-16 09:00:00,15.911797106121242,30.817658914369854,16.215925590639227,17.5205500550925,0.5813091453628353,5.824458275945636,-118.72476103900723,3.0795631491554794,3.8059734219640338,0.7412665460169124,4.5527914042360855,-2.6144323034675807e-06,19.673406046322665,-4.6805260263606274e-07,-1.3015749036071612e-07,-3.151818802011791e-07
2013-01-16 10:00:00,15.91179710132258,30.817658912314513,18.846088604423386,17.520550039669292,0.060989297084854226,5.8244581789835665,-119.04203478222003,2.768818697480028,3.202472015570105,0.7412665702276643,3.0539949577083747,-2.6150035621728108e-06,20.29387904287053,-4.692754501244399e-07,-1.329390036772793e-07,-3.1984881061188174e-07
2013-01-16 11:00:00,15.911797100588547,30.817658914511544,18.846087736304973,17.520550029517533,0.10476319275902984,5.824458019265588,-120.5401324112373,2.786747731170621,3.6104276560582527,0.7412665665683243,3.8496441349079396,-2.6153777302281186e-06,20.526669990344327,-4.696391212160784e-07,-1.312536599584746e-07,-3.0968055343907874e-07
2013-01-16 12:00:00,15.911797101883295,30.817658911226676,17.674392446453574,17.520550046835623,0.07619241574296907,5.824458088944623,-118.54756476716521,2.773550336070709,3.821717454458274,0.7412665646808686,4.652214479012744,-2.615030606396109e-06,18.733705606466568,-4.687515440306285e-07,-1.3039659984315221e-07,-3.0237524202697094e-07
2013-01-16 13:00:00,15.91179710632331,30.817658898953432,14.617617742511129,17.520550047283532,1.249836815399519,5.824458247579548,-114.14682899621654,3.215033179401471,3.836563692346348,0.7412665459301498,5.67968656571984,-2.6143127149502662e-06,14.732298822695508,-4.658324320583638e-07,-1.300344819981092e-07,-2.976460143092328e-07
2013-01-16 14:00:00,15.911797108684578,30.817658886832774,9.989829450006033,17.520550049348525,20.11282698851111,5.8244583537331005,-123.68488537241761,3.8765664820989127,4.272157553012491,0.7412665486545041,6.679946130300105,-2.614332235037515e-06,7.937767018370745,-4.520044419091712e-07,-1.3031925880113705e-07,-2.9416464931084866e-07
2013-01-16 15:00:00,15.911797110370127,30.817658891408975,-0.04884380209771461,17.52055008720768,46.872133186482955,5.824458399730192,-132.87047409601288,4.098486030458268,4.255163894441538,0.7412665505972293,6.877743627233537,-2.6137470116854877e-06,0.0,-0.0,-1.2998760081472938e-07,-2.931562317401535e-07
2013-01-16 16:00:00,15.911797109539286,30.81765888939171,-0.24546270949837548,17.520550081746933,44.449873163825536,5.824458392332409,-132.8704742528224,4.173776044938302,4.4523468349919115,0.7412665505270979,9.224151733480909,-2.61396219365867e-06,0.0,-0.0,-1.3177557548260665e-07,-2.911398031579575e-07
2013-01-16 17:00:00,15.911797109733282,30.817658885286644,0.5792191246746164,17.520550066682564,40.881067074061406,5.824458375569874,-132.87047423131756,4.311979366369782,4.977293864941469,0.7412665507783779,11.305123755417677,-2.6138342134152793e-06,0.0,-0.0,-1.3264855266470477e-07,-2.807543262028999e-07
2013-01-16 18:00:00,15.911797110280295,30.81765888092837,1.0926513369232054,17.520550029381575,37.603131890087916,5.824458343871415,-132.8704739714118,4.575303013519079,5.350700300615902,0.7412665510160801,13.432894260406155,-2.613358307069211e-06,0.0,-0.0,-1.332747496007869e-07,-2.7159820345685084e-07
2013-01-16 19:00:00,15.911797110338782,30.817658893352405,3.423851982995875,17.52055000948197,27.61078918891042,5.824458305943178,-128.1580269004616,5.116222066623222,5.943728976442627,0.7412665506465502,15.247641555536646,-2.612980417527457e-06,0.0,-0.0,-1.338506988304289e-07,-2.656241176117463e-07
2013-01-16 20:00:00,15.911797110348532,30.817658921182637,4.956738982081232,17.520550093832327,6.226221906056542,5.824458402845895,-110.15038317866599,4.675380996024274,6.272621361788826,0.7412665546785225,17.20362659552779,-2.6126042119477214e-06,0.0,-0.0,-1.3425762767838022e-07,-2.609452219743713e-07
2013-01-16 21:00:00,15.911797090324763,30.817658910384228,-3.812979581834947,17.52054998216059,1.0217337239025936e-06,5.824458022108268,-94.76244861945437,2.647836986088586,6.111033276027457,0.7412661930971902,19.000764487612145,-2.6212500251801343e-06,0.0,-0.0,-1.3887909415188916e-07,-2.656360391053019e-07
2013-01-16 22:00:00,15.911797059110429,30.817658877811752,0.3276357605101189,17.520549945551803,-7.717677800744221,5.824457682236586,-90.97387411980084,2.6470076735380412,5.943023955632333,0.7412658354044994,18.95809299130742,-2.633950843920867e-06,0.0,-0.0,-1.4506989168694419e-07,-2.8348233050786886e-07
