,CCGT,CHP,DAC,Imports_Exports,OCGT,battery storage,distribution network,offshore wind,onshore wind,power-to-gas,solar,solar curtailment,onshore curtailment,offshore curtailment
2013-07-10 18:00:00,9.563062008891626e-07,7.92424236885824e-06,-0.1380724661125276,-11.3033040213484,2.9254328300376506e-07,0.00018613009571239415,-24.861656744811658,48.04107852264348,18.007660477016273,-30.629623958518685,0.9134587222736609,-2.0203408522475972e-05,-1.2489109460602776e-05,-1.6607606923043593e-05
2013-07-10 19:00:00,9.771689012102657e-07,7.992028319750478e-06,-0.13807246766998357,-9.542954778179721,2.972365931566095e-07,0.00010636095745469458,-24.527820062213795,48.50221139405817,16.365858105318793,-30.629624020269365,0.0,-0.0,-1.1879490961291595e-05,-1.58897670587615e-05
2013-07-10 20:00:00,9.837498095942336e-07,7.998417075401141e-06,-0.13807246868846615,-9.402464236879387,2.9843766858546057e-07,-0.0002109660704463139,-23.380801048077302,48.55301628306783,15.027860743463552,-30.629624065517486,0.0,-0.0,-1.1751804730465665e-05,-1.5737572206213566e-05
2013-07-10 21:00:00,9.950288444851934e-07,8.153580756381809e-06,-0.13807246871865442,-7.2601736065183715,3.008188011554764e-07,7.059470596657414e-05,-22.542592915426464,47.79750536590617,12.802587784504134,-30.629623996760504,0.0,-0.0,-1.0908734520739927e-05,-1.4681130303610875e-05
2013-07-10 22:00:00,1.0020101958847949e-06,8.188669748946846e-06,-0.1380724689155615,-0.37704677559568106,3.029643005164456e-07,-0.00011229726563661095,-20.983124423600156,43.69423948266209,8.463440582803337,-30.629623996898022,0.0,-0.0,-1.0768893656745604e-05,-1.4404539286706621e-05
2013-07-10 23:00:00,1.0141774773766437e-06,8.404640822529172e-06,-0.1380724682717824,2.1943615391944724,3.056224679278103e-07,0.00035020011219737276,-20.143638873030255,41.06021489207837,7.686104887147526,-30.62962391527162,0.0,-0.0,-9.870535442246365e-06,-1.3246309747870919e-05
2013-07-11 00:00:00,1.0167892801906282e-06,8.406034126237157e-06,-0.13807246866393652,5.077116019210279,3.0632573689629507e-07,6.709450860891688e-05,-19.76356435142196,39.008936316843666,6.474837549611993,-30.629623928242072,0.0,-0.0,-9.870750615107227e-06,-1.323004881693577e-05
2013-07-11 01:00:00,1.018367019468714e-06,8.410523116013856e-06,-0.13807246904077788,5.544219636362489,3.066671856594492e-07,-2.557791622226635e-05,-19.619585977398405,38.83969415138605,6.033090361609793,-30.62962393135602,0.0,-0.0,-9.833482578073926e-06,-1.3241798647215551e-05
2013-07-11 02:00:00,1.0200798204224507e-06,8.41885067367843e-06,-0.13807246934761272,7.275750567995574,3.069530196427964e-07,-0.00012116201139017289,-19.788540203112444,37.53093687235448,5.779366226957753,-30.629623921336186,0.0,-0.0,-9.734557812635103e-06,-1.3077116873652299e-05
2013-07-11 03:00:00,1.0241893579939804e-06,8.443527371751487e-06,-0.13807246923447908,10.249835320510007,3.077558847585886e-07,-0.0003815037893629496,-20.52176865474429,35.586758377998734,5.482947797360909,-30.629623874651184,0.0,-0.0,-9.514917743445039e-06,-1.2442720810084708e-05
2013-07-11 04:00:00,1.3803618827189327e-06,0.0013297521762657605,-0.13807242935306968,14.328706347067905,3.782206250646388e-07,0.024197188167622185,-22.544395324169916,32.49791646914615,4.888187409805888,-29.028199009281717,2.612587097801408e-06,-4.159902353242208e-07,-2.8053592442915943e-06,-4.144667974867101e-06
2013-07-11 05:00:00,1.3682431177582392e-06,0.001324254697207003,-0.13807242884930906,14.328708688988458,3.741469705308557e-07,0.010033632775733351,-24.138982830893745,29.541642165806476,4.107875399287531,-24.704018010065226,1.0211667338519523,-5.034776373369298e-06,-2.8055173863208436e-06,-4.095547097935267e-06
2013-07-11 06:00:00,1.3591677304251232e-06,0.0013227283523702194,-0.1380724299737496,14.328709171928693,3.711762241406168e-07,0.006841877238576802,-24.214593035810196,28.574883521466084,4.309223904098347,-25.442419281088625,2.6037809621226473,-4.8825671502496995e-06,-2.774868718347534e-06,-4.073002541690296e-06
2013-07-11 07:00:00,1.3489641616333742e-06,0.0013210166825328399,-0.1380724311202719,14.32870910201579,3.681948796605067e-07,0.0051365687598942025,-22.975748880885117,27.569714938051565,3.5015771895589287,-26.272549985608887,4.009589940177977,-4.8564686847245515e-06,-2.820305160838643e-06,-4.070519051871152e-06
2013-07-11 08:00:00,1.3214498897934708e-06,0.0011111647932050784,-0.13807243456206988,16.01948679637963,3.6214962450460236e-07,-3.6263890169577774e-05,-20.781496385883624,27.313295755323793,2.805608115016847,-30.629590822772595,5.439372399765332,-5.339463775975826e-06,-2.9704729439572476e-06,-4.203333746403968e-06
2013-07-11 09:00:00,1.3101730200898983e-06,0.001084959882840344,-0.13807243640290826,14.328757648495367,3.5947259999008234e-07,-0.04792065543742073,-18.790234993181826,26.204450802359908,2.2786144237839276,-30.6295963877378,6.822595920150745,-6.011864211360197e-06,-3.080624047726133e-06,-4.249688499259614e-06
2013-07-11 10:00:00,1.3347855429584275e-06,0.0013141716174901728,-0.13807243127755647,17.70367301204722,3.6415345425724907e-07,8.90342161072697e-05,-17.972891293606736,17.961701199711822,1.074724127057283,-25.98107963196542,7.380220792359912,-6.138119191600638e-06,-3.323424568719702e-06,-3.990651575321211e-06
2013-07-11 11:00:00,1.3317958933952488e-06,0.0013130576829940006,-0.1380724323724039,17.70367444154929,3.636092588767762e-07,3.892114880349357e-05,-16.2402106471767,15.18655572294167,0.947490317094821,-26.319767935248045,8.888658182269873,-6.811031051443619e-06,-3.385377292005387e-06,-3.898976793187043e-06
2013-07-11 12:00:00,1.329061050585857e-06,0.0013119228055414032,-0.1380724307222437,17.703675597021075,3.6282213381491597e-07,1.662599637739671e-05,-15.141726331502294,12.844453710734872,0.9033115522942862,-26.018616142395427,9.875325494663159,-7.2525878033617234e-06,-3.4067007224933834e-06,-3.798431237474317e-06
2013-07-11 13:00:00,1.3280174413558767e-06,0.0013102402860332922,-0.13807243150025783,17.70367599228403,3.622960099449097e-07,-1.2406665028119462e-06,-15.776790685355307,13.692513401522904,1.423875932465416,-26.50622920001358,9.629397663304937,-7.199399836068833e-06,-3.1435458266599882e-06,-3.7820290103395848e-06
2013-07-11 14:00:00,1.3287004941365737e-06,0.0013085168316468135,-0.1380724322573449,17.703675931194546,3.6191904663018344e-07,-2.2215452966054215e-05,-16.616448391065205,14.870268682524712,2.2280400486030674,-27.333685730024172,9.314614917271532,-7.090132161608604e-06,-2.9324153993002255e-06,-3.753730978858249e-06
2013-07-11 15:00:00,1.3316578246117848e-06,0.0013208540011794617,-0.13807243615325418,17.70367654072844,3.620733609367771e-07,-5.369206796862158e-05,-18.491992461565424,14.628770586410395,2.977799995546867,-24.703239397652514,8.05146863919774,-6.546641650576954e-06,-2.824640286576141e-06,-3.728073792283269e-06
2013-07-11 16:00:00,1.3387191522109692e-06,0.0017546387077678003,-0.1380724409090248,17.70367717855066,3.6311373655188434e-07,-9.862424498438454e-05,-20.47227659576958,14.646436456814175,3.2469886793895597,-21.0706331086556,6.111901133169035,-5.544443042117273e-06,-2.791419777850024e-06,-3.755513035897299e-06
2013-07-11 17:00:00,1.3797653997119886e-06,0.14132107442154,-0.13807243655752227,4.96130884044619,3.7032798344887097e-07,0.5739142766820193,-22.476337729807543,16.03454570151417,3.3080921237248178,-5.928542174279622,3.5442508054117923,-4.644686739741944e-06,-2.6686030327311984e-06,-3.697987195165848e-06
2013-07-11 18:00:00,1.3916815748399865e-06,0.1413211702265476,-0.13807243714602446,4.96082166196082,3.730361195002252e-07,1.4420746055926612,-24.044808883153372,18.899254409497726,3.519746524497372,-5.928539033065398,1.1684808573948862,-4.721206512333853e-06,-2.663160654606145e-06,-3.7912090529069622e-06
2013-07-11 19:00:00,1.4101361324872915e-06,0.1413207851694528,-0.1380724332818229,4.960818393597958,3.777050677163269e-07,1.0736098049351355,-24.105846928773133,20.380325228884153,3.6366775294096354,-5.928539438530806,1.0671873950596475e-06,-3.16666294682733e-07,-2.672098580205784e-06,-3.8412794352787094e-06
2013-07-11 20:00:00,1.4112014540500623e-06,0.1413060187597853,-0.13807243591231017,3.1286466227233602,3.777789268098214e-07,0.00010257492140814841,-23.38146101339641,21.624689240249175,4.582569660223438,-5.928550336082344,0.0,-0.0,-2.627570670313162e-06,-3.887085072897837e-06
2013-07-11 21:00:00,1.4134474984581292e-06,0.14130595334606125,-0.13807243761007532,3.0367258155770775,3.780737451406137e-07,0.00010252767242740337,-22.363547400426608,20.60900966770321,4.67225639588404,-5.928550312949021,0.0,-0.0,-2.622943258131727e-06,-3.864345081864277e-06
2013-07-11 22:00:00,1.4131685093061964e-06,0.14130577733858055,-0.13807243874190908,3.4145030889070216,3.780526113910969e-07,0.00010166837677768756,-21.184344307419007,19.906943306342242,3.817343191603864,-5.928550200904386,0.0,-0.0,-2.680740803214121e-06,-3.904898569124486e-06
2013-07-11 23:00:00,1.4129290771047593e-06,0.141306095325933,-0.1380724395940989,2.4941600454528867,3.7787094646910476e-07,0.00010514948425524263,-20.27903092685469,19.957613129214437,3.78169889757844,-5.928549994454375,0.0,-0.0,-2.686707922691767e-06,-3.917814691469764e-06
2013-07-12 00:00:00,1.4113227477200807e-06,0.14130547739715885,-0.13807244032459323,4.356035909214423,3.7750983950031033e-07,0.00010069435096375277,-19.835303374484493,18.510576365860132,2.9231369890957266,-5.928549758607823,0.0,-0.0,-2.7734667721972528e-06,-3.903155284069485e-06
2013-07-12 01:00:00,1.41380344211773e-06,0.14131999559094974,-0.13807244052515064,4.960811381822312,3.7778533471527545e-07,1.8359314755504579,-19.598944769355207,16.570841502575774,2.1788583145564635,-5.928539399371442,0.0,-0.0,-2.8717249204817108e-06,-3.887303175357535e-06
2013-07-12 02:00:00,1.4108505200921025e-06,0.14131977108584814,-0.13807244112125336,4.960807968733319,3.769968905280672e-07,3.846544725474348,-19.809144776652296,15.32853723082258,1.6221353680186463,-5.928538781178912,0.0,-0.0,-3.006371962726462e-06,-3.9046999058236235e-06
2013-07-12 03:00:00,1.4064910210735224e-06,0.14131961855318093,-0.13807244181249856,4.9608076845568725,3.758836321562217e-07,4.847108632967152,-20.491879338608378,15.485002435380808,1.1502920836865778,-5.928538321339834,0.0,-0.0,-3.187935853105728e-06,-3.966354425364589e-06
2013-07-12 04:00:00,1.3969527619191065e-06,0.14131949105579653,-0.13807244302017485,4.960806349726971,3.732988674644888e-07,4.372166000234486,-22.439384584479175,18.173620224913048,0.8870686547096416,-5.928538391248933,6.619785877123429e-06,-4.3713023586101905e-07,-3.338780619500881e-06,-4.048315808691052e-06
2013-07-12 05:00:00,1.3745080449335888e-06,0.14131955890141804,-0.13807244332059598,4.9608060545869215,3.661577672775722e-07,2.1261412384142546,-23.550870624180543,20.412577747609003,0.7640634920313247,-5.928538020908825,1.241569755113053,-4.752371333466022e-06,-3.399903193319176e-06,-4.038499001628748e-06
2013-07-12 06:00:00,1.3541866894507238e-06,0.14130506853181346,-0.13807244470522043,3.4535427080051453,3.60908914246713e-07,8.496790527205136e-05,-23.22363245492205,21.853548922996616,0.820491007726821,-5.928551535639794,3.0506640259746374,-4.718265247357884e-06,-3.3658658041417767e-06,-4.008122971823401e-06
2013-07-12 07:00:00,1.3176831592321416e-06,0.14105175778109239,-0.13807244777095629,0.3018983551114297,3.530003683207286e-07,-0.0005203129640837179,-21.389611443625082,20.70848761551804,1.3956562763143374,-5.92918805309579,4.93992872889177,-4.9006403040840534e-06,-3.156535280751882e-06,-4.005075817023e-06
2013-07-12 08:00:00,1.3070297388352046e-06,0.14090855016447112,-0.13807245006720367,9.085410790340871,3.501471979043191e-07,-0.7079204928134367,-19.672827479622633,18.05363153649224,1.86746047611244,-14.804185804082683,6.205227752745695,-5.58817074157607e-06,-3.0124898159726856e-06,-3.932952662106645e-06
2013-07-12 09:00:00,1.303472175000638e-06,0.14088186334091554,-0.13807244887314613,14.323781543387225,3.489827223596787e-07,-1.2728224995084896,-19.54180366351909,15.578354821065938,2.034114201276206,-17.6014999275893,6.496946574993982,-5.792038217966547e-06,-2.9691932334969807e-06,-3.854655941199741e-06
2013-07-12 10:00:00,1.3037086987435479e-06,0.14087120722459304,-0.13807245350022887,16.894149160632242,3.4951001689592095e-07,-1.5170572988420865,-20.616301900420677,7.626632477934451,0.7920374448640178,-9.114895801265519,5.953641294099346,-5.6213260407391145e-06,-3.473227030127646e-06,-3.68361607189576e-06
2013-07-12 11:00:00,1.303634310963968e-06,0.1408444281536951,-0.13807245244138247,17.70368962065335,3.4932491469577085e-07,-2.527471609359883,-20.733264392406856,6.218264415201876,0.6607635683847295,-7.657632286826104,6.354609242169981,-5.759414644136438e-06,-3.5854914380308857e-06,-3.60180529155853e-06
2013-07-12 12:00:00,1.3038128521460011e-06,0.14080742177861322,-0.1380724520741875,17.70368986081694,3.4920467165712867e-07,-3.0923017701339854,-21.065710493813995,6.093274824092235,0.8128871053845921,-6.892233028708481,6.45973551378154,-5.843525020907825e-06,-3.447797889819526e-06,-3.5634820319668165e-06
2013-07-12 13:00:00,1.3041878333678725e-06,0.14076711175482484,-0.13807245224631648,17.703690114421605,3.490863288713779e-07,-4.680588104067021,-21.418559692241686,7.383284198482333,1.3132079521777396,-6.60238963684476,6.320808834819459,-5.839349330812216e-06,-3.167313615037415e-06,-3.5673780554259848e-06
2013-07-12 14:00:00,1.3050285466575673e-06,0.14073512924874435,-0.13807245245996314,17.703617283914028,3.4910516066375783e-07,-7.156427949848579,-21.33862082286021,8.748218245373286,2.02491434316333,-6.4613281015319535,6.498732928340731,-5.912051539645456e-06,-2.9646857599061604e-06,-3.5925908942179656e-06
2013-07-12 15:00:00,1.3083316194855132e-06,0.14109211787652273,-0.13807245283016542,7.890328104894238,3.496656592420265e-07,-0.0013721917494679437,-21.086551433021157,9.989089111412264,2.909646671728831,-5.929109912771066,6.244276103237432,-5.776655834404547e-06,-2.825837694103939e-06,-3.624275041744766e-06
2013-07-12 16:00:00,1.3509410519451128e-06,0.14135821566765672,-0.13807244807131888,8.821225124571038,3.5723757035463175e-07,-9.9782243448778e-06,-21.988953563295997,10.717783467180231,3.4964993373104423,-5.928507416267152,4.9075043099331275,-4.909935067067016e-06,-2.6283073380852785e-06,-3.4983549292724144e-06
2013-07-12 17:00:00,1.409244680336209e-06,1.2628188710948771,-0.13807244492036547,3.315189407782063,3.6847842824226444e-07,1.6541315787582171,-22.765431566134676,10.20282490145591,3.640023721441483,-5.848111868818865e-05,2.8418907228606702,-4.340197654563119e-06,-2.466781422981512e-06,-3.3216802015423293e-06
2013-07-12 18:00:00,1.4254978951505843e-06,1.2623693438687003,-0.13807244486470388,8.203544832299311,3.726071211872085e-07,1.8126799602280652,-23.94588024361615,8.444953727763668,3.371532595941375,-5.705483602354648e-05,1.0022461722347604,-4.410476319799379e-06,-2.4899479305702244e-06,-3.291162743367009e-06
2013-07-12 19:00:00,1.4455575087071118e-06,1.262039012309998,-0.13807244016870523,5.34239773349227,3.7815943299610667e-07,7.3739929105726105,-23.65348873418565,6.999374399827958,2.8271721420715124,-5.444370471696349e-05,0.0,-0.0,-2.5659314305812587e-06,-3.2835481723961465e-06
2013-07-12 20:00:00,1.4544853822195174e-06,1.2617535420921473,-0.13807244153424456,6.9283647482080335,3.802589974967685e-07,6.643453550953001,-22.894354410265265,5.674715980323735,2.5375529175906593,-5.34887429872853e-05,0.0,-0.0,-2.604932202615373e-06,-3.2473362873120675e-06
2013-07-12 21:00:00,1.4594460991322106e-06,1.2613871039023417,-0.13807244236931432,8.20357937220257,3.8142463670947095e-07,6.187118259828447,-22.060427049690087,4.3486138101801,2.2111664976069245,-5.291383534788939e-05,0.0,-0.0,-2.654873449898787e-06,-3.2110890657976713e-06
2013-07-12 22:00:00,1.4615116132867952e-06,1.2608250297629724,-0.1380724428094477,8.20398583317113,3.8217496267945927e-07,8.053613195823353,-20.892832656634237,2.228287457675392,1.2975587645213833,-5.2275616458324576e-05,0.0,-0.0,-2.895454301324207e-06,-3.208020398842983e-06
2013-07-12 23:00:00,1.4629966729808294e-06,1.260137292559566,-0.13807244326008905,8.203782676333885,3.825425313920463e-07,7.4698398040061225,-20.032652089483395,2.1164939924649455,1.133835877379174,-5.212616855052259e-05,0.0,-0.0,-2.966584186836485e-06,-3.2190182896773047e-06
2013-07-13 00:00:00,1.463885744502198e-06,1.259013890253372,-0.13807244353491602,8.203729197314049,3.8277636068379167e-07,7.165199228340293,-19.367732344781828,2.006896143077327,0.8843314584461187,-5.201770030959113e-05,0.0,-0.0,-3.108535831898962e-06,-3.1862184481418455e-06
2013-07-13 01:00:00,1.4644531952680487e-06,1.257103760304317,-0.1380724436744675,8.203607931739592,3.828386665692226e-07,6.3737736321312335,-19.069142621692894,2.634203665990047,0.7518913857180604,-5.2084914124566554e-05,0.0,-0.0,-3.2069879626419605e-06,-3.170017496213036e-06
2013-07-13 02:00:00,1.464951224795156e-06,1.25298220941307,-0.13807244360882137,8.203600541162972,3.8285655099095433e-07,5.979420276877465,-18.977426596700244,3.067326551537261,0.6255349538989864,-5.216070061162541e-05,0.0,-0.0,-3.323461592437127e-06,-3.1701156847578273e-06
2013-07-13 03:00:00,1.4656030586457437e-06,1.2389337372934115,-0.13807244323076176,8.203791039706761,3.829718113520359e-07,6.694083720236147,-18.94490227135207,2.505647549167569,0.453884337595667,-5.216017361137613e-05,0.0,-0.0,-3.5352352000259656e-06,-3.1559405140368522e-06
2013-07-13 04:00:00,1.462658385426707e-06,0.7190214258475349,-0.1380724424210113,8.204406962800313,3.8440440644071036e-07,8.635108420441254,-18.89591573929669,1.4888124378464693,0.0,-5.109637432081256e-05,0.0,-0.0,-0.0,-3.234196318723955e-06
2013-07-13 05:00:00,1.4541802206643532e-06,0.42608443856903067,-0.1380724420213245,8.203823164769926,3.797332048182627e-07,7.684064498586807,-18.444474615391055,1.1660686574162007,0.0,-5.4421624588913555e-05,1.1158751304146377,-4.4032007692357566e-06,-0.0,-3.2657787235618227e-06
2013-07-13 06:00:00,1.4360841006722282e-06,0.17484702313866388,-0.1380724425489595,13.2640584843059,3.7571624028579776e-07,0.0005931037728985291,-18.05607092996896,1.5274924963379397,0.0,-6.265743869207558e-05,3.2405374026630587,-4.3751008831685254e-06,-0.0,-3.2410465548125397e-06
2013-07-13 07:00:00,1.367110620288238e-06,0.0014256781039867778,-0.13807244838086735,17.705889064722214,3.6341537360179976e-07,-3.2412372098983333,-15.954501871638763,1.4920111259587785,0.0,-5.928550691108358,6.08162833335582,-5.2324099161373354e-06,-0.0,-3.3992295919464796e-06
2013-07-13 08:00:00,1.3544404137902816e-06,0.0014199120303849133,-0.13807244242909242,17.705812311891723,3.613476869656654e-07,-7.703015771015066,-13.821511648503924,1.1668997693384324,0.0,-5.928556920924536,8.736586433294386,-6.62129225458129e-06,-0.0,-3.4005824982878272e-06
2013-07-13 09:00:00,1.3178742478276573e-06,0.0011138587611008019,-0.13807244540778968,17.703687308225113,3.5491954385903137e-07,-9.301784031609953,-11.728630601239656,1.0062788007528218,0.6352594872599454,-9.625183565401803,11.467547531361031,-8.004100263299477e-06,-3.597687064214483e-06,-3.49538143414816e-06
2013-07-13 10:00:00,1.3246516655733184e-06,0.0011141261646116047,-0.1380724460205418,17.703687545404605,3.566492773578383e-07,-9.301785054689198,-8.410306965361071,0.09608728584961332,0.0,-14.120215162316375,14.189627119882484,-9.427826470868049e-06,-0.0,-1.9844983213701538e-06
2013-07-13 11:00:00,1.3201908380211255e-06,0.0011141634216584296,-0.13807244580465716,17.703687454495796,3.554463936292023e-07,-9.30178556740378,-6.625093271335678,0.09080637448479524,0.0,-17.874195353334905,16.163758029959844,-1.078285973323746e-05,-0.0,-1.9837172609911138e-06
2013-07-13 12:00:00,1.3176949514797087e-06,0.0011140873534647635,-0.13807244573053867,17.70368795352029,3.548633874631945e-07,-9.301785613087223,-6.336833420958178,0.15523950619758753,0.0,-18.327206973763904,16.26403437736634,-1.1020854485399654e-05,-0.0,-1.920854437564551e-06
2013-07-13 13:00:00,1.30960126776242e-06,0.0011139404927039095,-0.1380724455176163,17.703688132575277,3.5312787330623587e-07,-9.301785470872945,-7.816507810603671,1.1318043990382078,0.0,-16.313854673884425,14.753236720717206,-1.0065908954430743e-05,-0.0,-3.4285628025193282e-06
2013-07-13 14:00:00,1.3047774114388775e-06,0.0011136640039432915,-0.13807244441993358,17.703687666764413,3.5194148599551115e-07,-9.301784948224187,-10.0441622040751,1.9812677204077729,0.8629681657944634,-13.723531107752347,12.67782030411366,-8.914331368778618e-06,-3.388072871295833e-06,-3.4057672065223783e-06
2013-07-13 15:00:00,1.3115869190591053e-06,0.0011130923621214463,-0.1380724454998033,17.703688029440205,3.5310191632784095e-07,-9.301783848543431,-14.084794000832641,2.7651529694850865,1.8697953840993562,-8.306508134391498,9.510590095265155,-7.332372468411464e-06,-2.98599554082557e-06,-3.422949566092627e-06
2013-07-13 16:00:00,1.3411389451756578e-06,0.0013940817585839193,-0.13807245140629704,17.705794041926747,3.5840160232397064e-07,-7.2039835213388885,-16.426280236387072,3.2881287705072517,2.244082252235278,-5.928556905201417,6.475822373392083,-5.7056654874473114e-06,-2.8403992903349716e-06,-3.4336627840263884e-06
2013-07-13 17:00:00,1.3833281295907485e-06,0.14130574238251423,-0.13807244598920224,8.349137528461062,3.658639487457614e-07,6.334567378497211,-18.63516488238666,3.437363424268143,2.1698875321239637,-5.3425214800545815,3.6967732349626874,-4.564493646732311e-06,-2.7457546756863847e-06,-3.4196510349058883e-06
2013-07-13 18:00:00,1.3984188359867718e-06,0.14130539087425398,-0.13807244541456154,8.09728100534514,3.6944678657226775e-07,8.808206274228741,-20.782971435157975,3.5365588908639722,1.9720184793284905,-2.7727619317742938,1.1671479464738301,-4.614293586041308e-06,-2.7963253450309368e-06,-3.575894975808949e-06
2013-07-13 19:00:00,1.4187961739494008e-06,0.14130510505998198,-0.13807244791958584,7.962350668653085,3.752593376900626e-07,8.840477652117197,-21.47342884738886,4.276248396608079,2.135950504887031,-1.716124552896269,1.4448975817684494e-06,-3.471452781382107e-07,-2.7904949070602923e-06,-3.6609161516015825e-06
2013-07-13 20:00:00,1.4243771892751295e-06,0.14130511289919123,-0.13807244222146456,6.881342110005236,3.7582201746901575e-07,8.52411254701115,-21.429699125541823,5.116399005899493,3.3301987970149587,-2.396878643239633,0.0,-0.0,-2.6345364069868536e-06,-3.6024245583115886e-06
2013-07-13 21:00:00,1.4274120267203646e-06,0.14130514440926706,-0.13807244408735878,6.359814224879697,3.7619064720558554e-07,7.8548960742663425,-21.01343269930715,5.511454760030183,4.042385175052572,-2.729642995425027,0.0,-0.0,-2.579066007285746e-06,-3.5719875352549765e-06
2013-07-13 22:00:00,1.4275135181771101e-06,0.14130493103953934,-0.13807244511244512,6.609539482584322,3.7655353081971e-07,8.405040415035794,-20.11850932311143,3.572440422812711,2.8749576146649747,-1.3179937349729123,0.0,-0.0,-2.6901415610041113e-06,-3.5327260044632906e-06
2013-07-13 23:00:00,1.4281990241485514e-06,0.1413048752685787,-0.13807244556713044,6.500619040219538,3.7662081482477957e-07,8.302812095381254,-19.417790064611715,3.168336961481078,2.542352228313053,-1.0708553751498746,0.0,-0.0,-2.732757264652719e-06,-3.4810964188997717e-06
2013-07-14 00:00:00,1.4280974774443816e-06,0.14130486319104088,-0.13807244591857204,6.272981361152726,3.766450184633258e-07,7.877270171951826,-18.895386116922094,4.257588109079085,1.4991610324267686,-0.986139252640501,0.0,-0.0,-2.9563848279394734e-06,-3.6247692008981163e-06
2013-07-14 01:00:00,1.427150064055999e-06,0.14130490000011384,-0.13807244611501823,6.002187396136478,3.764031676536983e-07,5.63509474965008,-18.605601293029146,7.29768976908197,0.7007657508407941,-1.0046604491020314,0.0,-0.0,-3.387700128321569e-06,-3.869927472683988e-06
2013-07-14 02:00:00,1.4255399262140765e-06,0.1413048704759846,-0.13807244621548445,5.860611512214222,3.759503560511e-07,2.9656837314328377,-18.46564594132297,10.17221638706457,0.43972905586530076,-0.9471183965637388,0.0,-0.0,-3.691956730364154e-06,-3.972697256188755e-06
2013-07-14 03:00:00,1.422240190041053e-06,0.14130483781577477,-0.13807244658359052,5.650574141844605,3.7503448142768244e-07,0.9853629938574369,-18.39338220334132,12.280438513467649,0.6748479988388529,-1.1723653371435627,0.0,-0.0,-3.4125963204871824e-06,-3.997327663655228e-06
2013-07-14 04:00:00,1.4139102371103245e-06,0.14130479766357684,-0.13807244717334963,5.534701140737186,3.72960552326845e-07,0.5666892996810929,-18.41139107003149,12.98789373604486,0.9077778387878691,-1.5601988942354104,4.3421945928282606e-06,-4.0477511535964417e-07,-3.229774867563151e-06,-3.992476901823482e-06
2013-07-14 05:00:00,1.3936643722773455e-06,0.14130487607683562,-0.1380724467643277,5.619639347482592,3.6680634291482936e-07,0.48096443606276923,-17.544633444357075,11.042610043580865,1.025602393688826,-1.3648359858278367,0.7661336204806887,-4.734239383551407e-06,-3.1300146747526012e-06,-3.874429772107407e-06
2013-07-14 06:00:00,1.355738440758433e-06,0.14042130504577385,-0.1380724492870622,12.134287326470139,3.593648672639169e-07,-7.764732336306771e-05,-17.20324890744689,7.577168127783739,1.2935727699993276,-5.9285454369650905,2.1538729294923438,-4.718186315652286e-06,-3.1096685096230203e-06,-3.845286979601704e-06
2013-07-14 07:00:00,1.3409714298711047e-06,0.0013509483311124628,-0.13807244979465952,17.705740139338797,3.5615053278890324e-07,-5.973059246353171,-16.050064145571085,5.142217195281139,1.360700140856363,-5.9285575385536875,3.8960843867570576,-4.741402400059649e-06,-3.091467777977641e-06,-3.805406284874343e-06
2013-07-14 08:00:00,1.3127853205598111e-06,0.0011111204288597562,-0.13807245234409551,17.703687587595617,3.510181080397102e-07,-9.301782427441287,-14.49674813266557,4.472254098899173,1.6002135705980194,-5.947639354769154,6.125096777769863,-5.788599667486232e-06,-3.0915080127584814e-06,-3.905779833427172e-06
2013-07-14 09:00:00,1.3056164294519408e-06,0.0011113164798321191,-0.13807245151425562,17.70368697490129,3.4994438986463007e-07,-9.301783861208516,-13.62888552119638,3.7574068410045465,1.3511734958657406,-8.45678859272563,8.73124838452169,-6.911566253888043e-06,-3.1580229269252412e-06,-3.9141160129356e-06
2013-07-14 10:00:00,1.3033794806485687e-06,0.001111477581302058,-0.13807244843519778,17.703687587127455,3.498686508426607e-07,-9.301783867962202,-12.06757104275731,0.9297193288747223,0.814295948580329,-8.461009904974928,10.539015472537091,-7.704629302578382e-06,-3.434899830111249e-06,-1.6724942611572113e-06
2013-07-14 11:00:00,1.3049260811749505e-06,0.001111747473702348,-0.13807244769641536,17.70368880629546,3.5025089059780446e-07,-9.301784802524695,-9.927098432678935,1.2578819681254599e-07,0.5293116582325966,-11.344364559425035,12.497046698353572,-8.675095400255859e-06,-3.693473829102345e-06,-5.975168276351869e-08
2013-07-14 12:00:00,1.3041550275210343e-06,0.0011118330522939157,-0.13807244777311956,17.70368991988178,3.498493518131198e-07,-9.301785779012889,-7.732443322818725,8.105253189413117e-08,0.7531810124619731,-15.625165933605782,14.359807099354917,-9.729983661561021e-06,-3.4433883211022477e-06,-3.891843483330822e-08
2013-07-14 13:00:00,1.3062067322081363e-06,0.0011116633492426289,-0.13807244691297102,17.70369010937046,3.5045226036716465e-07,-9.301785656197351,-9.393781136701241,0.0,1.119727075566228,-13.068436156258894,13.097711040617009,-9.145903591942756e-06,-3.2114896772554857e-06,-0.0
2013-07-14 14:00:00,1.3105469654710774e-06,0.001111220089273668,-0.1380724464076128,17.703689438882765,3.5148376163125777e-07,-9.301784367218954,-12.807213351140042,0.07237811526657731,1.4052284159141193,-7.490702234059792,10.575611957297246,-7.861882271928741e-06,-3.1084109524215366e-06,-2.0904920138748583e-06
