index,RO -> RS,RO -> MD,RO -> UA
2023-02-27 07:00:00+0000,0.0,461.0,120.0
2023-02-27 08:00:00+0000,9.0,483.0,175.0
2023-02-27 09:00:00+0000,57.0,482.0,211.0
2023-02-27 10:00:00+0000,90.0,563.0,235.0
2023-02-27 11:00:00+0000,50.0,668.0,221.0
2023-02-27 12:00:00+0000,64.0,698.0,215.0
2023-02-27 13:00:00+0000,46.0,615.0,163.0
2023-02-27 14:00:00+0000,0.0,422.0,19.0
2023-02-27 15:00:00+0000,0.0,366.0,2.0
2023-02-27 16:00:00+0000,0.0,306.0,0.0
2023-02-27 17:00:00+0000,0.0,257.0,0.0
2023-02-27 18:00:00+0000,0.0,320.0,0.0
2023-02-27 19:00:00+0000,0.0,345.0,0.0
2023-02-27 20:00:00+0000,114.0,414.0,0.0
2023-02-27 21:00:00+0000,176.0,451.0,0.0
2023-02-27 22:00:00+0000,230.0,485.0,0.0
2023-02-27 23:00:00+0000,295.0,577.0,1.0
2023-02-28 00:00:00+0000,316.0,612.0,0.0
2023-02-28 01:00:00+0000,287.0,579.0,0.0
2023-02-28 02:00:00+0000,255.0,584.0,4.0
2023-02-28 03:00:00+0000,168.0,545.0,0.0
2023-02-28 04:00:00+0000,49.0,412.0,0.0
2023-02-28 05:00:00+0000,0.0,360.0,0.0
2023-02-28 06:00:00+0000,0.0,367.0,0.0
2023-02-28 07:00:00+0000,0.0,166.0,0.0
2023-02-28 08:00:00+0000,0.0,94.0,0.0
2023-02-28 09:00:00+0000,0.0,28.0,0.0
2023-02-28 10:00:00+0000,0.0,77.0,0.0
2023-02-28 11:00:00+0000,0.0,77.0,0.0
2023-02-28 12:00:00+0000,0.0,108.0,0.0
2023-02-28 13:00:00+0000,0.0,142.0,0.0
2023-02-28 14:00:00+0000,0.0,124.0,0.0
2023-02-28 15:00:00+0000,0.0,100.0,0.0
2023-02-28 16:00:00+0000,0.0,92.0,0.0
2023-02-28 17:00:00+0000,0.0,96.0,0.0
2023-02-28 18:00:00+0000,0.0,148.0,0.0
2023-02-28 19:00:00+0000,0.0,178.0,0.0
2023-02-28 20:00:00+0000,64.0,204.0,0.0
2023-02-28 21:00:00+0000,17.0,244.0,0.0
2023-02-28 22:00:00+0000,79.0,234.0,0.0
2023-02-28 23:00:00+0000,64.0,227.0,0.0
2023-03-01 00:00:00+0000,64.0,296.0,0.0
2023-03-01 01:00:00+0000,74.0,359.0,0.0
2023-03-01 02:00:00+0000,116.0,331.0,0.0
2023-03-01 03:00:00+0000,62.0,234.0,0.0
2023-03-01 04:00:00+0000,0.0,173.0,0.0
2023-03-01 05:00:00+0000,0.0,128.0,0.0
2023-03-01 06:00:00+0000,0.0,27.0,0.0
2023-03-01 07:00:00+0000,0.0,0.0,0.0
2023-03-01 08:00:00+0000,0.0,0.0,0.0
2023-03-01 09:00:00+0000,0.0,0.0,0.0
2023-03-01 10:00:00+0000,0.0,0.0,0.0
2023-03-01 11:00:00+0000,0.0,57.0,0.0
2023-03-01 12:00:00+0000,0.0,128.0,0.0
2023-03-01 13:00:00+0000,0.0,100.0,0.0
2023-03-01 14:00:00+0000,0.0,1.0,0.0
2023-03-01 15:00:00+0000,0.0,0.0,0.0
2023-03-01 16:00:00+0000,0.0,15.0,0.0
2023-03-01 17:00:00+0000,0.0,34.0,0.0
2023-03-01 18:00:00+0000,0.0,108.0,0.0
2023-03-01 19:00:00+0000,0.0,146.0,0.0
2023-03-01 20:00:00+0000,0.0,153.0,0.0
2023-03-01 21:00:00+0000,0.0,234.0,0.0
2023-03-01 22:00:00+0000,0.0,346.0,0.0
2023-03-01 23:00:00+0000,0.0,450.0,0.0
2023-03-02 00:00:00+0000,0.0,533.0,0.0
2023-03-02 01:00:00+0000,0.0,543.0,0.0
2023-03-02 02:00:00+0000,46.0,582.0,0.0
2023-03-02 03:00:00+0000,12.0,539.0,0.0
2023-03-02 04:00:00+0000,0.0,311.0,0.0
2023-03-02 05:00:00+0000,0.0,346.0,0.0
2023-03-02 06:00:00+0000,0.0,215.0,0.0
2023-03-02 07:00:00+0000,0.0,124.0,0.0
2023-03-02 08:00:00+0000,0.0,98.0,0.0
2023-03-02 09:00:00+0000,0.0,78.0,0.0
2023-03-02 10:00:00+0000,0.0,65.0,0.0
2023-03-02 11:00:00+0000,0.0,98.0,0.0
2023-03-02 12:00:00+0000,0.0,83.0,0.0
2023-03-02 13:00:00+0000,0.0,34.0,0.0
2023-03-02 14:00:00+0000,0.0,0.0,0.0
2023-03-02 15:00:00+0000,0.0,173.0,0.0
2023-03-02 16:00:00+0000,0.0,115.0,0.0
2023-03-02 17:00:00+0000,0.0,0.0,0.0
2023-03-02 18:00:00+0000,0.0,3.0,0.0
2023-03-02 19:00:00+0000,0.0,90.0,0.0
2023-03-02 20:00:00+0000,0.0,203.0,0.0
2023-03-02 21:00:00+0000,0.0,183.0,0.0
2023-03-02 22:00:00+0000,0.0,199.0,0.0
2023-03-02 23:00:00+0000,0.0,190.0,0.0
2023-03-03 00:00:00+0000,0.0,226.0,0.0
2023-03-03 01:00:00+0000,0.0,274.0,0.0
2023-03-03 02:00:00+0000,9.0,250.0,0.0
2023-03-03 03:00:00+0000,0.0,145.0,0.0
2023-03-03 04:00:00+0000,0.0,107.0,0.0
2023-03-03 05:00:00+0000,0.0,166.0,0.0
2023-03-03 06:00:00+0000,0.0,151.0,0.0
2023-03-03 07:00:00+0000,0.0,92.0,0.0
2023-03-03 08:00:00+0000,0.0,116.0,0.0
2023-03-03 09:00:00+0000,0.0,132.0,0.0
2023-03-03 10:00:00+0000,0.0,53.0,0.0
2023-03-03 11:00:00+0000,0.0,67.0,0.0
2023-03-03 12:00:00+0000,0.0,87.0,0.0
2023-03-03 13:00:00+0000,0.0,81.0,0.0
2023-03-03 14:00:00+0000,0.0,106.0,0.0
2023-03-03 15:00:00+0000,0.0,98.0,0.0
2023-03-03 16:00:00+0000,0.0,100.0,0.0
2023-03-03 17:00:00+0000,0.0,40.0,0.0
2023-03-03 18:00:00+0000,0.0,69.0,0.0
2023-03-03 19:00:00+0000,0.0,93.0,0.0
2023-03-03 20:00:00+0000,0.0,80.0,
2023-03-03 21:00:00+0000,0.0,170.0,0.0
2023-03-03 22:00:00+0000,127.0,256.0,0.0
2023-03-03 23:00:00+0000,264.0,253.0,0.0
2023-03-04 00:00:00+0000,264.0,340.0,0.0
2023-03-04 01:00:00+0000,217.0,320.0,0.0
2023-03-04 02:00:00+0000,208.0,289.0,0.0
2023-03-04 03:00:00+0000,155.0,239.0,0.0
2023-03-04 04:00:00+0000,166.0,184.0,0.0
2023-03-04 05:00:00+0000,86.0,118.0,0.0
2023-03-04 06:00:00+0000,0.0,167.0,0.0
2023-03-04 07:00:00+0000,9.0,161.0,0.0
2023-03-04 08:00:00+0000,94.0,126.0,0.0
2023-03-04 09:00:00+0000,195.0,140.0,0.0
2023-03-04 10:00:00+0000,256.0,226.0,0.0
2023-03-04 11:00:00+0000,297.0,270.0,0.0
2023-03-04 12:00:00+0000,315.0,361.0,0.0
2023-03-04 13:00:00+0000,299.0,342.0,0.0
2023-03-04 14:00:00+0000,246.0,297.0,0.0
2023-03-04 15:00:00+0000,108.0,232.0,0.0
2023-03-04 16:00:00+0000,53.0,205.0,0.0
2023-03-04 17:00:00+0000,72.0,260.0,0.0
2023-03-04 18:00:00+0000,109.0,365.0,0.0
2023-03-04 19:00:00+0000,155.0,444.0,0.0
2023-03-04 20:00:00+0000,262.0,456.0,0.0
2023-03-04 21:00:00+0000,364.0,551.0,12.0
2023-03-04 22:00:00+0000,341.0,581.0,9.0
2023-03-04 23:00:00+0000,410.0,562.0,6.0
2023-03-05 00:00:00+0000,404.0,550.0,13.0
2023-03-05 01:00:00+0000,360.0,586.0,22.0
2023-03-05 02:00:00+0000,415.0,542.0,71.0
2023-03-05 03:00:00+0000,373.0,524.0,20.0
2023-03-05 04:00:00+0000,365.0,538.0,24.0
2023-03-05 05:00:00+0000,280.0,498.0,16.0
2023-03-05 06:00:00+0000,301.0,445.0,7.0
2023-03-05 07:00:00+0000,362.0,401.0,0.0
2023-03-05 08:00:00+0000,367.0,426.0,0.0
2023-03-05 09:00:00+0000,322.0,506.0,24.0
2023-03-05 10:00:00+0000,353.0,466.0,13.0
2023-03-05 11:00:00+0000,300.0,423.0,2.0
2023-03-05 12:00:00+0000,221.0,401.0,10.0
2023-03-05 13:00:00+0000,215.0,323.0,0.0
2023-03-05 14:00:00+0000,184.0,267.0,0.0
2023-03-05 15:00:00+0000,114.0,184.0,0.0
2023-03-05 16:00:00+0000,119.0,135.0,0.0
2023-03-05 17:00:00+0000,149.0,217.0,0.0
2023-03-05 18:00:00+0000,153.0,271.0,0.0
2023-03-05 19:00:00+0000,181.0,266.0,0.0
2023-03-05 20:00:00+0000,212.0,249.0,0.0
2023-03-05 21:00:00+0000,201.0,301.0,0.0
2023-03-05 22:00:00+0000,203.0,210.0,0.0
2023-03-05 23:00:00+0000,241.0,360.0,0.0
2023-03-06 00:00:00+0000,187.0,460.0,0.0
2023-03-06 01:00:00+0000,188.0,466.0,0.0
2023-03-06 02:00:00+0000,238.0,474.0,0.0
2023-03-06 03:00:00+0000,227.0,479.0,0.0
2023-03-06 04:00:00+0000,152.0,306.0,0.0
2023-03-06 05:00:00+0000,0.0,370.0,0.0
2023-03-06 06:00:00+0000,0.0,395.0,16.0
2023-03-06 07:00:00+0000,0.0,430.0,140.0
2023-03-06 08:00:00+0000,0.0,388.0,158.0
2023-03-06 09:00:00+0000,0.0,498.0,276.0
2023-03-06 10:00:00+0000,0.0,609.0,346.0
2023-03-06 11:00:00+0000,0.0,580.0,273.0
2023-03-06 12:00:00+0000,0.0,584.0,304.0
2023-03-06 13:00:00+0000,0.0,524.0,252.0
2023-03-06 14:00:00+0000,0.0,486.0,207.0
2023-03-06 15:00:00+0000,0.0,438.0,157.0
2023-03-06 16:00:00+0000,0.0,332.0,68.0
2023-03-06 17:00:00+0000,0.0,276.0,0.0
2023-03-06 18:00:00+0000,0.0,268.0,0.0
2023-03-06 19:00:00+0000,0.0,201.0,0.0
2023-03-06 20:00:00+0000,0.0,215.0,0.0
2023-03-06 21:00:00+0000,0.0,233.0,0.0
2023-03-06 22:00:00+0000,72.0,340.0,0.0
2023-03-06 23:00:00+0000,125.0,358.0,0.0
2023-03-07 00:00:00+0000,129.0,418.0,0.0
2023-03-07 01:00:00+0000,113.0,454.0,1.0
2023-03-07 02:00:00+0000,80.0,443.0,2.0
2023-03-07 03:00:00+0000,74.0,422.0,0.0
2023-03-07 04:00:00+0000,31.0,345.0,0.0
2023-03-07 05:00:00+0000,0.0,320.0,0.0
2023-03-07 06:00:00+0000,0.0,315.0,32.0
2023-03-07 07:00:00+0000,0.0,284.0,97.0
2023-03-07 08:00:00+0000,6.0,299.0,78.0
2023-03-07 09:00:00+0000,22.0,508.0,151.0
2023-03-07 10:00:00+0000,79.0,546.0,161.0
2023-03-07 11:00:00+0000,42.0,595.0,160.0
2023-03-07 12:00:00+0000,5.0,626.0,202.0
2023-03-07 13:00:00+0000,0.0,590.0,209.0
2023-03-07 14:00:00+0000,0.0,503.0,161.0
2023-03-07 15:00:00+0000,0.0,389.0,79.0
2023-03-07 16:00:00+0000,0.0,341.0,41.0
2023-03-07 17:00:00+0000,0.0,220.0,0.0
2023-03-07 18:00:00+0000,0.0,333.0,
2023-03-07 19:00:00+0000,0.0,257.0,0.0
2023-03-07 20:00:00+0000,0.0,268.0,0.0
2023-03-07 21:00:00+0000,0.0,347.0,0.0
2023-03-07 22:00:00+0000,2.0,328.0,0.0
2023-03-07 23:00:00+0000,0.0,356.0,0.0
2023-03-08 00:00:00+0000,0.0,375.0,0.0
2023-03-08 01:00:00+0000,0.0,393.0,0.0
2023-03-08 02:00:00+0000,0.0,392.0,0.0
2023-03-08 03:00:00+0000,0.0,359.0,0.0
2023-03-08 04:00:00+0000,0.0,232.0,0.0
2023-03-08 05:00:00+0000,0.0,146.0,0.0
2023-03-08 06:00:00+0000,0.0,207.0,0.0
2023-03-08 07:00:00+0000,0.0,217.0,36.0
2023-03-08 08:00:00+0000,0.0,341.0,199.0
2023-03-08 09:00:00+0000,0.0,363.0,200.0
2023-03-08 10:00:00+0000,0.0,504.0,252.0
2023-03-08 11:00:00+0000,0.0,562.0,234.0
2023-03-08 12:00:00+0000,0.0,576.0,237.0
2023-03-08 13:00:00+0000,0.0,663.0,290.0
2023-03-08 14:00:00+0000,0.0,683.0,347.0
2023-03-08 15:00:00+0000,0.0,570.0,327.0
2023-03-08 16:00:00+0000,0.0,530.0,299.0
2023-03-08 17:00:00+0000,0.0,487.0,173.0
2023-03-08 18:00:00+0000,0.0,503.0,115.0
2023-03-08 19:00:00+0000,0.0,522.0,81.0
2023-03-08 20:00:00+0000,0.0,410.0,22.0
2023-03-08 21:00:00+0000,12.0,413.0,0.0
2023-03-08 22:00:00+0000,67.0,394.0,0.0
2023-03-08 23:00:00+0000,80.0,452.0,0.0
2023-03-09 00:00:00+0000,119.0,375.0,28.0
2023-03-09 01:00:00+0000,117.0,358.0,89.0
2023-03-09 02:00:00+0000,154.0,351.0,104.0
2023-03-09 03:00:00+0000,131.0,267.0,72.0
2023-03-09 04:00:00+0000,92.0,110.0,8.0
2023-03-09 05:00:00+0000,0.0,88.0,63.0
2023-03-09 06:00:00+0000,0.0,192.0,176.0
2023-03-09 07:00:00+0000,0.0,267.0,378.0
2023-03-09 08:00:00+0000,0.0,315.0,379.0
2023-03-09 09:00:00+0000,0.0,453.0,451.0
2023-03-09 10:00:00+0000,0.0,530.0,444.0
2023-03-09 11:00:00+0000,0.0,600.0,465.0
2023-03-09 12:00:00+0000,0.0,608.0,471.0
2023-03-09 13:00:00+0000,0.0,558.0,435.0
2023-03-09 14:00:00+0000,0.0,592.0,431.0
2023-03-09 15:00:00+0000,0.0,482.0,370.0
2023-03-09 16:00:00+0000,0.0,379.0,301.0
2023-03-09 17:00:00+0000,0.0,364.0,229.0
2023-03-09 18:00:00+0000,0.0,318.0,153.0
2023-03-09 19:00:00+0000,0.0,332.0,136.0
2023-03-09 20:00:00+0000,12.0,405.0,187.0
2023-03-09 21:00:00+0000,98.0,533.0,212.0
2023-03-09 22:00:00+0000,146.0,674.0,254.0
2023-03-09 23:00:00+0000,160.0,606.0,145.0
2023-03-10 00:00:00+0000,147.0,601.0,155.0
2023-03-10 01:00:00+0000,96.0,637.0,175.0
2023-03-10 02:00:00+0000,170.0,576.0,18.0
2023-03-10 03:00:00+0000,158.0,487.0,0.0
2023-03-10 04:00:00+0000,0.0,342.0,0.0
2023-03-10 05:00:00+0000,0.0,136.0,0.0
2023-03-10 06:00:00+0000,0.0,1.0,0.0
2023-03-10 07:00:00+0000,0.0,0.0,0.0
2023-03-10 08:00:00+0000,0.0,0.0,178.0
2023-03-10 09:00:00+0000,0.0,0.0,245.0
2023-03-10 10:00:00+0000,0.0,0.0,366.0
2023-03-10 11:00:00+0000,0.0,0.0,422.0
2023-03-10 12:00:00+0000,0.0,0.0,452.0
2023-03-10 13:00:00+0000,0.0,0.0,400.0
2023-03-10 14:00:00+0000,0.0,0.0,431.0
2023-03-10 15:00:00+0000,0.0,0.0,380.0
2023-03-10 16:00:00+0000,0.0,0.0,318.0
2023-03-10 17:00:00+0000,0.0,0.0,377.0
2023-03-10 18:00:00+0000,0.0,0.0,407.0
2023-03-10 19:00:00+0000,36.0,0.0,428.0
2023-03-10 20:00:00+0000,36.0,194.0,441.0
2023-03-10 21:00:00+0000,97.0,628.0,323.0
2023-03-10 22:00:00+0000,95.0,665.0,326.0
2023-03-10 23:00:00+0000,194.0,691.0,373.0
2023-03-11 00:00:00+0000,183.0,730.0,369.0
2023-03-11 01:00:00+0000,258.0,702.0,411.0
2023-03-11 02:00:00+0000,265.0,709.0,418.0
2023-03-11 03:00:00+0000,228.0,651.0,398.0
2023-03-11 04:00:00+0000,188.0,565.0,291.0
2023-03-11 05:00:00+0000,146.0,418.0,168.0
2023-03-11 06:00:00+0000,82.0,447.0,
2023-03-11 07:00:00+0000,61.0,511.0,378.0
2023-03-11 08:00:00+0000,109.0,629.0,641.0
2023-03-11 09:00:00+0000,101.0,697.0,713.0
2023-03-11 10:00:00+0000,71.0,618.0,653.0
2023-03-11 11:00:00+0000,138.0,626.0,640.0
2023-03-11 12:00:00+0000,207.0,668.0,662.0
2023-03-11 13:00:00+0000,239.0,632.0,562.0
2023-03-11 14:00:00+0000,226.0,534.0,347.0
2023-03-11 15:00:00+0000,195.0,392.0,194.0
2023-03-11 16:00:00+0000,145.0,261.0,14.0
2023-03-11 17:00:00+0000,101.0,263.0,24.0
2023-03-11 18:00:00+0000,149.0,393.0,115.0
2023-03-11 19:00:00+0000,165.0,358.0,127.0
2023-03-11 20:00:00+0000,274.0,444.0,261.0
2023-03-11 21:00:00+0000,369.0,629.0,282.0
2023-03-11 22:00:00+0000,353.0,607.0,218.0
2023-03-11 23:00:00+0000,334.0,605.0,168.0
2023-03-12 00:00:00+0000,347.0,614.0,221.0
2023-03-12 01:00:00+0000,345.0,598.0,226.0
2023-03-12 02:00:00+0000,312.0,562.0,196.0
2023-03-12 03:00:00+0000,354.0,534.0,176.0
2023-03-12 04:00:00+0000,361.0,510.0,166.0
2023-03-12 05:00:00+0000,424.0,488.0,111.0
2023-03-12 06:00:00+0000,355.0,566.0,219.0
2023-03-12 07:00:00+0000,324.0,541.0,285.0
2023-03-12 08:00:00+0000,340.0,582.0,403.0
2023-03-12 09:00:00+0000,310.0,550.0,458.0
2023-03-12 10:00:00+0000,288.0,545.0,483.0
2023-03-12 11:00:00+0000,275.0,571.0,554.0
2023-03-12 12:00:00+0000,225.0,534.0,546.0
2023-03-12 13:00:00+0000,198.0,489.0,384.0
2023-03-12 14:00:00+0000,117.0,474.0,184.0
2023-03-12 15:00:00+0000,132.0,207.0,6.0
2023-03-12 16:00:00+0000,0.0,27.0,0.0
2023-03-12 17:00:00+0000,0.0,35.0,0.0
2023-03-12 18:00:00+0000,0.0,72.0,0.0
2023-03-12 19:00:00+0000,0.0,102.0,0.0
2023-03-12 20:00:00+0000,92.0,85.0,0.0
2023-03-12 21:00:00+0000,146.0,163.0,0.0
2023-03-12 22:00:00+0000,137.0,157.0,0.0
2023-03-12 23:00:00+0000,153.0,238.0,0.0
2023-03-13 00:00:00+0000,185.0,262.0,0.0
2023-03-13 01:00:00+0000,126.0,372.0,0.0
2023-03-13 02:00:00+0000,179.0,334.0,0.0
2023-03-13 03:00:00+0000,133.0,320.0,0.0
2023-03-13 04:00:00+0000,0.0,136.0,0.0
2023-03-13 05:00:00+0000,0.0,64.0,0.0
2023-03-13 06:00:00+0000,0.0,99.0,0.0
2023-03-13 07:00:00+0000,0.0,169.0,51.0
2023-03-13 08:00:00+0000,0.0,247.0,234.0
2023-03-13 09:00:00+0000,1.0,328.0,356.0
2023-03-13 10:00:00+0000,0.0,337.0,229.0
2023-03-13 11:00:00+0000,20.0,459.0,276.0
2023-03-13 12:00:00+0000,25.0,482.0,281.0
2023-03-13 13:00:00+0000,0.0,507.0,253.0
2023-03-13 14:00:00+0000,0.0,422.0,109.0
2023-03-13 15:00:00+0000,0.0,283.0,0.0
2023-03-13 16:00:00+0000,0.0,194.0,0.0
2023-03-13 17:00:00+0000,0.0,141.0,0.0
2023-03-13 18:00:00+0000,0.0,203.0,0.0
2023-03-13 19:00:00+0000,0.0,183.0,0.0
2023-03-13 20:00:00+0000,1.0,162.0,0.0
2023-03-13 21:00:00+0000,66.0,260.0,0.0
2023-03-13 22:00:00+0000,0.0,294.0,0.0
2023-03-13 23:00:00+0000,16.0,260.0,0.0
2023-03-14 00:00:00+0000,16.0,304.0,0.0
2023-03-14 01:00:00+0000,25.0,345.0,0.0
2023-03-14 02:00:00+0000,54.0,269.0,0.0
2023-03-14 03:00:00+0000,0.0,239.0,0.0
2023-03-14 04:00:00+0000,0.0,197.0,0.0
2023-03-14 05:00:00+0000,0.0,156.0,0.0
2023-03-14 06:00:00+0000,0.0,192.0,0.0
2023-03-14 07:00:00+0000,0.0,344.0,130.0
2023-03-14 08:00:00+0000,0.0,446.0,369.0
2023-03-14 09:00:00+0000,17.0,527.0,410.0
2023-03-14 10:00:00+0000,54.0,615.0,459.0
2023-03-14 11:00:00+0000,31.0,578.0,324.0
2023-03-14 12:00:00+0000,40.0,609.0,384.0
2023-03-14 13:00:00+0000,12.0,604.0,320.0
2023-03-14 14:00:00+0000,0.0,518.0,205.0
2023-03-14 15:00:00+0000,0.0,429.0,112.0
2023-03-14 16:00:00+0000,0.0,302.0,12.0
2023-03-14 17:00:00+0000,0.0,249.0,0.0
2023-03-14 18:00:00+0000,0.0,404.0,11.0
2023-03-14 19:00:00+0000,0.0,368.0,24.0
2023-03-14 20:00:00+0000,95.0,405.0,60.0
2023-03-14 21:00:00+0000,130.0,561.0,42.0
2023-03-14 22:00:00+0000,67.0,537.0,10.0
2023-03-14 23:00:00+0000,159.0,573.0,28.0
2023-03-15 00:00:00+0000,143.0,641.0,35.0
2023-03-15 01:00:00+0000,199.0,621.0,40.0
2023-03-15 02:00:00+0000,209.0,607.0,42.0
2023-03-15 03:00:00+0000,226.0,636.0,23.0
2023-03-15 04:00:00+0000,60.0,522.0,0.0
2023-03-15 05:00:00+0000,0.0,385.0,6.0
2023-03-15 06:00:00+0000,0.0,419.0,97.0
2023-03-15 07:00:00+0000,32.0,402.0,42.0
2023-03-15 08:00:00+0000,0.0,460.0,20.0
2023-03-15 09:00:00+0000,0.0,575.0,168.0
2023-03-15 10:00:00+0000,0.0,566.0,205.0
2023-03-15 11:00:00+0000,0.0,484.0,156.0
2023-03-15 12:00:00+0000,0.0,480.0,174.0
2023-03-15 13:00:00+0000,0.0,449.0,140.0
2023-03-15 14:00:00+0000,0.0,462.0,139.0
2023-03-15 15:00:00+0000,0.0,409.0,137.0
2023-03-15 16:00:00+0000,0.0,354.0,93.0
2023-03-15 17:00:00+0000,0.0,389.0,116.0
2023-03-15 18:00:00+0000,0.0,399.0,104.0
2023-03-15 19:00:00+0000,0.0,318.0,49.0
2023-03-15 20:00:00+0000,0.0,305.0,16.0
2023-03-15 21:00:00+0000,0.0,338.0,0.0
2023-03-15 22:00:00+0000,0.0,380.0,0.0
2023-03-15 23:00:00+0000,0.0,261.0,0.0
2023-03-16 00:00:00+0000,0.0,286.0,0.0
2023-03-16 01:00:00+0000,0.0,348.0,0.0
2023-03-16 02:00:00+0000,0.0,375.0,0.0
2023-03-16 03:00:00+0000,0.0,286.0,0.0
2023-03-16 04:00:00+0000,0.0,219.0,0.0
2023-03-16 05:00:00+0000,0.0,185.0,0.0
2023-03-16 06:00:00+0000,0.0,98.0,0.0
2023-03-16 07:00:00+0000,0.0,67.0,0.0
2023-03-16 08:00:00+0000,0.0,120.0,0.0
2023-03-16 09:00:00+0000,0.0,170.0,0.0
2023-03-16 10:00:00+0000,0.0,220.0,0.0
2023-03-16 11:00:00+0000,0.0,215.0,0.0
2023-03-16 12:00:00+0000,0.0,269.0,0.0
2023-03-16 13:00:00+0000,0.0,333.0,0.0
2023-03-16 14:00:00+0000,0.0,357.0,0.0
2023-03-16 15:00:00+0000,0.0,394.0,12.0
2023-03-16 16:00:00+0000,0.0,306.0,0.0
2023-03-16 17:00:00+0000,0.0,285.0,0.0
2023-03-16 18:00:00+0000,0.0,342.0,0.0
2023-03-16 19:00:00+0000,0.0,417.0,0.0
2023-03-16 20:00:00+0000,59.0,556.0,3.0
2023-03-16 21:00:00+0000,101.0,577.0,17.0
2023-03-16 22:00:00+0000,170.0,615.0,39.0
2023-03-16 23:00:00+0000,223.0,599.0,4.0
2023-03-17 00:00:00+0000,220.0,660.0,21.0
2023-03-17 01:00:00+0000,221.0,712.0,68.0
2023-03-17 02:00:00+0000,196.0,695.0,64.0
2023-03-17 03:00:00+0000,145.0,643.0,8.0
2023-03-17 04:00:00+0000,47.0,573.0,26.0
2023-03-17 05:00:00+0000,0.0,509.0,8.0
2023-03-17 06:00:00+0000,0.0,490.0,0.0
2023-03-17 07:00:00+0000,0.0,559.0,0.0
2023-03-17 08:00:00+0000,54.0,694.0,134.0
2023-03-17 09:00:00+0000,62.0,729.0,209.0
2023-03-17 10:00:00+0000,57.0,766.0,176.0
2023-03-17 11:00:00+0000,38.0,667.0,98.0
2023-03-17 12:00:00+0000,40.0,654.0,113.0
2023-03-17 13:00:00+0000,4.0,531.0,63.0
2023-03-17 14:00:00+0000,0.0,451.0,10.0
2023-03-17 15:00:00+0000,0.0,358.0,
2023-03-17 16:00:00+0000,0.0,210.0,0.0
2023-03-17 17:00:00+0000,0.0,114.0,0.0
2023-03-17 18:00:00+0000,0.0,243.0,0.0
2023-03-17 19:00:00+0000,0.0,257.0,0.0
2023-03-17 20:00:00+0000,0.0,341.0,0.0
2023-03-17 21:00:00+0000,0.0,424.0,0.0
2023-03-17 22:00:00+0000,43.0,380.0,0.0
2023-03-17 23:00:00+0000,136.0,286.0,0.0
2023-03-18 00:00:00+0000,172.0,353.0,0.0
2023-03-18 01:00:00+0000,193.0,390.0,0.0
2023-03-18 02:00:00+0000,203.0,414.0,0.0
2023-03-18 03:00:00+0000,211.0,402.0,0.0
2023-03-18 04:00:00+0000,270.0,304.0,0.0
2023-03-18 05:00:00+0000,179.0,324.0,0.0
2023-03-18 06:00:00+0000,211.0,298.0,0.0
2023-03-18 07:00:00+0000,256.0,419.0,0.0
2023-03-18 08:00:00+0000,261.0,512.0,0.0
2023-03-18 09:00:00+0000,350.0,525.0,4.0
2023-03-18 10:00:00+0000,285.0,528.0,19.0
2023-03-18 11:00:00+0000,269.0,560.0,15.0
2023-03-18 12:00:00+0000,264.0,526.0,21.0
2023-03-18 13:00:00+0000,227.0,498.0,3.0
2023-03-18 14:00:00+0000,184.0,365.0,0.0
2023-03-18 15:00:00+0000,34.0,181.0,0.0
2023-03-18 16:00:00+0000,0.0,13.0,0.0
2023-03-18 17:00:00+0000,0.0,110.0,0.0
2023-03-18 18:00:00+0000,0.0,163.0,0.0
2023-03-18 19:00:00+0000,0.0,128.0,0.0
2023-03-18 20:00:00+0000,0.0,198.0,0.0
2023-03-18 21:00:00+0000,0.0,227.0,0.0
2023-03-18 22:00:00+0000,0.0,296.0,0.0
2023-03-18 23:00:00+0000,61.0,261.0,0.0
2023-03-19 00:00:00+0000,117.0,295.0,0.0
2023-03-19 01:00:00+0000,193.0,247.0,0.0
2023-03-19 02:00:00+0000,209.0,210.0,0.0
2023-03-19 03:00:00+0000,231.0,203.0,0.0
2023-03-19 04:00:00+0000,270.0,214.0,0.0
2023-03-19 05:00:00+0000,199.0,300.0,0.0
2023-03-19 06:00:00+0000,189.0,378.0,0.0
2023-03-19 07:00:00+0000,249.0,434.0,2.0
2023-03-19 08:00:00+0000,261.0,489.0,44.0
2023-03-19 09:00:00+0000,298.0,514.0,57.0
2023-03-19 10:00:00+0000,262.0,549.0,60.0
2023-03-19 11:00:00+0000,264.0,549.0,63.0
2023-03-19 12:00:00+0000,256.0,569.0,98.0
2023-03-19 13:00:00+0000,221.0,525.0,28.0
2023-03-19 14:00:00+0000,153.0,308.0,0.0
2023-03-19 15:00:00+0000,26.0,48.0,0.0
2023-03-19 16:00:00+0000,0.0,0.0,0.0
2023-03-19 17:00:00+0000,0.0,0.0,0.0
2023-03-19 18:00:00+0000,0.0,23.0,0.0
2023-03-19 19:00:00+0000,0.0,45.0,0.0
2023-03-19 20:00:00+0000,0.0,17.0,0.0
2023-03-19 21:00:00+0000,0.0,81.0,0.0
2023-03-19 22:00:00+0000,113.0,103.0,0.0
2023-03-19 23:00:00+0000,192.0,165.0,0.0
2023-03-20 00:00:00+0000,180.0,248.0,0.0
2023-03-20 01:00:00+0000,264.0,265.0,0.0
