index,AL -> EL,BA -> HR,BG -> TR,BG -> MK,BG -> RS,BY -> LT,EE -> RU,EL -> TR,EL -> MK,EL -> AL,FI -> RU,HR -> BA,HR -> RS,HU -> RS,HU -> UA,IT -> ME,IT -> MT,LT -> BY,LV -> RU,MD -> RO,ME -> IT,MK -> EL,MK -> BG,MT -> IT,PL -> UA,RO -> RS,RO -> MD,RO -> UA,RU -> FI,RU -> LV,RU -> EE,RS -> RO,RS -> HU,RS -> BG,RS -> HR,SK -> UA,TR -> EL,TR -> BG,UA -> RO,UA -> SK,UA -> HU,UA -> PL
2020-07-29 08:00:00+00:00,15.0,27.0,42.0,294.0,107.0,28.0,198.0,0.0,0.0,3.0,0.0,0.0,50.0,296.0,0.0,0.0,88.0,0.0,0.0,0.0,603.0,510.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,128.0,0.0,8.0,0.0,0.0,0.0,513.0,261.0,8.0,366.0,0.0,132.0,153.0
2020-07-29 08:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-29 09:00:00+00:00,16.0,0.0,71.0,314.0,133.0,0.0,118.0,0.0,0.0,3.0,0.0,41.0,64.0,338.0,0.0,0.0,83.0,53.0,0.0,0.0,603.0,512.0,0.0,0.0,0.0,14.0,0.0,0.0,3.0,148.0,0.0,0.0,0.0,0.0,0.0,481.0,271.0,2.0,356.0,0.0,135.0,153.0
2020-07-29 09:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-29 10:00:00+00:00,7.0,0.0,114.0,334.0,140.0,0.0,153.0,0.0,0.0,11.0,0.0,103.0,95.0,381.0,0.0,0.0,82.0,17.0,0.0,0.0,603.0,543.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,149.0,0.0,7.0,0.0,0.0,0.0,491.0,274.0,0.0,355.0,0.0,137.0,154.0
2020-07-29 10:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-29 11:00:00+00:00,10.0,0.0,91.0,323.0,128.0,0.0,206.0,0.0,0.0,7.0,0.0,80.0,111.0,407.0,0.0,0.0,84.0,15.0,0.0,0.0,603.0,524.0,0.0,0.0,0.0,37.0,0.0,0.0,2.0,175.0,0.0,0.0,0.0,0.0,0.0,506.0,275.0,1.0,375.0,0.0,134.0,154.0
2020-07-29 11:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-29 12:00:00+00:00,22.0,0.0,100.0,327.0,131.0,22.0,207.0,0.0,0.0,1.0,0.0,97.0,99.0,385.0,0.0,0.0,86.0,0.0,0.0,0.0,603.0,528.0,0.0,0.0,0.0,58.0,0.0,0.0,3.0,190.0,0.0,0.0,0.0,0.0,0.0,502.0,283.0,0.0,354.0,0.0,152.0,153.0
2020-07-29 12:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-29 13:00:00+00:00,6.0,0.0,74.0,326.0,163.0,64.0,310.0,0.0,0.0,9.0,0.0,43.0,71.0,308.0,0.0,0.0,92.0,0.0,0.0,0.0,603.0,508.0,0.0,0.0,0.0,83.0,0.0,0.0,3.0,231.0,0.0,0.0,0.0,0.0,0.0,470.0,303.0,2.0,354.0,0.0,166.0,153.0
2020-07-29 13:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-29 14:00:00+00:00,51.0,153.0,57.0,341.0,197.0,138.0,206.0,0.0,0.0,0.0,0.0,0.0,44.0,237.0,0.0,0.0,106.0,0.0,0.0,0.0,603.0,550.0,0.0,0.0,0.0,89.0,0.0,0.0,3.0,226.0,0.0,0.0,0.0,0.0,0.0,466.0,363.0,7.0,250.0,0.0,179.0,154.0
2020-07-29 14:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-29 15:00:00+00:00,49.0,151.0,22.0,339.0,232.0,102.0,188.0,0.0,0.0,0.0,0.0,0.0,1.0,139.0,0.0,0.0,125.0,0.0,0.0,0.0,603.0,523.0,0.0,0.0,0.0,43.0,0.0,0.0,3.0,216.0,0.0,0.0,0.0,0.0,0.0,406.0,379.0,19.0,156.0,0.0,154.0,153.0
2020-07-29 15:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-29 16:00:00+00:00,82.0,301.0,17.0,304.0,206.0,22.0,282.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,148.0,0.0,0.0,0.0,603.0,497.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,223.0,0.0,83.0,20.0,0.0,81.0,332.0,441.0,41.0,82.0,0.0,118.0,154.0
2020-07-29 16:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-29 17:00:00+00:00,103.0,409.0,23.0,299.0,191.0,0.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.0,1.0,0.0,0.0,603.0,523.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,231.0,0.0,29.0,60.0,0.0,108.0,333.0,418.0,19.0,68.0,0.0,113.0,154.0
2020-07-29 17:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-29 18:00:00+00:00,153.0,355.0,18.0,292.0,166.0,0.0,111.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,159.0,4.0,0.0,0.0,603.0,533.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,271.0,0.0,47.0,2.0,0.0,48.0,375.0,427.0,22.0,94.0,0.0,105.0,153.0
2020-07-29 18:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-29 19:00:00+00:00,135.0,225.0,20.0,287.0,180.0,62.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,158.0,0.0,0.0,0.0,603.0,521.0,0.0,0.0,0.0,69.0,0.0,0.0,3.0,257.0,0.0,0.0,0.0,0.0,32.0,272.0,399.0,22.0,70.0,0.0,95.0,153.0
2020-07-29 19:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-29 20:00:00+00:00,75.0,0.0,22.0,297.0,141.0,47.0,304.0,0.0,0.0,0.0,0.0,65.0,51.0,126.0,0.0,0.0,144.0,0.0,0.0,0.0,601.0,608.0,0.0,0.0,0.0,154.0,0.0,0.0,3.0,247.0,0.0,0.0,0.0,0.0,0.0,284.0,394.0,23.0,198.0,0.0,108.0,154.0
2020-07-29 20:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-29 21:00:00+00:00,31.0,0.0,146.0,310.0,115.0,18.0,355.0,0.0,0.0,2.0,0.0,144.0,92.0,203.0,0.0,0.0,122.0,0.0,0.0,0.0,532.0,676.0,0.0,0.0,0.0,173.0,0.0,0.0,3.0,162.0,0.0,0.0,0.0,0.0,0.0,341.0,281.0,5.0,271.0,0.0,156.0,154.0
2020-07-29 21:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-29 22:00:00+00:00,1.0,0.0,181.0,302.0,81.0,140.0,352.0,0.0,0.0,40.0,0.0,377.0,176.0,293.0,0.0,0.0,97.0,0.0,0.0,0.0,553.0,704.0,0.0,0.0,0.0,141.0,0.0,0.0,3.0,190.0,0.0,0.0,0.0,0.0,0.0,449.0,245.0,0.0,402.0,0.0,51.0,154.0
2020-07-29 22:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-29 23:00:00+00:00,4.0,0.0,256.0,286.0,43.0,191.0,375.0,0.0,0.0,22.0,0.0,290.0,147.0,280.0,0.0,0.0,76.0,0.0,0.0,0.0,553.0,758.0,0.0,0.0,0.0,156.0,0.0,0.0,3.0,156.0,0.0,0.0,0.0,0.0,0.0,507.0,183.0,0.0,453.0,0.0,53.0,152.0
2020-07-29 23:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-30 00:00:00+00:00,8.0,0.0,298.0,283.0,35.0,216.0,340.0,0.0,0.0,12.0,0.0,300.0,144.0,266.0,0.0,0.0,60.0,0.0,0.0,0.0,545.0,780.0,0.0,0.0,0.0,156.0,0.0,0.0,3.0,138.0,0.0,0.0,0.0,0.0,0.0,513.0,144.0,0.0,445.0,0.0,68.0,154.0
2020-07-30 00:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-30 01:00:00+00:00,4.0,0.0,290.0,282.0,32.0,204.0,322.0,0.0,0.0,16.0,0.0,257.0,127.0,251.0,0.0,0.0,50.0,0.0,0.0,0.0,545.0,773.0,0.0,0.0,0.0,148.0,0.0,0.0,3.0,134.0,0.0,0.0,0.0,0.0,0.0,532.0,153.0,0.0,446.0,0.0,85.0,153.0
2020-07-30 01:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-30 02:00:00+00:00,2.0,0.0,191.0,277.0,45.0,174.0,306.0,0.0,0.0,34.0,0.0,235.0,109.0,225.0,0.0,0.0,48.0,0.0,0.0,0.0,554.0,734.0,0.0,0.0,0.0,114.0,0.0,0.0,3.0,149.0,0.0,0.0,0.0,0.0,0.0,521.0,207.0,0.0,421.0,0.0,96.0,154.0
2020-07-30 02:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-30 03:00:00+00:00,4.0,0.0,89.0,246.0,11.0,138.0,349.0,0.0,0.0,18.0,0.0,198.0,87.0,163.0,0.0,0.0,54.0,0.0,0.0,0.0,547.0,723.0,0.0,0.0,0.0,4.0,0.0,0.0,3.0,211.0,0.0,0.0,0.0,0.0,0.0,521.0,257.0,2.0,435.0,0.0,65.0,152.0
2020-07-30 03:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-30 04:00:00+00:00,51.0,0.0,19.0,250.0,33.0,0.0,101.0,0.0,0.0,0.0,0.0,303.0,119.0,172.0,0.0,0.0,70.0,54.0,0.0,0.0,596.0,686.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,152.0,0.0,52.0,0.0,0.0,0.0,469.0,346.0,36.0,389.0,0.0,61.0,153.0
2020-07-30 04:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-30 05:00:00+00:00,83.0,0.0,2.0,245.0,54.0,59.0,271.0,0.0,0.0,0.0,0.0,137.0,75.0,156.0,0.0,0.0,102.0,0.0,0.0,0.0,446.0,592.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,232.0,0.0,93.0,0.0,0.0,0.0,409.0,323.0,54.0,307.0,0.0,76.0,154.0
2020-07-30 05:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-30 06:00:00+00:00,38.0,0.0,2.0,251.0,73.0,124.0,337.0,0.0,0.0,0.0,0.0,75.0,55.0,192.0,0.0,0.0,113.0,0.0,0.0,0.0,454.0,523.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,240.0,0.0,142.0,0.0,0.0,0.0,343.0,337.0,58.0,252.0,0.0,63.0,154.0
2020-07-30 06:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-30 07:00:00+00:00,40.0,0.0,6.0,262.0,103.0,91.0,367.0,0.0,0.0,0.0,0.0,31.0,52.0,238.0,0.0,0.0,115.0,0.0,0.0,0.0,493.0,498.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,242.0,0.0,77.0,0.0,0.0,0.0,363.0,343.0,43.0,262.0,0.0,91.0,153.0
2020-07-30 07:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-30 08:00:00+00:00,64.0,83.0,6.0,258.0,108.0,75.0,346.0,0.0,0.0,0.0,0.0,0.0,46.0,278.0,0.0,0.0,103.0,0.0,0.0,0.0,235.0,475.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,250.0,0.0,64.0,0.0,0.0,0.0,412.0,324.0,41.0,286.0,0.0,125.0,153.0
2020-07-30 08:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-30 09:00:00+00:00,90.0,83.0,19.0,293.0,139.0,66.0,355.0,0.0,0.0,0.0,0.0,0.0,49.0,300.0,0.0,0.0,95.0,0.0,0.0,0.0,148.0,527.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,253.0,0.0,31.0,0.0,0.0,0.0,408.0,359.0,22.0,279.0,0.0,128.0,154.0
2020-07-30 09:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-30 10:00:00+00:00,76.0,0.0,22.0,292.0,129.0,44.0,357.0,0.0,0.0,0.0,0.0,15.0,63.0,299.0,0.0,0.0,92.0,0.0,0.0,0.0,145.0,523.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,248.0,0.0,37.0,0.0,0.0,0.0,384.0,365.0,11.0,261.0,0.0,128.0,153.0
2020-07-30 10:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-30 11:00:00+00:00,44.0,0.0,18.0,292.0,153.0,24.0,311.0,0.0,0.0,0.0,0.0,12.0,53.0,275.0,0.0,0.0,93.0,0.0,0.0,0.0,204.0,479.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,242.0,0.0,59.0,0.0,0.0,0.0,340.0,366.0,17.0,220.0,0.0,127.0,152.0
2020-07-30 11:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-30 12:00:00+00:00,55.0,0.0,36.0,305.0,160.0,5.0,293.0,0.0,0.0,0.0,0.0,51.0,60.0,273.0,0.0,0.0,108.0,0.0,0.0,0.0,327.0,483.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,216.0,0.0,22.0,0.0,0.0,0.0,347.0,390.0,6.0,228.0,0.0,120.0,152.0
2020-07-30 12:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-30 13:00:00+00:00,1.0,0.0,18.0,302.0,180.0,31.0,294.0,0.0,0.0,26.0,0.0,44.0,21.0,215.0,0.0,0.0,107.0,0.0,0.0,0.0,556.0,460.0,0.0,0.0,0.0,47.0,0.0,0.0,4.0,214.0,0.0,0.0,0.0,0.0,0.0,306.0,380.0,21.0,164.0,0.0,141.0,153.0
2020-07-30 13:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-30 14:00:00+00:00,45.0,213.0,33.0,330.0,217.0,81.0,198.0,0.0,0.0,0.0,0.0,0.0,0.0,131.0,0.0,0.0,116.0,0.0,0.0,0.0,536.0,535.0,0.0,0.0,0.0,30.0,0.0,0.0,2.0,276.0,0.0,0.0,0.0,0.0,26.0,321.0,399.0,10.0,165.0,0.0,173.0,153.0
2020-07-30 14:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-30 15:00:00+00:00,59.0,273.0,17.0,302.0,182.0,6.0,167.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,136.0,0.0,0.0,0.0,601.0,516.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,235.0,0.0,93.0,2.0,0.0,60.0,253.0,368.0,26.0,55.0,0.0,142.0,153.0
2020-07-30 15:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-30 16:00:00+00:00,104.0,374.0,30.0,280.0,159.0,0.0,252.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.0,13.0,0.0,0.0,603.0,512.0,0.0,0.0,0.0,0.0,0.0,12.0,2.0,207.0,0.0,151.0,65.0,0.0,107.0,228.0,392.0,18.0,0.0,0.0,131.0,153.0
2020-07-30 16:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-30 17:00:00+00:00,116.0,499.0,54.0,282.0,171.0,0.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.0,18.0,0.0,0.0,603.0,502.0,0.0,0.0,0.0,0.0,0.0,62.0,2.0,212.0,0.0,179.0,122.0,0.0,140.0,221.0,414.0,7.0,0.0,0.0,131.0,154.0
2020-07-30 17:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-30 18:00:00+00:00,81.0,414.0,40.0,284.0,192.0,48.0,137.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167.0,0.0,0.0,0.0,603.0,447.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,266.0,0.0,141.0,76.0,0.0,103.0,285.0,420.0,10.0,0.0,0.0,105.0,154.0
2020-07-30 18:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-30 19:00:00+00:00,80.0,296.0,66.0,303.0,209.0,55.0,176.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,170.0,0.0,0.0,0.0,603.0,499.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,247.0,0.0,7.0,24.0,0.0,86.0,231.0,448.0,6.0,5.0,0.0,119.0,153.0
2020-07-30 19:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-30 20:00:00+00:00,62.0,0.0,90.0,300.0,122.0,148.0,293.0,0.0,0.0,0.0,0.0,139.0,46.0,140.0,0.0,0.0,159.0,0.0,0.0,0.0,603.0,628.0,0.0,0.0,0.0,141.0,0.0,0.0,2.0,239.0,0.0,0.0,0.0,0.0,0.0,303.0,456.0,3.0,195.0,0.0,125.0,153.0
2020-07-30 20:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
