index,NL -> NO,NL -> BE,NL -> DE,NL -> DK,NL -> UK
2019-07-12 21:00:00+0000,0.0,13.0,436.0,,970.0
2019-07-12 22:00:00+0000,0.0,0.0,339.0,,869.0
2019-07-12 23:00:00+0000,0.0,0.0,256.0,,750.0
2019-07-13 00:00:00+0000,9.0,0.0,227.0,,706.0
2019-07-13 01:00:00+0000,226.0,0.0,733.0,,280.0
2019-07-13 02:00:00+0000,10.0,0.0,815.0,,510.0
2019-07-13 03:00:00+0000,263.0,0.0,779.0,,288.0
2019-07-13 04:00:00+0000,0.0,0.0,682.0,,723.0
2019-07-13 05:00:00+0000,0.0,0.0,869.0,,777.0
2019-07-13 06:00:00+0000,0.0,0.0,847.0,,878.0
2019-07-13 07:00:00+0000,0.0,0.0,472.0,,977.0
2019-07-13 08:00:00+0000,0.0,0.0,357.0,,1026.0
2019-07-13 09:00:00+0000,0.0,0.0,106.0,,1026.0
2019-07-13 10:00:00+0000,0.0,0.0,177.0,,1026.0
2019-07-13 11:00:00+0000,4.0,0.0,444.0,,1026.0
2019-07-13 12:00:00+0000,108.0,0.0,812.0,,1024.0
2019-07-13 13:00:00+0000,118.0,0.0,1192.0,,975.0
2019-07-13 14:00:00+0000,306.0,0.0,1040.0,,977.0
2019-07-13 15:00:00+0000,210.0,0.0,441.0,,1026.0
2019-07-13 16:00:00+0000,0.0,0.0,192.0,,1026.0
2019-07-13 17:00:00+0000,0.0,0.0,0.0,,1026.0
2019-07-13 18:00:00+0000,0.0,0.0,0.0,,1027.0
2019-07-13 19:00:00+0000,0.0,0.0,37.0,,1026.0
2019-07-13 20:00:00+0000,0.0,0.0,21.0,,1023.0
2019-07-13 21:00:00+0000,0.0,0.0,0.0,,971.0
2019-07-13 22:00:00+0000,20.0,0.0,0.0,,873.0
2019-07-13 23:00:00+0000,592.0,0.0,0.0,,821.0
2019-07-14 00:00:00+0000,520.0,0.0,0.0,,725.0
2019-07-14 01:00:00+0000,312.0,0.0,94.0,,725.0
2019-07-14 02:00:00+0000,396.0,0.0,604.0,,725.0
2019-07-14 03:00:00+0000,619.0,0.0,852.0,,713.0
2019-07-14 04:00:00+0000,592.0,0.0,1049.0,,427.0
2019-07-14 05:00:00+0000,82.0,0.0,1204.0,,443.0
2019-07-14 06:00:00+0000,151.0,0.0,664.0,,827.0
2019-07-14 07:00:00+0000,0.0,0.0,473.0,,880.0
2019-07-14 08:00:00+0000,0.0,0.0,551.0,,978.0
2019-07-14 09:00:00+0000,0.0,0.0,290.0,,1026.0
2019-07-14 10:00:00+0000,145.0,0.0,185.0,,1026.0
2019-07-14 11:00:00+0000,613.0,0.0,424.0,,1025.0
2019-07-14 12:00:00+0000,730.0,0.0,477.0,,1026.0
2019-07-14 13:00:00+0000,698.0,0.0,686.0,,1026.0
2019-07-14 14:00:00+0000,417.0,0.0,885.0,,1026.0
2019-07-14 15:00:00+0000,0.0,0.0,739.0,,1026.0
2019-07-14 16:00:00+0000,0.0,0.0,340.0,,1026.0
2019-07-14 17:00:00+0000,0.0,0.0,0.0,,1029.0
2019-07-14 18:00:00+0000,0.0,0.0,0.0,,1084.0
2019-07-14 19:00:00+0000,0.0,0.0,0.0,,1026.0
2019-07-14 20:00:00+0000,0.0,0.0,0.0,,1025.0
2019-07-14 21:00:00+0000,0.0,0.0,0.0,,1021.0
2019-07-14 22:00:00+0000,0.0,0.0,0.0,,924.0
2019-07-14 23:00:00+0000,47.0,0.0,0.0,,876.0
2019-07-15 00:00:00+0000,48.0,0.0,0.0,,876.0
2019-07-15 01:00:00+0000,0.0,0.0,0.0,,875.0
2019-07-15 02:00:00+0000,0.0,0.0,0.0,,875.0
2019-07-15 03:00:00+0000,0.0,0.0,108.0,,848.0
2019-07-15 04:00:00+0000,0.0,0.0,1041.0,,211.0
2019-07-15 05:00:00+0000,0.0,0.0,1252.0,,230.0
2019-07-15 06:00:00+0000,0.0,0.0,473.0,,673.0
2019-07-15 07:00:00+0000,0.0,0.0,188.0,,1086.0
2019-07-15 08:00:00+0000,0.0,0.0,197.0,,1087.0
2019-07-15 09:00:00+0000,0.0,0.0,149.0,,1084.0
2019-07-15 10:00:00+0000,0.0,26.0,129.0,,1026.0
2019-07-15 11:00:00+0000,0.0,105.0,19.0,,1026.0
2019-07-15 12:00:00+0000,0.0,191.0,0.0,,1026.0
2019-07-15 13:00:00+0000,0.0,198.0,0.0,,1026.0
2019-07-15 14:00:00+0000,0.0,145.0,0.0,,1026.0
2019-07-15 15:00:00+0000,0.0,147.0,0.0,,1026.0
2019-07-15 16:00:00+0000,0.0,553.0,0.0,,1026.0
2019-07-15 17:00:00+0000,0.0,444.0,0.0,,1029.0
2019-07-15 18:00:00+0000,0.0,249.0,0.0,,1087.0
2019-07-15 19:00:00+0000,0.0,125.0,0.0,,1083.0
2019-07-15 20:00:00+0000,0.0,925.0,0.0,,1025.0
2019-07-15 21:00:00+0000,0.0,926.0,0.0,,1025.0
2019-07-15 22:00:00+0000,0.0,360.0,0.0,,994.0
2019-07-15 23:00:00+0000,0.0,0.0,0.0,,876.0
2019-07-16 00:00:00+0000,0.0,0.0,0.0,,877.0
2019-07-16 01:00:00+0000,0.0,0.0,0.0,,876.0
2019-07-16 02:00:00+0000,0.0,0.0,0.0,,875.0
2019-07-16 03:00:00+0000,0.0,0.0,0.0,,875.0
2019-07-16 04:00:00+0000,0.0,0.0,0.0,,877.0
2019-07-16 05:00:00+0000,0.0,44.0,2.0,,914.0
2019-07-16 06:00:00+0000,0.0,409.0,1.0,,728.0
2019-07-16 07:00:00+0000,0.0,366.0,292.0,,1087.0
2019-07-16 08:00:00+0000,0.0,379.0,493.0,,1087.0
2019-07-16 09:00:00+0000,0.0,633.0,615.0,,1084.0
2019-07-16 10:00:00+0000,0.0,947.0,648.0,,1026.0
2019-07-16 11:00:00+0000,0.0,581.0,444.0,,1026.0
2019-07-16 12:00:00+0000,0.0,373.0,244.0,,1026.0
2019-07-16 13:00:00+0000,0.0,123.0,457.0,,1026.0
2019-07-16 14:00:00+0000,0.0,332.0,604.0,,1026.0
2019-07-16 15:00:00+0000,0.0,454.0,746.0,,1026.0
2019-07-16 16:00:00+0000,0.0,591.0,696.0,,1026.0
2019-07-16 17:00:00+0000,0.0,525.0,774.0,,1029.0
2019-07-16 18:00:00+0000,0.0,14.0,942.0,,1087.0
2019-07-16 19:00:00+0000,0.0,55.0,996.0,,1084.0
2019-07-16 20:00:00+0000,0.0,738.0,837.0,,1026.0
2019-07-16 21:00:00+0000,0.0,949.0,836.0,,1024.0
2019-07-16 22:00:00+0000,0.0,629.0,563.0,,973.0
2019-07-16 23:00:00+0000,0.0,290.0,365.0,,895.0
2019-07-17 00:00:00+0000,0.0,0.0,422.0,,874.0
2019-07-17 01:00:00+0000,0.0,0.0,530.0,,825.0
2019-07-17 02:00:00+0000,0.0,0.0,696.0,,794.0
2019-07-17 03:00:00+0000,0.0,0.0,973.0,,368.0
2019-07-17 04:00:00+0000,0.0,0.0,2192.0,,0.0
2019-07-17 05:00:00+0000,0.0,0.0,1944.0,,0.0
2019-07-17 06:00:00+0000,0.0,0.0,1065.0,,983.0
2019-07-17 07:00:00+0000,0.0,0.0,995.0,,1087.0
2019-07-17 08:00:00+0000,0.0,0.0,976.0,,1088.0
2019-07-17 09:00:00+0000,0.0,0.0,942.0,,1076.0
2019-07-17 10:00:00+0000,0.0,0.0,1133.0,,815.0
2019-07-17 11:00:00+0000,0.0,0.0,1349.0,,441.0
2019-07-17 12:00:00+0000,0.0,0.0,1726.0,,1.0
2019-07-17 13:00:00+0000,0.0,0.0,1905.0,,1.0
2019-07-17 14:00:00+0000,0.0,0.0,1079.0,,723.0
2019-07-17 15:00:00+0000,0.0,0.0,960.0,,746.0
2019-07-17 16:00:00+0000,0.0,0.0,982.0,,791.0
2019-07-17 17:00:00+0000,0.0,0.0,1099.0,,595.0
2019-07-17 18:00:00+0000,0.0,0.0,1204.0,,106.0
2019-07-17 19:00:00+0000,0.0,0.0,1206.0,,240.0
2019-07-17 20:00:00+0000,0.0,0.0,1148.0,,432.0
2019-07-17 21:00:00+0000,0.0,0.0,1042.0,,817.0
2019-07-17 22:00:00+0000,0.0,0.0,909.0,,921.0
2019-07-17 23:00:00+0000,29.0,0.0,575.0,,826.0
2019-07-18 00:00:00+0000,625.0,0.0,591.0,,825.0
2019-07-18 01:00:00+0000,710.0,0.0,567.0,,826.0
2019-07-18 02:00:00+0000,640.0,0.0,860.0,,826.0
2019-07-18 03:00:00+0000,479.0,0.0,1109.0,,731.0
2019-07-18 04:00:00+0000,0.0,0.0,2561.0,,0.0
2019-07-18 05:00:00+0000,0.0,0.0,1958.0,,465.0
2019-07-18 06:00:00+0000,0.0,0.0,1357.0,,619.0
2019-07-18 07:00:00+0000,0.0,0.0,908.0,,1087.0
2019-07-18 08:00:00+0000,0.0,40.0,786.0,,1082.0
2019-07-18 09:00:00+0000,0.0,151.0,830.0,,981.0
2019-07-18 10:00:00+0000,0.0,18.0,889.0,,920.0
2019-07-18 11:00:00+0000,0.0,0.0,432.0,,798.0
2019-07-18 12:00:00+0000,0.0,0.0,635.0,,194.0
2019-07-18 13:00:00+0000,0.0,0.0,1184.0,,213.0
2019-07-18 14:00:00+0000,0.0,0.0,969.0,,680.0
2019-07-18 15:00:00+0000,0.0,0.0,1497.0,,558.0
2019-07-18 16:00:00+0000,0.0,0.0,1513.0,,107.0
2019-07-18 17:00:00+0000,0.0,0.0,1497.0,,272.0
2019-07-18 18:00:00+0000,0.0,0.0,992.0,,1086.0
2019-07-18 19:00:00+0000,0.0,0.0,999.0,,1084.0
2019-07-18 20:00:00+0000,0.0,0.0,930.0,,1026.0
2019-07-18 21:00:00+0000,0.0,53.0,760.0,,1022.0
2019-07-18 22:00:00+0000,0.0,0.0,595.0,,920.0
2019-07-18 23:00:00+0000,456.0,0.0,312.0,,801.0
2019-07-19 00:00:00+0000,730.0,0.0,338.0,,801.0
2019-07-19 01:00:00+0000,731.0,0.0,437.0,,800.0
2019-07-19 02:00:00+0000,691.0,0.0,295.0,,792.0
2019-07-19 03:00:00+0000,82.0,0.0,1061.0,,710.0
2019-07-19 04:00:00+0000,0.0,0.0,2373.0,,0.0
2019-07-19 05:00:00+0000,0.0,0.0,2109.0,,1.0
2019-07-19 06:00:00+0000,0.0,0.0,1570.0,,713.0
2019-07-19 07:00:00+0000,0.0,0.0,1354.0,,1086.0
2019-07-19 08:00:00+0000,0.0,0.0,1376.0,,1087.0
2019-07-19 09:00:00+0000,0.0,0.0,1529.0,,1084.0
2019-07-19 10:00:00+0000,0.0,0.0,1411.0,,1026.0
2019-07-19 11:00:00+0000,0.0,0.0,1010.0,,1026.0
2019-07-19 12:00:00+0000,0.0,0.0,731.0,,988.0
2019-07-19 13:00:00+0000,0.0,3.0,1644.0,,108.0
2019-07-19 14:00:00+0000,0.0,0.0,1778.0,,0.0
2019-07-19 15:00:00+0000,0.0,0.0,1784.0,,0.0
2019-07-19 16:00:00+0000,0.0,0.0,1589.0,,132.0
2019-07-19 17:00:00+0000,0.0,0.0,1574.0,,0.0
2019-07-19 18:00:00+0000,0.0,0.0,1710.0,,0.0
2019-07-19 19:00:00+0000,0.0,0.0,1633.0,,0.0
2019-07-19 20:00:00+0000,0.0,0.0,1154.0,,171.0
2019-07-19 21:00:00+0000,0.0,36.0,946.0,,378.0
2019-07-19 22:00:00+0000,0.0,489.0,332.0,,726.0
2019-07-19 23:00:00+0000,0.0,0.0,35.0,,711.0
2019-07-20 00:00:00+0000,0.0,0.0,843.0,,366.0
2019-07-20 01:00:00+0000,0.0,0.0,1578.0,,0.0
2019-07-20 02:00:00+0000,39.0,0.0,1701.0,,0.0
2019-07-20 03:00:00+0000,48.0,0.0,1963.0,,0.0
2019-07-20 04:00:00+0000,123.0,0.0,2246.0,,0.0
2019-07-20 05:00:00+0000,123.0,0.0,1752.0,,0.0
2019-07-20 06:00:00+0000,125.0,0.0,834.0,,797.0
2019-07-20 07:00:00+0000,196.0,0.0,40.0,,828.0
2019-07-20 08:00:00+0000,341.0,0.0,0.0,,874.0
2019-07-20 09:00:00+0000,533.0,0.0,0.0,,876.0
2019-07-20 10:00:00+0000,726.0,0.0,36.0,,873.0
2019-07-20 11:00:00+0000,730.0,0.0,170.0,,824.0
2019-07-20 12:00:00+0000,730.0,0.0,159.0,,775.0
2019-07-20 13:00:00+0000,726.0,0.0,818.0,,773.0
2019-07-20 14:00:00+0000,618.0,0.0,1536.0,,759.0
2019-07-20 15:00:00+0000,336.0,0.0,1736.0,,486.0
2019-07-20 16:00:00+0000,0.0,0.0,1827.0,,602.0
2019-07-20 17:00:00+0000,0.0,0.0,1547.0,,660.0
2019-07-20 18:00:00+0000,0.0,0.0,842.0,,937.0
2019-07-20 19:00:00+0000,0.0,0.0,710.0,,934.0
2019-07-20 20:00:00+0000,0.0,275.0,79.0,,875.0
2019-07-20 21:00:00+0000,0.0,567.0,0.0,,874.0
2019-07-20 22:00:00+0000,335.0,228.0,0.0,,822.0
2019-07-20 23:00:00+0000,288.0,0.0,0.0,,725.0
2019-07-21 00:00:00+0000,0.0,0.0,162.0,,726.0
2019-07-21 01:00:00+0000,509.0,0.0,248.0,,725.0
2019-07-21 02:00:00+0000,535.0,0.0,47.0,,724.0
2019-07-21 03:00:00+0000,725.0,0.0,0.0,,725.0
2019-07-21 04:00:00+0000,714.0,0.0,42.0,,725.0
2019-07-21 05:00:00+0000,728.0,0.0,130.0,,725.0
2019-07-21 06:00:00+0000,682.0,0.0,362.0,,725.0
2019-07-21 07:00:00+0000,731.0,35.0,373.0,,729.0
2019-07-21 08:00:00+0000,731.0,462.0,135.0,,776.0
2019-07-21 09:00:00+0000,731.0,846.0,0.0,,778.0
2019-07-21 10:00:00+0000,731.0,1114.0,0.0,,825.0
2019-07-21 11:00:00+0000,731.0,978.0,0.0,,822.0
2019-07-21 12:00:00+0000,731.0,758.0,0.0,,770.0
2019-07-21 13:00:00+0000,731.0,213.0,0.0,,753.0
2019-07-21 14:00:00+0000,727.0,0.0,0.0,,335.0
2019-07-21 15:00:00+0000,585.0,0.0,228.0,,449.0
2019-07-21 16:00:00+0000,0.0,0.0,0.0,,818.0
2019-07-21 17:00:00+0000,0.0,0.0,156.0,,678.0
2019-07-21 18:00:00+0000,0.0,0.0,425.0,,751.0
2019-07-21 19:00:00+0000,0.0,0.0,565.0,,611.0
2019-07-21 20:00:00+0000,0.0,0.0,605.0,,531.0
2019-07-21 21:00:00+0000,0.0,0.0,635.0,,479.0
2019-07-21 22:00:00+0000,0.0,0.0,1506.0,,0.0
2019-07-21 23:00:00+0000,406.0,0.0,1659.0,,0.0
2019-07-22 00:00:00+0000,114.0,0.0,2228.0,,0.0
2019-07-22 01:00:00+0000,453.0,0.0,2083.0,,0.0
2019-07-22 02:00:00+0000,254.0,0.0,2433.0,,0.0
2019-07-22 03:00:00+0000,44.0,0.0,3074.0,,0.0
2019-07-22 04:00:00+0000,0.0,0.0,3481.0,,0.0
2019-07-22 05:00:00+0000,0.0,0.0,3406.0,,0.0
2019-07-22 06:00:00+0000,0.0,0.0,2705.0,,1.0
2019-07-22 07:00:00+0000,0.0,0.0,1799.0,,570.0
2019-07-22 08:00:00+0000,0.0,390.0,1327.0,,976.0
2019-07-22 09:00:00+0000,0.0,418.0,1227.0,,976.0
2019-07-22 10:00:00+0000,154.0,369.0,928.0,,975.0
2019-07-22 11:00:00+0000,714.0,245.0,683.0,,975.0
2019-07-22 12:00:00+0000,597.0,211.0,790.0,,975.0
2019-07-22 13:00:00+0000,0.0,122.0,1179.0,,962.0
2019-07-22 14:00:00+0000,0.0,389.0,1174.0,,671.0
2019-07-22 15:00:00+0000,0.0,59.0,1074.0,,719.0
2019-07-22 16:00:00+0000,0.0,0.0,1161.0,,728.0
2019-07-22 17:00:00+0000,0.0,0.0,796.0,,731.0
2019-07-22 18:00:00+0000,0.0,0.0,753.0,,789.0
2019-07-22 19:00:00+0000,0.0,0.0,899.0,,787.0
2019-07-22 20:00:00+0000,0.0,70.0,161.0,,738.0
2019-07-22 21:00:00+0000,0.0,237.0,164.0,,832.0
2019-07-22 22:00:00+0000,0.0,199.0,231.0,,741.0
2019-07-22 23:00:00+0000,0.0,0.0,1054.0,,137.0
2019-07-23 00:00:00+0000,0.0,0.0,1144.0,,416.0
2019-07-23 01:00:00+0000,0.0,0.0,1264.0,,744.0
2019-07-23 02:00:00+0000,0.0,0.0,1300.0,,734.0
2019-07-23 03:00:00+0000,0.0,0.0,1960.0,,532.0
2019-07-23 04:00:00+0000,0.0,0.0,2239.0,,1.0
2019-07-23 05:00:00+0000,0.0,0.0,1683.0,,168.0
2019-07-23 06:00:00+0000,0.0,0.0,1564.0,,383.0
2019-07-23 07:00:00+0000,0.0,132.0,786.0,,408.0
2019-07-23 08:00:00+0000,0.0,452.0,775.0,,1.0
2019-07-23 09:00:00+0000,0.0,44.0,701.0,,609.0
2019-07-23 10:00:00+0000,0.0,2.0,501.0,,1013.0
2019-07-23 11:00:00+0000,0.0,0.0,380.0,,678.0
2019-07-23 12:00:00+0000,0.0,0.0,390.0,,466.0
2019-07-23 13:00:00+0000,0.0,0.0,616.0,,218.0
2019-07-23 14:00:00+0000,0.0,0.0,979.0,,0.0
2019-07-23 15:00:00+0000,0.0,0.0,813.0,,0.0
2019-07-23 16:00:00+0000,0.0,0.0,1083.0,,0.0
2019-07-23 17:00:00+0000,0.0,0.0,1263.0,,0.0
2019-07-23 18:00:00+0000,0.0,0.0,1498.0,,0.0
2019-07-23 19:00:00+0000,0.0,0.0,1441.0,,0.0
2019-07-23 20:00:00+0000,0.0,0.0,1122.0,,0.0
2019-07-23 21:00:00+0000,0.0,412.0,610.0,,0.0
2019-07-23 22:00:00+0000,0.0,61.0,966.0,,0.0
2019-07-23 23:00:00+0000,0.0,0.0,1678.0,,0.0
2019-07-24 00:00:00+0000,0.0,0.0,2238.0,,0.0
2019-07-24 01:00:00+0000,120.0,0.0,2559.0,,0.0
2019-07-24 02:00:00+0000,254.0,0.0,2663.0,,0.0
2019-07-24 03:00:00+0000,0.0,0.0,2515.0,,0.0
2019-07-24 04:00:00+0000,0.0,0.0,3155.0,,0.0
2019-07-24 05:00:00+0000,0.0,0.0,2682.0,,0.0
2019-07-24 06:00:00+0000,0.0,0.0,1702.0,,0.0
2019-07-24 07:00:00+0000,0.0,0.0,748.0,,128.0
2019-07-24 08:00:00+0000,0.0,0.0,416.0,,937.0
2019-07-24 09:00:00+0000,0.0,0.0,540.0,,945.0
2019-07-24 10:00:00+0000,0.0,254.0,385.0,,910.0
2019-07-24 11:00:00+0000,0.0,501.0,238.0,,907.0
2019-07-24 12:00:00+0000,0.0,641.0,118.0,,860.0
2019-07-24 13:00:00+0000,0.0,244.0,34.0,,843.0
2019-07-24 14:00:00+0000,0.0,84.0,50.0,,462.0
2019-07-24 15:00:00+0000,0.0,0.0,132.0,,417.0
2019-07-24 16:00:00+0000,0.0,0.0,154.0,,905.0
2019-07-24 17:00:00+0000,0.0,0.0,173.0,,975.0
2019-07-24 18:00:00+0000,0.0,0.0,103.0,,231.0
2019-07-24 19:00:00+0000,0.0,0.0,100.0,,0.0
2019-07-24 20:00:00+0000,0.0,111.0,46.0,,0.0
2019-07-24 21:00:00+0000,0.0,728.0,0.0,,0.0
2019-07-24 22:00:00+0000,0.0,523.0,88.0,,106.0
2019-07-24 23:00:00+0000,0.0,173.0,682.0,,105.0
2019-07-25 00:00:00+0000,0.0,0.0,1373.0,,106.0
2019-07-25 01:00:00+0000,0.0,0.0,1911.0,,97.0
2019-07-25 02:00:00+0000,0.0,0.0,2332.0,,0.0
2019-07-25 03:00:00+0000,0.0,0.0,2956.0,,0.0
2019-07-25 04:00:00+0000,0.0,0.0,3331.0,,0.0
2019-07-25 05:00:00+0000,0.0,0.0,2800.0,,0.0
2019-07-25 06:00:00+0000,0.0,0.0,2029.0,,0.0
2019-07-25 07:00:00+0000,0.0,0.0,959.0,,1.0
2019-07-25 08:00:00+0000,0.0,0.0,940.0,,0.0
2019-07-25 09:00:00+0000,0.0,0.0,886.0,,0.0
2019-07-25 10:00:00+0000,0.0,0.0,837.0,,176.0
2019-07-25 11:00:00+0000,0.0,76.0,757.0,,230.0
2019-07-25 12:00:00+0000,0.0,25.0,705.0,,133.0
2019-07-25 13:00:00+0000,0.0,0.0,715.0,,378.0
2019-07-25 14:00:00+0000,0.0,0.0,706.0,,291.0
2019-07-25 15:00:00+0000,0.0,0.0,734.0,,1.0
2019-07-25 16:00:00+0000,0.0,0.0,640.0,,0.0
2019-07-25 17:00:00+0000,0.0,0.0,360.0,,0.0
2019-07-25 18:00:00+0000,0.0,0.0,88.0,,0.0
2019-07-25 19:00:00+0000,0.0,0.0,0.0,,253.0
2019-07-25 20:00:00+0000,0.0,445.0,0.0,,257.0
2019-07-25 21:00:00+0000,0.0,1095.0,0.0,,258.0
2019-07-25 22:00:00+0000,0.0,1394.0,0.0,,1.0
2019-07-25 23:00:00+0000,0.0,486.0,498.0,,1.0
2019-07-26 00:00:00+0000,0.0,101.0,939.0,,1.0
2019-07-26 01:00:00+0000,0.0,0.0,1265.0,,1.0
2019-07-26 02:00:00+0000,0.0,0.0,1761.0,,1.0
2019-07-26 03:00:00+0000,0.0,0.0,1786.0,,1.0
2019-07-26 04:00:00+0000,0.0,0.0,2157.0,,1.0
2019-07-26 05:00:00+0000,0.0,0.0,1721.0,,408.0
2019-07-26 06:00:00+0000,0.0,0.0,680.0,,385.0
2019-07-26 07:00:00+0000,0.0,21.0,0.0,,97.0
2019-07-26 08:00:00+0000,0.0,832.0,0.0,,1.0
2019-07-26 09:00:00+0000,0.0,1068.0,0.0,,0.0
2019-07-26 10:00:00+0000,0.0,1344.0,0.0,,0.0
2019-07-26 11:00:00+0000,0.0,1117.0,0.0,,0.0
2019-07-26 12:00:00+0000,0.0,794.0,0.0,,1.0
2019-07-26 13:00:00+0000,0.0,945.0,0.0,,0.0
2019-07-26 14:00:00+0000,0.0,1003.0,0.0,,0.0
2019-07-26 15:00:00+0000,0.0,1283.0,0.0,,0.0
2019-07-26 16:00:00+0000,0.0,975.0,0.0,,0.0
2019-07-26 17:00:00+0000,0.0,219.0,0.0,,0.0
2019-07-26 18:00:00+0000,0.0,129.0,0.0,,0.0
2019-07-26 19:00:00+0000,0.0,329.0,59.0,,0.0
2019-07-26 20:00:00+0000,0.0,973.0,0.0,,0.0
2019-07-26 21:00:00+0000,0.0,931.0,0.0,,1.0
2019-07-26 22:00:00+0000,0.0,844.0,0.0,,933.0
2019-07-26 23:00:00+0000,0.0,360.0,73.0,,919.0
2019-07-27 00:00:00+0000,0.0,0.0,1021.0,,802.0
2019-07-27 01:00:00+0000,29.0,0.0,1422.0,,825.0
2019-07-27 02:00:00+0000,454.0,0.0,1366.0,,826.0
2019-07-27 03:00:00+0000,310.0,0.0,1342.0,,825.0
2019-07-27 04:00:00+0000,493.0,0.0,1334.0,,826.0
2019-07-27 05:00:00+0000,498.0,0.0,1256.0,,787.0
2019-07-27 06:00:00+0000,104.0,0.0,1919.0,,144.0
2019-07-27 07:00:00+0000,0.0,0.0,724.0,,1025.0
2019-07-27 08:00:00+0000,501.0,228.0,173.0,,1026.0
2019-07-27 09:00:00+0000,731.0,590.0,31.0,,1026.0
2019-07-27 10:00:00+0000,731.0,662.0,8.0,,1026.0
2019-07-27 11:00:00+0000,731.0,229.0,453.0,,1021.0
2019-07-27 12:00:00+0000,731.0,199.0,683.0,,925.0
2019-07-27 13:00:00+0000,731.0,156.0,479.0,,916.0
2019-07-27 14:00:00+0000,731.0,47.0,169.0,,735.0
2019-07-27 15:00:00+0000,720.0,0.0,116.0,,970.0
2019-07-27 16:00:00+0000,442.0,0.0,287.0,,869.0
2019-07-27 17:00:00+0000,81.0,0.0,597.0,,953.0
2019-07-27 18:00:00+0000,205.0,0.0,643.0,,919.0
2019-07-27 19:00:00+0000,368.0,0.0,609.0,,976.0
2019-07-27 20:00:00+0000,201.0,0.0,289.0,,970.0
2019-07-27 21:00:00+0000,720.0,0.0,172.0,,872.0
2019-07-27 22:00:00+0000,730.0,0.0,282.0,,772.0
2019-07-27 23:00:00+0000,731.0,0.0,608.0,,698.0
2019-07-28 00:00:00+0000,727.0,0.0,1158.0,,528.0
2019-07-28 01:00:00+0000,619.0,0.0,1530.0,,529.0
2019-07-28 02:00:00+0000,306.0,0.0,1826.0,,528.0
2019-07-28 03:00:00+0000,675.0,0.0,1656.0,,528.0
2019-07-28 04:00:00+0000,729.0,0.0,1661.0,,535.0
2019-07-28 05:00:00+0000,682.0,0.0,1781.0,,683.0
2019-07-28 06:00:00+0000,731.0,0.0,1657.0,,319.0
2019-07-28 07:00:00+0000,731.0,0.0,1226.0,,740.0
2019-07-28 08:00:00+0000,732.0,0.0,994.0,,879.0
2019-07-28 09:00:00+0000,732.0,0.0,777.0,,928.0
2019-07-28 10:00:00+0000,732.0,0.0,725.0,,956.0
2019-07-28 11:00:00+0000,727.0,0.0,915.0,,955.0
2019-07-28 12:00:00+0000,603.0,0.0,1285.0,,956.0
2019-07-28 13:00:00+0000,499.0,0.0,1332.0,,955.0
2019-07-28 14:00:00+0000,56.0,0.0,2378.0,,925.0
2019-07-28 15:00:00+0000,0.0,0.0,2898.0,,948.0
2019-07-28 16:00:00+0000,0.0,0.0,2835.0,,1006.0
2019-07-28 17:00:00+0000,0.0,0.0,2414.0,,1026.0
2019-07-28 18:00:00+0000,0.0,0.0,1890.0,,1027.0
2019-07-28 19:00:00+0000,0.0,0.0,1608.0,,1026.0
2019-07-28 20:00:00+0000,0.0,0.0,717.0,,1024.0
2019-07-28 21:00:00+0000,233.0,0.0,361.0,,968.0
2019-07-28 22:00:00+0000,538.0,0.0,950.0,,824.0
2019-07-28 23:00:00+0000,730.0,0.0,1340.0,,795.0
2019-07-29 00:00:00+0000,731.0,0.0,1994.0,,795.0
2019-07-29 01:00:00+0000,731.0,0.0,2207.0,,795.0
2019-07-29 02:00:00+0000,722.0,0.0,2286.0,,795.0
2019-07-29 03:00:00+0000,479.0,0.0,2494.0,,703.0
2019-07-29 04:00:00+0000,0.0,0.0,3042.0,,0.0
2019-07-29 05:00:00+0000,0.0,0.0,3134.0,,0.0
2019-07-29 06:00:00+0000,0.0,0.0,3242.0,,0.0
2019-07-29 07:00:00+0000,0.0,0.0,2767.0,,106.0
2019-07-29 08:00:00+0000,0.0,0.0,2871.0,,542.0
2019-07-29 09:00:00+0000,0.0,0.0,3076.0,,0.0
2019-07-29 10:00:00+0000,0.0,0.0,2628.0,,164.0
2019-07-29 11:00:00+0000,93.0,0.0,1894.0,,400.0
2019-07-29 12:00:00+0000,177.0,0.0,1494.0,,444.0
2019-07-29 13:00:00+0000,331.0,0.0,1321.0,,405.0
2019-07-29 14:00:00+0000,0.0,0.0,1209.0,,770.0
2019-07-29 15:00:00+0000,0.0,0.0,1557.0,,924.0
2019-07-29 16:00:00+0000,0.0,0.0,1703.0,,919.0
2019-07-29 17:00:00+0000,0.0,0.0,1635.0,,870.0
2019-07-29 18:00:00+0000,0.0,0.0,1216.0,,882.0
2019-07-29 19:00:00+0000,0.0,0.0,882.0,,997.0
2019-07-29 20:00:00+0000,0.0,0.0,700.0,,993.0
2019-07-29 21:00:00+0000,0.0,0.0,864.0,,242.0
2019-07-29 22:00:00+0000,0.0,0.0,480.0,,866.0
2019-07-29 23:00:00+0000,383.0,0.0,756.0,,630.0
2019-07-30 00:00:00+0000,729.0,0.0,828.0,,536.0
2019-07-30 01:00:00+0000,731.0,0.0,1006.0,,588.0
2019-07-30 02:00:00+0000,710.0,0.0,1058.0,,616.0
2019-07-30 03:00:00+0000,293.0,0.0,1078.0,,592.0
