,CCGT,CHP,DAC,H2 turbine,Imports_Exports,OCGT,battery storage,distribution network,offshore wind,onshore wind,power-to-gas,solar,solar curtailment,onshore curtailment,offshore curtailment,V2G
2013-01-08 22:00:00,3.72948291715618E-05,0.678001705024807,-0.000220485646593417,5.31765557059254E-06,-21.1821298426098,4.95503221080575E-06,4.10664230368605,-20.790337674061,22.0777187809673,15.1102934504841,-3.67583430359028E-05,0,0,-3.74867068501317E-06,-5.21718416065214E-06,3.02250677797207E-06
2013-01-08 23:00:00,3.73117191651541E-05,0.644216495861704,-0.000220147391044414,5.31445449505596E-06,-21.2370558464409,4.9536531915577E-06,3.65922616838677,-19.4796712859467,21.1863406912718,15.2271320439552,-3.67539172749187E-05,0,0,-3.74987535008131E-06,-5.20868205476259E-06,3.10968906561323E-06
2013-01-09 00:00:00,3.17107946681504E-05,1.00207642023486,-0.455224451987598,5.06357046044219E-06,-20.9029469147826,4.73722025096134E-06,-7.0384364986059E-05,-18.6946629163167,23.3941100472403,15.6566932047862,-3.71696786624372E-05,0,0,-3.86156939151761E-06,-5.38283930084025E-06,3.2988906527817E-06
2013-01-09 01:00:00,3.00222452391617E-05,1.48964236972723,-3.18364065126908,4.96943152127036E-06,-21.064568084101,4.65615331643383E-06,-1.76278252543404,-20.3734699699536,27.7903375217997,17.1044585803388,-3.73494506964611E-05,0,0,-3.93002803230047E-06,-5.47818740329604E-06,3.39578889148035E-06
2013-01-09 02:00:00,3.00155000346886E-05,1.48964493688158,-1.10194162038375,4.96829271688944E-06,-21.2757460376649,4.65540507085723E-06,-8.74338242925263,-18.1072845852149,30.5429752060092,17.1957117889526,-3.73426045497614E-05,0,0,-3.9312426347351E-06,-5.49741738190811E-06,3.40483421584809E-06
2013-01-09 03:00:00,3.00424030432454E-05,1.48964221159628,-0.903292425511524,4.97003767926561E-06,-21.4452275536023,4.65768929012265E-06,-7.09716087862102,-18.2974836354977,28.1175955820394,18.1359039542952,-3.73384958208177E-05,0,0,-3.92306497246864E-06,-5.48064549771032E-06,3.36766223083684E-06
2013-01-09 04:00:00,3.00863252323955E-05,1.48963842646322,-0.576254960264051,4.97102426345927E-06,-21.6180421979363,4.65967307782874E-06,-5.83994854225768,-19.2355206602391,26.6027561480893,19.1773491387665,-3.73219849583786E-05,0,0,-3.92122870630374E-06,-5.46616353975575E-06,3.19817386176176E-06
2013-01-09 05:00:00,3.01231712748845E-05,1.48963693745018,-0.49078764932683,4.97182507935239E-06,-21.5211158807374,4.6613614903048E-06,-4.39096606601111,-21.7753212373201,27.0760443296541,19.6124869641211,-3.73036085250065E-05,0,0,-3.91587560523021E-06,-5.45937433440822E-06,3.08298789441196E-06
2013-01-09 06:00:00,3.01439397633551E-05,1.48963777525178,-0.553219834887991,4.9747310656977E-06,-21.6208913317157,4.66455145418029E-06,-3.7043368215037,-25.4090733138704,30.5463221337598,19.2515386375665,-3.7279722125508E-05,0,0,-3.90913302703666E-06,-5.4529628460895E-06,3.16051161388139E-06
2013-01-09 07:00:00,3.01524598481193E-05,1.48963860407218,-0.614413371071068,4.97556471598747E-06,-21.4078526026969,4.66436600776551E-06,-4.42639153399785,-27.9813230513934,33.7344784694735,19.2058406071584,-3.7258216626336E-05,0,0,-3.9062980480935E-06,-5.43460262735926E-06,3.21211798914622E-06
2013-01-09 08:00:00,3.01850166246393E-05,1.4896387945913,-0.675275578789399,4.98737809464108E-06,-21.5045148148142,4.67731167555091E-06,-5.9509957497931,-28.5431340038021,35.2427872764144,19.9414709929745,-3.72107968198815E-05,0,0,-3.90000006973423E-06,-5.39421373992023E-06,3.21855131520404E-06
2013-01-09 09:00:00,3.02241290344587E-05,1.48963960029092,-0.735121736749799,5.00489082921035E-06,-21.6725249000156,4.69113467071035E-06,-7.99275513658077,-26.6134001399374,34.0087578464451,20.1944403361754,-3.71770381719752E-05,1.32094919036986,-8.32150325111217E-06,-3.89446811675498E-06,-5.31767705124769E-06,3.21291313802902E-06
2013-01-09 10:00:00,3.01036762274381E-05,1.48964027662159,-0.776882141074153,5.00235233476588E-06,-20.5903301604235,4.68161022880775E-06,-1.61334127669797,-25.4423452843307,29.6832466796824,15.155140213631,-3.71916109045062E-05,2.0948568482446,-8.42523267549777E-06,-3.86905097633416E-06,-5.20435927034868E-06,3.22275009113855E-06
2013-01-09 11:00:00,5.9950740110099E-05,0.95391405028095,-7.27722444148228E-05,5.98741300960235E-06,-19.5436218945888,5.52735879120408E-06,-8.43344060576189E-06,-25.3745594985783,26.68684816593,15.233852708782,-3.5828381464516E-05,2.04359753273412,-7.6569763249197E-06,-3.51646522261717E-06,-4.75438114401208E-06,2.92977853984653E-06
2013-01-09 12:00:00,3.23387570698499,0.94036227184263,-3.6552046637773E-05,7.68542899475288E-06,-17.9099613776653,6.90907671059005E-06,-1.26632943284305E-06,-25.9789259087664,23.7774343118072,14.1896849103063,-3.46875757794057E-05,1.74757141571273,-6.95953411022998E-06,-3.18675344288977E-06,-4.35063302659017E-06,2.66642874786084E-06
2013-01-09 13:00:00,3.23397363970675,1.48981327038225,-1.7683039688804E-05,1.06713255458519E-05,-15.2774300178741,9.15436274707788E-06,6.46467810012518E-05,-26.6948445079995,24.4479824252291,11.4772484583301,-3.38237302516462E-05,1.32320539618698,-6.32935579097511E-06,-2.9074126621822E-06,-3.99924979285633E-06,2.44207509853132E-06
2013-01-09 14:00:00,3.23397853376565,1.48986205841277,-1.43519761571139E-05,1.19721656104877E-05,-14.1546778234677,1.00788206468226E-05,3.61946015095199,-27.9194980055509,23.6641231718135,9.51057853944141,-3.36234997108982E-05,0.556180500466015,-6.21284993149934E-06,-2.83081265001783E-06,-3.90941903621397E-06,2.38937045294537E-06
2013-01-09 15:00:00,3.23398209855664,1.56762010790651,-1.20590020246199E-05,1.35865760563049E-05,-14.9871851808331,1.11229424329542E-05,10.9394720023514,-29.2596246606305,19.6081226665413,8.89760848770417,-3.3460738289069E-05,0,0,-2.77484725407362E-06,-3.82822674266994E-06,2.34928889843044E-06
2013-01-09 16:00:00,3.23399084737295,1.56777481590399,-7.63102473724444E-06,4.75708614965254E-05,-10.8685433596717,2.29129245228985E-05,10.9395153288283,-30.1674570957732,17.827434507124,7.46722848491127,-3.27635851136706E-05,0,0,-2.53191784656792E-06,-3.518325066208E-06,2.17638011718464E-06
2013-01-09 17:00:00,3.23399084927369,1.5677748418422,-7.62344251743529E-06,4.75754004958492E-05,-10.8294295215141,2.29391784694561E-05,10.9395153612181,-29.4025109204246,17.8551642505284,6.63543859798982,-3.27731941622598E-05,0,0,-2.52443242419531E-06,-3.46895350455109E-06,2.15995511682152E-06
2013-01-09 18:00:00,3.23399117603788,1.5677736698505,-7.38507469277712E-06,3.9192054839377E-05,-12.78893731718,2.02867608289864E-05,10.9395163592659,-28.0017345448525,19.1714488932543,5.87789610271959,-3.27946502187653E-05,0,0,-2.52002725119382E-06,-3.45108541944412E-06,2.12140332156979E-06
2013-01-09 19:00:00,3.23398289576443,1.56770882088708,-1.16594291367524E-05,1.4020596311125E-05,-18.0628011857863,1.14122856797612E-05,10.9394854351328,-26.0540318535571,21.8716682656723,6.5039819343121,-3.34396575495185E-05,0,0,-2.72126567492137E-06,-3.73747324813222E-06,2.23140578957078E-06
2013-01-09 20:00:00,3.23397835216234,1.48986301277618,-1.4334144250563E-05,1.19370705496207E-05,-18.0236780265565,1.00461186778235E-05,6.44151895486693,-24.1300033839582,23.9612324221497,7.02708967813137,-3.36616106292088E-05,0,0,-2.79766191800945E-06,-3.81284796585245E-06,2.24405833527981E-06
2013-01-09 21:00:00,3.23397860011803,1.48986282135435,-1.42260716906953E-05,1.19464888318203E-05,-15.3718892370647,1.0060162632011E-05,0.00632292031232962,-22.4529476133553,26.9427491863818,6.1519241772141,-3.36466822695307E-05,0,0,-2.78744292057809E-06,-3.80242246627575E-06,2.22826723976142E-06
2013-01-09 22:00:00,3.23397641056176,1.48983531492813,-1.54991543656663E-05,1.12040633100082E-05,-20.8593506699888,9.55152492512034E-06,6.24527567616257E-05,-21.101110382196,31.6847284398402,5.55186212697698,-3.37349562090549E-05,0,0,-2.81153182856997E-06,-3.94091704725576E-06,2.27176267763036E-06
2013-01-09 23:00:00,3.23396856482728,1.48978940750887,-2.04077726662916E-05,9.85524639424692E-06,-22.6916058534591,8.58015323031897E-06,-0.969732516298316,-19.8225228599397,33.0176646822018,5.74245002422811,-3.39843233727223E-05,0,0,-2.88943605056602E-06,-4.04348427082797E-06,2.40226527059786E-06
2013-01-10 00:00:00,3.23396860828491,1.48978500399637,-2.08762752155001E-05,9.83022950932665E-06,-25.356395077471,8.53444768652732E-06,-6.11564331797751,-18.8361150913868,39.3295421015558,6.25486974774708,-3.39719874443089E-05,0,0,-2.90371033742076E-06,-4.07526422679292E-06,2.50190391234733E-06
2013-01-10 01:00:00,3.23395411661438,1.48788622084325,-2.97000790379398E-05,8.80140528709226E-06,-27.4298145121915,7.75618601723651E-06,-10.9394731114045,-18.3557009812164,44.198899740676,7.80427180893211,-3.42347576917466E-05,0,0,-3.00095157192004E-06,-4.24975416225097E-06,2.62449083156281E-06
2013-01-10 02:00:00,3.23393568390034,0.85169919988003,-0.0000328389681224,8.18992570832988E-06,-28.9072650715485,7.30710728462669E-06,-10.939499039212,-18.1881349227654,44.0412755857222,9.90801653461148,-3.44322223310218E-05,0,0,-3.10202402977211E-06,-4.33108620461551E-06,2.69175756381057E-06
2013-01-10 03:00:00,3.23396866525925,1.48978698263404,-2.09729666370419E-05,9.83604591445663E-06,-25.895550648846,8.55246626148388E-06,-5.15657208389582,-18.3109692623737,36.2367599643665,8.40258841241852,-3.39563623746456E-05,0,0,-2.92423240273365E-06,-4.10780842811248E-06,2.54078339963262E-06
2013-01-10 04:00:00,3.23396799985253,1.48978802585046,-2.1229492254098E-05,9.83734872227222E-06,-26.61929629303,8.55622662272697E-06,-1.06259530617044,-19.1947805670081,33.4177934403399,8.73513515387828,-3.39436727224784E-05,0,0,-2.94543474714715E-06,-4.12422519275414E-06,2.40407211603775E-06
2013-01-10 05:00:00,3.23397818486713,1.48985524526596,-1.49339378396699E-05,1.17537886975157E-05,-23.3537577322382,9.93302011267247E-06,0.000271658249145072,-21.644189295933,31.0015153494602,9.27232871934291,-3.35901187173846E-05,0,0,-2.83847392063308E-06,-3.98519742228586E-06,2.23597255863154E-06
2013-01-10 06:00:00,3.23397691763115,1.48984817892434,-1.5330002549894E-05,1.1509536997856E-05,-16.7436645711045,9.7402972710742E-06,5.19892319691087E-05,-25.3601829237921,27.6948973397077,9.68507604522717,-3.36270564559138E-05,0,0,-2.85348914925976E-06,-3.99000827467195E-06,2.31526876374797E-06
2013-01-10 07:00:00,3.23398112747571,1.49003233514174,-1.28737809030203E-05,1.29678100083819E-05,-24.2386223480767,1.0750560518574E-05,10.9394477597446,-27.8377162563109,25.8865695109601,10.5263054209802,-3.34330560793067E-05,0,0,-2.79529277719348E-06,-3.91461550112496E-06,2.31495812207315E-06
2013-01-10 08:00:00,3.23397723018221,1.48985094147869,-1.49681829131185E-05,1.1590582222093E-05,-13.443187429423,9.80947904426406E-06,0.00013373009693437,-27.3862818727931,24.4431777933088,10.8388954136524,-3.35874142630722E-05,0.823442732910596,-6.19516889015668E-06,-2.85075666090506E-06,-3.98470336712789E-06,2.39175774410064E-06
2013-01-10 09:00:00,3.23396927005159,1.48978924198405,-2.0559841819932E-05,9.94618740775973E-06,-27.3209774062179,8.65902517778018E-06,-3.27730227930716,-19.3233686549097,26.1014980654119,11.6998233685454,-3.38755546597752E-05,7.39658645457325,-6.64068849956562E-06,-2.95448248664343E-06,-4.1313240714597E-06,2.57668144826036E-06
2013-01-10 10:00:00,3.08120237807158,1.11229419773294,-4.00405171647141E-05,7.27007557477762E-06,-26.1102554381758,6.57191099122794E-06,-10.93951717067,-16.380962593088,28.5750649611337,11.001293061322,-3.48713516913154E-05,9.66092576497674,-7.35584775737258E-06,-3.23819907458755E-06,-4.47447141335485E-06,2.91284605038144E-06
2013-01-10 11:00:00,0.000170722542283827,1.09101202125238,-4.41252563611286E-05,6.84448936418286E-06,-27.758225767483,6.23074318459584E-06,-10.9395187745033,-15.0635650063237,30.7586888769637,11.2682630547076,-3.51816216215481E-05,10.6432357285138,-1.76014169022423E-05,-3.33122481998771E-06,-4.6124746916726E-06,3.04750065763308E-06
2013-01-10 12:00:00,3.23384738600814,1.07467512230529,-3.71486490172892E-05,7.60874298958872E-06,-26.6715270984015,6.85573524458319E-06,-10.9395133014136,-18.2592677624213,33.1226860714751,10.3636698190384,-3.46572257393287E-05,8.07547831305196,-1.47147715090512E-05,-3.17415450660974E-06,-4.40996905029149E-06,2.83623151739923E-06
2013-01-10 13:00:00,3.23396902901818,1.48978998098927,-2.03755766607627E-05,9.86483437262882E-06,-26.3906647059997,8.5705406723554E-06,-7.57974769611138,-22.6857368348334,36.2850630568595,11.1274371175595,-3.3920112899309E-05,4.519916739912,-1.52167680897653E-05,-2.96129821691693E-06,-4.14119042200268E-06,2.56894850501871E-06
2013-01-10 14:00:00,3.23397505299643,1.48982294664616,-1.66320525200705E-05,1.08040621759187E-05,-26.3447078474915,9.24594881832725E-06,-4.43619164731025E-05,-26.4334449419187,36.7555545172885,9.61736463360743,-3.37641530864355E-05,1.68149210569604,-6.38693015476745E-06,-2.89748955512437E-06,-4.06906751430607E-06,2.48097904697415E-06
2013-01-10 15:00:00,3.23398219509672,1.5676646357102,-1.20585030660399E-05,1.35535182952775E-05,-18.1755239891534,1.1101596567772E-05,0.00149007018057121,-29.2500039246333,34.4669728351246,8.15541382452001,-3.343192732723E-05,0,0,-2.75718831170479E-06,-3.89497449121238E-06,2.37053347559618E-06
2013-01-10 16:00:00,3.23398230294372,1.5676872149949,-1.19631660522239E-05,1.36492384701932E-05,-22.3878887387979,1.11732318714271E-05,8.37473091417126,-30.1874072460007,32.1551957364064,7.24369518309464,-3.34560504286146E-05,0,0,-2.74614058446332E-06,-3.88222641729285E-06,2.381538416654E-06
2013-01-10 17:00:00,3.23398264085368,1.56771079977163,-1.18030628284085E-05,1.38574618595608E-05,-26.4605119916929,1.13186245038293E-05,10.9391265699776,-29.6435408211193,32.7712248629007,7.59200276125254,-3.3456671066169E-05,0,0,-2.74656791077632E-06,-3.85454916822498E-06,2.3713378317677E-06
2013-01-10 18:00:00,3.23398237685273,1.56768784778825,-1.1999780522657E-05,1.3620143300527E-05,-26.6806052091232,1.1150723031805E-05,3.70430642737216,-28.3545400237584,37.2302044932088,9.2989597010445,-3.35001620709424E-05,0,0,-2.79958050927576E-06,-3.8648843855257E-06,2.34648685532654E-06
2013-01-10 19:00:00,3.23397509782673,1.48982711559895,-1.6510277107406E-05,1.08038462919086E-05,-26.2697584211607,9.25678224900989E-06,-2.62096048796273,-26.4330084234016,40.5754625887701,10.0244683545419,-3.38949866303973E-05,0,0,-2.9207498228061E-06,-4.04616862908464E-06,2.39681861542458E-06
2013-01-10 20:00:00,3.23395154722452,1.16800903712812,-2.97046289200744E-05,8.63509233742771E-06,-18.1508984960788,7.66385102817015E-06,-10.9394985964062,-24.4195020504546,40.1427233173355,8.9652393120417,-3.4428479773611E-05,0,0,-3.06193926283527E-06,-4.28704263821953E-06,2.4750581197017E-06
2013-01-10 21:00:00,3.23397490914177,1.48982778716468,-1.63050935886605E-05,1.0809130327153E-05,-15.2792152006834,9.28965767529709E-06,-8.97426483174987,-22.7161412435405,35.4267551594576,6.81906908527557,-3.39457757090967E-05,0,0,-2.86811727667668E-06,-4.12297258310572E-06,2.35760566279571E-06
2013-01-10 22:00:00,3.23397423436195,1.4898290460144,-1.61583242956332E-05,1.07748905010935E-05,-15.7157013263607,9.25942855082748E-06,-1.44380204641215,-21.3399522214283,29.026120143913,4.74953776932842,-3.39906289974954E-05,0,0,-2.85560182506117E-06,-4.12726904508708E-06,2.38214161364308E-06
2013-01-10 23:00:00,3.23397643712744,1.48985019821553,-1.46611130507074E-05,1.13120402342474E-05,-12.5976495544377,9.63437912606104E-06,-0.000126755512854569,-20.0478039355137,24.5196730342371,3.40208350444382,-3.39266349771714E-05,0,0,-2.82702759639619E-06,-4.06779146532054E-06,2.40944671547448E-06
2013-01-11 00:00:00,3.23397854285977,1.48987268332492,-1.34593067233062E-05,1.19259175040428E-05,-9.73363146457738,1.00646407659355E-05,-4.91909546417586E-05,-19.0434691884864,21.24879482416,2.8045041625725,-3.38534345721718E-05,0,0,-2.79949551439529E-06,-3.99531752101108E-06,2.46633700944604E-06
2013-01-11 01:00:00,3.23398085725406,1.49007623029258,-1.22095165368005E-05,1.2786083753179E-05,-6.51498369539887,1.0635138365048E-05,-7.88712218965243E-06,-18.5000437662517,17.826031001978,2.46494461052492,-3.37723380231745E-05,0,0,-2.76932663872742E-06,-3.90420913804403E-06,2.49393668177411E-06
2013-01-11 02:00:00,3.23397953839817,1.48988420379394,-1.28682316499464E-05,1.22035482136785E-05,-3.52732907798128,1.02370134758834E-05,-0.000159085670199096,-18.3453513532987,14.7505499875439,2.39842490019721,-3.38689044224278E-05,0,0,-2.7940837378182E-06,-3.88559243381322E-06,2.53189213603518E-06
2013-01-11 03:00:00,3.23398588560788,1.56775934635681,-9.82017921425825E-06,1.7081983124003E-05,-1.90979117913073,1.31217754003985E-05,-2.37408463593204E-05,-15.8310678247213,10.5846745118588,2.35445031187647,-3.34746229632215E-05,0,0,-2.68249256783548E-06,-3.63739110329067E-06,2.40494978652754E-06
2013-01-11 04:00:00,3.23399211269985,1.56778488937421,-3.48588882478953E-06,0.000105940162368208,1.35512150091496,2.77680865470814E-05,1.42646915532144E-05,-16.8493971545138,8.18471977961824,2.50764059570115,-3.28353332534616E-05,0,0,-2.4848664003656E-06,-3.29955027852592E-06,2.11598983160183E-06
2013-01-11 05:00:00,3.23399454774757,1.56778744146929,-2.92316463613136E-06,0.000244779136036207,1.94560635079011,0.000125770237701324,3.37665770806258,-19.7476249788423,7.22741087174243,2.39580573887372,-3.24607165466772E-05,0,0,-2.36665087285815E-06,-3.10691422122461E-06,1.97211354373892E-06
2013-01-11 06:00:00,3.23399449445182,1.56778719095196,-2.95652811491157E-06,0.000244768001405341,2.64472383908001,0.000126001023897131,7.11490619879988,-22.945361510824,6.6697424012653,1.71384477994101,-3.24633955661759E-05,0,0,-2.37958813180939E-06,-3.06634554266221E-06,2.04607769573107E-06
2013-01-11 07:00:00,3.2339944579977,1.567786838403,-3.27373637382376E-06,0.000244740638221466,3.94825290098716,0.000125727366319255,8.40387491144997,-25.008007090388,6.71292246111022,1.14081341051824,-3.24646338237274E-05,0,0,-2.33893123138174E-06,-3.03234912006108E-06,2.09578200261737E-06
2013-01-11 08:00:00,3.23399443526971,1.56778751245361,-2.89605054605442E-06,0.000244739555971909,5.49880707315766,0.000125453649159996,6.05042264878863,-24.7545963848625,6.87046410081384,0.813739973938509,-3.24555479470429E-05,0.719023618105921,-5.24288201808634E-06,-2.38077753644816E-06,-2.96730750910479E-06,2.12535682234767E-06
2013-01-11 09:00:00,3.2339929008649,1.56777726216762,-6.39493615082279E-06,0.000192375295654914,-0.235957312495002,3.22335002145104E-05,-2.62667220255683,-16.8872148261617,7.04187101357657,0.508886890277368,-3.26949473683405E-05,7.39710945139869,-5.72291115042307E-06,-2.55177280446972E-06,-3.03462864993431E-06,2.28432799395172E-06
2013-01-11 10:00:00,3.23399292390141,1.56777736921769,-6.45291057173297E-06,0.000192270320936195,-0.0156596272210845,3.20799617738968E-05,-5.71112489763653,-14.1102870736644,5.16678176521138,0,-3.27159344409259E-05,9.86831047299396,-5.79297966567102E-06,0,-2.98658347024275E-06,2.35651739810234E-06
2013-01-11 11:00:00,3.23399296483583,1.567777527935,-6.47805009923161E-06,0.000192119191566682,0.0101851439159273,3.21031394704709E-05,-9.52380585976527,-11.8523001973082,4.50845233460759,0,-3.26947010666494E-05,12.0555052996165,-2.20383646402561E-05,0,-2.93514151270247E-06,2.38838103373195E-06
2013-01-11 12:00:00,3.23399288666499,1.56777738435905,-6.49846162840536E-06,0.000192029108914515,-0.169048152622542,3.20225013701126E-05,-7.01821260130171,-12.9641450411363,3.76535378746626,0,-3.270399127061E-05,11.5840910574017,-2.39897237847395E-05,0,-2.91468616477219E-06,2.415249679526E-06
2013-01-11 13:00:00,3.23399273276448,1.56777719943203,-6.4561556359308E-06,0.000192102313864455,-0.223053159188487,3.20034015755258E-05,-1.08875230086001,-16.3312788086523,3.75584625466714,0,-3.27225730397283E-05,9.08527651615882,-2.31667757423883E-05,0,-2.93411087543504E-06,2.42833863797531E-06
2013-01-11 14:00:00,3.23399443926382,1.56777989679031,-5.44225938219712E-06,0.000244765503294059,2.85147220024847,0.000125434699457456,5.40090989931804,-21.7747711311435,4.11366371685901,0,-3.243989308695E-05,4.60660441895859,-1.74394984445246E-05,0,-1.1907830551239E-06,2.253472315653E-06
2013-01-11 15:00:00,3.23399461591089,1.56777997540898,-5.34803612896359E-06,0.000244720510497482,9.39787585002472,0.000125782319621321,6.58656433480502,-26.4496545621241,4.91536728210781,0,-3.24678062518386E-05,0.747713440297868,-5.23118635815231E-06,0,-1.2172580125066E-06,2.18239418945909E-06
2013-01-11 16:00:00,3.23399459169523,1.5677799189835,-5.34622765547033E-06,0.000244620997274269,7.25621785417961,0.000125657378196431,10.8491073020541,-27.9026812621374,4.99521756801586,0,-3.24879130687222E-05,0,0,0,-1.22345343264683E-06,2.16125604575115E-06
2013-01-11 17:00:00,3.23399466557651,1.56778002908921,-5.29214356092773E-06,0.000244700913754991,10.860859224655,0.000125935437413351,7.09994313429917,-27.0796036536733,4.3166621549059,0,-3.24846522518886E-05,0,0,0,-1.19795009717792E-06,2.13803105308088E-06
2013-01-11 18:00:00,3.23399466913992,1.56778662612934,-3.29809866474515E-06,0.00024470021306766,10.6263891380315,0.000125961509909134,6.59268981983962,-25.7315502843999,3.71032358710916,0,-3.24862282513295E-05,0,0,0,-1.17504410243689E-06,2.10363446450731E-06
2013-01-11 19:00:00,3.23399467980779,1.56778001285083,-5.30663044176285E-06,0.000244724373940721,9.36154440801544,0.000126075182813872,6.58321106213243,-23.8666139541301,3.11972090586903,0,-3.24863406154311E-05,0,0,0,-2.81484485462525E-06,2.05811249880083E-06
2013-01-11 20:00:00,3.23399468472958,1.56777993680678,-5.35274112663277E-06,0.000244742438864771,7.62200816241275,0.000126149350001649,6.57515151753583,-21.9186557531196,2.91935852556871,0,-3.24867522016143E-05,0,0,0,-2.77424072748858E-06,2.01169146091504E-06
2013-01-11 21:00:00,3.23399468745988,1.56777982228996,-5.44192633577673E-06,0.000244762248830749,5.55616054798093,0.00012611813269034,6.52809648676954,-20.2902165405618,2.91038259348243,0.493442086567051,-3.24878259331401E-05,0,0,-2.47452618853394E-06,-2.77862449196356E-06,1.97845593034827E-06
2013-01-11 22:00:00,3.23399469473127,1.56777976303885,-5.51330934544629E-06,0.000244812700086148,2.42070033255923,0.000126306739046424,6.52540084422635,-19.0668040791233,4.28719133599772,1.03137662413591,-3.24823488966243E-05,0,0,-2.35309711994347E-06,-2.89300743366765E-06,1.9620299303305E-06
2013-01-11 23:00:00,3.23399469002556,1.5677797558592,-5.51874860762866E-06,0.000244814330603709,1.95605337182625,0.000126155226132368,5.4788068226854,-17.8048646896841,4.68427209689924,0.883597639351905,-3.24846023926303E-05,0,0,-2.37234681497611E-06,-2.89240859555769E-06,1.96542312305569E-06
2013-01-12 00:00:00,3.23399469592994,1.56777983462001,-5.45315123136071E-06,0.000244832950267711,2.02593680634378,0.000126195901823369,3.48791814905432,-16.7471478916099,5.61136418186543,0.819793792091949,-3.24849486608934E-05,0,0,-2.3816318132468E-06,-2.92586996758899E-06,1.99989822526353E-06
2013-01-12 01:00:00,3.23399472042114,1.56777995523533,-5.39667075968224E-06,0.000244818336422959,2.55765813988469,0.000125583967448554,0.182867662194666,-16.0068520001447,7.4791817114248,0.985009903862129,-3.2484479872197E-05,0,0,-2.35549757642772E-06,-2.96667547578773E-06,2.05671822646476E-06
2013-01-12 02:00:00,3.2339914233068,1.56777445234754,-6.76056035137857E-06,4.75371744053966E-05,0.00109186735319236,2.30403797165234E-05,8.32624108205824E-06,-15.6689739259101,9.58680875668816,1.27924152311617,-3.2974917167653E-05,0,0,-2.47528608002057E-06,-3.19724309554703E-06,2.22966072301593E-06
2013-01-12 03:00:00,3.23398025589734,1.55846645262175,-1.07256650270138E-05,1.25312075376317E-05,-1.79903886142587,1.04567074362151E-05,-1.27283781924384E-05,-16.9133178653564,12.0503043878119,1.86961454123544,-3.38830700542131E-05,0,0,-2.79633571997096E-06,-3.58814205052623E-06,2.47992429119994E-06
2013-01-12 04:00:00,3.23396267227871,1.56777591088294,-3.57026382460705E-06,9.18084167280372E-06,-2.39172851575796,8.12821298593949E-06,-6.92797442572134E-05,-18.2428105695108,13.6327055077213,2.20016036758677,-3.44831986085019E-05,0,0,-2.95317522193272E-06,-3.80267257037898E-06,2.58624839756025E-06
2013-01-12 05:00:00,3.23396110173059,1.56777539005674,-3.67920347662203E-06,9.02562265113333E-06,-3.74335180371915,8.00951502339662E-06,-1.71160564287161E-05,-18.9368055738996,15.1391092420376,2.73932540917906,-3.45118547771685E-05,0,0,-2.96068566893837E-06,-3.84847387005073E-06,2.53834652644859E-06
2013-01-12 06:00:00,3.23395998336562,1.56777481014277,-3.68452757323205E-06,8.90102485061362E-06,-4.20214518855262,7.89216609810499E-06,1.36822669793549E-05,-20.3016656584206,16.5208290365986,3.18123039496257,-3.45310392453347E-05,0,0,-2.9706804394749E-06,-3.91267849690475E-06,2.51119418241626E-06
2013-01-12 07:00:00,3.2339586570173,1.56777397860841,-3.86153282076226E-06,8.80430857503687E-06,-5.70203953249778,7.80052579997905E-06,7.80825686441786E-05,-22.0716647167571,18.9472819471449,4.02460915296782,-3.45349810279949E-05,0,0,-2.98197934750988E-06,-4.02455188433736E-06,2.54603060463855E-06
2013-01-12 08:00:00,3.33664831753895E-05,1.4897864994858,-8.16531891990771E-06,5.08330807610414E-06,-6.21696332838939,4.76816021310969E-06,-4.35208579739395E-05,-22.8924089531337,21.4021884221721,5.06267507551485,-3.73190630735384E-05,1.15475517258047,-8.19537763007912E-06,-3.70806987038463E-06,-5.0602097253007E-06,3.32310740629062E-06
2013-01-12 09:00:00,2.44438553923595E-05,1.48977327249732,-1.66162136221832E-05,4.64722496278464E-06,-14.2413339920666,4.36739656553469E-06,-10.9394620729904,-14.8163439762252,23.605690610936,5.4666511313558,-3.85040839512367E-05,9.43503609163874,-9.56830471780333E-06,-4.00833815430701E-06,-5.59765372053032E-06,4.05319036178227E-06
2013-01-12 10:00:00,1.71177349032989E-05,1.48975114611146,-2.96817851965723,4.00648303907011E-06,-11.7417201471845,3.79881087432759E-06,-10.9395152975437,-15.2197560047226,21.9665885060855,4.46394151930079,-4.08912841372114E-05,12.9489032204384,-1.73169173128191E-05,-4.47048080067702E-06,-6.23691676874833E-06,4.65164958505139E-06
2013-01-12 11:00:00,1.48742607661298E-05,1.48974198599127,-3.10091253023928,3.748098468587E-06,-15.4795064827993,3.56077670707373E-06,-10.9395215213569,-12.9206341979606,22.2141472391731,3.57820149078475,-4.26596348925773E-05,15.158515497862,-2.87619769523894E-05,-4.76396994980632E-06,-6.77134571775449E-06,5.16840705148476E-06
2013-01-12 12:00:00,1.6365520290848E-05,1.48974952711544,-3.14853960313455,3.92659386403254E-06,-14.8111376738758,3.71869574207491E-06,-10.9395179849602,-12.6309916262874,20.7976653375405,3.9211887325974,-4.14717028052643E-05,15.3216125326471,-3.0266655411745E-05,-4.56518420837426E-06,-6.4809265717095E-06,4.88117319774207E-06
