,CCGT,CHP,DAC,H2 turbine,Imports_Exports,OCGT,battery storage,coal,distribution network,hydroelectricity,offshore wind,onshore wind,power-to-gas,solar,solar curtailment,onshore curtailment,offshore curtailment,V2G
2013-04-19 20:00:00,8.4134112915907E-06,2.42122983047069,-3.04614353578121,2.76995021346133E-06,2.33925357521414,3.08047057512399E-06,35.0823958156699,1.45427214389894E-06,-89.3040411351631,3.57559342464661,24.0046845981715,33.4378677647313,-8.51085974892399,0,0,-1.31816793734433E-05,-1.28120271799635E-05,9.27779596480641E-06
2013-04-19 21:00:00,8.40828893193344E-06,2.42122993712004,-3.04614353670437,2.76861043560431E-06,1.74948130655758,3.07972915893692E-06,34.7530729800232,1.45364978942656E-06,-82.1668972928879,3.51432226939284,23.0948274286669,34.6042881094077,-14.9242005285231,0,0,-1.31986893285873E-05,-1.27448382874163E-05,9.16825621975536E-06
2013-04-19 22:00:00,8.40671031513042E-06,2.42123004873717,-3.04614353672509,2.76886022603489E-06,1.18227611249152,3.08017818531371E-06,34.744187666927,1.45335714615398E-06,-77.4797553601998,3.4822563549938,23.2542790762264,30.6683302889208,-15.2266798978149,0,0,-1.31813869900617E-05,-1.27930244472292E-05,9.12660238425247E-06
2013-04-19 23:00:00,8.40884366777012E-06,2.42122999310059,-3.04614353773005,2.77071988440679E-06,0.385048579824081,3.08201050565144E-06,34.6610077890702,1.45337094107724E-06,-74.3985154390325,3.45276100334589,24.4402113360957,31.5098265916387,-19.4254454854598,0,0,-1.32243093681365E-05,-1.28913495940884E-05,9.17571734124319E-06
2013-04-20 00:00:00,8.40508825081179E-06,2.42122993760776,-3.04614353685659,2.76910043528372E-06,-0.976876980452655,3.0801783518968E-06,34.7229303024911,1.4531191879335E-06,-78.9781159276641,3.43615853126216,24.0658085205548,33.9469678955126,-15.5919779717553,0,0,-1.32644268666087E-05,-1.29014198600578E-05,9.29755783967507E-06
2013-04-20 01:00:00,8.37436585593987E-06,2.42122995378313,-3.04614353778402,2.75200688018794E-06,-0.988621208573231,3.06357794303989E-06,34.8447320376818,1.45134247616254E-06,-80.413001823406,3.42303665223642,20.5312413521842,35.9382010662202,-12.710693701234,0,0,-1.3319311028256E-05,-1.28223255670524E-05,9.39986884473342E-06
2013-04-20 02:00:00,8.36935389240816E-06,2.4212301202166,-3.04614353681841,2.74772491144044E-06,-1.1884393478247,3.05950436995163E-06,36.3834584694161,1.45131576142862E-06,-87.7962935134852,3.4396566211782,17.6840657134713,36.874192903656,-4.77174675890166,0,0,-1.33103426556047E-05,-1.27014127974417E-05,9.40321316337971E-06
2013-04-20 03:00:00,8.36536102563209E-06,2.4212302617344,-3.0461435370459,2.74349747546037E-06,-1.1446271845774,3.05495129584346E-06,38.4341592271411,1.45151447844683E-06,-89.6847485977261,3.44047032619814,16.7112786991728,36.5716648832808,-3.70330334829673,0,0,-1.32846870138267E-05,-1.2593795755241E-05,9.21950101910296E-06
2013-04-20 04:00:00,8.34267306565305E-06,2.42123024899238,-3.04614353878244,2.72850984580548E-06,-0.85224243785575,3.03948005184377E-06,40.583303641062,1.4508960775166E-06,-91.655153610841,3.43301958698616,15.8801838941204,36.7315592896005,-3.49577634033769,0,0,-1.32647452221825E-05,-1.2383597286855E-05,9.06985700470493E-06
2013-04-20 05:00:00,8.35123772979267E-06,2.42123030594767,-3.04614353575862,2.73229779486899E-06,-0.664119190407942,3.04048998763591E-06,43.193772816367,1.45216130661487E-06,-93.7936063746363,3.42473419007811,13.5926239958124,37.3038484074269,-3.09869168053942,0.666347134997426,-1.57836692721062E-05,-1.31785092435894E-05,-1.20226389366188E-05,9.03958804746106E-06
2013-04-20 06:00:00,8.35882702952547E-06,2.42123031573277,-3.04614352574383,2.74228972141117E-06,-3.82721726487076,3.04434893179789E-06,30.3029330056773,1.45287101883068E-06,-78.1325770511022,3.00306619560377,11.2573882758231,39.4955267941664,-39.5375955109678,38.0633952685404,-2.69682061314555E-05,-1.30555257986179E-05,-1.16731867444875E-05,9.28343347902102E-06
2013-04-20 07:00:00,8.25221250417721E-06,2.42122942294117,-3.04614353177511,2.71978368884479E-06,-2.20848725506449,3.01853950328295E-06,-26.58126825565,1.44608368903108E-06,-60.932914912456,2.9924139980081,9.08617489800663,41.2054838049716,-39.5473467298348,76.6108678706836,-2.89453914744338E-05,-1.33488241068347E-05,-1.16237600940974E-05,9.89133597033788E-06
2013-04-20 08:00:00,8.30074802071797E-06,2.42122952982851,-3.04614351895008,2.74422058474411E-06,-10.5078620450101,3.03865019409777E-06,-60.2853816639239,1.44998485730401E-06,-48.9401050270069,2.9924139536521,6.82074290073187,44.7932520374083,-39.5473487404465,105.299211169303,-2.90284404159052E-05,-1.31140155336454E-05,-1.12234545217973E-05,9.90844088420489E-06
2013-04-20 09:00:00,8.30080369640256E-06,2.42122942174945,-3.04614351253577,2.7425368040131E-06,-10.5123737370695,3.03428252840644E-06,-90.0758402265813,1.45077473323052E-06,-39.8635394735173,2.99241401771914,5.20316012675587,46.0692367625759,-39.5473468365681,126.359227506892,-4.4721887511234E-05,-1.30664731187894E-05,-1.10377557859778E-05,9.91932031681319E-06
2013-04-20 10:00:00,8.20795550220446E-06,2.42122875163798,-3.04614352398175,2.71430349678629E-06,-13.4356415578171,3.00694945564203E-06,-93.4167790840054,1.44469054594127E-06,-32.161114050688,2.99238788727107,2.9024202907222,39.9358698461957,-46.0433845185886,139.851191849839,-5.59741764195443E-05,-1.33213524720829E-05,-1.06018228310777E-05,9.99308597194085E-06
2013-04-20 11:00:00,8.19224254163856E-06,2.42122867102385,-3.04614352925336,2.71189358582598E-06,-9.63587478431582,3.00342427493514E-06,-93.4167679663571,1.44368978703909E-06,-27.9411080589939,2.99238819252717,2.58759491193149,40.5671743948956,-60.1129967599653,145.584547144201,-6.23088401829708E-05,-1.33879307905773E-05,-1.05167394025331E-05,9.99989858457364E-06
2013-04-20 12:00:00,8.19024349136148E-06,2.42122869704326,-3.04614352817116,2.71117855366069E-06,-9.14577248269143,3.00192708361854E-06,-93.416785698606,1.44364298879208E-06,-30.9028554975598,2.9923873729034,2.35168138299999,43.716945968782,-53.4778099893244,138.507168963548,-6.54856037900441E-05,-1.34426728192524E-05,-1.03229347031831E-05,1.00711000033449E-05
2013-04-20 13:00:00,8.27459092483123E-06,2.42122940747682,-3.046143511882,2.72874269614082E-06,-11.2033490150763,3.01785075394118E-06,-78.6672870219971,1.44985309407251E-06,-39.9725351512258,2.99241395415349,2.44122101088463,43.3147387449262,-39.5473505250752,121.267104411079,-6.38735359245383E-05,-1.3126711275111E-05,-1.00933946197486E-05,9.96386768545037E-06
2013-04-20 14:00:00,8.27001405081349E-06,2.42122954462822,-3.04614351597491,2.7282061734485E-06,-11.5303040390318,3.0184287759515E-06,-39.7051834540186,1.44921738127015E-06,-54.3761722202104,2.99241397629668,3.14722908631698,43.9352497774265,-39.5473457859646,95.7090655178013,-6.02127355795351E-05,-1.32066594728217E-05,-1.03544979623063E-05,1.0056488345365E-05
2013-04-20 15:00:00,8.3382545518431E-06,2.42123037427141,-3.04614351037925,2.7309559166482E-06,-5.09110775644913,3.02092503257393E-06,2.51306718501388,1.45448504487675E-06,-70.6244131131976,3.00259595079809,3.90318057036029,40.2971996519242,-39.533312436424,66.1577315113258,-5.10454068627218E-05,-1.29186795220306E-05,-1.02116667930544E-05,9.8280448893338E-06
2013-04-20 16:00:00,8.30874587459494E-06,2.42123039581855,-3.04614352359763,2.71131997988137E-06,0.204338695214645,3.00638859919138E-06,33.9555822145093,1.45214591434406E-06,-87.6406043759475,3.29224504542517,4.22227398481126,38.5866216291141,-27.6425518834978,35.6470212811566,-3.54982967612855E-05,-1.30668466532432E-05,-1.03142292137822E-05,9.60446148751221E-06
2013-04-20 17:00:00,8.2873776223362E-06,2.42123032250413,-3.04614353562209,2.69335341631108E-06,-1.091578357874,2.99399573475698E-06,51.5516726602644,1.45071492722859E-06,-101.3729931726,3.36785706420808,3.90915451556359,37.0140012917408,-1.81831958710463,9.06512044513384,-2.33273815277675E-05,-1.31223206530111E-05,-1.02792062885033E-05,9.38896795187738E-06
2013-04-20 18:00:00,8.26719474656103E-06,2.42123023003951,-3.04614354230357,2.6807607295964E-06,-1.11502190032434,2.98493087364336E-06,62.1610972497189,1.44916488248288E-06,-102.946977093323,3.36557758647206,4.22469456132117,36.8715651128139,-1.93604331231676,0,0,-1.32045617105839E-05,-1.04657455307911E-05,9.2446919810353E-06
2013-04-20 19:00:00,8.27154499457197E-06,2.42123016774155,-3.04614354550057,2.6839174282662E-06,-1.18995494049735,2.99054463948487E-06,51.5264508128763,1.44884906377949E-06,-97.6436778139106,3.35677062345505,5.08566577555061,41.5238684272113,-2.03423012554677,0,0,-1.32773982269057E-05,-1.07737389914966E-05,9.12457633240036E-06
2013-04-20 20:00:00,8.2770122727471E-06,2.42123005977549,-3.04614354859174,2.68808085512309E-06,-1.21524705533862,2.99629248755654E-06,45.3010907582584,1.44868904826328E-06,-92.7773657776078,3.34827585583046,5.39688103102576,42.7067178209198,-2.13545957394793,0,0,-1.33048452434358E-05,-1.08836216597234E-05,9.04790002620107E-06
2013-04-20 21:00:00,8.27531142281641E-06,2.42122990100741,-3.04614355267317,2.68839275306963E-06,-1.20113477924688,2.9974273001008E-06,36.5896007096829,1.44821722869047E-06,-82.8945673832906,3.32634008179521,5.64069244933257,41.8785368619853,-2.71457464377036,0,0,-1.33253750223229E-05,-1.09706907817112E-05,9.01786073235584E-06
2013-04-20 22:00:00,8.27904026218329E-06,2.42122984362395,-3.04614355487551,2.69180976975951E-06,-1.49173983763416,3.00123897196751E-06,34.7693110542897,1.44809700987999E-06,-78.2601842120275,3.30261436738005,5.96164431020868,40.5377942409325,-4.19454635133654,0,0,-1.33462584453979E-05,-1.12133572464412E-05,9.03928997685798E-06
2013-04-20 23:00:00,8.27481603135719E-06,2.42122985445194,-3.04614355597226,2.68948126853863E-06,-1.53360818230655,2.99966731033161E-06,35.7077659872952,1.44761762391989E-06,-75.9152215863575,3.31137827879509,5.54107638700479,36.6356890580317,-3.12218656468921,0,0,-1.33318970038331E-05,-1.11428830253776E-05,9.11805935824261E-06
2013-04-21 00:00:00,8.27379153101426E-06,2.42122977476519,-3.04614355749699,2.68922837961601E-06,-0.991829664727433,2.99976617649052E-06,34.2768517191229,1.44738367907403E-06,-69.4361267973898,3.28383606700798,5.36508039687344,35.0607002198276,-6.93361866154914,0,0,-1.33306424810571E-05,-1.11678822678623E-05,9.30406433660194E-06
2013-04-21 01:00:00,8.27394329572632E-06,2.42122977109949,-3.04614355750814,2.68933889814921E-06,-1.24157431471765,2.99997079301431E-06,34.7098856094289,1.44730265188017E-06,-71.1277462992431,3.29129997314325,5.53492555547434,33.9259146066547,-4.46781203020653,0,0,-1.33236063143223E-05,-1.12098802980176E-05,9.49904922687023E-06
2013-04-21 02:00:00,8.27746293253131E-06,2.42122992233602,-3.04614355482024,2.69156509789193E-06,-2.87665452612013,3.00164616010259E-06,36.2463628356151,1.44750489949254E-06,-73.5164702690691,3.30538435607829,6.24762256753483,34.1071849286499,-2.88853691725825,0,0,-1.33243346376371E-05,-1.13775817827091E-05,9.6044125256107E-06
2013-04-21 03:00:00,8.28127133517321E-06,2.42123013379439,-3.04614355016879,2.69383263796026E-06,-3.35032368924035,3.00286869482125E-06,40.1303616165712,1.44784304893818E-06,-78.8139603553616,3.31380260539521,6.98058395018039,34.7039337285951,-2.33950494990906,0,0,-1.33208877556102E-05,-1.15087069188459E-05,9.56959566266939E-06
2013-04-21 04:00:00,8.28386013193088E-06,2.42123022746377,-3.04614354683886,2.69518933526525E-06,-3.44479252956521,3.00261379962998E-06,43.3356002848222,1.44827427419728E-06,-81.3661864023702,3.31309356080764,7.19934266760488,33.7831257581853,-2.19529040211683,0,0,-1.32995862279815E-05,-1.15461308856624E-05,9.47132062890454E-06
2013-04-21 05:00:00,8.30749476036682E-06,2.42123031310133,-3.04614354071962,2.70973089137862E-06,-3.54187710045244,3.01377587978671E-06,38.5450345246291,1.45006496238296E-06,-79.8371239264126,3.30247320185405,7.33438109617511,32.9731092583997,-2.28010761074885,4.12902528154076,-2.18293937032172E-05,-1.32381812120186E-05,-1.154789566282E-05,9.33389390274114E-06
2013-04-21 06:00:00,8.33050724138346E-06,2.42123028461859,-3.04614352798229,2.73167599897327E-06,-3.60590796927415,3.02925399620099E-06,17.493997272007,1.45146647706263E-06,-55.0710986461464,3.00267941874795,7.11925699490052,25.2710339342968,-39.538013215065,45.9529721792623,-2.74284874556658E-05,-1.30257382451585E-05,-1.1435956940611E-05,9.39204833800413E-06
2013-04-21 07:00:00,8.27287561631674E-06,2.42122955645357,-3.0461435310894,2.73941161033356E-06,-7.28580250977643,3.0354210526353E-06,-35.7120056411839,1.44709970500307E-06,-31.1535092432138,2.99241322919543,6.85283078204967,16.2848134254067,-39.547366358127,88.1935496750149,-2.93513300546056E-05,-1.29236341472436E-05,-1.15790823539787E-05,9.76848970329071E-06
2013-04-21 08:00:00,8.29217000247713E-06,2.42122966878109,-3.04614351667436,2.74705488536042E-06,-1.83370549496723,3.04053782296458E-06,-90.7499291653111,1.44897600098668E-06,-12.870886198123,2.99241382470647,6.98999291810243,13.2908212706248,-39.5473541657059,122.353596994899,-5.66243806963393E-05,-1.25832137264384E-05,-1.14393242219167E-05,9.72926878856365E-06
2013-04-21 09:00:00,8.0860871862009E-06,2.4212282527572,-3.04614354843322,2.69357421988523E-06,-4.88593292127967,2.9921404936908E-06,-93.4169257721119,1.43420669083446E-06,-1.80825705060221,2.99236904223658,7.15665177155205,12.3863440481462,-67.3931178245359,145.593848322746,-8.20209912766876E-05,-1.30464370086949E-05,-1.21955643704291E-05,1.04361807013103E-05
2013-04-21 10:00:00,7.4012545373581E-06,2.42119691190338,-3.04614372637895,2.51378971965208E-06,-14.7822940600562,2.82498198353766E-06,-93.4169969685544,1.38048849185372E-06,2.81334768370137,-4.82328832392133,6.11857477641518,11.2500216467111,-67.3932575477142,160.858948310902,-0.000111860326338471,-1.72576665856663E-05,-1.60379983240455E-05,1.44937880437572E-05
2013-04-21 11:00:00,7.34892949163817E-06,1.81926516120546,-3.04614375513423,2.49539374914356E-06,-15.9617997250698,2.80880054041049E-06,-93.4169967707604,1.37657009984176E-06,1.70314085340249,-4.8233042220939,5.62352251367463,11.3946392719796,-67.3932595776089,164.101051996811,-0.000117208550751175,-1.7726684584173E-05,-1.64718928996257E-05,1.49794145006647E-05
2013-04-21 12:00:00,7.65912514935983E-06,2.42122449465434,-3.04614361389928,2.5785074995261E-06,-11.5809998552756,2.88593131071741E-06,-93.4169881221129,1.40158469642229E-06,2.13845032232979,-0.0297753223391039,5.64068735476553,11.628070148489,-67.3932427075081,153.638815846601,-0.000108200766175499,-1.52888710377945E-05,-1.44248705521783E-05,1.27348372555218E-05
2013-04-21 13:00:00,8.22452915165876E-06,2.42122917891036,-3.04614353133338,2.72792982836066E-06,-0.80272952118595,3.02410655628504E-06,-93.416813618505,1.44462725153838E-06,-13.0796691479932,2.99236179799176,5.97558049009529,11.9295205168572,-41.8540852193218,128.880817615401,-8.84189742444167E-05,-1.24510564759484E-05,-1.19212978509958E-05,1.02494511958726E-05
2013-04-21 14:00:00,8.2875079637094E-06,2.42122970280415,-3.04614352464368,2.74298809603825E-06,-0.844769296367369,3.03797511506812E-06,-41.4091802659138,1.4489703852744E-06,-34.2559194779274,2.99235314305203,6.67925795456092,11.6879494314617,-39.5473673967162,95.322643858397,-7.51912588250273E-05,-1.21948942609015E-05,-1.17975263719623E-05,1.02838730443069E-05
2013-04-21 15:00:00,8.38605870480741E-06,2.42123052060938,-3.04614351400003,2.75559088509219E-06,-0.467290956171306,3.04913324617306E-06,-0.000151832809042646,1.45647695944423E-06,-54.9569778500749,2.99234719403091,7.75101047732546,11.395166754977,-30.1474411092342,64.0582853476076,-5.76572577650785E-05,-1.17646403503088E-05,-1.15772348529485E-05,9.96544351814821E-06
2013-04-21 16:00:00,9.85745496023456E-06,2.42123749521154,-3.04614328695155,3.10337278396654E-06,5.39078956081758,3.35511601197285E-06,17.4938451726348,1.55283301966969E-06,-76.1725622108836,3.01220404462176,8.15351064008443,10.3541946470477,-6.20443849313029E-05,32.3929783632634,-2.74244337497578E-05,-8.55959509492181E-06,-8.65483046673419E-06,6.65050168185405E-06
2013-04-21 17:00:00,9.83389467575754E-06,2.42123716216025,-3.04614330724882,3.08319605788047E-06,6.24632108108615,3.34093361713634E-06,51.248408162723,1.55114177747639E-06,-91.9820437247777,8.10931990001825,6.88050551952097,12.3330421813768,-6.55891984081238E-05,7.78940077304288,-1.68994404449231E-05,-8.7258087124927E-06,-8.65840625650807E-06,6.62774125341239E-06
2013-04-21 18:00:00,9.80001571237804E-06,2.42123696133008,-3.0461433174792,3.06512842970266E-06,2.65583979494985,3.32703570613844E-06,61.4598824814467,1.5488114290458E-06,-94.0335729692507,7.55213246772508,5.50586469148562,17.4847918462716,-6.60203031636989E-05,0,0,-9.26228490032749E-06,-8.60440231256281E-06,6.53801565940013E-06
2013-04-21 19:00:00,9.79152817378931E-06,2.42123690714133,-3.04614332306668,3.06172474135353E-06,5.37159274715885,3.32622547582621E-06,50.5849607819312,1.54784581662033E-06,-89.4470336175097,7.05166194085192,4.88279078523778,22.1809661330631,-6.61403145838661E-05,0,0,-9.43411829105098E-06,-8.5654213195146E-06,6.41008677228014E-06
2013-04-21 20:00:00,9.79069098359727E-06,2.42123693946384,-3.04614332725766,3.06292829110771E-06,3.47374469074081,3.32880560988624E-06,45.3325524459912,1.54738981808918E-06,-83.6118006794302,6.74477851296681,4.72792056703456,23.9577434427238,-6.62120809902183E-05,0,0,-9.50128932611187E-06,-8.54054524109819E-06,6.28144217092606E-06
2013-04-21 21:00:00,9.79356094860181E-06,2.42123705418122,-3.04614332962257,3.06706929423831E-06,9.39300075618431,3.33310285103023E-06,34.4884680307828,1.54712581604156E-06,-76.789851554898,4.52249354601298,5.10103173993133,23.9097965121307,-6.62561897360725E-05,0,0,-9.52255716337814E-06,-8.54373294881271E-06,6.16858797574122E-06
2013-04-21 22:00:00,9.79200587423088E-06,2.42123723617336,-3.04614332947014,3.0680396097189E-06,9.8693423579212,3.33422190405802E-06,32.8483191032663,1.54681557762845E-06,-72.1114477387605,3.01298559107668,5.59853048041119,21.407209126948,-6.63203244753053E-05,0,0,-9.46517735418382E-06,-8.55451189850725E-06,6.1232348854686E-06
2013-04-21 23:00:00,9.79219877094671E-06,2.42123713863838,-3.04614333144223,3.06955838795749E-06,10.0629943933424,3.33567711639176E-06,31.031388680372,1.54664439255725E-06,-69.9167218185349,3.00355357624702,6.67297806518572,19.7707461056708,-6.63592089278037E-05,0,0,-9.4400376161858E-06,-8.61516129772259E-06,6.21933172424892E-06
2013-04-22 00:00:00,9.79256403863053E-06,2.42122120731243,-3.04614361193056,3.07026126093526E-06,11.1161206821345,3.33641971522923E-06,29.1550042234769,1.54659916247422E-06,-67.4882212526244,3.00350788305424,7.08949637197735,17.7490471360197,-6.63802660302539E-05,0,0,-9.40159594973298E-06,-8.61980439277839E-06,6.37911608575468E-06
2013-04-22 01:00:00,9.78092476563066E-06,2.42122268455921,-3.04614360218666,3.06352064275257E-06,11.4195308654986,3.33021350560457E-06,32.718355677419,1.54592412165427E-06,-68.6493881871255,3.00404281406044,6.91415072355628,15.2182616232937,-6.64394998751087E-05,0,0,-9.32663972512178E-06,-8.56841476323165E-06,6.4016360830538E-06
2013-04-22 02:00:00,9.78168252793275E-06,2.42123696043643,-3.04614333155272,3.06242708124002E-06,11.5725627665276,3.32921148608474E-06,36.5888002771656,1.54615649307849E-06,-73.1292680287567,5.75170258334614,7.25425816309321,12.5868829074574,-6.64089103393016E-05,0,0,-8.92584618445823E-06,-8.51968282308666E-06,6.22561881716708E-06
2013-04-22 03:00:00,9.78575080842547E-06,2.42123687044429,-3.04614332891906,3.06346966488004E-06,11.59721548627,3.32959636043686E-06,44.4116338660314,1.5465731842213E-06,-81.5245070706731,6.96321952471523,8.02686823236397,11.1505086448636,-6.63528020267823E-05,0,0,-8.84223315300905E-06,-8.53285917293231E-06,6.14917427666353E-06
2013-04-22 04:00:00,9.79184082924302E-06,2.42123690843274,-3.04614332579327,3.06539030812248E-06,6.73098913830631,3.329894046129E-06,62.0449907748315,1.54726592879711E-06,-94.7196497960047,7.6241785839332,8.22844340349783,10.7159861575835,-6.6265659105416E-05,0,0,-8.80322985026312E-06,-8.55066750433103E-06,6.40410807382868E-06
2013-04-22 05:00:00,9.81761850166315E-06,2.42123707218126,-3.04614331920261,3.07948794341031E-06,3.40579842766571,3.33992969967205E-06,66.2000547925698,1.549040590827E-06,-101.728985415636,8.22538002909215,7.46401325225242,10.0175416972534,-6.60318584603228E-05,7.04115133161459,-1.68280898618159E-05,-8.72099507837052E-06,-8.40996912513717E-06,6.6847315745566E-06
2013-04-22 06:00:00,9.85449039682932E-06,2.42123734578745,-3.04614330564608,3.10313991590201E-06,11.4598983873785,3.35580249633226E-06,33.2350673910323,1.5514083704167E-06,-92.2016734095111,3.80844639357136,7.23866902946197,7.60168216258249,-6.50162220515621E-05,29.4828644757799,-1.91306206174455E-05,-8.50140522223114E-06,-8.13847019388087E-06,6.7966162397485E-06
2013-04-22 07:00:00,8.43188140918964E-06,2.42123112651692,-3.0461435204036,2.76771802882413E-06,2.91035119344175,3.05784132500334E-06,-9.88382253153362E-05,1.459122598583E-06,-72.5122970778724,2.99231907942704,8.49047875263093,4.39560172376826,-3.08899671735119,57.4375563028262,-2.69355784285442E-05,-1.05901685585373E-05,-1.0302166490967E-05,9.75794624535927E-06
2013-04-22 08:00:00,8.24252199426639E-06,2.42122980851231,-3.04614354256392,2.73046208217034E-06,-6.10009819867849,3.01750315506974E-06,-4.53425281697838,1.44590127512512E-06,-50.9817409068046,2.99227700168526,10.5853817239684,3.03077931031957,-39.5473751612137,85.1799618272292,-4.25288242215457E-05,-1.08216429212366E-05,-1.07164087060594E-05,1.05051982525051E-05
2013-04-22 09:00:00,8.30303306521566E-06,2.42123010749529,-3.0461435330604,2.76344563016279E-06,-1.88032242443998,3.0474040317087E-06,-44.2140405725718,1.44982424099295E-06,-36.9673780856098,2.99231159734868,13.2158006568159,2.86600180015202,-39.5473620091356,104.159939170155,-6.02886189977925E-05,-1.07197377736792E-05,-1.07297258073678E-05,1.03895007915327E-05
2013-04-22 10:00:00,8.32596027767312E-06,2.42123026907825,-3.04614353224471,2.77794521058228E-06,4.10989516388276,3.05873248667493E-06,-82.2575573462062,1.45148010819939E-06,-24.899495079123,2.99232462242793,14.9752611496998,2.68558716844158,-39.5473617283426,122.566314358315,-7.8681147982799E-05,-1.06158648348092E-05,-1.06740655593511E-05,1.02016850531349E-05
2013-04-22 11:00:00,8.246252190802E-06,2.42122986695985,-3.04614354302555,2.76148318527099E-06,9.36959094581511,3.0419794637864E-06,-93.4168192533773,1.44570660116263E-06,-19.0267137264832,2.99229781623362,17.4793868935225,3.41776967498241,-53.4729093972628,133.282371077506,-8.2358021906364E-05,-1.11133182232028E-05,-1.12406574512461E-05,1.05075374296469E-05
2013-04-22 12:00:00,8.24769190209384E-06,2.42122991925543,-3.04614354184775,2.76388027910553E-06,13.5871864293384,3.04361481255329E-06,-93.4168217702206,1.44569778276035E-06,-20.1585809573075,2.99231054630356,19.0272765021727,4.64428541003069,-59.3090138249972,133.258334658557,-8.46944545077862E-05,-1.1443384566733E-05,-1.16116646994065E-05,1.05394059289573E-05
2013-04-22 13:00:00,8.33142446433456E-06,2.4212304137751,-3.04614352731978,2.78576716946932E-06,10.3623909572766,3.06370711426498E-06,-93.3442437039916,1.45156847514E-06,-28.4487797557787,2.99234049133083,19.8565691624717,6.44196489642557,-39.5473608276624,122.312090951736,-8.0803273248988E-05,-1.16674276798671E-05,-1.16472626561454E-05,1.04432751664408E-05
2013-04-22 14:00:00,8.33814157367167E-06,2.42123029871577,-3.04614352901216,2.78791292603896E-06,9.45625271492706,3.067899464942E-06,-64.2834293775801,1.45161832913951E-06,-41.109316333193,2.99234353288025,20.746715442451,7.89329866525926,-39.5473620480517,104.47646221194,-7.28547300674677E-05,-1.19354531282798E-05,-1.19282548540523E-05,1.05175676791657E-05
2013-04-22 15:00:00,8.30610337009918E-06,2.42123012868543,-3.04614353331991,2.76950339140473E-06,6.89249765364476,3.05255549853068E-06,-21.4145950048587,1.44917886861591E-06,-58.1258368600777,2.99234616263561,21.5019992742325,9.20828432735427,-39.5473622066051,79.1176197633548,-6.0507109021896E-05,-1.21580273317735E-05,-1.22397012096467E-05,1.05572927882705E-05
2013-04-22 16:00:00,8.43463694022859E-06,2.42123089697095,-3.04614352063175,2.80038422590413E-06,7.77286644601713,3.0853247342944E-06,32.9839610580614,1.45792532378777E-06,-79.0838145099477,2.99236157622131,21.7281604800734,9.16918378616945,-39.4048521833554,44.4670631829828,-3.95945459301031E-05,-1.17044980131403E-05,-1.18932945867705E-05,1.00130921443921E-05
2013-04-22 17:00:00,8.39001683682847E-06,2.42123067225417,-3.04614352868542,2.77264718236259E-06,4.84407850679597,3.06403711441809E-06,47.608865524405,1.45447370582926E-06,-95.1691827744324,2.99236308724839,21.7492379264981,7.57552921042176,-1.25138325040584,12.2754067566205,-2.41809419898862E-05,-1.160278265123E-05,-1.19320361543722E-05,9.72371275147674E-06
2013-04-22 18:00:00,8.35655648611472E-06,2.42123051650958,-3.04614353421815,2.75098032149036E-06,4.93994435035711,3.04836969098121E-06,59.6863369733788,1.45185325014272E-06,-96.8216865243035,2.99236455603089,22.1984152954706,9.10055188516525,-1.47103478287569,0,0,-1.19061494076798E-05,-1.20278181723709E-05,9.47066125062325E-06
2013-04-22 19:00:00,8.35524327757294E-06,2.42123049465244,-3.04614353603308,2.74969213041479E-06,5.10849573871553,3.05095835346027E-06,50.3087681732329,1.45116397173634E-06,-90.7066368552117,2.99236597541339,22.831978246385,11.6697763234167,-1.57985525990748,0,0,-1.21753455810171E-05,-1.21294815364686E-05,9.28420261319671E-06
2013-04-22 20:00:00,8.36620065809173E-06,2.42123063276196,-3.04614353506578,2.75670334049294E-06,5.16562303111494,3.05974128919066E-06,39.7473504023077,1.45134524785416E-06,-84.069293419697,2.99236747945317,23.3346868446814,15.1578147184225,-1.70365607291439,0,0,-1.27897357084403E-05,-1.22295560841174E-05,9.17756690985771E-06
2013-04-22 21:00:00,8.36943379439745E-06,2.3631168214749,-3.04614375586433,2.75961016685992E-06,5.07588716817224,3.06349770267324E-06,33.9235557346641,1.45114798491313E-06,-77.5489606973089,2.99236901943869,23.8274330475996,20.3690005094921,-7.95627733135518,0,0,-1.30801143354815E-05,-1.23889761711877E-05,9.17639391082596E-06
2013-04-22 22:00:00,8.37811955509129E-06,2.26146923382591,-3.04614375353913,2.76656366250932E-06,5.4322627923176,3.07005891633155E-06,33.7545500510534,1.45133572920629E-06,-73.1089832208959,2.99237066700681,25.2380588025503,32.3363279515024,-25.8599314800555,0,0,-1.33876504790914E-05,-1.27747807759323E-05,9.29578404609335E-06
2013-04-22 23:00:00,8.40916402760517E-06,2.30027722866511,-3.04614375105205,2.78443941338498E-06,5.42502378747482,3.08719858639755E-06,33.6546442726158,1.45306988442361E-06,-70.542435671948,2.99237259521292,25.9480557786985,38.5513847468628,-35.2831982238631,0,0,-1.33817117021433E-05,-1.28766762432848E-05,9.52762647584571E-06
2013-04-23 00:00:00,8.42185647730899E-06,2.14896333493364,-3.04614375102469,2.79184184945474E-06,5.33457821699025,3.09418990690378E-06,28.2444047606123,1.45374278794098E-06,-68.4181846700356,2.99237458817862,26.6619787595552,45.6210823988425,-39.5390730117632,0,0,-1.33384621801586E-05,-1.29739957463112E-05,9.68395363095821E-06
