,CCGT,CHP,H2 turbine,Imports_Exports,OCGT,battery storage,distribution network,hydroelectricity,nuclear,offshore wind,oil,onshore wind,power-to-gas,solar,solar curtailment,onshore curtailment,offshore curtailment,V2G
2013-02-20 10:00:00,4.87322342295072E-05,1.52864019750806,4.94789623926558E-06,-10.3318003032198,7.46629317090386E-06,-6.71531508679379,-42.5231711693778,-1.8271836483505,18.6516810083934,16.7131662582495,1.43561420440269E-06,4.62274039831397,-8.81767932381115E-05,19.8813949602071,-6.72743802175518E-05,-3.34349939285943E-05,-1.37960998663971E-05,1.63231654066322E-05
2013-02-20 11:00:00,4.89798158903423E-05,1.52864007589088,4.94457411825644E-06,-10.7810708101126,7.46196419625278E-06,-7.44178175126675,-42.1755370803298,-1.82627047072258,18.6516829420247,15.9115933798889,1.43680455044948E-06,4.69197636717753,-8.85441008998513E-05,21.4409213543998,-7.01153437628323E-05,-3.17754020776562E-05,-1.36899529675247E-05,1.60627171377082E-05
2013-02-20 12:00:00,4.88642248638463E-05,1.52864008099392,4.94313450083782E-06,-15.4625598076292,7.46246687164582E-06,-6.63029709172427,-36.8068482674376,-1.823800380169,18.6516829782357,14.3471108141504,1.43474121210343E-06,5.13127871297765,-8.84316700985077E-05,21.0649487205468,-7.21922350001043E-05,-3.21219789029072E-05,-1.32006291462403E-05,1.62622695669756E-05
2013-02-20 13:00:00,4.86374361469411E-05,1.52864012757397,4.94216188946297E-06,-14.7869408726717,7.46487935935158E-06,-6.23797798553558,-35.5254962045736,-1.82028247436838,18.6516801629774,12.9040868156044,1.43292106143653E-06,5.56418248951665,-8.81002537827109E-05,19.7222656236742,-7.30931359260762E-05,-3.32931724008318E-05,-1.36332802601373E-05,1.67991471372782E-05
2013-02-20 14:00:00,5.02553448862785E-05,1.52864251786587,5.01076028611395E-06,-16.424227763846,7.62777275518479E-06,-0.000536602159310674,-36.8581169793803,-1.81630440263161,18.6516787645595,12.1118938304548,1.4443254034476E-06,6.36616675075247,-8.41657353532914E-05,16.4409480891996,-6.94129850389223E-05,-2.98375320148096E-05,-1.33005273409026E-05,1.63335026028961E-05
2013-02-20 15:00:00,7.83121138735589E-05,1.52875342805114,5.76743061199364E-06,-6.32738121553298,9.52954742028653E-06,2.23052761841322E-05,-44.2762214415206,-1.81242981251679,18.6516886916979,13.2282735800453,1.5924744480879E-06,7.52037668337465,-6.49676753766415E-05,11.4869841986722,-5.33384263289637E-05,-2.18406999908609E-05,-1.02675032594846E-05,1.12666085671475E-05
2013-02-20 16:00:00,0.000115483194433947,3.48126916266739,6.31425130219875E-06,-1.23927276071391,1.11258808015269E-05,1.08362512149541,-58.9882647683804,7.33922480607205,18.6516930416707,15.9022918003014,1.68938282501369E-06,8.82700324627336,-5.89004466736399E-05,4.94243711206207,-4.38229138882039E-05,-1.86991614503427E-05,-8.92159233416123E-06,9.34134016328647E-06
2013-02-20 17:00:00,0.000110320105468527,3.71399446344787,6.33333381322922E-06,4.35794335204743,1.12249791470977E-05,7.75220535572238,-74.7706360790749,11.9033815692425,18.6516930248556,18.2461025094032,1.68010417508115E-06,10.1452833182118,-5.82748293693395E-05,0,0,-1.86636292975777E-05,-9.05291566550659E-06,9.35146252399043E-06
2013-02-20 18:00:00,0.00011549706132794,3.79485410233732,6.3170217789607E-06,0.86550578587935,1.11543994093479E-05,4.66307295221866,-72.4360779649136,11.7986245955921,18.6516931705757,20.2389557363433,1.69123026976958E-06,12.4233336676923,-5.80691170653445E-05,0,0,-1.85309551399087E-05,-9.00871863314023E-06,9.25722276157953E-06
2013-02-20 19:00:00,0.000116041363630842,3.56957361847696,6.3098921666597E-06,0.356326963861104,1.11384217481211E-05,0.548655211112164,-67.8782621935278,9.39581102581093,18.6516933819268,21.5210693557527,1.69415059975923E-06,13.8350936537886,-5.75061569522889E-05,0,0,-1.85686520574677E-05,-9.02024481428043E-06,9.25324206487412E-06
2013-02-20 20:00:00,0.000116095777173023,2.72744909171758,6.30436196656846E-06,2.67566353889778,1.11298454699925E-05,0.386921328460437,-64.8050562396559,3.87847575056088,18.6516935895761,22.3744210005953,1.69548792859667E-06,14.1103925862452,-5.71425788602521E-05,0,0,-1.86130233331028E-05,-9.03790500098012E-06,9.2947786073873E-06
2013-02-20 21:00:00,0.000116077387071185,1.5287024198304,6.30179188635106E-06,4.95007039985825,1.11333886136578E-05,0.487329429227241,-67.4135932248995,5.12817206375294,18.6516938070813,22.7146377783957,1.69620644831212E-06,13.9529478556309,-5.68602264779704E-05,0,0,-1.86189199222326E-05,-9.0402950220323E-06,9.3296141366785E-06
2013-02-20 22:00:00,0.000116015333627857,1.52870309537649,6.29876215937288E-06,3.60499227851962,1.11355813286631E-05,0.524394894457187,-67.2579473813435,7.70221155982539,18.6516939748393,22.2664026632468,1.69628571046439E-06,12.9795096504125,-5.71891559171925E-05,0,0,-1.86170747226981E-05,-9.04102742555324E-06,9.51604425258742E-06
2013-02-20 23:00:00,0.000116046452512167,1.52870295906024,6.2946769613055E-06,5.06775990997634,1.1133165209533E-05,0.281269264148614,-64.0674178360469,3.60140964113782,18.6516941043633,22.052433342694,1.6965989797625E-06,12.8841092341819,-5.7350473827975E-05,0,0,-1.86359370434559E-05,-9.04843013938717E-06,9.79599989627901E-06
2013-02-21 00:00:00,0.000102781786331564,1.52869248582961,6.13341668657304E-06,2.64070635206314,1.06518625622206E-05,-0.00119860103414322,-61.453251117085,3.41927455146256,18.6516933594997,22.054777317933,1.66843917693542E-06,13.1592828547308,-5.9095273208079E-05,0,0,-1.92942595186878E-05,-9.36732916915162E-06,1.03915847601935E-05
2013-02-21 01:00:00,0.000100982330683771,1.5286909556661,6.10491548010811E-06,1.55356283060865,1.05768260354382E-05,-1.28989223472932,-59.5108739336157,3.41702148667621,18.6516932020425,22.1441872550502,1.66431259322573E-06,13.5055901621204,-5.96932524808479E-05,0,0,-1.94106056287637E-05,-9.41986974362408E-06,1.06304246820744E-05
2013-02-21 02:00:00,0.000100981815886777,1.53131686123116,6.09961429615881E-06,1.79087023396164,1.05711153474563E-05,-4.3142017484454,-57.0586012485673,3.41450627870232,18.6516931571297,22.4324677350054,1.66428115132958E-06,13.551928263468,-5.97420872682252E-05,0,0,-1.94127781253428E-05,-9.42112837947207E-06,1.06724963981674E-05
2013-02-21 03:00:00,0.000101014301231636,1.53167651697321,6.09730497232971E-06,1.49818277407669,1.05785950709421E-05,-0.388038977822163,-61.1897890111296,3.41144717113102,18.6516930652757,22.676965267661,1.66392325995234E-06,13.8078428368166,-5.97509732616346E-05,0,0,-1.94126638679109E-05,-9.41939154711236E-06,1.05177452126854E-05
2013-02-21 04:00:00,0.000116159344511512,6.80896864319553,6.27667514965161E-06,5.46818020535584,1.11445248829596E-05,0.507474247513487,-78.9670525212483,10.6687616770455,18.6516939010944,22.7198676345197,1.69631271201825E-06,14.142067572025,-5.8136988666297E-05,0,0,-1.8593495808318E-05,-9.01843959633197E-06,9.40614670269436E-06
2013-02-21 05:00:00,0.000114867135054298,6.80894534139634,6.27399816396567E-06,5.29689151451074,1.11546088317976E-05,5.43303042517289,-85.5405380004111,11.8098476192189,18.6516935445033,22.9702365820083,1.69261915867047E-06,14.5698568213125,-5.81786642655168E-05,0,0,-1.86425146289935E-05,-9.03510249423789E-06,8.32754045854427E-06
2013-02-21 06:00:00,0.000114429425683884,6.80894162781874,6.26919445751106E-06,2.68857195288601,1.1156472045493E-05,6.74457698316816,-84.5746529268146,11.8273458026198,18.6516929879853,23.0714929675892,1.69075054055765E-06,14.781995212886,-5.8281221955943E-05,0,0,-1.86522719258733E-05,-9.03119766280724E-06,8.1063701615265E-06
2013-02-21 07:00:00,0.000115018108727247,6.52480214916643,6.26244419241867E-06,1.10565269564134,1.11492963374083E-05,6.32393954231485,-83.4398033571464,11.7860780820795,18.6516924336344,23.1870158991684,1.69271508709527E-06,15.1437949111408,-5.8295652441536E-05,0.716815020138873,-2.32967633405536E-05,-1.86242827641649E-05,-9.0022587253884E-06,8.04399580335681E-06
2013-02-21 08:00:00,0.000116263342903769,5.93785390083738,6.25219277219098E-06,-3.75623941201126,1.11275583416026E-05,0.386344648396797,-71.488352878406,3.47691742433673,18.6516949448146,23.37269932647,1.70462144100808E-06,14.2026832775846,-5.88782464799379E-05,9.21637695997867,-1.76638178438679E-05,-1.72457934510817E-05,-8.13561605434643E-06,8.59799849854658E-06
2013-02-21 09:00:00,5.98086148417045E-05,1.52869254317883,5.25754726824768E-06,-16.1774084734069,8.33761843042681E-06,-0.00270807161792545,-55.5258944485403,-1.84213850584415,18.6516910360925,23.5366074284715,1.51598044544282E-06,14.1430547093259,-7.39376999151323E-05,15.6881898184763,-4.18285522262169E-05,-2.17323536469394E-05,-9.5545610543013E-06,1.11564747819489E-05
2013-02-21 10:00:00,5.7075439797269E-05,1.5286562694271,5.15848827779065E-06,-20.4636606470634,8.1008708675528E-06,-8.14131911676568,-45.063618799445,-1.84563526857045,18.6516906032157,23.6936983814172,1.4999479848127E-06,13.0406652200186,-7.66980607095521E-05,18.5996234955702,-4.96923515790402E-05,-2.22028591198864E-05,-9.50185456525787E-06,1.19820435298155E-05
2013-02-21 11:00:00,4.95610697301419E-05,1.52864068055479,4.90627403925765E-06,-22.9110025181961,7.50678631887529E-06,-8.14167599986412,-43.0715929968043,-1.84772483052967,18.6516869475832,23.2634118485423,1.44718697390509E-06,13.5389267022362,-8.82815706156994E-05,18.989463835937,-5.882803181912E-05,-2.4805461110077E-05,-1.05322866866118E-05,1.37815990601508E-05
2013-02-21 12:00:00,5.57880892992864E-05,1.5286547475066,5.11177855246871E-06,-24.3567822664971,8.00389301078936E-06,-8.14146787929081,-40.5606422040833,-1.84868660972067,18.651690144187,23.0321523917053,1.49092068986499E-06,14.1975037549442,-7.8157341945473E-05,17.4976856625757,-5.40300416574677E-05,-2.24885391311886E-05,-9.7662333270705E-06,1.24764335670617E-05
2013-02-21 13:00:00,5.93884142643988E-05,1.52866545347921,5.22004340232497E-06,-23.120417202338,8.28648952350701E-06,-6.16589111021397,-42.3386650335168,-1.85053158427971,18.6516911913636,22.8210116392405,1.51293724208646E-06,14.4366155635864,-7.45042675772777E-05,16.0376183129135,-5.23782919551451E-05,-2.17952424414989E-05,-9.54349923665632E-06,1.1832510710931E-05
2013-02-21 14:00:00,6.82160205220712E-05,1.5286949942436,5.4538163803839E-06,-20.4454415406257,8.90317054264725E-06,-8.65749541795766E-05,-49.1810153665702,-1.85298490098407,18.6516927393941,22.8596978912762,1.55812253995531E-06,15.530247775795,-6.88629930806892E-05,12.9092686964787,-4.69237758451427E-05,-2.00340867318118E-05,-9.02539920656409E-06,1.05546936062514E-05
2013-02-21 15:00:00,8.85262741610686E-05,1.52884623933564,5.84491230825283E-06,-8.69913987590237,1.00178679124511E-05,2.510672248295E-05,-57.6460528223231,-1.85615813428006,18.6516941852639,23.4071776633181,1.63642747486709E-06,15.5703106748356,-6.25993910064843E-05,9.04333667882385,-4.40907407403845E-05,-1.83645450992458E-05,-8.55350531026033E-06,9.34152074965923E-06
2013-02-21 16:00:00,0.000115951585125013,5.18243098315684,6.20046203991193E-06,-3.53172194024339,1.11340774967546E-05,0.00220116215072018,-71.9254720055255,7.40921917210028,18.6516920182479,24.4378700651476,1.69906862000616E-06,15.7608853911693,-5.80056768076891E-05,4.01289420477365,-3.67754796230383E-05,-1.86980350981116E-05,-8.98603325941849E-06,8.67668563008996E-06
2013-02-21 17:00:00,0.000116951638074719,5.46194704957498,6.23682278709604E-06,-4.17107948088628,1.12928411971566E-05,5.62773540975706,-77.4230417921191,11.9483636885413,18.6516924844313,25.4693307620196,1.69359469181212E-06,14.4350129789379,-5.76163756699477E-05,0,0,-1.86079722130898E-05,-9.01591480959496E-06,8.14250373049862E-06
2013-02-21 18:00:00,0.00011831992635659,5.55906124799206,6.22584771959042E-06,-3.93465322659499,1.12838525074284E-05,1.27285424894239,-74.752496427782,11.9457841016927,18.6516927630492,26.0137151042109,1.69711409001456E-06,15.2440017518772,-5.747026672118E-05,0,0,-1.8605685232842E-05,-9.01589596236363E-06,8.14867298208658E-06
2013-02-21 19:00:00,0.000115466343217782,5.28844833598821,6.17568777820165E-06,-1.09544287211577,1.11533742954793E-05,0.000937698367777861,-76.3056452878113,11.7807148481331,18.6516929443531,26.0954350603715,1.69325508151195E-06,15.5838221117171,-5.76448480136079E-05,0,0,-1.87523113193606E-05,-9.08087085088027E-06,8.41200950999096E-06
2013-02-21 20:00:00,0.000115649617523097,4.2770560187298,6.16136958428661E-06,-2.84686351527368,1.11412065798055E-05,0.000901130380099833,-70.9405658006608,9.19505721268742,18.6516933407659,26.1007035967768,1.69470558415322E-06,15.5619800501362,-5.74537641680138E-05,0,0,-1.87738439373675E-05,-9.09007978111731E-06,8.91267618310199E-06
2013-02-21 21:00:00,0.000115583629768648,2.76463450318328,6.14695560982858E-06,-2.25473980099542,1.11362242147803E-05,0.000883276062492931,-69.5616980041018,8.32711460456942,18.6516935395146,26.1845794572742,1.69531185478554E-06,15.8874942148331,-5.72619955241552E-05,0,0,-1.88295593675889E-05,-9.10602533542715E-06,9.15554405856252E-06
2013-02-21 22:00:00,0.000115504274062011,1.52870221090683,6.13318766676261E-06,-2.39929793564552,1.11396251333729E-05,0.000899112073195382,-69.317226916977,11.1488103850615,18.6516936158384,26.0635236667631,1.69538961909835E-06,14.3228576773119,-5.69728384214103E-05,0,0,-1.87623458215285E-05,-9.1080459734485E-06,9.3252106799238E-06
2013-02-21 23:00:00,0.00011545364871204,1.5287019162266,6.11575138056413E-06,-2.72642073811124,1.11334710776851E-05,0.0008788497849821,-65.8324701513094,8.13652116269786,18.6516937137293,25.9931665784219,1.69555481561248E-06,14.2478904774176,-5.7086769946973E-05,0,0,-1.87788669895213E-05,-9.1162771103086E-06,9.60983090839472E-06
2013-02-22 00:00:00,0.000115463653345581,1.91011452426397,6.09791520235427E-06,-2.89395163198171,1.11305778550004E-05,0.000873229826342414,-63.1716053334463,4.83592575738026,18.651693773487,25.7509737764048,1.69577015211256E-06,14.915937256432,-5.70087686395232E-05,0,0,-1.88112368084603E-05,-9.11765132434539E-06,9.89846788533688E-06
2013-02-22 01:00:00,0.000115787180992831,2.09334479415922,6.08239346974514E-06,-4.06667333968688,1.11397265817026E-05,0.000900190277207718,-61.3683139091711,3.38185102949736,18.6516937711883,25.60628133578,1.69640500898166E-06,15.7008770840854,-5.70644839915058E-05,0,0,-1.88447696539242E-05,-9.11067403166044E-06,1.00924743525109E-05
2013-02-22 02:00:00,0.000115788601253076,2.84547063868748,6.06361302822082E-06,-4.13456200307699,1.11405064402781E-05,0.000891651175294396,-62.6794908462657,3.37435202321825,18.6516937877746,25.4386727507938,1.6961587230232E-06,16.5029331411068,-5.71679750533415E-05,0,0,-1.89053967739028E-05,-9.10658166742451E-06,1.01507311571401E-05
2013-02-22 03:00:00,0.00011545684310004,5.05887361526832,6.04233928323969E-06,-2.89937936597237,1.11347727746772E-05,0.000861008889164176,-66.9784517159861,4.10233280322377,18.6516937608933,25.3431291305128,1.69519717023339E-06,16.7209037597604,-5.72770080364274E-05,0,0,-1.88984539653347E-05,-9.09117848840424E-06,1.00279624390769E-05
2013-02-22 04:00:00,0.000113060758132508,6.80896343375246,6.03332241335072E-06,3.18433129024739,1.11682683652324E-05,0.000999977720421748,-82.3621848712647,11.8033646414726,18.6516935869967,25.4792012552001,1.69020309314583E-06,16.4335973141537,-5.71491148727149E-05,0,0,-1.88834588328746E-05,-9.09907344674821E-06,8.74895239230946E-06
2013-02-22 05:00:00,0.000114525537420195,6.80900152123975,6.06003193522106E-06,1.96858918965473,1.13113424754236E-05,6.17138974212183,-87.2635396841263,11.9165047393571,18.651693590962,25.5248732106567,1.692735011384E-06,16.2214604423528,-5.67533231142024E-05,0,0,-1.87522865373921E-05,-9.04209279156021E-06,3.47046783650833E-07
2013-02-22 06:00:00,0.000200109455102765,6.80911592796085,6.5684373278546E-06,0.0801659357743972,1.3277132566763E-05,8.14166953054592,-87.2635396699394,11.9149396576792,18.6516953405412,25.5884543855689,1.78942354869972E-06,16.0773750791299,-5.2612562167707E-05,0,0,-1.691955670276E-05,-8.15717731273935E-06,3.32892205309364E-07
2013-02-22 07:00:00,0.00016988233869405,6.80910566537292,6.43920836731714E-06,-0.790708930308784,1.28006526886832E-05,8.14164038936135,-87.2635396622961,11.91304876698,18.6516942779071,25.5180866851807,1.76755597366321E-06,16.3076677791666,-5.33574760876663E-05,0.712932621395979,-1.89829905781807E-05,-1.72603215306708E-05,-8.30669035951814E-06,3.24672962891858E-07
2013-02-22 08:00:00,0.000114617202416396,6.80897208179935,5.98926268737744E-06,-4.94843614461918,1.11485555638222E-05,0.00180250825346979,-82.1944502349241,10.9984503249936,18.6516942352793,25.2482867302657,1.70136654612028E-06,16.9550089851873,-5.77698292927479E-05,8.47865157992838,-1.68524621454367E-05,-1.65520517356299E-05,-7.67206775628893E-06,7.44791853994613E-06
2013-02-22 09:00:00,9.95977069017965E-05,1.53646074731692,5.80082704535815E-06,-5.62656883402915,1.05321411508187E-05,-3.0236119291118,-72.7555393518237,2.46130971381461,18.6516969519707,24.6680313524788,1.66855673974344E-06,20.2772885023103,-5.94644010560327E-05,13.8109420364737,-3.02943235959946E-05,-1.54118182508682E-05,-7.17949770495352E-06,8.29874704717606E-06
2013-02-22 10:00:00,9.9731749125299E-05,1.53821230927794,5.79062237834897E-06,-4.38108263566254,1.05157805951176E-05,-7.67417050741342,-63.3579036073802,-1.72968776875836,18.6516971413202,23.7300463587074,1.66997870755536E-06,16.8274852834802,-5.98141413563277E-05,16.3954206879909,-3.80937797744662E-05,-1.57277325205314E-05,-7.14206719607091E-06,8.5427068442855E-06
2013-02-22 11:00:00,9.36505809443736E-05,1.52902866643288,5.70590495095187E-06,-6.55472128829308,1.0258757932633E-05,-8.14129779402075,-59.5685318726052,-1.91148800024574,18.6516964670458,22.9282612527007,1.65322630838113E-06,16.1157068281167,-6.07518840881882E-05,16.9513705020176,-3.75627447398508E-05,-1.60849754337278E-05,-7.32435844628299E-06,8.77093795284679E-06
2013-02-22 12:00:00,9.97149672573272E-05,1.54779308272002,5.77951249207246E-06,-8.93192371235672,1.05119506740628E-05,-6.14730649724796,-59.2281711528931,-1.13074817908048,18.6516971161637,22.4718233335617,1.66828758413201E-06,17.1025508452488,-5.98053555731574E-05,15.6643013275414,-3.68984333632018E-05,-1.57817944521525E-05,-7.21971275663691E-06,8.57615461766516E-06
2013-02-22 13:00:00,9.97277248230054E-05,1.56663108252908,5.77636170702943E-06,-10.8870902029083,1.0516364814809E-05,-4.32133463288431,-60.3166753598158,0.327282246978926,18.6516965596538,22.2176456498076,1.66690056184251E-06,18.1521772968963,-5.98622674039995E-05,14.6096846911994,-3.80417934377201E-05,-1.57791440120718E-05,-7.27221036891024E-06,8.62728872917241E-06
2013-02-22 14:00:00,0.000100044738997976,4.03025219515641,5.77735255050784E-06,-12.5912695247595,1.05331564144687E-05,-1.28421004437967,-66.3108283770168,2.75443206818915,18.6516971208606,22.5901165106865,1.66853432497324E-06,20.2416219472391,-5.93446862148539E-05,11.9182060557873,-3.96149934964505E-05,-1.561217003416E-05,-7.33326720074956E-06,8.58593760121229E-06
2013-02-22 15:00:00,0.000116885387662692,6.4080911314104,5.9563626536847E-06,-10.8844086073205,1.1154058153985E-05,0.000153071757368017,-74.6100466071922,7.17895360197664,18.6516974774616,23.4890232593652,1.7066042738139E-06,21.2649647558306,-5.72999485927011E-05,8.5015690306608,-3.91339665508327E-05,-1.52950959411555E-05,-7.17086746897166E-06,8.03748929673371E-06
2013-02-22 16:00:00,0.000113537201437936,6.745234762545,5.96121574381714E-06,-12.636418238946,1.11801501681364E-05,-0.000523527501083596,-73.4635808342354,11.7207939637599,18.6516926054104,24.3623967220404,1.69581822480124E-06,20.7268396614761,-5.64058940702849E-05,3.89356176334776,-3.1515697753887E-05,-1.83717152320355E-05,-8.65345560106334E-06,7.87233851914377E-06
2013-02-22 17:00:00,0.00429720008250702,6.80914123540311,7.21637201347333E-06,-4.88411871728136,1.66586049419864E-05,8.141593511471,-83.5360970995676,11.8657452013772,18.6516977048137,25.1032530729017,1.91914482990558E-06,17.8445439878091,-4.77086750424366E-05,0,0,-1.47146596298171E-05,-7.04860250669981E-06,6.45443527318716E-06
2013-02-22 18:00:00,0.00143608478929179,6.80914058163333,7.15635432215659E-06,-5.0308090487166,1.63600524203813E-05,8.14156571881679,-82.5965391238602,11.8649699278471,18.6516977719897,25.770910292527,1.91072985826119E-06,16.3876832145808,-4.68450200524071E-05,0,0,-1.46543215067254E-05,-7.08275367219358E-06,6.69414094475897E-06
2013-02-22 19:00:00,0.000384752364724409,6.80913024415435,6.85379375965136E-06,-7.70185564941778,1.48633661244404E-05,5.95972569207368,-77.4913331527557,11.8640139350385,18.6516972815401,26.0958278535844,1.86293963470299E-06,15.8124676442728,-4.73142978088136E-05,0,0,-1.51589492669473E-05,-7.34727667543211E-06,7.14854345392065E-06
2013-02-22 20:00:00,0.000242474639723801,5.70107523511746,6.59784726667883E-06,-5.64642581955267,1.37149226239209E-05,-4.38447863665675,-67.0167638452891,11.8631150974808,18.651696866732,26.0770263166504,1.82209430503807E-06,14.7545741877177,-4.79528062221846E-05,0,0,-1.56553213024608E-05,-7.60461928371115E-06,7.39587855152605E-06
2013-02-22 21:00:00,0.000245166248013249,3.95611202957922,6.59701823360266E-06,-4.08107820445252,1.37282795918845E-05,-0.0712429165046057,-69.8329330170066,11.8623115739964,18.6516972265363,25.8594812628264,1.8232983234093E-06,13.655468298845,-4.77439083090418E-05,0,0,-1.56507356230122E-05,-7.60504113259231E-06,7.62598304121978E-06
2013-02-22 22:00:00,0.000335289651049194,4.31555547422245,6.76943166121434E-06,0.197491966896915,1.4511239430139E-05,0.000335005387393257,-69.5933313074206,11.8614794854556,18.6516981870373,24.8731020434132,1.85368525932588E-06,9.69339385435656,-4.80810115121721E-05,0,0,-1.53555491204145E-05,-7.39858836465146E-06,7.52701010805454E-06
2013-02-22 23:00:00,0.000256498258106087,1.79988649528931,6.62136678254013E-06,-1.45984110141623,1.38613978175177E-05,-0.00106916993509198,-65.5863915103631,11.8606393836981,18.6516979140081,24.5538904506263,1.82725741047362E-06,10.1809934040894,-4.9076817305668E-05,0,0,-1.56977204331099E-05,-7.5769817350988E-06,7.81113028850186E-06
2013-02-23 00:00:00,0.000246003677260931,2.45561064676722,6.58711782521128E-06,-3.44756497355015,1.37207539821551E-05,-0.271044109565572,-64.5715355898766,11.8597498898514,18.6516979382861,24.4378467019908,1.82326647668136E-06,10.8850560424528,-4.91558723916121E-05,0,0,-1.57230735461553E-05,-7.604709886607E-06,7.96942065377561E-06
2013-02-23 01:00:00,0.000248176683642128,2.81371697316018,6.5827714151379E-06,-1.0535893220943,1.37103021265599E-05,-6.21154345274765,-61.4629525584914,11.8589276109036,18.6516980211327,23.945191159251,1.82502430217725E-06,11.4583657341499,-4.91641304866388E-05,0,0,-1.56765967088006E-05,-7.59347252898124E-06,8.13324629951053E-06
2013-02-23 02:00:00,0.000246617212862146,3.86835358883916,6.58223506166116E-06,1.52429985430417,1.3719740298085E-05,-7.13992144500523,-62.4243612533929,11.858105865142,18.6516981057174,22.1329207102615,1.82384889366312E-06,11.5287207220958,-4.97410367654627E-05,0,0,-1.56671099570076E-05,-7.5907388721248E-06,8.26105839133923E-06
2013-02-23 03:00:00,0.000242739017884084,6.31560238997304,6.58273700599658E-06,3.18807093325146,1.37334244987395E-05,-5.0906919830718,-67.1517060028057,11.8572794446407,18.6516981753815,20.386845947376,1.82187835759413E-06,11.8427215013828,-5.02075831066392E-05,0,0,-1.56269744014423E-05,-7.57584219621776E-06,8.28799393264632E-06
2013-02-23 04:00:00,0.00119691304694888,6.80914185219236,7.11345987659737E-06,9.61509573182426,1.62906841055904E-05,5.94716142040622,-83.9633528519839,11.8565245837546,18.6516995563702,19.274104315651,1.91357937363576E-06,11.8084811392945,-4.75529877627429E-05,0,0,-1.44371768234635E-05,-6.99860914210149E-06,9.89638716986447E-06
2013-02-23 05:00:00,0.0011581726631407,6.80914187672445,7.10909990712805E-06,11.3770317795492,1.62803312528885E-05,7.14039811030166,-87.2635396297538,11.8559672253533,18.6516993465294,19.3098822347188,1.91041477437075E-06,12.118323241424,-4.76244931766874E-05,0,0,-1.44356042480638E-05,-7.0028621589131E-06,3.00614513689997E-07
2013-02-23 06:00:00,2.64327823800854,6.80914337444696,7.17934104321771E-06,7.92483126811465,1.66632942842037E-05,8.14118375538692,-87.2635396246211,11.8556617440539,18.6516991865885,19.2803472830719,1.91984690130339E-06,11.9574561537483,-4.74052793993678E-05,0,0,-1.43118862591791E-05,-6.94110224600308E-06,2.95043594678017E-07
2013-02-23 07:00:00,0.0123990291496733,6.80914331234338,7.17902703460154E-06,8.59521416717111,1.66700899078094E-05,8.14052984761282,-85.3929462934635,11.855395157051,18.6516982509278,18.952725753557,1.92405062855776E-06,11.7123622115233,-4.6424153421129E-05,0.663548810905435,-2.01542385350919E-05,-1.42475736166716E-05,-6.91353173834841E-06,1.04632994632258E-05
2013-02-23 08:00:00,0.000115084283472322,6.80899485506556,5.94315214092325E-06,-0.420182005101042,1.12553202515014E-05,-1.29277551426761,-74.1146715356019,11.7608294745779,18.6516937525065,19.3368490422908,1.70532571345052E-06,12.887889265185,-5.58301186524559E-05,6.38135144828943,-1.75669635978863E-05,-1.73818857675485E-05,-8.44573798298143E-06,8.29428879003437E-06
2013-02-23 09:00:00,0.000117353315534355,6.80898985960068,5.9295191299971E-06,-2.82989133921356,1.12004814004104E-05,-5.59104210252539,-70.513233954581,11.7164925790736,18.6516936331249,18.1614471134365,1.70733029300502E-06,13.7042437307614,-5.63468775296698E-05,9.8912866453483,-2.6873852933494E-05,-1.7371390829112E-05,-8.41492247576525E-06,8.49535410922651E-06
2013-02-23 10:00:00,0.000117121520127754,6.80899077639411,5.92771521377511E-06,-3.7316435816437,1.12007336078382E-05,-3.54270699028699,-66.3538130121802,11.7189136900072,18.6516937968909,15.1689153822398,1.70269072341602E-06,10.7940159418168,-5.63152092078286E-05,10.4856304476634,-3.69286413562238E-05,-1.74925311027891E-05,-8.36758123671189E-06,8.54427330020469E-06
2013-02-23 11:00:00,0.000117082683296445,6.6185336636025,5.92633913820269E-06,-3.28549633200701,1.12007119589178E-05,-3.62822207105494,-66.7537068295581,11.7139940284861,18.6516941724791,14.654360436057,1.70205115583857E-06,12.6970011971596,-5.62477688992445E-05,9.33183750708279,-3.62572619529886E-05,-1.73958072258813E-05,-8.37286185031872E-06,8.47076585072393E-06
2013-02-23 12:00:00,0.000117078738359456,6.49314370655004,5.92540053965996E-06,-3.44626811952988,1.12015700433451E-05,-3.50271859167462,-66.2412182080618,11.7092310568102,18.6516941573758,14.7149224398473,1.70200051055597E-06,13.6644310338885,-5.61987280066172E-05,7.95677875763057,-3.68285309992057E-05,-1.736278659655E-05,-8.36997624514879E-06,8.4849742960666E-06
2013-02-23 13:00:00,0.00011730839744731,6.4933802585304,5.92345759721366E-06,-3.40585082000962,1.11978519277407E-05,-5.56565177320082,-65.9553159715996,11.6919602745263,18.6516941688201,15.672558034942,1.70335610731449E-06,14.4213112704068,-5.60557443242705E-05,7.99590723202582,-3.37258551374374E-05,-1.73561831961138E-05,-8.36294989434805E-06,8.540626410112E-06
2013-02-23 14:00:00,0.000117020354148903,6.66995335899768,5.92452465742893E-06,-3.87582142998103,1.12055959252781E-05,-4.73305523528359,-67.2908774811146,11.7002193438195,18.6516943051308,16.9689685345778,1.70460205146334E-06,15.1666201463045,-5.56057570973006E-05,6.74228687809989,-2.9652278025484E-05,-1.73435308321359E-05,-8.3788048428346E-06,8.54122417954839E-06
