,CCGT,CHP,H2 turbine,Imports_Exports,OCGT,battery storage,distribution network,hydroelectricity,load shedding,nuclear,offshore wind,onshore wind,power-to-gas,solar,solar curtailment,onshore curtailment,offshore curtailment,V2G
2013-04-13 02:00:00,1.05400450096625E-05,0.0882074405854164,2.47202400184889E-06,2.86056225101275,2.42656236966835E-06,-0.157390499582946,-13.0053299992007,0.0518242709087486,1.91066967508058E-07,1.67050556845104,5.27279221621297,3.44397645485063,-0.225113109645397,0,0,-1.93097798669868E-05,-1.56664322516349E-05,1.24251923056059E-05
2013-04-13 03:00:00,1.07308413550599E-05,0.129197074190966,2.50184174744816E-06,2.48597141492904,2.45464726135391E-06,1.4559106713267,-13.8837977100251,0.0519934629359027,1.91241845212717E-07,1.67050628859717,5.27152282839106,3.04376466519309,-0.225036054472802,0,0,-1.86359775326963E-05,-1.50543077459986E-05,1.19301144354129E-05
2013-04-13 04:00:00,1.07283855941741E-05,0.140711877965747,2.50297091518666E-06,1.09318741010985,2.4547480120615E-06,3.63767950316377,-14.2867493236803,0.0519812168691176,1.91246286679714E-07,1.67050628982307,5.15359352677056,2.76415962125103,-0.225037303949529,0,0,-1.87292205032463E-05,-1.50865009139238E-05,1.19077124251482E-05
2013-04-13 05:00:00,1.07791944419303E-05,0.129772649362818,2.51292711871312E-06,0.939001148531366,2.46332273855435E-06,4.56249388376668,-14.325170999853,0.0526061205304125,1.91300109673529E-07,1.67050649300386,4.74681213097878,2.44871796764397,-0.224706997986366,0,0,-1.86564793559398E-05,-1.48619014512974E-05,1.17673704777806E-05
2013-04-13 06:00:00,1.08018608744611E-05,0.120480462885759,2.51826343739546E-06,1.17482388575808,2.46397135181668E-06,4.56251423863461,-14.5718412115479,0.0526090791592449,1.913214365825E-07,1.67050649337329,4.00587874040864,2.42790389754222,-0.22454439153017,0.781724075374506,-2.29236638529926E-05,-1.86115456310603E-05,-1.48652883965497E-05,1.17664044196172E-05
2013-04-13 07:00:00,1.0751980218592E-05,0.112257684930158,2.52011848861E-06,2.96794448477877,2.45407297956798E-06,0.674157876503521,-14.6139912231873,0.0520270197905012,1.91274578039577E-07,1.67050624481759,4.48860158050363,2.62014819802624,-0.22499791898709,2.25339786746418,-1.94818068179359E-05,-1.86209283962171E-05,-1.47209255490282E-05,1.18642993239297E-05
2013-04-13 08:00:00,9.74929572165908E-06,6.90308701223342E-05,2.37700564651521E-06,1.51584767368285,2.30449625536435E-06,-8.5390894751729E-06,-14.6381743534628,0.0516458700383291,1.90309305155739E-07,1.67050087077823,5.27511039526933,2.69908264880136,-0.225148748630664,3.65114468693055,-2.48464662459469E-05,-2.38035399832057E-05,-1.79224207631137E-05,1.52695902699216E-05
2013-04-13 09:00:00,8.76434100095997E-06,2.60099987519103E-05,2.2259363467568E-06,1.19820290480349,2.14707394748079E-06,-3.70626679032424E-05,-14.7745587561805,0.0515981476854416,1.89163836685639E-07,1.67048374917383,5.13728675248864,1.9466148261105,-0.225157960495658,4.99565844445561,-4.16025203800778E-05,-3.70408851133277E-05,-2.8028318066589E-05,2.3518218847139E-05
2013-04-13 10:00:00,8.11046468166991E-06,1.5301284482575E-05,2.1261579939991E-06,0.785286540817108,2.03600544474532E-06,-5.38036640703368E-05,-14.4252274097128,0.0515706073443743,1.88257284483235E-07,1.6703758431574,4.73283985345427,1.17135580140799,-0.225161143689836,6.23923060656221,-0.0000935743258394997,-6.72519520042769E-05,-4.89378783728114E-05,4.10772655308691E-05
2013-04-13 11:00:00,7.58329734289076E-06,1.21184524096473E-05,2.04374948862845E-06,3.93869588805213,1.94184944736661E-06,-1.55046831035651,-14.5120635187353,0.0498497026301347,1.87415447011215E-07,0.000340849060916888,4.19038906812337,1.25133914434325,-0.225163109913698,6.85791297839165,-0.000313055222489175,-0.000275056713419882,-0.000202592099384518,0.000165111095014686
2013-04-13 12:00:00,7.58320604636599E-06,1.21191363441338E-05,2.04835359259485E-06,5.82404268573067,1.94146901514533E-06,-2.99803828142825,-14.9520374868715,0.0509212601896407,1.87413610860764E-07,0.000383400066278727,3.59843621769261,1.9357516159122,-0.225163149751729,6.76654773139084,-0.000334939599739715,-0.000261899693748937,-0.000205250263531127,0.000164314840703701
2013-04-13 13:00:00,7.58250603044524E-06,1.21205026287534E-05,2.0510318307097E-06,6.81347999704922,1.94131583767671E-06,-2.04744183198392,-15.4465540237449,0.0511156907730014,1.8741178788484E-07,0.000387207757894275,2.69725835116925,2.79782819330716,-0.225163176746021,5.35995095720999,-0.000352548861527834,-0.000257418826813591,-0.000209383658559091,0.000164321864105199
2013-04-13 14:00:00,7.583641336714E-06,1.2120536840422E-05,2.0526712947778E-06,6.33414359762664,1.94114127710221E-06,-0.353695927365639,-15.7238824251857,0.0511963143017063,1.87409127678047E-07,0.000371979849799327,2.88132363713343,3.30252835073115,-0.225163195043456,3.73401463684585,-0.000326226640257638,-0.000258041223876162,-0.000210955759303445,0.000165116682825172
2013-04-13 15:00:00,7.58355042030604E-06,1.21196889953182E-05,2.05365898228483E-06,6.45187123850609,1.94089394289601E-06,-0.419403510487043,-16.2886867054709,0.0512467076307318,1.87406099285138E-07,0.000375042872278876,4.67633886760838,3.41388749740408,-0.225163211999589,2.34034219357204,-0.000302579190908949,-0.00025967418015847,-0.000204830861480616,0.000166494927270694
2013-04-13 16:00:00,7.58710376498698E-06,1.21500467923128E-05,2.05547800446595E-06,4.84933280802004,1.94170260290721E-06,1.07282681613922,-15.0136680561034,0.0514932311436939,1.87411387274209E-07,0.000383939290200095,5.30342147284405,2.89183826443483,-0.225163209651048,1.07030749348725,-0.000282254411279837,-0.000250047062949136,-0.000199622138948314,0.000159883394167577
2013-04-13 17:00:00,7.56654558664902E-06,1.2147712095871E-05,2.05576952369905E-06,4.07038995467192,1.94129819064447E-06,2.43598404428229,-15.0930816881717,0.0515293599120548,1.87393704658374E-07,0.000406765592206136,5.31287088546183,3.14035419837015,-0.225163250504125,0.307559001318488,-0.000349561668704354,-0.000252845588546606,-0.000206349256906435,0.000161125064775779
2013-04-13 18:00:00,7.55567251779193E-06,1.21431923117354E-05,2.05578515670961E-06,4.48486350518305,1.94082456284695E-06,2.06016448795998,-14.9798459124497,0.0516664768123271,1.87378538999373E-07,0.000382428263370691,5.31299895516345,3.29543394595829,-0.225163267711597,0,0,-0.000252222727523645,-0.000208044076863587,0.000160934038789628
2013-04-13 19:00:00,7.55310507478588E-06,1.21374203113083E-05,2.0556860546233E-06,4.43234979830535,1.94034576944865E-06,1.50097339289402,-14.5039985284446,0.0519475544601481,1.873700091384E-07,0.000420598751263495,5.31299895516345,3.4309711210466,-0.225163277438871,0,0,-0.000251982821062356,-0.000208142212588001,0.000161741171343342
2013-04-13 20:00:00,7.5434549471588E-06,1.21020300824285E-05,2.05419200025563E-06,5.90502285598803,1.93867848353016E-06,0.00301808448556994,-14.7211166529569,0.0521014096582326,1.87351151912664E-07,0.000422593035852585,5.31299895516345,3.67323269425597,-0.225163304911653,0,0,-0.000261406561848418,-0.000216369551693589,0.000168354152274734
2013-04-13 21:00:00,7.47654983837723E-06,1.2004510305645E-05,2.04107644548173E-06,6.24690247677165,1.92660706169632E-06,-0.000311930967318007,-15.3318246352249,0.0512174266811063,1.87234969643212E-07,0.000137345351649977,5.31299895516345,3.94692602752939,-0.225163496534254,0,0,-0.000475332797569322,-0.000393617353126075,0.000297653010954564
2013-04-13 22:00:00,7.39962199482921E-06,1.18945777617852E-05,2.02599289331242E-06,7.51646931565513,1.91292837043599E-06,-0.755139106662366,-14.7887529909908,-0.232552743901849,1.87103141353446E-07,0.000101811561408166,5.31299895516345,4.16793442451219,-0.22516371330199,0,0,-0.531786084754964,-0.467683323767428,0.00429065457655356
2013-04-13 23:00:00,7.39715619476239E-06,1.18925094706708E-05,2.0259147411657E-06,7.49522125808557,1.91267095868923E-06,-0.64454997392167,-14.453602989025,-0.155914294297161,1.87099790420171E-07,0.000106344571825162,5.31299895516345,4.06850878956784,-0.225163718223456,0,0,-0.706450533753715,-0.694627692238738,0.00418616935372704
2013-04-14 00:00:00,7.39552940961888E-06,1.18905648614093E-05,2.02584239580161E-06,10.0907231617065,1.91242852609378E-06,-1.67734890592287,-12.787140638509,-0.377603385970411,1.87097364174265E-07,0.000100271379320913,5.31299895516345,3.76286395908435,-0.225163721454379,0,0,-1.84659507677038,-2.25621654402471,0.00409069837656976
2013-04-14 01:00:00,7.3943695563064E-06,1.18898512539874E-05,2.02590877963337E-06,10.0633607057714,1.91231419448142E-06,-1.42283943023352,-12.6428570575099,-0.29441979105786,1.870969291323E-07,9.86742413307459E-05,5.31299895516345,3.41923381644888,-0.225163724358313,0,0,-1.85498426202515,-2.35881970620215,0.00410045410147511
2013-04-14 02:00:00,7.39367901453862E-06,1.18897528408851E-05,2.02596482638393E-06,9.81373746112219,1.91223485269484E-06,-1.18462817102203,-12.5888588015996,-0.235734385195532,1.87097673602387E-07,9.81001561016718E-05,5.31299878870027,3.24145524109312,-0.225163725773811,0,0,-1.76840600130174,-2.36890708159076,0.00411681476548631
2013-04-14 03:00:00,7.39334324321741E-06,1.18895601933483E-05,2.02596615702572E-06,9.82061883749252,1.91216553640278E-06,-1.05068709652967,-12.6189159005781,-0.205051874386444,1.87099332766107E-07,9.77965063686262E-05,5.31298980775542,2.92810010325852,-0.225163725582469,0,0,-1.59040881240937,-2.37498864631356,0.00411742445462031
2013-04-14 04:00:00,7.39226848332578E-06,1.18895839855357E-05,2.02585750769329E-06,9.9131378228614,1.91209252574682E-06,-0.940583584379365,-12.7110761128076,-0.183338740747908,1.87100895858921E-07,9.75293484377445E-05,5.31272914548644,2.5272487490151,-0.225163723531721,0,0,-1.33674266971122,-2.35970818198404,0.00410714582860063
2013-04-14 05:00:00,7.39191945210818E-06,1.18893901828312E-05,2.02565702649209E-06,9.90238283721987,1.91202482417793E-06,-0.869523015642502,-12.7613278878926,-0.170409773825878,1.87104813070183E-07,9.67223637966195E-05,5.3127730169324,2.42714257785597,-0.225163720170275,0,0,-1.2697586980165,-2.34961674509195,0.0041120779353785
2013-04-14 06:00:00,7.40910468854904E-06,1.18911265997033E-05,2.02593673685259E-06,9.33761461386926,1.91227980079859E-06,-0.716049801681594,-13.0231236040984,-0.150163963018367,1.87124088430295E-07,9.46325463120523E-05,5.31295268125869,2.49899950508918,-0.225163694889282,0.54958736354964,-0.118587305771669,-1.23420701714657,-2.23537218896939,0.004125986791367
2013-04-14 07:00:00,7.41601190698203E-06,1.18922260179369E-05,2.02613427046551E-06,9.50717572279986,1.91235587516016E-06,-0.832255847354998,-13.406914872846,-0.176974442327185,1.87135580145158E-07,9.24838731882363E-05,5.31299284892692,2.4301246584615,-0.225163676726286,1.29498088524114,-0.13125224719796,-1.36674560577995,-2.40947886157438,0.00412467865460197
2013-04-14 08:00:00,7.40741214500611E-06,1.18938068060024E-05,2.02643922477766E-06,8.84628933704278,1.91238166172968E-06,-0.848385674367075,-13.5453149796161,-0.181189711032152,1.87136249832813E-07,9.16860739624624E-05,5.31298544232256,1.84009840641605,-0.225163677446837,2.41067750146498,-0.134706633989503,-1.04012500558415,-2.43860447135465,0.00409605743958852
2013-04-14 09:00:00,7.39848303900243E-06,1.18930014097844E-05,2.02618247214554E-06,8.36154798853175,1.91209555697998E-06,-1.3798217558121,-13.6452662991382,-0.267060553045123,1.87134059895172E-07,9.00784637660066E-05,5.31282293992407,1.75382354260599,-0.225163684838635,4.3036753088595,-0.139425925740282,-1.10705317296649,-2.97148524759512,0.00406395684400594
2013-04-14 10:00:00,7.39015711726403E-06,1.18925409170334E-05,2.02611994095901E-06,4.93804998390653,1.91188907075075E-06,-0.833275591796783,-13.4381058142754,-0.176686820890943,1.87131436212749E-07,8.93322439300435E-05,5.29939427686482,1.21362303583256,-0.225163692687713,6.51706781248847,-0.131854279076388,-0.665832811660136,-2.50060572188738,0.0040470020667773
2013-04-14 11:00:00,7.38815806263732E-06,1.18910409286853E-05,2.02609694972615E-06,3.19571587920118,1.91168407351183E-06,-1.17553416251674,-13.0651390396983,-0.217305451091929,1.87130399104243E-07,8.82940556300492E-05,5.3118191700168,1.5068975631727,-0.22516369279273,8.40880114893374,-0.126007827749975,-0.896104975315845,-2.72133982021778,0.00401855619232462
2013-04-14 12:00:00,7.38821159864496E-06,1.18911362526435E-05,2.02620851455032E-06,3.24203112627255,1.91165427951601E-06,-1.46161248200051,-12.8765258148052,-0.254236643946157,1.8713041624574E-07,8.8085638138626E-05,5.31299153050326,1.81287880567414,-0.22516369350788,8.60978092916473,-0.127051157828889,-1.13681593398001,-2.89963790529279,0.00401873910726758
2013-04-14 13:00:00,7.39085745907616E-06,1.18916263782384E-05,2.02636627893653E-06,2.87855935323367,1.91173975000175E-06,-0.963112610630204,-12.9549242660008,-0.187442727296381,1.87130933615117E-07,8.8236008461379E-05,5.31299732593069,2.24948896644375,-0.225163692244926,7.86305569997334,-0.124431992404164,-1.3401109741301,-2.51225698441944,0.0039988715282747
2013-04-14 14:00:00,7.39661602699435E-06,1.18927343351006E-05,2.02652876904202E-06,8.05662401509432,1.9119064012097E-06,-3.13114839966706,-13.0110965814429,-0.575424176249372,1.87132443159385E-07,8.8979231742016E-05,5.3129989091626,2.59249430482971,-0.22516368936921,6.9340186035715,-0.13714903180406,-1.88420477093154,-3.93525345128111,0.00395909582438555
2013-04-14 15:00:00,7.40467482446034E-06,1.18946035618426E-05,2.02684012826507E-06,8.7055700260602,1.912245298445E-06,-2.49546092237515,-13.3507886124851,-0.436060847251015,1.87134672333692E-07,9.00894896041689E-05,5.31299880873382,2.82438474491434,-0.2251636850708,5.17321149085255,-0.139550777162481,-1.98616950456679,-3.38628237267368,0.0039652449923246
2013-04-14 16:00:00,7.41964674435202E-06,1.18979899562819E-05,2.02738028040822E-06,8.72085142116886,1.91278065520728E-06,-1.15362584959962,-13.8656295325611,-0.245916318863063,1.87140036706962E-07,9.58302556723877E-05,5.31299871093369,2.91479233183721,-0.225163670654517,2.8922633390512,-0.136059586855646,-1.76133110982158,-2.45652056703725,0.00399042152667088
2013-04-14 17:00:00,7.42838097550638E-06,1.19005664815442E-05,2.02762547732856E-06,9.09933831842347,1.91302094506559E-06,-0.735205610711721,-14.1683359294603,-0.170005484984837,1.8714065749423E-07,0.000111020905641088,5.31299430150179,3.30451583788226,-0.225163670535935,0.981049080923315,-0.124931895203037,-1.28123776261715,-1.99637969939615,0.00399884502867633
2013-04-14 18:00:00,7.41138764119552E-06,1.19047068185472E-05,2.02813347410679E-06,8.52066502597776,1.91340131897514E-06,-0.595218333857399,-14.1699066233657,-0.137595225702066,1.8712611201219E-07,0.000103046915122524,5.31282457400152,3.52896944367857,-0.225163706654071,0,0,-0.895158165518973,-1.34279564479372,0.00402440124997851
2013-04-14 19:00:00,7.41574828677601E-06,1.19068274376167E-05,2.0286078054216E-06,8.32849703070924,1.91379223606635E-06,-0.758038908376723,-14.0560654564075,-0.187963333984938,1.87124797113078E-07,0.000100807426295571,5.31279077556207,3.80418822069894,-0.225163707556625,0,0,-0.920520504736909,-1.30111371524759,0.004037696781848
2013-04-14 20:00:00,7.4203610902487E-06,1.19088336380705E-05,2.02902760236148E-06,7.84298095115569,1.9141204530328E-06,-0.958507796348037,-13.8047038483127,-0.259523077123217,1.87123559785805E-07,9.72583577493586E-05,5.13369980511278,4.07096003132447,-0.2251637060088,0,0,-0.846392543590842,-0.956732095098287,0.00403267981066891
2013-04-14 21:00:00,7.42751677402812E-06,1.19115120430469E-05,2.02960631434028E-06,4.74980554811898,1.91453348650996E-06,-0.0689559804606565,-13.4245062847007,0.0225237494444703,1.87125153205532E-07,9.37919522928615E-05,5.13078122755575,4.07410481985345,-0.225163699914331,0,0,-0.141729247315403,-0.120164459058223,0.00395734884520201
2013-04-14 22:00:00,7.43468090061288E-06,1.19134221897507E-05,2.0300160779245E-06,4.66887135435512,1.91479493248451E-06,-0.129631558188759,-12.9826573192937,-0.000284731102743921,1.87125350932999E-07,9.19665057925194E-05,5.05246016202076,3.93483376654962,-0.225163693269995,0,0,-0.174738708799605,-0.14700720530769,0.00397199310534413
2013-04-14 23:00:00,7.44340827710288E-06,1.19159805730039E-05,2.03053872965E-06,4.70758949173739,1.91517744181592E-06,-0.174188848425694,-12.6903164483437,-0.0182604600723451,1.87129502341847E-07,9.66468526586167E-05,5.2043026121292,3.48959771625813,-0.225163690288049,0,0,-0.159786794626514,-0.137108909700686,0.00398621207188459
2013-04-15 00:00:00,7.45125833111737E-06,1.19187153129384E-05,2.03098926127646E-06,5.50114130448862,1.91551683530802E-06,-0.129330078815376,-12.7477271463373,-0.00376802196117309,1.87131149289096E-07,0.000108731702099934,4.85897810032295,2.93904178663273,-0.225163689771419,0,0,-0.105927714324075,-0.090683984317846,0.00404133631353864
2013-04-15 01:00:00,7.45896684630164E-06,1.19178368742365E-05,2.03094444887123E-06,6.62244598026673,1.91537823637094E-06,-0.112694637852556,-12.7765659296314,-0.00245406132760621,1.87130486625071E-07,0.000105152537790745,4.20816200107781,2.40850801797163,-0.225163696048497,0,0,-0.068609691832999,-0.0573230327425162,0.00431181501114657
2013-04-15 02:00:00,7.60844097786696E-06,1.21251790894603E-05,2.05965794895291E-06,7.416270048125,1.94105795533973E-06,0.00879105633882209,-12.5693549947275,0.0517076195670676,1.87377312880103E-07,0.000469003699447626,3.51511148150218,1.80268248108338,-0.225163293157794,0,0,-0.000263365692720562,-0.000208932151609616,0.000163901762916699
2013-04-15 03:00:00,7.60768506458473E-06,1.21284370836812E-05,2.0600626834838E-06,7.29244785880902,1.94139879441707E-06,-0.000671798492045963,-12.3591102584828,0.0510728416937068,1.87379533459862E-07,0.000413500464840589,3.86627312823542,1.3752617270103,-0.225163296669603,0,0,-0.000271481153352894,-0.000211005030072798,0.000164347658247748
2013-04-15 04:00:00,7.60910984322389E-06,1.21307310505757E-05,2.06018048849002E-06,8.08094713563491,1.94164106112061E-06,-0.00775322507045414,-13.927828268874,0.0508861825764318,1.87384558654276E-07,0.000384287129467928,4.93905752056803,1.09000394292181,-0.225163293823076,0,0,-0.000280709086521995,-0.00021128072189984,0.000163225212781307
2013-04-15 05:00:00,7.62616139292212E-06,1.21604744467576E-05,2.06406496679935E-06,4.7660110625939,1.94517379150963E-06,2.70557598839212,-13.4475397132343,0.0513841151379467,1.87421419973064E-07,0.00365235812764955,5.19135762155688,0.955211764194665,-0.225163247409424,0,0,-0.000257885290469861,-0.00018949368830468,0.000146378955577791
2013-04-15 06:00:00,7.64975731719368E-06,1.21649437659713E-05,2.06480748797264E-06,3.30561990100575,1.94583213613951E-06,3.78494470835997,-13.7753444018649,0.0510708552932355,1.87446828225238E-07,0.00311783930488665,5.1945039747151,0.836854818095837,-0.225163218426554,0.825170232349032,-0.000278540756616707,-0.000264986729232195,-0.000186752831831626,0.000145287957996305
2013-04-15 07:00:00,7.6606703148318E-06,1.2168247700488E-05,2.06536263322266E-06,5.40270543456692,1.94626395146157E-06,0.984552158701647,-13.6970170038947,0.0510929774734823,1.8745474247949E-07,0.00340406148147669,4.8885105763801,0.596069979623819,-0.225163182924755,1.99659499045631,-0.000239555650653244,-0.000286286023953597,-0.000177154717781264,0.000140043068966647
2013-04-15 08:00:00,7.65390219411894E-06,1.21671143715245E-05,2.06502454099007E-06,5.80889855472953,1.94596788491763E-06,0.643395304349225,-13.4871931153578,0.0509942592114992,1.87454522136781E-07,0.00335172674383415,4.49363902453125,0.279599337957681,-0.225163192423623,2.43330961556701,-0.000248766070725453,-0.000359218063017465,-0.000177173714505585,0.000140740633016161
2013-04-15 09:00:00,7.65092766389086E-06,1.21654625189009E-05,2.06490180758243E-06,1.8623708503286,1.94590272107659E-06,4.55145062491638,-13.3898500227431,0.0509389509910794,1.87455182934958E-07,0.199488442947846,4.11105366321805,0.30369926210638,-0.225163187447688,2.53683898469835,-0.000259733054066668,-0.000345133933416752,-0.000176818059427134,0.000140526819013601
2013-04-15 10:00:00,7.64558169638528E-06,1.21648285542091E-05,2.06475635481979E-06,4.56608886302268,1.9456159420278E-06,2.15608846400373,-13.2187279694832,0.0508467708144991,1.87453847068148E-07,0.00362249312035412,3.5086061803808,0.294130416609091,-0.225163191677262,2.86538004974609,-0.000272684122523471,-0.000352813229716695,-0.000183723143405345,0.000141747485440729
2013-04-15 11:00:00,7.63837421281043E-06,1.21546343996272E-05,2.06334212149617E-06,7.06282653807989,1.94430912135325E-06,-1.32218517787683,-13.0586965552889,0.0506445448035308,1.87441863330029E-07,0.000567878721191975,3.54403610581923,0.274879790161194,-0.225163211141138,3.67397695742844,-0.00027188651188837,-0.000378401252632335,-0.00019027307076091,0.000147261625689378
2013-04-15 12:00:00,7.63997052911386E-06,1.21530513565539E-05,2.063263707728E-06,8.42301476265065,1.94415452973453E-06,-2.72271441789591,-13.1525894244898,0.0506294922771433,1.87439985134268E-07,0.000708101869911339,3.39996546703212,0.221559790031514,-0.225163204009985,4.00550426619647,-0.000261725150136836,-0.00041727342566208,-0.000188520278171168,0.000145386078695574
2013-04-15 13:00:00,7.63111878526291E-06,1.21390864460027E-05,2.06136062153075E-06,9.73382032884978,1.94233541399821E-06,-4.56047402047689,-13.3647957175446,0.0487796804887256,1.87422715026431E-07,0.000458435762504413,3.66585923150829,0.278942834382969,-0.225163227492856,4.42352676034364,-0.000289467630895022,-0.000402834075912317,-0.000195817081318196,0.000154886374672359
2013-04-15 14:00:00,7.64274687033809E-06,1.21557113940037E-05,2.06366255448299E-06,8.95392262183657,1.94435072771414E-06,-4.44450179146132,-13.0062700831599,0.0503264036341506,1.87440903576975E-07,0.00080315384628286,3.95938405482259,0.30188707858588,-0.225163198537885,4.41050307439193,-0.000281152749044873,-0.000363754662184847,-0.000182415853432161,0.000145764600519361
2013-04-15 15:00:00,7.64779454094197E-06,1.21597536808619E-05,2.0642080362498E-06,7.46221775739446,1.94482142775226E-06,-2.39607111432858,-13.2893006102252,0.0494723982347223,1.87444640202154E-07,0.000634390574223275,4.54528943781323,0.354507071595356,-0.225163198961667,3.49928665738245,-0.000282285624890396,-0.000343728631832828,-0.000182653443731397,0.000146103117369904
2013-04-15 16:00:00,7.85293280027318E-06,1.24651621031316E-05,2.10635888733284E-06,4.46058377645103,1.98229295813024E-06,0.900312260046272,-13.4951593041816,0.0514948236715081,1.87785519531176E-07,1.59210444977939,4.59755297332686,0.295268772119527,-0.225162586294465,1.82341716877532,-0.000122802968950369,-0.00016596636107836,-8.62654044664737E-05,6.88373146586023E-05
2013-04-15 17:00:00,7.83727884739861E-06,1.24693575347232E-05,2.10670282290756E-06,3.20871230875979,1.98256549064927E-06,3.66491648890316,-13.2767530205935,0.0509861725030461,1.8777810967688E-07,1.5921081115915,4.24845213970597,0.154204890176418,-0.225162647156435,0.583031825382004,-0.000146192588553021,-0.000221453392926171,-9.07935045812707E-05,6.96595771241036E-05
2013-04-15 18:00:00,7.80298202708714E-06,1.24837813040528E-05,2.10847532025639E-06,2.0594371516717,1.98427155143356E-06,4.56178826974285,-12.9555812066662,1.07082103431872,1.87777509421234E-07,1.59209974455928,3.79410078314964,0.102863126459917,-0.225162765768715,0,0,-0.000236944922088675,-9.27000306593158E-05,7.11441231796786E-05
2013-04-15 19:00:00,7.85946262346339E-06,1.25324358554581E-05,2.1152151138596E-06,2.22892132320899,1.99012406410961E-06,4.56226692669635,-12.6633183660258,1.35809720559107,1.87829105174546E-07,1.59215355644583,3.14715966873018,0,-0.225162588400385,0,0,0,-8.42453790223345E-05,6.49207659961863E-05
2013-04-15 20:00:00,7.86078346571688E-06,1.25321108886124E-05,2.11523342093451E-06,2.61897915592624,1.99009697280388E-06,4.56226502649662,-12.382389145824,1.35804775368999,1.87826632731258E-07,1.59215195567752,2.47622642995092,0,-0.225162594467816,0,0,0,-8.56944797621537E-05,6.57099050827644E-05
2013-04-15 21:00:00,7.86352241155127E-06,1.25279075461543E-05,2.11476107054345E-06,2.18231965712997,1.98969224229773E-06,4.56225276374616,-11.9892959609717,1.3580983778682,1.87821176494061E-07,1.59215506833134,2.51974968943082,0,-0.225162580606489,0,0,0,-8.4959617156791E-05,6.57503725760157E-05
2013-04-15 22:00:00,7.83406966406392E-06,1.24670605270544E-05,2.10653855787718E-06,5.04372831166106,1.98234219678138E-06,2.42397384122061,-11.4437766895973,0.0509214394964561,1.87754891434829E-07,1.59210617713812,2.55833627522275,0,-0.225162667796053,0,0,0,-9.14609345099109E-05,7.10791380629163E-05
2013-04-15 23:00:00,7.83885987164313E-06,1.24640094382682E-05,2.10623033262172E-06,6.70854731274167,1.98204233151657E-06,0.847949327030913,-11.1242870253752,0.0512944136970589,1.87753920057431E-07,1.59210623877515,2.04820818505889,0.101721011611633,-0.225162654500792,0,0,-0.000249154724014391,-0.0000928294566448997,7.11391879423419E-05
2013-04-16 00:00:00,7.76000579129229E-06,1.23424117579793E-05,2.08966190511487E-06,7.33343844801467,1.96728108162956E-06,5.67534313400264E-06,-11.1413906556581,0.0506064732063685,1.87620524543476E-07,1.59204238178795,2.0620388949877,0.328783845015051,-0.225162891011889,0,0,-0.000202902968902213,-0.000116030484180428,8.87131636102055E-05
2013-04-16 01:00:00,7.63407209997885E-06,1.21554750730396E-05,2.06411004255215E-06,6.36364229213803,1.94449161611089E-06,-0.00686439929333302,-11.1557309083378,0.0496329716699677,1.87411177340776E-07,1.27052544615443,3.08733585196918,0.617164524558918,-0.225163256520552,0,0,-0.000292036910091438,-0.000192294304037659,0.000149707668484402
2013-04-16 02:00:00,7.63275677518925E-06,1.21752199549922E-05,2.06589884567414E-06,6.22692299410712,1.94605832342893E-06,-3.21054418965199E-05,-11.4465335957478,0.0502865284141064,1.87423547560728E-07,0.0143470418859892,4.45425121156953,0.926416369102255,-0.225163227075485,0,0,-0.000254352685950934,-0.000181839934820061,0.000142549337274889
2013-04-16 03:00:00,7.61870132910237E-06,1.22030995183412E-05,2.06411327914732E-06,6.08090652478163,1.9446205753257E-06,-0.264289276805873,-12.2339462271542,0.0502660712486882,1.87412143525002E-07,0.000800556873016483,5.25970497130726,1.33221816163158,-0.225163248082846,0,0,-0.000248043487687518,-0.000190992018220925,0.000149024574713967
2013-04-16 04:00:00,7.62006723609121E-06,1.22354954130044E-05,2.06495983985958E-06,6.45873439898972,1.94562287481879E-06,0.0744586595098344,-13.3009911305048,0.0505631841415218,1.87424305165818E-07,0.0920950659644666,5.3082724557998,1.54250581778341,-0.225163228398487,0,0,-0.000233955090070658,-0.000183734100021695,0.000143478153435612
2013-04-16 05:00:00,7.61499556359676E-06,1.2231425836727E-05,2.06433971751932E-06,6.70772087720339,1.94526457319501E-06,0.184532368180069,-14.0463089729811,0.0508096376700489,1.87424320278249E-07,0.331078677557474,5.310827150954,1.68696306040517,-0.225163232290848,0,0,-0.000232893717466474,-0.000185371791498539,0.000143686075409726
2013-04-16 06:00:00,7.6124037980838E-06,1.21325268248563E-05,2.06006084787207E-06,6.90032733404143,1.94149926020413E-06,0.000622629488617233,-14.7451875483722,0.0506774609908383,1.87408118404619E-07,0.000426281856339344,5.31097239661602,1.69771804054604,-0.225163259656178,1.01041117639185,-0.000293706343093959,-0.000262424831660837,-0.000205107410431594,0.000160783283947037
2013-04-16 07:00:00,7.45762839517569E-06,1.19182176883471E-05,2.03062640752215E-06,8.673700446189,1.91521546342684E-06,-0.782151434076199,-16.3394834498785,-0.246150719931546,1.87158119059158E-07,8.96889384387693E-05,5.31268532024009,1.64677265706155,-0.225163665409332,2.66826839049909,-0.108357970626971,-0.296194884880835,-0.307348347014388,0.00404345141294016
