,CCGT,CHP,DAC,H2 turbine,Imports_Exports,OCGT,battery storage,coal,distribution network,offshore wind,onshore wind,power-to-gas,solar,solar curtailment,onshore curtailment,offshore curtailment,V2G
2013-07-02 06:00:00,0.000133183184716476,1.48972481732845,-1.09018076836665,8.65030012785256E-06,6.06915829457479,8.35125009101902E-06,0.993911051544474,1.3070356055928E-06,-16.614990735882,5.35255536767979,0,-2.96720372090935E-05,3.79973907345991,-2.13743681369063E-05,0,-1.88641471584627E-05,6.38082701109431E-06
2013-07-02 07:00:00,5.84107287173631E-05,1.48942651311956,-1.0901810992662,6.49608555770324E-06,2.41627369227379,6.31522674353167E-06,-7.19236253700112E-06,1.13752336249916E-06,-14.6531037225268,4.99350952136339,0,-3.88313464580349E-05,6.84410017433996,-2.671096811866E-05,0,-2.28658519482878E-05,8.58034193779265E-06
2013-07-02 08:00:00,3.42970597148196E-05,1.48937452595001,-1.09018141571121,4.95541069387346E-06,-2.1384703477637,4.845091514393E-06,-6.54204747102389E-05,9.7863319394543E-07,-12.6427717414202,5.23153122398326,0,-5.28170725519195E-05,9.15069138929015,-6.05111747436161E-05,0,-3.2098232260692E-05,1.27118958429986E-05
2013-07-02 09:00:00,3.07034466864296E-05,1.48935812781311,-1.09018148980341,4.6278390174271E-06,-5.41711245748301,4.53366101010925E-06,-0.701835228702816,9.41822761092265E-07,-11.2987223619146,6.26940929236777,0,-5.93262664385353E-05,10.7492283538975,-7.92916417612543E-05,0,-3.62659289656531E-05,1.47110312026165E-05
2013-07-02 10:00:00,3.07078051317702E-05,1.48935827332229,-1.09018148956427,4.61920971755759E-06,-4.3446458160357,4.52892492404716E-06,-2.35407224779144,9.41882715875983E-07,-10.9957922960424,6.3020695673467,0,-6.01123940688987E-05,10.9934218488262,-9.20213269570867E-05,0,-3.65121451153572E-05,1.48048243634249E-05
2013-07-02 11:00:00,2.73449809039206E-05,1.4130549723805,-1.09018157925566,4.25482358492608E-06,-1.5678693016142,4.17544882205448E-06,-4.94990094257123,9.04576055971417E-07,-11.5952112762629,7.19985683698642,0.127439219075523,-7.24379142068204E-05,10.4630637090985,-0.000108982366963645,-4.81788397250504E-05,-4.44412314524918E-05,1.7206150216746E-05
2013-07-02 12:00:00,3.10349236319128E-05,1.48936130271486,-1.09018148309916,4.61041302728148E-06,-2.23750604976511,4.52632546997431E-06,-4.94834065637375,9.47779187950857E-07,-12.1670252597616,8.88813742958182,0.256326428811092,-5.69963323046416E-05,9.80941452817384,-9.75110125423414E-05,-2.7212727925626E-05,-3.60156903404434E-05,1.4437710002865E-05
2013-07-02 13:00:00,3.06930077993172E-05,1.48935820747194,-1.09018148355299,4.60709562276382E-06,-4.91039687767284,4.52761214029046E-06,-3.34454069164972,9.41975739012182E-07,-13.4598956269997,12.6373269866347,0.331676202472071,-5.98212990973914E-05,8.3468350475957,-9.2305441667892E-05,-2.4881694046833E-05,-3.57718041257158E-05,1.49542393406381E-05
2013-07-02 14:00:00,3.06640303359333E-05,1.48935811507556,-1.09018147832112,4.60782081577563E-06,-5.39638231482419,4.53204041205471E-06,-3.666631454002,9.41178299703118E-07,-14.7860189800782,16.2937988873611,0.309391263407667,-6.0814321714032E-05,6.84684905388182,-9.13916505154171E-05,-2.56953593627003E-05,-3.63493716584777E-05,1.49738908295513E-05
2013-07-02 15:00:00,3.06846405973162E-05,1.48935801247998,-1.09018147568911,4.60557496554127E-06,-5.22801684479613,4.53447740550723E-06,-1.47897844163947,9.41259969588785E-07,-16.7670238175422,18.2859974011375,0.283165776668331,-6.11034015098543E-05,4.50584559330052,-7.30448003841412E-05,-2.6772734864597E-05,-3.64001632476736E-05,1.47796528878525E-05
2013-07-02 16:00:00,3.16992909062489E-05,1.48936397607417,-1.09018145488026,4.68874663316854E-06,-6.91126506036721,4.622519051754E-06,1.7253185815448,9.52034053709467E-07,-17.5930080424799,19.391026531562,0.251139304801315,-5.92531934149134E-05,2.73775144422159,-5.68193837473038E-05,-2.73573767924624E-05,-3.49802112083513E-05,1.3993661155884E-05
2013-07-02 17:00:00,3.17008354693385E-05,1.48936397976312,-1.09018146117095,4.68105591787705E-06,-8.51066991369664,4.62366233222876E-06,4.26773957335153,9.51767120099316E-07,-17.883736065905,19.9942625114152,0.190693290988123,-6.04945547071371E-05,1.54266376955627,-4.12180710658162E-05,-3.17131102286794E-05,-3.47180464268702E-05,1.38212987924466E-05
2013-07-02 18:00:00,3.18041772506125E-05,1.4893639765166,-1.09018146679334,4.67271332435214E-06,-7.62632257329565,4.62330433452425E-06,3.37947901699655,9.5318669735526E-07,-17.8078527665232,20.810322586571,0.249975118526021,-6.08553666110159E-05,0.595342236986385,-4.01599098221697E-05,-2.7437588049505E-05,-3.01002392164928E-05,1.36978233816712E-05
2013-07-02 19:00:00,3.17712159697872E-05,1.48936400009689,-1.09018146927341,4.6672199890551E-06,-9.98355772812817,4.62423171438304E-06,4.60732554516024,9.52236505892791E-07,-17.6333526157833,22.1871731284719,0.423304392821793,-6.11854498601426E-05,0,0,-2.23702843032427E-05,-2.41040582806349E-05,1.3736690663269E-05
2013-07-02 20:00:00,3.18410885498476E-05,1.4893639759215,-1.09018146866039,4.6605493022075E-06,-11.865858945172,4.61796790078619E-06,3.64249941141251,9.53562164302693E-07,-17.336834441354,24.2602677131548,0.900814426395286,-6.1003375748303E-05,0,0,-2.04263577134327E-05,-2.18456621405991E-05,1.37738320119327E-05
2013-07-02 21:00:00,3.08742315566762E-05,1.48935776263831,-1.0901814914391,4.56385666656555E-06,-10.5691833029988,4.52720525892701E-06,-1.52510683098295,9.43602499259534E-07,-16.7038845865268,26.7604835763504,1.6385912285796,-6.40861456695974E-05,0,0,-2.14504417894261E-05,-2.15505370552407E-05,1.43615496340934E-05
2013-07-02 22:00:00,3.09976299958688E-05,1.48935878660835,-1.09018148746917,4.57102221683949E-06,-11.1239522836158,4.54491246655142E-06,-0.00130231256093143,9.44497490570587E-07,-15.9021857960162,25.369094528705,1.25924523030934,-6.28742443744677E-05,0,0,-2.11385681242859E-05,-2.36808495296543E-05,1.43166572956385E-05
2013-07-02 23:00:00,3.08972156214765E-05,1.48935789157732,-1.09018149141583,4.55370230817069E-06,-11.5563838333637,4.53219013507072E-06,-3.18622586622659,9.43563199617558E-07,-15.3026323465857,28.0264178296378,1.61972375633212,-6.41032806928188E-05,0,0,-2.13942293657681E-05,-2.13654161808847E-05,1.44408206583023E-05
2013-07-03 00:00:00,3.0845971522147E-05,1.4893573485186,-1.09018149284352,4.54140712430342E-06,-10.6272688018469,4.52416691357353E-06,-4.94785750713147,9.43082476411337E-07,-15.0449580931598,28.1359555421881,2.08502918358242,-6.413874670107E-05,0,0,-2.15715019427876E-05,-2.13339919655979E-05,1.44981327054056E-05
2013-07-03 01:00:00,3.09738054860694E-05,1.48935808544156,-1.09018148983302,4.5483010577102E-06,-10.9081201844874,4.52824694727886E-06,-4.52978838159705,9.4450589285365E-07,-14.9543494091193,27.9160600669061,2.07709614956714,-6.31278974416277E-05,0,0,-2.14617356020312E-05,-2.13463811536272E-05,1.44240335151678E-05
2013-07-03 02:00:00,3.09725369416892E-05,1.48935802970684,-1.09018148803505,4.54527831499629E-06,-11.5520507068745,4.52845040734863E-06,-3.51525901175396,9.44376724561984E-07,-15.0265833910816,27.8806016226501,1.81418859704314,-6.26024615072435E-05,0,0,-2.13845659867786E-05,-2.13701013773786E-05,1.43770614301418E-05
2013-07-03 03:00:00,3.0973478091913E-05,1.48935803398589,-1.09018148568089,4.5437814359769E-06,-13.8202937733784,4.52985929814693E-06,-0.798911761449476,9.44281129721471E-07,-15.3474272025061,27.9308623759112,1.63666676630154,-6.200929661012E-05,0,0,-2.13262940846448E-05,-2.12691947668304E-05,1.43170026429667E-05
2013-07-03 04:00:00,3.15845462229192E-05,1.48936188722576,-1.09018146929132,4.59604141088929E-06,-12.3254722150726,4.58528032186447E-06,-0.000301268018847075,9.50838403990614E-07,-16.5289461141381,26.965523088341,1.49008450235447,-5.95393167975177E-05,0,0,-2.07751392156013E-05,-2.08661443150717E-05,1.38777595439019E-05
2013-07-03 05:00:00,3.20652810069817E-05,1.48936414067836,-1.09018145386182,4.63439150640872E-06,-9.10825796837306,4.62509861382044E-06,-0.000282163552362216,9.56536292306644E-07,-17.8755386089552,24.6152547308279,1.32622477051329,-5.74373732092292E-05,0.643521246418502,-4.00628578518448E-05,-2.03007860874891E-05,-2.04550957863105E-05,1.34973159181371E-05
2013-07-03 06:00:00,3.3341886545984E-05,1.48936936943499,-1.09018142014551,4.73119185340131E-06,-6.21766594898538,4.72518328016101E-06,0.000421012754214895,9.70519101753815E-07,-18.9072987676625,22.4516436171713,1.07962549752209,-5.37007528274741E-05,1.19418208521305,-3.89530383525803E-05,-1.93390175557511E-05,-1.91545866170344E-05,1.26739796384293E-05
2013-07-03 07:00:00,3.34578655634072E-05,1.48936946694127,-1.09018141049778,4.73304928798531E-06,-5.14666602385112,4.72919632843675E-06,-8.65147530386645E-06,9.72436189010297E-07,-18.8858255736942,20.5950710827436,1.05126296627705,-5.22900642800973E-05,1.98707179759772,-3.90124022404239E-05,-1.92398120496051E-05,-1.88389504814808E-05,1.24249771319269E-05
2013-07-03 08:00:00,3.35571174866796E-05,1.48936948617458,-1.09018140361449,4.73392530700994E-06,-3.4833140245135,4.73187708031577E-06,-0.000427150918560046,9.74252364740876E-07,-17.7802420928218,16.5181673268623,1.02317779867067,-5.13176699840022E-05,3.32354253341037,-3.88449880605768E-05,-1.91594144461504E-05,-1.87999160738315E-05,1.22563917653908E-05
2013-07-03 09:00:00,3.43624558712055E-05,1.48937204200874,-1.09018138682412,4.79018870024441E-06,-2.80407640768989,4.79071261011215E-06,-0.000283870669741692,9.82737245094049E-07,-16.8921963557617,13.873342546942,1.03499226087041,-4.97354533109242E-05,4.38913162522588,-5.08739342196595E-05,-1.86765409490164E-05,-1.82566996002151E-05,1.18414368082917E-05
2013-07-03 10:00:00,3.90844940451114E-05,1.48938385566692,-1.09018130166455,5.1264764179224E-06,2.81073570014152,5.13417312828312E-06,0.000282105664177105,1.02537570109888E-06,-17.090539526257,9.0671889375865,0.787831664635132,-4.4824282249603E-05,4.0253881524527,-5.57748147747937E-05,-1.67047717509519E-05,-1.70144676789406E-05,1.03221641721981E-05
2013-07-03 11:00:00,3.96284699440398E-05,1.48938469067714,-1.09018129374626,5.15448957987744E-06,4.61836925830101,5.16410421014229E-06,2.10545539636315E-05,1.03061214147303E-06,-17.531387209997,7.81406240500202,1.08397190551869,-4.44581681493448E-05,3.61584240948077,-5.10081506678579E-05,-1.63996946596825E-05,-1.70217687102223E-05,1.00619457187559E-05
2013-07-03 12:00:00,3.9991793113415E-05,1.48938522797514,-1.09018128871677,5.17358073404511E-06,5.71804605506012,5.18408876079207E-06,-0.000382807516284311,1.03420874651644E-06,-17.5735903456169,6.61535845436319,1.22339332448948,-4.41584664044386E-05,3.61804768455557,-4.50833203503386E-05,-1.62728727395915E-05,-1.69385695007307E-05,9.85933091600945E-06
2013-07-03 13:00:00,6.52713765536156E-05,1.48943821331091,-1.09018101911285,6.46935699380549E-06,8.07364223069824,6.51516911864997E-06,0.000453763267796585,1.1744360400308E-06,-18.1012646433441,5.44897780102111,1.15450424277846,-3.397479396724E-05,3.02444030980507,-2.92996033150922E-05,-1.24934614858319E-05,-1.39074380538062E-05,7.47626157615613E-06
2013-07-03 14:00:00,6.3299262310589E-05,1.48943208630981,-1.09018103403936,6.39229815626544E-06,8.97023075981193,6.43418731543726E-06,-0.000320233127942704,1.16804336321788E-06,-18.2556656595267,4.95048251949427,1.02674461459857,-3.44509021392655E-05,2.90929675429339,-3.41015384307039E-05,-1.26237585070044E-05,-1.50501227954116E-05,7.50411692346952E-06
2013-07-03 15:00:00,6.91253522306577E-05,1.48945130595987,-1.09018098939535,6.61839416727707E-06,9.61068416719955,6.68113066712894E-06,-3.75887590430086E-05,1.19066276640143E-06,-18.526974655078,4.9636467287035,0.977390911226056,-3.32633726515428E-05,2.57602626244797,-2.87741649695681E-05,-1.22357237901127E-05,-1.50527722290832E-05,7.17485971179787E-06
2013-07-03 16:00:00,8.17451321163102E-05,1.48952181267188,-1.0901809186622,7.05052599138258E-06,6.98172901008915,7.11507576827185E-06,3.83623627320687,1.22914489782691E-06,-18.2642749401435,4.08458087906755,0.835483372388024,-3.16016710307028E-05,2.12688977142528,-2.34435283494122E-05,-1.17071815875249E-05,-1.57639066819826E-05,6.6713462182658E-06
2013-07-03 17:00:00,8.19227136607862E-05,1.48952224244731,-1.0901809191375,7.05418298797222E-06,6.88361974467364,7.12164208099301E-06,4.45551825908937,1.2302168445348E-06,-18.1165786950672,4.08377458908978,0.823305365282164,-3.19450038867189E-05,1.47100440131851,-2.34939320649666E-05,-1.17091969083134E-05,-1.51997239797161E-05,6.5316821284166E-06
2013-07-03 18:00:00,8.20560621218658E-05,1.48952241059453,-1.09018092095223,7.05309202312032E-06,6.78131518627638,7.1245911175031E-06,4.25161113309386,1.23058246206341E-06,-17.9741840988617,5.22282145662975,0.745529681025187,-3.2238704296673E-05,0.573549775476453,-2.35974082401089E-05,-1.17908613514572E-05,-1.45403347721071E-05,6.48429501048181E-06
2013-07-03 19:00:00,8.20507119088841E-05,1.4895216441194,-1.09018092084477,7.04621371759016E-06,10.6291786292601,7.12246297061688E-06,0.0101840979228922,1.23036450074998E-06,-17.7806875932443,6.08024259666647,0.66170337822651,-3.24560146692638E-05,0,0,-1.19379992831199E-05,-1.50856354472531E-05,6.51367097718141E-06
2013-07-03 20:00:00,8.22325568850177E-05,1.4895225960395,-1.09018091837467,7.04540182767331E-06,10.256526679021,7.12694884632678E-06,0.680384407150831,1.23091826477645E-06,-17.3920026072285,5.46185958255105,0.593853942892828,-3.2527898257453E-05,0,0,-1.21054993021161E-05,-1.6786622951134E-05,6.5593948805211E-06
2013-07-03 21:00:00,8.22786984652842E-05,1.48952253763647,-1.09018091751431,7.03957202790013E-06,10.9218011739028,7.12668091196076E-06,0.183242836765994,1.2310274075051E-06,-16.8041190221916,4.752437622593,0.547261581910882,-3.25700465575693E-05,0,0,-1.2272891741496E-05,-1.86159957613796E-05,6.60160723890147E-06
2013-07-03 22:00:00,8.23221933563528E-05,1.48952245628097,-1.09018091722305,7.03276159776429E-06,6.99398204216581,7.12581651704446E-06,4.00722995444332,1.23113893014764E-06,-15.9609301494247,4.08261954274417,0.47772289184601,-3.25874466658381E-05,0,0,-1.26280471855438E-05,-1.82466462458439E-05,6.66129621232166E-06
2013-07-03 23:00:00,8.24119927804077E-05,1.4895222707534,-1.09018091760702,7.02341340024061E-06,7.09052866899494,7.12328624052644E-06,2.29218372855664,1.2316946982202E-06,-15.3569610471532,4.98899265132116,0.585878538354325,-3.25889574900028E-05,0,0,-1.21282169669925E-05,-1.70411768570027E-05,6.74084964362739E-06
2013-07-04 00:00:00,8.24638337679072E-05,1.48952224982493,-1.09018091833613,7.01394200414197E-06,7.1275292952137,7.12094976819479E-06,1.00593955845946,1.23188962793499E-06,-15.0633798173721,5.85277076341587,0.677761720869896,-3.25584047347325E-05,0,0,-1.19021873399276E-05,-1.64188615894574E-05,6.79846032720101E-06
2013-07-04 01:00:00,7.19103187567603E-05,1.48946000020857,-1.09018097685802,6.67321053002287E-06,6.9877940948664,6.77016209367525E-06,-0.0143472564412007,1.20047533718189E-06,-14.95321931035,6.92990013523277,0.650570945363264,-3.40197522876476E-05,0,0,-1.24509362823346E-05,-1.73499549636453E-05,7.11222186189706E-06
2013-07-04 02:00:00,7.18092289012408E-05,1.48945963626618,-1.09018097835167,6.66364933492066E-06,6.95582067846514,6.76652406850136E-06,-0.684415007048178,1.19984426789272E-06,-14.9913228776908,7.74243779392591,0.578179374439539,-3.39035382983077E-05,0,0,-1.2658882761059E-05,-1.81789743964043E-05,7.1206669722207E-06
2013-07-04 03:00:00,8.17438366230943E-05,1.48951887590732,-1.09018092434268,6.97320166392162E-06,6.87614695266322,7.1006626648379E-06,0.291403375519421,1.22865935907097E-06,-15.2718423616953,7.20726226992663,0.497658568131521,-3.22538670154339E-05,0,0,-1.25379284795883E-05,-1.92591106710545E-05,6.81772340711238E-06
2013-07-04 04:00:00,8.14379023287115E-05,1.4895192319306,-1.09018092547704,6.97146448653128E-06,9.00075610766337,7.10413147311535E-06,0.378899706045062,1.22691613858459E-06,-16.4203808435969,6.20391580075741,0.437439301973617,-3.19646871190676E-05,0,0,-1.29705740483246E-05,-2.0403416176924E-05,6.78363273978923E-06
2013-07-04 05:00:00,8.08321119668769E-05,1.48951632557592,-1.09018093395789,6.94942071376758E-06,9.0459837765904,7.08933849302494E-06,0.00680279585826859,1.22512168282151E-06,-17.7066413351442,7.13712483331549,0.38667580286616,-3.15448567906042E-05,0.730711118580588,-2.37704139786829E-05,-1.34842484653603E-05,-1.98723903931217E-05,6.82974552930484E-06
2013-07-04 06:00:00,6.91885382151062E-05,1.48945239401075,-1.09018100098495,6.56158870450919E-06,6.43005056506502,6.6899421062201E-06,8.70198583384472E-05,1.18848313093344E-06,-18.0592038245216,8.75697404112542,0.403142280988034,-3.26454709302954E-05,2.0696857940904,-2.47962096875368E-05,-1.39066165409716E-05,-1.89950312509133E-05,7.23542016541952E-06
2013-07-04 07:00:00,4.12714046565929E-05,1.48938858610306,-1.09018127973566,5.22455695731271E-06,2.13002567347141,5.30128982317858E-06,-7.25597197569522E-06,1.0419230286204E-06,-17.0167033109237,9.96160181076339,0.4849720589133,-4.26875103054879E-05,4.04096913272458,-3.23201367374214E-05,-1.70501227702502E-05,-2.11556780081601E-05,9.97795053525903E-06
2013-07-04 08:00:00,2.3737692464678E-05,1.31780615662409,-1.09018162538628,3.81123968109034E-06,-4.75215261210046,3.84443260682894E-06,-3.85372958642159E-05,8.51633002931009E-07,-15.3836256213839,13.2092913808337,0.621918457281587,-0.000450215979075577,6.07756515141168,-6.98934093784435E-05,-3.49241576147889E-05,-3.8411862328843E-05,2.33776486331512E-05
2013-07-04 09:00:00,1.9640945906812E-05,6.4064942971925E-05,-1.09018174106252,3.35394673255966E-06,-9.84690901832106,3.37991207823889E-06,-9.89940008048928E-05,7.81781731631192E-07,-16.5796006211231,19.0533450622299,0.862615444107454,-0.00052161669097864,7.60163929517091,-0.000173494056299382,-7.91232226053893E-05,-8.17169163440496E-05,5.60232053925306E-05
2013-07-04 10:00:00,1.823923232188E-05,3.13940057149341E-05,-1.09018188030687,3.17676258900438E-06,-11.8945187621246,3.20036372030474E-06,-0.00203118615389961,7.54519157275608E-07,-19.457164768741,22.6758335716921,1.00586783405333,-0.000534547617801259,8.76368275208593,-0.000474215472890669,-0.000223864755428494,-0.000233346005876442,0.000157659537990537
2013-07-04 11:00:00,1.81112927090943E-05,3.07645639777819E-05,-1.09018188514485,3.15900863769899E-06,-14.8485985050461,3.18524458068945E-06,-4.85239201030107,7.51861142484165E-07,-18.6276493167751,27.5377740430782,1.99519274691158,-0.000535477186148188,9.88741229093283,-0.000518581929324327,-0.000246173378570234,-0.000243564261984901,0.000171490535810046
2013-07-04 12:00:00,1.75149403013559E-05,2.87509532509927E-05,-1.09018191107737,3.08415688233147E-06,-14.9978260399904,3.11018013335934E-06,-4.94978546013247,7.3934160249993E-07,-19.3048077807562,28.8836401088939,2.54591934974271,-0.000535973521726774,9.15980104414813,-0.0562348550341214,-0.0967692892680756,-0.0975738556970149,0.00502750366176673
2013-07-04 13:00:00,1.75653470054991E-05,2.88656778844852E-05,-1.09018190594706,3.08625116454927E-06,-12.5951663138234,3.11386860835693E-06,-4.94975694729564,7.40424464976648E-07,-20.9692877134657,29.6438550111347,2.85851423866775,-0.000532075472682026,7.20875424755891,-0.0336726740544689,-0.038465794982847,-0.037930478048864,0.00452937981955742
2013-07-04 14:00:00,1.75788388114097E-05,2.89854904232815E-05,-1.09018190675004,3.08661983894251E-06,-11.1040512320535,3.11621296555878E-06,-4.94974940040229,7.40587822556373E-07,-21.9136043565157,29.9907464126838,2.99491017093131,-0.000531552103269197,6.15309761479032,-0.0272053716604403,-0.028865596037666,-0.02821720601036,0.00431445821926336
2013-07-04 15:00:00,1.81871336946831E-05,3.12180508104188E-05,-1.09018187896551,3.15898793220119E-06,-12.0908918163552,3.19332854056699E-06,-1.8890012817437,7.53105452889571E-07,-23.0176410560796,30.124757990955,3.4460315675662,-0.000528478887646281,4.5185502166436,-0.000497613808889729,-0.000250628189243287,-0.000241797955542282,7.83320756548613E-05
2013-07-04 16:00:00,1.83733688223056E-05,3.21321317252834E-05,-1.09018187295062,3.17901929504237E-06,-11.8342819603578,3.21729454285144E-06,-0.000539274799707378,7.56699279838391E-07,-23.0176119501372,30.1148678922106,3.26737743988207,-0.000527240182258161,2.56174384316578,-0.000382786168420652,-0.000201132857568666,-0.000192976211543126,7.82481732371515E-05
2013-07-04 17:00:00,1.97180742967585E-05,6.58033550881824E-05,-1.09018174897797,3.3289057551914E-06,-11.5351039785302,3.37794305884438E-06,-9.40939147624051E-05,7.83051741152808E-07,-21.3569627803117,29.8788008896984,2.69957895178951,-0.000520620261624282,1.40475453103394,-0.000157737046005509,-8.19778605469992E-05,-7.91782425946366E-05,5.46342804131121E-05
2013-07-04 18:00:00,2.29107642148187E-05,1.31773926645057,-1.09018165822887,3.66885029459304E-06,-13.8645512917306,3.74038214534428E-06,-4.66890532494205E-05,8.38403175332924E-07,-18.0941388863312,29.2109659418353,1.91961948590797,-0.00048579417126836,0.601223978897409,-7.47824517815272E-05,-3.90329810323635E-05,-3.80963712454161E-05,2.58449254438449E-05
2013-07-04 19:00:00,3.54957027699309E-05,1.48937645017611,-1.09018140467991,4.73455338836338E-06,-11.9593810543974,4.90083458130099E-06,0.000478818101724107,9.90946287766212E-07,-17.8216692907205,27.7321456001172,1.64927938185994,-5.19383454462094E-05,0,0,-1.83890904005466E-05,-1.7984088065873E-05,1.20473406613007E-05
2013-07-04 20:00:00,3.56450959989936E-05,1.48937565971879,-1.09018139905483,4.40282131781021E-06,-10.8648344907112,4.91141681535691E-06,-1.38876940644703E-05,9.92538494478771E-07,-17.3915116588983,26.2610848676189,1.59612367874954,-4.5954894180829E-05,0,0,-1.83011585466488E-05,-1.78352242001125E-05,1.19327016305698E-05
2013-07-04 21:00:00,3.57848779444683E-05,1.48937561887372,-1.09018139362243,4.36311656683347E-06,-10.3824661887692,4.91629487818866E-06,-0.000488929986435956,9.94263229166047E-07,-16.8320508040463,25.1437155276524,1.67214064717192,-4.80036220813067E-05,0,0,-1.82269705744886E-05,-1.75762813438496E-05,1.1768763126838E-05
2013-07-04 22:00:00,4.1594433228782E-05,1.48938674794163,-1.09018128831246,4.64163382522422E-06,-4.02861432603185,5.30891756224372E-06,4.65949674884567E-05,1.04365846322541E-06,-15.9627673885149,18.3881543243929,1.20399856524002,-3.96660597595834E-05,0,0,-1.59572426799457E-05,-1.54351114528453E-05,1.0090814899034E-05
2013-07-04 23:00:00,4.44998168499394E-05,1.489391220706,-1.090181243124,4.75859559332027E-06,-1.87546713240294,5.48215346227443E-06,-8.2138537789776E-05,1.06604303233183E-06,-15.3210479044052,15.4408607082082,1.35654187049334,-3.71546173022625E-05,0,0,-1.52138657409466E-05,-1.47020882209432E-05,9.51490934039152E-06
2013-07-05 00:00:00,5.82871173838238E-05,1.48941579795658,-1.09018108854963,5.28621816057521E-06,1.47588841872274,6.22518188294919E-06,0.000109876322891966,1.14382782186739E-06,-14.9869551332977,11.8136833458941,1.2980269665626,-3.15695744563264E-05,0,0,-1.31712943886555E-05,-1.27589671773762E-05,8.15948690681864E-06
2013-07-05 01:00:00,6.14785399014012E-05,1.48942292721189,-1.09018105787187,5.38303718576209E-06,4.11718430990672,6.37205288465238E-06,-0.00013378705182878,1.15838990773921E-06,-14.8552485496669,9.15073050766059,1.18820905616956,-3.07309758749724E-05,0,0,-1.28673660416183E-05,-1.29319635107379E-05,7.913587046183E-06
2013-07-05 02:00:00,0.000106159984139297,1.48964410108408,-1.09018083517222,6.28552667717433E-06,5.99185251394287,7.73416581030791E-06,-1.66769416479025E-05,1.27731828453431E-06,-14.9317989713311,7.57954371176158,0.960884031982006,-2.65687787023475E-05,0,0,-1.10826329911617E-05,-1.29831213247869E-05,6.72827147751586E-06
2013-07-05 03:00:00,0.0458035120380949,1.4897461751723,-1.09018046496977,8.13725020480745E-06,6.19969690930872,1.09433111750664E-05,1.16017187340226,1.4779667890217E-06,-15.216016499643,6.61168918483326,0.799110975819898,-2.2904831433516E-05,0,0,-9.42403411001181E-06,-1.35571338023865E-05,5.6088500219636E-06
2013-07-05 04:00:00,0.0469629409054624,1.48974576960254,-1.09018046278501,8.13517178840376E-06,5.246560690371,1.09699104761584E-05,3.82748219709991,1.47728621191196E-06,-16.3162027963699,6.18614495630455,0.609508789156128,-2.27255372746474E-05,0,0,-9.66562824276451E-06,-1.39130889438093E-05,5.54401251352834E-06
2013-07-05 05:00:00,0.0474059391828452,1.48974508391484,-1.09018046662658,8.12117193107769E-06,5.79495298072182,1.09751881143267E-05,4.56848598832068,1.47543145404161E-06,-17.4869194781711,5.4102965398583,0.557077946543925,-2.2406666910837E-05,0.709176892643132,-1.89164631429156E-05,-9.80045304073229E-06,-1.41329651399111E-05,5.52044407569455E-06
2013-07-05 06:00:00,0.199179427944023,1.48974207268552,-1.09018048393109,8.03566541037923E-06,5.944131255587,1.07865931795393E-05,4.93294133332013,1.46278317522847E-06,-18.1722072611917,4.70439013564158,0.345473278765936,-2.20987744238478E-05,1.64657450820361,-1.89323409844176E-05,-1.12974456261554E-05,-1.52623257855193E-05,5.50426588111809E-06
2013-07-05 07:00:00,0.0453001201053671,1.48974360067364,-1.09018046596394,8.07941752575037E-06,5.79461585419143,1.09533797118354E-05,4.56076545341808,1.47045447125126E-06,-17.8947727294168,4.15482649810518,0.127528031746655,-2.16387466451594E-05,2.81222518103378,-1.8741594874008E-05,-1.85375101058405E-05,-1.62445191061122E-05,5.46750058267723E-06
2013-07-05 08:00:00,0.0458559996209058,1.48974315519186,-1.09018047093066,8.04897466228782E-06,5.78688133213912,1.09460821717362E-05,1.67910511714953,1.47402423118772E-06,-16.7602559867595,4.49576720745513,0,-2.14268292300672E-05,4.35311653417757,-1.87045958919852E-05,0,-1.61653427406034E-05,5.52706497746576E-06
2013-07-05 09:00:00,0.000248541859155242,1.48970826623086,-1.09018062341883,7.20029235077024E-06,6.35308330383957,9.42249550440519E-06,-1.91302177871771,1.38582246591068E-06,-15.582109526046,4.78981897523469,0,-2.34707418346027E-05,5.9525036287678,-3.01481541068256E-05,0,-1.73187674267297E-05,5.97713160752082E-06
2013-07-05 10:00:00,0.000248630402706629,1.48970813841605,-1.09018062375507,7.18957640234333E-06,5.08430411375655,9.42040630078387E-06,-1.30029350119954,1.38511913986166E-06,-14.4491885872103,2.84345284553552,0,-2.34209838172862E-05,7.42201742193458,-4.76183484643427E-05,0,-1.74679705871461E-05,6.04117017124855E-06
2013-07-05 11:00:00,0.000248837044448279,1.48970792348106,-1.09018062655089,7.17549204009371E-06,6.15076330485219,9.41225829547597E-06,-3.30873814763289,1.38482961693674E-06,-13.6874992020498,1.90757354705103,0,-2.33834145485914E-05,8.5382036551742,-5.84381256314711E-05,0,-1.74800458360247E-05,6.08490751378802E-06
2013-07-05 12:00:00,0.000250834543265444,1.48970771505511,-1.09018062595448,7.1592339915203E-06,6.06531325972858,9.40153752311322E-06,-4.24619599830312,1.38673691984303E-06,-13.0928654393551,1.43565684204241,0.168303333955253,-2.32520360388181E-05,9.27011202557353,-6.40615730447703E-05,-1.72362644146737E-05,-1.74135579331409E-05,6.09939260241382E-06
