19:00 - 20:00,262,,3487,,53,,1455,,7309,,228,,n/e,n/e,n/e,n/e,n/e,n/e,234,,174,,7,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,4559,
20:00 - 21:00,264,,3346,,53,,1312,,7210,,228,,n/e,n/e,n/e,n/e,n/e,n/e,18,,151,,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,4531,
21:00 - 22:00,263,,3025,,52,,1259,,7102,,228,,n/e,n/e,n/e,n/e,n/e,n/e,0,,149,,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,4576,
22:00 - 23:00,261,,2566,,51,,1231,,6867,,228,,n/e,n/e,n/e,n/e,n/e,n/e,0,,149,,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,4599,
23:00 - 00:00,253,,2404,,51,,1205,,6708,,229,,n/e,n/e,n/e,n/e,n/e,n/e,0,,138,,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,4533,
00:00 - 01:00,248,,2546,,51,,1213,,6807,,229,,n/e,n/e,n/e,n/e,n/e,n/e,0,,136,,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,4340,
01:00 - 02:00,249,,2756,,52,,1214,,6893,,229,,n/e,n/e,n/e,n/e,n/e,n/e,0,,135,,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,4083,
02:00 - 03:00,252,,3066,,52,,1234,,6855,,228,,n/e,n/e,n/e,n/e,n/e,n/e,0,,132,,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,3822,
03:00 - 04:00,252,,3250,,52,,1301,,6767,,228,,n/e,n/e,n/e,n/e,n/e,n/e,0,,130,,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,3753,
04:00 - 05:00,261,,3239,,53,,1273,,6734,,228,,n/e,n/e,n/e,n/e,n/e,n/e,0,,130,,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,3557,
