,CCGT,CHP,H2 turbine,Imports_Exports,OCGT,battery storage,distribution network,hydroelectricity,offshore wind,onshore wind,power-to-gas,solar,solar curtailment,onshore curtailment,offshore curtailment,V2G
2013-04-25 02:00:00,2.73524771465722E-06,0.00230338298306903,4.46606489465726E-06,-0.63109924009621,8.20338705658845E-07,10.1504696263011,-10.718718636749,1.0737138219884,0.193180774969171,0,-0.0698703635706114,0,0,0,-4.92118643751827E-06,4.11441814938629E-06
2013-04-25 03:00:00,2.73901454458814E-06,0.00230340571645642,4.47002914525126E-06,-0.163319641024797,8.2075468733032E-07,9.99951691082096,-11.0500023984756,0.838732947792085,0.442618513098228,0,-0.0698703279545424,0,0,0,-4.98512026992692E-06,4.09818156667627E-06
2013-04-25 04:00:00,2.74278626564225E-06,0.00230343843838126,4.47270155248125E-06,0.332275032202731,8.21102321564632E-07,9.92762804284813,-11.7362631304442,0.816802566307563,0.727103651079896,0,-0.0698702715741881,0,0,0,-4.97514797765497E-06,4.12937366836061E-06
2013-04-25 05:00:00,2.74855774941646E-06,0.00230350255123096,4.48595498206016E-06,1.41438746937579,8.21683568377799E-07,9.37496964175917,-12.5163246784252,0.785843336563309,0.912124112622817,0.0965507847195181,-0.0698701584190068,0,0,-4.81297396330938E-06,-4.99287127475157E-06,4.21167240470199E-06
2013-04-25 06:00:00,2.77827416782076E-06,0.00230368801080382,4.60368400621823E-06,1.40950155119777,8.24823014892236E-07,5.40204870353975,-9.08586252520909,0.0831177265927449,0.712979016120128,0.25700910025018,-0.0698698685335864,1.28876370169915,-7.60963605181756E-06,-4.83376881101094E-06,-4.95210539196833E-06,4.43166492849393E-06
2013-04-25 07:00:00,2.21049034800137E-06,6.64907945447558E-06,2.15749481782214E-06,-2.96632461552649,7.10858470880199E-07,-2.53175079830006E-05,-1.60885724937124,0.0562252483909651,0.635251326984526,0.271301851182949,-0.224225963453591,3.83666645047666,-1.62174877986888E-05,-1.05310703597503E-05,-1.07436322895378E-05,1.01919533532688E-05
2013-04-25 08:00:00,2.1075467994118E-06,5.19045433166616E-06,1.89746815890303E-06,2.96201226884182,6.87920426601059E-07,-9.39133219543878,5.55531247599392,0.0434684682226398,0.756375110056851,0,-6.13573559619223,6.20992336708399,-3.04599457768805E-05,0,-1.47740673084193E-05,1.38206739676024E-05
2013-04-25 09:00:00,2.10172497433943E-06,5.15415509481986E-06,1.87542704902427E-06,-2.78478873384668,6.86247457857947E-07,-10.3889149349705,10.4506840651097,0.0434641067219598,1.0201420582617,0.141565021681093,-6.2854823566072,7.8033891709461,-4.90047184296717E-05,-1.49947480758747E-05,-1.53438745919701E-05,1.42809449859089E-05
2013-04-25 10:00:00,1.95080342533515E-06,4.17768807829505E-06,1.56853033197965E-06,-5.46852886472934,6.51713518612841E-07,-10.3891526816265,13.3442319073527,-1.26454950466139,1.03955506533494,0,-6.28571493759953,9.02430248677795,-0.000110529114070453,0,-4.33267303194817E-05,4.03790403574834E-05
2013-04-25 11:00:00,1.95138105708996E-06,4.19835281725658E-06,1.57405159826599E-06,-1.6861039268504,6.51655320033883E-07,-10.3891528935381,8.62275248666891,-1.26457151474802,1.7186024343992,0,-6.2857150453498,9.28434388254215,-0.000122095386941344,0,-4.39313685972067E-05,4.06959387064952E-05
2013-04-25 12:00:00,1.95142555149649E-06,4.2094612920519E-06,1.57721871056788E-06,-3.53222904999422,6.51601486885094E-07,-10.3891529970897,10.5512869666118,-1.26459395278348,2.20438029624853,0,-6.2857150801478,8.71618892373839,-0.000131862334706608,0,-4.4286489282328E-05,4.11979935504725E-05
2013-04-25 13:00:00,1.98122188446135E-06,4.39527364350943E-06,1.63554652870522E-06,-3.05773788924996,6.5835124598321E-07,-10.3891486740926,10.3847099246523,-1.26461101177055,2.6224726362949,0.194831514541184,-6.2857125508792,7.79535468326792,-0.00010861557166092,-3.12631063708473E-05,-3.24979906619021E-05,3.04289382718326E-05
2013-04-25 14:00:00,2.11531947786116E-06,5.31166793878016E-06,1.91043259168524E-06,0.0457886841440716,6.88752108699988E-07,-10.0231561008239,6.40537367560368,0.0433954013885273,2.8594188300333,0.301685344299221,-6.13573101591274,6.5033058556362,-7.26816073550177E-05,-1.45747113633519E-05,-1.49072105327193E-05,1.38852712679015E-05
2013-04-25 15:00:00,2.11765253290885E-06,5.3086995901437E-06,1.91838227691223E-06,5.80593811534224,6.89198477258316E-07,-9.99947611922478,1.72597196156562,0.0433727601885243,3.15283100404204,0.417175133669015,-6.13573331529636,4.98999363623962,-6.51152031428031E-05,-1.46809216668551E-05,-1.49732963626832E-05,1.40176654492203E-05
2013-04-25 16:00:00,2.11073382244746E-06,5.24506354093121E-06,1.90951045968453E-06,5.93118114510242,6.88044118463876E-07,-2.94490421111013,-3.54339058262361,0.0433498020194679,3.05858943281955,0.397649633523794,-6.13576413779797,3.19334476826351,-4.7499766198393E-05,-1.47366965126459E-05,-1.52074676973726E-05,1.42753622996006E-05
2013-04-25 17:00:00,2.09507553597409E-06,4.97268075176711E-06,1.84995247241718E-06,7.15572502356817,6.855589120827E-07,-0.000143966447530697,-8.94415243729778,0.0433575424200607,3.11044020997121,0.39216372877402,-3.04439953949615,1.28704524132723,-2.69617075013405E-05,-1.44582906759396E-05,-1.53470746690658E-05,1.38685546485322E-05
2013-04-25 18:00:00,2.06833059561806E-06,4.76740168878937E-06,1.81238223504545E-06,8.0697241156289,6.83001832962999E-07,0.539049708648194,-12.4159514238374,0.129593779320932,3.42015144495893,0.481758715160939,-0.224317271180892,0,0,-1.41743855899854E-05,-1.51838347347351E-05,1.30440577125628E-05
2013-04-25 19:00:00,2.0607434187269E-06,4.72379869607242E-06,1.80992459654468E-06,7.08995490157971,6.82230549259178E-07,0.635666315916025,-12.2612095331612,0.167330700129155,4.00841910401261,0.584168885246215,-0.224320404866782,0,0,-1.43974603901782E-05,-1.55448677731727E-05,1.28827095934827E-05
2013-04-25 20:00:00,2.05706975760537E-06,4.71217877337135E-06,1.81295179872998E-06,2.98782071687124,6.8193072327291E-07,4.12691025915316,-12.0759444562652,0.23036589325161,4.37462032484384,0.58056116337973,-0.224323412282526,0,0,-1.44364549070062E-05,-1.57916348777434E-05,1.27422143770336E-05
2013-04-25 21:00:00,2.05279632364615E-06,4.72063284151808E-06,1.81374976915868E-06,2.26272834531144,6.81619100243659E-07,3.40474909864162,-11.793493495676,0.221698762266327,5.478693997907,0.649960736902253,-0.224326312033934,0,0,-1.45881487211312E-05,-1.61860796750233E-05,1.26306111587912E-05
2013-04-25 22:00:00,2.04042844902624E-06,4.63245687545955E-06,1.79676720645136E-06,6.39940027338843,6.79117341246287E-07,-0.0312730128471944,-11.3456980641114,0.0432449150509532,6.2743835979198,0.775244060645592,-2.11528825548883,0,0,-1.53959191847193E-05,-1.72468554009129E-05,1.31073751578877E-05
2013-04-25 23:00:00,2.05353122023792E-06,4.77589164947797E-06,1.83224648529819E-06,5.20876112388947,6.81842208347953E-07,0.00799748458203768,-10.9964429837487,0.0477295845430192,5.2400505144966,0.716242662012218,-0.224326880611023,0,0,-1.46779941796709E-05,-1.63073996465926E-05,1.25438266157289E-05
2013-04-26 00:00:00,2.05290737136015E-06,5.03737417372689E-06,1.83986830488801E-06,2.74946689874173,6.81773724803148E-07,4.34484022039032,-11.4798287876867,0.214095615182848,3.75703145068748,0.63873339660329,-0.224328247155106,0,0,-1.45714622324604E-05,-1.57363588716919E-05,1.24848011923501E-05
2013-04-26 01:00:00,2.05146413227674E-06,5.04969111644525E-06,1.84661333530497E-06,5.06439375306182,6.81597918964531E-07,2.3916005582814,-11.4969046263691,0.199362581415583,3.48220369792631,0.583683082775418,-0.224328760245549,0,0,-1.44857404300893E-05,-1.55666077780268E-05,1.24685615260254E-05
2013-04-26 02:00:00,2.04971799836455E-06,5.06296061834939E-06,1.85213882284747E-06,6.51659633655664,6.8139649359535E-07,0.116417332886871,-11.7645718112493,0.103345250420786,4.6737729298661,0.578776728616777,-0.224326122783141,0,0,-1.44639595796505E-05,-1.60077510247163E-05,1.2489786572816E-05
2013-04-26 03:00:00,2.03395581545235E-06,4.96693833996511E-06,1.82632179557348E-06,6.09855332419202,6.7847490487436E-07,-0.025844736972248,-12.5968577564791,0.0431296512292008,6.29336560334633,0.726957440717138,-0.539290301335829,0,0,-1.53267771833328E-05,-1.72128521715536E-05,1.30334406932563E-05
2013-04-26 04:00:00,2.04613497221158E-06,5.06184157544236E-06,1.8492689886688E-06,5.60782008520034,6.80929121202523E-07,0.000839690801535374,-13.4164882888685,0.0435642307439282,6.90259448301691,1.08602202049046,-0.224340157471127,0,0,-1.51107804841786E-05,-1.67808675522565E-05,1.25829189422857E-05
2013-04-26 05:00:00,2.05062040773037E-06,5.08267070212917E-06,1.85274671515036E-06,5.42002385664141,6.81416186811727E-07,0.00127990318348855,-14.1025080180971,0.0437722649839481,7.02490707569673,1.83687129691672,-0.224334152521043,0,0,-1.55162959269575E-05,-1.67549916212124E-05,1.27063060773782E-05
2013-04-26 06:00:00,2.0721414317828E-06,5.169539934889E-06,1.87949773040949E-06,3.14170190979094,6.83971764316363E-07,0.0012467615511522,-12.9696317914863,0.0437026928723672,6.92239587487533,2.58179400498704,-0.22432902442258,0.503151263544665,-2.02587338801481E-05,-1.55322040275792E-05,-1.66237187161471E-05,1.31427712134509E-05
2013-04-26 07:00:00,2.0662934152048E-06,5.10524732487731E-06,1.8617332168102E-06,3.36554125046873,6.82046960860637E-07,-0.0290490959557446,-12.1949199357045,0.0430495283824516,6.6244678684677,2.85405521928511,-1.47127181067768,0.808161976815041,-2.22541614120232E-05,-1.61486440841827E-05,-1.71629003479268E-05,1.38319434849874E-05
2013-04-26 08:00:00,2.07251221397444E-06,5.14718135599091E-06,1.87396350763674E-06,3.17903902279812,6.82663428269825E-07,-0.0276080135436961,-10.7660392009247,0.0430384259535029,6.74283912205041,2.85435877590719,-3.27406659797117,1.24847380778199,-2.29605541018823E-05,-1.60886766136912E-05,-1.71656288910071E-05,1.39386301248751E-05
2013-04-26 09:00:00,2.07343855066365E-06,5.15630541566809E-06,1.87481685598607E-06,2.69999538243556,6.82674682304926E-07,-0.026063119038159,-10.3443909486301,0.043028638710897,6.89104784883765,2.40337438344389,-3.07637469879504,1.40941776588641,-2.3024164226643E-05,-1.59682842075881E-05,-1.71694204532855E-05,1.39609724776908E-05
2013-04-26 10:00:00,2.07109189809754E-06,5.15030671741203E-06,1.87192120401095E-06,3.77779472404997,6.82275707471589E-07,-0.0270540702324719,-10.1230912485412,0.0430234547703867,6.68031583461447,2.83720334683486,-4.66291901984668,1.47476234583781,-2.30629410072162E-05,-1.60488295585708E-05,-1.71547706102047E-05,1.40110754682604E-05
2013-04-26 11:00:00,2.06147119963133E-06,5.11594363514606E-06,1.86140207017028E-06,6.0390872180857,6.81097388302908E-07,-0.562237528591669,-11.2232308177413,0.0430083239353517,6.42184948702054,3.75997245339624,-5.62886548322197,1.15045167571306,-2.28049258637897E-05,-1.61862531168708E-05,-1.70799506579726E-05,1.39534549098737E-05
2013-04-26 12:00:00,2.05624820658296E-06,5.10599493017765E-06,1.85889360736426E-06,6.8247283312137,6.80372240930579E-07,-0.0289910591848147,-11.9824295901351,0.0430157276902709,4.76369567960117,4.01269061539587,-4.57592686247975,0.943251564207407,-2.24733135721742E-05,-1.62103905889239E-05,-1.65207023810012E-05,1.3966320425383E-05
2013-04-26 13:00:00,2.05439803838195E-06,5.10668288399633E-06,1.86123281577131E-06,8.05938165339296,6.80096923090277E-07,-0.0286860204230629,-12.3163657629373,0.0430197933554675,3.37500886292751,3.41235908048736,-3.40315554046377,0.858471655853838,-2.22862214037707E-05,-1.61743230600564E-05,-1.60361231085489E-05,1.39878980526434E-05
2013-04-26 14:00:00,2.05352005143645E-06,5.09982028843743E-06,1.86180936400364E-06,8.90934366071437,6.800150599934E-07,-0.0293998157832058,-12.9385306143933,0.0430048571669214,2.72655448092817,2.97264636203329,-2.37007229313844,0.686486369950436,-2.17830423312222E-05,-1.61500596086341E-05,-1.57608167421728E-05,1.39615813093898E-05
2013-04-26 15:00:00,2.05136428901465E-06,5.08500658692091E-06,1.86020137903538E-06,8.66450787585993,6.79943914258892E-07,-0.0286146390795835,-13.4953636541116,0.0429990185912761,2.47578705518915,3.38102992169362,-1.56863178755091,0.528318647031365,-2.10742322758629E-05,-1.62203374702585E-05,-1.56835969437878E-05,1.39055929520177E-05
2013-04-26 16:00:00,2.04308417778404E-06,5.04074775490545E-06,1.84798978360198E-06,8.2465243469114,6.78877189425963E-07,-0.0248688214695621,-13.789331283403,0.0429425728824271,1.80732370246437,4.01011919609582,-0.688038399686247,0.395360345672022,-2.00426226891845E-05,-1.63330897211722E-05,-1.55192370209747E-05,1.37988550346222E-05
2013-04-26 17:00:00,2.05137625913187E-06,5.1070144264961E-06,1.86577983356066E-06,8.93515091807514,6.81014645664842E-07,0.0113803689180296,-13.8790520111121,0.0490979641283487,1.02308426626435,3.82635646705393,-0.224323446961083,0.25833352604371,-1.83814173629797E-05,-1.57070788958151E-05,-1.4547401492969E-05,1.31418281585203E-05
2013-04-26 18:00:00,2.04189216794245E-06,5.03567659703905E-06,1.84444096452622E-06,7.59707060316305,6.79427511797754E-07,2.92136118177404,-14.2736643142892,0.168984361188519,0.441951436644203,3.36863611494207,-0.224329650184671,0,0,-1.57823645091355E-05,-1.41514544899994E-05,1.2947119056355E-05
2013-04-26 19:00:00,2.04566552812724E-06,5.00776637408598E-06,1.83841599912796E-06,4.59838600625543,6.80007308573974E-07,6.15534522817173,-13.8553128570647,0.196766830851065,0.200554945506557,2.92860052318958,-0.224333505133613,0,0,-1.56813449766275E-05,-1.15323822444076E-05,1.28178815488915E-05
2013-04-26 20:00:00,2.04858378738014E-06,4.99700877139598E-06,1.83797456699263E-06,4.4190212670254,6.80618685172398E-07,6.33531019493697,-13.4891467957213,0.206823168721767,0.27730652243303,2.47503002722252,-0.224334711282625,0,0,-1.5591118641737E-05,-1.39811993786001E-05,1.271652919693E-05
2013-04-26 21:00:00,2.05097246198445E-06,4.99097853566289E-06,1.83910915703205E-06,4.11143619496171,6.81085632762671E-07,6.16740009674219,-12.9922584935643,0.196625279528363,0.438208418873712,2.30293450616625,-0.224335929356586,0,0,-1.55682488306468E-05,-1.43320038178434E-05,1.26669145055041E-05
2013-04-26 22:00:00,2.05253982583367E-06,4.98281091430199E-06,1.83887691460822E-06,5.9609523571591,6.81331469924703E-07,4.16039921624989,-12.4424796183041,0.172221393974612,0.25141348057934,2.12183970071775,-0.2243368218504,0,0,-1.55448436404413E-05,-1.39108166435298E-05,1.26346965526968E-05
2013-04-26 23:00:00,2.05436643044503E-06,4.97582319428613E-06,1.83967150360865E-06,6.52077783469912,6.81551503625569E-07,3.65034576373535,-12.1353084848568,0.171901938325871,0.207089111469652,1.80953893121704,-0.224337696252758,0,0,-1.54905054938297E-05,-1.16285664223561E-05,1.25847077952617E-05
2013-04-27 00:00:00,2.05526756649496E-06,4.97417256732281E-06,1.84068524079225E-06,6.36442324045304,6.81684970325903E-07,4.33932109671901,-12.3798599664295,0.176033445680584,0.210526710665003,1.51390055216431,-0.224337801611034,0,0,-1.52921306473388E-05,-1.16536951633641E-05,1.25526892944372E-05
2013-04-27 01:00:00,2.05693124525233E-06,4.97328740793215E-06,1.84062856860349E-06,5.74538768304198,6.8194498770129E-07,4.96723805094129,-12.4263165641529,0.181909208634135,0.26492693318955,1.49120212830297,-0.224337869393838,0,0,-1.52766832999731E-05,-1.39260653768929E-05,1.25259133702218E-05
2013-04-27 02:00:00,2.0593151764303E-06,4.973719143798E-06,1.83854541020309E-06,5.36156320048509,6.82278881602344E-07,5.96579886069822,-13.1142369715753,0.20074636840057,0.354321755139318,1.45615366691708,-0.224337029253488,0,0,-1.52429985462277E-05,-1.42199659090547E-05,1.25181285642582E-05
2013-04-27 03:00:00,2.06197707209638E-06,4.9806947641116E-06,1.83730500374245E-06,5.79637371392553,6.82604498149131E-07,6.49338296384677,-14.3399895180381,0.26803909860312,0.585706632601698,1.42083243173521,-0.224335361781393,0,0,-1.52013843674865E-05,-1.43931609549206E-05,1.25318023007738E-05
2013-04-27 04:00:00,2.06439455598244E-06,5.00809473654664E-06,1.84165778829428E-06,5.54038212946888,6.82881911622432E-07,6.68569058484867,-15.0983827772999,0.631315984798259,0.788395748266022,1.67694051735162,-0.224332225478981,0,0,-1.53028601045833E-05,-1.44296753079516E-05,1.25776884335897E-05
2013-04-27 05:00:00,2.06942848496525E-06,5.0663886292154E-06,1.85142199419382E-06,4.79346233112225,6.8357148774645E-07,6.65958631097713,-14.8480430001327,0.64633066847497,0.830510393032446,2.14248967614251,-0.224326525072339,0,0,-1.53989364141296E-05,-1.43669444778425E-05,1.25938064288045E-05
2013-04-27 06:00:00,2.09701709568417E-06,5.31420397799681E-06,1.90871279955587E-06,5.29522344232505,6.87204639067863E-07,1.68356151021242,-11.5076499323648,0.287398535039615,0.836912847176723,2.53086351027314,-0.224315170691028,1.09803549011091,-2.14618342555319E-05,-1.52133229311175E-05,-1.42241212188239E-05,1.27793275097212E-05
2013-04-27 07:00:00,2.1127710360705E-06,5.61130835336616E-06,1.9667103665265E-06,4.39592784885613,6.89001289491113E-07,0.000277147222187472,-5.49664749572808,0.0429677374746319,0.599997768231697,2.51859318986998,-5.13428377595594,3.07319853227398,-2.23869611654067E-05,-1.54762754386582E-05,-1.47409169719115E-05,1.36498457528245E-05
2013-04-27 08:00:00,1.98505209094951E-06,4.63450412316332E-06,1.69615109615035E-06,5.83435983580006,6.59700845521463E-07,-7.52590437207454,0.440849059519111,-0.312763582008765,0.429586816154838,2.30799510935382,-6.285713959894,5.11168630126922,-4.69949183932267E-05,-3.21838711064402E-05,-3.06033554665959E-05,2.92005861133355E-05
2013-04-27 09:00:00,1.98271621097217E-06,4.62949947886804E-06,1.68373081761272E-06,3.87724545243627,6.59047348100531E-07,-9.84186099303497,3.94619163914853,-0.337911164735995,0.298337768967326,2.08153052498521,-6.28571402738274,6.26228472119847,-5.63685242717709E-05,-3.20748433132394E-05,-3.01965358920624E-05,2.931777812235E-05
2013-04-27 10:00:00,1.97783951778339E-06,4.62136966510507E-06,1.67229496735954E-06,3.39673446434326,6.58152901762717E-07,-9.06516662378117,4.40938263137529,-0.166368146913686,0,1.30139779024817,-6.28571404140463,6.40981648449659,-6.59569711433792E-05,-3.15906469971168E-05,0,2.96316992593852E-05
2013-04-27 11:00:00,1.97895148857622E-06,4.61975426888052E-06,1.67105718842436E-06,4.42446130062673,6.58225367130367E-07,-8.08222971807069,2.54235246860661,-0.114390417390944,0.267158740081484,1.51921831722155,-6.28571402976316,5.7292631975657,-7.29488529832376E-05,-3.17840888990872E-05,-3.01134349364194E-05,2.96268645391868E-05
2013-04-27 12:00:00,1.98156020065466E-06,4.62748108920612E-06,1.67627160231487E-06,6.11717407065171,6.58538656164382E-07,-10.3874606461755,2.9100698161182,-1.26461188442167,0.968158458147608,2.14023190251467,-6.28571405906384,5.80227181161834,-7.08780977608024E-05,-3.23409957350123E-05,-3.13426041000824E-05,2.9965308897609E-05
2013-04-27 13:00:00,1.98609706341156E-06,4.63067529794848E-06,1.68368817076776E-06,8.41750893403772,6.59290693484154E-07,-10.3874413835174,-0.865941464029348,-1.26458911366361,2.43215996200779,3.01673752989718,-6.2857139517861,4.93739678171487,-6.87746002878165E-05,-3.23252923440975E-05,-3.14102940588583E-05,3.0036731276934E-05
2013-04-27 14:00:00,1.98806674275807E-06,4.6192205983971E-06,1.68725945366842E-06,9.92095331655351,6.59693180788012E-07,-10.3874282247412,-4.47731338657057,-1.26458319168637,4.67682126529881,3.98144242525187,-6.28571396009556,3.8359319752798,-6.07092071834507E-05,-3.23337639267436E-05,-3.22064157853958E-05,2.98347113266965E-05
2013-04-27 15:00:00,1.98702248113019E-06,4.55051957763401E-06,1.6763765533106E-06,9.83144051575361,6.59616589789496E-07,-10.3874982748334,-6.03963263311937,-1.26463275797665,6.59399330221565,4.66963698370433,-6.2857141083699,2.88251508266976,-5.62555693818184E-05,-3.26306736288302E-05,-3.32885304166552E-05,2.92756998526996E-05
2013-04-27 16:00:00,1.98391665965527E-06,4.48808474628682E-06,1.66449219081642E-06,9.35054778154963,6.59450012579481E-07,-7.51993902134583,-8.63703807645593,-0.196823719625251,6.77621470809012,4.53844703802505,-6.28571412316383,1.97440620595311,-4.77551155949715E-05,-3.25425873232348E-05,-3.32949271120526E-05,2.81171579028622E-05
2013-04-27 17:00:00,1.96759326030737E-06,4.33207587893501E-06,1.61731914248586E-06,7.37521682120514,6.56972676265914E-07,-0.720096302369138,-12.0201122284444,0.0203489554949587,6.87923064663269,3.92563925926451,-6.28571452360321,0.82558669631174,-4.36264621999947E-05,-3.29100407458327E-05,-3.38367433616042E-05,2.68994818875304E-05
2013-04-27 18:00:00,2.0210063000914E-06,4.70752733385348E-06,1.72879073620691E-06,9.94333553611932,6.71286010485209E-07,-5.93743246544665E-06,-14.3584978107763,0.0425967084712078,6.97093034214357,3.68736516261885,-6.2856983094807,0,0,-2.05476422209756E-05,-2.10791447994723E-05,1.61884872695919E-05
2013-04-27 19:00:00,2.06738307934133E-06,5.07083318036801E-06,1.8323563518056E-06,9.51109208348399,6.82241428225133E-07,0.16731275274701,-14.1285307185628,0.0440134437101775,6.98385838449093,3.5581169523244,-6.1358480889955,0,0,-1.64644728286589E-05,-1.68966313680414E-05,1.28103820888811E-05
2013-04-27 20:00:00,2.06561646197702E-06,5.06131984864732E-06,1.83595759990596E-06,8.87016487947442,6.82203188049168E-07,0.501832214058179,-13.6826832471448,0.0431591256241829,6.96606118216212,3.43735971407894,-6.13587886799675,0,0,-1.64846401962109E-05,-1.69177324705458E-05,1.27143207054969E-05
2013-04-27 21:00:00,2.06695630819291E-06,5.06997407831992E-06,1.84452407076383E-06,6.8836363483346,6.82527257546069E-07,2.64358324928185,-13.0761460753478,0.042974113202078,6.51657005996924,3.12528110125325,-6.13588386572129,0,0,-1.64470911906562E-05,-1.6814526778461E-05,1.2648537843294E-05
2013-04-27 22:00:00,2.0707738337095E-06,5.08802997607849E-06,1.8561866455209E-06,6.66772605052948,6.83076154398786E-07,5.1974795146898,-12.5571732994974,0.042882188400554,4.4175687631834,2.36741508104538,-6.13588393081319,0,0,-1.63351376168635E-05,-1.63394702723707E-05,1.26257776115192E-05
2013-04-27 23:00:00,2.07198310389967E-06,5.08909393030667E-06,1.85858736266585E-06,5.86409163601313,6.83216315619802E-07,7.31142854474674,-12.3329386573416,0.0428269974042174,3.18349501515454,2.06698832645661,-6.13587779103743,0,0,-1.63233392702296E-05,-1.60451030087785E-05,1.25953910961498E-05
2013-04-28 00:00:00,2.07559679324948E-06,5.08770897401372E-06,1.85903536848565E-06,6.90485362640073,6.83540065670433E-07,7.10541571484454,-12.0521881370904,0.042770441194922,2.06726314138838,2.06777637356417,-6.13587740622065,0,0,-1.63214516255152E-05,-1.57272505788271E-05,1.25725198236121E-05
2013-04-28 01:00:00,2.07489860390795E-06,5.07837906162136E-06,1.85532373413173E-06,6.24428778342998,6.83393967084428E-07,8.42078243934409,-12.0997249702577,0.0427203394307301,1.39082070146376,2.13700457072595,-6.13587719474656,0,0,-1.63301946829222E-05,-1.56021832250559E-05,1.25394677583101E-05
2013-04-28 02:00:00,2.07450537889729E-06,5.07295970503855E-06,1.85158758838396E-06,5.56026466997241,6.83290406537404E-07,10.2856182913369,-12.7413187115264,0.0426466876345848,1.09966381943811,1.88902350515324,-6.13588459252106,0,0,-1.63290066766848E-05,-1.56095863563763E-05,1.25316074796592E-05
2013-04-28 03:00:00,2.07578222616203E-06,5.087381878974E-06,1.85035867988936E-06,6.03281858987207,6.83622201356279E-07,10.3884241825393,-13.9155164109951,1.30279152931338,0.761924753981612,1.56532794136857,-6.13575752200937,0,0,-1.601386619555E-05,-1.55131242178541E-05,1.24320596076509E-05
2013-04-28 04:00:00,2.08240362636055E-06,5.14847268835956E-06,1.85949259931482E-06,6.92179559368464,6.85041095377508E-07,10.388915729354,-14.5494968217522,1.35026358912961,0.437939486809079,1.45804818876028,-6.00745416771781,0,0,-1.55272987715591E-05,-1.49963041103458E-05,1.21616635234007E-05
2013-04-28 05:00:00,2.07608480674567E-06,5.10473674813555E-06,1.83942156544495E-06,8.19069938312635,6.8349348231932E-07,10.3885024107236,-14.2260855800505,0.420938764767602,0.219474217863781,1.1422250635201,-6.13574232524473,0,0,-1.57291428788966E-05,-1.49171932698602E-05,1.25374249715654E-05
2013-04-28 06:00:00,2.08871728017575E-06,5.2273755642035E-06,1.87015996095916E-06,9.45980525291588,6.84590263488482E-07,4.42610370030884,-9.85155135507767,0.0425675668351088,0,0.686076718025572,-6.13587868499035,1.3728955328468,-2.28222240328026E-05,-1.5398532129943E-05,0,1.3198523481621E-05
2013-04-28 07:00:00,2.09562773749567E-06,5.41231332469902E-06,1.90679446660286E-06,5.33323246060706,6.85751910996355E-07,3.70720383794156,-6.08967867144392,0.0425576638450491,0,0.482694102647616,-6.13587242642641,2.6598805503412,-2.31858966248671E-05,-1.50798106241297E-05,0,1.38869205410377E-05
2013-04-28 08:00:00,2.0381994273501E-06,4.98502789516173E-06,1.78671252012888E-06,4.90082857003313,6.72583190173263E-07,-0.95636097520704,-2.06377417169264,0.0415308096415308,0,0.33339049259677,-6.28570145435531,4.03011840612769,-3.01404579542905E-05,-1.95722569424426E-05,0,1.85330189592553E-05
2013-04-28 09:00:00,2.03763516910793E-06,4.99629582322504E-06,1.78153623409212E-06,6.23046817876427,6.72211482549815E-07,-7.01939511033722,1.5110650221743,0.0414547299229019,0,0.240961086464727,-6.28570160220666,5.28118608336382,-3.74787945140568E-05,-1.90704439925735E-05,0,1.85698121491376E-05
2013-04-28 10:00:00,2.03506714401257E-06,5.01519103784949E-06,1.7799422021826E-06,6.69274228816588,6.71712168717914E-07,-10.3872154514687,4.4493263642001,-0.776828182968991,0.0342380985451642,0,-6.28570185770337,6.27346760766303,-4.43356805972112E-05,0,-2.98149352230581E-06,1.88990233003351E-05
2013-04-28 11:00:00,2.03498979781886E-06,5.02704961897093E-06,1.78206318681055E-06,2.33606853148439,6.71669167685414E-07,-10.3872316209836,7.28345650781328,-0.152035938208767,0.07117888179254,0,-6.28570183475188,7.13430104105109,-5.12681610807875E-05,0,-2.92765733125577E-06,1.89486043922141E-05
2013-04-28 12:00:00,2.03629370492764E-06,5.02865637731845E-06,1.78249194742756E-06,3.24780598201429,6.7188734563521E-07,-10.3871696301337,6.99297949018146,-0.692762202051375,0.109471733835921,0,-6.2857017756043,7.01541650365134,-5.59754285566165E-05,0,-2.78536830802523E-06,1.89442777797559E-05
2013-04-28 13:00:00,2.03774993762133E-06,5.02543735914893E-06,1.78377118731458E-06,6.91626126077062,6.72173605656886E-07,-10.3871774581632,4.29437087659741,-0.819454671427166,0.137203787963347,0,-6.28570174696668,6.14453330830341,-5.1360179950562E-05,0,-2.68700959890111E-06,1.89755649983888E-05
2013-04-28 14:00:00,2.04127771388884E-06,4.99364209738668E-06,1.78202024877334E-06,7.36887897665269,6.72811199144473E-07,-6.35193442986798,0.189026871835787,0.0414257358512864,0.247652206695213,0,-6.28570145209628,4.79067988437632,-4.04691811924799E-05,0,-5.82394336481684E-06,1.88298675243846E-05
2013-04-28 15:00:00,2.042578494483E-06,5.00935792200798E-06,1.79258948234576E-06,7.18180847189629,6.73282213815276E-07,-2.17035018045739,-3.04186733770674,0.041403754936074,0.501023598418367,0,-6.28570135887044,3.77372626030311,-4.29624132628801E-05,0,-1.88632866182759E-05,1.88996065987642E-05
