,CCGT,CHP,Imports_Exports,OCGT,battery storage,coal,distribution network,hydroelectricity,offshore wind,oil,onshore wind,power-to-gas,solar,solar curtailment,onshore curtailment,offshore curtailment,V2G
2013-06-10 15:00:00,12.9888577387136,2.94648704342044E-05,5.87062295378613,1.12156419050657E-05,-15.1547307444478,3.23994754905718E-06,-59.9951460087963,2.99232408306555,3.09317148099084,1.75782305952244E-06,4.93146793251498,-0.000104729183304044,45.2735101139699,-2.71149524756822E-05,-5.45629260250191E-06,-5.06494089435719E-06,6.17625268607534E-06
2013-06-10 16:00:00,19.9300780244337,0.000113607227857158,6.47861632385273,0.00035598683105089,0.000335947018814478,5.17727043659905E-06,-69.1812529385038,2.99254269868827,4.13775787858703,2.52562356141022E-06,5.02980814197168,-7.61706709557655E-05,30.61169323061,-1.55746100258443E-05,-4.0315061955546E-06,-3.76355137244395E-06,4.44090853049405E-06
2013-06-10 17:00:00,19.9300781468614,0.00018837706893646,6.49045655238615,1.42737494986615,17.5033845882046,5.20360517949019E-06,-77.5967933719532,7.06302829462561,5.16231921080131,2.53357482558219E-06,5.10352423755939,-7.27717877313871E-05,14.9164758028976,-7.55202355429901E-06,-4.07322890487357E-06,-3.9005268292687E-06,4.40295933760364E-06
2013-06-10 18:00:00,19.9300779546453,0.000189277316311442,6.131492951669,1.61848331639494,33.246311803257,5.17689876373499E-06,-81.7062051939334,6.26340503575569,5.4116256030421,2.51894038436299E-06,5.68069640945571,-7.30867832253335E-05,3.42395917698674,-6.35618117801194E-06,-4.16268948528398E-06,-3.97502067820199E-06,4.38389425097859E-06
2013-06-10 19:00:00,19.9300778774714,0.000189006272601674,5.82569657335432,1.67344636639324,35.9854750663121,5.16388822735995E-06,-80.5850490354145,5.77418281264346,4.48988099189358,2.51127928428842E-06,6.90613075976883,-7.33147224515407E-05,0,0,-4.27232771494078E-06,-3.90594516025808E-06,4.35520795518639E-06
2013-06-10 20:00:00,19.9300778444111,0.000188278614917652,5.95455447530814,1.6693465190888,33.6469105354396,5.1548759699516E-06,-77.7489509551769,5.43670764328801,3.34412804651132,2.50555510667651E-06,7.76706823642939,-7.34378331480657E-05,0,0,-4.34371797514935E-06,-3.78909458111355E-06,4.32664670669755E-06
2013-06-10 21:00:00,19.9300778416472,0.00018742105452099,6.44717576509144,1.65854896083778,30.945703119175,5.15206095587082E-06,-73.3342147814743,5.24341336786185,2.12583575628518,2.50390939928406E-06,6.98330311265146,-7.35090655468777E-05,0,0,-4.28017849098376E-06,-3.64115744031305E-06,4.2989881359664E-06
2013-06-10 22:00:00,19.9300778307726,0.000186934724932187,6.65057531124631,1.65026145558707,29.2315773484864,5.14821390221731E-06,-70.3229486976937,5.14003085754193,1.82111656191891,2.50130384487675E-06,5.89915293889456,-7.35575254571215E-05,0,0,-4.17943559281507E-06,-3.61227877183017E-06,4.27182460199523E-06
2013-06-10 23:00:00,19.9300778393455,0.000186874440800561,3.68418420001584,1.66775384324159,32.1373548612412,5.14924954651068E-06,-68.799203474956,5.14553101635182,1.57925883435211,2.50208584233287E-06,4.6548864394756,-7.35675802593536E-05,0,0,-4.05501854294274E-06,-3.59035167683581E-06,4.24172193373588E-06
2013-06-11 00:00:00,19.9300778455634,0.000185584587748643,7.20867005005896,1.63843286947754,27.7523215407775,5.14971025838544E-06,-67.3853091847981,5.1081116265921,1.91209412163066,2.5024453292782E-06,3.83544593609974,-7.35637676924489E-05,0,0,-3.96212188999073E-06,-3.62682192576553E-06,4.2265730571974E-06
2013-06-11 01:00:00,19.9300778660231,0.000185541529373503,2.95890006506763,1.65654020044838,31.9964976704261,5.15261473225563E-06,-67.4500163070663,5.22164803264581,2.22854892557606,2.5041052196784E-06,3.45764832622076,-7.35756637638048E-05,0,0,-3.91220323176767E-06,-3.65629094212858E-06,4.22559149658688E-06
2013-06-11 02:00:00,19.9300778906384,0.000185627310565347,7.05091872461851,1.63013726949541,29.4708175300142,5.15651197537947E-06,-69.0347420432936,5.31725648961845,2.2959602230944,2.50679259141574E-06,3.33941849610592,-7.35516279355827E-05,0,0,-3.89143080540485E-06,-3.66054153142282E-06,4.24072191002535E-06
2013-06-11 03:00:00,19.9300779068569,0.000185975139116456,7.00834038313534,1.62923720128697,32.3396935483665,5.15888528021971E-06,-72.0697059605758,5.59840686004986,2.39760035612633,2.50807244079908E-06,3.1661937735809,-7.34833324813271E-05,0,0,-3.85941598539307E-06,-3.67996482850352E-06,4.27095445430864E-06
2013-06-11 04:00:00,19.9300779470427,0.000186224767829387,3.1629593614397,1.65549340715952,39.3590618365535,5.16433589337336E-06,-78.0016035964953,6.28149704852682,2.34323522354349,2.5110142921501E-06,2.83447642279646,-7.33446428138257E-05,2.43465198288708,-6.19290122122651E-06,-3.81180491518562E-06,-3.66899849682311E-06,4.32719937453996E-06
2013-06-11 05:00:00,19.9300781712551,0.00018529700030288,3.29356121164293,1.4783365537321,26.2352041342034,5.19526197182387E-06,-76.4206047718987,7.07467790999112,1.94493523272704,2.52800824583023E-06,2.10577235501483,-7.296484859674E-05,14.3578901937833,-7.57534328174723E-06,-3.63931607968316E-06,-3.5955749359376E-06,4.37343732341241E-06
2013-06-11 06:00:00,19.9300778404901,0.00016496304271777,3.37822915310479,0.362859509973705,0.941405560681103,5.22067295111297E-06,-65.8646065289708,3.72924856677351,1.61498732726553,2.53516044727682E-06,1.16895620917641,-7.23860951245996E-05,34.7387128370247,-7.9804481170553E-06,-3.46088399925166E-06,-3.53985117157223E-06,4.4013074324339E-06
2013-06-11 07:00:00,0.00196007521436685,2.9584501474995E-05,6.49921023632288,1.11479241663497E-05,-12.93455471674,3.25195145252482E-06,-50.651024120166,-1.28526595524466,1.59319666608816,1.75161654762992E-06,0,-0.000104360719328914,56.7765363722537,-1.44233003933462E-05,0,-4.90782014117503E-06,6.19556684195515E-06
2013-06-11 08:00:00,0.0019284741669231,2.97358227838059E-05,3.74142059950134,1.11470446002535E-05,-42.8181142951868,3.28378822399691E-06,-37.6630476826953,-0.507114911855248,1.79984378753744,1.75301099650872E-06,0,-0.000104330463293343,75.4451536646497,-2.57306794587819E-05,0,-4.88482656105737E-06,6.17475948724744E-06
2013-06-11 09:00:00,19.9300747377353,6.08274981224434E-05,4.85384773639335,6.59378398865678E-05,53.5224332274386,4.7553239741211E-06,-90.4821752554601,8.82522870566973,2.00168980788491,2.34527567948281E-06,1.34882901586099,-8.92940475100103E-05,2.343117210526E-05,-2.343117210526E-05,-3.71349233707136E-06,-3.71692947307602E-06,4.59987821767771E-06
2013-06-11 10:00:00,6.58038433048633,2.98601269162828E-05,5.71364555233772,1.12218050062825E-05,2.12433266353802E-05,3.26321068173481E-06,-60.2809736323357,2.99237216191046,2.4926498872578,1.75506365763365E-06,0.450871192428615,-0.000104258599725249,42.0511184596439,-4.19192060979439E-05,-3.48642496197205E-06,-4.98645785828075E-06,6.16729292172548E-06
2013-06-11 11:00:00,2.28073675228161E-05,9.01354704719595E-06,6.85203520786303,4.62977736176948E-06,-53.5224370805265,2.17494890490627E-06,-34.0222046090358,-4.53384408405162,2.46032998674622,1.22694565552507E-06,0.40409466780681,-0.000123670736182225,82.3621799306139,-6.62281385951286E-05,-7.55326926263028E-06,-1.11291219414657E-05,1.36045489001289E-05
2013-06-11 12:00:00,5.08764668824642E-05,1.51749522411188E-05,8.81322361100547,6.8683692743713E-06,-53.5224255710594,2.66924998102586E-06,-34.5748340916964,-3.47896411933629,2.28982710705171,1.47081823292788E-06,1.04855925210512,-0.000109731644129658,79.4246930964696,-5.03908433751804E-05,-6.27855956686268E-06,-0.00000656786622470001,8.13351908369518E-06
2013-06-11 13:00:00,0.000113628596165675,2.18194848614816E-05,10.8864517621908,8.71604564282378E-06,-53.5223984754834,2.98260758505224E-06,-38.330476614222,2.99237207694817,2.28764685900495,1.61982639988828E-06,1.13298210216645,-0.000106666682601874,74.5534184041328,-4.53531196750507E-05,-5.29760279758577E-06,-5.53748427284797E-06,6.92351681386506E-06
2013-06-11 14:00:00,0.000314473617234798,2.71419270683957E-05,13.4649544562549,1.0207471208659E-05,-44.1865193761324,3.17784589576806E-06,-43.3436828155392,2.99239358859901,2.21609785514963,1.7114466469426E-06,1.09416096870672,-0.000105178503257351,67.7623742562446,-3.93164544917935E-05,-4.87700123697667E-06,-5.11732926976019E-06,6.39699560408511E-06
2013-06-11 15:00:00,0.0003195532024221,2.69827358599011E-05,12.0476085911395,1.02042583440353E-05,-20.9599718343832,3.15670494015796E-06,-52.1943524931213,2.9923929034619,2.50075594256056,1.70973678729439E-06,1.12009014237387,-0.000105169769460498,54.4932457852232,-3.41697922555373E-05,-4.89582796644445E-06,-5.18177762612601E-06,6.41176316866823E-06
2013-06-11 16:00:00,8.40240338973041,2.98320559312537E-05,10.8327303922463,1.12395123738803E-05,0.66926661174825,3.26715550412126E-06,-63.5598359090821,3.25666528545838,2.81178915519846,1.75867089670823E-06,1.19839739003326,-0.00010422273045079,36.3886538220225,-2.15049351253543E-05,-4.74375636945165E-06,-5.03094934265148E-06,6.15606272247E-06
2013-06-11 17:00:00,15.728004585992,2.95817014489261E-05,14.132242296574,1.1229883301392E-05,20.7049474769977,3.26153429114778E-06,-75.1407489759874,3.54710346022307,2.97020224742354,1.75541289355821E-06,0.606294414774187,-0.000104360750304764,17.452010865843,-1.04497188514343E-05,-1.25632482388483E-06,-5.0640408907576E-06,6.09954185499207E-06
2013-06-11 18:00:00,15.7977843998994,2.93417018638144E-05,14.36129736396,1.12008003489489E-05,38.7677636297415,3.24452891875962E-06,-80.697032621813,3.58375699534427,3.41898659071719,1.74335459128471E-06,0.62549709278045,-0.000104603875731981,4.1420021871767,-8.83239708102873E-06,-1.25693693723861E-06,-5.14627085793314E-06,6.01632534978208E-06
2013-06-11 19:00:00,15.8088390204005,2.91578769657859E-05,14.2878324637064,1.11904316676004E-05,40.3390949755322,3.24218307649533E-06,-80.1387549353664,3.61335415786122,4.65358024413815,1.74168666367924E-06,1.43610506910546,-0.00010470023275271,0,0,-4.8413243585083E-06,-5.25028936472726E-06,5.88990243030445E-06
2013-06-11 20:00:00,15.7399097817351,2.90887144671739E-05,14.7727286201979,1.1178342455747E-05,34.7901759483611,3.22759760054762E-06,-77.4989874426848,3.62998532697714,6.65284492334425,1.72948705198978E-06,1.91339467005054,-0.000104966919017589,0,0,-4.98649302806239E-06,-5.43633603452477E-06,5.8277016883473E-06
2013-06-11 21:00:00,15.6754973655042,2.90390747304833E-05,16.1416196732034,1.11687002165422E-05,26.4218736422496,3.21723031916603E-06,-73.3099967125711,3.6520581657077,9.14728090668556,1.72058675973633E-06,2.27171940916955,-0.000105124652247947,0,0,-5.09153590902799E-06,-5.62481756669457E-06,5.79179691110234E-06
2013-06-11 22:00:00,15.59230500725,2.90286529092549E-05,16.4696032608264,1.11620941663068E-05,15.315264614241,3.21309492036047E-06,-70.437041533351,3.67362159971891,15.5862059901094,1.71654994930478E-06,3.80009441717185,-0.000105178874319541,0,0,-5.48719505500575E-06,-5.98614988239706E-06,5.75240720028896E-06
2013-06-11 23:00:00,15.5079861409772,2.9040423469376E-05,16.8508685359533,1.11634939518654E-05,10.1333566095819,3.21461495050508E-06,-68.1511372178117,3.70034526745729,17.9676107068997,1.71715349944006E-06,3.99102344874614,-0.000105188455210628,0,0,-5.52219378472182E-06,-6.05402982380461E-06,5.7163118361825E-06
2013-06-12 00:00:00,15.3743352876124,2.90578177473015E-05,16.9087073840055,1.11569231705374E-05,6.83392422799788,3.2120191475127E-06,-67.2455005553945,3.72234198236666,20.0475636678061,1.71529147579811E-06,4.35868164622372,-0.00010518620675809,0,0,-5.58414363062692E-06,-6.10492345309039E-06,5.67737239972147E-06
2013-06-12 01:00:00,15.2066543369268,2.90820412944443E-05,16.7035594940954,1.11583234006329E-05,4.96631373122986,3.21275026478505E-06,-67.3502859869645,3.74993767213971,21.8123520520406,1.71554376570095E-06,4.91152246793958,-0.00010517427440673,0,0,-5.660667602199E-06,-6.20005252478532E-06,5.66918176627863E-06
2013-06-12 02:00:00,14.9773565327939,2.91139923706528E-05,16.7937691280811,1.11608377135086E-05,3.7642698517163,3.2143705693417E-06,-68.1711014614083,3.78630474601978,23.1099791340789,1.71647107657386E-06,5.73947591358605,-0.000105136047692239,0,0,-5.75829089677327E-06,-6.29119698722624E-06,5.67617210715478E-06
2013-06-12 03:00:00,15.0031653004917,2.9175283237985E-05,16.9290542644593,1.11681923530645E-05,5.77044625228302,3.22061999225409E-06,-71.1841929984605,4.0251483700326,23.2966928979201,1.72061708658457E-06,6.159739551733,-0.000105029044922867,0,0,-5.79253002043164E-06,-6.30045399055992E-06,5.6860586729497E-06
2013-06-12 04:00:00,14.7958609951802,2.93837787477212E-05,16.8506289985666,1.12061070127869E-05,6.74642508333133,3.24931660686565E-06,-76.2422243530148,4.50791449294035,23.1754137699803,1.74103635750329E-06,6.64726367638614,-0.000104683620740983,3.51877873063972,-8.68275157576052E-06,-5.77191949392377E-06,-6.22658379935163E-06,5.72351027877618E-06
2013-06-12 05:00:00,7.5197271544107,2.97001459647289E-05,16.7041372189276,1.12501234322941E-05,1.46214889685762,3.28754047608977E-06,-74.8158330977615,3.94280696242061,23.1466415456009,1.75967668812306E-06,6.67241881714576,-0.000104372840613835,15.368014208413,-1.02263016875397E-05,-5.68842067013264E-06,-6.14784334042213E-06,5.83491682690917E-06
2013-06-12 06:00:00,1.85467291630919E-05,7.75532019367705E-06,2.85640150615368,4.07779979874911E-06,-1.62833602772134E-05,2.01701064945811E-06,-63.341492259257,2.99236066554197,23.065518412821,1.1473757072228E-06,6.2965878985605,-9.16514217816568,37.295804812669,-3.42901252062837E-05,-1.68111950156549E-05,-1.87195693050871E-05,1.90269646503408E-05
2013-06-12 07:00:00,1.29817984965503E-05,5.92881639222422E-06,-1.60060886830755,3.18769811004954E-06,-28.2923234494227,1.72954892938308E-06,-51.5412315193665,2.15020526462849,22.4025576446933,9.96248469568964E-07,5.08332813569062,-9.16526876438931,61.269415590888,-0.0979019307785947,-0.0934866708541571,-0.119007722410936,0.00456157260446228
2013-06-12 08:00:00,1.29992108303745E-05,5.95240260256327E-06,0.772219787871578,3.18511692372462E-06,-52.9465265132881,1.73133117883988E-06,-46.7390987988547,2.20688473650092,22.0344461881744,9.95038461574736E-07,5.09288159905359,-9.16526862769313,79.0579357119623,-0.0999515576365885,-0.0965770261974706,-0.121145652650245,0.00443868910459664
2013-06-12 09:00:00,1.30575615368185E-05,5.9640637040531E-06,4.32632890429054,3.18416130612074E-06,-53.411152140498,1.73706251628917E-06,-43.629733610017,-4.79933141472683,22.2821472298474,9.96073652603779E-07,7.26929890450565,-9.1652684497041,86.4785887969422,-0.212938664341835,-1.90231809916001,-7.23983891989415,0.0044570517392652
2013-06-12 10:00:00,1.30407578024935E-05,5.95994276703744E-06,1.56973118975789,3.1829673547561E-06,-53.4110413756324,1.73612397687152E-06,-43.8579992884259,-4.79958604450141,22.8554086261339,9.95633701492749E-07,5.76905468478805,-9.16526847273727,85.9858582857629,-0.210101357680659,-1.53461802461384,-3.20565864089406,0.00445979926322329
2013-06-12 11:00:00,1.30614262902477E-05,5.9638814785251E-06,1.43919191677476,3.18324270388226E-06,-53.4101102227518,1.73839883625019E-06,-44.406013338038,-4.79949931194042,24.0916564983964,9.96634885273456E-07,9.73380191101347,-9.16526841855782,84.7065436056007,-0.20750186887116,-2.63726946686353,-5.3496936615664,0.00440143931658003
2013-06-12 12:00:00,1.30384606470313E-05,5.9604170445709E-06,-0.062127486382397,3.18339638173326E-06,-53.4009922640535,1.73693865472559E-06,-47.9502250170993,-4.79404351122318,24.4592118694905,9.96986377494736E-07,13.3767341561425,-9.16526849502913,78.9458544730414,-0.166712874196154,-0.729872816232295,-0.516757222547059,0.00443850851519714
2013-06-12 13:00:00,1.30021620925465E-05,5.95681881029763E-06,-2.50715121648948,3.18402915677651E-06,-52.5868368585841,1.73397410077001E-06,-46.8312823171349,2.46923770283098,24.6523734877435,9.96912608284532E-07,15.4411564175942,-9.1652686238376,68.8543996999396,-0.0982716182786694,-0.10366808223114,-0.128882922590985,0.00443311638639657
2013-06-12 14:00:00,1.30034382377256E-05,5.95335489898376E-06,-3.07004390202767,3.1860888099398E-06,-35.7702681093981,1.73403600527906E-06,-51.6011176450713,2.51180918787543,24.3968831274866,9.98373678838243E-07,16.2503861997571,-9.1652686929188,56.7676481203089,-0.0965391989617352,-0.102171663809774,-0.125535700484467,0.00445721801732927
2013-06-12 15:00:00,1.29671691310733E-05,5.9320261570311E-06,0.491733280812815,3.18579636486703E-06,-14.8480083083875,1.73029308591996E-06,-61.4291833260653,2.51242861503153,24.3391655994695,9.96914452727966E-07,15.5725131774235,-9.16526882708619,42.8442671090057,-0.0940130639303684,-0.102156502718557,-0.125743560179346,0.00450536076364398
2013-06-12 16:00:00,1.2910257350683E-05,5.88819360674964E-06,0.589862122860756,3.18697563416773E-06,10.2378178193562,1.72572619183557E-06,-69.9244605820757,3.77587259632014,23.1610499435221,9.96707301572004E-07,12.7271391116469,-9.16526862697162,28.6792241779725,-0.0333851079293392,-0.0230760648989,-0.0285034768205084,0.00396394271944062
2013-06-12 17:00:00,1.27591722345998E-05,5.76555394252762E-06,0.865128701712448,3.17798543944849E-06,34.2892892443461,1.71214541359379E-06,-78.4144814480181,3.93609280650022,23.5458571647935,9.87283028990898E-07,10.8255193865042,-9.16526866019137,14.1981599638493,-0.0319698127438207,-0.0230329308150749,-0.0290013240987274,0.00394270294261352
2013-06-12 18:00:00,1.26112858194737E-05,5.68818808225374E-06,-0.168844372218029,3.16919643719169E-06,50.8114096118426,1.70045294893384E-06,-82.854478475121,4.87132593640055,23.0411164950763,9.78580068424481E-07,10.3098410968477,-9.16526890800862,3.23188781770777,-0.0283882429364278,-0.0231897187140634,-0.0290502307859418,0.00387695479058256
2013-06-12 19:00:00,1.24805469325628E-05,5.63886789674001E-06,0.547645641984389,3.15943513502734E-06,51.1472313075297,1.68594683167962E-06,-81.7619797719384,5.10192556915242,22.8445713327813,9.66282319757613E-07,11.3353810469767,-9.16526903398563,0,0,-0.023657588842161,-0.0294359049739174,0.00382665853023898
2013-06-12 20:00:00,1.24459485793945E-05,5.62477305748737E-06,0.936205307193887,3.15692882795652E-06,45.5711109809166,1.6815806552003E-06,-78.9223335005035,4.08584937366328,24.2839584177372,9.62248901522703E-07,13.2611823673128,-9.16526903509,0,0,-0.0241187033966668,-0.0301290825928316,0.00378360945279734
2013-06-12 21:00:00,1.24418945498155E-05,5.60419791876287E-06,0.962474254891793,3.15653324257063E-06,36.9064536361784,1.68105782181972E-06,-74.7833175600432,3.97974712860246,25.9453892114132,9.6132085887409E-07,16.2062303744825,-9.16526900717912,0,0,-0.0245806238559942,-0.0306331617616322,0.00374591837299444
2013-06-12 22:00:00,1.2427547989649E-05,5.60236584531177E-06,1.63938310595104,3.15514790088908E-06,27.9380655578224,1.6792496107103E-06,-71.6755992187096,3.9675074335104,26.3225114797683,9.59382605196543E-07,21.0258704703278,-9.16526899132094,0,0,-0.0251925044594896,-0.0307505263443979,0.00371378182424544
2013-06-12 23:00:00,1.24290261446392E-05,5.60493342206038E-06,1.84033521988331,3.15521490752226E-06,21.3491989154212,1.67912871764706E-06,-69.7262719889974,3.98542123792492,27.7539066899216,9.59058286923464E-07,24.0158806683617,-9.16526896814079,0,0,-0.0255274531966815,-0.0311116392439009,0.00367794646446751
2013-06-13 00:00:00,1.24361556317985E-05,5.61024982126807E-06,1.59869412735742,3.15572074734707E-06,18.1205271486781,1.67957026685987E-06,-68.6681284434846,4.03122050545043,28.7167372609902,9.59378973746083E-07,25.4198221862541,-9.16526894880715,0,0,-0.0256786777610224,-0.0313325958733716,0.00364786793574505
2013-06-13 01:00:00,1.24678372060498E-05,5.62295181208347E-06,1.62360996685585,3.15810312132328E-06,16.8851554844272,1.68285638044143E-06,-68.6083965830639,4.11817584200915,28.7921435358146,9.62088044938522E-07,26.4081691848257,-9.16526891516362,0,0,-0.025716566354632,-0.0312681915025299,0.00363580595915232
2013-06-13 02:00:00,1.24813297750194E-05,5.63280281855938E-06,1.44654654314554,3.1589274589073E-06,17.9748287280204,1.6834847097404E-06,-69.3243573715218,4.26643838301228,28.677300483072,9.6269673495211E-07,26.1779822281792,-9.1652688924247,0,0,-0.0256732144318342,-0.0312064783795497,0.00364863223808259
2013-06-13 03:00:00,1.24909787240833E-05,5.64298785754707E-06,1.32246737799271,3.15927760890203E-06,18.478159830582,1.68354522565239E-06,-72.079339643499,4.50078847877952,29.4020521714468,9.62875997502646E-07,27.5947910268845,-9.16526886426867,0,0,-0.0257522786694696,-0.031326790531016,0.00366689334103654
2013-06-13 04:00:00,1.25605423043546E-05,5.67494730776324E-06,1.27307146900436,3.16345553107567E-06,21.4288739052619,1.68934939563311E-06,-78.2428870585073,5.02036148610735,29.6960931444857,9.67491716323285E-07,28.210389859572,-9.1652688134213,1.86050757103974,-0.0277364538569849,-0.0256483610274656,-0.0312116040922468,0.00369175062670521
2013-06-13 05:00:00,1.27824862590342E-05,5.75936079176924E-06,1.45997663740455,3.17729457512541E-06,10.9508674867055,1.71121271764871E-06,-78.9199611122541,5.83129421917064,29.9280210536336,9.84390868019574E-07,29.3125008478975,-9.16526879986313,10.6859887346729,-0.0309769585017763,-0.0252675147701535,-0.0306576086769971,0.00371813925207039
2013-06-13 06:00:00,1.30344569722383E-05,5.8779392089433E-06,0.842232492477497,3.18872419981251E-06,-0.410759078884505,1.73368470538063E-06,-80.4391499338954,2.28079501940089,29.8321384164377,9.97518836124096E-07,29.7844627126605,-9.16526887888369,29.6079912070054,-0.150228145801219,-1.52727459009675,-0.659009917132823,0.00430827250241934
2013-06-13 07:00:00,1.31053656731244E-05,5.98170781229632E-06,0.35572431521236,3.18965224005507E-06,-20.7284428904522,1.73875819008225E-06,-65.8870191624471,-4.33148094213701,29.9898055925046,9.9757672463175E-07,29.8287599166343,-9.16526852905757,50.3322300700871,-0.182313956980903,-7.54700275675945,-2.66912171339471,0.00436583589958391
2013-06-13 08:00:00,1.31547294230384E-05,5.98778862232876E-06,-0.0706957133964376,3.18786826775032E-06,-51.8747286118517,1.74393501980113E-06,-52.5452432711527,-4.42713739124739,30.0439697445942,9.98357147756669E-07,34.1931010421107,-9.16526835927493,68.5629894929555,-0.182585548765773,-8.58477733250845,-5.95360896220874,0.00422020031198142
2013-06-13 09:00:00,1.298751824269E-05,5.84276071667683E-06,0.621792976089661,3.17865587989745E-06,20.2900434238109,1.73414698159792E-06,-92.9470333883766,9.93610761797239,30.1562107350083,9.94689889154681E-07,41.1691866559658,-9.16526875668536,3.74322894780401E-05,-3.74322894780401E-05,-0.0291291081653631,-0.0355535367212246,0.00387567411351799
2013-06-13 10:00:00,1.32202609134002E-05,6.00593846184012E-06,1.9381147767493,3.18597555277094E-06,-53.3038690819058,1.75049500063684E-06,-38.2201259059462,-4.74575637797864,29.9894707855512,9.98541351998831E-07,24.1967130188416,-9.16526816283137,88.8700398197575,-0.244962272362255,-10.1652226565684,-29.1529135043718,0.00401352967115467
2013-06-13 11:00:00,1.32335246317933E-05,6.00811634997832E-06,2.23956736013807,3.18563172043086E-06,-53.3743018237786,1.75205827500591E-06,-37.5759124588351,-4.78679360894214,29.299039218671,9.98722419971748E-07,24.247468147653,-9.16526815905369,91.9146979723578,-2.46436121121654,-11.2426547833681,-29.0952877446906,0.00404117042505816
2013-06-13 12:00:00,1.32122794511645E-05,6.00924976277504E-06,-1.58014142067833,3.18600808253729E-06,-53.0051311571089,1.75065236319504E-06,-40.9339029388503,-4.60644461441497,28.3373051015758,9.9912373188097E-07,25.4175341045058,-9.16526814541671,85.5845943482578,-0.180946332217887,-6.65980268687338,-23.2115631871932,0.00400054403905907
2013-06-13 13:00:00,1.31523238720786E-05,5.99166583943695E-06,-2.51245206292816,3.18589006830028E-06,-51.5827726484002,1.74562701303219E-06,-48.504882106875,-4.37135007703678,27.2515555348059,9.98586583104629E-07,26.5020041640245,-9.16526827568669,74.2142138511169,-0.183165109447973,-6.76187313618961,-4.88991439463392,0.00413901246146992
2013-06-13 14:00:00,1.31292744259107E-05,5.97661371197214E-06,-2.52986307409862,3.18743691747154E-06,-31.4397385948049,1.743744131414E-06,-57.6300583484804,-4.29265482646432,26.7918044871727,9.99515231546058E-07,26.5058660679007,-9.1652683919384,61.4302381397089,-0.186968399866987,-6.79471875432562,-2.69265021384245,0.00424828633673216
2013-06-13 15:00:00,1.3107854630231E-05,5.95889173569888E-06,-2.51842049287731,3.18766212033189E-06,-4.01879416469641,1.74122159030152E-06,-69.4767298912837,-4.2263557179133,26.8727319786934,9.98259884146588E-07,25.9158568868302,-9.16526852619825,45.7353508423459,-0.178886611201987,-6.59454911111543,-2.34895697282926,0.0042589212175627
2013-06-13 16:00:00,1.30969224750947E-05,5.90704200441766E-06,-2.40297098686483,3.18828650763215E-06,1.0244015724185,1.7400499279038E-06,-70.3778334750714,4.18389054189143,26.3366115310092,9.98022159691139E-07,22.178386175436,-9.16526870179624,28.3182435930307,-0.0364829988626127,-0.0277476612054418,-0.0347333422563227,0.00373740422948754
2013-06-13 17:00:00,1.295958310294E-05,5.793320409984E-06,-1.1576119864731,3.17881288948091E-06,24.9598113779995,1.72484309521385E-06,-80.8225097065367,7.07328815788297,26.2754777211511,9.85947613696507E-07,20.9508271929003,-9.16526885897562,11.9803066683348,-0.0348131568500075,-0.0279346267057369,-0.0350715542165529,0.00373237306994814
2013-06-13 18:00:00,1.28125997595915E-05,5.71197676793523E-06,-0.213854097626734,3.16867192645762E-06,35.8309419448243,1.70894269106246E-06,-84.3209083299388,6.4199199731432,26.2266880900963,9.73250278693468E-07,23.117800764993,-9.16526892354087,2.19766509167339,-0.0324016103772611,-0.0284732296561332,-0.0355820596427653,0.0037076205417539
2013-06-13 19:00:00,1.27252855333153E-05,5.66739245460192E-06,-2.20631172943378,3.16243636011807E-06,33.5487858065086,1.69918946490233E-06,-82.2650930893738,5.88510356560492,26.1078900582358,9.6474034920711E-07,28.1562649152327,-9.16526899051659,0,0,-0.0289659073856566,-0.0358026597510731,0.00363430584082174
2013-06-13 20:00:00,1.27129033211863E-05,5.63959640578265E-06,-3.38947465778897,3.16159185300711E-06,26.2946260203657,1.69770332289979E-06,-78.5962189040626,5.51927547670405,25.7001104545872,9.62919263072403E-07,33.6987595995085,-9.16526903470309,0,0,-0.0293853250759882,-0.0357484929365459,0.00356188960007985
2013-06-13 21:00:00,1.26983379881026E-05,5.63007342793505E-06,-2.00669906762352,3.16057224474065E-06,14.4521728134278,1.6960767944836E-06,-74.1657953525149,5.18566438778641,25.3262773150493,9.61157113553206E-07,40.4359569519635,-9.16526906831824,0,0,-0.0298744523043035,-0.03570098174145,0.00350504803753175
2013-06-13 22:00:00,1.26846460141164E-05,5.62310978328743E-06,-2.46674538940938,3.15963876951471E-06,7.19309630811364,1.69451067252241E-06,-71.0296633765626,4.81801780028268,26.4890019230984,9.59580623406318E-07,44.2244446679364,-9.16526910255554,0,0,-0.0301245011011675,-0.0359741546449826,0.00345378657115565
2013-06-13 23:00:00,1.2677376171266E-05,5.61887271125782E-06,-2.32795992984022,3.15910530533794E-06,2.97455017818939,1.69371886035073E-06,-69.0887506027927,4.22403061515778,27.8214282072776,9.58737427949781E-07,45.6252577326868,-9.16526913401116,0,0,-0.0301729672417502,-0.036271463487312,0.00339554845252958
2013-06-14 00:00:00,1.26751098694007E-05,5.61645648870138E-06,-2.85614849994352,3.15881197814357E-06,1.86564118836514,1.69340245694532E-06,-69.2038314530672,3.8921329667268,28.2031462049615,9.58355374387998E-07,47.3278762839865,-9.16526915873055,0,0,-0.0302918003011731,-0.0363681531291682,0.00335072026589131
