index,UA -> RO,UA -> SK,UA -> HU,UA -> PL
2020-05-29 08:00:00+0000,360.0,0.0,0.0,189.0
2020-05-29 09:00:00+0000,269.0,0.0,0.0,190.0
2020-05-29 10:00:00+0000,272.0,0.0,0.0,190.0
2020-05-29 11:00:00+0000,296.0,0.0,0.0,191.0
2020-05-29 12:00:00+0000,260.0,0.0,0.0,190.0
2020-05-29 13:00:00+0000,260.0,0.0,0.0,190.0
2020-05-29 14:00:00+0000,271.0,0.0,0.0,187.0
2020-05-29 15:00:00+0000,328.0,0.0,0.0,189.0
2020-05-29 16:00:00+0000,431.0,0.0,0.0,188.0
2020-05-29 17:00:00+0000,398.0,0.0,0.0,189.0
2020-05-29 18:00:00+0000,396.0,0.0,0.0,192.0
2020-05-29 19:00:00+0000,354.0,0.0,0.0,188.0
2020-05-29 20:00:00+0000,361.0,0.0,8.0,191.0
2020-05-29 21:00:00+0000,326.0,0.0,97.0,189.0
2020-05-29 22:00:00+0000,418.0,0.0,12.0,190.0
2020-05-29 23:00:00+0000,394.0,0.0,25.0,189.0
2020-05-30 00:00:00+0000,388.0,0.0,23.0,189.0
2020-05-30 01:00:00+0000,380.0,0.0,43.0,189.0
2020-05-30 02:00:00+0000,375.0,0.0,81.0,190.0
2020-05-30 03:00:00+0000,376.0,0.0,48.0,188.0
2020-05-30 04:00:00+0000,384.0,0.0,6.0,189.0
2020-05-30 05:00:00+0000,488.0,0.0,0.0,183.0
2020-05-30 06:00:00+0000,417.0,0.0,0.0,191.0
2020-05-30 07:00:00+0000,358.0,0.0,0.0,190.0
2020-05-30 08:00:00+0000,330.0,0.0,0.0,193.0
2020-05-30 09:00:00+0000,326.0,0.0,0.0,188.0
2020-05-30 10:00:00+0000,302.0,0.0,0.0,179.0
2020-05-30 11:00:00+0000,323.0,0.0,0.0,191.0
2020-05-30 12:00:00+0000,336.0,0.0,0.0,190.0
2020-05-30 13:00:00+0000,324.0,0.0,0.0,193.0
2020-05-30 14:00:00+0000,325.0,0.0,0.0,194.0
2020-05-30 15:00:00+0000,359.0,0.0,0.0,193.0
2020-05-30 16:00:00+0000,368.0,0.0,0.0,192.0
2020-05-30 17:00:00+0000,361.0,0.0,0.0,192.0
2020-05-30 18:00:00+0000,336.0,0.0,0.0,193.0
2020-05-30 19:00:00+0000,410.0,0.0,0.0,193.0
2020-05-30 20:00:00+0000,417.0,0.0,1.0,192.0
2020-05-30 21:00:00+0000,392.0,0.0,60.0,190.0
2020-05-30 22:00:00+0000,475.0,0.0,107.0,190.0
2020-05-30 23:00:00+0000,489.0,0.0,103.0,195.0
2020-05-31 00:00:00+0000,483.0,0.0,112.0,195.0
2020-05-31 01:00:00+0000,500.0,0.0,120.0,196.0
2020-05-31 02:00:00+0000,446.0,0.0,92.0,196.0
2020-05-31 03:00:00+0000,457.0,0.0,79.0,194.0
2020-05-31 04:00:00+0000,421.0,0.0,81.0,194.0
2020-05-31 05:00:00+0000,402.0,0.0,82.0,196.0
2020-05-31 06:00:00+0000,322.0,0.0,95.0,193.0
2020-05-31 07:00:00+0000,264.0,0.0,68.0,193.0
2020-05-31 08:00:00+0000,249.0,0.0,65.0,196.0
2020-05-31 09:00:00+0000,250.0,0.0,73.0,195.0
2020-05-31 10:00:00+0000,208.0,0.0,37.0,195.0
2020-05-31 11:00:00+0000,243.0,0.0,55.0,199.0
2020-05-31 12:00:00+0000,261.0,0.0,64.0,197.0
2020-05-31 13:00:00+0000,270.0,0.0,20.0,196.0
2020-05-31 14:00:00+0000,333.0,0.0,36.0,197.0
2020-05-31 15:00:00+0000,391.0,0.0,39.0,196.0
2020-05-31 16:00:00+0000,441.0,0.0,7.0,196.0
2020-05-31 17:00:00+0000,474.0,0.0,0.0,198.0
2020-05-31 18:00:00+0000,430.0,0.0,0.0,195.0
2020-05-31 19:00:00+0000,404.0,0.0,0.0,194.0
2020-05-31 20:00:00+0000,416.0,0.0,0.0,194.0
2020-05-31 21:00:00+0000,405.0,0.0,14.0,190.0
2020-05-31 22:00:00+0000,427.0,0.0,47.0,157.0
2020-05-31 23:00:00+0000,418.0,0.0,23.0,153.0
2020-06-01 00:00:00+0000,419.0,0.0,0.0,153.0
2020-06-01 01:00:00+0000,410.0,0.0,2.0,154.0
2020-06-01 02:00:00+0000,412.0,0.0,0.0,154.0
2020-06-01 03:00:00+0000,421.0,0.0,0.0,154.0
2020-06-01 04:00:00+0000,462.0,0.0,0.0,152.0
2020-06-01 05:00:00+0000,567.0,0.0,0.0,154.0
2020-06-01 06:00:00+0000,564.0,0.0,0.0,147.0
2020-06-01 07:00:00+0000,579.0,0.0,0.0,153.0
2020-06-01 08:00:00+0000,553.0,0.0,0.0,155.0
2020-06-01 09:00:00+0000,496.0,0.0,0.0,153.0
2020-06-01 10:00:00+0000,489.0,0.0,0.0,153.0
2020-06-01 11:00:00+0000,474.0,0.0,0.0,150.0
2020-06-01 12:00:00+0000,426.0,0.0,0.0,154.0
2020-06-01 13:00:00+0000,431.0,0.0,0.0,151.0
2020-06-01 14:00:00+0000,392.0,0.0,0.0,154.0
2020-06-01 15:00:00+0000,411.0,0.0,0.0,149.0
2020-06-01 16:00:00+0000,425.0,0.0,0.0,148.0
2020-06-01 17:00:00+0000,424.0,0.0,0.0,148.0
2020-06-01 18:00:00+0000,424.0,0.0,0.0,151.0
2020-06-01 19:00:00+0000,437.0,0.0,0.0,148.0
2020-06-01 20:00:00+0000,501.0,0.0,0.0,148.0
2020-06-01 21:00:00+0000,519.0,0.0,0.0,154.0
2020-06-01 22:00:00+0000,581.0,0.0,0.0,153.0
2020-06-01 23:00:00+0000,553.0,0.0,0.0,153.0
2020-06-02 00:00:00+0000,559.0,0.0,0.0,154.0
2020-06-02 01:00:00+0000,551.0,0.0,0.0,154.0
2020-06-02 02:00:00+0000,574.0,0.0,0.0,152.0
2020-06-02 03:00:00+0000,585.0,0.0,0.0,153.0
2020-06-02 04:00:00+0000,437.0,0.0,0.0,153.0
2020-06-02 05:00:00+0000,422.0,0.0,0.0,154.0
2020-06-02 06:00:00+0000,469.0,0.0,0.0,149.0
2020-06-02 07:00:00+0000,462.0,0.0,0.0,151.0
2020-06-02 08:00:00+0000,443.0,0.0,0.0,148.0
2020-06-02 09:00:00+0000,382.0,0.0,0.0,147.0
2020-06-02 10:00:00+0000,336.0,0.0,0.0,154.0
2020-06-02 11:00:00+0000,332.0,0.0,0.0,154.0
2020-06-02 12:00:00+0000,324.0,0.0,0.0,149.0
2020-06-02 13:00:00+0000,320.0,0.0,0.0,148.0
2020-06-02 14:00:00+0000,325.0,0.0,0.0,154.0
2020-06-02 15:00:00+0000,301.0,0.0,0.0,150.0
2020-06-02 16:00:00+0000,297.0,0.0,0.0,147.0
2020-06-02 17:00:00+0000,233.0,0.0,0.0,150.0
2020-06-02 18:00:00+0000,278.0,0.0,0.0,155.0
2020-06-02 19:00:00+0000,312.0,0.0,0.0,150.0
2020-06-02 20:00:00+0000,306.0,0.0,0.0,150.0
2020-06-02 21:00:00+0000,340.0,0.0,0.0,152.0
2020-06-02 22:00:00+0000,347.0,0.0,0.0,154.0
2020-06-02 23:00:00+0000,341.0,0.0,8.0,153.0
2020-06-03 00:00:00+0000,366.0,0.0,3.0,152.0
2020-06-03 01:00:00+0000,343.0,0.0,5.0,154.0
2020-06-03 02:00:00+0000,334.0,0.0,2.0,154.0
2020-06-03 03:00:00+0000,419.0,0.0,3.0,155.0
2020-06-03 04:00:00+0000,353.0,0.0,0.0,155.0
2020-06-03 05:00:00+0000,312.0,0.0,0.0,152.0
2020-06-03 06:00:00+0000,319.0,0.0,0.0,144.0
2020-06-03 07:00:00+0000,375.0,0.0,0.0,144.0
2020-06-03 08:00:00+0000,395.0,0.0,0.0,138.0
2020-06-03 09:00:00+0000,361.0,0.0,0.0,144.0
2020-06-03 10:00:00+0000,343.0,0.0,0.0,149.0
2020-06-03 11:00:00+0000,338.0,0.0,0.0,149.0
2020-06-03 12:00:00+0000,344.0,0.0,0.0,153.0
2020-06-03 13:00:00+0000,323.0,0.0,0.0,144.0
2020-06-03 14:00:00+0000,354.0,0.0,0.0,155.0
2020-06-03 15:00:00+0000,320.0,0.0,0.0,154.0
2020-06-03 16:00:00+0000,232.0,0.0,0.0,153.0
2020-06-03 17:00:00+0000,219.0,0.0,0.0,155.0
2020-06-03 18:00:00+0000,250.0,0.0,0.0,149.0
2020-06-03 19:00:00+0000,234.0,0.0,0.0,150.0
2020-06-03 20:00:00+0000,276.0,0.0,0.0,154.0
2020-06-03 21:00:00+0000,299.0,0.0,16.0,154.0
2020-06-03 22:00:00+0000,286.0,0.0,11.0,149.0
2020-06-03 23:00:00+0000,277.0,0.0,13.0,154.0
2020-06-04 00:00:00+0000,285.0,0.0,1.0,154.0
2020-06-04 01:00:00+0000,310.0,0.0,1.0,155.0
2020-06-04 02:00:00+0000,332.0,0.0,3.0,152.0
2020-06-04 03:00:00+0000,443.0,0.0,0.0,153.0
2020-06-04 04:00:00+0000,369.0,0.0,0.0,155.0
2020-06-04 05:00:00+0000,288.0,0.0,0.0,147.0
2020-06-04 06:00:00+0000,263.0,0.0,0.0,155.0
2020-06-04 07:00:00+0000,265.0,0.0,0.0,150.0
2020-06-04 08:00:00+0000,272.0,0.0,3.0,152.0
2020-06-04 09:00:00+0000,159.0,0.0,36.0,149.0
2020-06-04 10:00:00+0000,68.0,0.0,59.0,152.0
2020-06-04 11:00:00+0000,38.0,0.0,98.0,150.0
2020-06-04 12:00:00+0000,0.0,0.0,69.0,152.0
2020-06-04 13:00:00+0000,0.0,44.0,9.0,153.0
2020-06-04 14:00:00+0000,150.0,0.0,75.0,152.0
2020-06-04 15:00:00+0000,120.0,0.0,0.0,153.0
2020-06-04 16:00:00+0000,79.0,12.0,0.0,154.0
2020-06-04 17:00:00+0000,105.0,0.0,0.0,154.0
2020-06-04 18:00:00+0000,214.0,0.0,0.0,154.0
2020-06-04 19:00:00+0000,201.0,0.0,0.0,152.0
2020-06-04 20:00:00+0000,211.0,0.0,35.0,155.0
2020-06-04 21:00:00+0000,191.0,0.0,109.0,154.0
2020-06-04 22:00:00+0000,172.0,0.0,113.0,153.0
2020-06-04 23:00:00+0000,153.0,0.0,26.0,151.0
2020-06-05 00:00:00+0000,185.0,0.0,34.0,154.0
2020-06-05 01:00:00+0000,224.0,0.0,47.0,152.0
2020-06-05 02:00:00+0000,230.0,0.0,91.0,148.0
2020-06-05 03:00:00+0000,264.0,0.0,129.0,154.0
2020-06-05 04:00:00+0000,339.0,0.0,72.0,152.0
2020-06-05 05:00:00+0000,288.0,0.0,55.0,152.0
2020-06-05 06:00:00+0000,148.0,0.0,54.0,154.0
2020-06-05 07:00:00+0000,189.0,0.0,1.0,152.0
2020-06-05 08:00:00+0000,101.0,0.0,2.0,152.0
2020-06-05 09:00:00+0000,24.0,2.0,11.0,153.0
2020-06-05 10:00:00+0000,59.0,0.0,23.0,156.0
2020-06-05 11:00:00+0000,48.0,0.0,48.0,153.0
2020-06-05 12:00:00+0000,1.0,0.0,42.0,153.0
2020-06-05 13:00:00+0000,17.0,0.0,54.0,154.0
2020-06-05 14:00:00+0000,0.0,0.0,45.0,152.0
2020-06-05 15:00:00+0000,51.0,0.0,15.0,153.0
2020-06-05 16:00:00+0000,0.0,0.0,0.0,153.0
2020-06-05 17:00:00+0000,0.0,0.0,4.0,154.0
2020-06-05 18:00:00+0000,115.0,0.0,0.0,153.0
2020-06-05 19:00:00+0000,95.0,0.0,16.0,152.0
2020-06-05 20:00:00+0000,115.0,0.0,54.0,155.0
2020-06-05 21:00:00+0000,82.0,0.0,76.0,154.0
2020-06-05 22:00:00+0000,437.0,0.0,118.0,152.0
2020-06-05 23:00:00+0000,496.0,0.0,136.0,151.0
2020-06-06 00:00:00+0000,531.0,0.0,119.0,151.0
2020-06-06 01:00:00+0000,565.0,0.0,114.0,153.0
2020-06-06 02:00:00+0000,499.0,0.0,127.0,149.0
2020-06-06 03:00:00+0000,499.0,0.0,94.0,148.0
2020-06-06 04:00:00+0000,543.0,0.0,51.0,150.0
2020-06-06 05:00:00+0000,571.0,0.0,46.0,154.0
2020-06-06 06:00:00+0000,555.0,0.0,63.0,153.0
2020-06-06 07:00:00+0000,580.0,0.0,11.0,151.0
2020-06-06 08:00:00+0000,557.0,0.0,5.0,152.0
2020-06-06 09:00:00+0000,501.0,0.0,1.0,152.0
2020-06-06 10:00:00+0000,460.0,0.0,0.0,153.0
2020-06-06 11:00:00+0000,437.0,0.0,0.0,152.0
2020-06-06 12:00:00+0000,428.0,0.0,0.0,151.0
2020-06-06 13:00:00+0000,422.0,0.0,0.0,153.0
2020-06-06 14:00:00+0000,407.0,0.0,0.0,151.0
2020-06-06 15:00:00+0000,399.0,0.0,0.0,153.0
2020-06-06 16:00:00+0000,361.0,0.0,0.0,154.0
2020-06-06 17:00:00+0000,320.0,0.0,0.0,153.0
2020-06-06 18:00:00+0000,359.0,0.0,0.0,151.0
2020-06-06 19:00:00+0000,362.0,0.0,0.0,153.0
2020-06-06 20:00:00+0000,370.0,0.0,0.0,153.0
2020-06-06 21:00:00+0000,409.0,0.0,0.0,153.0
2020-06-06 22:00:00+0000,433.0,0.0,6.0,151.0
2020-06-06 23:00:00+0000,437.0,0.0,35.0,151.0
2020-06-07 00:00:00+0000,470.0,0.0,89.0,151.0
2020-06-07 01:00:00+0000,461.0,0.0,84.0,151.0
2020-06-07 02:00:00+0000,431.0,0.0,103.0,154.0
2020-06-07 03:00:00+0000,405.0,0.0,97.0,152.0
2020-06-07 04:00:00+0000,372.0,0.0,78.0,151.0
2020-06-07 05:00:00+0000,381.0,0.0,18.0,153.0
2020-06-07 06:00:00+0000,327.0,0.0,12.0,153.0
2020-06-07 07:00:00+0000,273.0,0.0,1.0,151.0
2020-06-07 08:00:00+0000,201.0,0.0,0.0,153.0
2020-06-07 09:00:00+0000,136.0,0.0,0.0,153.0
2020-06-07 10:00:00+0000,124.0,20.0,0.0,151.0
2020-06-07 11:00:00+0000,117.0,74.0,0.0,152.0
2020-06-07 12:00:00+0000,122.0,56.0,0.0,151.0
2020-06-07 13:00:00+0000,144.0,1.0,0.0,153.0
2020-06-07 14:00:00+0000,152.0,20.0,0.0,152.0
2020-06-07 15:00:00+0000,209.0,14.0,0.0,152.0
2020-06-07 16:00:00+0000,230.0,0.0,0.0,154.0
2020-06-07 17:00:00+0000,239.0,0.0,0.0,154.0
2020-06-07 18:00:00+0000,307.0,0.0,0.0,153.0
2020-06-07 19:00:00+0000,301.0,0.0,0.0,151.0
2020-06-07 20:00:00+0000,327.0,0.0,0.0,155.0
2020-06-07 21:00:00+0000,332.0,0.0,0.0,153.0
2020-06-07 22:00:00+0000,351.0,0.0,0.0,150.0
2020-06-07 23:00:00+0000,347.0,0.0,0.0,149.0
2020-06-08 00:00:00+0000,333.0,0.0,0.0,152.0
2020-06-08 01:00:00+0000,354.0,0.0,0.0,152.0
2020-06-08 02:00:00+0000,337.0,0.0,0.0,153.0
2020-06-08 03:00:00+0000,353.0,0.0,0.0,148.0
2020-06-08 04:00:00+0000,104.0,6.0,0.0,151.0
2020-06-08 05:00:00+0000,0.0,47.0,3.0,151.0
2020-06-08 06:00:00+0000,0.0,170.0,0.0,151.0
2020-06-08 07:00:00+0000,0.0,257.0,0.0,151.0
2020-06-08 08:00:00+0000,0.0,214.0,0.0,151.0
2020-06-08 09:00:00+0000,0.0,335.0,0.0,152.0
2020-06-08 10:00:00+0000,0.0,279.0,0.0,152.0
2020-06-08 11:00:00+0000,0.0,201.0,0.0,150.0
2020-06-08 12:00:00+0000,0.0,146.0,0.0,151.0
2020-06-08 13:00:00+0000,0.0,107.0,0.0,148.0
2020-06-08 14:00:00+0000,62.0,11.0,0.0,148.0
2020-06-08 15:00:00+0000,38.0,96.0,0.0,138.0
2020-06-08 16:00:00+0000,0.0,197.0,0.0,149.0
2020-06-08 17:00:00+0000,0.0,259.0,0.0,151.0
2020-06-08 18:00:00+0000,0.0,49.0,0.0,148.0
2020-06-08 19:00:00+0000,0.0,124.0,0.0,149.0
2020-06-08 20:00:00+0000,83.0,21.0,0.0,149.0
2020-06-08 21:00:00+0000,134.0,0.0,0.0,151.0
2020-06-08 22:00:00+0000,270.0,0.0,0.0,151.0
2020-06-08 23:00:00+0000,236.0,0.0,0.0,150.0
2020-06-09 00:00:00+0000,230.0,0.0,0.0,151.0
2020-06-09 01:00:00+0000,237.0,0.0,0.0,153.0
2020-06-09 02:00:00+0000,236.0,0.0,0.0,153.0
2020-06-09 03:00:00+0000,337.0,0.0,0.0,152.0
2020-06-09 04:00:00+0000,261.0,0.0,0.0,152.0
2020-06-09 05:00:00+0000,187.0,0.0,0.0,153.0
2020-06-09 06:00:00+0000,176.0,0.0,0.0,153.0
2020-06-09 07:00:00+0000,296.0,0.0,0.0,151.0
2020-06-09 08:00:00+0000,329.0,0.0,0.0,151.0
2020-06-09 09:00:00+0000,293.0,0.0,0.0,151.0
2020-06-09 10:00:00+0000,278.0,0.0,0.0,150.0
2020-06-09 11:00:00+0000,176.0,0.0,0.0,149.0
2020-06-09 12:00:00+0000,191.0,0.0,0.0,150.0
2020-06-09 13:00:00+0000,190.0,0.0,0.0,151.0
2020-06-09 14:00:00+0000,169.0,0.0,0.0,148.0
2020-06-09 15:00:00+0000,134.0,8.0,0.0,152.0
2020-06-09 16:00:00+0000,108.0,20.0,0.0,151.0
2020-06-09 17:00:00+0000,49.0,31.0,0.0,151.0
2020-06-09 18:00:00+0000,160.0,0.0,0.0,152.0
2020-06-09 19:00:00+0000,221.0,0.0,0.0,150.0
2020-06-09 20:00:00+0000,245.0,0.0,0.0,151.0
2020-06-09 21:00:00+0000,245.0,0.0,0.0,152.0
2020-06-09 22:00:00+0000,309.0,0.0,0.0,149.0
2020-06-09 23:00:00+0000,283.0,0.0,0.0,151.0
2020-06-10 00:00:00+0000,251.0,0.0,0.0,152.0
2020-06-10 01:00:00+0000,280.0,0.0,0.0,153.0
2020-06-10 02:00:00+0000,275.0,0.0,0.0,151.0
2020-06-10 03:00:00+0000,347.0,0.0,0.0,152.0
2020-06-10 04:00:00+0000,347.0,0.0,0.0,152.0
2020-06-10 05:00:00+0000,280.0,0.0,0.0,152.0
2020-06-10 06:00:00+0000,203.0,0.0,0.0,149.0
2020-06-10 07:00:00+0000,222.0,0.0,0.0,151.0
2020-06-10 08:00:00+0000,216.0,0.0,0.0,150.0
2020-06-10 09:00:00+0000,204.0,0.0,0.0,152.0
2020-06-10 10:00:00+0000,236.0,0.0,0.0,148.0
2020-06-10 11:00:00+0000,227.0,0.0,0.0,149.0
2020-06-10 12:00:00+0000,253.0,0.0,0.0,152.0
2020-06-10 13:00:00+0000,293.0,0.0,0.0,149.0
2020-06-10 14:00:00+0000,350.0,0.0,0.0,149.0
2020-06-10 15:00:00+0000,295.0,0.0,0.0,147.0
2020-06-10 16:00:00+0000,229.0,0.0,0.0,149.0
2020-06-10 17:00:00+0000,198.0,0.0,0.0,149.0
2020-06-10 18:00:00+0000,274.0,0.0,0.0,149.0
2020-06-10 19:00:00+0000,330.0,0.0,0.0,148.0
2020-06-10 20:00:00+0000,317.0,0.0,0.0,151.0
2020-06-10 21:00:00+0000,322.0,0.0,0.0,149.0
2020-06-10 22:00:00+0000,360.0,0.0,0.0,150.0
2020-06-10 23:00:00+0000,349.0,0.0,0.0,149.0
2020-06-11 00:00:00+0000,332.0,0.0,0.0,149.0
2020-06-11 01:00:00+0000,350.0,0.0,0.0,149.0
2020-06-11 02:00:00+0000,369.0,0.0,0.0,149.0
2020-06-11 03:00:00+0000,499.0,0.0,0.0,149.0
2020-06-11 04:00:00+0000,442.0,0.0,0.0,150.0
2020-06-11 05:00:00+0000,430.0,0.0,0.0,146.0
2020-06-11 06:00:00+0000,356.0,0.0,0.0,148.0
2020-06-11 07:00:00+0000,343.0,0.0,0.0,148.0
2020-06-11 08:00:00+0000,328.0,0.0,0.0,148.0
2020-06-11 09:00:00+0000,359.0,0.0,0.0,149.0
2020-06-11 10:00:00+0000,334.0,0.0,0.0,146.0
2020-06-11 11:00:00+0000,315.0,0.0,0.0,146.0
2020-06-11 12:00:00+0000,340.0,0.0,0.0,147.0
2020-06-11 13:00:00+0000,374.0,0.0,0.0,149.0
2020-06-11 14:00:00+0000,372.0,0.0,0.0,66.0
2020-06-11 15:00:00+0000,350.0,0.0,0.0,0.0
2020-06-11 16:00:00+0000,335.0,0.0,0.0,0.0
2020-06-11 17:00:00+0000,297.0,0.0,0.0,0.0
2020-06-11 18:00:00+0000,332.0,0.0,0.0,0.0
2020-06-11 19:00:00+0000,372.0,0.0,0.0,0.0
2020-06-11 20:00:00+0000,444.0,0.0,0.0,10.0
2020-06-11 21:00:00+0000,449.0,0.0,0.0,22.0
2020-06-11 22:00:00+0000,514.0,0.0,0.0,0.0
2020-06-11 23:00:00+0000,505.0,0.0,0.0,2.0
2020-06-12 00:00:00+0000,526.0,0.0,0.0,8.0
2020-06-12 01:00:00+0000,546.0,0.0,0.0,36.0
2020-06-12 02:00:00+0000,544.0,0.0,0.0,73.0
2020-06-12 03:00:00+0000,587.0,0.0,0.0,82.0
2020-06-12 04:00:00+0000,496.0,0.0,0.0,81.0
2020-06-12 05:00:00+0000,463.0,0.0,0.0,82.0
2020-06-12 06:00:00+0000,464.0,0.0,0.0,78.0
2020-06-12 07:00:00+0000,429.0,0.0,0.0,77.0
2020-06-12 08:00:00+0000,429.0,0.0,0.0,77.0
2020-06-12 09:00:00+0000,440.0,0.0,0.0,76.0
2020-06-12 10:00:00+0000,454.0,0.0,0.0,77.0
2020-06-12 11:00:00+0000,523.0,0.0,0.0,76.0
2020-06-12 12:00:00+0000,537.0,0.0,0.0,76.0
2020-06-12 13:00:00+0000,517.0,0.0,0.0,79.0
2020-06-12 14:00:00+0000,455.0,0.0,0.0,158.0
2020-06-12 15:00:00+0000,469.0,0.0,0.0,153.0
2020-06-12 16:00:00+0000,457.0,0.0,0.0,152.0
2020-06-12 17:00:00+0000,364.0,0.0,0.0,145.0
2020-06-12 18:00:00+0000,348.0,0.0,0.0,150.0
2020-06-12 19:00:00+0000,311.0,0.0,0.0,152.0
2020-06-12 20:00:00+0000,321.0,0.0,0.0,152.0
2020-06-12 21:00:00+0000,322.0,0.0,0.0,152.0
2020-06-12 22:00:00+0000,333.0,0.0,44.0,151.0
2020-06-12 23:00:00+0000,387.0,0.0,43.0,153.0
2020-06-13 00:00:00+0000,374.0,0.0,51.0,152.0
2020-06-13 01:00:00+0000,391.0,0.0,35.0,153.0
2020-06-13 02:00:00+0000,379.0,0.0,4.0,150.0
2020-06-13 03:00:00+0000,378.0,0.0,0.0,152.0
2020-06-13 04:00:00+0000,405.0,0.0,0.0,151.0
2020-06-13 05:00:00+0000,298.0,0.0,24.0,152.0
2020-06-13 06:00:00+0000,0.0,0.0,82.0,151.0
2020-06-13 07:00:00+0000,0.0,0.0,186.0,153.0
2020-06-13 08:00:00+0000,0.0,0.0,200.0,150.0
2020-06-13 09:00:00+0000,0.0,0.0,164.0,153.0
2020-06-13 10:00:00+0000,0.0,0.0,97.0,152.0
2020-06-13 11:00:00+0000,0.0,0.0,140.0,149.0
2020-06-13 12:00:00+0000,0.0,0.0,115.0,152.0
2020-06-13 13:00:00+0000,0.0,0.0,147.0,154.0
2020-06-13 14:00:00+0000,0.0,0.0,67.0,153.0
2020-06-13 15:00:00+0000,437.0,0.0,0.0,152.0
2020-06-13 16:00:00+0000,439.0,0.0,0.0,148.0
2020-06-13 17:00:00+0000,453.0,0.0,0.0,148.0
2020-06-13 18:00:00+0000,434.0,0.0,0.0,149.0
2020-06-13 19:00:00+0000,344.0,0.0,0.0,149.0
2020-06-13 20:00:00+0000,402.0,0.0,8.0,150.0
2020-06-13 21:00:00+0000,374.0,0.0,36.0,151.0
2020-06-13 22:00:00+0000,421.0,0.0,85.0,151.0
2020-06-13 23:00:00+0000,405.0,0.0,83.0,149.0
2020-06-14 00:00:00+0000,411.0,0.0,96.0,152.0
2020-06-14 01:00:00+0000,419.0,0.0,88.0,151.0
2020-06-14 02:00:00+0000,387.0,0.0,95.0,151.0
2020-06-14 03:00:00+0000,366.0,0.0,62.0,150.0
2020-06-14 04:00:00+0000,356.0,0.0,34.0,152.0
2020-06-14 05:00:00+0000,413.0,0.0,25.0,151.0
2020-06-14 06:00:00+0000,409.0,0.0,0.0,148.0
2020-06-14 07:00:00+0000,341.0,0.0,0.0,150.0
2020-06-14 08:00:00+0000,316.0,0.0,0.0,152.0
2020-06-14 09:00:00+0000,297.0,0.0,0.0,152.0
2020-06-14 10:00:00+0000,261.0,7.0,0.0,151.0
2020-06-14 11:00:00+0000,212.0,51.0,0.0,148.0
2020-06-14 12:00:00+0000,231.0,8.0,0.0,151.0
2020-06-14 13:00:00+0000,297.0,0.0,0.0,150.0
2020-06-14 14:00:00+0000,373.0,0.0,0.0,153.0
2020-06-14 15:00:00+0000,402.0,0.0,0.0,153.0
2020-06-14 16:00:00+0000,402.0,0.0,0.0,153.0
2020-06-14 17:00:00+0000,378.0,0.0,0.0,153.0
2020-06-14 18:00:00+0000,403.0,0.0,0.0,152.0
2020-06-14 19:00:00+0000,344.0,0.0,0.0,153.0
2020-06-14 20:00:00+0000,344.0,0.0,0.0,154.0
2020-06-14 21:00:00+0000,352.0,0.0,0.0,151.0
2020-06-14 22:00:00+0000,371.0,0.0,0.0,150.0
2020-06-14 23:00:00+0000,353.0,0.0,0.0,149.0
2020-06-15 00:00:00+0000,337.0,0.0,0.0,150.0
2020-06-15 01:00:00+0000,335.0,0.0,0.0,149.0
2020-06-15 02:00:00+0000,321.0,0.0,0.0,150.0
2020-06-15 03:00:00+0000,368.0,0.0,0.0,152.0
2020-06-15 04:00:00+0000,392.0,0.0,0.0,149.0
2020-06-15 05:00:00+0000,262.0,0.0,0.0,150.0
2020-06-15 06:00:00+0000,215.0,0.0,0.0,151.0
2020-06-15 07:00:00+0000,195.0,0.0,0.0,151.0
2020-06-15 08:00:00+0000,204.0,0.0,0.0,152.0
2020-06-15 09:00:00+0000,187.0,0.0,0.0,152.0
2020-06-15 10:00:00+0000,180.0,0.0,0.0,152.0
2020-06-15 11:00:00+0000,174.0,0.0,0.0,151.0
2020-06-15 12:00:00+0000,207.0,0.0,0.0,152.0
2020-06-15 13:00:00+0000,219.0,0.0,0.0,148.0
2020-06-15 14:00:00+0000,194.0,0.0,0.0,151.0
2020-06-15 15:00:00+0000,127.0,6.0,0.0,152.0
2020-06-15 16:00:00+0000,53.0,0.0,0.0,151.0
2020-06-15 17:00:00+0000,2.0,15.0,0.0,152.0
2020-06-15 18:00:00+0000,83.0,0.0,0.0,141.0
2020-06-15 19:00:00+0000,138.0,0.0,0.0,153.0
2020-06-15 20:00:00+0000,175.0,9.0,0.0,154.0
2020-06-15 21:00:00+0000,178.0,7.0,0.0,154.0
2020-06-15 22:00:00+0000,212.0,0.0,0.0,151.0
2020-06-15 23:00:00+0000,181.0,2.0,0.0,155.0
2020-06-16 00:00:00+0000,149.0,64.0,0.0,155.0
2020-06-16 01:00:00+0000,146.0,68.0,0.0,154.0
2020-06-16 02:00:00+0000,140.0,30.0,0.0,153.0
2020-06-16 03:00:00+0000,163.0,14.0,0.0,152.0
2020-06-16 04:00:00+0000,93.0,88.0,0.0,153.0
2020-06-16 05:00:00+0000,7.0,147.0,0.0,154.0
2020-06-16 06:00:00+0000,0.0,176.0,0.0,152.0
2020-06-16 07:00:00+0000,0.0,184.0,0.0,155.0
2020-06-16 08:00:00+0000,3.0,176.0,0.0,152.0
2020-06-16 09:00:00+0000,0.0,204.0,0.0,151.0
2020-06-16 10:00:00+0000,35.0,101.0,0.0,152.0
2020-06-16 11:00:00+0000,66.0,32.0,0.0,153.0
