index,NO -> DE,NO -> SE,NO -> FI,NO -> DK,NO -> UK,NO -> NL
2021-01-22 06:00:00+0000,10.0,641.0,18.0,346.0,,0.0
2021-01-22 06:15:00+0000,65.0,,,,,
2021-01-22 06:30:00+0000,64.0,,,,,
2021-01-22 06:45:00+0000,87.0,,,,,
2021-01-22 07:00:00+0000,184.0,1135.0,18.0,818.0,,0.0
2021-01-22 07:15:00+0000,210.0,,,,,
2021-01-22 07:30:00+0000,210.0,,,,,
2021-01-22 07:45:00+0000,209.0,,,,,
2021-01-22 08:00:00+0000,203.0,1166.0,28.0,627.0,,0.0
2021-01-22 08:15:00+0000,201.0,,,,,
2021-01-22 08:30:00+0000,201.0,,,,,
2021-01-22 08:45:00+0000,201.0,,,,,
2021-01-22 09:00:00+0000,201.0,1327.0,31.0,209.0,,0.0
2021-01-22 09:15:00+0000,200.0,,,,,
2021-01-22 09:30:00+0000,200.0,,,,,
2021-01-22 09:45:00+0000,200.0,,,,,
2021-01-22 10:00:00+0000,200.0,1121.0,32.0,12.0,,0.0
2021-01-22 10:15:00+0000,201.0,,,,,
2021-01-22 10:30:00+0000,202.0,,,,,
2021-01-22 10:45:00+0000,201.0,,,,,
2021-01-22 11:00:00+0000,200.0,778.0,31.0,1.0,,0.0
2021-01-22 11:15:00+0000,200.0,,,,,
2021-01-22 11:30:00+0000,200.0,,,,,
2021-01-22 11:45:00+0000,201.0,,,,,
2021-01-22 12:00:00+0000,201.0,236.0,32.0,1.0,,0.0
2021-01-22 12:15:00+0000,202.0,,,,,
2021-01-22 12:30:00+0000,201.0,,,,,
2021-01-22 12:45:00+0000,201.0,,,,,
2021-01-22 13:00:00+0000,201.0,220.0,33.0,1.0,,0.0
2021-01-22 13:15:00+0000,200.0,,,,,
2021-01-22 13:30:00+0000,200.0,,,,,
2021-01-22 13:45:00+0000,201.0,,,,,
2021-01-22 14:00:00+0000,201.0,171.0,32.0,1.0,,0.0
2021-01-22 14:15:00+0000,201.0,,,,,
2021-01-22 14:30:00+0000,201.0,,,,,
2021-01-22 14:45:00+0000,208.0,,,,,
2021-01-22 15:00:00+0000,241.0,162.0,33.0,1.0,,0.0
2021-01-22 15:15:00+0000,250.0,,,,,
2021-01-22 15:30:00+0000,251.0,,,,,
2021-01-22 15:45:00+0000,272.0,,,,,
2021-01-22 16:00:00+0000,365.0,133.0,31.0,1.0,,0.0
2021-01-22 16:15:00+0000,391.0,,,,,
2021-01-22 16:30:00+0000,391.0,,,,,
2021-01-22 16:45:00+0000,391.0,,,,,
2021-01-22 17:00:00+0000,391.0,0.0,21.0,1.0,,0.0
2021-01-22 17:15:00+0000,391.0,,,,,
2021-01-22 17:30:00+0000,391.0,,,,,
2021-01-22 17:45:00+0000,391.0,,,,,
2021-01-22 18:00:00+0000,391.0,0.0,16.0,1.0,,0.0
2021-01-22 18:15:00+0000,391.0,,,,,
2021-01-22 18:30:00+0000,391.0,,,,,
2021-01-22 18:45:00+0000,391.0,,,,,
2021-01-22 19:00:00+0000,391.0,0.0,12.0,0.0,,0.0
2021-01-22 19:15:00+0000,391.0,,,,,
2021-01-22 19:30:00+0000,391.0,,,,,
2021-01-22 19:45:00+0000,403.0,,,,,
2021-01-22 20:00:00+0000,456.0,0.0,15.0,0.0,,0.0
2021-01-22 20:15:00+0000,471.0,,,,,
2021-01-22 20:30:00+0000,471.0,,,,,
2021-01-22 20:45:00+0000,473.0,,,,,
2021-01-22 21:00:00+0000,486.0,0.0,6.0,0.0,,0.0
2021-01-22 21:15:00+0000,491.0,,,,,
2021-01-22 21:30:00+0000,491.0,,,,,
2021-01-22 21:45:00+0000,500.0,,,,,
2021-01-22 22:00:00+0000,521.0,0.0,0.0,0.0,,0.0
2021-01-22 22:15:00+0000,528.0,,,,,
2021-01-22 22:30:00+0000,551.0,,,,,
2021-01-22 22:45:00+0000,529.0,,,,,
2021-01-22 23:00:00+0000,437.0,0.0,0.0,0.0,,0.0
2021-01-22 23:15:00+0000,411.0,,,,,
2021-01-22 23:30:00+0000,411.0,,,,,
2021-01-22 23:45:00+0000,429.0,,,,,
2021-01-23 00:00:00+0000,509.0,0.0,3.0,0.0,,0.0
2021-01-23 00:15:00+0000,531.0,,,,,
2021-01-23 00:30:00+0000,531.0,,,,,
2021-01-23 00:45:00+0000,579.0,,,,,
2021-01-23 01:00:00+0000,779.0,0.0,4.0,1.0,,0.0
2021-01-23 01:15:00+0000,832.0,,,,,
2021-01-23 01:30:00+0000,832.0,,,,,
2021-01-23 01:45:00+0000,873.0,,,,,
2021-01-23 02:00:00+0000,1040.0,0.0,6.0,94.0,,0.0
2021-01-23 02:15:00+0000,1083.0,,,,,
2021-01-23 02:30:00+0000,1083.0,,,,,
2021-01-23 02:45:00+0000,1092.0,,,,,
2021-01-23 03:00:00+0000,1132.0,0.0,15.0,570.0,,0.0
2021-01-23 03:15:00+0000,1143.0,,,,,
2021-01-23 03:30:00+0000,1143.0,,,,,
2021-01-23 03:45:00+0000,1149.0,,,,,
2021-01-23 04:00:00+0000,1173.0,0.0,25.0,1096.0,,0.0
2021-01-23 04:15:00+0000,1181.0,,,,,
2021-01-23 04:30:00+0000,1181.0,,,,,
2021-01-23 04:45:00+0000,1181.0,,,,,
2021-01-23 05:00:00+0000,1178.0,0.0,29.0,1190.0,,0.0
2021-01-23 05:15:00+0000,1176.0,,,,,
2021-01-23 05:30:00+0000,1176.0,,,,,
2021-01-23 05:45:00+0000,1178.0,,,,,
2021-01-23 06:00:00+0000,1189.0,0.0,29.0,1600.0,,0.0
2021-01-23 06:15:00+0000,1193.0,,,,,
2021-01-23 06:30:00+0000,1193.0,,,,,
2021-01-23 06:45:00+0000,1184.0,,,,,
2021-01-23 07:00:00+0000,1144.0,59.0,29.0,1631.0,,0.0
2021-01-23 07:15:00+0000,1133.0,,,,,
2021-01-23 07:30:00+0000,1133.0,,,,,
2021-01-23 07:45:00+0000,1127.0,,,,,
2021-01-23 08:00:00+0000,1100.0,103.0,29.0,1632.0,,0.0
2021-01-23 08:15:00+0000,1093.0,,,,,
2021-01-23 08:30:00+0000,1093.0,,,,,
2021-01-23 08:45:00+0000,1089.0,,,,,
2021-01-23 09:00:00+0000,1069.0,173.0,37.0,1632.0,,0.0
2021-01-23 09:15:00+0000,1063.0,,,,,
2021-01-23 09:30:00+0000,1063.0,,,,,
2021-01-23 09:45:00+0000,1057.0,,,,,
2021-01-23 10:00:00+0000,1030.0,142.0,36.0,1632.0,,0.0
2021-01-23 10:15:00+0000,1023.0,,,,,
2021-01-23 10:30:00+0000,1023.0,,,,,
2021-01-23 10:45:00+0000,1028.0,,,,,
2021-01-23 11:00:00+0000,1055.0,156.0,38.0,1632.0,,0.0
2021-01-23 11:15:00+0000,1063.0,,,,,
2021-01-23 11:30:00+0000,1063.0,,,,,
2021-01-23 11:45:00+0000,1064.0,,,,,
2021-01-23 12:00:00+0000,1071.0,138.0,35.0,1632.0,,0.0
2021-01-23 12:15:00+0000,1073.0,,,,,
2021-01-23 12:30:00+0000,1073.0,,,,,
2021-01-23 12:45:00+0000,1072.0,,,,,
2021-01-23 13:00:00+0000,1065.0,190.0,38.0,1632.0,,0.0
2021-01-23 13:15:00+0000,1063.0,,,,,
2021-01-23 13:30:00+0000,1063.0,,,,,
2021-01-23 13:45:00+0000,1064.0,,,,,
2021-01-23 14:00:00+0000,1071.0,563.0,41.0,1632.0,,0.0
2021-01-23 14:15:00+0000,1073.0,,,,,
2021-01-23 14:30:00+0000,1073.0,,,,,
2021-01-23 14:45:00+0000,1072.0,,,,,
2021-01-23 15:00:00+0000,1065.0,855.0,48.0,1632.0,,0.0
2021-01-23 15:15:00+0000,1063.0,,,,,
2021-01-23 15:30:00+0000,1063.0,,,,,
2021-01-23 15:45:00+0000,1067.0,,,,,
2021-01-23 16:00:00+0000,1087.0,710.0,51.0,1631.0,,0.0
2021-01-23 16:15:00+0000,1093.0,,,,,
2021-01-23 16:30:00+0000,1093.0,,,,,
2021-01-23 16:45:00+0000,1094.0,,,,,
2021-01-23 17:00:00+0000,1101.0,967.0,46.0,1632.0,,0.0
2021-01-23 17:15:00+0000,1103.0,,,,,
2021-01-23 17:30:00+0000,1103.0,,,,,
2021-01-23 17:45:00+0000,1115.0,,,,,
2021-01-23 18:00:00+0000,1168.0,856.0,43.0,1631.0,,0.0
2021-01-23 18:15:00+0000,1183.0,,,,,
2021-01-23 18:30:00+0000,1183.0,,,,,
2021-01-23 18:45:00+0000,1189.0,,,,,
2021-01-23 19:00:00+0000,1215.0,843.0,44.0,1632.0,,0.0
2021-01-23 19:15:00+0000,1223.0,,,,,
2021-01-23 19:30:00+0000,1223.0,,,,,
2021-01-23 19:45:00+0000,1229.0,,,,,
2021-01-23 20:00:00+0000,1255.0,782.0,49.0,1632.0,,0.0
2021-01-23 20:15:00+0000,1263.0,,,,,
2021-01-23 20:30:00+0000,1263.0,,,,,
2021-01-23 20:45:00+0000,1274.0,,,,,
2021-01-23 21:00:00+0000,1320.0,516.0,51.0,1632.0,,0.0
2021-01-23 21:15:00+0000,1333.0,,,,,
2021-01-23 21:30:00+0000,1333.0,,,,,
2021-01-23 21:45:00+0000,1330.0,,,,,
2021-01-23 22:00:00+0000,1314.0,177.0,42.0,1632.0,,0.0
2021-01-23 22:15:00+0000,1313.0,,,,,
2021-01-23 22:30:00+0000,1313.0,,,,,
2021-01-23 22:45:00+0000,1321.0,,,,,
2021-01-23 23:00:00+0000,1354.0,98.0,34.0,1631.0,,0.0
2021-01-23 23:15:00+0000,1364.0,,,,,
2021-01-23 23:30:00+0000,1364.0,,,,,
2021-01-23 23:45:00+0000,1368.0,,,,,
2021-01-24 00:00:00+0000,1388.0,64.0,27.0,1631.0,,0.0
2021-01-24 00:15:00+0000,1394.0,,,,,
2021-01-24 00:30:00+0000,1394.0,,,,,
2021-01-24 00:45:00+0000,1395.0,,,,,
2021-01-24 01:00:00+0000,1402.0,8.0,0.0,1632.0,,0.0
2021-01-24 01:15:00+0000,1404.0,,,,,
2021-01-24 01:30:00+0000,1404.0,,,,,
2021-01-24 01:45:00+0000,1401.0,,,,,
2021-01-24 02:00:00+0000,1385.0,28.0,0.0,1632.0,,0.0
2021-01-24 02:15:00+0000,1380.0,,,,,
2021-01-24 02:30:00+0000,1380.0,,,,,
2021-01-24 02:45:00+0000,1346.0,,,,,
2021-01-24 03:00:00+0000,1204.0,107.0,0.0,1631.0,,0.0
2021-01-24 03:15:00+0000,1167.0,,,,,
2021-01-24 03:30:00+0000,1168.0,,,,,
2021-01-24 03:45:00+0000,1137.0,,,,,
2021-01-24 04:00:00+0000,1008.0,713.0,14.0,1632.0,,0.0
2021-01-24 04:15:00+0000,974.0,,,,,
2021-01-24 04:30:00+0000,974.0,,,,,
2021-01-24 04:45:00+0000,974.0,,,,,
2021-01-24 05:00:00+0000,976.0,1377.0,29.0,1632.0,,0.0
2021-01-24 05:15:00+0000,977.0,,,,,
2021-01-24 05:30:00+0000,977.0,,,,,
2021-01-24 05:45:00+0000,981.0,,,,,
2021-01-24 06:00:00+0000,1003.0,1641.0,26.0,1626.0,,0.0
2021-01-24 06:15:00+0000,1009.0,,,,,
2021-01-24 06:30:00+0000,1009.0,,,,,
2021-01-24 06:45:00+0000,1009.0,,,,,
2021-01-24 07:00:00+0000,1012.0,1932.0,29.0,1631.0,,0.0
2021-01-24 07:15:00+0000,1013.0,,,,,
2021-01-24 07:30:00+0000,1013.0,,,,,
2021-01-24 07:45:00+0000,1015.0,,,,,
2021-01-24 08:00:00+0000,1025.0,2041.0,31.0,1632.0,,0.0
2021-01-24 08:15:00+0000,1028.0,,,,,
2021-01-24 08:30:00+0000,1028.0,,,,,
2021-01-24 08:45:00+0000,1025.0,,,,,
2021-01-24 09:00:00+0000,1007.0,2110.0,29.0,1632.0,,0.0
2021-01-24 09:15:00+0000,1001.0,,,,,
2021-01-24 09:30:00+0000,1001.0,,,,,
2021-01-24 09:45:00+0000,985.0,,,,,
2021-01-24 10:00:00+0000,916.0,1921.0,19.0,1632.0,,0.0
2021-01-24 10:15:00+0000,898.0,,,,,
2021-01-24 10:30:00+0000,898.0,,,,,
2021-01-24 10:45:00+0000,860.0,,,,,
2021-01-24 11:00:00+0000,704.0,2183.0,12.0,1632.0,,0.0
2021-01-24 11:15:00+0000,663.0,,,,,
2021-01-24 11:30:00+0000,663.0,,,,,
2021-01-24 11:45:00+0000,628.0,,,,,
2021-01-24 12:00:00+0000,480.0,2373.0,15.0,1632.0,,0.0
2021-01-24 12:15:00+0000,442.0,,,,,
2021-01-24 12:30:00+0000,442.0,,,,,
2021-01-24 12:45:00+0000,425.0,,,,,
2021-01-24 13:00:00+0000,355.0,2651.0,17.0,1632.0,,0.0
2021-01-24 13:15:00+0000,336.0,,,,,
2021-01-24 13:30:00+0000,336.0,,,,,
2021-01-24 13:45:00+0000,336.0,,,,,
2021-01-24 14:00:00+0000,338.0,2585.0,21.0,1610.0,,0.0
2021-01-24 14:15:00+0000,338.0,,,,,
2021-01-24 14:30:00+0000,338.0,,,,,
2021-01-24 14:45:00+0000,322.0,,,,,
2021-01-24 15:00:00+0000,253.0,2708.0,20.0,1323.0,,0.0
2021-01-24 15:15:00+0000,235.0,,,,,
2021-01-24 15:30:00+0000,235.0,,,,,
2021-01-24 15:45:00+0000,226.0,,,,,
2021-01-24 16:00:00+0000,190.0,2675.0,18.0,1431.0,,0.0
2021-01-24 16:15:00+0000,179.0,,,,,
2021-01-24 16:30:00+0000,179.0,,,,,
2021-01-24 16:45:00+0000,187.0,,,,,
2021-01-24 17:00:00+0000,223.0,2529.0,23.0,1604.0,,0.0
2021-01-24 17:15:00+0000,233.0,,,,,
2021-01-24 17:30:00+0000,234.0,,,,,
2021-01-24 17:45:00+0000,255.0,,,,,
2021-01-24 18:00:00+0000,346.0,2609.0,21.0,1620.0,,0.0
2021-01-24 18:15:00+0000,372.0,,,,,
2021-01-24 18:30:00+0000,372.0,,,,,
2021-01-24 18:45:00+0000,420.0,,,,,
2021-01-24 19:00:00+0000,620.0,2277.0,17.0,1629.0,,0.0
2021-01-24 19:15:00+0000,672.0,,,,,
2021-01-24 19:30:00+0000,672.0,,,,,
2021-01-24 19:45:00+0000,721.0,,,,,
2021-01-24 20:00:00+0000,922.0,2264.0,29.0,1630.0,,0.0
2021-01-24 20:15:00+0000,974.0,,,,,
2021-01-24 20:30:00+0000,974.0,,,,,
2021-01-24 20:45:00+0000,1022.0,,,,,
2021-01-24 21:00:00+0000,1222.0,1856.0,28.0,1631.0,,0.0
2021-01-24 21:15:00+0000,1275.0,,,,,
2021-01-24 21:30:00+0000,1275.0,,,,,
2021-01-24 21:45:00+0000,1282.0,,,,,
2021-01-24 22:00:00+0000,1320.0,1526.0,30.0,1629.0,,0.0
2021-01-24 22:15:00+0000,1325.0,,,,,
2021-01-24 22:30:00+0000,1325.0,,,,,
2021-01-24 22:45:00+0000,1281.0,,,,,
2021-01-24 23:00:00+0000,1094.0,1052.0,28.0,1628.0,,0.0
2021-01-24 23:15:00+0000,1043.0,,,,,
2021-01-24 23:30:00+0000,1043.0,,,,,
2021-01-24 23:45:00+0000,1000.0,,,,,
2021-01-25 00:00:00+0000,821.0,1011.0,27.0,1631.0,,0.0
2021-01-25 00:15:00+0000,775.0,,,,,
2021-01-25 00:30:00+0000,775.0,,,,,
2021-01-25 00:45:00+0000,796.0,,,,,
2021-01-25 01:00:00+0000,885.0,1238.0,31.0,1631.0,,0.0
2021-01-25 01:15:00+0000,909.0,,,,,
2021-01-25 01:30:00+0000,910.0,,,,,
2021-01-25 01:45:00+0000,865.0,,,,,
2021-01-25 02:00:00+0000,681.0,1246.0,17.0,1631.0,,0.0
2021-01-25 02:15:00+0000,633.0,,,,,
2021-01-25 02:30:00+0000,633.0,,,,,
2021-01-25 02:45:00+0000,588.0,,,,,
2021-01-25 03:00:00+0000,402.0,1504.0,22.0,1631.0,,0.0
2021-01-25 03:15:00+0000,353.0,,,,,
2021-01-25 03:30:00+0000,353.0,,,,,
2021-01-25 03:45:00+0000,304.0,,,,,
2021-01-25 04:00:00+0000,105.0,1812.0,22.0,1620.0,,0.0
2021-01-25 04:15:00+0000,52.0,,,,,
2021-01-25 04:30:00+0000,52.0,,,,,
2021-01-25 04:45:00+0000,46.0,,,,,
2021-01-25 05:00:00+0000,15.0,1964.0,32.0,1507.0,,0.0
2021-01-25 05:15:00+0000,6.0,,,,,
2021-01-25 05:30:00+0000,3.0,,,,,
2021-01-25 05:45:00+0000,8.0,,,,,
2021-01-25 06:00:00+0000,20.0,2110.0,28.0,962.0,,0.0
2021-01-25 06:15:00+0000,23.0,,,,,
2021-01-25 06:30:00+0000,23.0,,,,,
2021-01-25 06:45:00+0000,26.0,,,,,
2021-01-25 07:00:00+0000,40.0,1952.0,10.0,646.0,,0.0
2021-01-25 07:15:00+0000,44.0,,,,,
2021-01-25 07:30:00+0000,44.0,,,,,
2021-01-25 07:45:00+0000,44.0,,,,,
2021-01-25 08:00:00+0000,45.0,2018.0,19.0,858.0,,0.0
2021-01-25 08:15:00+0000,46.0,,,,,
2021-01-25 08:30:00+0000,45.0,,,,,
2021-01-25 08:45:00+0000,40.0,,,,,
2021-01-25 09:00:00+0000,15.0,2050.0,9.0,812.0,,0.0
2021-01-25 09:15:00+0000,9.0,,,,,
2021-01-25 09:30:00+0000,10.0,,,,,
2021-01-25 09:45:00+0000,8.0,,,,,
2021-01-25 10:00:00+0000,10.0,1965.0,6.0,867.0,,0.0
2021-01-25 10:15:00+0000,10.0,,,,,
2021-01-25 10:30:00+0000,10.0,,,,,
2021-01-25 10:45:00+0000,2.0,,,,,
2021-01-25 11:00:00+0000,0.0,2354.0,1.0,721.0,,0.0
2021-01-25 11:15:00+0000,0.0,,,,,
2021-01-25 11:30:00+0000,0.0,,,,,
2021-01-25 11:45:00+0000,0.0,,,,,
2021-01-25 12:00:00+0000,0.0,2572.0,0.0,678.0,,0.0
2021-01-25 12:15:00+0000,0.0,,,,,
2021-01-25 12:30:00+0000,0.0,,,,,
2021-01-25 12:45:00+0000,0.0,,,,,
2021-01-25 13:00:00+0000,29.0,2380.0,0.0,699.0,,0.0
2021-01-25 13:15:00+0000,62.0,,,,,
2021-01-25 13:30:00+0000,61.0,,,,,
2021-01-25 13:45:00+0000,31.0,,,,,
2021-01-25 14:00:00+0000,0.0,2471.0,2.0,578.0,,0.0
2021-01-25 14:15:00+0000,0.0,,,,,
2021-01-25 14:30:00+0000,0.0,,,,,
2021-01-25 14:45:00+0000,0.0,,,,,
2021-01-25 15:00:00+0000,0.0,2173.0,22.0,466.0,,0.0
2021-01-25 15:15:00+0000,0.0,,,,,
2021-01-25 15:30:00+0000,0.0,,,,,
2021-01-25 15:45:00+0000,0.0,,,,,
2021-01-25 16:00:00+0000,0.0,2299.0,0.0,424.0,,0.0
2021-01-25 16:15:00+0000,0.0,,,,,
2021-01-25 16:30:00+0000,0.0,,,,,
2021-01-25 16:45:00+0000,0.0,,,,,
2021-01-25 17:00:00+0000,0.0,2120.0,0.0,744.0,,0.0
2021-01-25 17:15:00+0000,0.0,,,,,
2021-01-25 17:30:00+0000,0.0,,,,,
2021-01-25 17:45:00+0000,0.0,,,,,
2021-01-25 18:00:00+0000,0.0,1892.0,0.0,984.0,,0.0
2021-01-25 18:15:00+0000,0.0,,,,,
2021-01-25 18:30:00+0000,0.0,,,,,
2021-01-25 18:45:00+0000,0.0,,,,,
2021-01-25 19:00:00+0000,0.0,1265.0,20.0,1443.0,,0.0
2021-01-25 19:15:00+0000,0.0,,,,,
2021-01-25 19:30:00+0000,0.0,,,,,
2021-01-25 19:45:00+0000,39.0,,,,,
2021-01-25 20:00:00+0000,240.0,922.0,30.0,1491.0,,0.0
2021-01-25 20:15:00+0000,291.0,,,,,
2021-01-25 20:30:00+0000,292.0,,,,,
2021-01-25 20:45:00+0000,340.0,,,,,
2021-01-25 21:00:00+0000,540.0,854.0,33.0,1619.0,,0.0
2021-01-25 21:15:00+0000,592.0,,,,,
2021-01-25 21:30:00+0000,592.0,,,,,
2021-01-25 21:45:00+0000,641.0,,,,,
2021-01-25 22:00:00+0000,823.0,159.0,30.0,1601.0,,0.0
2021-01-25 22:15:00+0000,894.0,,,,,
2021-01-25 22:30:00+0000,894.0,,,,,
2021-01-25 22:45:00+0000,937.0,,,,,
2021-01-25 23:00:00+0000,1116.0,593.0,31.0,1628.0,,0.0
2021-01-25 23:15:00+0000,1162.0,,,,,
2021-01-25 23:30:00+0000,1162.0,,,,,
2021-01-25 23:45:00+0000,1198.0,,,,,
2021-01-26 00:00:00+0000,1345.0,619.0,32.0,1631.0,,0.0
2021-01-26 00:15:00+0000,1384.0,,,,,
2021-01-26 00:30:00+0000,1384.0,,,,,
2021-01-26 00:45:00+0000,1382.0,,,,,
2021-01-26 01:00:00+0000,1374.0,651.0,27.0,1631.0,,0.0
2021-01-26 01:15:00+0000,1372.0,,,,,
2021-01-26 01:30:00+0000,1372.0,,,,,
2021-01-26 01:45:00+0000,1323.0,,,,,
2021-01-26 02:00:00+0000,1125.0,888.0,34.0,1630.0,,0.0
2021-01-26 02:15:00+0000,1074.0,,,,,
2021-01-26 02:30:00+0000,1074.0,,,,,
2021-01-26 02:45:00+0000,1027.0,,,,,
2021-01-26 03:00:00+0000,834.0,1382.0,38.0,1618.0,,0.0
2021-01-26 03:15:00+0000,783.0,,,,,
2021-01-26 03:30:00+0000,783.0,,,,,
2021-01-26 03:45:00+0000,741.0,,,,,
2021-01-26 04:00:00+0000,567.0,1469.0,39.0,1556.0,,0.0
2021-01-26 04:15:00+0000,521.0,,,,,
2021-01-26 04:30:00+0000,521.0,,,,,
2021-01-26 04:45:00+0000,475.0,,,,,
2021-01-26 05:00:00+0000,287.0,1848.0,41.0,1035.0,,0.0
2021-01-26 05:15:00+0000,239.0,,,,,
2021-01-26 05:30:00+0000,238.0,,,,,
2021-01-26 05:45:00+0000,190.0,,,,,
2021-01-26 06:00:00+0000,0.0,2091.0,40.0,523.0,,0.0
2021-01-26 06:15:00+0000,0.0,,,,,
2021-01-26 06:30:00+0000,0.0,,,,,
2021-01-26 06:45:00+0000,0.0,,,,,
2021-01-26 07:00:00+0000,5.0,1932.0,33.0,50.0,,0.0
2021-01-26 07:15:00+0000,21.0,,,,,
2021-01-26 07:30:00+0000,21.0,,,,,
2021-01-26 07:45:00+0000,27.0,,,,,
2021-01-26 08:00:00+0000,50.0,2310.0,40.0,140.0,,0.0
2021-01-26 08:15:00+0000,57.0,,,,,
2021-01-26 08:30:00+0000,56.0,,,,,
2021-01-26 08:45:00+0000,54.0,,,,,
2021-01-26 09:00:00+0000,43.0,2561.0,45.0,235.0,,0.0
2021-01-26 09:15:00+0000,39.0,,,,,
2021-01-26 09:30:00+0000,39.0,,,,,
2021-01-26 09:45:00+0000,34.0,,,,,
2021-01-26 10:00:00+0000,9.0,2809.0,48.0,396.0,,0.0
2021-01-26 10:15:00+0000,1.0,,,,,
2021-01-26 10:30:00+0000,1.0,,,,,
2021-01-26 10:45:00+0000,0.0,,,,,
2021-01-26 11:00:00+0000,0.0,2580.0,40.0,626.0,,0.0
2021-01-26 11:15:00+0000,0.0,,,,,
2021-01-26 11:30:00+0000,0.0,,,,,
2021-01-26 11:45:00+0000,0.0,,,,,
2021-01-26 12:00:00+0000,31.0,2261.0,40.0,651.0,,0.0
2021-01-26 12:15:00+0000,43.0,,,,,
2021-01-26 12:30:00+0000,43.0,,,,,
2021-01-26 12:45:00+0000,58.0,,,,,
2021-01-26 13:00:00+0000,123.0,2283.0,41.0,471.0,,0.0
2021-01-26 13:15:00+0000,140.0,,,,,
2021-01-26 13:30:00+0000,140.0,,,,,
2021-01-26 13:45:00+0000,123.0,,,,,
2021-01-26 14:00:00+0000,46.0,2215.0,52.0,374.0,,0.0
2021-01-26 14:15:00+0000,26.0,,,,,
2021-01-26 14:30:00+0000,25.0,,,,,
2021-01-26 14:45:00+0000,37.0,,,,,
2021-01-26 15:00:00+0000,83.0,2114.0,61.0,212.0,,0.0
2021-01-26 15:15:00+0000,96.0,,,,,
2021-01-26 15:30:00+0000,96.0,,,,,
2021-01-26 15:45:00+0000,99.0,,,,,
2021-01-26 16:00:00+0000,117.0,2422.0,66.0,191.0,,0.0
2021-01-26 16:15:00+0000,122.0,,,,,
2021-01-26 16:30:00+0000,122.0,,,,,
2021-01-26 16:45:00+0000,83.0,,,,,
2021-01-26 17:00:00+0000,0.0,2561.0,68.0,321.0,,0.0
2021-01-26 17:15:00+0000,0.0,,,,,
2021-01-26 17:30:00+0000,0.0,,,,,
2021-01-26 17:45:00+0000,0.0,,,,,
2021-01-26 18:00:00+0000,125.0,2025.0,63.0,564.0,,0.0
2021-01-26 18:15:00+0000,177.0,,,,,
2021-01-26 18:30:00+0000,177.0,,,,,
2021-01-26 18:45:00+0000,226.0,,,,,
2021-01-26 19:00:00+0000,425.0,1269.0,62.0,831.0,,0.0
2021-01-26 19:15:00+0000,478.0,,,,,
2021-01-26 19:30:00+0000,478.0,,,,,
2021-01-26 19:45:00+0000,520.0,,,,,
2021-01-26 20:00:00+0000,698.0,638.0,65.0,1028.0,,0.0
2021-01-26 20:15:00+0000,744.0,,,,,
2021-01-26 20:30:00+0000,744.0,,,,,
2021-01-26 20:45:00+0000,770.0,,,,,
2021-01-26 21:00:00+0000,882.0,823.0,72.0,1220.0,,0.0
2021-01-26 21:15:00+0000,913.0,,,,,
2021-01-26 21:30:00+0000,912.0,,,,,
2021-01-26 21:45:00+0000,891.0,,,,,
2021-01-26 22:00:00+0000,802.0,865.0,67.0,1587.0,,0.0
2021-01-26 22:15:00+0000,771.0,,,,,
2021-01-26 22:30:00+0000,771.0,,,,,
2021-01-26 22:45:00+0000,724.0,,,,,
2021-01-26 23:00:00+0000,527.0,856.0,67.0,1493.0,,0.0
2021-01-26 23:15:00+0000,471.0,,,,,
2021-01-26 23:30:00+0000,471.0,,,,,
2021-01-26 23:45:00+0000,422.0,,,,,
2021-01-27 00:00:00+0000,224.0,1217.0,67.0,1619.0,,0.0
2021-01-27 00:15:00+0000,171.0,,,,,
2021-01-27 00:30:00+0000,171.0,,,,,
2021-01-27 00:45:00+0000,144.0,,,,,
2021-01-27 01:00:00+0000,31.0,1079.0,65.0,1630.0,,0.0
2021-01-27 01:15:00+0000,0.0,,,,,
2021-01-27 01:30:00+0000,0.0,,,,,
2021-01-27 01:45:00+0000,0.0,,,,,
2021-01-27 02:00:00+0000,0.0,882.0,66.0,1603.0,,0.0
2021-01-27 02:15:00+0000,0.0,,,,,
2021-01-27 02:30:00+0000,0.0,,,,,
2021-01-27 02:45:00+0000,0.0,,,,,
2021-01-27 03:00:00+0000,0.0,806.0,72.0,1196.0,,0.0
2021-01-27 03:15:00+0000,0.0,,,,,
2021-01-27 03:30:00+0000,0.0,,,,,
2021-01-27 03:45:00+0000,0.0,,,,,
2021-01-27 04:00:00+0000,0.0,1287.0,69.0,612.0,,0.0
2021-01-27 04:15:00+0000,0.0,,,,,
2021-01-27 04:30:00+0000,0.0,,,,,
2021-01-27 04:45:00+0000,0.0,,,,,
2021-01-27 05:00:00+0000,0.0,1788.0,68.0,100.0,,0.0
2021-01-27 05:15:00+0000,0.0,,,,,
2021-01-27 05:30:00+0000,0.0,,,,,
2021-01-27 05:45:00+0000,0.0,,,,,
2021-01-27 06:00:00+0000,0.0,1729.0,61.0,10.0,,0.0
2021-01-27 06:15:00+0000,0.0,,,,,
2021-01-27 06:30:00+0000,0.0,,,,,
2021-01-27 06:45:00+0000,0.0,,,,,
2021-01-27 07:00:00+0000,0.0,1707.0,55.0,0.0,,0.0
2021-01-27 07:15:00+0000,0.0,,,,,
2021-01-27 07:30:00+0000,0.0,,,,,
2021-01-27 07:45:00+0000,0.0,,,,,
