08:00 - 09:00,335,,n/e,n/e,n/e,n/e,2711,,0,,226,,n/e,n/e,n/e,n/e,n/e,n/e,2385,,5989,,2782,,n/e,n/e,44505,,n/e,n/e,n/e,n/e,1362,,203,,623,,12098,
09:00 - 10:00,334,,n/e,n/e,n/e,n/e,2815,,0,,225,,n/e,n/e,n/e,n/e,n/e,n/e,1510,,5945,,1960,,n/e,n/e,44197,,n/e,n/e,n/e,n/e,3565,,204,,699,,11786,
10:00 - 11:00,334,,n/e,n/e,n/e,n/e,2807,,0,,226,,n/e,n/e,n/e,n/e,n/e,n/e,,173,5837,,1673,,n/e,n/e,44066,,n/e,n/e,n/e,n/e,5573,,205,,860,,11559,
11:00 - 12:00,336,,n/e,n/e,n/e,n/e,2812,,0,,225,,n/e,n/e,n/e,n/e,n/e,n/e,,1658,5757,,1572,,n/e,n/e,43882,,n/e,n/e,n/e,n/e,6236,,205,,704,,11383,
12:00 - 13:00,334,,n/e,n/e,n/e,n/e,2787,,0,,225,,n/e,n/e,n/e,n/e,n/e,n/e,,2492,5697,,1645,,n/e,n/e,43670,,n/e,n/e,n/e,n/e,6406,,201,,830,,11249,
13:00 - 14:00,337,,n/e,n/e,n/e,n/e,2757,,0,,226,,n/e,n/e,n/e,n/e,n/e,n/e,,3260,5668,,1570,,n/e,n/e,43657,,n/e,n/e,n/e,n/e,6141,,184,,851,,11179,
14:00 - 15:00,336,,n/e,n/e,n/e,n/e,2761,,0,,226,,n/e,n/e,n/e,n/e,n/e,n/e,,2827,5657,,1320,,n/e,n/e,43687,,n/e,n/e,n/e,n/e,5352,,176,,782,,11032,
15:00 - 16:00,339,,n/e,n/e,n/e,n/e,3036,,0,,226,,n/e,n/e,n/e,n/e,n/e,n/e,,1777,5609,,1416,,n/e,n/e,44014,,n/e,n/e,n/e,n/e,4240,,179,,842,,10546,
16:00 - 17:00,340,,n/e,n/e,n/e,n/e,3540,,0,,226,,n/e,n/e,n/e,n/e,n/e,n/e,775,,6049,,2308,,n/e,n/e,43907,,n/e,n/e,n/e,n/e,2496,,180,,774,,9495,
17:00 - 18:00,345,,n/e,n/e,n/e,n/e,4014,,0,,226,,n/e,n/e,n/e,n/e,n/e,n/e,2790,,6668,,3257,,n/e,n/e,43309,,n/e,n/e,n/e,n/e,844,,182,,729,,8636,
18:00 - 19:00,343,,n/e,n/e,n/e,n/e,4818,,0,,586,,n/e,n/e,n/e,n/e,n/e,n/e,3599,,6958,,3512,,n/e,n/e,41723,,n/e,n/e,n/e,n/e,0,,180,,691,,7466,
19:00 - 20:00,340,,n/e,n/e,n/e,n/e,4947,,0,,828,,n/e,n/e,n/e,n/e,n/e,n/e,3971,,7043,,3813,,n/e,n/e,42203,,n/e,n/e,n/e,n/e,0,,179,,460,,6800,
20:00 - 21:00,337,,n/e,n/e,n/e,n/e,4924,,0,,840,,n/e,n/e,n/e,n/e,n/e,n/e,2909,,7009,,4063,,n/e,n/e,41018,,n/e,n/e,n/e,n/e,0,,180,,365,,6685,
21:00 - 22:00,339,,n/e,n/e,n/e,n/e,4332,,0,,695,,n/e,n/e,n/e,n/e,n/e,n/e,1497,,6874,,3633,,n/e,n/e,41320,,n/e,n/e,n/e,n/e,0,,183,,681,,6713,
22:00 - 23:00,336,,n/e,n/e,n/e,n/e,4404,,0,,599,,n/e,n/e,n/e,n/e,n/e,n/e,1703,,6852,,3589,,n/e,n/e,41232,,n/e,n/e,n/e,n/e,0,,191,,713,,6191,
23:00 - 00:00,335,,n/e,n/e,n/e,n/e,4760,,0,,599,,n/e,n/e,n/e,n/e,n/e,n/e,1878,,6869,,3438,,n/e,n/e,40613,,n/e,n/e,n/e,n/e,0,,203,,644,,5997,
00:00 - 01:00,331,,n/e,n/e,n/e,n/e,4548,,0,,579,,n/e,n/e,n/e,n/e,n/e,n/e,1142,,6617,,3184,,n/e,n/e,40777,,n/e,n/e,n/e,n/e,0,,205,,454,,5763,
01:00 - 02:00,332,,n/e,n/e,n/e,n/e,4447,,0,,506,,n/e,n/e,n/e,n/e,n/e,n/e,164,,6331,,2543,,n/e,n/e,40588,,n/e,n/e,n/e,n/e,0,,206,,463,,5702,
02:00 - 03:00,332,,n/e,n/e,n/e,n/e,4131,,0,,287,,n/e,n/e,n/e,n/e,n/e,n/e,333,,6186,,2733,,n/e,n/e,40253,,n/e,n/e,n/e,n/e,0,,207,,426,,6024,
03:00 - 04:00,334,,n/e,n/e,n/e,n/e,3906,,0,,226,,n/e,n/e,n/e,n/e,n/e,n/e,325,,6131,,2797,,n/e,n/e,40379,,n/e,n/e,n/e,n/e,0,,207,,432,,6029,
04:00 - 05:00,335,,n/e,n/e,n/e,n/e,3894,,0,,226,,n/e,n/e,n/e,n/e,n/e,n/e,139,,6027,,2647,,n/e,n/e,40872,,n/e,n/e,n/e,n/e,0,,206,,479,,6429,
05:00 - 06:00,330,,n/e,n/e,n/e,n/e,4081,,0,,226,,n/e,n/e,n/e,n/e,n/e,n/e,121,,6106,,2570,,n/e,n/e,40894,,n/e,n/e,n/e,n/e,0,,207,,499,,6462,
06:00 - 07:00,329,,n/e,n/e,n/e,n/e,4417,,0,,226,,n/e,n/e,n/e,n/e,n/e,n/e,387,,6327,,2537,,n/e,n/e,40829,,n/e,n/e,n/e,n/e,230,,205,,483,,6558,
07:00 - 08:00,331,,n/e,n/e,n/e,n/e,4418,,0,,226,,n/e,n/e,n/e,n/e,n/e,n/e,1204,,6560,,3556,,n/e,n/e,40869,,n/e,n/e,n/e,n/e,330,,204,,545,,6852,
08:00 - 09:00,334,,n/e,n/e,n/e,n/e,4180,,0,,226,,n/e,n/e,n/e,n/e,n/e,n/e,1608,,6579,,3254,,n/e,n/e,40759,,n/e,n/e,n/e,n/e,1088,,204,,478,,6908,
09:00 - 10:00,338,,n/e,n/e,n/e,n/e,3901,,0,,226,,n/e,n/e,n/e,n/e,n/e,n/e,491,,6271,,2883,,n/e,n/e,40633,,n/e,n/e,n/e,n/e,2979,,204,,582,,6985,
10:00 - 11:00,347,,n/e,n/e,n/e,n/e,3431,,0,,226,,n/e,n/e,n/e,n/e,n/e,n/e,,283,6010,,2121,,n/e,n/e,40193,,n/e,n/e,n/e,n/e,5289,,204,,778,,7573,
11:00 - 12:00,349,,n/e,n/e,n/e,n/e,2672,,0,,226,,n/e,n/e,n/e,n/e,n/e,n/e,,1397,5839,,1721,,n/e,n/e,40292,,n/e,n/e,n/e,n/e,6689,,205,,882,,8390,
12:00 - 13:00,350,,n/e,n/e,n/e,n/e,2354,,0,,226,,n/e,n/e,n/e,n/e,n/e,n/e,,1929,5753,,1679,,n/e,n/e,40337,,n/e,n/e,n/e,n/e,7403,,207,,821,,9148,
13:00 - 14:00,350,,n/e,n/e,n/e,n/e,2340,,0,,226,,n/e,n/e,n/e,n/e,n/e,n/e,,2379,5510,,1449,,n/e,n/e,40043,,n/e,n/e,n/e,n/e,7308,,206,,825,,9319,
14:00 - 15:00,350,,n/e,n/e,n/e,n/e,2312,,0,,224,,n/e,n/e,n/e,n/e,n/e,n/e,,1772,5535,,1637,,n/e,n/e,40274,,n/e,n/e,n/e,n/e,6553,,207,,787,,10035,
15:00 - 16:00,351,,n/e,n/e,n/e,n/e,2309,,0,,224,,n/e,n/e,n/e,n/e,n/e,n/e,,798,5763,,1990,,n/e,n/e,40380,,n/e,n/e,n/e,n/e,5064,,205,,778,,10198,
16:00 - 17:00,358,,n/e,n/e,n/e,n/e,2715,,0,,224,,n/e,n/e,n/e,n/e,n/e,n/e,,133,5915,,2290,,n/e,n/e,40563,,n/e,n/e,n/e,n/e,3274,,204,,862,,9902,
17:00 - 18:00,354,,n/e,n/e,n/e,n/e,3951,,0,,226,,n/e,n/e,n/e,n/e,n/e,n/e,1260,,6239,,2854,,n/e,n/e,40522,,n/e,n/e,n/e,n/e,1191,,205,,813,,9276,
18:00 - 19:00,352,,n/e,n/e,n/e,n/e,4520,,0,,224,,n/e,n/e,n/e,n/e,n/e,n/e,3091,,6877,,3383,,n/e,n/e,40630,,n/e,n/e,n/e,n/e,0,,207,,684,,9245,
19:00 - 20:00,352,,n/e,n/e,n/e,n/e,4555,,0,,223,,n/e,n/e,n/e,n/e,n/e,n/e,3920,,7056,,3787,,n/e,n/e,40741,,n/e,n/e,n/e,n/e,0,,206,,530,,9427,
20:00 - 21:00,350,,n/e,n/e,n/e,n/e,4574,,0,,224,,n/e,n/e,n/e,n/e,n/e,n/e,3731,,6927,,3622,,n/e,n/e,40253,,n/e,n/e,n/e,n/e,0,,203,,449,,9563,
21:00 - 22:00,348,,n/e,n/e,n/e,n/e,4544,,0,,224,,n/e,n/e,n/e,n/e,n/e,n/e,3072,,6703,,3116,,n/e,n/e,40258,,n/e,n/e,n/e,n/e,0,,203,,380,,9463,
22:00 - 23:00,353,,n/e,n/e,n/e,n/e,4528,,0,,224,,n/e,n/e,n/e,n/e,n/e,n/e,2482,,6508,,3085,,n/e,n/e,40275,,n/e,n/e,n/e,n/e,0,,203,,297,,9056,
23:00 - 00:00,349,,n/e,n/e,n/e,n/e,4436,,0,,224,,n/e,n/e,n/e,n/e,n/e,n/e,1663,,6412,,2813,,n/e,n/e,40280,,n/e,n/e,n/e,n/e,0,,204,,146,,9022,
00:00 - 01:00,347,,n/e,n/e,n/e,n/e,2891,,0,,222,,n/e,n/e,n/e,n/e,n/e,n/e,999,,6072,,2592,,n/e,n/e,40096,,n/e,n/e,n/e,n/e,0,,203,,218,,8623,
01:00 - 02:00,352,,n/e,n/e,n/e,n/e,2361,,0,,222,,n/e,n/e,n/e,n/e,n/e,n/e,782,,5959,,2179,,n/e,n/e,40023,,n/e,n/e,n/e,n/e,0,,202,,365,,7863,
02:00 - 03:00,352,,n/e,n/e,n/e,n/e,2371,,0,,222,,n/e,n/e,n/e,n/e,n/e,n/e,504,,5785,,1811,,n/e,n/e,40264,,n/e,n/e,n/e,n/e,0,,203,,364,,7136,
03:00 - 04:00,351,,n/e,n/e,n/e,n/e,2374,,0,,222,,n/e,n/e,n/e,n/e,n/e,n/e,402,,5606,,1920,,n/e,n/e,40612,,n/e,n/e,n/e,n/e,0,,204,,486,,6614,
04:00 - 05:00,354,,n/e,n/e,n/e,n/e,2370,,0,,222,,n/e,n/e,n/e,n/e,n/e,n/e,242,,5587,,1811,,n/e,n/e,40772,,n/e,n/e,n/e,n/e,0,,205,,590,,6275,
05:00 - 06:00,356,,n/e,n/e,n/e,n/e,2371,,0,,222,,n/e,n/e,n/e,n/e,n/e,n/e,185,,5557,,1742,,n/e,n/e,40708,,n/e,n/e,n/e,n/e,0,,202,,579,,6168,
06:00 - 07:00,355,,n/e,n/e,n/e,n/e,2359,,0,,223,,n/e,n/e,n/e,n/e,n/e,n/e,59,,5623,,1696,,n/e,n/e,40597,,n/e,n/e,n/e,n/e,229,,203,,657,,6658,
07:00 - 08:00,353,,n/e,n/e,n/e,n/e,2360,,0,,222,,n/e,n/e,n/e,n/e,n/e,n/e,290,,5742,,2406,,n/e,n/e,40595,,n/e,n/e,n/e,n/e,342,,202,,649,,7490,
08:00 - 09:00,337,,n/e,n/e,n/e,n/e,2352,,0,,222,,n/e,n/e,n/e,n/e,n/e,n/e,378,,5821,,2412,,n/e,n/e,40491,,n/e,n/e,n/e,n/e,1087,,202,,717,,7958,
09:00 - 10:00,343,,n/e,n/e,n/e,n/e,2336,,0,,222,,n/e,n/e,n/e,n/e,n/e,n/e,,867,5739,,2110,,n/e,n/e,40479,,n/e,n/e,n/e,n/e,2392,,204,,774,,7865,
10:00 - 11:00,353,,n/e,n/e,n/e,n/e,2341,,0,,222,,n/e,n/e,n/e,n/e,n/e,n/e,,1266,5556,,2212,,n/e,n/e,40571,,n/e,n/e,n/e,n/e,3264,,203,,797,,8142,
11:00 - 12:00,355,,n/e,n/e,n/e,n/e,2338,,0,,222,,n/e,n/e,n/e,n/e,n/e,n/e,,1577,5667,,2417,,n/e,n/e,40648,,n/e,n/e,n/e,n/e,3998,,203,,711,,8540,
12:00 - 13:00,352,,n/e,n/e,n/e,n/e,2334,,0,,222,,n/e,n/e,n/e,n/e,n/e,n/e,,980,5562,,2049,,n/e,n/e,40560,,n/e,n/e,n/e,n/e,3811,,201,,588,,8919,
13:00 - 14:00,353,,n/e,n/e,n/e,n/e,2357,,0,,223,,n/e,n/e,n/e,n/e,n/e,n/e,,1547,5499,,1544,,n/e,n/e,40214,,n/e,n/e,n/e,n/e,3424,,198,,595,,9167,
14:00 - 15:00,352,,n/e,n/e,n/e,n/e,2354,,0,,224,,n/e,n/e,n/e,n/e,n/e,n/e,,2277,5544,,1960,,n/e,n/e,40225,,n/e,n/e,n/e,n/e,2810,,199,,679,,9897,
15:00 - 16:00,344,,n/e,n/e,n/e,n/e,2355,,0,,225,,n/e,n/e,n/e,n/e,n/e,n/e,,844,5757,,2082,,n/e,n/e,40263,,n/e,n/e,n/e,n/e,2058,,200,,712,,10815,
16:00 - 17:00,343,,n/e,n/e,n/e,n/e,2376,,0,,226,,n/e,n/e,n/e,n/e,n/e,n/e,789,,5929,,2233,,n/e,n/e,40587,,n/e,n/e,n/e,n/e,1237,,203,,682,,10752,
17:00 - 18:00,349,,n/e,n/e,n/e,n/e,2727,,0,,226,,n/e,n/e,n/e,n/e,n/e,n/e,864,,6053,,2349,,n/e,n/e,40978,,n/e,n/e,n/e,n/e,518,,205,,550,,11259,
18:00 - 19:00,355,,n/e,n/e,n/e,n/e,3706,,0,,226,,n/e,n/e,n/e,n/e,n/e,n/e,1699,,6315,,2817,,n/e,n/e,41132,,n/e,n/e,n/e,n/e,0,,204,,679,,11855,
19:00 - 20:00,358,,n/e,n/e,n/e,n/e,3871,,0,,226,,n/e,n/e,n/e,n/e,n/e,n/e,3110,,6705,,3301,,n/e,n/e,41234,,n/e,n/e,n/e,n/e,0,,203,,580,,12030,
20:00 - 21:00,355,,n/e,n/e,n/e,n/e,3851,,0,,226,,n/e,n/e,n/e,n/e,n/e,n/e,2856,,6711,,3343,,n/e,n/e,40932,,n/e,n/e,n/e,n/e,0,,193,,532,,11879,
21:00 - 22:00,352,,n/e,n/e,n/e,n/e,3817,,0,,226,,n/e,n/e,n/e,n/e,n/e,n/e,1429,,6523,,2692,,n/e,n/e,41155,,n/e,n/e,n/e,n/e,0,,189,,415,,11031,
22:00 - 23:00,352,,n/e,n/e,n/e,n/e,3741,,0,,226,,n/e,n/e,n/e,n/e,n/e,n/e,1397,,6392,,2563,,n/e,n/e,41191,,n/e,n/e,n/e,n/e,0,,190,,632,,10515,
23:00 - 00:00,355,,n/e,n/e,n/e,n/e,3689,,0,,226,,n/e,n/e,n/e,n/e,n/e,n/e,849,,6135,,1923,,n/e,n/e,41275,,n/e,n/e,n/e,n/e,0,,190,,532,,10066,
00:00 - 01:00,351,,n/e,n/e,n/e,n/e,3433,,0,,226,,n/e,n/e,n/e,n/e,n/e,n/e,,335,6090,,1863,,n/e,n/e,41171,,n/e,n/e,n/e,n/e,0,,191,,424,,10021,
01:00 - 02:00,350,,n/e,n/e,n/e,n/e,2720,,0,,226,,n/e,n/e,n/e,n/e,n/e,n/e,,1103,5956,,1667,,n/e,n/e,41006,,n/e,n/e,n/e,n/e,0,,192,,612,,9645,
02:00 - 03:00,348,,n/e,n/e,n/e,n/e,2725,,0,,226,,n/e,n/e,n/e,n/e,n/e,n/e,,1284,5925,,1503,,n/e,n/e,40875,,n/e,n/e,n/e,n/e,0,,192,,618,,8869,
03:00 - 04:00,338,,n/e,n/e,n/e,n/e,2857,,0,,226,,n/e,n/e,n/e,n/e,n/e,n/e,,1777,5920,,1514,,n/e,n/e,40590,,n/e,n/e,n/e,n/e,0,,193,,626,,8416,
04:00 - 05:00,339,,n/e,n/e,n/e,n/e,2920,,0,,226,,n/e,n/e,n/e,n/e,n/e,n/e,,1741,5877,,1550,,n/e,n/e,40619,,n/e,n/e,n/e,n/e,0,,193,,700,,8061,
05:00 - 06:00,339,,n/e,n/e,n/e,n/e,3524,,0,,226,,n/e,n/e,n/e,n/e,n/e,n/e,,799,5936,,2110,,n/e,n/e,40992,,n/e,n/e,n/e,n/e,0,,193,,800,,7553,
06:00 - 07:00,337,,n/e,n/e,n/e,n/e,4658,,0,,226,,n/e,n/e,n/e,n/e,n/e,n/e,636,,6102,,2766,,n/e,n/e,41283,,n/e,n/e,n/e,n/e,235,,190,,914,,7525,
07:00 - 08:00,338,,n/e,n/e,n/e,n/e,6155,,0,,226,,n/e,n/e,n/e,n/e,n/e,n/e,1916,,6586,,3076,,n/e,n/e,41292,,n/e,n/e,n/e,n/e,329,,189,,912,,7479,
08:00 - 09:00,341,,n/e,n/e,n/e,n/e,6862,,0,,226,,n/e,n/e,n/e,n/e,n/e,n/e,2016,,6832,,3282,,n/e,n/e,41290,,n/e,n/e,n/e,n/e,1062,,185,,898,,7660,
09:00 - 10:00,340,,n/e,n/e,n/e,n/e,7145,,0,,225,,n/e,n/e,n/e,n/e,n/e,n/e,1822,,6672,,3198,,n/e,n/e,41315,,n/e,n/e,n/e,n/e,2524,,184,,884,,8045,
10:00 - 11:00,340,,n/e,n/e,n/e,n/e,6999,,0,,226,,n/e,n/e,n/e,n/e,n/e,n/e,871,,6336,,2493,,n/e,n/e,41311,,n/e,n/e,n/e,n/e,4188,,183,,888,,8262,
11:00 - 12:00,342,,n/e,n/e,n/e,n/e,6818,,0,,226,,n/e,n/e,n/e,n/e,n/e,n/e,284,,6387,,2470,,n/e,n/e,41334,,n/e,n/e,n/e,n/e,5411,,185,,895,,8664,
12:00 - 13:00,342,,n/e,n/e,n/e,n/e,6857,,0,,226,,n/e,n/e,n/e,n/e,n/e,n/e,13,,6340,,2209,,n/e,n/e,41331,,n/e,n/e,n/e,n/e,5883,,184,,905,,9070,
13:00 - 14:00,340,,n/e,n/e,n/e,n/e,6536,,0,,226,,n/e,n/e,n/e,n/e,n/e,n/e,,28,6238,,2238,,n/e,n/e,41304,,n/e,n/e,n/e,n/e,5889,,186,,909,,9529,
14:00 - 15:00,344,,n/e,n/e,n/e,n/e,6511,,0,,226,,n/e,n/e,n/e,n/e,n/e,n/e,,86,6119,,2167,,n/e,n/e,41286,,n/e,n/e,n/e,n/e,4919,,187,,908,,10199,
15:00 - 16:00,343,,n/e,n/e,n/e,n/e,6815,,0,,226,,n/e,n/e,n/e,n/e,n/e,n/e,55,,6160,,2506,,n/e,n/e,41346,,n/e,n/e,n/e,n/e,3705,,184,,907,,10856,
16:00 - 17:00,343,,n/e,n/e,n/e,n/e,6787,,0,,226,,n/e,n/e,n/e,n/e,n/e,n/e,282,,6421,,2569,,n/e,n/e,41559,,n/e,n/e,n/e,n/e,2267,,185,,917,,11318,
17:00 - 18:00,343,,n/e,n/e,n/e,n/e,6944,,0,,226,,n/e,n/e,n/e,n/e,n/e,n/e,823,,6560,,3042,,n/e,n/e,42194,,n/e,n/e,n/e,n/e,820,,187,,923,,11773,
18:00 - 19:00,344,,n/e,n/e,n/e,n/e,7024,,0,,226,,n/e,n/e,n/e,n/e,n/e,n/e,1618,,6866,,3505,,n/e,n/e,42620,,n/e,n/e,n/e,n/e,0,,190,,923,,12243,
19:00 - 20:00,344,,n/e,n/e,n/e,n/e,7144,,0,,226,,n/e,n/e,n/e,n/e,n/e,n/e,2602,,7014,,3632,,n/e,n/e,42460,,n/e,n/e,n/e,n/e,0,,189,,925,,12397,
20:00 - 21:00,341,,n/e,n/e,n/e,n/e,6859,,87,,226,,n/e,n/e,n/e,n/e,n/e,n/e,933,,6749,,2861,,n/e,n/e,42552,,n/e,n/e,n/e,n/e,0,,188,,925,,12765,
21:00 - 22:00,340,,n/e,n/e,n/e,n/e,6668,,195,,226,,n/e,n/e,n/e,n/e,n/e,n/e,9,,6389,,2451,,n/e,n/e,42633,,n/e,n/e,n/e,n/e,0,,188,,923,,12756,
22:00 - 23:00,339,,n/e,n/e,n/e,n/e,6510,,256,,226,,n/e,n/e,n/e,n/e,n/e,n/e,,318,6304,,2325,,n/e,n/e,42697,,n/e,n/e,n/e,n/e,0,,187,,926,,12793,
23:00 - 00:00,332,,n/e,n/e,n/e,n/e,6515,,279,,226,,n/e,n/e,n/e,n/e,n/e,n/e,,258,6046,,2319,,n/e,n/e,42721,,n/e,n/e,n/e,n/e,0,,187,,926,,12674,
00:00 - 01:00,341,,n/e,n/e,n/e,n/e,6138,,280,,226,,n/e,n/e,n/e,n/e,n/e,n/e,,597,6077,,2232,,n/e,n/e,42674,,n/e,n/e,n/e,n/e,0,,197,,925,,12358,
01:00 - 02:00,343,,n/e,n/e,n/e,n/e,5985,,280,,225,,n/e,n/e,n/e,n/e,n/e,n/e,,1072,6014,,1762,,n/e,n/e,42674,,n/e,n/e,n/e,n/e,0,,203,,924,,12336,
02:00 - 03:00,341,,n/e,n/e,n/e,n/e,5651,,280,,226,,n/e,n/e,n/e,n/e,n/e,n/e,,1187,5984,,1507,,n/e,n/e,42720,,n/e,n/e,n/e,n/e,0,,205,,923,,11875,
03:00 - 04:00,337,,n/e,n/e,n/e,n/e,4951,,280,,226,,n/e,n/e,n/e,n/e,n/e,n/e,,1613,5973,,1642,,n/e,n/e,42760,,n/e,n/e,n/e,n/e,0,,202,,919,,11488,
04:00 - 05:00,336,,n/e,n/e,n/e,n/e,5030,,280,,226,,n/e,n/e,n/e,n/e,n/e,n/e,,1529,5928,,1601,,n/e,n/e,42810,,n/e,n/e,n/e,n/e,0,,204,,909,,11112,
05:00 - 06:00,335,,n/e,n/e,n/e,n/e,5631,,279,,226,,n/e,n/e,n/e,n/e,n/e,n/e,,901,5943,,1854,,n/e,n/e,42768,,n/e,n/e,n/e,n/e,0,,201,,885,,10649,
06:00 - 07:00,335,,n/e,n/e,n/e,n/e,7151,,301,,226,,n/e,n/e,n/e,n/e,n/e,n/e,291,,6100,,2534,,n/e,n/e,42752,,n/e,n/e,n/e,n/e,233,,200,,873,,10508,
07:00 - 08:00,336,,n/e,n/e,n/e,n/e,7853,,522,,226,,n/e,n/e,n/e,n/e,n/e,n/e,1514,,6237,,2920,,n/e,n/e,42728,,n/e,n/e,n/e,n/e,336,,196,,811,,10333,
08:00 - 09:00,340,,n/e,n/e,n/e,n/e,8395,,574,,226,,n/e,n/e,n/e,n/e,n/e,n/e,2789,,6501,,3432,,n/e,n/e,42543,,n/e,n/e,n/e,n/e,1006,,195,,679,,9627,
09:00 - 10:00,337,,n/e,n/e,n/e,n/e,8645,,582,,226,,n/e,n/e,n/e,n/e,n/e,n/e,3166,,6428,,3284,,n/e,n/e,41837,,n/e,n/e,n/e,n/e,2280,,199,,590,,9035,
10:00 - 11:00,332,,n/e,n/e,n/e,n/e,8074,,577,,226,,n/e,n/e,n/e,n/e,n/e,n/e,2583,,6401,,3215,,n/e,n/e,41524,,n/e,n/e,n/e,n/e,3563,,205,,492,,8825,
11:00 - 12:00,340,,n/e,n/e,n/e,n/e,7570,,574,,226,,n/e,n/e,n/e,n/e,n/e,n/e,1808,,6083,,2696,,n/e,n/e,41609,,n/e,n/e,n/e,n/e,4506,,205,,415,,8126,
12:00 - 13:00,340,,n/e,n/e,n/e,n/e,7564,,566,,226,,n/e,n/e,n/e,n/e,n/e,n/e,1813,,6041,,2590,,n/e,n/e,41559,,n/e,n/e,n/e,n/e,5051,,206,,385,,7580,
13:00 - 14:00,338,,n/e,n/e,n/e,n/e,7592,,559,,226,,n/e,n/e,n/e,n/e,n/e,n/e,970,,6048,,2594,,n/e,n/e,41636,,n/e,n/e,n/e,n/e,5119,,209,,316,,7124,
14:00 - 15:00,339,,n/e,n/e,n/e,n/e,7744,,580,,226,,n/e,n/e,n/e,n/e,n/e,n/e,814,,6020,,2832,,n/e,n/e,41658,,n/e,n/e,n/e,n/e,4389,,208,,274,,6626,
15:00 - 16:00,341,,n/e,n/e,n/e,n/e,7940,,580,,226,,n/e,n/e,n/e,n/e,n/e,n/e,615,,6191,,2730,,n/e,n/e,41647,,n/e,n/e,n/e,n/e,3270,,208,,323,,6450,
16:00 - 17:00,339,,n/e,n/e,n/e,n/e,8000,,564,,226,,n/e,n/e,n/e,n/e,n/e,n/e,684,,6290,,2711,,n/e,n/e,41616,,n/e,n/e,n/e,n/e,1940,,205,,328,,6749,
17:00 - 18:00,336,,n/e,n/e,n/e,n/e,8368,,560,,226,,n/e,n/e,n/e,n/e,n/e,n/e,1475,,6449,,3313,,n/e,n/e,41706,,n/e,n/e,n/e,n/e,768,,204,,222,,6366,
18:00 - 19:00,336,,n/e,n/e,n/e,n/e,8652,,525,,226,,n/e,n/e,n/e,n/e,n/e,n/e,3046,,6785,,3948,,n/e,n/e,41700,,n/e,n/e,n/e,n/e,0,,207,,223,,5881,
19:00 - 20:00,335,,n/e,n/e,n/e,n/e,8701,,489,,226,,n/e,n/e,n/e,n/e,n/e,n/e,4876,,7068,,4293,,n/e,n/e,41701,,n/e,n/e,n/e,n/e,0,,206,,171,,5714,
20:00 - 21:00,336,,n/e,n/e,n/e,n/e,8730,,454,,226,,n/e,n/e,n/e,n/e,n/e,n/e,3695,,6998,,4109,,n/e,n/e,41739,,n/e,n/e,n/e,n/e,0,,208,,153,,5149,
21:00 - 22:00,336,,n/e,n/e,n/e,n/e,8661,,361,,226,,n/e,n/e,n/e,n/e,n/e,n/e,2544,,6884,,3866,,n/e,n/e,41812,,n/e,n/e,n/e,n/e,0,,210,,154,,4672,
22:00 - 23:00,335,,n/e,n/e,n/e,n/e,8536,,285,,226,,n/e,n/e,n/e,n/e,n/e,n/e,2160,,6754,,3502,,n/e,n/e,41876,,n/e,n/e,n/e,n/e,0,,204,,162,,4778,
23:00 - 00:00,333,,n/e,n/e,n/e,n/e,8538,,285,,226,,n/e,n/e,n/e,n/e,n/e,n/e,1433,,6516,,3262,,n/e,n/e,41902,,n/e,n/e,n/e,n/e,0,,202,,152,,4761,
00:00 - 01:00,335,,n/e,n/e,n/e,n/e,7894,,285,,226,,n/e,n/e,n/e,n/e,n/e,n/e,643,,6470,,3148,,n/e,n/e,41910,,n/e,n/e,n/e,n/e,0,,209,,135,,4467,
01:00 - 02:00,333,,n/e,n/e,n/e,n/e,7808,,285,,226,,n/e,n/e,n/e,n/e,n/e,n/e,461,,6331,,3129,,n/e,n/e,41560,,n/e,n/e,n/e,n/e,0,,212,,105,,4021,
02:00 - 03:00,335,,n/e,n/e,n/e,n/e,7985,,285,,226,,n/e,n/e,n/e,n/e,n/e,n/e,330,,6259,,3378,,n/e,n/e,41814,,n/e,n/e,n/e,n/e,0,,211,,90,,3601,
03:00 - 04:00,335,,n/e,n/e,n/e,n/e,7811,,285,,226,,n/e,n/e,n/e,n/e,n/e,n/e,212,,6144,,2943,,n/e,n/e,41656,,n/e,n/e,n/e,n/e,0,,210,,70,,3181,
04:00 - 05:00,338,,n/e,n/e,n/e,n/e,7814,,285,,226,,n/e,n/e,n/e,n/e,n/e,n/e,,250,6204,,2766,,n/e,n/e,41971,,n/e,n/e,n/e,n/e,0,,210,,99,,2920,
05:00 - 06:00,343,,n/e,n/e,n/e,n/e,8251,,284,,226,,n/e,n/e,n/e,n/e,n/e,n/e,72,,6386,,2993,,n/e,n/e,41986,,n/e,n/e,n/e,n/e,0,,208,,112,,2631,
06:00 - 07:00,340,,n/e,n/e,n/e,n/e,8499,,406,,226,,n/e,n/e,n/e,n/e,n/e,n/e,2387,,6578,,3769,,n/e,n/e,41907,,n/e,n/e,n/e,n/e,237,,206,,129,,2414,
07:00 - 08:00,337,,n/e,n/e,n/e,n/e,8620,,575,,226,,n/e,n/e,n/e,n/e,n/e,n/e,3605,,6766,,3914,,n/e,n/e,41913,,n/e,n/e,n/e,n/e,369,,205,,118,,2360,
