Unnamed: 0,Unit,PowerCapacity,Nunits,Zone,Zone_th,Zone_h2,Technology,Fuel,Efficiency,MinUpTime,MinDownTime,RampUpRate,RampDownRate,StartUpCost,NoLoadCost_pu,RampingCost,PartLoadMin,MinEfficiency,StartUpTime,CO2Intensity,CHPType,CHPPowerToHeat,CHPPowerLossFactor,CHPMaxHeat,COP,Tnominal,coef_COP_a,coef_COP_b,STOCapacity,STOSelfDischarge,STOMaxChargingPower,STOChargingEfficiency,WaterWithdrawal,WaterConsumption,Status,Source,Company,Lat,Lon,Lat/Lon
,ELPEDISON_THISVI,410.0,1.0,EL,,,COMC,GAS,0.57,2.0,4.0,0.03,0.03,,0.0,0.0,0.36,0.57,1.0,0.42,,,,,,,,,,,,,,,,,,,,
,ELPEDISON_THESS,400.0,1.0,EL,,,COMC,GAS,0.525,5.0,1.0,0.027925,0.027925,112542.12,,0.0,0.4,0.525,1.0,0.45,,,,,,,,,,,,,,,,,,,,
,LAVRIO V,378.0,1.0,EL,,,COMC,GAS,0.562,2.0,2.0,0.027777778,0.027777778,15000.0,,0.0,0.582010582,0.4215,2.0,0.44,,,,,,,,,,,,,,,,,,,,
,POLYFYTO,375.0,1.0,EL,,,HDAM,WAT,0.85,0.0,0.0,0.2459016393,0.2459016393,0.0,,0.0,0.0,0.85,0.3,0.0,,,,,,,,,342000.0,0.0,0.0,0.0,,,,,,,,
,AGIOS DIMITRIOS V,342.0,1.0,EL,,,STUR,LIG,0.37,6.0,6.0,0.00877193,0.011695906,60000.0,,0.0,0.549707602,0.34,6.0,1.34,,,,,,,,,,,,,,,,,,,,
,ALOUMINIO,334.0,1.0,EL,,,COMC,GAS,0.57,2.0,4.0,0.03,0.03,,0.0,0.0,0.36,0.57,1.0,0.42,,,,,,,,,,,,,,,,,,,,
,KASTRAKI,320.0,1.0,EL,,,HDAM,WAT,0.85,0.0,0.0,0.2941176471,0.2941176471,0.0,,0.0,0.0,0.85,0.3,0.0,,,,,,,,,25000.0,0.0,0.0,0.0,,,,,,,,
,SFIKIA,315.0,1.0,EL,,,HPHS,WAT,0.86,0.0,0.0,0.9375,0.9375,0.0,,0.0,0.0,0.86,0.3,0.0,,,,,,,,,1320.0,0.0,315.0,0.86,,,,,,,,
,POURNARI I,300.0,1.0,EL,,,HDAM,WAT,0.85,0.0,0.0,0.303030303,0.303030303,0.0,,0.0,0.0,0.85,0.3,0.0,,,,,,,,,21000.0,0.0,0.0,0.0,,,,,,,,
,MELITI,289.0,1.0,EL,,,STUR,LIG,0.3701,6.0,6.0,0.010380623,0.01384083,60000.0,,0.0,0.522491349,0.3401,6.0,0.94,,,,,,,,,,,,,,,,,,,,
,AGIOS DIMITRIOS IV,283.0,1.0,EL,,,STUR,LIG,0.3588,6.0,6.0,0.010600707,0.014134276,60000.0,,0.0,0.54770318,0.3297,6.0,1.34,,,,,,,,,,,,,,,,,,,,
,AGIOS DIMITRIOS III,283.0,1.0,EL,,,STUR,LIG,0.3588,6.0,6.0,0.010600707,0.014134276,60000.0,,0.0,0.54770318,0.3297,6.0,1.34,,,,,,,,,,,,,,,,,,,,
,AGIOS DIMITRIOS II,274.0,1.0,EL,,,STUR,LIG,0.3574,6.0,6.0,0.010948905,0.01459854,60000.0,,0.0,0.547445255,0.3284,6.0,1.34,,,,,,,,,,,,,,,,,,,,
,AGIOS DIMITRIOS I,274.0,1.0,EL,,,STUR,LIG,0.3574,6.0,6.0,0.010948905,0.01459854,60000.0,,0.0,0.547445255,0.3284,6.0,1.34,,,,,,,,,,,,,,,,,,,,
,MEGALOPOLI IV,256.0,1.0,EL,,,STUR,LIG,0.3623,6.0,6.0,0.01171875,0.01953125,60000.0,,0.0,0.76171875,0.3329,6.0,1.49,,,,,,,,,,,,,,,,,,,,
,AOOS,210.0,1.0,EL,,,HDAM,WAT,0.85,0.0,0.0,0.4205607477,0.4205607477,0.0,,0.0,0.0,0.85,0.3,0.0,,,,,,,,,14700.0,0.0,0.0,0.0,,,,,,,,
,ILARIONAS,153.0,1.0,EL,,,HDAM,WAT,0.85,0.0,0.0,0.5660377358,0.5660377358,0.0,,0.0,0.0,0.85,0.3,0.0,,,,,,,,,10710.0,0.0,0.0,0.0,,,,,,,,
,STRATOS1,150.0,1.0,EL,,,HDAM,WAT,0.85,0.0,0.0,0.5660377358,0.5660377358,0.0,,0.0,0.0,0.85,0.3,0.0,,,,,,,,,1000.0,0.0,0.0,0.0,,,,,,,,
,PLASTIRAS,130.0,1.0,EL,,,HDAM,WAT,0.85,0.0,0.0,0.6818181818,0.6818181818,0.0,,0.0,0.0,0.85,0.3,0.0,,,,,,,,,392000.0,0.0,0.0,0.0,,,,,,,,
,THESAVROS I_HYDRO,128.0,1.0,EL,,,HPHS,WAT,0.86,0.0,0.0,2.5,2.5,0.0,,0.0,0.0,0.86,0.3,0.0,,,,,,,,,8960.0,0.0,128.0,0.86,,,,,,,,
,THESAVROS II_HYDRO,128.0,1.0,EL,,,HPHS,WAT,0.86,0.0,0.0,2.5,2.5,0.0,,0.0,0.0,0.86,0.3,0.0,,,,,,,,,8960.0,0.0,128.0,0.86,,,,,,,,
,THESAVROS III_HYDRO,128.0,1.0,EL,,,HPHS,WAT,0.86,0.0,0.0,2.5,2.5,0.0,,0.0,0.0,0.86,0.3,0.0,,,,,,,,,8960.0,0.0,128.0,0.86,,,,,,,,
,PLATANOVRYSI,116.0,1.0,EL,,,HDAM,WAT,0.85,0.0,0.0,0.775862069,0.775862069,0.0,,0.0,0.0,0.85,0.3,0.0,,,,,,,,,11000.0,0.0,0.0,0.0,,,,,,,,
,ASOMATA,108.0,1.0,EL,,,HDAM,WAT,0.85,0.0,0.0,0.8411214953,0.8411214953,0.0,,0.0,0.0,0.85,0.3,0.0,,,,,,,,,1000.0,0.0,0.0,0.0,,,,,,,,
,LADONAS,70.0,1.0,EL,,,HDAM,WAT,1.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.5,1.0,0.0,,,,,,,,,25000.0,0.0,0.0,0.0,,,,,,,,
,AGRAS,50.0,1.0,EL,,,HROR,WAT,1.0,0.0,0.0,0.02,0.02,,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
,HERON3,49.0,1.0,EL,,,COMC,GAS,0.525,5.0,1.0,0.2482222222,0.2482222222,112542.12,,0.0,0.4,0.525,1.0,0.45,,,,,,,,,,,,,,,,,,,,
,HERON2,49.0,1.0,EL,,,COMC,GAS,0.525,5.0,1.0,0.2482222222,0.2482222222,112542.12,,0.0,0.4,0.525,1.0,0.45,,,,,,,,,,,,,,,,,,,,
,HERON1,49.0,1.0,EL,,,COMC,GAS,0.525,5.0,1.0,0.2482222222,0.2482222222,112542.12,,0.0,0.4,0.525,1.0,0.45,,,,,,,,,,,,,,,,,,,,
,POURNARI2,34.0,1.0,EL,,,HDAM,WAT,0.85,0.0,0.0,2.3076923077,2.3076923077,0.0,,0.0,0.0,0.85,0.3,0.0,,,,,,,,,2380.0,0.0,0.0,0.0,,,,,,,,
,EDESSAIOS,19.0,1.0,EL,,,HROR,WAT,1.0,0.0,0.0,0.017368421,0.017368421,146.23,,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
,Dispa-SET_BIO_STUR_EL,120.0,1.0,EL,,,STUR,BIO,0.46,4.0,6.0,0.02,0.02,,12.5,1.3,0.35,0.35,1.0,0.0,,,,,,,,,,,,,,,,,,,,
,Dispa-SET_GAS_COMC_EL,34.0,1.0,EL,,,COMC,GAS,0.525,5.0,1.0,0.2482222222,0.2482222222,112542.12,,0.0,0.4,0.525,1.0,0.45,,,,,,,,,,,,,,,,,,,,
,Dispa-SET_LIG_STUR_EL,33.0,1.0,EL,,,STUR,LIG,0.385,8.0,6.0,0.0442477876,0.0442477876,136849.915,,0.0,0.3,0.385,7.0,1.0,,,,,,,,,,,,,,,,,,,,
,Dispa-SET_OTH_STUR_EL,128.0,1.0,EL,,,STUR,OTH,0.3,4.0,4.0,0.02,0.02,,0.0,0.0,0.5,0.3,0.0,0.0,,,,,,,,,,,,,,,,,,,,
,Dispa-SET_WAT_HROR_EL,258.0,1.0,EL,,,HROR,WAT,1.0,0.0,0.0,0.9282700422,0.9282700422,0.0,,0.0,0.0,1.0,0.3,0.0,,,,,,,,,,,,,,,,,,,,
,Dispa-SET_WIN_WTON_EL,5065.0,1.0,EL,,,WTON,WIN,1.0,0.0,0.0,0.02,0.02,,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
,Dispa-SET_SUN_PHOT_EL,6700.0,1.0,EL,,,PHOT,SUN,1.0,0.0,0.0,0.02,0.02,,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
