,CCGT,CHP,H2 turbine,Imports_Exports,battery storage,coal,distribution network,offshore wind,onshore wind,power-to-gas,solar,solar curtailment,onshore curtailment,offshore curtailment,V2G
2013-08-21 05:00:00,1.23129282954605E-05,4.14099763828581E-05,3.49744139050779E-06,5.13273311732053,3.35993620899108E-05,3.7456576270526E-07,-18.4748395157305,12.1349948244893,1.23038498971761,-0.0233370786479683,0,0,-1.16907595889373E-05,-1.34336294335533E-05,5.36943177310194E-06
2013-08-21 06:00:00,1.24349869068594E-05,2.8849154739249E-05,3.60949588442094E-06,1.50406852722871,0.000161772084682118,3.77949821232266E-07,-17.8643570395856,13.1620717533782,1.02382700870351,-0.023337590495724,2.19756625623829,-1.82760848399972E-05,-1.23286599491692E-05,-1.35200074542556E-05,5.58325788085369E-06
2013-08-21 07:00:00,9.12785157254626E-06,6.13796234934014E-06,2.10748218983798E-06,-4.01827104928525,-4.02014762084525E-05,3.45900128822233E-07,-15.8225217968337,13.887579839048,0.510688777467655,-0.0233768254242056,5.46601877790754,-2.94523973656843E-05,-2.66007668879382E-05,-2.59011850696167E-05,1.03870167925455E-05
2013-08-21 08:00:00,8.92837322111037E-06,5.91647132817285E-06,2.02712695581087E-06,-5.72074879674556,-2.80161914592427,3.43415852177953E-07,-13.9091649177325,14.2105512055126,0.252708903895252,-0.0233791843646413,7.9917487103696,-3.52830810454216E-05,-3.27690315909486E-05,-2.92376200850128E-05,1.07450498672176E-05
2013-08-21 09:00:00,8.95501553003565E-06,6.01674281164436E-06,2.02113969135645E-06,-5.60888725081156,-6.12640223653616,3.44350383336101E-07,-12.5773063224459,14.2958958161531,0.315965390266338,-0.0233777257323509,9.72421497046551,-4.2738851423677E-05,-3.14160340156313E-05,-2.96057181852083E-05,1.04404599325445E-05
2013-08-21 10:00:00,8.91826700701317E-06,6.00493945434218E-06,1.97108263770081E-06,-6.50276190061716,-6.89604746312071,3.43887898467024E-07,-11.3810184358826,13.4518116512286,0.249443708171896,-0.0233775013505507,11.1020655747194,-4.77369264112367E-05,-3.32483619675958E-05,-3.49885053510648E-05,1.04268337197677E-05
2013-08-21 11:00:00,8.85101359266363E-06,5.9278438092375E-06,1.93691875497932E-06,-6.74769043596066,-6.89617053936614,3.4322956394741E-07,-10.9158161944309,12.4388869436098,0.353221233735263,-0.0233782605498466,11.7910688426131,-5.47868154844514E-05,-3.2188139344612E-05,-3.39670750813479E-05,1.06975076451104E-05
2013-08-21 12:00:00,8.90661271048935E-06,5.9840697404429E-06,1.96536900309413E-06,-4.75430917203107,-6.89605201538548,3.43978913300771E-07,-11.5700195301659,11.952559061976,0.329597091980635,-0.0233780922787705,10.9617242342637,-5.83817094353127E-05,-3.16816148128005E-05,-3.21696603730244E-05,1.06839970377467E-05
2013-08-21 13:00:00,8.91559515307737E-06,5.95572578598447E-06,1.98223385022906E-06,-5.65496676725606,-3.32560289742955,3.43856959654617E-07,-12.6410784042121,11.673296608014,0.36028894732359,-0.0233787522753246,9.61155528877728,-5.36484105423241E-05,-3.07618721253071E-05,-3.10156001491375E-05,1.08879893161539E-05
2013-08-21 14:00:00,8.89499896816219E-06,5.90010494155522E-06,1.99473294787007E-06,-5.58038937281218,-0.00406948592283915,3.43234975352587E-07,-13.7367996307095,10.876867481725,0.244317731198688,-0.0233797686351648,8.22356072957527,-4.48407683338798E-05,-3.29256324483751E-05,-3.17426300345125E-05,1.12400070234533E-05
2013-08-21 15:00:00,9.06431840668182E-06,6.10287113853906E-06,2.07967755391963E-06,0.237134740188557,-5.08037840491192E-05,3.44589893586287E-07,-15.2421086824386,8.69625311655013,0,-0.0233773622311156,6.33221483547118,-3.87699936355316E-05,0,-3.17610038283378E-05,1.08112322270782E-05
2013-08-21 16:00:00,1.29824265972415E-05,0.00022422351770565,3.8416521131259E-06,6.13119308875508,-1.46602083874377E-06,3.82022845873007E-07,-16.5889066673574,6.56917286799401,0,-0.0233356223857859,3.91167372383323,-1.93811510876492E-05,0,-1.73270604599818E-05,5.62549166095787E-06
2013-08-21 17:00:00,2.2432484756059E-05,0.523818609484047,2.04813909924987E-05,10.2518329172646,0.000131687761290252,4.27468478772966E-07,-18.0604252605276,5.78452130573374,0,-0.0233275688616679,1.52341334341592,-1.19784082696928E-05,0,-5.12038830493111E-07,3.56575868778908E-06
2013-08-21 18:00:00,2.29316683666765E-05,0.523818416761806,2.90025335266998E-05,7.36012404755995,5.58968179139705,4.26449080315936E-07,-18.9201408459655,5.46978818134446,0,-0.023327388802044,0,0,0,-5.12229559717525E-07,3.3614288474154E-06
2013-08-21 19:00:00,2.29111480762281E-05,0.523818325102193,2.91211484013539E-05,8.22357210898157,5.79778322236587,4.25617304643366E-07,-19.0582704840265,4.53636841143984,0,-0.0233273951458062,0,0,0,-5.23541593793198E-07,3.28840354264169E-06
2013-08-21 20:00:00,2.2935110921241E-05,0.523818245749477,2.92102892199267E-05,11.032415858779,3.35724144593061,4.25505159452139E-07,-18.4782912340019,3.58808723912741,0,-0.023327414011612,0,0,0,-5.45004945706751E-07,3.23004903783116E-06
2013-08-21 21:00:00,2.29732754583445E-05,0.523818277232475,2.93640716022073E-05,11.4932963486971,1.90509046494551,4.25668983929412E-07,-17.8170250385787,3.71296521052139,0.205136278545611,-0.0233273950960674,0,0,-1.01778016162015E-05,-5.40883647317969E-07,3.17544379696725E-06
2013-08-21 22:00:00,2.29623472456256E-05,0.52381826699077,2.93980835843006E-05,12.9028468551901,1.1060927303533,4.24891680940412E-07,-17.034049156025,2.17180886637736,0.352763360437359,-0.0233274082667386,0,0,-9.4864556255736E-06,-6.08792532148073E-07,3.13011304636768E-06
2013-08-21 23:00:00,2.30002306680813E-05,0.523818289972653,2.91706819784935E-05,13.6156386641787,0.0807968999429294,4.2491003666468E-07,-16.4785999359006,1.80966085568949,0.471965998443872,-0.0233274070176177,0,0,-9.09813361843348E-06,-6.3774150385143E-07,3.08706834943994E-06
2013-08-22 00:00:00,2.08854007987778E-05,0.5238174607522,1.35430552206478E-05,13.9693164712717,-0.227824945275641,4.17703783145788E-07,-16.2020011809713,1.31450378861783,0.645487996559083,-0.0233279015516961,0,0,-9.05717460381794E-06,-7.29856157249742E-07,3.20337793127694E-06
2013-08-22 01:00:00,2.09016805772158E-05,0.523817494663712,1.34553803790572E-05,13.599916632623,-0.162859166044364,4.18018434724654E-07,-16.0618524706913,1.23547782153103,0.888809687006225,-0.0233278863431148,0,0,-8.4279159292322E-06,-1.17118083062553E-05,3.19606582996858E-06
2013-08-22 02:00:00,2.30733147397713E-05,0.523818364975137,2.99225731278037E-05,13.0454601727811,0.0624501459895584,4.25384234985859E-07,-16.0618729753385,1.50261122269268,0.950821422981508,-0.0233273875976588,0,0,-7.89333032844297E-06,-1.02904029509281E-05,3.07081920869452E-06
2013-08-22 03:00:00,2.29591420164736E-05,0.52381833733816,2.96251205054686E-05,11.1646561054952,2.27780894621016,4.25255396712099E-07,-16.393876339685,1.60072342927099,0.850157781751458,-0.0233273968516913,0,0,-8.15558455082766E-06,-9.5284095282997E-06,3.15587977490699E-06
2013-08-22 04:00:00,2.2923197046153E-05,0.523818322805156,2.95385623184699E-05,11.1902625034427,3.48951533607761,4.25069491742983E-07,-17.1912936805123,1.35097577466357,0.660010929856716,-0.0233274137632119,0,0,-8.62191913028099E-06,-9.95827996179921E-06,3.28581062960746E-06
2013-08-22 05:00:00,5.69363661207576E-05,0.523823084071303,0.000153159745732056,9.43499147728294,6.89624383068784,4.75786682037457E-07,-18.5509019174281,1.20765830554903,0.511308315824834,-0.0233251183657128,0,0,-6.99214513051416E-06,-7.97409290140072E-06,2.66926868584445E-06
2013-08-22 06:00:00,2.30694275297664E-05,0.5238185143929,2.95352936818747E-05,12.5374423585482,1.44041198241133,4.28798500667355E-07,-18.2348505932373,1.49348877993601,0.401639399361603,-0.0233274797128889,1.86134967047167,-1.14549767358375E-05,-9.30109156765724E-06,-9.18749656670403E-06,3.5515455370439E-06
2013-08-22 07:00:00,1.33128064461558E-05,0.52351822900754,3.86466026938797E-06,10.8699674583314,-0.899158860382386,3.83697579117947E-07,-16.9835905919672,2.16849339306859,0.175445014906416,-0.0233339608996247,4.16868445489498,-1.48938493272936E-05,-1.53311383251733E-05,-1.28567770875909E-05,5.44565595666118E-06
2013-08-22 08:00:00,1.33951937351003E-05,0.523529513329965,3.98226440943243E-06,10.2563540887249,-3.82010833323573,3.85132038158934E-07,-15.6261782456886,2.6278496044218,0,-0.0233338805835923,6.06189759590585,-1.53661627085106E-05,0,-1.26756483648158E-05,5.3972292507419E-06
2013-08-22 09:00:00,1.33702097660815E-05,0.52352957591348,4.04575707815683E-06,10.412020261481,-5.7892118558018,3.85631423638132E-07,-14.8883171547059,2.63309011427909,0,-0.0233337122659162,7.13223805845756,-2.05135140114864E-05,0,-1.25958042266845E-05,5.40413949637905E-06
2013-08-22 10:00:00,1.35328889734791E-05,0.419384994687375,4.33411485259386E-06,10.9487208949241,-6.89607529633007,3.87714860079794E-07,-14.5298179909429,2.5739709870324,0,-0.0233337760295468,7.50716583406478,-2.26401421143004E-05,0,-1.14830868135272E-05,5.30879366150544E-06
2013-08-22 11:00:00,1.31917430012707E-05,0.523507262800745,3.88695624465518E-06,10.858823873236,-5.83076589110196,3.84923054896526E-07,-15.0250850402672,2.51836515851836,0,-0.0233336436730813,6.97850735394261,-2.51049511164724E-05,0,-1.15648453934139E-05,5.50346417897883E-06
2013-08-22 12:00:00,1.33471507454581E-05,0.523534880130222,3.97153036605622E-06,10.9310239152442,-3.51731324271218,3.85484768049586E-07,-16.0210068319857,2.30645967429189,0,-0.0233335880019916,5.80065558140249,-2.58738510565716E-05,0,-1.25238756679238E-05,5.46545349908024E-06
2013-08-22 13:00:00,1.33235815456974E-05,0.523529012980636,3.92391685033976E-06,10.9781328607945,-1.73063139492109,3.84970293859705E-07,-16.9575692311128,2.62550224718041,0,-0.0233336603316554,4.584390670192,-2.42085384472692E-05,0,-1.4410241541452E-05,5.52031464937782E-06
2013-08-22 14:00:00,1.39216278064276E-05,0.523784035821848,4.24052360571454E-06,9.99872278131316,0.546547132368376,3.88578033490571E-07,-17.4766270768712,2.56012314612075,0,-0.0233326481340986,3.87079999364618,-2.09261588645649E-05,0,-1.61699681307808E-05,5.33966973937539E-06
2013-08-22 15:00:00,1.38988583573273E-05,0.523783569064207,4.1548391218888E-06,11.3080487850059,1.13817410984743,3.87425882373906E-07,-18.2362975192336,2.47457037980041,0,-0.0233326443598661,2.81505471274523,-1.97046441354609E-05,0,-8.21310727587843E-07,5.26297410269028E-06
2013-08-22 16:00:00,1.38707251989947E-05,0.523783662749696,4.0996579503828E-06,11.827969277832,2.08383516284452,3.86488909307404E-07,-18.6599130554506,2.61344254995187,0,-0.023332689695849,1.63421478580987,-1.75328498209846E-05,0,-8.03780945716426E-07,5.05316861785508E-06
2013-08-22 17:00:00,1.38042984570084E-05,0.523783264086756,3.94780294455907E-06,10.5416882369414,4.74786027790719,3.84964498250682E-07,-18.9123460314196,2.34568733714526,0,-0.0233325799613608,0.776660212878193,-1.81061531603657E-05,0,-8.25577822524792E-07,4.82815117401094E-06
2013-08-22 18:00:00,1.40033839061475E-05,0.523795688404582,3.64428544174762E-06,9.90026858294103,6.89618304354308,3.84483900314898E-07,-19.2192877256469,1.92235516012147,0,-0.0233320940740676,0,0,0,-8.59667342638204E-07,4.59067157260964E-06
2013-08-22 19:00:00,1.38105309656267E-05,0.523783007832051,3.9496296665878E-06,12.1652238528891,4.39228510115532,3.83016183778454E-07,-19.1633461488429,1.81537844965687,0.290004981442816,-0.0233325729973565,0,0,-1.37222753291013E-05,-8.86628488842689E-07,4.5636418874374E-06
2013-08-22 20:00:00,1.38562902759839E-05,0.523783481035947,4.04695126669242E-06,12.7084085508313,2.94845743947701,3.83408799108486E-07,-18.4337887319151,1.90226723591062,0.374215866886049,-0.0233325348148127,0,0,-1.32271374017776E-05,-1.61249260481004E-05,4.4764626252032E-06
2013-08-22 21:00:00,1.39004248974205E-05,0.52378383331423,4.08147718975928E-06,13.0285521972589,1.27313242792005,3.83764465420545E-07,-17.8048434901816,2.5211466099546,0.481570561727701,-0.0233325010855969,0,0,-1.27100077770486E-05,-1.50301866421361E-05,4.39570607581623E-06
2013-08-22 22:00:00,1.34234563963615E-05,0.523675236263064,3.89808688633226E-06,11.6867309512576,-0.000116305286200064,3.81189964913155E-07,-17.0152676811691,4.02522391241096,0.803096428623971,-0.0233333344127825,0,0,-1.19771562345292E-05,-1.40547655288787E-05,4.48972718457001E-06
2013-08-22 23:00:00,1.33360801785126E-05,0.523533553197438,3.85563362661056E-06,11.6942462021355,-0.350805126301873,3.80304409421765E-07,-16.456968754885,4.03604657797445,0.577291951056938,-0.0233334948454948,0,0,-1.29252696855104E-05,-1.45900663455016E-05,4.46087385343319E-06
2013-08-23 00:00:00,1.33332773315111E-05,0.523534410887837,3.90071025949476E-06,11.8189463623214,-0.818864215102204,3.8027276266201E-07,-16.1854548166063,4.0780256851309,0.607156682629459,-0.0233334874663817,0,0,-1.27976600397233E-05,-1.44695793684742E-05,4.4276546827195E-06
2013-08-23 01:00:00,1.33299360236788E-05,0.523533915808476,3.89199679609715E-06,11.8989003175772,-0.58041528595584,3.80151219807931E-07,-16.0847796219353,3.7370866128167,0.52901855921614,-0.0233334754010933,0,0,-1.31418191011861E-05,-1.4532544953711E-05,4.42114359777892E-06
2013-08-23 02:00:00,1.33698568194289E-05,0.523574584465734,3.85186169929145E-06,12.241884019628,-0.00837133931624511,3.80358912113791E-07,-16.1073099166619,2.99114059805993,0.382427451399505,-0.0233333879606481,0,0,-1.37417396149715E-05,-1.49854863361303E-05,4.43259932886765E-06
2013-08-23 03:00:00,1.39564863097723E-05,0.523783850688769,4.21109743131461E-06,12.724216089107,0.226839849560418,3.84456131406424E-07,-16.3900819835581,2.50998197803158,0.428602730952952,-0.0233324092046728,0,0,-1.29327923499183E-05,-1.55667004640769E-05,4.34244303014549E-06
2013-08-23 04:00:00,1.39289532373739E-05,0.523783404807038,4.15744217109059E-06,12.4438448329356,1.74217310552254,3.84451490951621E-07,-17.21966622096,2.09157341742254,0.441634033443067,-0.0233324005361875,0,0,-1.2882420894389E-05,-1.57264569241618E-05,4.51882532171407E-06
2013-08-23 05:00:00,1.39247064320436E-05,0.523783336658635,4.13108787379816E-06,12.4143663926056,3.03528099286547,3.84883849287165E-07,-18.5411320970986,2.01463474416054,0.576406741629185,-0.0233323277477724,0,0,-1.23417482476533E-05,-1.40163882922009E-05,4.69341753995614E-06
2013-08-23 06:00:00,1.39619271443462E-05,0.523784712085369,4.20904549229061E-06,13.3720862229148,0.0013411866367276,3.87282195086809E-07,-18.2026815244943,1.87658873696078,0.58124631438868,-0.0233324150689195,1.87098935189059,-1.60406939830489E-05,-1.23068570199614E-05,-1.32978202351195E-05,4.89487940969789E-06
2013-08-23 07:00:00,1.32947612837939E-05,0.00103886708179952,4.14668204152636E-06,8.96534087518179,3.59162694472787E-05,3.83981005294338E-07,-16.1883166422082,1.56426794743405,0.488084570711033,-0.0233352665079631,5.1929102371667,-1.4669999558651E-05,-1.34527961881972E-05,-1.61644149416866E-05,5.42134876569914E-06
2013-08-23 08:00:00,9.24072910990898E-06,6.33654500307701E-06,2.16083392456388E-06,3.59373788059129,-3.20313263937203E-05,3.45992605457149E-07,-13.9146417547392,1.7488399412369,0.354529298899861,-0.0233752129229403,8.24102407934642,-2.96216972063483E-05,-2.72857893217377E-05,-3.04764251760117E-05,9.86446450292432E-06
2013-08-23 09:00:00,9.07658409772669E-06,6.1507265516658E-06,2.05324708328979E-06,-1.86930805832984,7.90479244091162E-06,3.44873368938639E-07,-11.9782631369352,2.64358901971921,0.461665482916491,-0.0233769038018708,10.7657793659953,-3.90742992364443E-05,-2.77222487944435E-05,-3.02117175347059E-05,1.03214236700512E-05
2013-08-23 10:00:00,8.74507707712207E-06,5.64125833764226E-06,1.89448523258381E-06,-5.74948278189651,-0.000194666347125893,3.40964159753422E-07,-10.538033447545,3.1165793520982,0.783232992051324,-0.023380903188112,12.4113897057824,-4.69092220442825E-05,-2.79468690451736E-05,-3.42153133158507E-05,1.16704319201833E-05
2013-08-23 11:00:00,8.55237847907047E-06,5.37769507297952E-06,1.82400640111371E-06,-2.80416872209745,-6.89619887914289,3.39111819657967E-07,-10.0408397402971,5.43180904913627,1.23974903936978,-0.0233842613171506,13.0931585827198,-6.22726129276011E-05,-2.62450049291658E-05,-3.21498206390984E-05,1.2842440690124E-05
2013-08-23 12:00:00,8.55908096758498E-06,5.39337630651392E-06,1.8192538595442E-06,-5.27652400010643,-6.8961981619665,3.39498043430701E-07,-10.0745366042995,7.80989583536543,1.46621681123179,-0.0233836918856356,12.9946561897128,-6.51968763200156E-05,-2.46055604857815E-05,-3.22071014755201E-05,1.2950138834013E-05
2013-08-23 13:00:00,8.72858487756588E-06,5.65754347079155E-06,1.88926758331916E-06,-7.166348291569,-5.34028982006772,3.41757471620541E-07,-10.761805112198,9.80213265677317,1.44355350010345,-0.0233803331246101,12.046253318289,-6.21635867468764E-05,-2.30314576676136E-05,-2.92227081428926E-05,1.21698343704147E-05
2013-08-23 14:00:00,8.73578723881692E-06,5.64205562521748E-06,1.91213721127546E-06,-12.4479064504568,-0.000691643386273587,3.41928458820174E-07,-12.0421683621436,12.6812133675492,1.5116528437392,-0.0233809848567632,10.3213921820706,-6.00988179068812E-05,-2.26371601893476E-05,-2.69794674909303E-05,1.22080085670846E-05
2013-08-23 15:00:00,8.74324684064192E-06,5.61941889981939E-06,1.93657456711228E-06,-11.0311323951247,-0.000630490004674921,3.4199323227663E-07,-13.9282346244221,15.4940687737486,1.67287688002662,-0.0233820465752266,7.81653481892637,-5.24307461979348E-05,-2.19003130067534E-05,-2.56405148710215E-05,1.21667640296679E-05
2013-08-23 16:00:00,8.85974538348158E-06,5.7507541529241E-06,1.98842615843356E-06,-11.165215989516,3.70258748726624,3.43428119290135E-07,-15.9533700093801,16.7956872738466,1.93876520719473,-0.0233808851531745,4.7050163937126,-4.61286485673223E-05,-2.00948284236802E-05,-2.41211776827512E-05,1.15886477433184E-05
2013-08-23 17:00:00,8.84391332827707E-06,5.64487351318708E-06,1.91398717469761E-06,-10.1044490288954,6.89603452742617,3.4209484216894E-07,-17.8998348277552,17.2179537789315,2.18093118089887,-0.023380942635782,1.73282838315695,-3.93956481992739E-05,-1.94641923755654E-05,-2.35887319351491E-05,1.08651443954649E-05
2013-08-23 18:00:00,8.81716306035208E-06,5.56073387166757E-06,1.81652447124854E-06,-10.3314139256691,6.89612770652113,3.39742323671815E-07,-18.8681771227448,19.2468083460977,3.08007558362284,-0.0233795551080517,0,0,-1.79227433727931E-05,-2.20346986769115E-05,1.01256203354296E-05
2013-08-23 19:00:00,8.80318986074184E-06,5.5653258301102E-06,1.65428082643821E-06,-8.79769254456177,0.873778970172122,3.39633569866524E-07,-18.8049394012471,22.0677340122161,4.68453948617061,-0.0233805090556648,0,0,-1.67640060310248E-05,-2.08889184033936E-05,9.86344269064824E-06
2013-08-23 20:00:00,8.80530965406916E-06,5.57407804959354E-06,1.67569199342285E-06,-12.6189528339082,0.000244802939980316,3.40044782642078E-07,-18.216927918323,24.6014561972717,6.2575987462425,-0.0233807335379728,0,0,-1.61056223702758E-05,-1.92788587632009E-05,9.68380181667619E-06
2013-08-23 21:00:00,8.71451204957228E-06,5.48814019772005E-06,1.65261838067229E-06,-16.0032652851911,-4.38580493704414E-05,3.38910189273373E-07,-17.6238214291322,26.2235384221563,7.42701471903828,-0.0233820854360667,0,0,-1.62679656209548E-05,-1.91128454338951E-05,9.81502331979651E-06
2013-08-23 22:00:00,8.70424098522398E-06,5.47366599454772E-06,1.64589954932531E-06,-15.9169553801604,9.56534128140225E-05,3.38975440675093E-07,-16.9198719788233,26.0135984435989,6.84655737938947,-0.0233824293537175,0,0,-1.65181690934446E-05,-1.96495190516117E-05,9.76972870957663E-06
2013-08-23 23:00:00,7.7083533430454E-06,4.25661072311823E-06,1.36470048069466E-06,-16.85855341964,-8.93022303244033E-05,3.24435151675242E-07,-16.6146760112761,26.0656256655704,7.43127153950768,-0.0234787276348198,0,0,-2.99693667168413E-05,-3.60447207700219E-05,1.77260837968022E-05
2013-08-24 00:00:00,7.65465071497386E-06,4.20115177409566E-06,1.34722862603307E-06,-16.7435239689971,-0.443392604392358,3.23699947139191E-07,-16.348006690248,25.7871989157076,7.77131237489933,-0.0234806941754715,0,0,-3.13196463820304E-05,-3.85768270737259E-05,1.84612136070924E-05
2013-08-24 01:00:00,7.65715981570073E-06,4.20094295517442E-06,1.34290508771404E-06,-16.6864927854966,-0.166509978920791,3.23813371505198E-07,-16.1497292653538,25.3494595657975,7.6768602037214,-0.0234806172143294,0,0,-3.12978307483718E-05,-3.83914895216009E-05,1.83364249007314E-05
2013-08-24 02:00:00,7.70813814468489E-06,4.25731423866692E-06,1.35288992620094E-06,-16.8320072514318,0.49124619417318,3.24624743922872E-07,-16.0400865280778,24.6775662437398,7.72686070294187,-0.0234787634464301,0,0,-2.97477886994102E-05,-3.62046166306982E-05,1.74652943132487E-05
2013-08-24 03:00:00,7.71221762166743E-06,4.26084126660501E-06,1.3514383681267E-06,-16.9536570699937,0.0943259992225178,3.24797154738191E-07,-15.770612258597,24.6520970716357,8.00142453703056,-0.0234786294034327,0,0,-2.94726375701089E-05,-3.54686363878898E-05,1.75299999109601E-05
2013-08-24 04:00:00,6.83092764231995E-06,3.32754535328753E-06,1.13070347398243E-06,-16.878598741575,-0.608576692090316,3.10144024875158E-07,-16.3778206202877,25.3145018071373,8.57457342915796,-0.0234919122073957,0,0,-0.000171437616551316,-0.000207207516675396,0.000101417238500537
2013-08-24 05:00:00,6.83941775582744E-06,3.33716041926524E-06,1.12940361654881E-06,-16.5794866310545,-1.13225978255797,3.10666668732105E-07,-16.8511186558346,25.9752014971857,8.61173475009107,-0.023491908364056,0,0,-0.000168604550738564,-0.000203233801320138,0.000101148384291814
2013-08-24 06:00:00,6.87485066915314E-06,3.38086310564594E-06,1.15626099251455E-06,-16.291206489652,-3.19941605137801,3.13027556710104E-07,-16.320436632422,26.4173071395702,7.76067355750036,-0.0234919672391346,1.65749123942647,-0.00035006372292477,-0.000168395325161214,-0.000201553825171771,0.000104918833352675
2013-08-24 07:00:00,6.87546611593216E-06,3.40753462776714E-06,1.35093776698924E-06,-15.6467492474846,-5.16229031550603,3.13295520588993E-07,-15.6496108111767,26.5036032393602,6.38520407826097,-0.0234922240981429,3.59423781449225,-0.000335383627622935,-0.000171825829127613,-0.000203010122915472,0.000111403722696478
2013-08-24 08:00:00,6.88406758127186E-06,3.49073481182453E-06,1.35547018030515E-06,-14.0540668368426,-6.83393295762071,3.13385161877389E-07,-15.9389668023487,25.881689015372,5.7831505858395,-0.0234923258742365,5.18652893384621,-0.00033157059272112,-0.000172833061402912,-0.000211068012842389,0.00011525551486281
2013-08-24 09:00:00,6.86265504063158E-06,3.43072360505106E-06,1.32938579685195E-06,-12.3353311313692,-6.80917959012465,3.12937094523639E-07,-17.9628153753566,24.7960999992969,5.65456944468617,-0.023492272821653,6.68106817670098,-0.000332845287632071,-0.000172511050307605,-0.000228936825740007,0.00011835769614
2013-08-24 10:00:00,6.84968539948576E-06,3.41222061062421E-06,1.30468214259141E-06,-11.8965328528918,-6.66446086191867,3.12879137326832E-07,-15.606350186457,22.6129706917299,4.19481473828469,-0.0234923148412137,7.3840157262534,-0.000338652274491076,-0.00018410424265025,-0.000255346709589368,0.00011918270641086
2013-08-24 11:00:00,6.84553707878598E-06,3.41230845351517E-06,1.29076411078403E-06,-11.9604981705246,-1.99736195281034,3.12966970177738E-07,-19.0523204141703,20.8359280221116,4.49619031139817,-0.0234923127907026,7.70253269489061,-0.000341537183340977,-0.000181658698910098,-0.000268168052537611,0.000119549516066473
2013-08-24 12:00:00,6.84496304035748E-06,3.4086277671138E-06,1.29094574490542E-06,-13.6542846214488,-0.215022086765261,3.13319835722023E-07,-18.2225588651002,19.9701507252153,4.54255426260623,-0.0234923418804163,7.60364018948613,-0.000343810845708328,-0.000182628593540898,-0.00027510579065234,0.000120249932919465
2013-08-24 13:00:00,6.84292145067983E-06,3.43921185645203E-06,1.30305579217317E-06,-13.3710530540933,-0.145149127432932,3.13042778090916E-07,-17.7862547590799,20.2263284673788,4.78414175582086,-0.0234922981438345,6.31646806011233,-0.000344437769309717,-0.00018158260849242,-0.000278393834745056,0.000120019938613415
2013-08-24 14:00:00,6.8347122364958E-06,3.39778315667527E-06,1.31008244982325E-06,-11.2929227961158,-0.178608266737234,3.12506106239241E-07,-17.900524058925,20.598453751081,4.4262977591358,-0.0234922275562054,4.37179867019842,-0.000348499986955657,-0.000186216604032012,-0.000282112159824056,0.000119974214690773
2013-08-24 15:00:00,8.70198364300248E-06,5.53717289825558E-06,1.89342320473076E-06,-11.0185914061135,3.25400009273539E-05,3.41359657573176E-07,-16.0782769067353,20.7459044479277,3.58214147835191,-0.0233847500868795,2.79226787065507,-4.50801901315046E-05,-1.84229185495894E-05,-2.66044296133074E-05,1.14829720813257E-05
2013-08-24 16:00:00,8.92250269139395E-06,5.87168427383944E-06,1.95152622928648E-06,-7.9338312996505,0.000488273627952523,3.43554685496003E-07,-17.0715166336514,20.7676057022148,2.83032085849186,-0.0233799203928964,1.43039319455612,-3.82948103312636E-05,-1.77843143941629E-05,-2.35229418632663E-05,1.01632013325185E-05
2013-08-24 17:00:00,8.90947979952215E-06,5.78838500912252E-06,1.94180237312683E-06,-9.55532207860176,3.31651666361263,3.41964900365102E-07,-17.5533611893366,20.5009090923165,2.70427668891214,-0.0233789419718631,0.610440738060658,-3.88788150018179E-05,-1.79512478597985E-05,-2.35377920121387E-05,9.81269899110669E-06
2013-08-24 18:00:00,8.84850655496257E-06,5.71040067988538E-06,1.86144415843787E-06,-6.72050618685862,1.84720856311563,3.39277487541622E-07,-17.9325887704804,19.937683124264,2.89162660411633,-0.0233795720907948,0,0,-1.78656466065661E-05,-2.46854295036485E-05,9.63648300044795E-06
2013-08-24 19:00:00,8.84583247940271E-06,5.70725824505743E-06,1.85955848229063E-06,-6.48484034227989,1.92527672580192,3.38868403373929E-07,-17.8992450973354,19.527524091158,2.9547090256295,-0.0233798276532372,0,0,-1.78116723430151E-05,-2.53550095259136E-05,9.47882422739494E-06
2013-08-24 20:00:00,8.84415873103551E-06,5.70282871826517E-06,1.85395367198812E-06,-10.2572941480616,5.60242710143354,3.38409957127043E-07,-17.4752090307756,19.3874247069243,2.7660762237471,-0.023379996685702,0,0,-1.80920015403103E-05,-2.5293654481267E-05,9.37322857266149E-06
2013-08-24 21:00:00,8.84562241708687E-06,5.7040184756793E-06,1.86191117568406E-06,-7.68707730772839,2.75046936521376,3.38335288198042E-07,-16.9874071738973,19.3536488490148,2.59379089504769,-0.0233800780184309,0,0,-1.83593166024565E-05,-2.47371482700469E-05,9.29331447496521E-06
2013-08-24 22:00:00,8.84232209223621E-06,5.70570732836324E-06,1.85742252660875E-06,-9.92823996153197,4.78593182800456,3.37954146402029E-07,-16.39935002874,19.5440441034187,2.02103957187725,-0.0233801344592849,0,0,-1.95934150127783E-05,-2.42499956051461E-05,9.21679612268268E-06
2013-08-24 23:00:00,8.84583279803446E-06,5.67540135471571E-06,1.8577166025582E-06,-10.1373834045425,4.18719954466925,3.38097608141316E-07,-15.9594722682656,19.7589543522168,2.17412612813242,-0.0233801027169176,0,0,-1.919009731931E-05,-2.34253688117363E-05,9.15034682927749E-06
2013-08-25 00:00:00,8.84278163069512E-06,5.67868592739051E-06,1.87797610429344E-06,-6.33484980619894,0.0012790937691662,3.38199478537021E-07,-15.6527636081666,19.9243997953162,2.08535860460585,-0.0233802063797728,0,0,-1.9436871670365E-05,-2.27053240269441E-05,9.1011706128892E-06
