,CCGT,CHP,Imports_Exports,OCGT,battery storage,coal,distribution network,hydroelectricity,offshore wind,oil,onshore wind,solar,solar curtailment,onshore curtailment,offshore curtailment,V2G
2013-05-15 09:00:00,4.62379998633955E-05,8.82844838275784E-06,-2.2482493913972,1.12127780536362E-05,-0.0724999495201313,7.34280229320851E-05,-72.2500512819244,-4.82334307844479,28.7201555004208,9.84017109510925E-06,12.1871108109884,38.4872987467153,-0.000173660773195811,-0.000104057956550386,-0.000147315554730561,7.36868315934949E-05
2013-05-15 10:00:00,4.6117087137438E-05,8.79911722538709E-06,-2.3455085754907,1.12015324207724E-05,-0.0528517257233163,7.33613381217078E-05,-69.6832725868255,-4.82334338283216,27.0920634815295,9.83693113282163E-06,9.82258864785722,39.9907581529955,-0.000177862960295606,-0.00010692233177673,-0.000152887985051407,7.4453943705669E-05
2013-05-15 11:00:00,4.61419716573481E-05,8.81931371376948E-06,-2.78842277652186,1.12057768495007E-05,-0.0467465061792183,7.33871002910036E-05,-70.3603456971809,-4.82334328684772,27.1951427278484,9.83677707800973E-06,12.1724723213975,38.6516739266154,-0.000177751954014099,-0.000104441317765706,-0.000152246187380008,7.43850778829184E-05
2013-05-15 12:00:00,4.61957389693029E-05,8.84052170884375E-06,-2.5282507986011,1.12274109713334E-05,-0.0459829836166761,7.33497908080243E-05,-69.4533838401172,-4.82334342756559,27.8164521803088,9.83548871546083E-06,14.4629159363825,34.5720230175991,-0.00018110359617688,-0.000102944150861733,-0.000149577743809672,7.51123362493554E-05
2013-05-15 13:00:00,6.49383901043425E-05,1.40338719283664E-05,2.85554878204866,1.41581784208698E-05,6.62353270271832E-06,0.00010258820547345,-67.5319103638856,-4.8243520588255,26.3835890764476,1.10532983166626E-05,14.9521756221427,28.1649654732829,-7.1504193833466E-05,-3.26652864361976E-05,-4.64679645724075E-05,2.3789346520177E-05
2013-05-15 14:00:00,7.7771950141353E-05,1.62476314963808E-05,7.89316664405501,1.59827187864467E-05,-2.46064092432547E-05,0.000121902613573918,-70.2151129258592,2.69878203277538,23.4458250225156,1.16438273220714E-05,14.2184725600492,21.9588300217001,-5.59186332961557E-05,-2.5580874606133E-05,-3.63385037405734E-05,1.88216954473292E-05
2013-05-15 15:00:00,0.000667026847726092,1.64120709543525,12.863264727056,3.49345527208707E-05,5.6564511993577E-05,0.00102402086613543,-68.4597222861509,2.98666992038161,22.2609814917547,1.58043856473255E-05,13.0617850100215,15.6441056369086,-3.10307962982642E-05,-1.23912767295307E-05,-1.66420132475267E-05,8.98581992613019E-06
2013-05-15 16:00:00,7.45987355967268,2.20207913821498,12.1209943049065,4.22841640186281E-05,0.000139545279378055,5.30915919946576,-72.1187230148756,2.9855045143159,21.6387092148751,1.67028667958486E-05,10.8750700431876,9.52721460055714,-2.48322328290384E-05,-1.20641542894503E-05,-1.56080027609846E-05,8.4508828980401E-06
2013-05-15 17:00:00,19.933645247766,2.24177142196222,10.1972497934765,4.25760913170226E-05,-7.14683975649692E-05,5.30904774705727,-74.7810537084686,2.98602561130058,21.3518644898655,1.6676497093089E-05,9.05728246551785,3.70425787984023,-2.30082465350222E-05,-1.23158489794495E-05,-1.57918166339357E-05,8.09020764207837E-06
2013-05-15 18:00:00,23.9154059527453,2.27629074411232,8.27684988685065,4.86981436138007E-05,0.000669543458949335,8.13256682068738,-74.6528512649153,2.98540179465741,20.6202517062775,1.72622082812807E-05,8.44540300576528,0,0,-1.19436559766483E-05,-1.54431848989489E-05,7.52897956907213E-06
2013-05-15 19:00:00,23.9153789367029,2.27628906372066,6.47307185163988,4.87226339023925E-05,0.00017690741785905,8.13247123898692,-72.931936685953,2.98515616900881,20.3729861675288,1.72544554658214E-05,8.77639527461692,0,0,-1.19056278207107E-05,-1.57384201594439E-05,7.46553664718115E-06
2013-05-15 20:00:00,23.9145851817888,2.27622571378466,4.25361165753399,4.62837665834141E-05,-7.59082629449537E-05,8.11444318449984,-70.3695690503003,2.9839165003104,20.0409902005032,1.70038555584872E-05,8.78586666305445,0,0,-1.21408033852423E-05,-1.63052255340936E-05,7.5696252507828E-06
2013-05-15 21:00:00,23.9140052447561,2.27618018798223,4.16675889248361,4.55399857134209E-05,-0.000404143577420157,5.32232153890362,-66.5485141814352,2.98319211898445,19.8266194516678,1.69320386156835E-05,8.05983644354685,0,0,-1.23534202509962E-05,-1.64754232961464E-05,7.54707238357606E-06
2013-05-15 22:00:00,23.9143755425849,2.27621042808222,2.97255042567751,4.59777068743748E-05,-0.000532143071175319,7.27071624590882,-63.9005706048591,2.98143382577653,18.9482263629622,1.69579833254075E-05,5.53758561216423,0,0,-1.28962426772453E-05,-1.6596413457119E-05,7.46767467712452E-06
2013-05-15 23:00:00,23.9160544081593,2.27634464766257,2.50473435646957,6.16035727455429E-05,-2.05056836144869E-05,8.13455079059873,-62.283192976292,2.98029919138717,17.6689849157825,1.82873824577904E-05,4.80221990148052,0,0,-1.19313567267872E-05,-1.53086809649139E-05,6.72392644959221E-06
2013-05-16 00:00:00,23.916326472168,2.41254024179947,2.66097884662793,0.000790862821292593,0.000315480422785297,8.13507481041951,-61.7229662024883,4.256024294149,16.133277094501,2.33496905248893E-05,4.20765773110184,0,0,-9.64718286250747E-06,-1.24036457145209E-05,5.29091627430935E-06
2013-05-16 01:00:00,23.9163249625574,9.4637133823322,-0.92719996503911,0.000784158684094008,8.80783168975016E-05,8.13507332595299,-61.9518551687879,4.74409263661808,12.6309195171267,2.32950236993255E-05,3.98807908954519,0,0,-9.73819719398361E-06,-1.2618793728354E-05,5.28943056420774E-06
2013-05-16 02:00:00,23.9163232363857,13.3320103904958,-1.37258956984142,0.000777618459436528,3.38395849950332E-05,8.13507183320343,-62.7400184496842,6.25823225412728,8.42632222136042,2.32561389286075E-05,4.04385673921119,0,0,-9.7767507996679E-06,-1.2789429982913E-05,5.34957144167364E-06
2013-05-16 03:00:00,23.9163296122795,13.5186450615533,-1.41751945496156,0.380913560190819,0.051848932853094,8.13508374857469,-65.162617213294,10.5004593742902,5.79610367189768,2.385059933751E-05,4.28077138191414,0,0,-9.55643498634665E-06,-1.28146107868368E-05,5.38672892384427E-06
2013-05-16 04:00:00,23.9163277872225,13.518632856869,-1.50642928039675,6.90109125089206,0.0460012897627067,8.13508247527163,-71.0572733957558,10.4994075523809,4.55188815511807,2.37903965200604E-05,4.99529010585444,0,0,-9.45013341420206E-06,-1.31835021936517E-05,5.56721287564856E-06
2013-05-16 05:00:00,23.9163266936868,13.5186301483315,-2.85222624332879,8.06786990302648,0.0537496585954351,8.1350829614063,-74.4074513883366,10.4986246174105,3.89171538023158,2.38008610623832E-05,5.0604352787042,4.11727744798243,-1.59112040657846E-05,-9.40066081633093E-06,-1.32218908092767E-05,5.73688805782483E-06
2013-05-16 06:00:00,23.9163275692913,13.5186383311122,-2.96503965304696,0.183665398674617,0.0569557913973641,8.13508436258544,-72.6352976413463,10.4980150447906,3.29545481886387,2.38205379580043E-05,4.07795046120872,11.9182776109492,-1.33783180277604E-05,-9.53656053681226E-06,-1.35720787037208E-05,5.7767904086327E-06
2013-05-16 07:00:00,23.91632622369,11.0915796283761,-2.75285130129111,0.000762925472456475,6.72361968623739E-05,8.13507458756867,-69.6811087414164,3.01471357887354,3.03799156459403,2.32546962622161E-05,4.43943315466254,18.7980469257987,-1.54177004975982E-05,-9.57735423812169E-06,-1.40127450055285E-05,5.96943935468247E-06
2013-05-16 08:00:00,23.916329427024,2.36671319189409,-2.51185312870019,0.000755376500631664,0.000248634462270725,8.13507801892065,-67.7370544389836,2.99948379319307,3.9557105363706,2.33175262825493E-05,5.47630050283912,23.3983286742802,-2.1244432523281E-05,-9.31123977767593E-06,-1.35827461923519E-05,5.97466804044282E-06
2013-05-16 09:00:00,21.0834440975391,2.27266250529554,-3.69326522502042,4.2345483138414E-05,-0.0324689994262704,5.30907072414398,-66.7557156075734,2.35010869107735,6.77695576980419,1.66339927425424E-05,6.60601391630187,26.0832254657579,-3.08338086950005E-05,-1.28621441870936E-05,-1.78943415922426E-05,8.52214935663493E-06
2013-05-16 10:00:00,15.3512881031695,2.27286924459725,-3.04363485038315,4.23926682628879E-05,-0.0131188069840815,5.30912152911769,-64.1769836229011,-1.41234465760546,10.4464794042765,1.6649346721775E-05,6.70462308142339,28.5617325061619,-3.31218784284952E-05,-1.27653664741189E-05,-1.66036193956742E-05,8.49706017742047E-06
2013-05-16 11:00:00,13.098692119366,2.27306659363704,-1.57348300005115,4.20319865274327E-05,-0.00958206202140124,5.30913570987629,-64.9658024815812,-2.19704988336693,13.1154705424018,1.66549079041247E-05,8.35481245904144,26.5947722801848,-3.40114926369369E-05,-1.24774073916503E-05,-1.6062308199885E-05,8.50523558734958E-06
2013-05-16 12:00:00,12.7136392672391,2.27324683474301,-0.321426127092383,4.20557114259036E-05,-0.00865741896383504,5.30913079030905,-67.0132077818667,-2.1830655951174,17.339110330255,1.66566539987294E-05,9.6904443623944,22.2008157746981,-3.29530073180156E-05,-1.22771098984222E-05,-1.56232681396418E-05,8.52786167576368E-06
2013-05-16 13:00:00,11.6567613902462,2.27340895984652,1.32848477108543,4.20951301997499E-05,-0.00843100437629451,5.30913519491652,-68.8415166905556,-2.85568701231347,22.1190768172946,1.66631181436487E-05,11.3212199802856,17.6975764409406,-3.22077356100141E-05,-1.20430695438855E-05,-1.51864969773428E-05,8.55702647123204E-06
2013-05-16 14:00:00,8.57978491323764,2.2735408323167,3.59446442221485,4.21479592645649E-05,-0.00853332271768451,5.30914965309557,-69.8570148854811,-4.00659770834097,26.6189945640124,1.66749016329051E-05,12.9764613720357,14.519776965267,-3.08298318299593E-05,-1.18091263408244E-05,-1.47083489111779E-05,8.58825865450871E-06
2013-05-16 15:00:00,12.1612545358229,2.27368219973295,2.86657284745691,4.22049323539449E-05,-0.00929206951802821,5.30913332065367,-72.2637747052996,-2.58047898482647,28.1004688619971,1.6686183078859E-05,13.6801857913034,10.4622707823616,-2.69882105859814E-05,-1.1712421980462E-05,-1.46278932800072E-05,8.57441510076789E-06
2013-05-16 16:00:00,16.4570157908188,2.27380782763073,2.18047857260034,4.23015420455355E-05,-0.0102019215448073,5.30910141095317,-74.4102775917872,0.602910116822414,28.9159769082336,1.66950563677833E-05,12.2649519987104,6.41625699198849,-2.41800844532612E-05,-1.1880320792298E-05,-1.45633904856197E-05,8.40441954324053E-06
2013-05-16 17:00:00,20.4101688982026,2.27391518218104,1.35022704939618,4.24479854829596E-05,-0.0102111898064663,5.30904895403566,-75.6174556815153,2.48344377939637,28.677789196348,1.66812610740423E-05,12.4230143690941,2.70008000077433,-2.43110020717096E-05,-1.18667094557172E-05,-1.45094194944875E-05,8.16979368948061E-06
2013-05-16 18:00:00,20.4347395970352,2.27401546821986,1.22127676231349,4.25234496652488E-05,-0.010727906971379,5.30903086540605,-74.5733987972316,2.4746095369092,28.4579243998986,1.66697100675165E-05,14.4125264608167,0,0,-1.16299703140866E-05,-1.46685976676508E-05,7.98906486261667E-06
2013-05-16 19:00:00,18.5721605995911,2.27411350857473,0.905947442619195,4.25925321666834E-05,-0.0119019546901265,5.30905891486747,-72.8178439075508,1.57494711071276,27.8463670140973,1.66796556612151E-05,16.3471476805328,0,0,-1.13885906152355E-05,-1.48814691809562E-05,7.9018635748846E-06
2013-05-16 20:00:00,16.911842290229,2.27420295082127,0.681296599523274,4.26450919831702E-05,-0.0132267835935589,5.30907966017362,-69.7578100444844,-0.48618246143735,27.6275102933297,1.66871841446307E-05,17.4532838533985,0,0,-1.12567182317314E-05,-1.49445568264781E-05,7.84736075464572E-06
2013-05-16 21:00:00,16.5883684417445,2.2742856516012,0.403188453541303,4.27017506131581E-05,-0.0152659645899144,5.30908450478179,-66.0069752961329,-1.57017447425156,25.9074300132705,1.66890948048534E-05,17.1100554517477,0,0,-1.12821410620297E-05,-1.53189297395286E-05,7.77592769359444E-06
2013-05-16 22:00:00,19.2248043079657,2.27435331588691,1.91185681669331,4.27234612192996E-05,-0.0189550859883087,5.30902759266614,-63.285729418232,1.28213613978902,18.9537025425821,1.66757828183609E-05,14.3488016349178,0,0,-1.16236427996069E-05,-1.58475534549893E-05,7.71636121779326E-06
2013-05-16 23:00:00,21.2459834349751,2.27442467553323,1.78619489266636,4.27423277744425E-05,-0.0322601239838846,5.30899786642256,-61.7540458951698,2.30245013256728,16.5691523684892,1.66656558003987E-05,12.299101144781,0,0,-1.19286546158467E-05,-1.58937978418052E-05,7.64482347143015E-06
2013-05-17 00:00:00,23.8487248571785,2.2750112715631,1.94252976499058,4.2875979728106E-05,-0.00521728689251568,5.30975970560135,-60.8292275747645,2.94740267130845,14.2174729709659,1.66701450792905E-05,10.2935426699123,0,0,-1.22860446146597E-05,-1.60971029786339E-05,7.59542587248541E-06
2013-05-17 01:00:00,23.9160107110031,2.27634207027257,3.50409526352159,5.9753634169923E-05,-1.72948311166308E-05,8.1344796201407,-61.0840007392848,2.94961184368776,11.5602555773728,1.81109973759398E-05,8.74319829842072,0,0,-1.13130728600513E-05,-1.47082663443214E-05,6.81188805229042E-06
2013-05-17 02:00:00,23.9163247439569,2.32658313576448,5.15516979746176,0.000762196147335524,0.0535520272952383,8.13507457770915,-62.0324301778402,4.89852364374234,9.40523938333032,2.33208462470556E-05,8.14121855726442,0,0,-8.99987655567198E-06,-1.17476865307751E-05,5.39656381851703E-06
2013-05-17 03:00:00,23.9163239641459,2.36818289227088,6.17479044883123,0.000759926947870192,0.035264449765137,8.13507399155651,-64.5374600071432,6.70477491463405,8.99492904438261,2.32985732833874E-05,8.20737807074573,0,0,-8.99148720433634E-06,-1.17583114518354E-05,5.53709531754387E-06
2013-05-17 04:00:00,23.9163230272545,3.91392399801686,6.49155964715504,0.000757436369864053,0.0387486243910628,8.13507357724747,-70.5382920335679,10.2043300946022,9.40142691614889,2.32855753990265E-05,8.43616602618704,0,0,-8.95484218193965E-06,-1.16754382685258E-05,5.70356285288126E-06
2013-05-17 05:00:00,23.9163226826759,10.9061278999246,5.90909589285889,0.000755192299561241,0.0354675235534109,8.13507361558766,-74.0617640885966,5.45240049285426,8.62095639505305,2.32839875246064E-05,7.62333430281824,3.4622639486442,-1.65914118362241E-05,-9.05030093000701E-06,-1.18306216164896E-05,5.84808896783197E-06
2013-05-17 06:00:00,23.9163244150828,10.341050752459,4.21880746936497,0.000753365348609269,0.0462818794491202,8.13507437073409,-73.1952720969899,3.050247547517,7.75473757970949,2.32859832822781E-05,5.93840254996579,9.79362389450362,-1.40578232712188E-05,-9.27103988467898E-06,-1.20208751129454E-05,5.86290516429732E-06
2013-05-17 07:00:00,23.9161128658086,2.27635073948105,5.11289774312605,6.64434537183746E-05,-1.19635365791438E-05,8.13467741105609,-70.5541112927625,2.84085147284969,6.99117695805214,1.85307384357155E-05,5.24058436753694,16.041457615717,-1.88033189479598E-05,-1.15084603691868E-05,-1.5054849741702E-05,7.23815204528319E-06
2013-05-17 08:00:00,23.9144577679224,2.27622802222015,0.673769175488624,4.5422985770985E-05,-0.0295348869330352,6.21299894907605,-67.9719988299346,2.78022395189735,6.00878324356895,1.69589391895918E-05,4.95098778102497,21.1841054202864,-2.48311807427133E-05,-1.28300341200013E-05,-1.71514206723735E-05,8.10776649698898E-06
2013-05-17 09:00:00,23.9145274416482,2.27622878588188,0.761534761517863,4.53933501824649E-05,-0.0441431799067742,5.63415022783301,-66.8388449589739,-0.378702157003468,5.39637703540278,1.6976083063879E-05,5.00014401850932,24.2787525120571,-2.88217277894834E-05,-1.27673045222538E-05,-1.72321452783848E-05,8.12406738194663E-06
2013-05-17 10:00:00,23.9145319614218,2.27622992458362,0.788141874183305,4.53534524728617E-05,-0.0388030330302434,5.63353310407328,-66.0313171473037,-1.28506914502016,5.90015853582903,1.69741865045362E-05,3.81092982005656,25.0316921243945,-3.24039487280551E-05,-1.30594047445647E-05,-1.71285563658827E-05,8.20757014514431E-06
2013-05-17 11:00:00,23.9145116084656,2.27623003519232,0.758069881150084,4.53533879379443E-05,-0.0439555506943328,5.63500386196694,-66.3353136316061,-0.135591961796164,5.81280889771948,1.6967063990786E-05,4.48327230519821,23.6349936097434,-3.35504951689408E-05,-1.289598726109E-05,-1.70548101771715E-05,8.28288245019138E-06
2013-05-17 12:00:00,23.914433069535,2.27622912826061,0.831336802876916,4.53691865954676E-05,-0.0614100520870767,5.65636042879384,-67.1400165688866,2.340352941157,6.04170789573364,1.69507041197079E-05,5.11540564302912,21.0256270425334,-3.11326230179974E-05,-1.27798891643447E-05,-1.70355313804222E-05,8.34133387271164E-06
2013-05-17 13:00:00,23.9153405444081,2.27629198841371,1.93496797488959,4.81664034211891E-05,-0.000195208710771663,8.13239336175968,-68.598264123917,2.79036077005464,6.39369106908029,1.71814218312855E-05,5.78865651012787,17.3667751005957,-2.71584900250663E-05,-1.24355143555238E-05,-1.65512384531539E-05,8.20769720692835E-06
2013-05-17 14:00:00,23.9163245036457,8.25097649915641,1.92100927730061,0.000745561847897485,0.00188434970358822,8.13507464897506,-70.680155151822,2.81456924313583,6.57004017286132,2.3267479606843E-05,6.42259330017156,12.6469748927942,-2.0070769496727E-05,-9.13614758789863E-06,-1.22602853755467E-05,6.04916395777956E-06
2013-05-17 15:00:00,23.9163227111445,13.4982881273886,2.09764944053525,0.000753256936520531,0.000808267440331094,8.13507360741811,-72.9676688184285,3.43406478208672,7.21080406062767,2.32619287745954E-05,6.78778694194593,7.88615474734517,-1.99880670908203E-05,-9.1032777699217E-06,-1.20816396702068E-05,5.94718958671435E-06
2013-05-17 16:00:00,23.9163217232848,13.5002000658173,1.48537543792726,0.000747927247052042,0.000475620974976124,8.13507209478943,-74.572128449642,8.47098050998023,8.0787927073881,2.32408136840833E-05,6.51662643255621,4.46757084529927,-1.75503701585021E-05,-9.19573586862366E-06,-1.18895752738624E-05,5.84108794415892E-06
2013-05-17 17:00:00,23.9163290509871,13.51864323572,1.47780975256232,0.235084444075491,0.104560788856557,8.13508417307568,-74.9849341251258,10.343763684147,8.7708212289917,2.38559344156921E-05,6.82878794431577,1.65408389404131,-1.82069700179483E-05,-8.99038154016527E-06,-1.15377173024172E-05,5.58105533700624E-06
2013-05-17 18:00:00,23.9163235243903,13.5180188282325,0.642378307013327,0.000939627110468524,0.0972216043943847,8.13507409426448,-73.6031541823266,10.3440867561652,9.25556423102918,2.33615987938415E-05,7.69356436935564,0,0,-9.00606164284143E-06,-1.16439500816625E-05,5.56789659070978E-06
2013-05-17 19:00:00,23.9163225688279,13.5043446219909,-0.167531984787753,0.000749203288723641,0.000449062449535251,8.1350716185408,-71.6131331253503,8.36478718924363,9.46501604901089,2.32497892269308E-05,8.39394220550055,0,0,-8.9376609141883E-06,-1.16235622084844E-05,5.54094971605264E-06
2013-05-17 20:00:00,23.9163233135135,13.5052242663646,0.898103051808895,0.000752699346368894,0.000542061967113853,8.13507203390814,-69.141850139594,4.59105485844728,9.53079897902114,2.32627945697967E-05,8.56399627929618,0,0,-8.91238814577808E-06,-1.1599183520822E-05,5.51871835405315E-06
2013-05-17 21:00:00,23.9163245657784,11.195461487303,1.14245043979076,0.000745457485476763,0.000617716790015243,8.13507289214138,-65.9344523554376,2.83851084910702,9.88680666302537,2.32818908843866E-05,8.81847955307244,0,0,-8.86009642494106E-06,-1.15077104873507E-05,5.48022411163165E-06
2013-05-17 22:00:00,23.9163257732081,8.66782997783133,-0.552688480231396,0.000747428932493381,0.000867776318274955,8.13507374461793,-63.5541729847431,2.84511917695145,12.5830231132054,2.33016064324357E-05,7.95789142502196,0,0,-8.97382122633562E-06,-1.10830527960744E-05,5.44108620654215E-06
2013-05-17 23:00:00,23.916326463028,3.20711817191032,2.05736053754277,0.000749587087857001,0.00188481450648679,8.13507452587413,-61.6734725330286,2.85724313747181,12.8895125374753,2.3329375907555E-05,8.60821953240923,0,0,-8.87163268684394E-06,-1.10256144027687E-05,5.4048556267326E-06
2013-05-18 00:00:00,23.9153353118488,2.27629343040712,0.9923778497362,4.8667382636087E-05,-0.000174334655970811,8.13241977004014,-60.3679399424325,2.8343385388288,13.1232231702918,1.71850959594413E-05,9.09411608228647,0,0,-1.19182057176907E-05,-1.50332731673899E-05,7.2834124200372E-06
2013-05-18 01:00:00,23.9153500756145,2.27629437398133,1.47874100792442,4.87236084831124E-05,-2.2111245796695E-05,8.13245309925667,-60.0562414195477,2.83732406297255,12.4885168229348,1.72063555734564E-05,8.92757405664881,0,0,-1.19342855530131E-05,-1.52348376412021E-05,7.24104364698149E-06
2013-05-18 02:00:00,23.9153628529595,2.2762941038893,1.0047042592849,4.87527693899209E-05,6.97069829609616E-05,8.13239582865768,-60.0901317359554,2.84087058088268,13.1069432448335,1.72415014641256E-05,8.81348079331546,0,0,-1.19188636614951E-05,-1.51384524747371E-05,7.23451312229982E-06
2013-05-18 03:00:00,23.7606818307812,2.27635303663101,2.68395694134172,4.2890354562868E-05,-0.0125647733948636,5.30936733174433,-60.0490565045698,2.8253975622171,14.483170402454,1.66544499603865E-05,8.72269252615602,0,0,-1.24794197985217E-05,-1.5735769208824E-05,7.65570128876046E-06
2013-05-18 04:00:00,23.5647838297684,2.27635290503019,4.1782029572223,4.28181985476879E-05,-0.0134257581783791,5.30920348544863,-60.9907920384763,2.80643249746871,14.5154090897317,1.66465538424968E-05,8.3538315732167,0,0,-1.25401620723987E-05,-1.60392500245052E-05,7.74711318469503E-06
2013-05-18 05:00:00,22.5067659822349,2.27635354737925,3.72966832626688,4.27552650216444E-05,-0.0193861878885065,5.30900274674209,-62.2244485438359,2.61380714866175,14.4096338627044,1.66576366619457E-05,8.5458154461165,2.85281015517417,-2.41522751692407E-05,-1.24513503395951E-05,-1.62527715035949E-05,7.88770306608945E-06
2013-05-18 06:00:00,21.1478866085352,2.27635461897452,2.71085474712827,4.26183886183303E-05,-0.0165064097996292,5.30902944974369,-62.9178835754338,2.41046052189031,13.1135226925766,1.66658307430735E-05,8.18568165563146,7.78061906166194,-2.06189097640838E-05,-1.24851747267949E-05,-1.6613538664064E-05,8.08384006200308E-06
2013-05-18 07:00:00,16.6856130425954,2.27633531734916,1.97067628515785,4.22436844051173E-05,-0.0136604950830325,5.30908774933313,-62.4000178395898,1.34528036906754,13.3429480126319,1.6677803464127E-05,8.03580232359829,13.4479534993206,-1.89577133462951E-05,-1.25297028675927E-05,-1.66352047828511E-05,8.38467975910876E-06
2013-05-18 08:00:00,11.4478176230827,2.27549213486076,1.87562129065287,4.20346517872157E-05,-0.0120094739486202,5.3091285948851,-61.5082568142838,-0.0833086285426395,14.048593593512,1.66767701707873E-05,8.13683445647493,18.5101094499629,-2.25452484014654E-05,-1.25461088576115E-05,-1.67305567112024E-05,8.55005724666778E-06
2013-05-18 09:00:00,9.73071318031959,2.27548742294549,1.96843148178359,4.2030556852687E-05,-0.0104262773293554,5.30917287306489,-60.5015153320139,-2.59085599682547,13.062777846999,1.66773022125202E-05,8.21826337818532,22.5379758613825,-2.45297478427125E-05,-1.24965523793197E-05,-1.70732766284836E-05,8.60423471841798E-06
2013-05-18 10:00:00,8.82157761135723,2.27549598242433,2.22775152927575,4.20002708224958E-05,-0.00978997478334813,5.30920180565708,-58.1538560072302,-3.43522943178385,9.59832532058348,1.66759575899191E-05,7.84900420533251,25.5175448917383,-2.5382387921391E-05,-1.25372610444766E-05,-1.79819606848746E-05,8.60571869773406E-06
2013-05-18 11:00:00,6.86400463969411,2.27550744085622,1.63807837134929,4.19462298075627E-05,-0.00932572191628512,5.30923788895187,-55.3541796554721,-4.11371311733423,7.331015403459,1.66705647949831E-05,8.11815334540543,27.9412485691452,-2.61312409122518E-05,-1.25013989697241E-05,-1.84713917754777E-05,8.60103735906841E-06
2013-05-18 12:00:00,5.16938802985336,2.27552317764892,2.52177366670055,4.23203706928538E-05,-0.0100358880378568,5.30926468072335,-53.4307140848641,-4.31896498319601,6.00206037667383,1.66776984441628E-05,7.42491565118283,29.0568176880731,-2.70870918362619E-05,-1.25833255083674E-05,-1.9023216677656E-05,8.60493636346659E-06
2013-05-18 13:00:00,6.2594634794232,2.27553763849441,2.24083838419595,4.23488726941495E-05,-0.0113664112101462,5.30921698755836,-53.262075070904,-4.21700070670476,6.69587568765303,1.66754650722926E-05,7.05247684933231,27.6570635531853,-2.64367028740478E-05,-1.26518034679971E-05,-1.88574782100339E-05,8.57930084707245E-06
2013-05-18 14:00:00,7.0293721156232,2.27555328422437,2.95031848281248,4.20053794835989E-05,-0.0153815714180314,5.30919456954597,-53.9296717354558,-4.15898254827606,9.07780991688771,1.66761153762352E-05,6.5765535397325,24.8852609776454,-2.57458908164739E-05,-1.27535396324002E-05,-1.82270665297359E-05,8.55804174899795E-06
2013-05-18 15:00:00,10.9863730251977,2.27558962334671,2.61718946220406,4.20124367405607E-05,-0.0251247231848286,5.30911693984027,-57.2928961208516,-0.665494508453658,11.1476739855535,1.66663160917162E-05,6.26173779999611,19.385861119346,-2.50015058971919E-05,-1.28932208479226E-05,-0.0000182497658787,8.55685804141691E-06
2013-05-18 16:00:00,22.6541074061715,2.27568763092372,2.16903485290221,4.23776282712683E-05,-0.0389441859271769,5.30899588790513,-61.2268653596956,2.61321403493205,8.74580019808571,1.66385151199035E-05,5.29024820887248,12.2087478021479,-2.36666130276581E-05,-1.31392951822057E-05,-1.93342385887565E-05,8.33874948460866E-06
2013-05-18 17:00:00,23.9163235969929,4.62886362658527,1.76246764540231,0.000725349384215823,0.0388885895787817,8.13507334125447,-64.6089206421904,10.272303974559,6.08624913437206,2.32586846094669E-05,4.84196800562708,4.92609327521416,-1.56747895369598E-05,-9.47948901251693E-06,-1.41973627751781E-05,5.67386630663173E-06
2013-05-18 18:00:00,23.9163227072732,13.4859692339647,0.235915359404449,0.000724769990700998,0.0593446823620799,8.13507129132801,-65.884330067278,10.3050735364251,5.04003447264661,2.32144414391379E-05,4.70589525552896,0,0,-9.6003910855311E-06,-1.4461743150779E-05,5.56254409111093E-06
2013-05-18 19:00:00,23.9163233137059,12.5949718549335,-0.187746377773557,0.000722993449038713,0.0107701200373613,8.13507116342493,-65.0203706444494,10.2523454771936,4.80437841966147,2.32155894454173E-05,5.49355508511709,0,0,-9.46103651982273E-06,-1.45076157488262E-05,5.50770856815575E-06
2013-05-18 20:00:00,23.9163239783495,10.4368012556767,-0.522981476054178,0.00072466628647638,0.00906602924868215,8.13507151768116,-64.4029877406667,10.1628537631848,5.72875709391499,2.32312094399215E-05,6.5363917124921,0,0,-9.26900797807519E-06,-1.40112849936944E-05,5.47975726095498E-06
2013-05-18 21:00:00,23.9163246809703,10.1208522261025,-1.26614376852291,0.000726289889385365,0.00846539415264701,8.13507197996904,-62.026618939545,7.76749636017511,6.40028208930939,2.32455939861283E-05,6.94356371472022,0,0,-9.19379758159241E-06,-1.31531962549296E-05,5.45238507177989E-06
2013-05-18 22:00:00,23.9163249432899,12.3184985919118,0.44417025125461,0.000725448138238428,0.00777881257275765,8.13507213435113,-59.8910181686956,3.03125858805158,5.80318603444416,2.32537357629347E-05,6.23402338871325,0,0,-9.31588988894739E-06,-1.29809956832006E-05,5.42356625855666E-06
2013-05-18 23:00:00,23.9163250058766,9.86293234650244,2.24035039934917,0.000723933437118451,0.00726131491359075,8.13507213650806,-57.994949364887,2.88506862553823,5.41012602218543,2.32522139194917E-05,5.53711012430146,0,0,-9.44724684043953E-06,-1.32698589568427E-05,5.38792639852173E-06
2013-05-19 00:00:00,23.9163248731136,10.8581405245306,1.46537896743253,0.000722172067426044,0.00702678091160667,8.13507208788245,-57.0975929073307,2.85034635719744,4.46331709192219,2.32515312252945E-05,5.40128520449316,0,0,-9.47672320976312E-06,-1.37783288257012E-05,5.34417079473103E-06
