,CCGT,CHP,Imports_Exports,OCGT,battery storage,distribution network,hydroelectricity,load shedding,nuclear,offshore wind,onshore wind,power-to-gas,solar,solar curtailment,onshore curtailment,offshore curtailment,V2G
2013-03-24 21:00:00,9.68683056404547E-06,0.543581346249874,5.72703038045866,9.39104123854053E-07,-1.3808701775343,-15.5017290150349,0.0568600172259247,5.77323593525139E-08,1.59200634453064,5.31299836421527,3.65951498203758,-0.00930251472955463,0,0,-3.48596633105132E-05,-2.46013913168497E-05,8.07714049588291E-06
2013-03-24 22:00:00,9.67469627015542E-06,0.542532135464932,6.50946670764881,9.38210092571654E-07,-1.1018053638679,-15.5017296110419,0.0567529415767386,5.77134725024477E-08,1.59200633515141,5.31299836421527,2.59915053754192,-0.00928015350473424,0,0,-3.8405988018539E-05,-0.0000246383541688999,9.67648488520191E-06
2013-03-24 23:00:00,9.67712844013264E-06,0.542532318181534,6.85662408296663,9.38472522503938E-07,-1.50333790090848,-15.5017294475913,0.0566513637021797,5.77094756486852E-08,1.59200636886108,5.31299836421527,2.65362691826902,-0.00928027083940318,0,0,-3.81660183778933E-05,-2.46178922167246E-05,9.50364693046251E-06
2013-03-25 00:00:00,9.67631841017382E-06,0.542532428041159,6.69863201851259,9.38450167355846E-07,-1.39625817858721,-15.5017293274368,0.0565463081096717,5.7704304117029E-08,1.59200638954069,5.31299720991149,2.70464534640938,-0.00928047801300231,0,0,-3.79661877255302E-05,-2.46197877773966E-05,9.37505258246879E-06
2013-03-25 01:00:00,9.67483252993254E-06,0.542532522566058,6.64099810819908,9.3810795179267E-07,-1.34804650070423,-15.501729246359,0.0564347263835893,5.77085292527616E-08,1.59200640037086,5.31299374870179,2.7141826780734,-0.00928067919673536,0,0,-3.79288102638213E-05,-2.46222403154093E-05,9.29022720296129E-06
2013-03-25 02:00:00,9.66884634469049E-06,0.54253253510137,6.9216675778393,9.37369657072755E-07,-1.4407059230758,-15.5017292476706,0.0563021782392672,5.77231816733609E-08,1.59200640180064,5.31296986395967,2.52633023859235,-0.00928098227406949,0,0,-3.87405674161556E-05,-2.46642466921969E-05,9.27370678580309E-06
2013-03-25 03:00:00,9.65621000888645E-06,0.542532395993759,6.30844300538235,9.35890399756094E-07,-0.736213939904319,-15.5017293245889,0.0561379986262155,5.77353724095659E-08,1.59200639016694,5.31292164163047,2.43527610116713,-0.0092811448620464,0,0,-3.92031889755344E-05,-2.47412563010982E-05,9.36226864431434E-06
2013-03-25 04:00:00,9.64777380501331E-06,0.54252768639005,6.13741854672135,9.34725395177624E-07,-0.615622616549789,-15.5017293344948,0.0559106124931768,5.77927921635537E-08,1.59200638654364,5.31282737693877,2.48603545960488,-0.00928166766173139,0,0,-3.90024146079639E-05,-2.4837312729403E-05,9.93678090611491E-06
2013-03-25 05:00:00,9.63570770030627E-06,0.544681339169951,5.63308555727046,9.3277676270643E-07,-0.156351596388934,-15.501728378792,0.0555595526885795,5.7871472806182E-08,1.59200637747418,5.31281731647175,2.5294046896954,-0.00937935473976874,0,0,-3.88459573345585E-05,-2.49835303997372E-05,6.89869928383063E-06
2013-03-25 06:00:00,9.68477615423121E-06,0.544681835196687,5.54994709076243,9.34697436429937E-07,-9.91491042169353E-05,-15.5017286651156,0.0569687168815906,5.80429173662893E-08,1.59200650595923,5.31280148454636,2.45470027001431,-0.00918469247996875,0,0,-3.84210648420407E-05,-2.46942100619947E-05,7.2767617530079E-06
2013-03-25 07:00:00,9.67577323325357E-06,0.544681233688461,6.41378363879277,9.33460765330611E-07,-2.27793552766993,-15.5017289993819,0.0530075856322577,5.85336123061366E-08,1.59200623894485,5.31270084088027,2.23176775639302,-0.00938184604717323,1.64122531499956,-3.20721192426845E-05,-3.76812103386754E-05,-2.57354505680212E-05,7.63425896118641E-06
2013-03-25 08:00:00,1.00292147259615E-05,0.544684933491012,2.01148586566922,9.44579645248928E-07,1.1397139612832,-15.5017287862976,0.0572824456815248,5.85740604890844E-08,1.59200643313045,5.31284708165335,2.17959425702132,-0.00898200161839708,2.67320152264568,-2.61232228956203E-05,-3.32087533019205E-05,-2.22618869506732E-05,7.69980842869299E-06
2013-03-25 09:00:00,9.98566366353092E-06,0.544625520877253,2.00862417620502,9.3646255321616E-07,0.579145089139824,-15.5017292482431,0.0572590429706262,5.85365314421645E-08,1.59200613369989,5.31277522340123,2.00333945133157,-0.00898550168681584,3.41304687134382,-2.82849211332057E-05,-3.41494608695712E-05,-2.1981938140442E-05,9.3254822022957E-06
2013-03-25 10:00:00,9.96894700221446E-06,0.544625770500138,1.84826461011297,9.33740436728957E-07,0.518049485576954,-15.5017292015645,0.0572306829039268,5.85218020733441E-08,1.59200616423252,5.3124663903387,1.26643309059533,-0.00898555065891219,4.37175126615554,-2.91556579830788E-05,-3.9168150494497E-05,-2.19332282815117E-05,9.24319538862537E-06
2013-03-25 11:00:00,9.8047826808035E-06,0.544563994667374,1.56536173888282,9.22854868764079E-07,-0.431930405647211,-15.5017291627144,0.0571423247884007,5.8438664572417E-08,1.59200568446047,5.31244105982596,1.41240024388019,-0.00901808631714998,5.4588805512182,-3.04795560590785E-05,-3.98995310056023E-05,-2.27004597042821E-05,9.13383342042452E-06
2013-03-25 12:00:00,9.81257701836345E-06,0.54456449296055,1.48516366446218,9.23353987193674E-07,-1.11258468542668,-15.5017292286783,0.0571016991260528,5.84458913445449E-08,1.5920057243979,5.31239250686359,1.57443678965765,-0.00901787563124758,6.05778504537656,-3.16233900928416E-05,-3.86274787462142E-05,-2.26325776834813E-05,9.08835990781884E-06
2013-03-25 13:00:00,9.81537973281618E-06,0.544564357275998,1.43022180859554,9.24555119231545E-07,-0.783635043280609,-15.5017293306167,0.057050781971204,5.84593541968164E-08,1.59200578744032,5.31239687100024,1.76804633156688,-0.00901804269881393,5.59021376637286,-3.23706448529516E-05,-3.72951693643131E-05,-2.2694344326311E-05,9.12547743918939E-06
2013-03-25 14:00:00,1.00047189450065E-05,0.544628349509158,1.25104067533501,9.39068996369188E-07,0.650308558682928,-15.5017295046713,0.0571119261356154,5.85825815615362E-08,1.59200653658362,5.31235086852002,1.89546545668669,-0.00898424966395611,4.20791139102677,-3.09902019210365E-05,-3.46304367113817E-05,-2.20472168039691E-05,9.30324807650233E-06
2013-03-25 15:00:00,1.00178843968751E-05,0.544628076960388,1.12031241978217,9.42900259110266E-07,1.95479250640109,-15.5017296243155,0.0570799622962521,5.8574988409694E-08,1.5920068729282,5.3096560573339,1.92744059644275,-0.00898419077938858,3.00490681400538,-3.05550467711178E-05,-3.44719690486102E-05,-2.22914709334248E-05,9.51374344815676E-06
2013-03-25 16:00:00,9.86844495376657E-06,0.544576002673422,7.27145740342539,9.41970497365263E-07,-2.71565752339116,-15.5017297970711,0.0566272348837946,5.85349422468932E-08,1.59200726136965,5.31176825541468,1.98416529390466,-0.00901546970581808,1.46591682851751,-3.11527904744793E-05,-3.59553986522698E-05,-2.37650433018075E-05,9.45738131171641E-06
2013-03-25 17:00:00,1.1431775488521E-05,0.544690104292694,5.1940806236998,1.0332439815065E-06,0.438681895106205,-15.5017279160252,0.417841336598064,5.84032072708189E-08,1.5920098594347,5.31144925260207,1.78441670194032,-0.00893364325574701,0.227579733388603,-3.6138829150115E-05,-2.5529897558215E-05,-1.59630328166713E-05,7.47542120653938E-06
2013-03-25 18:00:00,1.13829679227009E-05,0.544690035527314,3.81445870586555,1.02996235214828E-06,1.83150329798099,-15.5017277497363,0.519479643868106,5.81309113962242E-08,1.59200972925815,5.312314071877,1.89625786014319,-0.00893380536847056,0,0,-2.5211341717366E-05,-1.58911221333255E-05,7.26731000680985E-06
2013-03-25 19:00:00,1.1390235427715E-05,0.544690033923635,3.41808216257599,1.03214391867056E-06,2.07118969941904,-15.5017275815738,0.457272682165988,5.80498069822031E-08,1.59200970735129,5.31266464216596,2.11480372974912,-0.00893384169521561,0,0,-2.44237594964289E-05,-1.58220084903178E-05,6.96144717171118E-06
2013-03-25 20:00:00,1.13982537515293E-05,0.544683553110473,5.14549088140127,1.03373697885782E-06,0.36200185649298,-15.5017272143875,0.3029616771091,5.79854644916987E-08,1.59200970223867,5.3129353019624,2.25063021434749,-0.00893649641699347,0,0,-2.40079905763508E-05,-1.57598784082893E-05,8.22716901526113E-06
2013-03-25 21:00:00,1.14042014550814E-05,0.544683798610463,5.20772786010919,1.03512199373105E-06,0.318818622726186,-15.5017273093617,0.279881635795932,5.79460639871818E-08,1.59200970012385,5.31299350771779,2.25459832304174,-0.0089365070784514,0,0,-2.40048278847524E-05,-1.57201179726201E-05,8.01690415135099E-06
2013-03-25 22:00:00,1.13848503267627E-05,0.544652101630462,2.9975086908723,1.03448202873322E-06,2.92845524129546,-15.5017249497614,0.443605491731761,5.79015861734654E-08,1.59200967155294,5.31289426749052,1.69158923900682,-0.00893940276249273,0,0,-2.62343263787486E-05,-1.57393827303736E-05,9.60339944199951E-06
2013-03-25 23:00:00,1.13906407004031E-05,0.544652587565678,4.04596053165497,1.03530150460779E-06,1.86706284566035,-15.5017249513393,0.360879897939696,5.78881339982877E-08,1.59200966936569,5.31283727977374,1.78731158325369,-0.00893940224835635,0,0,-2.58027588910394E-05,-1.57128794896551E-05,9.44233682941358E-06
2013-03-26 00:00:00,1.13958020494446E-05,0.544652766655574,3.73869196675095,1.03594578790029E-06,2.09608868344281,-15.5017249701444,0.367394358898631,5.78886135940129E-08,1.59200967213257,5.31277757087895,1.85909915706091,-0.00893939398758779,0,0,-2.54798224983475E-05,-1.56947395445854E-05,9.31702791524024E-06
2013-03-26 01:00:00,1.13999171978987E-05,0.544652940961659,5.3757140994123,1.03622203225838E-06,0.494599329736365,-15.501725040312,0.295127092682278,5.78969583397618E-08,1.59200967484537,5.3126257599776,1.89598521969407,-0.00893938297528801,0,0,-2.53103860849322E-05,-1.56826830819625E-05,9.2350472309341E-06
2013-03-26 02:00:00,1.14003888092169E-05,0.544652995252826,6.08235837173545,1.03586439297793E-06,0.0282551649088457,-15.5017251045835,0.107900724868507,5.79153000749068E-08,1.59200967619142,5.31249436360913,1.84304309294135,-0.00893937525626044,0,0,-2.55255567729975E-05,-1.56791313722238E-05,9.21668385314518E-06
2013-03-26 03:00:00,1.139761479569E-05,0.544652940131545,4.0266218023095,1.03478786224245E-06,1.80642580462527,-15.5017251006669,0.378441720203944,5.79405172922001E-08,1.59200967191613,5.31225305226344,1.85030925721172,-0.00893935707648341,0,0,-2.54807163379382E-05,-1.56853187077957E-05,9.28461410299947E-06
2013-03-26 04:00:00,1.13942668876036E-05,0.54468525327784,4.79579446422434,1.03363701943015E-06,1.03802043887606,-15.5017269458036,0.362531621088661,5.79944720937549E-08,1.59200967389396,5.31230477938753,1.86536788221584,-0.00893541087021972,0,0,-2.53984739376705E-05,-1.57154540761439E-05,7.25246787209367E-06
2013-03-26 05:00:00,1.13819231285012E-05,0.544690039412012,4.95268269686014,1.03125142728766E-06,0.9589904387399,-15.5017275599576,0.376488204548003,5.80747803444289E-08,1.59200966396037,5.31236413392376,1.77348892628506,-0.00893384676867268,0,0,-2.58048758919642E-05,-1.57851580078443E-05,6.7904669994354E-06
2013-03-26 06:00:00,1.13758339011392E-05,0.54468999036696,4.59558780302746,1.02885336306409E-06,1.32116413042822,-15.5017278877028,0.417913855976161,5.82336074044694E-08,1.5920096301268,5.31241516494864,1.72693371264107,-0.00893380058596428,0,0,-2.597996821207E-05,-1.59303906690695E-05,7.17637598426802E-06
2013-03-26 07:00:00,1.14407283770743E-05,0.544690190065374,3.54998718416197,1.02738535409394E-06,0.134273285690729,-15.5017279679788,0.15152273513949,5.87263616575588E-08,1.59200888248203,5.31121216676388,1.46550183371341,-0.00893351032672636,2.76153794329375,-1.96964814154512E-05,-2.69746210091029E-05,-1.61386619029145E-05,7.61506163898352E-06
2013-03-26 08:00:00,1.00224283152026E-05,0.54463649862528,2.8209065330809,9.39123081593355E-07,-1.39142494783098,-15.5017289778257,-0.454317431818699,5.83745781863616E-08,1.59200605746913,5.31243589803968,1.48783574284755,-0.00897841461344793,5.59873248780837,-2.35331444177973E-05,-3.68509807277064E-05,-2.13710378573637E-05,9.33271748693763E-06
2013-03-26 09:00:00,9.08336602053283E-06,0.542525431079358,3.97754575350711,8.78860583575043E-07,-3.53910078601258,-15.5017304506914,-1.25122148901598,5.8175565845642E-08,1.59200266021966,5.30975372416108,1.39634282728977,-0.158871092834527,7.63291489286421,-3.71196709174452E-05,-5.42510760047321E-05,-3.05837401222107E-05,1.08090069603306E-05
2013-03-26 10:00:00,9.97601635108627E-06,0.542558035055791,1.50671927952479,9.22028392286183E-07,-2.6681923865867,-15.5017289958973,-0.507557996577155,5.78939168525771E-08,1.59200640427886,5.10639237504908,0.905030844107911,-0.00897875462899987,9.03386293133387,-2.99388792351955E-05,-4.0407311019635E-05,-2.12955372961119E-05,1.08738410565336E-05
2013-03-26 11:00:00,9.95781941362945E-06,0.542558052216481,1.36417248605707,9.19495266473633E-07,-2.78439353925991,-15.5017290569077,-0.527488908899478,5.79009973317148E-08,1.59200640104445,5.00597270645662,0.882736740082986,-0.00897885080455908,9.4352561617714,-2.98260566961757E-05,-4.07751388185389E-05,-2.14335548075439E-05,1.08727486835957E-05
2013-03-26 12:00:00,9.94815132643542E-06,0.542557902918303,1.48170759446153,9.18749667397723E-07,-2.40877185044156,-15.5017291442193,-0.471925559485392,5.78960496844996E-08,1.59200637628347,4.97789819318585,0.977070769934668,-0.00897895733326157,8.82027513484661,-2.90411271136837E-05,-3.9465394381498E-05,-2.1491958841807E-05,1.09541817899916E-05
2013-03-26 13:00:00,9.95809817396306E-06,0.54255757068079,1.46054222489716,9.21487521889454E-07,-0.97907828192094,-15.5017292497136,-0.37500879512871,5.79133697085071E-08,1.59200639412041,4.91946084712856,0.964741450990719,-0.00897898413533594,7.38559670142293,-2.86343509574403E-05,-3.96284182161786E-05,-2.15711863652643E-05,1.10711113178723E-05
2013-03-26 14:00:00,9.54156274996648E-06,0.543943603424163,6.71140610762918,8.97559631202003E-07,-3.53907594352007,-15.5017296679177,-1.25137379578476,5.78138336020905E-08,1.59200530184888,4.83980118256936,0.907550338453355,-0.00917088954983139,5.70677391156438,-3.09325941364318E-05,-4.62083798143702E-05,-2.49356744035083E-05,9.25310415594296E-06
2013-03-26 15:00:00,9.92179313901561E-06,0.544630548814312,5.37286920282131,9.2427847611455E-07,-1.12285997234939,-15.5017296121971,-0.55372588391576,5.79285850254185E-08,1.59200681640034,4.7668107371416,0.96804189784776,-0.00897969784202327,3.94304887630983,-2.86083780288948E-05,-3.98898415053992E-05,-2.25797416628097E-05,9.50982745947769E-06
2013-03-26 16:00:00,1.25749748010971E-05,0.544687891214598,5.64981803225259,1.08249769955802E-06,1.57757484406322E-05,-15.5017250674188,0.056616343273295,5.8373372392713E-08,1.59201091753936,4.63933310321775,0.977156128500884,-0.00892877999125214,2.05107299392627,-1.81086488752555E-05,-2.39571301376777E-05,-1.39356822015202E-05,9.54806271312033E-06
2013-03-26 17:00:00,1.3646681691512E-05,0.544692102277576,6.06688271567321,1.13595471542535E-06,1.00397898012727,-15.5017264112058,0.584169549583777,5.81621250357922E-08,1.59201133557295,4.5446003673469,0.790564072912598,-0.00892329942464299,0.383808938070427,-2.3963587067513E-05,-2.27190770994028E-05,-1.22320031279628E-05,7.43199531356677E-06
2013-03-26 18:00:00,1.35483665806663E-05,0.544692011919269,5.27881714640168,1.12894757118475E-06,2.25264696210475,-15.5017262243782,0.540954027907908,5.78719154364349E-08,1.59201124820898,4.58191665962293,0.719647251410827,-0.00892343687927648,0,0,-2.35542458206481E-05,-1.21929150502922E-05,7.19624658653107E-06
2013-03-26 19:00:00,1.35757292310985E-05,0.544692032352895,4.312399707847,1.13233152653743E-06,2.82696340916694,-15.5017260244073,0.548079266697407,5.7770608956484E-08,1.59201122456828,4.86685280943457,0.819685703327217,-0.0089234611710582,0,0,-2.25841130677651E-05,-1.19593013468773E-05,6.92586865189919E-06
2013-03-26 20:00:00,1.36002969323591E-05,0.54468803358474,4.48221991814008,1.13556067397855E-06,2.27774632471649,-15.5017198652207,0.444119862073037,5.77055209852798E-08,1.59201119212693,5.16156941536149,1.00832182156701,-0.00892499196325378,0,0,-2.12070839913352E-05,-1.17514950850079E-05,8.25049167122339E-06
2013-03-26 21:00:00,1.36244231486223E-05,0.544688249587238,4.31281926390503,1.13905371692957E-06,2.17192649812916,-15.5017204217277,0.419154918669657,5.76854872778948E-08,1.59201116863881,5.30712720575039,1.16294899632103,-0.00892499327962093,0,0,-2.03471997269773E-05,-1.16476996554411E-05,8.06379081656019E-06
2013-03-26 22:00:00,1.36457350587734E-05,0.544682942144448,4.33157595242691,1.14231016903885E-06,2.1911485698104,-15.4447351621267,0.41056418529859,5.77052015089628E-08,1.59201114619586,5.30628707121662,1.07742165676602,-0.00892636012624498,0,0,-2.07881169123212E-05,-1.16295941417945E-05,9.33442448796196E-06
2013-03-26 23:00:00,1.36691810284245E-05,0.544681183608576,4.78336107215506,1.14494734604342E-06,1.17349899004898,-14.9373729973375,0.369075828882806,5.7703172546612E-08,1.59201113662605,5.29628529599746,1.18741568189852,-0.00892668943524234,0,0,-2.0205938316451E-05,-1.16116462479567E-05,9.19172894968006E-06
2013-03-27 00:00:00,1.36873755454566E-05,0.544681237277918,4.92005187603604,1.14677349505924E-06,0.861920028000579,-14.6021737312645,0.355309950929905,5.77186028106847E-08,1.59201112703257,5.16791123753586,1.16924465396259,-0.008926674583751,0,0,-2.02776909962381E-05,-1.16622704073848E-05,9.08283993292942E-06
2013-03-27 01:00:00,1.37103519472722E-05,0.544681367912004,5.44277332376418,1.14806593109102E-06,0.18455197492997,-14.3061977407498,0.250202090948712,5.77313497389829E-08,1.59201113557319,5.09354268850996,1.20739132802667,-0.00892664170121181,0,0,-2.0066490766574E-05,-1.16801932609576E-05,9.00929386994085E-06
2013-03-27 02:00:00,1.38669930144756E-05,0.544683486621714,5.27010279312412,1.16500732094902E-06,0.263540587091075,-14.2450740383868,0.288055816869512,5.82788621705402E-08,1.5920112920725,5.02800723229275,1.26762866037326,-0.00892604583420426,0,0,-2.07423362725478E-05,-1.16401937508783E-05,8.98383837903272E-06
2013-03-27 03:00:00,1.38561068022116E-05,0.544683192834748,6.12285126546143,1.16305676027687E-06,0.00760841689468654,-14.5277164088583,0.0840819124876382,5.83016020451053E-08,1.59201129516995,4.94099710498745,1.2444392400615,-0.00892604569956203,0,0,-2.0839643627852E-05,-1.17030201756734E-05,9.04299644088913E-06
2013-03-27 04:00:00,1.38314752303002E-05,0.544682793305656,6.26078203556605,1.15966603480518E-06,0.471233702346327,-15.3976932279837,0.363132651302882,5.83393308030448E-08,1.59201128985417,4.93971471118734,1.23509192262113,-0.0089260309689814,0,0,-2.08837913987026E-05,-1.17307177102646E-05,9.28859234303261E-06
2013-03-27 05:00:00,1.36277032435487E-05,0.544692131300933,6.5755656309182,1.13524209949495E-06,0.370562740728376,-15.5017261006541,0.372641018556962,5.78090270132206E-08,1.59201122212625,4.88809569298248,1.16711336293121,-0.00892336838055381,0,0,-2.0270045739565E-05,-1.18594809092372E-05,6.73885621928685E-06
2013-03-27 06:00:00,1.36133812980566E-05,0.544692144596181,6.85361174694367,1.1317917852705E-06,0.0885743016617695,-15.5017264039211,0.215363675659549,5.79401828254843E-08,1.59201122958515,5.02855850315616,1.18786995308153,-0.00892331899792011,0,0,-2.01550334180283E-05,-1.18484114823616E-05,7.1111274050485E-06
2013-03-27 07:00:00,1.37458994886793E-05,0.544692476203001,2.22677096457407,1.13321366726303E-06,1.54962534428389,-15.5017262659897,0.728230160302467,5.84934547162659E-08,1.5920107335389,5.0024039524307,0.839219833482717,-0.00892296328353859,3.02774400504815,-1.49756212566103E-05,-2.21238196998819E-05,-1.20876185597751E-05,7.49329559894177E-06
2013-03-27 08:00:00,1.12133304517401E-05,0.544672465072016,3.31626387018863,9.99686716221938E-07,-1.1372861000279,-15.5017275572989,-0.486504720444716,5.81645680841962E-08,1.59200836909531,4.91798000574428,0.697333396713929,-0.00893834565414739,6.06627672110748,-2.03774748188945E-05,-3.24643062512173E-05,-1.62475509714852E-05,9.26819329013243E-06
2013-03-27 09:00:00,1.0559041446688E-05,0.542549429497298,5.0474023550896,9.62698118945169E-07,-3.53908863747039,-15.5017276325847,-1.25218776942849,5.81406866734133E-08,1.59200741699374,4.51993463044821,0.625058290795156,-0.0089547929552103,7.97510321615265,-2.57068029971366E-05,-3.88156192517606E-05,-1.89190651444449E-05,1.09505961717131E-05
2013-03-27 10:00:00,9.61314399158497E-06,0.542522964054795,5.25789577017367,9.09878015454323E-07,-3.53910629552694,-15.5017299321294,-1.25228180650477,5.82409725256902E-08,1.59200511224683,3.52124392774014,0.380656462977268,-0.157406333944455,9.1563484470381,-3.2703078986475E-05,-0.0000607212427118,-2.65462818602202E-05,1.08297294286675E-05
2013-03-27 11:00:00,1.09759319046251E-05,0.542575722747348,5.38594632496604,9.87389989573835E-07,-3.53906528541544,-15.5017265048431,-1.25228598744077,5.85223343320368E-08,1.59200814321824,2.9578001782694,0.43222265251173,-0.0089460983385002,9.39156566135696,-2.5075800919857E-05,-4.04122379553335E-05,-1.88722827036685E-05,1.08327665134452E-05
2013-03-27 12:00:00,1.13657397650362E-05,0.542742235441422,5.91453382611088,1.00584806147551E-06,-3.51657760512053,-15.5017246577624,-1.21489755833884,5.85241361973124E-08,1.59200867568033,2.9612162185866,0.514929712370845,-0.00894030911727734,8.71679439311136,-2.48434777839799E-05,-3.52921310754333E-05,-1.75499584772751E-05,1.09149771125039E-05
2013-03-27 13:00:00,1.12934612073598E-05,0.542747672391713,6.3564506054873,1.00221104430182E-06,-3.0492330025028,-15.5017251688813,-0.646805932904292,5.84963391726148E-08,1.59200866898836,2.92772995677536,0.520667308257831,-0.00894053510605285,7.26718440664199,-2.34390709997555E-05,-3.53113496365118E-05,-1.78641002210185E-05,1.10417545935883E-05
2013-03-27 14:00:00,1.11994556350407E-05,0.544673248308369,5.36045307460733,1.00074557615692E-06,-0.112524986339463,-15.501728208649,-0.0941970359574763,5.85139364372744E-08,1.59200872016757,2.46253558634837,0.451004722607772,-0.00893835747318036,5.30680165334499,-2.28632582205349E-05,-3.72568942337974E-05,-1.89800573650558E-05,9.29822589179676E-06
2013-03-27 15:00:00,1.24917462903413E-05,0.544684947609707,7.3759578007684,1.07559048092496E-06,-1.24126478969015E-05,-15.5017259495902,0.0554463436969133,5.87904934579808E-08,1.59201049925555,2.08091019681182,0.409037213812963,-0.00892867988789417,3.45268630121583,-1.68274338980154E-05,-3.14839162369456E-05,-1.61812482150623E-05,9.56514915291143E-06
2013-03-27 16:00:00,1.6493204368452E-05,0.544692045261412,7.76551574919363,1.26706941289875E-06,0.781682852103254,-14.8311109176836,0.0680876628109741,5.90748050743201E-08,1.59201232806091,1.92687531154215,0.40806656388747,-0.00891926515889462,1.75313666091392,-1.4585690744866E-05,-2.26538246702059E-05,-1.19584831571515E-05,9.18080461131782E-06
2013-03-27 17:00:00,1.61162054435091E-05,0.544691697026655,7.33669838138604,1.24390382358055E-06,3.15586420502028,-15.0958308978187,0.0679955758991594,5.86627638195798E-08,1.59201209664602,1.75097960862593,0.325709345081153,-0.00891947573905973,0.330848436182816,-2.16837989435739E-05,-2.40850154695522E-05,-1.23831928703453E-05,8.92950654408208E-06
2013-03-27 18:00:00,1.62807826085558E-05,0.544694307793604,7.9553499963551,1.25105094930631E-06,3.53896683598289,-15.5017180572105,0.0679788805643914,5.84808526525213E-08,1.59201195966635,1.50824701193336,0.303416203656032,-0.00891857799885309,0,0,-2.4108064736474E-05,-1.2484856759805E-05,7.34244979745887E-06
2013-03-27 19:00:00,1.62840310966268E-05,0.544692057449314,7.60338823679883,1.2507631042843E-06,3.53897302278529,-15.1282394863366,0.0679537180185159,5.83259939460109E-08,1.59201199553828,1.4515507519721,0.338616130035537,-0.00891923813763042,0,0,-2.35902864640458E-05,-1.24979050014531E-05,8.25656939885713E-06
2013-03-27 20:00:00,1.60464600540537E-05,0.54469174319686,7.36503480693451,1.24151015252628E-06,2.64608290726436,-14.413948934011,0.0679254742827005,5.81385511638027E-08,1.59201196319677,1.79753758510675,0.409610937835209,-0.0089196639922257,0,0,-2.28997169069931E-05,-1.21104979600588E-05,8.12692561699603E-06
2013-03-27 21:00:00,1.60977218598945E-05,0.544691909576225,7.46105819594617,1.2464217341678E-06,1.31510199349647,-14.1261463550907,0.0679090667606578,5.80466920447881E-08,1.59201194203898,2.64636645239452,0.507951002829044,-0.00891969621712862,0,0,-2.15697396182293E-05,-1.10501360838953E-05,7.96229010270979E-06
2013-03-27 22:00:00,1.6175393676581E-05,0.544692167495636,8.17819109059664,1.2559459596041E-06,0.379927249846283,-13.6419655415328,0.06789353274878,5.82305297887489E-08,1.59201198240397,2.59160043219568,0.296596233739764,-0.00891960455315675,0,0,-2.46055655492174E-05,-1.10772621937798E-05,7.83787160166112E-06
2013-03-27 23:00:00,1.54452967198864E-05,0.544687244356236,7.81672059535353,1.2289433467118E-06,-0.000766835665722633,-13.2295371408121,0.0678611584193506,5.81961757048368E-08,1.59201184643742,2.86156041508241,0.356414118428511,-0.00892190551475373,0,0,-2.47367949064596E-05,-1.13881659097359E-05,8.07113027712535E-06
2013-03-28 00:00:00,1.54674701904357E-05,0.544687254872344,7.23038757934929,1.23364962454346E-06,-0.00288962436040843,-12.9661992488038,0.0678462531053592,5.82273991338727E-08,1.59201185391476,3.11841440195712,0.424691821562152,-0.00892192746964278,0,0,-2.37081362348395E-05,-1.12383408349643E-05,7.98670970868097E-06
2013-03-28 01:00:00,1.54435219942838E-05,0.544687241275761,8.15287143781294,1.23095650389617E-06,-0.563706903401534,-13.2625720574919,0.0678318594062842,5.817854983118E-08,1.59201184775479,3.02524653489844,0.452580190493111,-0.00892195968152009,0,0,-2.33238815211756E-05,-1.13377469843243E-05,7.93375780108688E-06
2013-03-28 02:00:00,1.54067244217067E-05,0.544690867245034,8.09493525922298,1.22594176665809E-06,-0.320468017836365,-13.1381490822597,0.0678180741568365,5.8136488022753E-08,1.59201183722506,2.74331771107696,0.424793144394692,-0.00892086223599265,0,0,-2.37424348540305E-05,-1.15612687326347E-05,7.92246702908855E-06
2013-03-28 03:00:00,1.53679614721335E-05,0.544690600632862,8.09127048687081,1.2201643897508E-06,-0.0580863130001894,-13.2744241086916,0.0678036529115081,5.80839364918584E-08,1.59201178267093,2.61686839230031,0.428815392449454,-0.00892087416215244,0,0,-2.36996045496731E-05,-1.16407170948918E-05,7.97060035206926E-06
2013-03-28 04:00:00,1.62214503984027E-05,0.544691802588726,8.03059267657897,1.2594445521794E-06,1.17063964587813,-14.5655768698444,0.0678076416733954,5.83627223837934E-08,1.59201201445838,2.79080432510449,0.37797432820454,-0.00891951899707627,0,0,-2.32859441763953E-05,-1.09677290614485E-05,7.80064401536807E-06
2013-03-28 05:00:00,1.62196927778464E-05,0.544694419197592,9.55863030925382,1.2615057848239E-06,0.0017124317074558,-15.5017222136947,0.067793415296214,5.85705508981774E-08,1.59201208313649,3.38670090126242,0.359124233576714,-0.00891871098432191,0,0,-2.35747404890798E-05,-1.057789534336E-05,6.8552937081348E-06
2013-03-28 06:00:00,1.62019694095748E-05,0.544694420978916,8.17937744186958,1.25641736163746E-06,0.87054526914011,-15.5017224726828,0.067780025235708,5.87032864116335E-08,1.59201213342611,3.87849187867725,0.377765947060774,-0.00891864738462577,0,0,-2.32488244321747E-05,-1.03354166488714E-05,7.18501494384263E-06
