,CCGT,CHP,Imports_Exports,OCGT,battery storage,distribution network,hydroelectricity,nuclear,offshore wind,oil,onshore wind,solar,solar curtailment,onshore curtailment,offshore curtailment,V2G
2013-05-08 22:00:00,3.22800528412919E-05,0.662180518948033,-2.28325137415582,1.75188351138009E-06,-1.52645636732675,-42.1573625443608,6.87061644336109,18.6516519248602,15.1158481780023,1.88853335513176E-06,4.66690247552729,0,0,-4.82066392203639E-05,-2.19833807292957E-05,2.35348143203993E-05
2013-05-08 23:00:00,3.23538377261127E-05,0.665945744556282,-2.22024964481292,1.75424818956406E-06,-1.64457411481433,-41.2270237961318,6.87061918188311,18.6516521801785,14.4270104150086,1.88924791570151E-06,4.47674980629703,0,0,-4.84948275359921E-05,-2.21369588057314E-05,2.31733875116792E-05
2013-05-09 00:00:00,3.24139429784019E-05,0.805181852227597,-2.38962302022162,1.75622726249285E-06,-0.848068332470075,-42.1198176927247,6.87062107238534,18.65165234653,14.8970155726235,1.88939901107354E-06,4.13316856501235,0,0,-4.92117291821306E-05,-2.19849455072563E-05,2.29442183974998E-05
2013-05-09 01:00:00,3.2451558830758E-05,0.828983676246033,-2.39165953470955,1.75478367269727E-06,-1.76356898168953,-41.6155348436366,6.87062243228521,18.6516525018382,15.4795706513782,1.88916012582942E-06,3.9400646247127,0,0,-4.95909723501535E-05,-2.18860436522164E-05,2.28531507576113E-05
2013-05-09 02:00:00,3.24265117032766E-05,0.904705465517989,-1.1783055359248,1.74989474369579E-06,-0.253185686311035,-43.7699317913759,6.8706222410975,18.6516524585921,15.2823199055093,1.88626500625057E-06,3.49225455991173,0,0,-5.06312812893817E-05,-2.21944786300696E-05,2.2975979550153E-05
2013-05-09 03:00:00,3.47513355137664E-05,1.03562677329969,2.43734541664661,1.82054877927498E-06,1.21533713087662,-48.7489773119635,6.87073984720699,18.6516598329419,15.3431262359837,1.92555694280423E-06,3.19525697611941,0,0,-4.5389630708591E-05,-1.96048528555366E-05,2.08262022824822E-05
2013-05-09 04:00:00,3.47183122407125E-05,1.06910299100169,5.24315382854832,1.81983454494882E-06,1.39346732700311,-50.59470104007,6.87073526351131,18.6516597416905,14.7692757891631,1.92564487284836E-06,2.59742166391714,0,0,-4.66434542571971E-05,-1.96851043631909E-05,2.16797587855926E-05
2013-05-09 05:00:00,3.63149634550727E-05,1.04445422655079,5.70025701917136,1.86910595860221E-06,2.01185994746148,-51.6809226533883,7.41245917959885,18.651663364214,14.7536017562518,1.95376905324094E-06,2.106732456831,0,0,-4.47022037059655E-05,-1.8228500729208E-05,2.08734489643266E-05
2013-05-09 06:00:00,3.48260875498558E-05,1.02258057199011,2.66336817002969,1.77305350726963E-06,1.17373891690782,-48.4721270701126,6.87074587479834,18.6516605406414,14.7242525169966,1.93523654581043E-06,1.76941990641585,1.596515923536,-4.44972787700461E-05,-4.86423298903921E-05,-1.95614815405065E-05,2.23397438124915E-05
2013-05-09 07:00:00,2.74953475908465E-05,6.08541696550368E-05,3.03153810142615,1.45064912676947E-06,-1.74252551166305E-05,-44.9421231839054,1.63439431385446,18.6516175379709,16.0099036644247,1.78103832958162E-06,1.96015363130985,3.65472194824096,-6.4178679233837E-05,-8.09424374639033E-05,-3.29556030980598E-05,3.74095768675589E-05
2013-05-09 08:00:00,2.21742906977263E-05,2.211685750997E-05,-5.99788047362928,1.23449139539269E-06,-0.00262479419700756,-39.5305252009645,1.63433595155155,18.6438689406973,17.3488593282585,1.63987684527707E-06,2.64791532454233,5.25676426026889,-0.000219805566050827,-0.000289008653448711,-0.000124008467385067,0.00013701847452256
2013-05-09 09:00:00,2.22947710941216E-05,2.2676740430189E-05,-11.0056859695365,1.23468704614102E-06,0.000285195532230274,-36.9811556158072,1.6343373684429,18.6438083031279,18.2431439693329,1.63878354397232E-06,3.37375472622263,6.09220331999203,-0.000216126904752559,-0.000268980319451524,-0.000119049733957354,0.0001309673097777
2013-05-09 10:00:00,2.21515253790196E-05,2.25196657949081E-05,-10.9131875816022,1.21479232502975E-06,-0.745606557881933,-36.938004015503,1.63433547058444,18.0482941235553,18.8944104531061,1.63059575517819E-06,3.75463889645415,6.26583440782401,-0.000232186995469502,-0.000275020337194313,-0.00012421052259748,0.000137485857465663
