index,DE -> SE,DE -> CZ,DE -> FR,DE -> AT,DE -> DK,DE -> CH,DE -> PL,DE -> NL
2016-03-22 15:00:00+0000,0.0,1141.0,0.0,2847.0,102.0,3734.0,1486.0,1379.0
2016-03-22 16:00:00+0000,0.0,870.0,0.0,1991.0,85.0,3022.0,1237.0,1291.0
2016-03-22 17:00:00+0000,0.0,957.0,0.0,1643.0,67.0,2471.0,1439.0,641.0
2016-03-22 18:00:00+0000,0.0,846.0,0.0,1174.0,69.0,2170.0,1388.0,933.0
2016-03-22 19:00:00+0000,0.0,918.0,0.0,1714.0,63.0,2806.0,1504.0,1358.0
2016-03-22 20:00:00+0000,0.0,796.0,0.0,2184.0,49.0,3566.0,1551.0,1016.0
2016-03-22 21:00:00+0000,0.0,663.0,0.0,2466.0,45.0,3648.0,1617.0,979.0
2016-03-22 22:00:00+0000,0.0,528.0,0.0,2497.0,47.0,3075.0,1415.0,1895.0
2016-03-22 23:00:00+0000,0.0,365.0,0.0,2232.0,33.0,3323.0,1324.0,1801.0
2016-03-23 00:00:00+0000,3.0,373.0,0.0,2333.0,49.0,3402.0,1334.0,1700.0
2016-03-23 01:00:00+0000,3.0,423.0,0.0,2510.0,58.0,3684.0,1402.0,1563.0
2016-03-23 02:00:00+0000,0.0,340.0,0.0,2476.0,64.0,3847.0,1386.0,1519.0
2016-03-23 03:00:00+0000,0.0,418.0,0.0,2622.0,54.0,3995.0,1463.0,1857.0
2016-03-23 04:00:00+0000,0.0,580.0,0.0,2479.0,58.0,3882.0,1471.0,1776.0
2016-03-23 05:00:00+0000,0.0,973.0,0.0,2537.0,79.0,3829.0,1445.0,946.0
2016-03-23 06:00:00+0000,0.0,744.0,0.0,1990.0,100.0,3223.0,1229.0,1254.0
2016-03-23 07:00:00+0000,0.0,656.0,0.0,1940.0,123.0,3300.0,1226.0,1861.0
2016-03-23 08:00:00+0000,0.0,699.0,0.0,2657.0,352.0,3222.0,1157.0,2119.0
2016-03-23 09:00:00+0000,0.0,808.0,0.0,2946.0,314.0,3412.0,1175.0,2144.0
2016-03-23 10:00:00+0000,0.0,782.0,0.0,3107.0,418.0,3641.0,1165.0,1989.0
2016-03-23 11:00:00+0000,0.0,898.0,0.0,3136.0,445.0,3690.0,1236.0,1990.0
2016-03-23 12:00:00+0000,0.0,1019.0,0.0,3199.0,423.0,4011.0,1231.0,2377.0
2016-03-23 13:00:00+0000,0.0,1081.0,0.0,3194.0,439.0,4049.0,1253.0,2410.0
2016-03-23 14:00:00+0000,0.0,1016.0,0.0,3054.0,409.0,3869.0,1181.0,1996.0
2016-03-23 15:00:00+0000,0.0,1012.0,0.0,2909.0,314.0,3821.0,1122.0,1981.0
2016-03-23 16:00:00+0000,0.0,774.0,0.0,2298.0,79.0,3424.0,1039.0,1684.0
2016-03-23 17:00:00+0000,0.0,607.0,0.0,1718.0,62.0,2900.0,1026.0,1226.0
2016-03-23 18:00:00+0000,0.0,396.0,0.0,1103.0,54.0,2405.0,1043.0,1664.0
2016-03-23 19:00:00+0000,0.0,258.0,0.0,1233.0,54.0,2853.0,1076.0,1368.0
2016-03-23 20:00:00+0000,0.0,293.0,0.0,1858.0,33.0,3379.0,1112.0,915.0
2016-03-23 21:00:00+0000,0.0,239.0,0.0,1884.0,5.0,3489.0,1050.0,1223.0
2016-03-23 22:00:00+0000,0.0,228.0,0.0,1994.0,12.0,3186.0,941.0,1853.0
2016-03-23 23:00:00+0000,0.0,342.0,0.0,2037.0,13.0,3547.0,1075.0,849.0
2016-03-24 00:00:00+0000,0.0,279.0,0.0,2263.0,8.0,3477.0,995.0,536.0
2016-03-24 01:00:00+0000,0.0,216.0,0.0,2205.0,0.0,3239.0,932.0,892.0
2016-03-24 02:00:00+0000,3.0,73.0,0.0,2081.0,0.0,3226.0,855.0,844.0
2016-03-24 03:00:00+0000,0.0,146.0,0.0,1983.0,0.0,3503.0,932.0,655.0
2016-03-24 04:00:00+0000,0.0,322.0,0.0,2078.0,0.0,3949.0,1037.0,142.0
2016-03-24 05:00:00+0000,0.0,531.0,0.0,1960.0,0.0,3686.0,1230.0,0.0
2016-03-24 06:00:00+0000,0.0,268.0,0.0,1340.0,0.0,2781.0,1072.0,590.0
2016-03-24 07:00:00+0000,0.0,245.0,0.0,1471.0,0.0,2592.0,1137.0,1044.0
2016-03-24 08:00:00+0000,0.0,335.0,0.0,1902.0,8.0,3112.0,1098.0,1498.0
2016-03-24 09:00:00+0000,0.0,421.0,0.0,2498.0,59.0,3376.0,1105.0,1328.0
2016-03-24 10:00:00+0000,0.0,554.0,0.0,2768.0,63.0,3605.0,1139.0,1210.0
2016-03-24 11:00:00+0000,0.0,680.0,0.0,2830.0,61.0,3560.0,1208.0,1109.0
2016-03-24 12:00:00+0000,0.0,684.0,0.0,2699.0,66.0,3385.0,1192.0,1200.0
2016-03-24 13:00:00+0000,0.0,659.0,0.0,2672.0,78.0,3577.0,1234.0,1260.0
2016-03-24 14:00:00+0000,0.0,714.0,0.0,2711.0,80.0,3605.0,1256.0,904.0
2016-03-24 15:00:00+0000,0.0,763.0,0.0,2581.0,68.0,3440.0,1266.0,606.0
2016-03-24 16:00:00+0000,0.0,809.0,0.0,2088.0,62.0,3070.0,1264.0,240.0
2016-03-24 17:00:00+0000,0.0,812.0,0.0,1298.0,77.0,2315.0,1290.0,0.0
2016-03-24 18:00:00+0000,0.0,694.0,0.0,997.0,121.0,2018.0,1283.0,492.0
2016-03-24 19:00:00+0000,0.0,732.0,0.0,1406.0,64.0,2827.0,1291.0,355.0
2016-03-24 20:00:00+0000,0.0,751.0,0.0,2330.0,70.0,3738.0,1310.0,0.0
2016-03-24 21:00:00+0000,0.0,602.0,0.0,2365.0,55.0,3928.0,1238.0,228.0
2016-03-24 22:00:00+0000,0.0,475.0,0.0,2296.0,59.0,3828.0,1165.0,702.0
2016-03-24 23:00:00+0000,0.0,452.0,342.0,2388.0,51.0,4443.0,1200.0,1145.0
2016-03-25 00:00:00+0000,0.0,330.0,932.0,2214.0,59.0,4805.0,1021.0,1312.0
2016-03-25 01:00:00+0000,0.0,431.0,1050.0,2380.0,64.0,4607.0,1111.0,1291.0
2016-03-25 02:00:00+0000,0.0,429.0,681.0,2561.0,36.0,4348.0,1137.0,1352.0
2016-03-25 03:00:00+0000,2.0,530.0,371.0,2618.0,232.0,4331.0,1221.0,1520.0
2016-03-25 04:00:00+0000,0.0,633.0,885.0,2923.0,53.0,4573.0,1172.0,1993.0
2016-03-25 05:00:00+0000,0.0,1082.0,1392.0,3430.0,55.0,4731.0,1497.0,2203.0
2016-03-25 06:00:00+0000,0.0,1127.0,1721.0,3591.0,69.0,4388.0,1335.0,2166.0
2016-03-25 07:00:00+0000,0.0,1099.0,1473.0,3450.0,82.0,4123.0,1304.0,2558.0
2016-03-25 08:00:00+0000,0.0,1006.0,1395.0,3444.0,85.0,4233.0,1253.0,2878.0
2016-03-25 09:00:00+0000,0.0,951.0,1400.0,3429.0,86.0,4161.0,1275.0,2786.0
2016-03-25 10:00:00+0000,0.0,899.0,933.0,3368.0,90.0,3804.0,1164.0,2171.0
2016-03-25 11:00:00+0000,0.0,1051.0,960.0,3167.0,80.0,4054.0,1219.0,1652.0
2016-03-25 12:00:00+0000,0.0,1126.0,1106.0,3279.0,79.0,4040.0,1266.0,1478.0
2016-03-25 13:00:00+0000,0.0,1188.0,939.0,3326.0,76.0,4201.0,1372.0,1197.0
2016-03-25 14:00:00+0000,0.0,1220.0,561.0,3225.0,70.0,4327.0,1444.0,1000.0
2016-03-25 15:00:00+0000,0.0,1120.0,253.0,3216.0,78.0,4243.0,1319.0,961.0
2016-03-25 16:00:00+0000,0.0,984.0,175.0,3216.0,86.0,4290.0,1364.0,1098.0
2016-03-25 17:00:00+0000,0.0,1020.0,3.0,2849.0,60.0,3853.0,1429.0,442.0
2016-03-25 18:00:00+0000,0.0,712.0,345.0,2083.0,63.0,3341.0,1339.0,627.0
2016-03-25 19:00:00+0000,0.0,635.0,570.0,2079.0,90.0,3198.0,1293.0,885.0
2016-03-25 20:00:00+0000,0.0,656.0,339.0,2390.0,76.0,3413.0,1346.0,899.0
2016-03-25 21:00:00+0000,0.0,601.0,755.0,2248.0,83.0,3407.0,1266.0,1058.0
2016-03-25 22:00:00+0000,0.0,477.0,1496.0,2130.0,62.0,3507.0,1232.0,1345.0
2016-03-25 23:00:00+0000,0.0,536.0,190.0,2064.0,36.0,2326.0,1373.0,1595.0
2016-03-26 00:00:00+0000,0.0,421.0,0.0,2019.0,37.0,2332.0,1225.0,1401.0
2016-03-26 01:00:00+0000,0.0,484.0,0.0,2216.0,31.0,2530.0,1183.0,1287.0
2016-03-26 02:00:00+0000,0.0,421.0,0.0,2142.0,129.0,2301.0,1147.0,841.0
2016-03-26 03:00:00+0000,2.0,421.0,0.0,2030.0,531.0,2135.0,1168.0,514.0
2016-03-26 04:00:00+0000,0.0,371.0,0.0,1915.0,801.0,1684.0,1135.0,156.0
2016-03-26 05:00:00+0000,2.0,484.0,0.0,2042.0,6.0,1557.0,1316.0,520.0
2016-03-26 06:00:00+0000,0.0,654.0,0.0,2193.0,180.0,1247.0,1582.0,219.0
2016-03-26 07:00:00+0000,0.0,662.0,0.0,2134.0,71.0,791.0,1511.0,594.0
2016-03-26 08:00:00+0000,0.0,804.0,0.0,2622.0,57.0,1164.0,1537.0,1118.0
2016-03-26 09:00:00+0000,0.0,893.0,0.0,2830.0,498.0,1641.0,1535.0,1957.0
2016-03-26 10:00:00+0000,0.0,971.0,0.0,3131.0,1253.0,2215.0,1587.0,2318.0
2016-03-26 11:00:00+0000,173.0,966.0,112.0,2757.0,1764.0,2466.0,1468.0,2681.0
2016-03-26 12:00:00+0000,112.0,868.0,0.0,2620.0,2098.0,1598.0,1387.0,2371.0
2016-03-26 13:00:00+0000,268.0,883.0,0.0,2905.0,2048.0,1523.0,1367.0,2655.0
2016-03-26 14:00:00+0000,227.0,878.0,0.0,2843.0,2132.0,1672.0,1381.0,2071.0
2016-03-26 15:00:00+0000,175.0,923.0,0.0,2611.0,2028.0,1624.0,1361.0,1423.0
2016-03-26 16:00:00+0000,9.0,644.0,0.0,2051.0,1226.0,1065.0,1280.0,1105.0
2016-03-26 17:00:00+0000,0.0,805.0,0.0,1400.0,707.0,1054.0,1416.0,1415.0
2016-03-26 18:00:00+0000,0.0,800.0,0.0,1248.0,566.0,931.0,1466.0,2039.0
2016-03-26 19:00:00+0000,0.0,906.0,0.0,1435.0,523.0,1285.0,1447.0,2426.0
2016-03-26 20:00:00+0000,74.0,903.0,0.0,1843.0,1595.0,1815.0,1401.0,2339.0
2016-03-26 21:00:00+0000,77.0,866.0,0.0,2021.0,1782.0,2188.0,1296.0,2393.0
2016-03-26 22:00:00+0000,77.0,832.0,349.0,2066.0,1791.0,2568.0,1222.0,2495.0
2016-03-26 23:00:00+0000,77.0,1045.0,366.0,2215.0,1186.0,2181.0,1288.0,2367.0
2016-03-27 00:00:00+0000,77.0,1040.0,521.0,2296.0,1465.0,2173.0,1241.0,2581.0
2016-03-27 01:00:00+0000,77.0,973.0,322.0,2252.0,1410.0,2330.0,1249.0,2442.0
2016-03-27 02:00:00+0000,77.0,913.0,0.0,2068.0,1408.0,1808.0,1177.0,2605.0
2016-03-27 03:00:00+0000,77.0,948.0,0.0,2290.0,1404.0,1983.0,1169.0,2370.0
2016-03-27 04:00:00+0000,77.0,1060.0,329.0,2487.0,1641.0,2234.0,1257.0,2140.0
2016-03-27 05:00:00+0000,77.0,1060.0,330.0,2471.0,1874.0,2210.0,1183.0,2063.0
2016-03-27 06:00:00+0000,102.0,1092.0,430.0,2530.0,1808.0,2216.0,1249.0,2385.0
2016-03-27 07:00:00+0000,151.0,810.0,206.0,2855.0,2093.0,2062.0,993.0,2377.0
2016-03-27 08:00:00+0000,200.0,838.0,0.0,2916.0,2117.0,2087.0,951.0,2481.0
2016-03-27 09:00:00+0000,273.0,866.0,0.0,3012.0,2007.0,1802.0,1031.0,2280.0
2016-03-27 10:00:00+0000,273.0,886.0,112.0,2944.0,2127.0,1846.0,1009.0,2721.0
2016-03-27 11:00:00+0000,273.0,867.0,49.0,2854.0,2132.0,1893.0,1032.0,3059.0
2016-03-27 12:00:00+0000,354.0,913.0,0.0,2907.0,2133.0,2309.0,1002.0,2884.0
2016-03-27 13:00:00+0000,368.0,831.0,0.0,2478.0,2096.0,1882.0,893.0,2598.0
2016-03-27 14:00:00+0000,386.0,624.0,0.0,2034.0,2092.0,1685.0,834.0,2302.0
2016-03-27 15:00:00+0000,427.0,438.0,0.0,1410.0,2105.0,1410.0,824.0,1953.0
2016-03-27 16:00:00+0000,436.0,318.0,0.0,745.0,2030.0,932.0,697.0,1860.0
2016-03-27 17:00:00+0000,51.0,518.0,0.0,379.0,823.0,791.0,801.0,1444.0
2016-03-27 18:00:00+0000,0.0,518.0,0.0,574.0,165.0,1019.0,725.0,1758.0
2016-03-27 19:00:00+0000,0.0,423.0,0.0,675.0,154.0,943.0,738.0,2454.0
2016-03-27 20:00:00+0000,0.0,387.0,0.0,894.0,84.0,1349.0,810.0,2797.0
2016-03-27 21:00:00+0000,1.0,368.0,10.0,1359.0,396.0,1878.0,818.0,2746.0
2016-03-27 22:00:00+0000,168.0,250.0,232.0,1256.0,1081.0,1524.0,729.0,2753.0
2016-03-27 23:00:00+0000,175.0,116.0,417.0,1331.0,1523.0,1907.0,596.0,2392.0
2016-03-28 00:00:00+0000,175.0,154.0,26.0,1527.0,1457.0,1963.0,584.0,2335.0
2016-03-28 01:00:00+0000,150.0,173.0,0.0,1764.0,1662.0,1824.0,599.0,1974.0
2016-03-28 02:00:00+0000,150.0,268.0,0.0,1567.0,1763.0,1724.0,711.0,1913.0
2016-03-28 03:00:00+0000,126.0,384.0,0.0,1754.0,1877.0,1943.0,847.0,2069.0
2016-03-28 04:00:00+0000,101.0,432.0,373.0,1883.0,2088.0,2200.0,898.0,2868.0
2016-03-28 05:00:00+0000,77.0,669.0,718.0,2033.0,2115.0,2341.0,1148.0,3218.0
2016-03-28 06:00:00+0000,77.0,648.0,510.0,2365.0,2092.0,2334.0,1163.0,3296.0
2016-03-28 07:00:00+0000,77.0,762.0,821.0,2782.0,2117.0,2518.0,1006.0,2699.0
2016-03-28 08:00:00+0000,77.0,962.0,1544.0,3150.0,2108.0,2678.0,1106.0,2825.0
2016-03-28 09:00:00+0000,77.0,1081.0,1099.0,3244.0,1919.0,2194.0,1372.0,2587.0
2016-03-28 10:00:00+0000,77.0,998.0,1106.0,3169.0,2096.0,2436.0,1259.0,2192.0
2016-03-28 11:00:00+0000,76.0,1090.0,825.0,3043.0,2131.0,2354.0,1211.0,1933.0
2016-03-28 12:00:00+0000,74.0,1225.0,639.0,3110.0,2135.0,2133.0,1237.0,1689.0
2016-03-28 13:00:00+0000,77.0,1159.0,733.0,3070.0,2070.0,2458.0,1135.0,1555.0
2016-03-28 14:00:00+0000,77.0,1025.0,548.0,2799.0,2081.0,2467.0,1196.0,1656.0
2016-03-28 15:00:00+0000,62.0,841.0,0.0,2450.0,1792.0,1480.0,1179.0,2142.0
2016-03-28 16:00:00+0000,62.0,811.0,166.0,2038.0,1083.0,1588.0,1191.0,1998.0
2016-03-28 17:00:00+0000,62.0,747.0,803.0,1762.0,836.0,1942.0,1110.0,2414.0
2016-03-28 18:00:00+0000,3.0,722.0,1179.0,1317.0,773.0,2246.0,997.0,3037.0
2016-03-28 19:00:00+0000,3.0,512.0,589.0,859.0,774.0,1351.0,854.0,2868.0
2016-03-28 20:00:00+0000,3.0,449.0,898.0,1029.0,585.0,1520.0,831.0,2859.0
2016-03-28 21:00:00+0000,2.0,466.0,1228.0,1241.0,606.0,1921.0,869.0,3354.0
2016-03-28 22:00:00+0000,123.0,727.0,623.0,1552.0,495.0,1369.0,1100.0,2697.0
2016-03-28 23:00:00+0000,151.0,897.0,408.0,1764.0,878.0,1515.0,1139.0,2266.0
2016-03-29 00:00:00+0000,151.0,753.0,458.0,1835.0,1063.0,1738.0,1135.0,2738.0
2016-03-29 01:00:00+0000,175.0,722.0,0.0,1813.0,1250.0,1426.0,1105.0,2553.0
2016-03-29 02:00:00+0000,225.0,699.0,0.0,1653.0,1407.0,1201.0,1129.0,2661.0
2016-03-29 03:00:00+0000,14.0,929.0,0.0,1827.0,1341.0,2382.0,1244.0,2085.0
2016-03-29 04:00:00+0000,0.0,1340.0,0.0,2159.0,171.0,2641.0,1253.0,1645.0
2016-03-29 05:00:00+0000,0.0,1196.0,0.0,1380.0,93.0,1600.0,1256.0,1685.0
2016-03-29 06:00:00+0000,0.0,1262.0,0.0,1613.0,108.0,1665.0,1221.0,2026.0
2016-03-29 07:00:00+0000,0.0,1250.0,350.0,2138.0,114.0,2097.0,1201.0,2099.0
2016-03-29 08:00:00+0000,0.0,1203.0,65.0,2756.0,67.0,2873.0,1151.0,1768.0
2016-03-29 09:00:00+0000,0.0,1126.0,0.0,3382.0,74.0,3559.0,1085.0,1500.0
2016-03-29 10:00:00+0000,2.0,1165.0,0.0,3522.0,583.0,3305.0,1060.0,1469.0
2016-03-29 11:00:00+0000,2.0,1172.0,0.0,3567.0,1258.0,3333.0,947.0,1629.0
2016-03-29 12:00:00+0000,144.0,1307.0,0.0,3748.0,1494.0,3596.0,1021.0,1351.0
2016-03-29 13:00:00+0000,175.0,1323.0,0.0,3623.0,1799.0,3613.0,1007.0,1303.0
2016-03-29 14:00:00+0000,175.0,1304.0,0.0,3332.0,1221.0,3575.0,1063.0,1418.0
2016-03-29 15:00:00+0000,0.0,1160.0,0.0,2624.0,68.0,3545.0,1415.0,1466.0
2016-03-29 16:00:00+0000,0.0,1047.0,0.0,1866.0,61.0,3004.0,1335.0,495.0
2016-03-29 17:00:00+0000,0.0,910.0,0.0,1058.0,82.0,2079.0,1135.0,0.0
2016-03-29 18:00:00+0000,0.0,681.0,0.0,736.0,104.0,1700.0,998.0,123.0
2016-03-29 19:00:00+0000,0.0,643.0,0.0,1350.0,93.0,2370.0,961.0,301.0
2016-03-29 20:00:00+0000,0.0,633.0,0.0,1631.0,95.0,3063.0,963.0,291.0
2016-03-29 21:00:00+0000,0.0,486.0,0.0,1594.0,71.0,3120.0,1119.0,1188.0
2016-03-29 22:00:00+0000,0.0,781.0,0.0,2231.0,75.0,3195.0,1160.0,1422.0
2016-03-29 23:00:00+0000,0.0,887.0,0.0,2335.0,103.0,3550.0,1182.0,1337.0
2016-03-30 00:00:00+0000,0.0,848.0,0.0,2244.0,121.0,3778.0,1173.0,1225.0
2016-03-30 01:00:00+0000,0.0,697.0,0.0,2189.0,65.0,3480.0,982.0,1155.0
2016-03-30 02:00:00+0000,2.0,686.0,0.0,2136.0,37.0,3275.0,1000.0,596.0
2016-03-30 03:00:00+0000,0.0,1055.0,0.0,2322.0,83.0,4010.0,1152.0,949.0
2016-03-30 04:00:00+0000,0.0,1288.0,0.0,2360.0,110.0,3781.0,1072.0,77.0
2016-03-30 05:00:00+0000,0.0,1402.0,0.0,2202.0,122.0,3465.0,1273.0,105.0
2016-03-30 06:00:00+0000,0.0,1319.0,0.0,2266.0,107.0,3064.0,1165.0,656.0
2016-03-30 07:00:00+0000,0.0,1259.0,0.0,2255.0,235.0,2767.0,1217.0,580.0
2016-03-30 08:00:00+0000,0.0,1361.0,0.0,2427.0,319.0,2984.0,1293.0,863.0
2016-03-30 09:00:00+0000,0.0,1434.0,0.0,2829.0,309.0,3315.0,1319.0,419.0
2016-03-30 10:00:00+0000,2.0,1378.0,6.0,3100.0,507.0,3568.0,1298.0,817.0
2016-03-30 11:00:00+0000,2.0,1390.0,0.0,2899.0,510.0,3307.0,1294.0,468.0
2016-03-30 12:00:00+0000,2.0,1548.0,0.0,2898.0,522.0,3632.0,1261.0,445.0
2016-03-30 13:00:00+0000,2.0,1455.0,0.0,2923.0,537.0,3346.0,1275.0,456.0
2016-03-30 14:00:00+0000,0.0,1459.0,0.0,2806.0,740.0,3506.0,1201.0,527.0
2016-03-30 15:00:00+0000,0.0,1439.0,0.0,2534.0,769.0,3335.0,1284.0,741.0
2016-03-30 16:00:00+0000,0.0,1345.0,0.0,1995.0,499.0,2979.0,1334.0,360.0
2016-03-30 17:00:00+0000,0.0,1251.0,0.0,1249.0,536.0,2597.0,1286.0,90.0
2016-03-30 18:00:00+0000,0.0,1169.0,0.0,1220.0,521.0,2808.0,1287.0,451.0
2016-03-30 19:00:00+0000,0.0,1133.0,0.0,1938.0,438.0,3059.0,1268.0,554.0
2016-03-30 20:00:00+0000,0.0,1163.0,0.0,2217.0,436.0,2800.0,1213.0,439.0
2016-03-30 21:00:00+0000,0.0,1099.0,0.0,2195.0,278.0,2739.0,1107.0,916.0
2016-03-30 22:00:00+0000,0.0,1041.0,0.0,2363.0,111.0,3596.0,1192.0,1236.0
2016-03-30 23:00:00+0000,0.0,920.0,0.0,2307.0,117.0,3749.0,1144.0,1381.0
2016-03-31 00:00:00+0000,0.0,816.0,0.0,2075.0,68.0,3475.0,1002.0,1169.0
2016-03-31 01:00:00+0000,0.0,691.0,0.0,1809.0,60.0,2712.0,904.0,587.0
2016-03-31 02:00:00+0000,0.0,837.0,0.0,1857.0,104.0,2857.0,963.0,486.0
2016-03-31 03:00:00+0000,0.0,1109.0,0.0,2164.0,3.0,3367.0,1257.0,0.0
2016-03-31 04:00:00+0000,0.0,1088.0,0.0,1962.0,1.0,3230.0,1083.0,0.0
2016-03-31 05:00:00+0000,0.0,992.0,0.0,1409.0,0.0,2751.0,1189.0,0.0
2016-03-31 06:00:00+0000,0.0,759.0,0.0,1478.0,0.0,2386.0,941.0,0.0
2016-03-31 07:00:00+0000,0.0,645.0,0.0,1980.0,2.0,2591.0,950.0,324.0
2016-03-31 08:00:00+0000,0.0,539.0,0.0,2599.0,0.0,2980.0,962.0,233.0
2016-03-31 09:00:00+0000,0.0,500.0,0.0,3083.0,0.0,3144.0,1140.0,356.0
2016-03-31 10:00:00+0000,0.0,506.0,0.0,3255.0,4.0,3137.0,1058.0,535.0
2016-03-31 11:00:00+0000,0.0,581.0,0.0,3351.0,6.0,3445.0,1092.0,525.0
2016-03-31 12:00:00+0000,0.0,593.0,0.0,3326.0,46.0,3526.0,1046.0,401.0
2016-03-31 13:00:00+0000,0.0,714.0,0.0,3161.0,40.0,3497.0,1098.0,558.0
2016-03-31 14:00:00+0000,0.0,665.0,0.0,2539.0,70.0,3347.0,1065.0,723.0
2016-03-31 15:00:00+0000,0.0,668.0,0.0,1926.0,54.0,2996.0,1156.0,653.0
2016-03-31 16:00:00+0000,0.0,571.0,0.0,1337.0,59.0,2664.0,1139.0,0.0
2016-03-31 17:00:00+0000,0.0,761.0,0.0,1415.0,49.0,2748.0,1063.0,0.0
2016-03-31 18:00:00+0000,0.0,758.0,0.0,1952.0,66.0,3067.0,895.0,0.0
2016-03-31 19:00:00+0000,0.0,812.0,0.0,2072.0,83.0,3593.0,988.0,205.0
2016-03-31 20:00:00+0000,0.0,816.0,0.0,2000.0,103.0,3508.0,975.0,1301.0
2016-03-31 21:00:00+0000,0.0,635.0,501.0,2055.0,104.0,3647.0,995.0,2494.0
2016-03-31 22:00:00+0000,0.0,722.0,469.0,2129.0,103.0,3989.0,919.0,2079.0
2016-03-31 23:00:00+0000,0.0,635.0,459.0,2225.0,102.0,3857.0,887.0,1989.0
2016-04-01 00:00:00+0000,0.0,554.0,784.0,2116.0,91.0,3916.0,820.0,1677.0
2016-04-01 01:00:00+0000,0.0,412.0,406.0,1886.0,204.0,3463.0,780.0,1741.0
2016-04-01 02:00:00+0000,0.0,454.0,0.0,1911.0,178.0,3258.0,799.0,1466.0
2016-04-01 03:00:00+0000,0.0,653.0,9.0,2059.0,263.0,3329.0,869.0,1297.0
2016-04-01 04:00:00+0000,0.0,961.0,263.0,2037.0,35.0,3049.0,934.0,627.0
2016-04-01 05:00:00+0000,0.0,1014.0,705.0,1439.0,37.0,2460.0,1007.0,540.0
2016-04-01 06:00:00+0000,0.0,906.0,1043.0,1110.0,27.0,2519.0,1042.0,922.0
2016-04-01 07:00:00+0000,0.0,879.0,1223.0,998.0,2.0,2592.0,1007.0,1156.0
2016-04-01 08:00:00+0000,0.0,874.0,1000.0,1097.0,6.0,2062.0,1016.0,889.0
2016-04-01 09:00:00+0000,0.0,1069.0,703.0,2087.0,9.0,2298.0,1339.0,720.0
2016-04-01 10:00:00+0000,0.0,1084.0,821.0,2163.0,8.0,2712.0,1373.0,725.0
2016-04-01 11:00:00+0000,0.0,1080.0,716.0,2155.0,13.0,3027.0,1343.0,1291.0
2016-04-01 12:00:00+0000,0.0,1091.0,790.0,2265.0,12.0,3761.0,1324.0,1264.0
2016-04-01 13:00:00+0000,0.0,1007.0,423.0,2212.0,10.0,4181.0,1231.0,1381.0
2016-04-01 14:00:00+0000,0.0,868.0,141.0,1858.0,4.0,3766.0,1110.0,999.0
2016-04-01 15:00:00+0000,0.0,734.0,0.0,1760.0,6.0,3649.0,993.0,458.0
2016-04-01 16:00:00+0000,0.0,532.0,0.0,1266.0,3.0,3310.0,889.0,0.0
2016-04-01 17:00:00+0000,0.0,664.0,0.0,1108.0,21.0,3049.0,1027.0,0.0
2016-04-01 18:00:00+0000,0.0,502.0,0.0,1090.0,17.0,2502.0,945.0,0.0
2016-04-01 19:00:00+0000,0.0,607.0,311.0,1564.0,50.0,2803.0,1002.0,0.0
2016-04-01 20:00:00+0000,0.0,629.0,658.0,1449.0,68.0,2510.0,902.0,165.0
2016-04-01 21:00:00+0000,0.0,440.0,1437.0,1432.0,92.0,2845.0,757.0,948.0
2016-04-01 22:00:00+0000,0.0,315.0,1415.0,1052.0,100.0,2211.0,829.0,2423.0
2016-04-01 23:00:00+0000,0.0,235.0,1390.0,1051.0,104.0,2586.0,746.0,2813.0
2016-04-02 00:00:00+0000,0.0,224.0,1665.0,1068.0,105.0,2754.0,722.0,2745.0
2016-04-02 01:00:00+0000,0.0,142.0,956.0,926.0,976.0,2161.0,656.0,2265.0
2016-04-02 02:00:00+0000,2.0,212.0,803.0,879.0,625.0,2129.0,778.0,2240.0
2016-04-02 03:00:00+0000,2.0,375.0,729.0,1208.0,163.0,2201.0,929.0,2129.0
2016-04-02 04:00:00+0000,2.0,449.0,805.0,1218.0,128.0,2287.0,959.0,1995.0
2016-04-02 05:00:00+0000,0.0,501.0,1094.0,987.0,101.0,1923.0,984.0,2128.0
2016-04-02 06:00:00+0000,0.0,358.0,1339.0,1075.0,103.0,1735.0,706.0,2031.0
2016-04-02 07:00:00+0000,0.0,183.0,1957.0,1195.0,112.0,1480.0,710.0,2772.0
2016-04-02 08:00:00+0000,0.0,224.0,2034.0,1148.0,100.0,1139.0,790.0,3078.0
2016-04-02 09:00:00+0000,7.0,137.0,2266.0,1347.0,515.0,1243.0,782.0,3321.0
2016-04-02 10:00:00+0000,200.0,0.0,2380.0,1589.0,959.0,1386.0,648.0,3666.0
2016-04-02 11:00:00+0000,200.0,0.0,2187.0,1898.0,1174.0,1818.0,682.0,3166.0
2016-04-02 12:00:00+0000,103.0,2.0,1844.0,1818.0,988.0,1572.0,785.0,3501.0
2016-04-02 13:00:00+0000,76.0,1.0,1396.0,1459.0,1290.0,1305.0,695.0,3284.0
2016-04-02 14:00:00+0000,145.0,4.0,535.0,972.0,739.0,806.0,649.0,3150.0
2016-04-02 15:00:00+0000,0.0,97.0,269.0,676.0,54.0,1109.0,633.0,3073.0
2016-04-02 16:00:00+0000,0.0,15.0,0.0,0.0,19.0,895.0,520.0,2380.0
2016-04-02 17:00:00+0000,0.0,109.0,0.0,0.0,19.0,1098.0,532.0,1788.0
2016-04-02 18:00:00+0000,0.0,176.0,0.0,0.0,50.0,1179.0,488.0,1639.0
