name,bus0,bus1,bus2,bus3,bus4,type,carrier,efficiency,efficiency2,efficiency3,efficiency4,active,build_year,lifetime,p_nom,p_nom_mod,p_nom_extendable,p_nom_min,p_nom_max,p_nom_set,p_set,p_init,p_min_pu,p_max_pu,capital_cost,overnight_cost,discount_rate,fom_cost,marginal_cost,marginal_cost_quadratic,stand_by_cost,length,terrain_factor,committable,start_up_cost,shut_down_cost,min_up_time,min_down_time,up_time_before,down_time_before,ramp_limit_up,ramp_limit_down,ramp_limit_start_up,ramp_limit_shut_down,delay,delay2,delay3,delay4,cyclic_delay,cyclic_delay2,cyclic_delay3,cyclic_delay4,p_nom_opt,geometry,tags,under_construction,underground,underwater_fraction,length_original,reversed
BE1 0 shipping methanol,EU methanol,BE1 0 shipping methanol,co2 atmosphere,,,,shipping methanol,1.0,0.24800972198110166,1.0,1.0,True,0,inf,0.0,0.0,True,0.0,inf,,,,0.0,1.0,0.0,,,0.0,0.00944654094870713,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,0,0,0,True,True,True,True,19.700174024203832,,,,,,0.0,False
BE1 0 shipping oil,BE1 0 oil,BE1 0 shipping oil,co2 atmosphere,,,,shipping oil,1.0,0.2571,1.0,1.0,True,0,inf,0.0,0.0,True,0.0,inf,,,,0.0,1.0,0.0,,,0.0,0.010864177486087822,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,0,0,0,True,True,True,True,407.7975319471079,,,,,,0.0,False
BE1 0 Fischer-Tropsch-2030,BE1 0 H2,BE1 0 oil,BE1 0 co2 stored,BE1 0 urban central heat,,,Fischer-Tropsch,0.799,-0.20542290000000002,0.1509999999999999,1.0,True,2030,20.0,0.0,0.0,True,0.0,inf,,,,0.7,1.0,69943.33466101172,,,0.0,3.5784903650253463,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,0,0,0,True,True,True,True,5834.511960087762,,,,,,0.0,False
BE1 0 naphtha for industry,BE1 0 oil,BE1 0 naphtha for industry,co2 atmosphere,,,,naphtha for industry,1.0,0.2571,1.0,1.0,True,0,inf,0.0,0.0,True,0.0,inf,,,,0.0,1.0,0.0,,,0.0,0.009997376431991287,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,0,0,0,True,True,True,True,9634.70314081124,,,,,,0.0,False
BE1 0 kerosene for aviation,BE1 0 oil,BE1 0 kerosene for aviation,co2 atmosphere,,,,kerosene for aviation,1.0,0.2571,1.0,1.0,True,0,inf,0.0,0.0,True,0.0,inf,,,,0.0,1.0,0.0,,,0.0,0.009238139396773861,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,0,0,0,True,True,True,True,2253.5833406005463,,,,,,0.0,False
BE1 0 process emissions,BE1 0 process emissions,co2 atmosphere,,,,,process emissions,1.0,1.0,1.0,1.0,True,0,inf,0.0,0.0,True,0.0,inf,,,,0.0,1.0,0.0,,,0.0,0.009102252601073373,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,0,0,0,True,True,True,True,0.006549061535971793,,,,,,0.0,False
BE1 0 process emissions CC-2030,BE1 0 process emissions,co2 atmosphere,BE1 0 co2 stored,,,,process emissions CC,0.09999999999999998,0.9,1.0,1.0,True,2030,25.0,0.0,0.0,True,0.0,inf,,,,0.0,1.0,301107.34477373055,,,0.0,0.009917642159865193,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,0,0,0,True,True,True,True,546.8133128393928,,,,,,0.0,False
BE1 0 coal for industry,EU coal,BE1 0 coal for industry,co2 atmosphere,,,,coal for industry,1.0,0.3361,1.0,1.0,True,0,inf,0.0,0.0,True,0.0,inf,,,,0.0,1.0,0.0,,,0.0,0.00970333875236707,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,0,0,0,True,True,True,True,2391.728256143479,,,,,,0.0,False
BE1 0 agriculture machinery oil,BE1 0 oil,BE1 0 agriculture machinery oil,co2 atmosphere,,,,agriculture machinery oil,1.0,0.2571,1.0,1.0,True,0,inf,0.0,0.0,True,0.0,inf,,,,0.0,1.0,0.0,,,0.0,0.009728683359149419,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,0,0,0,True,True,True,True,235.57367425817247,,,,,,0.0,False
BE1 0 urban central DAC-2030,BE1 0,BE1 0 urban central heat,co2 atmosphere,BE1 0 co2 stored,,,DAC,-2.5454545454545454,-1.8181818181818181,1.8181818181818181,1.0,True,2030,20.0,0.0,0.0,True,0.0,inf,,,,0.0,1.0,1569741.0081082438,,,0.0,0.009727793896987011,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,0,0,0,True,True,True,True,0.007254036015756548,,,,,,0.0,False
BE1 0 electricity distribution grid-2030,BE1 0,BE1 0 low voltage,,,,,electricity distribution grid,1.0,1.0,1.0,1.0,True,2030,40.0,0.0,0.0,True,0.0,inf,,,,-1.0,1.0,50270.361476727056,,,0.0,0.010526537274534304,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,0,0,0,True,True,True,True,18115.732619487688,,,,,,0.0,False
BE1 0 nuclear-1975,EU uranium,BE1 0,co2 atmosphere,,,,nuclear,1.0,0.0,1.0,1.0,True,1975,59.0,2000.0,0.0,False,0.0,inf,,,,0.0,0.796,245733.6541868906,,,0.0,1.1668729906537068,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,0,0,0,True,True,True,True,2000.0,,,,,,,False
BE1 0 CCGT-1995,BE1 0 gas,BE1 0,co2 atmosphere,,,,CCGT,0.58,0.198,1.0,1.0,True,1995,39.666666666666664,1559.8,0.0,False,0.0,inf,,,,0.0,1.0,60777.05205432785,,,0.0,2.587281276689722,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,0,0,0,True,True,True,True,1559.8,,,,,,,False
BE1 0 CCGT-2000,BE1 0 gas,BE1 0,co2 atmosphere,,,,CCGT,0.58,0.198,1.0,1.0,True,2000,39.854545454545544,1682.3,0.0,False,0.0,inf,,,,0.0,1.0,60777.05205432785,,,0.0,2.588571389474342,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,0,0,0,True,True,True,True,1682.3,,,,,,,False
BE1 0 CCGT-2005,BE1 0 gas,BE1 0,co2 atmosphere,,,,CCGT,0.58,0.198,1.0,1.0,True,2005,41.0,386.2,0.0,False,0.0,inf,,,,0.0,1.0,60777.05205432785,,,0.0,2.58695161035919,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,0,0,0,True,True,True,True,386.2,,,,,,,False
BE1 0 CCGT-2010,BE1 0 gas,BE1 0,co2 atmosphere,,,,CCGT,0.58,0.198,1.0,1.0,True,2010,40.25,651.0,0.0,False,0.0,inf,,,,0.0,1.0,60777.05205432785,,,0.0,2.5869742213533446,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,0,0,0,True,True,True,True,651.0,,,,,,,False
BE1 0 CCGT-2015,BE1 0 gas,BE1 0,co2 atmosphere,,,,CCGT,0.58,0.198,1.0,1.0,True,2015,37.0,2000.0,0.0,False,0.0,inf,,,,0.0,1.0,60777.05205432785,,,0.0,2.5870284663962027,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,0,0,0,True,True,True,True,2000.0,,,,,,,False
BE1 0 residential rural resistive heater-2015,BE1 0 low voltage,BE1 0 residential rural heat,,,,,residential rural resistive heater,0.9,1.0,1.0,1.0,True,2015,20.0,26.147843761287156,0.0,False,0.0,inf,,,,0.0,1.0,71867.9767998771,,,0.0,0.009539366555720536,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,0,0,0,True,True,True,True,26.147843761287156,,,,,,,False
BE1 0 residential rural gas boiler-2015,BE1 0 gas,BE1 0 residential rural heat,co2 atmosphere,,,,residential rural gas boiler,0.98,0.198,1.0,1.0,True,2015,20.0,217.1141154116236,0.0,False,0.0,inf,,,,0.0,1.0,43250.68098938149,,,0.0,0.00910791158559981,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,0,0,0,True,True,True,True,217.1141154116236,,,,,,,False
BE1 0 residential rural oil boiler-2015,BE1 0 oil,BE1 0 residential rural heat,co2 atmosphere,,,,residential rural oil boiler,0.9,0.2571,1.0,1.0,True,2015,20.0,172.5424594693853,0.0,False,0.0,inf,,,,0.0,1.0,16997.38745210744,,,0.0,0.009375387886014133,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,0,0,0,True,True,True,True,172.5424594693853,,,,,,,False
BE1 0 residential rural resistive heater-2019,BE1 0 low voltage,BE1 0 residential rural heat,,,,,residential rural resistive heater,0.9,1.0,1.0,1.0,True,2019,20.0,20.918275009029728,0.0,False,0.0,inf,,,,0.0,1.0,71867.9767998771,,,0.0,0.01010742743740153,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,0,0,0,True,True,True,True,20.918275009029728,,,,,,,False
BE1 0 residential rural gas boiler-2019,BE1 0 gas,BE1 0 residential rural heat,co2 atmosphere,,,,residential rural gas boiler,0.98,0.198,1.0,1.0,True,2019,20.0,173.69129232929888,0.0,False,0.0,inf,,,,0.0,1.0,43250.68098938149,,,0.0,0.009336784720381752,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,0,0,0,True,True,True,True,173.69129232929888,,,,,,,False
BE1 0 residential rural oil boiler-2019,BE1 0 oil,BE1 0 residential rural heat,co2 atmosphere,,,,residential rural oil boiler,0.9,0.2571,1.0,1.0,True,2019,20.0,138.03396757550823,0.0,False,0.0,inf,,,,0.0,1.0,16997.38745210744,,,0.0,0.009313566531215473,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,0,0,0,True,True,True,True,138.03396757550823,,,,,,,False
BE1 0 residential urban decentral resistive heater-2015,BE1 0 low voltage,BE1 0 residential urban decentral heat,,,,,residential urban decentral resistive heater,0.9,1.0,1.0,1.0,True,2015,20.0,561.5934456754222,0.0,False,0.0,inf,,,,0.0,1.0,71867.9767998771,,,0.0,0.009671983178807868,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,0,0,0,True,True,True,True,561.5934456754222,,,,,,,False
BE1 0 residential urban decentral gas boiler-2015,BE1 0 gas,BE1 0 residential urban decentral heat,co2 atmosphere,,,,residential urban decentral gas boiler,0.98,0.198,1.0,1.0,True,2015,20.0,4663.094413899881,0.0,False,0.0,inf,,,,0.0,1.0,43250.68098938149,,,0.0,0.010013264373087659,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,0,0,0,True,True,True,True,4663.094413899881,,,,,,,False
BE1 0 residential urban decentral oil boiler-2015,BE1 0 oil,BE1 0 residential urban decentral heat,co2 atmosphere,,,,residential urban decentral oil boiler,0.9,0.2571,1.0,1.0,True,2015,20.0,3705.8013357945065,0.0,False,0.0,inf,,,,0.0,1.0,16997.38745210744,,,0.0,0.010949581767410826,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,0,0,0,True,True,True,True,3705.8013357945065,,,,,,,False
BE1 0 residential urban decentral resistive heater-2019,BE1 0 low voltage,BE1 0 residential urban decentral heat,,,,,residential urban decentral resistive heater,0.9,1.0,1.0,1.0,True,2019,20.0,449.27475654033776,0.0,False,0.0,inf,,,,0.0,1.0,71867.9767998771,,,0.0,0.009178805899782016,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,0,0,0,True,True,True,True,449.27475654033776,,,,,,,False
BE1 0 residential urban decentral gas boiler-2019,BE1 0 gas,BE1 0 residential urban decentral heat,co2 atmosphere,,,,residential urban decentral gas boiler,0.98,0.198,1.0,1.0,True,2019,20.0,3730.475531119905,0.0,False,0.0,inf,,,,0.0,1.0,43250.68098938149,,,0.0,0.010655642967552443,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,0,0,0,True,True,True,True,3730.475531119905,,,,,,,False
BE1 0 residential urban decentral oil boiler-2019,BE1 0 oil,BE1 0 residential urban decentral heat,co2 atmosphere,,,,residential urban decentral oil boiler,0.9,0.2571,1.0,1.0,True,2019,20.0,2964.6410686356057,0.0,False,0.0,inf,,,,0.0,1.0,16997.38745210744,,,0.0,0.010745470694780228,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,0,0,0,True,True,True,True,2964.6410686356057,,,,,,,False
BE1 0 services rural resistive heater-2015,BE1 0 low voltage,BE1 0 services rural heat,,,,,services rural resistive heater,0.9,1.0,1.0,1.0,True,2015,20.0,12.6561858375986,0.0,False,0.0,inf,,,,0.0,1.0,71867.9767998771,,,0.0,0.009726056311977028,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,0,0,0,True,True,True,True,12.6561858375986,,,,,,,False
BE1 0 services rural gas boiler-2015,BE1 0 gas,BE1 0 services rural heat,co2 atmosphere,,,,services rural gas boiler,0.98,0.198,1.0,1.0,True,2015,20.0,105.08845844809626,0.0,False,0.0,inf,,,,0.0,1.0,43250.68098938149,,,0.0,0.010372927136864612,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,0,0,0,True,True,True,True,105.08845844809626,,,,,,,False
BE1 0 services rural oil boiler-2015,BE1 0 oil,BE1 0 services rural heat,co2 atmosphere,,,,services rural oil boiler,0.9,0.2571,1.0,1.0,True,2015,20.0,83.51470399842133,0.0,False,0.0,inf,,,,0.0,1.0,16997.38745210744,,,0.0,0.009590794600329378,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,0,0,0,True,True,True,True,83.51470399842133,,,,,,,False
BE1 0 services rural resistive heater-2019,BE1 0 low voltage,BE1 0 services rural heat,,,,,services rural resistive heater,0.9,1.0,1.0,1.0,True,2019,20.0,10.12494867007888,0.0,False,0.0,inf,,,,0.0,1.0,71867.9767998771,,,0.0,0.009036499804190261,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,0,0,0,True,True,True,True,10.12494867007888,,,,,,,False
BE1 0 services rural gas boiler-2019,BE1 0 gas,BE1 0 services rural heat,co2 atmosphere,,,,services rural gas boiler,0.98,0.198,1.0,1.0,True,2019,20.0,84.07076675847702,0.0,False,0.0,inf,,,,0.0,1.0,43250.68098938149,,,0.0,0.010420199472987168,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,0,0,0,True,True,True,True,84.07076675847702,,,,,,,False
BE1 0 services rural oil boiler-2019,BE1 0 oil,BE1 0 services rural heat,co2 atmosphere,,,,services rural oil boiler,0.9,0.2571,1.0,1.0,True,2019,20.0,66.81176319873707,0.0,False,0.0,inf,,,,0.0,1.0,16997.38745210744,,,0.0,0.009758886269905037,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,0,0,0,True,True,True,True,66.81176319873707,,,,,,,False
BE1 0 services urban decentral resistive heater-2015,BE1 0 low voltage,BE1 0 services urban decentral heat,,,,,services urban decentral resistive heater,0.9,1.0,1.0,1.0,True,2015,20.0,271.8247469479142,0.0,False,0.0,inf,,,,0.0,1.0,71867.9767998771,,,0.0,0.010186475803292596,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,0,0,0,True,True,True,True,271.8247469479142,,,,,,,False
BE1 0 services urban decentral gas boiler-2015,BE1 0 gas,BE1 0 services urban decentral heat,co2 atmosphere,,,,services urban decentral gas boiler,0.98,0.198,1.0,1.0,True,2015,20.0,2257.0499510159093,0.0,False,0.0,inf,,,,0.0,1.0,43250.68098938149,,,0.0,0.010691517225481572,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,0,0,0,True,True,True,True,2257.0499510159093,,,,,,,False
BE1 0 services urban decentral oil boiler-2015,BE1 0 oil,BE1 0 services urban decentral heat,co2 atmosphere,,,,services urban decentral oil boiler,0.9,0.2571,1.0,1.0,True,2015,20.0,1793.6970562932427,0.0,False,0.0,inf,,,,0.0,1.0,16997.38745210744,,,0.0,0.010848171027396058,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,0,0,0,True,True,True,True,1793.6970562932427,,,,,,,False
BE1 0 services urban decentral resistive heater-2019,BE1 0 low voltage,BE1 0 services urban decentral heat,,,,,services urban decentral resistive heater,0.9,1.0,1.0,1.0,True,2019,20.0,217.4597975583314,0.0,False,0.0,inf,,,,0.0,1.0,71867.9767998771,,,0.0,0.009984227421266057,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,0,0,0,True,True,True,True,217.4597975583314,,,,,,,False
BE1 0 services urban decentral gas boiler-2019,BE1 0 gas,BE1 0 services urban decentral heat,co2 atmosphere,,,,services urban decentral gas boiler,0.98,0.198,1.0,1.0,True,2019,20.0,1805.6399608127276,0.0,False,0.0,inf,,,,0.0,1.0,43250.68098938149,,,0.0,0.009671344756011,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,0,0,0,True,True,True,True,1805.6399608127276,,,,,,,False
BE1 0 services urban decentral oil boiler-2019,BE1 0 oil,BE1 0 services urban decentral heat,co2 atmosphere,,,,services urban decentral oil boiler,0.9,0.2571,1.0,1.0,True,2019,20.0,1434.9576450345942,0.0,False,0.0,inf,,,,0.0,1.0,16997.38745210744,,,0.0,0.009665555635738479,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,0,0,0,True,True,True,True,1434.9576450345942,,,,,,,False
