index,HU -> SI,HU -> RO,HU -> SK,HU -> AT,HU -> HR
2023-07-16 15:45:00+0000,28.0,283.0,,0.0,
2023-07-16 16:00:00+0000,21.0,291.0,0.0,0.0,446.0
2023-07-16 16:15:00+0000,5.0,295.0,,0.0,
2023-07-16 16:30:00+0000,0.0,254.0,,0.0,
2023-07-16 16:45:00+0000,0.0,229.0,,0.0,
2023-07-16 17:00:00+0000,0.0,255.0,0.0,0.0,141.0
2023-07-16 17:15:00+0000,0.0,243.0,,0.0,
2023-07-16 17:30:00+0000,0.0,215.0,,0.0,
2023-07-16 17:45:00+0000,0.0,226.0,,0.0,
2023-07-16 18:00:00+0000,0.0,214.0,0.0,0.0,47.0
2023-07-16 18:15:00+0000,0.0,222.0,,0.0,
2023-07-16 18:30:00+0000,0.0,237.0,,0.0,
2023-07-16 18:45:00+0000,0.0,213.0,,0.0,
2023-07-16 19:00:00+0000,0.0,218.0,0.0,0.0,77.0
2023-07-16 19:15:00+0000,0.0,190.0,,0.0,
2023-07-16 19:30:00+0000,0.0,158.0,,0.0,
2023-07-16 19:45:00+0000,0.0,159.0,,0.0,
2023-07-16 20:00:00+0000,0.0,196.0,0.0,0.0,115.0
2023-07-16 20:15:00+0000,0.0,181.0,,0.0,
2023-07-16 20:30:00+0000,0.0,196.0,,0.0,
2023-07-16 20:45:00+0000,0.0,169.0,,0.0,
2023-07-16 21:00:00+0000,0.0,222.0,0.0,0.0,242.0
2023-07-16 21:15:00+0000,0.0,212.0,,0.0,
2023-07-16 21:30:00+0000,0.0,227.0,,0.0,
2023-07-16 21:45:00+0000,0.0,224.0,,0.0,
2023-07-16 22:00:00+0000,40.0,46.0,0.0,0.0,36.0
2023-07-16 22:15:00+0000,42.0,0.0,,0.0,
2023-07-16 22:30:00+0000,10.0,24.0,,0.0,
2023-07-16 22:45:00+0000,17.0,29.0,,0.0,
2023-07-16 23:00:00+0000,59.0,58.0,0.0,0.0,105.0
2023-07-16 23:15:00+0000,86.0,39.0,,7.0,
2023-07-16 23:30:00+0000,85.0,65.0,,22.0,
2023-07-16 23:45:00+0000,89.0,70.0,,23.0,
2023-07-17 00:00:00+0000,129.0,51.0,0.0,48.0,213.0
2023-07-17 00:15:00+0000,109.0,86.0,,19.0,
2023-07-17 00:30:00+0000,80.0,113.0,,0.0,
2023-07-17 00:45:00+0000,97.0,79.0,,19.0,
2023-07-17 01:00:00+0000,111.0,76.0,0.0,28.0,234.0
2023-07-17 01:15:00+0000,95.0,132.0,,1.0,
2023-07-17 01:30:00+0000,101.0,134.0,,1.0,
2023-07-17 01:45:00+0000,105.0,126.0,,1.0,
2023-07-17 02:00:00+0000,109.0,97.0,0.0,4.0,211.0
2023-07-17 02:15:00+0000,109.0,114.0,,9.0,
2023-07-17 02:30:00+0000,107.0,122.0,,3.0,
2023-07-17 02:45:00+0000,132.0,130.0,,7.0,
2023-07-17 03:00:00+0000,128.0,112.0,0.0,6.0,96.0
2023-07-17 03:15:00+0000,107.0,155.0,,0.0,
2023-07-17 03:30:00+0000,79.0,188.0,,1.0,
2023-07-17 03:45:00+0000,51.0,214.0,,0.0,
2023-07-17 04:00:00+0000,0.0,258.0,0.0,0.0,0.0
2023-07-17 04:15:00+0000,0.0,296.0,,0.0,
2023-07-17 04:30:00+0000,0.0,312.0,,0.0,
2023-07-17 04:45:00+0000,0.0,321.0,,0.0,
2023-07-17 05:00:00+0000,0.0,293.0,0.0,0.0,7.0
2023-07-17 05:15:00+0000,0.0,234.0,,0.0,
2023-07-17 05:30:00+0000,0.0,177.0,,0.0,
2023-07-17 05:45:00+0000,0.0,171.0,,0.0,
2023-07-17 06:00:00+0000,10.0,102.0,0.0,34.0,152.0
2023-07-17 06:15:00+0000,45.0,104.0,,91.0,
2023-07-17 06:30:00+0000,91.0,93.0,,159.0,
2023-07-17 06:45:00+0000,123.0,58.0,,205.0,
2023-07-17 07:00:00+0000,133.0,98.0,0.0,123.0,383.0
2023-07-17 07:15:00+0000,126.0,120.0,,93.0,
2023-07-17 07:30:00+0000,133.0,146.0,,94.0,
2023-07-17 07:45:00+0000,159.0,146.0,,139.0,
2023-07-17 08:00:00+0000,250.0,138.0,0.0,138.0,682.0
2023-07-17 08:15:00+0000,279.0,139.0,,161.0,
2023-07-17 08:30:00+0000,285.0,141.0,,120.0,
2023-07-17 08:45:00+0000,316.0,150.0,,115.0,
2023-07-17 09:00:00+0000,347.0,157.0,0.0,44.0,818.0
2023-07-17 09:15:00+0000,347.0,176.0,,13.0,
2023-07-17 09:30:00+0000,345.0,172.0,,0.0,
2023-07-17 09:45:00+0000,329.0,198.0,,0.0,
2023-07-17 10:00:00+0000,276.0,164.0,0.0,0.0,851.0
2023-07-17 10:15:00+0000,220.0,204.0,,0.0,
2023-07-17 10:30:00+0000,219.0,186.0,,0.0,
2023-07-17 10:45:00+0000,254.0,148.0,,0.0,
2023-07-17 11:00:00+0000,292.0,104.0,0.0,0.0,829.0
2023-07-17 11:15:00+0000,303.0,102.0,,0.0,
2023-07-17 11:30:00+0000,293.0,93.0,,0.0,
2023-07-17 11:45:00+0000,290.0,131.0,,0.0,
2023-07-17 12:00:00+0000,244.0,128.0,0.0,0.0,819.0
2023-07-17 12:15:00+0000,206.0,172.0,,0.0,
2023-07-17 12:30:00+0000,206.0,155.0,,0.0,
2023-07-17 12:45:00+0000,184.0,148.0,,0.0,
2023-07-17 13:00:00+0000,220.0,113.0,0.0,0.0,731.0
2023-07-17 13:15:00+0000,230.0,119.0,,0.0,
2023-07-17 13:30:00+0000,210.0,129.0,,0.0,
2023-07-17 13:45:00+0000,189.0,142.0,,0.0,
2023-07-17 14:00:00+0000,189.0,125.0,0.0,0.0,622.0
2023-07-17 14:15:00+0000,173.0,112.0,,0.0,
2023-07-17 14:30:00+0000,138.0,124.0,,0.0,
2023-07-17 14:45:00+0000,138.0,113.0,,0.0,
2023-07-17 15:00:00+0000,68.0,139.0,0.0,0.0,520.0
2023-07-17 15:15:00+0000,46.0,149.0,,0.0,
2023-07-17 15:30:00+0000,27.0,190.0,,0.0,
2023-07-17 15:45:00+0000,28.0,159.0,,0.0,
2023-07-17 16:00:00+0000,2.0,215.0,0.0,0.0,287.0
2023-07-17 16:15:00+0000,0.0,203.0,,0.0,
2023-07-17 16:30:00+0000,0.0,182.0,,0.0,
2023-07-17 16:45:00+0000,0.0,136.0,,0.0,
2023-07-17 17:00:00+0000,0.0,131.0,0.0,0.0,64.0
2023-07-17 17:15:00+0000,0.0,127.0,,0.0,
2023-07-17 17:30:00+0000,0.0,111.0,,0.0,
2023-07-17 17:45:00+0000,0.0,119.0,,0.0,
2023-07-17 18:00:00+0000,0.0,171.0,0.0,0.0,4.0
2023-07-17 18:15:00+0000,0.0,214.0,,0.0,
2023-07-17 18:30:00+0000,0.0,190.0,,0.0,
2023-07-17 18:45:00+0000,0.0,193.0,,0.0,
2023-07-17 19:00:00+0000,0.0,190.0,0.0,0.0,2.0
2023-07-17 19:15:00+0000,0.0,158.0,,0.0,
2023-07-17 19:30:00+0000,0.0,189.0,,0.0,
2023-07-17 19:45:00+0000,0.0,233.0,,0.0,
2023-07-17 20:00:00+0000,0.0,121.0,0.0,0.0,0.0
2023-07-17 20:15:00+0000,0.0,121.0,,0.0,
2023-07-17 20:30:00+0000,0.0,95.0,,0.0,
2023-07-17 20:45:00+0000,0.0,101.0,,0.0,
2023-07-17 21:00:00+0000,0.0,90.0,0.0,0.0,65.0
2023-07-17 21:15:00+0000,1.0,101.0,,0.0,
2023-07-17 21:30:00+0000,0.0,154.0,,0.0,
2023-07-17 21:45:00+0000,0.0,196.0,,0.0,
2023-07-17 22:00:00+0000,14.0,310.0,0.0,0.0,433.0
2023-07-17 22:15:00+0000,33.0,333.0,,0.0,
2023-07-17 22:30:00+0000,26.0,326.0,,0.0,
2023-07-17 22:45:00+0000,37.0,306.0,,0.0,
2023-07-17 23:00:00+0000,113.0,291.0,0.0,0.0,492.0
2023-07-17 23:15:00+0000,126.0,291.0,,0.0,
2023-07-17 23:30:00+0000,112.0,310.0,,0.0,
2023-07-17 23:45:00+0000,137.0,301.0,,0.0,
2023-07-18 00:00:00+0000,225.0,269.0,0.0,0.0,538.0
2023-07-18 00:15:00+0000,227.0,272.0,,0.0,
2023-07-18 00:30:00+0000,226.0,278.0,,0.0,
2023-07-18 00:45:00+0000,242.0,271.0,,0.0,
2023-07-18 01:00:00+0000,258.0,328.0,0.0,0.0,593.0
2023-07-18 01:15:00+0000,266.0,303.0,,0.0,
2023-07-18 01:30:00+0000,241.0,338.0,,0.0,
2023-07-18 01:45:00+0000,229.0,337.0,,0.0,
2023-07-18 02:00:00+0000,206.0,342.0,0.0,0.0,556.0
2023-07-18 02:15:00+0000,209.0,323.0,,0.0,
2023-07-18 02:30:00+0000,212.0,321.0,,0.0,
2023-07-18 02:45:00+0000,207.0,356.0,,0.0,
2023-07-18 03:00:00+0000,161.0,333.0,0.0,1.0,336.0
2023-07-18 03:15:00+0000,132.0,357.0,,1.0,
2023-07-18 03:30:00+0000,101.0,385.0,,1.0,
2023-07-18 03:45:00+0000,93.0,358.0,,4.0,
2023-07-18 04:00:00+0000,7.0,377.0,0.0,2.0,52.0
2023-07-18 04:15:00+0000,7.0,345.0,,14.0,
2023-07-18 04:30:00+0000,14.0,348.0,,3.0,
2023-07-18 04:45:00+0000,13.0,366.0,,10.0,
2023-07-18 05:00:00+0000,1.0,349.0,0.0,6.0,123.0
2023-07-18 05:15:00+0000,21.0,336.0,,44.0,
2023-07-18 05:30:00+0000,46.0,306.0,,47.0,
2023-07-18 05:45:00+0000,82.0,301.0,,110.0,
2023-07-18 06:00:00+0000,121.0,318.0,0.0,124.0,447.0
2023-07-18 06:15:00+0000,142.0,340.0,,119.0,
2023-07-18 06:30:00+0000,185.0,356.0,,155.0,
2023-07-18 06:45:00+0000,198.0,370.0,,145.0,
2023-07-18 07:00:00+0000,243.0,362.0,0.0,90.0,774.0
2023-07-18 07:15:00+0000,276.0,323.0,,122.0,
2023-07-18 07:30:00+0000,290.0,335.0,,110.0,
2023-07-18 07:45:00+0000,293.0,300.0,,119.0,
2023-07-18 08:00:00+0000,329.0,300.0,0.0,115.0,947.0
2023-07-18 08:15:00+0000,348.0,326.0,,129.0,
2023-07-18 08:30:00+0000,369.0,316.0,,149.0,
2023-07-18 08:45:00+0000,389.0,294.0,,158.0,
2023-07-18 09:00:00+0000,405.0,308.0,0.0,31.0,1160.0
2023-07-18 09:15:00+0000,425.0,318.0,,50.0,
2023-07-18 09:30:00+0000,434.0,285.0,,55.0,
2023-07-18 09:45:00+0000,435.0,265.0,,49.0,
2023-07-18 10:00:00+0000,412.0,319.0,0.0,1.0,1214.0
2023-07-18 10:15:00+0000,407.0,335.0,,0.0,
2023-07-18 10:30:00+0000,385.0,355.0,,0.0,
2023-07-18 10:45:00+0000,405.0,327.0,,1.0,
2023-07-18 11:00:00+0000,442.0,287.0,0.0,99.0,1237.0
2023-07-18 11:15:00+0000,426.0,307.0,,55.0,
2023-07-18 11:30:00+0000,426.0,287.0,,98.0,
2023-07-18 11:45:00+0000,392.0,312.0,,50.0,
2023-07-18 12:00:00+0000,316.0,381.0,0.0,2.0,1260.0
2023-07-18 12:15:00+0000,298.0,365.0,,0.0,
2023-07-18 12:30:00+0000,293.0,367.0,,0.0,
2023-07-18 12:45:00+0000,284.0,368.0,,6.0,
2023-07-18 13:00:00+0000,275.0,353.0,0.0,60.0,1076.0
2023-07-18 13:15:00+0000,242.0,367.0,,36.0,
2023-07-18 13:30:00+0000,236.0,355.0,,34.0,
2023-07-18 13:45:00+0000,198.0,409.0,,4.0,
2023-07-18 14:00:00+0000,174.0,370.0,0.0,0.0,894.0
2023-07-18 14:15:00+0000,146.0,360.0,,0.0,
2023-07-18 14:30:00+0000,130.0,337.0,,0.0,
2023-07-18 14:45:00+0000,110.0,315.0,,0.0,
2023-07-18 15:00:00+0000,65.0,278.0,0.0,0.0,567.0
2023-07-18 15:15:00+0000,1.0,331.0,,0.0,
2023-07-18 15:30:00+0000,0.0,311.0,,0.0,
2023-07-18 15:45:00+0000,0.0,279.0,,0.0,
2023-07-18 16:00:00+0000,0.0,302.0,0.0,0.0,259.0
2023-07-18 16:15:00+0000,0.0,337.0,,0.0,
2023-07-18 16:30:00+0000,0.0,301.0,,0.0,
2023-07-18 16:45:00+0000,0.0,251.0,,0.0,
2023-07-18 17:00:00+0000,0.0,269.0,0.0,0.0,9.0
2023-07-18 17:15:00+0000,0.0,295.0,,0.0,
2023-07-18 17:30:00+0000,0.0,298.0,,0.0,
2023-07-18 17:45:00+0000,0.0,237.0,,0.0,
2023-07-18 18:00:00+0000,0.0,289.0,0.0,0.0,0.0
2023-07-18 18:15:00+0000,0.0,316.0,,0.0,
2023-07-18 18:30:00+0000,0.0,354.0,,0.0,
2023-07-18 18:45:00+0000,0.0,337.0,,0.0,
2023-07-18 19:00:00+0000,0.0,303.0,0.0,0.0,0.0
2023-07-18 19:15:00+0000,0.0,287.0,,0.0,
2023-07-18 19:30:00+0000,0.0,312.0,,0.0,
2023-07-18 19:45:00+0000,0.0,304.0,,0.0,
2023-07-18 20:00:00+0000,0.0,236.0,0.0,0.0,0.0
2023-07-18 20:15:00+0000,0.0,198.0,,0.0,
2023-07-18 20:30:00+0000,0.0,204.0,,0.0,
2023-07-18 20:45:00+0000,0.0,220.0,,0.0,
2023-07-18 21:00:00+0000,0.0,270.0,0.0,0.0,0.0
2023-07-18 21:15:00+0000,0.0,291.0,,0.0,
2023-07-18 21:30:00+0000,0.0,263.0,,0.0,
2023-07-18 21:45:00+0000,0.0,264.0,,0.0,
2023-07-18 22:00:00+0000,0.0,237.0,0.0,0.0,0.0
2023-07-18 22:15:00+0000,0.0,193.0,,0.0,
2023-07-18 22:30:00+0000,0.0,218.0,,0.0,
2023-07-18 22:45:00+0000,0.0,242.0,,0.0,
2023-07-18 23:00:00+0000,0.0,203.0,0.0,0.0,0.0
2023-07-18 23:15:00+0000,0.0,179.0,,0.0,
2023-07-18 23:30:00+0000,0.0,206.0,,0.0,
2023-07-18 23:45:00+0000,0.0,172.0,,0.0,
2023-07-19 00:00:00+0000,18.0,146.0,0.0,0.0,35.0
2023-07-19 00:15:00+0000,7.0,170.0,,0.0,
2023-07-19 00:30:00+0000,0.0,266.0,,0.0,
2023-07-19 00:45:00+0000,0.0,269.0,,0.0,
2023-07-19 01:00:00+0000,6.0,239.0,0.0,0.0,19.0
2023-07-19 01:15:00+0000,12.0,236.0,,0.0,
2023-07-19 01:30:00+0000,15.0,259.0,,0.0,
2023-07-19 01:45:00+0000,8.0,259.0,,0.0,
2023-07-19 02:00:00+0000,18.0,235.0,0.0,0.0,30.0
2023-07-19 02:15:00+0000,10.0,259.0,,0.0,
2023-07-19 02:30:00+0000,10.0,264.0,,0.0,
2023-07-19 02:45:00+0000,0.0,321.0,,0.0,
2023-07-19 03:00:00+0000,0.0,333.0,0.0,0.0,0.0
2023-07-19 03:15:00+0000,0.0,378.0,,0.0,
2023-07-19 03:30:00+0000,0.0,377.0,,0.0,
2023-07-19 03:45:00+0000,0.0,361.0,,0.0,
2023-07-19 04:00:00+0000,0.0,330.0,0.0,0.0,0.0
2023-07-19 04:15:00+0000,0.0,392.0,,0.0,
2023-07-19 04:30:00+0000,0.0,388.0,,0.0,
2023-07-19 04:45:00+0000,0.0,347.0,,0.0,
2023-07-19 05:00:00+0000,0.0,315.0,0.0,0.0,0.0
2023-07-19 05:15:00+0000,0.0,294.0,,0.0,
2023-07-19 05:30:00+0000,0.0,300.0,,2.0,
2023-07-19 05:45:00+0000,0.0,289.0,,19.0,
2023-07-19 06:00:00+0000,0.0,338.0,0.0,20.0,147.0
2023-07-19 06:15:00+0000,0.0,373.0,,0.0,
2023-07-19 06:30:00+0000,0.0,354.0,,0.0,
2023-07-19 06:45:00+0000,1.0,372.0,,0.0,
2023-07-19 07:00:00+0000,24.0,367.0,0.0,0.0,536.0
2023-07-19 07:15:00+0000,38.0,368.0,,0.0,
2023-07-19 07:30:00+0000,70.0,343.0,,0.0,
2023-07-19 07:45:00+0000,94.0,341.0,,0.0,
2023-07-19 08:00:00+0000,129.0,367.0,0.0,0.0,824.0
2023-07-19 08:15:00+0000,140.0,387.0,,0.0,
2023-07-19 08:30:00+0000,141.0,378.0,,0.0,
2023-07-19 08:45:00+0000,155.0,354.0,,0.0,
2023-07-19 09:00:00+0000,131.0,348.0,0.0,0.0,869.0
2023-07-19 09:15:00+0000,119.0,353.0,,0.0,
2023-07-19 09:30:00+0000,114.0,361.0,,0.0,
2023-07-19 09:45:00+0000,107.0,390.0,,0.0,
2023-07-19 10:00:00+0000,79.0,449.0,0.0,0.0,988.0
2023-07-19 10:15:00+0000,72.0,442.0,,0.0,
2023-07-19 10:30:00+0000,69.0,407.0,,0.0,
2023-07-19 10:45:00+0000,67.0,425.0,,0.0,
2023-07-19 11:00:00+0000,108.0,395.0,0.0,0.0,955.0
2023-07-19 11:15:00+0000,87.0,431.0,,0.0,
2023-07-19 11:30:00+0000,124.0,432.0,,0.0,
2023-07-19 11:45:00+0000,119.0,436.0,,0.0,
2023-07-19 12:00:00+0000,106.0,434.0,0.0,0.0,989.0
2023-07-19 12:15:00+0000,111.0,474.0,,0.0,
2023-07-19 12:30:00+0000,115.0,477.0,,0.0,
2023-07-19 12:45:00+0000,120.0,467.0,,0.0,
2023-07-19 13:00:00+0000,82.0,414.0,0.0,0.0,767.0
2023-07-19 13:15:00+0000,37.0,431.0,,0.0,
2023-07-19 13:30:00+0000,33.0,365.0,,0.0,
2023-07-19 13:45:00+0000,2.0,340.0,,0.0,
2023-07-19 14:00:00+0000,0.0,341.0,0.0,0.0,515.0
2023-07-19 14:15:00+0000,0.0,368.0,,0.0,
2023-07-19 14:30:00+0000,0.0,359.0,,0.0,
2023-07-19 14:45:00+0000,0.0,308.0,,0.0,
2023-07-19 15:00:00+0000,0.0,329.0,0.0,0.0,158.0
2023-07-19 15:15:00+0000,0.0,357.0,,0.0,
2023-07-19 15:30:00+0000,0.0,322.0,,0.0,
2023-07-19 15:45:00+0000,0.0,269.0,,0.0,
2023-07-19 16:00:00+0000,0.0,319.0,0.0,0.0,8.0
2023-07-19 16:15:00+0000,0.0,327.0,,0.0,
2023-07-19 16:30:00+0000,0.0,298.0,,0.0,
2023-07-19 16:45:00+0000,0.0,282.0,,0.0,
2023-07-19 17:00:00+0000,0.0,259.0,0.0,0.0,0.0
2023-07-19 17:15:00+0000,0.0,250.0,,0.0,
2023-07-19 17:30:00+0000,0.0,298.0,,0.0,
2023-07-19 17:45:00+0000,0.0,297.0,,0.0,
2023-07-19 18:00:00+0000,0.0,303.0,0.0,0.0,0.0
2023-07-19 18:15:00+0000,0.0,394.0,,0.0,
2023-07-19 18:30:00+0000,0.0,388.0,,0.0,
2023-07-19 18:45:00+0000,0.0,392.0,,0.0,
2023-07-19 19:00:00+0000,0.0,356.0,0.0,0.0,0.0
2023-07-19 19:15:00+0000,0.0,366.0,,0.0,
2023-07-19 19:30:00+0000,0.0,355.0,,0.0,
2023-07-19 19:45:00+0000,0.0,422.0,,0.0,
2023-07-19 20:00:00+0000,0.0,387.0,0.0,0.0,0.0
2023-07-19 20:15:00+0000,0.0,369.0,,0.0,
2023-07-19 20:30:00+0000,0.0,372.0,,0.0,
2023-07-19 20:45:00+0000,0.0,367.0,,0.0,
2023-07-19 21:00:00+0000,0.0,271.0,0.0,0.0,1.0
2023-07-19 21:15:00+0000,0.0,238.0,,0.0,
2023-07-19 21:30:00+0000,0.0,274.0,,0.0,
2023-07-19 21:45:00+0000,0.0,313.0,,0.0,
2023-07-19 22:00:00+0000,0.0,184.0,0.0,0.0,0.0
2023-07-19 22:15:00+0000,0.0,164.0,,0.0,
2023-07-19 22:30:00+0000,0.0,214.0,,0.0,
2023-07-19 22:45:00+0000,0.0,197.0,,0.0,
2023-07-19 23:00:00+0000,0.0,214.0,0.0,0.0,13.0
2023-07-19 23:15:00+0000,0.0,204.0,,0.0,
2023-07-19 23:30:00+0000,0.0,225.0,,0.0,
2023-07-19 23:45:00+0000,0.0,229.0,,0.0,
2023-07-20 00:00:00+0000,0.0,212.0,0.0,0.0,93.0
2023-07-20 00:15:00+0000,0.0,219.0,,0.0,
2023-07-20 00:30:00+0000,0.0,223.0,,0.0,
2023-07-20 00:45:00+0000,0.0,228.0,,0.0,
2023-07-20 01:00:00+0000,0.0,225.0,0.0,0.0,158.0
2023-07-20 01:15:00+0000,0.0,246.0,,0.0,
2023-07-20 01:30:00+0000,0.0,257.0,,0.0,
2023-07-20 01:45:00+0000,0.0,265.0,,0.0,
2023-07-20 02:00:00+0000,0.0,242.0,0.0,0.0,119.0
2023-07-20 02:15:00+0000,1.0,235.0,,0.0,
2023-07-20 02:30:00+0000,0.0,240.0,,0.0,
2023-07-20 02:45:00+0000,0.0,253.0,,0.0,
2023-07-20 03:00:00+0000,0.0,319.0,0.0,0.0,72.0
2023-07-20 03:15:00+0000,0.0,334.0,,0.0,
2023-07-20 03:30:00+0000,0.0,333.0,,0.0,
2023-07-20 03:45:00+0000,0.0,347.0,,0.0,
2023-07-20 04:00:00+0000,0.0,363.0,0.0,0.0,0.0
2023-07-20 04:15:00+0000,0.0,438.0,,0.0,
2023-07-20 04:30:00+0000,0.0,459.0,,0.0,
2023-07-20 04:45:00+0000,0.0,424.0,,0.0,
2023-07-20 05:00:00+0000,0.0,491.0,0.0,0.0,0.0
2023-07-20 05:15:00+0000,0.0,485.0,,0.0,
2023-07-20 05:30:00+0000,0.0,480.0,,0.0,
2023-07-20 05:45:00+0000,0.0,436.0,,0.0,
2023-07-20 06:00:00+0000,0.0,487.0,0.0,0.0,177.0
2023-07-20 06:15:00+0000,0.0,520.0,,0.0,
2023-07-20 06:30:00+0000,0.0,535.0,,0.0,
2023-07-20 06:45:00+0000,0.0,527.0,,0.0,
2023-07-20 07:00:00+0000,0.0,545.0,0.0,0.0,541.0
2023-07-20 07:15:00+0000,0.0,559.0,,0.0,
2023-07-20 07:30:00+0000,3.0,588.0,,0.0,
2023-07-20 07:45:00+0000,16.0,592.0,,0.0,
2023-07-20 08:00:00+0000,52.0,612.0,0.0,0.0,738.0
2023-07-20 08:15:00+0000,59.0,645.0,,0.0,
2023-07-20 08:30:00+0000,52.0,655.0,,0.0,
2023-07-20 08:45:00+0000,69.0,652.0,,0.0,
2023-07-20 09:00:00+0000,106.0,599.0,0.0,0.0,849.0
2023-07-20 09:15:00+0000,122.0,547.0,,0.0,
2023-07-20 09:30:00+0000,110.0,547.0,,0.0,
2023-07-20 09:45:00+0000,108.0,526.0,,0.0,
2023-07-20 10:00:00+0000,85.0,532.0,0.0,0.0,917.0
2023-07-20 10:15:00+0000,63.0,558.0,,0.0,
2023-07-20 10:30:00+0000,105.0,516.0,,0.0,
2023-07-20 10:45:00+0000,103.0,511.0,,0.0,
2023-07-20 11:00:00+0000,108.0,510.0,0.0,0.0,990.0
2023-07-20 11:15:00+0000,108.0,514.0,,0.0,
2023-07-20 11:30:00+0000,127.0,502.0,,0.0,
2023-07-20 11:45:00+0000,156.0,482.0,,0.0,
2023-07-20 12:00:00+0000,207.0,423.0,0.0,0.0,987.0
2023-07-20 12:15:00+0000,174.0,472.0,,0.0,
2023-07-20 12:30:00+0000,185.0,420.0,,0.0,
2023-07-20 12:45:00+0000,189.0,399.0,,0.0,
2023-07-20 13:00:00+0000,112.0,431.0,0.0,0.0,842.0
2023-07-20 13:15:00+0000,56.0,466.0,,0.0,
2023-07-20 13:30:00+0000,57.0,461.0,,0.0,
2023-07-20 13:45:00+0000,52.0,436.0,,0.0,
2023-07-20 14:00:00+0000,28.0,478.0,0.0,0.0,643.0
2023-07-20 14:15:00+0000,18.0,519.0,,0.0,
2023-07-20 14:30:00+0000,13.0,484.0,,0.0,
2023-07-20 14:45:00+0000,4.0,431.0,,0.0,
2023-07-20 15:00:00+0000,2.0,384.0,0.0,0.0,375.0
2023-07-20 15:15:00+0000,0.0,425.0,,0.0,
2023-07-20 15:30:00+0000,0.0,445.0,,0.0,
2023-07-20 15:45:00+0000,0.0,443.0,,0.0,
2023-07-20 16:00:00+0000,0.0,486.0,0.0,0.0,193.0
2023-07-20 16:15:00+0000,0.0,451.0,,0.0,
2023-07-20 16:30:00+0000,0.0,445.0,,0.0,
2023-07-20 16:45:00+0000,0.0,437.0,,0.0,
2023-07-20 17:00:00+0000,0.0,379.0,0.0,0.0,49.0
2023-07-20 17:15:00+0000,0.0,401.0,,0.0,
2023-07-20 17:30:00+0000,0.0,536.0,,0.0,
2023-07-20 17:45:00+0000,0.0,438.0,,0.0,
2023-07-20 18:00:00+0000,0.0,453.0,0.0,0.0,5.0
2023-07-20 18:15:00+0000,0.0,448.0,,0.0,
2023-07-20 18:30:00+0000,0.0,430.0,,0.0,
2023-07-20 18:45:00+0000,0.0,406.0,,0.0,
2023-07-20 19:00:00+0000,0.0,355.0,0.0,0.0,0.0
2023-07-20 19:15:00+0000,0.0,376.0,,0.0,
2023-07-20 19:30:00+0000,0.0,371.0,,0.0,
2023-07-20 19:45:00+0000,0.0,373.0,,0.0,
2023-07-20 20:00:00+0000,0.0,395.0,0.0,0.0,16.0
2023-07-20 20:15:00+0000,0.0,396.0,,0.0,
2023-07-20 20:30:00+0000,0.0,390.0,,0.0,
2023-07-20 20:45:00+0000,0.0,393.0,,0.0,
2023-07-20 21:00:00+0000,0.0,421.0,0.0,0.0,75.0
2023-07-20 21:15:00+0000,0.0,408.0,,0.0,
2023-07-20 21:30:00+0000,0.0,399.0,,0.0,
2023-07-20 21:45:00+0000,0.0,365.0,,0.0,
2023-07-20 22:00:00+0000,0.0,333.0,0.0,0.0,252.0
2023-07-20 22:15:00+0000,0.0,334.0,,0.0,
2023-07-20 22:30:00+0000,0.0,323.0,,0.0,
2023-07-20 22:45:00+0000,0.0,328.0,,0.0,
2023-07-20 23:00:00+0000,0.0,246.0,0.0,0.0,321.0
2023-07-20 23:15:00+0000,0.0,232.0,,0.0,
2023-07-20 23:30:00+0000,0.0,304.0,,0.0,
2023-07-20 23:45:00+0000,0.0,298.0,,0.0,
2023-07-21 00:00:00+0000,0.0,267.0,0.0,0.0,311.0
2023-07-21 00:15:00+0000,0.0,284.0,,0.0,
2023-07-21 00:30:00+0000,0.0,310.0,,0.0,
2023-07-21 00:45:00+0000,0.0,314.0,,0.0,
2023-07-21 01:00:00+0000,0.0,313.0,0.0,0.0,340.0
2023-07-21 01:15:00+0000,0.0,342.0,,0.0,
2023-07-21 01:30:00+0000,0.0,345.0,,0.0,
2023-07-21 01:45:00+0000,0.0,318.0,,0.0,
2023-07-21 02:00:00+0000,0.0,301.0,0.0,0.0,267.0
2023-07-21 02:15:00+0000,0.0,303.0,,0.0,
2023-07-21 02:30:00+0000,0.0,252.0,,0.0,
2023-07-21 02:45:00+0000,0.0,223.0,,0.0,
2023-07-21 03:00:00+0000,0.0,226.0,0.0,2.0,137.0
2023-07-21 03:15:00+0000,0.0,263.0,,0.0,
2023-07-21 03:30:00+0000,0.0,274.0,,0.0,
2023-07-21 03:45:00+0000,0.0,279.0,,0.0,
2023-07-21 04:00:00+0000,0.0,261.0,0.0,0.0,2.0
2023-07-21 04:15:00+0000,0.0,266.0,,0.0,
2023-07-21 04:30:00+0000,0.0,235.0,,0.0,
2023-07-21 04:45:00+0000,0.0,249.0,,1.0,
2023-07-21 05:00:00+0000,0.0,286.0,0.0,0.0,0.0
2023-07-21 05:15:00+0000,0.0,263.0,,1.0,
2023-07-21 05:30:00+0000,0.0,243.0,,18.0,
2023-07-21 05:45:00+0000,0.0,192.0,,104.0,
2023-07-21 06:00:00+0000,0.0,227.0,0.0,52.0,117.0
2023-07-21 06:15:00+0000,0.0,225.0,,78.0,
