02:00 - 03:00,250,,3717,,56,,1456,,7268,,310,,n/e,n/e,n/e,n/e,n/e,n/e,0,,258,,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,5490
03:00 - 04:00,253,,4174,,62,,1466,,7512,,306,,n/e,n/e,n/e,n/e,n/e,n/e,0,,247,,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,5325
04:00 - 05:00,254,,4477,,61,,1491,,7603,,306,,n/e,n/e,n/e,n/e,n/e,n/e,6,,246,,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,4838
05:00 - 06:00,261,,4580,,62,,1511,,7759,,308,,n/e,n/e,n/e,n/e,n/e,n/e,10,,238,,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,4585
06:00 - 07:00,260,,4815,,62,,1740,,7993,,306,,n/e,n/e,n/e,n/e,n/e,n/e,0,,233,,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,48,,n/e,n/e,n/e,n/e,4196
07:00 - 08:00,261,,4983,,63,,1798,,8195,,309,,n/e,n/e,n/e,n/e,n/e,n/e,79,,237,,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,449,,n/e,n/e,n/e,n/e,3697
08:00 - 09:00,262,,4884,,62,,1849,,8324,,306,,n/e,n/e,n/e,n/e,n/e,n/e,162,,248,,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1085,,n/e,n/e,n/e,n/e,3692
09:00 - 10:00,260,,4801,,63,,1816,,8044,,300,,n/e,n/e,n/e,n/e,n/e,n/e,21,,248,,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1771,,n/e,n/e,n/e,n/e,3700
10:00 - 11:00,259,,4630,,63,,1705,,7783,,306,,n/e,n/e,n/e,n/e,n/e,n/e,2,,249,,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,2255,,n/e,n/e,n/e,n/e,4150
11:00 - 12:00,260,,4358,,63,,1519,,7706,,308,,n/e,n/e,n/e,n/e,n/e,n/e,11,,258,,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,2343,,n/e,n/e,n/e,n/e,4368
12:00 - 13:00,261,,4061,,63,,1496,,7714,,310,,n/e,n/e,n/e,n/e,n/e,n/e,0,,258,,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1857,,n/e,n/e,n/e,n/e,4565
13:00 - 14:00,261,,4377,,63,,1507,,7782,,309,,n/e,n/e,n/e,n/e,n/e,n/e,10,,262,,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1252,,n/e,n/e,n/e,n/e,4569
14:00 - 15:00,260,,4894,,64,,1726,,7995,,310,,n/e,n/e,n/e,n/e,n/e,n/e,25,,265,,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,568,,n/e,n/e,n/e,n/e,4337
15:00 - 16:00,262,,4862,,64,,1771,,8241,,312,,n/e,n/e,n/e,n/e,n/e,n/e,68,,265,,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,125,,n/e,n/e,n/e,n/e,4134
16:00 - 17:00,259,,4888,,63,,1855,,8561,,314,,n/e,n/e,n/e,n/e,n/e,n/e,557,,265,,38,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,3982
17:00 - 18:00,261,,4983,,62,,1858,,8208,,317,,n/e,n/e,n/e,n/e,n/e,n/e,779,,266,,44,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,3669
18:00 - 19:00,261,,4952,,62,,1854,,8123,,314,,n/e,n/e,n/e,n/e,n/e,n/e,641,,271,,57,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,3574
19:00 - 20:00,261,,4872,,60,,1782,,8045,,312,,n/e,n/e,n/e,n/e,n/e,n/e,395,,269,,57,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,3315
20:00 - 21:00,261,,4859,,58,,1721,,7952,,312,,n/e,n/e,n/e,n/e,n/e,n/e,35,,268,,7,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,2905
21:00 - 22:00,260,,4854,,59,,1732,,7577,,309,,n/e,n/e,n/e,n/e,n/e,n/e,28,,255,,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,2457
22:00 - 23:00,260,,4594,,57,,1540,,7342,,313,,n/e,n/e,n/e,n/e,n/e,n/e,11,,254,,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,2070
23:00 - 00:00,260,,4259,,56,,1486,,7283,,315,,n/e,n/e,n/e,n/e,n/e,n/e,11,,273,,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,1614
00:00 - 01:00,260,,4096,,56,,1491,,7316,,317,,n/e,n/e,n/e,n/e,n/e,n/e,0,,270,,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,1419
01:00 - 02:00,261,,4020,,57,,1474,,7294,,314,,n/e,n/e,n/e,n/e,n/e,n/e,0,,261,,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,1273
02:00 - 03:00,256,,4370,,57,,1545,,7587,,312,,n/e,n/e,n/e,n/e,n/e,n/e,0,,260,,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,1039
03:00 - 04:00,260,,4443,,57,,1557,,7673,,310,,n/e,n/e,n/e,n/e,n/e,n/e,11,,253,,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,745
04:00 - 05:00,260,,4082,,56,,1491,,7374,,310,,n/e,n/e,n/e,n/e,n/e,n/e,14,,254,,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,656
05:00 - 06:00,261,,3865,,57,,1446,,7554,,309,,n/e,n/e,n/e,n/e,n/e,n/e,0,,246,,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,557
06:00 - 07:00,261,,4183,,60,,1445,,7717,,303,,n/e,n/e,n/e,n/e,n/e,n/e,10,,245,,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,54,,n/e,n/e,n/e,n/e,481
07:00 - 08:00,260,,4456,,59,,1450,,7731,,306,,n/e,n/e,n/e,n/e,n/e,n/e,1,,256,,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,507,,n/e,n/e,n/e,n/e,438
08:00 - 09:00,262,,4329,,59,,1451,,7738,,304,,n/e,n/e,n/e,n/e,n/e,n/e,68,,263,,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1241,,n/e,n/e,n/e,n/e,439
09:00 - 10:00,261,,4173,,58,,1440,,7744,,304,,n/e,n/e,n/e,n/e,n/e,n/e,92,,270,,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1881,,n/e,n/e,n/e,n/e,388
10:00 - 11:00,259,,4137,,61,,1463,,7810,,300,,n/e,n/e,n/e,n/e,n/e,n/e,112,,269,,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,2134,,n/e,n/e,n/e,n/e,362
11:00 - 12:00,259,,3973,,62,,1448,,7707,,297,,n/e,n/e,n/e,n/e,n/e,n/e,84,,267,,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,2452,,n/e,n/e,n/e,n/e,340
12:00 - 13:00,260,,3822,,63,,1441,,7506,,286,,n/e,n/e,n/e,n/e,n/e,n/e,74,,269,,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,2299,,n/e,n/e,n/e,n/e,268
13:00 - 14:00,260,,3877,,62,,1448,,7496,,286,,n/e,n/e,n/e,n/e,n/e,n/e,8,,263,,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1656,,n/e,n/e,n/e,n/e,243
14:00 - 15:00,261,,4180,,60,,1461,,7629,,292,,n/e,n/e,n/e,n/e,n/e,n/e,0,,260,,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,878,,n/e,n/e,n/e,n/e,206
15:00 - 16:00,257,,4782,,61,,1710,,8243,,293,,n/e,n/e,n/e,n/e,n/e,n/e,21,,270,,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,139,,n/e,n/e,n/e,n/e,208
16:00 - 17:00,257,,4769,,61,,1825,,8583,,297,,n/e,n/e,n/e,n/e,n/e,n/e,480,,271,,50,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,311
17:00 - 18:00,257,,4778,,61,,1827,,9046,,299,,n/e,n/e,n/e,n/e,n/e,n/e,700,,276,,57,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,485
18:00 - 19:00,258,,4739,,62,,1864,,8683,,299,,n/e,n/e,n/e,n/e,n/e,n/e,757,,273,,57,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,527
19:00 - 20:00,260,,4757,,61,,1857,,8488,,299,,n/e,n/e,n/e,n/e,n/e,n/e,589,,269,,57,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,614
20:00 - 21:00,259,,4763,,60,,1754,,8284,,301,,n/e,n/e,n/e,n/e,n/e,n/e,49,,269,,57,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,773
21:00 - 22:00,260,,4755,,59,,1820,,8347,,304,,n/e,n/e,n/e,n/e,n/e,n/e,0,,258,,7,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,839
22:00 - 23:00,258,,4728,,57,,1706,,8047,,303,,n/e,n/e,n/e,n/e,n/e,n/e,18,,239,,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,838
23:00 - 00:00,254,,4577,,57,,1563,,8130,,305,,n/e,n/e,n/e,n/e,n/e,n/e,3,,267,,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,958
00:00 - 01:00,258,,4656,,57,,1683,,8550,,302,,n/e,n/e,n/e,n/e,n/e,n/e,0,,271,,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,936
01:00 - 02:00,253,,4513,,57,,1790,,8905,,300,,n/e,n/e,n/e,n/e,n/e,n/e,0,,262,,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,1015
02:00 - 03:00,259,,4464,,58,,1565,,9113,,297,,n/e,n/e,n/e,n/e,n/e,n/e,0,,260,,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,1024
03:00 - 04:00,260,,4223,,60,,1512,,9157,,295,,n/e,n/e,n/e,n/e,n/e,n/e,0,,251,,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,978
04:00 - 05:00,261,,4420,,60,,1575,,9553,,295,,n/e,n/e,n/e,n/e,n/e,n/e,0,,250,,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,878
05:00 - 06:00,261,,4972,,62,,1905,,10690,,295,,n/e,n/e,n/e,n/e,n/e,n/e,7,,240,,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,3,,n/e,n/e,n/e,n/e,726
06:00 - 07:00,270,,5132,,62,,2071,,12359,,297,,n/e,n/e,n/e,n/e,n/e,n/e,74,,239,,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,111,,n/e,n/e,n/e,n/e,569
07:00 - 08:00,268,,5115,,62,,2079,,12804,,298,,n/e,n/e,n/e,n/e,n/e,n/e,558,,269,,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,595,,n/e,n/e,n/e,n/e,515
08:00 - 09:00,266,,5056,,60,,2066,,12081,,295,,n/e,n/e,n/e,n/e,n/e,n/e,703,,286,,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1466,,n/e,n/e,n/e,n/e,367
09:00 - 10:00,269,,4970,,54,,2067,,11162,,286,,n/e,n/e,n/e,n/e,n/e,n/e,81,,292,,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,2586,,n/e,n/e,n/e,n/e,231
10:00 - 11:00,270,,4958,,51,,1881,,10543,,285,,n/e,n/e,n/e,n/e,n/e,n/e,2,,287,,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,2905,,n/e,n/e,n/e,n/e,171
11:00 - 12:00,268,,4914,,48,,1844,,10565,,286,,n/e,n/e,n/e,n/e,n/e,n/e,0,,279,,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,3162,,n/e,n/e,n/e,n/e,180
12:00 - 13:00,263,,4552,,49,,1837,,10432,,284,,n/e,n/e,n/e,n/e,n/e,n/e,0,,279,,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,3115,,n/e,n/e,n/e,n/e,146
13:00 - 14:00,257,,4499,,50,,1789,,10602,,284,,n/e,n/e,n/e,n/e,n/e,n/e,0,,274,,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,2433,,n/e,n/e,n/e,n/e,149
14:00 - 15:00,263,,4901,,50,,1956,,10963,,286,,n/e,n/e,n/e,n/e,n/e,n/e,38,,273,,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1124,,n/e,n/e,n/e,n/e,214
15:00 - 16:00,267,,4991,,47,,2139,,11982,,292,,n/e,n/e,n/e,n/e,n/e,n/e,295,,284,,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,199,,n/e,n/e,n/e,n/e,263
16:00 - 17:00,273,,5181,,45,,2162,,12701,,296,,n/e,n/e,n/e,n/e,n/e,n/e,696,,297,,50,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,2,,n/e,n/e,n/e,n/e,363
17:00 - 18:00,268,,5235,,44,,2163,,13258,,302,,n/e,n/e,n/e,n/e,n/e,n/e,946,,298,,57,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,476
18:00 - 19:00,264,,5267,,45,,2145,,12798,,304,,n/e,n/e,n/e,n/e,n/e,n/e,898,,299,,57,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,554
19:00 - 20:00,268,,5236,,45,,2091,,12504,,303,,n/e,n/e,n/e,n/e,n/e,n/e,433,,294,,57,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,646
20:00 - 21:00,269,,5192,,42,,2009,,11288,,305,,n/e,n/e,n/e,n/e,n/e,n/e,25,,272,,7,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,676
21:00 - 22:00,261,,4912,,43,,1731,,10219,,308,,n/e,n/e,n/e,n/e,n/e,n/e,1,,245,,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,730
22:00 - 23:00,259,,4389,,48,,1699,,9850,,307,,n/e,n/e,n/e,n/e,n/e,n/e,0,,241,,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,705
23:00 - 00:00,256,,3993,,50,,1640,,9662,,304,,n/e,n/e,n/e,n/e,n/e,n/e,0,,244,,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,889
00:00 - 01:00,256,,4256,,51,,1629,,9560,,302,,n/e,n/e,n/e,n/e,n/e,n/e,0,,244,,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,1172
01:00 - 02:00,256,,4392,,51,,1626,,9534,,303,,n/e,n/e,n/e,n/e,n/e,n/e,0,,253,,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,1318
02:00 - 03:00,255,,4378,,53,,1631,,9611,,302,,n/e,n/e,n/e,n/e,n/e,n/e,0,,255,,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,1352
03:00 - 04:00,255,,4097,,54,,1637,,9703,,300,,n/e,n/e,n/e,n/e,n/e,n/e,0,,264,,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,1189
04:00 - 05:00,260,,4498,,56,,1634,,9823,,300,,n/e,n/e,n/e,n/e,n/e,n/e,0,,265,,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,1036
05:00 - 06:00,263,,5048,,59,,1995,,10774,,299,,n/e,n/e,n/e,n/e,n/e,n/e,0,,237,,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,2,,n/e,n/e,n/e,n/e,859
06:00 - 07:00,266,,5251,,59,,2107,,12542,,300,,n/e,n/e,n/e,n/e,n/e,n/e,99,,229,,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,71,,n/e,n/e,n/e,n/e,719
07:00 - 08:00,267,,5171,,58,,2087,,13454,,299,,n/e,n/e,n/e,n/e,n/e,n/e,494,,234,,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,497,,n/e,n/e,n/e,n/e,607
08:00 - 09:00,267,,5124,,57,,2081,,12938,,297,,n/e,n/e,n/e,n/e,n/e,n/e,182,,235,,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1173,,n/e,n/e,n/e,n/e,459
09:00 - 10:00,267,,5008,,54,,2045,,11583,,296,,n/e,n/e,n/e,n/e,n/e,n/e,15,,271,,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1791,,n/e,n/e,n/e,n/e,338
10:00 - 11:00,270,,5283,,51,,2056,,11138,,293,,n/e,n/e,n/e,n/e,n/e,n/e,403,,275,,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1868,,n/e,n/e,n/e,n/e,302
11:00 - 12:00,267,,5245,,50,,2089,,11616,,290,,n/e,n/e,n/e,n/e,n/e,n/e,202,,274,,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1857,,n/e,n/e,n/e,n/e,308
12:00 - 13:00,269,,5358,,50,,2109,,12111,,290,,n/e,n/e,n/e,n/e,n/e,n/e,0,,274,,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1559,,n/e,n/e,n/e,n/e,326
13:00 - 14:00,268,,5251,,50,,2097,,11852,,290,,n/e,n/e,n/e,n/e,n/e,n/e,0,,273,,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1051,,n/e,n/e,n/e,n/e,397
14:00 - 15:00,270,,5243,,50,,2095,,11713,,290,,n/e,n/e,n/e,n/e,n/e,n/e,0,,270,,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,555,,n/e,n/e,n/e,n/e,363
15:00 - 16:00,277,,5276,,51,,2104,,12367,,291,,n/e,n/e,n/e,n/e,n/e,n/e,105,,261,,50,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,128,,n/e,n/e,n/e,n/e,351
16:00 - 17:00,275,,5329,,52,,2130,,13723,,292,,n/e,n/e,n/e,n/e,n/e,n/e,872,,262,,57,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,3,,n/e,n/e,n/e,n/e,379
17:00 - 18:00,269,,5305,,53,,2098,,13901,,292,,n/e,n/e,n/e,n/e,n/e,n/e,861,,277,,57,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,307
18:00 - 19:00,267,,5241,,53,,2111,,13908,,294,,n/e,n/e,n/e,n/e,n/e,n/e,694,,281,,57,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,217
19:00 - 20:00,270,,5006,,53,,2099,,13354,,295,,n/e,n/e,n/e,n/e,n/e,n/e,525,,281,,7,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,223
20:00 - 21:00,269,,5052,,53,,2103,,12681,,294,,n/e,n/e,n/e,n/e,n/e,n/e,257,,280,,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,258
21:00 - 22:00,260,,5065,,56,,2092,,11183,,294,,n/e,n/e,n/e,n/e,n/e,n/e,56,,241,,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,418
22:00 - 23:00,260,,4892,,57,,1735,,9956,,296,,n/e,n/e,n/e,n/e,n/e,n/e,0,,236,,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,583
23:00 - 00:00,258,,4764,,56,,1690,,9516,,296,,n/e,n/e,n/e,n/e,n/e,n/e,0,,246,,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,661
00:00 - 01:00,257,,4422,,56,,1666,,9366,,297,,n/e,n/e,n/e,n/e,n/e,n/e,0,,256,,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,729
01:00 - 02:00,256,,4344,,57,,1661,,9318,,298,,n/e,n/e,n/e,n/e,n/e,n/e,0,,257,,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,863
02:00 - 03:00,256,,4256,,59,,1669,,9356,,297,,n/e,n/e,n/e,n/e,n/e,n/e,0,,257,,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,930
03:00 - 04:00,257,,4189,,61,,1666,,9317,,299,,n/e,n/e,n/e,n/e,n/e,n/e,0,,266,,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,969
04:00 - 05:00,258,,4642,,61,,1671,,9339,,305,,n/e,n/e,n/e,n/e,n/e,n/e,0,,268,,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,1120
05:00 - 06:00,267,,5196,,59,,2003,,10936,,309,,n/e,n/e,n/e,n/e,n/e,n/e,0,,260,,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,3,,n/e,n/e,n/e,n/e,1279
06:00 - 07:00,277,,5217,,60,,2020,,12336,,309,,n/e,n/e,n/e,n/e,n/e,n/e,105,,247,,50,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,124,,n/e,n/e,n/e,n/e,1428
07:00 - 08:00,283,,5249,,60,,2021,,12438,,299,,n/e,n/e,n/e,n/e,n/e,n/e,256,,258,,57,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,813,,n/e,n/e,n/e,n/e,1361
08:00 - 09:00,282,,5081,,58,,1989,,11792,,298,,n/e,n/e,n/e,n/e,n/e,n/e,33,,275,,7,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,2095,,n/e,n/e,n/e,n/e,1192
09:00 - 10:00,285,,4859,,58,,1697,,10024,,299,,n/e,n/e,n/e,n/e,n/e,n/e,0,,281,,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,3258,,n/e,n/e,n/e,n/e,1114
10:00 - 11:00,285,,4569,,58,,1623,,9484,,304,,n/e,n/e,n/e,n/e,n/e,n/e,0,,280,,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,3909,,n/e,n/e,n/e,n/e,1107
11:00 - 12:00,286,,4273,,59,,1616,,9417,,306,,n/e,n/e,n/e,n/e,n/e,n/e,0,,273,,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,4023,,n/e,n/e,n/e,n/e,1108
12:00 - 13:00,279,,4419,,58,,1611,,9355,,303,,n/e,n/e,n/e,n/e,n/e,n/e,0,,271,,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,3821,,n/e,n/e,n/e,n/e,1187
13:00 - 14:00,271,,4713,,56,,1618,,9460,,305,,n/e,n/e,n/e,n/e,n/e,n/e,187,,266,,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,3039,,n/e,n/e,n/e,n/e,988
14:00 - 15:00,271,,5289,,55,,1725,,10053,,308,,n/e,n/e,n/e,n/e,n/e,n/e,304,,266,,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1494,,n/e,n/e,n/e,n/e,950
15:00 - 16:00,273,,5437,,55,,1912,,11103,,308,,n/e,n/e,n/e,n/e,n/e,n/e,366,,276,,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,296,,n/e,n/e,n/e,n/e,1116
16:00 - 17:00,276,,5256,,52,,2013,,11757,,311,,n/e,n/e,n/e,n/e,n/e,n/e,524,,277,,50,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,3,,n/e,n/e,n/e,n/e,1560
17:00 - 18:00,274,,5375,,48,,2025,,11944,,311,,n/e,n/e,n/e,n/e,n/e,n/e,561,,281,,57,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,2214
18:00 - 19:00,272,,5027,,49,,2001,,11271,,313,,n/e,n/e,n/e,n/e,n/e,n/e,259,,291,,7,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,2938
19:00 - 20:00,274,,4890,,51,,1902,,10458,,315,,n/e,n/e,n/e,n/e,n/e,n/e,338,,288,,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,3495
20:00 - 21:00,272,,4989,,51,,1850,,9211,,316,,n/e,n/e,n/e,n/e,n/e,n/e,143,,284,,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,3907
21:00 - 22:00,266,,4859,,53,,1729,,8120,,320,,n/e,n/e,n/e,n/e,n/e,n/e,153,,250,,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,4035
22:00 - 23:00,264,,4115,,56,,1639,,7985,,325,,n/e,n/e,n/e,n/e,n/e,n/e,16,,249,,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,3980
23:00 - 00:00,267,,3804,,57,,1629,,7759,,321,,n/e,n/e,n/e,n/e,n/e,n/e,0,,269,,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,3965
