,CCGT,CHP,H2 turbine,Imports_Exports,OCGT,battery storage,distribution network,offshore wind,onshore wind,power-to-gas,solar,solar curtailment,onshore curtailment,offshore curtailment,V2G
2013-08-06 18:00:00,4.54073776997676E-06,0.523831644861416,6.10320641023269E-06,6.17705282619362,8.63590023675209E-07,10.7980267017081,-21.289663604578,1.08509114322834,2.25956413829099,-0.0191130902242996,0.465201017158239,-7.16145987957136E-06,-3.97058240066883E-06,-4.83484990988817E-06,3.35000010229854E-06
2013-08-06 19:00:00,4.84404105287918E-06,0.523835654170492,9.47581443889698E-06,7.14061072656649,8.97610579027888E-07,10.8367859707904,-21.7144331204048,0.338841408878531,2.89344851105188,-0.0191115491979843,0,0,-3.709281400603E-06,-3.25495483222883E-06,2.99414108930109E-06
2013-08-06 20:00:00,4.55708421945029E-06,0.523832412958053,6.39522385318962E-06,6.06147410412806,8.41932885780455E-07,10.8366636771482,-21.4634854604525,0.356527459762465,3.70408289910956,-0.0191129797124922,0,0,-4.07076475701729E-06,-3.51290946282899E-06,3.19054551689039E-06
2013-08-06 21:00:00,4.51094919892679E-06,0.523831585268964,5.66568948021719E-06,4.98960054135315,8.36914830401927E-07,10.8001386495961,-20.830309228223,0.354726208930821,4.18110862349411,-0.0191132891415217,0,0,-4.15354038455007E-06,-3.55506624264396E-06,3.21083745698278E-06
2013-08-06 22:00:00,4.51316819355523E-06,0.523831597976044,5.69907711848888E-06,4.47403526460841,8.37168782511818E-07,8.08040442161391,-19.927266402147,0.697677162820897,6.17041450368617,-0.0191132863217747,0,0,-4.22669730797054E-06,-3.71404256050517E-06,3.20705334849302E-06
2013-08-06 23:00:00,4.51094409779189E-06,0.523831606962666,5.71754679721781E-06,6.10085193343774,8.36900383754931E-07,4.93613250586995,-19.3419937544853,0.921638782529641,6.87863552473772,-0.0191132968963106,0,0,-4.24485637350358E-06,-3.77929878687273E-06,3.21274558384124E-06
2013-08-07 00:00:00,4.51103129150608E-06,0.523831619700558,5.73506409998721E-06,5.63342440493952,8.36814308462941E-07,4.6326856947062,-19.0331553334204,2.12836403301737,6.13394755217587,-0.0191132945237712,0,0,-4.22187520462103E-06,-5.22017008582418E-06,3.22164151950115E-06
2013-08-07 01:00:00,4.50317690058418E-06,0.523831614514275,5.72602987278186E-06,6.19194495529194,8.35730671249634E-07,5.53049453987237,-18.9077502767769,1.58950413494274,5.09107287814276,-0.0191133088586793,0,0,-4.1914934689089E-06,-5.08741139155542E-06,3.22314760178318E-06
2013-08-07 02:00:00,4.50042285107041E-06,0.523831615603715,5.71989413066063E-06,6.18951712691671,8.34978986653846E-07,5.50048850876725,-18.9502496807024,0.47925514614313,6.27625370137201,-0.0191132950524629,0,0,-4.22416056704833E-06,-3.62788940501703E-06,3.21096953303587E-06
2013-08-07 03:00:00,4.50422597949001E-06,0.523831639915529,5.74183903157594E-06,4.22290720566908,8.3560048016499E-07,4.58367674237467,-19.2889548348274,2.19061383722194,7.78702333337229,-0.0191132592465066,0,0,-4.25270164325298E-06,-5.19378539490994E-06,3.19012370660543E-06
2013-08-07 04:00:00,4.51345040100905E-06,0.52383168707458,5.76839646410118E-06,2.25001141428132,8.36310871764802E-07,4.41952646614186,-20.1110007238287,4.50581078155413,8.43091843165987,-0.0191131921230126,0,0,-4.29203999874517E-06,-5.4253043463711E-06,3.19047240772746E-06
2013-08-07 05:00:00,4.53644325556188E-06,0.523831795863326,5.8291160686722E-06,0.61847296921594,8.38329266475068E-07,4.30145149855107,-21.1202367812318,5.54790700483178,9.80024166892704,-0.0191130536220912,0.34743660631444,-6.96416882892277E-06,-4.27100800698099E-06,-5.45098281065882E-06,3.21926419593782E-06
2013-08-07 06:00:00,4.58491514036311E-06,0.523832024498026,5.98738886478546E-06,-1.00679946593497,8.41927225348929E-07,0.933676224477695,-20.0674535009634,7.96319312077394,9.79679640171033,-0.0191128433903733,1.87585983258622,-7.49238357318237E-06,-4.20230576443714E-06,-5.43907872769094E-06,3.3343077558489E-06
2013-08-07 07:00:00,4.06361162509049E-06,2.25110857350749E-05,3.49229249987739E-06,-4.25792728801387,7.80173803585297E-07,-1.44919068319626E-05,-18.8744977013127,10.3125210016746,9.75483244233436,-0.0191225363359027,3.08418606463215,-9.25891377004513E-06,-5.124161847192E-06,-6.74923013974901E-06,4.22460160241317E-06
2013-08-07 08:00:00,3.8562416392378E-06,1.16351313342904E-05,2.92121534682783E-06,-7.56414697154524,7.53971598257955E-07,-2.61131009701777E-05,-19.5837134218059,11.0504397622564,13.3423847816133,-0.0192607189545428,2.77431706373749,-1.24984509604759E-05,-5.74186482199934E-06,-7.58692459652338E-06,4.94058575717592E-06
2013-08-07 09:00:00,3.75769426653715E-06,9.66953453278742E-06,2.69744543718307E-06,-12.7908840277452,7.41675790364887E-07,-2.34682930591688E-05,-20.4815755881782,13.9193605219875,17.0987210341627,-0.063649897520305,2.31804824547835,-1.07355648182485E-05,-6.1128285238965E-06,-8.15056832431296E-06,4.77909476058845E-06
2013-08-07 10:00:00,3.70080317417178E-06,8.87495150242709E-06,2.58542008433142E-06,-11.7364316638586,7.34690676145231E-07,4.4604312760036E-05,-21.2674008201557,13.4309423471172,17.7923265739919,-0.0636655145351935,1.844183369731,-1.10233117348929E-05,-6.30399732170872E-06,-8.42236541717522E-06,4.85094841696396E-06
2013-08-07 11:00:00,3.47326758253442E-06,6.41065948659981E-06,2.16588048009036E-06,-13.5024083807316,7.04762022851009E-07,-0.000152094561822659,-21.4928595370035,13.5953665817594,19.7262897374176,-0.0636835099098922,1.73745582414635,-1.31707248141859E-05,-7.57590135049213E-06,-1.00073033718224E-05,5.77956482684568E-06
2013-08-07 12:00:00,3.45290568579144E-06,6.25682852959918E-06,2.13449853304618E-06,-13.830934256032,7.01791217997061E-07,-0.000272269911890269,-21.5138086532193,14.9516890244187,18.7095909340808,-0.0636843621103747,1.74742922736692,-1.34295424389097E-05,-7.70495698816376E-06,-1.02263927627491E-05,5.88198583510604E-06
2013-08-07 13:00:00,3.471637535825E-06,6.44244188665551E-06,2.38475109578463E-06,-14.94693911567,7.26713809459205E-07,0.000406885988890113,-21.8222128017202,14.928134871741,20.3471120203888,-0.063683501149312,1.55719003872833,-1.31084963199187E-05,-7.56680105109808E-06,-1.01069294967187E-05,5.73345872818328E-06
2013-08-07 14:00:00,3.03535433913184E-06,4.15727168760238E-06,1.57661332151396E-06,-20.1405116516819,6.4432755055782E-07,-4.18332711712028,-21.7372670810579,16.2454397239326,28.5408132633011,-0.31321148742064,1.58811041566406,-2.42548458928367E-05,-1.46450533424627E-05,-1.92407418827813E-05,1.08060156933943E-05
2013-08-07 15:00:00,3.03631141526149E-06,4.15696018475453E-06,1.57877193853299E-06,-20.059599707074,6.44570496514129E-07,-7.98074575354248,-21.7468346340698,17.8011229284801,34.0082371334458,-3.6495953576457,1.62746182126637,-2.43039773137218E-05,-1.48828099308957E-05,-1.93325231661084E-05,1.0803340563758E-05
2013-08-07 16:00:00,3.03377090429508E-06,4.14045800487451E-06,1.57443864863147E-06,-18.976406081405,6.44481895652494E-07,-8.11729554722396,-21.3880752212727,20.5561318962909,34.0814785951287,-7.58496409150608,1.42917688157183,-2.41414672668413E-05,-1.48841637891337E-05,-1.94407269086851E-05,1.07480244366207E-05
2013-08-07 17:00:00,3.02490511775839E-06,4.11451314580544E-06,1.56609374040578E-06,-18.9715409502705,6.43785019907301E-07,-7.83287463725182,-21.471823693504,23.5754878627416,32.9415296354732,-9.2284445233436,0.987712365158529,-2.36494906295749E-05,-1.49315834249819E-05,-1.94023461929049E-05,1.06469198817754E-05
2013-08-07 18:00:00,2.9969749908164E-06,4.05037625981697E-06,1.5416834466296E-06,-18.7910594268429,6.40940946689997E-07,-7.03650530345746,-22.0577710592356,25.1802410911739,28.2799789033106,-5.81190564228854,0.237065694195352,-2.16367959093044E-05,-1.47471165518027E-05,-1.9410416271601E-05,1.04358145013205E-05
2013-08-07 19:00:00,2.9911624757145E-06,4.02625741490559E-06,1.53421679549514E-06,-18.7278107572368,6.39974985376514E-07,-4.94834706393516,-22.0943154750769,24.9880007853776,22.2271988078355,-1.44470378257942,0,0,-1.45589690532688E-05,-1.93010158892803E-05,1.03397822279857E-05
2013-08-07 20:00:00,2.99003509292731E-06,4.01933692450362E-06,1.65966522230925E-06,-18.3479395909673,6.40198668584127E-07,-4.47527738933114,-21.4955266131771,25.6329584418738,19.4910211687821,-0.805213664089898,0,0,-1.45118966094628E-05,-1.92643354320741E-05,1.03126925699123E-05
2013-08-07 21:00:00,2.99063776421244E-06,4.01065418998611E-06,1.53174783454306E-06,-18.8725965278397,6.40244549176412E-07,-4.224848670575,-20.7986048195945,25.1487187508605,19.2111044316163,-0.463750698385984,0,0,-1.45023909857969E-05,-1.92010832836296E-05,1.02850083986708E-05
2013-08-07 22:00:00,2.99202545857742E-06,4.00879880184695E-06,1.53251537840533E-06,-19.6801137902061,6.40484120495251E-07,-4.51139880913089,-19.8953780090315,26.7402120982385,18.2174404460796,-0.870739538491039,0,0,-1.44805097830272E-05,-1.91113859102059E-05,1.02755066373554E-05
2013-08-07 23:00:00,2.99312097013552E-06,4.00980325257996E-06,1.53374285206105E-06,-20.091282951101,6.40696003561822E-07,-4.87623775393164,-19.2051726260068,27.6851662898468,17.9031758884366,-1.41562626419856,0,0,-1.44698323329067E-05,-1.92742269266609E-05,1.02640216765522E-05
2013-08-08 00:00:00,2.9990744570885E-06,4.01343324319407E-06,1.53510480327784E-06,-19.8252751080109,6.41354348136668E-07,-3.39314415301298,-18.8521175176542,25.9032019291014,16.2443673539486,-0.0770101181656671,0,0,-1.44008881011359E-05,-1.91739836277571E-05,1.0249148138026E-05
2013-08-08 01:00:00,3.00113847640684E-06,4.01678557110733E-06,1.53547458316317E-06,-19.1611111547816,6.41592675692461E-07,-2.46241685256275,-18.7099548765472,27.591818815495,12.8187919945566,-0.0771057334434981,0,0,-1.42815609450508E-05,-1.90878581046532E-05,1.02382389055065E-05
2013-08-08 02:00:00,3.00280694799438E-06,4.02207793092319E-06,1.53538792944987E-06,-19.1259949232404,6.41759373653062E-07,-4.45071960053431,-18.7448234105258,31.5857045525187,11.4893502590179,-0.753494439011431,0,0,-1.42666298279153E-05,-1.93343893774932E-05,1.02372715187055E-05
2013-08-08 03:00:00,3.00011543608878E-06,4.0299464920991E-06,1.53468015515121E-06,-19.7418715815393,6.4164367852692E-07,-4.83312875019512,-19.1074818710961,31.5323082146805,13.3761664297035,-1.22596985402123,0,0,-1.42637591356163E-05,-1.94342084219123E-05,1.01871810962387E-05
2013-08-08 04:00:00,3.00923938208052E-06,4.04440528710782E-06,1.53509759361932E-06,-20.2184977274806,6.42311442016556E-07,-2.02066297555128,-20.009578987207,27.5305013703122,14.7946946264411,-0.0764338650505435,0,0,-1.4266313537945E-05,-1.93248376887895E-05,1.0159483229983E-05
2013-08-08 05:00:00,3.05012057919963E-06,4.15473415781363E-06,1.56769612405429E-06,-20.4712880772347,6.46902914613072E-07,7.64320492211383,-21.1904090095125,20.8487284597787,12.9876657931122,-0.0637760418839242,0.245914107894324,-2.06754810470481E-05,-1.35303101577904E-05,-1.80451726012894E-05,9.85125188627068E-06
2013-08-08 06:00:00,3.77579861780321E-06,9.74259936466323E-06,2.70293297468008E-06,-19.6008852184419,7.43555176942538E-07,10.8368062611609,-19.2704139637025,16.7141949574703,9.07218920849044,-0.0636095883463538,2.31171428069156,-1.04934723961112E-05,-5.92669152075587E-06,-7.81075279906637E-06,4.6161336349113E-06
2013-08-08 07:00:00,3.09124338753619E-06,4.38536451086988E-06,1.63152683778744E-06,-19.257999859709,6.50491641797359E-07,5.21892765746368,-14.7738186275114,16.1703887721808,7.13249637277701,-0.0637468762709809,5.5737917610449,-2.4006116704683E-05,-1.30653723726368E-05,-1.65664444479574E-05,1.12776591090011E-05
2013-08-08 08:00:00,3.07895059294998E-06,4.36301364213222E-06,1.78980352318607E-06,-18.1439152262445,6.47992487587166E-07,-5.18493254498625,-11.1412042489724,18.4902838608092,8.74518465521345,-0.682716673169752,7.9173526369861,-3.6398409194381E-05,-1.3671402099277E-05,-1.71653309625941E-05,1.23972557676631E-05
2013-08-08 09:00:00,3.07541887154752E-06,4.37123323944743E-06,1.77793395712914E-06,-17.50012719993,6.47393516539689E-07,-7.37736942035913,-9.03077717706977,18.8371975846141,7.85041839054777,-2.01532500828507,9.23604302835755,-4.39589981042521E-05,-1.35175506822236E-05,-1.73780070589998E-05,1.23469437752701E-05
2013-08-08 10:00:00,3.07233402457399E-06,4.37286861633295E-06,1.76733385314433E-06,-18.2252084944032,6.46948662376383E-07,-6.09068496393841,-7.22413279230905,14.7629222016955,7.46081901133303,-0.950740227149729,10.2670967235442,-5.52313572610489E-05,-1.35032232275023E-05,-1.66513979269283E-05,1.16748394522225E-05
2013-08-08 11:00:00,3.07156072799665E-06,4.38054566345534E-06,1.76497300585368E-06,-7.1485299323407,6.46818437574047E-07,-8.77460076532674,-5.57877170295204,12.6738102210802,8.94015131019766,-11.4168768858307,11.3048978765432,-6.40715686243465E-05,-1.36295728454456E-05,-1.62926172363998E-05,1.16471447414277E-05
2013-08-08 12:00:00,3.06971586490973E-06,4.37998458450961E-06,1.76165031578799E-06,-9.67656880176734,6.46685348142883E-07,-8.94350512617577,-5.25674676221507,12.7811486877256,7.25639255185433,-7.65951332700953,11.4988738677406,-6.53006226088887E-05,-1.34952714186767E-05,-1.61477915078044E-05,1.16653088845621E-05
2013-08-08 13:00:00,3.07038456530878E-06,4.37796348408078E-06,1.76374373493707E-06,-13.4083675497223,6.46878514165437E-07,-8.11123353099782,-6.48612191725207,12.9329589790617,5.44414707762646,-1.092706239253,10.7214124756597,-7.34325843799741E-05,-1.34396121486304E-05,-1.62494679219162E-05,1.16705825770273E-05
2013-08-08 14:00:00,3.07036280403485E-06,4.36714357089506E-06,1.76362374156282E-06,-13.051207044193,6.47075435903382E-07,-1.62336467538487,-8.81349579212814,9.70885170900074,4.51332422348604,-0.0685061217222696,9.33448391351011,-7.04968005147984E-05,-1.33805060821857E-05,-1.61438967989555E-05,1.16819888270496E-05
2013-08-08 15:00:00,3.38904333895928E-06,5.85514554247967E-06,2.22374680861274E-06,-7.40567600601662,6.92415188172567E-07,8.56700000635822E-05,-11.3893731691527,6.32876924174554,4.78288358157518,-0.0636858927927366,7.74704243652044,-4.92732324451256E-05,-8.08151378782895E-06,-9.77488250499765E-06,7.0427495571651E-06
2013-08-08 16:00:00,3.43436510807135E-06,6.13748003858995E-06,2.294692919607E-06,-0.786218943081339,6.98901088054829E-07,1.34023863858051,-14.7321671439935,4.09835783782338,4.76884239263062,-0.0636848061497668,5.37466209629606,-3.56948917128759E-05,-7.67341601590488E-06,-9.28584626144346E-06,7.12856552712308E-06
2013-08-08 17:00:00,3.43197967798437E-06,6.013784731878E-06,2.24983491257931E-06,-1.32006112131203,6.99931725040904E-07,10.8365837551682,-18.7632622156189,3.08331058793925,3.66634938813252,-0.0636854461274559,2.56077807004547,-1.82719626980642E-05,-7.58811195914433E-06,-9.16232313963473E-06,6.77514809021257E-06
2013-08-08 18:00:00,3.5899151850125E-06,7.32876114587401E-06,2.49696589453091E-06,4.98780176917809,7.21294502280098E-07,10.8367874845925,-21.6152644325064,2.63265083978981,2.83673022815778,-0.0636779142311177,0.384973101768806,-1.09801881155877E-05,-6.4287218002832E-06,-7.85115089707616E-06,5.12227947541079E-06
2013-08-08 19:00:00,3.57745413179708E-06,7.22363221368601E-06,2.46201706662978E-06,6.0816827416177,7.2039044668292E-07,10.8367869746196,-21.9307822734736,2.62486563266565,2.45111533585761,-0.0636781609928138,0,0,-6.40389474248337E-06,-7.70298529869402E-06,4.98718489021175E-06
2013-08-08 20:00:00,3.56954548096831E-06,7.1238078076529E-06,2.44714728625714E-06,5.66917416382461,7.19682170217405E-07,10.8367862355861,-21.6135912688927,3.36477400567368,1.80652578872004,-0.0636786590037776,0,0,-6.33090867713548E-06,-7.55364363381395E-06,4.94287775390996E-06
2013-08-08 21:00:00,3.49840602232518E-06,6.44928239731618E-06,2.31663755746785E-06,4.34217985184586,7.10476698076165E-07,10.8367718166471,-20.9169050648647,4.84943572190091,0.952187038103828,-0.0636825134785612,0,0,-6.45931510639741E-06,-2.55293644204357E-06,5.21514944233653E-06
2013-08-08 22:00:00,3.50000266256745E-06,6.4568134482504E-06,2.32529278517383E-06,3.13132879262714,7.31625134271659E-07,10.8367717207573,-20.0131514971397,6.10871966988815,0,-0.0636825641850574,0,0,0,-8.32608163670884E-06,5.22215973383925E-06
2013-08-08 23:00:00,3.41774665728103E-06,5.82620856196703E-06,2.19352447920527E-06,-1.08846161635517,7.14593391945009E-07,10.8366608300916,-19.3415494138043,9.03251765301613,0.624514564664656,-0.0636862006826112,0,0,-6.98027835476012E-06,-9.43844697577872E-06,5.71108348993053E-06
2013-08-09 00:00:00,3.39542646373318E-06,5.67927282832255E-06,2.16073637310078E-06,-6.67163496974127,7.17156885252743E-07,10.8348672310214,-18.9753682650847,13.9191319315448,0.956688171695297,-0.0636871344932518,0,0,-7.18818781268382E-06,-9.96405983416937E-06,5.859698881906E-06
2013-08-09 01:00:00,3.39358848888056E-06,5.68798001591192E-06,2.16700070077028E-06,-6.61329835991749,7.1681082782171E-07,4.86243875229023,-18.8212055378953,19.1842824298362,1.45146744839078,-0.0636871544149912,0,0,-7.41178056646774E-06,-1.03558083095336E-05,5.86173515020725E-06
2013-08-09 02:00:00,3.38556885019427E-06,5.63002724855654E-06,2.15745876988202E-06,-8.57127464112001,6.95131092854612E-07,0.000658904070660231,-18.8165684051157,25.2258778721559,2.22499201467001,-0.0636873728761619,0,0,-7.6542081935429E-06,-1.07030185473407E-05,5.89510531332711E-06
2013-08-09 03:00:00,3.04001870086367E-06,4.05864585508144E-06,1.53848587231223E-06,-14.2588741315633,6.46704206148583E-07,-0.00033300890611272,-19.1572188773128,29.9341305066229,3.54611681582789,-0.0638013757634246,0,0,-1.32602013342762E-05,-1.80997630685693E-05,9.89879347663617E-06
2013-08-09 04:00:00,3.02769819876089E-06,4.03594135656076E-06,1.52617157664492E-06,-16.2306998796271,6.44726572336733E-07,-1.72857817759276,-19.95360882562,33.1355708925009,4.84140582224763,-0.0640683933055706,0,0,-1.37983626156881E-05,-1.86401656558629E-05,1.00826239416283E-05
2013-08-09 05:00:00,3.0385092761598E-06,4.06941941454531E-06,1.53061762721133E-06,-15.8460764302462,6.45242332187206E-07,-2.8124696707952,-21.4388950884763,34.4292685906104,5.73223150048305,-0.0640377620558045,0,0,-1.37544630393904E-05,-1.85463316376826E-05,1.0077105211576E-05
2013-08-09 06:00:00,3.08176719859619E-06,4.20846426466817E-06,1.57576189043796E-06,-14.9024225768484,6.48869528204319E-07,-7.20096826005223,-18.9044847063429,33.2557359952812,5.38152555260924,-0.0639785783582054,2.43463619285163,-2.39633574921161E-05,-1.34506093096718E-05,-1.83380182318782E-05,1.0594791277827E-05
2013-08-09 07:00:00,3.08823796311884E-06,4.34443621318925E-06,1.79741950118508E-06,-13.7199501604363,6.49218394651209E-07,-10.8361458872229,-15.7427205997574,34.0549189473911,3.99219647850876,-2.61898962506202,4.87073347944535,-2.46446011035263E-05,-1.32999090799189E-05,-1.83225825739647E-05,1.14994759587249E-05
2013-08-09 08:00:00,3.09001558160987E-06,4.37301913128873E-06,1.79338765916871E-06,-13.5686439226703,6.48972340103595E-07,-10.8361371133761,-12.2449718125803,36.3354294626887,4.01958454495495,-10.9073448872272,7.20213498086865,-3.41332567545369E-05,-1.3246551059197E-05,-1.83209751684725E-05,1.22567309270474E-05
2013-08-09 09:00:00,3.08550353380013E-06,4.3809350864194E-06,1.7802303926438E-06,-14.5633808584128,6.48226753741153E-07,-10.8361254180125,-9.85104588884851,39.4227483352141,4.61515238438335,-17.562522701145,8.77524425296777,-5.27730823549152E-05,-1.3293931949093E-05,-1.84498462863251E-05,1.21680581233903E-05
2013-08-09 10:00:00,3.08260183982668E-06,4.3816379934786E-06,1.77037405107068E-06,-13.6668702729556,6.47724629915229E-07,-10.8361211946542,-9.02185901036127,38.7992348256209,3.68482042767963,-18.263230537002,9.30410608776946,-6.26618449726437E-05,-1.31792713710581E-05,-1.82158014470616E-05,1.14829383830532E-05
2013-08-09 11:00:00,3.08209411243557E-06,4.38295556343776E-06,1.59467854929963E-06,-15.0054226921579,6.47526229429424E-07,-10.8361110954513,-7.80032238525071,38.9028263103328,4.54976965730742,-19.9240303621628,10.1133768084977,-6.81408906758928E-05,-1.32700684456353E-05,-1.83886208994397E-05,1.1490737133405E-05
2013-08-09 12:00:00,3.08163523160328E-06,4.38052351092844E-06,1.59405222803196E-06,-15.2173877245595,6.47470539810714E-07,-10.8361196360544,-7.71736386145662,34.7103361917004,4.38423323645996,-15.5056469074518,10.182040529124,-7.41617225778377E-05,-1.32590591286572E-05,-1.80400355977329E-05,1.15378457168252E-05
2013-08-09 13:00:00,3.0816074859827E-06,4.371595210261E-06,1.59358069178097E-06,-15.4974700760446,6.47512432626781E-07,-10.8361434935105,-10.398290482411,28.0003141631577,3.87801087919156,-3.62933185535333,8.48299208007608,-6.40682548159566E-05,-1.32181859612075E-05,-1.76985985449323E-05,1.16298771955905E-05
2013-08-09 14:00:00,3.08647199636899E-06,4.36100113935993E-06,1.59571643299517E-06,-11.9004359130853,6.48233973143175E-07,-7.99359750286298,-13.9394532970629,24.3195756230376,3.33175406598586,-0.0638789636855228,6.24611096248943,-5.83714824709297E-05,-1.30461913972653E-05,-1.74292855384505E-05,1.15674547073069E-05
2013-08-09 15:00:00,3.08380343317083E-06,4.33215394367993E-06,1.59356300458644E-06,-15.6919293179589,6.48285547177495E-07,-1.17701120159428,-15.6739992464873,24.7119027743043,2.71966939762031,-0.0638932808248183,5.17532223400014,-4.56353033368777E-05,-1.29578766539638E-05,-1.73483924228467E-05,1.2297173685499E-05
2013-08-09 16:00:00,3.09177416200393E-06,4.29593344055211E-06,1.58874746196566E-06,-12.314106541744,6.49929305994686E-07,-0.000293025647582788,-17.9495575804078,24.9278645333874,1.97662331744057,-0.063767126951614,3.42328691244688,-3.56475217910971E-05,-1.24577208747425E-05,-1.66755325433296E-05,1.16270438701791E-05
2013-08-09 17:00:00,3.19107827506459E-06,4.63729496634093E-06,1.86347675105186E-06,-10.4591454829274,6.6500558128391E-07,7.77125383162794,-20.1667249153524,19.8758627596557,1.32091235914813,-0.0637000719670395,1.72156704126124,-1.87874767165791E-05,-9.88038033187522E-06,-1.30055455526117E-05,8.32593645314989E-06
2013-08-09 18:00:00,3.43129060246898E-06,5.91577062640412E-06,2.02423508430836E-06,-6.62273869718404,6.98576998767071E-07,10.8367980379706,-21.7939524109777,16.5616266965812,0.752083483685985,-0.0636851664192405,0.329876202387577,-1.24875929053036E-05,-6.94850093848309E-06,-9.40911352933438E-06,5.64870469302797E-06
2013-08-09 19:00:00,3.41704820414044E-06,5.83472376773211E-06,2.00086659915692E-06,-3.81107813009134,6.96924018596986E-07,10.8367951061408,-21.950079849685,14.3384060244493,0.649638624859175,-0.0636857890906297,0,0,-6.98614873129344E-06,-9.44629336050972E-06,5.58640932683204E-06
2013-08-09 20:00:00,3.40580294766735E-06,5.76377397836513E-06,1.99193587835715E-06,-2.06382945289709,6.96337649033342E-07,10.8367936161777,-21.4889168786943,11.6160087173784,1.16362641298204,-0.0636861596071306,0,0,-7.0885902610236E-06,-9.48932191321408E-06,5.62236001325676E-06
2013-08-09 21:00:00,3.39914020535048E-06,5.72812020890394E-06,1.98814125515696E-06,-3.84272664623372,6.95622023750677E-07,10.8367936835615,-20.8593876600007,11.6228710588594,2.30613291048049,-0.063686427136368,0,0,-7.47410097319801E-06,-9.63511594701898E-06,5.6082032686991E-06
2013-08-09 22:00:00,3.19621472649338E-06,4.66769337119166E-06,1.7241686909026E-06,-15.3618356683191,6.68463022415408E-07,10.8367293882536,-20.0043947108422,18.5031743423761,6.0900307187198,-0.0636971125036411,0,0,-1.00697138450556E-05,-1.30193263410788E-05,7.26112231112762E-06
2013-08-09 23:00:00,3.1509069706246E-06,4.48296273000164E-06,1.67283341465065E-06,-20.9875318368745,6.62118643686253E-07,7.40583372375973,-19.3216176993014,25.2265261513588,7.74050204328354,-0.0637023854818641,0,0,-1.08617804579296E-05,-1.42106143548147E-05,7.80888833460802E-06
2013-08-10 00:00:00,3.14574613012074E-06,4.48280301211967E-06,1.67462795880351E-06,-22.623842589112,6.61734648846462E-07,3.99105665226965,-18.8882587835646,29.6231208572674,7.96163672331949,-0.0637023652386527,0,0,-1.0875156061644E-05,-1.47038646438709E-05,7.80896044179979E-06
2013-08-10 01:00:00,3.13976335177321E-06,4.4836095518006E-06,1.67487040549104E-06,-22.8025885472924,6.61338058349338E-07,1.17429752968738,-18.6602842892822,31.9532051757297,8.39908336611133,-0.0637022650523295,0,0,-1.09736291706781E-05,-1.50793096149166E-05,7.79722482845971E-06
2013-08-10 02:00:00,3.14464690797169E-06,4.48015366020125E-06,1.67233598019125E-06,-22.3320854550446,6.61594148871302E-07,1.67667932243237,-18.5737718889588,31.7138658204272,7.57902510745937,-0.0637021487020664,0,0,-1.08510583280577E-05,-1.49843410492948E-05,7.8057628401116E-06
2013-08-10 03:00:00,3.14671505558455E-06,4.47984223066595E-06,1.66882785218138E-06,-21.4982860555376,6.61643564177494E-07,3.87608798924921,-18.6421662807456,30.1089487289216,6.21912775899588,-0.0637019292323589,0,0,-1.0789503810642E-05,-1.44751952801537E-05,7.79690258197475E-06
2013-08-10 04:00:00,3.15130154134719E-06,4.48736518412576E-06,1.66612607556874E-06,-20.9280964304315,6.61859389497627E-07,4.5466637155738,-18.785750430426,29.3004322434111,5.93046240553939,-0.0637015507147417,0,0,-1.07475756809663E-05,-1.42593158685347E-05,7.80606155776948E-06
2013-08-10 05:00:00,3.16937175862031E-06,4.53509812092057E-06,1.67680984057564E-06,-21.1874749081689,6.63297865899774E-07,6.58774885374614,-18.7591592750137,27.1580497357847,5.87609823964816,-0.0637004864565164,0.388464833029614,-1.72827856587469E-05,-1.06468475963197E-05,-1.42364494176853E-05,7.82833292510421E-06
2013-08-10 06:00:00,3.2008173538465E-06,4.62906556567221E-06,1.70169015749609E-06,-16.5142520575264,6.6573899874396E-07,1.68187083773429,-17.1088463450588,24.7805721397675,5.23481821140318,-0.0636992711760283,1.98956413159672,-1.87562375705794E-05,-1.04947890562812E-05,-1.40207399366244E-05,8.04338387475424E-06
2013-08-10 07:00:00,2.89531434439766E-06,3.70014271061816E-06,1.39306642388344E-06,10.9207058342805,6.20828819356721E-07,-0.58438063432113,-14.3598610583363,25.7665031249827,4.91646462834003,-31.0235151959746,4.364179922064,-4.43698082502429E-05,-2.4559858748276E-05,-3.16812220004806E-05,2.05606811050626E-05
2013-08-10 08:00:00,2.89956451242572E-06,3.72664173062352E-06,1.39321896991606E-06,10.661865505545,6.20810974777468E-07,-9.48771724468101,-11.6213480972416,29.5835361384641,5.47695285408783,-31.0235141125963,6.41032487173377,-4.90333229159418E-05,-2.45389402984273E-05,-3.17451069623132E-05,2.19909153568601E-05
2013-08-10 09:00:00,2.87703109741626E-06,3.68514488448838E-06,1.3705217759927E-06,4.96975253531929,6.17057113868209E-07,-10.8366724647932,-11.3466286051982,33.7918911297136,7.67540678353195,-31.0235158144019,6.76989755308137,-7.14779355031573E-05,-2.75495168675377E-05,-3.59534934528431E-05,2.49572580904184E-05
2013-08-10 10:00:00,2.85793104920753E-06,3.61962032565999E-06,1.34815549204882E-06,-1.28242061731209,6.14061425518207E-07,-10.8367320822581,-13.0023440329221,38.0274957749673,12.2748719051864,-31.0235171526097,5.84280171457356,-8.60146392485112E-05,-3.07501226659212E-05,-4.09606936525063E-05,2.76625211847378E-05
