09:00 - 10:00,n/e,n/e,383,,n/e,n/e,1495,,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,109,,n/e,n/e,93,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,3298,,n/e,n/e,n/e,n/e,2435,
10:00 - 11:00,n/e,n/e,432,,n/e,n/e,1687,,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,165,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,3213,,n/e,n/e,n/e,n/e,2398,
11:00 - 12:00,n/e,n/e,442,,n/e,n/e,1792,,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,261,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,2731,,n/e,n/e,n/e,n/e,2422,
12:00 - 13:00,n/e,n/e,458,,n/e,n/e,1889,,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,154,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,2180,,n/e,n/e,n/e,n/e,2494,
13:00 - 14:00,n/e,n/e,443,,n/e,n/e,2378,,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,175,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1493,,n/e,n/e,n/e,n/e,2567,
14:00 - 15:00,n/e,n/e,436,,n/e,n/e,2735,,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,474,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,699,,n/e,n/e,n/e,n/e,2512,
15:00 - 16:00,n/e,n/e,444,,n/e,n/e,3161,,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,146,,n/e,n/e,1106,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,79,,n/e,n/e,n/e,n/e,2590,
16:00 - 17:00,n/e,n/e,428,,n/e,n/e,3328,,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,316,,n/e,n/e,1153,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,2,,n/e,n/e,n/e,n/e,2749,
17:00 - 18:00,n/e,n/e,469,,n/e,n/e,3453,,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,329,,n/e,n/e,1117,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,2833,
18:00 - 19:00,n/e,n/e,496,,n/e,n/e,3283,,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,318,,n/e,n/e,1012,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,2764,
19:00 - 20:00,n/e,n/e,458,,n/e,n/e,2814,,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,323,,n/e,n/e,721,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,2742,
20:00 - 21:00,n/e,n/e,436,,n/e,n/e,2286,,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,109,,n/e,n/e,581,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,2783,
21:00 - 22:00,n/e,n/e,428,,n/e,n/e,1857,,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,47,,n/e,n/e,245,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,2808,
22:00 - 23:00,n/e,n/e,456,,n/e,n/e,1715,,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,56,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,2855,
23:00 - 00:00,n/e,n/e,395,,n/e,n/e,1026,,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,14,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,2887,
00:00 - 01:00,n/e,n/e,388,,n/e,n/e,907,,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,22,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,2880,
01:00 - 02:00,n/e,n/e,423,,n/e,n/e,837,,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,82,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,2885,
02:00 - 03:00,n/e,n/e,458,,n/e,n/e,913,,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,62,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,2809,
03:00 - 04:00,n/e,n/e,463,,n/e,n/e,892,,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,38,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,2833,
04:00 - 05:00,n/e,n/e,462,,n/e,n/e,1028,,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,240,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,2885,
05:00 - 06:00,n/e,n/e,459,,n/e,n/e,1405,,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,1,,n/e,n/e,521,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,12,,n/e,n/e,n/e,n/e,2907,
06:00 - 07:00,n/e,n/e,485,,n/e,n/e,1734,,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,93,,n/e,n/e,773,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,567,,n/e,n/e,n/e,n/e,2929,
07:00 - 08:00,n/e,n/e,532,,n/e,n/e,1751,,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,89,,n/e,n/e,635,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1865,,n/e,n/e,n/e,n/e,2858,
08:00 - 09:00,n/e,n/e,599,,n/e,n/e,1373,,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,1,,n/e,n/e,292,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,2794,,n/e,n/e,n/e,n/e,2817,
09:00 - 10:00,n/e,n/e,542,,n/e,n/e,1224,,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,167,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,3321,,n/e,n/e,n/e,n/e,2726,
10:00 - 11:00,n/e,n/e,490,,n/e,n/e,1251,,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,134,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,3557,,n/e,n/e,n/e,n/e,2740,
11:00 - 12:00,n/e,n/e,501,,n/e,n/e,1249,,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,91,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,3449,,n/e,n/e,n/e,n/e,2693,
12:00 - 13:00,n/e,n/e,531,,n/e,n/e,1313,,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,61,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,3032,,n/e,n/e,n/e,n/e,2663,
13:00 - 14:00,n/e,n/e,587,,n/e,n/e,1957,,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,128,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,2321,,n/e,n/e,n/e,n/e,2642,
14:00 - 15:00,n/e,n/e,616,,n/e,n/e,2863,,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,492,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1190,,n/e,n/e,n/e,n/e,2545,
15:00 - 16:00,n/e,n/e,578,,n/e,n/e,3296,,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,9,,n/e,n/e,887,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,140,,n/e,n/e,n/e,n/e,2561,
16:00 - 17:00,n/e,n/e,601,,n/e,n/e,3663,,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,321,,n/e,n/e,1011,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,2,,n/e,n/e,n/e,n/e,2690,
17:00 - 18:00,n/e,n/e,630,,n/e,n/e,3724,,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,403,,n/e,n/e,1199,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,2730,
18:00 - 19:00,n/e,n/e,630,,n/e,n/e,3736,,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,424,,n/e,n/e,1273,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,2665,
19:00 - 20:00,n/e,n/e,565,,n/e,n/e,3107,,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,421,,n/e,n/e,991,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,2693,
20:00 - 21:00,n/e,n/e,547,,n/e,n/e,2863,,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,56,,n/e,n/e,601,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,2663,
21:00 - 22:00,n/e,n/e,559,,n/e,n/e,2558,,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,260,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,2629,
22:00 - 23:00,n/e,n/e,593,,n/e,n/e,2401,,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,133,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,2646,
23:00 - 00:00,n/e,n/e,597,,n/e,n/e,1619,,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,27,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,2593,
00:00 - 01:00,n/e,n/e,563,,n/e,n/e,1403,,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,28,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,2602,
01:00 - 02:00,n/e,n/e,555,,n/e,n/e,1453,,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,27,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,2568,
02:00 - 03:00,n/e,n/e,564,,n/e,n/e,1428,,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,28,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,2610,
03:00 - 04:00,n/e,n/e,568,,n/e,n/e,1385,,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,46,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,2611,
04:00 - 05:00,n/e,n/e,567,,n/e,n/e,1689,,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,219,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,2585,
05:00 - 06:00,n/e,n/e,577,,n/e,n/e,2493,,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,2,,n/e,n/e,412,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,15,,n/e,n/e,n/e,n/e,2618,
06:00 - 07:00,n/e,n/e,625,,n/e,n/e,2591,,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,89,,n/e,n/e,682,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,698,,n/e,n/e,n/e,n/e,2650,
07:00 - 08:00,n/e,n/e,630,,n/e,n/e,2455,,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,84,,n/e,n/e,488,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,2184,,n/e,n/e,n/e,n/e,2632,
08:00 - 09:00,n/e,n/e,581,,n/e,n/e,2114,,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,1,,n/e,n/e,228,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,3297,,n/e,n/e,n/e,n/e,2559,
09:00 - 10:00,n/e,n/e,553,,n/e,n/e,1804,,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,115,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,3880,,n/e,n/e,n/e,n/e,2506,
10:00 - 11:00,n/e,n/e,546,,n/e,n/e,1584,,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,110,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,4039,,n/e,n/e,n/e,n/e,2450,
11:00 - 12:00,n/e,n/e,537,,n/e,n/e,1549,,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,106,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,3940,,n/e,n/e,n/e,n/e,2383,
12:00 - 13:00,n/e,n/e,546,,n/e,n/e,1657,,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,83,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,3588,,n/e,n/e,n/e,n/e,2333,
13:00 - 14:00,n/e,n/e,532,,n/e,n/e,1863,,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,107,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,2799,,n/e,n/e,n/e,n/e,2336,
14:00 - 15:00,n/e,n/e,550,,n/e,n/e,2650,,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,419,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1476,,n/e,n/e,n/e,n/e,2232,
15:00 - 16:00,n/e,n/e,614,,n/e,n/e,3323,,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,907,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,183,,n/e,n/e,n/e,n/e,2213,
16:00 - 17:00,n/e,n/e,635,,n/e,n/e,3536,,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,234,,n/e,n/e,1036,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1,,n/e,n/e,n/e,n/e,2337,
17:00 - 18:00,n/e,n/e,632,,n/e,n/e,3637,,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,309,,n/e,n/e,1117,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,2337,
18:00 - 19:00,n/e,n/e,630,,n/e,n/e,3778,,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,282,,n/e,n/e,1102,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,2369,
19:00 - 20:00,n/e,n/e,649,,n/e,n/e,3523,,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,941,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,2312,
20:00 - 21:00,n/e,n/e,809,,n/e,n/e,3234,,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,420,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,2292,
21:00 - 22:00,n/e,n/e,846,,n/e,n/e,2521,,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,179,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,2253,
22:00 - 23:00,n/e,n/e,902,,n/e,n/e,1944,,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,13,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,2219,
23:00 - 00:00,n/e,n/e,949,,n/e,n/e,1576,,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,75,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,2172,
00:00 - 01:00,n/e,n/e,915,,n/e,n/e,1267,,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,18,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,2121,
01:00 - 02:00,n/e,n/e,911,,n/e,n/e,1234,,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,5,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,2035,
02:00 - 03:00,n/e,n/e,911,,n/e,n/e,1248,,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,5,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,1911,
03:00 - 04:00,n/e,n/e,914,,n/e,n/e,1377,,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,90,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,1775,
04:00 - 05:00,n/e,n/e,920,,n/e,n/e,1586,,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,436,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,1744,
05:00 - 06:00,n/e,n/e,1038,,n/e,n/e,2296,,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,38,,n/e,n/e,884,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,26,,n/e,n/e,n/e,n/e,1624,
06:00 - 07:00,n/e,n/e,1174,,n/e,n/e,2576,,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,118,,n/e,n/e,911,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,876,,n/e,n/e,n/e,n/e,1425,
07:00 - 08:00,n/e,n/e,1172,,n/e,n/e,2489,,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,17,,n/e,n/e,455,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,2576,,n/e,n/e,n/e,n/e,1279,
08:00 - 09:00,n/e,n/e,1155,,n/e,n/e,1979,,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,203,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,3656,,n/e,n/e,n/e,n/e,1168,
09:00 - 10:00,n/e,n/e,1131,,n/e,n/e,1713,,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,65,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,4249,,n/e,n/e,n/e,n/e,1051,
10:00 - 11:00,n/e,n/e,1145,,n/e,n/e,1694,,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,61,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,4444,,n/e,n/e,n/e,n/e,894,
11:00 - 12:00,n/e,n/e,985,,n/e,n/e,1657,,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,62,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,4355,,n/e,n/e,n/e,n/e,792,
12:00 - 13:00,n/e,n/e,983,,n/e,n/e,1731,,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,40,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,3935,,n/e,n/e,n/e,n/e,736,
13:00 - 14:00,n/e,n/e,979,,n/e,n/e,2071,,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,82,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,3071,,n/e,n/e,n/e,n/e,660,
14:00 - 15:00,n/e,n/e,984,,n/e,n/e,2717,,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,21,,n/e,n/e,425,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1631,,n/e,n/e,n/e,n/e,535,
15:00 - 16:00,n/e,n/e,1047,,n/e,n/e,3500,,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,36,,n/e,n/e,1209,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,206,,n/e,n/e,n/e,n/e,442,
16:00 - 17:00,n/e,n/e,987,,n/e,n/e,3726,,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,207,,n/e,n/e,1305,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,3,,n/e,n/e,n/e,n/e,356,
17:00 - 18:00,n/e,n/e,922,,n/e,n/e,3719,,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,207,,n/e,n/e,1317,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,290,
18:00 - 19:00,n/e,n/e,930,,n/e,n/e,3674,,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,202,,n/e,n/e,1306,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,257,
19:00 - 20:00,n/e,n/e,932,,n/e,n/e,3527,,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,101,,n/e,n/e,1070,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,260,
20:00 - 21:00,n/e,n/e,893,,n/e,n/e,3266,,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,557,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,319,
21:00 - 22:00,n/e,n/e,903,,n/e,n/e,3096,,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,290,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,403,
22:00 - 23:00,n/e,n/e,843,,n/e,n/e,2683,,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,137,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,464,
23:00 - 00:00,n/e,n/e,812,,n/e,n/e,2525,,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,29,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,567,
00:00 - 01:00,n/e,n/e,805,,n/e,n/e,2039,,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,29,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,600,
01:00 - 02:00,n/e,n/e,806,,n/e,n/e,1883,,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,19,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,654,
02:00 - 03:00,n/e,n/e,808,,n/e,n/e,1838,,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,5,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,718,
03:00 - 04:00,n/e,n/e,808,,n/e,n/e,1937,,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,7,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,725,
04:00 - 05:00,n/e,n/e,820,,n/e,n/e,2212,,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,262,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,744,
05:00 - 06:00,n/e,n/e,932,,n/e,n/e,2704,,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,511,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,33,,n/e,n/e,n/e,n/e,810,
06:00 - 07:00,n/e,n/e,1113,,n/e,n/e,3053,,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,111,,n/e,n/e,527,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,736,,n/e,n/e,n/e,n/e,782,
07:00 - 08:00,n/e,n/e,1108,,n/e,n/e,3095,,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,16,,n/e,n/e,535,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1896,,n/e,n/e,n/e,n/e,775,
08:00 - 09:00,n/e,n/e,1110,,n/e,n/e,2671,,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,141,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,2649,,n/e,n/e,n/e,n/e,793,
09:00 - 10:00,n/e,n/e,1125,,n/e,n/e,2642,,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,66,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,3059,,n/e,n/e,n/e,n/e,716,
10:00 - 11:00,n/e,n/e,1108,,n/e,n/e,2546,,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,38,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,3201,,n/e,n/e,n/e,n/e,776,
11:00 - 12:00,n/e,n/e,1010,,n/e,n/e,2423,,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,63,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,3191,,n/e,n/e,n/e,n/e,843,
12:00 - 13:00,n/e,n/e,1041,,n/e,n/e,2340,,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,139,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,2908,,n/e,n/e,n/e,n/e,848,
13:00 - 14:00,n/e,n/e,989,,n/e,n/e,2608,,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,191,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,2163,,n/e,n/e,n/e,n/e,954,
