02:00 - 03:00,609,,n/e,n/e,577,,9367,,298,,0,,n/e,n/e,n/e,n/e,615,,580,1,6106,,907,,n/e,n/e,n/e,n/e,1496,,n/e,n/e,0,,362,,0,,1927,
03:00 - 04:00,609,,n/e,n/e,576,,9307,,298,,0,,n/e,n/e,n/e,n/e,613,,645,1,6016,,899,,n/e,n/e,n/e,n/e,1465,,n/e,n/e,11,,361,,0,,1744,
04:00 - 05:00,607,,n/e,n/e,577,,8991,,298,,1,,n/e,n/e,n/e,n/e,612,,837,66,6252,,876,,n/e,n/e,n/e,n/e,1470,,n/e,n/e,631,,365,,0,,1552,
05:00 - 06:00,607,,n/e,n/e,574,,8878,,298,,1,,n/e,n/e,n/e,n/e,604,,716,341,6407,,885,,n/e,n/e,n/e,n/e,1523,,n/e,n/e,2803,,363,,1,,1447,
06:00 - 07:00,603,,n/e,n/e,575,,8246,,313,,1,,n/e,n/e,n/e,n/e,602,,744,548,6172,,768,,n/e,n/e,n/e,n/e,1436,,n/e,n/e,6158,,359,,0,,1351,
07:00 - 08:00,591,,n/e,n/e,575,,7334,,342,,1,,n/e,n/e,n/e,n/e,602,,853,530,6375,,736,,n/e,n/e,n/e,n/e,1514,,n/e,n/e,9292,,359,,0,,1383,
08:00 - 09:00,587,,n/e,n/e,577,,6463,,343,,1,,n/e,n/e,n/e,n/e,600,,438,804,6027,,692,,n/e,n/e,n/e,n/e,1446,,n/e,n/e,11573,,354,,0,,1301,
09:00 - 10:00,589,,n/e,n/e,575,,5928,,343,,1,,n/e,n/e,n/e,n/e,603,,12,557,5710,,618,,n/e,n/e,n/e,n/e,1362,,n/e,n/e,13144,,352,,1,,1282,
10:00 - 11:00,586,,n/e,n/e,571,,5753,,343,,1,,n/e,n/e,n/e,n/e,603,,0,805,5283,,525,,n/e,n/e,n/e,n/e,1237,,n/e,n/e,13952,,341,,1,,1636,
11:00 - 12:00,568,,n/e,n/e,568,,5480,,344,,1,,n/e,n/e,n/e,n/e,603,,0,979,5578,,548,,n/e,n/e,n/e,n/e,1156,,n/e,n/e,14107,,352,,1,,2145,
12:00 - 13:00,560,,n/e,n/e,567,,5835,,344,,1,,n/e,n/e,n/e,n/e,602,,0,1168,6061,,738,,n/e,n/e,n/e,n/e,1146,,n/e,n/e,13556,,348,,1,,2572,
13:00 - 14:00,556,,n/e,n/e,564,,6401,,343,,1,,n/e,n/e,n/e,n/e,602,,0,747,6271,,782,,n/e,n/e,n/e,n/e,1219,,n/e,n/e,12242,,347,,2,,2876,
14:00 - 15:00,558,,n/e,n/e,566,,7547,,344,,1,,n/e,n/e,n/e,n/e,600,,469,49,6429,,828,,n/e,n/e,n/e,n/e,1393,,n/e,n/e,10278,,347,,1,,3094,
15:00 - 16:00,559,,n/e,n/e,573,,10019,,343,,1,,n/e,n/e,n/e,n/e,602,,681,,6496,,846,,n/e,n/e,n/e,n/e,1484,,n/e,n/e,7656,,356,,0,,3349,
16:00 - 17:00,560,,n/e,n/e,576,,12616,,324,,1,,n/e,n/e,n/e,n/e,605,,1082,114,6691,,1037,,n/e,n/e,n/e,n/e,1620,,n/e,n/e,4538,,351,,0,,3295,
17:00 - 18:00,569,,n/e,n/e,577,,14740,,383,,1,,n/e,n/e,n/e,n/e,606,,1581,2,7612,,1328,,n/e,n/e,n/e,n/e,1663,,n/e,n/e,1564,,348,,0,,2887,
18:00 - 19:00,574,,n/e,n/e,578,,15326,,438,,1,,n/e,n/e,n/e,n/e,609,,2796,,7690,,1242,,n/e,n/e,n/e,n/e,1718,,n/e,n/e,198,,352,,0,,2399,
19:00 - 20:00,580,,n/e,n/e,579,,15335,,491,,1,,n/e,n/e,n/e,n/e,611,,1966,,7525,,1167,,n/e,n/e,n/e,n/e,1714,,n/e,n/e,3,,352,,0,,2156,
20:00 - 21:00,584,,n/e,n/e,577,,15177,,511,,1,,n/e,n/e,n/e,n/e,613,,1231,,7010,,983,,n/e,n/e,n/e,n/e,1697,,n/e,n/e,0,,357,,0,,2109,
21:00 - 22:00,583,,n/e,n/e,577,,13579,,413,,1,,n/e,n/e,n/e,n/e,616,,1009,1,6557,,984,,n/e,n/e,n/e,n/e,1644,,n/e,n/e,0,,358,,0,,2149,
22:00 - 23:00,574,,n/e,n/e,577,,11108,,354,,1,,n/e,n/e,n/e,n/e,618,,610,1,6622,,870,,n/e,n/e,n/e,n/e,1567,,n/e,n/e,2,,361,,0,,2180,
23:00 - 00:00,584,,n/e,n/e,576,,9467,,342,,1,,n/e,n/e,n/e,n/e,617,,519,1,6343,,783,,n/e,n/e,n/e,n/e,1512,,n/e,n/e,2,,358,,0,,2174,
00:00 - 01:00,599,,n/e,n/e,576,,8695,,311,,1,,n/e,n/e,n/e,n/e,618,,482,1,6281,,719,,n/e,n/e,n/e,n/e,1482,,n/e,n/e,0,,360,,0,,2097,
01:00 - 02:00,610,,n/e,n/e,577,,7695,,298,,1,,n/e,n/e,n/e,n/e,617,,429,1,6063,,656,,n/e,n/e,n/e,n/e,1398,,n/e,n/e,0,,359,,0,,1965,
02:00 - 03:00,616,,n/e,n/e,578,,6849,,298,,1,,n/e,n/e,n/e,n/e,616,,430,1,6071,,648,,n/e,n/e,n/e,n/e,1387,,n/e,n/e,0,,363,,0,,1809,
03:00 - 04:00,616,,n/e,n/e,577,,6692,,310,,1,,n/e,n/e,n/e,n/e,615,,424,1,5915,,643,,n/e,n/e,n/e,n/e,1354,,n/e,n/e,11,,363,,0,,1605,
04:00 - 05:00,614,,n/e,n/e,574,,6485,,340,,1,,n/e,n/e,n/e,n/e,615,,586,63,5863,,641,,n/e,n/e,n/e,n/e,1265,,n/e,n/e,637,,365,,0,,1234,
05:00 - 06:00,608,,n/e,n/e,575,,6385,,325,,1,,n/e,n/e,n/e,n/e,615,,569,136,6393,,825,,n/e,n/e,n/e,n/e,1225,,n/e,n/e,2865,,363,,0,,827,
06:00 - 07:00,606,,n/e,n/e,575,,5164,,338,,1,,n/e,n/e,n/e,n/e,612,,885,28,6576,,795,,n/e,n/e,n/e,n/e,1109,,n/e,n/e,6298,,364,,0,,648,
07:00 - 08:00,588,,n/e,n/e,575,,4811,,343,,1,,n/e,n/e,n/e,n/e,610,,855,,6165,,696,,n/e,n/e,n/e,n/e,1113,,n/e,n/e,9436,,360,,0,,754,
08:00 - 09:00,554,,n/e,n/e,575,,4447,,343,,1,,n/e,n/e,n/e,n/e,610,,1,223,6339,,681,,n/e,n/e,n/e,n/e,1066,,n/e,n/e,11860,,361,,0,,761,
09:00 - 10:00,478,,n/e,n/e,573,,4436,,343,,1,,n/e,n/e,n/e,n/e,608,,0,128,6116,,774,,n/e,n/e,n/e,n/e,1051,,n/e,n/e,13441,,348,,1,,804,
10:00 - 11:00,480,,n/e,n/e,573,,4266,,344,,1,,n/e,n/e,n/e,n/e,604,,0,67,6007,,780,,n/e,n/e,n/e,n/e,1096,,n/e,n/e,14246,,342,,2,,1039,
11:00 - 12:00,479,,n/e,n/e,573,,4141,,343,,1,,n/e,n/e,n/e,n/e,604,,0,340,5976,,782,,n/e,n/e,n/e,n/e,1059,,n/e,n/e,14362,,344,,6,,1330,
12:00 - 13:00,475,,n/e,n/e,573,,4469,,344,,1,,n/e,n/e,n/e,n/e,602,,0,180,5813,,753,,n/e,n/e,n/e,n/e,1061,,n/e,n/e,13841,,341,,12,,1578,
13:00 - 14:00,465,,n/e,n/e,571,,5082,,343,,1,,n/e,n/e,n/e,n/e,601,,0,165,6180,,858,,n/e,n/e,n/e,n/e,1119,,n/e,n/e,12608,,342,,4,,1761,
14:00 - 15:00,463,,n/e,n/e,570,,6180,,346,,1,,n/e,n/e,n/e,n/e,601,,41,1,6409,,890,,n/e,n/e,n/e,n/e,1188,,n/e,n/e,10425,,342,,0,,1912,
15:00 - 16:00,478,,n/e,n/e,569,,8609,,382,,1,,n/e,n/e,n/e,n/e,602,,706,,6848,,1077,,n/e,n/e,n/e,n/e,1368,,n/e,n/e,7696,,339,,1,,1998,
16:00 - 17:00,479,,n/e,n/e,574,,11842,,385,,1,,n/e,n/e,n/e,n/e,603,,1378,96,7192,,1212,,n/e,n/e,n/e,n/e,1518,,n/e,n/e,4517,,344,,0,,1733,
17:00 - 18:00,464,,n/e,n/e,572,,14654,,386,,1,,n/e,n/e,n/e,n/e,606,,1620,52,7791,,1305,,n/e,n/e,n/e,n/e,1599,,n/e,n/e,1625,,343,,1,,1233,
18:00 - 19:00,462,,n/e,n/e,571,,15333,,427,,1,,n/e,n/e,n/e,n/e,607,,2517,,7894,,1349,,n/e,n/e,n/e,n/e,1716,,n/e,n/e,212,,345,,0,,789,
19:00 - 20:00,466,,n/e,n/e,575,,15569,,471,,1,,n/e,n/e,n/e,n/e,608,,2895,,7918,,1495,,n/e,n/e,n/e,n/e,1686,,n/e,n/e,6,,340,,0,,502,
20:00 - 21:00,473,,n/e,n/e,575,,15412,,477,,1,,n/e,n/e,n/e,n/e,610,,2126,,7546,,1150,,n/e,n/e,n/e,n/e,1663,,n/e,n/e,0,,347,,0,,364,
21:00 - 22:00,518,,n/e,n/e,574,,14736,,415,,1,,n/e,n/e,n/e,n/e,609,,913,2,6652,,1134,,n/e,n/e,n/e,n/e,1637,,n/e,n/e,0,,347,,3,,393,
22:00 - 23:00,528,,n/e,n/e,574,,12386,,372,,1,,n/e,n/e,n/e,n/e,611,,812,2,6456,,948,,n/e,n/e,n/e,n/e,1575,,n/e,n/e,2,,341,,3,,365,
23:00 - 00:00,526,,n/e,n/e,575,,11124,,343,,1,,n/e,n/e,n/e,n/e,613,,628,31,6335,,933,,n/e,n/e,n/e,n/e,1543,,n/e,n/e,2,,341,,4,,352,
00:00 - 01:00,534,,n/e,n/e,575,,10370,,342,,1,,n/e,n/e,n/e,n/e,614,,517,152,6063,,815,,n/e,n/e,n/e,n/e,1411,,n/e,n/e,2,,337,,3,,354,
01:00 - 02:00,538,,n/e,n/e,576,,9358,,342,,1,,n/e,n/e,n/e,n/e,614,,468,216,6030,,794,,n/e,n/e,n/e,n/e,1326,,n/e,n/e,2,,337,,0,,342,
02:00 - 03:00,539,,n/e,n/e,576,,9269,,343,,1,,n/e,n/e,n/e,n/e,614,,468,235,6066,,831,,n/e,n/e,n/e,n/e,1312,,n/e,n/e,2,,338,,0,,419,
03:00 - 04:00,541,,n/e,n/e,576,,10580,,342,,1,,n/e,n/e,n/e,n/e,614,,653,235,6461,,859,,n/e,n/e,n/e,n/e,1408,,n/e,n/e,14,,343,,1,,474,
04:00 - 05:00,545,,n/e,n/e,574,,13123,,342,,1,,n/e,n/e,n/e,n/e,614,,918,234,6986,,1234,,n/e,n/e,n/e,n/e,1779,,n/e,n/e,675,,342,,3,,471,
05:00 - 06:00,541,,n/e,n/e,574,,14727,,335,,1,,n/e,n/e,n/e,n/e,612,,1480,233,7543,,1239,,n/e,n/e,n/e,n/e,2023,,n/e,n/e,3038,,348,,1,,352,
06:00 - 07:00,518,,n/e,n/e,573,,14559,,311,,1,,n/e,n/e,n/e,n/e,610,,2287,234,7253,,1261,,n/e,n/e,n/e,n/e,2042,,n/e,n/e,6602,,344,,0,,298,
07:00 - 08:00,517,,n/e,n/e,573,,13912,,341,,0,,n/e,n/e,n/e,n/e,608,,1639,233,7005,,1400,,n/e,n/e,n/e,n/e,2068,,n/e,n/e,9695,,347,,1,,291,
08:00 - 09:00,518,,n/e,n/e,574,,13578,,342,,0,,n/e,n/e,n/e,n/e,606,,899,489,6749,,1341,,n/e,n/e,n/e,n/e,2084,,n/e,n/e,11984,,342,,0,,296,
09:00 - 10:00,526,,n/e,n/e,576,,13134,,342,,0,,n/e,n/e,n/e,n/e,603,,692,234,6385,,1147,,n/e,n/e,n/e,n/e,2077,,n/e,n/e,13476,,341,,0,,337,
10:00 - 11:00,509,,n/e,n/e,576,,12462,,342,,1,,n/e,n/e,n/e,n/e,604,,462,530,6110,,943,,n/e,n/e,n/e,n/e,2178,,n/e,n/e,14271,,335,,0,,460,
11:00 - 12:00,514,,n/e,n/e,573,,12661,,342,,0,,n/e,n/e,n/e,n/e,602,,576,674,6272,,928,,n/e,n/e,n/e,n/e,2222,,n/e,n/e,14517,,335,,0,,729,
12:00 - 13:00,521,,n/e,n/e,576,,13638,,344,,1,,n/e,n/e,n/e,n/e,600,,590,922,6306,,978,,n/e,n/e,n/e,n/e,2224,,n/e,n/e,14005,,331,,0,,1057,
13:00 - 14:00,533,,n/e,n/e,574,,14279,,343,,0,,n/e,n/e,n/e,n/e,598,,698,235,6606,,983,,n/e,n/e,n/e,n/e,2196,,n/e,n/e,12732,,321,,0,,1627,
14:00 - 15:00,548,,n/e,n/e,574,,16564,,342,,1,,n/e,n/e,n/e,n/e,598,,862,533,6754,,1379,,n/e,n/e,n/e,n/e,2236,,n/e,n/e,10823,,318,,1,,2101,
15:00 - 16:00,543,,n/e,n/e,581,,18208,,328,,1,,n/e,n/e,n/e,n/e,601,,1225,157,7011,,1408,,n/e,n/e,n/e,n/e,2289,,n/e,n/e,8115,,317,,1,,1903,
16:00 - 17:00,532,,n/e,n/e,611,,19960,,344,,1,,n/e,n/e,n/e,n/e,603,,2796,96,7370,,1471,,n/e,n/e,n/e,n/e,2300,,n/e,n/e,4720,,330,,2,,1383,
17:00 - 18:00,539,,n/e,n/e,655,,21553,,395,,1,,n/e,n/e,n/e,n/e,605,,3202,,7911,,1549,,n/e,n/e,n/e,n/e,2415,,n/e,n/e,1616,,337,,1,,838,
18:00 - 19:00,531,,n/e,n/e,676,,22122,,421,,0,,n/e,n/e,n/e,n/e,607,,3561,,7980,,1480,,n/e,n/e,n/e,n/e,2341,,n/e,n/e,198,,340,,0,,524,
19:00 - 20:00,537,,n/e,n/e,684,,21945,,488,,0,,n/e,n/e,n/e,n/e,609,,2799,,7820,,1423,,n/e,n/e,n/e,n/e,2346,,n/e,n/e,2,,347,,0,,420,
20:00 - 21:00,537,,n/e,n/e,685,,20147,,491,,0,,n/e,n/e,n/e,n/e,609,,1575,,7577,,1441,,n/e,n/e,n/e,n/e,2299,,n/e,n/e,0,1,352,,0,,390,
21:00 - 22:00,535,,n/e,n/e,689,,18746,,413,,0,,n/e,n/e,n/e,n/e,611,,919,1,6510,,1176,,n/e,n/e,n/e,n/e,2247,,n/e,n/e,0,,355,,2,,319,
22:00 - 23:00,537,,n/e,n/e,691,,16886,,363,,1,,n/e,n/e,n/e,n/e,612,,858,195,6232,,927,,n/e,n/e,n/e,n/e,2137,,n/e,n/e,0,1,351,,4,,247,
23:00 - 00:00,532,,n/e,n/e,702,,14782,,342,,1,,n/e,n/e,n/e,n/e,612,,809,263,5970,,873,,n/e,n/e,n/e,n/e,1924,,n/e,n/e,0,,352,,9,,295,
00:00 - 01:00,535,,n/e,n/e,721,,13136,,342,,1,,n/e,n/e,n/e,n/e,612,,800,411,5872,,870,,n/e,n/e,n/e,n/e,1726,,n/e,n/e,0,,349,,4,,370,
01:00 - 02:00,536,,n/e,n/e,732,,12780,,342,,1,,n/e,n/e,n/e,n/e,612,,789,552,5905,,857,,n/e,n/e,n/e,n/e,1653,,n/e,n/e,0,1,350,,0,,425,
02:00 - 03:00,536,,n/e,n/e,738,,12817,,342,,1,,n/e,n/e,n/e,n/e,613,,824,819,5850,,859,,n/e,n/e,n/e,n/e,1562,,n/e,n/e,0,1,356,,0,,478,
03:00 - 04:00,530,,n/e,n/e,738,,13343,,342,,1,,n/e,n/e,n/e,n/e,615,,889,893,6000,,876,,n/e,n/e,n/e,n/e,1741,,n/e,n/e,8,1,355,,0,,482,
04:00 - 05:00,537,,n/e,n/e,738,,15195,,342,,1,,n/e,n/e,n/e,n/e,617,,957,734,6412,,905,,n/e,n/e,n/e,n/e,2085,,n/e,n/e,634,,356,,0,,490,
05:00 - 06:00,527,,n/e,n/e,729,,16090,,329,,1,,n/e,n/e,n/e,n/e,615,,947,365,6989,,1019,,n/e,n/e,n/e,n/e,2226,,n/e,n/e,2981,,351,,0,,480,
06:00 - 07:00,523,,n/e,n/e,712,,16324,,298,,1,,n/e,n/e,n/e,n/e,613,,1123,231,7266,,1174,,n/e,n/e,n/e,n/e,2260,,n/e,n/e,6576,,346,,0,,345,
07:00 - 08:00,506,,n/e,n/e,730,,15970,,306,,1,,n/e,n/e,n/e,n/e,611,,1067,128,6716,,1183,,n/e,n/e,n/e,n/e,2261,,n/e,n/e,9716,,351,,1,,308,
08:00 - 09:00,488,,n/e,n/e,698,,15013,,343,,1,,n/e,n/e,n/e,n/e,607,,937,148,6370,,996,,n/e,n/e,n/e,n/e,2239,,n/e,n/e,11986,,349,,2,,402,
09:00 - 10:00,488,,n/e,n/e,693,,14258,,343,,6,,n/e,n/e,n/e,n/e,606,,659,8,6364,,973,,n/e,n/e,n/e,n/e,2187,,n/e,n/e,13512,,336,,1,,719,
10:00 - 11:00,506,,n/e,n/e,721,,13327,,343,,6,,n/e,n/e,n/e,n/e,605,,658,767,6032,,949,,n/e,n/e,n/e,n/e,2181,,n/e,n/e,14283,,324,,1,,1134,
11:00 - 12:00,501,,n/e,n/e,712,,13463,,344,,4,,n/e,n/e,n/e,n/e,603,,336,404,5851,,928,,n/e,n/e,n/e,n/e,2128,,n/e,n/e,14477,,327,,2,,1489,
12:00 - 13:00,494,,n/e,n/e,716,,14582,,345,,9,,n/e,n/e,n/e,n/e,604,,363,254,6120,,963,,n/e,n/e,n/e,n/e,2147,,n/e,n/e,13922,,327,,3,,1820,
13:00 - 14:00,492,,n/e,n/e,715,,15949,,345,,17,,n/e,n/e,n/e,n/e,605,,399,158,6101,,955,,n/e,n/e,n/e,n/e,2153,,n/e,n/e,12631,,336,,7,,2189,
14:00 - 15:00,500,,n/e,n/e,716,,17574,,345,,82,,n/e,n/e,n/e,n/e,605,,713,,6447,,1116,,n/e,n/e,n/e,n/e,2219,,n/e,n/e,10730,,326,,6,,2627,
15:00 - 16:00,519,,n/e,n/e,724,,19554,,370,,131,,n/e,n/e,n/e,n/e,605,,718,28,6796,,1118,,n/e,n/e,n/e,n/e,2265,,n/e,n/e,8006,,328,,1,,2603,
16:00 - 17:00,529,,n/e,n/e,745,,21837,,369,,137,,n/e,n/e,n/e,n/e,605,,1428,127,7189,,1341,,n/e,n/e,n/e,n/e,2317,,n/e,n/e,4651,,325,,0,,2151,
17:00 - 18:00,532,,n/e,n/e,772,,23365,,368,,137,,n/e,n/e,n/e,n/e,605,,2759,,7450,,1478,,n/e,n/e,n/e,n/e,2404,,n/e,n/e,1524,,328,,0,,1574,
18:00 - 19:00,536,,n/e,n/e,778,,23217,,368,,182,,n/e,n/e,n/e,n/e,607,,3155,,7662,,1523,,n/e,n/e,n/e,n/e,2394,,n/e,n/e,177,,332,,0,,1101,
19:00 - 20:00,540,,n/e,n/e,777,,23244,,387,,201,,n/e,n/e,n/e,n/e,608,,2689,,7567,,1380,,n/e,n/e,n/e,n/e,2422,,n/e,n/e,2,,335,,0,,989,
20:00 - 21:00,542,,n/e,n/e,775,,22223,,407,,150,,n/e,n/e,n/e,n/e,611,,1165,1,7258,,1196,,n/e,n/e,n/e,n/e,2354,,n/e,n/e,0,,343,,0,,902,
21:00 - 22:00,546,,n/e,n/e,775,,20164,,399,,137,,n/e,n/e,n/e,n/e,610,,808,1,6548,,1096,,n/e,n/e,n/e,n/e,2267,,n/e,n/e,0,,336,,0,,827,
22:00 - 23:00,546,,n/e,n/e,777,,16143,,247,,137,,n/e,n/e,n/e,n/e,610,,907,1,6340,,1168,,n/e,n/e,n/e,n/e,2167,,n/e,n/e,0,,335,,0,,815,
23:00 - 00:00,547,,n/e,n/e,777,,14320,,202,,137,,n/e,n/e,n/e,n/e,612,,798,1,6172,,1018,,n/e,n/e,n/e,n/e,2096,,n/e,n/e,0,,339,,1,,790,
00:00 - 01:00,548,,n/e,n/e,775,,13274,,202,,137,,n/e,n/e,n/e,n/e,613,,740,1,5872,,1004,,n/e,n/e,n/e,n/e,2031,,n/e,n/e,0,,340,,0,,744,
01:00 - 02:00,548,,n/e,n/e,774,,12957,,202,,136,,n/e,n/e,n/e,n/e,612,,764,,5806,,1002,,n/e,n/e,n/e,n/e,1894,,n/e,n/e,0,,344,,0,,694,
02:00 - 03:00,551,,n/e,n/e,775,,12667,,202,,3,,n/e,n/e,n/e,n/e,614,,857,,5794,,948,,n/e,n/e,n/e,n/e,1922,,n/e,n/e,0,,345,,0,,687,
03:00 - 04:00,548,,n/e,n/e,771,,13099,,203,,1,,n/e,n/e,n/e,n/e,614,,830,,5972,,1107,,n/e,n/e,n/e,n/e,1950,,n/e,n/e,7,,349,,0,,708,
04:00 - 05:00,546,,n/e,n/e,767,,15568,,202,,1,,n/e,n/e,n/e,n/e,608,,847,,6785,,1300,,n/e,n/e,n/e,n/e,2139,,n/e,n/e,594,,339,,0,,686,
05:00 - 06:00,541,,n/e,n/e,756,,16800,,200,,1,,n/e,n/e,n/e,n/e,608,,937,,7084,,1148,,n/e,n/e,n/e,n/e,2277,,n/e,n/e,2838,,347,,0,,571,
06:00 - 07:00,539,,n/e,n/e,731,,17006,,159,,1,,n/e,n/e,n/e,n/e,605,,920,1,7120,,1247,,n/e,n/e,n/e,n/e,2317,,n/e,n/e,6206,,346,,0,,425,
07:00 - 08:00,531,,n/e,n/e,718,,17348,,201,,1,,n/e,n/e,n/e,n/e,600,,874,132,6823,,1261,,n/e,n/e,n/e,n/e,2321,,n/e,n/e,9292,,331,,0,,441,
08:00 - 09:00,528,,n/e,n/e,717,,16671,,285,,1,,n/e,n/e,n/e,n/e,599,,957,,6291,,1121,,n/e,n/e,n/e,n/e,2290,,n/e,n/e,11670,,329,,3,,435,
09:00 - 10:00,521,,n/e,n/e,723,,15528,,326,,1,,n/e,n/e,n/e,n/e,597,,872,5,6143,,1090,,n/e,n/e,n/e,n/e,2243,,n/e,n/e,13228,,331,,6,,534,
10:00 - 11:00,519,,n/e,n/e,740,,15037,,345,,1,,n/e,n/e,n/e,n/e,598,,618,984,5972,,990,,n/e,n/e,n/e,n/e,2179,,n/e,n/e,14037,,324,,3,,759,
11:00 - 12:00,519,,n/e,n/e,762,,15296,,344,,1,,n/e,n/e,n/e,n/e,598,,674,666,6011,,960,,n/e,n/e,n/e,n/e,2200,,n/e,n/e,13743,,328,,4,,1072,
12:00 - 13:00,520,,n/e,n/e,788,,15791,,344,,1,,n/e,n/e,n/e,n/e,598,,569,412,5974,,984,,n/e,n/e,n/e,n/e,2223,,n/e,n/e,13498,,326,,3,,1551,
13:00 - 14:00,517,,n/e,n/e,798,,17512,,344,,1,,n/e,n/e,n/e,n/e,599,,736,336,6172,,1012,,n/e,n/e,n/e,n/e,2222,,n/e,n/e,12227,,327,,0,,2014,
14:00 - 15:00,530,,n/e,n/e,801,,19215,,346,,1,,n/e,n/e,n/e,n/e,599,,697,32,6641,,1138,,n/e,n/e,n/e,n/e,2299,,n/e,n/e,10152,,325,,2,,2393,
15:00 - 16:00,541,,n/e,n/e,800,,20825,,379,,1,,n/e,n/e,n/e,n/e,596,,838,75,7111,,1322,,n/e,n/e,n/e,n/e,2290,,n/e,n/e,7546,,329,,3,,2231,
16:00 - 17:00,551,,n/e,n/e,803,,22538,,411,,1,,n/e,n/e,n/e,n/e,597,,1962,144,7496,,1511,,n/e,n/e,n/e,n/e,2313,,n/e,n/e,4269,,329,,1,,1796,
17:00 - 18:00,550,,n/e,n/e,804,,23155,,410,,1,,n/e,n/e,n/e,n/e,597,,3978,34,8158,,1720,,n/e,n/e,n/e,n/e,2433,,n/e,n/e,1412,,320,,0,,1248,
18:00 - 19:00,547,,n/e,n/e,804,,23288,,376,,6,,n/e,n/e,n/e,n/e,599,,4214,,7981,,1698,,n/e,n/e,n/e,n/e,2416,,n/e,n/e,180,,320,,0,,802,
19:00 - 20:00,550,,n/e,n/e,804,,23428,,434,,15,,n/e,n/e,n/e,n/e,602,,3015,,7768,,1539,,n/e,n/e,n/e,n/e,2436,,n/e,n/e,2,,325,,2,,587,
20:00 - 21:00,538,,n/e,n/e,803,,22643,,481,,29,,n/e,n/e,n/e,n/e,601,,2068,,7125,,1169,,n/e,n/e,n/e,n/e,2337,,n/e,n/e,0,,333,,2,,520,
21:00 - 22:00,537,,n/e,n/e,804,,21690,,446,,62,,n/e,n/e,n/e,n/e,602,,956,16,6589,,1160,,n/e,n/e,n/e,n/e,2216,,n/e,n/e,0,,333,,5,,476,
22:00 - 23:00,544,,n/e,n/e,803,,17405,,399,,93,,n/e,n/e,n/e,n/e,604,,764,145,6217,,963,,n/e,n/e,n/e,n/e,2146,,n/e,n/e,0,,322,,3,,452,
23:00 - 00:00,543,,n/e,n/e,805,,15419,,346,,137,,n/e,n/e,n/e,n/e,605,,830,53,5712,,883,,n/e,n/e,n/e,n/e,2036,,n/e,n/e,0,,327,,3,,453,
00:00 - 01:00,537,,n/e,n/e,804,,14142,,342,,137,,n/e,n/e,n/e,n/e,607,,730,59,5595,,961,,n/e,n/e,n/e,n/e,1800,,n/e,n/e,0,,328,,2,,466,
01:00 - 02:00,544,,n/e,n/e,804,,13945,,342,,138,,n/e,n/e,n/e,n/e,608,,697,1258,5362,,834,,n/e,n/e,n/e,n/e,1763,,n/e,n/e,0,,329,,1,,569,
02:00 - 03:00,548,,n/e,n/e,803,,13615,,342,,148,,n/e,n/e,n/e,n/e,609,,659,1409,5246,,817,,n/e,n/e,n/e,n/e,1713,,n/e,n/e,0,,328,,1,,676,
03:00 - 04:00,544,,n/e,n/e,804,,13996,,342,,141,,n/e,n/e,n/e,n/e,609,,740,1348,5560,,844,,n/e,n/e,n/e,n/e,1885,,n/e,n/e,3,,331,,0,,828,
04:00 - 05:00,541,,n/e,n/e,834,,16003,,342,,150,,n/e,n/e,n/e,n/e,609,,887,345,6276,,1012,,n/e,n/e,n/e,n/e,2037,,n/e,n/e,404,,335,,0,,813,
05:00 - 06:00,543,,n/e,n/e,759,,17929,,342,,157,,n/e,n/e,n/e,n/e,609,,988,241,7056,,1085,,n/e,n/e,n/e,n/e,2199,,n/e,n/e,2529,,334,,1,,654,
06:00 - 07:00,532,,n/e,n/e,711,,17788,,342,,157,,n/e,n/e,n/e,n/e,606,,938,208,6943,,1208,,n/e,n/e,n/e,n/e,2220,,n/e,n/e,5993,,324,,3,,579,
07:00 - 08:00,513,,n/e,n/e,704,,17173,,341,,151,,n/e,n/e,n/e,n/e,604,,768,337,6342,,1141,,n/e,n/e,n/e,n/e,2238,,n/e,n/e,9078,,324,,2,,633,
08:00 - 09:00,503,,n/e,n/e,701,,16057,,342,,139,,n/e,n/e,n/e,n/e,602,,767,23,5857,,919,,n/e,n/e,n/e,n/e,2216,,n/e,n/e,11459,,317,,3,,633,
09:00 - 10:00,496,,n/e,n/e,730,,15444,,343,,137,,n/e,n/e,n/e,n/e,600,,581,1,5758,,831,,n/e,n/e,n/e,n/e,2191,,n/e,n/e,13140,,312,,5,,656,
10:00 - 11:00,491,,n/e,n/e,756,,14849,,343,,137,,n/e,n/e,n/e,n/e,600,,503,38,5502,,770,,n/e,n/e,n/e,n/e,2138,,n/e,n/e,14057,,314,,10,,831,
11:00 - 12:00,480,,n/e,n/e,760,,15382,,344,,137,,n/e,n/e,n/e,n/e,597,,560,536,5510,,761,,n/e,n/e,n/e,n/e,2113,,n/e,n/e,14175,,321,,10,,1177,
12:00 - 13:00,480,,n/e,n/e,746,,16081,,344,,136,,n/e,n/e,n/e,n/e,597,,563,464,5752,,878,,n/e,n/e,n/e,n/e,2150,,n/e,n/e,13593,,322,,9,,1542,
13:00 - 14:00,481,,n/e,n/e,726,,17381,,344,,137,,n/e,n/e,n/e,n/e,596,,762,99,6018,,958,,n/e,n/e,n/e,n/e,2148,,n/e,n/e,12409,,318,,9,,1926,
