,Unit,PowerCapacity,Nunits,Zone,Zone_th,Zone_h2,Technology,Fuel,Efficiency,MinUpTime,MinDownTime,RampUpRate,RampDownRate,StartUpCost,NoLoadCost_pu,RampingCost,PartLoadMin,MinEfficiency,StartUpTime,CO2Intensity,CHPType,CHPPowerToHeat,CHPPowerLossFactor,CHPMaxHeat,COP,Tnominal,coef_COP_a,coef_COP_b,STOCapacity,STOSelfDischarge,STOMaxChargingPower,STOChargingEfficiency,WaterWithdrawal,WaterConsumption,Status,Source,Company,Lat,Lon
,47.1846-8.021-CH,0.526,1.0,CH,,,Other or unspecified technology,Bioenergy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Axpo Kompogas Wauwil AG,47.1846,8.021
,47.3531-9.3623-CH,0.007,1.0,CH,,,Other or unspecified technology,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Juridical person,47.3531,9.3623
,46.4914-7.5603-CH,0.6,1.0,CH,,,Other or unspecified technology,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bergbahnen Engstligenalp AG,46.4914,7.5603
,47.0336-9.0789-CH,0.25,1.0,CH,,,Other or unspecified technology,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ökostrom Walzmühle GmbH,47.0336,9.0789
,46.3987-6.9265-CH,2.17,1.0,CH,,,Other or unspecified technology,Bioenergy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Satom SA,46.3987,6.9265
,46.7039-9.7139-CH,0.023,1.0,CH,,,Other or unspecified technology,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Juridical person,46.7039,9.7139
,46.9208-8.2621-CH,0.5,1.0,CH,,,Other or unspecified technology,Bioenergy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Naturaenergie AG,46.9208,8.2621
,47.404-7.4279-CH,0.33,1.0,CH,,,Other or unspecified technology,Bioenergy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KELSAG Biopower AG,47.404,7.4279
,46.6871-7.3155-CH,0.0435,1.0,CH,,,,Bioenergy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Abwasserverband Region Sense-Oberland,46.6871,7.3155
,46.882-8.6161-CH,0.381,1.0,CH,,,Other or unspecified technology,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KW Seedorf AG,46.882,8.6161
,46.8211-8.4013-CH,0.05,1.0,CH,,,,Bioenergy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Einwohnergemeinde Engelberg,46.8211,8.4013
,46.9877-7.3481-CH,0.02,1.0,CH,,,Other or unspecified technology,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Natural person,46.9877,7.3481
,46.1953-7.8375-CH,0.28,1.0,CH,,,Other or unspecified technology,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gemeinde Grächen,46.1953,7.8375
,47.5578-8.8989-CH,0.25,1.0,CH,,,,Bioenergy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Abwasserverband Region Frauenfeld ,47.5578,8.8989
,46.7024-6.5694-CH,0.625,1.0,CH,,,Other or unspecified technology,Bioenergy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Axpo Kompogas AG,46.7024,6.5694
,46.7204-7.6223-CH,0.072,1.0,CH,,,Other or unspecified technology,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rosenlauiseeli GmbH,46.7204,7.6223
,47.1754-8.425-CH,0.298,1.0,CH,,,Other or unspecified technology,Bioenergy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BiEAG / Biomasse Energie AG,47.1754,8.425
,47.3967-8.4476-CH,0.182,1.0,CH,,,Other or unspecified technology,Bioenergy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stadt Schlieren,47.3967,8.4476
,46.9012-8.2751-CH,0.063,1.0,CH,,,Other or unspecified technology,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TW Energie AG,46.9012,8.2751
,47.3115-8.3914-CH,0.0055,1.0,CH,,,Other or unspecified technology,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Juridical person,47.3115,8.3914
,46.7711-8.0557-CH,0.026,1.0,CH,,,Other or unspecified technology,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Juridical person,46.7711,8.0557
,47.0363-8.1819-CH,0.011,1.0,CH,,,Other or unspecified technology,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Juridical person,47.0363,8.1819
,46.9434-8.8318-CH,0.01176,1.0,CH,,,Other or unspecified technology,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Natural person,46.9434,8.8318
,47.1078-7.3612-CH,0.4,1.0,CH,,,Other or unspecified technology,Bioenergy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BioEnergie Diessbach AG,47.1078,7.3612
,47.0288-8.6304-CH,0.015,1.0,CH,,,Other or unspecified technology,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Juridical person,47.0288,8.6304
,47.1538-8.5642-CH,0.015,1.0,CH,,,Other or unspecified technology,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Juridical person,47.1538,8.5642
,46.8276-7.2994-CH,0.06,1.0,CH,,,Other or unspecified technology,Bioenergy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kilian Aebischer,46.8276,7.2994
,47.3897-8.2914-CH,2.134,1.0,CH,,,Other or unspecified technology,Bioenergy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Recycling Energie AG,47.3897,8.2914
,46.5921-6.4639-CH,0.03,1.0,CH,,,Other or unspecified technology,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Romande Energie SA,46.5921,6.4639
,47.3878-8.7515-CH,0.05,1.0,CH,,,,Bioenergy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Elektrizitätswerk Fehraltorf ,47.3878,8.7515
,47.2557-7.8163-CH,0.043,1.0,CH,,,,Bioenergy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ARA Region Murg,47.2557,7.8163
,47.3602-9.0721-CH,0.03,1.0,CH,,,,Bioenergy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Abwasserverband Bütschwil,47.3602,9.0721
,46.5852-6.5097-CH,0.54,1.0,CH,,,Other or unspecified technology,Bioenergy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BioEcoEnergie SA,46.5852,6.5097
,46.8371-9.2846-CH,0.28,1.0,CH,,,Other or unspecified technology,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Flims Electric AG,46.8371,9.2846
,46.8371-9.2846-CH,0.88,1.0,CH,,,Other or unspecified technology,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Flims Electric AG,46.8371,9.2846
,46.6806-8.7646-CH,0.22,1.0,CH,,,Other or unspecified technology,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,energia alpina ,46.6806,8.7646
,46.3639-8.1842-CH,0.28,1.0,CH,,,Other or unspecified technology,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rhonewerke AG,46.3639,8.1842
,46.7466-7.6222-CH,0.022,1.0,CH,,,Other or unspecified technology,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Juridical person,46.7466,7.6222
,46.6986-10.0927-CH,0.07,1.0,CH,,,Other or unspecified technology,Bioenergy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Grass-Biogas und Service,46.6986,10.0927
,47.3664-8.2633-CH,0.17,1.0,CH,,,,Bioenergy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Abwasserverband Wohlen-Villmergen-Waltenschwil,47.3664,8.2633
,47.4397-8.44-CH,0.2,1.0,CH,,,Other or unspecified technology,Bioenergy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gastro Star AG,47.4397,8.44
,46.2798-7.5025-CH,0.2,1.0,CH,,,,Bioenergy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sierre-Energie SA,46.2798,7.5025
,46.3254-7.9891-CH,0.045,1.0,CH,,,Other or unspecified technology,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EnBAG Kombiwerke AG,46.3254,7.9891
,46.5554-7.373-CH,0.037,1.0,CH,,,,Bioenergy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ARA-Verband Oberes Simmental,46.5554,7.373
,46.9022-6.5825-CH,0.27,1.0,CH,,,Other or unspecified technology,Bioenergy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Agri Bio Val SA,46.9022,6.5825
,47.0471-8.3252-CH,0.037,1.0,CH,,,Other or unspecified technology,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ewl Verkauf AG,47.0471,8.3252
,47.0208-8.6541-CH,0.0308,1.0,CH,,,Other or unspecified technology,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dorfgenossenschaft Schwyz,47.0208,8.6541
,46.876-7.1521-CH,0.0054,1.0,CH,,,Other or unspecified technology,Bioenergy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Natural person,46.876,7.1521
,46.618-7.0569-CH,0.022,1.0,CH,,,Other or unspecified technology,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Juridical person,46.618,7.0569
,46.9424-8.4059-CH,0.104,1.0,CH,,,,Bioenergy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Abwasserverband Rotzwinkel,46.9424,8.4059
,46.5303-6.4968-CH,0.075,1.0,CH,,,Other or unspecified technology,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Romande Energie SA,46.5303,6.4968
,46.7781-7.6325-CH,0.037,1.0,CH,,,Other or unspecified technology,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Energie Thun AG,46.7781,7.6325
,47.2883-8.4312-CH,0.064,1.0,CH,,,Other or unspecified technology,Bioenergy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hansruedi Studer,47.2883,8.4312
,46.6962-7.1372-CH,0.037,1.0,CH,,,Other or unspecified technology,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Commune de La Roche,46.6962,7.1372
,47.3137-7.831-CH,0.104,1.0,CH,,,,Bioenergy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zweckverband Abwasserreinigung Gäu,47.3137,7.831
,47.1922-8.3958-CH,0.037,1.0,CH,,,,Bioenergy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Abwasserverband SINS-AUW-ABTW,47.1922,8.3958
,46.2545-6.9541-CH,21.0,1.0,CH,,,Combustion engine,Bioenergy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Satom SA,46.2545,6.9541
,47.3388-8.0264-CH,0.037,1.0,CH,,,,Bioenergy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ARA Region Kölliken,47.3388,8.0264
,47.1698-9.4549-CH,0.055,1.0,CH,,,Other or unspecified technology,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,E. + H. Grob AG,47.1698,9.4549
,47.0588-6.9004-CH,0.22,1.0,CH,,,Other or unspecified technology,Bioenergy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Agreenergie SA,47.0588,6.9004
,47.3908-9.3864-CH,0.037,1.0,CH,,,,Bioenergy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gemeinde Teufen,47.3908,9.3864
,47.5196-8.9337-CH,0.23,1.0,CH,,,,Bioenergy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Abwasserverband Lauchetal-Murgtal,47.5196,8.9337
,46.1999-9.0225-CH,0.03,1.0,CH,,,Other or unspecified technology,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Azienda Multiservizi Bellinzona AMB,46.1999,9.0225
,46.8492-7.1885-CH,0.74,1.0,CH,,,Other or unspecified technology,Bioenergy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BioEnergie Duedingen AG,46.8492,7.1885
,46.1826-8.8666-CH,0.0356,1.0,CH,,,Other or unspecified technology,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Comune di Gordola Azienda Acqua Potabile,46.1826,8.8666
,47.0183-8.055-CH,0.022,1.0,CH,,,,Bioenergy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Juridical person,47.0183,8.055
,46.9021-7.2397-CH,0.33,1.0,CH,,,,Bioenergy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ARA Sensetal,46.9021,7.2397
,46.7186-8.1342-CH,0.06,1.0,CH,,,,Bioenergy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ARA Region Meiringen,46.7186,8.1342
,47.2337-8.0773-CH,0.24,1.0,CH,,,,Bioenergy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ARA Surental,47.2337,8.0773
,46.9619-7.1129-CH,0.22,1.0,CH,,,Other or unspecified technology,Bioenergy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Belgaz SA,46.9619,7.1129
,46.3776-8.6609-CH,0.053,1.0,CH,,,Other or unspecified technology,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Comune di Lavizzara,46.3776,8.6609
,46.3614-7.05-CH,0.4,1.0,CH,,,Other or unspecified technology,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Municipalité de Leysin,46.3614,7.05
,46.4699-8.2416-CH,2.7,1.0,CH,,,Other or unspecified technology,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Blinnenwerk AG, Blinag",46.4699,8.2416
,46.4207-7.8175-CH,1.5,1.0,CH,,,Other or unspecified technology,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KW Fafleralp AG,46.4207,7.8175
,47.1708-7.0542-CH,0.018,1.0,CH,,,Other or unspecified technology,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Natural person,47.1708,7.0542
,46.9815-9.058-CH,0.99,1.0,CH,,,Other or unspecified technology,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Daniel Jenny & Co. Weberei und Konfektion,46.9815,9.058
,46.4443-8.157-CH,3.2,1.0,CH,,,Other or unspecified technology,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kraftwerk Wysswasser AG,46.4443,8.157
,46.6198-7.8948-CH,0.185,1.0,CH,,,Other or unspecified technology,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Genossenschaft Wasserwerk Wengen,46.6198,7.8948
,46.08600000000001-7.0513-CH,0.022,1.0,CH,,,Other or unspecified technology,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Juridical person,46.08600000000001,7.0513
,46.181-7.0223-CH,0.015,1.0,CH,,,,Bioenergy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Juridical person,46.181,7.0223
,47.5578-8.8989-CH,0.038,1.0,CH,,,Other or unspecified technology,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tobler Verwaltungs AG,47.5578,8.8989
,47.0927-6.8169-CH,0.185,1.0,CH,,,,Bioenergy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ville de la Chaux-de-Fonds,47.0927,6.8169
,47.558-8.8964-CH,0.261,1.0,CH,,,Other or unspecified technology,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tobler Verwaltungs AG,47.558,8.8964
,46.217-6.085-CH,0.44,1.0,CH,,,Other or unspecified technology,Bioenergy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Biogaz Mandement,46.217,6.085
,46.066-7.2183-CH,0.175,1.0,CH,,,Other or unspecified technology,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Services Industriels de Bagnes (SIB),46.066,7.2183
,47.5835-9.1743-CH,0.138,1.0,CH,,,Other or unspecified technology,Bioenergy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hansjörg & Stefan Gansner,47.5835,9.1743
,46.6551-8.2895-CH,0.02,1.0,CH,,,Other or unspecified technology,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Juridical person,46.6551,8.2895
,46.6551-8.2895-CH,0.034,1.0,CH,,,Other or unspecified technology,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Einwohnergemeinde Guttannen,46.6551,8.2895
,46.5753-7.7369-CH,0.064,1.0,CH,,,,Bioenergy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Biogasanlage Frutigland GmbH,46.5753,7.7369
,46.6034-9.4261-CH,1.6,1.0,CH,,,Other or unspecified technology,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kraftwerke Hinterrhein AG,46.6034,9.4261
,46.8015-7.0278-CH,0.615,1.0,CH,,,Other or unspecified technology,Bioenergy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Seedorf Energies SA Noréaz,46.8015,7.0278
,46.2376-7.2731-CH,0.225,1.0,CH,,,Other or unspecified technology,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Commune de Conthey,46.2376,7.2731
,46.7418-7.1419-CH,0.68,1.0,CH,,,Other or unspecified technology,Bioenergy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AgroGaz Haute Sarine SA,46.7418,7.1419
,46.6198-7.8948-CH,0.079,1.0,CH,,,Other or unspecified technology,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EWL Genossenschaft,46.6198,7.8948
,46.9665-8.4757-CH,0.023,1.0,CH,,,Other or unspecified technology,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Juridical person,46.9665,8.4757
,46.5518-9.3222-CH,1.89,1.0,CH,,,Other or unspecified technology,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wasserkraftwerk Tambobach AG,46.5518,9.3222
,46.7944-7.5779-CH,0.03,1.0,CH,,,Other or unspecified technology,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wasserversorgung Gemeindeverband Blattenheid,46.7944,7.5779
,46.7944-7.5779-CH,0.11,1.0,CH,,,Other or unspecified technology,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wasserversorgung Gemeindeverband Blattenheid,46.7944,7.5779
,46.9417-7.88-CH,0.0299,1.0,CH,,,Other or unspecified technology,Bioenergy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Natural person,46.9417,7.88
,46.8371-9.2846-CH,0.64,1.0,CH,,,Other or unspecified technology,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Flims Electric AG,46.8371,9.2846
,46.3048-7.9536-CH,0.16,1.0,CH,,,Other or unspecified technology,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EnBAG Kombiwerke AG,46.3048,7.9536
,47.5876-8.2936-CH,0.08,1.0,CH,,,,Bioenergy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Abwasserverband Region Zurzach,47.5876,8.2936
,46.9824-9.1531-CH,0.63,1.0,CH,,,Other or unspecified technology,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Weseta Kraftwerke AG,46.9824,9.1531
,46.8827-9.8761-CH,0.055,1.0,CH,,,Other or unspecified technology,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gemeinde Klosters-Serneus,46.8827,9.8761
,47.6976-8.5743-CH,1.2,1.0,CH,,,Other or unspecified technology,Bioenergy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Kläranlageverband SH, KBA Hard",47.6976,8.5743
,46.7194-9.4327-CH,0.243,1.0,CH,,,Other or unspecified technology,Bioenergy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Realta Biogas AG,46.7194,9.4327
,46.8371-9.2846-CH,2.64,1.0,CH,,,Other or unspecified technology,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Flims Electric AG,46.8371,9.2846
,47.166-9.4627-CH,0.03,1.0,CH,,,Other or unspecified technology,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Elektrizitäts- und Wasserwerk der Stadt Buchs,47.166,9.4627
,46.3407-7.6332-CH,0.065,1.0,CH,,,Other or unspecified technology,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gemeinde Albinen,46.3407,7.6332
,47.0333-8.5834-CH,0.027,1.0,CH,,,Other or unspecified technology,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Juridical person,47.0333,8.5834
,46.66-7.0746-CH,0.3,1.0,CH,,,,Bioenergy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Association Intercommunale Pour l'Epuration des Eaux du Bassin de la Sionge (AIS),46.66,7.0746
,46.1623-7.2447-CH,0.35,1.0,CH,,,Other or unspecified technology,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Commune Isérables,46.1623,7.2447
,47.3552-8.4426-CH,0.1,1.0,CH,,,,Bioenergy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zweckverband Kläranlage Birmensdorf,47.3552,8.4426
,46.2294-7.8827-CH,0.037,1.0,CH,,,Other or unspecified technology,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gemeinde Staldenried,46.2294,7.8827
,46.4324-8.8618-CH,0.25,1.0,CH,,,Other or unspecified technology,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IdroAnzonico SA,46.4324,8.8618
,46.7252-7.5353-CH,0.132,1.0,CH,,,Other or unspecified technology,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wasserversorgung Gemeindeverband Blattenheid,46.7252,7.5353
,47.0326-9.4329-CH,0.145,1.0,CH,,,Other or unspecified technology,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wasserversorgung Vilters-Wangs,47.0326,9.4329
,47.2268-8.6687-CH,0.116,1.0,CH,,,Other or unspecified technology,Bioenergy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Balz Kronauer,47.2268,8.6687
,46.673-9.6859-CH,0.037,1.0,CH,,,Other or unspecified technology,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TW Energie AG,46.673,9.6859
,46.7967-10.298-CH,0.015,1.0,CH,,,Other or unspecified technology,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Juridical person,46.7967,10.298
,46.8339-10.3815-CH,0.2,1.0,CH,,,Other or unspecified technology,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cumün da Valsot,46.8339,10.3815
,47.1503-8.0176-CH,0.045,1.0,CH,,,Other or unspecified technology,Bioenergy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Steiner A. + Cie AG,47.1503,8.0176
,47.0575-9.4008-CH,0.005,1.0,CH,,,Other or unspecified technology,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Juridical person,47.0575,9.4008
,47.0456-9.4232-CH,0.0058,1.0,CH,,,Other or unspecified technology,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Juridical person,47.0456,9.4232
,47.05-9.3944-CH,0.0095,1.0,CH,,,Other or unspecified technology,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Juridical person,47.05,9.3944
,46.5269-6.9008-CH,0.11,1.0,CH,,,Other or unspecified technology,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Commune de Châtel-St-Denis,46.5269,6.9008
,46.673-9.6859-CH,0.16,1.0,CH,,,Other or unspecified technology,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TW Energie AG,46.673,9.6859
,46.283-7.4498-CH,0.037,1.0,CH,,,Other or unspecified technology,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Commune de Lens ,46.283,7.4498
,47.4239-9.3748-CH,0.0055,1.0,CH,,,Other or unspecified technology,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Juridical person,47.4239,9.3748
,46.9-9.7833-CH,0.055,1.0,CH,,,Other or unspecified technology,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gemeinde Conters,46.9,9.7833
,46.9-9.7833-CH,0.037,1.0,CH,,,Other or unspecified technology,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gemeinde Conters,46.9,9.7833
,46.9-9.7833-CH,0.055,1.0,CH,,,Other or unspecified technology,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gemeinde Conters,46.9,9.7833
,46.6839-7.8664-CH,0.17,1.0,CH,,,,Bioenergy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ARA Region Interlaken,46.6839,7.8664
,47.256-8.8555-CH,0.563,1.0,CH,,,Other or unspecified technology,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Andreas & Oliver Rohrer,47.256,8.8555
,46.9223-7.8452-CH,0.015,1.0,CH,,,Other or unspecified technology,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Juridical person,46.9223,7.8452
,46.6034-9.4261-CH,0.0022,1.0,CH,,,Other or unspecified technology,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Juridical person,46.6034,9.4261
,46.7276-6.8822-CH,0.23,1.0,CH,,,Other or unspecified technology,Bioenergy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cuachet Energies SA,46.7276,6.8822
,47.2298-8.8388-CH,0.15,1.0,CH,,,,Bioenergy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stadtverwaltung Jona-Rapperswil,47.2298,8.8388
,47.0825-8.6356-CH,0.022,1.0,CH,,,Other or unspecified technology,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Juridical person,47.0825,8.6356
,46.1146-8.7737-CH,0.056,1.0,CH,,,Other or unspecified technology,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Comune di Gambarogno,46.1146,8.7737
,47.6965-8.4583-CH,0.085,1.0,CH,,,,Bioenergy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Abwasserverband Klettgau,47.6965,8.4583
,46.7508-8.1014-CH,0.07,1.0,CH,,,Other or unspecified technology,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gemischte Gemeinde Brienzwiler Elektrizitätsversorgung,46.7508,8.1014
,47.4417-7.0075-CH,0.7,1.0,CH,,,Other or unspecified technology,Bioenergy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bio-Energ'Etique SA,47.4417,7.0075
,46.8799-8.2225-CH,0.11,1.0,CH,,,Other or unspecified technology,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Einwohnergemeinde Sarnen,46.8799,8.2225
,46.2596-7.0436-CH,2.861,1.0,CH,,,Other or unspecified technology,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Forces Motrices de l'Avançon,46.2596,7.0436
,46.8177-9.6064-CH,3.752,1.0,CH,,,Other or unspecified technology,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kraftwerk Sagenbach AG,46.8177,9.6064
,47.1285-8.7473-CH,0.143,1.0,CH,,,Other or unspecified technology,Bioenergy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Einsiedler Naturstrom AG,47.1285,8.7473
,47.0823-9.4768-CH,0.01,1.0,CH,,,Other or unspecified technology,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Juridical person,47.0823,9.4768
,47.0823-9.4768-CH,0.013,1.0,CH,,,Other or unspecified technology,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Juridical person,47.0823,9.4768
,47.492-8.2541-CH,0.3825,1.0,CH,,,Other or unspecified technology,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Limmatkraftwerke AG,47.492,8.2541
