index,SI -> AT,SI -> IT,SI -> HU,SI -> HR
2022-10-02 02:00:00+0000,6.0,876.0,0.0,0.0
2022-10-02 02:15:00+0000,4.0,,0.0,
2022-10-02 02:30:00+0000,0.0,,0.0,
2022-10-02 02:45:00+0000,0.0,,0.0,
2022-10-02 03:00:00+0000,0.0,802.0,0.0,0.0
2022-10-02 03:15:00+0000,0.0,,0.0,
2022-10-02 03:30:00+0000,0.0,,0.0,
2022-10-02 03:45:00+0000,0.0,,0.0,
2022-10-02 04:00:00+0000,0.0,925.0,0.0,0.0
2022-10-02 04:15:00+0000,0.0,,0.0,
2022-10-02 04:30:00+0000,0.0,,0.0,
2022-10-02 04:45:00+0000,0.0,,0.0,
2022-10-02 05:00:00+0000,0.0,914.0,0.0,0.0
2022-10-02 05:15:00+0000,0.0,,0.0,
2022-10-02 05:30:00+0000,0.0,,0.0,
2022-10-02 05:45:00+0000,0.0,,0.0,
2022-10-02 06:00:00+0000,0.0,996.0,0.0,0.0
2022-10-02 06:15:00+0000,0.0,,0.0,
2022-10-02 06:30:00+0000,0.0,,0.0,
2022-10-02 06:45:00+0000,2.0,,0.0,
2022-10-02 07:00:00+0000,11.0,915.0,0.0,0.0
2022-10-02 07:15:00+0000,21.0,,0.0,
2022-10-02 07:30:00+0000,25.0,,0.0,
2022-10-02 07:45:00+0000,34.0,,0.0,
2022-10-02 08:00:00+0000,91.0,802.0,0.0,0.0
2022-10-02 08:15:00+0000,126.0,,0.0,
2022-10-02 08:30:00+0000,136.0,,0.0,
2022-10-02 08:45:00+0000,201.0,,0.0,
2022-10-02 09:00:00+0000,251.0,806.0,0.0,0.0
2022-10-02 09:15:00+0000,134.0,,0.0,
2022-10-02 09:30:00+0000,87.0,,0.0,
2022-10-02 09:45:00+0000,84.0,,0.0,
2022-10-02 10:00:00+0000,65.0,857.0,0.0,0.0
2022-10-02 10:15:00+0000,42.0,,0.0,
2022-10-02 10:30:00+0000,79.0,,0.0,
2022-10-02 10:45:00+0000,74.0,,0.0,
2022-10-02 11:00:00+0000,145.0,659.0,0.0,0.0
2022-10-02 11:15:00+0000,160.0,,0.0,
2022-10-02 11:30:00+0000,160.0,,0.0,
2022-10-02 11:45:00+0000,90.0,,0.0,
2022-10-02 12:00:00+0000,30.0,848.0,0.0,0.0
2022-10-02 12:15:00+0000,24.0,,0.0,
2022-10-02 12:30:00+0000,24.0,,0.0,
2022-10-02 12:45:00+0000,23.0,,0.0,
2022-10-02 13:00:00+0000,18.0,776.0,0.0,0.0
2022-10-02 13:15:00+0000,28.0,,0.0,
2022-10-02 13:30:00+0000,23.0,,0.0,
2022-10-02 13:45:00+0000,7.0,,0.0,
2022-10-02 14:00:00+0000,0.0,690.0,0.0,0.0
2022-10-02 14:15:00+0000,0.0,,0.0,
2022-10-02 14:30:00+0000,0.0,,0.0,
2022-10-02 14:45:00+0000,0.0,,0.0,
2022-10-02 15:00:00+0000,0.0,847.0,0.0,0.0
2022-10-02 15:15:00+0000,0.0,,0.0,
2022-10-02 15:30:00+0000,0.0,,0.0,
2022-10-02 15:45:00+0000,0.0,,0.0,
2022-10-02 16:00:00+0000,0.0,905.0,0.0,0.0
2022-10-02 16:15:00+0000,0.0,,0.0,
2022-10-02 16:30:00+0000,0.0,,0.0,
2022-10-02 16:45:00+0000,0.0,,0.0,
2022-10-02 17:00:00+0000,0.0,780.0,0.0,35.0
2022-10-02 17:15:00+0000,0.0,,0.0,
2022-10-02 17:30:00+0000,0.0,,0.0,
2022-10-02 17:45:00+0000,0.0,,0.0,
2022-10-02 18:00:00+0000,0.0,825.0,0.0,64.0
2022-10-02 18:15:00+0000,0.0,,0.0,
2022-10-02 18:30:00+0000,0.0,,0.0,
2022-10-02 18:45:00+0000,0.0,,0.0,
2022-10-02 19:00:00+0000,0.0,975.0,0.0,0.0
2022-10-02 19:15:00+0000,0.0,,0.0,
2022-10-02 19:30:00+0000,0.0,,0.0,
2022-10-02 19:45:00+0000,0.0,,0.0,
2022-10-02 20:00:00+0000,0.0,930.0,0.0,0.0
2022-10-02 20:15:00+0000,0.0,,0.0,
2022-10-02 20:30:00+0000,0.0,,0.0,
2022-10-02 20:45:00+0000,0.0,,0.0,
2022-10-02 21:00:00+0000,0.0,984.0,0.0,0.0
2022-10-02 21:15:00+0000,0.0,,0.0,
2022-10-02 21:30:00+0000,0.0,,0.0,
2022-10-02 21:45:00+0000,0.0,,0.0,
2022-10-02 22:00:00+0000,1.0,778.0,0.0,0.0
2022-10-02 22:15:00+0000,3.0,,0.0,
2022-10-02 22:30:00+0000,0.0,,0.0,
2022-10-02 22:45:00+0000,1.0,,0.0,
2022-10-02 23:00:00+0000,10.0,895.0,0.0,0.0
2022-10-02 23:15:00+0000,18.0,,0.0,
2022-10-02 23:30:00+0000,22.0,,0.0,
2022-10-02 23:45:00+0000,20.0,,0.0,
2022-10-03 00:00:00+0000,9.0,844.0,0.0,0.0
2022-10-03 00:15:00+0000,5.0,,0.0,
2022-10-03 00:30:00+0000,7.0,,0.0,
2022-10-03 00:45:00+0000,1.0,,0.0,
2022-10-03 01:00:00+0000,2.0,943.0,0.0,0.0
2022-10-03 01:15:00+0000,2.0,,0.0,
2022-10-03 01:30:00+0000,0.0,,0.0,
2022-10-03 01:45:00+0000,0.0,,0.0,
2022-10-03 02:00:00+0000,0.0,950.0,0.0,0.0
2022-10-03 02:15:00+0000,0.0,,0.0,
2022-10-03 02:30:00+0000,0.0,,0.0,
2022-10-03 02:45:00+0000,0.0,,0.0,
2022-10-03 03:00:00+0000,0.0,874.0,0.0,0.0
2022-10-03 03:15:00+0000,0.0,,0.0,
2022-10-03 03:30:00+0000,0.0,,0.0,
2022-10-03 03:45:00+0000,0.0,,0.0,
2022-10-03 04:00:00+0000,0.0,790.0,0.0,0.0
2022-10-03 04:15:00+0000,0.0,,0.0,
2022-10-03 04:30:00+0000,0.0,,0.0,
2022-10-03 04:45:00+0000,0.0,,0.0,
2022-10-03 05:00:00+0000,0.0,975.0,0.0,0.0
2022-10-03 05:15:00+0000,0.0,,0.0,
2022-10-03 05:30:00+0000,0.0,,0.0,
2022-10-03 05:45:00+0000,0.0,,0.0,
2022-10-03 06:00:00+0000,0.0,1045.0,0.0,0.0
2022-10-03 06:15:00+0000,0.0,,0.0,
2022-10-03 06:30:00+0000,0.0,,0.0,
2022-10-03 06:45:00+0000,0.0,,0.0,
2022-10-03 07:00:00+0000,0.0,1068.0,0.0,0.0
2022-10-03 07:15:00+0000,0.0,,0.0,
2022-10-03 07:30:00+0000,0.0,,0.0,
2022-10-03 07:45:00+0000,0.0,,0.0,
2022-10-03 08:00:00+0000,0.0,1092.0,0.0,0.0
2022-10-03 08:15:00+0000,0.0,,0.0,
2022-10-03 08:30:00+0000,0.0,,0.0,
2022-10-03 08:45:00+0000,0.0,,0.0,
2022-10-03 09:00:00+0000,0.0,959.0,0.0,0.0
2022-10-03 09:15:00+0000,0.0,,0.0,
2022-10-03 09:30:00+0000,0.0,,0.0,
2022-10-03 09:45:00+0000,0.0,,0.0,
2022-10-03 10:00:00+0000,0.0,952.0,0.0,0.0
2022-10-03 10:15:00+0000,0.0,,0.0,
2022-10-03 10:30:00+0000,0.0,,0.0,
2022-10-03 10:45:00+0000,0.0,,0.0,
2022-10-03 11:00:00+0000,0.0,1008.0,0.0,0.0
2022-10-03 11:15:00+0000,0.0,,0.0,
2022-10-03 11:30:00+0000,0.0,,0.0,
2022-10-03 11:45:00+0000,0.0,,0.0,
2022-10-03 12:00:00+0000,0.0,988.0,0.0,0.0
2022-10-03 12:15:00+0000,0.0,,0.0,
2022-10-03 12:30:00+0000,0.0,,0.0,
2022-10-03 12:45:00+0000,0.0,,0.0,
2022-10-03 13:00:00+0000,0.0,1048.0,0.0,0.0
2022-10-03 13:15:00+0000,0.0,,0.0,
2022-10-03 13:30:00+0000,0.0,,0.0,
2022-10-03 13:45:00+0000,0.0,,0.0,
2022-10-03 14:00:00+0000,0.0,1063.0,0.0,0.0
2022-10-03 14:15:00+0000,0.0,,0.0,
2022-10-03 14:30:00+0000,0.0,,0.0,
2022-10-03 14:45:00+0000,0.0,,0.0,
2022-10-03 15:00:00+0000,0.0,895.0,2.0,0.0
2022-10-03 15:15:00+0000,0.0,,20.0,
2022-10-03 15:30:00+0000,0.0,,60.0,
2022-10-03 15:45:00+0000,0.0,,75.0,
2022-10-03 16:00:00+0000,0.0,895.0,164.0,69.0
2022-10-03 16:15:00+0000,0.0,,164.0,
2022-10-03 16:30:00+0000,0.0,,169.0,
2022-10-03 16:45:00+0000,0.0,,147.0,
2022-10-03 17:00:00+0000,0.0,942.0,155.0,78.0
2022-10-03 17:15:00+0000,0.0,,165.0,
2022-10-03 17:30:00+0000,0.0,,159.0,
2022-10-03 17:45:00+0000,0.0,,142.0,
2022-10-03 18:00:00+0000,0.0,1054.0,111.0,0.0
2022-10-03 18:15:00+0000,0.0,,93.0,
2022-10-03 18:30:00+0000,0.0,,80.0,
2022-10-03 18:45:00+0000,0.0,,61.0,
2022-10-03 19:00:00+0000,0.0,1053.0,0.0,0.0
2022-10-03 19:15:00+0000,0.0,,0.0,
2022-10-03 19:30:00+0000,0.0,,0.0,
2022-10-03 19:45:00+0000,0.0,,0.0,
2022-10-03 20:00:00+0000,0.0,937.0,0.0,0.0
2022-10-03 20:15:00+0000,0.0,,0.0,
2022-10-03 20:30:00+0000,0.0,,0.0,
2022-10-03 20:45:00+0000,0.0,,0.0,
2022-10-03 21:00:00+0000,0.0,1057.0,0.0,0.0
2022-10-03 21:15:00+0000,0.0,,0.0,
2022-10-03 21:30:00+0000,0.0,,0.0,
2022-10-03 21:45:00+0000,0.0,,0.0,
2022-10-03 22:00:00+0000,17.0,1147.0,0.0,0.0
2022-10-03 22:15:00+0000,32.0,,0.0,
2022-10-03 22:30:00+0000,36.0,,0.0,
2022-10-03 22:45:00+0000,36.0,,0.0,
2022-10-03 23:00:00+0000,50.0,960.0,0.0,0.0
2022-10-03 23:15:00+0000,52.0,,0.0,
2022-10-03 23:30:00+0000,60.0,,0.0,
2022-10-03 23:45:00+0000,58.0,,0.0,
2022-10-04 00:00:00+0000,48.0,1097.0,0.0,0.0
2022-10-04 00:15:00+0000,49.0,,0.0,
2022-10-04 00:30:00+0000,58.0,,0.0,
2022-10-04 00:45:00+0000,44.0,,0.0,
2022-10-04 01:00:00+0000,61.0,1057.0,0.0,0.0
2022-10-04 01:15:00+0000,45.0,,0.0,
2022-10-04 01:30:00+0000,48.0,,0.0,
2022-10-04 01:45:00+0000,38.0,,0.0,
2022-10-04 02:00:00+0000,26.0,1021.0,0.0,0.0
2022-10-04 02:15:00+0000,18.0,,0.0,
2022-10-04 02:30:00+0000,16.0,,0.0,
2022-10-04 02:45:00+0000,14.0,,0.0,
2022-10-04 03:00:00+0000,1.0,1028.0,0.0,0.0
2022-10-04 03:15:00+0000,0.0,,0.0,
2022-10-04 03:30:00+0000,0.0,,0.0,
2022-10-04 03:45:00+0000,0.0,,0.0,
2022-10-04 04:00:00+0000,0.0,991.0,0.0,0.0
2022-10-04 04:15:00+0000,0.0,,0.0,
2022-10-04 04:30:00+0000,0.0,,0.0,
2022-10-04 04:45:00+0000,0.0,,0.0,
2022-10-04 05:00:00+0000,0.0,1040.0,27.0,0.0
2022-10-04 05:15:00+0000,0.0,,41.0,
2022-10-04 05:30:00+0000,0.0,,54.0,
2022-10-04 05:45:00+0000,0.0,,28.0,
2022-10-04 06:00:00+0000,0.0,1054.0,14.0,0.0
2022-10-04 06:15:00+0000,0.0,,12.0,
2022-10-04 06:30:00+0000,0.0,,13.0,
2022-10-04 06:45:00+0000,0.0,,12.0,
2022-10-04 07:00:00+0000,0.0,873.0,0.0,0.0
2022-10-04 07:15:00+0000,0.0,,0.0,
2022-10-04 07:30:00+0000,0.0,,0.0,
2022-10-04 07:45:00+0000,0.0,,0.0,
2022-10-04 08:00:00+0000,0.0,830.0,0.0,0.0
2022-10-04 08:15:00+0000,0.0,,0.0,
2022-10-04 08:30:00+0000,0.0,,0.0,
2022-10-04 08:45:00+0000,0.0,,0.0,
2022-10-04 09:00:00+0000,0.0,867.0,0.0,0.0
2022-10-04 09:15:00+0000,0.0,,0.0,
2022-10-04 09:30:00+0000,0.0,,0.0,
2022-10-04 09:45:00+0000,0.0,,0.0,
2022-10-04 10:00:00+0000,0.0,717.0,0.0,0.0
2022-10-04 10:15:00+0000,0.0,,0.0,
2022-10-04 10:30:00+0000,0.0,,0.0,
2022-10-04 10:45:00+0000,0.0,,0.0,
2022-10-04 11:00:00+0000,0.0,739.0,0.0,0.0
2022-10-04 11:15:00+0000,0.0,,0.0,
2022-10-04 11:30:00+0000,0.0,,0.0,
2022-10-04 11:45:00+0000,0.0,,0.0,
2022-10-04 12:00:00+0000,0.0,940.0,0.0,0.0
2022-10-04 12:15:00+0000,0.0,,0.0,
2022-10-04 12:30:00+0000,0.0,,0.0,
2022-10-04 12:45:00+0000,0.0,,0.0,
2022-10-04 13:00:00+0000,0.0,903.0,0.0,0.0
2022-10-04 13:15:00+0000,0.0,,0.0,
2022-10-04 13:30:00+0000,0.0,,0.0,
2022-10-04 13:45:00+0000,0.0,,0.0,
2022-10-04 14:00:00+0000,0.0,871.0,0.0,0.0
2022-10-04 14:15:00+0000,0.0,,0.0,
2022-10-04 14:30:00+0000,0.0,,0.0,
2022-10-04 14:45:00+0000,0.0,,5.0,
2022-10-04 15:00:00+0000,0.0,621.0,152.0,242.0
2022-10-04 15:15:00+0000,0.0,,169.0,
2022-10-04 15:30:00+0000,0.0,,203.0,
2022-10-04 15:45:00+0000,0.0,,220.0,
2022-10-04 16:00:00+0000,0.0,677.0,239.0,187.0
2022-10-04 16:15:00+0000,0.0,,262.0,
2022-10-04 16:30:00+0000,0.0,,255.0,
2022-10-04 16:45:00+0000,0.0,,231.0,
2022-10-04 17:00:00+0000,0.0,833.0,229.0,173.0
2022-10-04 17:15:00+0000,0.0,,208.0,
2022-10-04 17:30:00+0000,0.0,,200.0,
2022-10-04 17:45:00+0000,0.0,,157.0,
2022-10-04 18:00:00+0000,0.0,1017.0,136.0,72.0
2022-10-04 18:15:00+0000,0.0,,122.0,
2022-10-04 18:30:00+0000,0.0,,104.0,
2022-10-04 18:45:00+0000,0.0,,98.0,
2022-10-04 19:00:00+0000,0.0,1050.0,5.0,0.0
2022-10-04 19:15:00+0000,0.0,,0.0,
2022-10-04 19:30:00+0000,0.0,,0.0,
2022-10-04 19:45:00+0000,0.0,,0.0,
2022-10-04 20:00:00+0000,0.0,1067.0,0.0,17.0
2022-10-04 20:15:00+0000,0.0,,0.0,
2022-10-04 20:30:00+0000,0.0,,0.0,
2022-10-04 20:45:00+0000,0.0,,0.0,
2022-10-04 21:00:00+0000,0.0,1001.0,0.0,0.0
2022-10-04 21:15:00+0000,0.0,,0.0,
2022-10-04 21:30:00+0000,0.0,,0.0,
2022-10-04 21:45:00+0000,0.0,,0.0,
2022-10-04 22:00:00+0000,0.0,596.0,0.0,0.0
2022-10-04 22:15:00+0000,0.0,,0.0,
2022-10-04 22:30:00+0000,0.0,,0.0,
2022-10-04 22:45:00+0000,0.0,,0.0,
2022-10-04 23:00:00+0000,0.0,685.0,0.0,0.0
2022-10-04 23:15:00+0000,0.0,,0.0,
2022-10-04 23:30:00+0000,0.0,,0.0,
2022-10-04 23:45:00+0000,0.0,,0.0,
2022-10-05 00:00:00+0000,0.0,933.0,0.0,0.0
2022-10-05 00:15:00+0000,0.0,,0.0,
2022-10-05 00:30:00+0000,0.0,,0.0,
2022-10-05 00:45:00+0000,0.0,,0.0,
2022-10-05 01:00:00+0000,0.0,994.0,0.0,0.0
2022-10-05 01:15:00+0000,0.0,,0.0,
2022-10-05 01:30:00+0000,0.0,,0.0,
2022-10-05 01:45:00+0000,0.0,,0.0,
2022-10-05 02:00:00+0000,0.0,1036.0,0.0,0.0
2022-10-05 02:15:00+0000,0.0,,0.0,
2022-10-05 02:30:00+0000,0.0,,0.0,
2022-10-05 02:45:00+0000,0.0,,0.0,
2022-10-05 03:00:00+0000,0.0,1013.0,0.0,0.0
2022-10-05 03:15:00+0000,0.0,,0.0,
2022-10-05 03:30:00+0000,0.0,,0.0,
2022-10-05 03:45:00+0000,0.0,,0.0,
2022-10-05 04:00:00+0000,0.0,926.0,0.0,0.0
2022-10-05 04:15:00+0000,0.0,,0.0,
2022-10-05 04:30:00+0000,0.0,,0.0,
2022-10-05 04:45:00+0000,0.0,,0.0,
2022-10-05 05:00:00+0000,0.0,822.0,0.0,0.0
2022-10-05 05:15:00+0000,0.0,,0.0,
2022-10-05 05:30:00+0000,0.0,,0.0,
2022-10-05 05:45:00+0000,0.0,,0.0,
2022-10-05 06:00:00+0000,0.0,398.0,0.0,0.0
2022-10-05 06:15:00+0000,0.0,,0.0,
2022-10-05 06:30:00+0000,0.0,,0.0,
2022-10-05 06:45:00+0000,0.0,,0.0,
2022-10-05 07:00:00+0000,0.0,736.0,0.0,0.0
2022-10-05 07:15:00+0000,0.0,,0.0,
2022-10-05 07:30:00+0000,0.0,,0.0,
2022-10-05 07:45:00+0000,0.0,,0.0,
2022-10-05 08:00:00+0000,0.0,850.0,0.0,0.0
2022-10-05 08:15:00+0000,0.0,,0.0,
2022-10-05 08:30:00+0000,0.0,,0.0,
2022-10-05 08:45:00+0000,0.0,,0.0,
2022-10-05 09:00:00+0000,0.0,793.0,0.0,0.0
2022-10-05 09:15:00+0000,0.0,,0.0,
2022-10-05 09:30:00+0000,0.0,,0.0,
2022-10-05 09:45:00+0000,0.0,,0.0,
2022-10-05 10:00:00+0000,0.0,709.0,0.0,0.0
2022-10-05 10:15:00+0000,0.0,,0.0,
2022-10-05 10:30:00+0000,0.0,,0.0,
2022-10-05 10:45:00+0000,0.0,,0.0,
2022-10-05 11:00:00+0000,0.0,864.0,0.0,0.0
2022-10-05 11:15:00+0000,0.0,,0.0,
2022-10-05 11:30:00+0000,0.0,,0.0,
2022-10-05 11:45:00+0000,0.0,,0.0,
2022-10-05 12:00:00+0000,0.0,1030.0,0.0,0.0
2022-10-05 12:15:00+0000,0.0,,0.0,
2022-10-05 12:30:00+0000,0.0,,0.0,
2022-10-05 12:45:00+0000,0.0,,0.0,
2022-10-05 13:00:00+0000,0.0,1088.0,0.0,0.0
2022-10-05 13:15:00+0000,0.0,,0.0,
2022-10-05 13:30:00+0000,0.0,,0.0,
2022-10-05 13:45:00+0000,0.0,,0.0,
2022-10-05 14:00:00+0000,0.0,965.0,0.0,0.0
2022-10-05 14:15:00+0000,0.0,,0.0,
2022-10-05 14:30:00+0000,0.0,,0.0,
2022-10-05 14:45:00+0000,0.0,,0.0,
2022-10-05 15:00:00+0000,0.0,796.0,0.0,0.0
2022-10-05 15:15:00+0000,0.0,,0.0,
2022-10-05 15:30:00+0000,0.0,,0.0,
2022-10-05 15:45:00+0000,0.0,,0.0,
2022-10-05 16:00:00+0000,0.0,832.0,0.0,0.0
2022-10-05 16:15:00+0000,0.0,,0.0,
2022-10-05 16:30:00+0000,0.0,,0.0,
2022-10-05 16:45:00+0000,0.0,,0.0,
2022-10-05 17:00:00+0000,0.0,868.0,0.0,0.0
2022-10-05 17:15:00+0000,0.0,,0.0,
2022-10-05 17:30:00+0000,0.0,,0.0,
2022-10-05 17:45:00+0000,0.0,,0.0,
2022-10-05 18:00:00+0000,0.0,880.0,0.0,0.0
2022-10-05 18:15:00+0000,0.0,,0.0,
2022-10-05 18:30:00+0000,0.0,,0.0,
2022-10-05 18:45:00+0000,0.0,,0.0,
2022-10-05 19:00:00+0000,0.0,1048.0,0.0,0.0
2022-10-05 19:15:00+0000,0.0,,0.0,
2022-10-05 19:30:00+0000,0.0,,0.0,
2022-10-05 19:45:00+0000,0.0,,0.0,
2022-10-05 20:00:00+0000,0.0,1078.0,0.0,0.0
2022-10-05 20:15:00+0000,0.0,,0.0,
2022-10-05 20:30:00+0000,0.0,,0.0,
2022-10-05 20:45:00+0000,0.0,,0.0,
2022-10-05 21:00:00+0000,0.0,874.0,0.0,0.0
2022-10-05 21:15:00+0000,0.0,,0.0,
2022-10-05 21:30:00+0000,0.0,,0.0,
2022-10-05 21:45:00+0000,0.0,,0.0,
2022-10-05 22:00:00+0000,0.0,814.0,0.0,0.0
2022-10-05 22:15:00+0000,0.0,,0.0,
2022-10-05 22:30:00+0000,0.0,,0.0,
2022-10-05 22:45:00+0000,0.0,,0.0,
2022-10-05 23:00:00+0000,0.0,772.0,0.0,0.0
2022-10-05 23:15:00+0000,0.0,,0.0,
2022-10-05 23:30:00+0000,0.0,,0.0,
2022-10-05 23:45:00+0000,0.0,,0.0,
2022-10-06 00:00:00+0000,0.0,967.0,0.0,0.0
2022-10-06 00:15:00+0000,0.0,,0.0,
2022-10-06 00:30:00+0000,0.0,,0.0,
2022-10-06 00:45:00+0000,0.0,,0.0,
2022-10-06 01:00:00+0000,0.0,999.0,0.0,0.0
2022-10-06 01:15:00+0000,0.0,,0.0,
2022-10-06 01:30:00+0000,0.0,,0.0,
2022-10-06 01:45:00+0000,0.0,,0.0,
2022-10-06 02:00:00+0000,0.0,954.0,0.0,0.0
2022-10-06 02:15:00+0000,0.0,,0.0,
2022-10-06 02:30:00+0000,0.0,,0.0,
2022-10-06 02:45:00+0000,0.0,,0.0,
2022-10-06 03:00:00+0000,0.0,1001.0,0.0,0.0
2022-10-06 03:15:00+0000,0.0,,0.0,
2022-10-06 03:30:00+0000,0.0,,0.0,
2022-10-06 03:45:00+0000,0.0,,0.0,
2022-10-06 04:00:00+0000,0.0,729.0,0.0,0.0
2022-10-06 04:15:00+0000,0.0,,0.0,
2022-10-06 04:30:00+0000,0.0,,0.0,
2022-10-06 04:45:00+0000,0.0,,0.0,
2022-10-06 05:00:00+0000,0.0,752.0,0.0,0.0
2022-10-06 05:15:00+0000,0.0,,0.0,
2022-10-06 05:30:00+0000,0.0,,0.0,
2022-10-06 05:45:00+0000,0.0,,0.0,
2022-10-06 06:00:00+0000,0.0,735.0,0.0,0.0
2022-10-06 06:15:00+0000,0.0,,0.0,
2022-10-06 06:30:00+0000,0.0,,0.0,
2022-10-06 06:45:00+0000,0.0,,0.0,
2022-10-06 07:00:00+0000,0.0,774.0,0.0,0.0
2022-10-06 07:15:00+0000,0.0,,0.0,
2022-10-06 07:30:00+0000,0.0,,0.0,
2022-10-06 07:45:00+0000,0.0,,0.0,
2022-10-06 08:00:00+0000,0.0,767.0,0.0,0.0
2022-10-06 08:15:00+0000,0.0,,0.0,
2022-10-06 08:30:00+0000,0.0,,0.0,
2022-10-06 08:45:00+0000,0.0,,0.0,
2022-10-06 09:00:00+0000,0.0,731.0,0.0,0.0
2022-10-06 09:15:00+0000,0.0,,0.0,
2022-10-06 09:30:00+0000,0.0,,0.0,
2022-10-06 09:45:00+0000,0.0,,0.0,
2022-10-06 10:00:00+0000,0.0,738.0,0.0,0.0
2022-10-06 10:15:00+0000,0.0,,0.0,
2022-10-06 10:30:00+0000,0.0,,0.0,
2022-10-06 10:45:00+0000,0.0,,0.0,
2022-10-06 11:00:00+0000,0.0,878.0,0.0,0.0
2022-10-06 11:15:00+0000,0.0,,0.0,
2022-10-06 11:30:00+0000,0.0,,0.0,
2022-10-06 11:45:00+0000,0.0,,0.0,
2022-10-06 12:00:00+0000,0.0,869.0,0.0,0.0
2022-10-06 12:15:00+0000,0.0,,0.0,
2022-10-06 12:30:00+0000,0.0,,0.0,
2022-10-06 12:45:00+0000,0.0,,0.0,
2022-10-06 13:00:00+0000,0.0,0.0,0.0,0.0
2022-10-06 13:15:00+0000,0.0,,0.0,
2022-10-06 13:30:00+0000,0.0,,0.0,
2022-10-06 13:45:00+0000,0.0,,0.0,
2022-10-06 14:00:00+0000,0.0,0.0,0.0,0.0
2022-10-06 14:15:00+0000,0.0,,0.0,
2022-10-06 14:30:00+0000,0.0,,0.0,
2022-10-06 14:45:00+0000,0.0,,0.0,
2022-10-06 15:00:00+0000,0.0,0.0,93.0,214.0
2022-10-06 15:15:00+0000,0.0,,138.0,
2022-10-06 15:30:00+0000,0.0,,155.0,
2022-10-06 15:45:00+0000,0.0,,173.0,
2022-10-06 16:00:00+0000,0.0,669.0,233.0,337.0
2022-10-06 16:15:00+0000,0.0,,260.0,
2022-10-06 16:30:00+0000,0.0,,254.0,
2022-10-06 16:45:00+0000,0.0,,225.0,
2022-10-06 17:00:00+0000,0.0,547.0,273.0,436.0
2022-10-06 17:15:00+0000,0.0,,261.0,
2022-10-06 17:30:00+0000,0.0,,274.0,
2022-10-06 17:45:00+0000,0.0,,251.0,
2022-10-06 18:00:00+0000,0.0,894.0,176.0,219.0
2022-10-06 18:15:00+0000,0.0,,200.0,
2022-10-06 18:30:00+0000,0.0,,193.0,
2022-10-06 18:45:00+0000,0.0,,176.0,
2022-10-06 19:00:00+0000,0.0,906.0,54.0,0.0
2022-10-06 19:15:00+0000,0.0,,17.0,
2022-10-06 19:30:00+0000,0.0,,30.0,
2022-10-06 19:45:00+0000,0.0,,50.0,
2022-10-06 20:00:00+0000,0.0,591.0,45.0,166.0
2022-10-06 20:15:00+0000,0.0,,0.0,
2022-10-06 20:30:00+0000,0.0,,0.0,
2022-10-06 20:45:00+0000,0.0,,0.0,
2022-10-06 21:00:00+0000,0.0,724.0,0.0,0.0
2022-10-06 21:15:00+0000,0.0,,0.0,
2022-10-06 21:30:00+0000,0.0,,0.0,
2022-10-06 21:45:00+0000,0.0,,0.0,
2022-10-06 22:00:00+0000,0.0,871.0,0.0,0.0
2022-10-06 22:15:00+0000,0.0,,0.0,
2022-10-06 22:30:00+0000,0.0,,0.0,
2022-10-06 22:45:00+0000,0.0,,0.0,
2022-10-06 23:00:00+0000,0.0,845.0,0.0,0.0
2022-10-06 23:15:00+0000,0.0,,0.0,
2022-10-06 23:30:00+0000,0.0,,0.0,
2022-10-06 23:45:00+0000,0.0,,0.0,
2022-10-07 00:00:00+0000,0.0,961.0,0.0,0.0
2022-10-07 00:15:00+0000,0.0,,0.0,
2022-10-07 00:30:00+0000,0.0,,0.0,
2022-10-07 00:45:00+0000,0.0,,0.0,
2022-10-07 01:00:00+0000,1.0,861.0,0.0,0.0
2022-10-07 01:15:00+0000,1.0,,0.0,
2022-10-07 01:30:00+0000,0.0,,0.0,
2022-10-07 01:45:00+0000,1.0,,0.0,
2022-10-07 02:00:00+0000,0.0,883.0,0.0,0.0
2022-10-07 02:15:00+0000,0.0,,0.0,
2022-10-07 02:30:00+0000,0.0,,0.0,
2022-10-07 02:45:00+0000,0.0,,0.0,
2022-10-07 03:00:00+0000,0.0,890.0,0.0,0.0
2022-10-07 03:15:00+0000,0.0,,0.0,
2022-10-07 03:30:00+0000,0.0,,0.0,
2022-10-07 03:45:00+0000,0.0,,0.0,
2022-10-07 04:00:00+0000,0.0,833.0,0.0,0.0
2022-10-07 04:15:00+0000,0.0,,0.0,
2022-10-07 04:30:00+0000,0.0,,0.0,
2022-10-07 04:45:00+0000,0.0,,0.0,
2022-10-07 05:00:00+0000,0.0,692.0,49.0,0.0
2022-10-07 05:15:00+0000,0.0,,49.0,
2022-10-07 05:30:00+0000,0.0,,16.0,
2022-10-07 05:45:00+0000,0.0,,3.0,
2022-10-07 06:00:00+0000,0.0,749.0,2.0,0.0
2022-10-07 06:15:00+0000,0.0,,0.0,
2022-10-07 06:30:00+0000,0.0,,0.0,
2022-10-07 06:45:00+0000,0.0,,0.0,
2022-10-07 07:00:00+0000,0.0,711.0,0.0,0.0
2022-10-07 07:15:00+0000,0.0,,0.0,
2022-10-07 07:30:00+0000,0.0,,0.0,
2022-10-07 07:45:00+0000,0.0,,0.0,
2022-10-07 08:00:00+0000,0.0,855.0,0.0,0.0
2022-10-07 08:15:00+0000,0.0,,0.0,
