index,SE -> NO,SE -> FI,SE -> DE,SE -> DK,SE -> PL
2015-07-15 07:00:00+0000,28.0,2391.0,419.0,1122.0,598.0
2015-07-15 08:00:00+0000,33.0,2367.0,473.0,922.0,598.0
2015-07-15 09:00:00+0000,33.0,2330.0,418.0,923.0,598.0
2015-07-15 10:00:00+0000,4.0,2338.0,357.0,886.0,598.0
2015-07-15 11:00:00+0000,13.0,2233.0,305.0,884.0,598.0
2015-07-15 12:00:00+0000,13.0,2323.0,252.0,895.0,598.0
2015-07-15 13:00:00+0000,80.0,2313.0,251.0,905.0,598.0
2015-07-15 14:00:00+0000,51.0,2300.0,293.0,982.0,598.0
2015-07-15 15:00:00+0000,0.0,2271.0,358.0,1206.0,598.0
2015-07-15 16:00:00+0000,0.0,2212.0,359.0,1828.0,598.0
2015-07-15 17:00:00+0000,0.0,2294.0,497.0,1907.0,598.0
2015-07-15 18:00:00+0000,16.0,2224.0,473.0,1937.0,598.0
2015-07-15 19:00:00+0000,12.0,2334.0,473.0,1915.0,598.0
2015-07-15 20:00:00+0000,52.0,2225.0,488.0,1795.0,598.0
2015-07-15 21:00:00+0000,295.0,2201.0,385.0,1880.0,594.0
2015-07-15 22:00:00+0000,456.0,2243.0,286.0,1671.0,399.0
2015-07-15 23:00:00+0000,631.0,2180.0,238.0,1592.0,397.0
2015-07-16 00:00:00+0000,747.0,2129.0,218.0,1591.0,398.0
2015-07-16 01:00:00+0000,912.0,1976.0,229.0,1570.0,398.0
2015-07-16 02:00:00+0000,1227.0,1864.0,244.0,1487.0,398.0
2015-07-16 03:00:00+0000,980.0,2271.0,299.0,1400.0,400.0
2015-07-16 04:00:00+0000,521.0,2100.0,399.0,1550.0,595.0
2015-07-16 05:00:00+0000,0.0,2158.0,572.0,1797.0,597.0
2015-07-16 06:00:00+0000,0.0,2254.0,579.0,1792.0,598.0
2015-07-16 07:00:00+0000,0.0,2215.0,437.0,1855.0,598.0
2015-07-16 08:00:00+0000,0.0,2293.0,417.0,1812.0,598.0
2015-07-16 09:00:00+0000,0.0,2351.0,399.0,1950.0,598.0
2015-07-16 10:00:00+0000,0.0,2333.0,349.0,1839.0,598.0
2015-07-16 11:00:00+0000,0.0,2300.0,329.0,1779.0,598.0
2015-07-16 12:00:00+0000,0.0,2273.0,289.0,1634.0,598.0
2015-07-16 13:00:00+0000,123.0,2251.0,277.0,1520.0,598.0
2015-07-16 14:00:00+0000,23.0,2296.0,303.0,1576.0,598.0
2015-07-16 15:00:00+0000,0.0,2279.0,432.0,1618.0,598.0
2015-07-16 16:00:00+0000,0.0,2307.0,501.0,1802.0,598.0
2015-07-16 17:00:00+0000,155.0,2303.0,587.0,1886.0,598.0
2015-07-16 18:00:00+0000,361.0,2239.0,524.0,1973.0,598.0
2015-07-16 19:00:00+0000,360.0,2420.0,608.0,1864.0,598.0
2015-07-16 20:00:00+0000,522.0,2312.0,536.0,1866.0,598.0
2015-07-16 21:00:00+0000,962.0,2158.0,404.0,1764.0,593.0
2015-07-16 22:00:00+0000,1138.0,2344.0,382.0,1496.0,306.0
2015-07-16 23:00:00+0000,1187.0,2409.0,328.0,1575.0,298.0
2015-07-17 00:00:00+0000,1023.0,2426.0,456.0,1618.0,298.0
2015-07-17 01:00:00+0000,1168.0,2206.0,447.0,1565.0,303.0
2015-07-17 02:00:00+0000,1229.0,2167.0,448.0,1406.0,496.0
2015-07-17 03:00:00+0000,1055.0,2267.0,448.0,1394.0,502.0
2015-07-17 04:00:00+0000,646.0,2247.0,521.0,1541.0,598.0
2015-07-17 05:00:00+0000,82.0,2265.0,608.0,1845.0,598.0
2015-07-17 06:00:00+0000,0.0,2342.0,609.0,1832.0,598.0
2015-07-17 07:00:00+0000,0.0,2213.0,457.0,1848.0,598.0
2015-07-17 08:00:00+0000,0.0,2291.0,341.0,1683.0,598.0
2015-07-17 09:00:00+0000,0.0,2293.0,184.0,1425.0,598.0
2015-07-17 10:00:00+0000,76.0,2224.0,48.0,1283.0,598.0
2015-07-17 11:00:00+0000,71.0,2238.0,0.0,935.0,598.0
2015-07-17 12:00:00+0000,20.0,2201.0,0.0,823.0,598.0
2015-07-17 13:00:00+0000,153.0,2293.0,0.0,754.0,598.0
2015-07-17 14:00:00+0000,82.0,2298.0,0.0,793.0,598.0
2015-07-17 15:00:00+0000,0.0,2349.0,0.0,979.0,598.0
2015-07-17 16:00:00+0000,0.0,2360.0,0.0,1284.0,598.0
2015-07-17 17:00:00+0000,79.0,2332.0,196.0,1284.0,598.0
2015-07-17 18:00:00+0000,197.0,2464.0,263.0,1282.0,598.0
2015-07-17 19:00:00+0000,255.0,2572.0,337.0,1080.0,598.0
2015-07-17 20:00:00+0000,255.0,2614.0,376.0,1041.0,598.0
2015-07-17 21:00:00+0000,232.0,2510.0,310.0,882.0,597.0
2015-07-17 22:00:00+0000,605.0,2516.0,226.0,1001.0,75.0
2015-07-17 23:00:00+0000,773.0,2485.0,205.0,1126.0,0.0
2015-07-18 00:00:00+0000,1098.0,2483.0,205.0,1198.0,0.0
2015-07-18 01:00:00+0000,1029.0,2346.0,217.0,1577.0,0.0
2015-07-18 02:00:00+0000,1516.0,2280.0,217.0,1413.0,0.0
2015-07-18 03:00:00+0000,1425.0,2500.0,283.0,1408.0,0.0
2015-07-18 04:00:00+0000,1004.0,2561.0,352.0,1694.0,0.0
2015-07-18 05:00:00+0000,845.0,2577.0,408.0,1729.0,4.0
2015-07-18 06:00:00+0000,709.0,2595.0,364.0,1641.0,383.0
2015-07-18 07:00:00+0000,780.0,2621.0,242.0,1340.0,597.0
2015-07-18 08:00:00+0000,1086.0,2635.0,155.0,847.0,598.0
2015-07-18 09:00:00+0000,1382.0,2604.0,64.0,711.0,598.0
2015-07-18 10:00:00+0000,1311.0,2618.0,0.0,787.0,598.0
2015-07-18 11:00:00+0000,1324.0,2626.0,0.0,586.0,598.0
2015-07-18 12:00:00+0000,1405.0,2610.0,0.0,562.0,598.0
2015-07-18 13:00:00+0000,1472.0,2718.0,0.0,457.0,598.0
2015-07-18 14:00:00+0000,1567.0,2707.0,0.0,517.0,598.0
2015-07-18 15:00:00+0000,1583.0,2572.0,0.0,730.0,598.0
2015-07-18 16:00:00+0000,1485.0,2586.0,0.0,899.0,598.0
2015-07-18 17:00:00+0000,1489.0,2593.0,0.0,948.0,598.0
2015-07-18 18:00:00+0000,1425.0,2578.0,123.0,967.0,598.0
2015-07-18 19:00:00+0000,1286.0,2639.0,217.0,990.0,598.0
2015-07-18 20:00:00+0000,901.0,2591.0,277.0,1057.0,598.0
2015-07-18 21:00:00+0000,964.0,2557.0,206.0,1046.0,593.0
2015-07-18 22:00:00+0000,1249.0,2557.0,340.0,950.0,59.0
2015-07-18 23:00:00+0000,1126.0,2654.0,283.0,1121.0,0.0
2015-07-19 00:00:00+0000,1108.0,2546.0,236.0,1226.0,0.0
2015-07-19 01:00:00+0000,905.0,2384.0,211.0,1565.0,0.0
2015-07-19 02:00:00+0000,897.0,2378.0,211.0,1692.0,0.0
2015-07-19 03:00:00+0000,1011.0,2498.0,246.0,1601.0,0.0
2015-07-19 04:00:00+0000,985.0,2631.0,286.0,1526.0,0.0
2015-07-19 05:00:00+0000,899.0,2633.0,312.0,1782.0,2.0
2015-07-19 06:00:00+0000,476.0,2553.0,333.0,1786.0,378.0
2015-07-19 07:00:00+0000,439.0,2512.0,295.0,1672.0,595.0
2015-07-19 08:00:00+0000,508.0,2642.0,332.0,1587.0,598.0
2015-07-19 09:00:00+0000,407.0,2595.0,371.0,1574.0,598.0
2015-07-19 10:00:00+0000,373.0,2584.0,382.0,1618.0,598.0
2015-07-19 11:00:00+0000,363.0,2610.0,366.0,1544.0,598.0
2015-07-19 12:00:00+0000,284.0,2637.0,349.0,1528.0,598.0
2015-07-19 13:00:00+0000,346.0,2651.0,349.0,1439.0,598.0
2015-07-19 14:00:00+0000,292.0,2591.0,390.0,1511.0,598.0
2015-07-19 15:00:00+0000,0.0,2595.0,567.0,1627.0,598.0
2015-07-19 16:00:00+0000,0.0,2621.0,608.0,1761.0,598.0
2015-07-19 17:00:00+0000,0.0,2569.0,557.0,1831.0,598.0
2015-07-19 18:00:00+0000,0.0,2606.0,533.0,1761.0,598.0
2015-07-19 19:00:00+0000,75.0,2648.0,451.0,1691.0,598.0
2015-07-19 20:00:00+0000,277.0,2575.0,356.0,1534.0,598.0
2015-07-19 21:00:00+0000,446.0,2614.0,201.0,1509.0,593.0
2015-07-19 22:00:00+0000,652.0,2579.0,6.0,1097.0,309.0
2015-07-19 23:00:00+0000,521.0,2596.0,0.0,899.0,398.0
2015-07-20 00:00:00+0000,658.0,2530.0,0.0,672.0,398.0
2015-07-20 01:00:00+0000,679.0,2255.0,0.0,816.0,397.0
2015-07-20 02:00:00+0000,636.0,2130.0,0.0,965.0,397.0
2015-07-20 03:00:00+0000,761.0,2006.0,0.0,907.0,401.0
2015-07-20 04:00:00+0000,756.0,1453.0,0.0,824.0,596.0
2015-07-20 05:00:00+0000,552.0,1386.0,206.0,755.0,598.0
2015-07-20 06:00:00+0000,176.0,1432.0,357.0,1311.0,417.0
2015-07-20 07:00:00+0000,403.0,1541.0,305.0,921.0,301.0
2015-07-20 08:00:00+0000,377.0,1575.0,286.0,854.0,298.0
2015-07-20 09:00:00+0000,468.0,1563.0,269.0,789.0,298.0
2015-07-20 10:00:00+0000,552.0,1491.0,235.0,716.0,298.0
2015-07-20 11:00:00+0000,453.0,1493.0,235.0,707.0,298.0
2015-07-20 12:00:00+0000,704.0,1348.0,218.0,614.0,298.0
2015-07-20 13:00:00+0000,640.0,1416.0,315.0,595.0,298.0
2015-07-20 14:00:00+0000,460.0,1501.0,364.0,702.0,302.0
2015-07-20 15:00:00+0000,17.0,1594.0,435.0,1294.0,590.0
2015-07-20 16:00:00+0000,0.0,2225.0,602.0,1871.0,598.0
2015-07-20 17:00:00+0000,0.0,2617.0,610.0,1913.0,598.0
2015-07-20 18:00:00+0000,0.0,2629.0,609.0,1851.0,598.0
2015-07-20 19:00:00+0000,0.0,2665.0,609.0,1794.0,598.0
2015-07-20 20:00:00+0000,0.0,2619.0,609.0,1857.0,598.0
2015-07-20 21:00:00+0000,0.0,2527.0,481.0,1732.0,593.0
2015-07-20 22:00:00+0000,85.0,2611.0,309.0,1617.0,58.0
2015-07-20 23:00:00+0000,182.0,2565.0,180.0,1523.0,5.0
2015-07-21 00:00:00+0000,359.0,2359.0,0.0,1115.0,198.0
2015-07-21 01:00:00+0000,360.0,2255.0,0.0,1134.0,199.0
2015-07-21 02:00:00+0000,485.0,2119.0,0.0,1083.0,199.0
2015-07-21 03:00:00+0000,363.0,2594.0,0.0,664.0,204.0
2015-07-21 04:00:00+0000,204.0,2683.0,0.0,364.0,578.0
2015-07-21 05:00:00+0000,128.0,2658.0,0.0,620.0,598.0
2015-07-21 06:00:00+0000,146.0,2491.0,0.0,804.0,598.0
2015-07-21 07:00:00+0000,111.0,2595.0,0.0,817.0,598.0
2015-07-21 08:00:00+0000,96.0,2559.0,0.0,791.0,598.0
2015-07-21 09:00:00+0000,136.0,2678.0,0.0,842.0,598.0
2015-07-21 10:00:00+0000,193.0,2665.0,89.0,778.0,598.0
2015-07-21 11:00:00+0000,241.0,2643.0,121.0,704.0,598.0
2015-07-21 12:00:00+0000,272.0,2637.0,102.0,637.0,598.0
2015-07-21 13:00:00+0000,319.0,2540.0,146.0,546.0,598.0
2015-07-21 14:00:00+0000,313.0,2580.0,194.0,485.0,598.0
2015-07-21 15:00:00+0000,245.0,2547.0,329.0,613.0,598.0
2015-07-21 16:00:00+0000,157.0,2668.0,486.0,747.0,598.0
2015-07-21 17:00:00+0000,129.0,2665.0,607.0,850.0,598.0
2015-07-21 18:00:00+0000,121.0,2580.0,610.0,918.0,598.0
2015-07-21 19:00:00+0000,98.0,2679.0,610.0,1012.0,598.0
2015-07-21 20:00:00+0000,104.0,2655.0,610.0,1216.0,598.0
2015-07-21 21:00:00+0000,231.0,2581.0,487.0,1344.0,593.0
2015-07-21 22:00:00+0000,580.0,2667.0,444.0,1572.0,62.0
2015-07-21 23:00:00+0000,366.0,2577.0,397.0,1389.0,291.0
2015-07-22 00:00:00+0000,373.0,2719.0,346.0,1138.0,298.0
2015-07-22 01:00:00+0000,364.0,2658.0,301.0,1288.0,303.0
2015-07-22 02:00:00+0000,482.0,2428.0,301.0,1160.0,577.0
2015-07-22 03:00:00+0000,425.0,2594.0,351.0,908.0,584.0
2015-07-22 04:00:00+0000,257.0,2438.0,482.0,1308.0,598.0
2015-07-22 05:00:00+0000,0.0,2631.0,606.0,1446.0,598.0
2015-07-22 06:00:00+0000,0.0,2600.0,609.0,1593.0,598.0
2015-07-22 07:00:00+0000,0.0,2623.0,542.0,1806.0,598.0
2015-07-22 08:00:00+0000,0.0,2703.0,483.0,1841.0,598.0
2015-07-22 09:00:00+0000,0.0,2600.0,429.0,1824.0,598.0
2015-07-22 10:00:00+0000,0.0,2629.0,382.0,1803.0,598.0
2015-07-22 11:00:00+0000,0.0,2555.0,371.0,1813.0,598.0
2015-07-22 12:00:00+0000,0.0,2585.0,328.0,1769.0,598.0
2015-07-22 13:00:00+0000,0.0,2502.0,390.0,1730.0,598.0
2015-07-22 14:00:00+0000,0.0,2618.0,459.0,1642.0,598.0
2015-07-22 15:00:00+0000,0.0,2629.0,520.0,1880.0,598.0
2015-07-22 16:00:00+0000,0.0,2607.0,608.0,1801.0,598.0
2015-07-22 17:00:00+0000,0.0,2592.0,610.0,1736.0,598.0
2015-07-22 18:00:00+0000,0.0,2461.0,610.0,1724.0,598.0
2015-07-22 19:00:00+0000,0.0,2528.0,610.0,1614.0,598.0
2015-07-22 20:00:00+0000,0.0,2559.0,584.0,1611.0,598.0
2015-07-22 21:00:00+0000,139.0,2563.0,469.0,1127.0,597.0
2015-07-22 22:00:00+0000,676.0,2472.0,408.0,536.0,583.0
2015-07-22 23:00:00+0000,581.0,2560.0,408.0,285.0,583.0
2015-07-23 00:00:00+0000,637.0,2466.0,395.0,147.0,583.0
2015-07-23 01:00:00+0000,669.0,2343.0,395.0,338.0,583.0
2015-07-23 02:00:00+0000,631.0,2394.0,421.0,342.0,579.0
2015-07-23 03:00:00+0000,575.0,2485.0,442.0,983.0,62.0
2015-07-23 04:00:00+0000,349.0,2349.0,573.0,1239.0,383.0
2015-07-23 05:00:00+0000,95.0,2528.0,610.0,1253.0,597.0
2015-07-23 06:00:00+0000,30.0,2677.0,610.0,975.0,598.0
2015-07-23 07:00:00+0000,13.0,2614.0,610.0,889.0,598.0
2015-07-23 08:00:00+0000,53.0,2659.0,610.0,927.0,598.0
2015-07-23 09:00:00+0000,33.0,2744.0,610.0,933.0,598.0
2015-07-23 10:00:00+0000,153.0,2680.0,610.0,1001.0,598.0
2015-07-23 11:00:00+0000,283.0,2667.0,524.0,1107.0,598.0
2015-07-23 12:00:00+0000,409.0,2625.0,475.0,1076.0,598.0
2015-07-23 13:00:00+0000,524.0,2635.0,411.0,1101.0,598.0
2015-07-23 14:00:00+0000,677.0,2622.0,442.0,1048.0,598.0
2015-07-23 15:00:00+0000,553.0,2599.0,486.0,1111.0,598.0
2015-07-23 16:00:00+0000,412.0,2606.0,515.0,1129.0,598.0
2015-07-23 17:00:00+0000,351.0,2634.0,607.0,1104.0,598.0
2015-07-23 18:00:00+0000,355.0,2499.0,609.0,1158.0,598.0
2015-07-23 19:00:00+0000,117.0,2595.0,610.0,1637.0,598.0
2015-07-23 20:00:00+0000,80.0,2659.0,587.0,1760.0,598.0
2015-07-23 21:00:00+0000,405.0,2641.0,496.0,1725.0,593.0
2015-07-23 22:00:00+0000,639.0,2542.0,510.0,1548.0,305.0
2015-07-23 23:00:00+0000,616.0,2381.0,463.0,1520.0,298.0
2015-07-24 00:00:00+0000,703.0,2314.0,486.0,1505.0,298.0
2015-07-24 01:00:00+0000,816.0,2181.0,506.0,1500.0,298.0
2015-07-24 02:00:00+0000,806.0,2248.0,524.0,1467.0,298.0
2015-07-24 03:00:00+0000,834.0,2111.0,534.0,1554.0,303.0
2015-07-24 04:00:00+0000,695.0,1528.0,608.0,1768.0,403.0
2015-07-24 05:00:00+0000,408.0,1512.0,609.0,1783.0,597.0
2015-07-24 06:00:00+0000,102.0,1434.0,609.0,1803.0,598.0
2015-07-24 07:00:00+0000,0.0,1400.0,609.0,1831.0,598.0
2015-07-24 08:00:00+0000,0.0,1540.0,609.0,1907.0,598.0
2015-07-24 09:00:00+0000,0.0,1540.0,609.0,1924.0,598.0
2015-07-24 10:00:00+0000,0.0,1537.0,609.0,1941.0,598.0
2015-07-24 11:00:00+0000,0.0,1519.0,609.0,1941.0,598.0
2015-07-24 12:00:00+0000,0.0,1579.0,609.0,1887.0,598.0
2015-07-24 13:00:00+0000,30.0,1538.0,609.0,1815.0,598.0
2015-07-24 14:00:00+0000,39.0,1635.0,609.0,1892.0,598.0
2015-07-24 15:00:00+0000,85.0,1793.0,609.0,1896.0,598.0
2015-07-24 16:00:00+0000,0.0,2270.0,609.0,1907.0,598.0
2015-07-24 17:00:00+0000,0.0,2529.0,610.0,1909.0,598.0
2015-07-24 18:00:00+0000,3.0,2559.0,552.0,1864.0,598.0
2015-07-24 19:00:00+0000,220.0,2522.0,454.0,1368.0,598.0
2015-07-24 20:00:00+0000,346.0,2648.0,224.0,1129.0,598.0
2015-07-24 21:00:00+0000,706.0,2622.0,98.0,808.0,597.0
2015-07-24 22:00:00+0000,1068.0,2571.0,0.0,517.0,583.0
2015-07-24 23:00:00+0000,814.0,2634.0,0.0,629.0,583.0
2015-07-25 00:00:00+0000,788.0,2600.0,0.0,716.0,582.0
2015-07-25 01:00:00+0000,856.0,2498.0,0.0,706.0,583.0
2015-07-25 02:00:00+0000,841.0,2474.0,0.0,639.0,583.0
2015-07-25 03:00:00+0000,980.0,2522.0,0.0,695.0,148.0
2015-07-25 04:00:00+0000,1070.0,2513.0,0.0,763.0,4.0
2015-07-25 05:00:00+0000,989.0,2528.0,0.0,844.0,380.0
2015-07-25 06:00:00+0000,937.0,2471.0,82.0,773.0,592.0
2015-07-25 07:00:00+0000,1008.0,2470.0,147.0,782.0,402.0
2015-07-25 08:00:00+0000,1146.0,2485.0,94.0,560.0,397.0
2015-07-25 09:00:00+0000,1216.0,2494.0,0.0,349.0,397.0
2015-07-25 10:00:00+0000,1111.0,2453.0,0.0,506.0,398.0
2015-07-25 11:00:00+0000,1146.0,2379.0,0.0,469.0,401.0
2015-07-25 12:00:00+0000,1211.0,2302.0,0.0,264.0,600.0
2015-07-25 13:00:00+0000,1366.0,2445.0,0.0,7.0,603.0
2015-07-25 14:00:00+0000,988.0,2422.0,0.0,291.0,603.0
2015-07-25 15:00:00+0000,799.0,2415.0,0.0,541.0,603.0
2015-07-25 16:00:00+0000,595.0,2466.0,0.0,1301.0,603.0
2015-07-25 17:00:00+0000,623.0,2502.0,0.0,1555.0,603.0
2015-07-25 18:00:00+0000,852.0,2477.0,0.0,1155.0,603.0
2015-07-25 19:00:00+0000,782.0,2554.0,0.0,1039.0,603.0
2015-07-25 20:00:00+0000,1014.0,2653.0,0.0,659.0,603.0
2015-07-25 21:00:00+0000,1298.0,2525.0,0.0,21.0,598.0
2015-07-25 22:00:00+0000,1223.0,2508.0,0.0,0.0,61.0
2015-07-25 23:00:00+0000,1214.0,2558.0,0.0,0.0,0.0
2015-07-26 00:00:00+0000,1394.0,2538.0,0.0,0.0,0.0
2015-07-26 01:00:00+0000,1370.0,2427.0,0.0,0.0,0.0
2015-07-26 02:00:00+0000,1306.0,2261.0,0.0,0.0,4.0
2015-07-26 03:00:00+0000,1158.0,2281.0,0.0,0.0,340.0
2015-07-26 04:00:00+0000,959.0,2152.0,0.0,53.0,599.0
2015-07-26 05:00:00+0000,971.0,2195.0,0.0,1030.0,107.0
2015-07-26 06:00:00+0000,971.0,2325.0,0.0,624.0,297.0
2015-07-26 07:00:00+0000,1140.0,2475.0,0.0,161.0,303.0
2015-07-26 08:00:00+0000,1140.0,2709.0,0.0,0.0,303.0
2015-07-26 09:00:00+0000,1263.0,2633.0,0.0,108.0,303.0
2015-07-26 10:00:00+0000,1445.0,2664.0,0.0,10.0,303.0
2015-07-26 11:00:00+0000,1402.0,2731.0,0.0,181.0,303.0
2015-07-26 12:00:00+0000,1500.0,2546.0,0.0,327.0,399.0
2015-07-26 13:00:00+0000,1159.0,2577.0,0.0,819.0,597.0
2015-07-26 14:00:00+0000,993.0,2691.0,0.0,847.0,598.0
2015-07-26 15:00:00+0000,931.0,2617.0,64.0,1015.0,598.0
2015-07-26 16:00:00+0000,778.0,2660.0,263.0,1198.0,598.0
2015-07-26 17:00:00+0000,567.0,2646.0,524.0,1356.0,598.0
2015-07-26 18:00:00+0000,535.0,2404.0,520.0,1673.0,598.0
2015-07-26 19:00:00+0000,343.0,2545.0,605.0,1846.0,598.0
2015-07-26 20:00:00+0000,468.0,2593.0,518.0,1918.0,598.0
2015-07-26 21:00:00+0000,747.0,2454.0,423.0,1902.0,597.0
2015-07-26 22:00:00+0000,932.0,2361.0,490.0,1608.0,583.0
2015-07-26 23:00:00+0000,1069.0,2297.0,380.0,1461.0,583.0
2015-07-27 00:00:00+0000,1046.0,2146.0,320.0,1391.0,583.0
2015-07-27 01:00:00+0000,1168.0,2001.0,320.0,1280.0,583.0
2015-07-27 02:00:00+0000,1130.0,2099.0,320.0,1366.0,578.0
2015-07-27 03:00:00+0000,1037.0,2407.0,344.0,1695.0,59.0
2015-07-27 04:00:00+0000,1272.0,2550.0,441.0,792.0,520.0
2015-07-27 05:00:00+0000,877.0,2500.0,581.0,834.0,598.0
2015-07-27 06:00:00+0000,255.0,2618.0,586.0,1096.0,598.0
2015-07-27 07:00:00+0000,0.0,2583.0,565.0,1245.0,598.0
2015-07-27 08:00:00+0000,0.0,2609.0,546.0,1326.0,598.0
2015-07-27 09:00:00+0000,0.0,2627.0,541.0,1150.0,598.0
2015-07-27 10:00:00+0000,0.0,2580.0,492.0,1001.0,598.0
2015-07-27 11:00:00+0000,0.0,2430.0,492.0,1075.0,598.0
2015-07-27 12:00:00+0000,0.0,2583.0,447.0,1116.0,598.0
2015-07-27 13:00:00+0000,0.0,2540.0,396.0,1293.0,598.0
2015-07-27 14:00:00+0000,0.0,2530.0,396.0,1396.0,598.0
2015-07-27 15:00:00+0000,0.0,2528.0,373.0,1570.0,598.0
2015-07-27 16:00:00+0000,0.0,2587.0,392.0,1534.0,598.0
2015-07-27 17:00:00+0000,72.0,2636.0,428.0,1441.0,598.0
2015-07-27 18:00:00+0000,182.0,2574.0,375.0,1400.0,598.0
2015-07-27 19:00:00+0000,134.0,2662.0,341.0,1304.0,598.0
2015-07-27 20:00:00+0000,349.0,2568.0,199.0,1418.0,598.0
2015-07-27 21:00:00+0000,642.0,2548.0,6.0,1211.0,593.0
2015-07-27 22:00:00+0000,776.0,2529.0,0.0,1085.0,399.0
2015-07-27 23:00:00+0000,768.0,2533.0,0.0,1125.0,397.0
2015-07-28 00:00:00+0000,842.0,2507.0,0.0,1053.0,398.0
2015-07-28 01:00:00+0000,801.0,2512.0,0.0,1188.0,398.0
2015-07-28 02:00:00+0000,866.0,2488.0,0.0,1172.0,398.0
2015-07-28 03:00:00+0000,964.0,2447.0,0.0,1212.0,397.0
2015-07-28 04:00:00+0000,993.0,2480.0,0.0,1147.0,403.0
2015-07-28 05:00:00+0000,799.0,2517.0,0.0,1179.0,597.0
2015-07-28 06:00:00+0000,170.0,2527.0,0.0,1499.0,598.0
2015-07-28 07:00:00+0000,0.0,2473.0,0.0,1558.0,598.0
2015-07-28 08:00:00+0000,0.0,2535.0,0.0,1570.0,598.0
2015-07-28 09:00:00+0000,0.0,2634.0,0.0,1543.0,598.0
2015-07-28 10:00:00+0000,0.0,2628.0,0.0,1502.0,598.0
2015-07-28 11:00:00+0000,129.0,2644.0,0.0,1265.0,598.0
2015-07-28 12:00:00+0000,96.0,2629.0,0.0,1188.0,598.0
2015-07-28 13:00:00+0000,280.0,2597.0,0.0,1030.0,598.0
2015-07-28 14:00:00+0000,341.0,2503.0,0.0,1272.0,598.0
2015-07-28 15:00:00+0000,350.0,2556.0,0.0,1301.0,598.0
2015-07-28 16:00:00+0000,380.0,2560.0,0.0,1424.0,598.0
2015-07-28 17:00:00+0000,496.0,2611.0,0.0,1391.0,598.0
2015-07-28 18:00:00+0000,602.0,2555.0,0.0,1470.0,598.0
2015-07-28 19:00:00+0000,518.0,2596.0,0.0,1410.0,598.0
2015-07-28 20:00:00+0000,642.0,2540.0,0.0,1452.0,598.0
2015-07-28 21:00:00+0000,832.0,2533.0,0.0,1347.0,597.0
2015-07-28 22:00:00+0000,1437.0,2238.0,0.0,721.0,583.0
2015-07-28 23:00:00+0000,1450.0,2260.0,0.0,745.0,583.0
2015-07-29 00:00:00+0000,1485.0,2327.0,0.0,661.0,583.0
2015-07-29 01:00:00+0000,1510.0,2290.0,0.0,586.0,583.0
2015-07-29 02:00:00+0000,1507.0,2348.0,0.0,578.0,583.0
2015-07-29 03:00:00+0000,1533.0,2548.0,0.0,519.0,583.0
2015-07-29 04:00:00+0000,1305.0,2606.0,0.0,653.0,583.0
2015-07-29 05:00:00+0000,1336.0,2572.0,0.0,1005.0,598.0
2015-07-29 06:00:00+0000,828.0,2706.0,0.0,1069.0,598.0
2015-07-29 07:00:00+0000,661.0,2655.0,0.0,1009.0,598.0
2015-07-29 08:00:00+0000,578.0,2636.0,0.0,922.0,598.0
2015-07-29 09:00:00+0000,598.0,2614.0,0.0,978.0,598.0
2015-07-29 10:00:00+0000,844.0,2693.0,0.0,794.0,598.0
2015-07-29 11:00:00+0000,760.0,2678.0,0.0,860.0,598.0
2015-07-29 12:00:00+0000,895.0,2684.0,0.0,1053.0,598.0
2015-07-29 13:00:00+0000,1170.0,2651.0,0.0,910.0,598.0
2015-07-29 14:00:00+0000,1057.0,2661.0,0.0,1206.0,598.0
2015-07-29 15:00:00+0000,1003.0,2677.0,0.0,1452.0,598.0
2015-07-29 16:00:00+0000,969.0,2603.0,0.0,1552.0,598.0
2015-07-29 17:00:00+0000,832.0,2606.0,0.0,1457.0,598.0
2015-07-29 18:00:00+0000,899.0,2531.0,0.0,1495.0,598.0
2015-07-29 19:00:00+0000,947.0,2606.0,0.0,1413.0,598.0
2015-07-29 20:00:00+0000,1149.0,2545.0,0.0,1461.0,598.0
2015-07-29 21:00:00+0000,1059.0,2208.0,0.0,1504.0,597.0
2015-07-29 22:00:00+0000,1450.0,2197.0,0.0,1035.0,585.0
2015-07-29 23:00:00+0000,1578.0,2269.0,0.0,1016.0,586.0
2015-07-30 00:00:00+0000,1764.0,2323.0,0.0,594.0,586.0
2015-07-30 01:00:00+0000,1724.0,2264.0,0.0,630.0,586.0
2015-07-30 02:00:00+0000,1793.0,2212.0,0.0,630.0,586.0
2015-07-30 03:00:00+0000,1832.0,2358.0,0.0,989.0,586.0
2015-07-30 04:00:00+0000,2017.0,2509.0,0.0,847.0,586.0
2015-07-30 05:00:00+0000,1879.0,2427.0,0.0,1033.0,597.0
2015-07-30 06:00:00+0000,1914.0,2440.0,0.0,981.0,595.0
2015-07-30 07:00:00+0000,1743.0,2353.0,0.0,1115.0,308.0
2015-07-30 08:00:00+0000,1426.0,2449.0,0.0,1136.0,298.0
2015-07-30 09:00:00+0000,1424.0,2504.0,0.0,1064.0,299.0
2015-07-30 10:00:00+0000,1586.0,2531.0,0.0,1084.0,299.0
2015-07-30 11:00:00+0000,1739.0,2498.0,0.0,1010.0,298.0
2015-07-30 12:00:00+0000,1716.0,2613.0,0.0,971.0,298.0
2015-07-30 13:00:00+0000,1617.0,2453.0,0.0,1086.0,298.0
2015-07-30 14:00:00+0000,1423.0,2467.0,0.0,1307.0,298.0
