index,EL -> TR,EL -> MK,EL -> AL
2022-06-11 23:00:00+0000,0.0,0.0,61.0
2022-06-12 00:00:00+0000,0.0,0.0,102.0
2022-06-12 01:00:00+0000,0.0,0.0,12.0
2022-06-12 02:00:00+0000,0.0,0.0,38.0
2022-06-12 03:00:00+0000,0.0,0.0,17.0
2022-06-12 04:00:00+0000,0.0,0.0,145.0
2022-06-12 05:00:00+0000,0.0,0.0,267.0
2022-06-12 06:00:00+0000,0.0,0.0,309.0
2022-06-12 07:00:00+0000,0.0,0.0,223.0
2022-06-12 08:00:00+0000,0.0,0.0,200.0
2022-06-12 09:00:00+0000,0.0,0.0,177.0
2022-06-12 10:00:00+0000,0.0,0.0,186.0
2022-06-12 11:00:00+0000,0.0,0.0,162.0
2022-06-12 12:00:00+0000,0.0,0.0,123.0
2022-06-12 13:00:00+0000,0.0,0.0,103.0
2022-06-12 14:00:00+0000,0.0,0.0,28.0
2022-06-12 15:00:00+0000,0.0,0.0,76.0
2022-06-12 16:00:00+0000,0.0,0.0,200.0
2022-06-12 17:00:00+0000,0.0,0.0,193.0
2022-06-12 18:00:00+0000,0.0,0.0,215.0
2022-06-12 19:00:00+0000,0.0,0.0,280.0
2022-06-12 20:00:00+0000,0.0,0.0,266.0
2022-06-12 21:00:00+0000,0.0,0.0,210.0
2022-06-12 22:00:00+0000,0.0,0.0,253.0
2022-06-12 23:00:00+0000,0.0,0.0,234.0
2022-06-13 00:00:00+0000,0.0,0.0,205.0
2022-06-13 01:00:00+0000,0.0,0.0,226.0
2022-06-13 02:00:00+0000,0.0,0.0,249.0
2022-06-13 03:00:00+0000,0.0,0.0,266.0
2022-06-13 04:00:00+0000,0.0,8.0,392.0
2022-06-13 05:00:00+0000,0.0,14.0,397.0
2022-06-13 06:00:00+0000,0.0,57.0,423.0
2022-06-13 07:00:00+0000,0.0,12.0,386.0
2022-06-13 08:00:00+0000,0.0,2.0,355.0
2022-06-13 09:00:00+0000,0.0,21.0,366.0
2022-06-13 10:00:00+0000,0.0,2.0,383.0
2022-06-13 11:00:00+0000,0.0,2.0,381.0
2022-06-13 12:00:00+0000,0.0,0.0,355.0
2022-06-13 13:00:00+0000,0.0,0.0,324.0
2022-06-13 14:00:00+0000,0.0,0.0,309.0
2022-06-13 15:00:00+0000,0.0,1.0,330.0
2022-06-13 16:00:00+0000,0.0,40.0,337.0
2022-06-13 17:00:00+0000,0.0,31.0,315.0
2022-06-13 18:00:00+0000,0.0,6.0,272.0
2022-06-13 19:00:00+0000,0.0,30.0,332.0
2022-06-13 20:00:00+0000,0.0,0.0,282.0
2022-06-13 21:00:00+0000,0.0,0.0,254.0
2022-06-13 22:00:00+0000,0.0,0.0,177.0
2022-06-13 23:00:00+0000,0.0,0.0,81.0
2022-06-14 00:00:00+0000,0.0,0.0,70.0
2022-06-14 01:00:00+0000,0.0,0.0,69.0
2022-06-14 02:00:00+0000,0.0,0.0,51.0
2022-06-14 03:00:00+0000,0.0,0.0,42.0
2022-06-14 04:00:00+0000,0.0,0.0,90.0
2022-06-14 05:00:00+0000,0.0,0.0,124.0
2022-06-14 06:00:00+0000,0.0,0.0,224.0
2022-06-14 07:00:00+0000,0.0,0.0,209.0
2022-06-14 08:00:00+0000,0.0,0.0,199.0
2022-06-14 09:00:00+0000,0.0,0.0,192.0
2022-06-14 10:00:00+0000,0.0,0.0,169.0
2022-06-14 11:00:00+0000,0.0,0.0,160.0
2022-06-14 12:00:00+0000,0.0,0.0,211.0
2022-06-14 13:00:00+0000,0.0,0.0,174.0
2022-06-14 14:00:00+0000,0.0,0.0,244.0
2022-06-14 15:00:00+0000,0.0,0.0,231.0
2022-06-14 16:00:00+0000,0.0,0.0,239.0
2022-06-14 17:00:00+0000,0.0,0.0,179.0
2022-06-14 18:00:00+0000,0.0,0.0,188.0
2022-06-14 19:00:00+0000,0.0,0.0,257.0
2022-06-14 20:00:00+0000,0.0,0.0,212.0
2022-06-14 21:00:00+0000,0.0,0.0,201.0
2022-06-14 22:00:00+0000,0.0,0.0,195.0
2022-06-14 23:00:00+0000,0.0,0.0,142.0
2022-06-15 00:00:00+0000,0.0,0.0,131.0
2022-06-15 01:00:00+0000,0.0,0.0,121.0
2022-06-15 02:00:00+0000,0.0,0.0,149.0
2022-06-15 03:00:00+0000,0.0,0.0,133.0
2022-06-15 04:00:00+0000,0.0,17.0,326.0
2022-06-15 05:00:00+0000,0.0,151.0,399.0
2022-06-15 06:00:00+0000,0.0,160.0,403.0
2022-06-15 07:00:00+0000,0.0,140.0,405.0
2022-06-15 08:00:00+0000,0.0,44.0,366.0
2022-06-15 09:00:00+0000,0.0,31.0,357.0
2022-06-15 10:00:00+0000,0.0,47.0,412.0
2022-06-15 11:00:00+0000,0.0,30.0,394.0
2022-06-15 12:00:00+0000,0.0,52.0,427.0
2022-06-15 13:00:00+0000,0.0,22.0,354.0
2022-06-15 14:00:00+0000,0.0,2.0,314.0
2022-06-15 15:00:00+0000,0.0,19.0,342.0
2022-06-15 16:00:00+0000,0.0,55.0,301.0
2022-06-15 17:00:00+0000,0.0,137.0,314.0
2022-06-15 18:00:00+0000,0.0,131.0,299.0
2022-06-15 19:00:00+0000,0.0,158.0,377.0
2022-06-15 20:00:00+0000,0.0,65.0,333.0
2022-06-15 21:00:00+0000,0.0,114.0,351.0
2022-06-15 22:00:00+0000,0.0,72.0,345.0
2022-06-15 23:00:00+0000,0.0,19.0,333.0
2022-06-16 00:00:00+0000,0.0,1.0,292.0
2022-06-16 01:00:00+0000,0.0,0.0,296.0
2022-06-16 02:00:00+0000,0.0,1.0,325.0
2022-06-16 03:00:00+0000,0.0,4.0,330.0
2022-06-16 04:00:00+0000,0.0,105.0,440.0
2022-06-16 05:00:00+0000,0.0,165.0,460.0
2022-06-16 06:00:00+0000,0.0,256.0,537.0
2022-06-16 07:00:00+0000,0.0,315.0,566.0
2022-06-16 08:00:00+0000,0.0,298.0,552.0
2022-06-16 09:00:00+0000,0.0,253.0,523.0
2022-06-16 10:00:00+0000,0.0,240.0,556.0
2022-06-16 11:00:00+0000,0.0,267.0,587.0
2022-06-16 12:00:00+0000,0.0,242.0,650.0
2022-06-16 13:00:00+0000,0.0,195.0,578.0
2022-06-16 14:00:00+0000,0.0,74.0,522.0
2022-06-16 15:00:00+0000,0.0,150.0,501.0
2022-06-16 16:00:00+0000,0.0,217.0,469.0
2022-06-16 17:00:00+0000,0.0,216.0,422.0
2022-06-16 18:00:00+0000,0.0,232.0,434.0
2022-06-16 19:00:00+0000,0.0,257.0,490.0
2022-06-16 20:00:00+0000,0.0,207.0,452.0
2022-06-16 21:00:00+0000,0.0,209.0,446.0
2022-06-16 22:00:00+0000,0.0,392.0,570.0
2022-06-16 23:00:00+0000,0.0,326.0,558.0
2022-06-17 00:00:00+0000,0.0,247.0,506.0
2022-06-17 01:00:00+0000,0.0,224.0,468.0
2022-06-17 02:00:00+0000,0.0,218.0,454.0
2022-06-17 03:00:00+0000,0.0,288.0,479.0
2022-06-17 04:00:00+0000,0.0,404.0,548.0
2022-06-17 05:00:00+0000,0.0,416.0,503.0
2022-06-17 06:00:00+0000,0.0,487.0,541.0
2022-06-17 07:00:00+0000,0.0,509.0,574.0
2022-06-17 08:00:00+0000,0.0,459.0,574.0
2022-06-17 09:00:00+0000,0.0,402.0,580.0
2022-06-17 10:00:00+0000,0.0,396.0,613.0
2022-06-17 11:00:00+0000,0.0,325.0,573.0
2022-06-17 12:00:00+0000,0.0,410.0,629.0
2022-06-17 13:00:00+0000,0.0,288.0,524.0
2022-06-17 14:00:00+0000,0.0,360.0,560.0
2022-06-17 15:00:00+0000,0.0,206.0,439.0
2022-06-17 16:00:00+0000,0.0,209.0,396.0
2022-06-17 17:00:00+0000,0.0,222.0,380.0
2022-06-17 18:00:00+0000,0.0,207.0,379.0
2022-06-17 19:00:00+0000,0.0,237.0,399.0
2022-06-17 20:00:00+0000,0.0,115.0,347.0
2022-06-17 21:00:00+0000,0.0,110.0,357.0
2022-06-17 22:00:00+0000,0.0,1.0,273.0
2022-06-17 23:00:00+0000,0.0,0.0,263.0
2022-06-18 00:00:00+0000,0.0,0.0,236.0
2022-06-18 01:00:00+0000,0.0,0.0,213.0
2022-06-18 02:00:00+0000,0.0,0.0,185.0
2022-06-18 03:00:00+0000,0.0,0.0,166.0
2022-06-18 04:00:00+0000,0.0,7.0,368.0
2022-06-18 05:00:00+0000,0.0,95.0,459.0
2022-06-18 06:00:00+0000,0.0,134.0,487.0
2022-06-18 07:00:00+0000,0.0,54.0,436.0
2022-06-18 08:00:00+0000,0.0,1.0,387.0
2022-06-18 09:00:00+0000,0.0,0.0,340.0
2022-06-18 10:00:00+0000,0.0,0.0,373.0
2022-06-18 11:00:00+0000,0.0,0.0,396.0
2022-06-18 12:00:00+0000,0.0,0.0,420.0
2022-06-18 13:00:00+0000,0.0,0.0,297.0
2022-06-18 14:00:00+0000,0.0,0.0,326.0
2022-06-18 15:00:00+0000,0.0,13.0,397.0
2022-06-18 16:00:00+0000,0.0,412.0,610.0
2022-06-18 17:00:00+0000,0.0,396.0,545.0
2022-06-18 18:00:00+0000,0.0,410.0,539.0
2022-06-18 19:00:00+0000,1.0,360.0,500.0
2022-06-18 20:00:00+0000,0.0,340.0,519.0
2022-06-18 21:00:00+0000,0.0,309.0,543.0
2022-06-18 22:00:00+0000,0.0,134.0,416.0
2022-06-18 23:00:00+0000,0.0,0.0,279.0
2022-06-19 00:00:00+0000,0.0,0.0,189.0
2022-06-19 01:00:00+0000,0.0,0.0,161.0
2022-06-19 02:00:00+0000,0.0,0.0,200.0
2022-06-19 03:00:00+0000,0.0,0.0,287.0
2022-06-19 04:00:00+0000,0.0,0.0,339.0
2022-06-19 05:00:00+0000,0.0,21.0,409.0
2022-06-19 06:00:00+0000,0.0,153.0,495.0
2022-06-19 07:00:00+0000,0.0,166.0,505.0
2022-06-19 08:00:00+0000,0.0,77.0,497.0
2022-06-19 09:00:00+0000,0.0,12.0,446.0
2022-06-19 10:00:00+0000,0.0,43.0,490.0
2022-06-19 11:00:00+0000,0.0,83.0,518.0
2022-06-19 12:00:00+0000,0.0,59.0,497.0
2022-06-19 13:00:00+0000,0.0,0.0,367.0
2022-06-19 14:00:00+0000,0.0,0.0,249.0
2022-06-19 15:00:00+0000,0.0,2.0,324.0
2022-06-19 16:00:00+0000,0.0,306.0,522.0
2022-06-19 17:00:00+0000,0.0,340.0,558.0
2022-06-19 18:00:00+0000,3.0,301.0,512.0
2022-06-19 19:00:00+0000,0.0,165.0,442.0
2022-06-19 20:00:00+0000,5.0,293.0,512.0
2022-06-19 21:00:00+0000,0.0,85.0,391.0
2022-06-19 22:00:00+0000,0.0,277.0,488.0
2022-06-19 23:00:00+0000,1.0,246.0,481.0
2022-06-20 00:00:00+0000,0.0,201.0,461.0
2022-06-20 01:00:00+0000,0.0,219.0,459.0
2022-06-20 02:00:00+0000,0.0,207.0,450.0
2022-06-20 03:00:00+0000,11.0,253.0,471.0
2022-06-20 04:00:00+0000,9.0,313.0,467.0
2022-06-20 05:00:00+0000,34.0,339.0,393.0
2022-06-20 06:00:00+0000,2.0,289.0,414.0
2022-06-20 07:00:00+0000,1.0,301.0,484.0
2022-06-20 08:00:00+0000,1.0,370.0,522.0
2022-06-20 09:00:00+0000,0.0,359.0,556.0
2022-06-20 10:00:00+0000,0.0,338.0,552.0
2022-06-20 11:00:00+0000,0.0,377.0,594.0
2022-06-20 12:00:00+0000,0.0,374.0,588.0
2022-06-20 13:00:00+0000,0.0,371.0,603.0
2022-06-20 14:00:00+0000,0.0,322.0,578.0
2022-06-20 15:00:00+0000,0.0,252.0,527.0
2022-06-20 16:00:00+0000,0.0,341.0,515.0
2022-06-20 17:00:00+0000,11.0,306.0,409.0
2022-06-20 18:00:00+0000,0.0,311.0,414.0
2022-06-20 19:00:00+0000,0.0,337.0,443.0
2022-06-20 20:00:00+0000,0.0,313.0,467.0
2022-06-20 21:00:00+0000,0.0,169.0,417.0
2022-06-20 22:00:00+0000,0.0,146.0,426.0
2022-06-20 23:00:00+0000,0.0,1.0,313.0
2022-06-21 00:00:00+0000,0.0,0.0,286.0
2022-06-21 01:00:00+0000,0.0,0.0,274.0
2022-06-21 02:00:00+0000,0.0,0.0,307.0
2022-06-21 03:00:00+0000,0.0,60.0,372.0
2022-06-21 04:00:00+0000,0.0,299.0,513.0
2022-06-21 05:00:00+0000,0.0,324.0,552.0
2022-06-21 06:00:00+0000,0.0,297.0,541.0
2022-06-21 07:00:00+0000,0.0,180.0,492.0
2022-06-21 08:00:00+0000,0.0,204.0,550.0
2022-06-21 09:00:00+0000,0.0,116.0,483.0
2022-06-21 10:00:00+0000,0.0,189.0,476.0
2022-06-21 11:00:00+0000,0.0,194.0,463.0
2022-06-21 12:00:00+0000,0.0,226.0,500.0
2022-06-21 13:00:00+0000,0.0,158.0,471.0
2022-06-21 14:00:00+0000,0.0,295.0,585.0
2022-06-21 15:00:00+0000,0.0,260.0,496.0
2022-06-21 16:00:00+0000,0.0,192.0,363.0
2022-06-21 17:00:00+0000,0.0,179.0,315.0
2022-06-21 18:00:00+0000,0.0,175.0,299.0
2022-06-21 19:00:00+0000,0.0,93.0,285.0
2022-06-21 20:00:00+0000,0.0,78.0,284.0
2022-06-21 21:00:00+0000,0.0,10.0,266.0
2022-06-21 22:00:00+0000,0.0,33.0,349.0
2022-06-21 23:00:00+0000,0.0,20.0,335.0
2022-06-22 00:00:00+0000,0.0,23.0,355.0
2022-06-22 01:00:00+0000,0.0,3.0,322.0
2022-06-22 02:00:00+0000,0.0,10.0,326.0
2022-06-22 03:00:00+0000,0.0,94.0,354.0
2022-06-22 04:00:00+0000,0.0,271.0,341.0
2022-06-22 05:00:00+0000,0.0,255.0,293.0
2022-06-22 06:00:00+0000,0.0,165.0,234.0
2022-06-22 07:00:00+0000,0.0,158.0,235.0
2022-06-22 08:00:00+0000,0.0,119.0,265.0
2022-06-22 09:00:00+0000,0.0,92.0,273.0
2022-06-22 10:00:00+0000,0.0,108.0,290.0
2022-06-22 11:00:00+0000,0.0,93.0,322.0
2022-06-22 12:00:00+0000,0.0,117.0,336.0
2022-06-22 13:00:00+0000,0.0,70.0,299.0
2022-06-22 14:00:00+0000,0.0,82.0,258.0
2022-06-22 15:00:00+0000,0.0,240.0,304.0
2022-06-22 16:00:00+0000,0.0,165.0,212.0
2022-06-22 17:00:00+0000,0.0,156.0,174.0
2022-06-22 18:00:00+0000,0.0,203.0,204.0
2022-06-22 19:00:00+0000,0.0,237.0,251.0
2022-06-22 20:00:00+0000,0.0,106.0,188.0
2022-06-22 21:00:00+0000,0.0,7.0,172.0
2022-06-22 22:00:00+0000,0.0,0.0,165.0
2022-06-22 23:00:00+0000,0.0,0.0,144.0
2022-06-23 00:00:00+0000,0.0,0.0,150.0
2022-06-23 01:00:00+0000,0.0,0.0,150.0
2022-06-23 02:00:00+0000,0.0,0.0,156.0
2022-06-23 03:00:00+0000,0.0,43.0,223.0
2022-06-23 04:00:00+0000,0.0,352.0,375.0
2022-06-23 05:00:00+0000,0.0,251.0,273.0
2022-06-23 06:00:00+0000,0.0,284.0,341.0
2022-06-23 07:00:00+0000,0.0,116.0,190.0
2022-06-23 08:00:00+0000,0.0,162.0,239.0
2022-06-23 09:00:00+0000,0.0,163.0,217.0
2022-06-23 10:00:00+0000,0.0,133.0,219.0
2022-06-23 11:00:00+0000,0.0,146.0,246.0
2022-06-23 12:00:00+0000,0.0,171.0,274.0
2022-06-23 13:00:00+0000,0.0,159.0,271.0
2022-06-23 14:00:00+0000,0.0,125.0,222.0
2022-06-23 15:00:00+0000,0.0,116.0,202.0
2022-06-23 16:00:00+0000,0.0,168.0,184.0
2022-06-23 17:00:00+0000,0.0,260.0,258.0
2022-06-23 18:00:00+0000,6.0,245.0,248.0
2022-06-23 19:00:00+0000,13.0,241.0,256.0
2022-06-23 20:00:00+0000,0.0,219.0,281.0
2022-06-23 21:00:00+0000,0.0,8.0,99.0
2022-06-23 22:00:00+0000,0.0,0.0,51.0
2022-06-23 23:00:00+0000,0.0,0.0,33.0
2022-06-24 00:00:00+0000,0.0,0.0,16.0
2022-06-24 01:00:00+0000,0.0,0.0,26.0
2022-06-24 02:00:00+0000,0.0,0.0,31.0
2022-06-24 03:00:00+0000,0.0,0.0,83.0
2022-06-24 04:00:00+0000,0.0,17.0,200.0
2022-06-24 05:00:00+0000,0.0,130.0,252.0
2022-06-24 06:00:00+0000,0.0,127.0,225.0
2022-06-24 07:00:00+0000,0.0,161.0,237.0
2022-06-24 08:00:00+0000,0.0,151.0,244.0
2022-06-24 09:00:00+0000,0.0,162.0,250.0
2022-06-24 10:00:00+0000,0.0,122.0,208.0
2022-06-24 11:00:00+0000,0.0,133.0,234.0
2022-06-24 12:00:00+0000,0.0,121.0,228.0
2022-06-24 13:00:00+0000,0.0,113.0,224.0
2022-06-24 14:00:00+0000,0.0,93.0,213.0
2022-06-24 15:00:00+0000,0.0,90.0,212.0
2022-06-24 16:00:00+0000,0.0,36.0,155.0
2022-06-24 17:00:00+0000,0.0,39.0,125.0
2022-06-24 18:00:00+0000,0.0,33.0,106.0
2022-06-24 19:00:00+0000,0.0,76.0,166.0
2022-06-24 20:00:00+0000,0.0,118.0,195.0
2022-06-24 21:00:00+0000,0.0,1.0,83.0
2022-06-24 22:00:00+0000,0.0,54.0,210.0
2022-06-24 23:00:00+0000,0.0,40.0,218.0
2022-06-25 00:00:00+0000,0.0,14.0,215.0
2022-06-25 01:00:00+0000,0.0,10.0,212.0
2022-06-25 02:00:00+0000,0.0,8.0,216.0
2022-06-25 03:00:00+0000,0.0,7.0,216.0
2022-06-25 04:00:00+0000,0.0,71.0,273.0
2022-06-25 05:00:00+0000,0.0,83.0,262.0
2022-06-25 06:00:00+0000,0.0,124.0,276.0
2022-06-25 07:00:00+0000,0.0,176.0,330.0
2022-06-25 08:00:00+0000,0.0,214.0,342.0
2022-06-25 09:00:00+0000,0.0,191.0,333.0
2022-06-25 10:00:00+0000,0.0,151.0,311.0
2022-06-25 11:00:00+0000,0.0,143.0,287.0
2022-06-25 12:00:00+0000,0.0,117.0,261.0
2022-06-25 13:00:00+0000,0.0,103.0,241.0
2022-06-25 14:00:00+0000,0.0,73.0,225.0
2022-06-25 15:00:00+0000,0.0,73.0,203.0
2022-06-25 16:00:00+0000,0.0,123.0,241.0
2022-06-25 17:00:00+0000,0.0,174.0,265.0
2022-06-25 18:00:00+0000,0.0,173.0,256.0
2022-06-25 19:00:00+0000,0.0,125.0,231.0
2022-06-25 20:00:00+0000,0.0,30.0,168.0
2022-06-25 21:00:00+0000,0.0,5.0,136.0
2022-06-25 22:00:00+0000,0.0,141.0,313.0
2022-06-25 23:00:00+0000,0.0,88.0,275.0
2022-06-26 00:00:00+0000,0.0,13.0,241.0
2022-06-26 01:00:00+0000,0.0,0.0,190.0
2022-06-26 02:00:00+0000,0.0,0.0,166.0
2022-06-26 03:00:00+0000,0.0,0.0,141.0
2022-06-26 04:00:00+0000,0.0,0.0,160.0
2022-06-26 05:00:00+0000,0.0,32.0,307.0
2022-06-26 06:00:00+0000,0.0,112.0,380.0
2022-06-26 07:00:00+0000,0.0,161.0,391.0
2022-06-26 08:00:00+0000,0.0,104.0,363.0
2022-06-26 09:00:00+0000,0.0,93.0,371.0
2022-06-26 10:00:00+0000,0.0,127.0,413.0
2022-06-26 11:00:00+0000,0.0,60.0,382.0
2022-06-26 12:00:00+0000,0.0,59.0,369.0
2022-06-26 13:00:00+0000,0.0,65.0,356.0
2022-06-26 14:00:00+0000,0.0,96.0,349.0
2022-06-26 15:00:00+0000,0.0,243.0,478.0
2022-06-26 16:00:00+0000,0.0,198.0,417.0
2022-06-26 17:00:00+0000,0.0,207.0,357.0
2022-06-26 18:00:00+0000,0.0,132.0,294.0
2022-06-26 19:00:00+0000,0.0,157.0,308.0
2022-06-26 20:00:00+0000,0.0,184.0,325.0
2022-06-26 21:00:00+0000,0.0,192.0,355.0
2022-06-26 22:00:00+0000,0.0,13.0,196.0
2022-06-26 23:00:00+0000,0.0,2.0,187.0
2022-06-27 00:00:00+0000,0.0,0.0,150.0
2022-06-27 01:00:00+0000,0.0,0.0,169.0
2022-06-27 02:00:00+0000,0.0,0.0,169.0
2022-06-27 03:00:00+0000,0.0,18.0,237.0
2022-06-27 04:00:00+0000,0.0,165.0,322.0
2022-06-27 05:00:00+0000,2.0,316.0,404.0
2022-06-27 06:00:00+0000,0.0,272.0,335.0
2022-06-27 07:00:00+0000,0.0,220.0,276.0
2022-06-27 08:00:00+0000,0.0,257.0,325.0
2022-06-27 09:00:00+0000,0.0,248.0,339.0
2022-06-27 10:00:00+0000,0.0,241.0,338.0
2022-06-27 11:00:00+0000,0.0,259.0,356.0
2022-06-27 12:00:00+0000,0.0,306.0,400.0
2022-06-27 13:00:00+0000,0.0,388.0,462.0
2022-06-27 14:00:00+0000,0.0,368.0,432.0
2022-06-27 15:00:00+0000,0.0,294.0,370.0
2022-06-27 16:00:00+0000,0.0,211.0,294.0
2022-06-27 17:00:00+0000,0.0,234.0,253.0
2022-06-27 18:00:00+0000,1.0,199.0,209.0
2022-06-27 19:00:00+0000,0.0,212.0,259.0
2022-06-27 20:00:00+0000,0.0,169.0,269.0
2022-06-27 21:00:00+0000,0.0,102.0,230.0
2022-06-27 22:00:00+0000,0.0,142.0,301.0
2022-06-27 23:00:00+0000,0.0,103.0,290.0
2022-06-28 00:00:00+0000,0.0,81.0,280.0
2022-06-28 01:00:00+0000,0.0,71.0,269.0
2022-06-28 02:00:00+0000,0.0,94.0,279.0
2022-06-28 03:00:00+0000,0.0,38.0,222.0
2022-06-28 04:00:00+0000,0.0,119.0,299.0
2022-06-28 05:00:00+0000,0.0,171.0,307.0
2022-06-28 06:00:00+0000,0.0,283.0,339.0
2022-06-28 07:00:00+0000,1.0,395.0,437.0
2022-06-28 08:00:00+0000,1.0,433.0,423.0
2022-06-28 09:00:00+0000,0.0,423.0,473.0
2022-06-28 10:00:00+0000,2.0,427.0,461.0
2022-06-28 11:00:00+0000,0.0,374.0,432.0
2022-06-28 12:00:00+0000,0.0,400.0,457.0
2022-06-28 13:00:00+0000,0.0,397.0,444.0
2022-06-28 14:00:00+0000,0.0,318.0,359.0
2022-06-28 15:00:00+0000,0.0,324.0,336.0
2022-06-28 16:00:00+0000,0.0,102.0,211.0
2022-06-28 17:00:00+0000,0.0,110.0,208.0
2022-06-28 18:00:00+0000,0.0,56.0,164.0
2022-06-28 19:00:00+0000,1.0,81.0,198.0
2022-06-28 20:00:00+0000,2.0,300.0,319.0
2022-06-28 21:00:00+0000,0.0,59.0,275.0
2022-06-28 22:00:00+0000,0.0,17.0,281.0
2022-06-28 23:00:00+0000,0.0,5.0,265.0
2022-06-29 00:00:00+0000,0.0,0.0,231.0
2022-06-29 01:00:00+0000,0.0,0.0,241.0
2022-06-29 02:00:00+0000,0.0,2.0,257.0
2022-06-29 03:00:00+0000,0.0,11.0,253.0
2022-06-29 04:00:00+0000,0.0,100.0,321.0
2022-06-29 05:00:00+0000,0.0,274.0,365.0
2022-06-29 06:00:00+0000,0.0,185.0,289.0
2022-06-29 07:00:00+0000,0.0,396.0,378.0
2022-06-29 08:00:00+0000,0.0,335.0,367.0
2022-06-29 09:00:00+0000,0.0,249.0,338.0
2022-06-29 10:00:00+0000,0.0,267.0,350.0
2022-06-29 11:00:00+0000,0.0,195.0,322.0
2022-06-29 12:00:00+0000,0.0,137.0,292.0
2022-06-29 13:00:00+0000,0.0,160.0,303.0
2022-06-29 14:00:00+0000,0.0,359.0,375.0
2022-06-29 15:00:00+0000,6.0,441.0,455.0
2022-06-29 16:00:00+0000,1.0,315.0,364.0
2022-06-29 17:00:00+0000,1.0,41.0,197.0
2022-06-29 18:00:00+0000,0.0,1.0,140.0
2022-06-29 19:00:00+0000,6.0,203.0,299.0
2022-06-29 20:00:00+0000,1.0,219.0,385.0
2022-06-29 21:00:00+0000,4.0,16.0,229.0
2022-06-29 22:00:00+0000,0.0,0.0,208.0
2022-06-29 23:00:00+0000,0.0,0.0,201.0
2022-06-30 00:00:00+0000,0.0,0.0,172.0
2022-06-30 01:00:00+0000,0.0,0.0,206.0
2022-06-30 02:00:00+0000,0.0,2.0,244.0
2022-06-30 03:00:00+0000,0.0,73.0,274.0
2022-06-30 04:00:00+0000,1.0,286.0,405.0
2022-06-30 05:00:00+0000,0.0,345.0,405.0
2022-06-30 06:00:00+0000,2.0,420.0,386.0
2022-06-30 07:00:00+0000,4.0,459.0,411.0
2022-06-30 08:00:00+0000,0.0,455.0,419.0
2022-06-30 09:00:00+0000,0.0,421.0,407.0
2022-06-30 10:00:00+0000,0.0,424.0,413.0
2022-06-30 11:00:00+0000,0.0,422.0,420.0
2022-06-30 12:00:00+0000,0.0,421.0,425.0
2022-06-30 13:00:00+0000,0.0,384.0,411.0
2022-06-30 14:00:00+0000,0.0,409.0,373.0
2022-06-30 15:00:00+0000,0.0,368.0,390.0
2022-06-30 16:00:00+0000,0.0,124.0,232.0
2022-06-30 17:00:00+0000,6.0,251.0,274.0
2022-06-30 18:00:00+0000,2.0,284.0,277.0
2022-06-30 19:00:00+0000,0.0,233.0,261.0
2022-06-30 20:00:00+0000,5.0,429.0,391.0
2022-06-30 21:00:00+0000,11.0,361.0,415.0
2022-06-30 22:00:00+0000,0.0,27.0,258.0
2022-06-30 23:00:00+0000,0.0,5.0,259.0
2022-07-01 00:00:00+0000,0.0,5.0,255.0
2022-07-01 01:00:00+0000,0.0,15.0,273.0
2022-07-01 02:00:00+0000,0.0,26.0,284.0
2022-07-01 03:00:00+0000,0.0,51.0,272.0
2022-07-01 04:00:00+0000,0.0,212.0,373.0
2022-07-01 05:00:00+0000,4.0,387.0,426.0
2022-07-01 06:00:00+0000,6.0,548.0,490.0
2022-07-01 07:00:00+0000,4.0,602.0,510.0
2022-07-01 08:00:00+0000,1.0,613.0,519.0
2022-07-01 09:00:00+0000,0.0,572.0,513.0
2022-07-01 10:00:00+0000,0.0,485.0,464.0
2022-07-01 11:00:00+0000,1.0,596.0,536.0
2022-07-01 12:00:00+0000,1.0,610.0,545.0
2022-07-01 13:00:00+0000,7.0,584.0,555.0
2022-07-01 14:00:00+0000,6.0,512.0,473.0
2022-07-01 15:00:00+0000,2.0,430.0,444.0
2022-07-01 16:00:00+0000,0.0,121.0,264.0
2022-07-01 17:00:00+0000,1.0,77.0,232.0
2022-07-01 18:00:00+0000,0.0,119.0,237.0
2022-07-01 19:00:00+0000,10.0,318.0,350.0
2022-07-01 20:00:00+0000,2.0,402.0,394.0
2022-07-01 21:00:00+0000,0.0,318.0,423.0
2022-07-01 22:00:00+0000,0.0,0.0,179.0
2022-07-01 23:00:00+0000,0.0,0.0,115.0
2022-07-02 00:00:00+0000,0.0,0.0,88.0
2022-07-02 01:00:00+0000,0.0,0.0,99.0
2022-07-02 02:00:00+0000,0.0,0.0,127.0
2022-07-02 03:00:00+0000,0.0,0.0,152.0
2022-07-02 04:00:00+0000,0.0,1.0,225.0
2022-07-02 05:00:00+0000,0.0,59.0,312.0
2022-07-02 06:00:00+0000,0.0,27.0,263.0
2022-07-02 07:00:00+0000,0.0,65.0,276.0
2022-07-02 08:00:00+0000,0.0,13.0,228.0
2022-07-02 09:00:00+0000,0.0,10.0,245.0
2022-07-02 10:00:00+0000,0.0,36.0,271.0
2022-07-02 11:00:00+0000,0.0,4.0,264.0
2022-07-02 12:00:00+0000,0.0,30.0,286.0
2022-07-02 13:00:00+0000,0.0,4.0,266.0
2022-07-02 14:00:00+0000,0.0,21.0,243.0
2022-07-02 15:00:00+0000,0.0,79.0,273.0
2022-07-02 16:00:00+0000,0.0,301.0,373.0
2022-07-02 17:00:00+0000,2.0,435.0,442.0
