10:00 - 11:00,652,,n/e,n/e,814,,6423,,1179,,35,,n/e,n/e,n/e,n/e,668,,72,151,2759,,258,,n/e,n/e,n/e,n/e,2004,,n/e,n/e,6112,,30,,n/e,n/e,4474,
11:00 - 12:00,647,,n/e,n/e,815,,6905,,1178,,35,,n/e,n/e,n/e,n/e,667,,0,107,2431,,243,,n/e,n/e,n/e,n/e,1939,,n/e,n/e,6802,,33,,n/e,n/e,4074,
12:00 - 13:00,652,,n/e,n/e,815,,6684,,1180,,35,,n/e,n/e,n/e,n/e,668,,53,72,2405,,240,,n/e,n/e,n/e,n/e,1823,,n/e,n/e,6069,,34,,n/e,n/e,4748,
13:00 - 14:00,651,,n/e,n/e,814,,7169,,1182,,34,,n/e,n/e,n/e,n/e,668,,19,109,2506,,280,,n/e,n/e,n/e,n/e,1895,,n/e,n/e,4089,,39,,n/e,n/e,4646,
14:00 - 15:00,647,,n/e,n/e,814,,7434,,1178,,34,,n/e,n/e,n/e,n/e,668,,20,1,2824,,405,,n/e,n/e,n/e,n/e,1992,,n/e,n/e,1945,,39,,n/e,n/e,5001,
15:00 - 16:00,652,,n/e,n/e,806,,8110,,1180,,43,,n/e,n/e,n/e,n/e,668,,510,1,3539,,474,,n/e,n/e,n/e,n/e,2078,,n/e,n/e,245,,40,,n/e,n/e,5768,
16:00 - 17:00,660,,n/e,n/e,811,,9290,,1177,,82,,n/e,n/e,n/e,n/e,668,,723,1,4362,,734,,n/e,n/e,n/e,n/e,2123,,n/e,n/e,0,,42,,n/e,n/e,5896,
17:00 - 18:00,664,,n/e,n/e,815,,9369,,1176,,100,,n/e,n/e,n/e,n/e,669,,810,1,4922,,1031,,n/e,n/e,n/e,n/e,2076,,n/e,n/e,0,,40,,n/e,n/e,5991,
18:00 - 19:00,670,,n/e,n/e,815,,9382,,1211,,102,,n/e,n/e,n/e,n/e,669,,975,1,4909,,699,,n/e,n/e,n/e,n/e,2084,,n/e,n/e,0,,41,,n/e,n/e,5818,
19:00 - 20:00,671,,n/e,n/e,818,,9312,,1291,,100,,n/e,n/e,n/e,n/e,670,,964,1,4566,,618,,n/e,n/e,n/e,n/e,1957,,n/e,n/e,0,,41,,n/e,n/e,5787,
