snapshot, BE1 0 Electricity demand Residential and tertiary,BE1 0 H2 for industry,BE1 0 H2 for shipping,BE1 0 agriculture electricity,BE1 0 agriculture heat,BE1 0 agriculture machinery oil,BE1 0 gas for industry,BE1 0 industry electricity,BE1 0 kerosene for aviation,BE1 0 land transport EV,BE1 0 land transport fuel cell,BE1 0 land transport oil,BE1 0 low-temperature heat for industry,BE1 0 naphtha for industry,BE1 0 process emissions,BE1 0 residential rural heat,BE1 0 residential urban decentral heat,BE1 0 services rural heat,BE1 0 services urban decentral heat,BE1 0 shipping methanol,BE1 0 shipping oil,BE1 0 solid biomass for industry,BE1 0 urban central heat, DE1 0 Electricity demand Residential and tertiary,DE1 0 H2 for industry,DE1 0 H2 for shipping,DE1 0 agriculture electricity,DE1 0 agriculture heat,DE1 0 agriculture machinery oil,DE1 0 gas for industry,DE1 0 industry electricity,DE1 0 kerosene for aviation,DE1 0 land transport EV,DE1 0 land transport fuel cell,DE1 0 land transport oil,DE1 0 low-temperature heat for industry,DE1 0 naphtha for industry,DE1 0 process emissions,DE1 0 residential rural heat,DE1 0 residential urban decentral heat,DE1 0 services rural heat,DE1 0 services urban decentral heat,DE1 0 shipping methanol,DE1 0 shipping oil,DE1 0 solid biomass for industry,DE1 0 urban central heat,EU NH3, FR1 0 Electricity demand Residential and tertiary,FR1 0 H2 for industry,FR1 0 H2 for shipping,FR1 0 agriculture electricity,FR1 0 agriculture heat,FR1 0 agriculture machinery oil,FR1 0 gas for industry,FR1 0 industry electricity,FR1 0 kerosene for aviation,FR1 0 land transport EV,FR1 0 land transport fuel cell,FR1 0 land transport oil,FR1 0 low-temperature heat for industry,FR1 0 naphtha for industry,FR1 0 process emissions,FR1 0 residential rural heat,FR1 0 residential urban decentral heat,FR1 0 services rural heat,FR1 0 services urban decentral heat,FR1 0 shipping methanol,FR1 0 shipping oil,FR1 0 solid biomass for industry,FR1 0 urban central heat, GB0 0 Electricity demand Residential and tertiary,GB0 0 H2 for industry,GB0 0 H2 for shipping,GB0 0 agriculture electricity,GB0 0 agriculture heat,GB0 0 agriculture machinery oil,GB0 0 gas for industry,GB0 0 industry electricity,GB0 0 kerosene for aviation,GB0 0 land transport EV,GB0 0 land transport fuel cell,GB0 0 land transport oil,GB0 0 low-temperature heat for industry,GB0 0 naphtha for industry,GB0 0 process emissions,GB0 0 residential rural heat,GB0 0 residential urban decentral heat,GB0 0 services rural heat,GB0 0 services urban decentral heat,GB0 0 shipping methanol,GB0 0 shipping oil,GB0 0 solid biomass for industry,GB0 0 urban central heat, GB2 0 Electricity demand Residential and tertiary,GB2 0 H2 for industry,GB2 0 H2 for shipping,GB2 0 agriculture electricity,GB2 0 agriculture heat,GB2 0 agriculture machinery oil,GB2 0 gas for industry,GB2 0 industry electricity,GB2 0 kerosene for aviation,GB2 0 land transport EV,GB2 0 land transport fuel cell,GB2 0 land transport oil,GB2 0 low-temperature heat for industry,GB2 0 naphtha for industry,GB2 0 process emissions,GB2 0 residential rural heat,GB2 0 residential urban decentral heat,GB2 0 services rural heat,GB2 0 services urban decentral heat,GB2 0 shipping methanol,GB2 0 shipping oil,GB2 0 solid biomass for industry,GB2 0 urban central heat, NL1 0 Electricity demand Residential and tertiary,NL1 0 H2 for industry,NL1 0 H2 for shipping,NL1 0 agriculture electricity,NL1 0 agriculture heat,NL1 0 agriculture machinery oil,NL1 0 gas for industry,NL1 0 industry electricity,NL1 0 kerosene for aviation,NL1 0 land transport EV,NL1 0 land transport fuel cell,NL1 0 land transport oil,NL1 0 low-temperature heat for industry,NL1 0 naphtha for industry,NL1 0 process emissions,NL1 0 residential rural heat,NL1 0 residential urban decentral heat,NL1 0 services rural heat,NL1 0 services urban decentral heat,NL1 0 shipping methanol,NL1 0 shipping oil,NL1 0 solid biomass for industry,NL1 0 urban central heat
2013-01-14 19:00:00,4101.43752774819,3666.66666666667,27.1377534246575,194.455978176129,394.158516029322,172.173135464232,1340.18264840183,6760.27397260274,1068.51186822306,827.563506918369,153.357621154212,1840.29145385054,325.342465753425,4340.18264840183,-429.223744292237,760.902665676127,12905.5221333802,156.333649985477,2651.54463388152,58.9951161405598,67.8443835616437,721.461187214612,4142.98604449921,37186.5552592158,11918.9497716895,147.92884038264,774.00095530664,1387.0665336936,988.643150684931,10938.3561643836,35739.7260273973,6246.83226792057,5344.91814761471,990.478586271231,11885.7430352548,1000,7413.24200913242,-1768.26484018265,27235.3358930028,67807.680829676,7659.42835618716,19069.6408281692,321.584435614434,369.822100956599,7407.53424657534,22502.7361598175,238.584474885845,28972.2303508983,4676.94063926941,21.1692591402367,1387.22247289075,1381.39657483477,1422.48671993912,5172.37442922374,17132.4200913242,5026.41082883702,3903.23232972657,723.316603372318,8679.79924046782,386.986301369863,3825.34246575342,-878.995433789954,12992.1053292422,43406.1867501929,3793.61722654303,12674.3475072859,46.0201285657319,52.9231478505917,2454.33789954338,11831.7606221752,37351.7318116655,3392.69406392694,67.5184985668755,534.890839897924,467.968188119434,375.388864243343,4140.41095890411,13910.9589041096,8471.22873582743,4273.95455296594,843.114618187331,10117.375418248,160.958904109589,2071.91780821918,-639.269406392694,9933.91330831987,48628.2280220465,2342.66914454894,11467.7716430169,146.779344710599,168.796246417189,1670.09132420091,11106.4129274919,1062.3658673238,0,1.01900630129654,15.1643005686571,13.267025216897,10.6423762437196,42.2374429223744,308.219178082192,240.161635148672,121.167772232413,23.902528385906,286.830340630872,12.5570776255708,65.0684931506849,-22.8310502283105,968.38975825115,592.935083651424,228.405800099584,139.850520964921,2.21523108977508,2.54751575324134,124.429223744292,135.413887703572,12190.8700595001,5081.0502283105,123.555268034247,906.027371976225,2029.9509660177,257.845471841704,3165.52511415525,9259.13242009132,2695.76395000607,865.776769178231,160.439005178184,1925.26806213821,366.438356164383,4118.72146118722,-165.525114155251,1879.11871477934,18894.4491649563,690.146461957156,6939.3897997313,268.598408770102,308.888170085617,264.840182648402,5219.35211143955
2013-01-14 20:00:00,3943.11849346396,3666.66666666667,27.1377534246575,194.455978176129,394.158516029322,172.173135464232,1340.18264840183,6760.27397260274,1068.51186822306,592.850338802536,115.22467445335,1382.6960934402,325.342465753425,4340.18264840183,-429.223744292237,696.717656862163,11816.892681486,136.71271540655,2318.7577783368,58.9951161405598,67.8443835616437,721.461187214612,3764.45016667322,35769.5238372517,11918.9497716895,147.92884038264,774.00095530664,1387.0665336936,988.643150684931,10938.3561643836,35739.7260273973,6246.83226792057,3828.99500545252,744.192377249733,8930.3085269968,1000,7413.24200913242,-1768.26484018265,24966.0210874675,62157.7790021265,6752.90829234667,16812.6823167676,321.584435614434,369.822100956599,7407.53424657534,20454.7219178421,238.584474885845,27830.1610559887,4676.94063926941,21.1692591402367,1387.22247289075,1381.39657483477,1422.48671993912,5172.37442922374,17132.4200913242,5026.41082883702,2796.19943334653,543.461221705245,6521.53466046295,386.986301369863,3825.34246575342,-878.995433789954,11903.2047079429,39768.2064134622,3350.59214558694,11194.2156185983,46.0201285657319,52.9231478505917,2454.33789954338,10751.9513890722,34678.0378103139,3392.69406392694,67.5184985668755,534.890839897924,467.968188119434,375.388864243343,4140.41095890411,13910.9589041096,8471.22873582743,3223.11680443495,597.282893334571,7167.39472001486,160.958904109589,2071.91780821918,-639.269406392694,9807.64171493431,48010.1066789986,2224.35381848537,10888.5976079965,146.779344710599,168.796246417189,1670.09132420091,10885.1393495647,977.915404195938,0,1.01900630129654,15.1643005686571,13.267025216897,10.6423762437196,42.2374429223744,308.219178082192,240.161635148672,91.3762366909637,16.9331322270747,203.197586724896,12.5570776255708,65.0684931506849,-22.8310502283105,956.221017250521,585.484288760562,217.003929637772,132.869273013408,2.21523108977508,2.54751575324134,124.429223744292,132.74694253369,11466.0395841516,5081.0502283105,123.555268034247,906.027371976225,2029.9509660177,257.845471841704,3165.52511415525,9259.13242009132,2695.76395000607,620.225573800355,120.545245825678,1446.54294990813,366.438356164383,4118.72146118722,-165.525114155251,1720.77222233312,17302.2827262726,607.172467784131,6105.09024080231,268.598408770102,308.888170085617,264.840182648402,4729.11988365151
2013-01-14 21:00:00,4237.36263914429,3666.66666666667,27.1377534246575,194.455978176129,394.158516029322,172.173135464232,1340.18264840183,6760.27397260274,1068.51186822306,439.369221683326,90.9016130424323,1090.81935650919,325.342465753425,4340.18264840183,-429.223744292237,576.446259144373,9776.99289498666,120.427247462252,2042.54312370575,58.9951161405598,67.8443835616437,721.461187214612,3147.64817240144,35275.7610014001,11918.9497716895,147.92884038264,774.00095530664,1387.0665336936,988.643150684931,10938.3561643836,35739.7260273973,6246.83226792057,2837.71880568219,587.09896840083,7045.18762080996,1000,7413.24200913242,-1768.26484018265,20713.7249739857,51570.8584372761,6000.49237754148,14939.3961416782,321.584435614434,369.822100956599,7407.53424657534,17227.3118249076,238.584474885845,30439.4163592054,4676.94063926941,21.1692591402367,1387.22247289075,1381.39657483477,1422.48671993912,5172.37442922374,17132.4200913242,5026.41082883702,2072.30035692031,428.740648766325,5144.8877851959,386.986301369863,3825.34246575342,-878.995433789954,9862.79679775592,32951.2722406146,2982.87924560211,9965.69919245201,46.0201285657319,52.9231478505917,2454.33789954338,9054.53807364648,31883.2142238273,3392.69406392694,67.5184985668755,534.890839897924,467.968188119434,375.388864243343,4140.41095890411,13910.9589041096,8471.22873582743,2308.97794977067,448.766265563195,5385.19518675834,160.958904109589,2071.91780821918,-639.269406392694,9010.38236586793,44107.383933609,1966.80737709168,9627.86312304084,146.779344710599,168.796246417189,1670.09132420091,9930.87469878464,897.703527409959,0,1.01900630129654,15.1643005686571,13.267025216897,10.6423762437196,42.2374429223744,308.219178082192,240.161635148672,65.4601519132502,12.7226454978604,152.671745974324,12.5570776255708,65.0684931506849,-22.8310502283105,879.389464967051,538.441119941284,192.184565482924,117.672631747905,2.21523108977508,2.54751575324134,124.429223744292,121.245441138989,10531.4669171204,5081.0502283105,123.555268034247,906.027371976225,2029.9509660177,257.845471841704,3165.52511415525,9259.13242009132,2695.76395000607,459.657370153788,95.0990518492376,1141.18862219085,366.438356164383,4118.72146118722,-165.525114155251,1424.05879466319,14318.8433450476,538.303662535355,5412.6176846035,268.598408770102,308.888170085617,264.840182648402,3986.45524297291
2013-01-14 22:00:00,4298.62114090559,3666.66666666667,27.1377534246575,194.455978176129,394.158516029322,172.173135464232,1340.18264840183,6760.27397260274,1068.51186822306,323.725569939724,58.7400879094467,704.88105491336,325.342465753425,4340.18264840183,-429.223744292237,434.644782669107,7371.9256298176,118.76314550663,2014.31861406836,58.9951161405598,67.8443835616437,721.461187214612,2499.64080597215,33230.6904978677,11918.9497716895,147.92884038264,774.00095530664,1387.0665336936,988.643150684931,10938.3561643836,35739.7260273973,6246.83226792057,2090.82041336125,379.379901645004,4552.55881974005,1000,7413.24200913242,-1768.26484018265,15700.2148731336,39088.7471796624,5923.60807802049,14747.9776821,321.584435614434,369.822100956599,7407.53424657534,13944.6473735016,238.584474885845,30649.2728086974,4676.94063926941,21.1692591402367,1387.22247289075,1381.39657483477,1422.48671993912,5172.37442922374,17132.4200913242,5026.41082883702,1526.86301411854,277.049686534509,3324.59623841411,386.986301369863,3825.34246575342,-878.995433789954,7457.13044842799,24914.0219127131,2945.30514837228,9840.16539789007,46.0201285657319,52.9231478505917,2454.33789954338,7332.36996262138,28780.7150635573,3392.69406392694,67.5184985668755,534.890839897924,467.968188119434,375.388864243343,4140.41095890411,13910.9589041096,8471.22873582743,1711.21407592314,354.035085039349,4248.42102047219,160.958904109589,2071.91780821918,-639.269406392694,7516.45881537483,36794.3691320765,1753.04261993331,8581.4475734438,146.779344710599,168.796246417189,1670.09132420091,8385.958467493,813.149685941728,0,1.01900630129654,15.1643005686571,13.267025216897,10.6423762437196,42.2374429223744,308.219178082192,240.161635148672,48.5133837580156,10.0369908043505,120.443889652206,12.5570776255708,65.0684931506849,-22.8310502283105,735.420672990351,450.290510141299,171.584376551266,105.059348053655,2.21523108977508,2.54751575324134,124.429223744292,102.624946314521,9638.76387966789,5081.0502283105,123.555268034247,906.027371976225,2029.9509660177,257.845471841704,3165.52511415525,9259.13242009132,2695.76395000607,338.673800499569,61.452448188369,737.429378260428,366.438356164383,4118.72146118722,-165.525114155251,1074.22996642958,10801.3311413163,531.266424558045,5341.85859196171,268.598408770102,308.888170085617,264.840182648402,3261.49712146635
2013-01-14 23:00:00,3994.44860750473,3666.66666666667,27.1377534246575,194.455978176129,394.158516029322,172.173135464232,1340.18264840183,6760.27397260274,1068.51186822306,231.114671993553,39.4521215883007,473.425459059608,325.342465753425,4340.18264840183,-429.223744292237,364.082067550655,6175.12514161928,127.216982137464,2157.7024930751,58.9951161405598,67.8443835616437,721.461187214612,2219.10653969847,31694.8632010953,11918.9497716895,147.92884038264,774.00095530664,1387.0665336936,988.643150684931,10938.3561643836,35739.7260273973,6246.83226792057,1492.68182343886,254.80625822232,3057.67509866784,1000,7413.24200913242,-1768.26484018265,13205.4109135174,32877.4461224308,6314.18949968789,15720.4063124085,321.584435614434,369.822100956599,7407.53424657534,12587.688367994,238.584474885845,28450.247699889,4676.94063926941,21.1692591402367,1387.22247289075,1381.39657483477,1422.48671993912,5172.37442922374,17132.4200913242,5026.41082883702,1090.06046310398,186.077316329692,2232.92779595631,386.986301369863,3825.34246575342,-878.995433789954,6260.03184623336,20914.555762427,3136.18604870345,10477.8920631882,46.0201285657319,52.9231478505917,2454.33789954338,6623.1167897134,25763.060513879,3392.69406392694,67.5184985668755,534.890839897924,467.968188119434,375.388864243343,4140.41095890411,13910.9589041096,8471.22873582743,1260.81601686785,228.775390471149,2745.30468565379,160.958904109589,2071.91780821918,-639.269406392694,5755.10433525009,28172.2335618552,1731.19944344939,8474.52143730608,146.779344710599,168.796246417189,1670.09132420091,6772.7302273321,730.958140508891,0,1.01900630129654,15.1643005686571,13.267025216897,10.6423762437196,42.2374429223744,308.219178082192,240.161635148672,35.7444764715165,6.48584444721178,77.8301333665414,12.5570776255708,65.0684931506849,-22.8310502283105,565.679673417375,346.359842841969,169.479382405281,103.770481799752,2.21523108977508,2.54751575324134,124.429223744292,83.1810789527169,8672.43547137575,5081.0502283105,123.555268034247,906.027371976225,2029.9509660177,257.845471841704,3165.52511415525,9259.13242009132,2695.76395000607,241.786536447652,41.2738479650178,495.286175580214,366.438356164383,4118.72146118722,-165.525114155251,900.149466279239,9050.96000465984,567.016433739558,5701.32323132386,268.598408770102,308.888170085617,264.840182648402,2980.48465663713
2013-01-15 00:00:00,3759.16139377718,3666.66666666667,27.1377534246575,194.455978176129,394.158516029322,172.173135464232,1340.18264840183,6760.27397260274,1068.51186822306,158.538065945861,31.5207535488663,378.249042586395,325.342465753425,4340.18264840183,-429.223744292237,355.463214586408,6028.94245267366,122.27441248147,2073.87253036296,58.9951161405598,67.8443835616437,721.461187214612,2157.85211300399,30041.9531285675,11918.9497716895,147.92884038264,774.00095530664,1387.0665336936,988.643150684931,10938.3561643836,35739.7260273973,6246.83226792057,1023.9371101768,203.580566640966,2442.96679969159,1000,7413.24200913242,-1768.26484018265,14051.7277029338,34984.5168397883,6649.73721042243,16555.8177852834,321.584435614434,369.822100956599,7407.53424657534,13349.8423929827,238.584474885845,28252.8507338918,4676.94063926941,21.1692591402367,1387.22247289075,1381.39657483477,1422.48671993912,5172.37442922374,17132.4200913242,5026.41082883702,747.750353077432,148.668740562789,1784.02488675346,386.986301369863,3825.34246575342,-878.995433789954,6370.2605640148,21282.8261995891,3152.54516919786,10532.5473343128,46.0201285657319,52.9231478505917,2454.33789954338,6712.34482235726,25330.901617926,3392.69406392694,67.5184985668755,534.890839897924,467.968188119434,375.388864243343,4140.41095890411,13910.9589041096,8471.22873582743,900.123769144607,153.654426516907,1843.85311820289,160.958904109589,2071.91780821918,-639.269406392694,5299.08079782824,25939.9192791649,2011.00997208894,9844.24248955825,146.779344710599,168.796246417189,1670.09132420091,6613.31335001747,715.701463593747,0,1.01900630129654,15.1643005686571,13.267025216897,10.6423762437196,42.2374429223744,308.219178082192,240.161635148672,25.5187532972263,4.35614471889568,52.2737366267482,12.5570776255708,65.0684931506849,-22.8310502283105,523.717260605585,320.666689296327,197.24117578792,120.768742202026,2.21523108977508,2.54751575324134,124.429223744292,81.5743207463695,8056.48879038412,5081.0502283105,123.555268034247,906.027371976225,2029.9509660177,257.845471841704,3165.52511415525,9259.13242009132,2695.76395000607,165.858660246497,32.9762440482923,395.714928579507,366.438356164383,4118.72146118722,-165.525114155251,926.635211543335,9317.27291163721,576.799978562703,5799.69630847971,268.598408770102,308.888170085617,264.840182648402,3054.16416528081
2013-01-15 01:00:00,3507.99297318036,3666.66666666667,27.1377534246575,194.455978176129,394.158516029322,172.173135464232,1340.18264840183,6760.27397260274,1068.51186822306,123.4920403805,30.0660669923326,360.792803907991,325.342465753425,4340.18264840183,-429.223744292237,351.65330228575,5964.32327108794,132.232901421661,2242.77652456628,58.9951161405598,67.8443835616437,721.461187214612,2185.62409147471,29258.9436561325,11918.9497716895,147.92884038264,774.00095530664,1387.0665336936,988.643150684931,10938.3561643836,35739.7260273973,6246.83226792057,797.588151480451,194.185299075265,2330.22358890318,1000,7413.24200913242,-1768.26484018265,13903.5792483705,34615.6723664944,7155.76245270043,17815.6663237757,321.584435614434,369.822100956599,7407.53424657534,13580.6279307258,238.584474885845,26750.799491946,4676.94063926941,21.1692591402367,1387.22247289075,1381.39657483477,1422.48671993912,5172.37442922374,17132.4200913242,5026.41082883702,582.454543303843,141.807660356118,1701.69192427341,386.986301369863,3825.34246575342,-878.995433789954,6302.629614421,21056.8734726239,3387.82133566385,11318.5970899676,46.0201285657319,52.9231478505917,2454.33789954338,6830.51298991112,24705.9061251926,3392.69406392694,67.5184985668755,534.890839897924,467.968188119434,375.388864243343,4140.41095890411,13910.9589041096,8471.22873582743,617.459204303851,122.764077442367,1473.1689293084,160.958904109589,2071.91780821918,-639.269406392694,5511.81769129878,26981.3032577953,2070.55592307857,10135.7302439448,146.779344710599,168.796246417189,1670.09132420091,6859.64295479605,692.405706240717,0,1.01900630129654,15.1643005686571,13.267025216897,10.6423762437196,42.2374429223744,308.219178082192,240.161635148672,17.5051361222307,3.48039493389943,41.7647392067932,12.5570776255708,65.0684931506849,-22.8310502283105,544.310825144929,333.275916943332,203.005336200618,124.298078305968,2.21523108977508,2.54751575324134,124.429223744292,84.5566195875316,7752.92025199811,5081.0502283105,123.555268034247,906.027371976225,2029.9509660177,257.845471841704,3165.52511415525,9259.13242009132,2695.76395000607,129.194362542623,31.4543864306545,377.452637167854,366.438356164383,4118.72146118722,-165.525114155251,916.678262195896,9217.15626024974,621.412033522874,6248.26839600116,268.598408770102,308.888170085617,264.840182648402,3124.56452733363
2013-01-15 02:00:00,3246.01578598937,3666.66666666667,27.1377534246575,194.455978176129,394.158516029322,172.173135464232,1340.18264840183,6760.27397260274,1068.51186822306,118.373634206996,35.2643347190709,423.172016628851,325.342465753425,4340.18264840183,-429.223744292237,380.100465264917,6446.81007001812,149.418088851109,2534.25114640896,58.9951161405598,67.8443835616437,721.461187214612,2391.73694123058,28447.5902567558,11918.9497716895,147.92884038264,774.00095530664,1387.0665336936,988.643150684931,10938.3561643836,35739.7260273973,6246.83226792057,764.530311429611,227.75893454436,2733.10721453232,1000,7413.24200913242,-1768.26484018265,15009.7472909647,37369.6934614017,8029.00122263904,19989.7645626489,321.584435614434,369.822100956599,7407.53424657534,14857.0964844976,238.584474885845,25006.5395224625,4676.94063926941,21.1692591402367,1387.22247289075,1381.39657483477,1422.48671993912,5172.37442922374,17132.4200913242,5026.41082883702,558.313400918912,166.325472560203,1995.90567072244,386.986301369863,3825.34246575342,-878.995433789954,6807.60413711492,22743.9763616997,3793.83323593141,12675.0691873842,46.0201285657319,52.9231478505917,2454.33789954338,7472.64044380597,24046.7179412311,3392.69406392694,67.5184985668755,534.890839897924,467.968188119434,375.388864243343,4140.41095890411,13910.9589041096,8471.22873582743,480.965227727966,117.098500545425,1405.1820065451,160.958904109589,2071.91780821918,-639.269406392694,5455.84658891701,26707.3150071644,2225.15687916571,10892.5287292644,146.779344710599,168.796246417189,1670.09132420091,6948.87168652455,669.051127697925,0,1.01900630129654,15.1643005686571,13.267025216897,10.6423762437196,42.2374429223744,308.219178082192,240.161635148672,13.635494819338,3.31977429029958,39.8372914835949,12.5570776255708,65.0684931506849,-22.8310502283105,538.892655825855,329.958427625555,217.971000465479,133.461400529459,2.21523108977508,2.54751575324134,124.429223744292,85.6368904821035,7601.52367518899,5081.0502283105,123.555268034247,906.027371976225,2029.9509660177,257.845471841704,3165.52511415525,9259.13242009132,2695.76395000607,123.839610764432,36.8926874192249,442.712249030699,366.438356164383,4118.72146118722,-165.525114155251,991.023007825086,9964.68913612623,698.398264135557,7022.36127755907,268.598408770102,308.888170085617,264.840182648402,3431.98692091369
2013-01-15 03:00:00,3013.89074818993,3666.66666666667,27.1377534246575,194.455978176129,394.158516029322,172.173135464232,1340.18264840183,6760.27397260274,1068.51186822306,149.411803732481,56.9156195242625,682.987434291149,325.342465753425,4340.18264840183,-429.223744292237,499.874124834232,8478.26781658051,180.612396829994,3063.33173741891,58.9951161405598,67.8443835616437,721.461187214612,3073.6312055974,27880.3410021304,11918.9497716895,147.92884038264,774.00095530664,1387.0665336936,988.643150684931,10938.3561643836,35739.7260273973,6246.83226792057,964.994051285973,367.596353796171,4411.15624555405,1000,7413.24200913242,-1768.26484018265,19667.1465070891,48965.1972137341,9614.09182699808,23936.1567866606,321.584435614434,369.822100956599,7407.53424657534,18882.7176466737,238.584474885845,23337.015840587,4676.94063926941,21.1692591402367,1387.22247289075,1381.39657483477,1422.48671993912,5172.37442922374,17132.4200913242,5026.41082883702,704.706016995631,268.444517352831,3221.33420823398,386.986301369863,3825.34246575342,-878.995433789954,8933.74397807593,29847.3380305789,4530.82026688664,15137.3180598677,46.0201285657319,52.9231478505917,2454.33789954338,9490.77410870175,22486.1151608511,3392.69406392694,67.5184985668755,534.890839897924,467.968188119434,375.388864243343,4140.41095890411,13910.9589041096,8471.22873582743,461.030538955653,137.344226612288,1648.13071934745,160.958904109589,2071.91780821918,-639.269406392694,5873.76147669617,28753.0808424382,2491.94900225647,12198.5224291769,146.779344710599,168.796246417189,1670.09132420091,7568.31433892926,610.149467644137,0,1.01900630129654,15.1643005686571,13.267025216897,10.6423762437196,42.2374429223744,308.219178082192,240.161635148672,13.0703409790821,3.89374612232272,46.7249534678726,12.5570776255708,65.0684931506849,-22.8310502283105,579.348060965181,354.728855881383,243.796981389137,149.2743828838,2.21523108977508,2.54751575324134,124.429223744292,93.1364338306256,7422.29778544966,5081.0502283105,123.555268034247,906.027371976225,2029.9509660177,257.845471841704,3165.52511415525,9259.13242009132,2695.76395000607,156.310987170389,59.5437338349841,714.52480601981,366.438356164383,4118.72146118722,-165.525114155251,1304.04340498311,13112.0943187686,838.142575783288,8427.48367443219,268.598408770102,308.888170085617,264.840182648402,4351.75902551689
2013-01-15 04:00:00,2895.18423593256,3666.66666666667,27.1377534246575,194.455978176129,394.158516029322,172.173135464232,1340.18264840183,6760.27397260274,1068.51186822306,285.64673444611,141.531010303484,1698.37212364181,325.342465753425,4340.18264840183,-429.223744292237,733.547213142557,12441.5516230036,212.987849201403,3612.44548876336,58.9951161405598,67.8443835616437,721.461187214612,4275.32304048782,27608.228547425,11918.9497716895,147.92884038264,774.00095530664,1387.0665336936,988.643150684931,10938.3561643836,35739.7260273973,6246.83226792057,1844.88368806057,914.09500189084,10969.1400226901,1000,7413.24200913242,-1768.26484018265,28753.525450756,71587.5098494284,11259.2004602952,28031.9755999478,321.584435614434,369.822100956599,7407.53424657534,25803.1780292764,238.584474885845,22706.0353367386,4676.94063926941,21.1692591402367,1387.22247289075,1381.39657483477,1422.48671993912,5172.37442922374,17132.4200913242,5026.41082883702,1347.26284985988,667.535978154139,8010.43173784967,386.986301369863,3825.34246575342,-878.995433789954,13081.7483439708,43705.6810461178,5295.71264838098,17692.7977695507,46.0201285657319,52.9231478505917,2454.33789954338,12953.7300871168,19847.3779919495,3392.69406392694,67.5184985668755,534.890839897924,467.968188119434,375.388864243343,4140.41095890411,13910.9589041096,8471.22873582743,581.915093361647,221.669621956362,2660.03546347634,160.958904109589,2071.91780821918,-639.269406392694,7633.34627376248,37366.5535072544,2976.22627232992,14569.1436319312,146.779344710599,168.796246417189,1670.09132420091,9598.29774560332,500.280487606731,0,1.01900630129654,15.1643005686571,13.267025216897,10.6423762437196,42.2374429223744,308.219178082192,240.161635148672,16.497450924488,6.2843939801406,75.4127277616872,12.5570776255708,65.0684931506849,-22.8310502283105,749.681107056451,459.022027171342,290.675934912152,177.9778837127,2.21523108977508,2.54751575324134,124.429223744292,117.713330960968,7542.13361743747,5081.0502283105,123.555268034247,906.027371976225,2029.9509660177,257.845471841704,3165.52511415525,9259.13242009132,2695.76395000607,298.836650973131,148.066293178353,1776.79551814024,366.438356164383,4118.72146118722,-165.525114155251,1914.73229242655,19252.5419917399,983.178180002778,9885.80976606267,268.598408770102,308.888170085617,264.840182648402,5886.98094692155
2013-01-15 05:00:00,3335.20043564487,3666.66666666667,27.1377534246575,194.455978176129,394.158516029322,172.173135464232,1340.18264840183,6760.27397260274,1068.51186822306,588.887453987838,283.370377980485,3400.44453576582,325.342465753425,4340.18264840183,-429.223744292237,790.43029168005,13406.3344555465,223.627533351984,3792.90310245234,58.9951161405598,67.8443835616437,721.461187214612,4580.3108159674,32194.0869084621,11918.9497716895,147.92884038264,774.00095530664,1387.0665336936,988.643150684931,10938.3561643836,35739.7260273973,6246.83226792057,3803.40023866313,1830.18156685555,21962.1788022666,1000,7413.24200913242,-1768.26484018265,30965.4241799415,77094.4631561694,11799.8395856077,29378.0021515294,321.584435614434,369.822100956599,7407.53424657534,27578.2189112653,238.584474885845,25697.1491150394,4676.94063926941,21.1692591402367,1387.22247289075,1381.39657483477,1422.48671993912,5172.37442922374,17132.4200913242,5026.41082883702,2777.50834801181,1336.52633468451,16038.3160162141,386.986301369863,3825.34246575342,-878.995433789954,14091.4977328595,47079.2197786238,5547.08252129964,18532.6160569473,46.0201285657319,52.9231478505917,2454.33789954338,13842.6558495992,17867.5291366107,3392.69406392694,67.5184985668755,534.890839897924,467.968188119434,375.388864243343,4140.41095890411,13910.9589041096,8471.22873582743,1112.51013635627,551.221717541022,6614.66061049226,160.958904109589,2071.91780821918,-639.269406392694,11066.2180349606,54171.055982042,3478.84026531965,17029.526272648,146.779344710599,168.796246417189,1670.09132420091,13158.6639976997,396.130755239986,0,1.01900630129654,15.1643005686571,13.267025216897,10.6423762437196,42.2374429223744,308.219178082192,240.161635148672,31.5399644843489,15.6272853847313,187.527424616775,12.5570776255708,65.0684931506849,-22.8310502283105,1081.9933121292,662.493370640564,339.329917812916,207.768216763452,2.21523108977508,2.54751575324134,124.429223744292,160.818531541922,8698.15869763574,5081.0502283105,123.555268034247,906.027371976225,2029.9509660177,257.845471841704,3165.52511415525,9259.13242009132,2695.76395000607,616.079700302053,296.455182324706,3557.46218789648,366.438356164383,4118.72146118722,-165.525114155251,2063.39238930764,20747.3121844295,1030.84185437499,10365.0657414078,268.598408770102,308.888170085617,264.840182648402,6285.8042755895
