name,bus,bus0,bus1,bus2,bus3,bus4,efficiency,efficiency2,efficiency3,efficiency4,carrier,start_up_cost,shut_down_cost,stand_by_cost,min_up_time,min_down_time,up_time_before,down_time_before,ramp_limit_up,ramp_limit_down,ramp_limit_start_up,ramp_limit_shut_down,p_nom_opt,urban central heat_fraction,services urban decentral heat_fraction,services rural heat_fraction,residential rural heat_fraction,residential urban decentral heat_fraction
NL1 0 Haber-Bosch-2030,,NL1 0,EU NH3,NL1 0 H2,,,4.043671653861707,-4.643752527294784,1.0,1.0,Haber-Bosch,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,0.0376625502790295,0.0,0.0,0.0,0.0,0.0
NL1 0 ammonia cracker-2030,,EU NH3,NL1 0 H2,,,,0.684931506849315,1.0,1.0,1.0,ammonia cracker,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,0.0572175465650621,0.0,0.0,0.0,0.0,0.0
NL1 0 solid biomass for industry,,NL1 0 solid biomass,NL1 0 solid biomass for industry,,,,1.0,1.0,1.0,1.0,solid biomass for industry,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,0.0058916347976013,0.0,0.0,0.0,0.0,0.0
NL1 0 solid biomass for industry CC-2030,,NL1 0 solid biomass,NL1 0 solid biomass for industry,co2 atmosphere,NL1 0 co2 stored,,0.9,-0.33003,0.33003,1.0,solid biomass for industry CC,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,1041.3868486842655,0.0,0.0,0.0,0.0,0.0
NL1 0 gas for industry,,NL1 0 gas,NL1 0 gas for industry,co2 atmosphere,,,1.0,0.198,1.0,1.0,gas for industry,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,0.0087958867354543,0.0,0.0,0.0,0.0,0.0
NL1 0 gas for industry CC-2030,,NL1 0 gas,NL1 0 gas for industry,co2 atmosphere,NL1 0 co2 stored,,0.9,0.0197999999999999,0.1782,1.0,gas for industry CC,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,8807.782970612261,0.0,0.0,0.0,0.0,0.0
NL1 0 methanolisation-2030,,NL1 0 H2,EU methanol,NL1 0,NL1 0 co2 stored,,0.8787,-0.2380849161405695,-0.217926142704794,1.0,methanolisation,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,0.1330706683151251,0.0,0.0,0.0,0.0,0.0
NL1 0 shipping methanol,,EU methanol,NL1 0 shipping methanol,co2 atmosphere,,,1.0,0.2480097219811016,1.0,1.0,shipping methanol,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,36.14043647364659,0.0,0.0,0.0,0.0,0.0
NL1 0 shipping oil,,NL1 0 oil,NL1 0 shipping oil,co2 atmosphere,,,1.0,0.2571,1.0,1.0,shipping oil,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,748.110883767856,0.0,0.0,0.0,0.0,0.0
NL1 0 Fischer-Tropsch-2030,,NL1 0 H2,NL1 0 oil,NL1 0 co2 stored,NL1 0 urban central heat,,0.799,-0.2054229,0.1509999999999999,1.0,Fischer-Tropsch,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,0.0276155585596724,0.0,0.0,0.0,0.0,0.0
NL1 0 naphtha for industry,,NL1 0 oil,NL1 0 naphtha for industry,co2 atmosphere,,,1.0,0.2571,1.0,1.0,naphtha for industry,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,16658.675738663016,0.0,0.0,0.0,0.0,0.0
NL1 0 kerosene for aviation,,NL1 0 oil,NL1 0 kerosene for aviation,co2 atmosphere,,,1.0,0.2571,1.0,1.0,kerosene for aviation,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,5321.120350831132,0.0,0.0,0.0,0.0,0.0
NL1 0 process emissions,,NL1 0 process emissions,co2 atmosphere,,,,1.0,1.0,1.0,1.0,process emissions,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,0.0030628669954374,0.0,0.0,0.0,0.0,0.0
NL1 0 process emissions CC-2030,,NL1 0 process emissions,co2 atmosphere,NL1 0 co2 stored,,,0.0999999999999999,0.9,1.0,1.0,process emissions CC,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,337.91261002598924,0.0,0.0,0.0,0.0,0.0
NL1 0 coal for industry,,EU coal,NL1 0 coal for industry,co2 atmosphere,,,1.0,0.3361,1.0,1.0,coal for industry,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,2275.4497157852784,0.0,0.0,0.0,0.0,0.0
NL1 0 agriculture machinery oil,,NL1 0 oil,NL1 0 agriculture machinery oil,co2 atmosphere,,,1.0,0.2571,1.0,1.0,agriculture machinery oil,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,872.8372671553168,0.0,0.0,0.0,0.0,0.0
NL1 0 urban central DAC-2030,,NL1 0,NL1 0 urban central heat,co2 atmosphere,NL1 0 co2 stored,,-2.5454545454545454,-1.818181818181818,1.818181818181818,1.0,DAC,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,1090.1837542043404,0.0,0.0,0.0,0.0,0.0
NL1 0 electricity distribution grid-2030,,NL1 0,NL1 0 low voltage,,,,1.0,1.0,1.0,1.0,electricity distribution grid,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,23017.667169482247,0.0,0.0,0.0,0.0,0.0
NL1 0 coal-1975,,EU coal,NL1 0,co2 atmosphere,,,0.33,0.3361,1.0,1.0,coal,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,485.0,0.0,0.0,0.0,0.0,0.0
NL1 0 CCGT-1985,,NL1 0 gas,NL1 0,co2 atmosphere,,,0.58,0.198,1.0,1.0,CCGT,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,85.0,0.0,0.0,0.0,0.0,0.0
NL1 0 CCGT-1995,,NL1 0 gas,NL1 0,co2 atmosphere,,,0.58,0.198,1.0,1.0,CCGT,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,1378.0,0.0,0.0,0.0,0.0,0.0
NL1 0 CCGT-2000,,NL1 0 gas,NL1 0,co2 atmosphere,,,0.58,0.198,1.0,1.0,CCGT,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,2012.5,0.0,0.0,0.0,0.0,0.0
NL1 0 CCGT-2005,,NL1 0 gas,NL1 0,co2 atmosphere,,,0.58,0.198,1.0,1.0,CCGT,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,928.0,0.0,0.0,0.0,0.0,0.0
NL1 0 CCGT-2010,,NL1 0 gas,NL1 0,co2 atmosphere,,,0.58,0.198,1.0,1.0,CCGT,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,2630.5,0.0,0.0,0.0,0.0,0.0
NL1 0 CCGT-2015,,NL1 0 gas,NL1 0,co2 atmosphere,,,0.58,0.198,1.0,1.0,CCGT,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,2694.0,0.0,0.0,0.0,0.0,0.0
NL1 0 CCGT-2020,,NL1 0 gas,NL1 0,co2 atmosphere,,,0.58,0.198,1.0,1.0,CCGT,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,144.0,0.0,0.0,0.0,0.0,0.0
NL1 0 CCGT-2025,,NL1 0 gas,NL1 0,co2 atmosphere,,,0.58,0.198,1.0,1.0,CCGT,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,107.0,0.0,0.0,0.0,0.0,0.0
NL1 0 residential rural ground heat pump-2015,,NL1 0 low voltage,NL1 0 residential rural heat,,,,1.0,1.0,1.0,1.0,residential rural ground heat pump,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,36.30424193629116,0.0,0.0,0.0,0.21751628932704445,0.0
NL1 0 residential rural gas boiler-2015,,NL1 0 gas,NL1 0 residential rural heat,co2 atmosphere,,,0.98,0.198,1.0,1.0,residential rural gas boiler,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,1058.6330833177271,0.0,0.0,0.0,0.0,0.0
NL1 0 residential rural ground heat pump-2019,,NL1 0 low voltage,NL1 0 residential rural heat,,,,1.0,1.0,1.0,1.0,residential rural ground heat pump,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,29.043393549032928,0.0,0.0,0.0,0.17401303146163555,0.0
NL1 0 residential rural gas boiler-2019,,NL1 0 gas,NL1 0 residential rural heat,co2 atmosphere,,,0.98,0.198,1.0,1.0,residential rural gas boiler,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,846.9064666541818,0.0,0.0,0.0,0.0,0.0
NL1 0 residential urban decentral air heat pump-2015,,NL1 0 low voltage,NL1 0 residential urban decentral heat,,,,1.0,1.0,1.0,1.0,residential urban decentral air heat pump,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,84.31079350340092,0.0,0.0,0.0,0.0,0.042348210498574165
NL1 0 residential urban decentral resistive heater-2015,,NL1 0 low voltage,NL1 0 residential urban decentral heat,,,,0.9,1.0,1.0,1.0,residential urban decentral resistive heater,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,17.113883785308683,0.0,0.0,0.0,0.0,0.008596080322256163
NL1 0 residential urban decentral gas boiler-2015,,NL1 0 gas,NL1 0 residential urban decentral heat,co2 atmosphere,,,0.98,0.198,1.0,1.0,residential urban decentral gas boiler,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,12795.072970059,0.0,0.0,0.0,0.0,0.0
NL1 0 residential urban decentral oil boiler-2015,,NL1 0 oil,NL1 0 residential urban decentral heat,co2 atmosphere,,,0.9,0.2571,1.0,1.0,residential urban decentral oil boiler,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,17.113883785308683,0.0,0.0,0.0,0.0,0.0
NL1 0 residential urban decentral air heat pump-2019,,NL1 0 low voltage,NL1 0 residential urban decentral heat,,,,1.0,1.0,1.0,1.0,residential urban decentral air heat pump,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,67.44863480272073,0.0,0.0,0.0,0.0,0.03387856839885933
NL1 0 residential urban decentral resistive heater-2019,,NL1 0 low voltage,NL1 0 residential urban decentral heat,,,,0.9,1.0,1.0,1.0,residential urban decentral resistive heater,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,13.69110702824695,0.0,0.0,0.0,0.0,0.006876864257804933
NL1 0 residential urban decentral gas boiler-2019,,NL1 0 gas,NL1 0 residential urban decentral heat,co2 atmosphere,,,0.98,0.198,1.0,1.0,residential urban decentral gas boiler,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,10236.0583760472,0.0,0.0,0.0,0.0,0.0
NL1 0 residential urban decentral oil boiler-2019,,NL1 0 oil,NL1 0 residential urban decentral heat,co2 atmosphere,,,0.9,0.2571,1.0,1.0,residential urban decentral oil boiler,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,13.69110702824695,0.0,0.0,0.0,0.0,0.0
NL1 0 services rural ground heat pump-2015,,NL1 0 low voltage,NL1 0 services rural heat,,,,1.0,1.0,1.0,1.0,services rural ground heat pump,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,18.118834986785767,0.0,0.0,0.013336220721479919,0.0,0.0
NL1 0 services rural gas boiler-2015,,NL1 0 gas,NL1 0 services rural heat,co2 atmosphere,,,0.98,0.198,1.0,1.0,services rural gas boiler,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,528.3459211693893,0.0,0.0,0.0,0.0,0.0
NL1 0 services rural ground heat pump-2019,,NL1 0 low voltage,NL1 0 services rural heat,,,,1.0,1.0,1.0,1.0,services rural ground heat pump,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,14.495067989428614,0.0,0.0,0.010668976577183936,0.0,0.0
NL1 0 services rural gas boiler-2019,,NL1 0 gas,NL1 0 services rural heat,co2 atmosphere,,,0.98,0.198,1.0,1.0,services rural gas boiler,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,422.67673693551137,0.0,0.0,0.0,0.0,0.0
NL1 0 services urban decentral air heat pump-2015,,NL1 0 low voltage,NL1 0 services urban decentral heat,,,,1.0,1.0,1.0,1.0,services urban decentral air heat pump,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,42.07809538548794,0.0,0.03535098091393767,0.0,0.0,0.0
NL1 0 services urban decentral gas boiler-2015,,NL1 0 gas,NL1 0 services urban decentral heat,co2 atmosphere,,,0.98,0.198,1.0,1.0,services urban decentral gas boiler,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,6385.805168311023,0.0,0.0,0.0,0.0,0.0
NL1 0 services urban decentral air heat pump-2019,,NL1 0 low voltage,NL1 0 services urban decentral heat,,,,1.0,1.0,1.0,1.0,services urban decentral air heat pump,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,33.66247630839035,0.0,0.02828078473115014,0.0,0.0,0.0
NL1 0 services urban decentral gas boiler-2019,,NL1 0 gas,NL1 0 services urban decentral heat,co2 atmosphere,,,0.98,0.198,1.0,1.0,services urban decentral gas boiler,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,5108.644134648819,0.0,0.0,0.0,0.0,0.0
