,CCGT,CHP,H2 turbine,Imports_Exports,battery storage,distribution network,offshore wind,onshore wind,power-to-gas,solar,solar curtailment,onshore curtailment,offshore curtailment,V2G
2013-06-07 01:00:00,5.08147717549773E-07,1.89127623825478E-06,1.11355827068952E-06,-10.2909694202272,0.182889193073074,-20.5168659977355,30.1074594471561,13.5199064310419,-13.0024010831567,0,0,-6.97094269520449E-06,-1.10296135341979E-05,7.36174844616702E-06
2013-06-07 02:00:00,5.08068718788304E-07,1.89191293253458E-06,1.11357948277275E-06,-9.13385259391882,1.7643764061961,-20.5666584513578,29.5554649232644,11.3830953380527,-13.0024072145666,0,0,-6.8935382868176E-06,-1.09996440894043E-05,7.42239137250195E-06
2013-06-07 03:00:00,5.08115864357789E-07,1.89677859866991E-06,1.11370908211231E-06,-9.08435723434738,5.6424820786521,-20.8547744917794,27.6360741778679,9.66300234719961,-13.0024088027349,0,0,-6.80621754636945E-06,-1.08771123495345E-05,7.53546498735902E-06
2013-06-07 04:00:00,5.08108592049755E-07,1.89824051360849E-06,1.11288313553881E-06,-7.11594451992687,8.44268266459802,-22.2666447114214,26.095622019062,7.84671254484226,-13.0024102561568,0,0,-6.68846630213693E-06,-1.07403106769219E-05,7.60997640446673E-06
2013-06-07 05:00:00,5.09777469025622E-07,1.91496971276581E-06,1.11705226929269E-06,-6.14724164610508,9.66242379086985,-22.3858677008583,25.0175267645643,5.96466777118709,-13.0024091508702,0.890929915207293,-1.24729023806093E-05,-6.52582538825186E-06,-1.05338657087935E-05,7.64234839083534E-06
2013-06-07 06:00:00,5.09955853764967E-07,1.94296852210994E-06,1.12152288945474E-06,-8.29999940712548,3.4170527369517,-16.2367231572635,26.2781309806967,3.69518607927868,-13.0023998736829,4.14878399350697,-1.44951779300795E-05,-6.28690276678867E-06,-1.03844299527215E-05,7.64945301362798E-06
2013-06-07 07:00:00,5.09266755398187E-07,1.91121452775413E-06,1.1081287715925E-06,-0.463152029719864,4.16580775535302E-05,-8.8398252835437,28.4726176995967,2.9946744041309,-29.6868904306144,7.52256736039378,-1.56509595520158E-05,-6.39165639221062E-06,-1.0738118418596E-05,7.922180491836E-06
2013-06-07 08:00:00,5.08000974196243E-07,1.85040963015938E-06,1.08924238037158E-06,7.2397114881188,-6.83751505128877,-2.07223932105584,31.2994335527535,3.97032635702173,-43.9620665917265,10.3624081497423,-3.92629973803084E-05,-6.80828899605501E-06,-1.13485342697101E-05,8.22851542358548E-06
2013-06-07 09:00:00,4.90072226910171E-07,1.35034362904267E-06,8.90231715301255E-07,10.8352374631803,-12.4211822897227,-6.44640566633735,34.2041715657526,5.33966469009713,-43.9621822532358,12.4509378416634,-0.000128327730424601,-3.69483622982898E-05,-5.40005166233093E-05,3.96557602547762E-05
2013-06-07 10:00:00,4.90145240144298E-07,1.35260108591621E-06,8.90193426957271E-07,12.2539232109151,-12.4211821357202,-5.30160694177815,29.7286251945243,5.97399268574593,-43.9621822187739,13.7286851515071,-0.000142965796884834,-3.6815467377437E-05,-5.30886897394609E-05,3.9285055635858E-05
2013-06-07 11:00:00,4.87656952649954E-07,1.3122405901138E-06,8.68561795758308E-07,11.4065815750369,-12.4211829654411,-5.8012704194082,29.3761058677962,7.43950636649836,-43.962183151449,13.9630180089967,-0.000247227262565423,-8.40114202103166E-05,-0.0001153643612058,8.37269023136074E-05
2013-06-07 12:00:00,4.90125668981375E-07,1.35524812225512E-06,8.90986115784414E-07,10.278973912624,-12.42118220354,-5.44678731045235,29.6143642888707,8.63440600962812,-43.9621822367632,13.3026772761863,-0.000155079339817523,-3.79651857777219E-05,-5.47405697881954E-05,3.97284610485875E-05
2013-06-07 13:00:00,4.9889638598982E-07,1.53869109530764E-06,9.81373105243316E-07,4.00342391231638,-12.421176127616,1.90925139062061,28.9259276291887,9.28156182185445,-43.9621758160635,12.2633129968743,-8.6951482374064E-05,-1.24399997015701E-05,-1.94866607433277E-05,1.38730746876664E-05
2013-06-07 14:00:00,5.08264937119323E-07,1.84029851022237E-06,1.09098920224561E-06,4.04753369553197,-8.10009472096341,-1.24995832213712,28.7045362582446,9.75737555486998,-43.9620656541473,10.8027538661262,-6.05985525049692E-05,-7.23301883081717E-06,-1.16494494543796E-05,8.20446443417571E-06
2013-06-07 15:00:00,5.09457740703873E-07,1.8862916201063E-06,1.10517204742867E-06,-0.288336949358403,0.297897928957666,-6.26496947681182,29.9900767764368,10.986374594508,-43.4112570634777,8.6902819153558,-4.89365857037322E-05,-6.96650151553513E-06,-1.11615794956967E-05,7.83762657977888E-06
2013-06-07 16:00:00,5.09501037965831E-07,1.88871742570234E-06,1.10627348105003E-06,-10.0497291623574,1.70653626502932,-11.9527619631836,32.4371643950411,14.0997113260758,-32.2884742861605,6.04760892695471,-3.64520124978873E-05,-7.15387822589264E-06,-1.12730477144843E-05,7.90409315407505E-06
2013-06-07 17:00:00,5.09535926536339E-07,1.8953701749615E-06,1.10807304852715E-06,-9.88246096587632,1.9462375607741,-18.2668778556958,34.3130069255596,18.2113582255741,-29.458310436706,3.13708502725173,-1.92554581277774E-05,-7.30049479517447E-06,-1.13156016919385E-05,7.92134713617471E-06
2013-06-07 18:00:00,5.09677619503685E-07,1.87893585375352E-06,1.10292188701309E-06,-9.88627582870739,1.62357116213644,-22.8486028980182,36.401327592674,21.6721350978194,-27.8399878966384,0.877864875105913,-1.27869026439288E-05,-7.36390200029291E-06,-1.13420894208033E-05,7.9189228505468E-06
2013-06-07 19:00:00,5.08041091118853E-07,1.86349179899759E-06,1.09775488221681E-06,-10.1783486519925,1.34725411828732,-23.8834116482074,38.4866885458675,24.4870175965904,-30.2591804262298,0,0,-7.44692213618237E-06,-1.14094719075435E-05,7.90048612265768E-06
2013-06-07 20:00:00,5.07838082348462E-07,1.85944596714279E-06,1.0977284613429E-06,-10.6352856682352,1.24942273044164,-23.5600847349962,38.8185800978719,25.7059036178514,-31.5785164301925,0,0,-7.47719704861538E-06,-1.14274236531664E-05,7.87470134600724E-06
2013-06-07 21:00:00,5.07752033334242E-07,1.85677356429622E-06,1.0977581123061E-06,-11.030654330732,1.29273373955601,-22.9706155218412,37.59673390525,24.0627173131062,-28.9508954919384,0,0,-7.45496918364097E-06,-1.14321903665144E-05,7.85111797028814E-06
2013-06-07 22:00:00,5.07763834935675E-07,1.85901040964467E-06,1.09983526041808E-06,-11.5421037164844,1.70120178077125,-21.9318040922502,31.0827536948161,20.9293329824387,-20.2393610816248,0,0,-7.40381418495417E-06,-1.13917192396868E-05,7.82628471678263E-06
2013-06-07 23:00:00,5.07521672913965E-07,1.85919718978626E-06,1.10063233935157E-06,-11.7049406045961,3.21060530820851,-21.081290875355,27.587064904182,18.1237199684478,-16.1351391754192,0,0,-7.35779408063308E-06,-1.13592260451437E-05,7.79003742222447E-06
2013-06-08 00:00:00,5.07442715481051E-07,1.85870601865498E-06,1.10123025201451E-06,-11.7818688418795,5.21850395427563,-20.6906498425958,25.8898740944728,16.4847616512462,-15.1206015095066,0,0,-7.31423101706241E-06,-1.13315489429273E-05,7.74073604996819E-06
2013-06-08 01:00:00,5.07426302703929E-07,1.85964668111437E-06,1.10172509505751E-06,-11.8505387828926,6.43873172278912,-20.408097911317,24.5132483966786,15.9440557594575,-14.6373796587865,0,0,-7.29889901089109E-06,-1.13194701382757E-05,7.69646311632293E-06
2013-06-08 02:00:00,5.07404002874447E-07,1.8607768788105E-06,1.10194536393419E-06,-11.8607766589106,6.42486665678036,-20.3745805502859,24.1203944244822,16.3456409389191,-14.6555252637016,0,0,-7.310806681744E-06,-1.13209610962125E-05,7.68887941521368E-06
2013-06-08 03:00:00,5.07399736879128E-07,1.86252571065824E-06,1.10192923929993E-06,-11.7562590802955,7.37926105768158,-20.3634091104384,22.8695829653411,16.029204457293,-14.1583608485686,0,0,-7.3022294300813E-06,-1.12769086774651E-05,7.73715732611782E-06
2013-06-08 04:00:00,5.07495480493506E-07,1.86529095828301E-06,1.10168067253896E-06,-11.6001579794633,8.34502792045264,-20.7038775962151,21.9117699635413,15.2716762228256,-13.2244192158894,0,0,-7.27647567771328E-06,-1.12374220930801E-05,7.79330068992199E-06
2013-06-08 05:00:00,5.0959282806388E-07,1.8872565803335E-06,1.10808421839055E-06,-11.4277634250426,8.20590746720183,-18.1908108279678,20.8032656456332,12.6698212590011,-13.4378132781663,1.37742557919024,-1.34664358399243E-05,-7.13751247849359E-06,-1.1118291435224E-05,7.83250810349127E-06
2013-06-08 06:00:00,5.09527009897541E-07,1.90935328326287E-06,1.11148662592221E-06,-7.45827241582176,3.99334259701335,-13.1628607547282,19.5292485490372,10.7731921531367,-17.591538535137,3.91692188361144,-1.47739317939022E-05,-7.03045611084008E-06,-1.10344228973555E-05,7.85644430510195E-06
2013-06-08 07:00:00,5.09527533843893E-07,1.91103851038922E-06,1.10972963820454E-06,11.1223271206888,0.54926123802329,-6.60002075074309,19.8289923869896,10.8088296723195,-42.8473318367728,7.13797637528064,-1.55706557634192E-05,-6.993736093591E-06,-1.09930588853105E-05,7.84011149613501E-06
2013-06-08 08:00:00,5.08044944133846E-07,1.85977690655728E-06,1.090806459796E-06,10.8908713551347,-7.99413652473409,-0.177080452615676,20.4495185499997,10.7153752091497,-43.9620648252824,10.0775641161105,-2.74943811850315E-05,-7.29205226082286E-06,-1.146825167166E-05,8.17123371616351E-06
2013-06-08 09:00:00,4.95330415092381E-07,1.45488709402933E-06,9.43975227028754E-07,6.89357588528797,-12.4211797243345,4.74324283544153,21.521103894965,10.8606789884041,-43.9621792841059,12.3648793044888,-6.93384166427138E-05,-1.71943360580826E-05,-2.55915704035048E-05,1.84977262315817E-05
2013-06-08 10:00:00,4.94144150641792E-07,1.43186410841591E-06,9.31412051819465E-07,7.51126186156737,-12.4211804570266,8.35536121874947,17.7054493816904,8.9694478529253,-43.962180131969,13.8419883505879,-8.93777248967058E-05,-1.93582705612982E-05,-2.83875024869799E-05,2.10556039234819E-05
2013-06-08 11:00:00,4.90094591666067E-07,1.35714603554103E-06,8.92772898494894E-07,11.9322136353318,-12.4211822297929,1.41129934532419,19.1594478992792,9.35556468604177,-43.9621822168694,14.5250931545988,-0.000142029595930997,-3.75952806428756E-05,-5.29541626682885E-05,3.92092706959442E-05
2013-06-08 12:00:00,4.90058505075958E-07,1.35842315039375E-06,8.93433913272298E-07,10.7688557353954,-12.4211822233525,0.362547591726252,20.8444316953901,10.1079875419971,-43.9621822196009,14.2998016892007,-0.00014697384960984,-3.7850891989649E-05,-5.33178545509932E-05,3.92188906166593E-05
2013-06-08 13:00:00,5.01040818921674E-07,1.59435845443358E-06,1.00707717944442E-06,2.53812575093379,-12.4211717469601,7.22111511810504,22.6835476395139,10.8070597238595,-43.9621719797221,13.1336052193297,-7.69532376629546E-05,-1.06825025131911E-05,-1.64707867926996E-05,1.17662192825594E-05
2013-06-08 14:00:00,5.06142152078504E-07,1.77688843287127E-06,1.06825061182846E-06,3.58138559301081,-12.4211326045301,2.67494557670921,26.3333698240638,12.6401106655558,-43.9621408679236,11.153546993,-6.21156020445971E-05,-8.10257475177423E-06,-1.26474945735394E-05,8.95093760707017E-06
2013-06-08 15:00:00,5.07745443332935E-07,1.84084284681673E-06,1.08768359993127E-06,3.76689925196677,-12.4209797993889,-3.48311045097645,32.0866598838224,15.3787416511856,-43.9620937930674,8.63395607958519,-5.1843744059292E-05,-7.64884909813191E-06,-1.18886942977055E-05,8.34516044947362E-06
2013-06-08 16:00:00,5.08559645175191E-07,1.87135243766324E-06,1.09732515087056E-06,-6.37158382577787,-0.000489498847030216,-10.3435554599902,36.6916138005088,18.2180568087226,-43.9620469026289,5.76806246053326,-3.71876096846417E-05,-7.54372377889467E-06,-1.16534305730063E-05,8.15173480522372E-06
2013-06-08 17:00:00,5.0948985620692E-07,1.90528039325699E-06,1.10907333841757E-06,-10.867968387996,0.00018022567560632,-16.8651400862666,39.9091681419824,20.5069596200568,-35.55778911948,2.87462769970931,-1.8861969974191E-05,-7.32709177964352E-06,-1.13204617962242E-05,7.89385652184286E-06
2013-06-08 18:00:00,5.09177852203746E-07,1.88325865350751E-06,1.10388544378743E-06,-10.8392834411149,6.14085688309517E-05,-21.4029159067001,40.6980993107574,21.2001083502577,-30.4566262549549,0.800588565208912,-1.26866838230211E-05,-7.3559677805406E-06,-1.13482015421462E-05,7.88602141427476E-06
2013-06-08 19:00:00,5.07693533870518E-07,1.86601018933978E-06,1.09879749945537E-06,-11.1787410503662,-9.09101837731116E-06,-22.7454236375476,40.1045199591908,21.6704537822644,-27.8507804648786,0,0,-7.39719644889192E-06,-1.1399414306818E-05,7.8672248156527E-06
2013-06-08 20:00:00,5.07729816178999E-07,1.86609849955178E-06,1.10083381631122E-06,-11.56967324692,-7.11361345052361E-05,-22.6829711718156,37.1094693007998,22.6548841163401,-25.5116182990473,0,0,-7.42671481043544E-06,-1.13858871222868E-05,7.84436514138389E-06
2013-06-08 21:00:00,5.07612554070056E-07,1.86442149816252E-06,1.10180251202112E-06,-11.8305682327796,-0.000165123052098142,-22.1290892473264,32.3208089994639,22.0326335610728,-20.3936003812023,0,0,-7.42758588069137E-06,-1.13663913325656E-05,7.82511427123124E-06
2013-06-08 22:00:00,5.08236429074568E-07,1.89222504645183E-06,1.11272323765643E-06,-8.57496021854475,0.000727055306081818,-21.2999493968318,23.906218726529,18.9703874306881,-13.0024051225411,0,0,-7.12270937179937E-06,-1.09448787082171E-05,7.54180943028433E-06
2013-06-08 23:00:00,5.0826762638686E-07,1.89457750408194E-06,1.11527733609901E-06,-6.22627670829,0.00804365755180602,-20.6238941326645,22.6523229655863,17.1922150929335,-13.0023926345207,0,0,-7.04725946036433E-06,-1.0834082344834E-05,7.47087083416484E-06
2013-06-09 00:00:00,5.08466260394439E-07,1.89499557229784E-06,1.11656322532856E-06,-3.88591708438695,0.00426690230858073,-20.3689491942208,22.0583989904465,15.1946119407261,-13.0023933941335,0,0,-6.98915533376976E-06,-1.07567164170726E-05,7.41780266272823E-06
2013-06-09 01:00:00,5.08410521047126E-07,1.89497567286981E-06,1.11671530945689E-06,-3.55964332882948,0.00303172374646541,-20.1660611630201,22.0018180090109,14.7232669101676,-13.0023939362359,0,0,-6.97803202541536E-06,-1.07423729924408E-05,7.34061480181194E-06
2013-06-09 02:00:00,5.08352823941354E-07,1.89512642770568E-06,1.11660825024738E-06,-2.81663705373947,0.0024222168978629,-20.1500953755919,21.2996139616951,14.6671090163905,-13.0023944895872,0,0,-6.97865324497116E-06,-1.07404845312428E-05,7.27789416597912E-06
2013-06-09 03:00:00,5.08293803745884E-07,1.89567743895065E-06,1.11614613626555E-06,-1.56685408652828,0.00201463663380352,-20.1193246168814,20.7951397016207,13.8914376333473,-13.0023950203229,0,0,-6.95489054760401E-06,-1.07579966722222E-05,7.29766229648503E-06
2013-06-09 04:00:00,5.08125255777036E-07,1.89583534813587E-06,1.11474424422821E-06,-3.79998392747109,0.00188865967102088,-20.2033284087816,22.1588853749488,14.8449507034948,-13.0023941061427,0,0,-6.98509871943998E-06,-1.08267074835413E-05,7.34603966768283E-06
2013-06-09 05:00:00,5.09773089914524E-07,1.90708705959947E-06,1.11772633204271E-06,-9.65916674487608,0.000317471224695735,-18.6943942043849,22.9699132913834,17.6154165035524,-13.0024046161462,0.770348960813161,-1.22804452495789E-05,-7.07550623388897E-06,-1.08535631305784E-05,7.44472913869572E-06
2013-06-09 06:00:00,5.10432727716524E-07,1.91917367293067E-06,1.11957020451912E-06,-10.5313600400295,0.000331501791693043,-16.8696374361224,23.4029541465975,15.1789877702814,-13.0024009222524,1.82115656012636,-1.34099139438056E-05,-6.980927077052E-06,-1.081642438038E-05,7.50298329821242E-06
2013-06-09 07:00:00,5.09252861388608E-07,1.90034037320977E-06,1.1096628793495E-06,-11.3536827408531,-0.00134293489751936,-14.633040960281,22.4984857796364,13.492098701248,-13.1469779387494,3.14449363725682,-1.45420817365912E-05,-7.17621116370992E-06,-1.11510754326034E-05,7.83403509638355E-06
2013-06-09 08:00:00,5.09132658264545E-07,1.90511519535914E-06,1.10924247089022E-06,-4.02862294957132,-0.00141685969208855,-11.7796214357533,21.9252841256321,13.0522585171765,-23.8146592690434,4.64681186953016,-1.51288552815278E-05,-7.15041641961989E-06,-1.10969380790265E-05,7.86507619753857E-06
2013-06-09 09:00:00,5.09015618754982E-07,1.90261480838391E-06,1.10710810042123E-06,1.00936323392419,-0.00155668948378635,-9.10119910278453,21.6865947676961,11.2171328251378,-30.8212140521368,6.01092343643582,-2.57548252553396E-05,-7.06610111859618E-06,-1.10021381151966E-05,7.88378044954181E-06
2013-06-09 10:00:00,5.08807656060538E-07,1.90539933895222E-06,1.10663041736194E-06,0.739822687793555,-0.00169918930661078,-8.0364930710715,19.0585086127477,10.5185940177565,-28.8842196198431,6.6055427440275,-3.78153948884701E-05,-7.03056772960053E-06,-1.07476343120296E-05,7.89916361496911E-06
2013-06-09 11:00:00,5.08647529017719E-07,1.90459050633752E-06,1.10533498797444E-06,0.490599022725229,-0.00189705358835462,-4.62457185284636,19.6907532836521,9.3946606283284,-32.9694423353643,8.01996451381743,-4.78843409255443E-05,-6.96326049310869E-06,-1.07898452863933E-05,7.8973551738704E-06
2013-06-09 12:00:00,5.08672016220329E-07,1.9064613644852E-06,1.10570120974225E-06,0.310271525603538,-0.00217129631942393,-1.62866363826053,18.6971472456392,8.35025160321428,-34.9278734833839,9.20110333963224,-4.71078124374925E-05,-6.88996861740066E-06,-1.07268616076508E-05,7.8950937616434E-06
2013-06-09 13:00:00,5.08728356237291E-07,1.90758104972976E-06,1.10642145243655E-06,0.264547342069678,-0.00261718387919423,-0.219630626218717,17.9988380408893,8.43836099838699,-36.2230898201656,9.74365881395816,-4.93660738672837E-05,-6.89524331343705E-06,-1.07385800182864E-05,7.90061516095454E-06
2013-06-09 14:00:00,5.08854378058982E-07,1.90790109029101E-06,1.10729787529856E-06,0.238540405764997,-0.00350660685371104,-0.298715446732017,18.3133353904886,8.23503641670594,-36.2259774627581,9.74135140999051,-4.5884007455806E-05,-6.88423894234802E-06,-1.07752408599355E-05,7.90243425839105E-06
2013-06-09 15:00:00,5.08969419625019E-07,1.90612820403427E-06,1.10804500290582E-06,-10.9383634121793,-0.00821304497273198,-4.79378236981771,19.8743100953285,8.57534171759001,-20.8121163292397,8.10288480779057,-4.31571134221922E-05,-6.91999079003836E-06,-1.08232808686467E-05,7.90950792665228E-06
2013-06-09 16:00:00,5.11146912587823E-07,1.97407348028854E-06,1.13373972214143E-06,-11.1467585480064,-1.16842333782439E-05,-11.221232124894,19.4282534689846,8.91418923980447,-11.5308385779288,5.55644971843038,-3.5214704116078E-05,-6.48111229489246E-06,-1.01266959563976E-05,7.40227274792558E-06
2013-06-09 17:00:00,5.12857254057372E-07,2.0324925938983E-06,1.15544569433315E-06,-15.8480339673292,-4.47112884396138E-05,-17.6277330226086,20.9520133357416,9.685685145643,-0.0191522191637863,2.85729744545324,-1.72133339572684E-05,-6.21567711922921E-06,-9.6872121525008E-06,7.07623693489398E-06
2013-06-09 18:00:00,5.22558310017139E-07,2.61614574720158E-06,1.32159255174944E-06,-13.0873675757424,0.000214128852254968,-22.3912325502866,24.4112092394314,10.3459637036019,-0.0191202460855128,0.740348259392738,-8.26708939054149E-06,-4.54798106392218E-06,-7.12750683109189E-06,5.20912960609168E-06
2013-06-09 19:00:00,5.21196727644398E-07,2.59350987391076E-06,1.31653553417568E-06,-15.5598557147617,3.36161242893802E-05,-23.5480639494198,27.7665018826021,11.36051143678,-0.0191204601567566,0,0,-4.60859813449588E-06,-7.13812117080359E-06,5.21342129675384E-06
2013-06-09 20:00:00,5.21298687546702E-07,2.59170273587216E-06,1.3170991584831E-06,-18.6249901148841,1.55500672670606E-05,-23.3143664191414,29.3824033057692,12.5760649793457,-0.0191204680925685,0,0,-4.63242017906396E-06,-7.11479438819882E-06,5.17958526357455E-06
2013-06-09 21:00:00,5.21186966228514E-07,2.58405576374086E-06,1.31720828184257E-06,-17.7439165265654,-7.24481955504569E-05,-22.4057475180478,27.8230254070156,12.3458385099564,-0.0191205548165753,0,0,-4.64556943899197E-06,-7.11054180240878E-06,5.18372625584586E-06
2013-06-09 22:00:00,5.21247650070728E-07,2.58261745543511E-06,1.31807331795995E-06,-19.8488516900041,-0.000187142461698717,-21.3469033541889,26.8431818857519,14.3718879540706,-0.0191205579745386,0,0,-4.69249614627643E-06,-7.28028364278022E-06,5.14829709054209E-06
2013-06-09 23:00:00,5.23304434646462E-07,2.73780993146695E-06,1.3554411350323E-06,-14.7124314842411,-2.75436515788128E-05,-20.7273945299221,23.3430015766101,12.1159766912628,-0.0191189368732017,0,0,-4.39135175389538E-06,-6.78619904430638E-06,4.85263273893346E-06
2013-06-10 00:00:00,5.30019371608914E-07,3.39480179389647E-06,1.48352134070549E-06,-9.41348894068754,0.000128817017419687,-20.4795024080276,19.8947527432285,10.0172275497573,-0.0191154219471991,0,0,-3.7121600341834E-06,-5.8152371803771E-06,4.15489517312227E-06
2013-06-10 01:00:00,5.29964585499079E-07,3.3968520615589E-06,1.48473913882346E-06,-6.50720417834035,1.02568778496625E-05,-20.4872167914521,19.692200470589,7.32132785979495,-0.0191154155506369,0,0,-3.60793005879145E-06,-5.79441113245159E-06,4.15712001364677E-06
2013-06-10 02:00:00,5.29850732456183E-07,3.41886924419578E-06,1.48824842622174E-06,-5.30324827953751,-2.399989957663E-05,-20.8304192858739,21.5524521969725,4.60035657879827,-0.0191153444570122,0,0,-3.46887419451036E-06,-5.67861456239617E-06,4.16467982613606E-06
2013-06-10 03:00:00,5.2968359641433E-07,3.42605759529624E-06,1.48913893671143E-06,-3.68034165988524,-0.000114208319182943,-21.5913739135193,22.1770445891462,3.11390199950939,-0.0191153029150947,0,0,-3.35999655793273E-06,-5.48015736824949E-06,4.19344629014811E-06
2013-06-10 04:00:00,5.33827407605803E-07,4.05935005528784E-06,1.58101280195075E-06,-0.0651999998704441,0.165433993483846,-23.2994339238596,20.3511102585555,2.86720295483755,-0.0191138186285877,0,0,-3.06050610601005E-06,-5.00332331751416E-06,3.87312143973208E-06
2013-06-10 05:00:00,5.35292338310751E-07,4.0832529779911E-06,1.58691831969964E-06,0.0747767573253259,4.48575731191325,-23.8378757669708,16.1363461648688,2.37320883040475,-0.0191137310151228,0.786906076870495,-6.37208980929876E-06,-3.00834538244033E-06,-4.91845986379168E-06,3.89693715053102E-06
2013-06-10 06:00:00,5.35619132343589E-07,4.10283324034729E-06,1.58833727272892E-06,0.282809386440324,6.2968525001258,-23.2989733995462,12.4467704126687,2.56838307016963,-0.0191136584338058,1.72327773466315,-6.86963764154381E-06,-3.02259850238329E-06,-4.84877411610995E-06,3.9110685787146E-06
2013-06-10 07:00:00,5.35422821782942E-07,4.1203142447774E-06,1.5881329589813E-06,0.320034795253187,8.46823239147527,-21.9939218335394,8.84246286894438,1.87813354788851,-0.0191135675350231,2.50417785673967,-7.06681984156896E-06,-2.95649504315776E-06,-4.74757802105399E-06,3.91971666324105E-06
2013-06-10 08:00:00,5.35175797806105E-07,4.13804511281136E-06,1.58787886812188E-06,0.797564751487817,7.90680109123805,-20.3797879494261,7.31121263677715,1.22652074012401,-0.0191134891153659,3.15680816940239,-7.17176144437214E-06,-2.8594379839646E-06,-4.63385482156877E-06,3.92087292487494E-06
2013-06-10 09:00:00,5.34954558362612E-07,4.14503806183379E-06,1.58649278111556E-06,5.21725934260774,1.57974771276286,-18.101663149237,6.73209902945473,0.533465881767461,-0.0191134628235976,4.05821557398029,-1.24285440322724E-05,-2.75488230384369E-06,-4.45908117648856E-06,3.91755019603062E-06
2013-06-10 10:00:00,5.34511295666087E-07,4.149455472213E-06,1.5847639026774E-06,2.78526535755196,0.400839287898271,-14.8908233000156,6.43339269679804,0,-0.0191134517121831,5.29045493726128,-2.00460486995544E-05,0,-4.21125553786324E-06,3.91194393194056E-06
2013-06-10 11:00:00,5.32095298590282E-07,3.77884947195441E-06,1.53234131979231E-06,3.82994238511095,-6.7994850247816,-9.22422480997321,4.58404380797914,0,-0.0191141537664418,7.62886182190205,-2.77091620186989E-05,0,-4.32219767208987E-06,4.07934122539275E-06
2013-06-10 12:00:00,5.24723366691156E-07,2.9393084911167E-06,1.3850450175343E-06,6.0848290122663,-12.4211694124437,-5.57516278721943,2.84040339999146,0,-0.0191172920664225,9.09025065440917,-3.46730942060746E-05,0,-4.86383227797075E-06,4.727110010234E-06
2013-06-10 13:00:00,5.31678944755672E-07,3.78197946423819E-06,1.53223028052226E-06,0.0313558185716838,-6.60568836858227,-4.55610089438293,1.65722420369787,0,-0.0191141741920003,9.49235375210538,-3.42202881054671E-05,0,-4.13909042227143E-06,4.07225300768323E-06
2013-06-10 14:00:00,5.31767261371175E-07,3.78157478680428E-06,1.53368631979272E-06,-0.0768716245034257,-4.62197086732487,-5.8432056317613,1.40177065089345,0.137468618257136,-0.0191141893388799,9.02195354058974,-3.26130319938396E-05,-1.68461774005912E-06,-4.2203997875288E-06,4.07015282159205E-06
2013-06-10 15:00:00,5.32105608869462E-07,3.77471269809712E-06,1.53650171571321E-06,-0.290623903219005,-0.076353794903392,-9.7601175777052,2.01220187528588,0.707728288643306,-0.019114220922059,7.42630457896474,-2.59349442331575E-05,-2.9301721939774E-06,-4.39780246155382E-06,4.09223645421431E-06
2013-06-10 16:00:00,5.36607573234029E-07,4.5037872987062E-06,1.63403809613127E-06,5.85242870567993,-1.46768662343876E-05,-14.775088990035,2.68199626752213,1.16023174737398,-0.019113023440127,5.09957381406435,-1.62827821865531E-05,-2.76385732253459E-06,-4.14127911373231E-06,3.7977466293773E-06
2013-06-10 17:00:00,5.45290591196815E-07,7.38398110205313E-06,1.86411297484936E-06,11.1276668086433,0.0389210302904056,-19.8006710875667,3.28873593216139,2.64873189616936,-0.0191113347262601,2.71572571750059,-6.03751646398773E-06,-2.5535478483647E-06,-3.65799857250003E-06,3.30726620373039E-06
2013-06-10 18:00:00,5.44482712511676E-07,7.15340552044328E-06,1.85447862478479E-06,11.3634435734244,4.26225392234818,-23.4576744095906,3.11788861428044,3.91816569456283,-0.0191114942635821,0.815032732789656,-5.45796244396923E-06,-2.66349610355121E-06,-3.56273266928996E-06,3.32647098332522E-06
2013-06-10 19:00:00,5.4331662128372E-07,7.04435497554095E-06,1.84734205673278E-06,11.4900295689578,6.69977060359776,-24.5652292101025,2.02343273273103,4.37110098322506,-0.0191115911551899,0,0,-2.69854008517711E-06,-3.31714541552925E-06,3.3239540274851E-06
2013-06-10 20:00:00,5.43056881637517E-07,7.01186853998369E-06,1.84608353885557E-06,11.3763490645048,7.26867322304152,-24.1092234975336,1.15197353426932,4.33133220225689,-0.019111634287123,0,0,-2.70137390302239E-06,-3.07307963107707E-06,3.31818819454019E-06
2013-06-10 21:00:00,5.42763853056678E-07,6.99686680672763E-06,1.84587901474565E-06,11.0519707630365,8.65224234173593,-23.2066714854018,0.650340653722698,2.87122066316878,-0.0191116505272351,0,0,-2.61717967727293E-06,-1.52019804322379E-06,3.31088566840911E-06
2013-06-10 22:00:00,5.42609564807542E-07,6.98659051673199E-06,1.84600804065712E-06,10.7046123513113,9.36746262093741,-22.0862968167658,0.533660900160987,1.49966377451397,-0.0191116548181788,0,0,-2.48810166608848E-06,-1.50586628018345E-06,3.29945391907854E-06
2013-06-10 23:00:00,5.42570572259326E-07,6.98391213718545E-06,1.84640831649379E-06,10.3634561357758,9.82323533694967,-21.3571601892079,0.586501488421224,0.603069956273394,-0.0191116547333843,0,0,-2.34921000070543E-06,-1.51344911810725E-06,3.28102601744089E-06
2013-06-11 00:00:00,5.42561704331111E-07,6.98867380946078E-06,1.84686474738745E-06,10.4784293846116,9.43951234978905,-20.5665784154439,0.667737081569444,0,-0.019111649427326,0,0,0,-1.52312454324033E-06,3.26553051920402E-06
