avail_qty,nominal_power,production_resource_name,start,end
275.5,470.0,EDUK_______,2022-11-17 17:00:00+00:00,2022-11-17 23:00:00+00:00
350.5,470.0,EDUK_______,2022-11-17 23:00:00+00:00,2022-11-18 00:00:00+00:00
355.5,470.0,EDUK_______,2022-11-18 00:00:00+00:00,2022-11-18 01:00:00+00:00
360.5,470.0,EDUK_______,2022-11-18 01:00:00+00:00,2022-11-18 02:00:00+00:00
365.5,470.0,EDUK_______,2022-11-18 02:00:00+00:00,2022-11-18 03:00:00+00:00
0.0,597.0,ELED_______,2022-01-11 05:30:00+00:00,2022-01-11 15:30:00+00:00
461.2,597.0,ELED_______,2022-01-11 18:00:00+00:00,2022-01-11 19:00:00+00:00
470.3,597.0,ELED_______,2022-01-11 19:00:00+00:00,2022-01-12 05:00:00+00:00
298.1,597.0,ELED_______,2022-01-18 00:00:00+00:00,2022-01-18 02:00:00+00:00
0.0,597.0,ELED_______,2022-02-06 13:00:00+00:00,2022-02-17 07:00:00+00:00
831.8,1791.0,ELED_______,2022-02-17 23:00:00+00:00,2022-02-18 01:00:00+00:00
352.5,597.0,ELED_______,2022-02-18 01:00:00+00:00,2022-02-18 05:00:00+00:00
461.2,597.0,ELED_______,2022-02-18 05:00:00+00:00,2022-02-18 17:00:00+00:00
488.4,597.0,ELED_______,2022-02-18 17:00:00+00:00,2022-02-18 21:00:00+00:00
0.0,597.0,ELED_______,2022-02-26 08:00:00+00:00,2022-03-07 21:00:00+00:00
470.3,597.0,ELED_______,2022-03-08 03:00:00+00:00,2022-03-08 14:00:00+00:00
440.4,597.0,ELED_______,2022-03-25 21:00:00+00:00,2022-03-25 22:00:00+00:00
375.1,597.0,ELED_______,2022-03-25 22:00:00+00:00,2022-03-25 23:00:00+00:00
0.0,597.0,ELED_______,2022-03-25 23:00:00+00:00,2022-05-13 15:00:00+00:00
452.1,597.0,ELED_______,2022-05-13 15:00:00+00:00,2022-05-13 22:00:00+00:00
434.0,597.0,ELED_______,2022-05-13 22:00:00+00:00,2022-05-14 14:00:00+00:00
479.3,597.0,ELED_______,2022-05-14 14:00:00+00:00,2022-05-14 18:00:00+00:00
415.9,597.0,ELED_______,2022-05-16 12:00:00+00:00,2022-05-16 13:00:00+00:00
298.1,597.0,ELED_______,2022-05-16 19:15:00+00:00,2022-05-16 21:00:00+00:00
470.3,1194.0,ELED_______,2022-05-16 22:00:00+00:00,2022-05-17 00:00:00+00:00
0.0,597.0,ELED_______,2022-05-16 21:00:00+00:00,2022-05-16 22:00:00+00:00
0.0,597.0,ELED_______,2022-05-17 00:00:00+00:00,2022-05-18 23:00:00+00:00
470.3,597.0,ELED_______,2022-05-18 23:00:00+00:00,2022-05-19 15:00:00+00:00
298.1,597.0,ELED_______,2022-05-19 15:45:00+00:00,2022-05-19 18:00:00+00:00
0.0,597.0,ELED_______,2022-05-22 18:00:00+00:00,2022-05-28 21:00:00+00:00
470.3,597.0,ELED_______,2022-05-28 21:00:00+00:00,2022-05-29 13:00:00+00:00
298.1,597.0,ELED_______,2022-06-01 09:00:00+00:00,2022-06-01 12:15:00+00:00
474.8,597.0,ELED_______,2022-06-05 12:00:00+00:00,2022-06-05 14:00:00+00:00
0.0,597.0,ELED_______,2022-06-10 03:00:00+00:00,2022-06-19 13:00:00+00:00
0.0,597.0,ELED_______,2022-06-20 00:15:00+00:00,2022-06-20 01:15:00+00:00
470.3,597.0,ELED_______,2022-06-20 02:00:00+00:00,2022-06-20 17:00:00+00:00
452.1,597.0,ELED_______,2022-06-20 17:00:00+00:00,2022-06-20 20:00:00+00:00
452.1,597.0,ELED_______,2022-06-21 02:15:00+00:00,2022-06-21 05:00:00+00:00
0.0,597.0,ELED_______,2022-06-25 00:00:00+00:00,2022-06-26 00:00:00+00:00
470.3,597.0,ELED_______,2022-06-26 00:00:00+00:00,2022-06-26 16:00:00+00:00
0.0,597.0,ELED_______,2022-07-11 10:00:00+00:00,2022-07-16 01:00:00+00:00
470.3,1194.0,ELED_______,2022-07-16 07:00:00+00:00,2022-07-16 07:15:00+00:00
470.3,597.0,ELED_______,2022-07-16 01:00:00+00:00,2022-07-16 07:00:00+00:00
470.3,597.0,ELED_______,2022-07-16 12:00:00+00:00,2022-07-16 15:00:00+00:00
470.3,597.0,ELED_______,2022-07-16 17:00:00+00:00,2022-07-16 20:00:00+00:00
0.0,597.0,ELED_______,2022-07-16 20:00:00+00:00,2022-07-18 04:00:00+00:00
470.3,597.0,ELED_______,2022-07-18 08:00:00+00:00,2022-07-18 19:00:00+00:00
361.5,597.0,ELED_______,2022-07-23 18:15:00+00:00,2022-07-23 21:00:00+00:00
768.4000000000001,1194.0,ELED_______,2022-07-26 03:45:00+00:00,2022-07-26 04:00:00+00:00
470.3,597.0,ELED_______,2022-07-26 02:00:00+00:00,2022-07-26 03:45:00+00:00
361.5,597.0,ELED_______,2022-07-26 08:00:00+00:00,2022-07-26 09:00:00+00:00
461.2,597.0,ELED_______,2022-07-26 09:00:00+00:00,2022-07-26 10:00:00+00:00
452.1,597.0,ELED_______,2022-07-26 10:00:00+00:00,2022-07-26 11:00:00+00:00
459.4,597.0,ELED_______,2022-07-26 11:00:00+00:00,2022-07-26 12:00:00+00:00
452.1,597.0,ELED_______,2022-07-26 12:00:00+00:00,2022-07-26 13:00:00+00:00
458.5,597.0,ELED_______,2022-07-26 13:00:00+00:00,2022-07-26 14:00:00+00:00
461.2,597.0,ELED_______,2022-09-04 10:00:00+00:00,2022-09-05 22:00:00+00:00
361.5,597.0,ELED_______,2022-09-05 22:00:00+00:00,2022-09-05 23:00:00+00:00
180.3,597.0,ELED_______,2022-09-05 23:00:00+00:00,2022-09-06 00:00:00+00:00
0.0,597.0,ELED_______,2022-09-06 00:00:00+00:00,2022-09-22 18:00:00+00:00
452.1,597.0,ELED_______,2022-09-22 19:00:00+00:00,2022-09-22 22:00:00+00:00
470.3,597.0,ELED_______,2022-09-22 22:00:00+00:00,2022-09-23 11:00:00+00:00
470.3,597.0,ELED_______,2022-09-29 02:00:00+00:00,2022-09-29 04:00:00+00:00
488.4,597.0,ELED_______,2022-09-29 04:00:00+00:00,2022-09-29 05:00:00+00:00
466.6,597.0,ELED_______,2022-10-06 08:00:00+00:00,2022-10-06 09:00:00+00:00
461.2,597.0,ELED_______,2022-10-06 09:00:00+00:00,2022-10-06 10:00:00+00:00
479.3,597.0,ELED_______,2022-10-06 11:00:00+00:00,2022-10-06 12:00:00+00:00
461.2,597.0,ELED_______,2022-10-06 12:00:00+00:00,2022-10-06 13:00:00+00:00
479.3,597.0,ELED_______,2022-10-06 13:00:00+00:00,2022-10-06 17:00:00+00:00
298.1,597.0,ELED_______,2022-10-06 17:00:00+00:00,2022-10-06 18:00:00+00:00
0.0,597.0,ELED_______,2022-10-06 18:00:00+00:00,2022-10-07 22:00:00+00:00
0.0,1194.0,ELED_______,2022-10-08 06:00:00+00:00,2022-10-09 16:00:00+00:00
0.0,597.0,ELED_______,2022-10-08 04:00:00+00:00,2022-10-08 06:00:00+00:00
0.0,597.0,ELED_______,2022-10-09 16:00:00+00:00,2022-10-10 01:00:00+00:00
0.0,597.0,ELED_______,2022-10-10 01:00:00+00:00,2022-10-11 04:00:00+00:00
0.0,597.0,ELED_______,2022-10-11 04:00:00+00:00,2022-11-15 17:00:00+00:00
470.3,597.0,ELED_______,2022-11-15 23:00:00+00:00,2022-11-16 11:00:00+00:00
0.0,415.0,EME3_______,2022-01-01 00:00:00+00:00,2022-12-31 22:00:00+00:00
0.0,743.0,EPC1_______,2022-01-01 00:00:00+00:00,2022-01-02 23:00:00+00:00
0.0,186.0,EPC1_______,2022-01-04 22:00:00+00:00,2022-01-07 07:30:00+00:00
0.0,559.0,EPC1_______,2022-01-08 12:30:00+00:00,2022-01-10 03:00:00+00:00
0.0,187.0,EPC1_______,2022-01-07 23:15:00+00:00,2022-01-08 12:30:00+00:00
121.3,187.0,EPC1_______,2022-01-10 05:00:00+00:00,2022-01-10 07:00:00+00:00
383.90000000000003,558.0,EPC1_______,2022-01-11 01:00:00+00:00,2022-01-11 13:30:00+00:00
131.3,186.0,EPC1_______,2022-01-10 20:00:00+00:00,2022-01-11 01:00:00+00:00
131.3,186.0,EPC1_______,2022-01-11 13:30:00+00:00,2022-01-11 23:00:00+00:00
121.3,371.0,EPC1_______,2022-01-12 06:00:00+00:00,2022-01-12 07:00:00+00:00
0.0,186.0,EPC1_______,2022-01-11 23:00:00+00:00,2022-01-12 06:00:00+00:00
0.0,186.0,EPC1_______,2022-01-12 07:00:00+00:00,2022-01-12 18:15:00+00:00
131.3,185.0,EPC1_______,2022-01-13 12:00:00+00:00,2022-01-13 13:00:00+00:00
131.3,185.0,EPC1_______,2022-01-15 01:00:00+00:00,2022-01-15 01:45:00+00:00
151.3,185.0,EPC1_______,2022-01-15 09:00:00+00:00,2022-01-15 10:00:00+00:00
131.3,185.0,EPC1_______,2022-01-16 09:00:00+00:00,2022-01-16 11:00:00+00:00
161.3,186.0,EPC1_______,2022-01-17 09:00:00+00:00,2022-01-17 10:00:00+00:00
121.3,374.0,EPC1_______,2022-01-18 17:00:00+00:00,2022-01-18 17:15:00+00:00
121.3,187.0,EPC1_______,2022-01-18 15:00:00+00:00,2022-01-18 17:00:00+00:00
101.3,185.0,EPC1_______,2022-01-20 20:00:00+00:00,2022-01-20 23:00:00+00:00
242.6,370.0,EPC1_______,2022-01-21 10:45:00+00:00,2022-01-21 22:00:00+00:00
493.90000000000003,930.0,EPC1_______,2022-01-23 02:00:00+00:00,2022-01-24 04:00:00+00:00
0.0,186.0,EPC1_______,2022-01-22 12:30:00+00:00,2022-01-23 02:00:00+00:00
443.90000000000003,746.0,EPC1_______,2022-01-26 09:00:00+00:00,2022-01-27 23:00:00+00:00
0.0,187.0,EPC1_______,2022-01-25 15:00:00+00:00,2022-01-26 09:00:00+00:00
141.3,185.0,EPC1_______,2022-01-28 20:00:00+00:00,2022-01-28 21:30:00+00:00
101.3,185.0,EPC1_______,2022-01-28 22:00:00+00:00,2022-01-28 23:00:00+00:00
0.0,742.0,EPC1_______,2022-01-29 03:00:00+00:00,2022-01-31 23:00:00+00:00
0.0,185.0,EPC1_______,2022-01-28 23:00:00+00:00,2022-01-29 03:00:00+00:00
332.6,370.0,EPC1_______,2022-02-02 11:00:00+00:00,2022-02-02 12:00:00+00:00
171.3,185.0,EPC1_______,2022-02-02 08:00:00+00:00,2022-02-02 11:00:00+00:00
161.3,185.0,EPC1_______,2022-02-03 21:00:00+00:00,2022-02-03 23:00:00+00:00
0.0,929.0,EPC1_______,2022-02-03 23:00:00+00:00,2022-02-07 19:00:00+00:00
0.0,185.0,EPC1_______,2022-02-07 19:00:00+00:00,2022-02-07 23:00:00+00:00
116.3,745.0,EPC1_______,2022-02-10 11:00:00+00:00,2022-02-13 17:00:00+00:00
0.0,185.0,EPC1_______,2022-02-10 07:15:00+00:00,2022-02-10 11:00:00+00:00
0.0,185.0,EPC1_______,2022-02-13 17:00:00+00:00,2022-02-14 08:00:00+00:00
302.6,371.0,EPC1_______,2022-02-14 18:00:00+00:00,2022-02-14 19:00:00+00:00
171.3,186.0,EPC1_______,2022-02-14 09:00:00+00:00,2022-02-14 18:00:00+00:00
171.3,186.0,EPC1_______,2022-02-14 19:00:00+00:00,2022-02-14 23:15:00+00:00
0.0,187.0,EPC1_______,2022-02-16 22:00:00+00:00,2022-02-17 03:45:00+00:00
0.0,1300.0,EPC1_______,2022-02-17 20:00:00+00:00,2022-02-22 02:15:00+00:00
0.0,185.0,EPC1_______,2022-02-22 02:15:00+00:00,2022-02-22 20:00:00+00:00
0.0,185.0,EPC1_______,2022-02-22 20:00:00+00:00,2022-02-23 04:00:00+00:00
106.3,186.0,EPC1_______,2022-03-01 04:30:00+00:00,2022-03-01 05:30:00+00:00
0.0,187.0,EPC1_______,2022-03-02 17:15:00+00:00,2022-03-04 03:45:00+00:00
0.0,187.0,EPC1_______,2022-03-06 11:15:00+00:00,2022-03-07 05:15:00+00:00
101.3,372.0,EPC1_______,2022-03-08 11:30:00+00:00,2022-03-08 12:30:00+00:00
0.0,187.0,EPC1_______,2022-03-08 06:15:00+00:00,2022-03-08 11:30:00+00:00
0.0,187.0,EPC1_______,2022-03-08 12:30:00+00:00,2022-03-09 05:00:00+00:00
161.3,185.0,EPC1_______,2022-03-10 17:00:00+00:00,2022-03-10 19:00:00+00:00
171.3,185.0,EPC1_______,2022-03-10 19:00:00+00:00,2022-03-10 19:15:00+00:00
0.0,557.0,EPC1_______,2022-03-12 04:15:00+00:00,2022-03-13 15:00:00+00:00
0.0,185.0,EPC1_______,2022-03-11 09:30:00+00:00,2022-03-12 04:15:00+00:00
0.0,185.0,EPC1_______,2022-03-13 15:00:00+00:00,2022-03-13 20:00:00+00:00
151.3,185.0,EPC1_______,2022-03-16 05:00:00+00:00,2022-03-16 05:45:00+00:00
161.3,185.0,EPC1_______,2022-03-17 00:00:00+00:00,2022-03-17 01:00:00+00:00
0.0,560.0,EPC1_______,2022-03-19 20:00:00+00:00,2022-03-20 21:00:00+00:00
0.0,186.0,EPC1_______,2022-03-18 23:15:00+00:00,2022-03-19 20:00:00+00:00
0.0,186.0,EPC1_______,2022-03-20 21:00:00+00:00,2022-03-20 22:00:00+00:00
0.0,185.0,EPC1_______,2022-03-21 12:30:00+00:00,2022-03-21 14:30:00+00:00
161.3,185.0,EPC1_______,2022-03-22 00:00:00+00:00,2022-03-22 01:15:00+00:00
116.3,373.0,EPC1_______,2022-03-23 09:00:00+00:00,2022-03-23 09:45:00+00:00
0.0,187.0,EPC1_______,2022-03-22 11:30:00+00:00,2022-03-23 09:00:00+00:00
0.0,187.0,EPC1_______,2022-03-23 09:45:00+00:00,2022-03-24 16:00:00+00:00
161.3,185.0,EPC1_______,2022-03-24 18:15:00+00:00,2022-03-24 18:45:00+00:00
171.3,185.0,EPC1_______,2022-03-24 19:15:00+00:00,2022-03-25 19:00:00+00:00
0.0,1113.0,EPC1_______,2022-03-25 19:15:00+00:00,2022-03-28 22:00:00+00:00
0.0,185.0,EPC1_______,2022-03-25 19:00:00+00:00,2022-03-25 19:15:00+00:00
629.2,744.0,EPC1_______,2022-03-30 09:00:00+00:00,2022-03-30 10:15:00+00:00
168.3,185.0,EPC1_______,2022-03-29 12:15:00+00:00,2022-03-30 09:00:00+00:00
297.6,373.0,EPC1_______,2022-03-30 12:00:00+00:00,2022-03-30 17:15:00+00:00
166.3,186.0,EPC1_______,2022-03-30 18:45:00+00:00,2022-03-30 22:00:00+00:00
292.6,372.0,EPC1_______,2022-03-31 08:00:00+00:00,2022-03-31 10:00:00+00:00
156.3,185.0,EPC1_______,2022-03-31 06:00:00+00:00,2022-03-31 08:00:00+00:00
418.90000000000003,559.0,EPC1_______,2022-03-31 12:30:00+00:00,2022-03-31 14:45:00+00:00
116.3,185.0,EPC1_______,2022-03-31 10:00:00+00:00,2022-03-31 12:30:00+00:00
166.3,187.0,EPC1_______,2022-03-31 14:45:00+00:00,2022-03-31 16:00:00+00:00
289.6,370.0,EPC1_______,2022-04-03 19:45:00+00:00,2022-04-03 20:00:00+00:00
121.3,185.0,EPC1_______,2022-04-03 17:15:00+00:00,2022-04-03 19:45:00+00:00
232.6,372.0,EPC1_______,2022-04-05 21:45:00+00:00,2022-04-06 01:15:00+00:00
0.0,187.0,EPC1_______,2022-04-07 22:00:00+00:00,2022-04-08 04:15:00+00:00
1083.1,2222.0,EPC1_______,2022-04-08 22:45:00+00:00,2022-04-12 04:15:00+00:00
0.0,187.0,EPC1_______,2022-04-08 22:15:00+00:00,2022-04-08 22:45:00+00:00
156.3,185.0,EPC1_______,2022-04-12 06:00:00+00:00,2022-04-12 10:00:00+00:00
136.3,185.0,EPC1_______,2022-04-12 10:00:00+00:00,2022-04-12 12:00:00+00:00
0.0,371.0,EPC1_______,2022-04-13 22:00:00+00:00,2022-04-14 09:30:00+00:00
0.0,186.0,EPC1_______,2022-04-13 06:00:00+00:00,2022-04-13 22:00:00+00:00
1743.2,7634.0,EPC1_______,2022-04-15 07:00:00+00:00,2022-07-28 06:00:00+00:00
0.0,185.0,EPC1_______,2022-04-14 21:45:00+00:00,2022-04-15 07:00:00+00:00
0.0,371.0,EPC1_______,2022-07-29 22:30:00+00:00,2022-07-30 18:00:00+00:00
0.0,185.0,EPC1_______,2022-07-29 22:15:00+00:00,2022-07-29 22:30:00+00:00
0.0,185.0,EPC1_______,2022-07-30 18:00:00+00:00,2022-07-31 17:45:00+00:00
116.3,185.0,EPC1_______,2022-08-02 02:00:00+00:00,2022-08-02 04:00:00+00:00
116.3,185.0,EPC1_______,2022-08-02 07:00:00+00:00,2022-08-02 08:00:00+00:00
0.0,745.0,EPC1_______,2022-08-06 22:30:00+00:00,2022-08-07 20:00:00+00:00
0.0,187.0,EPC1_______,2022-08-04 22:15:00+00:00,2022-08-06 22:30:00+00:00
116.3,187.0,EPC1_______,2022-08-09 22:00:00+00:00,2022-08-09 23:15:00+00:00
116.3,186.0,EPC1_______,2022-08-11 04:00:00+00:00,2022-08-11 04:45:00+00:00
116.3,374.0,EPC1_______,2022-08-12 00:00:00+00:00,2022-08-12 01:30:00+00:00
0.0,187.0,EPC1_______,2022-08-11 12:15:00+00:00,2022-08-12 00:00:00+00:00
0.0,187.0,EPC1_______,2022-08-12 01:30:00+00:00,2022-08-12 14:30:00+00:00
116.3,187.0,EPC1_______,2022-08-13 22:00:00+00:00,2022-08-13 23:15:00+00:00
0.0,187.0,EPC1_______,2022-08-14 18:30:00+00:00,2022-08-17 00:00:00+00:00
96.3,185.0,EPC1_______,2022-08-17 00:00:00+00:00,2022-08-17 01:00:00+00:00
121.3,372.0,EPC1_______,2022-08-17 01:15:00+00:00,2022-08-18 05:30:00+00:00
121.3,185.0,EPC1_______,2022-08-17 01:00:00+00:00,2022-08-17 01:15:00+00:00
121.3,185.0,EPC1_______,2022-08-18 05:30:00+00:00,2022-08-18 06:45:00+00:00
116.3,185.0,EPC1_______,2022-08-22 10:00:00+00:00,2022-08-22 12:00:00+00:00
0.0,187.0,EPC1_______,2022-08-22 22:15:00+00:00,2022-08-26 01:45:00+00:00
136.3,186.0,EPC1_______,2022-08-26 08:00:00+00:00,2022-08-26 09:15:00+00:00
116.3,372.0,EPC1_______,2022-08-27 10:30:00+00:00,2022-08-27 12:00:00+00:00
116.3,185.0,EPC1_______,2022-08-27 08:00:00+00:00,2022-08-27 10:30:00+00:00
116.3,185.0,EPC1_______,2022-08-29 09:00:00+00:00,2022-08-29 12:00:00+00:00
0.0,187.0,EPC1_______,2022-08-31 21:15:00+00:00,2022-09-02 00:00:00+00:00
0.0,372.0,EPC1_______,2022-09-02 14:45:00+00:00,2022-09-02 22:00:00+00:00
0.0,186.0,EPC1_______,2022-09-02 14:00:00+00:00,2022-09-02 14:45:00+00:00
232.6,932.0,EPC1_______,2022-09-03 13:00:00+00:00,2022-09-09 22:00:00+00:00
0.0,186.0,EPC1_______,2022-09-02 22:00:00+00:00,2022-09-03 13:00:00+00:00
0.0,746.0,EPC1_______,2022-09-09 22:00:00+00:00,2022-09-13 14:00:00+00:00
0.0,373.0,EPC1_______,2022-09-18 05:00:00+00:00,2022-09-18 06:00:00+00:00
0.0,187.0,EPC1_______,2022-09-16 22:00:00+00:00,2022-09-18 05:00:00+00:00
0.0,187.0,EPC1_______,2022-09-18 06:00:00+00:00,2022-09-18 16:15:00+00:00
373.90000000000003,1303.0,EPC1_______,2022-09-26 04:45:00+00:00,2022-09-30 13:00:00+00:00
0.0,187.0,EPC1_______,2022-09-23 22:00:00+00:00,2022-09-26 04:45:00+00:00
0.0,187.0,EPC1_______,2022-09-30 13:00:00+00:00,2022-09-30 22:00:00+00:00
0.0,744.0,EPC1_______,2022-10-01 14:00:00+00:00,2022-10-04 22:00:00+00:00
0.0,185.0,EPC1_______,2022-09-30 22:00:00+00:00,2022-10-01 14:00:00+00:00
0.0,187.0,EPC1_______,2022-10-05 08:00:00+00:00,2022-10-07 22:00:00+00:00
0.0,560.0,EPC1_______,2022-10-07 22:00:00+00:00,2022-10-09 08:30:00+00:00
0.0,560.0,EPC1_______,2022-10-09 08:30:00+00:00,2022-10-09 22:00:00+00:00
0.0,187.0,EPC1_______,2022-10-09 22:00:00+00:00,2022-10-10 00:15:00+00:00
0.0,187.0,EPC1_______,2022-10-19 08:15:00+00:00,2022-10-21 03:15:00+00:00
0.0,559.0,EPC1_______,2022-10-22 22:00:00+00:00,2022-10-24 01:00:00+00:00
0.0,187.0,EPC1_______,2022-10-21 10:15:00+00:00,2022-10-22 22:00:00+00:00
0.0,187.0,EPC1_______,2022-10-24 01:00:00+00:00,2022-10-27 00:30:00+00:00
96.3,186.0,EPC1_______,2022-10-27 05:30:00+00:00,2022-10-27 08:00:00+00:00
116.3,373.0,EPC1_______,2022-10-27 10:00:00+00:00,2022-10-27 10:15:00+00:00
0.0,186.0,EPC1_______,2022-10-27 08:00:00+00:00,2022-10-27 10:00:00+00:00
0.0,186.0,EPC1_______,2022-10-27 10:15:00+00:00,2022-10-28 04:30:00+00:00
0.0,742.0,EPC1_______,2022-10-29 22:00:00+00:00,2022-10-31 23:00:00+00:00
0.0,185.0,EPC1_______,2022-10-28 15:00:00+00:00,2022-10-29 22:00:00+00:00
116.3,371.0,EPC1_______,2022-11-03 01:00:00+00:00,2022-11-03 01:30:00+00:00
116.3,185.0,EPC1_______,2022-11-02 23:15:00+00:00,2022-11-03 01:00:00+00:00
116.3,185.0,EPC1_______,2022-11-04 09:30:00+00:00,2022-11-04 19:15:00+00:00
0.0,186.0,EPC1_______,2022-11-07 23:15:00+00:00,2022-11-08 18:30:00+00:00
0.0,185.0,EPC1_______,2022-11-10 17:45:00+00:00,2022-11-10 22:30:00+00:00
0.0,370.0,EPC1_______,2022-11-12 23:00:00+00:00,2022-11-14 23:00:00+00:00
0.0,185.0,EPC1_______,2022-11-11 23:15:00+00:00,2022-11-12 23:00:00+00:00
0.0,185.0,EPC1_______,2022-11-14 23:00:00+00:00,2022-11-14 23:15:00+00:00
116.3,371.0,EPC1_______,2022-11-15 03:00:00+00:00,2022-11-15 03:45:00+00:00
0.0,186.0,EPC1_______,2022-11-14 23:30:00+00:00,2022-11-15 03:00:00+00:00
0.0,186.0,EPC1_______,2022-11-15 03:45:00+00:00,2022-11-15 19:00:00+00:00
116.3,186.0,EPC1_______,2022-11-15 20:15:00+00:00,2022-11-15 22:15:00+00:00
116.3,187.0,EPC1_______,2022-11-16 12:15:00+00:00,2022-11-16 13:45:00+00:00
0.0,370.0,EPC1_______,2022-11-16 23:00:00+00:00,2022-11-17 01:00:00+00:00
0.0,185.0,EPC1_______,2022-11-16 22:00:00+00:00,2022-11-16 23:00:00+00:00
116.3,187.0,EPC1_______,2022-11-17 08:00:00+00:00,2022-11-17 08:45:00+00:00
161.3,373.0,EPC1_______,2022-11-21 19:15:00+00:00,2022-11-21 21:00:00+00:00
0.0,186.0,EPC1_______,2022-11-20 06:15:00+00:00,2022-11-21 19:15:00+00:00
290.6,1303.0,EPC1_______,2022-11-22 15:00:00+00:00,2022-11-30 08:00:00+00:00
0.0,185.0,EPC1_______,2022-11-22 05:30:00+00:00,2022-11-22 15:00:00+00:00
126.3,185.0,EPC1_______,2022-12-01 07:00:00+00:00,2022-12-01 07:45:00+00:00
96.3,186.0,EPC1_______,2022-12-01 14:00:00+00:00,2022-12-01 18:00:00+00:00
0.0,558.0,EPC1_______,2022-12-01 23:00:00+00:00,2022-12-02 23:00:00+00:00
0.0,186.0,EPC1_______,2022-12-01 18:00:00+00:00,2022-12-01 23:00:00+00:00
0.0,1121.0,EPC1_______,2022-12-03 02:15:00+00:00,2022-12-04 00:30:00+00:00
0.0,186.0,EPC1_______,2022-12-02 23:00:00+00:00,2022-12-03 02:15:00+00:00
0.0,186.0,EPC1_______,2022-12-04 00:30:00+00:00,2022-12-04 20:15:00+00:00
116.3,185.0,EPC1_______,2022-12-05 07:30:00+00:00,2022-12-05 09:30:00+00:00
116.3,185.0,EPC1_______,2022-12-09 06:00:00+00:00,2022-12-09 07:00:00+00:00
171.3,186.0,EPC1_______,2022-12-10 07:00:00+00:00,2022-12-10 10:00:00+00:00
0.0,186.0,EPC1_______,2022-12-10 21:30:00+00:00,2022-12-11 19:00:00+00:00
116.3,187.0,EPC1_______,2022-12-12 00:00:00+00:00,2022-12-12 01:00:00+00:00
176.3,187.0,EPC1_______,2022-12-14 07:00:00+00:00,2022-12-14 11:00:00+00:00
116.3,186.0,EPC1_______,2022-12-15 18:00:00+00:00,2022-12-15 19:30:00+00:00
116.3,187.0,EPC1_______,2022-12-16 00:00:00+00:00,2022-12-16 01:15:00+00:00
0.0,557.0,EPC1_______,2022-12-16 23:00:00+00:00,2022-12-19 20:15:00+00:00
0.0,187.0,EPC1_______,2022-12-16 11:00:00+00:00,2022-12-16 23:00:00+00:00
116.3,186.0,EPC1_______,2022-12-20 03:30:00+00:00,2022-12-20 06:45:00+00:00
116.3,185.0,EPC1_______,2022-12-20 13:30:00+00:00,2022-12-20 15:15:00+00:00
0.0,187.0,EPC1_______,2022-12-21 21:30:00+00:00,2022-12-23 01:00:00+00:00
0.0,373.0,EPC1_______,2022-12-25 06:45:00+00:00,2022-12-26 17:00:00+00:00
0.0,186.0,EPC1_______,2022-12-24 18:30:00+00:00,2022-12-25 06:45:00+00:00
116.3,186.0,EPC1_______,2022-12-29 14:00:00+00:00,2022-12-29 15:45:00+00:00
161.3,185.0,EPC1_______,2022-12-29 20:45:00+00:00,2022-12-29 21:15:00+00:00
174.3,185.0,EPC1_______,2022-12-29 21:30:00+00:00,2022-12-29 21:45:00+00:00
178.3,187.0,EPC1_______,2022-12-29 23:30:00+00:00,2022-12-30 00:00:00+00:00
116.3,187.0,EPC1_______,2022-12-30 14:00:00+00:00,2022-12-30 15:45:00+00:00
496.0,847.0,EPC2_______,2022-01-18 07:00:00+00:00,2022-01-18 09:00:00+00:00
494.0,847.0,EPC2_______,2022-01-18 09:00:00+00:00,2022-01-18 10:00:00+00:00
492.0,847.0,EPC2_______,2022-01-18 10:00:00+00:00,2022-01-18 11:00:00+00:00
533.6,847.0,EPC2_______,2022-01-18 11:00:00+00:00,2022-01-18 12:00:00+00:00
483.1,847.0,EPC2_______,2022-01-19 07:00:00+00:00,2022-01-19 08:00:00+00:00
527.6,847.0,EPC2_______,2022-01-19 08:00:00+00:00,2022-01-19 09:00:00+00:00
444.5,847.0,EPC2_______,2022-01-19 09:00:00+00:00,2022-01-19 19:00:00+00:00
630.5,847.0,EPC2_______,2022-01-20 07:00:00+00:00,2022-01-20 08:00:00+00:00
625.6,847.0,EPC2_______,2022-01-20 08:00:00+00:00,2022-01-20 09:00:00+00:00
655.3,847.0,EPC2_______,2022-01-20 09:00:00+00:00,2022-01-20 10:00:00+00:00
719.6,847.0,EPC2_______,2022-01-20 10:00:00+00:00,2022-01-20 11:00:00+00:00
625.6,847.0,EPC2_______,2022-01-20 12:00:00+00:00,2022-01-20 13:00:00+00:00
592.9,847.0,EPC2_______,2022-01-20 13:00:00+00:00,2022-01-20 15:00:00+00:00
0.0,847.0,EPC2_______,2022-04-15 22:00:00+00:00,2022-04-27 06:00:00+00:00
55.7,847.0,EPC2_______,2022-04-27 06:00:00+00:00,2022-04-27 10:00:00+00:00
402.0,1694.0,EPC2_______,2022-04-27 22:00:00+00:00,2022-04-28 06:00:00+00:00
0.0,847.0,EPC2_______,2022-04-27 20:00:00+00:00,2022-04-27 22:00:00+00:00
510.8,847.0,EPC2_______,2022-04-29 08:00:00+00:00,2022-04-29 11:00:00+00:00
771.0,847.0,EPC2_______,2022-05-10 12:00:00+00:00,2022-05-10 16:00:00+00:00
