"Area / Date","Production Type","Code","Name","Intalled Capacity at the beginning of year [MW]","Current Installed Capacity [MW]","Location","Voltage Connection Level [kV]","Commissioning Date","Decommissioning Date"
"CTA|GB / 01.01.2022 00:00 - 01.01.2023 00:00","Wind Onshore","48WSTN0000BTUIWQ","BTUIW","43","43","GB","132","01.01.2019",""
"CTA|GB / 01.01.2022 00:00 - 01.01.2023 00:00","Wind Onshore","48WSTN0000ACHRWV","ACHRW","43","43","GB","132","01.01.2019",""
"CTA|GB / 01.01.2022 00:00 - 01.01.2023 00:00","Wind Onshore","48WSTN0000EDINWA","EDINW","42","42","GB","132","20.08.2009",""
"CTA|GB / 01.01.2022 00:00 - 01.01.2023 00:00","Wind Onshore","48WSTN0000CAIRBU","CAIRB","42","42","GB","0","10.05.2006",""
"CTA|GB / 01.01.2022 00:00 - 01.01.2023 00:00","Hydro Run-of-river and poundage","48WSTN00000TUMBB","TUMB","40","40","GB","132","29.03.2005",""
"CTA|GB / 01.01.2022 00:00 - 01.01.2023 00:00","Fossil Gas","48WSTN0000WBUGT2","WBUGT","40","40","GB","400","01.01.2000",""
"CTA|GB / 01.01.2022 00:00 - 01.01.2023 00:00","Hydro Run-of-river and poundage","48WSTN0000CAGARK","CAGAR","39","39","GB","132","29.03.2005",""
"CTA|GB / 01.01.2022 00:00 - 01.01.2023 00:00","Wind Onshore","48WSTN1000EWHLWQ","EWHLW","39","39","GB","132","01.01.2019",""
"CTA|GB / 01.01.2022 00:00 - 01.01.2023 00:00","Wind Onshore","48WSTN0000MINSWD","MINSW","38","38","GB","132","27.11.2007",""
"CTA|GB / 01.01.2022 00:00 - 01.01.2023 00:00","Wind Onshore","48WSTN0000CLDRWR","CLDRW","37","37","GB","275","01.01.2019",""
"CTA|GB / 01.01.2022 00:00 - 01.01.2023 00:00","Wind Onshore","48WSTN0000ABRTWR","ABRTW","36","36","GB","275","01.01.2019",""
"CTA|GB / 01.01.2022 00:00 - 01.01.2023 00:00","Wind Onshore","48WSTN0000EARBWP","EARBW","35","35","GB","132","03.10.2006",""
"CTA|GB / 01.01.2022 00:00 - 01.01.2023 00:00","Wind Onshore","48WSTN0000ASHWWA","ASHWW","35","35","GB","275","01.01.2019",""
"CTA|GB / 01.01.2022 00:00 - 01.01.2023 00:00","Hydro Run-of-river and poundage","48WSTN00000GRUBR","GRUB","34","34","GB","132","29.03.2005",""
"CTA|GB / 01.01.2022 00:00 - 01.01.2023 00:00","Fossil Gas","48WSTN000FERR-GE","FERR-G","34","34","GB","275","01.01.2000",""
"CTA|GB / 01.01.2022 00:00 - 01.01.2023 00:00","Fossil Gas","48WSTN000FIDL-GA","FIDL-G","34","34","GB","275","01.01.2000",""
"CTA|GB / 01.01.2022 00:00 - 01.01.2023 00:00","Fossil Gas","48WSTN000RATSGTB","RATSGT","34","34","GB","400","01.01.2000",""
"CTA|GB / 01.01.2022 00:00 - 01.01.2023 00:00","Wind Onshore","48WSTN0000SANQWN","SANQW","33","33","GB","132","01.01.2019",""
"CTA|GB / 01.01.2022 00:00 - 01.01.2023 00:00","Wind Onshore","48WSTN0000GFLDW6","GFLDW","32","32","GB","400","29.09.2012",""
"CTA|GB / 01.01.2022 00:00 - 01.01.2023 00:00","Wind Onshore","48WSTN0000GNAPWB","GNAPW","32","32","GB","275","01.01.2019",""
"CTA|GB / 01.01.2022 00:00 - 01.01.2023 00:00","Wind Onshore","48WSTN0000DRDGWO","DRDGW","32","32","GB","132","21.02.2008",""
"CTA|GB / 01.01.2022 00:00 - 01.01.2023 00:00","Wind Onshore","48WSTN0000BETHWY","BETHW","30","30","GB","132","01.01.2019",""
"CTA|GB / 01.01.2022 00:00 - 01.01.2023 00:00","Fossil Gas","48WSTN000KEADGT6","KEADGT","30","30","GB","400","01.01.2000",""
"CTA|GB / 01.01.2022 00:00 - 01.01.2023 00:00","Wind Onshore","48WSTN0000DALSW4","DALSW","30","30","GB","132","27.11.2007",""
"CTA|GB / 01.01.2022 00:00 - 01.01.2023 00:00","Wind Offshore","48WSTN0000HYWDW9","HYWDW","30","30","GB","33","01.08.2018",""
"CTA|GB / 01.01.2022 00:00 - 01.01.2023 00:00","Wind Onshore","48WSTN0000HLGLW3","HLGLW","28","28","GB","275","01.01.2019",""
"CTA|GB / 01.01.2022 00:00 - 01.01.2023 00:00","Wind Onshore","48WSTN0000BNAKWJ","BNAKW","28","28","GB","132","07.09.2007",""
"CTA|GB / 01.01.2022 00:00 - 01.01.2023 00:00","Hydro Water Reservoir","48WSTN0000KNLCVL","KNLCV","28","28","GB","132","11.02.2019",""
"CTA|GB / 01.01.2022 00:00 - 01.01.2023 00:00","Hydro Water Reservoir","48WSTN0000LCSMH3","LCSMH","28","28","GB","132","11.02.2019",""
"CTA|GB / 01.01.2022 00:00 - 01.01.2023 00:00","Wind Onshore","48WSTN0000TDBNWM","TDBNW","28","28","GB","0","30.07.2009",""
"CTA|GB / 01.01.2022 00:00 - 01.01.2023 00:00","Wind Onshore","48WSTN0000WHIHWB","WHIHW","27","27","GB","132","01.01.2019",""
"CTA|GB / 01.01.2022 00:00 - 01.01.2023 00:00","Wind Onshore","48WSTN0000GLOFWW","GLOFW","26","26","GB","132","21.04.2005",""
"CTA|GB / 01.01.2022 00:00 - 01.01.2023 00:00","Hydro Run-of-river and poundage","48WSTN00000INAWE","INAW","25","25","GB","132","31.03.2005",""
"CTA|GB / 01.01.2022 00:00 - 01.01.2023 00:00","Wind Onshore","48WSTN0000TULWBN","TULWB","25","25","GB","132","10.01.2014",""
"CTA|GB / 01.01.2022 00:00 - 01.01.2023 00:00","Hydro Run-of-river and poundage","48WSTN00000SHINJ","SHIN","24","24","GB","132","29.03.2005",""
"CTA|GB / 01.01.2022 00:00 - 01.01.2023 00:00","Wind Onshore","48WSTN0000RSHLWF","RSHLW","24","24","GB","132","29.09.2012",""
"CTA|GB / 01.01.2022 00:00 - 01.01.2023 00:00","Wind Onshore","48WSTN0000FSDLWT","FSDLW","22","22","GB","132","01.01.2019",""
"CTA|GB / 01.01.2022 00:00 - 01.01.2023 00:00","Wind Onshore","48WSTN0000BNWKW5","BNWKW","22","22","GB","132","01.01.2019",""
"CTA|GB / 01.01.2022 00:00 - 01.01.2023 00:00","Wind Onshore","48WSTN0000BOYNWK","BOYNW","22","22","GB","132","15.02.2006",""
"CTA|GB / 01.01.2022 00:00 - 01.01.2023 00:00","Wind Onshore","48WSTN0000COUWW3","COUWW","21","21","GB","132","01.01.2019",""
"CTA|GB / 01.01.2022 00:00 - 01.01.2023 00:00","Hydro Run-of-river and poundage","48WSTN00000SFILV","SFIL","20","20","GB","132","29.03.2005",""
"CTA|GB / 01.01.2022 00:00 - 01.01.2023 00:00","Wind Onshore","48WSTN0000ANSUWY","ANSUW","19","19","GB","132","28.04.2010",""
"CTA|GB / 01.01.2022 00:00 - 01.01.2023 00:00","Hydro Run-of-river and poundage","48WSTN00000FINLW","FINL","17","17","GB","132","29.03.2005",""
"CTA|GB / 01.01.2022 00:00 - 01.01.2023 00:00","Wind Onshore","48WSTN1000NOVAWQ","NOVAW","17","17","GB","132","24.01.2006",""
"CTA|GB / 01.01.2022 00:00 - 01.01.2023 00:00","Wind Onshore","48WSTN0000TULWWI","TULWW","17","17","GB","132","01.01.2019",""
"CTA|GB / 01.01.2022 00:00 - 01.01.2023 00:00","Fossil Oil","48WSTN000LBAR-G1","LBAR-G","17","17","GB","400","17.11.2005",""
"CTA|GB / 01.01.2022 00:00 - 01.01.2023 00:00","Wind Onshore","48WSTN0000DEUCWX","DEUCW","16","16","GB","132","03.02.2006",""
"CTA|GB / 01.01.2022 00:00 - 01.01.2023 00:00","Hydro Run-of-river and poundage","48WSTN00000NANT8","NANT","15","15","GB","132","29.03.2005",""
"CTA|GB / 01.01.2022 00:00 - 01.01.2023 00:00","Wind Onshore","48WSTN0000CLFLW0","CLFLW","15","15","GB","132","01.01.2019",""
"CTA|GB / 01.01.2022 00:00 - 01.01.2023 00:00","Wind Onshore","48WSTN0000TLYMW4","TLYMW","15","15","GB","132","01.01.2019",""
"CTA|GB / 01.01.2022 00:00 - 01.01.2023 00:00","Wind Onshore","48WSTN0000GDSTWE","GDSTW","13","13","GB","132","29.09.2012",""
"CTA|GB / 01.01.2022 00:00 - 01.01.2023 00:00","Wind Onshore","48WSTN0000TANGWA","TANGW","13","13","GB","132","31.03.2005",""
"CTA|GB / 01.01.2022 00:00 - 01.01.2023 00:00","Hydro Run-of-river and poundage","48WSTN00000CASSD","CASS","11","11","GB","132","31.03.2005",""
"CTA|GB / 01.01.2022 00:00 - 01.01.2023 00:00","Wind Onshore","48WSTN0000SANDWP","SANDW","8","8","GB","132","31.03.2005",""
"CTA|GB / 01.01.2022 00:00 - 01.01.2023 00:00","Other","48WSTN00VPITRAD5","VPI-TRAD","1","1","GB","400","31.01.2021",""
