,CCGT,CHP,H2 turbine,OCGT,battery storage,distribution network,hydroelectricity,nuclear,offshore wind,onshore wind,power-to-gas,solar,solar curtailment,onshore curtailment,offshore curtailment
2013-02-18 03:00:00,11.917623563831569,25.647791251618568,0.8134286916415203,9.851022863050172,15.885079219133129,-214.1849306152491,16.913469119590832,40.37552948465509,71.82892891173032,72.26732339567288,-50.74655635432461,0.0,-0.0,-2.7348944629638946e-06,-4.2502499877677165e-06
2013-02-18 04:00:00,11.917623643550517,25.647791407797534,0.813428818514129,10.377681439515754,32.72163498199348,-228.14024345814673,17.10049522917675,40.37552949106352,69.99862917079977,69.05297796391683,-49.29683913267313,0.0,-0.0,-2.775697810365501e-06,-4.242979806217747e-06
2013-02-18 05:00:00,11.917623743298057,25.64779147057911,0.8134286041854032,10.712119815570269,49.494462765680886,-246.5886406303881,17.257279258670074,40.375529493780455,69.35308582257088,67.159432689349,-45.57340326577349,0.0,-0.0,-2.8096401229706653e-06,-4.441765471191898e-06
2013-02-18 06:00:00,11.917624025808355,25.647791323793477,0.8134328329087013,10.404923589868636,59.200617883113054,-266.1121452053364,17.429772866485497,40.37552949846479,68.40449340435443,65.84931998408823,-33.362650661844285,0.0,-0.0,-2.7957173900295953e-06,-4.243344103043563e-06
2013-02-18 07:00:00,11.917624328003646,25.64779137025927,0.813432628098755,4.84397862575522,38.477715005953435,-264.1892979526888,17.29090231436096,40.37552948211944,67.60478393294277,65.45641585988608,-27.668219445020824,19.998056168187038,-2.6576489143181244e-06,-2.7577914195493318e-06,-4.38925037596077e-06
2013-02-18 08:00:00,11.917611096938874,25.647785986902303,4.6304892602982e-06,6.931605673004004e-06,-15.655900332299417,-206.23559570447594,16.227474746444557,40.3755293773336,66.67740753589626,64.27265681053194,-63.50805220075938,60.84979350314515,-1.0581132851762946e-05,-2.952180100035758e-06,-4.667806192055895e-06
2013-02-18 09:00:00,10.853612752559362,25.64776647405655,4.119415260529223e-06,6.11235881167796e-06,-42.77578662530455,-137.61086075405873,9.680374109645873,40.375529093816894,63.732244089185215,55.91428711492238,-102.98549124253543,77.73704114741533,-1.3488168022390276e-05,-2.756273028249655e-06,-5.180564545566411e-06
2013-02-18 10:00:00,10.853612344847273,25.647764670205696,4.068327454454277e-06,6.029230424817841e-06,-58.966237708398324,-109.93090442286928,8.504617530084436,40.3755289284672,58.60177914760691,47.24956135412743,-110.41325098987329,88.64624984407098,-1.5933691190317005e-05,-3.703105277351179e-06,-5.292069796455326e-06
2013-02-18 11:00:00,10.8536118347558,25.64776386313379,4.0769613560313556e-06,5.984478975873952e-06,-66.1832801588324,-86.31365499303463,0.9802553650854534,40.37552872458111,57.580391853361974,47.49664611464623,-121.62661254587027,91.7580748660068,-1.7837685580528643e-05,-2.2991457647303462e-06,-5.74084439387311e-06
2013-02-18 12:00:00,10.853612051644486,25.647764476032965,4.084102842681268e-06,6.0177979741448425e-06,-52.280380884241445,-86.13109592872729,2.034817626707816,40.37552893953119,55.076290465777134,46.80754589967516,-123.60642104149242,81.79105872881219,-1.6841820796308413e-05,-2.1662481162116928e-06,-5.342133902375639e-06
2013-02-18 13:00:00,10.853612118146081,25.647764553351962,4.10118519837558e-06,6.020333103627479e-06,-47.117262800798905,-95.42638495516539,7.621983419874015,40.37552894618446,52.62312665240292,45.518035812051814,-118.16371032829882,78.63602531344894,-1.6346355578308757e-05,-2.142770753244997e-06,-4.314410397472376e-06
2013-02-18 14:00:00,10.853612559209882,25.647767088207836,4.080960365175578e-06,6.127109488859113e-06,-25.3749985335835,-124.04481091632307,10.737994178416779,40.37552915355277,50.79110665147981,43.16949939035878,-94.83507095857861,63.248086099727416,-1.3820959595031064e-05,-2.07850539371313e-06,-4.141983428948333e-06
2013-02-18 15:00:00,11.917614237859372,25.647786939783426,5.98521921899447e-06,8.13901782461937e-06,16.422438037553277,-186.04364550860888,16.086655423714475,40.37552939543868,49.059181046387444,39.152599786768505,-54.7906782971963,42.74122597900849,-1.0653380023755292e-05,-2.0792749074173974e-06,-4.49223917590002e-06
2013-02-18 16:00:00,21.620521703595642,26.152228899429364,6.404285198836467e-06,9.55293867202082e-06,61.21516960679134,-264.67095560532334,16.2256653175187,40.37553001367409,49.565808393106266,37.65855380716358,-1.0940372277591188,12.990846867013156,-4.919354762510172e-06,-1.4170170951620277e-06,-3.3992285188241964e-06
2013-02-18 17:00:00,27.458920604999417,26.152236587189847,6.570670124013762e-06,1.058261206982721e-05,74.42400687108281,-287.7657040232781,22.724002343494835,40.37553008281678,53.59476470085277,43.46924666723794,-0.6201953236258746,0.2246137319758185,-3.6339421250379355e-06,-1.852665685801721e-06,-3.256162245651179e-06
2013-02-18 18:00:00,27.45892120007944,26.15223705301798,6.630713432439567e-06,1.0601672030417104e-05,53.60920483600665,-281.5909371535932,22.700194678434375,40.3755300874766,60.25802756723382,51.76350754622771,-0.6918338570037251,0.0,-0.0,-1.7992146118427747e-06,-3.224125228710337e-06
2013-02-18 19:00:00,27.45891895088252,26.152236302052216,6.6685711101498185e-06,1.033913506291535e-05,27.337342187722093,-265.04845279120224,22.624586473622774,40.375530073343796,66.41952561223937,55.55726543539702,-0.8438793568423487,0.0,-0.0,-1.8520263925967724e-06,-3.2194516938265727e-06
2013-02-18 20:00:00,27.458921781934038,26.152237117500135,6.7483226863065655e-06,1.0614416319590838e-05,13.761329782935547,-253.66936086710055,22.22340969765257,40.37553008935752,69.40335457044058,55.1551237429564,-0.8285577067276895,0.0,-0.0,-1.924450251964681e-06,-3.201628940112773e-06
2013-02-18 21:00:00,27.4589202645528,26.15223615601742,6.385773772086691e-06,9.941469982784981e-06,14.97782946420996,-254.20066044709228,21.385034427050705,40.37553008543373,70.32333773793373,54.20850366271658,-0.6494291002067089,0.0,-0.0,-1.8480565498626596e-06,-2.9304077807823846e-06
2013-02-18 22:00:00,27.458914073739827,17.46267468209316,4.347412483654417e-06,8.264914134267144e-06,10.502341508301267,-244.97419783320868,21.38074059149561,40.375530085718545,73.96218906511581,54.257207485758364,-0.395004069444655,0.0,-0.0,-1.933123524655033e-06,-3.0002190974964073e-06
2013-02-18 23:00:00,27.458908121739775,8.091271806583315,4.348161601263247e-06,8.222141716800338e-06,4.836248169742033,-233.15677174235938,21.41468034598243,40.37553008691813,75.95214385250377,55.26664596329993,-0.20880705517293166,0.0,-0.0,-1.92514093478287e-06,-3.011220067397465e-06
2013-02-19 00:00:00,17.26230909824429,6.872156424773697,3.885007460962537e-06,7.466227193572386e-06,8.013416947470388,-229.84765165524294,21.42664516129443,40.37553007904524,79.58916870520368,56.39205544372562,-0.05400857325041896,0.0,-0.0,-1.826706743870309e-06,-2.7891494601911376e-06
2013-02-19 01:00:00,15.541324684331386,6.872128533580701,3.106918425175483e-06,6.3918424374376535e-06,1.4122846160483058,-229.2085911273101,19.784744264315812,40.37553005956748,83.8345865716274,61.454199158435074,-0.054009456435520006,0.0,-0.0,-1.9968541591968557e-06,-2.954817411401484e-06
2013-02-19 02:00:00,15.621344590451535,6.872137221853792,3.269473073118048e-06,6.9276342411213e-06,-7.077993117661747,-228.4604628773666,20.49828523162982,40.37553006255631,85.01072471397443,67.22669635440873,-0.05400690262321257,0.0,-0.0,-1.7952077665612087e-06,-2.6463658676295265e-06
2013-02-19 03:00:00,15.936997601460716,6.872137367344231,3.268882063208998e-06,6.9204946630288515e-06,-15.744480898591458,-223.61399990269527,18.965169344829523,40.375530064319086,84.42614907759976,72.84901168778461,-0.05400691192491245,0.0,-0.0,-1.8206988625069182e-06,-2.651213936462666e-06
2013-02-19 04:00:00,16.16444840165531,6.872137309023757,3.2687585886559576e-06,6.920131982911437e-06,-6.8203751880612264,-233.52331448521605,21.79550168537796,40.37553006782192,81.63514318776123,73.568429080785,-0.054006903913995645,0.0,-0.0,-1.8450952215234383e-06,-2.6371390091450286e-06
2013-02-19 05:00:00,16.548134128278985,6.872143624361762,3.414376946371227e-06,7.151429724765783e-06,18.97198895384325,-253.54378716279103,21.84709940591548,40.375530077314835,77.76099628016368,71.2383189316852,-0.054006610670819036,0.0,-0.0,-1.8316818841624576e-06,-2.6312074467148658e-06
2013-02-19 06:00:00,17.053944200811763,6.872144627242778,3.4812354869475783e-06,7.854829378289296e-06,34.20609456486802,-264.3808031216449,21.877712551211907,40.37553009339883,73.11438513328243,70.95402056136639,-0.0540064463964802,0.0,-0.0,-2.512656718209996e-06,-3.2235249073774823e-06
2013-02-19 07:00:00,17.188292820981022,6.872144422762864,3.4579981834756844e-06,7.633069734729607e-06,21.113039878698252,-264.2048581770121,21.877097824250324,40.375530081032686,67.91190243902784,71.46221218092423,-0.05400642222298706,17.476795276011238,-2.0325239680832165e-06,-2.46421330263945e-06,-3.2034887507200817e-06
2013-02-19 08:00:00,4.079483019580405,6.872017698649072,2.1894870186071885e-06,4.147795433742191e-06,0.00011695256906939927,-239.99245817747288,16.64031475038591,40.375529645709605,63.31098307776612,71.78373446780026,-6.6355288686969365,43.58273352212331,-9.845105059545446e-06,-3.962422641548046e-06,-5.127007839099121e-06
2013-02-19 09:00:00,8.435733519285884e-06,6.367580679951235,1.7971893697321543e-06,2.8748153198827152e-06,-34.40462629913392,-183.10250506013014,15.152005169185431,40.37552914219649,59.555245920322186,69.1681562885848,-30.77651455666259,58.24767173862688,-1.389804512961131e-05,-5.227220098373375e-06,-6.57599173992548e-06
2013-02-19 10:00:00,8.369804449916858e-06,6.367580617349072,1.8028861683599322e-06,2.8649476230451875e-06,-37.22917721124572,-158.79557275538676,8.457655003582829,40.37552906543198,57.18651930302629,60.89749777133596,-41.91554733255327,65.23803646661375,-1.538671737376393e-05,-3.922785728683784e-06,-6.85884215823604e-06
2013-02-19 11:00:00,7.990981145329408e-06,6.367579886018525,1.765747623204189e-06,2.791326044109864e-06,-50.06762818041249,-135.48307632466165,2.392244178103695,40.375528836374464,58.78244867637161,63.90451069982703,-52.949934196818,67.26097955182715,-1.761748390386138e-05,-4.1241529257286555e-06,-7.450943786328735e-06
2013-02-19 12:00:00,7.886205694591323e-06,6.367579566420332,1.745508879491361e-06,2.769623694813919e-06,-45.916991613263264,-131.98302270529527,2.3959348491770713,40.37552884045356,62.64631479250464,62.18336392262678,-56.38753883441324,60.90170550745038,-1.757691921622964e-05,-4.131635899595424e-06,-7.730510941085526e-06
2013-02-19 13:00:00,8.218832364855574e-06,6.367580265599167,1.7789756852162893e-06,2.837163637056968e-06,-45.782205905035525,-142.73392797456856,7.757395465863298,40.375529039678234,65.53093075842732,62.715515382688544,-50.43298439711173,56.785126936071876,-1.611045797450362e-05,-3.980508020407225e-06,-7.149893816845802e-06
2013-02-19 14:00:00,8.333426473787286e-06,6.3675803982256385,1.7761970248299524e-06,2.85495873457441e-06,-35.740352639483,-165.10641872239347,16.214713064270963,40.37552913932843,69.69423049476278,62.099427999992564,-37.987995128913255,44.666246384668106,-1.4767760327567453e-05,-5.484231908226962e-06,-7.0273888416108695e-06
2013-02-19 15:00:00,8.657751235870693e-06,6.3675809574829785,1.7980386007448806e-06,2.9075955254250946e-06,-11.361813850010963,-203.68985640700782,16.21817285655715,40.375529279738124,72.97615230746766,60.63418675657711,-13.740163128871966,32.4264981311733,-1.3305200022651156e-05,-5.122577858297593e-06,-6.746363651193196e-06
2013-02-19 16:00:00,1.0908324279161482e-05,6.367584385293792,1.9210348603856407e-06,3.224445587172409e-06,36.55116884578252,-252.7187341839602,16.660266982965187,40.375529541432,78.1148075361547,62.94758774004942,-0.05404130481486889,11.877642981115278,-8.281002846298393e-06,-4.323062509285666e-06,-5.861153871330481e-06
2013-02-19 17:00:00,9.809532151855421,6.872026685619903,2.4199145626421835e-06,7.205940298836966e-06,58.200738045273596,-287.9105962639332,21.896232828531808,40.37552987882549,85.89680376235819,67.80704733904867,-3.160342442701097,0.23056757304786166,-2.0833813178798522e-06,-3.3915243010033894e-06,-4.944909575806875e-06
2013-02-19 18:00:00,3.134765026659615,6.8720153703026075,2.1952646956135868e-06,4.233507435469618e-06,46.98237645056953,-283.3768598548255,21.89518739091267,40.37552976295598,94.91397431855717,76.24349195148449,-7.025621757365913,0.0,-0.0,-3.401391148916919e-06,-5.048880766889077e-06
2013-02-19 19:00:00,1.0964217726363147e-05,6.367584441791598,1.916962822081469e-06,3.2255065914864313e-06,28.284961763921935,-267.2389217716716,17.613157637002633,40.37552958678235,102.93707253059556,81.91106359069963,-10.130391363446043,0.0,-0.0,-3.8583370755344286e-06,-5.679315409500878e-06
2013-02-19 20:00:00,9.719336232579583e-06,6.367582570520887,1.858644253949677e-06,3.0667016418403813e-06,20.577207469995262,-266.47659001100516,16.21624978435666,40.375529500673686,109.38318036467003,85.62099888893347,-11.860174523822437,0.0,-0.0,-4.059804570741447e-06,-5.988448190353448e-06
2013-02-19 21:00:00,9.3217137127965e-06,6.367582009165582,1.8361602426834246e-06,3.0080615452513708e-06,15.602869304833304,-268.8465532825822,16.214468064824935,40.37552945689306,114.3082857066688,87.75310178479722,-11.57156685474659,0.0,-0.0,-4.12974090480384e-06,-6.162550067404088e-06
2013-02-19 22:00:00,9.070527107566201e-06,6.367581600217162,1.8184241676568145e-06,2.968851588400232e-06,-0.25679963388912785,-259.4146595561172,16.212871032710954,40.37552942461159,120.14280839264957,82.8510925493903,-6.075057272356572,0.0,-0.0,-4.181260198266172e-06,-6.272050542429806e-06
2013-02-19 23:00:00,8.388010547470868e-06,6.3675803714852,1.7666059739165889e-06,2.8556022786652087e-06,-6.687046019290612,-252.6321557843888,16.211140367614703,40.3755292795069,120.92233415133458,91.65302999683725,-15.630623940556161,0.0,-0.0,-4.372806196090636e-06,-6.603621099306862e-06
2013-02-20 00:00:00,8.391888919045624e-06,6.3675803610310355,1.7654904572622082e-06,2.856551555682156e-06,-4.468582229078862,-248.0747917577318,16.209398671086323,40.375529281202326,121.33563885266437,99.54693012910083,-30.712024444307502,0.0,-0.0,-4.262703166575164e-06,-6.537339020550856e-06
2013-02-20 01:00:00,8.39699386472761e-06,6.367580372092138,1.7644487560743579e-06,2.85740307181849e-06,-3.112897147030226,-247.4743109868274,16.208065549132712,40.37552928146115,124.89234965416719,106.56085247664171,-43.23751550304661,0.0,-0.0,-4.165999735592547e-06,-6.48523739484331e-06
2013-02-20 02:00:00,8.350578883730713e-06,6.367580212736209,1.7536385611322285e-06,2.846351209887259e-06,-0.6355732239092607,-249.14685405648555,16.20663585598147,40.3755292718853,127.2615828952,113.30368999435498,-53.15287973182842,0.0,-0.0,-4.172799099583343e-06,-6.520881611137567e-06
2013-02-20 03:00:00,8.38272838962036e-06,6.36758029044582,1.7583168230581042e-06,2.851451591070697e-06,-0.14582308699068403,-246.48508333471796,16.204544121883163,40.375529273536635,127.24329534333745,120.31519423634552,-63.29528803276509,0.0,-0.0,-4.105506112867061e-06,-6.4355196889312025e-06
2013-02-20 04:00:00,8.472662919048976e-06,6.367580470468014,1.763896097791676e-06,2.867554128361711e-06,0.00023602743622249984,-260.54668571127394,16.20321304258306,40.375529292720394,129.17112928944468,129.3672231098715,-60.35730963988011,0.0,-0.0,-4.038705575169585e-06,-6.333239961968629e-06
2013-02-20 05:00:00,8.587579369989378e-06,6.367580739869132,1.772407113231517e-06,2.8886605266141236e-06,7.140539405166465,-271.47376378135783,16.202114093940743,40.37552929856592,131.10552344513678,134.24832751803325,-63.38329322136551,0.0,-0.0,-3.985711491470939e-06,-6.268852816147665e-06
2013-02-20 06:00:00,8.594473286066394e-06,6.367580748662372,1.7728123769050456e-06,2.8895057391956136e-06,16.092114409459626,-288.5291691562325,16.2009930000964,40.375529284859034,135.07562487095507,138.3293089807284,-63.329036927036746,0.0,-0.0,-3.973222702430742e-06,-6.275183925690682e-06
2013-02-20 07:00:00,8.448569824804225e-06,6.367580296018917,1.7623577398455807e-06,2.861308142067881e-06,-14.516263985732751,-298.32010428980635,16.20006833572486,40.375529171415785,141.70374188999602,144.1702698187273,-67.56044283706773,32.16257510566159,-7.649905991610504e-06,-4.0106271361717964e-06,-6.349590475898803e-06
2013-02-20 08:00:00,8.019091725565268e-06,6.367579285874196,1.732524965396538e-06,2.7848704572420436e-06,-58.14914326668579,-246.52472791175717,15.977460012907565,40.375528955247155,149.44273268586466,156.45182155894733,-141.91549338577195,78.54784028849073,-1.4469437431166383e-05,-4.267197840595212e-06,-6.763408018166041e-06
2013-02-20 09:00:00,7.834872241129321e-06,6.367578913572701,1.7257692080916271e-06,2.7558750289103883e-06,-95.1527349516123,-211.5636045318806,9.10695873222403,40.37552886587803,151.81632128026266,178.60764937746362,-166.4098025657396,87.42548588502105,-1.599318359883252e-05,-4.363485110792783e-06,-6.940182644025589e-06
2013-02-20 10:00:00,7.564657589937678e-06,6.367578435128617,1.705404716569348e-06,2.703849913401001e-06,-74.55947877397101,-195.27086268716462,0.4483409245551839,40.375528653338215,147.4125422607371,157.83913385626892,-168.84173447201607,86.80182348703265,-1.791985937439192e-05,-4.558734317249067e-06,-7.400880740719219e-06
2013-02-20 11:00:00,7.559031959225427e-06,6.3675783893494655,1.70372539607388e-06,2.7029565714392204e-06,-56.439447099053815,-209.43807787166998,0.43144381177289687,40.37552865201038,145.77566661471965,165.08411548272224,-168.04730109847247,76.4635218036823,-1.7832022608102552e-05,-4.592287760926414e-06,-7.427663755312799e-06
2013-02-20 12:00:00,7.59349496570706e-06,6.36757859151792,1.7097778413636246e-06,2.709064636754654e-06,-41.63190176926126,-207.63852019682943,0.42143541876923973,40.37552867814314,140.4122905249846,163.44894989210874,-161.08176633632428,59.89967973020029,-1.6867163099899576e-05,-4.560441963807093e-06,-7.35819751574753e-06
2013-02-20 13:00:00,7.637641164382622e-06,6.367578864232574,1.7136609718260553e-06,2.7202145675178245e-06,-38.375993663849336,-206.35634179684746,0.4490476833252369,40.3755287222248,135.99991423239578,163.3255115798792,-159.03544315404426,57.82422213457062,-1.652233345069846e-05,-4.479343499838408e-06,-7.255958534005844e-06
2013-02-20 14:00:00,7.85767701665259e-06,6.367579252466534,1.7283666384762933e-06,2.758796014731227e-06,-31.99761695596409,-216.82057174712043,8.213438808660502,40.3755288948855,137.4085389455836,162.3322181559438,-150.8653065743075,45.56057177001914,-1.4618507826792871e-05,-4.306260314864813e-06,-6.904659980498957e-06
2013-02-20 15:00:00,7.931067777181805e-06,6.367579411093066,1.7313056016706143e-06,2.7696820479163653e-06,-9.902486581782906,-239.95603521120094,10.310522402514612,40.37552895268358,140.64451382929764,158.49783935440473,-140.91328206111933,35.150681547793646,-1.3071337074727038e-05,-4.269122999986252e-06,-6.8207180682898925e-06
2013-02-20 16:00:00,8.275125456629365e-06,6.367580129583085,1.7588211991627914e-06,2.8362418022327874e-06,23.80543741422583,-277.3887171346557,15.987293976525118,40.37552910672277,144.436522201783,153.39135111901044,-118.52390505757259,12.131879651112408,-9.622620449284781e-06,-4.082879658075006e-06,-6.519457785579066e-06
2013-02-20 17:00:00,8.380515888636058e-06,6.367580267427002,1.765549273876959e-06,2.850905776397841e-06,35.01424057747216,-298.12279233683756,15.985682057008496,40.375529216522246,146.6843547930966,158.81202212694257,-104.78185350516809,0.24819930336634277,-4.012197082891519e-07,-4.091000495656562e-06,-6.441100802111801e-06
2013-02-20 18:00:00,8.375125247540812e-06,6.367580264028298,1.766427563638197e-06,2.8507497792310883e-06,26.070811638159206,-297.0189390291957,15.98312494975754,40.37552921608005,150.41982091542212,173.35580519167902,-114.97159305936204,0.0,-0.0,-4.138322526288332e-06,-6.427885196346457e-06
2013-02-20 19:00:00,8.267212580914639e-06,6.367580084863212,1.7600159126108573e-06,2.8319741296902283e-06,7.530616078429362,-289.2704750702564,15.560943670923029,40.375529176634416,151.76785818999653,184.07253494813568,-115.8232556786475,0.0,-0.0,-4.215422788058473e-06,-6.5114849090566695e-06
2013-02-20 20:00:00,8.178242197599184e-06,6.36757995676644,1.7575265401455133e-06,2.8189322440644993e-06,2.8979070341849784,-282.1100560208126,15.551877476614852,40.37552915532998,153.0470054810494,187.25811442631687,-122.8071178560671,0.0,-0.0,-4.2532857896185674e-06,-6.5649996281253555e-06
2013-02-20 21:00:00,8.17795373745068e-06,6.367579950383791,1.7601264667126408e-06,2.8190491744895714e-06,2.1714413072772354,-275.9349748258582,15.539367420625123,40.37552915696197,156.346794783156,184.06690060564318,-128.35209191051013,0.0,-0.0,-4.252638815280572e-06,-6.572846378368522e-06
2013-02-20 22:00:00,8.373104902981029e-06,6.3675802440327445,1.7753889296111437e-06,2.8509803562231866e-06,5.298142605974507,-257.2456874787239,15.971977948854343,40.37552923871877,146.58750506495966,159.25115479553597,-116.02607650254724,0.0,-0.0,-4.130396672358184e-06,-6.451071689886481e-06
2013-02-20 23:00:00,8.37545252811021e-06,6.367580234981289,1.7766161459717531e-06,2.851813900124723e-06,1.4326575008599363,-248.49279355021278,15.969383553340695,40.375529241722575,150.15309316034674,154.46993123896323,-119.69553724489431,0.0,-0.0,-4.119137050549136e-06,-6.449760126080853e-06
2013-02-21 00:00:00,8.246872963675846e-06,6.367579978533117,1.765213962874073e-06,2.8254648997551165e-06,0.3872072032548105,-242.6001005604719,15.965677874680997,40.37552923155634,149.26451399935831,153.17692741007318,-122.3576119644589,0.0,-0.0,-4.163654788528438e-06,-6.5204958045650185e-06
2013-02-21 01:00:00,8.252181558838317e-06,6.367579992060695,1.7648122902511058e-06,2.8262149413523975e-06,0.2779046657925148,-239.7985601965568,15.96023840407075,40.37552924313367,145.53694483963687,152.4337010682204,-120.57364954162206,0.0,-0.0,-4.15913130097724e-06,-6.520871143627057e-06
2013-02-21 02:00:00,8.108901237144879e-06,6.36757978754735,1.7544584367200882e-06,2.8023639917211266e-06,0.252390802974238,-237.53855641072388,15.513507567776571,40.37552921155997,141.08212228261857,152.44403553759008,-117.91686253795164,0.0,-0.0,-4.218748703484971e-06,-6.622698211209676e-06
2013-02-21 03:00:00,8.34688803388158e-06,6.367580204378002,1.7705441383400137e-06,2.843606774341282e-06,7.456195322961866,-240.94422218377372,15.901639145173732,40.37552927801829,135.69136861537515,148.36251093520755,-112.63063756388442,0.0,-0.0,-4.117732078440541e-06,-6.461474001628425e-06
2013-02-21 04:00:00,8.346225914765581e-06,6.367580215634448,1.7690904876279028e-06,2.843100303977757e-06,22.0329527799936,-255.80261303178315,15.855243149227576,40.37552928052601,132.6070427368209,146.9716561163755,-107.8264947461477,0.0,-0.0,-4.107783090992172e-06,-6.450779379035825e-06
2013-02-21 05:00:00,8.38293286918056e-06,6.3675802937573005,1.7720169360042457e-06,2.851350660628736e-06,43.588099293662495,-275.10228939150124,15.938194738507077,40.37552928413022,129.88957869011813,143.5798291104941,-104.05404804394522,0.0,-0.0,-4.0772418572865735e-06,-6.394633073937332e-06
2013-02-21 06:00:00,8.387249969528781e-06,6.367580294846907,1.7713377945778833e-06,2.8517289459171516e-06,52.65672927275657,-284.73080128827917,15.934469838600622,40.375529269111006,130.06611493319517,142.1844818907872,-102.27114301322881,0.0,-0.0,-4.05595781112101e-06,-6.367507528164301e-06
2013-02-21 07:00:00,8.359884047082246e-06,6.367580129113977,1.7666705613881094e-06,2.8429673067998417e-06,20.174093374795472,-287.1746339943951,16.151585561271936,40.375529187965206,132.1572325950438,141.31816499744062,-104.76845242978077,35.981854132362386,-7.482667816354822e-06,-4.050833858089322e-06,-6.333343276040005e-06
2013-02-21 08:00:00,8.148689632236983e-06,6.367579642214796,1.7532542780160125e-06,2.806519032521618e-06,-38.77417127100877,-245.45991976474863,10.694604714496519,40.3755290341688,137.02540841274282,144.4390205670166,-129.12141661887392,75.02694122682281,-1.3975713952522162e-05,-4.154715475464411e-06,-6.470743522775139e-06
2013-02-21 09:00:00,7.96346169357107e-06,6.36757936333853,1.743651861237981e-06,2.7749250512406e-06,-56.3239486517604,-220.2283950419681,10.260297434226963,40.375528942725765,139.9322484254878,140.6379193601913,-141.25728687401482,80.80949548115225,-1.5446044872154407e-05,-4.229663655285043e-06,-6.624840675930098e-06
2013-02-21 10:00:00,7.768181048076803e-06,6.367579088340014,1.72899814168425e-06,2.7427433327840146e-06,-53.56680516886724,-211.79462617083237,1.5679563470178255,40.37552885874476,137.2944889063229,159.3641754327524,-161.0618779908463,82.02707090688973,-1.6199016859133222e-05,-4.396879500881941e-06,-6.8433081680833245e-06
2013-02-21 11:00:00,7.875473261489888e-06,6.367579252155531,1.7358184285509533e-06,2.7615826975682932e-06,-48.84891214633714,-217.86796805040555,1.9716569757299003,40.37552892394259,137.96017079984753,161.70868781604167,-157.35464827255683,76.2615417515178,-1.5535407150766585e-05,-4.312718583175194e-06,-6.7127090917978146e-06
2013-02-21 12:00:00,7.966943943796073e-06,6.3675794346564905,1.7449233141147233e-06,2.7760697839843825e-06,-27.332511167016868,-237.58398981122318,10.25653957268385,40.37552897806437,136.0256406971366,155.96642474551211,-142.71660346716178,59.21525819573748,-1.3709150645636128e-05,-4.229503897806263e-06,-6.615864629418927e-06
2013-02-21 13:00:00,7.958200577040836e-06,6.367579428611701,1.7432890160748596e-06,2.774486241538726e-06,-24.279604352044803,-232.416814088884,10.24821556340528,40.37552898684746,132.87213283135574,144.8490507318295,-137.05859367027003,59.616614414573924,-1.327605834223515e-05,-4.236168107471464e-06,-6.615847982371246e-06
2013-02-21 14:00:00,8.166800768107257e-06,6.367579846241297,1.7590683694299365e-06,2.811886271866754e-06,-10.670376259920367,-238.52404959128393,10.673851428105463,40.37552908312595,133.6734817106638,144.31870058647263,-133.97096683930837,48.330695120306586,-1.2470291440395215e-05,-4.1275283716855245e-06,-6.4125692785356196e-06
2013-02-21 15:00:00,8.272351578480031e-06,6.367580059525719,1.766173694667274e-06,2.832659302200833e-06,0.40610858382949616,-249.58259014941135,16.07548608321996,40.375529133727674,134.44519129605493,139.30448777025626,-124.4744325502889,37.665597292445,-1.142315938903287e-05,-4.072724301834714e-06,-6.322718652434338e-06
2013-02-21 16:00:00,8.330927038423418e-06,6.3675802640429575,1.7703532619632226e-06,2.8460404305840477e-06,29.027246403798703,-287.44100160976484,16.11902010227296,40.375529181468316,137.59133116113497,131.0665426041892,-85.16992579821078,12.646633921733699,-1.0456715639934864e-05,-4.047778469707164e-06,-6.27369287875955e-06
2013-02-21 17:00:00,8.44114845075857e-06,6.3675804105745915,1.77730865234641e-06,2.8614960353670094e-06,35.809604407522926,-301.48230601937826,16.11594692205375,40.375529311430356,141.43702547961408,125.1755342279708,-63.48385509295411,0.267886181614716,-3.8100166566564713e-07,-3.992785847030237e-06,-6.197830067739805e-06
2013-02-21 18:00:00,8.438831085480235e-06,6.36758041860449,1.7781209807287427e-06,2.8612857469191254e-06,32.466451106025076,-300.1003706654337,16.112312835951304,40.375529325276695,146.1636293815512,129.78734591236747,-70.59018372379315,0.0,-0.0,-4.023847077568119e-06,-6.210138684587011e-06
2013-02-21 19:00:00,8.437890723060048e-06,6.3675804223278565,1.778804808770429e-06,2.861354385847109e-06,22.925792165050296,-292.422067951284,16.108159349968417,40.37552932401964,148.6764069062545,136.46140969960763,-77.91136510293333,0.0,-0.0,-4.038035841654488e-06,-6.20028147735702e-06
2013-02-21 20:00:00,8.436503421608533e-06,6.367580423640654,1.7794584675408577e-06,2.8612899067041724e-06,18.334000550053403,-283.87385385273507,16.10478699182593,40.37552932471562,147.50843431314578,139.87419886966723,-84.1097546642219,0.0,-0.0,-4.0417094431847746e-06,-6.1890385110588146e-06
2013-02-21 21:00:00,8.435457363643795e-06,6.36758042679037,1.78077701698163e-06,2.86116630887373e-06,20.804659550059018,-274.87336777249254,16.100954121830956,40.375529333447005,144.70736751792546,139.56340456158176,-92.46552922116129,0.0,-0.0,-4.047182074441973e-06,-6.1809950782880445e-06
