,CCGT,CHP,Imports_Exports,OCGT,battery storage,distribution network,hydroelectricity,offshore wind,onshore wind,power-to-gas,solar,solar curtailment,onshore curtailment,offshore curtailment
2013-02-21 22:00:00,8.79179660644586e-07,0.444022670237227,1.0566880908854284,4.1092859984665696e-07,0.7356003731389292,-14.518186629630268,0.07174682054498488,7.05896161148656,5.205236028665651,-0.054067588148338806,0.0,-0.0,-7.174872723112458e-07,-9.81952911103881e-07
2013-02-21 23:00:00,8.791854250328853e-07,0.4440226680941029,1.313641395052526,4.109246098525675e-07,0.26696274980658935,-14.43303332246841,0.07174681508285513,7.055076684063238,5.335651916046604,-0.05406753047796626,0.0,-0.0,-7.151053020493237e-07,-9.83957298325593e-07
2013-02-22 00:00:00,8.791990741678521e-07,0.44402266890084363,0.8294418758938934,4.109304472785692e-07,0.2610368537044941,-14.127340726395598,0.07174681053787725,7.057532766592424,5.517628653966238,-0.05406752802166242,0.0,-0.0,-7.119026482200752e-07,-9.881401042051117e-07
2013-02-22 01:00:00,8.791971915718638e-07,0.44402266995584194,-0.20397643675548366,4.109425437333477e-07,0.5279452465220218,-13.617440215095893,0.07174680557123732,7.062415530151427,5.769355299412104,-0.05406752676841897,0.0,-0.0,-7.078407983840407e-07,-9.89795641705346e-07
2013-02-22 02:00:00,8.792168644755912e-07,0.4440226735663855,-1.7709012949349388,4.1096039504898373e-07,2.08798480356148,-13.882587060078926,0.07174680073367375,7.069972695114888,6.033830347169509,-0.05406760212443155,0.0,-0.0,-7.038534610614988e-07,-9.8306525775333e-07
2013-02-22 03:00:00,8.792265588096288e-07,0.4440226742580713,-2.1267770829680455,4.1097193336461746e-07,4.590775226995954,-16.272593399030512,0.07174679563280152,7.072033085042317,6.27486168939399,-0.054067632946585814,0.0,-0.0,-7.004496724221098e-07,-9.782901593386453e-07
2013-02-22 04:00:00,8.792579684596691e-07,0.4440226755990967,-2.295369274462448,4.1101112090083983e-07,5.29788077287307,-16.95390729891496,0.07174679304267029,7.064286948261221,6.425408383689035,-0.05406764536805986,0.0,-0.0,-6.982577528447109e-07,-9.774313628869053e-07
2013-02-22 05:00:00,8.794417165941087e-07,0.44402267663171446,-2.294145609633585,4.110697698582827e-07,5.026316976975788,-16.953924509953023,0.07174678917630191,7.06528446803162,6.6947682401046045,-0.05406767748448861,0.0,-0.0,-6.98426460076007e-07,-9.752514798588644e-07
2013-02-22 06:00:00,8.797111995347731e-07,0.44402267317748945,-2.169223961860383,4.111318817202192e-07,4.656367638076762,-16.953924426423686,0.07174678023700912,7.068853681444656,6.93623273908707,-0.05407390883222203,0.0,-0.0,-6.951234677217144e-07,-9.71290523932541e-07
2013-02-22 07:00:00,8.806965201886391e-07,0.4440226796687866,-1.280999562432838,4.112618661077974e-07,3.579049254542599,-16.953924933755363,0.07174676801605923,7.071391945908057,6.951105830449502,-0.05406915781164988,0.17168043444265998,-1.913393724670223e-06,-6.913702839028702e-07,-9.65188367720856e-07
2013-02-22 08:00:00,8.548219253389642e-07,0.44402256657570227,1.1727938417051496,4.0382707842586416e-07,-9.789544970836543,-6.810405579802551,0.07173384953618099,7.069881740994961,8.358293523162807,-2.556934797539478,2.040163310226886,-1.79555919349445e-06,-7.067593830925034e-07,-1.003460046239236e-06
2013-02-22 09:00:00,8.460357942392589e-07,0.4440225207285427,-1.2039772758731102,4.0130585777245693e-07,-11.284876510271662,-4.279023066127933,0.06765198595646814,7.083372026601561,9.264142245279231,-2.5569774491261943,2.465669242833798,-1.971814027495225e-06,-7.126779823920515e-07,-1.0140362039222275e-06
2013-02-22 10:00:00,8.544531230977176e-07,0.4440225642627937,-0.20441810250564751,4.037932701663087e-07,-8.080570956269513,-5.763917183046438,0.07173343008465136,7.083996377605188,6.790475248917569,-2.556935605323202,2.215617826586521,-1.9225777059922236e-06,-7.242640612616924e-07,-1.001714285917877e-06
2013-02-22 11:00:00,8.543383219103127e-07,0.44402256525226813,0.7478977790620136,4.037545486352725e-07,-7.0497782662285156,-7.76449560748907,0.07173314891953791,7.084009611103532,7.078934601369886,-2.5569350164083438,1.9446148022878773,-1.939225841263906e-06,-7.215715603479111e-07,-9.99006198680593e-07
2013-02-22 12:00:00,8.54217975988772e-07,0.44402256564124454,-1.1301842966200926,4.036841849226712e-07,-1.9782108142012855,-11.491201129040432,0.07173288171175901,7.084010261935911,8.168532016418856,-2.5569344514779315,1.3882364427067109,-1.8132030544072716e-06,-7.117995800740573e-07,-9.94528314587238e-07
2013-02-22 13:00:00,8.541664191070428e-07,0.44402256640801874,-1.075983281330982,4.0363864873680347e-07,-2.294774809282055,-11.779773801999957,0.07173262456654599,7.08400947706931,8.75294720861291,-2.556933057777705,1.3547563143836587,-1.5815892750437084e-06,-7.072669106946705e-07,-9.999936738070998e-07
2013-02-22 14:00:00,8.541046067270624e-07,0.44402256701309034,1.172795486250038,4.0359915373938764e-07,-2.478310632515733,-14.481095030332341,0.07173242831569257,7.084009718050854,9.777129192781953,-2.5569314737740907,0.9666510276044435,-1.6307922003589702e-06,-7.024102529840093e-07,-9.983209394251562e-07
2013-02-22 15:00:00,8.534860041180135e-07,0.44402256450858446,1.1727956745250012,4.033703987938511e-07,-0.15884278408725758,-15.90498419545199,0.07173241421738812,7.0840095043872,9.188209018197059,-2.5569323238248045,0.6599934749021203,-1.6971588401256292e-06,-7.063610198656533e-07,-1.0010678790053976e-06
2013-02-22 16:00:00,8.750030971320156e-07,0.44402265809527064,1.1144050681781366,4.095834541076601e-07,7.07214502270406e-05,-16.95392494242532,0.0717458594323595,7.083892922284949,8.072390924218436,-0.05417148970009794,0.22157131383393167,-1.7815586605549948e-06,-6.893267179748364e-07,-9.657392975223992e-07
2013-02-22 17:00:00,8.797627559594841e-07,0.4440226769642668,1.23245797174781,4.1099024973542927e-07,1.2175726659141377,-16.953924113342662,0.07174663648422847,7.082800080059674,6.9593989953425455,-0.0540737070135439,0.0,-0.0,-6.964145605365957e-07,-9.599650450748034e-07
2013-02-22 18:00:00,8.795108548552664e-07,0.44402268148803425,0.8732350889242807,4.1091195412942114e-07,2.2087133027978685,-16.95392411042946,0.07174662248231116,7.077843056219259,6.332431636596311,-0.05406690821669167,0.0,-0.0,-7.004028567507703e-07,-9.627653437381014e-07
2013-02-22 19:00:00,8.793138011056513e-07,0.4440226817414229,1.2386713526824256,4.1085098510272543e-07,2.163885421260447,-16.9539242795624,0.07174660396638376,7.069061756952091,6.020604724140262,-0.05406688702397547,0.0,-0.0,-7.050346617347714e-07,-9.66808173718874e-07
2013-02-22 20:00:00,8.790931963187853e-07,0.4440226813435562,1.5210751172522923,4.1078527519677624e-07,2.0842842195119555,-16.953924449414775,0.07174658143278317,7.059174777087245,5.827689880510598,-0.05406744827277698,0.0,-0.0,-7.084273639179628e-07,-9.701235640013923e-07
2013-02-22 21:00:00,8.788956095400944e-07,0.4440226813290732,1.6496601195527691,4.107291462732544e-07,1.841664008330827,-16.773735381811036,0.07174655871467152,7.059430686823223,5.761280135397145,-0.05406744856833927,0.0,-0.0,-7.09988789765248e-07,-9.711643070414895e-07
2013-02-22 22:00:00,8.784984067091415e-07,0.44402267969919873,-0.3613500111485291,4.106333974780654e-07,3.0129456685802114,-14.558412951376981,0.07174653293282136,7.028333083001054,4.416783958683737,-0.05406756308412179,0.0,-0.0,-7.389807448134888e-07,-9.801156158823957e-07
2013-02-22 23:00:00,8.784221592098135e-07,0.44402267780813487,1.2269264559700073,4.1062184847773425e-07,0.06805138193681592,-13.869970967469373,0.07174649920167912,7.058266857899276,5.055026118913547,-0.05406764861054843,0.0,-0.0,-7.248249331155421e-07,-9.732728156207782e-07
2013-02-23 00:00:00,8.783582820425861e-07,0.4440226796222747,0.7964364333959506,4.1061029484393276e-07,0.05255622930133307,-13.790247427665205,0.07174647434661019,7.0641287988735515,5.415425944159264,-0.0540677642343121,0.0,-0.0,-7.184686900245651e-07,-9.709068570773507e-07
2013-02-23 01:00:00,8.783090882802197e-07,0.44402268228349645,0.5128622927495553,4.106141194557762e-07,0.052592144204305316,-13.609539892243296,0.07174645536494928,7.048609426400767,5.533776107559526,-0.054067842931858,0.0,-0.0,-7.167353986119451e-07,-9.76639509051972e-07
2013-02-23 02:00:00,8.783036898636025e-07,0.44402268296898645,0.9369691464831299,4.1061541165504243e-07,0.061901205214429086,-14.149535773939697,0.07174643451923969,7.008150425965401,5.680815100877437,-0.054067837816651684,0.0,-0.0,-7.142010924781062e-07,-9.885752893455261e-07
2013-02-23 03:00:00,8.783656521718082e-07,0.44402268367161923,1.8867372729166167,4.106314382078587e-07,1.0846910993529482,-16.383739053808927,0.07174642372110808,6.9803186055853095,5.970292069284797,-0.05406771289207248,0.0,-0.0,-7.094676948327105e-07,-9.94638493571458e-07
2013-02-23 04:00:00,8.784827520075574e-07,0.4440226851290825,1.8094150935269968,4.1065639881922195e-07,1.481321709476153,-16.953907815614002,0.07174639733751348,6.975953176767551,6.225517938805771,-0.054067795860200614,0.0,-0.0,-7.05441428181075e-07,-9.977449870561678e-07
2013-02-23 05:00:00,8.786806329100977e-07,0.44402268594097677,0.8900414052883302,4.107052072754237e-07,2.1663170004196814,-16.95390781541455,0.07174637117395534,7.008069424983846,6.427780193393845,-0.0540678735696523,0.0,-0.0,-7.022281023978394e-07,-9.999380694051645e-07
2013-02-23 06:00:00,8.78940541131415e-07,0.4440226857585426,-1.0526969409343372,4.1075086202001634e-07,4.147720860544873,-16.95390788752696,0.0717463415641466,7.012795989943646,6.384388354561209,-0.05406800083637225,0.0,-0.0,-7.023212361900732e-07,-1.0048172147020953e-06
2013-02-23 07:00:00,8.7963992706685e-07,0.4440226884425824,-1.2101099906241977,4.1081000053525014e-07,4.1511792212980225,-16.953908392059116,0.07174630196627248,7.040932448088614,6.321328124875265,-0.054068451920865,0.18888145392173308,-1.9861129358368045e-06,-7.010237553117804e-07,-1.0000228785445172e-06
2013-02-23 08:00:00,8.535072819937999e-07,0.4440225758844,1.1727905161797583,4.03302365171639e-07,-6.2197034068945545,-8.984938408895523,0.07172358995417365,7.060069451100123,7.3810386919944735,-2.5569319746327444,1.6319322953602096,-1.5852869503318982e-06,-7.22706038288834e-07,-1.0359840488786244e-06
2013-02-23 09:00:00,8.53907948139019e-07,0.44402257525600136,1.1727912480635672,4.0343337143265284e-07,-10.987700641732484,-5.0639601062862925,0.0717231053245503,7.054622549602009,7.584034237120335,-2.5569344221394985,2.2814051653496827,-1.9674701799605783e-06,-7.20070745103385e-07,-1.034733362690816e-06
2013-02-23 10:00:00,8.536095852706913e-07,0.44402257645536736,1.1727908974801466,4.0332651295777986e-07,-5.859999438434565,-8.703654846590725,0.07172198843409582,7.082775935003858,6.580580473585325,-2.5569333630423983,1.7686992679810576,-1.7623577781572995e-06,-7.2780538363304e-07,-1.0069515903537337e-06
2013-02-23 11:00:00,8.533962791452173e-07,0.44402257635704323,1.1727909971916415,4.032513960008625e-07,-2.6017720027956788,-11.335941200550852,0.07172113116344225,7.0837791869788544,6.34247236081977,-2.55693240804501,1.3798626777514913,-1.5927098475453493e-06,-7.309780919513287e-07,-1.0017512872431238e-06
2013-02-23 12:00:00,8.529527985692733e-07,0.44402257486575686,1.172790766577919,4.0311260977048886e-07,-0.36224591093960823,-13.218923755602665,0.07171983601007258,7.0838104844486365,6.310474285133109,-2.5569319388260965,1.0552870151848293,-1.63206023703167e-06,-7.324674160713584e-07,-1.0031479570157855e-06
2013-02-23 13:00:00,8.527884066418397e-07,0.4440225753190705,1.172790600046521,4.0306135551138217e-07,-0.6882713310232865,-13.13412409635816,0.0717188146073614,7.083697803604135,6.5498746586080205,-2.556931664064515,1.057225996387865,-1.631528433285293e-06,-7.29923083099493e-07,-1.004578517285559e-06
2013-02-23 14:00:00,8.520301100657611e-07,0.44402257216840724,1.1727899512438928,4.0280211320544495e-07,-0.025833742629065636,-13.853727469884058,0.0717140125500727,7.083828350051638,6.849168494208326,-2.5569343004572085,0.814975531778583,-1.6694815648199773e-06,-7.312876824698833e-07,-1.006012570807126e-06
2013-02-23 15:00:00,8.701674178794544e-07,0.444022654222994,1.172832802012883,4.080551057176589e-07,2.450605934497903e-05,-15.136568398611962,0.07174388474265495,7.083693008383145,6.786755326589174,-1.011675346658606,0.5891747677232541,-1.6739135790405722e-06,-7.10337012662876e-07,-9.772734086269558e-07
2013-02-23 16:00:00,8.796347862537347e-07,0.4440226968121357,2.8249783035274723,4.107875622966104e-07,0.015020282746741062,-16.953898957367397,0.07174602364956786,7.0825351673394765,6.384165893094058,-0.05406855877933596,0.18550251835488257,-1.943016483609491e-06,-7.016177652872102e-07,-9.633421935757465e-07
2013-02-23 17:00:00,8.787417922211249e-07,0.44402269133573347,3.4466661783435195,4.105568300428474e-07,0.016493160439520274,-16.953924487162926,0.07174598855939339,7.081483129371122,5.947582992280063,-0.054068227197923195,0.0,-0.0,-7.102642331915376e-07,-9.65713272881091e-07
2013-02-23 18:00:00,8.785836545564301e-07,0.4440226919796266,3.4773747996471216,4.1050214731846394e-07,0.01570345812459044,-16.953924497999193,0.07174595992447425,7.082144054336731,5.917003225703129,-0.054068270669126346,0.0,-0.0,-7.110033194521748e-07,-9.637628084400302e-07
2013-02-23 19:00:00,8.786550781148318e-07,0.44402269352252133,3.2765874254509195,4.1052308030692604e-07,0.014090530689666187,-16.953924785129537,0.07174593699406963,7.082916302616796,6.118631536168753,-0.05406822570132413,0.0,-0.0,-7.085064011675968e-07,-9.64860734787687e-07
2013-02-23 20:00:00,8.78284153669487e-07,0.4440226927148785,3.663568943654933,4.1040359418253055e-07,0.1897802475592386,-16.953899105527686,0.07174591786433238,7.073966171961829,5.564884638935207,-0.0540680829928129,0.0,-0.0,-7.171929215132877e-07,-9.693031270660135e-07
2013-02-23 21:00:00,8.782432666994631e-07,0.44402269311339626,3.915551282160974,4.1040674025384245e-07,0.11801620789658801,-16.33319860620346,0.07174586377972447,7.058931697952895,4.779000399534519,-0.05406809901740703,0.0,-0.0,-7.325292293103302e-07,-9.740616362808544e-07
2013-02-23 22:00:00,8.783105690348529e-07,0.4440226944703205,2.9632775185770464,4.104290035545402e-07,0.012883518346712747,-14.147761270795625,0.07174585233096742,7.032467559741803,3.6774335888334337,-0.05406798888593942,0.0,-0.0,-7.630721491977965e-07,-9.79282158083841e-07
2013-02-23 23:00:00,8.782520429957508e-07,0.4440226925939246,2.227281250448699,4.1041166886976074e-07,0.010840135658711328,-13.396202740174237,0.07174581680122481,6.986356794092299,3.710025543203713,-0.05406801488495888,0.0,-0.0,-7.623332691082397e-07,-9.857873137962512e-07
2013-02-24 00:00:00,8.782669151893314e-07,0.44402269339186834,1.549077732140213,4.103972433118151e-07,0.010855080210167655,-13.178661911574851,0.07174577587133701,7.023599275200852,4.133430983480904,-0.054068167786315686,0.0,-0.0,-7.493074494959728e-07,-9.82429197757862e-07
2013-02-24 01:00:00,8.782673039429952e-07,0.44402269431056995,0.9343022847253968,4.1038567709014416e-07,0.010795553797823699,-12.904858670422223,0.07174573568814323,7.047724922697424,4.450337236194071,-0.05406830559349771,0.0,-0.0,-7.410707254393855e-07,-9.791091881474339e-07
2013-02-24 02:00:00,8.783942869783507e-07,0.4440226981685774,0.19548005717650807,4.1040404159585297e-07,0.010806728862354611,-12.65909520064841,0.07174570813754827,7.067519329295409,4.923590553009092,-0.054068433687379014,0.0,-0.0,-7.303311799091716e-07,-9.741267439072073e-07
2013-02-24 03:00:00,8.783384409184067e-07,0.4440226985233775,2.0076334439146577,4.1037426256308494e-07,0.011043954347086037,-14.593564229606345,0.07174566727076086,7.077545775240349,5.0356427314630885,-0.054068599269275666,0.0,-0.0,-7.282380311721681e-07,-9.71097628168327e-07
2013-02-24 04:00:00,8.781814748150601e-07,0.4440226984662392,3.987531483308025,4.1030892665961224e-07,0.04990693158205782,-16.892353991136645,0.07174561647823445,7.081899696924749,5.311317765575071,-0.054068759172190756,0.0,-0.0,-7.233774178416752e-07,-9.67577785306477e-07
2013-02-24 05:00:00,8.782272345677827e-07,0.44402269921287996,3.7899196091213154,4.1030718853112125e-07,0.04835175878646375,-16.94391092021675,0.07174557618744087,7.0821906547170705,5.561750996134002,-0.05406892827643269,0.0,-0.0,-7.193511021910126e-07,-9.669029245878875e-07
2013-02-24 06:00:00,8.783186939874372e-07,0.44402269975157993,3.7730176947106786,4.1031064355526464e-07,0.04904863718387819,-16.95389915255124,0.07174553906772024,7.0826084343676285,5.587526639156512,-0.05406903645896475,0.0,-0.0,-7.189964396729919e-07,-9.663971402701817e-07
2013-02-24 07:00:00,8.783353327248072e-07,0.4440227018943613,3.7330524668837293,4.1027184672980365e-07,0.04930275359040313,-16.906988854183034,0.071745476027609,7.082881015204011,5.500496743442236,-0.054069356336577744,0.07956099835452161,-2.4701669952157968e-06,-7.183025326185088e-07,-9.64379377413789e-07
2013-02-24 08:00:00,8.781253840513386e-07,0.44402270203571637,1.3908461039573914,4.102012189544352e-07,0.0007590313280146371,-14.637888307271563,0.07174532320753954,7.083017266490784,5.215895455191748,-0.05407436477775533,0.48567997068754243,-1.6924484431122174e-06,-7.228884651340195e-07,-9.643287597562584e-07
2013-02-24 09:00:00,8.692138460581545e-07,0.4440226647748985,1.1728342460153933,4.0763966307110165e-07,2.7084416452071738e-05,-14.548782595109403,0.07174249476328583,7.081911969232166,5.651451227538298,-0.5431253083686431,0.6699214591126754,-1.6580729427954471e-06,-7.25981642062834e-07,-9.797796057368686e-07
2013-02-24 10:00:00,8.517356377846855e-07,0.4440225865563159,1.172790700790364,4.0253785685760234e-07,-0.7510105425596963,-14.34036220316657,0.07152528564116202,7.084010942459267,8.167074237695482,-2.556931469175858,0.7088839166813832,-1.6985201950950183e-06,-7.247488251209688e-07,-1.0018753652524978e-06
2013-02-24 11:00:00,8.512537247498818e-07,0.4440225854190044,1.1727901939555165,4.0239033398324864e-07,-0.06195897631111904,-14.316030107558019,0.07139850616423692,7.084010856607862,7.475928254998129,-2.5569323790184795,0.6867745412170637,-1.709215434918711e-06,-7.3088526733045e-07,-1.0034458969501118e-06
2013-02-24 12:00:00,8.692679255342506e-07,0.44402266696014514,1.1728345135205813,4.076218642350338e-07,1.0477187144733187e-05,-14.596401433031543,0.07174203191993649,7.084011012357042,7.301111186859236,-2.0506294476103832,0.5733022678898212,-1.6916071876651038e-06,-7.110872231805842e-07,-9.735756694273095e-07
2013-02-24 13:00:00,8.690533726781591e-07,0.4440226677139192,1.1728343439803544,4.07557876846716e-07,-4.110520022447217e-06,-13.992220803742113,0.07174174542031184,7.0840109949983425,6.965437568526036,-2.425586414937986,0.6797672611504764,-1.6622382695669435e-06,-7.147805931140283e-07,-9.74290667062427e-07
2013-02-24 14:00:00,8.686527220393716e-07,0.4440226671998061,1.1728344335368583,4.0744250992854997e-07,-2.441012497745593e-05,-14.04534950246977,0.07174145925576823,7.084010574704746,6.94003536425409,-2.2566371936540226,0.5893698771126997,-1.6834889561413067e-06,-7.161939810202966e-07,-9.777019658303403e-07
2013-02-24 15:00:00,8.679114593162941e-07,0.4440226651897799,1.172834036154432,4.0722272238164265e-07,-6.562678165927538e-05,-14.787424485871158,0.07174124080157282,7.084010173211094,5.7083728182530935,-0.17148548403482838,0.4779979658785723,-1.7242695751438747e-06,-7.287751095077511e-07,-9.81877895015389e-07
2013-02-24 16:00:00,8.95585872925728e-07,0.4440227765922291,4.495929503791091,4.150979162043312e-07,0.000908870515838166,-16.953887420360317,0.07174735712080506,7.083993861384476,4.704465440071515,-0.054027150627215255,0.20684979767274408,-1.8678656399609033e-06,-7.162999078786925e-07,-9.417001422171549e-07
2013-02-24 17:00:00,8.952615045004517e-07,0.444022778849222,5.172172049346093,4.150564885555369e-07,0.00042654946532706694,-16.953922575744656,0.07174736499523583,7.0839813223900725,4.23559977963136,-0.054025940353258375,0.0,-0.0,-7.30443130578351e-07,-9.43899913311546e-07
2013-02-24 18:00:00,8.950081762185418e-07,0.4440227800489424,5.037956227325485,4.149857139090205e-07,0.0003025430318422733,-16.953922806591258,0.07174731852890508,7.084010332787628,4.369910854559667,-0.054025929531050135,0.0,-0.0,-7.276630593651134e-07,-9.440267577418785e-07
2013-02-24 19:00:00,8.947833848519925e-07,0.44402278054060784,5.069600922097923,4.149097873669676e-07,0.00024132926181148645,-16.95392360874302,0.07174726694191169,7.084010246301395,4.338328308035633,-0.054025928422916744,0.0,-0.0,-7.290655445899574e-07,-9.45360292371019e-07
2013-02-24 20:00:00,8.945495120626488e-07,0.4440227806656068,5.352806828748768,4.148195930892726e-07,0.00020418363850598277,-16.95388557653539,0.07174721151617997,7.084010288498644,4.055121528879047,-0.05402592405174982,0.0,-0.0,-7.370881918973282e-07,-9.45948929263073e-07
2013-02-24 21:00:00,8.750624841916547e-07,0.4440227032375408,4.04998755149714,4.0933046153189006e-07,-4.418662939554424e-05,-15.123038525996671,0.07174384803401328,7.083848585561461,3.527551053332997,-0.05406951947077921,0.0,-0.0,-7.773147502234678e-07,-9.77397074823581e-07
2013-02-24 22:00:00,8.74934035860015e-07,0.44402270148380274,3.513088596141841,4.093059122483169e-07,-4.621180414679094e-05,-13.647233473292351,0.07174367733026453,7.032201440854128,2.6402941818741312,-0.05406936025062773,0.0,-0.0,-8.126528900902486e-07,-9.860479658554861e-07
2013-02-24 23:00:00,8.747292661282531e-07,0.4440227020236194,4.186158056443082,4.0924534553347616e-07,-4.922728321522326e-05,-14.271007528797824,0.07174346433672128,7.012868097568374,2.6103354749029877,-0.054069475600243666,0.0,-0.0,-8.148814050059627e-07,-9.949370676267422e-07
2013-02-25 00:00:00,8.745229306694033e-07,0.4440227027049023,3.61073410252078,4.091885824309936e-07,-5.24609397065188e-05,-14.043931444746345,0.07174322632545833,6.94464723093305,3.0269078175917588,-0.05406961587592464,0.0,-0.0,-7.951516398350122e-07,-1.00779788892092e-06
2013-02-25 01:00:00,8.743136717575079e-07,0.44402270312804626,3.030300391387511,4.0913384974426434e-07,-5.6339985995257694e-05,-13.741432812039312,0.07174297159579707,6.931617374698274,3.317877037252094,-0.05406977044506203,0.0,-0.0,-7.840874710325352e-07,-1.0125457715231415e-06
2013-02-25 02:00:00,8.742092429157813e-07,0.4440227040377639,2.4196354194831065,4.0909562057569724e-07,-6.0607726599082216e-05,-13.343634340404689,0.07174270731710643,6.964136899823978,3.498228713405575,-0.05406994273867695,0.0,-0.0,-7.815205293297822e-07,-1.008874624797062e-06
2013-02-25 03:00:00,8.741257428817161e-07,0.44402270749722295,2.7219167639518242,4.0905251924734707e-07,-6.600268895924685e-05,-13.895209487101713,0.07174241623544325,7.046147861722005,3.6655175099666177,-0.05407023117275561,0.0,-0.0,-7.760783605874622e-07,-9.943138970821362e-07
2013-02-25 04:00:00,8.812095015078968e-07,0.4440227359605056,5.707256058530067,4.1103347795598617e-07,-1.000851547710286e-05,-16.95390259788998,0.0717446864710075,7.063511283029358,3.7214210723016325,-0.054041756080977894,0.0,-0.0,-7.65558650073217e-07,-9.778500541669822e-07
2013-02-25 05:00:00,8.927609480962868e-07,0.4440227838406769,5.649442034225103,4.1427191275037936e-07,7.304875102389257e-05,-16.953924581052664,0.07174657823104544,7.074218800751267,3.7684489326967814,-0.054026219786638054,0.0,-0.0,-7.506449944401084e-07,-9.58658296777935e-07
2013-02-25 06:00:00,8.927893160785449e-07,0.4440227798184447,5.439692838801969,4.14249569891284e-07,6.686529990707935e-05,-16.953924536570376,0.07174650061729904,7.076304182251016,3.976119748273077,-0.05402715481535697,0.0,-0.0,-7.446689424170927e-07,-9.58595020738525e-07
2013-02-25 07:00:00,8.84578005258193e-07,0.44402275017203646,5.373956362626141,4.1188851360830626e-07,1.3079138125284689e-06,-16.953924430545012,0.07174496885267163,7.072542227764915,3.9657563726956524,-0.054037994194043926,0.07994201534705622,-2.2629938430735068e-06,-7.522467917340236e-07,-9.708585953886064e-07
2013-02-25 08:00:00,8.734344813601852e-07,0.44402271026484313,4.391935924841752,4.087376061734434e-07,-0.00010694336191594926,-15.669697213257907,0.07174038189814826,7.043324753895538,3.293675501805033,-0.05407201183624048,0.47918023451184,-1.7152129058953473e-06,-7.84442587587364e-07,-9.972894653330084e-07
2013-02-25 09:00:00,8.737418763402854e-07,0.44402271382286823,3.8619111538213673,4.088385434953254e-07,-0.00011538150266589116,-14.76425877207364,0.07173990275930944,7.029199590149262,2.779570457511087,-0.05407212209409745,0.632005799428907,-1.6658561812662184e-06,-8.05908256040766e-07,-1.00856276826278e-06
2013-02-25 10:00:00,8.736539080114018e-07,0.4440227146539532,2.8410996737657,4.088150268340722e-07,-0.00012873500016024483,-13.24009499525093,0.07173930905387627,6.988460079272389,2.162468710088725,-0.05407220716507636,0.7865088057038431,-1.639628027786449e-06,-8.424899033059319e-07,-1.0105390042792379e-06
2013-02-25 11:00:00,8.735472196992871e-07,0.4440227153032275,1.6555359421872968,4.0877717537269763e-07,-0.00014732667393487742,-12.515493224733769,0.07173860116751396,7.024434965154909,2.546366647665192,-0.05407237209801686,0.8276173774642529,-1.6374967645073896e-06,-8.184768412036192e-07,-1.0039543519052251e-06
2013-02-25 12:00:00,8.733043585344277e-07,0.44402271517940683,1.6764490161445302,4.0870561455138783e-07,-0.00017551399499255617,-12.872177876866502,0.07173779251796485,7.033450087544961,2.996559867616216,-0.05407261063820425,0.7042098449226963,-1.6612384494703658e-06,-7.974814327553759e-07,-9.99202081838492e-07
2013-02-25 13:00:00,8.730534917265802e-07,0.4440227113261584,1.3503368734075156,4.086261661826009e-07,-0.0002203492090175449,-12.924615612483558,0.0717367938328779,7.041996764144856,3.371699269265194,-0.05407991190539444,0.6991266095598617,-1.6613527432294099e-06,-7.872467051015519e-07,-9.978886909160488e-07
2013-02-25 14:00:00,8.726219611559283e-07,0.44402271137124094,2.3858650561440253,4.0850305683269184e-07,-0.0003129545861853433,-13.779824364011187,0.07173557021329537,7.066856392077089,3.3000952763117843,-0.05408008276207705,0.5656455718152651,-1.689642451639105e-06,-7.873714310449031e-07,-9.942506144531103e-07
2013-02-25 15:00:00,8.718055090655697e-07,0.4440227088795358,3.993189748126214,4.0824324266756473e-07,-0.0006452740427635446,-15.425974500960882,0.07173413119797169,7.083709405569691,3.487758873215255,-0.05408008442532213,0.4002882235451462,-1.749887833142796e-06,-7.858002896057314e-07,-9.905259241215491e-07
2013-02-25 16:00:00,8.867876110454422e-07,0.44402277221401776,5.36823250336904,4.125172587778099e-07,-8.804571035680439e-06,-16.95390681408053,0.07174402091231548,7.083716935951017,3.8508347662766234,-0.0540318604719457,0.18939969745646557,-1.8953381505709582e-06,-7.574286670433139e-07,-9.668862244248747e-07
2013-02-25 17:00:00,8.862956951838908e-07,0.44402277421504044,5.589189354304401,4.1242640222589317e-07,-2.5991291428137765e-05,-16.953921851773416,0.07174381742049014,7.083998774359739,3.8190250151789704,-0.05403042311658185,0.0,-0.0,-7.623271634145112e-07,-9.704478020598431e-07
2013-02-25 18:00:00,8.854910094761044e-07,0.4440227736179315,6.22675907103783,4.1220601057882165e-07,-6.561937074559046e-05,-16.953908376339637,0.07174336187452209,7.069230567580908,3.1962500853219784,-0.0540303692403667,0.0,-0.0,-7.808756120084581e-07,-9.767845561737855e-07
2013-02-25 19:00:00,9.169337132131212e-07,0.44402289617559293,6.627782159092485,4.209692938123843e-07,0.11034508543644085,-16.952541823565365,0.07174783446241897,7.030453801366594,2.722204626064861,-0.05401332628641824,0.0,-0.0,-7.659338442635999e-07,-9.40950989955459e-07
2013-02-25 20:00:00,8.849653797880317e-07,0.4440227755255923,5.910300883467188,4.1205099033308864e-07,-0.006609754929951973,-15.894644233001195,0.07174245910790804,7.026996714148735,2.5022229507756424,-0.054030270800548647,0.0,-0.0,-8.141308714186834e-07,-9.874043533746584e-07
