,CCGT,CHP,H2 turbine,Imports_Exports,battery storage,distribution network,offshore wind,onshore wind,power-to-gas,solar,solar curtailment,onshore curtailment,offshore curtailment
2013-05-09 18:00:00,6.185558855813144e-07,0.04799058187215226,5.972555563318971e-07,-9.78496114332215,10.487388893056805,-20.06013040232614,48.22599131779501,7.7689125522538545,-37.04027612969031,0.4515749445335112,-0.0005185220886591459,-0.00021261138695007276,-0.00021721883546159778
2013-05-09 19:00:00,6.179578627531417e-07,0.047990573259306724,5.955588150201126e-07,-8.186140696399018,10.4873972512866,-20.399047743028323,48.367582917064404,6.818475179904673,-37.0402760147019,0.0,-0.0,-0.00022102821296897444,-0.00021815104416437008
2013-05-09 20:00:00,6.413491525847695e-07,0.047991182309197376,6.366315468440668e-07,-9.064350541238646,10.487583660984367,-20.146381869571233,48.60098764535001,7.209875160390083,-37.04027512316714,0.0,-0.0,-1.1518556244084266e-05,-1.2911845360533162e-05
2013-05-09 21:00:00,6.180688513465581e-07,0.047990572603507066,5.955119534453421e-07,-12.36963903986074,10.48739312123575,-19.135524860195737,48.75468229186689,9.3513313075944,-37.04027599951546,0.0,-0.0,-0.00020155866311574754,-0.00021356778368240988
2013-05-09 22:00:00,6.169866007756187e-07,0.04799054950174477,5.930727449035351e-07,-17.316756677307474,10.482896697767522,-20.861579284250205,48.902854487056075,15.885980307911833,-37.04027608457022,0.0,-0.0,-0.0026215811070111387,-0.002944930039080107
2013-05-09 23:00:00,6.172378164137958e-07,0.047990548415712875,5.928005972540665e-07,-21.81048036558676,7.9406381914506055,-20.417067167382463,48.94692951686841,22.438632041174632,-37.04027614798967,0.0,-0.0,-0.004996493082438746,-0.0058265959296737455
2013-05-10 00:00:00,6.174470092201169e-07,0.04799054741094246,5.931466182643853e-07,-19.897902291295836,-0.03625484521857753,-20.42647409086257,48.948141785885376,28.572246311930584,-37.04027609578491,0.0,-0.0,-0.0314720654137559,-0.040455688274064656
2013-05-10 01:00:00,6.176678376434685e-07,0.04799054745182484,5.938080458054412e-07,-22.469250777469195,-0.617279547323337,-21.179241813020475,48.948830943966165,32.820713065402266,-37.04027607679197,0.0,-0.0,-0.09715170013402735,-0.3187910712893816
2013-05-10 02:00:00,6.178587685838849e-07,0.047990547445638916,5.949702981985771e-07,-22.472752547224843,-1.725258451700383,-21.452949866336105,48.9490755932796,34.545740948811044,-37.040276081977154,0.0,-0.0,-0.10808821133034371,-0.6479383618734867
2013-05-10 03:00:00,6.18043311245876e-07,0.04799054740959636,5.964703799877349e-07,-22.475089262183403,-2.39365809470407,-22.356725183400265,48.94914787294827,36.36422471249343,-37.04027608683352,0.0,-0.0,-0.10992964222945238,-0.8901412982586947
2013-05-10 04:00:00,6.182349683326164e-07,0.04799054739600962,5.978428793135986e-07,-22.50451218767346,-2.7116170861748627,-23.76037357818419,48.949156298821556,38.30509618915763,-37.040276065068966,0.0,-0.0,-0.11028665894681262,-1.079633896876646
2013-05-10 05:00:00,6.18517992990866e-07,0.04799054834896687,6.001062562596003e-07,-22.506146050899563,-4.355115311298608,-24.058165143666457,48.949161174360654,40.093117691250626,-37.04027591608117,0.9636368331265711,-0.05235074763231352,-0.1113517300923786,-1.8349577579330405
2013-05-10 06:00:00,6.18863433838204e-07,0.047990548049534405,6.010172081013832e-07,-22.50614251743328,-5.392323829239054,-22.450053778070718,48.94915678783178,38.786682772158244,-37.04027589958971,2.8251406622255915,-0.04745373560888231,-0.11317648131803798,-2.9640009601202673
2013-05-10 07:00:00,6.194158602776797e-07,0.04799054874922578,6.022533504715627e-07,-7.567569652939865,-10.350515958648556,-22.651293556267586,48.94916148436292,45.3555194146398,-37.04027585858676,4.787921711538006,-0.05178725872372376,-0.9447911749869395,-20.438816131755846
2013-05-10 08:00:00,6.198227067184848e-07,0.047990548151499675,6.029452315761041e-07,-16.818230958999397,-9.233660594634944,-19.42650933612123,48.94916148614922,46.703532180919815,-37.040275855213146,5.912228010386984,-0.04355786296799808,-0.12253696629653223,-18.8325970690395
2013-05-10 09:00:00,6.201872205427504e-07,0.04799054814260964,6.028377541706069e-07,-15.262391756865496,-9.248352281169677,-20.353391795546248,48.949161485617864,46.634633818438566,-37.04027594016578,5.428633631945518,-0.04410482557112846,-0.12285539287853953,-18.89350390383849
2013-05-10 10:00:00,6.202481137963378e-07,0.047990546632073985,6.025226813446707e-07,-19.339072737101578,-6.704531024613227,-21.024135576594865,48.94916146968886,42.35800684417809,-37.040275959192776,5.005255956077819,-0.04390788130671263,-0.11329189839117043,-11.99965605356723
2013-05-10 11:00:00,6.2027304488566e-07,0.04799054539778264,6.029849266775277e-07,-19.109460064785505,-7.358013141511356,-20.75421404423543,48.949161463488835,45.88956542007229,-37.04027599295568,5.389327051376555,-0.043441952139550245,-0.1127634282117724,-15.76233217570473
2013-05-10 12:00:00,6.200631893483272e-07,0.04799054108279563,6.033238112302338e-07,-19.117243462619687,-7.206004738528042,-20.153968647343234,48.949161396474,43.819443344578026,-37.040275975899,5.850262696098103,-0.04294817854682376,-0.11424441954790336,-14.89662888139388
2013-05-10 13:00:00,6.20091419486555e-07,0.04799054198490713,6.026963616910646e-07,-12.064687088308885,-8.170320599053348,-21.116336998151347,48.94916142273341,42.236647089725125,-37.04027604657192,5.056731519725594,-0.04415197505845561,-0.11829852931919367,-17.640915663178443
2013-05-10 14:00:00,6.199134303266263e-07,0.04799053998411554,6.022959988038707e-07,-4.107728230258675,-9.84980533346739,-22.27049662351503,48.949155859751144,38.96784986113826,-37.040276045291876,4.8581838820481655,-0.0452306404387332,-0.13986941764311267,-19.274230187270675
2013-05-10 15:00:00,6.195310793010503e-07,0.04799053749368491,6.015013300190557e-07,-4.107260158604524,-8.193543015984265,-22.32105774555668,48.9489563253139,35.54898143119277,-37.04027603905436,4.465232139019838,-0.04415236285795583,-0.11663415796186223,-17.092693287930363
2013-05-10 16:00:00,6.188605626468928e-07,0.04799053219522449,6.00215480401658e-07,-14.049347481479188,-6.709791190743728,-24.01015032952868,48.94882023316323,32.2840515252001,-37.040276053671654,3.048602371732039,-0.045777985745751294,-0.11211552939804233,-2.2664624610078206
2013-05-10 17:00:00,6.394062824617959e-07,0.047991008805073954,6.346854423833617e-07,-17.278156680579613,7.702409437353674e-06,-23.743707183798872,48.94850225764985,27.61116017827791,-37.04027534868322,1.550023310981324,-2.6950823405693578e-05,-9.844379070045762e-06,-1.4501792606854033e-05
2013-05-10 18:00:00,6.46483723677681e-07,0.047991292733575885,6.461918306790425e-07,-20.646054923652983,4.73158179182801,-23.282695599462,48.94589182195318,27.034631542384986,-37.04027501214189,0.3032700852970442,-2.849951289441296e-05,-7.117687067420775e-06,-1.0700539207027585e-05
2013-05-10 19:00:00,6.460194881818494e-07,0.04799128239255786,6.430677349097091e-07,-20.12673668063225,7.492265343667273,-23.484508682866267,48.88502988049541,24.320545866400415,-37.04027528550831,0.0,-0.0,-7.238794638169565e-06,-1.070350439464759e-05
2013-05-10 20:00:00,6.457165716075578e-07,0.04799127445726303,6.417644258494742e-07,-19.851809420502533,8.602190470967242,-23.021050926687572,48.94581306474551,22.411452191079515,-37.04027525946804,0.0,-0.0,-7.3251632886695e-06,-1.0721717915366103e-05
2013-05-10 21:00:00,6.455121097400493e-07,0.04799126812610216,6.402452645023963e-07,-19.882055576246014,8.445535441538697,-22.26715595281855,48.94612424543276,21.84414727482254,-37.04027525194245,0.0,-0.0,-7.365694346844976e-06,-1.0764002724610714e-05
2013-05-10 22:00:00,6.454187852905671e-07,0.04799126344042433,6.386773335488307e-07,-20.311718206422302,5.44626410883205,-21.34527199144546,48.94720619921258,24.350115715643216,-37.0402752470742,0.0,-0.0,-7.285489490186592e-06,-1.0780068620881272e-05
2013-05-10 23:00:00,6.453097148805811e-07,0.047991258446479,6.377477894600964e-07,-20.405955433473995,4.654422641900342,-20.67866611075117,48.94684999347223,24.569944887739453,-37.04027523942479,0.0,-0.0,-7.291218317504899e-06,-1.0800209073722751e-05
2013-05-11 00:00:00,6.45215755797923e-07,0.047991253976537876,6.370165899805237e-07,-20.29892414897592,5.6652961656099,-20.563974089018345,48.94579468405187,23.338403393164832,-37.040275270970355,0.0,-0.0,-7.333823823501007e-06,-1.0823364233750455e-05
2013-05-11 01:00:00,6.451397384315427e-07,0.04799125003480983,6.366634915717567e-07,-20.141439035760115,6.925074167744288,-20.507271338381834,48.942016111151254,21.86821602598278,-37.04027528645556,0.0,-0.0,-7.405687163327456e-06,-1.0820316830913769e-05
2013-05-11 02:00:00,6.450756169468297e-07,0.04799126587968209,6.364748892751254e-07,-19.744560339080017,8.800511132662214,-20.77533112202902,48.930825999249755,19.875149860066614,-37.04027526927937,0.0,-0.0,-7.518752885289359e-06,-1.0813551610366597e-05
2013-05-11 03:00:00,6.450269910629855e-07,0.04799126163527735,6.361783959321239e-07,-19.040455467195976,10.078281747924375,-20.877759945522097,48.90836001170285,18.018167484098228,-37.0402752769718,0.0,-0.0,-7.654505572077141e-06,-1.0771322904961397e-05
2013-05-11 04:00:00,6.45016404068705e-07,0.047991255073355575,6.362683632213286e-07,-18.863728845025534,10.282646713547704,-19.872773019241404,48.432937414478104,17.09009199785589,-37.040275375838355,0.01742580775575952,-7.085409222888897e-06,-7.750604562374975e-06,-1.0738026331896888e-05
2013-05-11 05:00:00,6.476477102412854e-07,0.04799135833108416,6.427171523559447e-07,-18.17887630928291,10.487464900260816,-19.45280306138901,47.93135468887654,15.589537717939194,-37.040275132214475,0.6685178102910676,-2.191978679652241e-05,-7.231940158590077e-06,-9.925753898001499e-06
2013-05-11 06:00:00,6.455687806640892e-07,0.04799125420219698,6.397181609478845e-07,-19.008786634036273,10.08995774897102,-20.926097072161163,48.67177588950227,16.801356197619434,-37.0402752673879,1.4584081427744937,-2.029240977403641e-05,-7.730420280495309e-06,-1.0731906312543968e-05
2013-05-11 07:00:00,6.274405078053316e-07,0.047990706127215114,6.089483240176667e-07,-9.653344852784523,-3.433135573501449,-22.852323722504636,48.66722668157682,22.11864816796075,-37.04027593572996,2.240849943775553,-5.225027773939741e-05,-2.1824929828881066e-05,-2.9322831370549933e-05
2013-05-11 08:00:00,6.277489006141189e-07,0.047990705824352935,6.100828763025101e-07,-1.9174144344389883,-5.823804808278007,-22.995542909996914,44.80796336550433,20.31781576354445,-37.04027601413289,2.6989015234778186,-5.0248835797256305e-05,-2.2009658082652095e-05,-2.8910470378358388e-05
2013-05-11 09:00:00,6.28081055140281e-07,0.047990704685926394,6.101545038180847e-07,-0.7973917195020199,-2.915923336583333,-22.665500844365692,41.57004818737073,18.761777144542616,-37.040276091583046,3.134907779249794,-4.884950248890886e-05,-2.224886199633147e-05,-2.8686419404724308e-05
2013-05-11 10:00:00,6.283737342915972e-07,0.047990705323693185,6.097719166980712e-07,-0.5989133764045073,-3.019743740836412,-21.54312780002044,36.416434767781105,21.809478167759035,-37.04027613002044,4.023786731641767,-4.720633272691117e-05,-2.1723049756701585e-05,-2.836129536898126e-05
2013-05-11 11:00:00,6.279702553276272e-07,0.04799068903589016,6.099642129278943e-07,-1.1841039654254788,-10.487080402465468,-19.35762214832733,40.759229450761275,21.785546853417337,-37.04027604001395,5.571949931327434,-4.817705144054467e-05,-2.3024253537641926e-05,-3.0281780598240933e-05
2013-05-11 12:00:00,6.189238461318563e-07,0.04799052175529283,5.953672227761316e-07,-4.795514012473194,-10.487567867582303,-19.23588098865089,44.784656569049346,19.25243030155207,-37.040276219245044,7.5980045429169545,-0.010956135522376573,-0.00822031493763393,-0.009122871515363519
2013-05-11 13:00:00,6.191340128021681e-07,0.047990524062125936,5.964614823443704e-07,-8.605896689035026,-10.487568343127428,-17.760955571803578,47.38443284030892,20.112494437756038,-37.04027614903343,8.419187472407554,-0.033905947253094135,-0.10388019279924424,-1.8360788652791178
2013-05-11 14:00:00,6.18972403071575e-07,0.04799051814793686,5.965141844595409e-07,-8.340978937809338,-10.487568281257266,-19.25446157881699,48.849606930999904,20.703537117305533,-37.04027613515903,7.2256087954087995,-0.03544854791000554,-0.10530229112261008,-1.467164074705706
2013-05-11 15:00:00,6.187978336228903e-07,0.047990513794708214,5.965053353067719e-07,-8.921710199758987,-10.487568961019406,-20.189449367471322,48.92227559856446,23.799655052454934,-37.04027612809114,6.639938824000689,-0.036394186005765126,-0.10224925037101844,-2.536668361197952
2013-05-11 16:00:00,6.257658846415044e-07,0.04799064481823474,6.072887583082176e-07,-8.184800436250685,-10.487483840896383,-21.941824144024007,48.701914556156005,24.78415111200119,-37.040276025607085,4.215995936289316,-6.290756107813533e-05,-2.948917698859077e-05,-3.95786200498821e-05
2013-05-11 17:00:00,6.277840177948659e-07,0.047990694238051954,6.106233122778573e-07,-6.5987970783142735,-6.819211349088275,-22.702592728482337,48.6371786814891,22.691175835734235,-37.04027602086155,1.8801682693938764,-5.338155918555071e-05,-2.1685629039893684e-05,-2.9235731496043297e-05
2013-05-11 18:00:00,6.278350871586332e-07,0.04799070099807158,6.105457190009257e-07,-10.175715884946637,2.1875044665254424,-23.584524477269948,47.764178251486555,20.516726966742795,-37.040276049109174,0.3797695841580549,-7.355263723785411e-05,-2.0961085950602865e-05,-2.7869505360188697e-05
2013-05-11 19:00:00,6.274792665968185e-07,0.047990697066189435,6.084856073472649e-07,-17.05259149302062,7.964402646682828,-23.945575538013934,47.708834249924585,22.4127954373224,-37.04027611349653,0.0,-0.0,-2.079935641791053e-05,-2.7903064908299032e-05
2013-05-11 20:00:00,6.273448562656716e-07,0.04799068570760013,6.077079705166821e-07,-17.248550879175593,7.018389610983907,-23.50509868744433,44.77910475694601,26.044020089745626,-37.04027611295341,0.0,-0.0,-2.0502569609334385e-05,-2.7767398734295033e-05
2013-05-11 21:00:00,6.271675836648311e-07,0.0479906825485829,6.063670569116845e-07,-17.179716032459357,8.326865528081946,-22.552110483115385,37.71476378625067,30.77806165650709,-37.0402761110828,0.0,-0.0,-2.0246960720442076e-05,-2.7580254610060232e-05
2013-05-11 22:00:00,6.267603360250474e-07,0.04799067219966221,6.046179349281455e-07,-20.90807487213386,-3.0615807505714865,-21.957652673387592,44.69802004755056,38.317155819963084,-37.04027605018028,0.0,-0.0,-2.1078321439290448e-05,-2.9078120047826238e-05
2013-05-11 23:00:00,6.265685772858359e-07,0.04799066956816914,6.042819530644747e-07,-20.43828961959281,-2.127023061500604,-21.322826555080628,42.86679374766892,38.10921293619667,-37.04027605428092,0.0,-0.0,-2.111175425716283e-05,-2.89119495843877e-05
2013-05-12 00:00:00,6.267782918460552e-07,0.047990676451648166,6.050802004346018e-07,-17.829086630750158,1.8086099178882598,-20.91557605132867,42.061149258282434,31.96276787913402,-37.040276024513446,0.0,-0.0,-2.0268290060585058e-05,-2.7545592858739912e-05
2013-05-12 01:00:00,6.264967145043561e-07,0.04799068229174291,6.056692041243113e-07,-17.279702816566083,8.039564574714198,-20.84812195631016,41.87753243002606,25.298592437209106,-37.04027593420604,0.0,-0.0,-2.0706002711222026e-05,-2.7498647765117153e-05
2013-05-12 02:00:00,6.263123710561379e-07,0.04799068100493507,6.06698148549526e-07,-17.12198181374154,9.225012010639876,-21.13448014763309,43.01855564940798,23.100759108104974,-37.04027587833137,0.0,-0.0,-2.0896438692943776e-05,-2.7498964589734415e-05
2013-05-12 03:00:00,6.268487652677069e-07,0.047990694906534605,6.08709183795865e-07,-13.077130898532014,10.487258632483467,-19.030824355561673,40.64190320861186,18.066653966772304,-37.040275805521055,0.0,-0.0,-2.0042017572109216e-05,-2.57132419443218e-05
2013-05-12 04:00:00,6.281752737455254e-07,0.047990722481092735,6.111460837076561e-07,-2.777072255427839,10.487468722823598,-19.16639995919853,34.08680824670033,14.426310912913133,-37.04027577631681,0.03075037631036203,-1.3314767594601772e-05,-1.840799254182457e-05,-2.2558447104819866e-05
2013-05-12 05:00:00,6.299826075750958e-07,0.04799075844086771,6.14468423594963e-07,3.1470431623653807,10.487520348509499,-18.31704597772953,28.869423563078772,11.830368590603356,-37.04027583290324,1.0705778350294368,-4.2510933026273854e-05,-1.6947458032745997e-05,-1.997980705517601e-05
2013-05-12 06:00:00,6.283935679652299e-07,0.047990712740849525,6.100075646370357e-07,-0.9973208654841735,10.487441416869608,-15.928352233200885,29.358092426264097,10.559479511111993,-37.04027599963727,3.6085553318443253,-3.9035504493528626e-05,-2.026464614550605e-05,-2.3536653873057593e-05
2013-05-12 07:00:00,6.189737707644391e-07,0.04799052330512701,5.920849784453544e-07,4.162212359549512,-0.0008915233708060255,-16.298036580708636,33.90626074803041,9.071199876980792,-37.04027637593357,6.247483362900015,-0.0001720868521887284,-0.00010938459136900747,-0.00011964286763660929
2013-05-12 08:00:00,6.192052580710049e-07,0.04799052226060673,5.936315261486703e-07,-5.248579571967766,-0.15250664399007424,-14.553671434060352,37.87428036727103,10.845021363793098,-37.04027624967356,8.323731362642464,-0.00019088858137421752,-0.00012126966768562397,-0.00013595871738728504
2013-05-12 09:00:00,6.195185047767461e-07,0.04799052431185138,5.940632792509833e-07,-8.45264339872324,-0.06173179932330868,-14.122357954022203,35.64052613627944,15.179670450773395,-37.04027623198982,8.904802058393821,-0.00018954946439341455,-0.00011260114730794158,-0.00013604516038650795
2013-05-12 10:00:00,6.196840837638252e-07,0.04799052404271575,5.939633267246248e-07,-8.265449440871595,-1.9659448702104074,-14.29842885285955,39.982513424930985,12.46075722786406,-37.0402762847658,9.174826842523975,-0.00018972905990840468,-0.00011777453449462883,-0.00013947329034010923
2013-05-12 11:00:00,6.199633649819099e-07,0.04799052516530648,5.94917022509116e-07,-5.471480112495787,-7.296298534740606,-12.604614960352738,36.707596458279916,15.394146235790062,-37.04027622906168,10.358915864169607,-0.00018714962791932022,-0.00011199615087514303,-0.00013851796066868347
2013-05-12 12:00:00,6.200698198885809e-07,0.04799052491918842,5.952293203615136e-07,-3.572537892355448,-6.7712890497083045,-11.809540645707868,32.48005856251366,15.916697168283143,-37.04027621931444,10.84487239389222,-0.0001863600643933063,-0.00011092275706096189,-0.00013597561400385908
2013-05-12 13:00:00,6.199834505617778e-07,0.04799052258088668,5.951528873626123e-07,-6.42942195000708,-4.4312697574142215,-13.851040248418514,35.856876808871704,16.8789711124749,-37.04027622201246,9.064145503305477,-0.0001900472596899618,-0.00011038052736046211,-0.00013375308375200925
2013-05-12 14:00:00,6.199097431420753e-07,0.04799052003119748,5.95201147658464e-07,-6.002305958263376,-4.374825565899827,-15.770535012384956,33.705251501146925,21.889899380179035,-37.04027622791308,7.640775806097613,-0.00019346287843201318,-0.00010605376089665697,-0.00013334495065303107
2013-05-12 15:00:00,6.195797291813691e-07,0.04799051329106735,5.942039535677876e-07,-0.988986239567881,-0.04208380268469526,-18.418012784109443,27.558006357364558,23.072801595413633,-37.04027634590265,5.90654020421158,-0.000200290809976557,-0.00010532452690381433,-0.00013229945221127169
2013-05-12 16:00:00,6.19489205260986e-07,0.047990513261010274,5.940060616951838e-07,0.6661708108801868,-0.0004100551080458037,-20.720742021505696,33.03588241075352,19.99112291496469,-37.0402763931144,4.1162476561552275,-0.00020714355313412823,-0.00010464740543056906,-0.00013251757426924023
2013-05-12 17:00:00,6.192951029482042e-07,0.0479905124544669,5.94450136077406e-07,-7.565001441248404,7.375434641374725,-22.9304992838024,42.96813453039753,15.319365599395784,-37.04027636030887,1.9208594995365915,-0.00023325179924441896,-0.00010590368041243892,-0.00012709217137147393
2013-05-12 18:00:00,6.190948527090687e-07,0.047990510426756894,5.944364734839733e-07,-6.3152835089202775,5.297329247788219,-24.459690138418985,47.913873878006235,14.288856382457038,-37.04027631497541,0.36331518553570213,-0.0003390311522683082,-0.00010754682708625296,-0.00012721250663838505
2013-05-12 19:00:00,6.189739537297819e-07,0.04799050771425653,5.93248953370876e-07,-6.572189731753329,4.970907384520577,-24.47985338101474,48.730668643356694,14.438529107302601,-37.04027629109201,0.0,-0.0,-0.00010752577914081485,-0.00012725725592843714
2013-05-12 20:00:00,6.189555569170837e-07,0.04799050599261782,5.932316025169406e-07,-6.7005867277068445,5.037059423199891,-23.661880751610195,48.804456841490726,13.609014804553306,-37.04027627500209,0.0,-0.0,-0.00010885842012032753,-0.00012750330350916529
2013-05-12 21:00:00,6.190560537361017e-07,0.04799049852746404,5.93339878422853e-07,-7.633212544426074,1.4097995042917668,-22.091914407281525,48.861282049163904,16.542104807579825,-37.04027630197963,0.0,-0.0,-0.00010460269792451981,-0.00012754430234831815
2013-05-12 22:00:00,6.190285123564876e-07,0.047990495031299076,5.932455789980879e-07,-10.408538857918618,9.832200865387276e-05,-21.67053977988196,48.93129496668266,20.23576063298078,-37.040276334938675,0.0,-0.0,-0.0001097055304139758,-0.00013810997547760616
2013-05-12 23:00:00,6.190314210229449e-07,0.04799049199974325,5.935523210160117e-07,-14.81393773785307,-0.0067619341837880445,-21.24576135997285,48.94678516741926,24.207770054800882,-37.0402762987807,0.0,-0.0,-0.00011662950383424686,-0.00014996754012945224
2013-05-13 00:00:00,6.191508831180736e-07,0.04799049089553614,5.940850290213215e-07,-14.494549295715027,-2.4495344073044683,-21.994626723727514,48.94810855286281,27.078701483298897,-37.040276279940166,0.0,-0.0,-0.00011814608820236572,-0.0001538405233811609
2013-05-13 01:00:00,6.193153472229501e-07,0.04799049072569596,5.94693494527917e-07,-14.264015702016223,-4.8435500828915705,-21.79979213018833,48.948120063797404,29.04733641876647,-37.040276275327585,0.0,-0.0,-0.00011722858922644263,-0.00015372077833081862
2013-05-13 02:00:00,6.194518850612358e-07,0.04799049071178047,5.953081473495824e-07,-14.264022315016435,-5.312402255082726,-22.153762734190924,48.947646707751765,29.870638543527658,-37.04027628579206,0.0,-0.0,-0.00011678464400847589,-0.00015353460047997768
2013-05-13 03:00:00,6.195931690655551e-07,0.04799049628219921,5.960403024446284e-07,-14.724736139420123,-3.6165865068486798,-23.50642042623588,48.94741532064453,29.988425278391407,-37.0402763009103,0.0,-0.0,-0.00011655482616492918,-0.00015333694420826175
2013-05-13 04:00:00,6.197391977242053e-07,0.047990495460153354,5.967511735597822e-07,-15.860927516626344,-0.5035084022599823,-25.399873508089396,48.94777257930207,29.90463393726028,-37.04027631728882,0.0,-0.0,-0.00011635969848111927,-0.00015307859388411177
2013-05-13 05:00:00,6.199310980418324e-07,0.0479904963840336,5.992668877263354e-07,-14.844281656166357,-0.0016401818146644538,-26.728254651340485,48.94823151198047,29.23670871667953,-37.040276142028304,0.4777145076011499,-0.0003883800306478458,-0.00011334664036598952,-0.00014897941698681645
2013-05-13 06:00:00,6.201245119125887e-07,0.04799049514334049,5.999896219668066e-07,-14.56019150211952,-0.5064168796642776,-26.93691290751155,48.948554772666014,28.875879054286468,-37.040276159155034,1.2675015316489409,-0.0003183057903968119,-0.00011598879341568136,-0.0001522476811608138
2013-05-13 07:00:00,6.204885951954188e-07,0.04799049505199951,6.009592497118845e-07,-9.709602729820078,-8.478016098176512,-25.876588312865668,48.9487687214806,29.838212920286317,-37.04027615147941,2.365590695945381,-0.00027051708844337514,-0.00011533205080945663,-0.00015187651636560537
2013-05-13 08:00:00,6.209194537849456e-07,0.04799049473111931,6.011820176261441e-07,-8.171009370415868,-9.960062392453484,-24.535311673176004,48.75933432170401,27.29871133321048,-37.040276199290176,3.6966770628029013,-0.0002448608954060282,-0.00011578088341980219,-0.00015111280633762502
2013-05-13 09:00:00,6.212420833767096e-07,0.047990495055611156,6.010797593741323e-07,-8.067627671674783,-9.885745945946594,-22.6781337850279,47.93287585969794,24.770590266644287,-37.040276225956404,5.016367040858447,-0.00023026230572252912,-0.00011665020065606768,-0.00015130079746254925
2013-05-13 10:00:00,6.212825155904313e-07,0.047990493458872546,6.006288431371573e-07,-8.466105664344358,-8.623817989405982,-21.052877246813065,47.478167554760944,21.792860405561207,-37.040276273034756,5.960096037395104,-0.00022351690981909758,-0.00011855034469863313,-0.0001534340123718235
2013-05-13 11:00:00,6.212524129447418e-07,0.04799048975188772,6.009215295374863e-07,-8.802671239564425,-8.363706680543757,-20.457741693550883,46.91945963203472,21.305020935258884,-37.040276251555035,6.4879601304144146,-0.00022002737362477337,-0.0001187275481127017,-0.0001547596293699634
2013-05-13 12:00:00,6.213181511447596e-07,0.04799049132368118,5.998696405426895e-07,-8.706784323956498,-4.09269886846859,-21.885657929091337,45.44835704185935,20.966231410613894,-37.04027635682413,5.358883329686289,-0.00022728674156515032,-0.00011915400262682851,-0.0001565344934914245
2013-05-13 13:00:00,6.212122684859349e-07,0.04799049144053094,5.999231104208081e-07,-6.988680680945954,0.06183475078779773,-21.252336205785667,42.15006078159135,17.482965428949253,-37.04027637470595,5.634455795407962,-0.0002111815258463089,-0.00011472463994937243,-0.00014632472637736869
2013-05-13 14:00:00,6.210533805563521e-07,0.0479904892852541,6.001331006049359e-07,-7.298342138245567,0.12726403022728272,-22.214784829274986,43.21444137342488,18.1598746870579,-37.04027633518028,5.099846385366568,-0.00021469737437578108,-0.00011392045787192728,-0.00014324190172590112
2013-05-13 15:00:00,6.207077378268187e-07,0.04799048607826582,5.99939622750846e-07,-8.219570376603302,-3.593781569321498,-23.68845537698432,47.02327255261619,21.469432380854855,-37.04027623751201,4.097440388687054,-0.00023987960988490584,-0.000119101164741096,-0.00015133783540625812
2013-05-13 16:00:00,6.203701377286681e-07,0.04799048429504433,5.991495134607291e-07,-9.345157481650771,-1.4667133343180663,-24.168762406209826,48.64040339794722,20.580871618738957,-37.04027621626521,2.8477152200420255,-0.0002581909037654716,-0.00012014234847606531,-0.00015112848590005255
2013-05-13 17:00:00,6.201586590693859e-07,0.04799048464203133,5.982538978446154e-07,-8.44085231933994,0.3936084200100632,-24.539223785501672,48.445698222159656,19.728415547169625,-37.040276234888466,1.500713173105583,-0.00027770842757481403,-0.00011304800421339678,-0.00014106534882450143
2013-05-13 18:00:00,6.19901339842986e-07,0.04799048289371366,5.97323744416388e-07,-10.514307447398672,4.453256865536491,-25.077568492321376,47.48114163636713,20.38061229743462,-37.04027624945941,0.36532964216463887,-0.0003833356700389336,-0.00011267970285439332,-0.0001410207781553339
2013-05-13 19:00:00,6.197517889248779e-07,0.04799048087473842,5.954985904449705e-07,-12.681389455070407,3.696868264060807,-25.056078912662045,47.57869841717558,23.549981437244664,-37.04027636986466,0.0,-0.0,-0.00011081433939716589,-0.00014133972489172042
2013-05-13 20:00:00,6.197090772055002e-07,0.04799047351450975,5.952420795645121e-07,-12.681398540184949,0.051991815139719434,-24.401078644619755,47.945362319125856,26.17320196765614,-37.04027634360914,0.0,-0.0,-0.00010959601517947703,-0.0001417350153155688
2013-05-13 21:00:00,6.195457269665995e-07,0.04799047038798205,5.948225157458301e-07,-12.681575876359426,-3.96630670724653,-23.478982204706842,48.420590866054376,28.794369623674047,-37.040276320274664,0.0,-0.0,-0.00011620575119241039,-0.00015180391083419309
2013-05-13 22:00:00,6.196249950645946e-07,0.04799047000061886,5.950553508062924e-07,-12.681522692757047,-10.114307395690869,-23.23305218988325,48.217010061956756,34.89996584713668,-37.04027626684422,0.0,-0.0,-0.00011432354756971109,-0.00015167379690742594
2013-05-13 23:00:00,6.172982409094123e-07,0.04799043414164285,5.912225732546603e-07,-13.444884008616151,-10.487478184979237,-24.226038436305085,48.9390422295813,36.34930820313463,-37.04027629367839,0.0,-0.0,-0.018344988394747817,-0.02377533279340263
2013-05-14 00:00:00,6.195160032770103e-07,0.04799046716133566,5.949003126518161e-07,-12.681570977044831,-8.769491931420303,-21.872345638407175,48.65131497635594,31.760188102718303,-37.040276280865974,0.0,-0.0,-0.00011505544224223741,-0.0001518232317311287
2013-05-14 01:00:00,6.19449812183016e-07,0.047990466084931155,5.948567168089463e-07,-12.681567085890656,-6.651011170697007,-22.036217902396164,48.007073770717426,30.44981686288728,-37.04027630512896,0.0,-0.0,-0.00011533106645310909,-0.0001514632088819934
