,CCGT,CHP,H2 turbine,Imports_Exports,OCGT,battery storage,distribution network,hydroelectricity,offshore wind,onshore wind,power-to-gas,solar,solar curtailment,onshore curtailment,offshore curtailment
2013-03-19 05:00:00,1.5187055518884093e-06,4.142795502706022,3.21670716845163e-07,25.299992883855744,6.835903507130293e-07,17.44327949296417,-110.94158024693638,2.9556663290180283,22.96092191979134,38.13893436548459,-7.955786230143174e-06,0.0,-0.0,-6.530933931117033e-07,-8.626079789366055e-07
2013-03-19 06:00:00,1.5195645846190166e-06,4.1427955023379655,3.228714325496845e-07,25.299827180509396,6.838723761615806e-07,3.4419347075312734,-110.94158005229598,2.9556823740828553,22.94685877015856,39.217420917061204,-7.873588764677293e-06,12.93707647056682,-1.7931218958411814e-06,-6.581676307177986e-07,-8.622053075090517e-07
2013-03-19 07:00:00,1.4698260266283454e-06,4.142795457363524,3.1703527380883895e-07,21.836551778739043,6.707447612373624e-07,-5.677154858683541,-110.94158108004223,2.9554786629748824,22.90340579652748,42.46898102174697,-1.0162402653063754e-05,22.311541798704003,-1.9278076971298305e-06,-7.060966242988797e-07,-9.021642156857174e-07
2013-03-19 08:00:00,1.4699919542925884e-06,4.14279534436715,3.1789999909453746e-07,22.66506840311699,6.709070357909411e-07,-19.634749836878377,-110.94158085298548,2.9556854833247277,22.98747104497358,47.93942882720189,-1.0106323698854111e-05,29.88589641788247,-2.0749469007114036e-06,-7.386258128008194e-07,-8.992022572424264e-07
2013-03-19 09:00:00,1.470485874279978e-06,4.142795323703218,3.1827062942271106e-07,21.759473675261013,6.7112560451692e-07,-24.060509517345977,-110.94157900279937,2.95595702385802,23.01956063275546,49.7545228068289,-1.0129369666071346e-05,33.36979399773602,-2.158072136140464e-06,-7.466836457297177e-07,-8.988962722880653e-07
2013-03-19 10:00:00,1.4704270745538258e-06,4.142795325880452,3.183470788286502e-07,19.362909956030965,6.711470784043858e-07,-23.143496064256485,-110.94157948077934,2.956793787568643,22.72731188979968,46.6588912572458,-1.020464806243854e-05,38.23638871672151,-2.534560182811489e-06,-7.344956236465805e-07,-9.069834543208286e-07
2013-03-19 11:00:00,1.4704211980315915e-06,4.142795333385809,3.182931111496197e-07,20.046699034022183,6.71193902107327e-07,-25.865824857172992,-110.94157938743648,2.957960969943214,22.643021545558323,48.805457396813864,-1.0285609011866201e-05,38.21148544781996,-2.534781781692273e-06,-7.457601054738916e-07,-9.078758675393096e-07
2013-03-19 12:00:00,1.469954236797315e-06,4.142795365848472,3.181239360722826e-07,19.324355258162754,6.710647749979207e-07,-23.042002446946544,-110.94157932147164,2.958617659160511,22.596962582881208,47.26955691564279,-1.0344465886901567e-05,37.69130960601218,-2.603410176892888e-06,-7.413911255298444e-07,-9.085758474222653e-07
2013-03-19 13:00:00,1.4692783327808935e-06,4.142795407675668,3.1782396643290637e-07,19.126681166345417,6.70823661790862e-07,-21.3698032309047,-110.94157917084394,2.9588143102421127,22.42184386399434,46.00988820327396,-1.0382582337235635e-05,37.65137909505153,-2.6064062305667875e-06,-7.386513664187078e-07,-9.106825695974303e-07
2013-03-19 14:00:00,1.4687652238337061e-06,4.142795471642257,3.1710500103583525e-07,19.12668836868558,6.70561678772414e-07,-15.392400623027914,-110.94157927067195,2.95833402986751,22.429684063332306,44.077352525433874,-1.0450399090609243e-05,33.599144968585975,-2.5198054127018694e-06,-7.332335519549816e-07,-9.150588100333384e-07
2013-03-19 15:00:00,1.4700675753532982e-06,4.142795434475151,3.1615638878189513e-07,19.126671602062974,6.706473059959071e-07,-7.2578744445537,-110.94158071468097,2.9553103101431715,22.779130844658003,39.78185086922003,-1.0481837331188012e-05,29.41371519722155,-2.07000162064225e-06,-7.056720419313933e-07,-9.138912533449502e-07
2013-03-19 16:00:00,1.6091032663735182e-06,4.142795723043679,3.329204919364409e-07,27.17838158336706,7.060490664888403e-07,-5.1018564890444805e-06,-110.9415746391752,2.9552165871574636,22.774801082794543,35.921824052921,-6.354700396028877e-06,17.968574521116928,-1.6995061691044392e-06,-6.084565936816944e-07,-8.118318004041257e-07
2013-03-19 17:00:00,1.882899356852787e-06,4.142796537768427,3.6558747303377647e-07,27.666184870900683,7.702254632797007e-07,17.560005442220046,-109.91470143114715,2.9522471601725657,22.792168996113762,33.449187536893646,-4.769410312917393e-06,1.3521208532328917,-4.83368042011989e-07,-5.104594315525901e-07,-6.948190933144207e-07
2013-03-19 18:00:00,1.8836686789337354e-06,4.142796576849762,3.63877273958007e-07,27.666184896699654,7.700952495056196e-07,15.794901434123258,-107.01616996891045,2.9514168762744535,22.848487486816456,33.61238832607296,-4.8141058852145275e-06,0.0,-0.0,-5.140193484294286e-07,-6.95926504621569e-07
2013-03-19 19:00:00,1.8839627491200582e-06,4.142796595386466,3.625066278970467e-07,27.66618493042959,7.699989653024608e-07,9.83119731591978,-101.29298056149017,2.9505341015913054,22.860524442489368,33.841748851019844,-4.846737068069244e-06,0.0,-0.0,-5.171644163510792e-07,-6.965787342490667e-07
2013-03-19 20:00:00,1.8839892176969807e-06,4.142796606347263,3.6171759790376e-07,27.666184904842634,7.69892382288945e-07,7.466758089652869,-97.50209962885789,2.9496347754350434,22.83020650836991,32.44652444823523,-4.872727608629936e-06,0.0,-0.0,-5.134015311796247e-07,-6.978417796631798e-07
2013-03-19 21:00:00,1.8838248498783095e-06,4.1427966156148734,3.6094031553721353e-07,27.66618489791487,7.697566490479672e-07,7.775899700163188,-94.86755040335319,2.948855974388907,22.762824264008614,29.570994676471265,-4.896577972493171e-06,0.0,-0.0,-5.032659648804838e-07,-7.008180257120559e-07
2013-03-19 22:00:00,1.8840790718563142e-06,4.142796616840409,3.6040410749888837e-07,27.666184848029953,7.697810715740383e-07,1.211126941999678,-90.17569616308651,2.9483200321815475,22.782909319139108,31.424364158753658,-4.91196638098434e-06,0.0,-0.0,-5.123865855694021e-07,-6.996117452439039e-07
2013-03-19 23:00:00,1.8837898567510359e-06,4.142796627949277,3.597281442111175e-07,27.666184881807208,7.69623210330527e-07,2.949694187527634,-86.63996659260248,2.9478477742493507,22.692643176797308,26.240805702880724,-4.9309493015725025e-06,0.0,-0.0,-4.91851190986381e-07,-7.034463845690226e-07
2013-03-20 00:00:00,1.8837030907587982e-06,4.142796635674963,3.591125864003031e-07,27.66618476583437,7.695264292471792e-07,5.665623909550419,-85.10952840989424,2.9474118221067673,21.898982817025566,22.788534226739916,-4.948571239776893e-06,0.0,-0.0,-4.784822780266041e-07,-7.06567272646541e-07
2013-03-20 01:00:00,1.8836662741782527e-06,4.142796647493392,3.586341521760088e-07,27.666184754792063,7.694725732939769e-07,8.114252899190475,-84.46252125846017,2.9470049733400514,20.710295023425896,20.88199273627232,-4.961697490916702e-06,0.0,-0.0,-4.7143878202859924e-07,-7.09250683002834e-07
2013-03-20 02:00:00,1.8837933385737077e-06,4.142796654122169,3.584315734782001e-07,27.668009796440437,7.69480093302886e-07,9.368800902569559,-85.71727182229195,2.946584649046041,20.634757517771266,20.956328086245602,-4.966208482161273e-06,0.0,-0.0,-4.723571965996598e-07,-7.13367445947006e-07
2013-03-20 03:00:00,1.8837589958683694e-06,4.14279666508733,3.5840000188536737e-07,27.70304340085941,7.694574782005016e-07,11.529476224834744,-87.10281494073959,2.9461733991626526,20.845181726792354,19.936149309236924,-4.969099917669163e-06,0.0,-0.0,-4.688463702677836e-07,-7.184515204905078e-07
2013-03-20 04:00:00,1.8838463493025432e-06,4.1427966701452235,3.587591958948975e-07,27.66618448063905,7.694897224605504e-07,17.0614569716781,-92.22088922621649,2.9457919871133216,20.83333829333226,19.57132660401332,-4.964677210082919e-06,0.0,-0.0,-4.67849236542861e-07,-7.203122555047746e-07
2013-03-20 05:00:00,1.883767720171453e-06,4.142796670186894,3.6004207962590775e-07,27.666184586567443,7.69518803723756e-07,27.301626059873048,-102.55308997448576,2.945423351509024,21.264689780629134,19.232375291450936,-4.957329156872778e-06,0.0,-0.0,-4.6710096967217397e-07,-7.255330775269931e-07
2013-03-20 06:00:00,1.8850226869378015e-06,4.142796674643692,3.6147456809668994e-07,27.666184722870227,7.698757355103513e-07,18.580787515144518,-106.19833125920799,2.9450969001585348,21.566045695994823,19.340305728868334,-4.933220032433711e-06,11.95712498457279,-1.49411630408456e-06,-4.6695133039520444e-07,-7.276119631992259e-07
2013-03-20 07:00:00,1.7944688767388248e-06,4.14279634363753,3.5219997779906273e-07,28.021545061667428,7.497143304974309e-07,-0.01187793882264203,-99.73230470778364,2.945096829976301,21.348294051882878,18.74027288347824,-5.2735586463185936e-06,24.54618936656406,-1.739858944157773e-06,-4.85964260747096e-07,-7.590485415533387e-07
2013-03-20 08:00:00,1.7925397584764406e-06,4.142796261776029,3.5325554228220983e-07,29.90433034529272,7.494931351097292e-07,-11.268134853479026,-100.4451660026057,2.9455753667370117,20.686292707930527,17.81863236114238,-5.272007174352247e-06,36.21568247034451,-2.2520696781920274e-06,-4.82996853406803e-07,-7.642403582928614e-07
2013-03-20 09:00:00,1.792398067590369e-06,4.142796238016453,3.543711388937779e-07,29.904330370227356,7.495386887867394e-07,-21.006837115445038,-94.68622242941872,2.9466648356815957,19.693130329714208,16.91932368490422,-5.263995425751121e-06,42.08682292559907,-2.4671733029872442e-06,-4.796954004859799e-07,-7.536510621330703e-07
2013-03-20 10:00:00,1.7924754466727848e-06,4.142796233817361,3.547654677279976e-07,29.904330389369818,7.496067112269537e-07,-30.699918500865312,-90.2922247266363,2.948386044826335,20.680871850463618,17.180416281842312,-5.266566941046172e-06,46.135351517141025,-2.698385779766276e-06,-4.810544829751961e-07,-7.707526471706022e-07
2013-03-20 11:00:00,1.7924266563244931e-06,4.142796238520443,3.548372323311732e-07,29.904330299374948,7.496084832718283e-07,-34.333823820387934,-88.50512819304221,2.9511351254783857,19.11707902670126,20.729120916807005,-5.2773036133542255e-06,45.99449958625325,-2.7637338096794865e-06,-4.965078562690906e-07,-7.659695660925831e-07
2013-03-20 12:00:00,1.7920022452966862e-06,4.142796254846679,3.54575266269579e-07,29.904330311089485,7.49462178962605e-07,-29.697348205656986,-90.7308423430264,2.954251520878817,16.715947989368342,23.707252002204562,-5.2946764143048e-06,43.00362555582455,-2.583140228807993e-06,-5.111435731350867e-07,-7.660922108515068e-07
2013-03-20 13:00:00,1.7917604964509171e-06,4.14279629018854,3.538347554759069e-07,29.904331994154482,7.493102133764281e-07,-23.781041693037132,-93.95935724970433,2.9577729358947025,15.687362964526606,26.58569478820849,-5.320630818526977e-06,38.46245263596244,-2.419473674755442e-06,-5.263191869744332e-07,-7.490129379028622e-07
2013-03-20 14:00:00,1.7938960011261036e-06,4.142796365311473,3.526722616055831e-07,29.904330299431873,7.495441318305625e-07,-14.253316389744406,-99.46555471319463,2.961591387789115,15.994427312511267,30.671365371825956,-5.355842552395826e-06,30.04437286630033,-2.1695350801065147e-06,-5.467775156375864e-07,-7.518209456421887e-07
2013-03-20 15:00:00,1.8146260888622824e-06,4.142796445262675,3.534872545616319e-07,29.74555874920345,7.530725775020608e-07,-1.8348071681750744,-105.89571225494409,2.9651907511827407,16.679528678310838,33.27993468098256,-5.318413008735206e-06,20.917522056979312,-1.6985889683281034e-06,-5.524898535895772e-07,-7.349445957641338e-07
2013-03-20 16:00:00,0.0021038639341066437,4.143299038866361,1.1153837431757514e-06,28.518020151065045,1.864812490008216e-06,5.855197978968724,-104.65614786201637,3.9162059239338323,17.35878751824669,33.11527957357592,-3.1681034220599845e-06,11.747256707035918,-7.475124536045919e-07,-2.457550185681612e-07,-3.373015281502937e-07
2013-03-20 17:00:00,0.002124552430150871,4.143316475005601,1.1140512931798057e-06,22.86924563410189,1.8679402351593672e-06,24.678641775734608,-108.61525120588858,4.549232681630991,18.370121050569974,34.002571190984895,-3.1749454061663234e-06,0.0,-0.0,-2.480685222963075e-07,-3.365630674465431e-07
2013-03-20 18:00:00,0.002128445518642171,4.143335235573426,1.112409950912657e-06,21.202116909627826,1.868131951819603e-06,22.702445247870937,-106.02429146917899,4.38653474281116,17.87455418522767,35.713178862611386,-3.180400397669339e-06,0.0,-0.0,-2.5230849428226066e-07,-3.349219340659737e-07
2013-03-20 19:00:00,0.0021303097824850663,4.143355661452806,1.111235254856166e-06,19.04661629961531,1.8678427070285816e-06,20.11782004267174,-100.41713220235573,4.264861303996654,16.918117455514498,35.92423317393502,-3.184629184185338e-06,0.0,-0.0,-2.536029749080626e-07,-3.336135443647134e-07
2013-03-20 20:00:00,0.002131222483623315,4.143377893177577,1.1099313288811367e-06,16.591448320483142,1.8672514264786656e-06,22.200490660695607,-96.52261818578594,4.203658035645248,14.993978495718833,34.387535550536505,-3.1902625843925206e-06,0.0,-0.0,-2.5125800380010335e-07,-3.33955357110488e-07
2013-03-20 21:00:00,0.0021290192170498523,4.143402880052097,1.1087119640867852e-06,16.641367695817493,1.866733438270846e-06,23.140614295385262,-94.10353216027492,4.141011629148843,13.446398250191491,32.588610400377604,-3.195454364190321e-06,0.0,-0.0,-2.4851484886312393e-07,-3.377949747694961e-07
2013-03-20 22:00:00,0.002130033028538505,4.143299083834435,1.1074837614936763e-06,16.4989455341922,1.8661521876780345e-06,21.571608622536115,-89.3650082461015,4.081983212600201,12.83719114507947,30.22985263923094,-3.201090306700023e-06,0.0,-0.0,-2.4437164165647116e-07,-3.482685517175001e-07
2013-03-20 23:00:00,0.002128848132874466,4.14331619869141,1.1063421995062413e-06,16.74917525126556,1.865779470235632e-06,21.145373565131475,-85.42727716829552,4.039421766869418,11.648442674840325,27.69942089530101,-3.204710292187581e-06,0.0,-0.0,-2.3946179726408445e-07,-3.5195797440299185e-07
2013-03-21 00:00:00,0.0021293219229436542,4.143334922022034,1.1052896665077543e-06,18.280890696757492,1.8654263537096952e-06,21.36964340394375,-84.3530167708454,4.009383002125742,9.996738995843167,26.550898465614303,-3.2072458915177096e-06,0.0,-0.0,-2.374758433916213e-07,-3.519445087074868e-07
2013-03-21 01:00:00,0.0021292631488253316,4.14335530534808,1.1043982819928035e-06,18.148238042548375,1.8651553386198347e-06,23.32557862926524,-83.80761212593818,3.997035559777666,8.555105316023647,25.63617204221641,-3.2094035191331937e-06,0.0,-0.0,-2.3586565055211395e-07,-3.432125933655084e-07
2013-03-21 02:00:00,0.0021293074233788385,4.1433775446663015,1.103765273153499e-06,17.848758043842672,1.864900746277408e-06,25.28602398079804,-84.42961506515947,3.989093426610051,8.258875474507674,24.90135932695078,-3.2107254399531633e-06,0.0,-0.0,-2.3486328609578776e-07,-3.452238065756365e-07
2013-03-21 03:00:00,0.002129665234309776,4.143623744844164,1.103434809556186e-06,17.57977983913634,1.8648851357515259e-06,27.69296827736559,-85.78309852745087,3.9881009818451534,8.599591222336645,23.77690683735052,-3.2114563906221614e-06,0.0,-0.0,-2.3263409480023256e-07,-3.4488262046821406e-07
2013-03-21 04:00:00,0.002130574094178138,4.1436810858894155,1.1034977720983518e-06,17.52366000163369,1.8651320112250225e-06,32.5202713940108,-90.5666582644939,4.003688075585785,9.406911728625682,22.966317448279668,-3.211483662305989e-06,0.0,-0.0,-2.3085161637936834e-07,-3.5095696931141503e-07
2013-03-21 05:00:00,0.0021319268765304265,4.14374740587161,1.1037490077523526e-06,17.268516008428062,1.8655841552543619e-06,42.67333151350359,-100.51369649325935,4.0520461363854885,10.249100261848614,22.124825272353235,-3.2113391342005947e-06,0.0,-0.0,-2.2896586449405732e-07,-3.4863222788152174e-07
2013-03-21 06:00:00,0.00213277204328255,4.143825949744444,1.1047272097418904e-06,17.109970962632865,1.8662734240102082e-06,34.874697951881934,-104.01106681176202,4.013179753618777,11.442785203397522,20.791120546125402,-3.2078255688760028e-06,11.633356638122018,-7.442374799492783e-07,-2.2570724661363783e-07,-3.4767271430178777e-07
2013-03-21 07:00:00,0.002131301554231507,4.1439204542978345,1.1058434603001558e-06,18.62024914109192,1.8673362629765144e-06,14.445192838656148,-92.28996578254396,3.8772841794624364,12.371572558951641,17.192098764805685,-3.2029555204438856e-06,21.63751959024101,-8.488031490332372e-07,-2.174152263023643e-07,-3.4597646247872614e-07
2013-03-21 08:00:00,2.9022983170104853e-05,4.142895041493708,9.466679306719729e-07,23.0163345704744,1.6760851786561807e-06,-4.379664496458861,-83.97260076626966,2.967524550294553,13.497607423739023,13.38027349029905,-3.2474750821874715e-06,31.34760424574204,-9.601177721984177e-07,-2.2053436242686074e-07,-3.6359598226498694e-07
2013-03-21 09:00:00,2.9003638212456174e-05,4.142895046141367,9.511807464041318e-07,25.420621943754952,1.6760523513566932e-06,-7.717773037501956,-81.99232058428957,2.9674168914533166,12.555296518423368,11.606398072266911,-3.2472969461396727e-06,33.01743927037804,-9.726278171092317e-07,-2.1772341699488607e-07,-3.678131522356322e-07
2013-03-21 10:00:00,2.8998563366978392e-05,4.142895054351924,9.526722645287867e-07,24.20940207293177,1.6760298125434539e-06,-4.891080929627406,-82.15359779484851,2.9676188831069052,9.506556324588722,11.88291848268506,-3.2472456628400117e-06,34.335262048803656,-9.79161666896063e-07,-2.1815072517483714e-07,-3.782987177410326e-07
2013-03-21 11:00:00,2.921604208227385e-05,4.142895095631084,9.52896994981389e-07,23.101813692213938,1.6769717744165182e-06,-0.12140022896218128,-84.59320707062034,2.9680556325899494,8.198530261207397,14.003782187883337,-3.248473129653416e-06,32.29950434538449,-9.661582401314886e-07,-2.2178537903982942e-07,-3.815188773396563e-07
2013-03-21 12:00:00,0.00033389623127686157,4.142990678605203,1.0984619569434984e-06,27.291798757193806,1.850093061925606e-06,9.004656078836836e-05,-86.42883290705008,2.968533275791345,6.969780953391056,14.82778328046764,-3.2074266536698476e-06,30.22752461977248,-9.175353716750697e-07,-2.1394176872036042e-07,-3.5680319324135066e-07
2013-03-21 13:00:00,0.0003173771005791147,4.1429871169667045,1.1034961337561643e-06,26.9471225999964,1.8548237452547274e-06,8.385985269258642e-05,-86.31670161750701,2.9689147303067496,6.335829287172905,15.708877852204694,-3.2066069748745654e-06,30.212571382411323,-9.176857530503863e-07,-2.1524345083889784e-07,-3.546059498952262e-07
2013-03-21 14:00:00,0.002108309042922189,4.146351429942856,1.1096368183614394e-06,28.037526689296378,1.8666548234973798e-06,3.7007112203899513,-88.80490796594448,3.6297442123295567,6.454412911309345,16.3264083565226,-3.2049690915567882e-06,26.507647372266554,-8.92371236661411e-07,-2.157753024221165e-07,-3.5024911001782195e-07
2013-03-21 15:00:00,0.0021232867766089215,4.148072678360868,1.1081421363462361e-06,28.03753595862639,1.8664479497923098e-06,7.414616253665685,-91.18600254283322,3.848216044772318,7.494332231404627,14.919889291142113,-3.2061194954514e-06,25.3212193248522,-8.788725845026303e-07,-2.1322032853277051e-07,-3.5403908698185e-07
2013-03-21 16:00:00,0.0021315356314029316,4.153225726495291,1.1070511065181324e-06,27.198155515568757,1.8660455875598702e-06,26.096224256786634,-99.71112205646793,4.156013351730089,8.194007604244407,12.481369196516898,-3.210241727902764e-06,17.429997304838174,-7.975039122602984e-07,-2.0948581823176937e-07,-3.514547229285985e-07
2013-03-21 17:00:00,0.0021311342766456016,7.152629407797906,1.1068334370084635e-06,28.65466158200358,1.8652582936429882e-06,44.82601468415443,-108.07189034381304,4.366381435075251,9.98821860354663,11.395479716289103,-3.2128533171968574e-06,1.686375626521162,-2.17587767195937e-07,-2.0850828138918587e-07,-3.4379307207599485e-07
2013-03-21 18:00:00,0.0021315514584393644,10.688368707111959,1.1070994724505446e-06,30.515406864157224,1.8651962304459739e-06,34.04539113119545,-105.85368707226463,4.362270647729882,13.014968844528768,13.225150953636126,-3.2105725037619533e-06,0.0,-0.0,-2.111034533527345e-07,-3.439636164756056e-07
2013-03-21 19:00:00,0.0021308774513351895,10.227567616932934,1.1088204486666602e-06,30.51542173777211,1.8651475661580512e-06,27.136820727317033,-100.95351525122369,4.40688075285476,13.321004387464091,15.343690775066147,-3.207653456190256e-06,0.0,-0.0,-2.145502414805378e-07,-3.4039431785122865e-07
2013-03-21 20:00:00,0.002130211596395274,8.319782944767288,1.110977798626189e-06,30.515421734378275,1.8652551230350654e-06,22.05007672487968,-96.99364597503421,4.486079118037928,15.137820972146642,16.482335893688784,-3.20348256980364e-06,0.0,-0.0,-2.163815030371552e-07,-3.4432413043560173e-07
2013-03-21 21:00:00,0.0021298898735700625,5.333894132456278,1.1130840039499196e-06,30.515421730838053,1.8654184789126073e-06,16.945367176702177,-94.52563599263847,4.580602421562327,20.14979012839088,16.998432134906107,-3.1989937160402873e-06,0.0,-0.0,-2.1698675845982508e-07,-3.4738772095491146e-07
2013-03-21 22:00:00,0.0021303296285495625,4.1529416278054265,1.1151002195509854e-06,30.51542173324836,1.8657605454151627e-06,9.35696964072899,-90.25564842444554,4.515714048449519,22.591700987469313,19.120771665259202,-3.194512503067026e-06,0.0,-0.0,-2.207290616524915e-07,-3.4419906121605725e-07
2013-03-21 23:00:00,0.0021308822822809267,4.492738365662188,1.1170871534748773e-06,30.51542173299933,1.8659061938343884e-06,5.4830792122077785,-86.84644106568676,4.350796718073622,22.6246024408651,19.37767331332238,-3.1914217526387782e-06,0.0,-0.0,-2.2084518798237696e-07,-3.4347009588001066e-07
2013-03-22 00:00:00,0.0020180486257688405,11.193606730247762,1.1184121427657565e-06,30.515421732502677,1.8658615420755526e-06,0.01561555852485532,-86.96670019627763,2.9715056046890043,22.5898665331869,19.678667582284746,-3.1880629627602702e-06,0.0,-0.0,-2.2094331256994337e-07,-3.4359295650930725e-07
2013-03-22 01:00:00,0.0019158335611903549,10.78308048693075,1.1194121008964769e-06,30.515421731274373,1.8658632017520827e-06,0.008472928040290156,-86.56277645514656,2.967730402343372,22.34985990873029,19.936296751009813,-3.1843774862831168e-06,0.0,-0.0,-2.2082276109358644e-07,-3.4369865237185855e-07
2013-03-22 02:00:00,0.0018237123397750147,10.460100638085835,1.1203346252780303e-06,30.515421728819152,1.865997783889058e-06,0.006417631314417521,-86.7917969039461,2.966188365349289,22.536553363122767,20.30529304355797,-3.1804319863582054e-06,0.0,-0.0,-2.2085761577272932e-07,-3.428665685425346e-07
2013-03-22 03:00:00,0.0017482526048465293,10.604825070076108,1.121533494758885e-06,30.515421725913562,1.866384592719672e-06,0.005998095775660768,-87.89349634125541,2.9653892366352146,22.5842115852101,21.21590394547231,-3.1765764706692257e-06,0.0,-0.0,-2.2168352177232009e-07,-3.41718766944591e-07
2013-03-22 04:00:00,0.0013211051400584014,13.21165272873663,1.1223853266316252e-06,30.515421721311906,1.866138613526489e-06,0.0013926254369117015,-92.4322732537839,2.9631138096751544,22.688500935805145,23.05087189277953,-3.1738550144711836e-06,0.0,-0.0,-2.241202832919953e-07,-3.399622058057802e-07
2013-03-22 05:00:00,0.0016075319277789328,20.55676062993923,1.1258971906284513e-06,30.5154217118385,1.8681830575307144e-06,0.01137401705569087,-101.40344502486711,2.9650682968493864,22.794037071765512,24.559177319489496,-3.1754610710543777e-06,0.0,-0.0,-2.249235344606859e-07,-3.375664965875454e-07
2013-03-22 06:00:00,1.5390856655915619e-06,4.1427954722388405,3.2139658528267406e-07,27.802942550087153,6.860978313696411e-07,-1.9636228145322976e-06,-110.94157882716003,2.9613430917182058,22.82583085549136,26.55044411879942,-9.434601046036256e-06,26.65823806351913,-1.8289247430477852e-06,-6.130606902843283e-07,-8.657210115725279e-07
2013-03-22 07:00:00,8.70387022079113e-07,2.058557090451547,2.2134874166004443e-07,17.808348915210136,4.778030053907559e-07,-1.693823605330802e-05,-110.94158563938068,2.960716938054116,22.91226433680954,29.301492523193044,-18.108630251025026,54.00889163197848,-1.5088381449075797e-05,-5.8309367739184385e-06,-8.261371305268498e-06
2013-03-22 08:00:00,8.236691496930618e-07,2.058554904211046,2.1486018711290501e-07,-1.867896284897665,4.5964244830323646e-07,-0.27004369218511576,-110.9415859546174,2.891666718214136,23.033745584169058,33.7471518723459,-18.108630290536595,70.75477627020187,-0.04209126977124536,-1.1593416118428075,-0.09628900576684295
2013-03-22 09:00:00,8.258844401190578e-07,2.058554901618667,2.153341094182571e-07,-1.438742382333669,4.6045642733367343e-07,-9.282106852281741,-110.94158594569146,2.8138639777057515,23.143409239605845,40.53055968409996,-18.108630254561618,74.27098382088329,-0.050464650740536444,-1.500274164259113,-1.4955501738444361
2013-03-22 10:00:00,8.264722873109229e-07,2.0585549077807883,2.1535834212488025e-07,-3.3828212302645007,4.606626072469211e-07,-3.5777861883272393,-110.9415859325791,2.877990569098492,23.127984347086432,39.897492736057586,-18.10863025527747,71.02174050094416,-0.04968913032419715,-1.47552569894712,-1.447707437582483
2013-03-22 11:00:00,8.267128021096892e-07,2.0585549120601407,2.152787841081936e-07,1.5597710189693723,4.607226536524127e-07,-3.3880300831264942,-110.94158592475875,2.8974148982362444,23.140980552510094,40.5124025402009,-18.10863025920427,65.79277424199523,-0.04942066673318874,-1.4990370505384498,-1.9751769955957919
2013-03-22 12:00:00,8.267309809396193e-07,2.0585549159926573,2.1514848733766723e-07,0.4091999120069335,4.606929313059498e-07,-3.3155318758376815,-110.94158592521822,2.907318256448833,23.148663556667202,44.445208967702655,-18.108630259789123,63.99519486572077,-0.0492674327284463,-1.6483874783336165,-2.9007203237565733
2013-03-22 13:00:00,8.265742226256258e-07,2.058554919893516,2.149548330383152e-07,1.0405227134292834,4.6059220050357666e-07,-4.893910621686396,-110.94158593283366,2.9137584375587897,23.154094885651922,51.15356372537728,-18.10863026111027,66.54745993227397,-0.04911016964086128,-1.902868031766641,-10.971832401913538
2013-03-22 14:00:00,8.26244215113645e-07,2.0585549214421817,2.14625679393589e-07,-6.540486361068325,4.6041978947581554e-07,-3.2000835486523336,-110.94158594210808,2.9191737650939147,23.158342306797785,59.79151970442253,-18.108630264437704,60.596905862227786,-0.049142318103612456,-2.229957501397088,-7.454593401117356
2013-03-22 15:00:00,8.256762505699851e-07,2.0585549228109827,2.1425250921216465e-07,-7.8331264483056415,4.60150116841339e-07,-2.098852856679234,-110.94158595739526,2.9223108679678327,23.15844544879292,67.45677682328335,-18.108630261132483,48.90490726145598,-0.05053636621944098,-2.520753341307331,-2.947492844547186
2013-03-22 16:00:00,8.253725826680196e-07,2.0585549324258556,2.137482659816996e-07,-1.2566748936116756,4.5996648919124085e-07,0.7684603686875421,-110.94158621757681,3.0214204403061546,23.164112762365953,72.8939566123353,-18.108630265503216,28.41789263389065,-0.006984609783818045,-0.004426913971031354,-0.006077640633999136
2013-03-22 17:00:00,8.249275556240429e-07,2.058554932325898,2.1326159117981122e-07,-0.09630426129138141,4.597481094757996e-07,18.906770528928053,-110.94158631642837,3.059733992187756,23.16563400857014,78.5944633672529,-18.108630260479476,3.3754668966541397,-0.0035373596171469897,-0.004468694401419271,-0.006079620298920545
2013-03-22 18:00:00,8.24790532894411e-07,2.058554937265028,2.1306481188116492e-07,0.7031903489936112,4.5965370617300644e-07,9.018355153728425,-110.94158630670248,3.142104037383409,23.166133874907327,90.97250795129027,-18.10863025497014,0.0,-0.0,-0.004537387365620362,-0.006075145016499037
2013-03-22 19:00:00,8.246910496459205e-07,2.058554940417466,2.129533076760357e-07,-2.5874733843934474,4.5958174958077755e-07,-0.0033563987259341986,-110.94158626611765,2.9551777483191786,23.16685585712294,103.48483521354615,-18.1086302539728,0.0,-0.0,-0.010001259354769445,-0.014358970819005366
2013-03-22 20:00:00,8.246463481992266e-07,2.0585549447905587,2.128636152811734e-07,-9.161481372928934,4.595301534410304e-07,-0.023589766708141193,-110.94158621875896,2.9483912890844755,23.167051433929284,111.12514990635384,-18.108630250694695,0.0,-0.0,-0.9986193734018629,-0.06522335530070603
2013-03-22 21:00:00,8.246732168420361e-07,2.058554948240924,2.1282457410702864e-07,-8.857139125713475,4.5952158861064455e-07,-0.030312058849070452,-110.94158585736555,2.9456307441350345,23.1656464922989,114.65141960327765,-18.108630249605813,0.0,-0.0,-4.302677331646934,-0.5808899248916088
