"Area / Date","Production Type","Code","Name","Intalled Capacity at the beginning of year [MW]","Current Installed Capacity [MW]","Location","Voltage Connection Level [kV]","Commissioning Date","Decommissioning Date"
"CTA|ES / 01.01.2023 00:00 - 01.01.2024 00:00","Wind Onshore","18W000000000R3SK","EPRADA2","N/A","100","Valladolid","220","01.04.2024",""
"CTA|ES / 01.01.2023 00:00 - 01.01.2024 00:00","Wind Onshore","18W0000000005S2B","EGMEBRO","361","N/A","Zaragoza","220","06.09.2017","30.11.2023"
"CTA|ES / 01.01.2023 00:00 - 01.01.2024 00:00","Wind Onshore","18W000000000F086","E2CEG","358","N/A","Spain","400","01.04.2019","31.08.2023"
"CTA|ES / 01.01.2023 00:00 - 01.01.2024 00:00","Fossil Hard coal","18WPGR2-12345-0V","P.G.RODR 2","351","N/A","A Coruña","400","01.01.2012","31.12.2023"
"CTA|ES / 01.01.2023 00:00 - 01.01.2024 00:00","Fossil Hard coal","18WPGR1-12345-04","P.G.RODR 1","351","N/A","A Coruña","400","01.01.2012","31.12.2023"
"CTA|ES / 01.01.2023 00:00 - 01.01.2024 00:00","Fossil Hard coal","18WPGR4-12345-0B","P.G.RODR 4","351","N/A","A Coruña","400","01.01.2012","31.12.2023"
"CTA|ES / 01.01.2023 00:00 - 01.01.2024 00:00","Fossil Hard coal","18WPGR3-12345-0L","P.G.RODR 3","350","N/A","A Coruña","400","01.01.2012","31.12.2023"
"CTA|ES / 01.01.2023 00:00 - 01.01.2024 00:00","Wind Onshore","18W000000000M2HS","EANDAL","172","N/A","Spain","400","01.11.2021","29.03.2023"
"CTA|ES / 01.01.2023 00:00 - 01.01.2024 00:00","Solar","18W000000000LG2K","FV 14","158","N/A","Sevilla","44","06.08.2021","31.03.2024"
"CTA|ES / 01.01.2023 00:00 - 01.01.2024 00:00","Wind Onshore","18WEDERNA-123-1C","EDERNA","147","N/A","Navarra","220","01.03.2016","10.03.2023"
"CTA|ES / 01.01.2023 00:00 - 01.01.2024 00:00","Solar","18W000000000F280","FGASNE0","138","N/A","Ciudad Real","220","04.02.2020","31.10.2023"
"CTA|ES / 01.01.2023 00:00 - 01.01.2024 00:00","Solar","18W000000000F9AC","FSOLARIA","130","N/A","Spain","400","03.10.2020","22.02.2023"
"CTA|ES / 01.01.2023 00:00 - 01.01.2024 00:00","Wind Onshore","18WEALFOZ-1234-J","EALFOZ","112","N/A","Burgos","220","11.02.2016","31.07.2023"
"CTA|ES / 01.01.2023 00:00 - 01.01.2024 00:00","Wind Onshore","18W000000000G1BU","EESTEL","110","N/A","Lugo","132","15.06.2021","22.02.2023"
"CTA|ES / 01.01.2023 00:00 - 01.01.2024 00:00","Solar","18W000000000KOAL","FKAPPA","106","N/A","Ciudad Real","220","06.10.2021","22.02.2023"
