index,NO -> DE,NO -> SE,NO -> FI,NO -> DK,NO -> UK,NO -> NL
2022-02-09 02:15:00+0000,409.0,,,,,
2022-02-09 02:30:00+0000,409.0,,,,,
2022-02-09 02:45:00+0000,413.0,,,,,
2022-02-09 03:00:00+0000,428.0,528.0,71.0,0.0,1050.0,0.0
2022-02-09 03:15:00+0000,431.0,,,,,
2022-02-09 03:30:00+0000,432.0,,,,,
2022-02-09 03:45:00+0000,384.0,,,,,
2022-02-09 04:00:00+0000,194.0,553.0,66.0,0.0,1050.0,11.0
2022-02-09 04:15:00+0000,146.0,,,,,
2022-02-09 04:30:00+0000,146.0,,,,,
2022-02-09 04:45:00+0000,192.0,,,,,
2022-02-09 05:00:00+0000,375.0,711.0,62.0,0.0,1050.0,490.0
2022-02-09 05:15:00+0000,421.0,,,,,
2022-02-09 05:30:00+0000,421.0,,,,,
2022-02-09 05:45:00+0000,421.0,,,,,
2022-02-09 06:00:00+0000,421.0,764.0,57.0,0.0,1050.0,705.0
2022-02-09 06:15:00+0000,421.0,,,,,
2022-02-09 06:30:00+0000,421.0,,,,,
2022-02-09 06:45:00+0000,421.0,,,,,
2022-02-09 07:00:00+0000,421.0,730.0,53.0,0.0,1050.0,704.0
2022-02-09 07:15:00+0000,421.0,,,,,
2022-02-09 07:30:00+0000,421.0,,,,,
2022-02-09 07:45:00+0000,421.0,,,,,
2022-02-09 08:00:00+0000,421.0,674.0,49.0,0.0,1050.0,704.0
2022-02-09 08:15:00+0000,421.0,,,,,
2022-02-09 08:30:00+0000,421.0,,,,,
2022-02-09 08:45:00+0000,421.0,,,,,
2022-02-09 09:00:00+0000,421.0,725.0,50.0,0.0,1050.0,704.0
2022-02-09 09:15:00+0000,421.0,,,,,
2022-02-09 09:30:00+0000,421.0,,,,,
2022-02-09 09:45:00+0000,420.0,,,,,
2022-02-09 10:00:00+0000,413.0,703.0,55.0,0.0,1050.0,704.0
2022-02-09 10:15:00+0000,411.0,,,,,
2022-02-09 10:30:00+0000,411.0,,,,,
2022-02-09 10:45:00+0000,411.0,,,,,
2022-02-09 11:00:00+0000,411.0,646.0,52.0,0.0,1050.0,704.0
2022-02-09 11:15:00+0000,411.0,,,,,
2022-02-09 11:30:00+0000,412.0,,,,,
2022-02-09 11:45:00+0000,411.0,,,,,
2022-02-09 12:00:00+0000,411.0,608.0,60.0,0.0,1050.0,704.0
2022-02-09 12:15:00+0000,412.0,,,,,
2022-02-09 12:30:00+0000,411.0,,,,,
2022-02-09 12:45:00+0000,413.0,,,,,
2022-02-09 13:00:00+0000,420.0,569.0,54.0,0.0,1050.0,705.0
2022-02-09 13:15:00+0000,421.0,,,,,
2022-02-09 13:30:00+0000,421.0,,,,,
2022-02-09 13:45:00+0000,421.0,,,,,
2022-02-09 14:00:00+0000,421.0,641.0,56.0,0.0,1050.0,704.0
2022-02-09 14:15:00+0000,421.0,,,,,
2022-02-09 14:30:00+0000,421.0,,,,,
2022-02-09 14:45:00+0000,423.0,,,,,
2022-02-09 15:00:00+0000,430.0,653.0,61.0,1.0,1050.0,704.0
2022-02-09 15:15:00+0000,432.0,,,,,
2022-02-09 15:30:00+0000,432.0,,,,,
2022-02-09 15:45:00+0000,432.0,,,,,
2022-02-09 16:00:00+0000,432.0,715.0,61.0,1.0,1050.0,704.0
2022-02-09 16:15:00+0000,432.0,,,,,
2022-02-09 16:30:00+0000,432.0,,,,,
2022-02-09 16:45:00+0000,433.0,,,,,
2022-02-09 17:00:00+0000,440.0,809.0,66.0,1.0,1050.0,704.0
2022-02-09 17:15:00+0000,442.0,,,,,
2022-02-09 17:30:00+0000,442.0,,,,,
2022-02-09 17:45:00+0000,441.0,,,,,
2022-02-09 18:00:00+0000,442.0,638.0,63.0,1.0,1050.0,704.0
2022-02-09 18:15:00+0000,442.0,,,,,
2022-02-09 18:30:00+0000,441.0,,,,,
2022-02-09 18:45:00+0000,442.0,,,,,
2022-02-09 19:00:00+0000,442.0,658.0,63.0,1.0,1050.0,705.0
2022-02-09 19:15:00+0000,442.0,,,,,
2022-02-09 19:30:00+0000,442.0,,,,,
2022-02-09 19:45:00+0000,455.0,,,,,
2022-02-09 20:00:00+0000,508.0,501.0,63.0,1.0,1050.0,704.0
2022-02-09 20:15:00+0000,522.0,,,,,
2022-02-09 20:30:00+0000,522.0,,,,,
2022-02-09 20:45:00+0000,550.0,,,,,
2022-02-09 21:00:00+0000,660.0,368.0,52.0,1.0,1050.0,704.0
2022-02-09 21:15:00+0000,688.0,,,,,
2022-02-09 21:30:00+0000,687.0,,,,,
2022-02-09 21:45:00+0000,688.0,,,,,
2022-02-09 22:00:00+0000,688.0,94.0,49.0,133.0,1050.0,704.0
2022-02-09 22:15:00+0000,688.0,,,,,
2022-02-09 22:30:00+0000,688.0,,,,,
2022-02-09 22:45:00+0000,687.0,,,,,
2022-02-09 23:00:00+0000,688.0,130.0,50.0,399.0,1050.0,704.0
2022-02-09 23:15:00+0000,687.0,,,,,
2022-02-09 23:30:00+0000,688.0,,,,,
2022-02-09 23:45:00+0000,688.0,,,,,
2022-02-10 00:00:00+0000,687.0,0.0,44.0,942.0,1050.0,704.0
2022-02-10 00:15:00+0000,688.0,,,,,
2022-02-10 00:30:00+0000,687.0,,,,,
2022-02-10 00:45:00+0000,688.0,,,,,
2022-02-10 01:00:00+0000,688.0,0.0,38.0,990.0,1050.0,704.0
2022-02-10 01:15:00+0000,688.0,,,,,
2022-02-10 01:30:00+0000,688.0,,,,,
2022-02-10 01:45:00+0000,687.0,,,,,
2022-02-10 02:00:00+0000,688.0,0.0,37.0,1063.0,1050.0,704.0
2022-02-10 02:15:00+0000,688.0,,,,,
2022-02-10 02:30:00+0000,688.0,,,,,
2022-02-10 02:45:00+0000,688.0,,,,,
2022-02-10 03:00:00+0000,688.0,0.0,40.0,1088.0,1050.0,704.0
2022-02-10 03:15:00+0000,688.0,,,,,
2022-02-10 03:30:00+0000,688.0,,,,,
2022-02-10 03:45:00+0000,688.0,,,,,
2022-02-10 04:00:00+0000,688.0,7.0,47.0,1109.0,1050.0,704.0
2022-02-10 04:15:00+0000,688.0,,,,,
2022-02-10 04:30:00+0000,688.0,,,,,
2022-02-10 04:45:00+0000,688.0,,,,,
2022-02-10 05:00:00+0000,688.0,54.0,47.0,1110.0,1050.0,704.0
2022-02-10 05:15:00+0000,688.0,,,,,
2022-02-10 05:30:00+0000,688.0,,,,,
2022-02-10 05:45:00+0000,688.0,,,,,
2022-02-10 06:00:00+0000,688.0,429.0,47.0,1110.0,1050.0,704.0
2022-02-10 06:15:00+0000,688.0,,,,,
2022-02-10 06:30:00+0000,688.0,,,,,
2022-02-10 06:45:00+0000,688.0,,,,,
2022-02-10 07:00:00+0000,687.0,145.0,34.0,1110.0,1050.0,704.0
2022-02-10 07:15:00+0000,688.0,,,,,
2022-02-10 07:30:00+0000,688.0,,,,,
2022-02-10 07:45:00+0000,688.0,,,,,
2022-02-10 08:00:00+0000,688.0,43.0,30.0,1110.0,1050.0,704.0
2022-02-10 08:15:00+0000,688.0,,,,,
2022-02-10 08:30:00+0000,688.0,,,,,
2022-02-10 08:45:00+0000,682.0,,,,,
2022-02-10 09:00:00+0000,658.0,62.0,32.0,1110.0,1050.0,704.0
2022-02-10 09:15:00+0000,652.0,,,,,
2022-02-10 09:30:00+0000,652.0,,,,,
2022-02-10 09:45:00+0000,634.0,,,,,
2022-02-10 10:00:00+0000,561.0,151.0,40.0,1108.0,1050.0,704.0
2022-02-10 10:15:00+0000,542.0,,,,,
2022-02-10 10:30:00+0000,542.0,,,,,
2022-02-10 10:45:00+0000,514.0,,,,,
2022-02-10 11:00:00+0000,400.0,140.0,33.0,1052.0,1050.0,704.0
2022-02-10 11:15:00+0000,371.0,,,,,
2022-02-10 11:30:00+0000,371.0,,,,,
2022-02-10 11:45:00+0000,371.0,,,,,
2022-02-10 12:00:00+0000,371.0,121.0,21.0,660.0,1050.0,704.0
2022-02-10 12:15:00+0000,371.0,,,,,
2022-02-10 12:30:00+0000,371.0,,,,,
2022-02-10 12:45:00+0000,371.0,,,,,
2022-02-10 13:00:00+0000,371.0,137.0,12.0,307.0,1050.0,704.0
2022-02-10 13:15:00+0000,371.0,,,,,
2022-02-10 13:30:00+0000,371.0,,,,,
2022-02-10 13:45:00+0000,373.0,,,,,
2022-02-10 14:00:00+0000,380.0,173.0,7.0,207.0,1050.0,705.0
2022-02-10 14:15:00+0000,381.0,,,,,
2022-02-10 14:30:00+0000,381.0,,,,,
2022-02-10 14:45:00+0000,381.0,,,,,
2022-02-10 15:00:00+0000,381.0,147.0,8.0,605.0,1050.0,704.0
2022-02-10 15:15:00+0000,381.0,,,,,
2022-02-10 15:30:00+0000,381.0,,,,,
2022-02-10 15:45:00+0000,415.0,,,,,
2022-02-10 16:00:00+0000,549.0,145.0,7.0,1029.0,1050.0,704.0
2022-02-10 16:15:00+0000,582.0,,,,,
2022-02-10 16:30:00+0000,582.0,,,,,
2022-02-10 16:45:00+0000,562.0,,,,,
2022-02-10 17:00:00+0000,482.0,343.0,15.0,1099.0,1050.0,705.0
2022-02-10 17:15:00+0000,462.0,,,,,
2022-02-10 17:30:00+0000,462.0,,,,,
2022-02-10 17:45:00+0000,460.0,,,,,
2022-02-10 18:00:00+0000,454.0,408.0,17.0,1026.0,1050.0,706.0
2022-02-10 18:15:00+0000,452.0,,,,,
2022-02-10 18:30:00+0000,452.0,,,,,
2022-02-10 18:45:00+0000,453.0,,,,,
2022-02-10 19:00:00+0000,460.0,291.0,17.0,1101.0,1050.0,706.0
2022-02-10 19:15:00+0000,462.0,,,,,
2022-02-10 19:30:00+0000,462.0,,,,,
2022-02-10 19:45:00+0000,462.0,,,,,
2022-02-10 20:00:00+0000,462.0,182.0,19.0,871.0,1050.0,706.0
2022-02-10 20:15:00+0000,462.0,,,,,
2022-02-10 20:30:00+0000,462.0,,,,,
2022-02-10 20:45:00+0000,462.0,,,,,
2022-02-10 21:00:00+0000,462.0,44.0,7.0,728.0,1050.0,706.0
2022-02-10 21:15:00+0000,462.0,,,,,
2022-02-10 21:30:00+0000,462.0,,,,,
2022-02-10 21:45:00+0000,462.0,,,,,
2022-02-10 22:00:00+0000,462.0,0.0,8.0,772.0,1050.0,706.0
2022-02-10 22:15:00+0000,462.0,,,,,
2022-02-10 22:30:00+0000,462.0,,,,,
2022-02-10 22:45:00+0000,474.0,,,,,
2022-02-10 23:00:00+0000,520.0,85.0,4.0,728.0,1050.0,706.0
2022-02-10 23:15:00+0000,532.0,,,,,
2022-02-10 23:30:00+0000,532.0,,,,,
2022-02-10 23:45:00+0000,541.0,,,,,
2022-02-11 00:00:00+0000,574.0,146.0,6.0,903.0,1050.0,704.0
2022-02-11 00:15:00+0000,582.0,,,,,
2022-02-11 00:30:00+0000,582.0,,,,,
2022-02-11 00:45:00+0000,582.0,,,,,
2022-02-11 01:00:00+0000,585.0,299.0,12.0,998.0,1050.0,679.0
2022-02-11 01:15:00+0000,585.0,,,,,
2022-02-11 01:30:00+0000,585.0,,,,,
2022-02-11 01:45:00+0000,557.0,,,,,
2022-02-11 02:00:00+0000,445.0,363.0,10.0,930.0,1050.0,681.0
2022-02-11 02:15:00+0000,416.0,,,,,
2022-02-11 02:30:00+0000,416.0,,,,,
2022-02-11 02:45:00+0000,433.0,,,,,
2022-02-11 03:00:00+0000,498.0,198.0,2.0,1090.0,1050.0,647.0
2022-02-11 03:15:00+0000,514.0,,,,,
2022-02-11 03:30:00+0000,514.0,,,,,
2022-02-11 03:45:00+0000,538.0,,,,,
2022-02-11 04:00:00+0000,633.0,164.0,0.0,1054.0,1050.0,685.0
2022-02-11 04:15:00+0000,657.0,,,,,
2022-02-11 04:30:00+0000,657.0,,,,,
2022-02-11 04:45:00+0000,662.0,,,,,
2022-02-11 05:00:00+0000,683.0,111.0,0.0,1110.0,1050.0,706.0
2022-02-11 05:15:00+0000,688.0,,,,,
2022-02-11 05:30:00+0000,688.0,,,,,
2022-02-11 05:45:00+0000,688.0,,,,,
2022-02-11 06:00:00+0000,688.0,592.0,0.0,1010.0,1050.0,706.0
2022-02-11 06:15:00+0000,688.0,,,,,
2022-02-11 06:30:00+0000,688.0,,,,,
2022-02-11 06:45:00+0000,683.0,,,,,
2022-02-11 07:00:00+0000,667.0,690.0,0.0,804.0,1050.0,706.0
2022-02-11 07:15:00+0000,662.0,,,,,
2022-02-11 07:30:00+0000,663.0,,,,,
2022-02-11 07:45:00+0000,635.0,,,,,
2022-02-11 08:00:00+0000,521.0,669.0,0.0,687.0,1050.0,671.0
2022-02-11 08:15:00+0000,493.0,,,,,
2022-02-11 08:30:00+0000,493.0,,,,,
2022-02-11 08:45:00+0000,483.0,,,,,
2022-02-11 09:00:00+0000,442.0,742.0,17.0,283.0,1050.0,122.0
2022-02-11 09:15:00+0000,432.0,,,,,
2022-02-11 09:30:00+0000,432.0,,,,,
2022-02-11 09:45:00+0000,376.0,,,,,
2022-02-11 10:00:00+0000,153.0,599.0,22.0,15.0,1050.0,0.0
2022-02-11 10:15:00+0000,97.0,,,,,
2022-02-11 10:30:00+0000,97.0,,,,,
2022-02-11 10:45:00+0000,49.0,,,,,
2022-02-11 11:00:00+0000,0.0,282.0,41.0,0.0,1050.0,0.0
2022-02-11 11:15:00+0000,0.0,,,,,
2022-02-11 11:30:00+0000,0.0,,,,,
2022-02-11 11:45:00+0000,0.0,,,,,
2022-02-11 12:00:00+0000,0.0,122.0,48.0,0.0,1050.0,33.0
2022-02-11 12:15:00+0000,0.0,,,,,
2022-02-11 12:30:00+0000,0.0,,,,,
2022-02-11 12:45:00+0000,0.0,,,,,
2022-02-11 13:00:00+0000,0.0,206.0,50.0,14.0,1050.0,588.0
2022-02-11 13:15:00+0000,0.0,,,,,
2022-02-11 13:30:00+0000,0.0,,,,,
2022-02-11 13:45:00+0000,0.0,,,,,
2022-02-11 14:00:00+0000,0.0,278.0,43.0,350.0,1050.0,706.0
2022-02-11 14:15:00+0000,0.0,,,,,
2022-02-11 14:30:00+0000,0.0,,,,,
2022-02-11 14:45:00+0000,54.0,,,,,
2022-02-11 15:00:00+0000,361.0,379.0,40.0,441.0,1050.0,706.0
2022-02-11 15:15:00+0000,442.0,,,,,
2022-02-11 15:30:00+0000,442.0,,,,,
2022-02-11 15:45:00+0000,483.0,,,,,
2022-02-11 16:00:00+0000,647.0,887.0,44.0,673.0,1050.0,706.0
2022-02-11 16:15:00+0000,688.0,,,,,
2022-02-11 16:30:00+0000,688.0,,,,,
2022-02-11 16:45:00+0000,688.0,,,,,
2022-02-11 17:00:00+0000,688.0,442.0,40.0,1078.0,1050.0,706.0
2022-02-11 17:15:00+0000,688.0,,,,,
2022-02-11 17:30:00+0000,688.0,,,,,
2022-02-11 17:45:00+0000,688.0,,,,,
2022-02-11 18:00:00+0000,688.0,208.0,29.0,1110.0,1050.0,706.0
2022-02-11 18:15:00+0000,688.0,,,,,
2022-02-11 18:30:00+0000,688.0,,,,,
2022-02-11 18:45:00+0000,688.0,,,,,
2022-02-11 19:00:00+0000,688.0,0.0,24.0,1110.0,1050.0,706.0
2022-02-11 19:15:00+0000,688.0,,,,,
2022-02-11 19:30:00+0000,688.0,,,,,
2022-02-11 19:45:00+0000,688.0,,,,,
2022-02-11 20:00:00+0000,688.0,0.0,35.0,1110.0,1050.0,706.0
2022-02-11 20:15:00+0000,688.0,,,,,
2022-02-11 20:30:00+0000,688.0,,,,,
2022-02-11 20:45:00+0000,687.0,,,,,
2022-02-11 21:00:00+0000,688.0,0.0,37.0,1060.0,1050.0,706.0
2022-02-11 21:15:00+0000,687.0,,,,,
2022-02-11 21:30:00+0000,463.0,,,,,
2022-02-11 21:45:00+0000,131.0,,,,,
2022-02-11 22:00:00+0000,635.0,0.0,38.0,923.0,1050.0,706.0
2022-02-11 22:15:00+0000,687.0,,,,,
2022-02-11 22:30:00+0000,687.0,,,,,
2022-02-11 22:45:00+0000,687.0,,,,,
2022-02-11 23:00:00+0000,687.0,551.0,44.0,1095.0,1050.0,706.0
2022-02-11 23:15:00+0000,686.0,,,,,
2022-02-11 23:30:00+0000,687.0,,,,,
2022-02-11 23:45:00+0000,787.0,,,,,
2022-02-12 00:00:00+0000,1189.0,738.0,43.0,1107.0,1050.0,705.0
2022-02-12 00:15:00+0000,1290.0,,,,,
2022-02-12 00:30:00+0000,1290.0,,,,,
2022-02-12 00:45:00+0000,1301.0,,,,,
2022-02-12 01:00:00+0000,1344.0,984.0,49.0,880.0,1050.0,706.0
2022-02-12 01:15:00+0000,1355.0,,,,,
2022-02-12 01:30:00+0000,1355.0,,,,,
2022-02-12 01:45:00+0000,1325.0,,,,,
2022-02-12 02:00:00+0000,1205.0,1198.0,49.0,514.0,1050.0,706.0
2022-02-12 02:15:00+0000,1174.0,,,,,
2022-02-12 02:30:00+0000,1174.0,,,,,
2022-02-12 02:45:00+0000,1143.0,,,,,
2022-02-12 03:00:00+0000,1016.0,1228.0,56.0,12.0,1050.0,705.0
2022-02-12 03:15:00+0000,984.0,,,,,
2022-02-12 03:30:00+0000,984.0,,,,,
2022-02-12 03:45:00+0000,960.0,,,,,
2022-02-12 04:00:00+0000,866.0,1113.0,43.0,0.0,1050.0,705.0
2022-02-12 04:15:00+0000,843.0,,,,,
2022-02-12 04:30:00+0000,843.0,,,,,
2022-02-12 04:45:00+0000,815.0,,,,,
2022-02-12 05:00:00+0000,700.0,905.0,34.0,0.0,1050.0,706.0
2022-02-12 05:15:00+0000,672.0,,,,,
2022-02-12 05:30:00+0000,672.0,,,,,
2022-02-12 05:45:00+0000,668.0,,,,,
2022-02-12 06:00:00+0000,655.0,969.0,47.0,0.0,1050.0,706.0
2022-02-12 06:15:00+0000,652.0,,,,,
2022-02-12 06:30:00+0000,651.0,,,,,
2022-02-12 06:45:00+0000,625.0,,,,,
2022-02-12 07:00:00+0000,517.0,800.0,57.0,0.0,1050.0,706.0
2022-02-12 07:15:00+0000,491.0,,,,,
2022-02-12 07:30:00+0000,491.0,,,,,
2022-02-12 07:45:00+0000,477.0,,,,,
2022-02-12 08:00:00+0000,422.0,470.0,51.0,0.0,1050.0,687.0
2022-02-12 08:15:00+0000,407.0,,,,,
2022-02-12 08:30:00+0000,408.0,,,,,
2022-02-12 08:45:00+0000,416.0,,,,,
2022-02-12 09:00:00+0000,452.0,396.0,52.0,0.0,1050.0,321.0
2022-02-12 09:15:00+0000,460.0,,,,,
2022-02-12 09:30:00+0000,461.0,,,,,
2022-02-12 09:45:00+0000,392.0,,,,,
2022-02-12 10:00:00+0000,118.0,389.0,49.0,0.0,1050.0,0.0
2022-02-12 10:15:00+0000,49.0,,,,,
2022-02-12 10:30:00+0000,49.0,,,,,
2022-02-12 10:45:00+0000,22.0,,,,,
2022-02-12 11:00:00+0000,0.0,459.0,61.0,0.0,1050.0,0.0
2022-02-12 11:15:00+0000,0.0,,,,,
2022-02-12 11:30:00+0000,0.0,,,,,
2022-02-12 11:45:00+0000,0.0,,,,,
2022-02-12 12:00:00+0000,0.0,665.0,69.0,0.0,1050.0,0.0
2022-02-12 12:15:00+0000,0.0,,,,,
2022-02-12 12:30:00+0000,0.0,,,,,
2022-02-12 12:45:00+0000,0.0,,,,,
2022-02-12 13:00:00+0000,19.0,832.0,70.0,0.0,1050.0,0.0
2022-02-12 13:15:00+0000,48.0,,,,,
2022-02-12 13:30:00+0000,48.0,,,,,
2022-02-12 13:45:00+0000,115.0,,,,,
2022-02-12 14:00:00+0000,384.0,929.0,69.0,0.0,1050.0,0.0
2022-02-12 14:15:00+0000,451.0,,,,,
2022-02-12 14:30:00+0000,451.0,,,,,
2022-02-12 14:45:00+0000,467.0,,,,,
2022-02-12 15:00:00+0000,534.0,965.0,68.0,0.0,1050.0,141.0
2022-02-12 15:15:00+0000,551.0,,,,,
2022-02-12 15:30:00+0000,551.0,,,,,
2022-02-12 15:45:00+0000,540.0,,,,,
2022-02-12 16:00:00+0000,493.0,1105.0,67.0,1.0,1050.0,693.0
2022-02-12 16:15:00+0000,481.0,,,,,
2022-02-12 16:30:00+0000,481.0,,,,,
2022-02-12 16:45:00+0000,477.0,,,,,
2022-02-12 17:00:00+0000,464.0,1069.0,76.0,1.0,1050.0,706.0
2022-02-12 17:15:00+0000,461.0,,,,,
2022-02-12 17:30:00+0000,461.0,,,,,
2022-02-12 17:45:00+0000,461.0,,,,,
2022-02-12 18:00:00+0000,461.0,1071.0,77.0,0.0,1050.0,706.0
2022-02-12 18:15:00+0000,461.0,,,,,
2022-02-12 18:30:00+0000,461.0,,,,,
2022-02-12 18:45:00+0000,461.0,,,,,
2022-02-12 19:00:00+0000,461.0,1068.0,79.0,0.0,1050.0,705.0
2022-02-12 19:15:00+0000,461.0,,,,,
2022-02-12 19:30:00+0000,460.0,,,,,
2022-02-12 19:45:00+0000,436.0,,,,,
2022-02-12 20:00:00+0000,335.0,1279.0,92.0,0.0,1050.0,691.0
2022-02-12 20:15:00+0000,309.0,,,,,
2022-02-12 20:30:00+0000,309.0,,,,,
2022-02-12 20:45:00+0000,329.0,,,,,
2022-02-12 21:00:00+0000,407.0,1340.0,93.0,0.0,1050.0,706.0
2022-02-12 21:15:00+0000,427.0,,,,,
2022-02-12 21:30:00+0000,427.0,,,,,
2022-02-12 21:45:00+0000,426.0,,,,,
2022-02-12 22:00:00+0000,422.0,1312.0,93.0,0.0,1050.0,706.0
2022-02-12 22:15:00+0000,422.0,,,,,
2022-02-12 22:30:00+0000,422.0,,,,,
2022-02-12 22:45:00+0000,355.0,,,,,
2022-02-12 23:00:00+0000,87.0,1054.0,80.0,0.0,1050.0,705.0
2022-02-12 23:15:00+0000,20.0,,,,,
2022-02-12 23:30:00+0000,20.0,,,,,
2022-02-12 23:45:00+0000,8.0,,,,,
2022-02-13 00:00:00+0000,0.0,1104.0,82.0,0.0,1050.0,706.0
2022-02-13 00:15:00+0000,0.0,,,,,
2022-02-13 00:30:00+0000,0.0,,,,,
2022-02-13 00:45:00+0000,0.0,,,,,
2022-02-13 01:00:00+0000,168.0,999.0,72.0,0.0,1050.0,705.0
2022-02-13 01:15:00+0000,248.0,,,,,
2022-02-13 01:30:00+0000,248.0,,,,,
2022-02-13 01:45:00+0000,200.0,,,,,
2022-02-13 02:00:00+0000,24.0,801.0,64.0,0.0,1050.0,705.0
2022-02-13 02:15:00+0000,0.0,,,,,
2022-02-13 02:30:00+0000,0.0,,,,,
2022-02-13 02:45:00+0000,39.0,,,,,
2022-02-13 03:00:00+0000,278.0,637.0,55.0,0.0,1050.0,689.0
2022-02-13 03:15:00+0000,341.0,,,,,
2022-02-13 03:30:00+0000,341.0,,,,,
2022-02-13 03:45:00+0000,241.0,,,,,
2022-02-13 04:00:00+0000,2.0,702.0,41.0,0.0,1050.0,704.0
2022-02-13 04:15:00+0000,0.0,,,,,
2022-02-13 04:30:00+0000,0.0,,,,,
2022-02-13 04:45:00+0000,0.0,,,,,
2022-02-13 05:00:00+0000,0.0,624.0,25.0,0.0,1050.0,629.0
2022-02-13 05:15:00+0000,0.0,,,,,
2022-02-13 05:30:00+0000,0.0,,,,,
2022-02-13 05:45:00+0000,0.0,,,,,
2022-02-13 06:00:00+0000,0.0,855.0,34.0,0.0,1050.0,72.0
2022-02-13 06:15:00+0000,0.0,,,,,
2022-02-13 06:30:00+0000,0.0,,,,,
2022-02-13 06:45:00+0000,0.0,,,,,
2022-02-13 07:00:00+0000,0.0,1043.0,42.0,0.0,1050.0,0.0
2022-02-13 07:15:00+0000,0.0,,,,,
2022-02-13 07:30:00+0000,0.0,,,,,
2022-02-13 07:45:00+0000,0.0,,,,,
2022-02-13 08:00:00+0000,0.0,1088.0,50.0,0.0,1050.0,0.0
2022-02-13 08:15:00+0000,0.0,,,,,
2022-02-13 08:30:00+0000,0.0,,,,,
2022-02-13 08:45:00+0000,0.0,,,,,
2022-02-13 09:00:00+0000,0.0,980.0,57.0,0.0,1050.0,0.0
2022-02-13 09:15:00+0000,0.0,,,,,
2022-02-13 09:30:00+0000,0.0,,,,,
2022-02-13 09:45:00+0000,0.0,,,,,
2022-02-13 10:00:00+0000,0.0,1083.0,65.0,0.0,1050.0,0.0
2022-02-13 10:15:00+0000,0.0,,,,,
2022-02-13 10:30:00+0000,0.0,,,,,
2022-02-13 10:45:00+0000,0.0,,,,,
2022-02-13 11:00:00+0000,0.0,1221.0,63.0,0.0,1050.0,0.0
2022-02-13 11:15:00+0000,0.0,,,,,
2022-02-13 11:30:00+0000,0.0,,,,,
2022-02-13 11:45:00+0000,0.0,,,,,
2022-02-13 12:00:00+0000,0.0,1243.0,62.0,0.0,1050.0,0.0
2022-02-13 12:15:00+0000,0.0,,,,,
2022-02-13 12:30:00+0000,0.0,,,,,
2022-02-13 12:45:00+0000,0.0,,,,,
2022-02-13 13:00:00+0000,0.0,806.0,42.0,0.0,1050.0,0.0
2022-02-13 13:15:00+0000,0.0,,,,,
2022-02-13 13:30:00+0000,0.0,,,,,
2022-02-13 13:45:00+0000,0.0,,,,,
2022-02-13 14:00:00+0000,0.0,840.0,44.0,0.0,1050.0,0.0
2022-02-13 14:15:00+0000,0.0,,,,,
2022-02-13 14:30:00+0000,0.0,,,,,
2022-02-13 14:45:00+0000,0.0,,,,,
2022-02-13 15:00:00+0000,0.0,253.0,32.0,0.0,1050.0,0.0
2022-02-13 15:15:00+0000,0.0,,,,,
2022-02-13 15:30:00+0000,0.0,,,,,
2022-02-13 15:45:00+0000,0.0,,,,,
2022-02-13 16:00:00+0000,0.0,234.0,6.0,1.0,1050.0,0.0
2022-02-13 16:15:00+0000,0.0,,,,,
2022-02-13 16:30:00+0000,0.0,,,,,
2022-02-13 16:45:00+0000,0.0,,,,,
2022-02-13 17:00:00+0000,0.0,110.0,4.0,0.0,1050.0,0.0
2022-02-13 17:15:00+0000,0.0,,,,,
2022-02-13 17:30:00+0000,0.0,,,,,
2022-02-13 17:45:00+0000,0.0,,,,,
2022-02-13 18:00:00+0000,0.0,46.0,10.0,0.0,1050.0,0.0
2022-02-13 18:15:00+0000,0.0,,,,,
2022-02-13 18:30:00+0000,0.0,,,,,
2022-02-13 18:45:00+0000,0.0,,,,,
2022-02-13 19:00:00+0000,0.0,0.0,26.0,0.0,1050.0,0.0
2022-02-13 19:15:00+0000,0.0,,,,,
2022-02-13 19:30:00+0000,0.0,,,,,
2022-02-13 19:45:00+0000,0.0,,,,,
2022-02-13 20:00:00+0000,0.0,104.0,41.0,0.0,1050.0,0.0
2022-02-13 20:15:00+0000,0.0,,,,,
2022-02-13 20:30:00+0000,0.0,,,,,
2022-02-13 20:45:00+0000,0.0,,,,,
2022-02-13 21:00:00+0000,0.0,288.0,53.0,0.0,1050.0,0.0
2022-02-13 21:15:00+0000,0.0,,,,,
2022-02-13 21:30:00+0000,0.0,,,,,
2022-02-13 21:45:00+0000,0.0,,,,,
2022-02-13 22:00:00+0000,0.0,135.0,41.0,0.0,1050.0,0.0
2022-02-13 22:15:00+0000,0.0,,,,,
2022-02-13 22:30:00+0000,0.0,,,,,
2022-02-13 22:45:00+0000,0.0,,,,,
2022-02-13 23:00:00+0000,0.0,547.0,34.0,0.0,1050.0,0.0
2022-02-13 23:15:00+0000,0.0,,,,,
2022-02-13 23:30:00+0000,0.0,,,,,
2022-02-13 23:45:00+0000,0.0,,,,,
2022-02-14 00:00:00+0000,0.0,565.0,10.0,0.0,1050.0,0.0
2022-02-14 00:15:00+0000,0.0,,,,,
2022-02-14 00:30:00+0000,0.0,,,,,
2022-02-14 00:45:00+0000,0.0,,,,,
2022-02-14 01:00:00+0000,0.0,691.0,18.0,0.0,1050.0,0.0
2022-02-14 01:15:00+0000,0.0,,,,,
2022-02-14 01:30:00+0000,0.0,,,,,
2022-02-14 01:45:00+0000,0.0,,,,,
