avail_qty,nominal_power,production_resource_name,start,end,Total_Capacity,Outage_Factor
85.0,375.0,EECK_______,2023-12-26 23:00:00+00:00,2023-12-28 07:00:00+00:00,480.0,0.17708333333333334
0.0,125.0,EECK_______,2023-12-24 07:00:00+00:00,2023-12-26 23:00:00+00:00,480.0,0.0
420.4,597.0,ELED_______,2023-01-05 01:00:00+00:00,2023-01-05 04:00:00+00:00,597.0,0.7041876046901172
316.2,597.0,ELED_______,2023-01-08 04:00:00+00:00,2023-01-08 11:00:00+00:00,597.0,0.5296482412060302
361.5,597.0,ELED_______,2023-01-10 16:15:00+00:00,2023-01-10 17:00:00+00:00,597.0,0.6055276381909548
316.2,597.0,ELED_______,2023-01-10 18:00:00+00:00,2023-01-10 19:00:00+00:00,597.0,0.5296482412060302
732.0999999999999,1194.0,ELED_______,2023-01-11 14:15:00+00:00,2023-01-11 14:30:00+00:00,597.0,0.6131490787269681
316.2,597.0,ELED_______,2023-01-11 14:00:00+00:00,2023-01-11 14:15:00+00:00,597.0,0.5296482412060302
0.0,597.0,ELED_______,2023-01-12 00:00:00+00:00,2023-01-15 09:00:00+00:00,597.0,0.0
470.3,597.0,ELED_______,2023-01-15 21:00:00+00:00,2023-01-16 18:00:00+00:00,597.0,0.7877721943048577
470.3,597.0,ELED_______,2023-01-26 06:00:00+00:00,2023-01-26 12:00:00+00:00,597.0,0.7877721943048577
464.6,597.0,ELED_______,2023-02-02 05:00:00+00:00,2023-02-02 09:00:00+00:00,597.0,0.7782244556113903
310.5,597.0,ELED_______,2023-02-10 19:00:00+00:00,2023-02-10 23:00:00+00:00,597.0,0.5201005025125628
0.0,597.0,ELED_______,2023-02-22 05:00:00+00:00,2023-02-26 21:00:00+00:00,597.0,0.0
0.0,597.0,ELED_______,2023-02-27 05:00:00+00:00,2023-02-27 07:00:00+00:00,597.0,0.0
464.6,597.0,ELED_______,2023-02-27 10:00:00+00:00,2023-02-27 20:00:00+00:00,597.0,0.7782244556113903
446.4,597.0,ELED_______,2023-02-27 20:00:00+00:00,2023-02-27 23:00:00+00:00,597.0,0.7477386934673367
473.6,597.0,ELED_______,2023-02-27 23:00:00+00:00,2023-02-28 03:00:00+00:00,597.0,0.7932998324958125
0.0,597.0,ELED_______,2023-03-02 02:00:00+00:00,2023-03-08 00:00:00+00:00,597.0,0.0
464.6,597.0,ELED_______,2023-03-08 00:00:00+00:00,2023-03-08 17:00:00+00:00,597.0,0.7782244556113903
0.0,597.0,ELED_______,2023-03-09 16:00:00+00:00,2023-03-10 08:00:00+00:00,597.0,0.0
464.6,597.0,ELED_______,2023-03-10 08:00:00+00:00,2023-03-10 22:00:00+00:00,597.0,0.7782244556113903
482.7,597.0,ELED_______,2023-03-10 22:00:00+00:00,2023-03-10 23:00:00+00:00,597.0,0.8085427135678391
464.6,597.0,ELED_______,2023-03-10 23:00:00+00:00,2023-03-11 01:00:00+00:00,597.0,0.7782244556113903
419.3,597.0,ELED_______,2023-03-12 08:00:00+00:00,2023-03-12 09:00:00+00:00,597.0,0.7023450586264657
464.6,1194.0,ELED_______,2023-03-15 10:00:00+00:00,2023-03-15 23:00:00+00:00,597.0,0.38911222780569515
0.0,597.0,ELED_______,2023-03-14 23:00:00+00:00,2023-03-15 10:00:00+00:00,597.0,0.0
446.4,597.0,ELED_______,2023-03-15 23:00:00+00:00,2023-03-16 02:00:00+00:00,597.0,0.7477386934673367
482.7,597.0,ELED_______,2023-03-16 10:00:00+00:00,2023-03-16 11:30:00+00:00,597.0,0.8085427135678391
0.0,597.0,ELED_______,2023-03-18 04:00:00+00:00,2023-03-19 07:00:00+00:00,597.0,0.0
464.6,597.0,ELED_______,2023-03-19 16:00:00+00:00,2023-03-20 07:00:00+00:00,597.0,0.7782244556113903
274.3,597.0,ELED_______,2023-03-21 15:00:00+00:00,2023-03-21 17:00:00+00:00,597.0,0.45946398659966503
0.0,597.0,ELED_______,2023-03-21 17:00:00+00:00,2023-03-28 11:00:00+00:00,597.0,0.0
1731.4,2388.0,ELED_______,2023-04-03 02:00:00+00:00,2023-04-03 14:00:00+00:00,597.0,0.7250418760469012
464.6,597.0,ELED_______,2023-04-02 22:00:00+00:00,2023-04-03 02:00:00+00:00,597.0,0.7782244556113903
473.6,597.0,ELED_______,2023-04-03 18:00:00+00:00,2023-04-03 22:00:00+00:00,597.0,0.7932998324958125
301.5,597.0,ELED_______,2023-04-07 15:15:00+00:00,2023-04-07 16:00:00+00:00,597.0,0.5050251256281407
428.3,597.0,ELED_______,2023-04-07 16:00:00+00:00,2023-04-07 18:00:00+00:00,597.0,0.7174204355108877
310.5,597.0,ELED_______,2023-04-09 01:00:00+00:00,2023-04-09 03:15:00+00:00,597.0,0.5201005025125628
310.5,597.0,ELED_______,2023-04-09 05:00:00+00:00,2023-04-09 08:00:00+00:00,597.0,0.5201005025125628
0.0,597.0,ELED_______,2023-04-09 08:00:00+00:00,2023-04-14 00:00:00+00:00,597.0,0.0
464.6,597.0,ELED_______,2023-04-14 00:00:00+00:00,2023-04-14 12:00:00+00:00,597.0,0.7782244556113903
446.4,597.0,ELED_______,2023-04-14 12:00:00+00:00,2023-04-14 22:00:00+00:00,597.0,0.7477386934673367
464.6,597.0,ELED_______,2023-04-14 22:00:00+00:00,2023-04-15 00:00:00+00:00,597.0,0.7782244556113903
0.0,597.0,ELED_______,2023-04-15 00:00:00+00:00,2023-04-24 00:00:00+00:00,597.0,0.0
0.0,597.0,ELED_______,2023-04-24 01:15:00+00:00,2023-04-24 02:00:00+00:00,597.0,0.0
464.6,597.0,ELED_______,2023-04-24 06:00:00+00:00,2023-04-24 17:00:00+00:00,597.0,0.7782244556113903
310.5,597.0,ELED_______,2023-04-25 09:30:00+00:00,2023-04-25 12:00:00+00:00,597.0,0.5201005025125628
446.4,597.0,ELED_______,2023-04-29 21:00:00+00:00,2023-04-29 23:00:00+00:00,597.0,0.7477386934673367
0.0,1194.0,ELED_______,2023-05-03 22:00:00+00:00,2023-05-14 22:00:00+00:00,597.0,0.0
0.0,597.0,ELED_______,2023-05-03 13:00:00+00:00,2023-05-03 22:00:00+00:00,597.0,0.0
920.1,1194.0,ELED_______,2023-06-06 08:00:00+00:00,2023-06-06 17:00:00+00:00,597.0,0.7706030150753769
464.6,597.0,ELED_______,2023-06-05 22:00:00+00:00,2023-06-06 08:00:00+00:00,597.0,0.7782244556113903
0.0,597.0,ELED_______,2023-06-12 22:00:00+00:00,2023-06-26 01:00:00+00:00,597.0,0.0
0.0,597.0,ELED_______,2023-06-26 22:00:00+00:00,2023-06-27 05:00:00+00:00,597.0,0.0
464.6,597.0,ELED_______,2023-06-27 05:00:00+00:00,2023-06-27 20:00:00+00:00,597.0,0.7782244556113903
292.4,597.0,ELED_______,2023-06-27 22:30:00+00:00,2023-06-28 00:00:00+00:00,597.0,0.48978224455611385
0.0,597.0,ELED_______,2023-06-28 00:00:00+00:00,2023-06-28 22:00:00+00:00,597.0,0.0
464.6,597.0,ELED_______,2023-06-28 22:00:00+00:00,2023-06-29 13:00:00+00:00,597.0,0.7782244556113903
464.6,597.0,ELED_______,2023-07-03 07:00:00+00:00,2023-07-03 19:00:00+00:00,597.0,0.7782244556113903
482.7,597.0,ELED_______,2023-07-03 22:00:00+00:00,2023-07-03 23:00:00+00:00,597.0,0.8085427135678391
0.0,597.0,ELED_______,2023-07-06 01:00:00+00:00,2023-07-06 20:00:00+00:00,597.0,0.0
464.6,597.0,ELED_______,2023-07-06 22:00:00+00:00,2023-07-07 08:00:00+00:00,597.0,0.7782244556113903
929.2,1194.0,ELED_______,2023-07-08 21:45:00+00:00,2023-07-08 22:15:00+00:00,597.0,0.7782244556113903
283.4,597.0,ELED_______,2023-07-08 23:00:00+00:00,2023-07-09 01:00:00+00:00,597.0,0.47470686767169173
0.0,597.0,ELED_______,2023-07-09 01:00:00+00:00,2023-07-13 23:00:00+00:00,597.0,0.0
464.6,597.0,ELED_______,2023-07-14 00:00:00+00:00,2023-07-14 16:00:00+00:00,597.0,0.7782244556113903
0.0,597.0,ELED_______,2023-07-15 07:15:00+00:00,2023-07-15 10:00:00+00:00,597.0,0.0
337.7,597.0,ELED_______,2023-07-16 04:00:00+00:00,2023-07-16 06:00:00+00:00,597.0,0.5656616415410385
292.4,597.0,ELED_______,2023-07-16 11:15:00+00:00,2023-07-16 12:00:00+00:00,597.0,0.48978224455611385
0.0,597.0,ELED_______,2023-07-16 12:00:00+00:00,2023-07-17 22:00:00+00:00,597.0,0.0
464.6,597.0,ELED_______,2023-07-17 22:00:00+00:00,2023-07-18 12:00:00+00:00,597.0,0.7782244556113903
0.0,597.0,ELED_______,2023-07-23 11:00:00+00:00,2023-07-24 05:00:00+00:00,597.0,0.0
473.6,597.0,ELED_______,2023-07-24 09:00:00+00:00,2023-07-24 11:00:00+00:00,597.0,0.7932998324958125
464.6,597.0,ELED_______,2023-07-24 11:00:00+00:00,2023-07-24 19:00:00+00:00,597.0,0.7782244556113903
482.7,597.0,ELED_______,2023-07-24 23:00:00+00:00,2023-07-25 01:00:00+00:00,597.0,0.8085427135678391
446.4,597.0,ELED_______,2023-07-31 20:00:00+00:00,2023-07-31 21:00:00+00:00,597.0,0.7477386934673367
711.6,1194.0,ELED_______,2023-08-06 02:15:00+00:00,2023-08-06 02:30:00+00:00,597.0,0.5959798994974874
310.5,597.0,ELED_______,2023-08-05 13:00:00+00:00,2023-08-06 02:15:00+00:00,597.0,0.5201005025125628
355.8,597.0,ELED_______,2023-08-06 04:00:00+00:00,2023-08-06 05:00:00+00:00,597.0,0.5959798994974874
392.1,597.0,ELED_______,2023-08-06 05:00:00+00:00,2023-08-06 11:15:00+00:00,597.0,0.65678391959799
464.6,597.0,ELED_______,2023-08-14 22:00:00+00:00,2023-08-14 23:00:00+00:00,597.0,0.7782244556113903
0.0,597.0,ELED_______,2023-08-30 22:00:00+00:00,2023-09-05 04:00:00+00:00,597.0,0.0
0.0,597.0,ELED_______,2023-09-05 04:00:00+00:00,2023-09-05 09:00:00+00:00,597.0,0.0
464.6,597.0,ELED_______,2023-09-05 09:00:00+00:00,2023-09-05 09:45:00+00:00,597.0,0.7782244556113903
0.0,597.0,ELED_______,2023-09-05 10:15:00+00:00,2023-09-05 12:00:00+00:00,597.0,0.0
464.6,597.0,ELED_______,2023-09-05 12:00:00+00:00,2023-09-05 14:00:00+00:00,597.0,0.7782244556113903
455.5,597.0,ELED_______,2023-09-05 14:00:00+00:00,2023-09-05 16:00:00+00:00,597.0,0.7629815745393634
464.6,597.0,ELED_______,2023-09-05 22:00:00+00:00,2023-09-06 02:00:00+00:00,597.0,0.7782244556113903
473.6,597.0,ELED_______,2023-09-06 06:00:00+00:00,2023-09-06 07:00:00+00:00,597.0,0.7932998324958125
0.0,597.0,ELED_______,2023-09-06 07:00:00+00:00,2023-09-11 01:00:00+00:00,597.0,0.0
120.3,597.0,ELED_______,2023-09-11 01:00:00+00:00,2023-09-11 02:00:00+00:00,597.0,0.2015075376884422
210.9,597.0,ELED_______,2023-09-11 02:00:00+00:00,2023-09-11 03:00:00+00:00,597.0,0.35326633165829147
301.5,597.0,ELED_______,2023-09-11 03:00:00+00:00,2023-09-11 04:00:00+00:00,597.0,0.5050251256281407
920.1,1194.0,ELED_______,2023-09-11 05:00:00+00:00,2023-09-11 17:00:00+00:00,597.0,0.7706030150753769
455.5,597.0,ELED_______,2023-09-11 04:00:00+00:00,2023-09-11 05:00:00+00:00,597.0,0.7629815745393634
455.5,597.0,ELED_______,2023-09-11 17:00:00+00:00,2023-09-11 18:00:00+00:00,597.0,0.7629815745393634
482.7,597.0,ELED_______,2023-09-11 18:00:00+00:00,2023-09-11 22:00:00+00:00,597.0,0.8085427135678391
346.8,597.0,ELED_______,2023-09-16 06:00:00+00:00,2023-09-16 18:00:00+00:00,597.0,0.5809045226130654
346.8,597.0,ELED_______,2023-09-17 06:00:00+00:00,2023-09-17 18:00:00+00:00,597.0,0.5809045226130654
374.0,597.0,ELED_______,2023-09-18 22:00:00+00:00,2023-09-18 23:00:00+00:00,597.0,0.626465661641541
716.2,1194.0,ELED_______,2023-09-19 05:00:00+00:00,2023-09-19 06:00:00+00:00,597.0,0.5998324958123954
292.4,597.0,ELED_______,2023-09-19 00:00:00+00:00,2023-09-19 05:00:00+00:00,597.0,0.48978224455611385
464.6,597.0,ELED_______,2023-09-19 08:00:00+00:00,2023-09-19 21:00:00+00:00,597.0,0.7782244556113903
369.4,597.0,ELED_______,2023-09-19 21:00:00+00:00,2023-09-19 22:00:00+00:00,597.0,0.6187604690117252
292.4,597.0,ELED_______,2023-09-19 22:00:00+00:00,2023-09-20 04:00:00+00:00,597.0,0.48978224455611385
0.0,597.0,ELED_______,2023-09-20 05:00:00+00:00,2023-09-29 22:00:00+00:00,597.0,0.0
464.6,597.0,ELED_______,2023-09-29 22:00:00+00:00,2023-09-30 07:00:00+00:00,597.0,0.7782244556113903
355.8,597.0,ELED_______,2023-10-14 04:00:00+00:00,2023-10-14 10:00:00+00:00,597.0,0.5959798994974874
401.1,597.0,ELED_______,2023-10-14 10:00:00+00:00,2023-10-14 16:00:00+00:00,597.0,0.671859296482412
0.0,597.0,ELED_______,2023-10-22 08:00:00+00:00,2023-10-26 22:00:00+00:00,597.0,0.0
947.3,1194.0,ELED_______,2023-10-27 04:00:00+00:00,2023-10-27 14:00:00+00:00,597.0,0.7933835845896147
464.6,597.0,ELED_______,2023-10-27 02:00:00+00:00,2023-10-27 04:00:00+00:00,597.0,0.7782244556113903
725.2,1194.0,ELED_______,2023-11-02 19:30:00+00:00,2023-11-02 19:45:00+00:00,597.0,0.6073701842546064
310.5,597.0,ELED_______,2023-11-02 19:00:00+00:00,2023-11-02 19:30:00+00:00,597.0,0.5201005025125628
310.5,597.0,ELED_______,2023-11-02 20:00:00+00:00,2023-11-03 01:00:00+00:00,597.0,0.5201005025125628
310.5,597.0,ELED_______,2023-11-03 14:00:00+00:00,2023-11-03 15:00:00+00:00,597.0,0.5201005025125628
0.0,597.0,ELED_______,2023-11-03 15:00:00+00:00,2023-11-06 04:00:00+00:00,597.0,0.0
464.6,597.0,ELED_______,2023-11-06 06:00:00+00:00,2023-11-06 19:00:00+00:00,597.0,0.7782244556113903
446.4,597.0,ELED_______,2023-11-10 10:00:00+00:00,2023-11-10 11:00:00+00:00,597.0,0.7477386934673367
93.1,597.0,ELED_______,2023-11-10 11:00:00+00:00,2023-11-10 12:00:00+00:00,597.0,0.15594639865996648
446.4,597.0,ELED_______,2023-11-10 18:00:00+00:00,2023-11-10 19:00:00+00:00,597.0,0.7477386934673367
292.4,597.0,ELED_______,2023-11-10 19:00:00+00:00,2023-11-10 19:45:00+00:00,597.0,0.48978224455611385
0.0,597.0,ELED_______,2023-11-10 20:00:00+00:00,2023-11-11 23:00:00+00:00,597.0,0.0
464.6,597.0,ELED_______,2023-11-17 23:00:00+00:00,2023-11-18 12:00:00+00:00,597.0,0.7782244556113903
310.5,597.0,ELED_______,2023-11-19 18:15:00+00:00,2023-11-19 20:00:00+00:00,597.0,0.5201005025125628
283.4,597.0,ELED_______,2023-11-19 20:00:00+00:00,2023-11-19 21:00:00+00:00,597.0,0.47470686767169173
0.0,597.0,ELED_______,2023-11-19 21:00:00+00:00,2023-11-21 13:00:00+00:00,597.0,0.0
464.6,597.0,ELED_______,2023-11-21 23:00:00+00:00,2023-11-22 15:00:00+00:00,597.0,0.7782244556113903
374.0,597.0,ELED_______,2023-11-23 19:00:00+00:00,2023-11-23 20:00:00+00:00,597.0,0.626465661641541
0.0,597.0,ELED_______,2023-11-23 20:00:00+00:00,2023-11-24 21:00:00+00:00,597.0,0.0
464.6,597.0,ELED_______,2023-11-24 23:00:00+00:00,2023-11-25 11:00:00+00:00,597.0,0.7782244556113903
374.0,597.0,ELED_______,2023-11-26 20:00:00+00:00,2023-11-27 01:00:00+00:00,597.0,0.626465661641541
0.0,597.0,ELED_______,2023-12-08 23:00:00+00:00,2023-12-13 06:00:00+00:00,597.0,0.0
129.3,597.0,ELED_______,2023-12-13 06:00:00+00:00,2023-12-13 07:00:00+00:00,597.0,0.21658291457286433
219.9,597.0,ELED_______,2023-12-13 07:00:00+00:00,2023-12-13 08:00:00+00:00,597.0,0.3683417085427136
265.2,597.0,ELED_______,2023-12-13 08:00:00+00:00,2023-12-13 09:00:00+00:00,597.0,0.44422110552763816
310.5,597.0,ELED_______,2023-12-13 09:00:00+00:00,2023-12-13 10:00:00+00:00,597.0,0.5201005025125628
292.4,597.0,ELED_______,2023-12-13 10:00:00+00:00,2023-12-13 12:00:00+00:00,597.0,0.48978224455611385
355.8,597.0,ELED_______,2023-12-13 12:00:00+00:00,2023-12-13 13:00:00+00:00,597.0,0.5959798994974874
757.0,1194.0,ELED_______,2023-12-13 13:15:00+00:00,2023-12-13 13:30:00+00:00,597.0,0.6340033500837521
464.6,597.0,ELED_______,2023-12-13 13:00:00+00:00,2023-12-13 13:15:00+00:00,597.0,0.7782244556113903
464.6,597.0,ELED_______,2023-12-13 18:00:00+00:00,2023-12-13 23:00:00+00:00,597.0,0.7782244556113903
0.0,597.0,ELED_______,2023-12-24 15:00:00+00:00,2023-12-24 23:00:00+00:00,597.0,0.0
0.0,597.0,ELED_______,2023-12-24 23:00:00+00:00,2023-12-25 06:00:00+00:00,597.0,0.0
0.0,597.0,ELED_______,2023-12-25 06:00:00+00:00,2023-12-29 23:00:00+00:00,597.0,0.0
464.6,597.0,ELED_______,2023-12-29 23:00:00+00:00,2023-12-30 15:00:00+00:00,597.0,0.7782244556113903
0.0,744.0,EPC1_______,2023-01-01 00:00:00+00:00,2023-01-02 05:00:00+00:00,916.0,0.0
121.3,187.0,EPC1_______,2023-01-02 12:15:00+00:00,2023-01-02 14:45:00+00:00,916.0,0.1324235807860262
0.0,186.0,EPC1_______,2023-01-03 19:00:00+00:00,2023-01-04 23:00:00+00:00,916.0,0.0
0.0,186.0,EPC1_______,2023-01-05 02:00:00+00:00,2023-01-05 04:00:00+00:00,916.0,0.0
136.3,187.0,EPC1_______,2023-01-05 11:15:00+00:00,2023-01-06 14:30:00+00:00,916.0,0.1487991266375546
176.3,372.0,EPC1_______,2023-01-07 06:30:00+00:00,2023-01-07 23:00:00+00:00,916.0,0.19246724890829695
176.3,187.0,EPC1_______,2023-01-06 15:00:00+00:00,2023-01-07 06:30:00+00:00,916.0,0.19246724890829695
0.0,185.0,EPC1_______,2023-01-09 00:00:00+00:00,2023-01-09 03:30:00+00:00,916.0,0.0
96.3,186.0,EPC1_______,2023-01-09 05:00:00+00:00,2023-01-09 06:45:00+00:00,916.0,0.10513100436681222
192.6,372.0,EPC1_______,2023-01-09 08:15:00+00:00,2023-01-09 09:00:00+00:00,916.0,0.21026200873362444
96.3,187.0,EPC1_______,2023-01-09 07:00:00+00:00,2023-01-09 08:15:00+00:00,916.0,0.10513100436681222
96.3,185.0,EPC1_______,2023-01-09 10:15:00+00:00,2023-01-09 12:15:00+00:00,916.0,0.10513100436681222
0.0,373.0,EPC1_______,2023-01-10 23:00:00+00:00,2023-01-11 23:00:00+00:00,916.0,0.0
0.0,187.0,EPC1_______,2023-01-10 06:00:00+00:00,2023-01-10 23:00:00+00:00,916.0,0.0
0.0,187.0,EPC1_______,2023-01-12 23:00:00+00:00,2023-01-14 23:00:00+00:00,916.0,0.0
0.0,559.0,EPC1_______,2023-01-14 23:00:00+00:00,2023-01-15 13:15:00+00:00,916.0,0.0
116.3,185.0,EPC1_______,2023-01-16 07:30:00+00:00,2023-01-16 13:15:00+00:00,916.0,0.1269650655021834
288.9,560.0,EPC1_______,2023-01-17 06:00:00+00:00,2023-01-17 11:30:00+00:00,916.0,0.31539301310043666
192.6,370.0,EPC1_______,2023-01-18 06:00:00+00:00,2023-01-18 10:00:00+00:00,916.0,0.21026200873362444
116.3,372.0,EPC1_______,2023-01-19 06:00:00+00:00,2023-01-19 12:45:00+00:00,916.0,0.1269650655021834
0.0,187.0,EPC1_______,2023-01-18 15:15:00+00:00,2023-01-19 06:00:00+00:00,916.0,0.0
0.0,187.0,EPC1_______,2023-01-19 12:45:00+00:00,2023-01-19 18:30:00+00:00,916.0,0.0
96.3,744.0,EPC1_______,2023-01-20 23:00:00+00:00,2023-01-23 18:45:00+00:00,916.0,0.10513100436681222
0.0,185.0,EPC1_______,2023-01-19 23:15:00+00:00,2023-01-20 23:00:00+00:00,916.0,0.0
0.0,185.0,EPC1_______,2023-01-23 18:45:00+00:00,2023-01-23 22:00:00+00:00,916.0,0.0
116.3,185.0,EPC1_______,2023-01-26 10:00:00+00:00,2023-01-26 11:00:00+00:00,916.0,0.1269650655021834
645.2,1300.0,EPC1_______,2023-01-27 08:00:00+00:00,2023-01-29 20:00:00+00:00,916.0,0.49630769230769234
0.0,185.0,EPC1_______,2023-01-26 23:15:00+00:00,2023-01-27 08:00:00+00:00,916.0,0.0
116.3,372.0,EPC1_______,2023-01-29 23:00:00+00:00,2023-01-29 23:45:00+00:00,916.0,0.1269650655021834
0.0,185.0,EPC1_______,2023-01-29 20:00:00+00:00,2023-01-29 23:00:00+00:00,916.0,0.0
0.0,185.0,EPC1_______,2023-01-29 23:45:00+00:00,2023-01-30 03:00:00+00:00,916.0,0.0
0.0,185.0,EPC1_______,2023-01-30 03:00:00+00:00,2023-01-30 06:15:00+00:00,916.0,0.0
0.0,374.0,EPC1_______,2023-01-31 23:00:00+00:00,2023-02-01 05:00:00+00:00,916.0,0.0
0.0,187.0,EPC1_______,2023-01-30 19:15:00+00:00,2023-01-31 23:00:00+00:00,916.0,0.0
151.3,186.0,EPC1_______,2023-02-01 23:00:00+00:00,2023-02-02 04:00:00+00:00,916.0,0.165174672489083
151.3,186.0,EPC1_______,2023-02-02 23:00:00+00:00,2023-02-03 04:00:00+00:00,916.0,0.165174672489083
151.3,186.0,EPC1_______,2023-02-03 23:00:00+00:00,2023-02-04 04:00:00+00:00,916.0,0.165174672489083
151.3,373.0,EPC1_______,2023-02-04 13:00:00+00:00,2023-02-04 23:00:00+00:00,916.0,0.165174672489083
151.3,186.0,EPC1_______,2023-02-04 06:00:00+00:00,2023-02-04 13:00:00+00:00,916.0,0.165174672489083
0.0,186.0,EPC1_______,2023-02-04 23:15:00+00:00,2023-02-05 19:15:00+00:00,916.0,0.0
0.0,371.0,EPC1_______,2023-02-10 23:30:00+00:00,2023-02-11 20:00:00+00:00,916.0,0.0
0.0,185.0,EPC1_______,2023-02-10 23:15:00+00:00,2023-02-10 23:30:00+00:00,916.0,0.0
0.0,185.0,EPC1_______,2023-02-11 20:00:00+00:00,2023-02-12 14:00:00+00:00,916.0,0.0
156.3,186.0,EPC1_______,2023-02-14 14:00:00+00:00,2023-02-14 16:00:00+00:00,916.0,0.17063318777292577
136.3,186.0,EPC1_______,2023-02-14 16:00:00+00:00,2023-02-14 19:00:00+00:00,916.0,0.1487991266375546
166.3,186.0,EPC1_______,2023-02-15 04:00:00+00:00,2023-02-15 05:00:00+00:00,916.0,0.18155021834061136
267.6,371.0,EPC1_______,2023-02-15 06:00:00+00:00,2023-02-15 08:30:00+00:00,916.0,0.2921397379912664
151.3,186.0,EPC1_______,2023-02-15 05:00:00+00:00,2023-02-15 06:00:00+00:00,916.0,0.165174672489083
151.3,186.0,EPC1_______,2023-02-15 08:30:00+00:00,2023-02-15 11:00:00+00:00,916.0,0.165174672489083
121.3,186.0,EPC1_______,2023-02-15 11:00:00+00:00,2023-02-15 15:00:00+00:00,916.0,0.1324235807860262
131.3,186.0,EPC1_______,2023-02-15 15:00:00+00:00,2023-02-15 16:00:00+00:00,916.0,0.14334061135371182
141.3,186.0,EPC1_______,2023-02-15 16:00:00+00:00,2023-02-15 17:00:00+00:00,916.0,0.1542576419213974
151.3,185.0,EPC1_______,2023-02-15 17:00:00+00:00,2023-02-15 17:30:00+00:00,916.0,0.165174672489083
0.0,186.0,EPC1_______,2023-02-15 23:15:00+00:00,2023-02-17 23:00:00+00:00,916.0,0.0
111.3,1672.0,EPC1_______,2023-02-18 12:00:00+00:00,2023-02-24 23:00:00+00:00,916.0,0.06656698564593301
0.0,186.0,EPC1_______,2023-02-17 23:00:00+00:00,2023-02-18 12:00:00+00:00,916.0,0.0
0.0,373.0,EPC1_______,2023-02-24 23:15:00+00:00,2023-02-26 13:00:00+00:00,916.0,0.0
0.0,186.0,EPC1_______,2023-02-24 23:00:00+00:00,2023-02-24 23:15:00+00:00,916.0,0.0
0.0,556.0,EPC1_______,2023-02-26 22:45:00+00:00,2023-02-27 12:00:00+00:00,916.0,0.0
0.0,186.0,EPC1_______,2023-02-26 16:00:00+00:00,2023-02-26 22:45:00+00:00,916.0,0.0
0.0,186.0,EPC1_______,2023-02-27 12:00:00+00:00,2023-02-28 03:15:00+00:00,916.0,0.0
0.0,187.0,EPC1_______,2023-03-08 15:45:00+00:00,2023-03-10 00:00:00+00:00,916.0,0.0
0.0,744.0,EPC1_______,2023-03-10 23:15:00+00:00,2023-03-14 14:00:00+00:00,916.0,0.0
0.0,187.0,EPC1_______,2023-03-10 00:00:00+00:00,2023-03-10 23:15:00+00:00,916.0,0.0
0.0,185.0,EPC1_______,2023-03-14 23:00:00+00:00,2023-03-16 00:15:00+00:00,916.0,0.0
0.0,185.0,EPC1_______,2023-03-16 00:15:00+00:00,2023-03-16 03:15:00+00:00,916.0,0.0
156.3,1115.0,EPC1_______,2023-03-16 23:15:00+00:00,2023-03-19 15:15:00+00:00,916.0,0.14017937219730942
0.0,185.0,EPC1_______,2023-03-16 22:15:00+00:00,2023-03-16 23:15:00+00:00,916.0,0.0
116.3,185.0,EPC1_______,2023-03-20 00:00:00+00:00,2023-03-20 23:00:00+00:00,916.0,0.1269650655021834
116.3,185.0,EPC1_______,2023-03-21 06:00:00+00:00,2023-03-21 09:00:00+00:00,916.0,0.1269650655021834
0.0,185.0,EPC1_______,2023-03-21 11:00:00+00:00,2023-03-21 11:15:00+00:00,916.0,0.0
0.0,185.0,EPC1_______,2023-03-21 13:00:00+00:00,2023-03-21 23:00:00+00:00,916.0,0.0
0.0,372.0,EPC1_______,2023-03-21 23:15:00+00:00,2023-03-24 01:00:00+00:00,916.0,0.0
0.0,373.0,EPC1_______,2023-03-24 23:00:00+00:00,2023-03-27 02:00:00+00:00,916.0,0.0
0.0,187.0,EPC1_______,2023-03-24 01:15:00+00:00,2023-03-24 23:00:00+00:00,916.0,0.0
0.0,187.0,EPC1_______,2023-03-27 02:00:00+00:00,2023-03-27 11:00:00+00:00,916.0,0.0
0.0,187.0,EPC1_______,2023-03-27 11:00:00+00:00,2023-03-28 01:15:00+00:00,916.0,0.0
116.3,186.0,EPC1_______,2023-03-28 13:00:00+00:00,2023-03-28 14:00:00+00:00,916.0,0.1269650655021834
0.0,186.0,EPC1_______,2023-03-29 23:00:00+00:00,2023-03-30 10:30:00+00:00,916.0,0.0
0.0,185.0,EPC1_______,2023-03-30 22:15:00+00:00,2023-03-31 22:00:00+00:00,916.0,0.0
0.0,931.0,EPC1_______,2023-03-31 22:00:00+00:00,2023-04-02 14:00:00+00:00,916.0,0.0
0.0,370.0,EPC1_______,2023-04-02 18:00:00+00:00,2023-04-03 05:00:00+00:00,916.0,0.0
0.0,185.0,EPC1_______,2023-04-02 14:00:00+00:00,2023-04-02 18:00:00+00:00,916.0,0.0
0.0,185.0,EPC1_______,2023-04-03 05:00:00+00:00,2023-04-03 20:15:00+00:00,916.0,0.0
101.3,187.0,EPC1_______,2023-04-04 10:00:00+00:00,2023-04-04 13:00:00+00:00,916.0,0.11058951965065501
156.3,187.0,EPC1_______,2023-04-04 13:00:00+00:00,2023-04-04 15:45:00+00:00,916.0,0.17063318777292577
0.0,373.0,EPC1_______,2023-04-05 09:30:00+00:00,2023-04-07 10:00:00+00:00,916.0,0.0
