name,bus,bus0,bus1,bus2,bus3,bus4,efficiency,efficiency2,efficiency3,efficiency4,carrier,start_up_cost,shut_down_cost,stand_by_cost,min_up_time,min_down_time,up_time_before,down_time_before,ramp_limit_up,ramp_limit_down,ramp_limit_start_up,ramp_limit_shut_down,p_nom_opt,urban central heat_fraction,services urban decentral heat_fraction,services rural heat_fraction,residential rural heat_fraction,residential urban decentral heat_fraction
FR1 0 solid biomass for industry CC-2030,,FR1 0 solid biomass,FR1 0 solid biomass for industry,co2 atmosphere,FR1 0 co2 stored,,0.9,-0.33003,0.33003,1.0,solid biomass for industry CC,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,4199.34988732957,0.0,0.0,0.0,0.0,0.0
FR1 0 gas for industry,,FR1 0 gas,FR1 0 gas for industry,co2 atmosphere,,,1.0,0.198,1.0,1.0,gas for industry,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,12171.167354559566,0.0,0.0,0.0,0.0,0.0
FR1 0 gas for industry CC-2030,,FR1 0 gas,FR1 0 gas for industry,co2 atmosphere,FR1 0 co2 stored,,0.9,0.0197999999999999,0.1782,1.0,gas for industry CC,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,0.1538877055270321,0.0,0.0,0.0,0.0,0.0
FR1 0 methanolisation-2030,,FR1 0 H2,EU methanol,FR1 0,FR1 0 co2 stored,,0.8787,-0.2380849161405695,-0.217926142704794,1.0,methanolisation,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,0.1261642328081391,0.0,0.0,0.0,0.0,0.0
FR1 0 shipping methanol,,EU methanol,FR1 0 shipping methanol,co2 atmosphere,,,1.0,0.2480097219811016,1.0,1.0,shipping methanol,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,60.22550340980271,0.0,0.0,0.0,0.0,0.0
FR1 0 shipping oil,,FR1 0 oil,FR1 0 shipping oil,co2 atmosphere,,,1.0,0.2571,1.0,1.0,shipping oil,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,1246.6717173787977,0.0,0.0,0.0,0.0,0.0
FR1 0 Fischer-Tropsch-2030,,FR1 0 H2,FR1 0 oil,FR1 0 co2 stored,FR1 0 urban central heat,,0.799,-0.2054229,0.1509999999999999,1.0,Fischer-Tropsch,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,0.0190440387791312,0.0,0.0,0.0,0.0,0.0
FR1 0 naphtha for industry,,FR1 0 oil,FR1 0 naphtha for industry,co2 atmosphere,,,1.0,0.2571,1.0,1.0,naphtha for industry,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,12969.178019849393,0.0,0.0,0.0,0.0,0.0
FR1 0 kerosene for aviation,,FR1 0 oil,FR1 0 kerosene for aviation,co2 atmosphere,,,1.0,0.2571,1.0,1.0,kerosene for aviation,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,9808.0895616921,0.0,0.0,0.0,0.0,0.0
FR1 0 process emissions,,FR1 0 process emissions,co2 atmosphere,,,,1.0,1.0,1.0,1.0,process emissions,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,0.0332522895163308,0.0,0.0,0.0,0.0,0.0
FR1 0 process emissions CC-2030,,FR1 0 process emissions,co2 atmosphere,FR1 0 co2 stored,,,0.0999999999999999,0.9,1.0,1.0,process emissions CC,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,1565.0513945175023,0.0,0.0,0.0,0.0,0.0
FR1 0 coal for industry,,EU coal,FR1 0 coal for industry,co2 atmosphere,,,1.0,0.3361,1.0,1.0,coal for industry,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,5147.063870380882,0.0,0.0,0.0,0.0,0.0
FR1 0 agriculture machinery oil,,FR1 0 oil,FR1 0 agriculture machinery oil,co2 atmosphere,,,1.0,0.2571,1.0,1.0,agriculture machinery oil,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,2195.86127719696,0.0,0.0,0.0,0.0,0.0
FR1 0 urban central DAC-2030,,FR1 0,FR1 0 urban central heat,co2 atmosphere,FR1 0 co2 stored,,-2.5454545454545454,-1.818181818181818,1.818181818181818,1.0,DAC,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,0.0056680463606611,0.0,0.0,0.0,0.0,0.0
FR1 0 electricity distribution grid-2030,,FR1 0,FR1 0 low voltage,,,,1.0,1.0,1.0,1.0,electricity distribution grid,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,87263.53954749659,0.0,0.0,0.0,0.0,0.0
FR1 0 nuclear-1970,,EU uranium,FR1 0,co2 atmosphere,,,1.0,0.0,1.0,1.0,nuclear,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,3000.0,0.0,0.0,0.0,0.0,0.0
FR1 0 nuclear-1975,,EU uranium,FR1 0,co2 atmosphere,,,1.0,0.0,1.0,1.0,nuclear,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,3580.0,0.0,0.0,0.0,0.0,0.0
FR1 0 nuclear-1980,,EU uranium,FR1 0,co2 atmosphere,,,1.0,0.0,1.0,1.0,nuclear,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,8760.0,0.0,0.0,0.0,0.0,0.0
FR1 0 nuclear-1985,,EU uranium,FR1 0,co2 atmosphere,,,1.0,0.0,1.0,1.0,nuclear,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,2660.0,0.0,0.0,0.0,0.0,0.0
FR1 0 nuclear-1990,,EU uranium,FR1 0,co2 atmosphere,,,1.0,0.0,1.0,1.0,nuclear,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,5280.0,0.0,0.0,0.0,0.0,0.0
FR1 0 CCGT-1995,,FR1 0 gas,FR1 0,co2 atmosphere,,,0.58,0.198,1.0,1.0,CCGT,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,434.0,0.0,0.0,0.0,0.0,0.0
FR1 0 CCGT-2000,,FR1 0 gas,FR1 0,co2 atmosphere,,,0.58,0.198,1.0,1.0,CCGT,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,517.0,0.0,0.0,0.0,0.0,0.0
FR1 0 nuclear-2000,,EU uranium,FR1 0,co2 atmosphere,,,1.0,0.0,1.0,1.0,nuclear,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,2990.0,0.0,0.0,0.0,0.0,0.0
FR1 0 oil-2000,,FR1 0 oil,FR1 0,co2 atmosphere,,,0.35,0.2571,1.0,1.0,oil,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,254.0,0.0,0.0,0.0,0.0,0.0
FR1 0 CCGT-2005,,FR1 0 gas,FR1 0,co2 atmosphere,,,0.58,0.198,1.0,1.0,CCGT,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,1702.2,0.0,0.0,0.0,0.0,0.0
FR1 0 CCGT-2010,,FR1 0 gas,FR1 0,co2 atmosphere,,,0.58,0.198,1.0,1.0,CCGT,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,3159.0,0.0,0.0,0.0,0.0,0.0
FR1 0 CCGT-2015,,FR1 0 gas,FR1 0,co2 atmosphere,,,0.58,0.198,1.0,1.0,CCGT,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,2251.0,0.0,0.0,0.0,0.0,0.0
FR1 0 CCGT-2020,,FR1 0 gas,FR1 0,co2 atmosphere,,,0.58,0.198,1.0,1.0,CCGT,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,635.0,0.0,0.0,0.0,0.0,0.0
FR1 0 CCGT-2025,,FR1 0 gas,FR1 0,co2 atmosphere,,,0.58,0.198,1.0,1.0,CCGT,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,446.0,0.0,0.0,0.0,0.0,0.0
FR1 0 residential rural ground heat pump-2015,,FR1 0 low voltage,FR1 0 residential rural heat,,,,1.0,1.0,1.0,1.0,residential rural ground heat pump,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,85.08063504486698,0.0,0.0,0.0,0.01216166330614746,0.0
FR1 0 residential rural resistive heater-2015,,FR1 0 low voltage,FR1 0 residential rural heat,,,,0.9,1.0,1.0,1.0,residential rural resistive heater,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,3235.7059461492518,0.0,0.0,0.0,0.4625208339596265,0.0
FR1 0 residential rural gas boiler-2015,,FR1 0 gas,FR1 0 residential rural heat,co2 atmosphere,,,0.98,0.198,1.0,1.0,residential rural gas boiler,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,2617.662766627986,0.0,0.0,0.0,0.0,0.0
FR1 0 residential rural oil boiler-2015,,FR1 0 oil,FR1 0 residential rural heat,co2 atmosphere,,,0.9,0.2571,1.0,1.0,residential rural oil boiler,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,1745.4415615060034,0.0,0.0,0.0,0.0,0.0
FR1 0 residential rural ground heat pump-2019,,FR1 0 low voltage,FR1 0 residential rural heat,,,,1.0,1.0,1.0,1.0,residential rural ground heat pump,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,68.0645080358936,0.0,0.0,0.0,0.00972933064491797,0.0
FR1 0 residential rural resistive heater-2019,,FR1 0 low voltage,FR1 0 residential rural heat,,,,0.9,1.0,1.0,1.0,residential rural resistive heater,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,2588.564756919401,0.0,0.0,0.0,0.37001666716770115,0.0
FR1 0 residential rural gas boiler-2019,,FR1 0 gas,FR1 0 residential rural heat,co2 atmosphere,,,0.98,0.198,1.0,1.0,residential rural gas boiler,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,2094.130213302389,0.0,0.0,0.0,0.0,0.0
FR1 0 residential rural oil boiler-2019,,FR1 0 oil,FR1 0 residential rural heat,co2 atmosphere,,,0.9,0.2571,1.0,1.0,residential rural oil boiler,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,1396.353249204803,0.0,0.0,0.0,0.0,0.0
FR1 0 residential urban decentral air heat pump-2015,,FR1 0 low voltage,FR1 0 residential urban decentral heat,,,,1.0,1.0,1.0,1.0,residential urban decentral air heat pump,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,1223.016133711789,0.0,0.0,0.0,0.0,0.04746688029355892
FR1 0 residential urban decentral resistive heater-2015,,FR1 0 low voltage,FR1 0 residential urban decentral heat,,,,0.9,1.0,1.0,1.0,residential urban decentral resistive heater,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,13091.13835454187,0.0,0.0,0.0,0.0,0.5080844643443537
FR1 0 residential urban decentral gas boiler-2015,,FR1 0 gas,FR1 0 residential urban decentral heat,co2 atmosphere,,,0.98,0.198,1.0,1.0,residential urban decentral gas boiler,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,10590.636483590755,0.0,0.0,0.0,0.0,0.0
FR1 0 residential urban decentral oil boiler-2015,,FR1 0 oil,FR1 0 residential urban decentral heat,co2 atmosphere,,,0.9,0.2571,1.0,1.0,residential urban decentral oil boiler,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,7061.771790058922,0.0,0.0,0.0,0.0,0.0
FR1 0 residential urban decentral air heat pump-2019,,FR1 0 low voltage,FR1 0 residential urban decentral heat,,,,1.0,1.0,1.0,1.0,residential urban decentral air heat pump,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,978.4129069694312,0.0,0.0,0.0,0.0,0.03797350423484713
FR1 0 residential urban decentral resistive heater-2019,,FR1 0 low voltage,FR1 0 residential urban decentral heat,,,,0.9,1.0,1.0,1.0,residential urban decentral resistive heater,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,10472.910683633496,0.0,0.0,0.0,0.0,0.406467571475483
FR1 0 residential urban decentral gas boiler-2019,,FR1 0 gas,FR1 0 residential urban decentral heat,co2 atmosphere,,,0.98,0.198,1.0,1.0,residential urban decentral gas boiler,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,8472.509186872605,0.0,0.0,0.0,0.0,0.0
FR1 0 residential urban decentral oil boiler-2019,,FR1 0 oil,FR1 0 residential urban decentral heat,co2 atmosphere,,,0.9,0.2571,1.0,1.0,residential urban decentral oil boiler,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,5649.417432047138,0.0,0.0,0.0,0.0,0.0
FR1 0 services rural ground heat pump-2015,,FR1 0 low voltage,FR1 0 services rural heat,,,,1.0,1.0,1.0,1.0,services rural ground heat pump,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,41.20141623718432,0.0,0.0,0.009807058376491828,0.0,0.0
FR1 0 services rural resistive heater-2015,,FR1 0 low voltage,FR1 0 services rural heat,,,,0.9,1.0,1.0,1.0,services rural resistive heater,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,1566.9331503946114,0.0,0.0,0.3729727344690512,0.0,0.0
FR1 0 services rural gas boiler-2015,,FR1 0 gas,FR1 0 services rural heat,co2 atmosphere,,,0.98,0.198,1.0,1.0,services rural gas boiler,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,1267.6376141238725,0.0,0.0,0.0,0.0,0.0
FR1 0 services rural oil boiler-2015,,FR1 0 oil,FR1 0 services rural heat,co2 atmosphere,,,0.9,0.2571,1.0,1.0,services rural oil boiler,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,845.2530267947088,0.0,0.0,0.0,0.0,0.0
FR1 0 services rural ground heat pump-2019,,FR1 0 low voltage,FR1 0 services rural heat,,,,1.0,1.0,1.0,1.0,services rural ground heat pump,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,32.961132989747455,0.0,0.0,0.007845646701193462,0.0,0.0
FR1 0 services rural resistive heater-2019,,FR1 0 low voltage,FR1 0 services rural heat,,,,0.9,1.0,1.0,1.0,services rural resistive heater,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,1253.5465203156891,0.0,0.0,0.298378187575241,0.0,0.0
FR1 0 services rural gas boiler-2019,,FR1 0 gas,FR1 0 services rural heat,co2 atmosphere,,,0.98,0.198,1.0,1.0,services rural gas boiler,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,1014.110091299098,0.0,0.0,0.0,0.0,0.0
FR1 0 services rural oil boiler-2019,,FR1 0 oil,FR1 0 services rural heat,co2 atmosphere,,,0.9,0.2571,1.0,1.0,services rural oil boiler,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,676.2024214357671,0.0,0.0,0.0,0.0,0.0
FR1 0 services urban decentral air heat pump-2015,,FR1 0 low voltage,FR1 0 services urban decentral heat,,,,1.0,1.0,1.0,1.0,services urban decentral air heat pump,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,592.2616440659887,0.0,0.04746657361532418,0.0,0.0,0.0
FR1 0 services urban decentral resistive heater-2015,,FR1 0 low voltage,FR1 0 services urban decentral heat,,,,0.9,1.0,1.0,1.0,services urban decentral resistive heater,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,6339.5558822476005,0.0,0.5080811816671341,0.0,0.0,0.0
FR1 0 services urban decentral gas boiler-2015,,FR1 0 gas,FR1 0 services urban decentral heat,co2 atmosphere,,,0.98,0.198,1.0,1.0,services urban decentral gas boiler,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,5128.65497239208,0.0,0.0,0.0,0.0,0.0
FR1 0 services urban decentral oil boiler-2015,,FR1 0 oil,FR1 0 services urban decentral heat,co2 atmosphere,,,0.9,0.2571,1.0,1.0,services urban decentral oil boiler,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,3419.755843862587,0.0,0.0,0.0,0.0,0.0
FR1 0 services urban decentral air heat pump-2019,,FR1 0 low voltage,FR1 0 services urban decentral heat,,,,1.0,1.0,1.0,1.0,services urban decentral air heat pump,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,473.80931525279095,0.0,0.037973258892259346,0.0,0.0,0.0
FR1 0 services urban decentral resistive heater-2019,,FR1 0 low voltage,FR1 0 services urban decentral heat,,,,0.9,1.0,1.0,1.0,services urban decentral resistive heater,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,5071.644705798081,0.0,0.4064649453337074,0.0,0.0,0.0
FR1 0 services urban decentral gas boiler-2019,,FR1 0 gas,FR1 0 services urban decentral heat,co2 atmosphere,,,0.98,0.198,1.0,1.0,services urban decentral gas boiler,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,4102.923977913664,0.0,0.0,0.0,0.0,0.0
FR1 0 services urban decentral oil boiler-2019,,FR1 0 oil,FR1 0 services urban decentral heat,co2 atmosphere,,,0.9,0.2571,1.0,1.0,services urban decentral oil boiler,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,2735.80467509007,0.0,0.0,0.0,0.0,0.0
FR1 0 PHS,FR1 0,,,,,,,,,,PHS,,,,,,,,,,,,5236.3,0.0,0.0,0.0,0.0,0.0
FR1 0 hydro,FR1 0,,,,,,,,,,hydro,,,,,,,,,,,,8573.49299363057,0.0,0.0,0.0,0.0,0.0
