index,CH -> FR,CH -> IT,CH -> AT,CH -> DE
2018-07-04 15:00:00+0000,691.0,3311.0,150.0,923.0
2018-07-04 16:00:00+0000,1064.0,2852.0,0.0,1785.0
2018-07-04 17:00:00+0000,1298.0,2731.0,0.0,2088.0
2018-07-04 18:00:00+0000,1095.0,2736.0,0.0,1741.0
2018-07-04 19:00:00+0000,1072.0,2937.0,0.0,1365.0
2018-07-04 20:00:00+0000,970.0,2999.0,0.0,666.0
2018-07-04 21:00:00+0000,554.0,2707.0,0.0,84.0
2018-07-04 22:00:00+0000,77.0,2928.0,0.0,139.0
2018-07-04 23:00:00+0000,0.0,2966.0,0.0,117.0
2018-07-05 00:00:00+0000,0.0,2895.0,0.0,89.0
2018-07-05 01:00:00+0000,0.0,2840.0,0.0,323.0
2018-07-05 02:00:00+0000,0.0,2690.0,108.0,557.0
2018-07-05 03:00:00+0000,0.0,2713.0,156.0,367.0
2018-07-05 04:00:00+0000,0.0,3102.0,0.0,399.0
2018-07-05 05:00:00+0000,1089.0,3537.0,0.0,778.0
2018-07-05 06:00:00+0000,1271.0,3509.0,0.0,554.0
2018-07-05 07:00:00+0000,1633.0,3492.0,0.0,274.0
2018-07-05 08:00:00+0000,1165.0,3497.0,0.0,199.0
2018-07-05 09:00:00+0000,851.0,3456.0,0.0,174.0
2018-07-05 10:00:00+0000,800.0,3234.0,0.0,163.0
2018-07-05 11:00:00+0000,635.0,3111.0,0.0,196.0
2018-07-05 12:00:00+0000,476.0,3307.0,0.0,236.0
2018-07-05 13:00:00+0000,617.0,3391.0,0.0,207.0
2018-07-05 14:00:00+0000,537.0,3362.0,0.0,203.0
2018-07-05 15:00:00+0000,499.0,3297.0,0.0,169.0
2018-07-05 16:00:00+0000,613.0,3201.0,70.0,201.0
2018-07-05 17:00:00+0000,705.0,3016.0,93.0,420.0
2018-07-05 18:00:00+0000,651.0,3142.0,52.0,237.0
2018-07-05 19:00:00+0000,115.0,3185.0,56.0,149.0
2018-07-05 20:00:00+0000,510.0,3228.0,0.0,191.0
2018-07-05 21:00:00+0000,46.0,2835.0,18.0,188.0
2018-07-05 22:00:00+0000,0.0,2974.0,4.0,198.0
2018-07-05 23:00:00+0000,0.0,2906.0,4.0,141.0
2018-07-06 00:00:00+0000,0.0,3273.0,0.0,148.0
2018-07-06 01:00:00+0000,0.0,3347.0,0.0,116.0
2018-07-06 02:00:00+0000,0.0,3231.0,0.0,224.0
2018-07-06 03:00:00+0000,0.0,3223.0,0.0,143.0
2018-07-06 04:00:00+0000,0.0,2935.0,236.0,489.0
2018-07-06 05:00:00+0000,0.0,3197.0,86.0,762.0
2018-07-06 06:00:00+0000,638.0,3275.0,0.0,470.0
2018-07-06 07:00:00+0000,933.0,3378.0,0.0,207.0
2018-07-06 08:00:00+0000,757.0,3277.0,0.0,196.0
2018-07-06 09:00:00+0000,429.0,3328.0,43.0,259.0
2018-07-06 10:00:00+0000,54.0,3341.0,0.0,321.0
2018-07-06 11:00:00+0000,0.0,3147.0,0.0,337.0
2018-07-06 12:00:00+0000,0.0,3071.0,0.0,358.0
2018-07-06 13:00:00+0000,0.0,3193.0,0.0,330.0
2018-07-06 14:00:00+0000,0.0,3239.0,0.0,313.0
2018-07-06 15:00:00+0000,0.0,3192.0,0.0,230.0
2018-07-06 16:00:00+0000,70.0,3078.0,0.0,191.0
2018-07-06 17:00:00+0000,297.0,3146.0,0.0,94.0
2018-07-06 18:00:00+0000,53.0,3070.0,0.0,185.0
2018-07-06 19:00:00+0000,127.0,3362.0,0.0,194.0
2018-07-06 20:00:00+0000,535.0,3460.0,0.0,195.0
2018-07-06 21:00:00+0000,268.0,3027.0,0.0,168.0
2018-07-06 22:00:00+0000,703.0,3016.0,0.0,195.0
2018-07-06 23:00:00+0000,351.0,2906.0,0.0,140.0
2018-07-07 00:00:00+0000,170.0,2977.0,0.0,147.0
2018-07-07 01:00:00+0000,82.0,2926.0,0.0,147.0
2018-07-07 02:00:00+0000,28.0,2888.0,0.0,142.0
2018-07-07 03:00:00+0000,0.0,2709.0,0.0,63.0
2018-07-07 04:00:00+0000,0.0,2859.0,0.0,131.0
2018-07-07 05:00:00+0000,0.0,2841.0,0.0,35.0
2018-07-07 06:00:00+0000,581.0,3069.0,0.0,104.0
2018-07-07 07:00:00+0000,809.0,3069.0,0.0,201.0
2018-07-07 08:00:00+0000,512.0,2916.0,0.0,180.0
2018-07-07 09:00:00+0000,476.0,3122.0,0.0,189.0
2018-07-07 10:00:00+0000,794.0,2666.0,0.0,227.0
2018-07-07 11:00:00+0000,702.0,1993.0,0.0,92.0
2018-07-07 12:00:00+0000,957.0,2434.0,0.0,184.0
2018-07-07 13:00:00+0000,671.0,2749.0,0.0,170.0
2018-07-07 14:00:00+0000,353.0,3101.0,0.0,185.0
2018-07-07 15:00:00+0000,43.0,2869.0,0.0,111.0
2018-07-07 16:00:00+0000,0.0,2757.0,0.0,110.0
2018-07-07 17:00:00+0000,166.0,2543.0,0.0,68.0
2018-07-07 18:00:00+0000,376.0,2578.0,0.0,104.0
2018-07-07 19:00:00+0000,551.0,2914.0,0.0,159.0
2018-07-07 20:00:00+0000,424.0,2811.0,0.0,154.0
2018-07-07 21:00:00+0000,520.0,2494.0,0.0,146.0
2018-07-07 22:00:00+0000,612.0,2968.0,0.0,137.0
2018-07-07 23:00:00+0000,60.0,2804.0,0.0,144.0
2018-07-08 00:00:00+0000,258.0,2849.0,0.0,154.0
2018-07-08 01:00:00+0000,30.0,2746.0,0.0,75.0
2018-07-08 02:00:00+0000,53.0,2673.0,0.0,84.0
2018-07-08 03:00:00+0000,87.0,2628.0,0.0,13.0
2018-07-08 04:00:00+0000,0.0,2687.0,0.0,102.0
2018-07-08 05:00:00+0000,0.0,2701.0,0.0,111.0
2018-07-08 06:00:00+0000,230.0,2810.0,0.0,155.0
2018-07-08 07:00:00+0000,496.0,2638.0,0.0,203.0
2018-07-08 08:00:00+0000,514.0,2304.0,0.0,166.0
2018-07-08 09:00:00+0000,598.0,2273.0,0.0,176.0
2018-07-08 10:00:00+0000,697.0,2472.0,0.0,264.0
2018-07-08 11:00:00+0000,641.0,2475.0,0.0,222.0
2018-07-08 12:00:00+0000,281.0,2491.0,0.0,119.0
2018-07-08 13:00:00+0000,170.0,2575.0,0.0,120.0
2018-07-08 14:00:00+0000,35.0,2548.0,0.0,119.0
2018-07-08 15:00:00+0000,0.0,3155.0,0.0,99.0
2018-07-08 16:00:00+0000,805.0,2840.0,0.0,49.0
2018-07-08 17:00:00+0000,1163.0,2755.0,0.0,242.0
2018-07-08 18:00:00+0000,1258.0,2757.0,0.0,400.0
2018-07-08 19:00:00+0000,1261.0,2743.0,0.0,328.0
2018-07-08 20:00:00+0000,1261.0,2765.0,0.0,68.0
2018-07-08 21:00:00+0000,1126.0,2964.0,0.0,57.0
2018-07-08 22:00:00+0000,444.0,3216.0,0.0,194.0
2018-07-08 23:00:00+0000,152.0,3139.0,0.0,193.0
2018-07-09 00:00:00+0000,0.0,3156.0,0.0,130.0
2018-07-09 01:00:00+0000,0.0,3104.0,0.0,157.0
2018-07-09 02:00:00+0000,0.0,3121.0,0.0,162.0
2018-07-09 03:00:00+0000,0.0,2997.0,0.0,184.0
2018-07-09 04:00:00+0000,0.0,2924.0,0.0,206.0
2018-07-09 05:00:00+0000,758.0,3353.0,0.0,251.0
2018-07-09 06:00:00+0000,1302.0,3480.0,0.0,110.0
2018-07-09 07:00:00+0000,902.0,3532.0,0.0,146.0
2018-07-09 08:00:00+0000,562.0,3583.0,0.0,195.0
2018-07-09 09:00:00+0000,260.0,3225.0,0.0,197.0
2018-07-09 10:00:00+0000,193.0,3121.0,0.0,176.0
2018-07-09 11:00:00+0000,82.0,3057.0,0.0,218.0
2018-07-09 12:00:00+0000,134.0,3080.0,0.0,255.0
2018-07-09 13:00:00+0000,120.0,3153.0,0.0,269.0
2018-07-09 14:00:00+0000,0.0,3089.0,0.0,271.0
2018-07-09 15:00:00+0000,434.0,3242.0,0.0,237.0
2018-07-09 16:00:00+0000,739.0,3256.0,0.0,192.0
2018-07-09 17:00:00+0000,994.0,3282.0,0.0,129.0
2018-07-09 18:00:00+0000,903.0,3213.0,0.0,284.0
2018-07-09 19:00:00+0000,206.0,3047.0,73.0,230.0
2018-07-09 20:00:00+0000,670.0,3230.0,0.0,164.0
2018-07-09 21:00:00+0000,568.0,2789.0,0.0,185.0
2018-07-09 22:00:00+0000,0.0,3022.0,0.0,223.0
2018-07-09 23:00:00+0000,0.0,2968.0,0.0,211.0
2018-07-10 00:00:00+0000,0.0,2931.0,0.0,208.0
2018-07-10 01:00:00+0000,0.0,2983.0,0.0,129.0
2018-07-10 02:00:00+0000,0.0,3202.0,0.0,159.0
2018-07-10 03:00:00+0000,0.0,2932.0,318.0,289.0
2018-07-10 04:00:00+0000,0.0,2788.0,254.0,326.0
2018-07-10 05:00:00+0000,0.0,3188.0,39.0,261.0
2018-07-10 06:00:00+0000,708.0,3307.0,0.0,183.0
2018-07-10 07:00:00+0000,841.0,3263.0,0.0,193.0
2018-07-10 08:00:00+0000,501.0,3271.0,0.0,147.0
2018-07-10 09:00:00+0000,545.0,3330.0,0.0,177.0
2018-07-10 10:00:00+0000,432.0,3267.0,0.0,183.0
2018-07-10 11:00:00+0000,228.0,3407.0,0.0,244.0
2018-07-10 12:00:00+0000,21.0,3266.0,0.0,294.0
2018-07-10 13:00:00+0000,0.0,3028.0,0.0,315.0
2018-07-10 14:00:00+0000,0.0,2839.0,0.0,283.0
2018-07-10 15:00:00+0000,0.0,2641.0,0.0,229.0
2018-07-10 16:00:00+0000,227.0,2745.0,1.0,216.0
2018-07-10 17:00:00+0000,509.0,2905.0,0.0,263.0
2018-07-10 18:00:00+0000,0.0,2790.0,196.0,333.0
2018-07-10 19:00:00+0000,0.0,2821.0,301.0,326.0
2018-07-10 20:00:00+0000,214.0,3089.0,0.0,240.0
2018-07-10 21:00:00+0000,0.0,2704.0,0.0,237.0
2018-07-10 22:00:00+0000,0.0,2753.0,0.0,215.0
2018-07-10 23:00:00+0000,0.0,2741.0,0.0,210.0
2018-07-11 00:00:00+0000,0.0,2583.0,0.0,193.0
2018-07-11 01:00:00+0000,0.0,2611.0,0.0,181.0
2018-07-11 02:00:00+0000,0.0,2826.0,0.0,127.0
2018-07-11 03:00:00+0000,0.0,2849.0,0.0,214.0
2018-07-11 04:00:00+0000,0.0,2977.0,59.0,285.0
2018-07-11 05:00:00+0000,89.0,3285.0,0.0,273.0
2018-07-11 06:00:00+0000,665.0,3288.0,0.0,162.0
2018-07-11 07:00:00+0000,944.0,3434.0,0.0,290.0
2018-07-11 08:00:00+0000,992.0,3380.0,0.0,255.0
2018-07-11 09:00:00+0000,1039.0,3346.0,0.0,185.0
2018-07-11 10:00:00+0000,1118.0,3331.0,0.0,172.0
2018-07-11 11:00:00+0000,883.0,3379.0,0.0,124.0
2018-07-11 12:00:00+0000,794.0,3275.0,0.0,149.0
2018-07-11 13:00:00+0000,694.0,3263.0,0.0,166.0
2018-07-11 14:00:00+0000,508.0,3273.0,0.0,196.0
2018-07-11 15:00:00+0000,398.0,2960.0,108.0,142.0
2018-07-11 16:00:00+0000,733.0,2965.0,13.0,133.0
2018-07-11 17:00:00+0000,981.0,2707.0,78.0,619.0
2018-07-11 18:00:00+0000,532.0,2773.0,91.0,369.0
2018-07-11 19:00:00+0000,26.0,2641.0,187.0,244.0
2018-07-11 20:00:00+0000,539.0,3027.0,0.0,195.0
2018-07-11 21:00:00+0000,221.0,2788.0,0.0,206.0
2018-07-11 22:00:00+0000,0.0,3038.0,0.0,245.0
2018-07-11 23:00:00+0000,0.0,2903.0,0.0,213.0
2018-07-12 00:00:00+0000,0.0,2995.0,0.0,143.0
2018-07-12 01:00:00+0000,0.0,2669.0,0.0,134.0
2018-07-12 02:00:00+0000,0.0,2573.0,0.0,155.0
2018-07-12 03:00:00+0000,0.0,2518.0,0.0,150.0
2018-07-12 04:00:00+0000,0.0,2774.0,0.0,260.0
2018-07-12 05:00:00+0000,190.0,3322.0,0.0,253.0
2018-07-12 06:00:00+0000,826.0,3293.0,0.0,123.0
2018-07-12 07:00:00+0000,899.0,3215.0,0.0,146.0
2018-07-12 08:00:00+0000,1110.0,3250.0,0.0,140.0
2018-07-12 09:00:00+0000,866.0,3167.0,0.0,176.0
2018-07-12 10:00:00+0000,939.0,3142.0,0.0,208.0
2018-07-12 11:00:00+0000,569.0,3165.0,0.0,253.0
2018-07-12 12:00:00+0000,522.0,3049.0,0.0,223.0
2018-07-12 13:00:00+0000,422.0,3211.0,0.0,230.0
2018-07-12 14:00:00+0000,271.0,3350.0,0.0,245.0
2018-07-12 15:00:00+0000,106.0,3196.0,0.0,235.0
2018-07-12 16:00:00+0000,848.0,3281.0,0.0,156.0
2018-07-12 17:00:00+0000,1272.0,3244.0,0.0,226.0
2018-07-12 18:00:00+0000,774.0,2947.0,0.0,452.0
2018-07-12 19:00:00+0000,378.0,3177.0,0.0,229.0
2018-07-12 20:00:00+0000,1011.0,3345.0,0.0,170.0
2018-07-12 21:00:00+0000,578.0,2909.0,0.0,214.0
2018-07-12 22:00:00+0000,51.0,3189.0,0.0,232.0
2018-07-12 23:00:00+0000,0.0,3141.0,0.0,234.0
2018-07-13 00:00:00+0000,0.0,3053.0,0.0,174.0
2018-07-13 01:00:00+0000,0.0,3209.0,0.0,177.0
2018-07-13 02:00:00+0000,0.0,3261.0,0.0,236.0
2018-07-13 03:00:00+0000,0.0,3197.0,0.0,219.0
2018-07-13 04:00:00+0000,150.0,2869.0,0.0,237.0
2018-07-13 05:00:00+0000,999.0,3126.0,0.0,217.0
2018-07-13 06:00:00+0000,1465.0,3240.0,0.0,206.0
2018-07-13 07:00:00+0000,1303.0,3294.0,0.0,234.0
2018-07-13 08:00:00+0000,907.0,3076.0,0.0,200.0
2018-07-13 09:00:00+0000,956.0,3031.0,0.0,225.0
2018-07-13 10:00:00+0000,1141.0,3154.0,0.0,304.0
2018-07-13 11:00:00+0000,797.0,3147.0,0.0,291.0
2018-07-13 12:00:00+0000,831.0,3058.0,0.0,295.0
2018-07-13 13:00:00+0000,708.0,3075.0,0.0,285.0
2018-07-13 14:00:00+0000,588.0,3173.0,0.0,261.0
2018-07-13 15:00:00+0000,436.0,3049.0,0.0,211.0
2018-07-13 16:00:00+0000,914.0,2912.0,0.0,131.0
2018-07-13 17:00:00+0000,1262.0,2813.0,0.0,107.0
2018-07-13 18:00:00+0000,995.0,2892.0,0.0,124.0
2018-07-13 19:00:00+0000,718.0,3152.0,0.0,132.0
2018-07-13 20:00:00+0000,949.0,3086.0,0.0,161.0
2018-07-13 21:00:00+0000,856.0,2715.0,0.0,192.0
2018-07-13 22:00:00+0000,518.0,3147.0,0.0,202.0
2018-07-13 23:00:00+0000,0.0,3061.0,0.0,200.0
2018-07-14 00:00:00+0000,0.0,2913.0,0.0,185.0
2018-07-14 01:00:00+0000,0.0,2818.0,0.0,177.0
2018-07-14 02:00:00+0000,0.0,2685.0,0.0,146.0
2018-07-14 03:00:00+0000,0.0,2588.0,0.0,144.0
2018-07-14 04:00:00+0000,0.0,2718.0,0.0,146.0
2018-07-14 05:00:00+0000,0.0,2895.0,0.0,172.0
2018-07-14 06:00:00+0000,0.0,3226.0,0.0,112.0
2018-07-14 07:00:00+0000,380.0,2958.0,0.0,100.0
2018-07-14 08:00:00+0000,547.0,3100.0,0.0,254.0
2018-07-14 09:00:00+0000,786.0,3161.0,0.0,332.0
2018-07-14 10:00:00+0000,1130.0,3142.0,0.0,423.0
2018-07-14 11:00:00+0000,684.0,2830.0,0.0,352.0
2018-07-14 12:00:00+0000,489.0,3029.0,0.0,349.0
2018-07-14 13:00:00+0000,441.0,3233.0,0.0,316.0
2018-07-14 14:00:00+0000,0.0,3080.0,0.0,270.0
2018-07-14 15:00:00+0000,0.0,3046.0,0.0,184.0
2018-07-14 16:00:00+0000,416.0,3416.0,0.0,212.0
2018-07-14 17:00:00+0000,704.0,3504.0,0.0,249.0
2018-07-14 18:00:00+0000,750.0,3417.0,0.0,202.0
2018-07-14 19:00:00+0000,781.0,3432.0,0.0,187.0
2018-07-14 20:00:00+0000,1128.0,3423.0,0.0,250.0
2018-07-14 21:00:00+0000,905.0,2963.0,0.0,228.0
2018-07-14 22:00:00+0000,682.0,2778.0,0.0,209.0
2018-07-14 23:00:00+0000,373.0,2709.0,0.0,120.0
2018-07-15 00:00:00+0000,221.0,2605.0,0.0,126.0
2018-07-15 01:00:00+0000,0.0,2468.0,0.0,74.0
2018-07-15 02:00:00+0000,0.0,2762.0,0.0,63.0
2018-07-15 03:00:00+0000,0.0,2577.0,0.0,68.0
2018-07-15 04:00:00+0000,0.0,2676.0,0.0,131.0
2018-07-15 05:00:00+0000,0.0,2849.0,0.0,129.0
2018-07-15 06:00:00+0000,0.0,3177.0,0.0,149.0
2018-07-15 07:00:00+0000,200.0,3139.0,0.0,169.0
2018-07-15 08:00:00+0000,398.0,2928.0,0.0,207.0
2018-07-15 09:00:00+0000,544.0,2865.0,0.0,249.0
2018-07-15 10:00:00+0000,694.0,2692.0,0.0,290.0
2018-07-15 11:00:00+0000,586.0,2440.0,0.0,253.0
2018-07-15 12:00:00+0000,376.0,2365.0,0.0,204.0
2018-07-15 13:00:00+0000,145.0,2443.0,0.0,193.0
2018-07-15 14:00:00+0000,0.0,2270.0,0.0,161.0
2018-07-15 15:00:00+0000,0.0,2521.0,0.0,161.0
2018-07-15 16:00:00+0000,140.0,2587.0,0.0,79.0
2018-07-15 17:00:00+0000,784.0,3073.0,0.0,44.0
2018-07-15 18:00:00+0000,1160.0,3253.0,0.0,64.0
2018-07-15 19:00:00+0000,935.0,3332.0,0.0,109.0
2018-07-15 20:00:00+0000,1352.0,3131.0,0.0,147.0
2018-07-15 21:00:00+0000,1196.0,2969.0,0.0,97.0
2018-07-15 22:00:00+0000,59.0,3271.0,0.0,203.0
2018-07-15 23:00:00+0000,0.0,3029.0,0.0,217.0
2018-07-16 00:00:00+0000,0.0,2896.0,0.0,167.0
2018-07-16 01:00:00+0000,0.0,2908.0,0.0,157.0
2018-07-16 02:00:00+0000,0.0,2813.0,0.0,175.0
2018-07-16 03:00:00+0000,0.0,2605.0,47.0,227.0
2018-07-16 04:00:00+0000,0.0,2712.0,479.0,499.0
2018-07-16 05:00:00+0000,133.0,2952.0,388.0,706.0
2018-07-16 06:00:00+0000,957.0,3012.0,0.0,685.0
2018-07-16 07:00:00+0000,1325.0,3181.0,0.0,174.0
2018-07-16 08:00:00+0000,1010.0,2996.0,0.0,145.0
2018-07-16 09:00:00+0000,1247.0,3062.0,0.0,162.0
2018-07-16 10:00:00+0000,1263.0,2571.0,0.0,197.0
2018-07-16 11:00:00+0000,656.0,2531.0,0.0,226.0
2018-07-16 12:00:00+0000,559.0,2684.0,0.0,234.0
2018-07-16 13:00:00+0000,255.0,2675.0,0.0,192.0
2018-07-16 14:00:00+0000,0.0,2609.0,0.0,220.0
2018-07-16 15:00:00+0000,208.0,2353.0,373.0,164.0
2018-07-16 16:00:00+0000,726.0,2254.0,400.0,922.0
2018-07-16 17:00:00+0000,1008.0,2253.0,340.0,1538.0
2018-07-16 18:00:00+0000,779.0,2283.0,432.0,1429.0
2018-07-16 19:00:00+0000,288.0,2471.0,525.0,786.0
2018-07-16 20:00:00+0000,614.0,2335.0,345.0,348.0
2018-07-16 21:00:00+0000,0.0,1983.0,207.0,134.0
2018-07-16 22:00:00+0000,0.0,2521.0,116.0,204.0
2018-07-16 23:00:00+0000,0.0,2272.0,108.0,179.0
2018-07-17 00:00:00+0000,0.0,2344.0,164.0,195.0
2018-07-17 01:00:00+0000,0.0,2640.0,172.0,249.0
2018-07-17 02:00:00+0000,0.0,2705.0,175.0,376.0
2018-07-17 03:00:00+0000,0.0,2701.0,173.0,257.0
2018-07-17 04:00:00+0000,0.0,2721.0,565.0,745.0
2018-07-17 05:00:00+0000,0.0,2922.0,584.0,1236.0
2018-07-17 06:00:00+0000,218.0,3226.0,226.0,981.0
2018-07-17 07:00:00+0000,476.0,3165.0,0.0,234.0
2018-07-17 08:00:00+0000,591.0,2907.0,0.0,146.0
2018-07-17 09:00:00+0000,333.0,2948.0,0.0,207.0
2018-07-17 10:00:00+0000,271.0,2821.0,0.0,237.0
2018-07-17 11:00:00+0000,0.0,2758.0,0.0,253.0
2018-07-17 12:00:00+0000,0.0,2751.0,0.0,272.0
2018-07-17 13:00:00+0000,0.0,2787.0,0.0,264.0
2018-07-17 14:00:00+0000,0.0,2721.0,0.0,177.0
2018-07-17 15:00:00+0000,0.0,2782.0,77.0,195.0
2018-07-17 16:00:00+0000,0.0,2659.0,76.0,166.0
2018-07-17 17:00:00+0000,314.0,2740.0,328.0,458.0
2018-07-17 18:00:00+0000,0.0,2517.0,469.0,597.0
2018-07-17 19:00:00+0000,0.0,2697.0,208.0,201.0
2018-07-17 20:00:00+0000,284.0,2822.0,0.0,140.0
2018-07-17 21:00:00+0000,109.0,2779.0,0.0,195.0
2018-07-17 22:00:00+0000,0.0,2968.0,0.0,213.0
2018-07-17 23:00:00+0000,0.0,2664.0,0.0,215.0
2018-07-18 00:00:00+0000,0.0,2880.0,0.0,251.0
2018-07-18 01:00:00+0000,0.0,2782.0,0.0,157.0
2018-07-18 02:00:00+0000,0.0,2743.0,0.0,162.0
2018-07-18 03:00:00+0000,0.0,2783.0,0.0,218.0
2018-07-18 04:00:00+0000,0.0,2534.0,0.0,174.0
2018-07-18 05:00:00+0000,0.0,2811.0,31.0,229.0
2018-07-18 06:00:00+0000,301.0,3055.0,0.0,134.0
2018-07-18 07:00:00+0000,755.0,3138.0,0.0,135.0
2018-07-18 08:00:00+0000,793.0,3131.0,0.0,213.0
2018-07-18 09:00:00+0000,825.0,3156.0,0.0,253.0
2018-07-18 10:00:00+0000,725.0,3076.0,0.0,242.0
2018-07-18 11:00:00+0000,452.0,3002.0,0.0,259.0
2018-07-18 12:00:00+0000,588.0,3054.0,0.0,288.0
2018-07-18 13:00:00+0000,401.0,3091.0,0.0,251.0
2018-07-18 14:00:00+0000,135.0,2923.0,0.0,201.0
2018-07-18 15:00:00+0000,487.0,2629.0,0.0,158.0
2018-07-18 16:00:00+0000,654.0,2628.0,0.0,152.0
2018-07-18 17:00:00+0000,1211.0,2858.0,0.0,101.0
2018-07-18 18:00:00+0000,1026.0,3060.0,0.0,190.0
2018-07-18 19:00:00+0000,570.0,3117.0,0.0,208.0
2018-07-18 20:00:00+0000,740.0,2987.0,0.0,184.0
2018-07-18 21:00:00+0000,110.0,3168.0,0.0,239.0
2018-07-18 22:00:00+0000,0.0,2998.0,0.0,194.0
2018-07-18 23:00:00+0000,0.0,2799.0,0.0,189.0
2018-07-19 00:00:00+0000,0.0,2541.0,0.0,181.0
2018-07-19 01:00:00+0000,0.0,2569.0,0.0,138.0
2018-07-19 02:00:00+0000,0.0,2542.0,0.0,116.0
2018-07-19 03:00:00+0000,0.0,2645.0,0.0,189.0
2018-07-19 04:00:00+0000,0.0,2756.0,5.0,212.0
2018-07-19 05:00:00+0000,0.0,3231.0,0.0,352.0
2018-07-19 06:00:00+0000,511.0,3371.0,0.0,318.0
2018-07-19 07:00:00+0000,441.0,3091.0,0.0,166.0
2018-07-19 08:00:00+0000,378.0,3070.0,0.0,159.0
2018-07-19 09:00:00+0000,719.0,3398.0,0.0,203.0
2018-07-19 10:00:00+0000,1020.0,3317.0,0.0,236.0
2018-07-19 11:00:00+0000,841.0,3271.0,0.0,246.0
2018-07-19 12:00:00+0000,875.0,3262.0,0.0,237.0
2018-07-19 13:00:00+0000,525.0,3162.0,0.0,247.0
2018-07-19 14:00:00+0000,363.0,3161.0,0.0,261.0
2018-07-19 15:00:00+0000,490.0,3014.0,0.0,169.0
2018-07-19 16:00:00+0000,1030.0,2998.0,229.0,335.0
2018-07-19 17:00:00+0000,967.0,2788.0,345.0,1179.0
2018-07-19 18:00:00+0000,450.0,2825.0,508.0,1236.0
2018-07-19 19:00:00+0000,0.0,3215.0,417.0,715.0
2018-07-19 20:00:00+0000,156.0,3218.0,150.0,152.0
2018-07-19 21:00:00+0000,0.0,2702.0,0.0,199.0
2018-07-19 22:00:00+0000,0.0,2662.0,0.0,224.0
2018-07-19 23:00:00+0000,0.0,2716.0,0.0,135.0
2018-07-20 00:00:00+0000,0.0,2725.0,0.0,143.0
2018-07-20 01:00:00+0000,0.0,2787.0,0.0,123.0
2018-07-20 02:00:00+0000,0.0,2810.0,0.0,143.0
2018-07-20 03:00:00+0000,0.0,2747.0,0.0,169.0
2018-07-20 04:00:00+0000,0.0,2697.0,389.0,689.0
2018-07-20 05:00:00+0000,0.0,2844.0,372.0,953.0
2018-07-20 06:00:00+0000,474.0,2956.0,187.0,753.0
2018-07-20 07:00:00+0000,1069.0,3226.0,0.0,236.0
2018-07-20 08:00:00+0000,1086.0,2942.0,0.0,59.0
2018-07-20 09:00:00+0000,1107.0,3005.0,0.0,166.0
2018-07-20 10:00:00+0000,1160.0,3169.0,0.0,221.0
2018-07-20 11:00:00+0000,555.0,3067.0,0.0,206.0
2018-07-20 12:00:00+0000,588.0,2999.0,0.0,204.0
2018-07-20 13:00:00+0000,938.0,2920.0,0.0,141.0
2018-07-20 14:00:00+0000,765.0,2893.0,0.0,90.0
2018-07-20 15:00:00+0000,829.0,2993.0,125.0,367.0
2018-07-20 16:00:00+0000,888.0,2633.0,410.0,983.0
2018-07-20 17:00:00+0000,804.0,2546.0,443.0,1231.0
2018-07-20 18:00:00+0000,435.0,2640.0,479.0,926.0
2018-07-20 19:00:00+0000,25.0,2752.0,629.0,598.0
2018-07-20 20:00:00+0000,434.0,2863.0,202.0,145.0
2018-07-20 21:00:00+0000,77.0,2959.0,0.0,252.0
2018-07-20 22:00:00+0000,0.0,2953.0,0.0,217.0
2018-07-20 23:00:00+0000,0.0,2952.0,0.0,201.0
2018-07-21 00:00:00+0000,0.0,2942.0,0.0,245.0
2018-07-21 01:00:00+0000,0.0,3204.0,0.0,225.0
2018-07-21 02:00:00+0000,0.0,3169.0,0.0,240.0
2018-07-21 03:00:00+0000,0.0,3129.0,0.0,243.0
2018-07-21 04:00:00+0000,0.0,2783.0,0.0,183.0
2018-07-21 05:00:00+0000,0.0,3136.0,0.0,155.0
2018-07-21 06:00:00+0000,0.0,3291.0,0.0,149.0
2018-07-21 07:00:00+0000,369.0,2984.0,24.0,286.0
2018-07-21 08:00:00+0000,543.0,3061.0,111.0,433.0
2018-07-21 09:00:00+0000,537.0,2988.0,343.0,267.0
2018-07-21 10:00:00+0000,906.0,2718.0,244.0,104.0
2018-07-21 11:00:00+0000,768.0,2723.0,29.0,90.0
2018-07-21 12:00:00+0000,449.0,2846.0,0.0,181.0
2018-07-21 13:00:00+0000,549.0,3021.0,0.0,108.0
2018-07-21 14:00:00+0000,359.0,2833.0,80.0,186.0
2018-07-21 15:00:00+0000,623.0,2730.0,325.0,631.0
2018-07-21 16:00:00+0000,716.0,2712.0,248.0,907.0
2018-07-21 17:00:00+0000,1073.0,2816.0,128.0,864.0
2018-07-21 18:00:00+0000,948.0,2896.0,351.0,910.0
2018-07-21 19:00:00+0000,681.0,2819.0,162.0,843.0
2018-07-21 20:00:00+0000,1311.0,2861.0,0.0,456.0
2018-07-21 21:00:00+0000,1184.0,2399.0,0.0,91.0
2018-07-21 22:00:00+0000,359.0,3207.0,0.0,142.0
2018-07-21 23:00:00+0000,0.0,3038.0,0.0,62.0
2018-07-22 00:00:00+0000,0.0,3056.0,0.0,62.0
2018-07-22 01:00:00+0000,0.0,2935.0,0.0,53.0
2018-07-22 02:00:00+0000,0.0,2905.0,0.0,116.0
2018-07-22 03:00:00+0000,0.0,2858.0,0.0,129.0
