20:00 - 20:15,0,0,n/e,n/e,n/e,n/e,4075,22,4060,0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,0,n/e,n/e,n/e,n/e,489,0,7495,659,n/e,n/e,0,0,137,0,216,0,498,0
20:15 - 20:30,0,0,n/e,n/e,n/e,n/e,4328,24,4123,0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,0,n/e,n/e,n/e,n/e,487,0,7487,659,n/e,n/e,0,0,139,0,216,0,505,0
20:30 - 20:45,0,0,n/e,n/e,n/e,n/e,4114,23,4185,0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,0,n/e,n/e,n/e,n/e,487,0,7634,655,n/e,n/e,0,0,135,0,211,0,506,0
20:45 - 21:00,0,0,n/e,n/e,n/e,n/e,3780,23,4139,0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,0,n/e,n/e,n/e,n/e,487,0,7432,656,n/e,n/e,0,0,138,0,202,0,489,0
21:00 - 21:15,0,0,n/e,n/e,n/e,n/e,3716,22,4192,0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,0,n/e,n/e,n/e,n/e,489,0,7247,658,n/e,n/e,0,0,142,0,209,0,483,0
21:15 - 21:30,0,0,n/e,n/e,n/e,n/e,3467,22,4232,0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,0,n/e,n/e,n/e,n/e,488,0,7127,659,n/e,n/e,0,0,144,0,210,0,497,0
21:30 - 21:45,0,0,n/e,n/e,n/e,n/e,3389,23,4183,0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,0,n/e,n/e,n/e,n/e,488,0,7084,658,n/e,n/e,0,0,148,0,210,0,506,0
21:45 - 22:00,0,0,n/e,n/e,n/e,n/e,3366,26,4122,0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,0,n/e,n/e,n/e,n/e,488,0,6969,663,n/e,n/e,0,0,155,0,210,0,507,0
22:00 - 22:15,0,0,n/e,n/e,n/e,n/e,3330,25,4091,0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,0,n/e,n/e,n/e,n/e,488,0,6211,697,n/e,n/e,0,0,156,0,209,0,500,0
22:15 - 22:30,0,0,n/e,n/e,n/e,n/e,3409,26,4030,0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,0,n/e,n/e,n/e,n/e,488,0,6287,719,n/e,n/e,0,0,160,0,209,0,501,0
22:30 - 22:45,0,0,n/e,n/e,n/e,n/e,3328,26,3959,0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,0,n/e,n/e,n/e,n/e,488,0,5883,724,n/e,n/e,0,0,154,0,208,0,505,0
22:45 - 23:00,0,0,n/e,n/e,n/e,n/e,3342,26,3938,0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,0,n/e,n/e,n/e,n/e,488,0,5983,722,n/e,n/e,0,0,152,0,129,0,511,0
23:00 - 23:15,0,0,n/e,n/e,n/e,n/e,3151,26,3964,0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,0,n/e,n/e,n/e,n/e,488,0,5426,719,n/e,n/e,0,0,149,0,76,0,495,0
23:15 - 23:30,0,0,n/e,n/e,n/e,n/e,3187,24,3879,0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,0,n/e,n/e,n/e,n/e,488,0,5408,730,n/e,n/e,0,0,153,0,57,0,464,0
23:30 - 23:45,0,0,n/e,n/e,n/e,n/e,3055,24,3789,0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,0,n/e,n/e,n/e,n/e,488,0,5240,750,n/e,n/e,0,0,156,0,49,0,464,0
23:45 - 00:00,0,0,n/e,n/e,n/e,n/e,3010,25,3797,0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,0,n/e,n/e,n/e,n/e,488,0,5187,758,n/e,n/e,0,0,159,0,27,0,463,0
00:00 - 00:15,0,0,n/e,n/e,n/e,n/e,2820,28,3796,0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,0,n/e,n/e,n/e,n/e,488,0,4826,772,n/e,n/e,0,0,152,0,32,0,451,0
00:15 - 00:30,0,0,n/e,n/e,n/e,n/e,2658,30,3842,0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,0,n/e,n/e,n/e,n/e,488,0,4548,788,n/e,n/e,0,0,146,0,53,0,456,0
00:30 - 00:45,0,0,n/e,n/e,n/e,n/e,2518,29,3792,0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,0,n/e,n/e,n/e,n/e,488,0,4335,788,n/e,n/e,0,0,144,0,105,0,459,0
00:45 - 01:00,0,0,n/e,n/e,n/e,n/e,2532,30,3784,0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,0,n/e,n/e,n/e,n/e,488,0,4361,792,n/e,n/e,0,0,144,0,145,0,496,0
01:00 - 01:15,0,0,n/e,n/e,n/e,n/e,2460,29,3698,0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,0,n/e,n/e,n/e,n/e,488,0,3855,797,n/e,n/e,0,0,144,0,157,0,497,0
01:15 - 01:30,0,0,n/e,n/e,n/e,n/e,2650,29,3711,0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,0,n/e,n/e,n/e,n/e,488,0,3888,805,n/e,n/e,0,0,144,0,162,0,444,0
01:30 - 01:45,0,0,n/e,n/e,n/e,n/e,2612,28,3702,0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,0,n/e,n/e,n/e,n/e,488,0,3840,817,n/e,n/e,0,0,136,0,161,0,436,0
01:45 - 02:00,0,0,n/e,n/e,n/e,n/e,2672,30,3680,0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,0,n/e,n/e,n/e,n/e,488,0,3510,815,n/e,n/e,0,0,142,0,145,0,310,0
02:00 - 02:15,0,0,n/e,n/e,n/e,n/e,2808,29,3742,0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,0,n/e,n/e,n/e,n/e,488,0,3623,819,n/e,n/e,0,0,145,0,157,0,229,0
02:15 - 02:30,0,0,n/e,n/e,n/e,n/e,2797,30,3798,0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,0,n/e,n/e,n/e,n/e,488,0,3483,822,n/e,n/e,0,0,144,0,143,0,184,0
02:30 - 02:45,0,0,n/e,n/e,n/e,n/e,2809,30,3778,0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,0,n/e,n/e,n/e,n/e,488,0,3317,822,n/e,n/e,0,0,144,0,165,0,173,0
02:45 - 03:00,0,0,n/e,n/e,n/e,n/e,2828,31,3792,0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,0,n/e,n/e,n/e,n/e,488,0,3178,820,n/e,n/e,0,0,146,0,162,0,181,0
03:00 - 03:15,0,0,n/e,n/e,n/e,n/e,2888,31,3855,0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,0,n/e,n/e,n/e,n/e,488,0,3122,818,n/e,n/e,0,0,148,0,139,0,151,0
03:15 - 03:30,0,0,n/e,n/e,n/e,n/e,2918,29,3848,0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,0,n/e,n/e,n/e,n/e,488,0,2971,821,n/e,n/e,0,0,141,0,121,0,135,0
03:30 - 03:45,0,0,n/e,n/e,n/e,n/e,2958,31,3829,0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,0,n/e,n/e,n/e,n/e,488,0,2869,828,n/e,n/e,0,0,139,0,109,0,119,0
03:45 - 04:00,0,0,n/e,n/e,n/e,n/e,2980,32,3838,0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,0,n/e,n/e,n/e,n/e,488,0,2835,833,n/e,n/e,0,0,146,0,127,0,109,0
04:00 - 04:15,0,0,n/e,n/e,n/e,n/e,3379,34,3906,0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,0,n/e,n/e,n/e,n/e,487,0,2975,840,n/e,n/e,0,0,143,0,132,0,114,0
04:15 - 04:30,0,0,n/e,n/e,n/e,n/e,3288,36,3995,0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,0,n/e,n/e,n/e,n/e,487,0,2956,848,n/e,n/e,0,0,143,0,120,0,108,0
04:30 - 04:45,0,0,n/e,n/e,n/e,n/e,3345,41,4063,0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,0,n/e,n/e,n/e,n/e,487,0,2961,847,n/e,n/e,0,0,140,0,118,0,98,0
04:45 - 05:00,0,0,n/e,n/e,n/e,n/e,3598,22,4068,0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,0,n/e,n/e,n/e,n/e,487,0,3083,835,n/e,n/e,0,0,144,0,120,0,74,0
05:00 - 05:15,0,0,n/e,n/e,n/e,n/e,4471,22,4055,0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,0,n/e,n/e,n/e,n/e,487,0,3623,803,n/e,n/e,0,0,150,0,152,0,65,0
05:15 - 05:30,0,0,n/e,n/e,n/e,n/e,4733,18,4095,0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,0,n/e,n/e,n/e,n/e,487,0,3774,805,n/e,n/e,0,0,156,0,157,0,80,0
05:30 - 05:45,0,0,n/e,n/e,n/e,n/e,5007,18,4153,0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,0,n/e,n/e,n/e,n/e,488,0,3773,793,n/e,n/e,0,0,150,0,109,0,100,0
05:45 - 06:00,0,0,n/e,n/e,n/e,n/e,5378,18,4204,0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,0,n/e,n/e,n/e,n/e,489,0,3911,781,n/e,n/e,0,0,155,0,92,0,97,0
06:00 - 06:15,0,0,n/e,n/e,n/e,n/e,5931,18,4133,0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,0,n/e,n/e,n/e,n/e,487,0,4344,731,n/e,n/e,0,0,153,0,85,0,98,0
06:15 - 06:30,0,0,n/e,n/e,n/e,n/e,6082,18,4209,0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,0,n/e,n/e,n/e,n/e,489,0,4370,754,n/e,n/e,0,0,146,0,79,0,94,0
06:30 - 06:45,0,0,n/e,n/e,n/e,n/e,6278,18,4307,0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,0,n/e,n/e,n/e,n/e,488,0,4411,758,n/e,n/e,0,0,141,0,80,0,82,0
06:45 - 07:00,0,0,n/e,n/e,n/e,n/e,6533,18,4417,0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,0,n/e,n/e,n/e,n/e,488,0,4457,745,n/e,n/e,0,0,139,0,94,0,69,0
07:00 - 07:15,0,0,n/e,n/e,n/e,n/e,6607,18,4417,0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,0,n/e,n/e,n/e,n/e,487,0,4621,745,n/e,n/e,0,0,139,0,90,0,44,0
07:15 - 07:30,0,0,n/e,n/e,n/e,n/e,6476,18,4352,0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,0,n/e,n/e,n/e,n/e,488,0,4570,769,n/e,n/e,0,0,140,0,89,0,58,0
07:30 - 07:45,0,0,n/e,n/e,n/e,n/e,6484,18,4397,0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,0,n/e,n/e,n/e,n/e,488,0,4538,781,n/e,n/e,0,0,137,0,94,0,67,0
07:45 - 08:00,0,0,n/e,n/e,n/e,n/e,6541,18,4440,0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,0,n/e,n/e,n/e,n/e,488,0,4536,788,n/e,n/e,0,0,129,0,81,0,67,0
08:00 - 08:15,0,0,n/e,n/e,n/e,n/e,6605,18,4450,0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,0,n/e,n/e,n/e,n/e,488,0,4492,778,n/e,n/e,0,0,134,0,73,0,61,0
08:15 - 08:30,0,0,n/e,n/e,n/e,n/e,6665,18,4443,0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,0,n/e,n/e,n/e,n/e,488,0,4462,767,n/e,n/e,0,0,136,0,33,0,57,0
08:30 - 08:45,0,0,n/e,n/e,n/e,n/e,6672,18,4458,0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,0,n/e,n/e,n/e,n/e,488,0,4448,773,n/e,n/e,0,0,137,0,16,0,31,0
08:45 - 09:00,0,0,n/e,n/e,n/e,n/e,6637,18,4447,0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,0,n/e,n/e,n/e,n/e,488,0,4447,782,n/e,n/e,0,0,132,0,19,0,28,0
09:00 - 09:15,0,0,n/e,n/e,n/e,n/e,6618,18,4458,0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,0,n/e,n/e,n/e,n/e,488,0,4445,781,n/e,n/e,0,0,124,0,22,0,39,0
09:15 - 09:30,0,0,n/e,n/e,n/e,n/e,6567,18,4448,0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,0,n/e,n/e,n/e,n/e,488,0,4447,775,n/e,n/e,0,0,124,0,29,0,54,0
09:30 - 09:45,0,0,n/e,n/e,n/e,n/e,6599,18,4431,0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,0,n/e,n/e,n/e,n/e,490,0,4454,774,n/e,n/e,0,0,144,0,31,0,75,0
09:45 - 10:00,0,0,n/e,n/e,n/e,n/e,6646,18,4433,0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,0,n/e,n/e,n/e,n/e,491,0,4508,759,n/e,n/e,0,0,142,0,16,0,80,0
10:00 - 10:15,0,0,n/e,n/e,n/e,n/e,6633,18,4467,0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,0,n/e,n/e,n/e,n/e,492,0,4551,760,n/e,n/e,0,0,139,0,15,0,101,0
10:15 - 10:30,0,0,n/e,n/e,n/e,n/e,6586,18,4437,0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,0,n/e,n/e,n/e,n/e,492,0,4581,770,n/e,n/e,0,0,134,0,12,0,126,0
10:30 - 10:45,0,0,n/e,n/e,n/e,n/e,6592,18,4421,0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,0,n/e,n/e,n/e,n/e,490,0,4600,761,n/e,n/e,0,0,135,0,20,0,151,0
10:45 - 11:00,0,0,n/e,n/e,n/e,n/e,6534,19,4418,0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,0,n/e,n/e,n/e,n/e,489,0,4580,768,n/e,n/e,0,0,136,0,32,0,142,0
11:00 - 11:15,0,0,n/e,n/e,n/e,n/e,6576,19,4456,0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,0,n/e,n/e,n/e,n/e,488,0,4606,782,n/e,n/e,0,0,130,0,28,0,84,0
11:15 - 11:30,0,0,n/e,n/e,n/e,n/e,6569,19,4438,0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,0,n/e,n/e,n/e,n/e,488,0,4587,776,n/e,n/e,0,0,137,0,26,0,52,0
11:30 - 11:45,0,0,n/e,n/e,n/e,n/e,6475,19,4446,0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,0,n/e,n/e,n/e,n/e,488,0,4639,782,n/e,n/e,0,0,125,0,20,0,60,0
11:45 - 12:00,0,0,n/e,n/e,n/e,n/e,6510,19,4438,0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,0,n/e,n/e,n/e,n/e,488,0,4573,782,n/e,n/e,0,0,135,0,30,0,107,0
12:00 - 12:15,0,0,n/e,n/e,n/e,n/e,6519,19,4453,0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,0,n/e,n/e,n/e,n/e,488,0,4480,781,n/e,n/e,0,0,132,0,35,0,77,0
12:15 - 12:30,0,0,n/e,n/e,n/e,n/e,6594,19,4464,0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,0,n/e,n/e,n/e,n/e,488,0,4453,787,n/e,n/e,0,0,131,0,39,0,91,0
12:30 - 12:45,0,0,n/e,n/e,n/e,n/e,6582,19,4468,0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,0,n/e,n/e,n/e,n/e,488,0,4513,770,n/e,n/e,0,0,128,0,43,0,62,0
12:45 - 13:00,0,0,n/e,n/e,n/e,n/e,6483,19,4452,0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,0,n/e,n/e,n/e,n/e,488,0,4521,774,n/e,n/e,0,0,134,0,39,0,69,0
13:00 - 13:15,0,0,n/e,n/e,n/e,n/e,6435,19,4461,0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,0,n/e,n/e,n/e,n/e,488,0,4505,788,n/e,n/e,0,0,131,0,29,0,65,0
13:15 - 13:30,0,0,n/e,n/e,n/e,n/e,6412,20,4435,0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,0,n/e,n/e,n/e,n/e,488,0,4487,792,n/e,n/e,0,0,132,0,31,0,76,0
13:30 - 13:45,0,0,n/e,n/e,n/e,n/e,6508,20,4402,0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,0,n/e,n/e,n/e,n/e,488,0,4438,796,n/e,n/e,0,0,145,0,29,0,99,0
13:45 - 14:00,0,0,n/e,n/e,n/e,n/e,6416,20,4395,0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,0,n/e,n/e,n/e,n/e,488,0,4398,799,n/e,n/e,0,0,147,0,27,0,97,0
14:00 - 14:15,0,0,n/e,n/e,n/e,n/e,6473,19,4413,0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,0,n/e,n/e,n/e,n/e,488,0,4423,792,n/e,n/e,0,0,145,0,24,0,95,0
14:15 - 14:30,0,0,n/e,n/e,n/e,n/e,6479,19,4397,0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,0,n/e,n/e,n/e,n/e,488,0,4398,793,n/e,n/e,0,0,145,0,28,0,98,0
14:30 - 14:45,0,0,n/e,n/e,n/e,n/e,6579,19,4392,0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,0,n/e,n/e,n/e,n/e,488,0,4401,794,n/e,n/e,0,0,145,0,35,0,98,0
14:45 - 15:00,0,0,n/e,n/e,n/e,n/e,6609,19,4406,0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,0,n/e,n/e,n/e,n/e,488,0,4465,778,n/e,n/e,0,0,145,0,34,0,102,0
15:00 - 15:15,0,0,n/e,n/e,n/e,n/e,6430,19,4318,0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,0,n/e,n/e,n/e,n/e,487,0,4665,777,n/e,n/e,0,0,148,0,28,0,94,0
15:15 - 15:30,0,0,n/e,n/e,n/e,n/e,6503,19,4339,0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,0,n/e,n/e,n/e,n/e,488,0,4753,756,n/e,n/e,0,0,142,0,26,0,94,0
15:30 - 15:45,0,0,n/e,n/e,n/e,n/e,6485,21,4347,0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,0,n/e,n/e,n/e,n/e,488,0,4824,757,n/e,n/e,0,0,147,0,20,0,104,0
15:45 - 16:00,0,0,n/e,n/e,n/e,n/e,6646,22,4400,0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,0,n/e,n/e,n/e,n/e,488,0,5064,737,n/e,n/e,0,0,146,0,13,0,112,0
16:00 - 16:15,0,0,n/e,n/e,n/e,n/e,6640,24,4413,0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,0,n/e,n/e,n/e,n/e,487,0,5669,702,n/e,n/e,0,0,144,0,14,0,121,0
16:15 - 16:30,0,0,n/e,n/e,n/e,n/e,6595,24,4414,0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,0,n/e,n/e,n/e,n/e,487,0,5835,688,n/e,n/e,0,0,141,0,15,0,139,0
16:30 - 16:45,0,0,n/e,n/e,n/e,n/e,6624,23,4425,0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,0,n/e,n/e,n/e,n/e,487,0,5909,680,n/e,n/e,0,0,141,0,16,0,156,0
16:45 - 17:00,0,0,n/e,n/e,n/e,n/e,6621,24,4373,0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,0,n/e,n/e,n/e,n/e,487,0,6007,673,n/e,n/e,0,0,136,0,13,0,175,0
17:00 - 17:15,0,0,n/e,n/e,n/e,n/e,6666,23,4327,0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,0,n/e,n/e,n/e,n/e,487,0,6382,663,n/e,n/e,0,0,135,0,12,0,199,0
17:15 - 17:30,0,0,n/e,n/e,n/e,n/e,6662,24,4281,0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,0,n/e,n/e,n/e,n/e,487,0,6405,667,n/e,n/e,0,0,145,0,16,0,213,0
17:30 - 17:45,0,0,n/e,n/e,n/e,n/e,6624,23,4278,0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,0,n/e,n/e,n/e,n/e,487,0,6370,684,n/e,n/e,0,0,142,0,14,0,226,0
17:45 - 18:00,0,0,n/e,n/e,n/e,n/e,6627,23,4274,0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,0,n/e,n/e,n/e,n/e,487,0,6365,682,n/e,n/e,0,0,142,0,12,0,251,0
18:00 - 18:15,0,0,n/e,n/e,n/e,n/e,6620,23,4290,0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,0,n/e,n/e,n/e,n/e,487,0,6280,677,n/e,n/e,0,0,140,0,20,0,256,0
18:15 - 18:30,0,0,n/e,n/e,n/e,n/e,6604,23,4306,0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,0,n/e,n/e,n/e,n/e,487,0,6260,659,n/e,n/e,0,0,151,0,24,0,228,0
18:30 - 18:45,0,0,n/e,n/e,n/e,n/e,6529,23,4283,0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,0,n/e,n/e,n/e,n/e,487,0,6301,677,n/e,n/e,0,0,146,0,29,0,252,0
18:45 - 19:00,0,0,n/e,n/e,n/e,n/e,6450,23,4246,0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,0,n/e,n/e,n/e,n/e,487,0,6265,676,n/e,n/e,0,0,138,0,35,0,250,0
19:00 - 19:15,0,0,n/e,n/e,n/e,n/e,6523,23,4339,0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,0,n/e,n/e,n/e,n/e,489,0,6119,672,n/e,n/e,0,0,136,0,40,0,229,0
19:15 - 19:30,0,0,n/e,n/e,n/e,n/e,6661,23,4343,0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,0,n/e,n/e,n/e,n/e,487,0,6126,673,n/e,n/e,0,0,137,0,45,0,202,0
19:30 - 19:45,0,0,n/e,n/e,n/e,n/e,6311,23,4289,0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,0,n/e,n/e,n/e,n/e,487,0,5977,677,n/e,n/e,0,0,149,0,48,0,217,0
19:45 - 20:00,0,0,n/e,n/e,n/e,n/e,6204,23,4234,0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,0,n/e,n/e,n/e,n/e,487,0,5990,674,n/e,n/e,0,0,144,0,55,0,237,0
20:00 - 20:15,0,0,n/e,n/e,n/e,n/e,6188,23,4234,0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,0,n/e,n/e,n/e,n/e,487,0,5552,695,n/e,n/e,0,0,143,0,60,0,309,0
20:15 - 20:30,0,0,n/e,n/e,n/e,n/e,6185,24,4228,0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,0,n/e,n/e,n/e,n/e,487,0,5461,691,n/e,n/e,0,0,138,0,52,0,319,0
20:30 - 20:45,0,0,n/e,n/e,n/e,n/e,6040,23,4185,0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,0,n/e,n/e,n/e,n/e,487,0,5209,687,n/e,n/e,0,0,149,0,48,0,313,0
20:45 - 21:00,0,0,n/e,n/e,n/e,n/e,5958,23,4147,0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,0,n/e,n/e,n/e,n/e,487,0,5091,689,n/e,n/e,0,0,140,0,52,0,321,0
21:00 - 21:15,0,0,n/e,n/e,n/e,n/e,5871,23,4149,0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,0,n/e,n/e,n/e,n/e,488,0,4847,694,n/e,n/e,0,0,144,0,61,0,295,0
21:15 - 21:30,0,0,n/e,n/e,n/e,n/e,5945,23,4220,0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,0,n/e,n/e,n/e,n/e,487,0,4764,696,n/e,n/e,0,0,139,0,62,0,286,0
21:30 - 21:45,0,0,n/e,n/e,n/e,n/e,5755,23,4178,0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,0,n/e,n/e,n/e,n/e,487,0,4716,699,n/e,n/e,0,0,145,0,50,0,323,0
21:45 - 22:00,0,0,n/e,n/e,n/e,n/e,5644,23,4139,0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,0,n/e,n/e,n/e,n/e,487,0,4699,693,n/e,n/e,0,0,137,0,54,0,320,0
22:00 - 22:15,0,0,n/e,n/e,n/e,n/e,5402,23,4197,0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,0,n/e,n/e,n/e,n/e,488,0,4539,716,n/e,n/e,0,0,143,0,47,0,312,0
